# 20230817_M6.1_ElCalvario median gmf, Stations:None, gmlt:Adjusted, Rupture:GFZ
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014
t_1851,-73.42127,3.07314,0.020633722,0.010755637,0.019618614,0.019877201,0.016358126,0.020908138
t_1852,-73.5111,3.07314,0.0189621,0.010238578,0.017510932,0.018251194,0.015387153,0.01895882
t_1853,-73.60093,3.07314,0.016538413,0.009207142,0.014726249,0.016787976,0.01397595,0.01632101
t_1854,-73.33144,3.07314,0.020266743,0.010610993,0.019306794,0.019547226,0.016121266,0.020603552
t_1855,-73.5111,3.16283,0.02666137,0.012294251,0.026344243,0.026864577,0.020145109,0.027121248
t_1856,-73.42127,3.16283,0.024660971,0.01204458,0.023732664,0.024206253,0.018891377,0.02476569
t_1857,-73.60093,3.16283,0.0242346,0.012043898,0.02302218,0.023491487,0.01865429,0.0241358
t_1858,-73.33144,3.16283,0.025408808,0.011958106,0.025019456,0.025474979,0.019341208,0.025902994
t_1859,-73.5111,3.25253,0.026515063,0.013047623,0.024699336,0.025392305,0.020212332,0.025755538
t_186,-71.71447,5.67045,0.0063139517,0.0053087347,0.0062029217,0.00649504,0.007321315,0.007078429
t_1860,-73.42127,3.25253,0.030187793,0.013429565,0.029774176,0.030571738,0.02244463,0.030273018
t_1861,-73.60093,3.25253,0.022925774,0.011799052,0.020500269,0.023187537,0.018164763,0.021913318
t_1862,-73.33144,3.25253,0.0212096,0.0110964365,0.018855454,0.021633347,0.017076854,0.02035522
t_1863,-73.5111,3.34221,0.036425993,0.015028392,0.03639734,0.037679665,0.026658986,0.036214486
t_1864,-73.42127,3.34221,0.032687265,0.014887758,0.03119412,0.03241319,0.024152976,0.031653058
t_1865,-73.33144,3.34221,0.02965799,0.0141814845,0.027669523,0.028655615,0.02225704,0.02849716
t_1866,-73.60093,3.34221,0.03668327,0.0150619885,0.036717143,0.038007163,0.02684021,0.036495633
t_1867,-73.5111,3.43188,0.030390667,0.014863599,0.026756415,0.031618126,0.023336226,0.027817648
t_1868,-73.33144,3.43188,0.02879976,0.014197559,0.025448708,0.029760657,0.022210093,0.026593205
t_1869,-73.42127,3.43188,0.03675972,0.016652424,0.03444071,0.036258124,0.026978852,0.0346454
t_187,-71.62464,5.67045,0.0055537135,0.0050038653,0.0053746575,0.0056671975,0.0067700883,0.006196959
t_1870,-73.60093,3.43188,0.0421481,0.016978018,0.04177575,0.043847673,0.030678263,0.041031286
t_1871,-73.69076,3.52155,0.045511305,0.019419493,0.04306805,0.0461518,0.033066165,0.042349
t_1872,-73.46618,3.52155,0.037938524,0.017915139,0.033749666,0.03886467,0.028328853,0.03420646
t_1873,-73.5111,3.52155,0.043505076,0.01936879,0.040219247,0.043154623,0.03174136,0.039895184
t_1874,-73.55602,3.52155,0.03690735,0.017592808,0.032448202,0.038571566,0.027817901,0.033065856
t_1875,-73.42127,3.52155,0.035096113,0.016850455,0.030755268,0.03686813,0.026626633,0.031524874
t_1876,-73.33144,3.52155,0.04085436,0.018288141,0.037959985,0.040428698,0.029848443,0.0378443
t_1877,-73.60093,3.52155,0.038406555,0.018127942,0.034101117,0.03947597,0.02868273,0.03453481
t_1878,-73.37635,3.52155,0.041581515,0.01862709,0.038509246,0.04111584,0.030377952,0.038350847
t_1879,-73.64585,3.52155,0.047655284,0.01946609,0.04607271,0.04929504,0.034642495,0.044941664
t_188,-72.0738,5.67045,0.0061371573,0.004929106,0.0054653552,0.0062110745,0.0069808387,0.0065472173
t_1880,-73.28652,3.52155,0.039735254,0.017863097,0.036958624,0.039248444,0.029065099,0.036939647
t_1881,-73.37635,5.04438,0.027713617,0.013917655,0.02166805,0.034683198,0.0235712,0.023202792
t_1882,-73.33144,5.04438,0.029056966,0.014447438,0.023070151,0.035476506,0.024161581,0.024521193
t_1883,-73.5111,5.04438,0.029833416,0.015002067,0.023732282,0.03648423,0.024966763,0.025008619
t_1884,-73.69076,5.04438,0.033468112,0.016719533,0.02804882,0.038823526,0.026830463,0.028841928
t_1885,-73.64585,5.04438,0.026616361,0.013584668,0.020755706,0.033938598,0.023044692,0.022224871
t_1886,-73.55602,5.04438,0.0288386,0.014581506,0.022789529,0.035759777,0.02441266,0.02412356
t_1887,-73.60093,5.04438,0.030991612,0.015549312,0.025027117,0.037248258,0.0255577,0.026143195
t_1888,-73.28652,5.04438,0.026465608,0.0132443085,0.020620773,0.033361513,0.022543743,0.022266282
t_1889,-73.42127,5.04438,0.03227537,0.016052539,0.026323011,0.03816304,0.02627426,0.02743642
t_189,-71.53481,5.67045,0.0052853525,0.0048841694,0.0051631164,0.0054867696,0.0066184043,0.0059294673
t_1890,-73.5111,5.08912,0.024286287,0.012432053,0.018827023,0.031584434,0.021264074,0.020408215
t_1891,-73.33144,5.08912,0.027901845,0.01392769,0.022592941,0.033612944,0.023009824,0.023990165
t_1892,-73.37635,5.08912,0.029028902,0.014492024,0.023711037,0.034786176,0.023775486,0.024990898
t_1893,-73.55602,5.08912,0.030457988,0.015265152,0.025192736,0.03623922,0.024767123,0.026246326
t_1894,-73.69076,5.08912,0.037587997,0.018434303,0.033286035,0.040573426,0.028642869,0.03344538
t_1895,-73.60093,5.08912,0.02913414,0.014640073,0.02380001,0.035205927,0.023955163,0.02496677
t_1896,-73.46618,5.08912,0.026747355,0.0134996725,0.02122443,0.03342827,0.022597516,0.022645105
t_1897,-73.64585,5.08912,0.03433464,0.017057544,0.02960063,0.038776547,0.02690021,0.030188678
t_1898,-73.28652,5.08912,0.024406936,0.012296613,0.019112118,0.030597908,0.02087475,0.020765183
t_1899,-73.42127,5.08912,0.024706146,0.012560906,0.019235376,0.031791855,0.021404795,0.02082582
t_19,-71.8043,2.35529,0.0031195902,0.0037023872,0.0028334758,0.0031034127,0.004843084,0.0034030823
t_190,-71.8043,5.67045,0.0066298544,0.005452788,0.006449052,0.006708477,0.0075004934,0.007383498
t_1900,-73.37635,5.13385,0.024763823,0.012509843,0.019816818,0.030202754,0.020844707,0.02131754
t_1901,-73.5111,5.13385,0.021600867,0.011159763,0.016660785,0.0281886,0.019223794,0.018312026
t_1902,-73.33144,5.13385,0.025196953,0.012694339,0.020362467,0.03027469,0.021016767,0.021850623
t_1903,-73.55602,5.13385,0.021327242,0.011043323,0.016411446,0.027959248,0.019066492,0.018067569
t_1904,-73.69076,5.13385,0.03338008,0.016535861,0.029350314,0.03627075,0.025796467,0.029918917
t_1905,-73.60093,5.13385,0.0229903,0.011782269,0.018033324,0.02922354,0.019974142,0.019594643
t_1906,-73.46618,5.13385,0.021786803,0.0112286005,0.016839646,0.028279351,0.019303966,0.018492263
t_1907,-73.64585,5.13385,0.03373019,0.016702466,0.029619016,0.03676809,0.026073359,0.030164668
t_1908,-73.42127,5.13385,0.02522649,0.0127456635,0.020245617,0.030752696,0.021179697,0.02169746
t_1909,-73.28652,5.13385,0.028139707,0.014063377,0.023692556,0.032103915,0.022639534,0.024954515
t_191,-71.44497,5.67045,0.00476122,0.0046591074,0.004615515,0.0049453103,0.0062360987,0.005328655
t_1910,-73.33144,5.17859,0.01930026,0.010021446,0.014902382,0.02470298,0.017265188,0.016631793
t_1911,-73.37635,5.17859,0.021497946,0.011029209,0.016995281,0.026595544,0.018587435,0.018611867
t_1912,-73.42127,5.17859,0.018386861,0.009988811,0.013971663,0.02429536,0.016872993,0.015705558
t_1913,-73.64585,5.17859,0.031232527,0.015554296,0.027501255,0.03371278,0.024247082,0.028240344
t_1914,-73.5111,5.17859,0.024774024,0.012587207,0.020322457,0.02940385,0.020603215,0.021704555
t_1915,-73.55602,5.17859,0.030535765,0.015259512,0.026641393,0.033479627,0.023921182,0.027472833
t_1916,-73.69076,5.17859,0.025967725,0.013172873,0.021835981,0.029898275,0.02119302,0.023092153
t_1917,-73.28652,5.17859,0.017784929,0.009482836,0.013515444,0.023234889,0.016296882,0.01529722
t_1918,-73.60093,5.17859,0.025515113,0.012947987,0.02117475,0.029894125,0.021023376,0.02248911
t_1919,-73.46618,5.17859,0.025259908,0.012815633,0.020875106,0.029707013,0.020873334,0.022225086
t_192,-71.89413,5.67045,0.0070466255,0.005625448,0.006813315,0.0070431563,0.0077577773,0.007805861
t_1920,-73.42127,5.22332,0.01996459,0.010347033,0.015811961,0.024580231,0.01741132,0.017440388
t_1921,-73.37635,5.22332,0.018340604,0.009600208,0.014257181,0.02321,0.016435836,0.015959175
t_1922,-73.33144,5.22332,0.018742831,0.009770807,0.014686468,0.023339944,0.016599705,0.016382169
t_1923,-73.64585,5.22332,0.028161008,0.014185695,0.024689712,0.030466145,0.022160206,0.025679812
t_1924,-73.5111,5.22332,0.020498084,0.010599463,0.016303686,0.025129154,0.017767549,0.01790049
t_1925,-73.55602,5.22332,0.019002771,0.009920541,0.014833131,0.024013054,0.016920391,0.016499896
t_1926,-73.28652,5.22332,0.021731889,0.011172794,0.017860131,0.025357703,0.018279053,0.019425534
t_1927,-73.46618,5.22332,0.017407484,0.009337739,0.013320735,0.022674417,0.015980622,0.015036582
t_1928,-73.60093,5.22332,0.02898427,0.014546845,0.025536286,0.031127192,0.022658238,0.026448542
t_1929,-73.28652,5.26804,0.021835193,0.01130258,0.018457001,0.024572013,0.018100085,0.019951604
t_193,-71.98396,5.67045,0.007339384,0.005736681,0.0070118327,0.007203322,0.007920819,0.00806367
t_1930,-73.60093,5.26804,0.027054437,0.013693071,0.023928039,0.02875641,0.021256663,0.024967898
t_1931,-73.55602,5.26804,0.027018413,0.01367782,0.023864442,0.028784668,0.021250878,0.024911236
t_1932,-73.33144,5.26804,0.018234808,0.009560128,0.014502862,0.022099588,0.016012924,0.016170504
t_1933,-73.5111,5.26804,0.020059636,0.010418875,0.016236788,0.02387188,0.017210672,0.017820066
t_1934,-73.64585,5.26804,0.018192157,0.009550701,0.0143860215,0.022359299,0.016086794,0.016042331
t_1935,-73.37635,5.26804,0.019812115,0.010309607,0.016086979,0.02343775,0.016991941,0.017685685
t_1936,-73.42127,5.26804,0.021403035,0.011083361,0.017772056,0.024753187,0.01798329,0.019278621
t_1937,-73.46618,5.26804,0.023373952,0.012023284,0.019893603,0.026261687,0.019164335,0.02126145
t_1938,-73.69076,5.26804,0.025902992,0.013189582,0.022781853,0.027751429,0.020537427,0.023917506
t_1939,-73.28652,5.31277,0.017094169,0.00907038,0.013717138,0.020335428,0.015055151,0.01539162
t_194,-71.62464,5.75983,0.0052753184,0.004884273,0.005111613,0.005418728,0.006585792,0.0058953455
t_1940,-73.60093,5.31277,0.024396596,0.012533917,0.021465693,0.026047587,0.019488506,0.02269504
t_1941,-73.69076,5.31277,0.022047458,0.011467453,0.018986871,0.024259709,0.018092932,0.020393295
t_1942,-73.37635,5.31277,0.017295443,0.009158735,0.013819345,0.020780694,0.015264753,0.015479604
t_1943,-73.33144,5.31277,0.023456844,0.012113714,0.020592913,0.025046282,0.018851966,0.021899119
t_1944,-73.5111,5.31277,0.019982219,0.010457698,0.016602313,0.023012582,0.01694433,0.018152537
t_1945,-73.46618,5.31277,0.016330896,0.008706399,0.01280624,0.020247193,0.01476539,0.014493508
t_1946,-73.42127,5.31277,0.022278829,0.011567192,0.01918288,0.024528645,0.018256536,0.020580404
t_1947,-73.55602,5.31277,0.021447217,0.011166219,0.01820939,0.02406978,0.017810678,0.019670378
t_1948,-73.64585,5.31277,0.020138167,0.010544775,0.016833257,0.023017913,0.017008498,0.018369442
t_1949,-73.42127,5.40221,0.019989708,0.010616625,0.0174377,0.021465536,0.01653379,0.018905552
t_195,-71.89413,5.75983,0.0065039718,0.005400998,0.006259145,0.006499456,0.007388414,0.0072066365
t_1950,-73.33144,5.40221,0.020010263,0.010644069,0.017563794,0.021270182,0.01649213,0.01902068
t_1951,-73.60093,4.73111,0.058009896,0.032286387,0.045139026,0.06939704,0.050273284,0.046599988
t_1952,-73.33144,4.73111,0.05672851,0.028895015,0.04295828,0.06571686,0.047558445,0.045112155
t_1953,-73.64585,4.73111,0.058286596,0.03216572,0.046072535,0.06858422,0.049646635,0.046966016
t_1954,-73.37635,4.73111,0.055777814,0.029207341,0.041776143,0.06654542,0.048063528,0.044310387
t_1955,-73.42127,4.73111,0.056401752,0.030210702,0.04226375,0.068054155,0.04922887,0.044867583
t_1956,-73.69076,4.73111,0.06584626,0.035479065,0.05481211,0.07169932,0.053028975,0.054066725
t_1957,-73.55602,4.73111,0.06954844,0.037813652,0.05578943,0.07760722,0.05707038,0.056350853
t_1958,-73.5111,4.73111,0.06475465,0.035269655,0.050576027,0.07503472,0.05460036,0.052110106
t_1959,-73.46618,4.73111,0.053527296,0.031499133,0.039681163,0.06648549,0.04811914,0.043287735
t_196,-71.35514,5.75983,0.004182126,0.0043977126,0.004050971,0.0044028796,0.00583088,0.004681407
t_1960,-73.60093,4.77587,0.052246444,0.028130416,0.040793188,0.062068705,0.044704605,0.04194709
t_1961,-73.55602,4.77587,0.048095576,0.027311599,0.036426086,0.05933348,0.04272897,0.03829591
t_1962,-73.37635,4.77587,0.049585003,0.025531674,0.037365798,0.059273258,0.04253386,0.039467216
t_1963,-73.33144,4.77587,0.043664265,0.023050465,0.032119323,0.05387036,0.03851659,0.03453022
t_1964,-73.42127,4.77587,0.04515901,0.025806515,0.03318855,0.056528766,0.04061206,0.03666753
t_1965,-73.28652,4.77587,0.054237664,0.026688518,0.042703543,0.060022675,0.04362519,0.043935023
t_1966,-73.69076,4.77587,0.04839675,0.025922824,0.03806192,0.057635307,0.041342758,0.038949773
t_1967,-73.5111,4.77587,0.0764485,0.03963045,0.0654047,0.07775037,0.059497423,0.06402277
t_1968,-73.46618,4.77587,0.061727826,0.031984758,0.04903512,0.068595,0.050198242,0.04987601
t_1969,-73.64585,4.77587,0.04786148,0.02594438,0.0370645,0.058062226,0.04173968,0.038344305
t_197,-72.0738,5.75983,0.00539163,0.004519329,0.0047295294,0.0055722715,0.0064292517,0.005739809
t_1970,-73.37635,4.82063,0.039321873,0.021511076,0.028967012,0.04934045,0.035096396,0.031386368
t_1971,-73.42127,4.82063,0.0596971,0.030014925,0.049209386,0.06389511,0.04714398,0.049332004
t_1972,-73.60093,4.82063,0.043551728,0.02315639,0.033507895,0.05317465,0.03798832,0.034888875
t_1973,-73.33144,4.82063,0.040786073,0.020659098,0.030477758,0.049888108,0.03539578,0.03252331
t_1974,-73.28652,4.82063,0.04309307,0.021331195,0.03290134,0.050734974,0.03601722,0.034616563
t_1975,-73.69076,4.82063,0.04186357,0.022105988,0.032583043,0.050840866,0.036162756,0.033703703
t_1976,-73.5111,4.82063,0.062423676,0.03189493,0.052325543,0.06617649,0.04913076,0.051825635
t_1977,-73.46618,4.82063,0.050504692,0.025925482,0.03947278,0.058400586,0.041994657,0.040629767
t_1978,-73.55602,4.82063,0.044232138,0.023486419,0.033847503,0.054004874,0.03861071,0.035374198
t_1979,-73.64585,4.82063,0.049095638,0.025586132,0.03927466,0.056505397,0.040613785,0.039767843
t_198,-71.53481,5.75983,0.0047860225,0.004667569,0.0046092956,0.004923738,0.006231892,0.0053402013
t_1980,-73.64585,4.86538,0.04338615,0.022311872,0.03457909,0.05064822,0.036022987,0.03527436
t_1981,-73.55602,4.86538,0.048805308,0.024827944,0.03951301,0.05490718,0.039512053,0.039908424
t_1982,-73.60093,4.86538,0.04842987,0.024700208,0.03945598,0.05439936,0.03914432,0.039713435
t_1983,-73.42127,4.86538,0.047965873,0.02396366,0.038309477,0.054053184,0.038810685,0.03914689
t_1984,-73.46618,4.86538,0.040712968,0.02090495,0.0311642,0.049424414,0.03501094,0.03270925
t_1985,-73.37635,4.86538,0.041806992,0.020960942,0.032252718,0.04950743,0.035054978,0.033740446
t_1986,-73.33144,4.86538,0.040352352,0.020082522,0.031014122,0.04793759,0.03383729,0.032601047
t_1987,-73.69076,4.86538,0.035173025,0.019123504,0.026898514,0.044184744,0.031131914,0.028317016
t_1988,-73.28652,4.86538,0.03334276,0.017320015,0.024662128,0.04212014,0.029493578,0.026719853
t_1989,-73.5111,4.86538,0.039911147,0.020694885,0.030511918,0.04889126,0.034652896,0.032038372
t_199,-71.8043,5.75983,0.006352617,0.0053320797,0.0062156664,0.0064984257,0.007334779,0.0071055363
t_1990,-73.55602,4.91014,0.049414735,0.024762344,0.041769605,0.053489342,0.03876769,0.041532416
t_1991,-73.46618,4.91014,0.033952545,0.01788347,0.025645563,0.04270906,0.029948816,0.02733989
t_1992,-73.60093,4.91014,0.040733866,0.02066175,0.032567855,0.04747061,0.03356509,0.033332437
t_1993,-73.37635,4.91014,0.036365375,0.018235045,0.027951356,0.044135224,0.03087641,0.029514374
t_1994,-73.64585,4.91014,0.031413883,0.01756324,0.023749294,0.04031464,0.028202428,0.025769407
t_1995,-73.69076,4.91014,0.03643186,0.018625528,0.028762428,0.043885835,0.03072296,0.029792976
t_1996,-73.42127,4.91014,0.047876365,0.023674307,0.0398183,0.052268334,0.03769909,0.040097035
t_1997,-73.28652,4.91014,0.02940331,0.0156745,0.021709515,0.037942354,0.02631563,0.023750229
t_1998,-73.33144,4.91014,0.03169755,0.016381074,0.023681836,0.040175505,0.027977737,0.025584834
t_1999,-73.5111,4.91014,0.033920843,0.01807814,0.025688618,0.042737205,0.029990535,0.027316807
t_2,-71.26531,2.17577,0.0013277812,0.0022930582,0.001092084,0.0015230157,0.003049958,0.0013801845
t_20,-71.26531,2.35529,0.0015554721,0.0024767814,0.0012968137,0.0017479744,0.0032986999,0.0016317352
t_200,-71.71447,5.75983,0.0060576606,0.0051893126,0.005983207,0.006295057,0.007168877,0.0068167057
t_2000,-73.5111,4.95489,0.03380879,0.017167803,0.026301496,0.04147082,0.028838059,0.027644029
t_2001,-73.33144,4.95489,0.048040774,0.023121309,0.041536555,0.05018609,0.03644417,0.041398264
t_2002,-73.28652,4.95489,0.03294435,0.016251108,0.025699897,0.039697416,0.027446622,0.027226904
t_2003,-73.64585,4.95489,0.032183137,0.016472561,0.025077958,0.03991504,0.027670413,0.026380995
t_2004,-73.42127,4.95489,0.048222188,0.023544714,0.04149513,0.050965726,0.036953993,0.04127242
t_2005,-73.69076,4.95489,0.050945483,0.02482111,0.04538487,0.052029733,0.038262665,0.044214614
t_2006,-73.37635,4.95489,0.03665354,0.018122518,0.029086981,0.042976998,0.03003068,0.03029097
t_2007,-73.46618,4.95489,0.032461554,0.016498487,0.024955694,0.040385816,0.028049067,0.0264728
t_2008,-73.55602,4.95489,0.03552237,0.01797122,0.028071476,0.04262346,0.029748812,0.029172506
t_2009,-73.60093,4.95489,0.029495029,0.015995968,0.022389306,0.037930872,0.026318772,0.023961386
t_201,-71.98396,5.75983,0.004677759,0.004105881,0.0040322626,0.004951342,0.0058799754,0.0049634576
t_2010,-73.5111,4.99963,0.035142504,0.01754763,0.028443752,0.041218877,0.028682522,0.02939744
t_2011,-73.28652,4.99963,0.032173403,0.015843501,0.025722621,0.038277026,0.026346117,0.027099099
t_2012,-73.64585,4.99963,0.031187298,0.015783882,0.0247022,0.038157046,0.026272444,0.025909273
t_2013,-73.69076,4.99963,0.033092912,0.016604878,0.026781887,0.039301492,0.027168564,0.027767487
t_2014,-73.42127,4.99963,0.028998867,0.014681657,0.022293478,0.036625054,0.025137393,0.023888044
t_2015,-73.46618,4.99963,0.03461387,0.017243046,0.027842417,0.040792834,0.028335255,0.028900623
t_2016,-73.37635,4.99963,0.030837793,0.015402893,0.02410148,0.037823822,0.025997035,0.025571018
t_2017,-73.33144,4.99963,0.028328564,0.014220042,0.021759266,0.03575621,0.024423923,0.023437358
t_2018,-73.55602,4.99963,0.029263707,0.014948938,0.02264214,0.036944415,0.025407167,0.024103455
t_2019,-73.60093,4.99963,0.03357536,0.016863244,0.026965994,0.039989553,0.02770412,0.027987363
t_202,-71.26531,5.75983,0.0038012723,0.0042188205,0.0036609843,0.004016151,0.005540824,0.0042437143
t_2020,-73.46618,5.04438,0.028959047,0.014579026,0.022851687,0.035814203,0.024451332,0.02423056
t_2021,-73.60093,4.4177,0.15902539,0.19668823,0.17770593,0.20814393,0.1410989,0.14139733
t_2022,-73.64585,4.4177,0.13599642,0.13598682,0.13074669,0.17409335,0.121195726,0.11949508
t_2023,-73.37635,4.4177,0.20018244,0.13403672,0.18197197,0.19017711,0.1709543,0.17925493
t_2024,-73.28652,4.4177,0.10243075,0.05940524,0.0782364,0.11672403,0.08600416,0.08307523
t_2025,-73.33144,4.4177,0.16474214,0.10052826,0.14230095,0.15937917,0.13557783,0.14350021
t_2026,-73.55602,4.4177,0.18747447,0.27707013,0.26557177,0.24828994,0.16336,0.16618994
t_2027,-73.69076,4.4177,0.12662807,0.102895655,0.11417771,0.15396269,0.10942493,0.109800205
t_2028,-73.46618,4.4177,0.21067403,0.22516443,0.22742295,0.25265482,0.17466725,0.18201616
t_2029,-73.5111,4.4177,0.18959278,0.27172133,0.24604544,0.25461552,0.16676319,0.16850318
t_203,-71.44497,5.75983,0.004582364,0.0045781736,0.004458525,0.0048032566,0.006125047,0.005138347
t_2030,-73.42127,4.46248,0.21107519,0.15454948,0.19670473,0.20635872,0.177458,0.18965705
t_2031,-73.60093,4.46248,0.13725351,0.1487608,0.13465793,0.17877878,0.12363795,0.12385985
t_2032,-73.64585,4.46248,0.14729133,0.122998394,0.13885303,0.1699789,0.122696765,0.12890826
t_2033,-73.28652,4.46248,0.13036172,0.07294875,0.10919906,0.12800752,0.10466334,0.110577285
t_2034,-73.37635,4.46248,0.18816069,0.11938114,0.16787167,0.17756034,0.16000415,0.16722335
t_2035,-73.55602,4.46248,0.15561582,0.18834063,0.16623734,0.20505804,0.13909203,0.14048003
t_2036,-73.69076,4.46248,0.10366903,0.08077221,0.08817346,0.12895323,0.09250615,0.08821862
t_2037,-73.46618,4.46248,0.19275668,0.1674637,0.17850147,0.22379391,0.1585983,0.1657946
t_2038,-73.33144,4.46248,0.15679145,0.09300851,0.13444774,0.15128163,0.12840655,0.13578178
t_2039,-73.5111,4.46248,0.16098504,0.18550327,0.16276565,0.21305801,0.14377889,0.14400652
t_204,-71.44497,5.8492,0.0041622175,0.004383657,0.0039959433,0.0043298346,0.005786451,0.004641577
t_2040,-73.5111,4.50726,0.13193409,0.12160122,0.11444501,0.17087142,0.11897756,0.11609065
t_2041,-73.33144,4.50726,0.1406301,0.08102976,0.118569456,0.13795757,0.11366872,0.12020478
t_2042,-73.42127,4.50726,0.12844504,0.08838598,0.10075105,0.15567708,0.111453585,0.10694829
t_2043,-73.60093,4.50726,0.121878095,0.10686428,0.10862123,0.15404426,0.1087758,0.105542384
t_2044,-73.64585,4.50726,0.11515793,0.088389814,0.10042609,0.14014855,0.10028258,0.09880306
t_2045,-73.37635,4.50726,0.12164012,0.076646,0.09459433,0.14057674,0.10267638,0.10028295
t_2046,-73.55602,4.50726,0.1455394,0.12750444,0.13475737,0.17962874,0.12557396,0.12716854
t_2047,-73.69076,4.50726,0.10206257,0.0713111,0.086431526,0.12174744,0.08802568,0.08617064
t_2048,-73.28652,4.50726,0.12340077,0.06725247,0.10329736,0.12040246,0.09852276,0.104205705
t_2049,-73.46618,4.50726,0.12816612,0.10472499,0.10363035,0.1642722,0.11515326,0.10900975
t_205,-71.26531,5.8492,0.0036532702,0.0041496507,0.0035267721,0.0038922415,0.005442958,0.0040810923
t_2050,-73.28652,4.55203,0.11259195,0.059846584,0.09379072,0.11042986,0.089214705,0.09437866
t_2051,-73.46618,4.55203,0.11376714,0.077743806,0.08973481,0.13978773,0.099921204,0.095179066
t_2052,-73.33144,4.55203,0.13178086,0.07204184,0.11138985,0.1262545,0.10589262,0.11207959
t_2053,-73.42127,4.55203,0.10285284,0.06627948,0.07745153,0.12678762,0.09118251,0.08441006
t_2054,-73.60093,4.55203,0.15142651,0.10719088,0.14150424,0.15495951,0.12309219,0.13466698
t_2055,-73.37635,4.55203,0.12596199,0.07382835,0.10209621,0.13231258,0.10219686,0.10548746
t_2056,-73.55602,4.55203,0.11070054,0.0850306,0.0922053,0.13816816,0.09858881,0.094109945
t_2057,-73.5111,4.55203,0.108663194,0.08461455,0.08753044,0.13773042,0.09808924,0.092555
t_2058,-73.69076,4.55203,0.11314516,0.07283869,0.10008675,0.12010155,0.09170565,0.09685891
t_2059,-73.64585,4.55203,0.1031684,0.071528256,0.087017454,0.12276086,0.088732585,0.08704307
t_206,-71.71447,5.8492,0.005232581,0.004861716,0.0050310977,0.005322566,0.00653279,0.00582677
t_2060,-73.64585,4.59681,0.087272495,0.055958737,0.07122222,0.10376781,0.075428,0.07230153
t_2061,-73.69076,4.59681,0.07861209,0.04877579,0.06369179,0.09338286,0.0680088,0.06458938
t_2062,-73.55602,4.59681,0.096626416,0.06405602,0.077901274,0.11683775,0.08445467,0.080573685
t_2063,-73.28652,4.59681,0.11033144,0.055782214,0.09360314,0.103970446,0.08679111,0.09285733
t_2064,-73.37635,4.59681,0.08155935,0.046540767,0.06004105,0.098517746,0.07167288,0.065349154
t_2065,-73.42127,4.59681,0.091368124,0.05445438,0.069063395,0.10967337,0.079515986,0.074353
t_2066,-73.60093,4.59681,0.114518315,0.073723726,0.09871408,0.12396287,0.093427815,0.09728436
t_2067,-73.5111,4.59681,0.09283639,0.06257453,0.072616026,0.11465135,0.082769334,0.07689064
t_2068,-73.33144,4.59681,0.107069254,0.057507984,0.08778509,0.10826031,0.08522146,0.08910872
t_2069,-73.46618,4.59681,0.09255726,0.05883494,0.07100176,0.113300994,0.081907146,0.07609397
t_207,-71.53481,5.8492,0.004613809,0.004593398,0.004467605,0.004801189,0.006130672,0.0051623
t_2070,-73.64585,4.64158,0.08868789,0.052358013,0.074024476,0.09709833,0.07242123,0.07335046
t_2071,-73.69076,4.64158,0.07579594,0.044241607,0.061992023,0.08614666,0.06329011,0.061950292
t_2072,-73.55602,4.64158,0.100755565,0.06024636,0.08410143,0.10911494,0.08203905,0.08416025
t_2073,-73.5111,4.64158,0.09530459,0.05639158,0.0766964,0.1066046,0.078845374,0.07844174
t_2074,-73.37635,4.64158,0.07743056,0.04218417,0.058335956,0.08997223,0.065681145,0.06198563
t_2075,-73.42127,4.64158,0.07212608,0.043004103,0.0533734,0.088572256,0.0643704,0.0578318
t_2076,-73.33144,4.64158,0.0994792,0.05145255,0.08245155,0.09851056,0.07819486,0.08272814
t_2077,-73.60093,4.64158,0.08029027,0.04892942,0.06415335,0.0951827,0.069260396,0.0658059
t_2078,-73.46618,4.64158,0.075660124,0.046475735,0.056987006,0.092928536,0.06750067,0.061193
t_2079,-73.28652,4.64158,0.088550106,0.045057133,0.07286263,0.089173555,0.06942393,0.073157445
t_208,-71.8043,5.8492,0.0055383397,0.004986609,0.005297097,0.00556306,0.0067248573,0.0061446032
t_2080,-73.64585,4.68634,0.06707152,0.03835306,0.05344815,0.078548424,0.057146404,0.05434779
t_2081,-73.37635,4.68634,0.08032969,0.042051874,0.064044714,0.086119734,0.06461121,0.06554656
t_2082,-73.69076,4.68634,0.06952107,0.038777053,0.056865133,0.07759134,0.057110503,0.05658838
t_2083,-73.5111,4.68634,0.08398425,0.04696134,0.06772273,0.09219134,0.06855016,0.06867177
t_2084,-73.42127,4.68634,0.091589615,0.04903542,0.07581065,0.09464232,0.0727539,0.07625129
t_2085,-73.33144,4.68634,0.05958374,0.031086275,0.044081464,0.070905685,0.051356025,0.04709342
t_2086,-73.55602,4.68634,0.07991548,0.045313388,0.0643241,0.08941545,0.06598214,0.06513784
t_2087,-73.46618,4.68634,0.07960871,0.04386431,0.062699914,0.08905154,0.06569231,0.06451227
t_2088,-73.60093,4.68634,0.07898603,0.044766728,0.0643524,0.087537885,0.06477863,0.064510845
t_2089,-73.28652,4.68634,0.06901263,0.034692265,0.054346606,0.07442197,0.055364456,0.055674758
