# 20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,KuehnEtAl2020SSlab,ParkerEtAl2020SSlab,ZhaoEtAl2006SSlab 
m_183,100.36493000000002,-0.96044,0.4654191,0.46568665,0.46813586,0.46397355
m_1830,100.13671,-0.61538,0.51591,0.5154527,0.511768,0.5164758
m_1831,100.15972999999997,-0.65439,0.5123517,0.5116312,0.5071445,0.5134075
m_1832,100.23022000000003,-0.57406,0.5181503,0.5067261,0.46498042,0.51774144
m_1833,100.13602000000003,-0.61298,0.51581275,0.51508,0.5095004,0.51672316
m_1834,100.50382000000002,-1.20146,0.42306098,0.42180392,0.4250279,0.4233655
m_1835,100.36018999999999,-0.95938,0.4586407,0.45992756,0.47467047,0.4441712
m_1836,100.36072999999999,-0.89374,0.47401115,0.47424585,0.47570568,0.47388682
m_1837,100.137,-0.61588,0.5158847,0.51543397,0.51187444,0.5164377
m_1838,100.35102,-0.88514,0.4730318,0.47268006,0.46908498,0.47352502
m_1839,100.37518999999998,-0.92215,0.4458067,0.45005015,0.47649089,0.44427451
m_184,100.21190000000001,-0.54295,0.5154151,0.5155171,0.5152702,0.5154872
m_1840,100.34965999999997,-0.91312,0.47413856,0.4747881,0.48105267,0.47351393
m_1841,100.36442999999997,-0.92278,0.47255597,0.47196364,0.46590272,0.4730652
m_1842,100.36676999999997,-0.89544,0.47371298,0.4737133,0.4725949,0.47374296
m_1843,100.35789,-0.91605,0.47414201,0.47530276,0.4838307,0.47344863
m_1844,100.35537999999997,-0.91655,0.4733945,0.4740159,0.47955996,0.47301728
m_1845,100.36790000000002,-0.95933,0.46187162,0.4632077,0.4763788,0.45386294
m_1846,100.28161999999998,-0.65787,0.5065307,0.5101337,0.5258486,0.505572
m_1847,100.34893999999997,-0.90667,0.4735381,0.4727848,0.46758392,0.47414923
m_1848,100.36471,-0.92269,0.4726068,0.4720395,0.46603662,0.47308782
m_1849,100.36462,-0.90961,0.47417888,0.47342286,0.4667841,0.47472152
m_185,100.36293999999998,-0.93488,0.470007,0.4698338,0.46737933,0.46998692
m_1850,100.35964999999999,-0.94527,0.469062,0.46986938,0.4759826,0.46952966
m_1851,100.36500999999998,-0.91037,0.47383344,0.47306022,0.4661125,0.4743714
m_1852,100.33766000000003,-0.50372,0.4923945,0.49778777,0.50484115,0.5003943
m_1853,100.36642999999998,-0.95942,0.46357623,0.4643897,0.47217804,0.45921993
m_1854,100.34667000000002,-0.91403,0.47468558,0.47515133,0.48104963,0.47368544
m_1855,100.36361999999997,-0.9614,0.46590096,0.4659017,0.46606392,0.46491173
m_1856,100.36171999999999,-0.89437,0.47436005,0.4745077,0.475436,0.4742879
m_1857,100.35465999999997,-0.96096,0.46835133,0.4691947,0.4768838,0.47523975
m_1858,100.21111000000002,-0.54566,0.51590157,0.5158253,0.51535904,0.51550895
m_1859,100.36642,-0.89502,0.47333932,0.47336304,0.47253585,0.47336236
m_186,100.36382000000003,-0.93452,0.47022164,0.47002178,0.46731734,0.47017327
m_1860,100.37281000000002,-0.90131,0.4614787,0.46060526,0.45247436,0.46183756
m_1861,100.38549999999998,-0.95403,0.44996873,0.44894707,0.4365681,0.45073518
m_1862,100.36171999999999,-0.94544,0.46940705,0.46987352,0.47322094,0.47048002
m_1863,100.64643999999998,-0.90172,0.23957177,0.24144928,0.2430495,0.24159163
m_1864,100.27917000000002,-0.56595,0.5091567,0.5103285,0.51432973,0.5097633
m_1865,100.38842999999997,-0.9527,0.40571102,0.4044752,0.39425904,0.40595648
m_1866,100.15645999999998,-0.65294,0.5130698,0.51261973,0.5104636,0.5136817
m_1867,100.35755,-0.9557,0.4802126,0.47442287,0.41908306,0.49522564
m_1868,100.08141,-0.38037,0.47212812,0.48150155,0.5453668,0.49410108
m_1869,100.36045000000001,-0.93415,0.4700315,0.46983013,0.4674859,0.47012526
m_187,100.35703000000001,-0.91139,0.47524998,0.47676092,0.4876454,0.4743433
m_1870,100.22572000000002,-0.65031,0.50856364,0.50487596,0.48741296,0.5108944
m_1871,100.37459000000001,-0.89925,0.45125514,0.45036194,0.44235432,0.45171893
m_1872,100.36145999999997,-0.95883,0.45933726,0.46089733,0.47735217,0.44810307
m_1873,100.37572999999998,-0.93622,0.4557987,0.4571369,0.46750543,0.45540887
m_1874,100.37601000000001,-0.93802,0.4555666,0.45681226,0.46656153,0.45515877
m_1875,100.37389999999999,-0.89844,0.45655656,0.45586866,0.44862437,0.45696005
m_1876,100.36685999999997,-0.95945,0.46337694,0.46425518,0.47271812,0.4584244
m_1877,100.37808000000001,-0.94868,0.45980814,0.45905188,0.45093277,0.46077976
m_1878,100.35793000000001,-0.9234,0.47266513,0.47378835,0.4822474,0.47196376
m_1879,100.43223,-0.94081,0.24720754,0.24743603,0.24786499,0.24719852
m_188,100.37833,-0.94299,0.44242367,0.44134358,0.4341376,0.44152516
m_1880,100.36124999999998,-0.9438,0.46915635,0.47037318,0.48018748,0.4689239
m_1881,100.35519999999997,-0.9589,0.46669158,0.46906158,0.48933494,0.47726467
m_1882,100.21365000000003,-0.55704,0.5182358,0.5168435,0.51249933,0.51502365
m_1883,100.35018000000002,-0.88258,0.472237,0.4719921,0.46873137,0.47264668
m_1884,100.36493000000002,-0.9222,0.47267988,0.47213602,0.4661706,0.47313347
m_1885,100.36720000000003,-0.95934,0.4628306,0.46387035,0.4739692,0.45688516
m_1886,100.38548000000003,-0.95421,0.45080563,0.44974884,0.43699992,0.45159742
m_1887,100.39256,-0.94705,0.29222342,0.293373,0.3034713,0.29085013
m_1888,100.35505999999998,-0.96077,0.46886122,0.4696118,0.47563058,0.47707453
m_1889,100.43114000000003,-0.94122,0.24718705,0.24742322,0.24798276,0.2473218
m_189,100.25823000000003,-0.55874,0.50556105,0.5128787,0.53653795,0.51164407
m_1890,100.33005000000003,-0.55118,0.5016738,0.5052376,0.509637,0.50418466
m_1891,100.38375000000002,-0.9725,0.4646141,0.46455145,0.46350327,0.46607924
m_1892,100.50423,-1.20196,0.4228059,0.42160353,0.42500275,0.42282322
m_1893,100.64654000000002,-0.89934,0.2395394,0.24196188,0.24400996,0.24211866
m_1894,100.25959999999998,-0.65429,0.50993663,0.5150631,0.5405255,0.50286907
m_1895,100.33762000000002,-0.51142,0.5008088,0.5032453,0.50592214,0.5023945
m_1896,100.36286999999999,-0.93941,0.46877807,0.46742582,0.45609707,0.46905717
m_1897,100.36086,-0.94286,0.46934444,0.4711758,0.485744,0.46859637
m_1898,100.36451,-0.91455,0.47343278,0.4725418,0.46460426,0.47409624
m_1899,100.36954000000003,-0.93886,0.4689123,0.466617,0.4486497,0.46911436
m_19,100.35946999999999,-0.89889,0.47614887,0.47629818,0.47739342,0.47605965
m_190,100.15909999999997,-0.65622,0.5124204,0.5117285,0.5081018,0.5134057
m_1900,100.35931,-0.96563,0.45692497,0.45696473,0.46598855,0.42881995
m_1901,100.31774999999999,-0.55094,0.50755674,0.5053555,0.4975665,0.5061257
m_1902,100.41183000000001,-1.05303,0.44219983,0.44159466,0.4456361,0.42786887
m_1903,100.37308999999999,-0.94808,0.46969754,0.46980837,0.46873984,0.47184312
m_1904,100.36644000000001,-0.89447,0.47228625,0.47233495,0.4716546,0.47231236
m_1905,100.37796000000003,-0.94913,0.46178883,0.4609617,0.45191258,0.46319428
m_1906,100.15909999999997,-0.65451,0.51244,0.5117672,0.50762475,0.5134278
m_1907,100.41390000000001,-1.06488,0.45395598,0.45378664,0.4537993,0.46176907
m_1908,100.36942999999997,-0.96446,0.46274206,0.46347508,0.473857,0.4472158
m_1909,100.28106000000002,-0.61909,0.50649375,0.5038814,0.49070844,0.50829107
m_191,100.36013000000003,-0.90367,0.4755718,0.47552618,0.47501904,0.47562665
m_1910,100.35525999999999,-0.96046,0.4688919,0.46972126,0.47601005,0.47781828
m_1911,100.41363999999999,-1.06522,0.4540414,0.4537747,0.454022,0.46158534
m_1912,100.36590999999999,-0.89445,0.47270203,0.47276196,0.47231722,0.47271562
m_1913,100.11597,-0.61474,0.51652616,0.5153655,0.51346844,0.51785696
m_1914,100.12457,-0.58825,0.5207245,0.5249326,0.55400497,0.5155146
m_1915,100.36275999999998,-0.93304,0.4704146,0.47034448,0.4689399,0.47041127
m_1916,100.35667999999998,-0.96,0.47358868,0.47416186,0.4747422,0.4954666
m_1917,100.16934000000003,-0.63668,0.5144007,0.5144735,0.51504666,0.51422286
m_1918,100.34402,-0.90744,0.47451067,0.473435,0.467176,0.4748088
m_1919,100.3845,-0.91229,0.30297032,0.3037708,0.3127366,0.30264184
m_192,100.35136,-0.88681,0.47360858,0.47313514,0.4690611,0.47420448
m_1920,100.36103000000003,-0.89306,0.4729842,0.47325757,0.47485122,0.47285414
m_1921,100.38585,-0.91409,0.28862572,0.2890477,0.2960803,0.2883889
m_1922,100.43288000000001,-0.94074,0.24728665,0.24750744,0.24784362,0.24718271
m_1923,100.43120999999996,-0.94085,0.2469152,0.2471842,0.24781801,0.24704885
m_1924,100.25905,-0.55854,0.5137525,0.51153463,0.50373083,0.5116055
m_1925,100.16904,-0.63493,0.51439464,0.51430875,0.51391035,0.5143542
m_1926,100.35807,-0.94062,0.4687506,0.4681261,0.4620921,0.4684034
m_1927,100.34731,-0.87591,0.46785787,0.46731657,0.46229878,0.46848282
m_1928,100.16907000000003,-0.63476,0.51439095,0.51428425,0.51376337,0.5143661
m_1929,100.3623,-0.93301,0.47038543,0.47031495,0.46895814,0.4704038
m_193,100.34602000000001,-0.90851,0.4758897,0.4777374,0.4914697,0.47420692
m_1930,100.36295000000001,-0.93943,0.46877992,0.46741498,0.45599264,0.46905997
m_1931,100.37432000000001,-0.94779,0.46759978,0.46798134,0.46916422,0.46882138
m_1932,100.36307999999997,-0.94522,0.46941176,0.46982974,0.47292906,0.4703766
m_1933,100.38692000000003,-0.97007,0.45446742,0.45488966,0.4583392,0.45557836
m_1934,100.35273999999998,-0.94643,0.4659549,0.4646903,0.4535331,0.46356523
m_1935,100.37009999999998,-0.94357,0.46924555,0.4704482,0.4789468,0.46882808
m_1936,100.37337000000002,-0.94811,0.46943203,0.46957946,0.46878377,0.47146532
m_1937,100.64632,-0.89905,0.23957694,0.24208169,0.24420512,0.24226013
m_1938,100.28089999999997,-0.61897,0.5065432,0.5039028,0.4906816,0.5083154
m_1939,100.28210000000001,-0.59083,0.5090676,0.5114172,0.5197936,0.5061774
m_194,100.38522999999998,-0.9555,0.45439997,0.4529386,0.43663839,0.4554551
m_1940,100.35753,-0.91586,0.47405028,0.47511798,0.48316097,0.47341722
m_1941,100.36394999999999,-0.94572,0.4698194,0.4700179,0.471046,0.4714333
m_1942,100.37383999999997,-0.92262,0.45685956,0.45510724,0.44049418,0.45749563
m_1943,100.36207999999999,-0.96339,0.464146,0.46399423,0.46468905,0.4568528
m_1944,100.46239000000003,-0.94791,0.24617852,0.24663825,0.2469862,0.24820442
m_1945,100.38405999999998,-0.97333,0.46399307,0.46382517,0.46187094,0.46514124
m_1946,100.36529999999999,-0.92942,0.4713641,0.47128096,0.4694412,0.47128168
m_1947,100.4642,-0.94832,0.24671122,0.24725938,0.24739054,0.24987674
m_1948,100.34728000000001,-0.90415,0.4745125,0.47428033,0.47241187,0.47464564
m_1949,100.36268000000001,-0.96258,0.46523052,0.465109,0.4650041,0.46159515
m_195,100.64639999999997,-0.90211,0.23960666,0.24150044,0.24314322,0.24165453
m_1950,100.1372,-0.61429,0.5158541,0.51526797,0.5106605,0.51654965
m_1951,100.38682,-0.97048,0.456029,0.45632866,0.45886776,0.45687762
m_1952,100.36277999999999,-0.93366,0.47025785,0.47016767,0.46854386,0.4702471
m_1953,100.38437999999996,-0.97272,0.46334788,0.4632718,0.46227276,0.46425426
m_1954,100.28354000000002,-0.59655,0.50877476,0.5086688,0.5073364,0.51000875
m_1955,100.27890000000002,-0.57452,0.50763303,0.5118936,0.52682,0.5093007
m_1956,100.36908,-0.90075,0.47395834,0.47363243,0.46920353,0.47407776
m_1957,100.34746999999999,-0.90283,0.47488636,0.47479686,0.47397014,0.47491714
m_1958,100.50410999999997,-1.20155,0.4229937,0.42180845,0.42504147,0.42329156
m_1959,100.16361,-0.62631,0.51489913,0.5143256,0.5110469,0.5151434
m_196,100.36457000000001,-0.93693,0.46978393,0.46915427,0.46284884,0.46977153
m_1960,100.41383000000002,-1.06416,0.45453513,0.4544854,0.45403314,0.46355203
m_1961,100.36464999999998,-0.96081,0.46578974,0.46593374,0.46724322,0.4647828
m_1962,100.35730999999998,-0.97594,0.4584087,0.45745647,0.4744453,0.5079828
m_1963,100.36741999999998,-0.94805,0.47318375,0.47266445,0.465744,0.47889242
m_1964,100.36509000000001,-0.91124,0.4736591,0.4728491,0.465547,0.47422242
m_1965,100.16859,-0.63708,0.51448256,0.51465255,0.5158181,0.51421195
m_1966,100.15926000000002,-0.65496,0.5124445,0.51178247,0.5077908,0.513408
m_1967,100.35330999999996,-0.89619,0.47628093,0.4765545,0.47818407,0.4761386
m_1968,100.34373,-0.87896,0.4761117,0.47546393,0.470635,0.47632086
m_1969,100.35932000000003,-0.90413,0.4753995,0.47531265,0.474563,0.47549716
m_197,100.35618,-0.94191,0.46861258,0.46845886,0.4662701,0.4675387
m_1970,100.36428000000001,-0.94539,0.46965554,0.4699621,0.47202215,0.47088242
m_1971,100.3709,-0.91185,0.4620901,0.46044847,0.44767836,0.46279255
m_1972,100.39301,-0.91847,0.25721732,0.25838995,0.26531816,0.2566034
m_1973,100.36536000000001,-0.95982,0.4645097,0.46504727,0.4700918,0.4618696
m_1974,100.38713000000001,-0.95387,0.4333765,0.43227184,0.42047748,0.4337226
m_1975,100.44510000000002,-1.07596,0.44695392,0.44713923,0.44611686,0.44801936
m_1976,100.38673,-0.97078,0.4568492,0.45708,0.45908055,0.45755136
m_1977,100.44835,-1.07842,0.445136,0.44544366,0.44530794,0.44683728
m_1978,100.5041,-1.16337,0.42877918,0.43090856,0.43645313,0.41911963
m_1979,100.38605000000001,-0.9541,0.44602835,0.44500157,0.43284294,0.44660974
m_198,100.35689000000002,-0.9629,0.47585478,0.47528416,0.46616426,0.49746472
m_1980,100.50401,-1.20173,0.4230248,0.42180148,0.42509237,0.42316678
m_1981,100.15618999999998,-0.65283,0.5130589,0.51258034,0.5103758,0.513714
m_1982,100.36469,-0.94422,0.46942005,0.47028807,0.4769754,0.46956328
m_1983,100.34803,-0.90975,0.47497174,0.47630894,0.48678574,0.4738662
m_1984,100.17129,-0.39562,0.39969048,0.4269331,0.4857182,0.40713644
m_1985,100.46221000000003,-0.95088,0.24758114,0.24772587,0.24738602,0.25016266
m_1986,100.46226000000001,-0.95115,0.247784,0.24791496,0.24749666,0.25060672
m_1987,100.36675000000002,-0.89571,0.47412372,0.47411537,0.47292784,0.47415236
m_1988,100.41237000000001,-1.05396,0.44175205,0.44111896,0.44525313,0.42625716
m_1989,100.35969,-0.94881,0.47144896,0.47144237,0.46748108,0.47612616
m_199,100.41206,-1.0535,0.44221863,0.44160298,0.4456288,0.42759997
m_1990,100.36723,-0.89596,0.47404602,0.4740159,0.4724779,0.47408715
m_1991,100.34418,-0.87937,0.47623608,0.4756812,0.47122696,0.47643024
m_1992,100.35955000000001,-0.96554,0.45759946,0.45760465,0.46573955,0.4312108
m_1993,100.27954,-0.56554,0.50913954,0.510301,0.5142302,0.5097604
m_1994,100.28001999999998,-0.58158,0.5106797,0.50873405,0.50250095,0.5084642
m_1995,100.35568999999998,-0.92446,0.47205928,0.47269437,0.47851655,0.4715774
m_1996,100.34929,-0.90583,0.47382113,0.47329724,0.4694173,0.47427517
m_1997,100.35318999999998,-0.89603,0.47630003,0.47658777,0.47829828,0.47614318
m_1998,100.35401999999999,-0.93517,0.4702049,0.47020927,0.47022966,0.46933368
m_1999,100.37278000000003,-0.89956,0.46373585,0.46312582,0.45610887,0.46404606
m_2,100.36176999999998,-0.89464,0.4746305,0.47476625,0.47563002,0.47456184
m_20,100.39708000000002,-0.95512,0.27973035,0.2800883,0.2838487,0.27825502
m_200,100.37598000000003,-0.94831,0.4656493,0.46486402,0.45670187,0.46677363
m_2000,100.34501999999998,-0.90808,0.47384962,0.4725939,0.46511918,0.4744481
m_2001,100.29552999999999,-0.6865,0.5010548,0.5081225,0.5255983,0.5012233
m_2002,100.35684000000003,-0.95488,0.47617164,0.4714739,0.42542347,0.48534933
m_2003,100.36574999999999,-0.95942,0.46369278,0.4644648,0.47182363,0.4598584
m_2004,100.39499,-0.91997,0.25391987,0.2547497,0.2597743,0.25340566
m_2005,100.35106999999999,-0.88564,0.4733051,0.4729215,0.46920455,0.47381932
m_2006,100.36445000000003,-0.9096,0.47426105,0.47349885,0.4668685,0.47481582
m_2007,100.34699999999998,-0.902,0.47527078,0.4752106,0.47474933,0.47523147
m_2008,100.33028999999999,-0.55103,0.5016132,0.50518763,0.5094322,0.50414425
m_2009,100.35753,-0.96328,0.47893614,0.4780427,0.46460775,0.50799465
m_201,100.44762000000003,-1.07737,0.4455401,0.44580954,0.44550273,0.446946
m_2010,100.32997999999998,-0.55122,0.50168973,0.50525343,0.5096997,0.5041964
m_2011,100.27888000000002,-0.56588,0.50921524,0.51032925,0.5141509,0.5097881
m_2012,100.38562999999999,-0.95427,0.4499898,0.44892943,0.4361997,0.45072594
m_2013,100.21488,-0.55216,0.5168991,0.5160604,0.5131104,0.5151191
m_2014,100.64621999999997,-0.90155,0.2395947,0.24145338,0.2430267,0.2416079
m_2015,100.3501,-0.90532,0.47400156,0.4735664,0.47024122,0.474414
m_2016,100.35969,-0.94468,0.46897843,0.4699479,0.47769555,0.46906263
m_2017,100.35879,-0.95459,0.48106748,0.47867164,0.44800028,0.49839807
m_2018,100.35854999999998,-0.93953,0.46840712,0.46724704,0.45725092,0.46873754
m_2019,100.35280999999998,-0.91978,0.47275952,0.4730157,0.47650823,0.47240624
m_202,100.35692,-0.91208,0.47499803,0.47636643,0.48640543,0.47418427
m_2020,100.36579,-0.89432,0.47253117,0.4726005,0.47224376,0.47254238
m_2021,100.39884,-0.9543,0.26919663,0.26934972,0.27207178,0.26774144
m_2022,100.38506999999998,-0.95582,0.45556575,0.45396492,0.4364738,0.4567546
m_2023,100.38349,-0.97284,0.4651801,0.46505582,0.4633642,0.466885
m_2024,100.16838000000001,-0.63423,0.5144568,0.51435,0.513821,0.51442087
m_2025,100.35883000000001,-0.92075,0.4711895,0.46917793,0.4559044,0.47280276
m_2026,100.20594,-0.53497,0.5130496,0.5152547,0.5214555,0.51601285
m_2027,100.28989999999999,-0.67689,0.49926233,0.4958211,0.4748833,0.50316054
m_2028,100.15834999999998,-0.65706,0.51237994,0.51160496,0.5081934,0.51346695
m_2029,100.41415,-1.06392,0.45450842,0.45453534,0.45392603,0.4640901
m_203,100.50380999999999,-1.20428,0.4190892,0.41713074,0.42246398,0.417242
m_2030,100.37,-0.96194,0.4611082,0.46262738,0.47921756,0.44640043
m_2031,100.37031999999999,-0.94379,0.46913254,0.47023723,0.47799814,0.468803
m_2032,100.46242999999998,-0.94847,0.24641506,0.24680047,0.24700855,0.24844253
m_2033,100.37495000000001,-0.92258,0.44673324,0.44416413,0.42649743,0.44761294
m_2034,100.43358999999998,-0.94058,0.24726582,0.24749584,0.24776715,0.2470536
m_2035,100.20940000000002,-0.54375,0.51562685,0.5158203,0.5162612,0.5156528
m_2036,100.38968,-0.91515,0.26821736,0.2679063,0.2706226,0.2683134
m_2037,100.35509000000002,-0.95996,0.4678265,0.46909994,0.4796953,0.47600478
m_2038,100.37304,-0.94819,0.46995085,0.47002512,0.4685756,0.47229174
m_2039,100.36748,-0.95932,0.46246296,0.4636151,0.47487092,0.4557492
m_204,100.36283000000003,-0.93413,0.4701533,0.47003922,0.46816543,0.47013766
m_2040,100.35881,-0.92672,0.47107393,0.47030583,0.46494877,0.47165662
m_2041,100.36829999999998,-0.94377,0.46984476,0.47103745,0.4795943,0.46972376
m_2042,100.39647000000002,-1.02936,0.45155054,0.4515354,0.45448017,0.46898532
m_2043,100.38683000000003,-0.97055,0.4561083,0.45639193,0.45880875,0.45691034
m_2044,100.35615000000001,-0.9151,0.47387233,0.4747094,0.48155022,0.47338346
m_2045,100.20790999999997,-0.53878,0.51369905,0.51549906,0.52099067,0.5158255
m_2046,100.35910000000001,-0.95932,0.45462132,0.45638108,0.47754854,0.4316347
m_2047,100.35369000000003,-0.93736,0.46950465,0.46928176,0.467427,0.46845388
m_2048,100.37576999999999,-0.92277,0.4396428,0.44343248,0.4672697,0.43823907
m_2049,100.38423999999998,-0.97346,0.46358737,0.4634083,0.46137568,0.4646085
m_205,100.35233,-0.91976,0.47282872,0.47305813,0.47648054,0.47243637
m_2050,100.37369999999999,-0.92337,0.45794278,0.45622033,0.44165346,0.45855317
m_2051,100.35129999999998,-0.88669,0.47361937,0.4731563,0.4691242,0.47420362
m_2052,100.36374999999998,-0.96269,0.46613184,0.46595764,0.4650307,0.46406806
m_2053,100.46332999999998,-0.95085,0.24779256,0.24798846,0.24752948,0.2510502
m_2054,100.22572000000002,-0.65047,0.50855434,0.50488245,0.48748404,0.51088184
m_2055,100.50409000000002,-1.2022,0.42264464,0.421363,0.42490456,0.4224526
m_2056,100.36277000000001,-0.96339,0.4651242,0.46492368,0.4646632,0.46003738
m_2057,100.39332000000002,-0.91835,0.2564233,0.257571,0.26427948,0.25583008
m_2058,100.34343999999999,-0.87912,0.476435,0.4757415,0.47077513,0.47663334
m_2059,100.34724,-0.90305,0.47485462,0.47473836,0.47374442,0.47488955
m_206,100.34951999999998,-0.88141,0.4722845,0.47205815,0.46878716,0.4726596
m_2060,100.35629,-0.96014,0.47192958,0.47255823,0.47467744,0.48907378
m_2061,100.35483999999997,-0.94955,0.46718934,0.46501628,0.44431627,0.46707308
m_2062,100.34626000000003,-0.89772,0.47653025,0.47661227,0.47762644,0.4762989
m_2063,100.35759999999999,-0.9547,0.4774737,0.4725997,0.4249852,0.48977798
m_2064,100.44627000000003,-1.07615,0.44615245,0.44639796,0.44568846,0.44739997
m_2065,100.46251999999998,-0.94746,0.24601424,0.24654758,0.2470019,0.24812235
m_2066,100.36424999999997,-0.92173,0.4726369,0.47204304,0.4659611,0.47314426
m_2067,100.21864,-0.56373,0.5096277,0.5146805,0.5318203,0.51424575
m_2068,100.36802999999998,-0.95933,0.46163335,0.4630436,0.47698987,0.4531233
m_2069,100.38344999999998,-0.97154,0.4652238,0.46529618,0.4652096,0.467643
m_207,100.35887000000002,-0.93978,0.4683522,0.4671047,0.45645535,0.4687196
m_2070,100.29689000000002,-0.68672,0.5000026,0.50739694,0.52450013,0.50090146
m_2071,100.34748000000002,-0.90278,0.47490206,0.4748166,0.4740204,0.4749301
m_2072,100.37608,-0.91025,0.4311459,0.43405938,0.45174295,0.4302786
m_2073,100.35950000000003,-0.90402,0.47542918,0.4753537,0.47467598,0.4755156
m_2074,100.28073,-0.65625,0.50654626,0.5097453,0.5238964,0.5058202
m_2075,100.35756000000003,-0.96336,0.4791772,0.4782545,0.46450117,0.50873154
m_2076,100.24959000000001,-0.67099,0.5091199,0.5116043,0.52532387,0.50753963
m_2077,100.37542000000002,-0.92229,0.44346765,0.4475137,0.4728054,0.4419982
m_2078,100.35477000000003,-0.96057,0.46798837,0.46898824,0.47781995,0.474898
m_2079,100.3458,-0.89508,0.4774238,0.47761157,0.4794488,0.47700703
m_208,100.13702,-0.61562,0.5158879,0.5154249,0.5117444,0.51645243
m_2080,100.36417,-0.9633,0.46617505,0.46594647,0.46494535,0.46290505
m_2081,100.34814,-0.90222,0.47503692,0.4750053,0.47453764,0.4750631
m_2082,100.37072,-0.89381,0.46281374,0.46272698,0.45971006,0.46302018
m_2083,100.36041,-0.95965,0.4596601,0.46069857,0.47277862,0.4467988
m_2084,100.35878000000002,-0.93971,0.4683692,0.4671501,0.4567055,0.46872514
m_2085,100.35687000000001,-0.96277,0.47571665,0.47517735,0.46632636,0.49717772
m_2086,100.37538999999998,-0.8971,0.4423098,0.44296083,0.44411367,0.44191414
m_2087,100.37353999999999,-0.92331,0.45905212,0.4574221,0.44325396,0.45963728
m_2088,100.37275999999997,-0.9479,0.4697691,0.46987852,0.46890303,0.47185934
m_2089,100.35393999999997,-0.90603,0.47408482,0.4734359,0.46897006,0.474684
m_209,100.38422000000003,-0.9721,0.46369606,0.4637036,0.46339732,0.46492872
m_2090,100.35189000000003,-0.92745,0.47150224,0.47091743,0.46810412,0.47117797
m_2091,100.38575000000003,-0.95437,0.44940293,0.44832468,0.43548322,0.45010075
m_2092,100.37499000000003,-0.92227,0.44578493,0.4431549,0.42535946,0.44669068
m_2093,100.35595999999998,-0.94432,0.46770823,0.4666564,0.45749483,0.46701875
m_2094,100.35609,-0.96243,0.4731737,0.47296095,0.4685701,0.4886066
m_2095,100.37135,-0.89423,0.46159673,0.4614407,0.4578736,0.46183637
m_2096,100.37020999999999,-0.96025,0.45862678,0.46096992,0.48529136,0.44201052
m_2097,100.35640999999998,-0.92326,0.47226796,0.47295153,0.47891778,0.47180912
m_2098,100.24095999999997,-0.66584,0.508594,0.50796014,0.5063806,0.5085536
m_2099,100.37556999999998,-0.93546,0.45529866,0.45681655,0.46842805,0.45487353
m_21,100.36385000000001,-0.93467,0.4701945,0.46997938,0.4671338,0.47014573
m_210,100.36822999999998,-0.95914,0.46074262,0.4624175,0.47907472,0.45080084
m_2100,100.36027999999999,-0.91694,0.47252524,0.47086227,0.45949933,0.473857
m_2101,100.33008000000001,-0.55106,0.50171685,0.50523394,0.50951743,0.5041851
m_2102,100.36264,-0.89523,0.47502297,0.47511598,0.475616,0.4749774
m_2103,100.36531000000002,-0.9445,0.46964687,0.47040775,0.47606158,0.47008198
m_2104,100.35282999999998,-0.91978,0.4727575,0.47301504,0.47651246,0.4724055
m_2105,100.36284999999998,-0.93457,0.47006115,0.4699168,0.4677417,0.47004375
m_2106,100.37540000000001,-0.94824,0.46673933,0.46589327,0.4573762,0.46796098
m_2107,100.38188000000002,-0.97248,0.46904862,0.46884042,0.46563256,0.4737569
m_2108,100.36211000000003,-0.89466,0.47455055,0.47467434,0.4754286,0.47449142
m_2109,100.36203999999998,-0.96347,0.4640491,0.4638938,0.464668,0.45639786
m_211,100.21402,-0.56014,0.50991696,0.5145517,0.53053236,0.5148352
m_2110,100.35327999999998,-0.91475,0.47366628,0.47424313,0.47972986,0.47327268
m_2111,100.35507000000001,-0.96053,0.46854287,0.46941742,0.47650802,0.476583
m_2112,100.38375000000002,-0.97221,0.4646182,0.46459708,0.46390104,0.46620554
m_2113,100.38366000000002,-0.97292,0.46482572,0.46469873,0.4630376,0.46632904
m_2114,100.27866,-0.56163,0.50958014,0.51037467,0.51294386,0.510073
m_2115,100.37376,-0.9227,0.45753482,0.4558332,0.44141406,0.4581541
m_2116,100.43144999999998,-0.94235,0.24845266,0.24846762,0.24832226,0.24817884
m_2117,100.64593000000002,-0.90008,0.2396029,0.241652,0.24334976,0.24182548
m_2118,100.38411000000002,-0.97209,0.46391082,0.46391764,0.4635734,0.46523273
m_2119,100.35879999999997,-0.90419,0.4753484,0.47524935,0.47443816,0.4754627
m_212,100.33783,-0.50224,0.49009436,0.4964428,0.50406396,0.49922058
m_2120,100.38508999999999,-0.95364,0.45037213,0.44936788,0.43720517,0.4512714
m_2121,100.35286000000002,-0.91972,0.47276145,0.4730211,0.47652403,0.47241378
m_2122,100.41363000000001,-1.06545,0.45399222,0.45367596,0.4540849,0.46140832
m_2123,100.36412999999999,-0.9223,0.4725529,0.47194344,0.46583804,0.47307965
m_2124,100.37391000000002,-0.92338,0.45640945,0.45456684,0.4395026,0.45705402
m_2125,100.37549000000001,-0.94793,0.46584672,0.4650572,0.45719594,0.4667273
m_2126,100.46186999999998,-0.95035,0.24724348,0.24742495,0.24724494,0.24950868
