# 20170403_M6.5_Moijabana median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AtkinsonBoore2006Modified2011,PezeshkEtAl2011NEHRPBC
t_3011,23.80833,-23.29863,0.040828906,0.022099871
t_3012,23.85324,-23.29863,0.042574503,0.022998577
t_3013,23.80833,-23.25737,0.042859774,0.02259507
t_3014,23.85324,-23.25737,0.04408628,0.023541661
t_3015,23.49392,-23.33987,0.032296617,0.016698612
t_3016,23.62866,-23.33987,0.035883263,0.018590271
t_3017,23.53883,-23.33987,0.033559967,0.01729814
t_3018,23.62866,-23.29863,0.037030358,0.018945307
t_3019,23.49392,-23.29863,0.032650694,0.016976576
t_302,21.7422,-24.65291,0.009856545,0.0044077067
t_3020,23.53883,-23.29863,0.03370193,0.017599333
t_3021,23.58375,-23.29863,0.03518529,0.01825499
t_3022,23.58375,-23.25737,0.036257777,0.018574119
t_3023,23.62866,-23.25737,0.036662366,0.019292718
t_3024,23.53883,-23.25737,0.03457198,0.0178929
t_3025,23.67358,-23.33987,0.036786135,0.01928651
t_3026,23.7185,-23.33987,0.038859013,0.020018687
t_3027,23.67358,-23.29863,0.03742967,0.019672748
t_3028,23.76341,-23.29863,0.039454725,0.021247534
t_3029,23.7185,-23.29863,0.038280822,0.02043943
t_303,20.84389,-24.65291,0.007004935,0.0032059215
t_3030,23.76341,-23.25737,0.040772486,0.02169973
t_3031,23.7185,-23.25737,0.03826527,0.020852977
t_3032,23.67358,-23.25737,0.03819848,0.020051507
t_3033,23.7185,-23.21609,0.04034252,0.021256965
t_3034,23.76341,-23.21609,0.041801568,0.02214255
t_3035,23.49392,-23.25737,0.033596225,0.017247021
t_3036,23.49392,-23.21609,0.032952134,0.017508576
t_3037,23.62866,-23.21609,0.0369542,0.019630598
t_3038,23.53883,-23.21609,0.03467196,0.018177316
t_3039,23.58375,-23.21609,0.035464954,0.018883877
t_304,20.84389,-24.48952,0.007347647,0.0033035977
t_3040,23.53883,-23.17481,0.031008916,0.018450862
t_3041,23.58375,-23.17481,0.0366122,0.019182343
t_3042,23.49392,-23.17481,0.032225177,0.017759703
t_3043,23.62866,-23.17481,0.038040824,0.019956801
t_3044,23.53883,-23.13351,0.035056517,0.018712059
t_3045,23.89816,-23.25737,0.043852776,0.02418327
t_3046,23.89816,-23.21609,0.044632025,0.024336029
t_3047,23.85324,-23.21609,0.047509547,0.024059882
t_3048,23.80833,-23.21609,0.04317784,0.023081277
t_3049,23.85324,-23.17481,0.041778617,0.024197888
t_305,21.38288,-24.48952,0.008974971,0.0040135733
t_3050,23.80833,-23.17481,0.04378505,0.02355508
t_3051,23.89816,-23.17481,0.044929147,0.024482662
t_3052,23.85324,-23.13351,0.0446258,0.024329232
t_3053,23.89816,-23.13351,0.042428546,0.024622478
t_3054,23.80833,-23.13351,0.04501726,0.024013324
t_3055,23.67358,-23.21609,0.03825015,0.020420665
t_3056,23.67358,-23.17481,0.039259087,0.02077781
t_3057,23.7185,-23.17481,0.040989168,0.021648683
t_3058,23.76341,-23.17481,0.043471485,0.022572959
t_3059,23.67358,-23.13351,0.040265903,0.021120787
t_306,22.95493,-24.65291,0.015678966,0.0069542415
t_3060,23.76341,-23.13351,0.049459416,0.022988178
t_3061,23.7185,-23.13351,0.042553723,0.022025686
t_3062,23.67358,-23.0922,0.040807333,0.02144711
t_3063,23.7185,-23.0922,0.042994138,0.02238515
t_3064,23.76341,-23.0922,0.043194674,0.023384988
t_3065,21.7422,-23.50473,0.012059475,0.005604239
t_3066,21.20321,-23.50473,0.0091085285,0.0043946756
t_3067,21.38288,-23.50473,0.006861948,0.004752946
t_3068,20.66422,-23.50473,0.0078800395,0.0035223162
t_3069,21.02355,-23.50473,0.0089023085,0.0040732604
t_307,22.99984,-24.65291,0.018087773,0.0070722327
t_3070,21.56254,-23.50473,0.00972877,0.0051538134
t_3071,20.84389,-23.50473,0.008608679,0.003783837
t_3072,21.7422,-23.33987,0.012771016,0.0057233297
t_3073,21.38288,-23.33987,0.011106921,0.0048367716
t_3074,21.56254,-23.33987,0.011346337,0.005253381
t_3075,22.99984,-23.42233,0.023637325,0.011421147
t_3076,22.95493,-23.42233,0.023027016,0.011093938
t_3077,22.91001,-23.38111,0.02274427,0.010897269
t_3078,22.95493,-23.38111,0.023260696,0.011219045
t_3079,23.04476,-23.38111,0.025696743,0.0119047845
t_308,23.04476,-24.65291,0.015740722,0.007191821
t_3080,22.99984,-23.38111,0.026720375,0.01155458
t_3081,23.04476,-23.33987,0.024513548,0.012042901
t_3082,22.99984,-23.33987,0.02394553,0.011683826
t_3083,22.95493,-23.33987,0.023311455,0.0113401115
t_3084,22.91001,-23.33987,0.02261688,0.011010779
t_3085,22.91001,-23.29863,0.023700062,0.011119975
t_3086,22.95493,-23.29863,0.022684809,0.0114566805
t_3087,22.99984,-23.29863,0.024264948,0.011808388
t_3088,23.04476,-23.29863,0.024665067,0.012176141
t_3089,22.91001,-23.25737,0.023358708,0.011224546
t_309,22.99984,-24.61208,0.0165158,0.0071990653
t_3090,22.95493,-23.25737,0.023732945,0.011568409
t_3091,22.99984,-23.25737,0.025439303,0.011927887
t_3092,23.04476,-23.25737,0.02498934,0.012304089
t_3093,23.04476,-23.21609,0.02530516,0.012426256
t_3094,22.99984,-23.21609,0.024694882,0.012041882
t_3095,21.92186,-23.33987,0.014043182,0.0062561356
t_3096,22.82018,-23.33987,0.021709051,0.01039251
t_3097,22.46085,-23.33987,0.017424308,0.00836404
t_3098,22.64052,-23.33987,0.01984914,0.009298443
t_3099,22.10153,-23.17481,0.015077148,0.0070065227
t_31,21.38288,-26.11372,0.005845311,0.0026485336
t_310,22.95493,-24.61208,0.01599755,0.0070765945
t_3100,21.92186,-23.17481,0.014177574,0.006373014
t_3101,22.82018,-23.17481,0.02263837,0.010750339
t_3102,22.46085,-23.17481,0.018314753,0.008584663
t_3103,22.64052,-23.17481,0.019502759,0.009577477
t_3104,22.28119,-23.17481,0.017234286,0.007736721
t_3105,21.20321,-23.33987,0.010293269,0.0044656983
t_3106,20.66422,-23.33987,0.007830302,0.0035669722
t_3107,20.84389,-23.33987,0.009220547,0.0038356984
t_3108,21.02355,-23.33987,0.009484422,0.004133788
t_3109,20.84389,-23.17481,0.008614748,0.0038767268
t_311,23.04476,-24.61208,0.013771446,0.007323288
t_3110,20.66422,-23.17481,0.008053515,0.0036021606
t_3111,21.7422,-23.17481,0.012634092,0.0058197468
t_3112,21.38288,-23.17481,0.011165782,0.0049039526
t_3113,21.56254,-23.17481,0.011814423,0.0053335675
t_3114,21.20321,-23.17481,0.010377268,0.0045223595
t_3115,22.91001,-23.21609,0.023195563,0.011324126
t_3116,22.95493,-23.21609,0.023578394,0.011674897
t_3117,23.04476,-23.17481,0.025142165,0.012542105
t_3118,22.91001,-23.17481,0.022779163,0.011418314
t_3119,22.95493,-23.17481,0.023334745,0.011775699
t_312,23.04476,-24.57124,0.015565117,0.0074570687
t_3120,22.99984,-23.17481,0.024617402,0.012149882
t_3121,22.95493,-23.13351,0.02410921,0.011870479
t_3122,22.91001,-23.13351,0.022855585,0.011506803
t_3123,23.04476,-23.13351,0.024972549,0.01265122
t_3124,22.99984,-23.13351,0.02453041,0.012251515
t_3125,22.99984,-23.0922,0.023751333,0.01234634
t_3126,22.91001,-23.0922,0.023949765,0.011589236
t_3127,22.95493,-23.0922,0.023660095,0.011958838
t_3128,23.04476,-23.0922,0.024621587,0.01275311
t_3129,23.04476,-23.05088,0.02469738,0.012847334
t_313,22.95493,-24.57124,0.016519712,0.007200908
t_3130,22.91001,-23.05088,0.021527844,0.011665286
t_3131,22.95493,-23.05088,0.021043258,0.012040418
t_3132,22.99984,-23.05088,0.023493715,0.012433957
t_3133,22.99984,-23.00954,0.02500031,0.012514005
t_3134,22.95493,-23.00954,0.024109587,0.012114894
t_3135,21.02355,-23.17481,0.009198,0.0041818693
t_3136,21.20321,-23.00954,0.010150532,0.0045634084
t_3137,21.38288,-23.00954,0.011404766,0.0049528806
t_3138,21.7422,-23.00954,0.012365409,0.005890754
t_3139,20.66422,-23.00954,0.008077635,0.003627258
t_314,22.99984,-24.57124,0.016077625,0.007328029
t_3140,21.56254,-23.00954,0.011937119,0.0053922874
t_3141,20.84389,-23.00954,0.008776374,0.0039061424
t_3142,21.02355,-23.00954,0.009704431,0.004216521
t_3143,20.84389,-22.84407,0.008282932,0.003923351
t_3144,21.38288,-22.84407,0.010337026,0.004982311
t_3145,22.91001,-23.00954,0.023261733,0.011734663
t_3146,23.04476,-23.00954,0.024419004,0.012933486
t_3147,22.95493,-22.96819,0.023969475,0.012181926
t_3148,23.04476,-22.96819,0.02515436,0.013011146
t_3149,22.99984,-22.96819,0.023120875,0.0125861075
t_315,22.99984,-24.53039,0.016218547,0.007459101
t_3150,22.91001,-22.96819,0.023887219,0.011797061
t_3151,22.91001,-22.92683,0.0236403,0.011852217
t_3152,22.99984,-22.92683,0.024880776,0.012649933
t_3153,22.95493,-22.92683,0.022186596,0.012241219
t_3154,23.04476,-22.92683,0.02619914,0.013079946
t_3155,22.82018,-23.00954,0.022074325,0.01102647
t_3156,22.28119,-23.00954,0.016475936,0.00786935
t_3157,22.46085,-23.00954,0.01829563,0.0087516485
t_3158,22.10153,-23.00954,0.014900328,0.007113125
t_3159,22.64052,-23.00954,0.020041272,0.009790574
t_316,22.46085,-24.65291,0.012390115,0.005767877
t_3160,21.92186,-23.00954,0.013334789,0.006459607
t_3161,22.64052,-22.84407,0.019115403,0.009926664
t_3162,22.46085,-22.84407,0.017904079,0.008857305
t_3163,21.92186,-22.84407,0.014467605,0.0065130214
t_3164,22.82018,-22.84407,0.022395246,0.011204613
t_3165,23.08967,-23.17481,0.023960732,0.012953355
t_3166,23.08967,-23.13351,0.025256999,0.013070645
t_3167,23.17951,-23.13351,0.027288798,0.0139745595
t_3168,23.13459,-23.13351,0.023769652,0.013511308
t_3169,23.13459,-23.0922,0.024262905,0.013629407
t_317,22.82018,-24.65291,0.013819523,0.0066100326
t_3170,23.08967,-23.0922,0.025903055,0.013180267
t_3171,23.17951,-23.0922,0.027609235,0.014101965
t_3172,23.08967,-23.05088,0.025894564,0.013281727
t_3173,23.17951,-23.05088,0.027516633,0.014220104
t_3174,23.13459,-23.05088,0.027677516,0.013738811
t_3175,23.49392,-23.13351,0.0341259,0.017999098
t_3176,23.35917,-23.0922,0.029718354,0.01626166
t_3177,23.40409,-23.0922,0.03225214,0.016879397
t_3178,23.449,-23.0922,0.03408542,0.017532896
t_3179,23.449,-23.05088,0.034289386,0.017726477
t_318,21.92186,-24.65291,0.010305538,0.00470986
t_3180,23.40409,-23.05088,0.033147868,0.01705693
t_3181,23.35917,-23.05088,0.032787435,0.016424764
t_3182,23.40409,-23.00954,0.032132696,0.017220564
t_3183,23.449,-23.00954,0.034215815,0.017905131
t_3184,23.35917,-23.00954,0.032804225,0.016574915
t_3185,23.31425,-23.13351,0.030717107,0.0155159095
t_3186,23.22442,-23.13351,0.028234152,0.014461852
t_3187,23.31425,-23.0922,0.030108627,0.015677275
t_3188,23.26934,-23.0922,0.029271575,0.015124016
t_3189,23.22442,-23.0922,0.027387349,0.014599493
t_319,22.91001,-24.65291,0.014313077,0.006837837
t_3190,23.31425,-23.05088,0.030917991,0.015827378
t_3191,23.26934,-23.05088,0.02983085,0.015262388
t_3192,23.22442,-23.05088,0.028693352,0.014727249
t_3193,23.26934,-23.00954,0.027926384,0.01538949
t_3194,23.31425,-23.00954,0.02974623,0.015965406
t_3195,23.22442,-23.00954,0.027794495,0.01484448
t_3196,23.22442,-22.96819,0.028362663,0.014950523
t_3197,23.26934,-22.96819,0.030471481,0.015504572
t_3198,23.31425,-22.96819,0.03125712,0.016090509
t_3199,23.17951,-22.92683,0.028633788,0.014513204
t_32,21.56254,-26.11372,0.006928781,0.0027675729
t_320,22.64052,-24.65291,0.013819186,0.0061749835
t_3200,23.31425,-22.92683,0.032765847,0.016201932
t_3201,23.26934,-22.92683,0.03031541,0.015606968
t_3202,23.22442,-22.92683,0.029890168,0.015044786
t_3203,23.22442,-22.88546,0.029488573,0.015126732
t_3204,23.17951,-22.88546,0.029085523,0.014588702
t_3205,23.13459,-23.00954,0.027249474,0.013839014
t_3206,23.08967,-23.00954,0.026433622,0.013374574
t_3207,23.17951,-23.00954,0.028002735,0.014328406
t_3208,23.08967,-22.96819,0.025652938,0.013458335
t_3209,23.17951,-22.96819,0.02797048,0.01442628
t_321,22.10153,-24.65291,0.011586947,0.00503635
t_3210,23.13459,-22.96819,0.026543295,0.013929489
t_3211,23.08967,-22.92683,0.026519379,0.013532599
t_3212,23.13459,-22.92683,0.027749812,0.014009773
t_3213,23.13459,-22.88546,0.027670052,0.014079442
t_3214,23.08967,-22.88546,0.026824897,0.013596991
t_3215,23.35917,-22.96819,0.032200683,0.016711155
t_3216,23.449,-22.96819,0.034996837,0.018067619
t_3217,23.40409,-22.96819,0.03343558,0.017369207
t_3218,23.35917,-22.92683,0.032289643,0.016832625
t_3219,23.40409,-22.92683,0.034673274,0.017501881
t_322,22.91001,-24.61208,0.015559666,0.006955861
t_3220,23.449,-22.92683,0.037172653,0.018212816
t_3221,23.35917,-22.88546,0.034605153,0.01693853
t_3222,23.449,-22.88546,0.03612653,0.018339688
t_3223,23.40409,-22.88546,0.03540974,0.01761768
t_3224,23.40409,-22.84407,0.037613787,0.01771581
t_3225,23.26934,-22.88546,0.031032216,0.015696067
t_3226,23.31425,-22.88546,0.033192847,0.01629898
t_3227,23.17951,-22.84407,0.029306756,0.014652364
t_3228,23.22442,-22.84407,0.030044528,0.015195896
t_3229,23.31425,-22.84407,0.032959256,0.016381048
t_323,22.91001,-24.57124,0.015807882,0.0070756855
t_3230,23.26934,-22.84407,0.030708903,0.01577134
t_3231,23.17951,-22.80267,0.030302731,0.014703806
t_3232,23.22442,-22.80267,0.030480236,0.015251842
t_3233,23.26934,-22.80267,0.032352403,0.015832292
t_3234,23.31425,-22.80267,0.03398451,0.016447576
t_3235,23.35917,-22.84407,0.03603193,0.01702818
t_3236,23.449,-22.84407,0.036040682,0.01844732
t_3237,23.40409,-22.80267,0.03518396,0.017795533
t_3238,23.35917,-22.80267,0.03489705,0.017100936
t_3239,23.449,-22.80267,0.03646345,0.018534867
t_324,22.91001,-24.53039,0.015691817,0.0071972804
t_3240,23.40409,-22.76126,0.036969017,0.017856263
t_3241,23.449,-22.76126,0.03942077,0.018601647
t_3242,23.35917,-22.76126,0.03446069,0.01715628
t_3243,23.449,-22.71984,0.0380985,0.018647127
t_3244,23.35917,-22.71984,0.03492791,0.017193818
t_3245,23.08967,-22.84407,0.02741829,0.013651191
t_3246,23.13459,-22.84407,0.027772544,0.014138136
t_3247,23.08967,-22.80267,0.027496422,0.013694896
t_3248,23.13459,-22.80267,0.028370736,0.014185514
t_3249,23.08967,-22.76126,0.02807652,0.013727873
t_325,21.92186,-24.48952,0.011127405,0.00492624
t_3250,23.13459,-22.76126,0.028646842,0.014221311
t_3251,23.08967,-22.71984,0.027492877,0.013749937
t_3252,23.13459,-22.71984,0.028476972,0.01424532
t_3253,23.13459,-22.6784,0.0291479,0.014257402
t_3254,23.08967,-22.6784,0.027820842,0.013760967
t_3255,23.26934,-22.76126,0.032815885,0.015878534
t_3256,23.31425,-22.76126,0.033293597,0.016498117
t_3257,23.17951,-22.76126,0.029912984,0.0147427255
t_3258,23.22442,-22.76126,0.030902155,0.015294228
t_3259,23.17951,-22.71984,0.029734885,0.014768891
t_326,23.04476,-24.53039,0.016179824,0.007593144
t_3260,23.31425,-22.71984,0.03440926,0.01653232
t_3261,23.22442,-22.71984,0.031674568,0.015322789
t_3262,23.26934,-22.71984,0.0324922,0.015909761
t_3263,23.35917,-22.6784,0.036674116,0.017213274
t_3264,23.31425,-22.6784,0.03759227,0.016549952
t_3265,23.58375,-23.13351,0.03681921,0.01946784
t_3266,23.62866,-23.13351,0.038279552,0.020269424
t_3267,23.53883,-23.0922,0.03719387,0.018959204
t_3268,23.62866,-23.0922,0.04023916,0.020566283
t_3269,23.58375,-23.0922,0.03740208,0.019738441
t_327,22.95493,-24.53039,0.016014388,0.0073271547
t_3270,23.49392,-23.0922,0.0359287,0.018225249
t_3271,23.49392,-23.05088,0.036570158,0.018436722
t_3272,23.62866,-23.05088,0.039807614,0.02084525
t_3273,23.53883,-23.05088,0.036896314,0.019190663
t_3274,23.58375,-23.05088,0.03971069,0.019992288
t_3275,23.89816,-23.0922,0.04533875,0.024754655
t_3276,23.80833,-23.0922,0.04078043,0.024159443
t_3277,23.85324,-23.0922,0.038740754,0.024453174
t_3278,23.89816,-23.05088,0.044952832,0.0248784
t_3279,23.80833,-23.05088,0.04315789,0.02426804
t_328,22.95493,-24.48952,0.015561772,0.0074553317
t_3280,23.85324,-23.05088,0.0458473,0.024569001
t_3281,23.80833,-23.00954,0.044824854,0.02436823
t_3282,23.89816,-23.00954,0.04456707,0.02499294
t_3283,23.85324,-23.00954,0.046821628,0.02467603
t_3284,23.89816,-22.96819,0.04597664,0.025097461
t_3285,23.7185,-23.05088,0.04198089,0.022724286
t_3286,23.76341,-23.05088,0.043636844,0.023760185
t_3287,23.67358,-23.05088,0.0419384,0.021754352
t_3288,23.7185,-23.00954,0.04295358,0.02304037
t_3289,23.67358,-23.00954,0.041633382,0.022040151
t_329,23.04476,-24.48952,0.01663729,0.0077315248
t_3290,23.76341,-23.00954,0.043591574,0.024069004
t_3291,23.76341,-22.96819,0.043983944,0.024154346
t_3292,23.7185,-22.96819,0.043582268,0.023330547
t_3293,23.67358,-22.96819,0.041908614,0.02230204
t_3294,23.67358,-22.92683,0.04051287,0.022537727
t_3295,23.49392,-23.00954,0.03635706,0.018632155
t_3296,23.58375,-23.00954,0.039660167,0.020227592
t_3297,23.62866,-23.00954,0.039942525,0.021104278
t_3298,23.53883,-23.00954,0.037815426,0.019404883
t_3299,23.49392,-22.96819,0.03679884,0.018810136
t_33,20.84389,-25.95229,0.0037442725,0.0024096265
t_330,22.99984,-24.48952,0.01582527,0.007592283
t_3300,23.53883,-22.96819,0.037038103,0.01960024
t_3301,23.62866,-22.96819,0.04003885,0.02134123
t_3302,23.58375,-22.96819,0.03884801,0.0204425
t_3303,23.58375,-22.92683,0.03874075,0.020635305
t_3304,23.53883,-22.92683,0.03746305,0.019775258
t_3305,23.80833,-22.96819,0.04426087,0.024459371
t_3306,23.85324,-22.96819,0.04673286,0.024773538
t_3307,23.80833,-22.92683,0.044655148,0.02454087
t_3308,23.89816,-22.92683,0.04710723,0.025191206
t_3309,23.85324,-22.92683,0.045101292,0.024860857
t_331,22.99984,-24.44864,0.016884392,0.007727507
t_3310,23.85324,-22.88546,0.04670373,0.02493736
t_3311,23.89816,-22.88546,0.045788776,0.02527346
t_3312,23.80833,-22.88546,0.04748936,0.024612179
t_3313,23.85324,-22.84407,0.047482397,0.025002489
t_3314,23.80833,-22.84407,0.045601185,0.024672806
t_3315,23.62866,-22.92683,0.041137125,0.02155413
t_3316,23.49392,-22.92683,0.0369329,0.018969378
t_3317,23.62866,-22.88546,0.041758742,0.021741124
t_3318,23.49392,-22.88546,0.036758307,0.019108683
t_3319,23.53883,-22.88546,0.042043973,0.01992856
t_332,23.04476,-24.44864,0.01660291,0.007872144
t_3320,23.58375,-22.88546,0.040800557,0.020804407
t_3321,23.53883,-22.84407,0.038351808,0.02005892
t_3322,23.49392,-22.84407,0.03852694,0.019227002
t_3323,23.62866,-22.84407,0.041557323,0.021900555
t_3324,23.58375,-22.84407,0.04120419,0.020948391
t_3325,23.7185,-22.92683,0.039669532,0.023592144
t_3326,23.76341,-22.92683,0.04519458,0.024230562
t_3327,23.7185,-22.88546,0.04454221,0.02382263
t_3328,23.76341,-22.88546,0.04542529,0.024297163
t_3329,23.67358,-22.88546,0.042631112,0.022745047
t_333,22.95493,-24.44864,0.016285883,0.007585367
t_3330,23.76341,-22.84407,0.046697654,0.024353722
t_3331,23.67358,-22.84407,0.04339805,0.022922063
t_3332,23.7185,-22.84407,0.04420088,0.024019727
t_3333,23.67358,-22.80267,0.043963708,0.023066973
t_3334,23.76341,-22.80267,0.046035543,0.024399832
t_3335,23.89816,-22.84407,0.0474208,0.025343582
t_3336,23.85324,-22.80267,0.04680927,0.025055714
t_3337,23.80833,-22.80267,0.046159476,0.024722293
t_3338,23.89816,-22.80267,0.04765282,0.025400965
t_3339,23.80833,-22.76126,0.04636806,0.024760263
t_334,23.04476,-24.40774,0.017197507,0.008014995
t_3340,23.85324,-22.76126,0.046668723,0.025096606
t_3341,23.89816,-22.76126,0.047874976,0.025445113
t_3342,23.80833,-22.71984,0.046567477,0.024786424
t_3343,23.85324,-22.71984,0.04777681,0.02512483
t_3344,23.89816,-22.71984,0.048462685,0.025475634
t_3345,23.49392,-22.80267,0.03753547,0.019323353
t_3346,23.53883,-22.80267,0.040321726,0.02016521
t_3347,23.58375,-22.80267,0.04062697,0.02106594
t_3348,23.62866,-22.80267,0.04177239,0.022030888
t_3349,23.58375,-22.76126,0.041243352,0.02115598
t_335,22.95493,-24.40774,0.014270458,0.0077172434
t_3350,23.49392,-22.76126,0.038674973,0.019396951
t_3351,23.53883,-22.76126,0.03909817,0.020246515
t_3352,23.62866,-22.76126,0.041782387,0.02213087
t_3353,23.58375,-22.71984,0.04027755,0.021217678
t_3354,23.49392,-22.71984,0.042025037,0.01944718
t_3355,23.7185,-22.80267,0.045738883,0.024087809
t_3356,23.7185,-22.76126,0.0457706,0.024120761
t_3357,23.76341,-22.76126,0.046419013,0.024435166
t_3358,23.67358,-22.76126,0.044482145,0.023178304
t_3359,23.67358,-22.71984,0.043944553,0.02325489
t_336,20.66422,-24.48952,0.006735521,0.0031030627
t_3360,23.7185,-22.71984,0.045112513,0.024143385
t_3361,23.76341,-22.71984,0.04557605,0.024459468
t_3362,23.7185,-22.6784,0.047418207,0.024155525
t_3363,23.67358,-22.6784,0.04484793,0.023295917
t_3364,23.76341,-22.6784,0.04525138,0.024472559
t_3365,22.95493,-22.88546,0.024338068,0.01229251
t_3366,22.91001,-22.88546,0.022900492,0.01189989
t_3367,22.99984,-22.88546,0.025527714,0.012705186
t_3368,23.04476,-22.88546,0.026305642,0.013139551
t_3369,23.04476,-22.84407,0.026298521,0.013189678
t_337,21.56254,-24.48952,0.009910796,0.0042924797
t_3370,22.91001,-22.84407,0.023626454,0.011939881
t_3371,22.95493,-22.84407,0.025139796,0.01233557
t_3372,22.99984,-22.84407,0.025332013,0.012751613
t_3373,22.99984,-22.80267,0.025868362,0.012788974
t_3374,22.95493,-22.80267,0.025016781,0.012370186
t_3375,23.04476,-22.80267,0.026178824,0.013230057
t_3376,22.91001,-22.80267,0.024474857,0.011971997
t_3377,23.04476,-22.76126,0.02681742,0.013260481
t_3378,22.91001,-22.76126,0.024071608,0.01199609
t_3379,22.95493,-22.76126,0.025063852,0.012396193
t_338,21.02355,-24.48952,0.008185627,0.0035210398
t_3380,22.99984,-22.76126,0.025728522,0.012817082
t_3381,22.99984,-22.71984,0.02748851,0.012835798
t_3382,22.91001,-22.71984,0.024100317,0.012012049
t_3383,22.95493,-22.71984,0.025281847,0.0124134645
t_3384,23.04476,-22.71984,0.027574178,0.013280788
t_3385,21.02355,-22.84407,0.0091784075,0.0042369906
t_3386,21.7422,-22.84407,0.012586279,0.0059341937
t_3387,21.56254,-22.84407,0.011658969,0.005427911
t_3388,20.66422,-22.84407,0.008425026,0.0036417912
t_3389,21.20321,-22.84407,0.009868373,0.0045878813
t_339,21.20321,-24.48952,0.008144879,0.003757081
t_3390,20.66422,-22.6784,0.0073533747,0.0036454662
t_3391,21.20321,-22.6784,0.009249112,0.0045951656
t_3392,20.84389,-22.6784,0.0085025625,0.0039279805
t_3393,21.38288,-22.6784,0.008534343,0.004991445
t_3394,21.56254,-22.6784,0.011944962,0.0054393876
t_3395,22.28119,-22.84407,0.0157739,0.007952537
t_3396,22.10153,-22.84407,0.015194381,0.0071794284
t_3397,22.28119,-22.6784,0.016512714,0.007982625
t_3398,22.64052,-22.6784,0.020315075,0.009978108
t_3399,21.92186,-22.6784,0.011641211,0.0065313573
t_34,21.38288,-25.95229,0.0062478157,0.0027694616
t_340,21.7422,-24.48952,0.010376331,0.0045959502
t_3400,22.82018,-22.6784,0.02276476,0.011273317
t_3401,22.10153,-22.6784,0.014965571,0.0072028185
t_3402,22.46085,-22.6784,0.018571766,0.008896404
t_3403,22.46085,-22.51253,0.018114885,0.008866797
t_3404,22.64052,-22.51253,0.02047096,0.00994172
t_3405,22.91001,-22.6784,0.024934225,0.012019794
t_3406,22.95493,-22.6784,0.026278598,0.012421913
t_3407,22.99984,-22.6784,0.02686848,0.012845023
t_3408,23.04476,-22.6784,0.027382713,0.01329087
t_3409,23.04476,-22.63695,0.026972283,0.013290662
t_341,21.56254,-24.32591,0.010032828,0.004454579
t_3410,22.91001,-22.63695,0.025415462,0.012019284
t_3411,22.95493,-22.63695,0.025679352,0.012421491
t_3412,22.99984,-22.63695,0.026163124,0.012844699
t_3413,23.04476,-22.59549,0.027259333,0.013280157
t_3414,22.99984,-22.59549,0.0259512,0.012834824
t_3415,22.95493,-22.59549,0.026158428,0.0124121895
t_3416,22.91001,-22.59549,0.024637198,0.012010512
t_3417,22.99984,-22.55401,0.02582048,0.01281543
t_3418,22.95493,-22.55401,0.026328312,0.012394044
t_3419,22.91001,-22.55401,0.024791429,0.011993507
t_342,21.7422,-24.32591,0.010615322,0.0047829743
t_3420,22.91001,-22.51253,0.024838507,0.011968348
t_3421,22.99984,-22.51253,0.026453538,0.012786615
t_3422,22.95493,-22.51253,0.025676066,0.012367139
t_3423,22.91001,-22.47103,0.024316747,0.011935129
t_3424,22.99984,-22.47103,0.025795193,0.012748498
t_3425,21.02355,-22.6784,0.009190485,0.0042428016
t_3426,21.7422,-22.6784,0.012753997,0.0059486637
t_3427,21.56254,-22.51253,0.011446594,0.005426313
t_3428,20.84389,-22.51253,0.0074669654,0.003919896
t_3429,21.02355,-22.51253,0.00830165,0.0042337803
t_343,20.84389,-24.32591,0.007387935,0.0033980943
t_3430,21.38288,-22.51253,0.010516531,0.0049799816
t_3431,21.7422,-22.51253,0.012494508,0.005933617
t_3432,20.66422,-22.51253,0.0074384036,0.0036381786
t_3433,21.20321,-22.51253,0.00844147,0.0045850333
t_3434,21.38288,-22.34646,0.010415559,0.0049481336
t_3435,22.28119,-22.51253,0.012824917,0.007958127
t_3436,22.10153,-22.51253,0.009604813,0.0071822507
t_3437,22.82018,-22.51253,0.023723038,0.011227728
t_3438,21.92186,-22.51253,0.01293702,0.006513865
t_3439,22.46085,-22.34646,0.019034795,0.008769688
t_344,21.38288,-24.32591,0.009384268,0.0041545336
t_3440,21.92186,-22.34646,0.014088722,0.0064610117
t_3441,22.64052,-22.34646,0.020544494,0.009819235
t_3442,22.28119,-22.34646,0.016930895,0.007879905
t_3443,22.10153,-22.34646,0.013501328,0.0071183518
t_3444,22.82018,-22.34646,0.019697009,0.011070413
t_3445,22.95493,-22.47103,0.025707826,0.012331582
t_3446,22.95493,-22.42952,0.024417136,0.012287535
t_3447,22.91001,-22.42952,0.025275681,0.011893996
t_3448,22.99984,-22.42952,0.025709756,0.012701261
t_3449,22.91001,-22.38799,0.018901303,0.011845111
t_345,20.66422,-24.32591,0.0069125514,0.0031862764
t_3450,22.99984,-22.38799,0.025234407,0.012645107
t_3451,22.95493,-22.38799,0.025049794,0.012235178
t_3452,22.99984,-22.34646,0.020854343,0.012580319
t_3453,22.91001,-22.34646,0.02422864,0.011788703
t_3454,22.95493,-22.34646,0.019035058,0.012174767
t_3455,20.66422,-22.34646,0.0072313184,0.0036200183
t_3456,21.02355,-22.34646,0.005816474,0.0042100623
t_3457,21.7422,-22.34646,0.013589392,0.005889408
