# 19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,LinLee2008SSlab,ZhaoEtAl2016SSlab
t_1490,25.55333999999999,49.67888,0.0064494438,0.0026277967,0.0061245537,0.007436088
t_1491,26.095140000000015,49.75593,0.008229889,0.002948965,0.0061098244,0.009378927
t_1492,25.746129999999994,49.7801,0.008138654,0.0027678758,0.0059526917,0.008956008
t_1493,25.939340000000016,49.88105,0.0065994873,0.0023050199,0.0057368972,0.008524572
t_1494,25.589820000000003,49.90494,0.006409889,0.0021571838,0.0055838595,0.008123506
t_1495,25.783119999999997,50.0059,0.0064726514,0.0020228613,0.0054115914,0.0077527855
t_1496,25.976850000000013,50.10658,0.0060058394,0.0018889833,0.0052370173,0.007376761
t_1497,26.482650000000007,49.95699,0.008182455,0.0025229119,0.00566068,0.0076646674
t_1498,26.132980000000003,49.98172,0.006811904,0.0021446333,0.0055395355,0.00808913
t_1499,26.677030000000002,50.05711,0.00724349,0.0023208666,0.0054397755,0.007879382
t_15,24.44156000000001,41.95291,0.004329541,0.0011979563,0.0050426056,0.00577378
t_150,23.618380000000002,43.22158,0.008372258,0.003970701,0.007100357,0.012677022
t_1500,26.327030000000008,50.08213,0.007299328,0.0022301823,0.0053583216,0.0076545486
t_1501,26.521510000000006,50.18226,0.005385747,0.0018357168,0.005146539,0.0072252043
t_1502,26.170999999999992,50.207,0.0057976875,0.0017571822,0.005061653,0.006999601
t_1503,26.36556999999999,50.30714,0.004256557,0.0010516874,0.004886901,0.0052533927
t_1504,26.560569999999984,50.40701,0.0061534303,0.001688785,0.0047262027,0.006256448
t_1505,26.209209999999985,50.43175,0.004046408,0.0009331621,0.0046433955,0.0048173917
t_1507,25.24011999999999,49.92829,0.0063113295,0.0019981605,0.0054103807,0.007683916
t_1508,25.433089999999993,50.02952,0.0052177324,0.001888284,0.0052626194,0.005847839
t_1509,25.082870000000014,50.05259,0.007190691,0.0019588498,0.0051112245,0.0063780216
t_151,23.291139999999984,43.24301,0.007967947,0.0034648248,0.006657201,0.011473952
t_1510,25.27592999999999,50.15383,0.006453459,0.0018565446,0.0049802163,0.0067009656
t_1511,25.469420000000014,50.2548,0.005662057,0.0015614902,0.004831934,0.0064253346
t_1512,25.118349999999992,50.27787,0.005656809,0.0014514792,0.00469311,0.006094092
t_1517,25.626480000000015,50.13049,0.006174337,0.001776545,0.0051105786,0.0070554684
t_1518,25.820300000000003,50.23118,0.006076495,0.0016645811,0.004955819,0.00673011
t_1519,26.01454000000001,50.3316,0.004736536,0.0015537713,0.004799687,0.005076704
t_152,23.796989999999994,43.33024,0.0095188925,0.0046934187,0.0076935124,0.014331051
t_1520,25.66332,50.35551,0.004816143,0.0014676547,0.0046944106,0.0061432077
t_153,23.469449999999995,43.35195,0.0092461165,0.0040897783,0.007199749,0.012954428
t_154,23.64813000000001,43.46064,0.012342396,0.005435164,0.007846118,0.013427931
t_155,23.320150000000012,43.48209,0.010127024,0.0041778665,0.007273614,0.013158332
t_156,23.498899999999992,43.59082,0.012455928,0.005560326,0.007933908,0.013654502
t_157,23.678020000000004,43.6993,0.0130810235,0.0066215703,0.008647707,0.016962174
t_158,23.349289999999996,43.72076,0.011731759,0.0056368355,0.007989145,0.0150657175
t_159,24.63123999999999,43.39301,0.013619297,0.007093448,0.009455602,0.019431902
t_16,24.94220999999999,42.03791,0.008226779,0.0025117921,0.00550852,0.0076400912
t_160,24.81119000000001,43.50061,0.0153064625,0.008433579,0.010331714,0.022093263
t_161,24.483329999999995,43.52399,0.016455239,0.008452387,0.009793216,0.018599859
t_1614,27.742099999999994,42.17404,0.007187135,0.0028099872,0.0062530222,0.009847105
t_1615,27.419039999999995,42.20255,0.008287019,0.0030078867,0.0064293672,0.010348144
t_1616,26.91570999999999,42.12409,0.0077576567,0.0028948132,0.0062770937,0.010062947
t_1617,27.09581,42.23051,0.008488453,0.0031767134,0.0065702517,0.0107688885
t_1618,26.77242000000001,42.25792,0.00863325,0.0033070936,0.006670078,0.011089896
t_1619,26.95259999999999,42.36438,0.00914053,0.003647948,0.007003527,0.0119142905
t_162,24.66336000000001,43.63162,0.017263813,0.0101016,0.010738219,0.02319355
t_1620,27.884050000000002,42.03941,0.006581183,0.0024287063,0.005853318,0.008854956
t_1621,27.59978000000001,42.30844,0.009199605,0.0036516786,0.006715657,0.010960955
t_1622,27.276279999999986,42.33668,0.008455641,0.003470722,0.0068679326,0.011488223
t_1623,27.457099999999997,42.44261,0.01022256,0.00423356,0.0071971654,0.0122121535
t_1624,27.314060000000012,42.57656,0.01128202,0.0049124523,0.0077240197,0.013618161
t_1625,27.495329999999996,42.68229,0.011243989,0.0047576046,0.008035042,0.014474743
t_1626,27.67697000000001,42.78777,0.010967359,0.005137051,0.008376042,0.015314673
t_1627,27.35202000000001,42.81605,0.011096248,0.0055557834,0.008662727,0.016224027
t_1628,27.13315,42.47059,0.011208048,0.004495261,0.007375759,0.011681976
t_1629,26.80904000000001,42.49803,0.0110038,0.0046988972,0.007502933,0.013181481
t_163,24.843760000000003,43.73901,0.022870379,0.012119983,0.011818563,0.024323434
t_1630,26.98966999999999,42.60428,0.010535162,0.004625647,0.0078614885,0.014178799
t_1631,27.170659999999998,42.71029,0.010973564,0.005083925,0.008260421,0.015198024
t_1632,26.845820000000003,42.73774,0.0142893875,0.00599164,0.008463226,0.014425868
t_1633,27.026900000000012,42.84379,0.011910989,0.0059061428,0.008883859,0.016972056
t_1634,26.701609999999988,42.87097,0.011469764,0.006161892,0.00902713,0.01751128
t_1635,27.208339999999993,42.94959,0.012197026,0.0064950464,0.009353811,0.018205673
t_1636,26.882769999999994,42.97705,0.012430731,0.0068623303,0.009563422,0.018961351
t_1637,27.064300000000003,43.08289,0.014441697,0.0075994954,0.0101138875,0.02044972
t_164,24.51516000000001,43.7624,0.0201992,0.010670789,0.0110382,0.022117598
t_165,24.695629999999994,43.86983,0.023153115,0.012870162,0.012185541,0.025441544
t_166,24.876470000000012,43.977,0.022305313,0.015600071,0.013511752,0.032111283
t_167,24.547120000000007,44.00041,0.023135753,0.013497967,0.012488088,0.026366062
t_1676,33.33043000000001,45.2344,0.006406842,0.001581403,0.0045087277,0.005461571
t_1678,33.19122999999999,45.36979,0.006231161,0.0017628589,0.0047196303,0.0059087
t_168,24.728039999999993,44.10761,0.02744783,0.016443629,0.013887549,0.030585643
t_1680,33.38333,45.46791,0.005933556,0.0015895807,0.004511328,0.005482008
t_1681,33.051649999999995,45.50494,0.0065325107,0.001961751,0.00493943,0.006974244
t_169,23.82718,43.56909,0.012430372,0.0057590706,0.0085012065,0.016659405
t_1693,32.85981000000001,45.40654,0.005613837,0.001943723,0.00516427,0.007531334
t_1694,32.71974,45.54142,0.005604348,0.0021680514,0.0054153563,0.008153229
t_1695,33.24387999999999,45.60309,0.0066338703,0.0017618862,0.004710894,0.005906337
t_1697,33.436469999999986,45.70098,0.0052559725,0.001408502,0.004482612,0.0059628747
t_170,24.33506,43.65473,0.015104961,0.007921956,0.0099822115,0.021089908
t_171,24.006609999999995,43.67729,0.013582813,0.0068748193,0.009285967,0.018986875
t_172,24.186409999999995,43.78524,0.016703459,0.009249028,0.01024284,0.021721628
t_173,23.85750999999999,43.80753,0.017801667,0.007919521,0.0094611915,0.017724017
t_174,24.36658,43.89295,0.020230843,0.011143865,0.011284374,0.022844775
t_1741,32.87538000000001,46.23937,0.008043381,0.0022895664,0.005263314,0.007142713
t_1742,33.34989999999999,46.06834,0.0045200787,0.0015164114,0.0046166843,0.0062903846
t_1744,33.209569999999985,46.20284,0.0064741336,0.0018570961,0.0048031365,0.0061360095
t_1746,33.40329,46.30029,0.0065826513,0.0016448596,0.004557295,0.0056194263
t_1747,33.06885,46.3371,0.0074630543,0.0020204072,0.0049793366,0.0065228017
t_1749,33.26268999999999,46.43456,0.0070380373,0.0017830151,0.004714946,0.005957586
t_175,24.037379999999985,43.91552,0.017640674,0.009517059,0.0103934435,0.020311972
t_1751,33.45692,46.53177,0.00605112,0.0015738036,0.004468753,0.0054425537
t_176,24.21762000000001,44.02326,0.021543449,0.011496687,0.0114680035,0.023382513
t_1762,32.540959999999984,46.27535,0.009120834,0.0028352607,0.005791991,0.008343963
t_1763,32.734170000000006,46.37336,0.008281658,0.0024916609,0.0054617943,0.0075955256
t_1764,32.39923999999999,46.40906,0.008333574,0.0030862591,0.0060163816,0.00969507
t_1765,32.92775,46.4711,0.007613056,0.002190183,0.005155804,0.0069161914
t_1766,32.59255999999999,46.5071,0.008133923,0.002700856,0.0056598852,0.008054192
t_1767,32.78627,46.60487,0.007610961,0.0023648413,0.0053311014,0.0073125577
t_1768,32.45058,46.64059,0.0071172114,0.002597784,0.005836252,0.009299577
t_1769,32.98035999999999,46.70238,0.0066902693,0.0020719627,0.005027713,0.007256374
t_177,23.88798,44.04556,0.016742442,0.00967952,0.010487381,0.022468619
t_1770,32.64440999999999,46.73838,0.0076731425,0.002542389,0.0055036047,0.007707647
t_1771,32.30821,46.77383,0.009474582,0.0031304932,0.0060470733,0.008968269
t_178,24.398239999999987,44.13075,0.02446748,0.013968266,0.012714395,0.027052365
t_1782,33.12172000000001,46.56859,0.00673989,0.0019258328,0.0048721656,0.006299869
t_1784,33.316069999999996,46.66582,0.006571643,0.00169415,0.0046091573,0.0057409154
t_1786,33.17484000000002,46.79962,0.004710729,0.0016190986,0.004735112,0.006596287
t_1788,33.369699999999995,46.89661,0.0064099506,0.0015940527,0.00448856,0.005493172
t_179,25.732820000000004,41.85541,0.0069510946,0.0024129106,0.0054400493,0.00810523
t_1790,33.22820999999999,47.03019,0.0068417834,0.0016971377,0.0046086796,0.005748249
t_1792,32.838629999999995,46.83591,0.0066800704,0.0022196944,0.005180148,0.007628392
t_1793,32.50216,46.87165,0.008389777,0.002720411,0.005671507,0.008096582
t_1794,33.03322,46.93318,0.006030925,0.0019399168,0.0048826616,0.006917856
t_1795,32.696500000000015,46.9692,0.008200186,0.002367056,0.0053279484,0.007317533
t_1796,32.35953000000001,47.00466,0.009200875,0.002896063,0.005832824,0.008473868
t_1797,32.891220000000004,47.06649,0.0052669253,0.0018379915,0.0049992306,0.0072317
t_1798,32.55399,47.10223,0.00827595,0.002511727,0.005469419,0.0076399473
t_1799,32.74884,47.19954,0.007708161,0.0021818264,0.005137712,0.006897022
t_180,25.911290000000008,41.96312,0.0075351796,0.0027122085,0.00574187,0.008824566
t_1800,32.41109,47.23502,0.008742181,0.0026511578,0.005602802,0.007946096
t_1801,32.94407000000001,47.29659,0.0051500406,0.0016917676,0.004821444,0.0068096337
t_181,25.588419999999985,41.9886,0.007160535,0.0023879297,0.0056772754,0.008746534
t_1813,33.086330000000004,47.16351,0.006219566,0.0017990293,0.004724355,0.0059963213
t_1815,33.281830000000014,47.26028,0.0057283686,0.0015714007,0.004458857,0.005436535
t_1818,33.13969,47.39337,0.00610399,0.001653927,0.0045563886,0.005641848
t_182,26.090120000000013,42.07059,0.00731937,0.002712275,0.0060401973,0.009596371
t_1822,32.606060000000014,47.33235,0.007954454,0.002296589,0.005254758,0.00715862
t_1823,32.80142000000001,47.42941,0.0061397906,0.0019930156,0.0049374714,0.007054697
t_1824,32.46289999999999,47.4649,0.008085142,0.0024043724,0.0053628134,0.0074011814
t_1825,32.99716999999998,47.52621,0.005366768,0.0015441454,0.0046357014,0.006373535
t_1826,32.658379999999994,47.56199,0.0073054777,0.00208177,0.0050324257,0.0066659623
t_1827,32.31934000000001,47.5972,0.0048827194,0.00144032,0.005443663,0.0066005914
t_1828,32.85425000000001,47.6588,0.0050661997,0.0016095596,0.0047190315,0.006568094
t_1829,32.51495,47.69431,0.0073845475,0.0021627361,0.0051180064,0.006853157
t_183,25.76696000000001,42.09634,0.008374476,0.003026102,0.0060282736,0.009557007
t_1830,32.710939999999994,47.79114,0.007008091,0.0018727385,0.004806744,0.006173439
t_1831,32.37111999999999,47.82637,0.005605582,0.0019912678,0.0051780036,0.0076646577
t_1832,28.488670000000013,43.68328,0.02005833,0.011154479,0.01222246,0.024972307
t_1833,28.529719999999998,43.92069,0.024888294,0.01381724,0.013830296,0.026832541
t_1834,28.570960000000014,44.15768,0.030054359,0.017232709,0.01566637,0.031687006
t_1835,27.533739999999995,42.92157,0.011018642,0.006032089,0.009062848,0.017238295
t_1836,27.715820000000008,43.02684,0.01239335,0.0065012723,0.009453982,0.018218566
t_1837,27.390150000000006,43.05514,0.014386102,0.007095527,0.009825107,0.01943612
t_1838,27.57231999999999,43.16045,0.014550337,0.007693,0.010289732,0.020636005
t_1839,27.754860000000008,43.26551,0.013199878,0.008269431,0.010737982,0.017265711
t_184,25.945870000000014,42.20385,0.0084048845,0.0030415677,0.0063590165,0.010432558
t_1840,27.428449999999998,43.29383,0.01797777,0.010238538,0.011299397,0.023427226
t_1841,27.611080000000015,43.39893,0.017353253,0.009871416,0.011765721,0.024840944
t_1842,27.284220000000005,43.42698,0.018821815,0.010848568,0.012274326,0.026655672
t_1843,27.794070000000005,43.50378,0.019582523,0.010570756,0.012277214,0.026143648
t_1844,27.46692999999999,43.53211,0.021686964,0.013264333,0.013025658,0.028426873
t_1845,26.738280000000003,43.1101,0.0126780085,0.00797135,0.010302215,0.016801352
t_1846,27.246199999999988,43.18848,0.015541456,0.008359882,0.010671143,0.021949632
t_1847,26.919899999999984,43.21597,0.015997646,0.008896335,0.010948375,0.022988606
t_1848,27.10186999999999,43.3216,0.01937444,0.01106658,0.011688168,0.024825329
t_1849,26.775120000000015,43.34882,0.016819285,0.010414654,0.011861571,0.02585461
t_185,25.622270000000015,42.22934,0.009269281,0.0033672096,0.0063244877,0.009457851
t_1850,26.957189999999997,43.45448,0.019541804,0.0116479,0.012647888,0.028112784
t_1851,27.139620000000008,43.5599,0.021701267,0.012923984,0.013448299,0.03039384
t_1852,26.812129999999996,43.58713,0.023377694,0.015440526,0.013903022,0.031863667
t_1853,26.994650000000007,43.69258,0.026449243,0.017303156,0.014885012,0.034721725
t_1854,27.17752999999999,43.79778,0.02879879,0.019201795,0.015877467,0.034389846
t_1855,27.898269999999997,43.13187,0.013656907,0.006949779,0.0098283375,0.019139834
t_1856,27.937759999999997,43.37033,0.016992483,0.008804327,0.011158906,0.022811467
t_1857,28.12102999999999,43.47489,0.020895531,0.010407175,0.011618172,0.021709189
t_1858,28.304669999999987,43.57921,0.021285092,0.010839802,0.011952435,0.022378225
t_1859,27.97743,43.60838,0.023971394,0.012557743,0.012839008,0.024977729
t_186,25.801260000000013,42.33689,0.010801787,0.0038175199,0.0067165904,0.010365538
t_1860,28.161159999999995,43.71273,0.02335175,0.0131321,0.013251811,0.025828477
t_1861,28.345259999999996,43.81684,0.023248652,0.013551591,0.013587133,0.028887283
t_1862,27.65001000000001,43.637,0.02440159,0.014299806,0.013661096,0.027533103
t_1863,27.322419999999994,43.66506,0.02395674,0.015935637,0.014362462,0.032630306
t_1864,27.833460000000002,43.74163,0.026242327,0.0152291665,0.0142474985,0.02886786
t_1865,27.505590000000012,43.76998,0.026136968,0.01731489,0.015146808,0.034739513
t_1866,27.689130000000006,43.87465,0.028625084,0.018568411,0.015878903,0.036625434
t_1867,27.36079000000001,43.90273,0.028867293,0.021056902,0.01685245,0.040292438
t_1868,27.544420000000002,44.00744,0.030425278,0.02029244,0.017599724,0.04276228
t_1869,27.72842,44.11189,0.032744803,0.024222571,0.01860259,0.044830862
t_187,25.98060000000001,42.44419,0.0116486065,0.0043212655,0.0071353815,0.01134912
t_1870,27.399339999999995,44.13999,0.041463237,0.028081663,0.019982385,0.045954257
t_1871,27.583429999999993,44.24447,0.042663533,0.030123625,0.021049669,0.048501644
t_1872,26.849310000000003,43.82503,0.029613454,0.020666922,0.016368655,0.039724007
t_1873,27.032280000000014,43.93027,0.030311804,0.02319589,0.017590692,0.043373007
t_1874,26.70358999999999,43.95725,0.034967065,0.024683395,0.018009914,0.0416315
t_1875,27.21562,44.03525,0.03399896,0.025715068,0.01881045,0.04692824
t_1876,26.886650000000003,44.06252,0.035097014,0.02806936,0.01951873,0.050188396
t_1877,27.07007999999999,44.16754,0.04579205,0.031521235,0.021052906,0.050225805
t_1878,26.740649999999988,44.19454,0.047421727,0.033981763,0.021670217,0.053226195
t_1879,27.253890000000013,44.2723,0.043896984,0.034835164,0.022553932,0.054257076
t_188,25.65628000000001,42.4697,0.008362382,0.0037946238,0.0070336848,0.012262947
t_1880,26.924170000000004,44.29959,0.052830566,0.038745884,0.023606155,0.05909334
t_1881,27.108059999999995,44.40438,0.05514805,0.04344354,0.025541559,0.064414054
t_1882,28.01728,43.84602,0.026365256,0.016001318,0.014762563,0.029963318
t_1883,28.20147,43.95015,0.025843631,0.016567899,0.015183555,0.033601865
t_1884,27.873040000000003,43.97907,0.030393418,0.019620284,0.0165283,0.034956556
t_1885,28.386030000000005,44.05404,0.029151829,0.016915997,0.0154902,0.031246286
t_1886,28.057320000000004,44.08324,0.030947916,0.020397592,0.017063532,0.039330136
t_1887,28.24197000000001,44.18716,0.032709315,0.020863201,0.017455366,0.036625054
t_1888,27.91279,44.21609,0.030850604,0.022554494,0.019087948,0.04635665
t_1889,28.42698999999999,44.29083,0.03149462,0.021264913,0.017680487,0.040594745
t_189,25.120190000000008,42.14622,0.009262611,0.002867941,0.005853806,0.008413875
t_1890,28.097530000000006,44.32004,0.034051027,0.023122607,0.019585898,0.047247764
t_1891,28.28264999999999,44.42374,0.036787376,0.026458822,0.020091932,0.047964305
t_1892,27.767889999999994,44.34871,0.03848025,0.028220223,0.021690752,0.055065017
t_1893,27.43807000000001,44.37682,0.05324828,0.037751213,0.023945274,0.05774467
t_1894,27.622620000000012,44.48108,0.056227274,0.039982025,0.02513566,0.060378917
t_1895,27.292329999999993,44.50893,0.059679557,0.047678247,0.02737345,0.069272794
t_1896,27.807549999999992,44.5851,0.053686153,0.04127611,0.026031187,0.061894603
t_1897,27.476969999999994,44.61323,0.063439384,0.050980948,0.028970737,0.0730091
t_1898,27.661990000000003,44.71727,0.06948552,0.052908316,0.030189626,0.07536708
t_1899,27.33095,44.74513,0.07490532,0.065648235,0.033587523,0.089139454
t_190,25.298519999999996,42.25429,0.008493028,0.003273687,0.006226623,0.010120843
t_1900,27.847379999999987,44.82106,0.07079707,0.05407136,0.030901063,0.07666588
t_1901,27.51606000000001,44.8492,0.08008622,0.06860613,0.03527441,0.092314936
t_1902,26.777890000000014,44.4314,0.057449725,0.04767649,0.026481532,0.06927079
t_1903,26.96186,44.53623,0.062449392,0.054403357,0.028986981,0.0768366
t_1904,27.14622,44.64081,0.06647261,0.060652874,0.031418268,0.08372189
t_1905,26.815290000000005,44.66783,0.074137725,0.068240784,0.0329011,0.09192395
t_1906,26.99973,44.77244,0.08406784,0.07758504,0.036141075,0.10202929
t_1907,27.18455,44.8768,0.08907231,0.08529926,0.039115228,0.1098503
t_1908,26.852859999999993,44.90384,0.09618126,0.099412665,0.041537747,0.12425299
t_1909,27.037769999999995,45.00822,0.10620647,0.11150247,0.045626678,0.13634168
t_191,25.47721999999999,42.36212,0.008123036,0.003328751,0.0066037243,0.011142902
t_1910,26.70562000000001,45.03499,0.10972527,0.1266264,0.04745734,0.15119182
t_1911,27.223060000000004,45.11235,0.1152289,0.1190124,0.04898123,0.14375074
t_1912,27.952730000000003,44.45269,0.04983391,0.032558832,0.022618175,0.05149632
t_1913,28.137940000000015,44.55642,0.044701137,0.03322639,0.023003958,0.052309632
t_1914,28.323520000000002,44.6599,0.04233882,0.03391839,0.023074312,0.05806969
t_1915,27.992850000000004,44.68886,0.052630402,0.042152088,0.026550025,0.06874684
t_1916,28.178529999999995,44.79237,0.04955825,0.038387284,0.026273273,0.06991385
t_1917,28.36457999999999,44.89562,0.04688013,0.03862592,0.025936527,0.07025297
t_1918,28.033150000000006,44.9246,0.072499424,0.055297796,0.031021498,0.07803017
t_1919,28.219300000000004,45.02788,0.06275402,0.05568646,0.03053715,0.078260764
t_192,25.15303,42.38679,0.008116902,0.0032075457,0.0064743683,0.0108451005
t_1920,27.88740999999999,45.05659,0.0831736,0.071823634,0.03643194,0.09574379
t_1921,28.40583000000001,45.13091,0.047208574,0.04833997,0.02906666,0.08377148
t_1922,27.701539999999994,44.95302,0.08368906,0.07017407,0.036269266,0.09398907
t_1923,27.36975000000001,44.9809,0.09471568,0.08995941,0.04148343,0.11464412
t_1924,27.555319999999995,45.08474,0.100682765,0.09211553,0.04290001,0.11684889
t_1925,27.74127999999999,45.18834,0.09962232,0.09434657,0.043124713,0.1191219
t_1926,27.408719999999988,45.21623,0.11780218,0.12203219,0.05102777,0.14671016
t_1927,27.59477000000001,45.31985,0.12300959,0.12502755,0.05134327,0.14971226
t_1928,27.781200000000013,45.42321,0.117605776,0.12615047,0.049861252,0.15072869
t_1929,27.447879999999998,45.45112,0.14230677,0.16600046,0.06119115,0.18871482
t_193,25.33180999999999,42.49466,0.008112033,0.003678609,0.00691159,0.011987464
t_1930,27.6344,45.55451,0.1396373,0.16744928,0.05900164,0.19006887
t_1931,27.300610000000006,45.58214,0.16886668,0.21072498,0.07232456,0.23584619
t_1932,28.612390000000005,44.39424,0.032165308,0.021664124,0.017724745,0.041173223
t_1933,28.468140000000005,44.52719,0.034989364,0.024048438,0.019926457,0.048690736
t_1934,28.653999999999996,44.63038,0.03378115,0.024170326,0.019745044,0.048879884
t_1935,28.509479999999996,44.76312,0.038034137,0.030398196,0.02254583,0.058319736
t_1936,28.695819999999998,44.86609,0.036943987,0.02983792,0.022008818,0.057486814
t_1937,29.213850000000008,44.93845,0.040301785,0.02435922,0.018179676,0.041341666
t_1938,29.401209999999992,45.04063,0.03543808,0.022660475,0.017303595,0.039001875
t_1939,28.882530000000003,44.96881,0.04206193,0.032106232,0.02147282,0.05094309
t_194,25.007180000000005,42.51908,0.008130588,0.0035110463,0.0067452444,0.0115856435
t_1940,28.55100999999999,44.99862,0.0444435,0.037785724,0.02520958,0.06905732
t_1941,28.73782,45.10137,0.044152435,0.035981946,0.024162153,0.0664741
t_1942,28.925009999999986,45.20386,0.05082553,0.037519794,0.023168005,0.057469778
t_1943,28.59272999999999,45.23368,0.06263724,0.05118864,0.028052209,0.07324263
t_1944,28.780020000000007,45.3362,0.053910844,0.046982765,0.026309155,0.068480276
t_1945,28.447270000000003,45.36576,0.059562117,0.05829584,0.031774852,0.09715294
t_1946,28.96768,45.43846,0.037004,0.037553523,0.024102729,0.06872605
t_1947,28.634649999999993,45.4683,0.047362328,0.05267577,0.029499857,0.08965041
t_1948,28.82240999999999,45.57059,0.0563874,0.052065544,0.027477838,0.07422676
t_1949,29.06961000000001,45.07127,0.037414968,0.030137492,0.020478416,0.053008214
t_195,25.510940000000005,42.60229,0.009393139,0.0042172,0.0073856646,0.01324903
t_1950,29.58895000000001,45.14256,0.03567647,0.020768424,0.016358055,0.036614075
t_1951,29.257080000000002,45.17348,0.04327106,0.02775932,0.019354926,0.04568878
t_1952,29.444919999999996,45.27544,0.039342996,0.02516166,0.018161973,0.042378027
t_1953,29.112570000000005,45.30609,0.0493239,0.034146115,0.021715103,0.053583987
t_1954,29.300510000000003,45.40808,0.042265996,0.030546166,0.020201404,0.04902451
t_1955,29.48884000000001,45.5098,0.041575294,0.02695796,0.018691681,0.04467431
t_1956,29.155730000000005,45.54047,0.037467018,0.03307203,0.022218212,0.06225624
t_1957,29.344150000000013,45.64222,0.04113691,0.03223923,0.020607349,0.051105812
t_1958,29.532960000000003,45.74372,0.037152756,0.02774196,0.018826367,0.04552701
t_1959,29.633139999999997,45.37713,0.03645594,0.02250861,0.01694926,0.038924534
t_196,25.186029999999988,42.62698,0.010022115,0.0040479507,0.007222545,0.012857219
t_1960,29.677539999999993,45.61127,0.02422577,0.0209884,0.017067393,0.04387638
t_1961,29.86662000000001,45.71248,0.021872597,0.01819902,0.01571224,0.039362416
t_1962,28.4889,45.60016,0.06660996,0.07449872,0.034124237,0.107766256
t_1963,29.010559999999998,45.67263,0.050710477,0.045010455,0.025019478,0.06622132
t_1964,28.67676,45.70248,0.05708782,0.05723619,0.030404309,0.09574776
t_1965,28.865010000000012,45.80454,0.04572626,0.048421696,0.027364563,0.08388309
t_1966,28.530730000000005,45.83412,0.057442553,0.07010781,0.033975605,0.11255814
t_1967,28.719069999999988,45.9362,0.056641795,0.057873856,0.030160649,0.09659386
t_1968,28.90780000000001,46.03803,0.047791276,0.04733836,0.026723873,0.08240098
t_1969,28.572749999999985,46.06763,0.060371943,0.06801817,0.03294106,0.10986469
t_197,25.36524,42.73465,0.009038916,0.004667387,0.007743604,0.014272635
t_1970,28.76158000000001,46.16948,0.04804485,0.054387167,0.028832559,0.09194838
t_1971,28.950790000000012,46.27107,0.04138307,0.043500077,0.025302147,0.077101864
t_1972,29.19908000000001,45.7744,0.040793285,0.03423105,0.022405425,0.06394405
t_1973,29.387990000000002,45.87592,0.039752077,0.032500442,0.020515416,0.051425032
t_1974,29.05363,45.90634,0.03876429,0.04049023,0.024544846,0.07288962
t_1975,29.577280000000002,45.97718,0.026394086,0.024392525,0.01836036,0.039043013
t_1976,29.242639999999994,46.00788,0.034568507,0.03364278,0.021994986,0.06308872
t_1977,29.432029999999997,46.10917,0.034078214,0.027879199,0.019725485,0.054551147
t_1978,29.09691000000001,46.1396,0.037282642,0.038586915,0.023694765,0.07019756
t_1979,29.62181000000001,46.2102,0.023921976,0.023098795,0.017724082,0.03744497
t_198,25.039890000000014,42.75908,0.007331004,0.002861967,0.007533173,0.010897037
t_1980,29.286400000000015,46.24091,0.03350301,0.031458512,0.021057302,0.059888195
t_1981,29.476280000000003,46.34196,0.028434556,0.025706984,0.01877448,0.05124877
t_1982,26.89061000000001,45.13941,0.1183676,0.14562073,0.053034794,0.16947792
t_1983,27.07598999999999,45.24356,0.13280104,0.15785637,0.05777686,0.18107107
t_1984,26.74306999999999,45.27035,0.11314396,0.16591193,0.059338544,0.2285968
t_1985,27.261740000000003,45.34747,0.14133015,0.16210963,0.06074371,0.18506998
t_1986,26.928539999999998,45.37454,0.13098973,0.18109988,0.06560293,0.24841562
t_1987,27.11438000000001,45.47847,0.16086154,0.2070021,0.0716979,0.25429052
t_1988,26.78071,45.50526,0.1502499,0.22092623,0.074539684,0.30186483
t_1989,26.966640000000012,45.60922,0.17137858,0.22625051,0.079969995,0.30920175
t_199,26.448859999999996,42.28479,0.00953452,0.0038049906,0.0067508155,0.011295256
t_1990,27.152960000000007,45.71292,0.19158301,0.25332463,0.083432436,0.28488934
t_1991,26.818510000000003,45.73973,0.17019413,0.25615633,0.08776652,0.28266513
t_1992,28.073649999999986,45.1599,0.08352422,0.072388455,0.03574004,0.09655191
t_1993,28.26026999999999,45.26296,0.062234845,0.062483378,0.033719137,0.10266645
t_1994,27.927610000000016,45.29168,0.096750304,0.09515652,0.042118974,0.119945034
t_1995,28.114329999999995,45.39476,0.08849104,0.091470346,0.040063374,0.11619
t_1996,28.30143000000001,45.49759,0.065446265,0.074937135,0.0366121,0.11873628
t_1997,27.968009999999992,45.52633,0.09084781,0.107014835,0.04590644,0.15844749
t_1998,28.155200000000008,45.62918,0.09862431,0.108278625,0.043027017,0.1331384
t_1999,28.34277,45.73178,0.074366145,0.083448954,0.03805731,0.12948145
t_200,26.125139999999988,42.31111,0.011118464,0.0038414001,0.0067578387,0.010412883
t_2000,28.008589999999998,45.76053,0.086758025,0.123454265,0.048294358,0.1781142
t_2001,28.196259999999995,45.86315,0.08008988,0.10368751,0.042846985,0.15441786
t_2002,27.82131000000001,45.65765,0.10409859,0.14023325,0.05345184,0.19782545
t_2003,27.487220000000008,45.68556,0.15731186,0.21197788,0.06914557,0.23724696
