# 20230206_M7.8_KahramanmarasGaziantep median gmf, Stations:None, gmlt:Adjusted, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,KaleEtAl2015Turkey,ZhaoEtAl2016Asc
t_2419,38.99519000000001,37.00499,0.048129316,0.0657615,0.039759453,0.044022486
t_242,35.13244,38.1441,0.024674786,0.03439345,0.018368145,0.02214591
t_2420,38.99519000000001,37.0767,0.050077863,0.06776692,0.04178832,0.048228078
t_2421,38.99519000000001,37.14833,0.051262897,0.06846642,0.043151464,0.0625029
t_2422,38.99519000000001,37.2199,0.053011596,0.07052159,0.045115788,0.068644434
t_2423,38.99519000000001,37.2914,0.056737404,0.07553721,0.04893458,0.07547165
t_2424,38.99519000000001,37.36283,0.057589818,0.07639435,0.050177835,0.08304911
t_2425,38.99519000000001,37.4342,0.065889604,0.0881408,0.058359157,0.09143065
t_2426,38.99519000000001,37.5055,0.07071552,0.09462967,0.06326762,0.10063938
t_2427,38.99519000000001,37.57672,0.07746393,0.1058424,0.06969987,0.093621604
t_2428,38.99519000000001,37.64788,0.07907609,0.104215,0.07096761,0.121312015
t_2429,38.99519000000001,37.71898,0.08167405,0.10669992,0.07335492,0.13236165
t_243,35.13244,38.21472,0.029475987,0.039305344,0.021841617,0.02822754
t_2430,38.99519000000001,37.79,0.0950982,0.13371503,0.08647031,0.12120279
t_2431,38.99519000000001,37.86096,0.07931374,0.10433377,0.0713377,0.11516235
t_2432,38.99519000000001,37.93185,0.080939315,0.106510565,0.0728988,0.12123264
t_2433,38.99519000000001,38.00267,0.09408581,0.12105189,0.08495436,0.166263
t_2434,38.99519000000001,38.07342,0.077983394,0.10416177,0.07031757,0.12584239
t_2435,38.99519000000001,38.1441,0.086397134,0.11243857,0.07789414,0.12362354
t_2436,38.99519000000001,38.21472,0.07337786,0.09876871,0.066045195,0.1187364
t_2437,38.99519000000001,38.28526,0.08684618,0.11264883,0.07818465,0.14899385
t_2438,38.99519000000001,38.35574,0.07131096,0.09493735,0.063936256,0.10405717
t_2439,38.99519000000001,38.42615,0.070928745,0.093817405,0.063479714,0.09579668
t_244,35.13244,38.28526,0.03377156,0.04472004,0.025123859,0.022828592
t_2440,38.99519000000001,38.49649,0.0660694,0.087822005,0.05898168,0.11678861
t_2441,38.99519000000001,38.56676,0.067746975,0.08936955,0.06043709,0.106502496
t_2442,38.99519000000001,38.63696,0.061481413,0.08152294,0.054586306,0.096949376
t_2443,38.99519000000001,38.7071,0.055559274,0.0741923,0.048696257,0.08820443
t_2444,38.99519000000001,38.77717,0.05811609,0.07718223,0.05048325,0.08027022
t_2445,38.99519000000001,38.84716,0.05153985,0.068600565,0.04410527,0.07310807
t_2446,38.99519000000001,38.91709,0.04857617,0.06470998,0.041042507,0.06665691
t_2447,38.99519000000001,38.98695,0.045160636,0.06030748,0.037651446,0.060851928
t_2448,39.08503000000002,35.41046,0.020672927,0.027090156,0.013078986,0.011114868
t_2449,39.08503000000002,35.48365,0.022231199,0.028890245,0.014199881,0.011517706
t_245,35.13244,38.35574,0.033449717,0.044398416,0.024751233,0.021815458
t_2450,39.08503000000002,35.55676,0.023753472,0.030794375,0.015341319,0.0100849215
t_2451,39.08503000000002,35.62981,0.024903204,0.032425202,0.01626657,0.010412579
t_2452,39.08503000000002,35.70279,0.026310137,0.03512999,0.017524954,0.010729961
t_2453,39.08503000000002,35.77571,0.025263285,0.032870404,0.016715463,0.011433241
t_2454,39.08503000000002,35.84855,0.023753503,0.031044835,0.015761424,0.014399173
t_2455,39.08503000000002,35.92133,0.027550837,0.036333017,0.018785901,0.012987344
t_2456,39.08503000000002,35.99405,0.027320279,0.035732865,0.018697439,0.013830839
t_2457,39.08503000000002,36.0667,0.026616083,0.034779068,0.018297616,0.017389487
t_2458,39.08503000000002,36.13928,0.029713828,0.039412145,0.020938668,0.015785787
t_2459,39.08503000000002,36.21179,0.029948356,0.039446637,0.02125691,0.01700409
t_246,35.13244,38.42615,0.03116397,0.040983275,0.022727355,0.024591317
t_2460,39.08503000000002,36.28424,0.031313963,0.04150129,0.022574017,0.018404312
t_2461,39.08503000000002,36.35661,0.031474173,0.04145777,0.02286868,0.01993206
t_2462,39.08503000000002,36.42893,0.034409292,0.046856083,0.02567654,0.021601405
t_2463,39.08503000000002,36.50117,0.035453,0.048019513,0.026725762,0.023426715
t_2464,39.08503000000002,36.57335,0.03557466,0.047261734,0.02693475,0.025425352
t_2465,39.08503000000002,36.64546,0.036341727,0.04815527,0.027803242,0.02761597
t_2466,39.08503000000002,36.7175,0.039662533,0.053942364,0.031028783,0.03001972
t_2467,39.08503000000002,36.78947,0.04110306,0.05568501,0.032506436,0.03266071
t_2468,39.08503000000002,36.86138,0.043353062,0.059707407,0.034845863,0.03556567
t_2469,39.08503000000002,36.93322,0.045427762,0.06307418,0.037012268,0.038763016
t_247,35.13244,38.49649,0.024714733,0.033503555,0.017726682,0.023422943
t_2470,39.08503000000002,37.00499,0.047537584,0.06603199,0.039192073,0.04228452
t_2471,39.08503000000002,37.0767,0.049204662,0.06696145,0.04087265,0.046164837
t_2472,39.08503000000002,37.14833,0.049173243,0.065485835,0.041069552,0.059592616
t_2473,39.08503000000002,37.2199,0.05238422,0.069918096,0.044334076,0.06515128
t_2474,39.08503000000002,37.2914,0.05136258,0.06830549,0.04381847,0.071256086
t_2475,39.08503000000002,37.36283,0.05658418,0.07513281,0.048941735,0.07793592
t_2476,39.08503000000002,37.4342,0.056355827,0.074932866,0.049209263,0.08520181
t_2477,39.08503000000002,37.5055,0.06275392,0.08306312,0.055504672,0.09302933
t_2478,39.08503000000002,37.57672,0.06921413,0.09175493,0.061813306,0.10133914
t_2479,39.08503000000002,37.64788,0.07395819,0.097992025,0.06622435,0.10997247
t_248,35.13244,38.56676,0.021477347,0.02992871,0.015259316,0.016689079
t_2480,39.08503000000002,37.71898,0.07937845,0.105469495,0.07130178,0.11865246
t_2481,39.08503000000002,37.79,0.078386255,0.102614924,0.070297845,0.12695575
t_2482,39.08503000000002,37.86096,0.082769215,0.10804835,0.07437438,0.13431606
t_2483,39.08503000000002,37.93185,0.0726088,0.096412115,0.06512515,0.10519498
t_2484,39.08503000000002,38.00267,0.090853564,0.118872926,0.08195687,0.14355825
t_2485,39.08503000000002,38.07342,0.073231965,0.09735933,0.06573448,0.10842838
t_2486,39.08503000000002,38.1441,0.06654033,0.09049088,0.059700027,0.106906705
t_2487,39.08503000000002,38.21472,0.06460852,0.08811497,0.05791053,0.10348032
t_2488,39.08503000000002,38.28526,0.06188047,0.08473127,0.05538608,0.09857809
t_2489,39.08503000000002,38.35574,0.058667097,0.08070229,0.052416705,0.09270845
t_249,35.13244,38.63696,0.027036084,0.03567218,0.019132338,0.021153418
t_2490,39.08503000000002,38.42615,0.07275234,0.09566957,0.06506827,0.11506167
t_2491,39.08503000000002,38.49649,0.07302997,0.09722811,0.06538957,0.10645424
t_2492,39.08503000000002,38.56676,0.061875243,0.08203246,0.0550118,0.0980331
t_2493,39.08503000000002,38.63696,0.06170593,0.08173862,0.054361135,0.090014756
t_2494,39.08503000000002,38.7071,0.06175354,0.08283883,0.05401024,0.08251544
t_2495,39.08503000000002,38.77717,0.05290278,0.070359655,0.045483213,0.07558549
t_2496,39.08503000000002,38.84716,0.047457896,0.0636,0.04026123,0.069231585
t_2497,39.08503000000002,38.91709,0.04162715,0.056644395,0.034843996,0.047546454
t_2498,39.08503000000002,38.98695,0.04293039,0.057534467,0.035539433,0.05815418
t_2499,39.174859999999995,35.41046,0.019665964,0.025870569,0.012280718,0.010384741
t_25,34.77311,37.2199,0.029571984,0.040432263,0.022710921,0.026804358
t_250,35.13244,38.7071,0.02482557,0.033088148,0.017374225,0.020063104
t_2500,39.174859999999995,35.48365,0.02100381,0.027382921,0.0132265985,0.010749477
t_2501,39.174859999999995,35.55676,0.021936439,0.028490929,0.013921489,0.011107534
t_2502,39.174859999999995,35.62981,0.023842584,0.030910721,0.01533088,0.009697742
t_2503,39.174859999999995,35.70279,0.024182769,0.031377252,0.015690248,0.0102577675
t_2504,39.174859999999995,35.77571,0.026579777,0.03571293,0.017802713,0.011906165
t_2505,39.174859999999995,35.84855,0.023673248,0.030863868,0.015594688,0.013738828
t_2506,39.174859999999995,35.92133,0.026972037,0.03546807,0.018223695,0.0123726325
t_2507,39.174859999999995,35.99405,0.028151091,0.037552755,0.019353552,0.013198483
t_2508,39.174859999999995,36.0667,0.027989935,0.03673628,0.019295478,0.014235436
t_2509,39.174859999999995,36.13928,0.029470773,0.039111372,0.020689975,0.015375074
t_251,35.13244,38.77717,0.022985103,0.030964749,0.01592122,0.019007875
t_2510,39.174859999999995,36.21179,0.029572727,0.03889832,0.020897338,0.01661402
t_2511,39.174859999999995,36.28424,0.030601926,0.04035026,0.021914564,0.017961994
t_2512,39.174859999999995,36.35661,0.031115923,0.040960003,0.022512479,0.019429224
t_2513,39.174859999999995,36.42893,0.033780143,0.04554297,0.02502329,0.021028204
t_2514,39.174859999999995,36.50117,0.03373203,0.044664674,0.025084183,0.022771437
t_2515,39.174859999999995,36.57335,0.03607468,0.048632514,0.02735802,0.024673937
t_2516,39.174859999999995,36.64546,0.036797736,0.049137954,0.02813566,0.026751518
t_2517,39.174859999999995,36.7175,0.03891127,0.05270052,0.030256717,0.02902181
t_2518,39.174859999999995,36.78947,0.037791885,0.050045565,0.029431056,0.03721951
t_2519,39.174859999999995,36.86138,0.03843379,0.05093533,0.030255452,0.040429015
t_252,35.13244,38.84716,0.027602319,0.03608661,0.019129265,0.015228702
t_2520,39.174859999999995,36.93322,0.03793818,0.050558116,0.030163923,0.043940425
t_2521,39.174859999999995,37.00499,0.043340303,0.057608042,0.035063867,0.04778144
t_2522,39.174859999999995,37.0767,0.04645621,0.06208707,0.038136136,0.05198078
t_2523,39.174859999999995,37.14833,0.049861073,0.06745885,0.041563902,0.047875892
t_2524,39.174859999999995,37.2199,0.047977634,0.06376874,0.040144105,0.06155703
t_2525,39.174859999999995,37.2914,0.047355868,0.06330309,0.040006496,0.06697477
t_2526,39.174859999999995,37.36283,0.054229707,0.07204801,0.046483636,0.07282128
t_2527,39.174859999999995,37.4342,0.059357703,0.07928211,0.051571462,0.07908028
t_2528,39.174859999999995,37.5055,0.06542679,0.09138953,0.057853468,0.07252843
t_2529,39.174859999999995,37.57672,0.06626883,0.08852477,0.058772314,0.09258762
t_253,35.13244,38.91709,0.02817375,0.03700977,0.019468414,0.014401308
t_2530,39.174859999999995,37.64788,0.070992775,0.095759325,0.06357718,0.09958044
t_2531,39.174859999999995,37.71898,0.06825712,0.090021424,0.06090621,0.10644027
t_2532,39.174859999999995,37.79,0.07826727,0.10619219,0.070404306,0.09547851
t_2533,39.174859999999995,37.86096,0.081997715,0.118062526,0.07427916,0.1001586
t_2534,39.174859999999995,37.93185,0.08214493,0.109623335,0.07392035,0.1226098
t_2535,39.174859999999995,38.00267,0.071084246,0.09385575,0.06359869,0.12515038
t_2536,39.174859999999995,38.07342,0.06469824,0.08700905,0.057837192,0.09438513
t_2537,39.174859999999995,38.1441,0.06118587,0.08332776,0.054677166,0.09330347
t_2538,39.174859999999995,38.21472,0.05794577,0.079717055,0.05174185,0.0908241
t_2539,39.174859999999995,38.28526,0.05570255,0.076943144,0.049681548,0.08720259
t_254,35.13244,38.98695,0.024167618,0.03175376,0.016322976,0.01607666
t_2540,39.174859999999995,38.35574,0.05334285,0.07392182,0.047507573,0.08275895
t_2541,39.174859999999995,38.42615,0.06507272,0.08603811,0.057977654,0.103725374
t_2542,39.174859999999995,38.49649,0.059511647,0.07923676,0.05279843,0.096855015
t_2543,39.174859999999995,38.56676,0.058964822,0.07825124,0.051865153,0.089968674
t_2544,39.174859999999995,38.63696,0.054058243,0.072147734,0.047032565,0.08326565
t_2545,39.174859999999995,38.7071,0.05050702,0.0676535,0.043462664,0.07687229
t_2546,39.174859999999995,38.77717,0.04448763,0.06050349,0.03781982,0.053122096
t_2547,39.174859999999995,38.84716,0.04817046,0.064147435,0.040586468,0.06526721
t_2548,39.174859999999995,38.91709,0.044210743,0.059155077,0.036780424,0.06009391
t_2549,39.174859999999995,38.98695,0.038698465,0.052599672,0.03176562,0.05533241
t_255,35.22227000000001,35.41046,0.032959033,0.04499013,0.026056483,0.043088317
t_2550,39.26469,35.41046,0.019754801,0.025824955,0.0121999,0.009702306
t_2551,39.26469,35.48365,0.02079928,0.02702927,0.012948065,0.01003283
t_2552,39.26469,35.55676,0.022147294,0.0286447,0.01392143,0.010356738
t_2553,39.26469,35.62981,0.022811856,0.02951941,0.014484941,0.009212079
t_2554,39.26469,35.70279,0.023632826,0.030623406,0.0151971225,0.0098025035
t_2555,39.26469,35.77571,0.023794176,0.030867731,0.015438922,0.010425646
t_2556,39.26469,35.84855,0.026218588,0.034575418,0.017446633,0.011092382
t_2557,39.26469,35.92133,0.022003848,0.029073628,0.014506842,0.014123724
t_2558,39.26469,35.99405,0.027398026,0.0360761,0.018643437,0.012889925
t_2559,39.26469,36.0667,0.027349705,0.035770413,0.018731212,0.013902421
t_256,35.22227000000001,35.48365,0.034354184,0.0468743,0.027454942,0.046263058
t_2560,39.26469,36.13928,0.0289299,0.038189847,0.020177161,0.014999949
t_2561,39.26469,36.21179,0.027242456,0.035689645,0.019009665,0.019127045
t_2562,39.26469,36.28424,0.029417858,0.038586125,0.020883849,0.017482836
t_2563,39.26469,36.35661,0.029611954,0.038870253,0.021234939,0.022311503
t_2564,39.26469,36.42893,0.03234292,0.042792097,0.023655714,0.020410685
t_2565,39.26469,36.50117,0.033907987,0.045192663,0.025182955,0.022067765
t_2566,39.26469,36.57335,0.033430975,0.044095397,0.024949133,0.028199755
t_2567,39.26469,36.64546,0.03605972,0.04803101,0.027400145,0.025830273
t_2568,39.26469,36.7175,0.037271906,0.049651105,0.028651264,0.027963141
t_2569,39.26469,36.78947,0.03825148,0.050842915,0.029710658,0.030283786
t_257,35.22227000000001,35.55676,0.035812136,0.04883644,0.02892085,0.049594253
t_2570,39.26469,36.86138,0.039169118,0.051975485,0.0307386,0.03876126
t_2571,39.26469,36.93322,0.038978916,0.05168888,0.030852439,0.04200572
t_2572,39.26469,37.00499,0.03951305,0.052540172,0.031610858,0.0455299
t_2573,39.26469,37.0767,0.04393519,0.058393203,0.035701606,0.049352318
t_2574,39.26469,37.14833,0.047057945,0.06285411,0.038774084,0.053486984
t_2575,39.26469,37.2199,0.048052456,0.063931145,0.039954424,0.057944827
t_2576,39.26469,37.2914,0.05411961,0.07633245,0.04608831,0.053090174
t_2577,39.26469,37.36283,0.053009838,0.070586875,0.04506353,0.06781878
t_2578,39.26469,37.4342,0.05739217,0.077154726,0.049439877,0.073190525
t_2579,39.26469,37.5055,0.05937357,0.079374604,0.051572245,0.07878019
t_258,35.22227000000001,35.62981,0.03732488,0.05086478,0.030446338,0.053060297
t_2580,39.26469,37.57672,0.062729545,0.08413788,0.055030443,0.08448905
t_2581,39.26469,37.64788,0.06475527,0.08637609,0.057215888,0.090174444
t_2582,39.26469,37.71898,0.06411562,0.08481404,0.056913342,0.09563962
t_2583,39.26469,37.79,0.06884982,0.09128168,0.061475486,0.10063525
t_2584,39.26469,37.86096,0.07220486,0.096143104,0.06462199,0.10487797
t_2585,39.26469,37.93185,0.07009054,0.09239746,0.062601775,0.10807608
t_2586,39.26469,38.00267,0.071935184,0.09484605,0.06431488,0.10997798
t_2587,39.26469,38.07342,0.061055668,0.08191933,0.054400712,0.082853466
t_2588,39.26469,38.1441,0.053300202,0.07378119,0.04745852,0.082062304
t_2589,39.26469,38.21472,0.06718043,0.08866544,0.059919093,0.10692267
t_259,35.22227000000001,35.70279,0.038878817,0.05294021,0.032017756,0.056626227
t_2590,39.26469,38.28526,0.06027998,0.0805316,0.053633202,0.103289455
t_2591,39.26469,38.35574,0.05083078,0.07011255,0.045134168,0.07406939
t_2592,39.26469,38.42615,0.047853556,0.06649452,0.04221019,0.07018736
t_2593,39.26469,38.49649,0.062024202,0.08229907,0.054540772,0.08806752
t_2594,39.26469,38.56676,0.063251674,0.08663074,0.055516798,0.06975803
t_2595,39.26469,38.63696,0.052734952,0.07021694,0.045420565,0.07682927
t_2596,39.26469,38.7071,0.042862944,0.05882614,0.03646349,0.05352305
t_2597,39.26469,38.77717,0.044041302,0.059543006,0.037101656,0.0662059
t_2598,39.26469,38.84716,0.053353865,0.07481813,0.04526324,0.051888894
t_2599,39.26469,38.91709,0.033983365,0.047796898,0.02797252,0.04251035
t_26,34.77311,37.2914,0.02465933,0.035105363,0.018818447,0.025863426
t_260,35.22227000000001,35.77571,0.040454462,0.055036087,0.033615347,0.06024339
t_2600,39.26469,38.98695,0.040818356,0.05462594,0.03329603,0.052449908
t_2601,32.52732,33.55947,0.010573194,0.014116846,0.004874528,0.0020493616
t_2602,32.52732,33.6343,0.010700526,0.01429356,0.004979306,0.0021521172
t_2603,32.52732,33.70906,0.010829002,0.014471889,0.0050854594,0.0022585173
t_2604,32.52732,33.78376,0.01095854,0.014651719,0.005192923,0.0023685507
t_2605,32.52732,33.85839,0.011089016,0.014832873,0.005301589,0.002482157
t_2606,32.52732,33.93295,0.011220306,0.015015216,0.0054113553,0.0025992896
t_2607,32.52732,34.00745,0.011352294,0.01519857,0.00552212,0.0027198673
t_2608,32.52732,34.08189,0.011484831,0.015382708,0.0056337537,0.0028437604
t_2609,32.52732,34.15625,0.011617719,0.015567355,0.0057460843,0.0029707898
t_261,35.22227000000001,35.84855,0.042024214,0.057115447,0.035210874,0.063844696
t_2610,32.52732,34.23056,0.011750834,0.015752336,0.005858999,0.0031008322
t_2611,32.52732,34.3048,0.011883948,0.015937338,0.0059722965,0.003233652
t_2612,32.52732,34.37897,0.012016852,0.016122112,0.0060857884,0.003369041
t_2613,32.52732,34.45308,0.0121493405,0.016306324,0.0061992877,0.0035067103
t_2614,32.52732,34.52712,0.012281154,0.016489612,0.0063125594,0.003646332
t_2615,32.52732,34.60109,0.012412037,0.016671617,0.006425369,0.00378756
t_2616,32.52732,34.675,0.012541733,0.016851982,0.0065374807,0.00393003
t_2617,32.52732,34.74885,0.014201611,0.018580932,0.007466111,0.0040733223
t_2618,32.52732,34.82262,0.012541767,0.016947774,0.0066228076,0.0031592739
t_2619,32.52732,34.89634,0.01430648,0.018783366,0.007615235,0.0043604937
t_262,35.22227000000001,35.92133,0.043553006,0.05913214,0.036768273,0.06734673
t_2620,32.52732,34.96998,0.013262954,0.017772188,0.0070924163,0.0045033535
t_2621,32.52732,35.04356,0.014053386,0.018618591,0.0075636343,0.004644999
t_2622,32.52732,35.11707,0.013205511,0.017802441,0.0071400027,0.003584724
t_2623,32.52732,35.19052,0.0133900875,0.018032206,0.0072783004,0.0049222214
t_2624,32.52732,35.2639,0.013498692,0.018183324,0.00737402,0.0050565447
t_2625,32.52732,35.33722,0.013603073,0.018328566,0.007466194,0.005187153
t_2626,32.52732,35.41046,0.013702828,0.018467374,0.0075544454,0.0053133448
t_2627,32.52732,35.48365,0.0137976315,0.01859929,0.007638457,0.0054345005
t_2628,32.52732,35.55676,0.013887079,0.018723754,0.007717849,0.0055499
t_2629,32.52732,35.62981,0.013970842,0.018840307,0.0077923043,0.0056589134
t_263,35.22227000000001,35.99405,0.044996936,0.06102921,0.038242202,0.07064727
t_2630,32.52732,35.70279,0.014048566,0.018948473,0.007861485,0.005760897
t_2631,32.52732,35.77571,0.014119936,0.01904781,0.007925088,0.005855244
t_2632,32.52732,35.84855,0.014184628,0.019137852,0.007982803,0.0059413263
t_2633,32.52732,35.92133,0.014242379,0.019218232,0.0080343755,0.0060186214
t_2634,32.52732,35.99405,0.014292931,0.019288594,0.008079559,0.0060866284
t_2635,32.52732,36.0667,0.014336052,0.019348612,0.008118129,0.006144893
t_2636,32.52732,36.13928,0.015403637,0.020450452,0.0087434715,0.0061930353
t_2637,32.52732,36.21179,0.012163767,0.017140357,0.006900931,0.0046679983
t_2638,32.52732,36.28424,0.012180547,0.0171647,0.0069159428,0.0046882518
t_2639,32.52732,36.35661,0.012190582,0.017179258,0.0069249216,0.0047003804
t_264,35.22227000000001,36.0667,0.04630478,0.06274101,0.039579574,0.07362918
t_2640,32.52732,36.42893,0.015035476,0.020098638,0.008552287,0.006279227
t_2641,32.52732,36.50117,0.014653141,0.019707253,0.008330703,0.006273551
t_2642,32.52732,36.57335,0.012824682,0.017830135,0.0072815088,0.004687677
t_2643,32.52732,36.64546,0.017552102,0.022693353,0.010014644,0.0062297513
t_2644,32.52732,36.7175,0.013306577,0.018307209,0.007541261,0.004638976
t_2645,32.52732,36.78947,0.014023432,0.019029213,0.007939257,0.0046030614
t_2646,32.52732,36.86138,0.018280026,0.023461938,0.010418044,0.006086293
t_2647,32.52732,36.93322,0.012031331,0.016948229,0.0067826193,0.0045094485
t_2648,32.52732,37.00499,0.011983231,0.016878445,0.0067397207,0.004452434
t_2649,32.52732,37.0767,0.015222401,0.020171788,0.008553689,0.0058585033
t_265,35.22227000000001,36.13928,0.04742138,0.064197585,0.040723063,0.07616839
t_2650,32.52732,37.14833,0.016660165,0.021628339,0.0093592,0.005766173
t_2651,32.52732,37.2199,0.019695489,0.025239194,0.011231405,0.0047966577
t_2652,32.52732,37.2914,0.014673635,0.019527068,0.008163498,0.0055604484
t_2653,32.52732,37.36283,0.017613163,0.022576481,0.009832285,0.0054483186
t_2654,32.52732,37.4342,0.018287387,0.023337323,0.010211454,0.0045124465
t_2655,32.52732,37.5055,0.018204248,0.023218991,0.010124305,0.0044090515
t_2656,32.52732,37.57672,0.014333078,0.019038668,0.007843142,0.0050825407
t_2657,32.52732,37.64788,0.017593244,0.0224507,0.009673628,0.004195814
t_2658,32.52732,37.71898,0.01938315,0.024968093,0.01083658,0.004105653
t_2659,32.52732,37.79,0.018729767,0.023903996,0.010336754,0.0040148566
t_266,35.22227000000001,36.21179,0.048292283,0.06533052,0.04161597,0.07814416
t_2660,32.52732,37.86096,0.018565068,0.023672031,0.010195968,0.003922552
t_2661,32.52732,37.93185,0.01672772,0.021372166,0.0090225795,0.004521684
t_2662,32.52732,38.00267,0.015299961,0.01981602,0.008175534,0.00440669
t_2663,32.52732,38.07342,0.015662719,0.020158362,0.008338775,0.0042894958
t_2664,32.52732,38.1441,0.014464081,0.018880902,0.0076399664,0.0041706073
t_2665,32.52732,38.21472,0.016750028,0.021292852,0.008885666,0.003448817
t_2666,32.52732,38.28526,0.016590374,0.02108927,0.00876182,0.0033742287
t_2667,32.52732,38.35574,0.016332602,0.02077415,0.008580703,0.003895263
t_2668,32.52732,38.42615,0.014517056,0.018810015,0.0075433054,0.0038019302
t_2669,32.52732,38.49649,0.01758588,0.022334127,0.009278564,0.003137552
t_267,35.22227000000001,36.28424,0.048870128,0.0660807,0.0422089,0.07945265
t_2670,32.52732,38.56676,0.017584227,0.022347623,0.009248717,0.003055481
t_2671,32.52732,38.63696,0.014904874,0.019112235,0.007645886,0.003511434
t_2672,32.52732,38.7071,0.016841736,0.021306284,0.008707831,0.0028884597
t_2673,32.52732,38.77717,0.015207652,0.019368326,0.0077330023,0.003312662
t_2674,32.52732,38.84716,0.014852119,0.018954841,0.0075011263,0.003212784
t_2675,32.52732,38.91709,0.013708525,0.017732231,0.006860018,0.0031129862
t_2676,32.52732,38.98695,0.014398941,0.018406535,0.007179167,0.0030135366
t_2677,32.52732,39.05674,0.01394845,0.017901156,0.006903145,0.0029146953
t_2678,32.52732,39.12646,0.012767671,0.016661393,0.006262321,0.002817308
t_2679,32.52732,39.19612,0.015505142,0.01953839,0.0076506175,0.002303352
t_268,35.22227000000001,36.35661,0.049121,0.06640601,0.042466436,0.0800201
t_2680,32.52732,39.2657,0.012847266,0.016661573,0.006222713,0.0026276987
t_2681,32.52732,39.33521,0.013152408,0.016931823,0.0063350857,0.002537714
t_2682,32.52732,39.40466,0.011023315,0.014753239,0.0052574608,0.001836271
t_2683,32.52732,39.47404,0.01302764,0.016730314,0.0061947466,0.0023675128
t_2684,32.52732,39.54334,0.0116774235,0.015334867,0.005502019,0.0022870193
t_2685,32.52732,39.61258,0.0124382125,0.016061129,0.0058316225,0.0022094205
t_2686,32.52732,39.68175,0.01121897,0.014803833,0.0052149054,0.002133489
t_2687,32.52732,39.75085,0.011798915,0.015346778,0.0054530962,0.0020586955
t_2688,32.52732,39.81988,0.010874567,0.014386982,0.004985139,0.001985155
t_2689,32.52732,39.88884,0.011481843,0.014956308,0.0052318494,0.0019129697
t_269,35.22227000000001,36.42893,0.049030166,0.066288255,0.04237318,0.079814695
t_2690,32.52732,39.95774,0.011529032,0.014966443,0.005217223,0.0018422183
t_2691,32.52732,40.02656,0.013101069,0.01653082,0.005919307,0.0017729984
t_2692,32.52732,40.09531,0.012123513,0.01548941,0.005417156,0.0017053648
t_2693,32.52732,40.164,0.009248789,0.012576416,0.0040841294,0.0012281857
t_2694,32.52732,40.23261,0.010707438,0.014000854,0.0046992362,0.0015750565
t_2695,32.52732,40.30116,0.008598156,0.011849648,0.0037386208,0.0011331128
t_27,34.77311,37.36283,0.024153553,0.034387916,0.018318588,0.0248747
t_270,35.22227000000001,36.50117,0.048604302,0.06573575,0.041936085,0.07885097
t_2702,32.61716000000001,33.55947,0.010707585,0.014303357,0.0049851276,0.0021578928
t_2703,32.61716000000001,33.6343,0.010839885,0.0144869955,0.005094472,0.0022676557
t_2704,32.61716000000001,33.70906,0.010973497,0.014672483,0.005205358,0.0023814323
t_2705,32.61716000000001,33.78376,0.0111083435,0.01485971,0.005317722,0.0024992214
t_2706,32.61716000000001,33.85839,0.011244296,0.01504854,0.0054314574,0.002620997
t_2707,32.61716000000001,33.93295,0.011381233,0.015238773,0.00554646,0.002746679
t_2708,32.61716000000001,34.00745,0.011519034,0.0154302325,0.0056626284,0.0028761884
t_2709,32.61716000000001,34.08189,0.011657551,0.015622704,0.0057798307,0.00300941
t_271,35.22227000000001,36.57335,0.04787029,0.06478193,0.041183203,0.07718738
t_2710,32.61716000000001,34.15625,0.011796578,0.015815906,0.00589789,0.0031461613
t_2711,32.61716000000001,34.23056,0.0119359875,0.016009685,0.0060166903,0.0032863384
t_2712,32.61716000000001,34.3048,0.0120755425,0.016203713,0.0061360225,0.0034296943
t_2713,32.61716000000001,34.37897,0.012215026,0.016397659,0.00625569,0.0035759571
t_2714,32.61716000000001,34.45308,0.012354221,0.016591217,0.0063754963,0.0037248577
t_2715,32.61716000000001,34.52712,0.012492856,0.01678401,0.006495194,0.0038760467
t_2716,32.61716000000001,34.60109,0.01263066,0.016975658,0.006614535,0.0040291534
t_2717,32.61716000000001,34.675,0.012928135,0.017328672,0.006818949,0.0041837865
t_2718,32.61716000000001,34.74885,0.014564353,0.01903899,0.0077491663,0.0043395283
t_2719,32.61716000000001,34.82262,0.0118405735,0.016320137,0.006324519,0.0033682024
t_272,35.22227000000001,36.64546,0.04687104,0.06348027,0.040159278,0.07491774
t_2720,32.61716000000001,34.89634,0.011121853,0.015628906,0.0059784707,0.0034853336
t_2721,32.61716000000001,34.96998,0.012282538,0.016867494,0.0066433037,0.0036020272
t_2722,32.61716000000001,35.04356,0.011765653,0.01638414,0.0064007463,0.003717852
t_2723,32.61716000000001,35.11707,0.013696855,0.01840243,0.007499165,0.005115284
t_2724,32.61716000000001,35.19052,0.013665174,0.018414978,0.0075211157,0.0052655553
t_2725,32.61716000000001,35.2639,0.013780564,0.01857554,0.0076233223,0.0054126
t_2726,32.61716000000001,35.33722,0.013891558,0.018729987,0.007721828,0.005555705
t_2727,32.61716000000001,35.41046,0.01399772,0.018877706,0.007816217,0.0056940867
t_2728,32.61716000000001,35.48365,0.014098682,0.019018227,0.007906139,0.005827079
t_2729,32.61716000000001,35.55676,0.014194003,0.0191509,0.007991171,0.0059538446
