# 20230206_M7.8_KahramanmarasGaziantep median gmf, Stations:None, gmlt:Adjusted, Rupture:AFAD
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,KaleEtAl2015Turkey,ZhaoEtAl2016Asc
t_1497,37.37823,36.7175,0.07941466,0.10794099,0.07248982,0.10103968
t_1498,37.37823,36.78947,0.083233684,0.109228685,0.075848445,0.1333963
t_1499,37.37823,36.86138,0.093925215,0.12370884,0.085942335,0.14992264
t_15,34.77311,36.50117,0.030455217,0.041092854,0.024537815,0.041245557
t_150,34.95276999999999,38.84716,0.020502737,0.026756851,0.013906404,0.014029102
t_1500,37.37823,36.93322,0.099578984,0.12772435,0.09109273,0.16970466
t_1501,37.37823,37.00499,0.12010368,0.15618578,0.11063333,0.19373748
t_1502,37.37823,37.0767,0.13883379,0.17704795,0.12827858,0.22345701
t_1503,37.37823,37.14833,0.16631149,0.21015365,0.15439183,0.26741493
t_1504,37.37823,37.2199,0.19890723,0.23136942,0.18452732,0.3424404
t_1505,37.37823,37.2914,0.25143677,0.27112445,0.23316373,0.45234266
t_1506,37.37823,37.36283,0.36493143,0.44039112,0.34048948,0.6207353
t_1507,37.37823,37.4342,0.5202911,0.5335304,0.47032946,0.73950297
t_1508,37.37823,37.5055,0.55406237,0.51038235,0.5014982,0.80718935
t_1509,37.37823,37.57672,0.45354414,0.41139704,0.4190584,0.5774532
t_151,34.95276999999999,38.91709,0.018555485,0.024586631,0.012437204,0.0132258795
t_1510,37.37823,37.64788,0.28026474,0.23186274,0.2589039,0.3298186
t_1511,37.37823,37.71898,0.1994121,0.18886238,0.18456091,0.25171185
t_1512,37.37823,37.79,0.15061668,0.15741698,0.13905622,0.19844529
t_1513,37.37823,37.86096,0.14262103,0.15553524,0.13145787,0.22254112
t_1514,37.37823,37.93185,0.11547563,0.13209826,0.10598096,0.14635114
t_1515,37.37823,38.00267,0.08461021,0.10371231,0.07733056,0.12894063
t_1516,37.37823,38.07342,0.074021995,0.09332978,0.06745191,0.114542864
t_1517,37.37823,38.1441,0.087776124,0.108448155,0.08006328,0.13643163
t_1518,37.37823,38.21472,0.08094214,0.10189947,0.07370717,0.122348905
t_1519,37.37823,38.28526,0.06339374,0.08121813,0.057360306,0.10982332
t_152,34.95276999999999,38.98695,0.019318284,0.025233563,0.012835315,0.01247398
t_1520,37.37823,38.35574,0.060234442,0.077529185,0.054401387,0.0987314
t_1521,37.37823,38.42615,0.056403503,0.07301069,0.05063992,0.08891641
t_1522,37.37823,38.49649,0.053605836,0.06959811,0.047522556,0.08024671
t_1523,37.37823,38.56676,0.04038681,0.054831073,0.03524726,0.054416068
t_1524,37.37823,38.63696,0.042261295,0.056158,0.03642391,0.065803945
t_1525,37.37823,38.7071,0.03540508,0.048379254,0.0300859,0.04481106
t_1526,37.37823,38.77717,0.036464423,0.048922185,0.03059723,0.054432306
t_1527,37.37823,38.84716,0.03557212,0.047474273,0.029468067,0.049656253
t_1528,37.37823,38.91709,0.035216223,0.046650413,0.028813202,0.045382217
t_1529,37.37823,38.98695,0.030817743,0.041528836,0.024855433,0.04154735
t_153,35.042609999999996,35.41046,0.022149213,0.030005129,0.016265886,0.02299007
t_1530,37.46806000000001,35.41046,0.0309371,0.040623415,0.023373215,0.021393673
t_1531,37.46806000000001,35.48365,0.03265778,0.043377426,0.025055405,0.023008388
t_1532,37.46806000000001,35.55676,0.03365834,0.04470849,0.02608786,0.024737012
t_1533,37.46806000000001,35.62981,0.03413184,0.045038193,0.026646804,0.02658432
t_1534,37.46806000000001,35.70279,0.036495797,0.049151313,0.028986802,0.028571945
t_1535,37.46806000000001,35.77571,0.030503344,0.040765062,0.024090244,0.036316786
t_1536,37.46806000000001,35.84855,0.035265595,0.046481684,0.028258465,0.039116822
t_1537,37.46806000000001,35.92133,0.033165477,0.04436944,0.026786285,0.04218528
t_1538,37.46806000000001,35.99405,0.036295388,0.048211306,0.029677477,0.04555649
t_1539,37.46806000000001,36.0667,0.033651657,0.045752212,0.027770052,0.049270175
t_154,35.042609999999996,35.48365,0.022901302,0.031040035,0.01700494,0.024614394
t_1540,37.46806000000001,36.13928,0.046118073,0.062279783,0.038967103,0.045175828
t_1541,37.46806000000001,36.21179,0.04851768,0.06580839,0.041464705,0.04902592
t_1542,37.46806000000001,36.28424,0.049185097,0.065462045,0.042295143,0.062987216
t_1543,37.46806000000001,36.35661,0.05275504,0.070675656,0.04594434,0.058098566
t_1544,37.46806000000001,36.42893,0.057737045,0.08126754,0.05119802,0.06347465
t_1545,37.46806000000001,36.50117,0.05971754,0.08034267,0.05321493,0.06954025
t_1546,37.46806000000001,36.57335,0.06132403,0.081275776,0.055105373,0.09030849
t_1547,37.46806000000001,36.64546,0.06941526,0.094935685,0.06315177,0.08429095
t_1548,37.46806000000001,36.7175,0.07061493,0.09309997,0.06404985,0.110312894
t_1549,37.46806000000001,36.78947,0.07735037,0.101743646,0.07034105,0.122739755
t_155,35.042609999999996,35.55676,0.023689076,0.032122612,0.017781619,0.02633634
t_1550,37.46806000000001,36.86138,0.08897825,0.120738424,0.081481196,0.11616294
t_1551,37.46806000000001,36.93322,0.09889528,0.13631052,0.0909527,0.13075545
t_1552,37.46806000000001,37.00499,0.1030893,0.1318724,0.09438809,0.17533024
t_1553,37.46806000000001,37.0767,0.12271296,0.15690343,0.11297061,0.20064609
t_1554,37.46806000000001,37.14833,0.13517876,0.16625994,0.12449119,0.23209947
t_1555,37.46806000000001,37.2199,0.16763058,0.20093732,0.15509754,0.28394112
t_1556,37.46806000000001,37.2914,0.19322693,0.21898575,0.17881256,0.27910957
t_1557,37.46806000000001,37.36283,0.28075424,0.29953635,0.2606161,0.48815078
t_1558,37.46806000000001,37.4342,0.4152465,0.4317482,0.38370156,0.6771259
t_1559,37.46806000000001,37.5055,0.5473994,0.68123186,0.49746147,0.97697556
t_156,35.042609999999996,35.62981,0.024512967,0.033253167,0.018596502,0.028157046
t_1560,37.46806000000001,37.57672,0.5539741,0.46489117,0.5016509,0.7395782
t_1561,37.46806000000001,37.64788,0.43628785,0.34941792,0.402738,0.5345936
t_1562,37.46806000000001,37.71898,0.28245428,0.24006832,0.2616019,0.30724382
t_1563,37.46806000000001,37.79,0.22245415,0.21843503,0.20676424,0.3119648
t_1564,37.46806000000001,37.86096,0.13859601,0.14871572,0.12785171,0.18782888
t_1565,37.46806000000001,37.93185,0.14825861,0.19009456,0.13812658,0.18173155
t_1566,37.46806000000001,38.00267,0.094700985,0.11313516,0.086760774,0.14171067
t_1567,37.46806000000001,38.07342,0.08154333,0.100837044,0.07446721,0.12498752
t_1568,37.46806000000001,38.1441,0.094961464,0.11623913,0.086807005,0.14697698
t_1569,37.46806000000001,38.21472,0.07499692,0.093789846,0.06813796,0.13024361
t_157,35.042609999999996,35.70279,0.025372438,0.03443068,0.01944921,0.030075232
t_1570,37.46806000000001,38.28526,0.0656409,0.0837768,0.059457,0.086911775
t_1571,37.46806000000001,38.35574,0.064186275,0.08204358,0.05805417,0.10336426
t_1572,37.46806000000001,38.42615,0.06002539,0.077271394,0.05418749,0.09256005
t_1573,37.46806000000001,38.49649,0.0466874,0.062276866,0.04149282,0.062346455
t_1574,37.46806000000001,38.56676,0.044780727,0.059612863,0.039264504,0.0561681
t_1575,37.46806000000001,38.63696,0.0372947,0.051192872,0.032241162,0.050750513
t_1576,37.46806000000001,38.7071,0.044755626,0.058613732,0.038277283,0.06134432
t_1577,37.46806000000001,38.77717,0.040016342,0.052865148,0.033726297,0.055722836
t_1578,37.46806000000001,38.84716,0.041453183,0.0542671,0.034576558,0.050733697
t_1579,37.46806000000001,38.91709,0.03485983,0.046361025,0.028592419,0.046288308
t_158,35.042609999999996,35.77571,0.02626634,0.035653252,0.020338722,0.032087885
t_1580,37.46806000000001,38.98695,0.035877846,0.04712489,0.029098265,0.04231441
t_1581,37.557889999999986,35.41046,0.030178314,0.03953864,0.022619348,0.020413848
t_1582,37.557889999999986,35.48365,0.031932157,0.042351082,0.024314063,0.021904444
t_1583,37.557889999999986,35.55676,0.03232431,0.0425723,0.02478119,0.023493165
t_1584,37.557889999999986,35.62981,0.03289868,0.043238416,0.025439257,0.025208518
t_1585,37.557889999999986,35.70279,0.030274272,0.039990634,0.02348509,0.031984635
t_1586,37.557889999999986,35.77571,0.035106964,0.04625185,0.027725471,0.02910512
t_1587,37.557889999999986,35.84855,0.033039823,0.04366396,0.026216455,0.03700438
t_1588,37.557889999999986,35.92133,0.029192504,0.039838552,0.023351219,0.029875875
t_1589,37.557889999999986,35.99405,0.03985866,0.05289051,0.032563426,0.03640674
t_159,35.042609999999996,35.84855,0.027192041,0.036916975,0.021262519,0.034188297
t_1590,37.557889999999986,36.0667,0.043494675,0.064103656,0.036609404,0.042849317
t_1591,37.557889999999986,36.13928,0.044795126,0.06070471,0.037585605,0.042552613
t_1592,37.557889999999986,36.21179,0.04725598,0.06485138,0.04016105,0.046116292
t_1593,37.557889999999986,36.28424,0.048759382,0.06571864,0.0417289,0.050071403
t_1594,37.557889999999986,36.35661,0.050155,0.06688517,0.043275125,0.064364724
t_1595,37.557889999999986,36.42893,0.05506961,0.075991616,0.04833338,0.059405994
t_1596,37.557889999999986,36.50117,0.058565453,0.082161024,0.052052416,0.06494601
t_1597,37.557889999999986,36.57335,0.06069289,0.081658006,0.05423852,0.071207106
t_1598,37.557889999999986,36.64546,0.06324461,0.08405045,0.057041217,0.09255372
t_1599,37.557889999999986,36.7175,0.066873394,0.088393204,0.060571548,0.102184735
t_16,34.77311,36.57335,0.030926699,0.041711584,0.025013212,0.04230359
t_160,35.042609999999996,35.92133,0.028146004,0.03821784,0.022217132,0.03636921
t_1600,37.557889999999986,36.78947,0.07060551,0.09281328,0.06402241,0.11329353
t_1601,37.557889999999986,36.86138,0.08354748,0.1204562,0.07671356,0.10679252
t_1602,37.557889999999986,36.93322,0.08862136,0.116565615,0.080932856,0.14141808
t_1603,37.557889999999986,37.00499,0.093619615,0.120687254,0.08550704,0.15949085
t_1604,37.557889999999986,37.0767,0.11055336,0.14252307,0.101504125,0.18128398
t_1605,37.557889999999986,37.14833,0.13023551,0.17183113,0.12038738,0.20798372
t_1606,37.557889999999986,37.2199,0.150543,0.1889093,0.13928212,0.2413403
t_1607,37.557889999999986,37.2914,0.18286254,0.22319542,0.1698166,0.30210695
t_1608,37.557889999999986,37.36283,0.19571239,0.2201384,0.1810983,0.3000344
t_1609,37.557889999999986,37.4342,0.31164682,0.3718715,0.29138047,0.52843183
t_161,35.042609999999996,35.99405,0.029122707,0.03955134,0.023197057,0.038622178
t_1610,37.557889999999986,37.5055,0.4568466,0.47065088,0.41994137,0.74118453
t_1611,37.557889999999986,37.57672,0.4751127,0.79499894,0.4358982,0.79071057
t_1612,37.557889999999986,37.64788,0.5389848,0.44457695,0.49066132,0.67920494
t_1613,37.557889999999986,37.71898,0.39362383,0.30897078,0.36355412,0.49601528
t_1614,37.557889999999986,37.79,0.23938455,0.21229643,0.22156517,0.28689393
t_1615,37.557889999999986,37.86096,0.20868127,0.21005334,0.1938614,0.29416674
t_1616,37.557889999999986,37.93185,0.15466125,0.16421397,0.1427476,0.23918402
t_1617,37.557889999999986,38.00267,0.11490881,0.13072982,0.10552669,0.15581973
t_1618,37.557889999999986,38.07342,0.11064299,0.12941678,0.10144415,0.17927991
t_1619,37.557889999999986,38.1441,0.091905296,0.111141406,0.08390074,0.15617949
t_162,35.042609999999996,36.0667,0.03011539,0.04090826,0.02419548,0.040930435
t_1620,37.557889999999986,38.21472,0.08070147,0.09991416,0.073436335,0.13688648
t_1621,37.557889999999986,38.28526,0.07283067,0.09164657,0.06609422,0.12071032
t_1622,37.557889999999986,38.35574,0.062858455,0.080636814,0.056851882,0.10704947
t_1623,37.557889999999986,38.42615,0.057303797,0.07426124,0.05170057,0.095413506
t_1624,37.557889999999986,38.49649,0.05672978,0.07338891,0.050707232,0.085392594
t_1625,37.557889999999986,38.56676,0.04981003,0.0651574,0.043857485,0.076711
t_1626,37.557889999999986,38.63696,0.047780257,0.062488366,0.041519143,0.0691485
t_1627,37.557889999999986,38.7071,0.047914337,0.06260636,0.04117731,0.062525064
t_1628,37.557889999999986,38.77717,0.03957375,0.052472707,0.03342103,0.05669596
t_1629,37.557889999999986,38.84716,0.03845903,0.05079581,0.032060705,0.0515428
t_163,35.042609999999996,36.13928,0.031176263,0.042276468,0.02526505,0.04327184
t_1630,37.557889999999986,38.91709,0.030400513,0.041747693,0.024952078,0.035196267
t_1631,37.557889999999986,38.98695,0.032341365,0.043299813,0.026216486,0.04288671
t_1632,37.64771999999999,35.41046,0.0302002,0.039843325,0.02255713,0.0194394
t_1633,37.64771999999999,35.48365,0.0301094,0.039384242,0.022601472,0.02081643
t_1634,37.64771999999999,35.55676,0.031832162,0.04199675,0.02424591,0.02230461
t_1635,37.64771999999999,35.62981,0.03329125,0.04431876,0.025700713,0.023918169
t_1636,37.64771999999999,35.70279,0.02781457,0.03708572,0.021367064,0.030326733
t_1637,37.64771999999999,35.77571,0.03575397,0.047948696,0.028223943,0.027576234
t_1638,37.64771999999999,35.84855,0.035135057,0.04625131,0.027800312,0.035032336
t_1639,37.64771999999999,35.92133,0.038287785,0.051373255,0.030841822,0.031921178
t_164,35.042609999999996,36.21179,0.03223516,0.04364049,0.026335087,0.045618083
t_1640,37.64771999999999,35.99405,0.040612523,0.059178393,0.033565383,0.03748521
t_1641,37.64771999999999,36.0667,0.042192552,0.05850633,0.03493774,0.037127536
t_1642,37.64771999999999,36.13928,0.043164372,0.058178116,0.035894815,0.040123653
t_1643,37.64771999999999,36.21179,0.0453312,0.061485518,0.038143348,0.043429073
t_1644,37.64771999999999,36.28424,0.047397215,0.06426302,0.040296048,0.047088
t_1645,37.64771999999999,36.35661,0.049252298,0.0662745,0.042250387,0.05115152
t_1646,37.64771999999999,36.42893,0.052595455,0.07180424,0.0457257,0.055684075
t_1647,37.64771999999999,36.50117,0.0532686,0.07089443,0.046575017,0.07179072
t_1648,37.64771999999999,36.57335,0.05942162,0.08310098,0.052937947,0.066473395
t_1649,37.64771999999999,36.64546,0.053361554,0.07098305,0.04752377,0.08618704
t_165,35.042609999999996,36.28424,0.033283204,0.044981387,0.027396416,0.047934588
t_1650,37.64771999999999,36.7175,0.06765112,0.095792644,0.06164025,0.08030126
t_1651,37.64771999999999,36.78947,0.07162883,0.09699056,0.065165184,0.08874245
t_1652,37.64771999999999,36.86138,0.07656725,0.1022443,0.06970551,0.11641099
t_1653,37.64771999999999,36.93322,0.07904267,0.10333161,0.07188908,0.129871
t_1654,37.64771999999999,37.00499,0.08713632,0.11315581,0.0794495,0.14573726
t_1655,37.64771999999999,37.0767,0.10396764,0.13926437,0.09555787,0.16467193
t_1656,37.64771999999999,37.14833,0.10856527,0.13770275,0.09950723,0.18758668
t_1657,37.64771999999999,37.2199,0.13394606,0.1718942,0.12368173,0.2157981
t_1658,37.64771999999999,37.2914,0.1588349,0.20082167,0.14726269,0.25316912
t_1659,37.64771999999999,37.36283,0.18078391,0.21048354,0.16729964,0.32213533
t_166,35.042609999999996,36.35661,0.034301832,0.046275996,0.028429981,0.050179187
t_1660,37.64771999999999,37.4342,0.23963031,0.32927397,0.22495861,0.35534993
t_1661,37.64771999999999,37.5055,0.33389562,0.34016374,0.30901465,0.57387984
t_1662,37.64771999999999,37.57672,0.49810678,0.5294424,0.45570892,0.8140701
t_1663,37.64771999999999,37.64788,0.55094194,0.5469322,0.49716166,0.88271517
t_1664,37.64771999999999,37.71898,0.50547856,0.36341476,0.4583815,0.62524223
t_1665,37.64771999999999,37.79,0.35992894,0.31151688,0.33476147,0.4612471
t_1666,37.64771999999999,37.86096,0.23801118,0.21702752,0.22059822,0.26825398
t_1667,37.64771999999999,37.93185,0.16592206,0.1698365,0.15327102,0.20564343
t_1668,37.64771999999999,38.00267,0.14082307,0.15487318,0.12976587,0.22234881
t_1669,37.64771999999999,38.07342,0.09471758,0.113704704,0.08677629,0.14247341
t_167,35.042609999999996,36.42893,0.035269916,0.047498643,0.029413994,0.05230521
t_1670,37.64771999999999,38.1441,0.09472684,0.114025004,0.08654586,0.16293328
t_1671,37.64771999999999,38.21472,0.084859475,0.104506835,0.07730852,0.14158998
t_1672,37.64771999999999,38.28526,0.07794022,0.097638115,0.07085051,0.12408208
t_1673,37.64771999999999,38.35574,0.05886405,0.0766028,0.053225182,0.08217986
t_1674,37.64771999999999,38.42615,0.05765777,0.074738175,0.05203529,0.09728285
t_1675,37.64771999999999,38.49649,0.04879102,0.06477115,0.043607965,0.06513021
t_1676,37.64771999999999,38.56676,0.050226614,0.06569287,0.044308305,0.07786776
t_1677,37.64771999999999,38.63696,0.043631695,0.05800749,0.037920345,0.07007762
t_1678,37.64771999999999,38.7071,0.03790059,0.051355083,0.032464802,0.047432486
t_1679,37.64771999999999,38.77717,0.040615212,0.053668134,0.034363702,0.05731611
t_168,35.042609999999996,36.50117,0.036162745,0.048619933,0.030322932,0.054259483
t_1680,37.64771999999999,38.84716,0.036048826,0.048246834,0.030059095,0.052056916
t_1681,37.64771999999999,38.91709,0.037107565,0.048939355,0.030571114,0.047396142
t_1682,37.64771999999999,38.98695,0.03332667,0.044393387,0.027058546,0.043248706
t_1683,37.73755,35.41046,0.027656347,0.03598523,0.020300776,0.021840561
t_1684,37.73755,35.48365,0.029989563,0.03934666,0.02239488,0.01978471
t_1685,37.73755,35.55676,0.031773213,0.042429388,0.02413712,0.021187529
t_1686,37.73755,35.62981,0.031738058,0.04173071,0.024194496,0.022706855
t_1687,37.73755,35.70279,0.03278219,0.043180414,0.025260288,0.02435462
t_1688,37.73755,35.77571,0.034051415,0.044997565,0.026540251,0.026144845
t_1689,37.73755,35.84855,0.035350177,0.04684529,0.02786218,0.028092746
t_169,35.042609999999996,36.57335,0.036954526,0.049609855,0.031130087,0.055987842
t_1690,37.73755,35.92133,0.036536615,0.0484437,0.029094342,0.030216854
t_1691,37.73755,35.99405,0.038705263,0.052005548,0.031271547,0.032537967
t_1692,37.73755,36.0667,0.040198177,0.0540612,0.032817442,0.035079803
t_1693,37.73755,36.13928,0.041798815,0.056236755,0.034478746,0.037870277
t_1694,37.73755,36.21179,0.043024097,0.05748319,0.03578945,0.040942065
t_1695,37.73755,36.28424,0.042118784,0.055700354,0.035221625,0.05237913
t_1696,37.73755,36.35661,0.04648433,0.061902907,0.039451767,0.05681887
t_1697,37.73755,36.42893,0.048172843,0.06398221,0.041288134,0.061756663
t_1698,37.73755,36.50117,0.05323951,0.072549835,0.046398442,0.056933526
t_1699,37.73755,36.57335,0.056278832,0.076743454,0.04958159,0.062164064
t_17,34.77311,36.64546,0.031316385,0.042225208,0.025406508,0.04318388
t_170,35.042609999999996,36.64546,0.037618913,0.05043824,0.031808127,0.057436053
t_1700,37.73755,36.64546,0.05878134,0.079016104,0.05223704,0.06805892
t_1701,37.73755,36.7175,0.06403264,0.088404045,0.057740778,0.07473996
t_1702,37.73755,36.78947,0.068204775,0.09315491,0.06201227,0.08236019
t_1703,37.73755,36.86138,0.07144304,0.09507249,0.064884156,0.107678406
t_1704,37.73755,36.93322,0.07642297,0.10083639,0.069492,0.11967247
t_1705,37.73755,37.00499,0.084591076,0.11161296,0.07716134,0.13369909
t_1706,37.73755,37.0767,0.09124918,0.1186112,0.08332628,0.15028477
t_1707,37.73755,37.14833,0.09725569,0.124579586,0.08889924,0.17014088
t_1708,37.73755,37.2199,0.12156563,0.16105181,0.112172835,0.19427556
t_1709,37.73755,37.2914,0.13541675,0.16898496,0.12483172,0.2241296
t_171,35.042609999999996,36.7175,0.050155085,0.06913744,0.043239538,0.049560238
t_1710,37.73755,37.36283,0.15926294,0.19222057,0.1472033,0.26869613
t_1711,37.73755,37.4342,0.20322001,0.2733196,0.19019465,0.29036722
t_1712,37.73755,37.5055,0.2571415,0.27795666,0.2386099,0.45517313
t_1713,37.73755,37.57672,0.37674573,0.42342478,0.350501,0.62529373
t_1714,37.73755,37.64788,0.528644,0.55403775,0.47846964,0.8971803
t_1715,37.73755,37.71898,0.553705,0.50260496,0.5006316,0.80608666
t_1716,37.73755,37.79,0.4589385,0.3565945,0.4215403,0.56803817
t_1717,37.73755,37.86096,0.29275703,0.28450677,0.27337348,0.4013128
t_1718,37.73755,37.93185,0.1626886,0.16856119,0.15038085,0.22315957
t_1719,37.73755,38.00267,0.14052635,0.15457098,0.12947507,0.17410557
t_172,35.042609999999996,36.78947,0.050238248,0.07481341,0.043754946,0.054673754
t_1720,37.73755,38.07342,0.10667831,0.12508903,0.09779961,0.14636943
t_1721,37.73755,38.1441,0.08070243,0.100813515,0.07368239,0.124955066
t_1722,37.73755,38.21472,0.06896542,0.08868346,0.062741965,0.10799068
t_1723,37.73755,38.28526,0.060200416,0.0790988,0.054592807,0.09427024
t_1724,37.73755,38.35574,0.07371581,0.09397939,0.06695217,0.110583514
t_1725,37.73755,38.42615,0.050643656,0.06756177,0.045674093,0.07354268
t_1726,37.73755,38.49649,0.053265974,0.06954685,0.04768149,0.08743113
t_1727,37.73755,38.56676,0.045995306,0.06119671,0.04056231,0.058725405
t_1728,37.73755,38.63696,0.044204317,0.058653962,0.038447782,0.0704439
t_1729,37.73755,38.7071,0.045638483,0.059770092,0.039217334,0.063577145
t_173,35.042609999999996,36.86138,0.05071268,0.073492445,0.04408541,0.05499062
t_1730,37.73755,38.77717,0.03970737,0.052706353,0.03360047,0.05755955
t_1731,37.73755,38.84716,0.035455026,0.047644816,0.029573562,0.05225841
t_1732,37.73755,38.91709,0.035827585,0.047548812,0.029507369,0.047564358
t_1733,37.73755,38.98695,0.026689,0.0374854,0.021648457,0.03251501
t_1734,37.827380000000005,35.41046,0.028192382,0.03676694,0.020625625,0.017587876
t_1735,37.827380000000005,35.48365,0.02818899,0.036703244,0.020772332,0.01881312
t_1736,37.827380000000005,35.55676,0.031217154,0.041829556,0.023569992,0.020136641
t_1737,37.827380000000005,35.62981,0.031275325,0.041183893,0.023687504,0.021568593
t_1738,37.827380000000005,35.70279,0.03172394,0.04164179,0.024220372,0.023119848
t_1739,37.827380000000005,35.77571,0.033931267,0.04529211,0.02635308,0.02480317
t_174,35.042609999999996,36.93322,0.05053896,0.068983704,0.043605845,0.050412577
t_1740,37.827380000000005,35.84855,0.034797832,0.046276674,0.02726105,0.02663233
t_1741,37.827380000000005,35.92133,0.035574332,0.04711152,0.028103828,0.028624091
t_1742,37.827380000000005,35.99405,0.0379671,0.05139293,0.03050714,0.03079719
t_1743,37.827380000000005,36.0667,0.039158743,0.05272182,0.031738445,0.033172872
t_1744,37.827380000000005,36.13928,0.0402607,0.05383927,0.03290241,0.035776082
t_1745,37.827380000000005,36.21179,0.04256769,0.057705052,0.035270482,0.03863588
t_1746,37.827380000000005,36.28424,0.042899463,0.05702968,0.03572268,0.041786786
t_1747,37.827380000000005,36.35661,0.04589984,0.061708692,0.038752668,0.04526814
t_1748,37.827380000000005,36.42893,0.046816178,0.062264446,0.039825886,0.058045465
t_1749,37.827380000000005,36.50117,0.050760046,0.06853092,0.043814935,0.05342589
t_175,35.042609999999996,37.00499,0.046766408,0.0611409,0.039912812,0.059051473
t_1750,37.827380000000005,36.57335,0.05312385,0.071386114,0.04630874,0.058228355
t_1751,37.827380000000005,36.64546,0.053691484,0.07118335,0.047151633,0.075171664
t_1752,37.827380000000005,36.7175,0.06104703,0.084187455,0.054600228,0.069705695
t_1753,37.827380000000005,36.78947,0.064786874,0.08848814,0.058516823,0.07661342
t_1754,37.827380000000005,36.86138,0.0680844,0.09111178,0.06177994,0.099864036
t_1755,37.827380000000005,36.93322,0.070820235,0.09337576,0.06424215,0.11060977
t_1756,37.827380000000005,37.00499,0.07961951,0.10579573,0.07253709,0.12308747
t_1757,37.827380000000005,37.0767,0.08006682,0.10427392,0.072831795,0.13772084
t_1758,37.827380000000005,37.14833,0.091655314,0.118456125,0.08367238,0.15507269
t_1759,37.827380000000005,37.2199,0.08961407,0.115879446,0.08182528,0.13231885
t_176,35.042609999999996,37.0767,0.04647839,0.06079692,0.039591487,0.058138303
t_1760,37.827380000000005,37.2914,0.1206519,0.1526581,0.11092851,0.20138091
t_1761,37.827380000000005,37.36283,0.14566195,0.20435366,0.13556735,0.19692558
t_1762,37.827380000000005,37.4342,0.17515962,0.21756187,0.1626577,0.2857556
t_1763,37.827380000000005,37.5055,0.21462943,0.24710128,0.19934934,0.36889115
t_1764,37.827380000000005,37.57672,0.2840003,0.3626104,0.2662043,0.4133924
t_1765,37.827380000000005,37.64788,0.4148535,0.46132976,0.38457355,0.68367344
t_1766,37.827380000000005,37.71898,0.4851216,0.4839359,0.4423288,0.7981827
t_1767,37.827380000000005,37.79,0.34345222,0.31341588,0.31641972,0.44262958
t_1768,37.827380000000005,37.86096,0.21720336,0.21390183,0.20105924,0.30481294
t_1769,37.827380000000005,37.93185,0.1552918,0.16762942,0.14346954,0.22149114
t_177,35.042609999999996,37.14833,0.046602827,0.06113084,0.03962568,0.0568605
t_1770,37.827380000000005,38.00267,0.11873624,0.13733684,0.10925675,0.1732102
t_1771,37.827380000000005,38.07342,0.11158925,0.13122512,0.10234091,0.14564282
t_1772,37.827380000000005,38.1441,0.1033351,0.12514625,0.09461961,0.16542237
t_1773,37.827380000000005,38.21472,0.06837681,0.08833748,0.062194083,0.10750015
t_1774,37.827380000000005,38.28526,0.075238734,0.09468947,0.06833458,0.12503585
t_1775,37.827380000000005,38.35574,0.055482462,0.07340853,0.05016302,0.08262879
t_1776,37.827380000000005,38.42615,0.05640345,0.073484726,0.050893337,0.09765078
t_1777,37.827380000000005,38.49649,0.04908078,0.06511436,0.04388057,0.06531199
t_1778,37.827380000000005,38.56676,0.045555722,0.06072324,0.040153135,0.058523763
t_1779,37.827380000000005,38.63696,0.050216373,0.065465525,0.0437746,0.070228904
t_178,35.042609999999996,37.2199,0.044813383,0.058617774,0.03789395,0.055266768
t_1780,37.827380000000005,38.7071,0.0461384,0.06036396,0.039646383,0.063402876
t_1781,37.827380000000005,38.77717,0.0428013,0.05615894,0.03626526,0.05741673
t_1782,37.827380000000005,38.84716,0.03363272,0.04572488,0.028031899,0.03907605
t_1783,37.827380000000005,38.91709,0.035239864,0.046907425,0.02900631,0.047465704
t_1784,37.827380000000005,38.98695,0.033051256,0.044111207,0.026835473,0.04330724
t_1785,37.917219999999986,35.41046,0.02641022,0.034285493,0.01907069,0.01977545
t_1786,37.917219999999986,35.48365,0.028975891,0.038032416,0.021333871,0.017897302
t_1787,37.917219999999986,35.55676,0.0286744,0.037374612,0.021210756,0.019147044
t_1788,37.917219999999986,35.62981,0.030859487,0.040746458,0.023232302,0.020497844
t_1789,37.917219999999986,35.70279,0.03108866,0.040785015,0.023557756,0.021959638
t_179,35.042609999999996,37.2914,0.038154848,0.050591618,0.031958032,0.053413097
t_1790,37.917219999999986,35.77571,0.033922512,0.04799444,0.026537992,0.025656216
t_1791,37.917219999999986,35.84855,0.033923734,0.045041215,0.02636525,0.025263619
t_1792,37.917219999999986,35.92133,0.03551392,0.04765249,0.02797603,0.027133515
t_1793,37.917219999999986,35.99405,0.036926646,0.049852703,0.029431855,0.029170664
t_1794,37.917219999999986,36.0667,0.03784353,0.05063498,0.030389348,0.031394176
t_1795,37.917219999999986,36.13928,0.039067548,0.052158207,0.03167059,0.0338264
t_1796,37.917219999999986,36.21179,0.03644205,0.048174735,0.029594697,0.043114256
t_1797,37.917219999999986,36.28424,0.041069876,0.054403916,0.03388465,0.046578884
t_1798,37.917219999999986,36.35661,0.043777097,0.058386665,0.03659393,0.042657737
t_1799,37.917219999999986,36.42893,0.04760504,0.06636771,0.040575482,0.04623353
t_18,34.77311,36.7175,0.031614024,0.042617116,0.025707128,0.04385673
