calc_id,description,cal_time,gmpe,imt,nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations,abs_bias
60,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:all)",559,ZhaoEtAl2006SInter,SA(1.0),1.402,1.2375262,AUST,GEM,all,1.402
70,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",604,ZhaoEtAl2016SInter,SA(1.0),1.439,2.2249703,SSN,USGS,all,1.439
61,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:seismic)",559,AbrahamsonEtAl2015SInter,SA(1.0),1.47,1.1457624,AUST,USGS,seismic,1.47
74,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",547,ZhaoEtAl2016SInter,SA(1.0),1.524,1.2206876,USGS,USGS,all,1.524
66,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",687,ZhaoEtAl2016SInter,SA(1.0),1.534,1.3741609,GCMT,USGS,all,1.534
70,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",604,AbrahamsonEtAl2015SInter,SA(1.0),1.669,2.2125003,SSN,USGS,all,1.669
62,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:all)",562,AtkinsonBoore2003SInter,SA(1.0),1.772,0.80441123,AUST,USGS,all,1.772
66,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",687,AbrahamsonEtAl2015SInter,SA(1.0),1.772,1.3547871,GCMT,USGS,all,1.772
62,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:all)",562,ZhaoEtAl2016SInter,SA(1.0),1.773,1.9574442,AUST,USGS,all,1.773
74,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",547,AbrahamsonEtAl2015SInter,SA(1.0),1.773,1.3794664,USGS,USGS,all,1.773
62,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:all)",562,AbrahamsonEtAl2015SInter,SA(1.0),2.072,2.0527868,AUST,USGS,all,2.072
