STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES,GMICE
UTM:(29R 0447 3360 1000),,-9.5464,30.3753,macroseismic,376.74,6,0.52,0.51,0.044713252,0.47,2.468611968,0.73,0.099352449,0.64,0.023183418,0.74,0.003439296,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0642 3713 1000),,-7.465,33.5516,macroseismic,281.92,5.9,0.5298,0.51,0.041242837,0.47,2.263168976,0.73,0.091201893,0.64,0.021070929,0.74,0.003113003,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0434 3375 1000),,-9.6826,30.51,macroseismic,641.75,5.9,0.52,0.51,0.041242837,0.47,2.263168976,0.73,0.091201893,0.64,0.021070929,0.74,0.003113003,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0474 3577 1000),,-9.2709,32.3341,macroseismic,486.08,5.9,0.5298,0.51,0.041242837,0.47,2.263168976,0.73,0.091201893,0.64,0.021070929,0.74,0.003113003,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0597 3505 1000),,-7.9713,31.6807,macroseismic,291.59,5.9,0.5298,0.51,0.041242837,0.47,2.263168976,0.73,0.091201893,0.64,0.021070929,0.74,0.003113003,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0544 3568 1000),,-8.5276,32.2523,macroseismic,308.77,5.9,0.5298,0.51,0.041242837,0.47,2.263168976,0.73,0.091201893,0.64,0.021070929,0.74,0.003113003,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3651 1000),,-7.6139,32.9942,macroseismic,352.8,5.9,0.52,0.51,0.041242837,0.47,2.263168976,0.73,0.091201893,0.64,0.021070929,0.74,0.003113003,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0617 3713 1000),,-7.7342,33.5547,macroseismic,383.96,5.8,0.5298,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0609 3709 1000),,-7.8209,33.5195,macroseismic,325.81,5.8,0.5298,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0432 3379 1000),,-9.7037,30.546,macroseismic,694.8,5.8,0.5298,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0599 3504 1000),,-7.9503,31.6715,macroseismic,328.21,5.8,0.5298,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0591 3495 1000),,-8.0356,31.5909,macroseismic,306.45,5.8,0.5298,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0618 3711 1000),,-7.7237,33.5365,macroseismic,302.19,5.8,0.5298,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0462 3359 1000),,-9.3902,30.3668,macroseismic,351.53,5.8,0.5298,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0627 3651 1000),,-7.6353,32.9945,macroseismic,329.91,5.8,0.5298,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3713 1000),,-7.5942,33.5532,macroseismic,352.01,5.8,0.5298,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0511 3370 1000),,-8.8802,30.4666,macroseismic,316.01,5.8,0.52,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0594 3504 1000),,-8.0031,31.6719,macroseismic,324.2,5.8,0.5298,0.51,0.038041779,0.47,2.074823375,0.73,0.083719983,0.64,0.019150932,0.74,0.002817665,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0652 3548 1000),,-7.3845,32.0624,macroseismic,274.66,5.7,0.5298,0.51,0.03508917,0.47,1.902152284,0.73,0.076851865,0.64,0.017405886,0.74,0.002550348,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0593 3498 1000),,-8.0142,31.6178,macroseismic,282.4,5.7,0.5016,0.51,0.03508917,0.47,1.902152284,0.73,0.076851865,0.64,0.017405886,0.74,0.002550348,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0593 3501 1000),,-8.0139,31.6449,macroseismic,301.55,5.7,0.5016,0.51,0.03508917,0.47,1.902152284,0.73,0.076851865,0.64,0.017405886,0.74,0.002550348,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0596 3495 1000),,-7.9829,31.5905,macroseismic,303.13,5.7,0.52,0.51,0.03508917,0.47,1.902152284,0.73,0.076851865,0.64,0.017405886,0.74,0.002550348,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0590 3505 1000),,-8.0452,31.6812,macroseismic,290.04,5.6,0.5298,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0429 3479 1000),,-9.742,31.4481,macroseismic,298.07,5.6,0.5298,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0598 3566 1000),,-7.9546,32.2308,macroseismic,247,5.6,0.5298,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0638 3720 1000),,-7.507,33.6153,macroseismic,386.53,5.6,0.5298,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0588 3506 1000),,-8.0662,31.6904,macroseismic,292.41,5.6,0.5298,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0592 3504 1000),,-8.0242,31.672,macroseismic,325.85,5.6,0.5106,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0595 3495 1000),,-7.9934,31.5906,macroseismic,303.24,5.6,0.5298,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3718 1000),,-7.5935,33.5983,macroseismic,330.54,5.6,0.5298,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0442 3363 1000),,-9.5986,30.4021,macroseismic,474.6,5.6,0.4847,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0447 3362 1000),,-9.5465,30.3933,macroseismic,469.73,5.6,0.52,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0445 3367 1000),,-9.5676,30.4384,macroseismic,607.07,5.6,0.5106,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0444 3363 1000),,-9.5778,30.4022,macroseismic,412.2,5.6,0.5298,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0442 3364 1000),,-9.5986,30.4112,macroseismic,566.5,5.6,0.493,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0597 3499 1000),,-7.9719,31.6265,macroseismic,273.02,5.6,0.5298,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0630 3716 1000),,-7.5938,33.5802,macroseismic,324.34,5.6,0.5106,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0452 3338 1000),,-9.4934,30.177,macroseismic,265.8,5.6,0.5298,0.51,0.032365728,0.47,1.743851238,0.73,0.070547185,0.64,0.01581985,0.74,0.002308391,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0442 3362 1000),,-9.5985,30.3931,macroseismic,474.6,5.5,0.5106,0.51,0.029853665,0.47,1.598724332,0.73,0.064759721,0.64,0.014378335,0.74,0.002089389,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0638 3719 1000),,-7.5071,33.6063,macroseismic,370.66,5.5,0.5106,0.51,0.029853665,0.47,1.598724332,0.73,0.064759721,0.64,0.014378335,0.74,0.002089389,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0594 3499 1000),,-8.0036,31.6268,macroseismic,279.36,5.5,0.5298,0.51,0.029853665,0.47,1.598724332,0.73,0.064759721,0.64,0.014378335,0.74,0.002089389,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0596 3499 1000),,-7.9825,31.6266,macroseismic,281.14,5.5,0.5016,0.51,0.029853665,0.47,1.598724332,0.73,0.064759721,0.64,0.014378335,0.74,0.002089389,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0594 3502 1000),,-8.0033,31.6538,macroseismic,291.65,5.4,0.5016,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0700 3766 1000),,-6.8285,34.02,macroseismic,760,5.4,0.5016,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(30R 0227 3358 1000),,-5.8341,30.3277,macroseismic,463.14,5.4,0.5298,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0546 3677 1000),,-8.5009,33.2354,macroseismic,314.67,5.4,0.52,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0636 3717 1000),,-7.529,33.5885,macroseismic,396.92,5.4,0.5298,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0708 3763 1000),,-6.7427,33.9914,macroseismic,760,5.4,0.5298,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3717 1000),,-7.6044,33.5894,macroseismic,324.34,5.4,0.5016,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0709 3763 1000),,-6.7319,33.9912,macroseismic,760,5.4,0.52,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0694 3642 1000),,-6.9204,32.9034,macroseismic,274.76,5.4,0.5298,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0729 3538 1000),,-6.5717,31.9593,macroseismic,436.94,5.4,0.5298,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0622 3714 1000),,-7.6803,33.5631,macroseismic,338.26,5.4,0.52,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0633 3681 1000),,-7.5667,33.2643,macroseismic,228.84,5.4,0.5298,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0482 3566 1000),,-9.1857,32.235,macroseismic,334.9,5.4,0.5298,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0427 3486 1000),,-9.7635,31.5111,macroseismic,368.3,5.4,0.5016,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0606 3698 1000),,-7.8545,33.4206,macroseismic,247.91,5.4,0.52,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0664 3723 1000),,-7.2263,33.6386,macroseismic,317.75,5.4,0.5298,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0432 3378 1000),,-9.7037,30.537,macroseismic,615.62,5.4,0.5106,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0441 3365 1000),,-9.6091,30.4201,macroseismic,603.31,5.4,0.52,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0695 3759 1000),,-6.8842,33.9579,macroseismic,760,5.4,0.5298,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0588 3499 1000),,-8.0668,31.6273,macroseismic,288.54,5.4,0.52,0.51,0.027536576,0.47,1.465675188,0.73,0.059447042,0.64,0.013068171,0.74,0.001891164,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0673 3454 1000),,-7.1787,31.2118,macroseismic,662.85,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0623 3700 1000),,-7.6714,33.4368,macroseismic,313.1,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0623 3712 1000),,-7.6698,33.545,macroseismic,321.92,5.3,0.493,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0747 3578 1000),,-6.3711,32.316,macroseismic,564.68,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0590 3496 1000),,-8.046,31.6,macroseismic,296.76,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0698 3762 1000),,-6.8511,33.9843,macroseismic,760,5.3,0.52,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0447 3364 1000),,-9.5466,30.4114,macroseismic,531.42,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(30S 0266 3753 1000),,-5.5251,33.896,macroseismic,760,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0699 3747 1000),,-6.8437,33.849,macroseismic,760,5.3,0.52,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0449 3359 1000),,-9.5255,30.3664,macroseismic,288.07,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0449 3363 1000),,-9.5257,30.4025,macroseismic,451.6,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0428 3485 1000),,-9.7529,31.5021,macroseismic,351.81,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0602 3594 1000),,-7.9091,32.483,macroseismic,345.43,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0770 3744 1000),,-6.078,33.8061,macroseismic,760,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0451 3360 1000),,-9.5048,30.3755,macroseismic,472.8,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0629 3712 1000),,-7.6051,33.5443,macroseismic,352.01,5.3,0.52,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0635 3695 1000),,-7.5431,33.3902,macroseismic,233.47,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0635 3719 1000),,-7.5395,33.6066,macroseismic,374.05,5.3,0.52,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0589 3501 1000),,-8.0561,31.6452,macroseismic,296.85,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0443 3361 1000),,-9.5881,30.3841,macroseismic,332.02,5.3,0.5298,0.51,0.025399328,0.47,1.343698668,0.73,0.054570198,0.64,0.01187739,0.74,0.001711746,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0649 3730 1000),,-7.3868,33.7039,macroseismic,312.61,5.2,0.5298,0.51,0.023427961,0.47,1.231873287,0.73,0.050093434,0.64,0.010795115,0.74,0.001549349,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0639 3715 1000),,-7.497,33.5701,macroseismic,271.72,5.2,0.5298,0.51,0.023427961,0.47,1.231873287,0.73,0.050093434,0.64,0.010795115,0.74,0.001549349,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0447 3296 1000),,-9.5432,29.7978,macroseismic,501.22,5.2,0.5298,0.51,0.023427961,0.47,1.231873287,0.73,0.050093434,0.64,0.010795115,0.74,0.001549349,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0443 3364 1000),,-9.5882,30.4112,macroseismic,527.77,5.2,0.52,0.51,0.023427961,0.47,1.231873287,0.73,0.050093434,0.64,0.010795115,0.74,0.001549349,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0477 3572 1000),,-9.239,32.289,macroseismic,328.46,5.2,0.5298,0.51,0.023427961,0.47,1.231873287,0.73,0.050093434,0.64,0.010795115,0.74,0.001549349,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0451 3356 1000),,-9.5046,30.3394,macroseismic,286.27,5.2,0.5298,0.51,0.023427961,0.47,1.231873287,0.73,0.050093434,0.64,0.010795115,0.74,0.001549349,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0463 3399 1000),,-9.3812,30.7278,macroseismic,570.04,5.2,0.5298,0.51,0.023427961,0.47,1.231873287,0.73,0.050093434,0.64,0.010795115,0.74,0.001549349,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0693 3638 1000),,-6.9319,32.8676,macroseismic,277.75,5.2,0.5298,0.51,0.023427961,0.47,1.231873287,0.73,0.050093434,0.64,0.010795115,0.74,0.001549349,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0479 3362 1000),,-9.2134,30.3943,macroseismic,362.74,5.2,0.52,0.51,0.023427961,0.47,1.231873287,0.73,0.050093434,0.64,0.010795115,0.74,0.001549349,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0749 3580 1000),,-6.3493,32.3336,macroseismic,504.92,5.1,0.5016,0.51,0.021609603,0.47,1.129354245,0.73,0.04598393,0.64,0.009811456,0.74,0.001402359,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0448 3358 1000),,-9.5359,30.3573,macroseismic,272.61,5.1,0.5106,0.51,0.021609603,0.47,1.129354245,0.73,0.04598393,0.64,0.009811456,0.74,0.001402359,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0448 3363 1000),,-9.5361,30.4024,macroseismic,451.6,5.1,0.52,0.51,0.021609603,0.47,1.129354245,0.73,0.04598393,0.64,0.009811456,0.74,0.001402359,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0514 3613 1000),,-8.8454,32.659,macroseismic,254.6,5,0.5298,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0606 3697 1000),,-7.8546,33.4115,macroseismic,247.91,5,0.5298,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0693 3754 1000),,-6.907,33.9132,macroseismic,760,5,0.5298,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0625 3716 1000),,-7.6477,33.5808,macroseismic,293.57,5,0.5298,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0704 3770 1000),,-6.7843,34.0553,macroseismic,760,5,0.5298,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0705 3771 1000),,-6.7732,34.0641,macroseismic,760,5,0.5298,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0631 3711 1000),,-7.5838,33.535,macroseismic,384.65,5,0.52,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0426 3487 1000),,-9.7741,31.5201,macroseismic,368.3,5,0.5298,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0632 3682 1000),,-7.5773,33.2734,macroseismic,243.72,5,0.5298,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0596 3497 1000),,-7.9827,31.6086,macroseismic,269.74,5,0.5298,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0626 3716 1000),,-7.6369,33.5807,macroseismic,271.58,5,0.52,0.51,0.019932376,0.47,1.03536705,0.73,0.042211556,0.64,0.00891743,0.74,0.001269314,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
