Rupture,Country,Event,strike,dip,longitude,latitude,depth,rake,mag,geometry,Reference
../Iran/19970228_M6.1_Golestan/Rupture/earthquake_rupture_model_USGS.xml,Iran,19970228_M6.1_Golestan,170.6341632395755,90.0,48.05,38.075,10.0,-15.0,6.1,"POLYGON((48.047 38.265 0.0,48.082 38.098 0.0,48.082 38.098 13.4586,48.047 38.265 13.4586,48.047 38.265 0.0))",USGS
../Iran/19970510_M7.2_Qayen/Rupture/earthquake_rupture_model_Berberian_et_al_1999.xml,Iran,19970510_M7.2_Qayen,155.9037894069204,89.00138806295783,59.81,33.84,13.0,-160.0,7.2,"POLYGON((59.63816 34.16219 5.36333,59.98318 33.51854 5.36333,59.98055 33.51757 20.63667,59.63552 34.16121 20.63667,59.63816 34.16219 5.36333))",Berberian et al 1999
../Iran/19970510_M7.2_Qayen/Rupture/earthquake_rupture_model_GCMT.xml,Iran,19970510_M7.2_Qayen,338.0873923068579,90.0,60.02,33.58,15.0,-173.0,7.2,"POLYGON((60.1778 33.25327 7.36217,59.861 33.90652 7.36217,59.861 33.90652 22.63783,60.1778 33.25327 22.63783,60.1778 33.25327 7.36217))",GCMT
../Iran/19970510_M7.2_Qayen/Rupture/earthquake_rupture_model_Sudhaus_And_Jonsson_et_al_2010.xml,Iran,19970510_M7.2_Qayen,153.89854078183862,88.00092036622124,60.02,33.52,6.0,-168.0,7.2,"POLYGON((59.83612 33.83732 0.0,60.20658 33.20406 0.0,60.20143 33.20197 15.26636,59.83094 33.83521 15.26636,59.83612 33.83732 0.0))",Sudhaus And Jonsson et al 2010
../Iran/19970510_M7.2_Qayen/Rupture/earthquake_rupture_model_USGS.xml,Iran,19970510_M7.2_Qayen,,,59.809,33.825,10.0,-160.0,7.3,"POLYGON((59.79218 34.00921 0.0,59.79365822244469 33.991305077881876 0.0,59.79513582205356 33.97340013809293 0.0,59.79661279950792 33.95549518065252 0.0,59.79808915548841 33.93759020557998 0.0,59.799564890674645 33.9196852128946 0.0,59.80104000574565 33.901780202615655 0.0,59.80251450137945 33.883875174762416 0.0,59.80398837825338 33.86597012935411 0.0,59.81400078789503 33.85116677914301 0.0,59.82882932443456 33.838112743293614 0.0,59.843653331465056 33.825056932938075 0.0,59.85847281198534 33.81199934949212 0.0,59.87328776899317 33.79893999437051 0.0,59.8880982054849 33.785878868986906 0.0,59.902904124455944 33.77281597475395 0.0,59.91770552890039 33.75975131308327 0.0,59.93250242181117 33.746684885385434 0.0,59.9401601716493 33.73036822453359 0.0,59.94542950153317 33.71296478463549 0.0,59.95069669592795 33.69556112108968 0.0,59.95596175707544 33.678157234133806 0.0,59.961224687215065 33.66075312400526 0.0,59.966485488583636 33.64334879094115 0.0,59.971744163415586 33.62594423517834 0.0,59.9770007139427 33.60853945695338 0.0,59.98225514239437 33.59113445650257 0.0,59.987507450997484 33.573729234061986 0.0,59.99275764197646 33.55632378986735 0.0,59.99800571755314 33.53891812415417 0.0,60.00443360000144 33.52190038245157 0.0,60.01483532637635 33.50618806918116 0.0,60.025233276412884 33.49047488701751 0.0,60.035627453521876 33.47476083679342 0.0,60.04601786111114 33.459045919340824 0.0,60.056404502585664 33.443330135490875 0.0,60.06678738134741 33.42761348607387 0.0,60.07716650079535 33.411895971919336 0.0,60.08754186432566 33.39617759385597 0.0,60.097913475331346 33.38045835271163 0.0,60.108281337202584 33.36473824931339 0.0,60.118645453326735 33.349017284487495 0.0,60.129005827088015 33.33329545905939 0.0,60.13936246186778 33.31757277385371 0.0,60.14971536104455 33.30184922969428 0.0,60.160064527993725 33.28612482740407 0.0,60.17040996608802 33.27039956780535 0.0,60.18075167869705 33.254673451719476 0.0,60.19108966918756 33.238946479967076 0.0,60.20142394092341 33.22321865336791 0.0,60.21175449726551 33.20748997274099 0.0,60.22208134157191 33.19176043890449 0.0,60.23240447719771 33.17603005267582 0.0,60.24272390749512 33.16029881487153 0.0,60.25303963581349 33.14456672630744 0.0,60.26335166549922 33.12883378779854 0.0,60.27365999989587 33.113100000159015 0.0,60.27365999989587 33.113100000159015 1.9230769230769231,60.27365999989587 33.113100000159015 3.8461538461538463,60.27365999989587 33.113100000159015 5.769230769230769,60.27365999989587 33.113100000159015 7.6923076923076925,60.27365999989587 33.113100000159015 9.615384615384617,60.27365999989587 33.113100000159015 11.538461538461538,60.27365999989587 33.113100000159015 13.461538461538462,60.27365999989587 33.113100000159015 15.384615384615385,60.27365999989587 33.113100000159015 17.307692307692307,60.27365999989587 33.113100000159015 19.23076923076923,60.27365999989587 33.113100000159015 21.153846153846153,60.27365999989587 33.113100000159015 23.076923076923077,60.27365999989587 33.113100000159015 25.0,60.26335166549922 33.12883378779854 25.0,60.25303963581349 33.14456672630744 25.0,60.24272390749512 33.16029881487153 25.0,60.23240447719771 33.17603005267582 25.0,60.22208134157191 33.19176043890449 25.0,60.21175449726551 33.20748997274099 25.0,60.20142394092341 33.22321865336791 25.0,60.19108966918756 33.23894647996708 25.0,60.18075167869705 33.254673451719476 25.0,60.17040996608802 33.27039956780535 25.0,60.160064527993725 33.28612482740407 25.0,60.14971536104455 33.30184922969428 25.0,60.13936246186778 33.31757277385371 25.0,60.129005827088015 33.33329545905939 25.0,60.118645453326735 33.349017284487495 25.0,60.108281337202584 33.36473824931339 25.0,60.097913475331346 33.38045835271163 25.0,60.08754186432566 33.39617759385597 25.0,60.07716650079535 33.411895971919336 25.0,60.06678738134741 33.42761348607387 25.0,60.056404502585664 33.443330135490875 25.0,60.04601786111114 33.459045919340824 25.0,60.035627453521876 33.47476083679342 25.0,60.025233276412884 33.49047488701751 25.0,60.01483532637635 33.50618806918116 25.0,60.00443360000144 33.52190038245157 25.0,59.99800571755314 33.538918124154165 25.0,59.99275764197646 33.55632378986735 25.0,59.987507450997484 33.573729234061986 25.0,59.98225514239437 33.59113445650257 25.0,59.9770007139427 33.60853945695338 25.0,59.971744163415586 33.62594423517834 25.0,59.966485488583636 33.64334879094115 25.0,59.961224687215065 33.66075312400526 25.0,59.95596175707544 33.678157234133806 25.0,59.95069669592795 33.69556112108968 25.0,59.94542950153317 33.71296478463549 25.0,59.9401601716493 33.73036822453359 25.0,59.93250242181117 33.746684885385434 25.0,59.91770552890039 33.75975131308327 25.0,59.902904124455944 33.77281597475395 25.0,59.8880982054849 33.785878868986906 25.0,59.87328776899317 33.79893999437051 25.0,59.85847281198534 33.81199934949212 25.0,59.843653331465056 33.82505693293808 25.0,59.82882932443456 33.83811274329361 25.0,59.81400078789503 33.85116677914301 25.0,59.80398837825338 33.86597012935411 25.0,59.80251450137945 33.88387517476241 25.0,59.80104000574565 33.901780202615655 25.0,59.799564890674645 33.9196852128946 25.0,59.79808915548841 33.93759020557998 25.0,59.79661279950792 33.95549518065252 25.0,59.79513582205356 33.97340013809293 25.0,59.79365822244469 33.991305077881876 25.0,59.792180000000016 34.00921 25.0,59.792180000000016 34.00921 23.076923076923077,59.792180000000016 34.00921 21.153846153846153,59.792180000000016 34.00921 19.23076923076923,59.792180000000016 34.00921 17.307692307692307,59.792180000000016 34.00921 15.384615384615385,59.792180000000016 34.00921 13.461538461538462,59.792180000000016 34.00921 11.538461538461538,59.792180000000016 34.00921 9.615384615384617,59.792180000000016 34.00921 7.6923076923076925,59.792180000000016 34.00921 5.769230769230769,59.792180000000016 34.00921 3.8461538461538463,59.792180000000016 34.00921 1.9230769230769231,59.79218 34.00921 0.0))",USGS
../Iran/19970510_M7.2_Qayen/Rupture/earthquake_rupture_model_Zarei_et_al_2019.xml,Iran,19970510_M7.2_Qayen,155.9037467298367,88.9986345202224,59.81,33.88,13.0,-160.0,7.2,"POLYGON((59.63808 34.20219 5.36333,59.98326 33.55854 5.36333,59.98063 33.55757 20.63667,59.63543 34.20121 20.63667,59.63808 34.20219 5.36333))",Zarei et al 2019
../Iran/20031226_M6.6_Bam/Rupture/earthquake_rupture_model_GCMT.xml,Iran,20031226_M6.6_Bam,172.0024666868469,58.99999208472754,58.24,29.1,15.0,167.0,6.6,"POLYGON((58.24379 29.25152 10.49146,58.29136 28.95525 10.49146,58.23622 28.94848 19.50854,58.18849 29.24473 19.50854,58.24379 29.25152 10.49146))",GCMT
../Iran/20031226_M6.6_Bam/Rupture/earthquake_rupture_model_Jackson_et_al_2006.xml,Iran,20031226_M6.6_Bam,180.01174786675878,64.00154270037615,58.26,28.95,6.0,150.0,6.6,"POLYGON((58.28373 29.09958 1.27251,58.28366 28.80041 1.27251,58.23634 28.80041 10.72749,58.23627 29.09958 10.72749,58.28373 29.09958 1.27251))",Jackson et al 2006
../Iran/20031226_M6.6_Bam/Rupture/earthquake_rupture_model_SCARDEC.xml,Iran,20031226_M6.6_Bam,171.99638149801353,73.99901111161503,58.31,29.0,8.0,172.0,6.5,"POLYGON((58.30323 29.13013 3.24871,58.34447 28.87328 3.24871,58.31675 28.86987 12.75129,58.27545 29.12671 12.75129,58.30323 29.13013 3.24871))",SCARDEC
../Iran/20031226_M6.6_Bam/Rupture/earthquake_rupture_model_USGS.xml,Iran,20031226_M6.6_Bam,,,58.311,28.995,10.0,167.0,6.6,"POLYGON((58.3568 29.0903 0.0,58.36278601506805 29.074377189168256 0.0,58.36383474585562 29.05742318534367 0.0,58.365634616215644 29.040527751939273 0.0,58.36803327691737 29.023679013300285 0.0,58.366938388854905 29.006793909840102 0.0,58.36499999998662 28.98989999988315 0.0,58.36499999998662 28.98989999988315 2.0,58.36499999998662 28.98989999988315 4.0,58.36499999998662 28.98989999988315 6.0,58.36499999998662 28.98989999988315 8.0,58.36499999998662 28.98989999988315 10.0,58.366938388854905 29.006793909840102 10.0,58.36803327691737 29.023679013300285 10.0,58.365634616215644 29.040527751939273 10.0,58.36383474585562 29.05742318534367 10.0,58.36278601506805 29.074377189168256 10.0,58.3568 29.0903 10.0,58.3568 29.0903 8.0,58.3568 29.0903 6.0,58.3568 29.0903 4.0,58.3568 29.0903 2.0,58.3568 29.0903 0.0))",USGS
../Iran/20050222_M6.5_Zarand/Rupture/earthquake_rupture_model_GCMT.xml,Iran,20050222_M6.5_Zarand,266.0518115956746,47.00107612225889,56.81,30.76,12.0,100.0,6.4,"POLYGON((56.9148 30.73451 8.22343,56.71036 30.72222 8.22343,56.70515 30.78541 15.77657,56.90972 30.7977 15.77657,56.9148 30.73451 8.22343))",GCMT
../Iran/20050222_M6.5_Zarand/Rupture/earthquake_rupture_model_Nicknam_et_al_2010.xml,Iran,20050222_M6.5_Zarand,269.05374003991415,48.997851534706776,56.84,30.74,11.0,114.0,6.4,"POLYGON((56.94305 30.71103 7.10283,56.73819 30.70796 7.10283,56.73689 30.76888 14.89717,56.94188 30.77196 14.89717,56.94305 30.71103 7.10283))",Nicknam et al 2010
../Iran/20050222_M6.5_Zarand/Rupture/earthquake_rupture_model_Talebian_et_al_2006.xml,Iran,20050222_M6.5_Zarand,270.05240360726754,59.99958997051916,56.736,30.774,7.0,104.0,6.4,"POLYGON((56.83849 30.75074 2.52801,56.63351 30.75074 2.52801,56.63346 30.79718 11.47199,56.83854 30.79718 11.47199,56.83849 30.75074 2.52801))",Talebian et al 2006
../Iran/20050222_M6.5_Zarand/Rupture/earthquake_rupture_model_USGS.xml,Iran,20050222_M6.5_Zarand,,,56.816,30.754,14.0,104.0,6.4,"POLYGON((56.71733 30.78382 0.1,56.73722434241765 30.783455921696405 0.1,56.75711853358857 30.783088806169328 0.1,56.777012572259615 30.782718653486207 0.1,56.796906457177826 30.78234546371506 0.1,56.81680008028188 30.78196737133695 0.1,56.8366405918695 30.780664601409736 0.1,56.85648056540369 30.779358810891576 0.1,56.87631999968106 30.77805000002108 0.1,56.87631999968106 30.77805000002108 2.1,56.87631999968106 30.77805000002108 4.1,56.87631999968106 30.77805000002108 6.1,56.87631999968106 30.77805000002108 8.1,56.87631999968106 30.77805000002108 10.1,56.85648056540369 30.779358810891576 10.1,56.8366405918695 30.780664601409736 10.1,56.81680008028188 30.78196737133695 10.1,56.796906457177826 30.78234546371506 10.1,56.777012572259615 30.782718653486207 10.1,56.75711853358857 30.783088806169328 10.1,56.73722434241765 30.783455921696405 10.1,56.71733000000001 30.783819999999995 10.1,56.71733000000001 30.783819999999995 8.1,56.71733000000001 30.783819999999995 6.1,56.71733000000001 30.783819999999995 4.1,56.71733000000001 30.783819999999995 2.1,56.71733 30.78382 0.1))",USGS
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.2_Ahar-Varzaghan/Rupture/earthquake_rupture_model_Donner_et_al_2015.xml,Iran,20120811_M6.2_Ahar-Varzaghan,257.0558613448543,60.996099438400336,46.777,38.425,12.0,125.0,6.2,"POLYGON((46.86622 38.42197 8.26071,46.69852 38.39164 8.26071,46.68777 38.42796 15.73929,46.85556 38.45831 15.73929,46.86622 38.42197 8.26071))",Donner et al 2015
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.2_Ahar-Varzaghan/Rupture/earthquake_rupture_model_GCMT.xml,Iran,20120811_M6.2_Ahar-Varzaghan,255.06897057881983,63.00098059422258,46.78,38.35,19.2,134.0,6.4,"POLYGON((46.89545 38.35238 14.59901,46.67853 38.30679 14.59901,46.66456 38.34751 23.80099,46.88159 38.39312 23.80099,46.89545 38.35238 14.59901))",GCMT
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.2_Ahar-Varzaghan/Rupture/earthquake_rupture_model_GFZ.xml,Iran,20120811_M6.2_Ahar-Varzaghan,217.05259130434635,51.00025251334727,46.87,38.45,10.0,81.0,6.3,"POLYGON((46.9564 38.49552 6.34849,46.83793 38.37244 6.34849,46.78371 38.40442 13.65151,46.90214 38.52755 13.65151,46.9564 38.49552 6.34849))",GFZ
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.2_Ahar-Varzaghan/Rupture/earthquake_rupture_model_Momeni_And_Tatar_2018.xml,Iran,20120811_M6.2_Ahar-Varzaghan,261.06156568638545,70.99989509217512,46.8,38.43,15.0,132.0,6.3,"POLYGON((46.89992 38.42843 10.55737,46.70561 38.40432 10.55737,46.70008 38.43149 19.44263,46.89446 38.45561 19.44263,46.89992 38.42843 10.55737))",Momeni And Tatar 2018
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.4_Ahar-Varzaghan/Rupture/earthquake_rupture_model_Copley_et_al_2013.xml,Iran,20120811_M6.4_Ahar-Varzaghan,265.0880157555064,90.0,46.8,38.31,10.0,175.0,6.4,"POLYGON((46.94276 38.31971 5.35517,46.65728 38.30011 5.35517,46.65728 38.30011 14.64483,46.94276 38.31971 14.64483,46.94276 38.31971 5.35517))",Copley et al 2013
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.4_Ahar-Varzaghan/Rupture/earthquake_rupture_model_Donner_et_al_2015.xml,Iran,20120811_M6.4_Ahar-Varzaghan,265.0906573530733,44.99896115323554,46.842,38.399,6.0,166.0,6.4,"POLYGON((46.98816 38.37928 2.71561,46.70245 38.35969 2.71561,46.69576 38.41854 9.28439,46.98171 38.43814 9.28439,46.98816 38.37928 2.71561))",Donner et al 2015
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.4_Ahar-Varzaghan/Rupture/earthquake_rupture_model_GCMT.xml,Iran,20120811_M6.4_Ahar-Varzaghan,83.8983203185935,84.00059935183312,46.8,38.31,15.0,170.0,6.5,"POLYGON((46.63504 38.30095 10.08431,46.96379 38.32806 10.08431,46.96501 38.31882 19.91569,46.63629 38.29171 19.91569,46.63504 38.30095 10.08431))",GCMT
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.4_Ahar-Varzaghan/Rupture/earthquake_rupture_model_GFZ.xml,Iran,20120811_M6.4_Ahar-Varzaghan,83.91248856717851,86.99851817671714,46.89,38.39,10.0,-178.0,6.4,"POLYGON((46.74707 38.38034 5.36153,47.03239 38.40384 5.36153,47.03297 38.39949 14.63847,46.74766 38.37599 14.63847,46.74707 38.38034 5.36153))",GFZ
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.4_Ahar-Varzaghan/Rupture/earthquake_rupture_model_IRSC.xml,Iran,20120811_M6.4_Ahar-Varzaghan,266.1032738086385,87.00109867624569,46.81,38.43,8.0,-150.0,6.5,"POLYGON((46.97537 38.43661 3.06401,46.64509 38.41852 3.06401,46.64467 38.42316 12.93599,46.97496 38.44125 12.93599,46.97537 38.43661 3.06401))",IRSC
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.4_Ahar-Varzaghan/Rupture/earthquake_rupture_model_JMA.xml,Iran,20120811_M6.4_Ahar-Varzaghan,85.90951371850207,88.00545471018316,47.054,38.536,10.0,158.0,6.4,"POLYGON((46.9105 38.52952 5.358,47.19727 38.54521 5.358,47.19753 38.5423 14.642,46.91077 38.52662 14.642,46.9105 38.52952 5.358))",JMA
../Iran/20120000_Sequence_Ahar-Varzaghan/20120811_M6.4_Ahar-Varzaghan/Rupture/earthquake_rupture_model_Momeni_et_al_2019.xml,Iran,20120811_M6.4_Ahar-Varzaghan,266.1031442133778,87.00109175813635,46.83,38.395,5.0,-148.0,6.5,"POLYGON((46.99529 38.40161 0.06401,46.66517 38.38352 0.06401,46.66475 38.38816 9.93599,46.99488 38.40625 9.93599,46.99529 38.40161 0.06401))",Momeni et al 2019
../Iran/20171112_M7.3_SarpoleZahab/Rupture/earthquake_rupture_model_GCMT.xml,Iran,20171112_M7.3_SarpoleZahab,120.80496042934362,82.99989177390188,45.84,34.83,17.9,82.0,7.4,"POLYGON((45.49867 35.01447 4.72591,46.19812 34.66947 4.72591,46.1798 34.64458 31.07409,45.48048 34.98948 31.07409,45.49867 35.01447 4.72591))",GCMT
../Iran/20171112_M7.3_SarpoleZahab/Rupture/earthquake_rupture_model_GFZ.xml,Iran,20171112_M7.3_SarpoleZahab,120.83233534092727,77.99896481950366,45.9,34.85,25.0,77.0,7.3,"POLYGON((45.60752 35.01992 13.18661,46.21971 34.71803 13.18661,46.19127 34.67938 36.81339,45.57927 34.98113 36.81339,45.60752 35.01992 13.18661))",GFZ
../Iran/20171112_M7.3_SarpoleZahab/Rupture/earthquake_rupture_model_IPGP.xml,Iran,20171112_M7.3_SarpoleZahab,124.8136702890065,82.99912560395163,45.794,34.93,19.0,75.0,7.4,"POLYGON((45.46878 35.13356 5.82591,46.13801 34.74935 5.82591,46.11761 34.72558 32.17409,45.44847 35.10967 32.17409,45.46878 35.13356 5.82591))",IPGP
../Iran/20171112_M7.3_SarpoleZahab/Rupture/earthquake_rupture_model_IRSC.xml,Iran,20171112_M7.3_SarpoleZahab,115.79252878408704,86.00145639760737,45.76,34.77,8.0,81.0,7.4,"POLYGON((45.39561 34.92078 0.0,46.12845 34.62716 0.0,46.11952 34.61222 26.48139,45.38678 34.90579 26.48139,45.39561 34.92078 0.0))",IRSC
../Iran/20171112_M7.3_SarpoleZahab/Rupture/earthquake_rupture_model_JMA.xml,Iran,20171112_M7.3_SarpoleZahab,123.8386293672516,77.00023310144489,45.549,35.049,23.0,77.0,7.3,"POLYGON((45.26833 35.23278 11.23224,45.86186 34.905 11.23224,45.82841 34.86457 34.76776,45.23503 35.19219 34.76776,45.26833 35.23278 11.23224))",JMA
../Iran/20171112_M7.3_SarpoleZahab/Rupture/earthquake_rupture_model_USGS.xml,Iran,20171112_M7.3_SarpoleZahab,,,45.9592,34.9109,19.0,82.0,7.3,"POLYGON((45.85 34.77 22.24,45.84667408639463 34.78666716610113 22.24,45.84334682833157 34.80333424170408 22.24,45.84001822443924 34.82000122671602 22.24,45.83668827334466 34.83666812104406 22.24,45.83335697367317 34.85333492459516 22.24,45.830024324048644 34.870001637276204 22.24,45.82669032309335 34.88666825899393 22.24,45.82335496942806 34.90333478965503 22.24,45.82001826167199 34.920001229166026 22.24,45.81668019844275 34.9366675774334 22.24,45.813340778356434 34.953333834363484 22.24,45.810000000027586 34.969999999862495 22.24,45.83099306523937 34.97301626644037 22.791000001302,45.851987675706035 34.976028920019886 23.342000002604,45.87298382986164 34.97903795993075 23.893000003905996,45.89398152613897 34.9820433855033 24.444000005207997,45.91498076296951 34.98504519606854 24.995000006509997,45.935981538783444 34.988043390958175 25.546000007811998,45.95698385200961 34.99103796950454 26.097000009113998,45.97798770107549 34.99402893104066 26.648000010416,45.99899308440737 34.997016274900204 27.199000011718,46.02000000043015 35.00000000041756 27.750000013019996,46.02334115849454 34.982500501681905 27.750000000632532,46.02668088870493 34.96500091146558 27.749999988160354,46.03001919334005 34.9475012299645 27.74999999523465,46.03335607338509 34.93000145719967 27.75000000760317,46.03669152956938 34.91250159316963 27.750000004351694,46.04002556445193 34.895001638101824 27.750000012603827,46.04335817824641 34.87750159193956 27.74999999801455,46.04668937403783 34.86000145496348 27.7500000015985,46.05001915256119 34.842501227179845 27.75000000277818,46.053347515331396 34.82500090868713 27.750000001480903,46.05667446359769 34.807500499557854 27.749999990711217,46.06000000043368 34.79000000004092 27.750000011376045,46.038995428794905 34.78801623036603 27.199000010238443,46.01799186850036 34.786028852772056 26.648000009100837,45.996989321263776 34.78403786769993 26.09700000796323,45.975987788798044 34.782043275591306 25.54600000682563,45.954987272815124 34.780045076888605 24.995000005688023,45.9339877750261 34.778043272034985 24.444000004550418,45.912989297141216 34.7760378614743 23.893000003412812,45.89199184086976 34.77402884565122 23.342000002275206,45.87099540792017 34.77201622501109 22.791000001137604,45.85 34.77 22.24))",USGS
../Italy/19801123_M6.9_Irpinia/Rupture/earthquake_rupture_model_EFEHR.xml,Italy,19801123_M6.9_Irpinia,315.075846166124,59.99790956800033,15.3,40.77,16.0,-90.0,6.9,"POLYGON((15.41618 40.62186 7.84356,15.10421 40.85802 7.84356,15.1833 40.91802 24.15644,15.49527 40.68165 24.15644,15.41618 40.62186 7.84356))",EFEHR
../Italy/19801123_M6.9_Irpinia/Rupture/earthquake_rupture_model_GCMT.xml,Italy,19801123_M6.9_Irpinia,303.0947395456849,50.000604276261434,15.39,40.82,13.7,-98.0,6.9,"POLYGON((15.53566 40.68326 6.48521,15.16552 40.86511 6.48521,15.24374 40.95656 20.91479,15.61418 40.77445 20.91479,15.53566 40.68326 6.48521))",GCMT
../Italy/19801123_M6.9_Irpinia/Rupture/earthquake_rupture_model_INGV.xml,Italy,19801123_M6.9_Irpinia,310.08710603127867,59.99911859994754,15.2292,40.86,10.9,-90.0,6.9,"POLYGON((15.36214 40.72009 2.74356,15.02376 40.93476 2.74356,15.0957 40.99975 19.05644,15.43418 40.78487 19.05644,15.36214 40.72009 2.74356))",INGV
../Italy/19801123_M6.9_Irpinia/Rupture/earthquake_rupture_model_USGS.xml,Italy,19801123_M6.9_Irpinia,302.09806269836787,49.99930439672521,15.366,40.914,10.0,-99.0,6.9,"POLYGON((15.515 40.7792 2.78521,15.1402 40.95614 2.78521,15.21639 41.04861 17.21479,15.59152 40.87142 17.21479,15.515 40.7792 2.78521))",USGS
../Italy/19901213_M5.61_Augusta/Rupture/earthquake_rupture_model_EFEHR.xml,Italy,19901213_M5.61_Augusta,320.01832835471214,79.99498978652515,15.429,37.306,10.0,-135.0,5.61,"POLYGON((15.45413 37.27526 7.20088,15.3953 37.33103 7.20088,15.40385 37.33673 12.79912,15.46268 37.28097 12.79912,15.45413 37.27526 7.20088))",EFEHR
../Italy/19901213_M5.61_Augusta/Rupture/earthquake_rupture_model_GCMT.xml,Italy,19901213_M5.61_Augusta,274.0300671687551,63.99713853319118,14.9,37.25,15.0,174.0,5.6,"POLYGON((14.94399 37.23638 12.46119,14.85406 37.24139 12.46119,14.856 37.2636 17.53881,14.94595 37.2586 17.53881,14.94399 37.23638 12.46119))",GCMT
../Italy/19901213_M5.61_Augusta/Rupture/earthquake_rupture_model_INGV.xml,Italy,19901213_M5.61_Augusta,274.02922637127057,63.99534260224833,15.2893,37.3192,7.0,174.0,5.61,"POLYGON((15.33397 37.30547 4.44536,15.24267 37.31055 4.44536,15.24462 37.33291 9.55464,15.33595 37.32783 9.55464,15.33397 37.30547 4.44536))",INGV
../Italy/19901213_M5.61_Augusta/Rupture/earthquake_rupture_model_USGS.xml,Italy,19901213_M5.61_Augusta,274.03054482800786,63.99664623545902,15.438,37.3,11.1,174.0,5.6,"POLYGON((15.48201 37.28638 8.56119,15.39203 37.29139 8.56119,15.39397 37.3136 13.63881,15.48398 37.3086 13.63881,15.48201 37.28638 8.56119))",USGS
../Italy/19970000_Sequence_UmbriaMarche/19970926_M5.72_UmbriaMarche/Rupture/earthquake_rupture_model_EFEHR.xml,Italy,19970926_M5.72_UmbriaMarche,164.1256834155963,57.288828824196706,12.8917,43.0255,4.04,-90.0,5.72,"POLYGON((12.91185 43.03715 1.5,12.92727 42.99749 1.5,12.90712 42.98284 5.0967,12.8917 43.0225 5.0967,12.91185 43.03715 1.5))",EFEHR
../Italy/19970000_Sequence_UmbriaMarche/19970926_M5.72_UmbriaMarche/Rupture/earthquake_rupture_model_GCMT.xml,Italy,19970926_M5.72_UmbriaMarche,156.00791880730173,37.99761500291729,12.86,43.01,15.0,-71.0,5.7,"POLYGON((12.86837 43.05866 12.79549,12.91502 42.98197 12.79549,12.85165 42.96134 17.20451,12.80493 43.038 17.20451,12.86837 43.05866 12.79549))",GCMT
../Italy/19970000_Sequence_UmbriaMarche/19970926_M5.72_UmbriaMarche/Rupture/earthquake_rupture_model_INGV.xml,Italy,19970926_M5.72_UmbriaMarche,152.0030021144321,40.00001243217513,12.8267,43.0811,6.8,-90.0,5.72,"POLYGON((12.82941 43.13078 4.46096,12.88458 43.05494 4.46096,12.824 43.03141 9.13904,12.76877 43.10723 9.13904,12.82941 43.13078 4.46096))",INGV
../Italy/19970000_Sequence_UmbriaMarche/19970926_M5.72_UmbriaMarche/Rupture/earthquake_rupture_model_USGS.xml,Italy,19970926_M5.72_UmbriaMarche,331.96291080538373,46.2143659767566,12.879,43.048,10.0,-90.0,5.7,"POLYGON((12.965 42.988 1.5,12.922 43.047 1.5,12.866 43.025 6.895,12.909 42.966 6.895,12.965 42.988 1.5))",USGS
../Italy/19970000_Sequence_UmbriaMarche/19970926_M5.97_UmbriaMarche/Rupture/earthquake_rupture_model_EFEHR.xml,Italy,19970926_M5.97_UmbriaMarche,158.78461561438257,51.02015808008264,12.8622,43.0305,5.1,-90.0,5.97,"POLYGON((12.84334 43.12281 0.7,12.88195 43.05012 0.7,12.8622 43.0305 4.0457,12.82359 43.10319 4.0457,12.84334 43.12281 0.7))",EFEHR
../Italy/19970000_Sequence_UmbriaMarche/19970926_M5.97_UmbriaMarche/Rupture/earthquake_rupture_model_GCMT.xml,Italy,19970926_M5.97_UmbriaMarche,141.98876782393495,39.00046528229137,12.78,43.08,15.0,-87.0,6.0,"POLYGON((12.7644 43.14633 12.13026,12.86431 43.05288 12.13026,12.79556 43.01367 17.86974,12.69561 43.10706 17.86974,12.7644 43.14633 12.13026))",GCMT
../Italy/19970000_Sequence_UmbriaMarche/19970926_M5.97_UmbriaMarche/Rupture/earthquake_rupture_model_INGV.xml,Italy,19970926_M5.97_UmbriaMarche,147.99568929009,40.00003670409211,12.8917,43.0225,5.1,-83.0,5.97,"POLYGON((12.88576 43.08731 2.23887,12.96874 42.99016 2.23887,12.89763 42.95769 7.96113,12.81458 43.05479 7.96113,12.88576 43.08731 2.23887))",INGV
../Italy/19970000_Sequence_UmbriaMarche/19970926_M5.97_UmbriaMarche/Rupture/earthquake_rupture_model_USGS.xml,Italy,19970926_M5.97_UmbriaMarche,324.1902354788743,42.3118971008103,12.812,43.084,10.0,-83.0,6.0,"POLYGON((12.908 43.041 0.7,12.818 43.132 0.7,12.762 43.102 5.718,12.853 43.012 5.718,12.908 43.041 0.7))",USGS
