STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE
CPENS,Pensilvania,5.39,-75.16,seismic,Stations_USGS,,0.025525,0.1,,0.008,0.0,0.0,,0.0,,,,,,,,,,,,,900.0,3.7,0.63,0.0,1.124,,,inferred
CCALI,Cali,3.42,-76.53,seismic,Stations_USGS,,0.022018,0.045,,0.0195,0.0,0.0,,0.0,,,,,,,,,,,,,267.64,3.9,0.63,0.0,1.628,0.0,0.006,inferred
CBUEN,Buenaventura,3.88,-77.08,seismic,Stations_USGS,,0.021111,0.074,,0.018,0.0,0.0,,0.0,,,,,,,,,,,,,600.0,3.8,0.63,0.0,1.352,0.0,0.005,inferred
CNEIV,Neiva,2.94,-75.27,seismic,Stations_USGS,,0.017513,0.03,,0.01,0.0,0.0,,0.0,,,,,,,,,,,,,436.53,3.7,0.63,0.0,1.248,,,inferred
CCOLO,Colombia,3.38,-74.8,seismic,Stations_USGS,,0.015301,0.06,,0.014,0.0,0.0,,0.0,,,,,,,,,,,,,779.76,3.7,0.63,0.0,1.282,,,inferred
CANDE,Andes,5.66,-75.91,seismic,Stations_USGS,,0.010306,0.014,,0.004,0.0,0.0,,0.0,,,,,,,,,,,,,650.76,2.9,0.63,0.0,0.316,0.0,0.001,inferred
CFILA,Filadelfia,5.3,-75.57,seismic,Stations_USGS,,0.009832,0.028,,0.016,0.0,0.0,,0.0,,,,,,,,,,,,,888.8,3.8,0.63,0.0,0.931,0.0,0.003,inferred
CPLAT,La Plata,2.38,-75.91,seismic,Stations_USGS,,0.008406,0.02,,0.011,0.0,0.0,,0.0,,,,,,,,,,,,,760.0,3.3,0.63,0.0,0.622,0.0,0.0015,inferred
CRIOS,Riosucio,5.42,-75.72,seismic,Stations_USGS,,0.007567,0.019,,0.015,0.0,0.0,,0.0,,,,,,,,,,,,,818.55,3.6,0.63,0.0,0.966,0.0,0.005,inferred
CPRAD,Prado,3.76,-74.89,seismic,Stations_USGS,,0.007071,0.015,,0.0075,0.0,0.0,,0.0,,,,,,,,,,,,,588.6,3.4,0.63,0.0,0.784,0.0,0.005,inferred
CBETA,Betania,2.71,-75.43,seismic,Stations_USGS,,0.00706,0.013,,0.012,0.0,0.0,,0.0,,,,,,,,,,,,,354.46,3.2,0.63,0.0,0.511,0.0,0.0015,inferred
CARBE,Arbelaez,4.28,-74.43,seismic,Stations_USGS,,0.006836,0.021,,0.01,0.0,0.0,,0.0,,,,,,,,,,,,,558.22,3.5,0.63,0.0,0.646,0.0,0.0035,inferred
CVHER,Villahermosa,5.04,-75.12,seismic,Stations_USGS,,0.006602,0.01,,0.005,0.0,0.0,,0.0,,,,,,,,,,,,,574.94,3.0,0.63,0.0,0.395,0.0,0.003,inferred
CGUAD,Guaduas,5.07,-74.59,seismic,Stations_USGS,,0.006461,0.023,,0.0145,0.0,0.0,,0.0,,,,,,,,,,,,,563.25,3.6,0.63,0.0,0.957,0.0,0.0025,inferred
CSONS,Sonson,5.68,-75.33,seismic,Stations_USGS,,0.006214,0.015,,0.004,0.0,0.0,,0.0,,,,,,,,,,,,,900.0,3.1,0.63,0.0,0.341,0.0,0.002,inferred
CPOP4,Popayan,2.47,-76.59,seismic,Stations_USGS,,0.00604,0.0125,,0.02,0.0,0.0,,0.0,,,,,,,,,,,,,760.0,3.5,0.63,0.0,0.816,0.0,0.002,inferred
CROSA,El Rosal,4.85,-74.33,seismic,Stations_USGS,,0.004283,0.0078,,0.006,0.0,0.0,,0.0,,,,,,,,,,,,,719.52,3.4,0.63,0.0,0.638,0.0,0.0036,inferred
CDAGU,Dagua,3.66,-76.71,seismic,Stations_USGS,,0.004039,0.007,,0.0035,0.0,0.0,,0.0,,,,,,,,,,,,,900.0,2.8,0.63,0.0,0.313,,,inferred
CTOCH,Toche,3.65,-76.09,seismic,Stations_USGS,,0.00365,0.0084,,0.0028,0.0,0.0,,0.0,,,,,,,,,,,,,645.16,2.8,0.63,0.0,0.3,0.0,0.0015,inferred
CECAL,Calima,3.88,-76.58,seismic,Stations_USGS,,0.002413,0.0036,,0.0055,0.0,0.0,,0.0,,,,,,,,,,,,,518.53,2.8,0.63,0.0,0.288,0.0,0.001,inferred
