# 20010113_M7.7_Subduction median gmf, Stations:Seismic, gmlt:MARN, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2018SSlabHigh,MontalvaEtAl2016SSlab,SiEtAl2020SSlab,ZhaoEtAl2006SSlabCascadia
t_1753,-89.00987,13.70591,0.20045641,0.2249242,0.20014529,0.19503473
t_1754,-89.02783,13.72337,0.21471208,0.22490038,0.2176703,0.2287549
t_1755,-89.0458,13.72337,0.17943068,0.20151833,0.17994866,0.17462079
t_1756,-89.00987,13.72337,0.22183074,0.23281933,0.22515273,0.23562829
t_1757,-89.0458,13.74082,0.26007342,0.23240605,0.25835493,0.22165695
t_1758,-89.02783,13.74082,0.21735853,0.22474134,0.22109614,0.2237668
t_1759,-89.00987,13.74082,0.23021355,0.23321445,0.23456967,0.2275961
t_176,-88.02172,13.42647,0.11685033,0.16290396,0.1241838,0.13786227
t_1760,-89.00987,13.75827,0.24315383,0.23482674,0.24731056,0.22120424
t_1761,-89.02783,13.75827,0.217983,0.22428213,0.22243045,0.22012801
t_1762,-89.0997,13.74082,0.1958275,0.20683181,0.19762672,0.2123035
t_1763,-89.08173,13.74082,0.23080207,0.21999677,0.23121025,0.21173358
t_1764,-89.0458,13.75827,0.21162416,0.21990988,0.21531916,0.21911347
t_1765,-89.06376,13.75827,0.22502263,0.22487348,0.22814013,0.21914966
t_1766,-89.0997,13.75827,0.230066,0.23054539,0.23178542,0.22750486
t_1767,-89.08173,13.75827,0.21098994,0.21922207,0.21315446,0.22158818
t_1768,-89.0458,13.77572,0.22781172,0.2275595,0.2324092,0.21832173
t_1769,-89.0997,13.77572,0.26925933,0.2527497,0.27042598,0.23843642
t_177,-87.98579,13.42647,0.118573,0.15898678,0.12647654,0.13114649
t_1770,-89.08173,13.77572,0.25571457,0.2417675,0.25783625,0.22770081
t_1771,-89.06376,13.77572,0.21953495,0.22480395,0.22329834,0.22154477
t_1772,-88.95597,13.74082,0.22854511,0.23745066,0.2340011,0.22964962
t_1773,-88.9919,13.74082,0.26840088,0.24598832,0.27022266,0.23015034
t_1774,-88.97393,13.74082,0.23274134,0.2386472,0.23797873,0.23095685
t_1775,-88.95597,13.75827,0.23826796,0.23499854,0.24388725,0.21880893
t_1776,-88.9919,13.75827,0.22627017,0.23075278,0.23178782,0.22164916
t_1777,-88.97393,13.75827,0.26597145,0.24069956,0.26768243,0.22340795
t_1778,-88.95597,13.77572,0.23333201,0.22863862,0.23923081,0.20974365
t_1779,-88.97393,13.77572,0.26241338,0.23465183,0.26371506,0.2148936
t_178,-88.00375,13.42647,0.09747969,0.14735319,0.1030344,0.1066848
t_1780,-88.9919,13.77572,0.21054381,0.22137713,0.21665165,0.21438408
t_1781,-88.9919,13.79317,0.19555558,0.21188097,0.2019544,0.20778815
t_1782,-89.02783,13.77572,0.19761325,0.21360545,0.20176853,0.21667014
t_1783,-89.00987,13.77572,0.22237836,0.22588089,0.22818854,0.21559447
t_1784,-89.02783,13.79317,0.19369352,0.21050665,0.19858544,0.2126294
t_1785,-89.00987,13.79317,0.18671337,0.2067451,0.19167522,0.21014036
t_1786,-89.00987,13.81062,0.20054756,0.21263088,0.2079069,0.20451084
t_1787,-89.02783,13.81062,0.22898456,0.22520468,0.23578134,0.20773637
t_1788,-89.00987,13.82806,0.22989705,0.22166312,0.2370828,0.19865131
t_1789,-89.02783,13.82806,0.2516347,0.22825159,0.25573498,0.20433569
t_179,-88.00375,13.44395,0.118181944,0.16146974,0.12656341,0.13198052
t_1790,-89.02783,13.84551,0.17890234,0.19761081,0.18673523,0.19600415
t_1791,-89.00987,13.84551,0.18894583,0.20300841,0.19817498,0.1926305
t_1792,-89.06376,13.79317,0.24066058,0.2341712,0.24533676,0.22054099
t_1793,-89.0997,13.79317,0.24824883,0.24461088,0.25142276,0.23682524
t_1794,-89.0458,13.79317,0.23632352,0.23055184,0.24155681,0.2158489
t_1795,-89.08173,13.79317,0.2790469,0.24923256,0.2797157,0.23001684
t_1796,-89.0458,13.81062,0.25195876,0.23363617,0.25634384,0.21157673
t_1797,-89.08173,13.81062,0.25744095,0.24165276,0.26201308,0.22243287
t_1798,-89.06376,13.81062,0.26659966,0.23995052,0.2691926,0.21881573
t_1799,-89.0997,13.81062,0.25970116,0.24590527,0.26430088,0.22892559
t_18,-88.03968,13.19919,0.20389514,0.2394941,0.20354594,0.22847527
t_180,-88.02172,13.44395,0.10760173,0.15653343,0.11481044,0.10668933
t_1800,-89.0997,13.82806,0.25282854,0.23911628,0.2589413,0.22005932
t_1801,-89.06376,13.82806,0.23602043,0.22884052,0.2431152,0.21038175
t_1802,-88.97393,13.79317,0.20575796,0.21655838,0.21309361,0.20513974
t_1803,-88.95597,13.79317,0.20502295,0.21546456,0.2125944,0.20191203
t_1804,-88.97393,13.81062,0.21971238,0.21884942,0.22724938,0.19839676
t_1805,-88.9919,13.81062,0.21219246,0.21725434,0.22009768,0.20150541
t_1806,-88.95597,13.81062,0.23214005,0.2199712,0.237621,0.19494484
t_1807,-88.97393,13.82806,0.19007039,0.2045809,0.1989274,0.19208473
t_1808,-88.95597,13.82806,0.18828262,0.20290771,0.19731773,0.18856996
t_1809,-88.9919,13.82806,0.27787825,0.22091195,0.27296335,0.21081442
t_181,-87.98579,13.44395,0.110593505,0.15492006,0.11872136,0.12894435
t_1810,-88.9919,13.84551,0.19572932,0.20572515,0.20547536,0.1893593
t_1811,-88.95597,13.84551,0.17382245,0.19360822,0.18318272,0.18260446
t_1812,-89.08173,13.82806,0.24887274,0.2354797,0.25508726,0.21525681
t_1813,-89.0458,13.82806,0.19382392,0.2082024,0.20071672,0.20596509
t_1814,-89.0458,13.84551,0.15565135,0.18175976,0.15952395,0.15811178
t_1815,-89.08173,13.84551,0.22593923,0.22342402,0.23449679,0.20741032
t_1816,-89.0997,13.84551,0.23452182,0.22811635,0.24276051,0.21119092
t_1817,-89.06376,13.84551,0.16924027,0.19127159,0.17426118,0.1611548
t_1818,-89.08173,13.86295,0.21219873,0.21423206,0.22216226,0.19951218
t_1819,-89.0458,13.86295,0.18881379,0.20161901,0.1985402,0.19294086
t_182,-87.98579,13.46142,0.11286877,0.15700904,0.12188156,0.1269794
t_1820,-89.06376,13.86295,0.23487249,0.22162606,0.24315904,0.19623777
t_1821,-89.0997,13.86295,0.17256573,0.19160086,0.17894192,0.16048518
t_1822,-89.11766,13.409,0.5044909,0.3498046,0.4692443,0.49073666
t_1823,-89.1536,13.409,0.3922103,0.3520885,0.35706687,0.49911904
t_1824,-89.13563,13.409,0.50287503,0.35897437,0.46999735,0.49708608
t_1825,-89.11766,13.42647,0.49194917,0.3477957,0.45973477,0.47528332
t_1826,-89.17156,13.42647,0.39287314,0.3545253,0.36038655,0.49471435
t_1827,-89.18953,13.42647,0.4042481,0.36433747,0.37136278,0.5072036
t_1828,-89.18953,13.44395,0.5131858,0.3834778,0.48993436,0.4985237
t_1829,-89.17156,13.44395,0.50828683,0.36487353,0.48166952,0.48417318
t_183,-87.94985,13.44395,0.13031092,0.15796837,0.13836358,0.12210033
t_1830,-89.20749,13.44395,0.4122706,0.37639686,0.38171476,0.51071966
t_1831,-89.27936,13.46142,0.52538186,0.5052858,0.49272528,0.62623143
t_1832,-89.27936,13.47889,0.53084314,0.51920736,0.5003105,0.6270672
t_1833,-89.38716,13.47889,0.49925599,0.47370958,0.47749624,0.5842574
t_1834,-89.36919,13.47889,0.54868954,0.53285694,0.5230334,0.63831943
t_1835,-89.35123,13.47889,0.60719675,0.6057209,0.5770614,0.7014173
t_1836,-89.33326,13.47889,0.6704374,0.6878284,0.63546944,0.7688424
t_1837,-89.42309,13.47889,0.4214564,0.3856461,0.40608144,0.49759164
t_1838,-89.40512,13.47889,0.4573756,0.42549342,0.4390133,0.53785515
t_1839,-89.42309,13.49636,0.47823507,0.4220015,0.4736904,0.49829778
t_184,-87.94985,13.46142,0.12666582,0.15849958,0.13586277,0.1210667
t_1840,-89.44106,13.49636,0.42597577,0.37685123,0.41978207,0.46320337
t_1841,-89.40512,13.49636,0.5023724,0.45679757,0.49399307,0.53811496
t_1842,-89.42309,13.51383,0.48179132,0.42718,0.47890362,0.49600467
t_1843,-89.40512,13.51383,0.49614227,0.4555989,0.48823118,0.53330433
t_1844,-89.29733,13.47889,0.58667505,0.58565253,0.55384,0.6850691
t_1845,-89.31529,13.47889,0.65152925,0.66558456,0.6162071,0.7512192
t_1846,-89.29733,13.49636,0.6213157,0.6085818,0.6034952,0.67159754
t_1847,-89.31529,13.49636,0.6891583,0.6904758,0.67214113,0.73534465
t_1848,-89.27936,13.49636,0.5753642,0.54442686,0.56122696,0.61226237
t_1849,-89.29733,13.51383,0.56540596,0.5612584,0.5442025,0.6342404
t_185,-87.93189,13.46142,0.14999293,0.15967518,0.15464136,0.11922537
t_1850,-89.27936,13.51383,0.54946697,0.52220243,0.5371948,0.5843508
t_1851,-89.31529,13.51383,0.7102793,0.6624004,0.7184021,0.6754745
t_1852,-89.31529,13.5313,0.60150266,0.5800024,0.59389514,0.6243051
t_1853,-89.27936,13.5313,0.50742257,0.48754817,0.49450094,0.5519833
t_1854,-89.33326,13.49636,0.69420224,0.70364064,0.6734422,0.75229985
t_1855,-89.38716,13.49636,0.570351,0.51990217,0.5657055,0.5836141
t_1856,-89.35123,13.49636,0.68944794,0.6599872,0.68649876,0.6952547
t_1857,-89.36919,13.49636,0.5894478,0.56360173,0.57582444,0.6359063
t_1858,-89.36919,13.51383,0.5810826,0.5538649,0.5709001,0.6178661
t_1859,-89.35123,13.51383,0.65054536,0.62120134,0.64691585,0.659739
t_186,-87.96782,13.46142,0.117970794,0.15754116,0.12739143,0.124114685
t_1860,-89.33326,13.51383,0.6490553,0.6401224,0.63684523,0.6860292
t_1861,-89.38716,13.51383,0.5189369,0.49139002,0.5057041,0.57424545
t_1862,-89.35123,13.5313,0.5838988,0.5643548,0.5734373,0.6218849
t_1863,-89.36919,13.5313,0.53997743,0.5204203,0.52654463,0.5942687
t_1864,-89.44106,13.51383,0.41673744,0.3753492,0.40977958,0.46233308
t_1865,-89.42309,13.5313,0.45006475,0.41194758,0.4431725,0.4917564
t_1866,-89.44106,13.5313,0.45739824,0.39947313,0.45730105,0.46030965
t_1867,-89.40512,13.5313,0.46264753,0.43594164,0.450249,0.52541107
t_1868,-89.44106,13.54877,0.39549088,0.36757496,0.38664323,0.45794043
t_1869,-89.42309,13.54877,0.39911667,0.381575,0.38411972,0.3857014
t_187,-87.94985,13.47889,0.14994,0.16541652,0.15628275,0.12139801
t_1870,-89.40512,13.54877,0.42081842,0.408346,0.4025457,0.4094047
t_1871,-89.44106,13.56623,0.4232208,0.38629052,0.41999263,0.45599598
t_1872,-89.42309,13.56623,0.43621495,0.40600112,0.4296104,0.4826226
t_1873,-89.40512,13.56623,0.45674205,0.430983,0.4478348,0.5093839
t_1874,-89.38716,13.5313,0.54826343,0.5043279,0.5452264,0.5603622
t_1875,-89.33326,13.5313,0.61883944,0.59405166,0.6135377,0.6344696
t_1876,-89.38716,13.54877,0.5253374,0.4874851,0.5211595,0.5463059
t_1877,-89.33326,13.54877,0.5485803,0.5349878,0.53600603,0.5973218
t_1878,-89.36919,13.54877,0.5901148,0.5376895,0.5929298,0.5726721
t_1879,-89.35123,13.54877,0.5191288,0.51108855,0.5015332,0.5914871
t_188,-87.96782,13.47889,0.14220865,0.16716139,0.15049756,0.122716516
t_1880,-89.38716,13.56623,0.44113177,0.4327474,0.42259628,0.42362955
t_1881,-89.36919,13.56623,0.4534179,0.4514176,0.43160623,0.44067776
t_1882,-89.35123,13.56623,0.5187992,0.50250334,0.5072486,0.5703018
t_1883,-89.33326,13.56623,0.5897872,0.5438608,0.5921646,0.572812
t_1884,-89.54885,13.49636,0.27837732,0.2402928,0.27853334,0.31512272
t_1885,-89.53089,13.49636,0.27703002,0.24513835,0.27374473,0.26507697
t_1886,-89.58479,13.49636,0.2330901,0.20566353,0.23365447,0.2800795
t_1887,-89.56682,13.49636,0.24777162,0.21820351,0.24733901,0.29699713
t_1888,-89.49496,13.49636,0.32919055,0.2889368,0.3248214,0.37877944
t_1889,-89.47699,13.49636,0.36310205,0.3171,0.35875785,0.4040591
t_189,-87.93189,13.47889,0.12801233,0.1580061,0.13780577,0.11734162
t_1890,-89.45902,13.49636,0.37895465,0.3371969,0.3715362,0.43202552
t_1891,-89.49496,13.51383,0.34034476,0.2984418,0.33781573,0.37929535
t_1892,-89.47699,13.51383,0.40053934,0.33970246,0.40077898,0.4044025
t_1893,-89.45902,13.51383,0.40003422,0.35238707,0.39637375,0.4319519
t_1894,-89.45902,13.5313,0.38204494,0.34551966,0.37624848,0.4312804
t_1895,-89.47699,13.5313,0.35817245,0.32114133,0.3539658,0.40452656
t_1896,-89.49496,13.5313,0.36203715,0.313425,0.36235815,0.37984294
t_1897,-89.51292,13.49636,0.31993985,0.2757868,0.31838,0.35576135
t_1898,-89.53089,13.51383,0.27496824,0.24660772,0.2716009,0.26540905
t_1899,-89.54885,13.51383,0.27186474,0.23934026,0.27151793,0.3153603
t_19,-88.05765,13.19919,0.2520543,0.25450116,0.24677399,0.2357264
t_190,-87.93189,13.49636,0.12724581,0.15995787,0.13801716,0.11667888
t_1900,-89.51292,13.51383,0.32105386,0.27959836,0.31994346,0.35628536
t_1901,-89.53089,13.5313,0.3329362,0.2810866,0.33548233,0.33574894
t_1902,-89.51292,13.5313,0.31301802,0.2783181,0.31115398,0.3569995
t_1903,-89.54885,13.5313,0.30264103,0.25885254,0.30524418,0.3159268
t_1904,-89.53089,13.54877,0.34801897,0.29189986,0.35128555,0.33690834
t_1905,-89.54885,13.54877,0.28624365,0.25337762,0.28772098,0.31696197
t_1906,-89.51292,13.54877,0.3238952,0.28785315,0.32356563,0.3581236
t_1907,-89.60275,13.51383,0.23825882,0.20684291,0.24153334,0.26368895
t_1908,-89.58479,13.51383,0.25620002,0.22076623,0.2590727,0.2798216
t_1909,-89.56682,13.51383,0.25540847,0.22497983,0.2560308,0.2970025
t_191,-87.94985,13.49636,0.12513825,0.1614971,0.1360562,0.11906932
t_1910,-89.56682,13.5313,0.27151334,0.23660861,0.27383268,0.29735497
t_1911,-89.58479,13.5313,0.25287253,0.22150932,0.25563574,0.27991384
t_1912,-89.60275,13.5313,0.25024185,0.21551989,0.25418803,0.2634978
t_1913,-89.56682,13.54877,0.29665437,0.25265363,0.30036935,0.29816502
t_1914,-89.60275,13.54877,0.25778708,0.22204156,0.2619527,0.26372766
t_1915,-89.58479,13.54877,0.28023258,0.23851296,0.28419432,0.28044432
t_1916,-89.58479,13.56623,0.25323346,0.22739495,0.2560938,0.28149208
t_1917,-89.45902,13.54877,0.37178773,0.34221044,0.3648469,0.43053383
t_1918,-89.47699,13.54877,0.35139355,0.3203021,0.34647438,0.4047999
t_1919,-89.49496,13.54877,0.36836773,0.32040504,0.36966646,0.3807011
t_192,-87.96782,13.49636,0.12597904,0.16385673,0.1367919,0.12139068
t_1920,-89.49496,13.56623,0.34534252,0.31162342,0.34414762,0.3821798
t_1921,-89.45902,13.56623,0.40126282,0.3624787,0.39949954,0.43024543
t_1922,-89.47699,13.56623,0.37821248,0.3392756,0.37748924,0.4056185
t_1923,-89.45902,13.5837,0.35888982,0.33977643,0.35035494,0.3413089
t_1924,-89.47699,13.5837,0.3557878,0.32975754,0.35172448,0.40735716
t_1925,-89.49496,13.5837,0.32862467,0.30529788,0.32480627,0.3046618
t_1926,-89.47699,13.60116,0.36762574,0.3411561,0.365165,0.41033784
t_1927,-89.56682,13.56623,0.25215465,0.23130046,0.25247225,0.2372836
t_1928,-89.60275,13.56623,0.25028852,0.2210962,0.2543497,0.26443705
t_1929,-89.58479,13.5837,0.2880999,0.24948041,0.29245222,0.28311852
t_193,-88.00375,13.46142,0.11263178,0.15854642,0.12135531,0.12958696
t_1930,-89.56682,13.5837,0.26053023,0.23968151,0.26168793,0.30158997
t_1931,-89.60275,13.5837,0.25703853,0.22790395,0.26132917,0.2656592
t_1932,-89.58479,13.60116,0.26539564,0.24121815,0.26906088,0.28534687
t_1933,-89.60275,13.60116,0.24295315,0.22333954,0.2464804,0.26738253
t_1934,-89.56682,13.60116,0.30837193,0.27065971,0.3130215,0.30438435
t_1935,-89.60275,13.61862,0.22973786,0.21844737,0.23182115,0.2695325
t_1936,-89.56682,13.61862,0.2599627,0.24663347,0.26031724,0.24395518
t_1937,-89.67462,13.51383,0.16962263,0.1558126,0.17337228,0.20737855
t_1938,-89.71055,13.51383,0.14828144,0.13897277,0.1526258,0.18308277
t_1939,-89.69258,13.51383,0.15870672,0.14717872,0.16279057,0.19495682
t_194,-88.02172,13.46142,0.120071866,0.16371141,0.12890919,0.131877
t_1940,-89.72852,13.51383,0.13834846,0.13117185,0.14288679,0.17175215
t_1941,-89.63869,13.51383,0.19308706,0.17460634,0.1959213,0.2340665
t_1942,-89.74648,13.51383,0.12894389,0.12378125,0.13362026,0.1609959
t_1943,-89.74648,13.5313,0.18362108,0.15205514,0.18275747,0.15965375
t_1944,-89.76445,13.5313,0.1723807,0.14381248,0.17104335,0.14880456
t_1945,-89.72852,13.5313,0.20210183,0.162878,0.19988023,0.17105
t_1946,-89.74648,13.54877,0.18242384,0.15224567,0.18052387,0.15716776
t_1947,-89.76445,13.54877,0.16426814,0.14114812,0.16348884,0.14572386
t_1948,-89.72852,13.54877,0.19795027,0.16250366,0.19576658,0.16903767
t_1949,-89.76445,13.56623,0.16068175,0.14046308,0.15982716,0.14370461
t_195,-88.00375,13.47889,0.11945304,0.16279341,0.12922211,0.1274579
t_1950,-89.74648,13.56623,0.17532814,0.15072156,0.1744833,0.15557387
t_1951,-89.65665,13.51383,0.18107098,0.16493501,0.18440612,0.2204002
t_1952,-89.62072,13.51383,0.2353947,0.2013198,0.23964149,0.24846858
t_1953,-89.63869,13.5313,0.21809798,0.19064233,0.22258231,0.23328371
t_1954,-89.65665,13.5313,0.23715568,0.19536173,0.2398264,0.21931262
t_1955,-89.62072,13.5313,0.22200283,0.19633916,0.22570115,0.24798399
t_1956,-89.62072,13.54877,0.23157756,0.20392257,0.23575875,0.24791194
t_1957,-89.65665,13.54877,0.20782733,0.1837676,0.21242136,0.21865599
t_1958,-89.63869,13.54877,0.2175805,0.19254735,0.22199526,0.23291665
t_1959,-89.62072,13.56623,0.22668293,0.20381379,0.23060942,0.2483007
t_196,-88.02172,13.47889,0.119907945,0.1637039,0.12937954,0.12942019
t_1960,-89.65665,13.56623,0.22227868,0.19336167,0.22620666,0.21848564
t_1961,-89.67462,13.5313,0.255726,0.1953155,0.25083905,0.20825016
t_1962,-89.69258,13.5313,0.23282154,0.18301503,0.23007038,0.19534324
t_1963,-89.71055,13.5313,0.21701272,0.1727069,0.21457946,0.18295026
t_1964,-89.69258,13.54877,0.22619739,0.1826697,0.22453502,0.19407083
t_1965,-89.67462,13.54877,0.24574149,0.19475386,0.24313547,0.20729002
t_1966,-89.71055,13.54877,0.21918124,0.17457847,0.21520755,0.18133351
t_1967,-89.67462,13.56623,0.18884647,0.17226087,0.19331245,0.20459954
t_1968,-89.69258,13.56623,0.18738437,0.16823511,0.19156237,0.19127269
t_1969,-89.71055,13.56623,0.20135061,0.1704042,0.2014574,0.1803814
t_197,-87.98579,13.47889,0.13235758,0.1667377,0.14197655,0.12520285
t_1970,-89.69258,13.5837,0.1886207,0.17099373,0.192497,0.19123377
t_1971,-89.63869,13.56623,0.22175375,0.19721465,0.22615886,0.23301305
t_1972,-89.65665,13.5837,0.25426158,0.20951055,0.25351804,0.2212458
t_1973,-89.63869,13.5837,0.22106063,0.19952168,0.22536206,0.23358968
t_1974,-89.62072,13.5837,0.20909216,0.19596286,0.21148883,0.24916925
t_1975,-89.63869,13.60116,0.21950772,0.20153543,0.22364868,0.2346171
t_1976,-89.65665,13.60116,0.21813157,0.19678655,0.22206853,0.21965541
t_1977,-89.62072,13.60116,0.26095164,0.2280333,0.26484504,0.25048926
t_1978,-89.62072,13.61862,0.22700697,0.21288316,0.23055913,0.2521675
t_1979,-89.63869,13.61862,0.21837041,0.20390598,0.22230834,0.23600334
t_198,-88.02172,13.49636,0.12986456,0.16834301,0.1398379,0.1272779
t_1980,-89.65665,13.61862,0.20656195,0.19337678,0.21048354,0.22089885
t_1981,-89.72852,13.56623,0.19242977,0.16198672,0.1910199,0.16778772
t_1982,-89.76445,13.5837,0.15823266,0.14065596,0.15773743,0.14302719
t_1983,-89.74648,13.5837,0.17129205,0.15059486,0.17115241,0.15503103
t_1984,-89.72852,13.5837,0.18995708,0.1628683,0.18888223,0.167403
t_1985,-89.74648,13.60116,0.16826846,0.15115005,0.16898216,0.15382339
t_1986,-89.76445,13.60116,0.15884648,0.14252497,0.15862457,0.14366111
t_1987,-89.72852,13.60116,0.16456395,0.15337667,0.16791911,0.16604573
t_1988,-89.76445,13.61862,0.16053997,0.14519143,0.16082354,0.14526309
t_1989,-89.74648,13.61862,0.16528602,0.1518823,0.16703416,0.15514654
t_199,-88.00375,13.49636,0.123882204,0.1656086,0.13436046,0.12555535
t_1990,-89.72852,13.61862,0.18359788,0.16497849,0.18428405,0.16726716
t_1991,-89.22546,13.44395,0.43196365,0.39621037,0.40062088,0.53205967
t_1992,-89.26139,13.46142,0.4868448,0.46165708,0.45572388,0.5856833
t_1993,-89.24343,13.46142,0.45368728,0.42523357,0.42396736,0.55030847
t_1994,-89.22546,13.46142,0.5570053,0.42464408,0.54122865,0.52611005
t_1995,-89.22546,13.47889,0.5223829,0.42401388,0.5093687,0.503769
t_1996,-89.24343,13.47889,0.5593168,0.46242183,0.5493869,0.543426
t_1997,-89.1536,13.42647,0.505449,0.3601305,0.4753689,0.4899366
t_1998,-89.13563,13.42647,0.5010601,0.35072568,0.4690515,0.4817593
t_1999,-89.1536,13.44395,0.49481413,0.35498753,0.466946,0.47298527
t_2,-88.02172,13.1642,0.26271537,0.24799323,0.25513744,0.24240609
t_20,-88.07562,13.21668,0.23002046,0.25704888,0.22852933,0.23336563
t_200,-87.98579,13.49636,0.1296095,0.16683768,0.14010854,0.123574056
t_2000,-89.13563,13.44395,0.48872504,0.3459867,0.45917657,0.46450904
t_2001,-89.11766,13.44395,0.47517818,0.3449209,0.44653165,0.45824856
t_2002,-89.11766,13.46142,0.46694723,0.3352907,0.43942964,0.4395814
t_2003,-89.13563,13.46142,0.47551864,0.3383728,0.44799748,0.4452254
t_2004,-89.1536,13.46142,0.48597777,0.34518477,0.45921823,0.45359853
t_2005,-89.1536,13.47889,0.40284017,0.3398881,0.3856958,0.42693585
t_2006,-89.13563,13.47889,0.3993071,0.33421835,0.38190585,0.4192069
t_2007,-89.17156,13.46142,0.48454258,0.36234978,0.4618687,0.4653231
t_2008,-89.18953,13.46142,0.5033789,0.37773785,0.4821702,0.48099086
t_2009,-89.20749,13.46142,0.5326944,0.39618528,0.5132188,0.5010971
t_201,-87.98579,13.51383,0.108317055,0.1572842,0.11906807,0.12205612
t_2010,-89.17156,13.47889,0.46362206,0.35327214,0.44377962,0.44344822
t_2011,-89.20749,13.47889,0.49945885,0.3937559,0.48373696,0.48169708
t_2012,-89.18953,13.47889,0.46127105,0.3710367,0.44487432,0.45489606
t_2013,-89.18953,13.49636,0.4086655,0.351936,0.39488295,0.43057358
t_2014,-89.20749,13.49636,0.43352515,0.37533674,0.4202892,0.45314088
t_2015,-89.17156,13.49636,0.4102856,0.3393083,0.3960989,0.4139795
t_2016,-89.18953,13.51383,0.35268134,0.3229294,0.33896208,0.40307945
t_2017,-89.26139,13.47889,0.60812694,0.5110049,0.6028303,0.5846413
t_2018,-89.24343,13.49636,0.45334604,0.42540103,0.43370256,0.51805824
t_2019,-89.22546,13.49636,0.4185936,0.388441,0.39976126,0.48217607
t_202,-88.00375,13.51383,0.110617965,0.15959764,0.12125557,0.12383774
t_2020,-89.26139,13.49636,0.506335,0.47722295,0.4881642,0.5612082
t_2021,-89.24343,13.51383,0.43196255,0.40890914,0.4150185,0.49320138
t_2022,-89.26139,13.51383,0.4763431,0.45566893,0.4589245,0.53622633
t_2023,-89.22546,13.51383,0.3981641,0.372291,0.38243735,0.45637402
t_2024,-89.24343,13.5313,0.42126766,0.3951947,0.40930602,0.46545872
t_2025,-89.26139,13.5313,0.45479134,0.43526158,0.44066748,0.5076692
t_2026,-89.22546,13.5313,0.37983477,0.35500926,0.3678557,0.42794538
t_2027,-89.11766,13.47889,0.39259246,0.3309916,0.37501022,0.4146694
t_2028,-89.11766,13.49636,0.35475966,0.314084,0.33940437,0.39299688
t_2029,-89.13563,13.49636,0.35522744,0.31479988,0.3398548,0.39604
t_203,-88.43494,13.1642,0.44143662,0.4218011,0.40887022,0.42881086
t_2030,-89.1536,13.49636,0.38709313,0.32662717,0.37272295,0.40273997
t_2031,-89.13563,13.51383,0.3193452,0.2936984,0.3056756,0.37106103
t_2032,-89.11766,13.51383,0.3324817,0.2988687,0.31973958,0.36995572
t_2033,-89.1536,13.51383,0.33314705,0.30087948,0.32033673,0.37624678
t_2034,-89.13563,13.5313,0.30000898,0.2770727,0.2894898,0.3446787
t_2035,-89.1536,13.5313,0.30009857,0.27801764,0.28946796,0.34784287
t_2036,-89.11766,13.5313,0.30643833,0.28126103,0.2960366,0.34593478
t_2037,-89.17156,13.51383,0.3286799,0.3042612,0.31433278,0.3865993
t_2038,-89.20749,13.51383,0.37223387,0.34398934,0.35767975,0.42626977
t_2039,-89.20749,13.5313,0.36953634,0.33253655,0.36034164,0.39678437
t_204,-88.47088,13.1642,0.46074864,0.41780603,0.42398804,0.44389272
t_2040,-89.18953,13.5313,0.33120805,0.3036742,0.3209233,0.37299865
t_2041,-89.17156,13.5313,0.30508345,0.28430113,0.29400796,0.3568654
t_2042,-89.20749,13.54877,0.28981444,0.28496307,0.27696362,0.28989637
t_2043,-89.17156,13.54877,0.27974793,0.26215193,0.27181786,0.3253315
t_2044,-89.18953,13.54877,0.3136958,0.28432012,0.30701005,0.34108528
t_2045,-89.20749,13.56623,0.31338045,0.2861084,0.308908,0.33538386
t_2046,-89.18953,13.56623,0.24458525,0.24073684,0.2366588,0.24415493
t_2047,-89.22546,13.54877,0.34711033,0.32994917,0.33672604,0.39890343
t_2048,-89.26139,13.54877,0.43649855,0.41633093,0.42582023,0.48009807
t_2049,-89.24343,13.54877,0.39211744,0.37192363,0.38178664,0.4378318
t_205,-88.12952,13.1642,0.2670439,0.30098593,0.26091936,0.28403676
t_2050,-89.26139,13.56623,0.4419764,0.4105922,0.43713748,0.45694104
t_2051,-89.24343,13.56623,0.36708894,0.35169777,0.35839868,0.4131569
t_2052,-89.22546,13.56623,0.33579436,0.31555212,0.32942542,0.3715305
t_2053,-89.26139,13.5837,0.4159233,0.39398167,0.41087,0.4404504
t_2054,-89.24343,13.5837,0.36549723,0.34574845,0.36061352,0.39395478
t_2055,-89.22546,13.5837,0.32425454,0.30283713,0.32066658,0.34857073
t_2056,-89.26139,13.60116,0.38654914,0.37909457,0.37910718,0.4318596
t_2057,-89.11766,13.54877,0.29480883,0.26787668,0.28740168,0.32158968
t_2058,-89.13563,13.54877,0.29209363,0.26363623,0.28509566,0.317588
t_2059,-89.1536,13.54877,0.278117,0.25821167,0.27062944,0.31814024
t_206,-88.11155,13.1642,0.22087291,0.2804705,0.21490142,0.2767734
t_2060,-89.1536,13.56623,0.24532357,0.23319902,0.2399418,0.28812066
t_2061,-89.13563,13.56623,0.2675483,0.24420266,0.2628416,0.2909512
t_2062,-89.11766,13.56623,0.2827883,0.254191,0.27766162,0.29795146
t_2063,-89.1536,13.5837,0.24081488,0.21996285,0.2386841,0.25952
t_2064,-89.11766,13.5837,0.24783204,0.23408286,0.24434504,0.27642417
t_2065,-89.13563,13.5837,0.23736103,0.22353803,0.23440605,0.2666505
