# 20010113_M7.7_Subduction median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SInterHigh,MontalvaEtAl2017SInter,ZhaoEtAl2006SInter
t_2047,-89.22546,13.54877,0.33202136,0.34269586,0.37813646
t_2048,-89.26139,13.54877,0.42497945,0.4370573,0.46594656
t_2049,-89.24343,13.54877,0.37745532,0.38828948,0.41978875
t_205,-88.12952,13.1642,0.19248857,0.1982856,0.1947536
t_2050,-89.26139,13.56623,0.42537227,0.42833537,0.44782722
t_2051,-89.24343,13.56623,0.3571256,0.36650133,0.4008762
t_2052,-89.22546,13.56623,0.3203463,0.3256527,0.3573145
t_2053,-89.26139,13.5837,0.40610498,0.41112158,0.43528166
t_2054,-89.24343,13.5837,0.3538626,0.3578699,0.38633686
t_2055,-89.22546,13.5837,0.30943516,0.31069008,0.3398016
t_2056,-89.26139,13.60116,0.38634622,0.3959694,0.4294794
t_2057,-89.11766,13.54877,0.2610876,0.26597658,0.28504297
t_2058,-89.13563,13.54877,0.25970793,0.26362315,0.28443632
t_2059,-89.1536,13.54877,0.25328058,0.25966692,0.28823116
t_206,-88.11155,13.1642,0.16702071,0.17657427,0.19061093
t_2060,-89.1536,13.56623,0.22821018,0.2333145,0.26629147
t_2061,-89.13563,13.56623,0.24099456,0.24307117,0.26564658
t_2062,-89.11766,13.56623,0.25097907,0.2521666,0.26905012
t_2063,-89.1536,13.5837,0.22035697,0.21926424,0.2448165
t_2064,-89.11766,13.5837,0.22756654,0.23067527,0.25417376
t_2065,-89.13563,13.5837,0.21927468,0.2214142,0.24815468
t_2066,-89.11766,13.60116,0.22309348,0.22309664,0.24185853
t_2067,-89.17156,13.56623,0.21787249,0.22676004,0.21686046
t_2068,-89.17156,13.5837,0.20710519,0.21001989,0.19661146
t_2069,-89.20749,13.5837,0.2671328,0.26720887,0.29819205
t_207,-88.18342,13.1642,0.18070883,0.19271569,0.20793402
t_2070,-89.18953,13.5837,0.2282144,0.22976844,0.26568833
t_2071,-89.20749,13.60116,0.23976754,0.24236105,0.22392882
t_2072,-89.17156,13.60116,0.17232291,0.17574659,0.17671093
t_2073,-89.18953,13.60116,0.17634007,0.1821939,0.19146636
t_2074,-89.18953,13.61862,0.17556031,0.18022752,0.18737094
t_2075,-89.20749,13.61862,0.23210472,0.2364512,0.22374016
t_2076,-89.17156,13.61862,0.17169051,0.1728035,0.17026569
t_2077,-89.13563,13.60116,0.20144549,0.20410718,0.23463015
t_2078,-89.1536,13.60116,0.20144285,0.19987719,0.22750656
t_2079,-89.1536,13.61862,0.20387982,0.19972305,0.22245075
t_208,-88.14748,13.1642,0.17365092,0.18438587,0.19901866
t_2080,-89.13563,13.61862,0.19758382,0.19952564,0.22795935
t_2081,-89.11766,13.61862,0.20202833,0.20591715,0.23300126
t_2082,-89.11766,13.63608,0.19663581,0.20097162,0.22678615
t_2083,-89.1536,13.63608,0.2069411,0.20656846,0.2323079
t_2084,-89.13563,13.63608,0.23141994,0.22107194,0.22783814
t_2085,-89.11766,13.65354,0.1883231,0.19421516,0.17471631
t_2086,-89.1536,13.65354,0.21838379,0.22103749,0.2465275
t_2087,-89.29733,13.5313,0.55548984,0.5693324,0.58801454
t_2088,-89.31529,13.54877,0.56807786,0.58122534,0.5953961
t_2089,-89.29733,13.54877,0.5120803,0.53072387,0.55883086
t_209,-88.38104,13.1642,0.22492214,0.24537355,0.26327604
t_2090,-89.27936,13.54877,0.46801883,0.4839202,0.5137504
t_2091,-89.31529,13.56623,0.5165647,0.5404811,0.5727255
t_2092,-89.29733,13.56623,0.49554527,0.51174474,0.53823394
t_2093,-89.27936,13.56623,0.4582826,0.46956763,0.49502257
t_2094,-89.27936,13.5837,0.4499936,0.4593616,0.48370266
t_2095,-89.29733,13.5837,0.49978346,0.5093749,0.5272292
t_2096,-89.31529,13.5837,0.5018192,0.5260211,0.5611474
t_2097,-89.36919,13.5837,0.5147142,0.55196893,0.46630096
t_2098,-89.35123,13.5837,0.520989,0.5544689,0.4681023
t_2099,-89.33326,13.5837,0.57368726,0.5801677,0.5824584
t_21,-88.05765,13.21668,0.16205117,0.16782963,0.17379618
t_210,-88.41698,13.1642,0.2326944,0.25480744,0.27296937
t_2100,-89.38716,13.5837,0.50964093,0.54776007,0.45841303
t_2101,-89.33326,13.60116,0.5121626,0.5414236,0.4596217
t_2102,-89.38716,13.60116,0.48458815,0.5256907,0.45285237
t_2103,-89.36919,13.60116,0.52016014,0.55281675,0.5822698
t_2104,-89.35123,13.60116,0.47046396,0.51324546,0.4644187
t_2105,-89.38716,13.61862,0.4517051,0.4965182,0.4492626
t_2106,-89.35123,13.61862,0.54475504,0.5683827,0.58805555
t_2107,-89.44106,13.5837,0.48652422,0.51974326,0.5275088
t_2108,-89.42309,13.5837,0.51063126,0.54075503,0.5464153
t_2109,-89.40512,13.5837,0.47823372,0.5224309,0.44670814
t_211,-88.34511,13.1642,0.21673156,0.23551978,0.25305998
t_2110,-89.42309,13.60116,0.44047073,0.4865541,0.42815855
t_2111,-89.44106,13.60116,0.47958976,0.51180875,0.5226299
t_2112,-89.40512,13.60116,0.45285523,0.4988343,0.44136584
t_2113,-89.42309,13.61862,0.46797088,0.5049279,0.42442062
t_2114,-89.44106,13.61862,0.44277325,0.48225936,0.41102624
t_2115,-89.40512,13.61862,0.44787207,0.49175593,0.4372881
t_2116,-89.42309,13.63608,0.4400188,0.48006824,0.421045
t_2117,-89.31529,13.60116,0.48333246,0.51201504,0.44418436
t_2118,-89.27936,13.60116,0.43965378,0.45138806,0.48077536
t_2119,-89.29733,13.60116,0.4827393,0.49836078,0.5266029
t_212,-88.32715,13.1642,0.2125632,0.23053001,0.24785824
t_2120,-89.27936,13.61862,0.45095924,0.46084413,0.4863924
t_2121,-89.31529,13.61862,0.526035,0.5453484,0.5721614
t_2122,-89.29733,13.61862,0.50288874,0.5153041,0.53757244
t_2123,-89.27936,13.63608,0.4580424,0.4704659,0.49940297
t_2124,-89.31529,13.63608,0.5502726,0.56980157,0.59663683
t_2125,-89.29733,13.63608,0.5015498,0.522728,0.5630965
t_2126,-89.27936,13.65354,0.49005392,0.4980009,0.51497036
t_2127,-89.36919,13.61862,0.54243267,0.5661136,0.57994634
t_2128,-89.33326,13.61862,0.51402235,0.5442259,0.46530926
t_2129,-89.38716,13.63608,0.5058609,0.53645575,0.56314325
t_213,-88.36308,13.1642,0.22086364,0.24048173,0.25821444
t_2130,-89.35123,13.63608,0.5319319,0.5606504,0.59317434
t_2131,-89.33326,13.63608,0.56580025,0.58440936,0.60196763
t_2132,-89.36919,13.63608,0.5288916,0.5560151,0.57896215
t_2133,-89.36919,13.65354,0.523464,0.550208,0.5752694
t_2134,-89.35123,13.65354,0.50214994,0.53789985,0.47189632
t_2135,-89.33326,13.65354,0.5498028,0.57790333,0.617082
t_2136,-89.38716,13.65354,0.56390744,0.56900966,0.55707186
t_2137,-89.44106,13.63608,0.44838744,0.48370242,0.408657
t_2138,-89.40512,13.63608,0.45363426,0.49359506,0.43347412
t_2139,-89.44106,13.65354,0.45958444,0.4893068,0.40644526
t_214,-88.36308,13.18169,0.22026618,0.2391791,0.2571381
t_2140,-89.40512,13.65354,0.42784122,0.4685878,0.42861056
t_2141,-89.42309,13.65354,0.52657306,0.53682566,0.52668715
t_2142,-89.42309,13.671,0.49171394,0.5119995,0.5201357
t_2143,-89.44106,13.671,0.45451668,0.4825808,0.40379924
t_2144,-89.40512,13.671,0.45504093,0.48778632,0.4213709
t_2145,-89.40512,13.68846,0.493679,0.511136,0.51856095
t_2146,-89.42309,13.68846,0.4159214,0.4497176,0.40459216
t_2147,-89.31529,13.65354,0.56038016,0.58765936,0.50104195
t_2148,-89.29733,13.65354,0.54533094,0.5686657,0.61274534
t_2149,-89.31529,13.671,0.55595016,0.5895211,0.51839566
t_215,-88.30918,13.1642,0.20838434,0.22554083,0.24264032
t_2150,-89.27936,13.671,0.53815997,0.5155668,0.5016184
t_2151,-89.29733,13.671,0.65294236,0.6714295,0.7001487
t_2152,-89.31529,13.68846,0.5638448,0.58469,0.6123271
t_2153,-89.29733,13.68846,0.56783354,0.5868428,0.61557674
t_2154,-89.27936,13.68846,0.45953482,0.47666264,0.5083823
t_2155,-89.27936,13.70591,0.34878176,0.37432468,0.355147
t_2156,-89.31529,13.70591,0.44486392,0.47470614,0.42647782
t_2157,-89.36919,13.671,0.4738792,0.50859773,0.44712532
t_2158,-89.33326,13.671,0.56277853,0.5869393,0.61675745
t_2159,-89.38716,13.671,0.4875966,0.515821,0.4327798
t_216,-88.29121,13.1642,0.2042244,0.22058533,0.23744208
t_2160,-89.35123,13.671,0.53676224,0.56121075,0.5874128
t_2161,-89.35123,13.68846,0.44386876,0.48089015,0.4460439
t_2162,-89.36919,13.68846,0.45856923,0.49066508,0.43094292
t_2163,-89.33326,13.68846,0.49415502,0.5265467,0.46480188
t_2164,-89.38716,13.68846,0.50786906,0.5238239,0.52938133
t_2165,-89.33326,13.70591,0.48904777,0.5099949,0.5363961
t_2166,-89.38716,13.70591,0.43216187,0.46054688,0.4011445
t_2167,-89.44106,13.68846,0.41170117,0.4449233,0.39994627
t_2168,-89.44106,13.70591,0.45176142,0.47319764,0.39379537
t_2169,-89.40512,13.70591,0.49140733,0.50228107,0.50048685
t_217,-88.27325,13.1642,0.2001091,0.21569218,0.23229475
t_2170,-89.42309,13.70591,0.4536429,0.47507876,0.4975354
t_2171,-89.44106,13.72337,0.4502896,0.46705937,0.48449975
t_2172,-89.42309,13.72337,0.49825242,0.49706683,0.4796629
t_2173,-89.40512,13.72337,0.46428287,0.47577053,0.47794232
t_2174,-89.44106,13.74082,0.44767916,0.45839995,0.4650369
t_2175,-89.40512,13.74082,0.48652273,0.47668985,0.45177165
t_2176,-89.42309,13.74082,0.5052136,0.48752975,0.46186477
t_2177,-89.36919,13.70591,0.49865308,0.51157564,0.515198
t_2178,-89.35123,13.70591,0.5005741,0.51591223,0.5260724
t_2179,-89.33326,13.72337,0.43545228,0.45574453,0.48400238
t_218,-88.29121,13.18169,0.24107537,0.24735606,0.23599768
t_2180,-89.38716,13.72337,0.4924191,0.49326664,0.4789037
t_2181,-89.35123,13.72337,0.47126347,0.48193195,0.48447973
t_2182,-89.36919,13.72337,0.49359372,0.4948062,0.48165247
t_2183,-89.33326,13.74082,0.37665975,0.39866814,0.34709266
t_2184,-89.36919,13.74082,0.45786485,0.4593371,0.44711065
t_2185,-89.38716,13.74082,0.46763358,0.46578783,0.44895092
t_2186,-89.35123,13.74082,0.42515483,0.43725136,0.4444175
t_2187,-89.53089,13.56623,0.38859653,0.42434332,0.42998946
t_2188,-89.51292,13.56623,0.37518972,0.42144194,0.3570329
t_2189,-89.54885,13.56623,0.34162787,0.38430187,0.32421437
t_219,-88.27325,13.18169,0.22942759,0.23755199,0.23076364
t_2190,-89.54885,13.5837,0.37802386,0.4053714,0.40462804
t_2191,-89.51292,13.5837,0.44297683,0.45921686,0.44676876
t_2192,-89.53089,13.5837,0.39261863,0.42330584,0.42579103
t_2193,-89.54885,13.60116,0.37873918,0.40263107,0.40101022
t_2194,-89.51292,13.60116,0.38219467,0.42028767,0.35172954
t_2195,-89.53089,13.60116,0.3703991,0.40538552,0.334863
t_2196,-89.51292,13.61862,0.39419854,0.42651728,0.44269747
t_2197,-89.49496,13.60116,0.41583347,0.45071203,0.46468985
t_2198,-89.45902,13.60116,0.46319926,0.49520952,0.5039968
t_2199,-89.45902,13.61862,0.4064584,0.44979087,0.39711794
t_22,-88.03968,13.21668,0.1569764,0.16269533,0.17022063
t_220,-88.30918,13.18169,0.26234457,0.2614733,0.24395859
t_2200,-89.47699,13.61862,0.4626685,0.4853789,0.48288217
t_2201,-89.49496,13.61862,0.38484383,0.4246822,0.36705688
t_2202,-89.47699,13.63608,0.4372131,0.4669584,0.48257408
t_2203,-89.49496,13.63608,0.4124029,0.44366327,0.36734733
t_2204,-89.45902,13.63608,0.43940416,0.4731693,0.3959056
t_2205,-89.45902,13.65354,0.4231407,0.45808017,0.3954532
t_2206,-89.49496,13.65354,0.4062918,0.43730566,0.36919522
t_2207,-89.53089,13.61862,0.38067585,0.41004214,0.4209821
t_2208,-89.54885,13.61862,0.35222873,0.38265276,0.3157125
t_2209,-89.54885,13.63608,0.36839837,0.39154547,0.39733514
t_221,-88.30918,13.19919,0.23486899,0.24462202,0.24022692
t_2210,-89.51292,13.63608,0.36429936,0.40112793,0.3509741
t_2211,-89.53089,13.63608,0.3741636,0.4032865,0.3332966
t_2212,-89.53089,13.65354,0.38165092,0.40701914,0.4221852
t_2213,-89.51292,13.65354,0.41333506,0.4366124,0.44539508
t_2214,-89.54885,13.65354,0.3731163,0.39293587,0.397385
t_2215,-89.54885,13.671,0.3956669,0.4057446,0.39856336
t_2216,-89.49496,13.671,0.50337166,0.4957348,0.4707096
t_2217,-89.58479,13.61862,0.32468146,0.34764904,0.353021
t_2218,-89.56682,13.63608,0.34203053,0.36524424,0.3734419
t_2219,-89.60275,13.63608,0.27310145,0.29997694,0.25856334
t_222,-88.39901,13.1642,0.22887766,0.2501624,0.268209
t_2220,-89.58479,13.63608,0.29293835,0.32175344,0.27697992
t_2221,-89.56682,13.65354,0.3350418,0.35813025,0.37201926
t_2222,-89.58479,13.65354,0.3138987,0.3350234,0.34694228
t_2223,-89.60275,13.65354,0.258443,0.28537172,0.25562447
t_2224,-89.60275,13.671,0.2805494,0.30064866,0.25293517
t_2225,-89.58479,13.671,0.2921916,0.31627503,0.27299306
t_2226,-89.56682,13.671,0.33373535,0.35513905,0.37124208
t_2227,-89.47699,13.65354,0.3999092,0.43609348,0.38329715
t_2228,-89.47699,13.671,0.39460835,0.42950615,0.38565257
t_2229,-89.45902,13.671,0.39599898,0.43197194,0.39549467
t_223,-88.39901,13.18169,0.29621834,0.28902847,0.27019417
t_2230,-89.49496,13.68846,0.43742394,0.45882815,0.37874326
t_2231,-89.47699,13.68846,0.42622897,0.45359582,0.38931382
t_2232,-89.45902,13.68846,0.48369017,0.49811628,0.49931479
t_2233,-89.47699,13.70591,0.46754852,0.48375615,0.49719208
t_2234,-89.45902,13.70591,0.4919541,0.50128067,0.49800262
t_2235,-89.49496,13.70591,0.45286655,0.47032067,0.3872447
t_2236,-89.47699,13.72337,0.47644284,0.4888537,0.50144166
t_2237,-89.53089,13.671,0.4038361,0.42143425,0.42539316
t_2238,-89.51292,13.671,0.38541088,0.41458192,0.35648456
t_2239,-89.54885,13.68846,0.4029942,0.4095009,0.40039685
t_224,-88.38104,13.18169,0.22438686,0.24409713,0.26226574
t_2240,-89.53089,13.68846,0.4067885,0.4230476,0.4302577
t_2241,-89.51292,13.68846,0.4173008,0.43832922,0.36225346
t_2242,-89.54885,13.70591,0.38957313,0.4002903,0.40170622
t_2243,-89.51292,13.70591,0.42882225,0.44687983,0.37035197
t_2244,-89.53089,13.70591,0.37950188,0.4016763,0.34538463
t_2245,-89.53089,13.72337,0.37838584,0.39904454,0.34846142
t_2246,-89.54885,13.72337,0.3851715,0.39522064,0.40006444
t_2247,-89.56682,13.68846,0.32584253,0.3471764,0.29353487
t_2248,-89.58479,13.68846,0.32226893,0.33633777,0.34222174
t_2249,-89.60275,13.68846,0.2977777,0.3105808,0.315902
t_225,-88.41698,13.18169,0.29888138,0.2932907,0.2750117
t_2250,-89.60275,13.70591,0.32161182,0.3220441,0.31203496
t_2251,-89.56682,13.70591,0.37965277,0.3810124,0.36892083
t_2252,-89.58479,13.70591,0.2839763,0.30512598,0.26854602
t_2253,-89.56682,13.72337,0.36916804,0.37249625,0.36476272
t_2254,-89.58479,13.72337,0.3587086,0.35134017,0.3340128
t_2255,-89.60275,13.72337,0.29286766,0.3024218,0.30710465
t_2256,-89.56682,13.74082,0.35750273,0.36129206,0.35635287
t_2257,-89.49496,13.72337,0.45901966,0.47533944,0.3987539
t_2258,-89.45902,13.72337,0.48802298,0.4950959,0.49234003
t_2259,-89.47699,13.74082,0.45509353,0.4690253,0.3918564
t_226,-88.39901,13.19919,0.2959286,0.28921932,0.26977828
t_2260,-89.45902,13.74082,0.4446068,0.45844898,0.37812728
t_2261,-89.49496,13.74082,0.50922513,0.5127649,0.5170821
t_2262,-89.49496,13.75827,0.50597066,0.49557352,0.47385332
t_2263,-89.45902,13.75827,0.5138521,0.4868849,0.45498806
t_2264,-89.47699,13.75827,0.48952356,0.48274365,0.464107
t_2265,-89.47699,13.77572,0.4391988,0.43541333,0.421123
t_2266,-89.45902,13.77572,0.47436407,0.44941577,0.4192795
t_2267,-89.51292,13.72337,0.44766438,0.46126077,0.38034472
t_2268,-89.54885,13.74082,0.42890158,0.41624516,0.39186528
t_2269,-89.53089,13.74082,0.45057285,0.44794008,0.43451387
t_227,-88.41698,13.19919,0.29949954,0.29358956,0.27464804
t_2270,-89.51292,13.74082,0.455192,0.4657116,0.38522437
t_2271,-89.51292,13.75827,0.4847286,0.4743063,0.45247355
t_2272,-89.54885,13.75827,0.36386693,0.37065417,0.37493482
t_2273,-89.53089,13.75827,0.43136162,0.42696497,0.4122625
t_2274,-89.51292,13.77572,0.4366417,0.42686912,0.4054839
t_2275,-89.53089,13.77572,0.38805467,0.3876476,0.37962058
t_2276,-89.54885,13.77572,0.3583684,0.3588828,0.35149115
t_2277,-89.60275,13.74082,0.30017748,0.3041814,0.30054215
t_2278,-89.58479,13.74082,0.32795277,0.331474,0.3263271
t_2279,-89.58479,13.75827,0.29777047,0.3070946,0.3155262
t_228,-88.38104,13.19919,0.28905615,0.2840338,0.26465723
t_2280,-89.56682,13.75827,0.33254045,0.33954006,0.3428853
t_2281,-89.60275,13.75827,0.27499673,0.284046,0.2920057
t_2282,-89.56682,13.77572,0.31301117,0.32008144,0.3252536
t_2283,-89.58479,13.77572,0.27667528,0.28736773,0.30194867
t_2284,-89.60275,13.77572,0.24916781,0.26143697,0.22302039
t_2285,-89.60275,13.79317,0.2222152,0.23659112,0.21349353
t_2286,-89.56682,13.79317,0.28725868,0.29558414,0.30536374
t_2287,-88.45291,13.51383,0.50918627,0.5146343,0.5484944
t_2288,-88.43494,13.5313,0.42701146,0.42610493,0.43035516
t_2289,-88.47088,13.5313,0.4317227,0.43524322,0.38421273
t_229,-88.41698,13.21668,0.29936364,0.2943304,0.2750312
t_2290,-88.45291,13.5313,0.44843712,0.4483271,0.4659721
t_2291,-88.45291,13.54877,0.41518658,0.40682435,0.39769453
t_2292,-88.43494,13.54877,0.41682476,0.40335074,0.3762342
t_2293,-88.47088,13.54877,0.38944492,0.38748515,0.40841904
t_2294,-88.45291,13.56623,0.3694516,0.35925445,0.34281954
t_2295,-88.47088,13.56623,0.35538113,0.34894675,0.34790498
t_2296,-88.43494,13.56623,0.31812012,0.31891775,0.33013135
t_2297,-88.52477,13.5313,0.35934192,0.35595456,0.32585183
t_2298,-88.50681,13.5313,0.39091408,0.3898147,0.36366838
t_2299,-88.54274,13.5313,0.2947468,0.2966042,0.28627655
t_23,-87.94985,13.1642,0.1786744,0.17569315,0.160059
t_230,-88.39901,13.21668,0.29316413,0.28920522,0.27001306
t_2300,-88.54274,13.54877,0.29497644,0.29295826,0.32400632
t_2301,-88.52477,13.54877,0.3509549,0.3423977,0.35748836
t_2302,-88.48884,13.54877,0.3794154,0.37649527,0.40512946
t_2303,-88.50681,13.54877,0.37535235,0.36793584,0.3874532
t_2304,-88.48884,13.56623,0.3540985,0.3454921,0.34357047
t_2305,-88.50681,13.56623,0.35617915,0.34210315,0.3298195
t_2306,-88.52477,13.56623,0.3084095,0.3019896,0.30900517
t_2307,-88.56071,13.5313,0.28028703,0.28094724,0.25607017
t_2308,-88.57867,13.5313,0.2626787,0.26371884,0.23341489
t_2309,-88.57867,13.54877,0.25125158,0.25112376,0.27172682
t_231,-88.38104,13.21668,0.2851019,0.28311554,0.264733
t_2310,-88.56071,13.54877,0.26121902,0.26193672,0.23355153
t_2311,-88.57867,13.56623,0.23985234,0.23819977,0.24727945
t_2312,-88.56071,13.56623,0.23847997,0.23959263,0.209533
t_2313,-88.57867,13.5837,0.24402076,0.23572412,0.22318938
t_2314,-88.56071,13.5837,0.2289073,0.22761407,0.23517029
t_2315,-88.57867,13.60116,0.21287845,0.2086692,0.20101334
t_2316,-88.56071,13.60116,0.20423387,0.20381762,0.2082023
t_2317,-88.54274,13.56623,0.26787376,0.26625216,0.28574952
t_2318,-88.50681,13.5837,0.28804788,0.28301677,0.28452936
t_2319,-88.54274,13.5837,0.24315293,0.24149732,0.25090957
t_232,-88.34511,13.18169,0.27503085,0.27291748,0.25468594
t_2320,-88.48884,13.5837,0.3089841,0.30181354,0.29589942
t_2321,-88.52477,13.5837,0.26448816,0.2614335,0.2685166
t_2322,-88.48884,13.60116,0.26562217,0.26175106,0.25947177
t_2323,-88.54274,13.60116,0.22540765,0.22250801,0.22098094
t_2324,-88.50681,13.60116,0.24805264,0.2459217,0.24956422
t_2325,-88.52477,13.60116,0.23693472,0.2344656,0.23604786
t_2326,-88.54274,13.61862,0.20304057,0.2010209,0.197601
t_2327,-88.43494,13.5837,0.29799008,0.29518595,0.2921308
t_2328,-88.45291,13.5837,0.30429628,0.3008335,0.29932615
t_2329,-88.47088,13.5837,0.30676216,0.30219486,0.30090427
t_233,-88.32715,13.18169,0.2624706,0.26450193,0.24933192
t_2330,-88.43494,13.60116,0.2669552,0.26462293,0.26135963
t_2331,-88.45291,13.60116,0.2675726,0.26544255,0.26517162
t_2332,-88.47088,13.60116,0.2663119,0.26387766,0.26472628
t_2333,-88.47088,13.61862,0.24592005,0.24253128,0.23696612
t_2334,-88.43494,13.61862,0.24066392,0.23905282,0.23662572
t_2335,-88.45291,13.61862,0.24860221,0.24519469,0.23842958
t_2336,-88.45291,13.63608,0.24693073,0.23842925,0.21749623
t_2337,-88.50681,13.61862,0.23261327,0.2289709,0.22325335
t_2338,-88.48884,13.61862,0.24155588,0.237823,0.23189001
t_2339,-88.52477,13.61862,0.21222381,0.21094207,0.21154964
t_234,-88.36308,13.19919,0.27757517,0.2768538,0.2593496
t_2340,-88.48884,13.63608,0.22210392,0.21874045,0.21119422
t_2341,-88.50681,13.63608,0.20527945,0.20432946,0.2040556
t_2342,-88.52477,13.63608,0.20026018,0.19849071,0.19467068
t_2343,-88.54274,13.63608,0.1769818,0.1782948,0.18390311
t_2344,-88.54274,13.65354,0.17908841,0.17851757,0.17610216
t_2345,-88.50681,13.65354,0.18089412,0.18249346,0.19015819
t_2346,-88.48884,13.65354,0.1874617,0.1887556,0.19566108
t_2347,-88.56071,13.61862,0.18418387,0.18389517,0.18395099
t_2348,-88.57867,13.61862,0.14318128,0.1493878,0.14494282
t_2349,-88.57867,13.63608,0.13499962,0.1410984,0.13689958
t_235,-88.34511,13.19919,0.27949488,0.2739573,0.25391138
t_2350,-88.56071,13.63608,0.15979312,0.16288672,0.17486414
t_2351,-88.56071,13.65354,0.16878414,0.1694068,0.1704038
t_2352,-88.57867,13.65354,0.15652469,0.15908594,0.16752428
t_2353,-88.57867,13.671,0.17807403,0.17477725,0.1635252
t_2354,-88.56071,13.671,0.20605305,0.19262892,0.16801107
t_2355,-88.56071,13.68846,0.17530847,0.17253931,0.16224438
t_2356,-88.57867,13.68846,0.1651486,0.16449095,0.16005
t_2357,-88.43494,13.63608,0.21555172,0.21536672,0.21679862
t_2358,-88.47088,13.63608,0.22861736,0.22479911,0.21569495
t_2359,-88.45291,13.65354,0.18477257,0.18745577,0.20105144
t_236,-88.32715,13.19919,0.27498144,0.26887763,0.24840723
t_2360,-88.47088,13.65354,0.18644439,0.18854539,0.19933817
t_2361,-88.43494,13.65354,0.18981251,0.19167325,0.20088185
t_2362,-88.43494,13.671,0.20925894,0.2039857,0.18803649
t_2363,-88.45291,13.671,0.21954691,0.21085183,0.19010769
t_2364,-88.47088,13.671,0.2147072,0.2070787,0.18868765
t_2365,-88.43494,13.68846,0.18990655,0.18714611,0.17757908
t_2366,-88.45291,13.68846,0.21423863,0.20375748,0.17954971
t_2367,-88.52477,13.65354,0.16796088,0.17079934,0.18330199
t_2368,-88.48884,13.671,0.18878694,0.18760754,0.18382369
t_2369,-88.52477,13.671,0.15999745,0.162921,0.17501287
t_237,-88.34511,13.21668,0.26979658,0.27019873,0.25358397
t_2370,-88.50681,13.671,0.17910537,0.17924923,0.17980812
t_2371,-88.54274,13.671,0.17659563,0.17537077,0.17016642
t_2372,-88.54274,13.68846,0.18349984,0.17914061,0.1651249
t_2373,-88.48884,13.68846,0.2103642,0.19992791,0.17649502
t_2374,-88.50681,13.68846,0.15613627,0.15910178,0.13605073
t_2375,-88.52477,13.68846,0.16747831,0.16792329,0.16844895
t_2376,-88.50681,13.70591,0.19142728,0.18467173,0.16704097
t_2377,-88.47088,13.68846,0.21853518,0.20558625,0.17851987
t_2378,-88.43494,13.70591,0.16072455,0.16225973,0.16897261
t_2379,-88.47088,13.70591,0.17475998,0.17351736,0.16844945
t_238,-88.32715,13.21668,0.2505011,0.2567235,0.24515194
t_2380,-88.45291,13.70591,0.15794413,0.16000257,0.16908692
t_2381,-88.45291,13.72337,0.14742035,0.15000534,0.12836447
t_2382,-88.47088,13.72337,0.16797037,0.16680855,0.16174787
t_2383,-88.43494,13.72337,0.15891883,0.15950634,0.16178781
t_2384,-88.45291,13.74082,0.15783532,0.15759213,0.15611684
t_2385,-88.43494,13.74082,0.14805898,0.14945664,0.1557128
t_2386,-88.47088,13.74082,0.16216095,0.16106533,0.15610878
t_2387,-88.30918,13.671,0.14485776,0.1481468,0.13067865
t_2388,-88.27325,13.671,0.13725944,0.1403271,0.124041185
t_2389,-88.29121,13.671,0.13157907,0.1358662,0.12730928
t_239,-88.36308,13.21668,0.27508077,0.27572712,0.25923312
t_2390,-88.30918,13.68846,0.13953252,0.14255947,0.12578633
t_2391,-88.29121,13.68846,0.15165377,0.15227982,0.1551384
t_2392,-88.27325,13.68846,0.15381564,0.15337639,0.15154885
t_2393,-88.27325,13.70591,0.15027189,0.14951873,0.14686596
t_2394,-88.29121,13.70591,0.14130439,0.14266442,0.15001188
t_2395,-88.30918,13.70591,0.16652457,0.1637067,0.15317708
t_2396,-88.30918,13.72337,0.13729732,0.13890626,0.14807697
t_2397,-88.38104,13.68846,0.16373096,0.16529652,0.1723145
t_2398,-88.41698,13.70591,0.16501245,0.16561584,0.1681293
t_2399,-88.38104,13.70591,0.16444549,0.164471,0.16458237
t_24,-87.93189,13.1642,0.19086656,0.18166801,0.1569087
t_240,-88.32715,13.23417,0.24948233,0.2557508,0.2450273
t_2400,-88.39901,13.70591,0.17337681,0.17200533,0.16663048
t_2401,-88.41698,13.72337,0.17052232,0.16854374,0.16098009
t_2402,-88.39901,13.72337,0.16442445,0.1634718,0.15966351
t_2403,-88.38104,13.72337,0.15894002,0.15870918,0.15790461
t_2404,-88.41698,13.74082,0.16166744,0.16030483,0.15489191
t_2405,-88.38104,13.74082,0.14303063,0.14449215,0.15209821
t_2406,-88.39901,13.74082,0.1592332,0.15809914,0.15367264
t_2407,-88.34511,13.70591,0.14722733,0.14922561,0.15930697
t_2408,-88.32715,13.70591,0.14298818,0.14512572,0.12381459
t_2409,-88.36308,13.72337,0.15690352,0.15663488,0.15578344
t_241,-88.34511,13.23417,0.2827881,0.27541023,0.25375396
t_2410,-88.34511,13.72337,0.14850679,0.14927824,0.1533842
t_2411,-88.32715,13.72337,0.15099448,0.15084448,0.15079184
t_2412,-88.32715,13.74082,0.1346966,0.1363093,0.11552937
t_2413,-88.36308,13.74082,0.13648118,0.13858019,0.119003125
t_2414,-88.34511,13.74082,0.14493756,0.1453468,0.14812058
t_2415,-88.34511,13.75827,0.14528482,0.14472769,0.14341909
t_2416,-88.36308,13.75827,0.13027215,0.13245386,0.11510854
