# 20010113_M7.7_Subduction median gmf, Stations:None, gmlt:MARN, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2018SSlabHigh,MontalvaEtAl2016SSlab,SiEtAl2020SSlab,ZhaoEtAl2006SSlabCascadia
t_1844,-89.29733,13.47889,0.240649,0.45036793,0.3495367,0.3150074
t_1845,-89.31529,13.47889,0.244831,0.44626242,0.3541299,0.32153973
t_1846,-89.29733,13.49636,0.2562223,0.44894496,0.37721515,0.305303
t_1847,-89.31529,13.49636,0.2613693,0.44552445,0.38340336,0.31142682
t_1848,-89.27936,13.49636,0.26003757,0.45493045,0.38464782,0.2989497
t_1849,-89.29733,13.51383,0.23756708,0.43185467,0.35082638,0.29573244
t_185,-87.93189,13.46142,0.09932154,0.18370266,0.1577325,0.07323273
t_1850,-89.27936,13.51383,0.25205,0.4430407,0.37498015,0.2897728
t_1851,-89.31529,13.51383,0.2992225,0.4394148,0.4371616,0.30146822
t_1852,-89.31529,13.5313,0.25705174,0.4265689,0.38195664,0.2916928
t_1853,-89.27936,13.5313,0.23773713,0.42870083,0.3555382,0.28073815
t_1854,-89.33326,13.49636,0.25855204,0.43872985,0.37736067,0.31728357
t_1855,-89.38716,13.49636,0.29307047,0.43262148,0.4249912,0.332772
t_1856,-89.35123,13.49636,0.28970498,0.44235203,0.4222461,0.32282427
t_1857,-89.36919,13.49636,0.27054992,0.431663,0.3928116,0.32800028
t_1858,-89.36919,13.51383,0.2668211,0.42248666,0.39019915,0.3169491
t_1859,-89.35123,13.51383,0.27899462,0.4314175,0.4092675,0.312121
t_186,-87.96782,13.46142,0.07599144,0.16392377,0.12434872,0.075334355
t_1860,-89.33326,13.51383,0.26061463,0.43125856,0.38347024,0.30694598
t_1861,-89.38716,13.51383,0.25846034,0.41278744,0.3759685,0.32139462
t_1862,-89.35123,13.5313,0.25482893,0.41565636,0.3760889,0.30164307
t_1863,-89.36919,13.5313,0.24846354,0.40699536,0.3648942,0.30614403
t_1864,-89.44106,13.51383,0.26727226,0.3982603,0.38653314,0.33203205
t_1865,-89.42309,13.5313,0.26013777,0.39503732,0.3798187,0.3173275
t_1866,-89.44106,13.5313,0.28752726,0.39959088,0.4197087,0.32016945
t_1867,-89.40512,13.5313,0.24634522,0.39369062,0.35904926,0.31402114
t_1868,-89.44106,13.54877,0.23821971,0.37120378,0.34771463,0.30864555
t_1869,-89.42309,13.54877,0.2229087,0.36644036,0.32356328,0.24240504
t_187,-87.94985,13.47889,0.09767316,0.18431011,0.15556222,0.07339636
t_1870,-89.40512,13.54877,0.21865575,0.36933666,0.3176002,0.23997194
t_1871,-89.44106,13.56623,0.24879093,0.37245202,0.3679559,0.29748133
t_1872,-89.42309,13.56623,0.23970143,0.37297612,0.35443667,0.29503298
t_1873,-89.40512,13.56623,0.23536785,0.37599966,0.34842545,0.29217997
t_1874,-89.38716,13.5313,0.27499175,0.41211614,0.40392846,0.31028348
t_1875,-89.33326,13.5313,0.26401263,0.42393985,0.3909858,0.29681265
t_1876,-89.38716,13.54877,0.26089117,0.40016338,0.38579196,0.29946074
t_1877,-89.33326,13.54877,0.238244,0.40593183,0.3545695,0.2869069
t_1878,-89.36919,13.54877,0.28144094,0.40998843,0.4153056,0.29560778
t_1879,-89.35123,13.54877,0.22858454,0.39475283,0.33776093,0.2914136
t_188,-87.96782,13.47889,0.09212272,0.18173458,0.14834057,0.07400903
t_1880,-89.38716,13.56623,0.21208386,0.36546108,0.31152365,0.22889194
t_1881,-89.36919,13.56623,0.20669937,0.36700386,0.30381814,0.22605157
t_1882,-89.35123,13.56623,0.23161075,0.39023593,0.3457312,0.2814559
t_1883,-89.33326,13.56623,0.2674559,0.40746066,0.39908123,0.27725247
t_1884,-89.54885,13.49636,0.27805135,0.3706733,0.39746538,0.35128212
t_1885,-89.53089,13.49636,0.26070273,0.36688825,0.3696109,0.27859914
t_1886,-89.58479,13.49636,0.26186526,0.34952825,0.37257287,0.34852907
t_1887,-89.56682,13.49636,0.26292077,0.356011,0.373702,0.35022166
t_1888,-89.49496,13.49636,0.27184543,0.38641033,0.38788256,0.35058838
t_1889,-89.47699,13.49636,0.27984226,0.39703527,0.40094727,0.34907404
t_189,-87.93189,13.47889,0.08232987,0.1678994,0.1333785,0.07119373
t_1890,-89.45902,13.49636,0.27102673,0.3992562,0.38776496,0.3469404
t_1891,-89.49496,13.51383,0.2713985,0.38148248,0.39117715,0.337947
t_1892,-89.47699,13.51383,0.2994103,0.3982316,0.4331567,0.33654293
t_1893,-89.45902,13.51383,0.27736136,0.39666906,0.40137634,0.3345638
t_1894,-89.45902,13.5313,0.25558758,0.38050476,0.37107563,0.32251835
t_1895,-89.47699,13.5313,0.2572132,0.3753365,0.37307435,0.32435352
t_1896,-89.49496,13.5313,0.27901456,0.37993005,0.40622434,0.32565486
t_1897,-89.51292,13.49636,0.28234348,0.38531554,0.40410802,0.35146618
t_1898,-89.53089,13.51383,0.2498379,0.35640776,0.3563366,0.26852092
t_1899,-89.54885,13.51383,0.26268458,0.35852307,0.37720248,0.33859006
t_19,-88.05765,13.19919,0.12929104,0.2258502,0.21152791,0.10820105
t_190,-87.93189,13.49636,0.08065064,0.16599993,0.13059571,0.06996186
t_1900,-89.51292,13.51383,0.27353504,0.37641585,0.39426097,0.3387606
t_1901,-89.53089,13.5313,0.29154342,0.37317297,0.42408827,0.32660812
t_1902,-89.51292,13.5313,0.2570919,0.36332357,0.37222785,0.32640874
t_1903,-89.54885,13.5313,0.28175864,0.36410385,0.41012353,0.3262507
t_1904,-89.53089,13.54877,0.29375303,0.3684059,0.42909297,0.31461462
t_1905,-89.54885,13.54877,0.25697204,0.34830755,0.37578896,0.31428355
t_1906,-89.51292,13.54877,0.25619295,0.35881257,0.37452787,0.31442994
t_1907,-89.60275,13.51383,0.27356765,0.34765932,0.3957519,0.3338997
t_1908,-89.58479,13.51383,0.27786723,0.355237,0.40173352,0.33603755
t_1909,-89.56682,13.51383,0.26205337,0.35237306,0.3765157,0.33760706
t_191,-87.94985,13.49636,0.079314865,0.16626255,0.1288754,0.07131929
t_1910,-89.56682,13.5313,0.26875505,0.3526728,0.3908145,0.3253398
t_1911,-89.58479,13.5313,0.26569,0.34571588,0.3865068,0.32388496
t_1912,-89.60275,13.5313,0.2779526,0.34640345,0.40557784,0.32190236
t_1913,-89.56682,13.54877,0.28270036,0.35471177,0.41423467,0.31343964
t_1914,-89.60275,13.54877,0.27684247,0.3423364,0.40658692,0.31025308
t_1915,-89.58479,13.54877,0.2834135,0.3498428,0.41547853,0.31209135
t_1916,-89.58479,13.56623,0.24772653,0.32971057,0.36537552,0.30067685
t_1917,-89.45902,13.54877,0.24019715,0.36653474,0.35019448,0.31082433
t_1918,-89.47699,13.54877,0.24321415,0.36258048,0.3545043,0.31252563
t_1919,-89.49496,13.54877,0.27377358,0.3726337,0.40138555,0.31373155
t_192,-87.96782,13.49636,0.08009826,0.16900751,0.13033833,0.072691455
t_1920,-89.49496,13.56623,0.24600515,0.35452816,0.3622184,0.30219686
t_1921,-89.45902,13.56623,0.25175115,0.36852953,0.37195703,0.29950222
t_1922,-89.47699,13.56623,0.253071,0.3637863,0.3735484,0.3010794
t_1923,-89.45902,13.5837,0.21510586,0.34082943,0.31665683,0.22857416
t_1924,-89.47699,13.5837,0.22765361,0.34450603,0.3367089,0.29000992
t_1925,-89.49496,13.5837,0.22370091,0.3364813,0.3299365,0.23055272
t_1926,-89.47699,13.60116,0.2253009,0.3391912,0.33631733,0.27933365
t_1927,-89.56682,13.56623,0.23184173,0.32459122,0.33959076,0.23917207
t_1928,-89.60275,13.56623,0.26005378,0.33145893,0.38466635,0.2989725
t_1929,-89.58479,13.5837,0.27027637,0.33693978,0.4011751,0.2896368
t_193,-88.00375,13.46142,0.072601214,0.16296993,0.119127646,0.07829852
t_1930,-89.56682,13.5837,0.2296516,0.3205471,0.33968675,0.29079485
t_1931,-89.60275,13.5837,0.25715253,0.326878,0.38292685,0.28805655
t_1932,-89.58479,13.60116,0.23910059,0.31904566,0.3581185,0.27898777
t_1933,-89.60275,13.60116,0.23398407,0.31168854,0.35060686,0.2775223
t_1934,-89.56682,13.60116,0.26007047,0.33367318,0.38865674,0.28006127
t_1935,-89.60275,13.61862,0.21229286,0.29524055,0.31906423,0.2673641
t_1936,-89.56682,13.61862,0.20866497,0.30096522,0.31235313,0.21365882
t_1937,-89.67462,13.51383,0.2439569,0.31070325,0.35317203,0.32017133
t_1938,-89.71055,13.51383,0.23786671,0.29839796,0.34646603,0.3106818
t_1939,-89.69258,13.51383,0.24103878,0.30453104,0.3499659,0.31561467
t_194,-88.02172,13.46142,0.0781846,0.17243601,0.12839633,0.07980132
t_1940,-89.72852,13.51383,0.23446573,0.29231587,0.34269634,0.3054164
t_1941,-89.63869,13.51383,0.24894886,0.32314107,0.3586271,0.3280079
t_1942,-89.74648,13.51383,0.2308618,0.28629562,0.33868194,0.29986328
t_1943,-89.74648,13.5313,0.31074122,0.31676283,0.44980502,0.29340112
t_1944,-89.76445,13.5313,0.30867162,0.31182373,0.4471946,0.2879047
t_1945,-89.72852,13.5313,0.32103705,0.32201543,0.4607648,0.2986509
t_1946,-89.74648,13.54877,0.3061777,0.31220362,0.44425303,0.2838252
t_1947,-89.76445,13.54877,0.2960465,0.30661878,0.43322816,0.27868158
t_1948,-89.72852,13.54877,0.31163827,0.31717584,0.45029536,0.2887313
t_1949,-89.76445,13.56623,0.28766152,0.30174828,0.4236185,0.26966494
t_195,-88.00375,13.47889,0.0770183,0.1689945,0.12618238,0.07688094
t_1950,-89.74648,13.56623,0.29229102,0.30675417,0.42892286,0.27447653
t_1951,-89.65665,13.51383,0.24660169,0.31691226,0.35606682,0.32431668
t_1952,-89.62072,13.51383,0.2846725,0.34756953,0.41320366,0.33121362
t_1953,-89.63869,13.5313,0.2715992,0.33346793,0.39752054,0.3164327
t_1954,-89.65665,13.5313,0.30763495,0.34070712,0.44674277,0.31300175
t_1955,-89.62072,13.5313,0.26199272,0.33347934,0.38208753,0.31940976
t_1956,-89.62072,13.54877,0.2644303,0.33189088,0.38896257,0.3079406
t_1957,-89.65665,13.54877,0.2664556,0.32352975,0.39338952,0.30198863
t_1958,-89.63869,13.54877,0.2634658,0.32669038,0.38821742,0.30517668
t_1959,-89.62072,13.56623,0.25079045,0.32200822,0.37122056,0.29682723
t_196,-88.02172,13.47889,0.07803444,0.17226276,0.12798738,0.07833583
t_1960,-89.65665,13.56623,0.27553275,0.32420477,0.40803513,0.2912994
t_1961,-89.67462,13.5313,0.34186903,0.33543786,0.48253253,0.31256422
t_1962,-89.69258,13.5313,0.33050144,0.3318842,0.47116807,0.308273
t_1963,-89.71055,13.5313,0.3257074,0.3269914,0.4659363,0.3036219
t_1964,-89.69258,13.54877,0.31679732,0.32698053,0.45640656,0.2977064
t_1965,-89.67462,13.54877,0.32421088,0.3317062,0.46424502,0.30170187
t_1966,-89.71055,13.54877,0.3228345,0.3217297,0.46186826,0.2933708
t_1967,-89.67462,13.56623,0.25075468,0.3089116,0.3734871,0.28796342
t_1968,-89.69258,13.56623,0.26323703,0.31074008,0.39234224,0.28428474
t_1969,-89.71055,13.56623,0.2954524,0.31602377,0.43283254,0.2833887
t_197,-87.98579,13.47889,0.0854342,0.17706731,0.13898006,0.07543882
t_1970,-89.69258,13.5837,0.25768566,0.30574065,0.38628453,0.27440706
t_1971,-89.63869,13.56623,0.26014462,0.32226607,0.38591313,0.29426137
t_1972,-89.65665,13.5837,0.30181742,0.32568347,0.439738,0.28404018
t_1973,-89.63869,13.5837,0.2510134,0.31503418,0.37490073,0.28368458
t_1974,-89.62072,13.5837,0.22395144,0.30311605,0.33198482,0.28606644
t_1975,-89.63869,13.60116,0.24074237,0.30711222,0.36202362,0.27346435
t_1976,-89.65665,13.60116,0.25421503,0.30959642,0.38204294,0.27090767
t_1977,-89.62072,13.60116,0.26711547,0.32301623,0.39881188,0.27567574
t_1978,-89.62072,13.61862,0.22454856,0.29941598,0.33921346,0.26565042
t_1979,-89.63869,13.61862,0.23084404,0.29923266,0.34950188,0.26359683
t_198,-88.02172,13.49636,0.084626116,0.18021135,0.1380663,0.07688118
t_1980,-89.65665,13.61862,0.23311192,0.29664513,0.35350534,0.26122096
t_1981,-89.72852,13.56623,0.29931793,0.31201434,0.43672213,0.27905986
t_1982,-89.76445,13.5837,0.27831498,0.29662222,0.4128827,0.26085964
t_1983,-89.74648,13.5837,0.280596,0.30112594,0.41562352,0.26535907
t_1984,-89.72852,13.5837,0.28945863,0.30680528,0.42555413,0.2696396
t_1985,-89.74648,13.60116,0.26856205,0.2950776,0.40168098,0.2536883
t_1986,-89.76445,13.60116,0.2708653,0.29181796,0.4041724,0.25228742
t_1987,-89.72852,13.60116,0.24854606,0.2917091,0.37623346,0.2576419
t_1988,-89.76445,13.61862,0.2631848,0.28693485,0.39515284,0.24395159
t_1989,-89.74648,13.61862,0.25537318,0.28827333,0.38602915,0.24517277
t_199,-88.00375,13.49636,0.07963813,0.17228132,0.13012378,0.0754731
t_1990,-89.72852,13.61862,0.2645479,0.29470667,0.39694577,0.24886459
t_1991,-89.22546,13.44395,0.23461123,0.48955634,0.342858,0.30564117
t_1992,-89.26139,13.46142,0.23773193,0.47029483,0.346317,0.31047267
t_1993,-89.24343,13.46142,0.23320849,0.47345173,0.34129822,0.3034761
t_1994,-89.22546,13.46142,0.32678193,0.4624925,0.4665305,0.2999055
t_1995,-89.22546,13.47889,0.2979236,0.46908885,0.4358096,0.28785735
t_1996,-89.24343,13.47889,0.30386826,0.46673164,0.44261453,0.29777527
t_1997,-89.1536,13.42647,0.31987566,0.48431095,0.4586555,0.29065883
t_1998,-89.13563,13.42647,0.31906462,0.47902668,0.45695114,0.2840977
t_1999,-89.1536,13.44395,0.31337196,0.47481343,0.45120707,0.28205582
t_2,-88.02172,13.1642,0.13123463,0.22055832,0.21341996,0.10738851
t_20,-88.07562,13.21668,0.11796603,0.22044846,0.19552739,0.109020166
t_200,-87.98579,13.49636,0.08296176,0.17422023,0.13496529,0.07407667
t_2000,-89.13563,13.44395,0.3110091,0.47179186,0.44803053,0.27568698
t_2001,-89.11766,13.44395,0.29797372,0.4805164,0.43439105,0.2694662
t_2002,-89.11766,13.46142,0.2964451,0.46605545,0.43185845,0.26150078
t_2003,-89.13563,13.46142,0.304687,0.46257204,0.44075158,0.26753226
t_2004,-89.1536,13.46142,0.31183022,0.45994776,0.44851685,0.27371016
t_2005,-89.1536,13.47889,0.24688981,0.4819592,0.37318307,0.26270932
t_2006,-89.13563,13.47889,0.24545895,0.48218465,0.37213162,0.25678587
t_2007,-89.17156,13.46142,0.3027461,0.4738066,0.4403679,0.2800325
t_2008,-89.18953,13.46142,0.3102516,0.47085625,0.44866326,0.28650764
t_2009,-89.20749,13.46142,0.32385343,0.46149483,0.46280912,0.2931293
t_201,-87.98579,13.51383,0.068039216,0.15505731,0.11119758,0.072724424
t_2010,-89.17156,13.47889,0.29191,0.46738806,0.42832503,0.27174678
t_2011,-89.20749,13.47889,0.29810488,0.4677922,0.43578497,0.28445852
t_2012,-89.18953,13.47889,0.27990523,0.4756043,0.4149144,0.2749882
t_2013,-89.18953,13.49636,0.247728,0.468166,0.37363976,0.26685202
t_2014,-89.20749,13.49636,0.25396246,0.4667929,0.381333,0.2730206
t_2015,-89.17156,13.49636,0.2572394,0.46875206,0.38743383,0.26082614
t_2016,-89.18953,13.51383,0.21742493,0.44915143,0.32990178,0.2589625
t_2017,-89.26139,13.47889,0.31316307,0.46236417,0.45306376,0.30465695
t_2018,-89.24343,13.49636,0.23380773,0.45451692,0.34790096,0.28580898
t_2019,-89.22546,13.49636,0.22896121,0.4567232,0.34216464,0.2793403
t_202,-88.00375,13.51383,0.07015891,0.15978296,0.11478313,0.07407623
t_2020,-89.26139,13.49636,0.24505357,0.4546388,0.3636023,0.29241303
t_2021,-89.24343,13.51383,0.22661524,0.44162875,0.33903357,0.2773505
t_2022,-89.26139,13.51383,0.23291172,0.4400023,0.3471381,0.2836318
t_2023,-89.22546,13.51383,0.22285156,0.44420224,0.3349375,0.27107298
t_2024,-89.24343,13.5313,0.22820388,0.4333814,0.34396976,0.26906806
t_2025,-89.26139,13.5313,0.22810845,0.4288488,0.34211916,0.27497345
t_2026,-89.22546,13.5313,0.22013092,0.43367073,0.33299708,0.26305372
t_2027,-89.11766,13.47889,0.2391167,0.48219246,0.36421946,0.2510051
t_2028,-89.11766,13.49636,0.21775635,0.4680744,0.3345212,0.24360968
t_2029,-89.13563,13.49636,0.22024252,0.4676538,0.3369387,0.2492087
t_203,-88.43494,13.1642,0.2285298,0.3646883,0.35181826,0.1861717
t_2030,-89.1536,13.49636,0.24349687,0.47015145,0.3696976,0.2549479
t_2031,-89.13563,13.51383,0.2029844,0.4501825,0.31187412,0.24186994
t_2032,-89.11766,13.51383,0.20927489,0.45479253,0.32328704,0.23644917
t_2033,-89.1536,13.51383,0.21341224,0.4529455,0.32683182,0.24742804
t_2034,-89.13563,13.5313,0.1989318,0.43844336,0.30744877,0.23476495
t_2035,-89.1536,13.5313,0.20050436,0.43682158,0.30839536,0.24014555
t_2036,-89.11766,13.5313,0.19908403,0.44047818,0.30917093,0.22951856
t_2037,-89.17156,13.51383,0.20721194,0.44703212,0.31529552,0.2531227
t_2038,-89.20749,13.51383,0.22010764,0.44688287,0.33240408,0.26494306
t_2039,-89.20749,13.5313,0.22938192,0.44110835,0.34887648,0.2571116
t_204,-88.47088,13.1642,0.24454914,0.37491325,0.36979032,0.19411738
t_2040,-89.18953,13.5313,0.21388668,0.43794736,0.3264979,0.25131655
t_2041,-89.17156,13.5313,0.20180175,0.4345615,0.30882508,0.24565987
t_2042,-89.20749,13.54877,0.18533264,0.4054479,0.28029865,0.19766042
t_2043,-89.17156,13.54877,0.19669569,0.42249572,0.30274412,0.23843332
t_2044,-89.18953,13.54877,0.21525744,0.42929125,0.33062336,0.24391024
t_2045,-89.20749,13.56623,0.21540941,0.41728625,0.33129206,0.24216887
t_2046,-89.18953,13.56623,0.17766605,0.3955531,0.2716852,0.18753691
t_2047,-89.22546,13.54877,0.20851935,0.41841304,0.3167549,0.25524887
t_2048,-89.26139,13.54877,0.22512507,0.4189205,0.3398877,0.26646122
t_2049,-89.24343,13.54877,0.21842226,0.41982347,0.33091444,0.26091307
t_205,-88.12952,13.1642,0.12802997,0.23726471,0.21403079,0.12349228
t_2050,-89.26139,13.56623,0.23496506,0.41456068,0.3569466,0.2581191
t_2051,-89.24343,13.56623,0.20975602,0.40674517,0.3194595,0.2529093
t_2052,-89.22546,13.56623,0.21080552,0.411479,0.32268637,0.24758276
t_2053,-89.26139,13.5837,0.22122031,0.40091714,0.33824733,0.24995318
t_2054,-89.24343,13.5837,0.21346806,0.4009864,0.327555,0.24506336
t_2055,-89.22546,13.5837,0.21076426,0.4032943,0.32466745,0.24005693
t_2056,-89.26139,13.60116,0.20146592,0.38248214,0.30939633,0.24198513
t_2057,-89.11766,13.54877,0.20034283,0.43155834,0.31288075,0.22282082
t_2058,-89.13563,13.54877,0.20481434,0.43187433,0.3185365,0.22788858
t_2059,-89.1536,13.54877,0.19701134,0.4257178,0.30485013,0.23309563
t_206,-88.11155,13.1642,0.10309596,0.20880924,0.17279832,0.12044249
t_2060,-89.1536,13.56623,0.18561138,0.40965825,0.2883528,0.2262771
t_2061,-89.13563,13.56623,0.19836307,0.41979843,0.3102009,0.2212568
t_2062,-89.11766,13.56623,0.2018517,0.42273906,0.3166428,0.21639
t_2063,-89.1536,13.5837,0.19736966,0.4084247,0.30904356,0.21970636
t_2064,-89.11766,13.5837,0.18408436,0.40528363,0.29057625,0.21021006
t_2065,-89.13563,13.5837,0.18587291,0.40427306,0.2921522,0.21488546
t_2066,-89.11766,13.60116,0.18844293,0.3992674,0.2989173,0.20427488
t_2067,-89.17156,13.56623,0.16885442,0.39130008,0.25854325,0.18333766
t_2068,-89.17156,13.5837,0.17888948,0.3931613,0.27771434,0.17797792
t_2069,-89.20749,13.5837,0.20462833,0.40356657,0.31643537,0.23496109
t_207,-88.18342,13.1642,0.112928696,0.23204933,0.19016872,0.13304394
t_2070,-89.18953,13.5837,0.19005334,0.39803922,0.29455233,0.22980188
t_2071,-89.20749,13.60116,0.1823044,0.38088515,0.28237003,0.18053044
t_2072,-89.17156,13.60116,0.15632045,0.36409736,0.24159095,0.17282726
t_2073,-89.18953,13.60116,0.14529039,0.34390014,0.22093998,0.17668748
t_2074,-89.18953,13.61862,0.14407524,0.33852375,0.22060947,0.1714802
t_2075,-89.20749,13.61862,0.16688292,0.360439,0.2586789,0.17507139
t_2076,-89.17156,13.61862,0.15997003,0.36150151,0.24992128,0.16786322
t_2077,-89.13563,13.60116,0.17320076,0.38730517,0.2732525,0.20876886
t_2078,-89.1536,13.60116,0.18808731,0.39501923,0.29609558,0.21340089
t_2079,-89.1536,13.61862,0.19303639,0.389596,0.30526212,0.20734319
t_208,-88.14748,13.1642,0.10792672,0.22006428,0.18132535,0.12660804
t_2080,-89.13563,13.61862,0.17070831,0.3778417,0.27090898,0.20289032
t_2081,-89.11766,13.61862,0.1656249,0.376232,0.2637769,0.19856852
t_2082,-89.11766,13.63608,0.16061619,0.3647942,0.25708082,0.19307944
t_2083,-89.1536,13.63608,0.17630515,0.37203342,0.2804559,0.2015144
t_2084,-89.13563,13.63608,0.21608222,0.3875452,0.3383715,0.19723773
t_2085,-89.11766,13.65354,0.15203963,0.35007948,0.24422726,0.14876392
t_2086,-89.1536,13.65354,0.16714282,0.35813233,0.26710925,0.19584939
t_2087,-89.29733,13.5313,0.24794531,0.42813483,0.36967054,0.28632426
t_2088,-89.31529,13.54877,0.24844159,0.4153445,0.37145126,0.28212404
t_2089,-89.29733,13.54877,0.22999321,0.41195104,0.3444682,0.27710205
t_209,-88.38104,13.1642,0.14280851,0.31299815,0.23323445,0.1725798
t_2090,-89.27936,13.54877,0.22613753,0.4148094,0.33991835,0.27186918
t_2091,-89.31529,13.56623,0.22027048,0.39398435,0.3302731,0.27278587
t_2092,-89.29733,13.56623,0.22587676,0.40224117,0.34060356,0.26808986
t_2093,-89.27936,13.56623,0.22627367,0.40701994,0.3425857,0.26319003
t_2094,-89.27936,13.5837,0.2215683,0.3970508,0.33756706,0.25470603
t_2095,-89.29733,13.5837,0.23055355,0.39702442,0.35012084,0.2592923
t_2096,-89.31529,13.5837,0.21117635,0.38150427,0.31842268,0.26368204
t_2097,-89.36919,13.5837,0.21014403,0.36473095,0.31289726,0.21816804
t_2098,-89.35123,13.5837,0.21068281,0.3706091,0.31499317,0.21528497
t_2099,-89.33326,13.5837,0.25135243,0.3961024,0.37856227,0.26785207
t_21,-88.05765,13.21668,0.09944609,0.19911003,0.16583338,0.10644772
t_210,-88.41698,13.1642,0.14846614,0.33081356,0.24050374,0.18027501
t_2100,-89.38716,13.5837,0.21479155,0.36268482,0.319432,0.22081092
t_2101,-89.33326,13.60116,0.20262064,0.364352,0.3060143,0.20495106
t_2102,-89.38716,13.60116,0.19564568,0.3427916,0.2910246,0.21299098
t_2103,-89.36919,13.60116,0.21069813,0.36005268,0.3169751,0.26577136
t_2104,-89.35123,13.60116,0.17640729,0.33538848,0.26042688,0.2078463
t_2105,-89.38716,13.61862,0.17183925,0.3161813,0.25362295,0.20543043
t_2106,-89.35123,13.61862,0.21433602,0.36202368,0.32664832,0.25328463
t_2107,-89.44106,13.5837,0.23808205,0.3616288,0.35438383,0.28667337
t_2108,-89.42309,13.5837,0.24140483,0.36866203,0.36019555,0.28440103
t_2109,-89.40512,13.5837,0.20429792,0.3488269,0.30106053,0.22319019
t_211,-88.34511,13.1642,0.13717048,0.29619974,0.22590956,0.16497736
t_2110,-89.42309,13.60116,0.18704295,0.32411656,0.2745499,0.2171528
t_2111,-89.44106,13.60116,0.22740613,0.3506669,0.34062904,0.276239
t_2112,-89.40512,13.60116,0.18486616,0.32742915,0.27168494,0.21520291
t_2113,-89.42309,13.61862,0.20093432,0.33283108,0.30140916,0.20929871
t_2114,-89.44106,13.61862,0.19476862,0.3226703,0.29047707,0.21085009
t_2115,-89.40512,13.61862,0.17802434,0.31733006,0.26341438,0.2074871
t_2116,-89.42309,13.63608,0.1779916,0.30917063,0.26614472,0.20172627
t_2117,-89.31529,13.60116,0.19314034,0.3618842,0.29158396,0.20186734
t_2118,-89.27936,13.60116,0.20846781,0.38264146,0.31930494,0.24643877
t_2119,-89.29733,13.60116,0.21117336,0.37988567,0.32236737,0.25073075
t_212,-88.32715,13.1642,0.13437162,0.288171,0.22224237,0.16122785
t_2120,-89.27936,13.61862,0.2058231,0.3743466,0.31738248,0.2383922
t_2121,-89.31529,13.61862,0.20739742,0.36676818,0.31765628,0.24624266
t_2122,-89.29733,13.61862,0.21111168,0.37332568,0.3245895,0.24240823
t_2123,-89.27936,13.63608,0.19465661,0.36083746,0.30179566,0.2305725
t_2124,-89.31529,13.63608,0.20157494,0.35714653,0.31077042,0.23791379
t_2125,-89.29733,13.63608,0.1881456,0.35172164,0.29000148,0.23433019
t_2126,-89.27936,13.65354,0.19871238,0.35739225,0.31031105,0.22298358
t_2127,-89.36919,13.61862,0.21976128,0.36064225,0.33429217,0.25644246
t_2128,-89.33326,13.61862,0.19355807,0.3519586,0.29392776,0.19794062
t_2129,-89.38716,13.63608,0.20018153,0.33796144,0.30478665,0.25011554
t_213,-88.36308,13.1642,0.1399854,0.30447692,0.22957696,0.1687648
t_2130,-89.35123,13.63608,0.19662197,0.34465063,0.30073786,0.24448442
t_2131,-89.33326,13.63608,0.21029796,0.3583511,0.32361326,0.24130619
t_2132,-89.36919,13.63608,0.20426898,0.3455922,0.31227988,0.24742638
t_2133,-89.36919,13.65354,0.19605821,0.33503738,0.3016175,0.23872243
t_2134,-89.35123,13.65354,0.17249319,0.31947172,0.26319405,0.18693316
t_2135,-89.33326,13.65354,0.18646413,0.33645403,0.2876374,0.23301654
t_2136,-89.38716,13.65354,0.23633184,0.35255986,0.36177096,0.24122615
t_2137,-89.44106,13.63608,0.19276878,0.31771988,0.29041338,0.20316708
t_2138,-89.40512,13.63608,0.17750919,0.31357002,0.26611057,0.20004268
t_2139,-89.44106,13.65354,0.19415706,0.31557572,0.29581946,0.19577138
t_214,-88.36308,13.18169,0.13691162,0.30222553,0.22557126,0.16462989
t_2140,-89.40512,13.65354,0.15936545,0.29128194,0.23795609,0.1928676
t_2141,-89.42309,13.65354,0.23274581,0.34349737,0.35617027,0.24544832
t_2142,-89.42309,13.671,0.20318024,0.32288933,0.31370416,0.23658784
t_2143,-89.44106,13.671,0.18493772,0.3048422,0.28342664,0.18865813
t_2144,-89.40512,13.671,0.1730516,0.30294117,0.26455304,0.18595827
t_2145,-89.40512,13.68846,0.1976589,0.31926027,0.30777654,0.22635736
t_2146,-89.42309,13.68846,0.1545708,0.27727523,0.2348027,0.18066418
t_2147,-89.31529,13.65354,0.18276688,0.33780763,0.28251287,0.18207583
t_2148,-89.29733,13.65354,0.18147913,0.34105432,0.28144497,0.22649969
t_2149,-89.31529,13.671,0.16573843,0.31783396,0.2563855,0.17589684
t_215,-88.30918,13.1642,0.13158998,0.28037667,0.21857686,0.15751757
t_2150,-89.27936,13.671,0.24051423,0.3626886,0.36807296,0.21803465
t_2151,-89.29733,13.671,0.18975343,0.34213617,0.29724863,0.21891889
t_2152,-89.31529,13.68846,0.18224718,0.32782403,0.28639236,0.21451718
t_2153,-89.29733,13.68846,0.18043482,0.33020648,0.28428742,0.21161911
t_2154,-89.27936,13.68846,0.17145061,0.3266847,0.2703986,0.20859246
t_2155,-89.27936,13.70591,0.13281058,0.27983305,0.20624314,0.15986212
t_2156,-89.31529,13.70591,0.1490526,0.2928517,0.23271127,0.16420466
