calc_id,description,cal_time,gmpe,imt,nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations,abs_bias
54,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",451,ZhaoEtAl2016SInter,PGA,1.654,3.3996258,SSN,USGS,all,1.654
53,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",440,AbrahamsonEtAl2015SInter,SA(1.0),1.658,2.1735473,SSN,USGS,seismic,1.658
58,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",443,ZhaoEtAl2016SInter,SA(0.3),1.728,9.617083,USGS,USGS,all,1.728
57,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",441,ZhaoEtAl2016SInter,SA(1.0),1.751,2.126922,USGS,USGS,seismic,1.751
58,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",443,ZhaoEtAl2016SInter,PGA,1.773,4.6287417,USGS,USGS,all,1.773
57,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",441,AbrahamsonEtAl2015SInter,SA(1.0),1.801,2.4112098,USGS,USGS,seismic,1.801
46,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",461,ZhaoEtAl2016SInter,SA(1.0),2.116,3.3206084,GCMT,USGS,all,2.116
46,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",461,AbrahamsonEtAl2015SInter,SA(1.0),2.144,3.5986598,GCMT,USGS,all,2.144
50,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:all)",444,ZhaoEtAl2016SInter,SA(1.0),2.21,3.4696238,SCARDEC,USGS,all,2.21
54,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",451,ZhaoEtAl2016SInter,SA(1.0),2.23,3.2017303,SSN,USGS,all,2.23
50,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:all)",444,AbrahamsonEtAl2015SInter,SA(1.0),2.243,3.9864023,SCARDEC,USGS,all,2.243
54,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",451,AbrahamsonEtAl2015SInter,SA(1.0),2.265,3.8361745,SSN,USGS,all,2.265
58,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",443,ZhaoEtAl2016SInter,SA(1.0),2.335,3.8042066,USGS,USGS,all,2.335
58,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",443,AbrahamsonEtAl2015SInter,SA(1.0),2.372,4.2614765,USGS,USGS,all,2.372
