STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,REFERENCES
Budanilkanta10,Budanilkanta10,85.3488,27.742,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bhaktapur8,Bhaktapur8,85.4308,27.672,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Melamchi4,Melamchi4,85.5068,27.823,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bhimeshwor2,Bhimeshwor2,86.0718,27.67,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bhimeshwor3,Bhimeshwor3,86.0711,27.684,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bhimeshwor4,Bhimeshwor4,86.088,27.67,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bhimeshwor6,Bhimeshwor6,86.0733,27.629,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bhimeshwor7,Bhimeshwor7,86.0621,27.65,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bhimeshwor8,Bhimeshwor8,86.0488,27.635,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bhimeshwor12,Bhimeshwor12,86.0212,27.679,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bhimeshwor13,Bhimeshwor13,86.0083,27.699,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bidur1,Bidur1,85.1587,27.925,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bidur2,Bidur2,85.1685,27.916,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bidur4,Bidur4,85.1441,27.901,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bidur6,Bidur6,85.1377,27.884,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bidur7,Bidur7,85.1273,27.869,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bidur8,Bidur8,85.1325,27.927,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bidur10,Bidur10,85.1468,27.925,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Bidur11,Bidur11,85.1494,27.921,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Budanilkanta8,Budanilkanta8,85.3405,27.752,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
Lalitpur1,Lalitpur1,85.3114,27.688,macroseismic,0.19241,0.52,Stations_USGS_PanjamaniEtAl2016
KATNP,"Kanti Path, Kathmandu, Nepal",85.31561,27.71235,seismic,0.164,0,Stations_USGS_PanjamaniEtAl2016
Kritipur15,Kritipur15,85.2776,27.657,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Panauti3,Panauti3,85.5119,27.6,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Bajrabarahi1,Bajrabarahi1,85.3207,27.609,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Bajrabarahi2,Bajrabarahi2,85.3185,27.611,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Nilkantha12,Nilkantha12,84.8607,27.907,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Nilkantha4,Nilkantha4,84.9478,27.902,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Nilkantha3,Nilkantha3,84.9031,27.896,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Nagarkot11,Nagarkot11,85.48,27.709,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Bajrabarahi14,Bajrabarahi14,85.3326,27.572,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Bajrabarahi16,Bajrabarahi16,85.3156,27.575,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar3,Besisahar3,84.3762,28.184,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar4,Besisahar4,84.3997,28.197,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Nagarjune14,Nagarjune14,85.2518,27.709,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar5,Besisahar5,84.3907,28.209,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Nagarjune3,Nagarjune3,85.2672,27.734,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar7,Besisahar7,84.3783,28.219,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar8,Besisahar8,84.362,28.228,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar10,Besisahar10,84.3782,28.23,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar11,Besisahar11,84.3777,28.234,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar12,Besisahar12,84.3662,28.236,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar13,Besisahar13,84.3681,28.245,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar14,Besisahar14,84.3575,28.257,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Bhaktapur3,Bhaktapur3,85.443,27.675,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Bhaktapur7,Bhaktapur7,85.4331,27.669,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Bhaktapur16,Bhaktapur16,85.4243,27.669,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Bhaktapur9,Bhaktapur9,85.4313,27.674,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Chandragiri23,Chandragiri23,85.2711,27.688,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Anantalingeshwor15,Anantalingeshwor15,85.4118,27.647,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Anantalingeshwor2,Anantalingeshwor2,85.375,27.668,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Chandragiri12,Chandragiri12,85.2363,27.668,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Anantalingeshwor1,Anantalingeshwor1,85.3645,27.666,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 079 312 10000),,84.0056,28.2179,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Thaha9,Thaha9,85.094,27.599,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 033 305 10000),,85.328,27.6089,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Thoka13,Thoka13,85.3099,27.735,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Thoka4,Thoka4,85.3357,27.768,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Thoka2,Thoka2,85.3373,27.791,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Thoka1,Thoka1,85.3353,27.807,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Tarkeshwor18,Tarkeshwor18,85.3037,27.746,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Tarkeshwor16,Tarkeshwor16,85.3155,27.765,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Tarkeshwor14,Tarkeshwor14,85.2999,27.755,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Tarkeshwor4,Tarkeshwor4,85.2966,27.793,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Tarkeshwor2,Tarkeshwor2,85.3175,27.79,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Suryabinayak8,Suryabinayak8,85.4384,27.657,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Suryabinayak7,Suryabinayak7,85.4399,27.637,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Suryabinayak6,Suryabinayak6,85.4299,27.646,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Suryabinayak4,Suryabinayak4,85.4136,27.666,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Shankarapur15,Shankarapur15,85.4436,27.739,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Kritipur14,Kritipur14,85.2913,27.659,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Shankarapur10,Shankarapur10,85.4487,27.727,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Shankarapur4,Shankarapur4,85.4792,27.757,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
THM,THM (Intensity VII),85.3643,27.6749,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
KATNP,KATNP (Intensity VII),85.3074,27.7082,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
TVU,TVU (Intensity VII),85.3167,27.691,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Panauti7,Panauti7,85.5203,27.583,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Panauti6,Panauti6,85.515,27.58,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Chandragiri13,Chandragiri13,85.2535,27.674,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Melamchi15,Melamchi15,85.5946,27.835,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Godawari2,Godawari2,85.3657,27.616,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Madyapurthimi15,Madyapurthimi15,85.3758,27.673,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Lalitpur12,Lalitpur12,85.3249,27.669,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Madyapurthimi1,Madyapurthimi1,85.3886,27.689,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Jiri11,Jiri11,86.1854,27.574,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Dakchhinkali3,Dakchhinkali3,85.2904,27.622,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Dakchhinkali4,Dakchhinkali4,85.2806,27.613,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Dakchhinkali6,Dakchhinkali6,85.2617,27.616,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Gerkhu9,Gerkhu9,85.1911,27.973,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Kritipur3,Kritipur3,85.2846,27.679,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Godawari5,Godawari5,85.3836,27.582,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Godawari10,Godawari10,85.3544,27.615,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Lalitpur22,Lalitpur22,85.3269,27.679,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Jiri10,Jiri10,86.1655,27.592,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Gokarneshwor12,Gokarneshwor12,85.3732,27.715,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Manthali15,Manthali15,86.0435,27.414,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Lalitpur21,Lalitpur21,85.3203,27.675,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Lalitpur16,Lalitpur16,85.3236,27.676,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Gokarneshwor10,Gokarneshwor10,85.3928,27.743,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Gokarneshwor4,Gokarneshwor4,85.4165,27.754,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Lalitpur19,Lalitpur19,85.3223,27.671,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Madyapurthimi7,Madyapurthimi7,85.3945,27.681,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Gokarneshwor9,Gokarneshwor9,85.3929,27.73,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Changunarayan15,Changunarayan15,85.4062,27.692,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Manthali7,Manthali7,86.1428,27.378,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Mahalaxmi4,Mahalaxmi4,85.3722,27.642,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Chandragiri9,Chandragiri9,85.2237,27.68,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Mahalaxmi10,Mahalaxmi10,85.3581,27.66,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Kageshworimanahara1,Kageshworimanahara1,85.4216,27.727,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Manthali13,Manthali13,86.0447,27.396,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Manthali8,Manthali8,86.1328,27.352,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Chandragiri8,Chandragiri8,85.2369,27.688,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Chandragiri6,Chandragiri6,85.2151,27.689,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Lalitpur6,Lalitpur6,85.3271,27.667,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Changunarayan14,Changunarayan14,85.4133,27.703,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Kritipur9,Kritipur9,85.2783,27.672,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Manthali11,Manthali11,86.0105,27.339,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Manthali5,Manthali5,86.125,27.397,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
Chandragiri3,Chandragiri3,85.2128,27.707,macroseismic,0.13477,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 047 307 10000),,86.7462,27.7993,macroseismic,0.1255,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 034 306 10000),,85.428,27.7004,macroseismic,0.1255,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 024 306 10000),,84.4145,27.6851,macroseismic,0.11687,0.52,Stations_USGS_PanjamaniEtAl2016
Lalitpur11,Lalitpur11,85.3264,27.672,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Thoka11,Thoka11,85.321,27.749,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Kritipur4,Kritipur4,85.2779,27.676,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Kamalamai15,Kamalamai15,85.9596,27.137,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Kageshworimanahara11,Kageshworimanahara11,85.3992,27.738,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Tarkeshwor5,Tarkeshwor5,85.3052,27.769,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Thoka6,Thoka6,85.3289,27.756,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Chandragiri11,Chandragiri11,85.222,27.667,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Mahalaxmi16,Mahalaxmi16,85.3908,27.632,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Chandragiri5,Chandragiri5,85.223,27.696,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Chandragiri1,Chandragiri1,85.2403,27.703,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Dakchhinkali2,Dakchhinkali2,85.2739,27.636,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Besisahar6,Besisahar6,84.3699,28.207,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Changunarayan16,Changunarayan16,85.4019,27.698,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Bajrabarahi10,Bajrabarahi10,85.3236,27.598,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Mahalaxmi9,Mahalaxmi9,85.359,27.658,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
Mahalaxmi17,Mahalaxmi17,85.3522,27.661,macroseismic,0.09439,0.52,Stations_USGS_PanjamaniEtAl2016
MTR,"Motihari, India",84.899,26.63,seismic,0.0788,0,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 064 295 10000),,88.4576,26.7087,macroseismic,0.07099,0.52,Stations_USGS_PanjamaniEtAl2016
Bajrabarahi11,Bajrabarahi11,85.3247,27.596,macroseismic,0.06611,0.52,Stations_USGS_PanjamaniEtAl2016
Kageshworimanahara13,Kageshworimanahara13,85.3759,27.699,macroseismic,0.06611,0.52,Stations_USGS_PanjamaniEtAl2016
Thoka14,Thoka14,85.32,27.739,macroseismic,0.06611,0.52,Stations_USGS_PanjamaniEtAl2016
Madyapurthimi14,Madyapurthimi14,85.3867,27.672,macroseismic,0.06611,0.52,Stations_USGS_PanjamaniEtAl2016
Madyapurthimi2,Madyapurthimi2,85.3936,27.695,macroseismic,0.06611,0.52,Stations_USGS_PanjamaniEtAl2016
MAH,"Maharajganj, India",83.539,27.141,seismic,0.0621,0,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 030 283 10000),,85.058,25.6197,macroseismic,0.05339,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 031 283 10000),,85.1575,25.621,macroseismic,0.04972,0.52,Stations_USGS_PanjamaniEtAl2016
PTN,"Patna, India",85.149,25.622,seismic,0.047,0,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 074 291 10000),,89.4546,26.334,macroseismic,0.0463,0.52,Stations_USGS_PanjamaniEtAl2016
GDA,"Gonda, India",82.237,27.116,seismic,0.0433,0,Stations_USGS_PanjamaniEtAl2016
UTR,"Utrala, India",82.415,27.31,seismic,0.0417,0,Stations_USGS_PanjamaniEtAl2016
KSN,"Kishanganj, India",87.947,26.095,seismic,0.0406,0,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 073 296 10000),,83.3637,26.7867,macroseismic,0.0374,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 062 266 10000),,88.2298,24.0923,macroseismic,0.03483,0.52,Stations_USGS_PanjamaniEtAl2016
BRP,"Balarampur, India",82.055,27.504,seismic,0.0329,0,Stations_USGS_PanjamaniEtAl2016
FZB,"Faizabad, India",82.146,26.73,seismic,0.0328,0,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 040 293 10000),,80.0464,26.5324,macroseismic,0.0302,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 063 295 10000),,88.3571,26.7097,macroseismic,0.02813,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 058 281 10000),,81.8454,25.4496,macroseismic,0.02813,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 049 296 10000),,80.9497,26.8064,macroseismic,0.02813,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(46R 037 289 10000),,91.7492,26.169,macroseismic,0.02439,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 063 248 10000),,88.3121,22.466,macroseismic,0.02439,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 066 269 10000),,88.6266,24.3595,macroseismic,0.02271,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(46R 038 275 10000),,91.8613,24.9058,macroseismic,0.02271,0.52,Stations_USGS_PanjamaniEtAl2016
JAU,"Jaunpur, India",82.693,25.733,seismic,0.0215,0,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 076 303 10000),,89.6802,27.4127,macroseismic,0.02115,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 073 311 10000),,77.3928,28.1397,macroseismic,0.02115,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 069 315 10000),,76.9924,28.5071,macroseismic,0.02115,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 073 294 10000),,83.36,26.6063,macroseismic,0.02115,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 064 248 10000),,88.4093,22.4652,macroseismic,0.02115,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 072 316 10000),,77.3008,28.5925,macroseismic,0.02115,0.52,Stations_USGS_PanjamaniEtAl2016
VNS,"Varanasi, India",82.854,25.553,seismic,0.0206,0,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 065 249 10000),,88.5074,22.5546,macroseismic,0.0197,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 070 316 10000),,77.0964,28.5958,macroseismic,0.0197,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 064 249 10000),,88.4102,22.5555,macroseismic,0.0197,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 063 249 10000),,88.313,22.5563,macroseismic,0.0197,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 053 260 10000),,87.3429,23.555,macroseismic,0.0197,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 073 316 10000),,77.4029,28.5907,macroseismic,0.0197,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(46Q 023 263 10000),,90.3991,23.8044,macroseismic,0.01834,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 053 246 10000),,87.3398,22.2903,macroseismic,0.01834,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 072 317 10000),,77.3027,28.6827,macroseismic,0.01834,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 076 304 10000),,89.6824,27.5028,macroseismic,0.01834,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 021 335 10000),,78.0369,30.2932,macroseismic,0.01834,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 049 297 10000),,80.9496,26.8967,macroseismic,0.01708,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(46Q 023 262 10000),,90.4009,23.7142,macroseismic,0.01708,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 073 317 10000),,77.405,28.6809,macroseismic,0.01708,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 061 256 10000),,88.1237,23.19,macroseismic,0.01708,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 072 315 10000),,77.2988,28.5023,macroseismic,0.01708,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 043 292 10000),,80.348,26.4438,macroseismic,0.01591,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 070 315 10000),,77.0946,28.5056,macroseismic,0.01591,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 070 314 10000),,77.0928,28.4154,macroseismic,0.01591,0.52,Stations_USGS_PanjamaniEtAl2016
AMT,"Amethi, India",81.678,26.187,seismic,0.0156,0,Stations_USGS_PanjamaniEtAl2016
UTM:(44Q 061 244 10000),,82.1149,22.1062,macroseismic,0.01482,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 042 293 10000),,80.2472,26.5336,macroseismic,0.01482,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 075 305 10000),,89.5834,27.595,macroseismic,0.01482,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 071 317 10000),,77.2004,28.6844,macroseismic,0.01482,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(44R 070 279 10000),,83.0355,25.2574,macroseismic,0.01482,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 028 246 10000),,84.9133,22.2772,macroseismic,0.01482,0.52,Stations_USGS_PanjamaniEtAl2016
LEH,"Laharpur, India",80.89,27.709,seismic,0.0147,0,Stations_USGS_PanjamaniEtAl2016
LAK,"Lakhimpur, India",80.79,27.949,seismic,0.0143,0,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 064 251 10000),,88.4121,22.7361,macroseismic,0.0138,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(46Q 023 264 10000),,90.3973,23.8946,macroseismic,0.0138,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 072 314 10000),,77.2968,28.4121,macroseismic,0.01285,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 071 316 10000),,77.1986,28.5942,macroseismic,0.01285,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 070 317 10000),,77.0982,28.686,macroseismic,0.01285,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45R 079 268 10000),,89.9052,24.2502,macroseismic,0.01285,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 074 315 10000),,77.503,28.4987,macroseismic,0.01197,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 064 250 10000),,88.4111,22.6458,macroseismic,0.01197,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 071 315 10000),,77.1967,28.504,macroseismic,0.01114,0.52,Stations_USGS_PanjamaniEtAl2016
PHN,"Pihani, India",80.16,27.65,seismic,0.0106,0,Stations_USGS_PanjamaniEtAl2016
UTM:(43Q 024 254 10000),,72.5124,22.9938,macroseismic,0.01038,0.52,Stations_USGS_PanjamaniEtAl2016
KHA,"Khatima, India",79.961,28.925,seismic,0.00987,0,Stations_USGS_PanjamaniEtAl2016
BSR,"Bisalpur, India",79.805,28.209,seismic,0.009,0,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 063 251 10000),,88.3147,22.7369,macroseismic,0.009,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43Q 027 234 10000),,72.8326,21.1926,macroseismic,0.009,0.52,Stations_USGS_PanjamaniEtAl2016
HAR,"Hardoi, India",80.133,27.396,seismic,0.00877,0,Stations_USGS_PanjamaniEtAl2016
NAR,"Narora, India",78.425,28.226,seismic,0.00803,0,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 057 297 10000),,75.7552,26.8947,macroseismic,0.0078,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(43R 078 330 10000),,77.9497,29.8426,macroseismic,0.00727,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(44Q 074 196 10000),,83.3107,17.7587,macroseismic,0.00727,0.52,Stations_USGS_PanjamaniEtAl2016
UTM:(45Q 037 224 10000),,85.8028,20.2988,macroseismic,0.00727,0.52,Stations_USGS_PanjamaniEtAl2016
BRE,"Bareilly, India",79.418,28.343,seismic,0.00687,0,Stations_USGS_PanjamaniEtAl2016
TDR,"Takurdwar, India",78.855,29.148,seismic,0.00534,0,Stations_USGS_PanjamaniEtAl2016
TAN,"Tanakpur, India",80.112,29.074,seismic,0.00519,0,Stations_USGS_PanjamaniEtAl2016
UTM:(43Q 024 255 10000),,72.5107,23.0841,macroseismic,0.00474,0.52,Stations_USGS_PanjamaniEtAl2016
MRT,"Eerut, India",77.617,29.154,seismic,0.00466,0,Stations_USGS_PanjamaniEtAl2016
HDR,"Haridwar, India",78.052,29.975,seismic,0.00413,0,Stations_USGS_PanjamaniEtAl2016
