STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES,GMICE
UTM:(29R 0596 3503 1000),,-7.9821,31.6627,macroseismic,320.17,6.2,0.52,0.51,0.05255471609983867,0.47,2.9371391915395884,0.73,0.11790385868279536,0.64,0.028064998123416153,0.74,0.004198069337491832,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0597 3457 1000),,-7.9761,31.2476,macroseismic,677.97,8.3,0.5298,0.51,0.2867172348800732,0.47,18.21282683874381,0.73,0.7115364679492746,0.64,0.208705700863919,0.74,0.03405183469432462,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0597 3496 1000),,-7.9722,31.5995,macroseismic,284.98,7.1,0.5298,0.51,0.10874296442435272,0.47,6.420179488986249,0.73,0.2547419737102467,0.64,0.06631457656900912,0.74,0.010295797613027756,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0597 3498 1000),,-7.972,31.6175,macroseismic,279.31,4.8,0.5298,0.51,0.016958351165996137,0.47,0.8702071383502098,0.73,0.035569840846728644,0.64,0.007366346686524448,0.74,0.00103989382967148,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0597 3499 1000),,-7.9719,31.6265,macroseismic,273.02,5.6,0.5298,0.51,0.03236572789316854,0.47,1.7438512378644522,0.73,0.07054718539774715,0.64,0.015819850022181912,0.74,0.0023083908681511152,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0597 3500 1000),,-7.9718,31.6356,macroseismic,273.02,7.3,0.52,0.51,0.12781346441247168,0.47,7.638689691455168,0.73,0.30230821692221377,0.64,0.08027800158953052,0.74,0.01256724505037783,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0597 3505 1000),,-7.9713,31.6807,macroseismic,291.59,5.9,0.5298,0.51,0.04124283744833888,0.47,2.2631689762248226,0.73,0.09120189349791458,0.64,0.02107092929097482,0.74,0.0031130025574244804,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0598 3461 1000),,-7.9652,31.2836,macroseismic,690.19,8.7,0.5298,0.51,0.3960998489878666,0.47,25.782246405514098,0.73,1.002065357566047,0.64,0.3058506556694209,0.74,0.05073418516138742,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0598 3490 1000),,-7.9623,31.5453,macroseismic,316.27,6.1,0.5298,0.51,0.04847568727206866,0.47,2.6927043953158103,0.73,0.10823140529893432,0.64,0.0255076965371783,0.74,0.0037997897250916794,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0598 3495 1000),,-7.9618,31.5904,macroseismic,302.75,7.6,0.5298,0.51,0.1628695005368703,0.47,9.913486399149742,0.73,0.3908176016922234,0.64,0.1069246606473491,0.74,0.01694767836823952,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0598 3504 1000),,-7.9609,31.6715,macroseismic,321.33,7.1,0.5298,0.51,0.10874296442435272,0.47,6.420179488986249,0.73,0.2547419737102467,0.64,0.06631457656900912,0.74,0.010295797613027756,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0599 3496 1000),,-7.9512,31.5993,macroseismic,281.65,6.1,0.5298,0.51,0.04847568727206866,0.47,2.6927043953158103,0.73,0.10823140529893432,0.64,0.0255076965371783,0.74,0.0037997897250916794,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0599 3504 1000),,-7.9503,31.6715,macroseismic,328.21,5.8,0.5298,0.51,0.038041778906395325,0.47,2.0748233747916416,0.73,0.08371998346347094,0.64,0.019150931981074544,0.74,0.0028176654983390146,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0600 3502 1000),,-7.94,31.6533,macroseismic,275.51,6.1,0.5106,0.51,0.04847568727206866,0.47,2.6927043953158103,0.73,0.10823140529893432,0.64,0.0255076965371783,0.74,0.0037997897250916794,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0601 3486 1000),,-7.9311,31.5089,macroseismic,331.75,6.6,0.5298,0.51,0.07260433827584006,0.47,4.157841450645958,0.73,0.16604542090429417,0.64,0.04112823963062072,0.74,0.006254747475446656,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0601 3497 1000),,-7.93,31.6081,macroseismic,286.59,6.8,0.5298,0.51,0.08533712553758507,0.47,4.946973940874865,0.73,0.19704995761229174,0.64,0.049788343035044653,0.74,0.007634662918461771,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0601 3502 1000),,-7.9295,31.6532,macroseismic,275.51,7.0,0.5298,0.51,0.10030289054284881,0.47,5.8858788778232425,0.73,0.23384376144516641,0.64,0.06027194755813732,0.74,0.009319013774312738,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0602 3484 1000),,-7.9208,31.4908,macroseismic,350.24,8.0,0.5298,0.51,0.22500420874373905,0.47,14.033623190051735,0.73,0.5503931244894985,0.64,0.15669422268223146,0.74,0.025250523506541382,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0602 3499 1000),,-7.9192,31.6261,macroseismic,265.38,6.5,0.5298,0.51,0.0669691601067542,0.47,3.811817288547369,0.73,0.1524235885805425,0.64,0.03738060665434054,0.74,0.005661346509451639,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0602 3502 1000),,-7.9189,31.6532,macroseismic,270.35,4.3,0.5298,0.51,0.011322570349026957,0.47,0.563564198896224,0.73,0.023185064906546426,0.64,0.004568601465928553,0.74,0.0006317405945936701,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0603 3503 1000),,-7.9083,31.6621,macroseismic,285.65,6.2,0.52,0.51,0.05255471609983867,0.47,2.9371391915395884,0.73,0.11790385868279536,0.64,0.028064998123416153,0.74,0.004198069337491832,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0604 3503 1000),,-7.8977,31.662,macroseismic,285.65,7.3,0.5298,0.51,0.12781346441247168,0.47,7.638689691455168,0.73,0.30230821692221377,0.64,0.08027800158953052,0.74,0.01256724505037783,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0605 3503 1000),,-7.8872,31.6619,macroseismic,278.49,7.5,0.52,0.51,0.1502284011806807,0.47,9.088465564310399,0.73,0.3587561825309524,0.64,0.09718161334412258,0.74,0.015339816699232971,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0606 3503 1000),,-7.8766,31.6618,macroseismic,278.49,7.3,0.5298,0.51,0.12781346441247168,0.47,7.638689691455168,0.73,0.30230821692221377,0.64,0.08027800158953052,0.74,0.01256724505037783,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0609 3487 1000),,-7.8468,31.5172,macroseismic,331.86,7.7,0.5298,0.51,0.17657429618269072,0.47,10.813399895803414,0.73,0.4257442943977242,0.64,0.11764450765050234,0.74,0.018724070026707423,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0609 3502 1000),,-7.8451,31.6525,macroseismic,272.14,8.2,0.5298,0.51,0.2644637064950549,0.47,16.697117733158727,0.73,0.6531643044421207,0.64,0.1896882964255104,0.74,0.030821265965397297,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0610 3502 1000),,-7.8345,31.6524,macroseismic,276.44,3.4,0.5298,0.51,0.005472119261816834,0.47,0.257822464055141,0.73,0.010730892033529579,0.64,0.0019334782517157955,0.74,0.0002575896418220895,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0616 3469 1000),,-7.7752,31.3542,macroseismic,752.32,6.3,0.5298,0.51,0.05697697835273569,0.47,3.2037629698547136,0.73,0.1284407224862065,0.64,0.030878684734206963,0.74,0.004638095115109002,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0617 3469 1000),,-7.7646,31.354,macroseismic,660.17,7.1,0.5298,0.51,0.10874296442435272,0.47,6.420179488986249,0.73,0.2547419737102467,0.64,0.06631457656900912,0.74,0.010295797613027756,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0621 3507 1000),,-7.7179,31.6964,macroseismic,287.5,6.0,0.5298,0.51,0.04471325184280872,0.47,2.4686119682167473,0.73,0.09935244888377458,0.64,0.023183417998874262,0.74,0.0034392957319610744,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0650 3387 1000),,-7.43,30.6106,macroseismic,788.29,2.2,0.5298,0.51,0.002075405304680971,0.47,0.09088465564310395,0.73,0.0038418390896694955,0.64,0.0006143473371219606,0.74,7.788393322179987e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0669 3519 1000),,-7.2095,31.7985,macroseismic,312.84,7.6,0.5298,0.51,0.1628695005368703,0.47,9.913486399149742,0.73,0.3908176016922234,0.64,0.1069246606473491,0.74,0.01694767836823952,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0673 3454 1000),,-7.1787,31.2118,macroseismic,662.85,5.3,0.5298,0.51,0.025399327661846403,0.47,1.3436986684370715,0.73,0.054570197795925326,0.64,0.011877390468560149,0.74,0.001711745590267712,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0678 3435 1000),,-7.1296,31.0397,macroseismic,548.42,7.1,0.5298,0.51,0.10874296442435272,0.47,6.420179488986249,0.73,0.2547419737102467,0.64,0.06631457656900912,0.74,0.010295797613027756,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0698 3423 1000),,-6.9225,30.9282,macroseismic,357.27,7.0,0.5298,0.51,0.10030289054284881,0.47,5.8858788778232425,0.73,0.23384376144516641,0.64,0.06027194755813732,0.74,0.009319013774312738,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0698 3424 1000),,-6.9223,30.9373,macroseismic,357.27,,,0.51,,0.47,,0.73,,0.64,,0.74,,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0699 3422 1000),,-6.9122,30.9191,macroseismic,373.53,6.0,0.52,0.51,0.04471325184280872,0.47,2.4686119682167473,0.73,0.09935244888377458,0.64,0.023183417998874262,0.74,0.0034392957319610744,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0701 3422 1000),,-6.8913,30.9187,macroseismic,328.44,6.7,0.5298,0.51,0.07871369340857193,0.47,4.535276541362711,0.73,0.18088461280857007,0.64,0.045251595586861496,0.74,0.006910346490237302,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0701 3423 1000),,-6.8911,30.9277,macroseismic,339.2,4.9,0.5298,0.51,0.01838532636057791,0.47,0.9492016632988585,0.73,0.03874865596523403,0.64,0.008104867706592645,0.74,0.0011488915746477165,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0706 3535 1000),,-6.8155,31.9367,macroseismic,518.51,6.1,0.5298,0.51,0.04847568727206866,0.47,2.6927043953158103,0.73,0.10823140529893432,0.64,0.0255076965371783,0.74,0.0037997897250916794,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0728 3538 1000),,-6.5822,31.9595,macroseismic,402.8,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0729 3538 1000),,-6.5717,31.9593,macroseismic,436.94,5.4,0.5298,0.51,0.027536576158338478,0.47,1.4656751879454657,0.73,0.059447041932535284,0.64,0.013068171041056927,0.74,0.0018911643001288335,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0733 3439 1000),,-6.5528,31.0661,macroseismic,338.05,6.3,0.5298,0.51,0.05697697835273569,0.47,3.2037629698547136,0.73,0.1284407224862065,0.64,0.030878684734206963,0.74,0.004638095115109002,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29R 0772 3476 1000),,-6.1344,31.3911,macroseismic,755.36,4.7,0.5298,0.51,0.015642130502827957,0.47,0.7977867010935025,0.73,0.03265180549737719,0.64,0.006695120200658084,0.74,0.0009412369285764847,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0463 4283 1000),,-9.4197,38.6994,macroseismic,760.0,2.7,0.5298,0.51,0.003108433057479368,0.47,0.14033623190051728,0.73,0.005894035903246488,0.64,0.0009905647286009619,0.74,0.0001282029717276408,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0464 4320 1000),,-9.4102,39.0328,macroseismic,760.0,1.0,0.5298,0.51,0.0007871369340857194,0.47,0.03203762969854713,0.73,0.0013754427446287327,0.64,0.00019520398033642927,0.74,2.3548722732753912e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0472 4292 1000),,-9.3166,38.7808,macroseismic,760.0,2.2,0.5298,0.51,0.002075405304680971,0.47,0.09088465564310395,0.73,0.0038418390896694955,0.64,0.0006143473371219606,0.74,7.788393322179987e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0473 4283 1000),,-9.3047,38.6997,macroseismic,760.0,2.2,0.5298,0.51,0.002075405304680971,0.47,0.09088465564310395,0.73,0.0038418390896694955,0.64,0.0006143473371219606,0.74,7.788393322179987e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0474 3577 1000),,-9.2709,32.3341,macroseismic,486.08,5.9,0.5298,0.51,0.04124283744833888,0.47,2.2631689762248226,0.73,0.09120189349791458,0.64,0.02107092929097482,0.74,0.0031130025574244804,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0474 4283 1000),,-9.2932,38.6998,macroseismic,760.0,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0474 4289 1000),,-9.2935,38.7538,macroseismic,760.0,2.7,0.5298,0.51,0.003108433057479368,0.47,0.14033623190051728,0.73,0.005894035903246488,0.64,0.0009905647286009619,0.74,0.0001282029717276408,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0476 3569 1000),,-9.2495,32.262,macroseismic,403.42,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0477 3572 1000),,-9.239,32.289,macroseismic,328.46,5.2,0.5298,0.51,0.023427961485272857,0.47,1.2318732870756217,0.73,0.050093434268200523,0.64,0.010795114626172966,0.74,0.0015493487084127762,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0478 3571 1000),,-9.2283,32.28,macroseismic,328.46,6.0,0.52,0.51,0.04471325184280872,0.47,2.4686119682167473,0.73,0.09935244888377458,0.64,0.023183417998874262,0.74,0.0034392957319610744,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0478 3572 1000),,-9.2283,32.2891,macroseismic,328.46,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0479 3572 1000),,-9.2177,32.2891,macroseismic,292.38,4.6,0.52,0.51,0.014428068169629056,0.47,0.7313932423587083,0.73,0.0299731563835941,0.64,0.006085056325581227,0.74,0.0008519398138903978,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0480 4289 1000),,-9.2244,38.754,macroseismic,760.0,3.4,0.52,0.51,0.005472119261816834,0.47,0.257822464055141,0.73,0.010730892033529579,0.64,0.0019334782517157955,0.74,0.0002575896418220895,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0482 3566 1000),,-9.1857,32.235,macroseismic,334.9,5.4,0.5298,0.51,0.027536576158338478,0.47,1.4656751879454657,0.73,0.059447041932535284,0.64,0.013068171041056927,0.74,0.0018911643001288335,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0482 4289 1000),,-9.2014,38.754,macroseismic,760.0,2.0,0.52,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0483 4279 1000),,-9.1897,38.6639,macroseismic,760.0,2.7,0.5298,0.51,0.003108433057479368,0.47,0.14033623190051728,0.73,0.005894035903246488,0.64,0.0009905647286009619,0.74,0.0001282029717276408,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0483 4290 1000),,-9.1899,38.763,macroseismic,760.0,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0485 4285 1000),,-9.1668,38.718,macroseismic,760.0,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0486 4284 1000),,-9.1553,38.709,macroseismic,760.0,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0486 4285 1000),,-9.1553,38.718,macroseismic,760.0,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0486 4295 1000),,-9.1555,38.8082,macroseismic,760.0,2.5,0.5298,0.51,0.002644637064950552,0.47,0.1179500456232935,0.73,0.004966647464625161,0.64,0.0008182675109084317,0.74,0.0001050311221755658,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0488 4286 1000),,-9.1323,38.7271,macroseismic,760.0,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0488 4292 1000),,-9.1324,38.7812,macroseismic,760.0,3.3,0.5298,0.51,0.005047401294060274,0.47,0.23636594553373028,0.73,0.009850564161981256,0.64,0.0017572984074013319,0.74,0.0002331515741163068,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0488 4361 1000),,-9.1336,39.4029,macroseismic,760.0,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0490 4291 1000),,-9.1094,38.7722,macroseismic,760.0,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0491 4291 1000),,-9.0978,38.7722,macroseismic,760.0,2.5,0.5298,0.51,0.002644637064950552,0.47,0.1179500456232935,0.73,0.004966647464625161,0.64,0.0008182675109084317,0.74,0.0001050311221755658,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0493 4279 1000),,-9.0747,38.6641,macroseismic,760.0,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0495 4302 1000),,-9.0519,38.8713,macroseismic,760.0,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0497 3621 1000),,-9.0267,32.7313,macroseismic,429.89,4.1,0.5298,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0509 4264 1000),,-8.891,38.5288,macroseismic,760.0,2.0,0.5298,0.51,0.0017657429618269077,0.47,0.07638689691455168,0.73,0.003237350550188337,0.64,0.0005074887605679298,0.74,6.380692113058715e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0513 4265 1000),,-8.8451,38.5378,macroseismic,760.0,2.2,0.5298,0.51,0.002075405304680971,0.47,0.09088465564310395,0.73,0.0038418390896694955,0.64,0.0006143473371219606,0.74,7.788393322179987e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0514 3613 1000),,-8.8454,32.659,macroseismic,254.6,5.0,0.5298,0.51,0.01993237562285764,0.47,1.0353670498698244,0.73,0.04221155628955127,0.64,0.0089174299468603,0.74,0.0012693140517176682,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0515 3579 1000),,-8.8353,32.3523,macroseismic,276.28,4.8,0.5298,0.51,0.016958351165996137,0.47,0.8702071383502098,0.73,0.035569840846728644,0.64,0.007366346686524448,0.74,0.00103989382967148,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0528 4106 1000),,-8.6792,37.1044,macroseismic,760.0,2.7,0.5298,0.51,0.003108433057479368,0.47,0.14033623190051728,0.73,0.005894035903246488,0.64,0.0009905647286009619,0.74,0.0001282029717276408,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0529 4106 1000),,-8.668,37.1043,macroseismic,760.0,2.2,0.5298,0.51,0.002075405304680971,0.47,0.09088465564310395,0.73,0.0038418390896694955,0.64,0.0006143473371219606,0.74,7.788393322179987e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0529 4107 1000),,-8.668,37.1134,macroseismic,760.0,3.1,0.5298,0.51,0.004294300149663039,0.47,0.19866127002226885,0.73,0.008300641584704931,0.64,0.0014516367807468121,0.74,0.00019101095034254677,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0540 3675 1000),,-8.5654,33.2176,macroseismic,373.11,3.1,0.5298,0.51,0.004294300149663039,0.47,0.19866127002226885,0.73,0.008300641584704931,0.64,0.0014516367807468121,0.74,0.00019101095034254677,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0540 4108 1000),,-8.5441,37.122,macroseismic,760.0,2.2,0.5298,0.51,0.002075405304680971,0.47,0.09088465564310395,0.73,0.0038418390896694955,0.64,0.0006143473371219606,0.74,7.788393322179987e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0541 4110 1000),,-8.5327,37.1399,macroseismic,760.0,2.2,0.5298,0.51,0.002075405304680971,0.47,0.09088465564310395,0.73,0.0038418390896694955,0.64,0.0006143473371219606,0.74,7.788393322179987e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0543 3568 1000),,-8.5382,32.2523,macroseismic,308.77,6.1,0.5298,0.51,0.04847568727206866,0.47,2.6927043953158103,0.73,0.10823140529893432,0.64,0.0255076965371783,0.74,0.0037997897250916794,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0543 3675 1000),,-8.5332,33.2175,macroseismic,296.56,2.2,0.5298,0.51,0.002075405304680971,0.47,0.09088465564310395,0.73,0.0038418390896694955,0.64,0.0006143473371219606,0.74,7.788393322179987e-05,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0543 3676 1000),,-8.5331,33.2265,macroseismic,309.41,4.1,0.5106,0.51,0.009633178087427915,0.47,0.4736654395750486,0.73,0.019537044857809882,0.64,0.003773946357991026,0.74,0.0005175576094678517,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0543 3677 1000),,-8.5331,33.2356,macroseismic,309.41,2.7,0.5298,0.51,0.003108433057479368,0.47,0.14033623190051728,0.73,0.005894035903246488,0.64,0.0009905647286009619,0.74,0.0001282029717276408,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0543 3678 1000),,-8.533,33.2446,macroseismic,394.0,3.4,0.5298,0.51,0.005472119261816834,0.47,0.257822464055141,0.73,0.010730892033529579,0.64,0.0019334782517157955,0.74,0.0002575896418220895,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0544 3568 1000),,-8.5276,32.2523,macroseismic,308.77,5.9,0.5298,0.51,0.04124283744833888,0.47,2.2631689762248226,0.73,0.09120189349791458,0.64,0.02107092929097482,0.74,0.0031130025574244804,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0544 3677 1000),,-8.5224,33.2355,macroseismic,288.69,4.3,0.5298,0.51,0.011322570349026957,0.47,0.563564198896224,0.73,0.023185064906546426,0.64,0.004568601465928553,0.74,0.0006317405945936701,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0545 3676 1000),,-8.5117,33.2265,macroseismic,288.69,4.4,0.5106,0.51,0.012275317869632957,0.47,0.6147226923260455,0.73,0.025257074032649596,0.64,0.005026631525941179,0.74,0.0006979572585029179,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0545 3677 1000),,-8.5116,33.2355,macroseismic,288.69,3.4,0.5298,0.51,0.005472119261816834,0.47,0.257822464055141,0.73,0.010730892033529579,0.64,0.0019334782517157955,0.74,0.0002575896418220895,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
UTM:(29S 0545 3678 1000),,-8.5116,33.2445,macroseismic,299.47,3.8,0.52,0.51,0.007559732550280279,0.47,0.3649758687106111,0.73,0.015112444192176047,0.64,0.002833442443411836,0.74,0.0003837855052795582,inferred,Stations_USGS_CataldiEtAl2021,CataldiEtAl2021
