STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES,GMICE
UTM:(29R 0538 3404 1000),,-8.5977,30.7729,macroseismic,843.85,7.2,0.5298,1.31,0.1779942285516173,1.38,14.55935025344195,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0539 3459 1000),,-8.5851,31.2691,macroseismic,414.52,8.9,0.5298,1.31,0.5499452625892756,1.38,47.50476347816842,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0547 3442 1000),,-8.5018,31.1154,macroseismic,741.54,8.2,0.5298,1.31,0.34561322983288745,1.38,29.191525937120637,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0556 3459 1000),,-8.4065,31.2684,macroseismic,441.18,8.7,0.5298,1.31,0.48159567452966956,1.38,41.33464379381042,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0557 3437 1000),,-8.3972,31.0699,macroseismic,898.41,9.1,0.5298,1.31,0.6279952413188772,1.38,54.59591146772254,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0563 3397 1000),,-8.3369,30.7086,macroseismic,389.57,4.8,0.5298,1.31,0.03620455962328231,1.38,2.7419937797821756,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0569 3506 1000),,-8.2667,31.6917,macroseismic,238.42,6.9,0.5298,1.31,0.1458648296538657,1.38,11.81700863474787,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0570 3499 1000),,-8.2566,31.6285,macroseismic,260.16,7.3,0.5298,1.31,0.19020606650563443,1.38,15.608223466355733,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0576 3504 1000),,-8.1929,31.6732,macroseismic,266.65,7.1,0.5298,1.31,0.16656642966088991,1.38,13.580961360485487,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0577 3480 1000),,-8.1843,31.4566,macroseismic,427.5,3.8,0.5298,1.31,0.018645705962451423,1.38,1.3675766014630482,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0578 3484 1000),,-8.1734,31.4927,macroseismic,360.48,8.3,0.5298,1.31,0.36932508157003424,1.38,31.294518795080478,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0583 3500 1000),,-8.1194,31.6367,macroseismic,276.28,6.7,0.5298,1.31,0.1277361144935858,1.38,10.282165552727388,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0583 3513 1000),,-8.1183,31.7539,macroseismic,267.48,6.1,0.5298,1.31,0.08578335720661735,1.38,6.773540158595532,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0584 3060 1000),,-8.1432,27.666,macroseismic,760.0,2.7,0.5298,1.31,0.008986197293934637,1.38,0.6362464580296521,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0584 3513 1000),,-8.1078,31.7539,macroseismic,277.49,6.1,0.5298,1.31,0.08578335720661735,1.38,6.773540158595532,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0585 3061 1000),,-8.133,27.675,macroseismic,760.0,4.1,0.5298,1.31,0.02275276402448995,1.38,1.6849464491854573,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0585 3513 1000),,-8.0972,31.7538,macroseismic,277.49,6.4,0.5298,1.31,0.10467871196087891,1.38,8.345457524229971,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0587 3500 1000),,-8.0773,31.6364,macroseismic,283.87,6.8,0.52,1.31,0.13649984095688017,1.38,11.022905203279514,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0587 3502 1000),,-8.0771,31.6544,macroseismic,281.46,7.4,0.5298,1.31,0.20325573491869928,1.38,16.732658774941203,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0588 3483 1000),,-8.0683,31.4829,macroseismic,313.02,7.7,0.5298,1.31,0.24802653128513788,1.38,20.615762187000858,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0588 3498 1000),,-8.0669,31.6182,macroseismic,282.75,6.1,0.5298,1.31,0.08578335720661735,1.38,6.773540158595532,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0588 3499 1000),,-8.0668,31.6273,macroseismic,288.54,5.4,0.52,1.31,0.05391057104574011,1.38,4.16231886548893,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0588 3501 1000),,-8.0666,31.6453,macroseismic,290.38,4.6,0.5298,1.31,0.03170489955806069,1.38,2.3858520256442723,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0588 3506 1000),,-8.0662,31.6904,macroseismic,292.41,5.6,0.5298,1.31,0.06156173055134199,1.38,4.78363801106176,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0589 3493 1000),,-8.0568,31.5731,macroseismic,320.41,,,1.31,,1.38,,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0589 3494 1000),,-8.0567,31.5821,macroseismic,302.13,7.1,0.5298,1.31,0.16656642966088991,1.38,13.580961360485487,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0589 3497 1000),,-8.0565,31.6091,macroseismic,279.24,6.7,0.5298,1.31,0.1277361144935858,1.38,10.282165552727388,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0589 3498 1000),,-8.0564,31.6182,macroseismic,279.24,6.0,0.5106,1.31,0.08027579124616066,1.38,6.318358001301276,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0589 3499 1000),,-8.0563,31.6272,macroseismic,289.83,7.9,0.52,1.31,0.2832272445343759,1.38,23.69312558978177,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0589 3501 1000),,-8.0561,31.6452,macroseismic,296.85,5.3,0.5298,1.31,0.05044933992039312,1.38,3.882610878796682,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0590 3486 1000),,-8.0469,31.5098,macroseismic,314.68,4.8,0.5298,1.31,0.03620455962328231,1.38,2.7419937797821756,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0590 3496 1000),,-8.046,31.6,macroseismic,296.76,5.3,0.5298,1.31,0.05044933992039312,1.38,3.882610878796682,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0590 3499 1000),,-8.0457,31.6271,macroseismic,289.83,6.4,0.5298,1.31,0.10467871196087891,1.38,8.345457524229971,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0590 3500 1000),,-8.0456,31.6361,macroseismic,289.83,3.8,0.5298,1.31,0.018645705962451423,1.38,1.3675766014630482,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0590 3502 1000),,-8.0455,31.6542,macroseismic,296.85,6.9,0.5298,1.31,0.1458648296538657,1.38,11.81700863474787,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0590 3505 1000),,-8.0452,31.6812,macroseismic,290.04,5.6,0.5298,1.31,0.06156173055134199,1.38,4.78363801106176,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0591 3495 1000),,-8.0356,31.5909,macroseismic,306.45,5.8,0.5298,1.31,0.07029876692013824,1.38,5.49770292963534,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0591 3502 1000),,-8.0349,31.6541,macroseismic,327.99,4.8,0.5298,1.31,0.03620455962328231,1.38,2.7419937797821756,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0592 3495 1000),,-8.025,31.5909,macroseismic,306.45,7.3,0.5298,1.31,0.19020606650563443,1.38,15.608223466355733,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0592 3496 1000),,-8.0249,31.5999,macroseismic,295.14,8.4,0.5298,1.31,0.39466375735288173,1.38,33.54901380370401,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0592 3500 1000),,-8.0246,31.636,macroseismic,277.96,6.5,0.5298,1.31,0.11186051486597032,1.38,8.946674384481357,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0592 3502 1000),,-8.0244,31.654,macroseismic,301.55,6.1,0.5298,1.31,0.08578335720661735,1.38,6.773540158595532,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0592 3504 1000),,-8.0242,31.672,macroseismic,325.85,5.6,0.5106,1.31,0.06156173055134199,1.38,4.78363801106176,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0593 3498 1000),,-8.0142,31.6178,macroseismic,282.4,5.7,0.5016,1.31,0.06578536119251109,1.38,5.128257082842984,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0593 3499 1000),,-8.0141,31.6269,macroseismic,277.96,7.0,0.493,1.31,0.1558723320173864,1.38,12.668320238493898,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0593 3500 1000),,-8.014,31.6359,macroseismic,277.96,6.6,0.4847,1.31,0.11953504730509384,1.38,9.591203634976305,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0593 3501 1000),,-8.0139,31.6449,macroseismic,301.55,5.7,0.5016,1.31,0.06578536119251109,1.38,5.128257082842984,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0593 3502 1000),,-8.0138,31.6539,macroseismic,301.55,6.0,0.52,1.31,0.08027579124616066,1.38,6.318358001301276,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0594 3222 1000),,-8.0286,29.1275,macroseismic,315.05,,,1.31,,1.38,,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0594 3490 1000),,-8.0044,31.5456,macroseismic,324.06,6.1,0.5298,1.31,0.08578335720661735,1.38,6.773540158595532,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0594 3499 1000),,-8.0036,31.6268,macroseismic,279.36,5.5,0.5298,1.31,0.057609270509066786,1.38,4.462177354062959,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0594 3500 1000),,-8.0035,31.6358,macroseismic,279.36,6.4,0.493,1.31,0.10467871196087891,1.38,8.345457524229971,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0594 3501 1000),,-8.0034,31.6448,macroseismic,291.65,7.1,0.5106,1.31,0.16656642966088991,1.38,13.580961360485487,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0594 3502 1000),,-8.0033,31.6538,macroseismic,291.65,5.4,0.5016,1.31,0.05391057104574011,1.38,4.16231886548893,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0594 3503 1000),,-8.0032,31.6629,macroseismic,324.2,7.5,0.5106,1.31,0.2172007157096468,1.38,17.93809976402061,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0594 3504 1000),,-8.0031,31.6719,macroseismic,324.2,5.8,0.5298,1.31,0.07029876692013824,1.38,5.49770292963534,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0595 3494 1000),,-7.9935,31.5816,macroseismic,303.24,6.6,0.5298,1.31,0.11953504730509384,1.38,9.591203634976305,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0595 3495 1000),,-7.9934,31.5906,macroseismic,303.24,5.6,0.5298,1.31,0.06156173055134199,1.38,4.78363801106176,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0595 3496 1000),,-7.9933,31.5996,macroseismic,289.85,3.4,0.5298,1.31,0.014298979911392451,1.38,1.0353942293947203,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0595 3497 1000),,-7.9932,31.6087,macroseismic,276.7,7.4,0.5298,1.31,0.20325573491869928,1.38,16.732658774941203,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0595 3498 1000),,-7.9931,31.6177,macroseismic,276.7,7.3,0.52,1.31,0.19020606650563443,1.38,15.608223466355733,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0595 3499 1000),,-7.993,31.6267,macroseismic,279.36,7.3,0.5016,1.31,0.19020606650563443,1.38,15.608223466355733,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0595 3500 1000),,-7.9929,31.6357,macroseismic,279.36,6.8,0.493,1.31,0.13649984095688017,1.38,11.022905203279514,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0595 3502 1000),,-7.9927,31.6538,macroseismic,291.65,4.3,0.5106,1.31,0.02598190857569481,1.38,1.9364623762385174,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0596 3495 1000),,-7.9829,31.5905,macroseismic,303.13,5.7,0.52,1.31,0.06578536119251109,1.38,5.128257082842984,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0596 3496 1000),,-7.9828,31.5996,macroseismic,288.49,7.5,0.5298,1.31,0.2172007157096468,1.38,17.93809976402061,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0596 3497 1000),,-7.9827,31.6086,macroseismic,269.74,5.0,0.5298,1.31,0.041342825739454296,1.38,3.151297652809733,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0596 3498 1000),,-7.9826,31.6176,macroseismic,269.74,7.8,0.4847,1.31,0.265043149368756,1.38,22.10094664546487,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0596 3499 1000),,-7.9825,31.6266,macroseismic,281.14,5.5,0.5016,1.31,0.057609270509066786,1.38,4.462177354062959,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0596 3500 1000),,-7.9824,31.6356,macroseismic,281.14,7.7,0.5106,1.31,0.24802653128513788,1.38,20.615762187000858,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0596 3503 1000),,-7.9821,31.6627,macroseismic,320.17,6.2,0.52,1.31,0.09166878655948543,1.38,7.261514189391795,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0597 3457 1000),,-7.9761,31.2476,macroseismic,677.97,8.3,0.5298,1.31,0.36932508157003424,1.38,31.294518795080478,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0597 3496 1000),,-7.9722,31.5995,macroseismic,284.98,7.1,0.5298,1.31,0.16656642966088991,1.38,13.580961360485487,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0597 3498 1000),,-7.972,31.6175,macroseismic,279.31,4.8,0.5298,1.31,0.03620455962328231,1.38,2.7419937797821756,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0597 3499 1000),,-7.9719,31.6265,macroseismic,273.02,5.6,0.5298,1.31,0.06156173055134199,1.38,4.78363801106176,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0597 3500 1000),,-7.9718,31.6356,macroseismic,273.02,7.3,0.52,1.31,0.19020606650563443,1.38,15.608223466355733,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0597 3505 1000),,-7.9713,31.6807,macroseismic,291.59,5.9,0.5298,1.31,0.07512182863950746,1.38,5.893764102357588,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0598 3461 1000),,-7.9652,31.2836,macroseismic,690.19,8.7,0.5298,1.31,0.48159567452966956,1.38,41.33464379381042,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0598 3490 1000),,-7.9623,31.5453,macroseismic,316.27,6.1,0.5298,1.31,0.08578335720661735,1.38,6.773540158595532,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0598 3495 1000),,-7.9618,31.5904,macroseismic,302.75,7.6,0.5298,1.31,0.23210243452000476,1.38,19.230382180854985,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0598 3504 1000),,-7.9609,31.6715,macroseismic,321.33,7.1,0.5298,1.31,0.16656642966088991,1.38,13.580961360485487,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0599 3496 1000),,-7.9512,31.5993,macroseismic,281.65,6.1,0.5298,1.31,0.08578335720661735,1.38,6.773540158595532,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0599 3504 1000),,-7.9503,31.6715,macroseismic,328.21,5.8,0.5298,1.31,0.07029876692013824,1.38,5.49770292963534,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0600 3502 1000),,-7.94,31.6533,macroseismic,275.51,6.1,0.5106,1.31,0.08578335720661735,1.38,6.773540158595532,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0601 3486 1000),,-7.9311,31.5089,macroseismic,331.75,6.6,0.5298,1.31,0.11953504730509384,1.38,9.591203634976305,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0601 3497 1000),,-7.93,31.6081,macroseismic,286.59,6.8,0.5298,1.31,0.13649984095688017,1.38,11.022905203279514,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0601 3502 1000),,-7.9295,31.6532,macroseismic,275.51,7.0,0.5298,1.31,0.1558723320173864,1.38,12.668320238493898,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0602 3484 1000),,-7.9208,31.4908,macroseismic,350.24,8.0,0.5298,1.31,0.30265891511471493,1.38,25.4000070322039,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0602 3499 1000),,-7.9192,31.6261,macroseismic,265.38,6.5,0.5298,1.31,0.11186051486597032,1.38,8.946674384481357,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0602 3502 1000),,-7.9189,31.6532,macroseismic,270.35,4.3,0.5298,1.31,0.02598190857569481,1.38,1.9364623762385174,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0603 3503 1000),,-7.9083,31.6621,macroseismic,285.65,6.2,0.52,1.31,0.09166878655948543,1.38,7.261514189391795,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0604 3503 1000),,-7.8977,31.662,macroseismic,285.65,7.3,0.5298,1.31,0.19020606650563443,1.38,15.608223466355733,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0605 3503 1000),,-7.8872,31.6619,macroseismic,278.49,7.5,0.52,1.31,0.2172007157096468,1.38,17.93809976402061,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0606 3503 1000),,-7.8766,31.6618,macroseismic,278.49,7.3,0.5298,1.31,0.19020606650563443,1.38,15.608223466355733,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0609 3487 1000),,-7.8468,31.5172,macroseismic,331.86,7.7,0.5298,1.31,0.24802653128513788,1.38,20.615762187000858,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0609 3502 1000),,-7.8451,31.6525,macroseismic,272.14,8.2,0.5298,1.31,0.34561322983288745,1.38,29.191525937120637,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0610 3502 1000),,-7.8345,31.6524,macroseismic,276.44,3.4,0.5298,1.31,0.014298979911392451,1.38,1.0353942293947203,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0616 3469 1000),,-7.7752,31.3542,macroseismic,752.32,6.3,0.5298,1.31,0.0979580037774538,1.38,7.784642459943965,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0617 3469 1000),,-7.7646,31.354,macroseismic,660.17,7.1,0.5298,1.31,0.16656642966088991,1.38,13.580961360485487,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0621 3507 1000),,-7.7179,31.6964,macroseismic,287.5,6.0,0.5298,1.31,0.08027579124616066,1.38,6.318358001301276,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0650 3387 1000),,-7.43,30.6106,macroseismic,788.29,2.2,0.5298,1.31,0.006448871605222374,1.38,0.449332648773301,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0669 3519 1000),,-7.2095,31.7985,macroseismic,312.84,7.6,0.5298,1.31,0.23210243452000476,1.38,19.230382180854985,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0673 3454 1000),,-7.1787,31.2118,macroseismic,662.85,5.3,0.5298,1.31,0.05044933992039312,1.38,3.882610878796682,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0678 3435 1000),,-7.1296,31.0397,macroseismic,548.42,7.1,0.5298,1.31,0.16656642966088991,1.38,13.580961360485487,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0698 3423 1000),,-6.9225,30.9282,macroseismic,357.27,7.0,0.5298,1.31,0.1558723320173864,1.38,12.668320238493898,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0698 3424 1000),,-6.9223,30.9373,macroseismic,357.27,,,1.31,,1.38,,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0699 3422 1000),,-6.9122,30.9191,macroseismic,373.53,6.0,0.52,1.31,0.08027579124616066,1.38,6.318358001301276,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0701 3422 1000),,-6.8913,30.9187,macroseismic,328.44,6.7,0.5298,1.31,0.1277361144935858,1.38,10.282165552727388,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0701 3423 1000),,-6.8911,30.9277,macroseismic,339.2,4.9,0.5298,1.31,0.03868848406798908,1.38,2.9395303302137337,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0706 3535 1000),,-6.8155,31.9367,macroseismic,518.51,6.1,0.5298,1.31,0.08578335720661735,1.38,6.773540158595532,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0728 3538 1000),,-6.5822,31.9595,macroseismic,402.8,4.1,0.5298,1.31,0.02275276402448995,1.38,1.6849464491854573,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0729 3538 1000),,-6.5717,31.9593,macroseismic,436.94,5.4,0.5298,1.31,0.05391057104574011,1.38,4.16231886548893,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0733 3439 1000),,-6.5528,31.0661,macroseismic,338.05,6.3,0.5298,1.31,0.0979580037774538,1.38,7.784642459943965,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29R 0772 3476 1000),,-6.1344,31.3911,macroseismic,755.36,4.7,0.5298,1.31,0.03388011107419788,1.38,2.557731693082232,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29S 0463 4283 1000),,-9.4197,38.6994,macroseismic,760.0,2.7,0.5298,1.31,0.008986197293934637,1.38,0.6362464580296521,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
UTM:(29S 0464 4320 1000),,-9.4102,39.0328,macroseismic,760.0,1.0,0.5298,1.31,0.0029084553750235677,1.38,0.19499802444491018,,,,,,,inferred,Stations_USGS_AhmadzadehEtAl2020,AhmadzadehEtAl2020
