ID_1,NAME_1,ID_2,NAME_2,TAXONOMY,GEM_TAXONOMY,AFFECTED_UNITS,DAMAGED_UNITS,DS2_MODARATE_DAMAGED,DS3_EXTENSIVE,DS4_COMPLETE,COLLAPSED_UNITS,UNIT_TYPES,CAUSE_OF_DAMAGE,REFERENCE,COMMENTS
SV06,La Paz,SV0615,San Miguel Tepezontes,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0615,San Miguel Tepezontes,,COM6 ,,7.0,,,,,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0608,San Emigdio,,RES ,,178.0,,,,128.0,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0608,San Emigdio,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0608,San Emigdio,,COM6 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0607,San Antonio Masahuat,,RES ,,827.0,,,,150.0,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0607,San Antonio Masahuat,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0621,Tapalhuaca,,RES ,,329.0,,,,405.0,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0621,Tapalhuaca,,COM6 ,,6.0,,,,,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0619,Santa María Ostuma,,RES ,,24.0,,,,1385.0,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0619,Santa María Ostuma,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV06,La Paz,SV0619,Santa María Ostuma,,COM6 ,,9.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,,Guateca,,RES ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0808,Gualococti,,RES ,,34.0,,,,4.0,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0808,Gualococti,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0819,San Francisco Gotera,,RES ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0819,San Francisco Gotera,,COM6 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0806,El Divisadero,,RES ,,5.0,,,,1.0,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0806,El Divisadero,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0816,Perquín,,RES ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0816,Perquín,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0816,Perquín,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0814,Meanguera,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0820,San Isidro,,RES ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0826,Yoloaiquín,,RES ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0826,Yoloaiquín,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0826,Yoloaiquín,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0803,Chilanga,,RES ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0803,Chilanga,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0813,Lolotiquillo,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0804,Corinto,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0815,Osicala,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0822,Sensembra,,RES ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0822,Sensembra,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0809,Guatajiagua,,RES ,,14.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0809,Guatajiagua,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0825,Yamabal,,RES ,,5.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0825,Yamabal,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0807,El Rosario,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0823,Sociedad,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0821,San Simón,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0802,Cacaopera,,RES ,,10.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0802,Cacaopera,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0817,San Carlos,,RES ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0805,Delicias,,RES ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0805,Delicias,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0812,Jocoro,,RES ,,5.0,,,,,,Shaking,ProteccionCivil ,
SV08,Morazán,SV0812,Jocoro,,COM6 ,,7.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1204,El Congo,,RES ,,770.0,,,,1250.0,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1204,El Congo,,ASS1 ,,10.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1204,El Congo,,COM6 ,,6.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1210,Santa Ana,,RES ,,8689.0,,,,886.0,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1210,Santa Ana,,ASS1 ,,24.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1210,Santa Ana,,COM6 ,,49.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1207,Metapán,,RES ,,2.0,,,,4.0,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1207,Metapán,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1207,Metapán,,COM6 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1202,Chalchuapa,,RES ,,1399.0,,,,1003.0,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1202,Chalchuapa,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1202,Chalchuapa,,COM6 ,,15.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1203,Coatepeque,,RES ,,2831.0,,,,1568.0,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1203,Coatepeque,,ASS1 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1203,Coatepeque,,COM6 ,,13.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1209,San Sebastián Salitrillo,,RES ,,131.0,,,,7.0,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1209,San Sebastián Salitrillo,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1209,San Sebastián Salitrillo,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1205,El Porvenir,,RES ,,74.0,,,,68.0,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1205,El Porvenir,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1205,El Porvenir,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1201,Candelaria de la Frontera,,RES ,,8.0,,,,33.0,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1201,Candelaria de la Frontera,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1201,Candelaria de la Frontera,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1212,Santiago de la Frontera,,RES ,,5.0,,,,4.0,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1212,Santiago de la Frontera,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1213,Texistepeque,,RES ,,16.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1213,Texistepeque,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1213,Texistepeque,,COM6 ,,12.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1208,San Antonio Pajonal,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1206,Masahuat,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV12,Santa Ana,SV1211,Santa Rosa Guachipilin,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0917,San Miguel,,RES ,,3550.0,,,,747.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0917,San Miguel,,ASS1 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0917,San Miguel,,COM6 ,,5.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0907,El Tránsito,,RES ,,283.0,,,,7.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0907,El Tránsito,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0918,San Rafael,,RES ,,1418.0,,,,609.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0918,San Rafael,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0918,San Rafael,,COM6 ,,9.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0904,Chirilagua,,RES ,,1866.0,,,,265.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0904,Chirilagua,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0904,Chirilagua,,COM6 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0903,Chinameca,,RES ,,2023.0,,,,1101.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0903,Chinameca,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0903,Chinameca,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0910,Nueva Guadalupe,,RES ,,515.0,,,,25.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0910,Nueva Guadalupe,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0908,Lolotique,,RES ,,232.0,,,,40.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0908,Lolotique,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0909,Moncagua,,RES ,,40.0,,,,5.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0920,Uluazapa,,RES ,,29.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0920,Uluazapa,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0915,San Jorge,,RES ,,320.0,,,,24.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0915,San Jorge,,ASS1 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0913,San Antonio Silva,,RES ,,36.0,,,,16.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0905,Ciudad Barrios,,RES ,,52.0,,,,61.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0905,Ciudad Barrios,,ASS1 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0905,Ciudad Barrios,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0914,San Gerardo,,RES ,,47.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0916,San Luis de la Reina,,RES ,,20.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0916,San Luis de la Reina,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0911,Nuevo Edén de San Juan,,RES ,,80.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0911,Nuevo Edén de San Juan,,ASS1 ,,5.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0906,Comacarán,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0913,San Antonio Mosco,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0919,Sesori,,RES ,,5.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0919,Sesori,,ASS1 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0902,Chapeltique,,RES ,,8.0,,,,2.0,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0902,Chapeltique,,ASS1 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV09,San Miguel,SV0912,Quelepa,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1306,Juayúa,,RES ,,703.0,,,,337.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1306,Juayúa,,ASS1 ,,6.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1306,Juayúa,,COM6 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1302,Armenia,,RES ,,575.0,,,,1961.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1302,Armenia,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1302,Armenia,,COM6 ,,5.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1305,Izalco,,RES ,,4274.0,,,,1298.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1305,Izalco,,ASS1 ,,16.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1305,Izalco,,COM6 ,,7.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1311,San Julian,,RES ,,2350.0,,,,1100.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1311,San Julian,,ASS1 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1311,San Julian,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1315,Sonsonate,,RES ,,969.0,,,,543.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1315,Sonsonate,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1315,Sonsonate,,COM6 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1307,Nahuizalco,,RES ,,4274.0,,,,1298.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1307,Nahuizalco,,ASS1 ,,5.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1307,Nahuizalco,,COM6 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1310,San Antonio del Monte,,RES ,,691.0,,,,496.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1310,San Antonio del Monte,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1312,Santa Catarina Masahuat,,RES ,,876.0,,,,862.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1312,Santa Catarina Masahuat,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1312,Santa Catarina Masahuat,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1309,Salcoatitán,,RES ,,60.0,,,,145.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1309,Salcoatitán,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1309,Salcoatitán,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1301,Acajutla,,RES ,,1001.0,,,,189.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1301,Acajutla,,ASS1 ,,6.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1301,Acajutla,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1303,Caluco,,RES ,,402.0,,,,231.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1303,Caluco,,ASS1 ,,10.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1303,Caluco,,COM6 ,,9.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1308,Nahulingo,,RES ,,359.0,,,,431.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1308,Nahulingo,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1316,Sonzacate,,RES ,,172.0,,,,222.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1316,Sonzacate,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1314,Santo Domingo,,RES ,,537.0,,,,20.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1314,Santo Domingo,,ASS1 ,,7.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1304,Cuisnahuat,,RES ,,191.0,,,,134.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1304,Cuisnahuat,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1313,Santa Isabel Ishuatán,,RES ,,125.0,,,,372.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1312,Santa Catarina Ishuatan,,RES ,,214.0,,,,862.0,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1312,Santa Catarina Ishuatan,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV13,Sonsonate,SV1312,Santa Catarina Ishuatan,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1014,San Salvador,,RES ,,1522.0,,,,1031.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1014,San Salvador,,COM6 ,,45.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1011,Rosario de Mora,,RES ,,1839.0,,,,18.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1011,Rosario de Mora,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1016,Santo Tomás,,RES ,,340.0,,,,843.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1016,Santo Tomás,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,,San Jacinto,,RES ,,33.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1008,Mejicanos,,RES ,,1333.0,,,,622.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1008,Mejicanos,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1008,Mejicanos,,COM6 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,,Ciudad Delgado,,RES ,,405.0,,,,104.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,,Ciudad Delgado,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,,Ciudad Delgado,,COM6 ,,5.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1004,Cuscatancingo,,RES ,,2334.0,,,,1685.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1004,Cuscatancingo,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1015,Santiago Texacuangos,,RES ,,34.0,,,,228.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,,Planes de Renderos,,RES ,,65.0,,,,34.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1010,Panchimalco,,RES ,,195.0,,,,1837.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1010,Panchimalco,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1012,San Marcos,,RES ,,205.0,,,,450.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1017,Soyapango,,RES ,,360.0,,,,1500.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,,Zona Metropolitana,,RES ,,46.0,,,,6.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,,Zona Metropolitana,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1013,San Martín,,RES ,,164.0,,,,4.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1007,Ilopango,,RES ,,555.0,,,,172.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1002,Apopa,,RES ,,880.0,,,,1130.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1002,Apopa,,ASS1 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1002,Apopa,,COM6 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1003,Ayutuxtepeque,,RES ,,387.0,,,,131.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1009,Nejapa,,RES ,,1552.0,,,,576.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1009,Nejapa,,COM6 ,,5.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1018,Tonacatepeque,,RES ,,447.0,,,,1.0,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1018,Tonacatepeque,,ASS1 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1018,Tonacatepeque,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1006,Guazapa,,RES ,,80.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1006,Guazapa,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1001,Aguilares,,RES ,,13.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1005,El Paisnal,,RES ,,47.0,,,,,,Shaking,ProteccionCivil ,
SV10,San Salvador,SV1005,El Paisnal,,ASS1 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1108,San Vicente,,RES ,,1702.0,,,,630.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1108,San Vicente,,ASS1 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1108,San Vicente,,COM6 ,,15.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1111,Tecoluca,,RES ,,997.0,,,,2827.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1111,Tecoluca,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1111,Tecoluca,,COM6 ,,4.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1101,Apastepeque,,RES ,,841.0,,,,538.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1101,Apastepeque,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1101,Apastepeque,,COM6 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1102,Guadalupe,,RES ,,356.0,,,,200.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1102,Guadalupe,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1102,Guadalupe,,COM6 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1113,Verapaz,,RES ,,701.0,,,,142.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1113,Verapaz,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1113,Verapaz,,COM6 ,,3.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1112,Tepetitan,,RES ,,391.0,,,,84.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1112,Tepetitan,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1112,Tepetitan,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1103,San Cayetano Istepeque,,RES ,,200.0,,,,78.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1103,San Cayetano Istepeque,,ASS1 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1103,San Cayetano Istepeque,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1106,San Lorenzo,,RES ,,398.0,,,,137.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1106,San Lorenzo,,COM6 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1110,Santo Domingo,,RES ,,752.0,,,,170.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1110,Santo Domingo,,ASS1 ,,1.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1110,Santo Domingo,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1104,San Esteban Catarina,,RES ,,329.0,,,,179.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1104,San Esteban Catarina,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1109,Santa Clara,,RES ,,678.0,,,,29.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1105,San Ildefonso,,RES ,,911.0,,,,150.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1105,San Ildefonso,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,,San Marcos Lempa,,RES ,,77.0,,,,,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1107,San Sebastián,,RES ,,8959.0,,,,54.0,,Shaking,ProteccionCivil ,
SV11,San Vicente,SV1107,San Sebastián,,COM6 ,,2.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1421,Santiago de María,,RES ,,1115.0,,,,5000.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1421,Santiago de María,,COM6 ,,22.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1421,Santiago de María,,ASS1 ,,23.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1415,San Agustín,,RES ,,950.0,,,,1116.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1415,San Agustín,,COM6 ,,17.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1415,San Agustín,,ASS1 ,,8.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1423,Usulután,,RES ,,5866.0,,,,3746.0,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1423,Usulután,,COM6 ,,29.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1423,Usulután,,ASS1 ,,22.0,,,,,,Shaking,ProteccionCivil ,
SV14,Usulután,SV1420,Santa María,,RES ,,753.0,,,,275.0,,Shaking,ProteccionCivil ,
