# 19891227_M5.9_Newcastle median gmf, Stations:All, gmlt:GEM, Rupture:AUS
custom_site_id,lon,lat,Allen2012,AtkinsonBoore2006Modified2011,BooreEtAl2014,ChiouYoungs2014,SomervilleEtAl2009YilgarnCraton,ZhaoEtAl2006Asc 
t_1326,148.38506,-31.94371,0.0012326976,0.005556671,0.0012133941,0.00096948305,0.00091005885,0.0014853695
t_1327,147.71132999999998,-31.94371,0.0007488379,0.0032408896,0.0004922314,0.00037316204,0.000525862,0.0008829114
t_1328,147.84608000000003,-31.94371,0.000822425,0.0034393931,0.00055979687,0.00043226717,0.0005856516,0.0009760505
t_1329,147.98082,-31.94371,0.00090579106,0.004595923,0.00082043395,0.0006238166,0.00065286405,0.0010917586
t_133,149.46303999999998,-29.39427,0.00048334722,0.0030632508,0.0003326924,0.00022038263,0.00030829138,0.0005417875
t_1330,148.11557,-31.94371,0.0010005857,0.0048895134,0.00093415385,0.000722605,0.0007285282,0.0012087715
t_1331,148.25032,-31.94371,0.0011087683,0.0052087954,0.0010643174,0.00083701784,0.0008138119,0.0013394016
t_1332,148.65456,-31.8293,0.0014658545,0.003285463,0.0006434184,0.00058782473,0.0010869071,0.001371106
t_1333,148.25032,-31.8293,0.0010655253,0.0050830436,0.001012268,0.00079111254,0.00077986193,0.0012875521
t_1334,147.98082,-31.8293,0.00087473495,0.004496599,0.0007833143,0.00059184723,0.00062789547,0.0010528965
t_1335,147.57658000000004,-31.8293,0.000664059,0.0030005672,0.00041544784,0.0003070975,0.0004565512,0.0007738496
t_1336,148.11557,-31.8293,0.00096403464,0.0047779446,0.000890247,0.00068432104,0.00069945405,0.001163939
t_1337,147.71132999999998,-31.8293,0.00072608626,0.0031776917,0.00047149684,0.00035519668,0.00050730066,0.0008538247
t_1338,148.38506,-31.8293,0.0011812579,0.0054144245,0.0011515515,0.00091436633,0.00087029923,0.0014252479
t_1339,148.78931,-31.8293,0.0016412379,0.0052456283,0.0013206331,0.0011317527,0.0012163785,0.0019198974
t_134,148.92404999999997,-29.39427,0.00041043322,0.0027433026,0.00025621755,0.00016223402,0.00024898007,0.00044327555
t_1340,147.84608000000003,-31.8293,0.0007959061,0.003368854,0.0005353694,0.00041080447,0.00056415104,0.0009426519
t_1341,148.51981,-31.8293,0.0013137163,0.00307613,0.000564977,0.00050879904,0.0009721344,0.0012369391
t_1342,148.38506,-31.71475,0.001128391,0.0032038013,0.0005853406,0.0005007923,0.00082915544,0.0010677144
t_1343,147.98082,-31.71475,0.0008424171,0.0043914574,0.0007447882,0.0005588275,0.0006018235,0.0010121774
t_1344,149.05880000000002,-32.6272,0.0028871251,0.0048730397,0.0013386647,0.0013062407,0.002062001,0.002463994
t_1345,149.37320999999997,-32.58936,0.0041528437,0.005971686,0.0018953617,0.001885542,0.0028163183,0.003269268
t_1346,149.73253999999997,-32.58936,0.0067871246,0.008910857,0.0036313736,0.0035528038,0.004168383,0.0046538915
t_1347,149.82236999999998,-32.58936,0.0077833263,0.008391589,0.0032520252,0.0032811514,0.004623547,0.0051090545
t_1348,149.55286999999998,-32.58936,0.005255694,0.0088699525,0.003507513,0.0033337662,0.0034122833,0.0049071717
t_1349,149.46303999999998,-32.58936,0.0046611726,0.00726944,0.0026274582,0.0025491237,0.0030971055,0.0035622069
t_135,149.05880000000002,-29.39427,0.00042827177,0.0028237526,0.0002745452,0.00017596268,0.00026342232,0.00046740423
t_1350,149.64270999999997,-32.58936,0.0059556738,0.008306154,0.0032545314,0.0031774854,0.0037672513,0.0042490414
t_1351,149.73253999999997,-32.51364,0.006566045,0.007662606,0.0028265428,0.0028412647,0.004058638,0.0045500356
t_1352,149.05880000000002,-32.51364,0.0028030248,0.0054742876,0.0016225048,0.0015343677,0.0020085932,0.0024058267
t_1353,149.19354999999996,-32.51364,0.003262857,0.0059644906,0.0018846284,0.001799171,0.0022952028,0.0027160852
t_1354,149.64270999999997,-32.51364,0.0057742866,0.01067376,0.004560798,0.004236804,0.0036716247,0.0052489066
t_1355,149.82236999999998,-32.51364,0.0075083883,0.008231783,0.003157359,0.0031792496,0.004497173,0.0049892
t_1356,149.46303999999998,-32.51364,0.0045338483,0.0062674237,0.0020521085,0.002047181,0.0030266305,0.0034903688
t_1357,149.55286999999998,-32.51364,0.0051042307,0.006687156,0.0022788185,0.002281763,0.003329801,0.0038064036
t_1358,149.3283,-32.51364,0.003828503,0.0065214466,0.0021943669,0.0021117418,0.0026310503,0.0030741552
t_1359,149.37320999999997,-32.51364,0.0040460443,0.006724319,0.0023098565,0.0022281474,0.0027556664,0.0032058272
t_136,149.3283,-29.39427,0.00046482033,0.002984105,0.00031288943,0.00020511766,0.0002931594,0.0005167954
t_1360,149.55286999999998,-32.43786,0.004940572,0.0065691993,0.002213841,0.0022112424,0.0032429015,0.0037178053
t_1361,149.82236999999998,-32.43786,0.0072000013,0.008048857,0.0030534067,0.0030739298,0.0043583717,0.004852113
t_1362,149.37320999999997,-32.43786,0.003933018,0.0066195987,0.0022474818,0.0021617005,0.0026883723,0.003137889
t_1363,149.73253999999997,-32.43786,0.0063184923,0.0085741505,0.003418204,0.0033348198,0.003940698,0.0044316556
t_1364,149.46303999999998,-32.43786,0.0043989294,0.011572336,0.004612901,0.0041089514,0.0029501815,0.0043564844
t_1365,149.64270999999997,-32.43786,0.005573831,0.008013212,0.0030711077,0.0029884265,0.0035712167,0.0040556444
t_1366,148.92404999999997,-32.39994,0.002345684,0.0043282392,0.001082894,0.0010399516,0.0017094917,0.0020769075
t_1367,149.3283,-32.39994,0.0036692505,0.0104669295,0.0039034772,0.0034501415,0.0025356028,0.0037981614
t_1368,149.05880000000002,-32.39994,0.0027033251,0.0046943766,0.0012521695,0.0012155415,0.0019433461,0.0023359826
t_1369,149.19354999999996,-32.39994,0.0031376826,0.0058347145,0.0018120923,0.0017237067,0.0022161338,0.002633493
t_137,149.59779000000003,-29.39427,0.0005018998,0.003141162,0.000352744,0.00023597058,0.00032347307,0.00056677166
t_1370,149.82236999999998,-32.36201,0.0068664895,0.008963638,0.0036685679,0.003584902,0.0042052767,0.004700039
t_1371,149.55286999999998,-32.36201,0.0047609145,0.00960963,0.003855301,0.003559431,0.0031473606,0.004568458
t_1372,149.73253999999997,-32.36201,0.0060492647,0.013763218,0.006095117,0.0054793763,0.003810231,0.005488362
t_1373,149.37320999999997,-32.36201,0.0038096015,0.0056929504,0.0017476622,0.0017285093,0.0026173694,0.003062723
t_1374,149.46303999999998,-32.36201,0.004250533,0.011355534,0.004471987,0.0039782934,0.0028679743,0.004246623
t_1375,149.64270999999997,-32.36201,0.005354741,0.006863313,0.002376588,0.0023793157,0.0034597598,0.0039417027
t_1376,149.05880000000002,-32.2861,0.002594547,0.0045857397,0.0012008647,0.0011607888,0.0018727133,0.0022586368
t_1377,149.73253999999997,-32.2861,0.0057646125,0.007142454,0.00253473,0.0025425744,0.0036695553,0.0041573467
t_1378,149.46303999999998,-32.2861,0.004091285,0.006765628,0.0023312902,0.0022461452,0.0027786256,0.0032332737
t_1379,148.92404999999997,-32.2861,0.0022589404,0.004235281,0.0010401771,0.0009944171,0.001650073,0.0020119215
t_138,149.19354999999996,-29.39427,0.00044642875,0.0029041395,0.00029346792,0.00019028093,0.0002781737,0.0004919526
t_1380,149.37320999999997,-32.2861,0.0036766406,0.005581546,0.0016903711,0.001669052,0.0025400068,0.0029805466
t_1381,149.82236999999998,-32.2861,0.006516018,0.00871466,0.0035141695,0.003431953,0.004040529,0.0045351745
t_1382,149.3283,-32.2861,0.0034898277,0.005421529,0.0016087963,0.0015843449,0.0024296711,0.0028627962
t_1383,149.55286999999998,-32.2861,0.0045689675,0.0071897865,0.0025780816,0.0024944155,0.0030437952,0.0035112808
t_1384,149.19354999999996,-32.2861,0.0029988363,0.004978799,0.0013886938,0.0013557271,0.00213039,0.0025402987
t_1385,149.64270999999997,-32.2861,0.0051218173,0.006699068,0.0022863748,0.0022863653,0.0033392715,0.0038179308
t_1386,149.37320999999997,-32.21013,0.0035363678,0.005461768,0.0016292792,0.0016056255,0.0024573787,0.00289245
t_1387,149.46303999999998,-32.21013,0.0039240075,0.006611026,0.002243049,0.0021572965,0.0026834619,0.0031328497
t_1388,149.55286999999998,-32.21013,0.0043683173,0.007014426,0.0024756917,0.0023915241,0.0029338163,0.0033964494
t_1389,149.82236999999998,-32.21013,0.0061561563,0.008452128,0.0033510688,0.0032696947,0.0038668234,0.0043598716
t_139,149.73253999999997,-29.39427,0.00052035006,0.00455974,0.00047542775,0.00031089902,0.00033859283,0.0006312971
t_1390,149.73253999999997,-32.21013,0.005470419,0.007930897,0.0030251434,0.0029432352,0.0035210077,0.0040056696
t_1391,149.64270999999997,-32.21013,0.004879643,0.0074531185,0.0027350946,0.0026522544,0.0032117032,0.003686189
t_1392,149.05880000000002,-32.17211,0.0024744908,0.004463141,0.0011438912,0.0011017423,0.0017940338,0.0021718265
t_1393,149.19354999999996,-32.17211,0.0028466335,0.004834162,0.0013187187,0.0012830705,0.0020346658,0.00243613
t_1394,148.92404999999997,-32.17211,0.002163259,0.0041306475,0.0009935598,0.00094626716,0.0015850158,0.0019391888
t_1395,149.3283,-32.17211,0.003294719,0.0059970454,0.0019005274,0.0018119551,0.0023124577,0.0027370742
t_1396,149.82236999999998,-32.13409,0.0057936683,0.008179937,0.0031820503,0.0031009107,0.0036870493,0.004176913
t_1397,149.55286999999998,-32.13409,0.0041623013,0.011224407,0.0043883664,0.003900922,0.0028189968,0.0041812756
t_1398,149.37320999999997,-32.13409,0.0033909127,0.010015693,0.0036225072,0.0031889072,0.0023705629,0.0035731457
t_1399,149.73253999999997,-32.13409,0.0051720054,0.006734007,0.0023076339,0.0023086637,0.0033669306,0.0038473026
t_14,148.51981,-29.97957,0.0004948446,0.003111688,0.00034509378,0.00023000833,0.00031769677,0.00055727613
t_140,150.67577,-30.67741,0.0021331892,0.006116368,0.0017630351,0.0015519005,0.0015644147,0.0024188398
t_1400,149.46303999999998,-32.13409,0.0037513613,0.010596381,0.00398587,0.00352686,0.002583783,0.0038637463
t_1401,149.64270999999997,-32.13409,0.004632424,0.0119046355,0.004834896,0.0043154135,0.0030789685,0.0045289136
t_1402,149.55286999999998,-32.05799,0.003954001,0.0058114305,0.0018097837,0.0017930508,0.0027008746,0.0031514098
t_1403,149.3283,-32.05799,0.0030903523,0.0050639366,0.0014304295,0.001399083,0.0021873084,0.0026020342
t_1404,149.37320999999997,-32.05799,0.0032423027,0.0052025565,0.0014989846,0.0014702977,0.0022806271,0.0027028278
t_1405,149.05880000000002,-32.05799,0.0023466018,0.0043292074,0.0010825804,0.0010382674,0.0017090515,0.0020776053
t_1406,149.19354999999996,-32.05799,0.0026857585,0.004676968,0.0012438021,0.0012053233,0.0019318269,0.0023236163
t_1407,149.46303999999998,-32.05799,0.0035758412,0.010317304,0.003810328,0.0033636433,0.0024808655,0.0037238689
t_1408,149.73253999999997,-32.05799,0.004874113,0.012239875,0.005060251,0.0045246608,0.0032096533,0.0047028256
t_1409,149.82236999999998,-32.05799,0.005434487,0.0069168517,0.0024112645,0.0024159735,0.0035042465,0.0039894637
t_141,150.94525999999996,-30.67741,0.0023088509,0.0042889784,0.0010643502,0.0010194095,0.001683719,0.0020494198
t_1410,148.92404999999997,-32.05799,0.0020606492,0.0045875865,0.0011774352,0.0010842249,0.0015144205,0.0018599145
t_1411,149.64270999999997,-32.05799,0.004383975,0.0070279595,0.0024844017,0.00240041,0.0029429395,0.003406286
t_1412,149.46303999999998,-31.98182,0.003399637,0.010030024,0.0036316093,0.0031974115,0.002375882,0.0035804901
t_1413,149.55286999999998,-31.98182,0.0037460728,0.01058791,0.003980971,0.0035223826,0.0025808495,0.0038598839
t_1414,150.18169999999998,-32.58936,0.011445729,0.011237722,0.005216622,0.0052466607,0.007228409,0.007619045
t_1415,150.54102,-32.58936,0.012378086,0.0119512575,0.008813759,0.008775276,0.012084472,0.012011054
t_1416,150.27152999999998,-32.58936,0.011617339,0.011386813,0.0059144427,0.005936627,0.008158968,0.008483552
t_1417,150.63085,-32.58936,0.0127670765,0.012208205,0.010160841,0.0100900745,0.01394617,0.013639115
t_1418,150.09186,-32.58936,0.011295881,0.010648702,0.0046148873,0.004647744,0.0064291717,0.0068647256
t_1419,150.45119,-32.58936,0.012067961,0.022031423,0.017528329,0.015692541,0.010540815,0.013583164
t_142,151.34951,-30.67741,0.0024774212,0.0044661723,0.0011452758,0.0011031759,0.0017959535,0.0021739437
t_1420,149.91219999999998,-32.58936,0.008986393,0.010344045,0.0045486726,0.004458866,0.005142393,0.0056226435
t_1421,150.36136,-32.58936,0.011820147,0.011550228,0.0067277174,0.006735953,0.009249901,0.009480701
t_1422,150.00203,-32.58936,0.010450815,0.009801888,0.0040942724,0.004130415,0.0057391813,0.006203925
t_1423,150.63085,-32.51364,0.012899231,0.012249744,0.0096675875,0.009683361,0.013230932,0.013086333
t_1424,149.91219999999998,-32.51364,0.008638792,0.010129213,0.0044128397,0.004319201,0.004996566,0.0054834387
t_1425,150.54102,-32.51364,0.012428817,0.0119521925,0.008416917,0.008437054,0.011512725,0.011552369
t_1426,150.45119,-32.51364,0.012071784,0.01171077,0.007361783,0.0073878397,0.010083405,0.010263682
t_1427,150.18169999999998,-32.51364,0.011415467,0.011195742,0.0050406065,0.005080622,0.006985216,0.0074022454
t_1428,150.09186,-32.51364,0.011265126,0.010382077,0.004465839,0.004503744,0.0062258565,0.0066780457
t_1429,150.27152999999998,-32.51364,0.011590215,0.011344931,0.0057033263,0.005742227,0.007863731,0.008227561
t_143,151.21476,-30.67741,0.0024368188,0.00442406,0.001125886,0.001083093,0.0017691159,0.0021442447
t_1430,150.00203,-32.51364,0.0100066755,0.00957884,0.003967625,0.00400142,0.005568226,0.0060425606
t_1431,150.36136,-32.51364,0.011801957,0.021613974,0.014796552,0.013335218,0.008884449,0.01170546
t_1432,150.45119,-32.43786,0.012068794,0.011673639,0.0070240023,0.007092886,0.009595389,0.009862038
t_1433,150.00203,-32.43786,0.009514673,0.009325135,0.0038254468,0.0038611537,0.005375997,0.0058608693
t_1434,150.09186,-32.43786,0.0110477,0.0100796,0.0043018404,0.004345778,0.0060008904,0.0064721457
t_1435,150.18169999999998,-32.43786,0.011380767,0.010932002,0.004852786,0.004905705,0.0067223087,0.0071709477
t_1436,150.54102,-32.43786,0.012486438,0.013650706,0.009996633,0.0098104,0.01090989,0.011071653
t_1437,150.27152999999998,-32.43786,0.011558527,0.011290018,0.0054839714,0.0055448706,0.007550982,0.007962222
t_1438,150.36136,-32.43786,0.011777386,0.011461531,0.0061994963,0.00626442,0.008497569,0.008848816
t_1439,150.63085,-32.43786,0.013091867,0.014066441,0.011469634,0.01128582,0.012509023,0.01254241
t_144,151.08001000000002,-30.67741,0.002379974,0.004364506,0.0010986306,0.0010548759,0.0017313353,0.002102354
t_1440,149.91219999999998,-32.43786,0.0082511045,0.00988408,0.0042605964,0.0041710665,0.004833066,0.005325055
t_1441,150.54102,-32.36201,0.012488679,0.02236034,0.017244682,0.01578536,0.010264705,0.013455298
t_1442,150.18169999999998,-32.36201,0.011342088,0.010534685,0.0046616644,0.004730584,0.0064502372,0.006935831
t_1443,150.27152999999998,-32.36201,0.011523369,0.0112175355,0.0052765682,0.005367863,0.0072434125,0.007713936
t_1444,149.91219999999998,-32.36201,0.007834497,0.008415838,0.0032786785,0.0033058678,0.0046533826,0.0051498436
t_1445,150.36136,-32.36201,0.011741061,0.011388254,0.005938151,0.006041683,0.008112037,0.008538292
t_1446,150.00203,-32.36201,0.008989851,0.016984148,0.008449508,0.0076458515,0.0051660924,0.0072256243
t_1447,150.45119,-32.36201,0.012034651,0.011609339,0.0066694305,0.0067790155,0.009084317,0.009438037
t_1448,150.09186,-32.36201,0.010381079,0.018302036,0.009486781,0.008605341,0.0057590604,0.007977759
t_1449,150.63085,-32.36201,0.013240955,0.012354156,0.008734562,0.008985524,0.011772893,0.011990265
t_145,150.94525999999996,-30.56145,0.0020112987,0.003959601,0.0009187849,0.000869184,0.0014801514,0.0018212954
t_1450,150.00203,-32.2861,0.008445962,0.008750411,0.0035014933,0.0035382838,0.004940105,0.0054431567
t_1451,150.09186,-32.2861,0.009695782,0.009398577,0.003934737,0.0039886218,0.0054987026,0.006007364
t_1452,150.63085,-32.2861,0.012979922,0.012164594,0.007965796,0.008186222,0.010780948,0.011079817
t_1453,150.18169999999998,-32.2861,0.011205418,0.010114733,0.004461193,0.0045451,0.00616527,0.0066877594
t_1454,150.27152999999998,-32.2861,0.011488791,0.010912101,0.005104517,0.0052392664,0.00696584,0.00751365
t_1455,150.54102,-32.2861,0.012348499,0.011787997,0.0070286407,0.0071832472,0.009535977,0.009893733
t_1456,150.36136,-32.2861,0.011690455,0.01128794,0.0056995885,0.005849938,0.007745815,0.008258911
t_1457,150.45119,-32.2861,0.011945164,0.0115080215,0.006279084,0.006414585,0.008539834,0.008968452
t_1458,149.91219999999998,-32.2861,0.00739962,0.009324724,0.0039122086,0.0038295328,0.004460157,0.0049595325
t_1459,150.00203,-32.21013,0.007895162,0.008442249,0.0033198767,0.003353817,0.0046992567,0.0052060066
t_146,151.21476,-30.56145,0.0021123413,0.004074023,0.00096860196,0.00092051644,0.0015500891,0.0019000128
t_1460,150.27152999999998,-32.21013,0.011418756,0.011884407,0.0060242806,0.0060215355,0.006584107,0.007166877
t_1461,150.45119,-32.21013,0.011801453,0.011385954,0.005821704,0.00595436,0.007934248,0.008406688
t_1462,149.91219999999998,-32.21013,0.006956177,0.009021542,0.0037203045,0.003639452,0.0042561074,0.004756077
t_1463,150.63085,-32.21013,0.012536574,0.011877415,0.0071790894,0.0073443134,0.009767725,0.010117679
t_1464,150.36136,-32.21013,0.011595711,0.011187906,0.0053484025,0.005504361,0.0072709997,0.007825513
t_1465,150.54102,-32.21013,0.012110438,0.01161165,0.006440084,0.0065778554,0.0087685585,0.009177442
t_1466,150.09186,-32.21013,0.009005664,0.009038479,0.003719496,0.0037709924,0.005213205,0.005730066
t_1467,150.18169999999998,-32.21013,0.010332622,0.011069965,0.0052525327,0.005200343,0.0058273664,0.0063655106
t_1468,149.91219999999998,-32.13409,0.0065128137,0.0076238024,0.0028203065,0.0028382677,0.004044836,0.0045429226
t_1469,150.45119,-32.13409,0.011632753,0.012867755,0.006641936,0.006580606,0.007291015,0.007777934
t_147,150.67577,-30.56145,0.0018712013,0.0047367034,0.0011963954,0.0010740976,0.0013817374,0.0017098802
t_1470,150.00203,-32.13409,0.00734859,0.00812745,0.003128652,0.0031573786,0.0044480558,0.004953977
t_1471,150.09186,-32.13409,0.008325186,0.016286226,0.008022056,0.0072787013,0.0049077915,0.006921676
t_1472,150.63085,-32.13409,0.012160691,0.011616935,0.0065190946,0.0066664624,0.008880761,0.009293957
t_1473,150.36136,-32.13409,0.011449695,0.010656661,0.004840208,0.004946358,0.0066486723,0.007174151
t_1474,150.27152999999998,-32.13409,0.010825797,0.011338159,0.0054541347,0.005406562,0.00603397,0.006573888
t_1475,150.54102,-32.13409,0.011869886,0.0130626345,0.007336758,0.007269888,0.0080300495,0.008479091
t_1476,150.18169999999998,-32.13409,0.009473119,0.0105912015,0.004867547,0.004804692,0.0054372572,0.005965546
t_1477,150.18169999999998,-32.05799,0.00865658,0.010114739,0.004490543,0.004417616,0.0050548194,0.005570783
t_1478,150.45119,-32.05799,0.011470896,0.012325949,0.0060447697,0.005973443,0.006677421,0.0071715056
t_1479,149.91219999999998,-32.05799,0.006077072,0.0073459977,0.0026581578,0.0026711468,0.003830731,0.004324907
t_148,151.08001000000002,-30.56145,0.0020675608,0.004023657,0.00094657263,0.00089780544,0.0015191993,0.0018652912
t_1480,150.63085,-32.05799,0.01189649,0.013025173,0.0074485876,0.007419045,0.008119804,0.008604706
t_1481,150.00203,-32.05799,0.0068162507,0.008921753,0.0036637597,0.0035847635,0.00419419,0.0046963166
t_1482,150.09186,-32.05799,0.0076692905,0.009494598,0.004052837,0.0039761397,0.0046006083,0.0051101185
t_1483,150.36136,-32.05799,0.011126741,0.011524188,0.005487359,0.0054179616,0.006092504,0.0066025336
t_1484,151.70883000000003,-32.66502,0.06275611,0.045471266,0.046902135,0.049342353,0.07279223,0.059253573
t_1485,151.79866000000004,-32.66502,0.055285312,0.039807588,0.0426231,0.04390881,0.06608872,0.05344589
t_1486,151.57407999999998,-32.66502,0.07021713,0.05281922,0.05205213,0.055970315,0.07935895,0.065030485
t_1487,151.39441999999997,-32.66502,0.057187557,0.04294699,0.044614635,0.046745714,0.06667867,0.055198103
t_1488,151.61900000000003,-32.66502,0.06869018,0.15717974,0.14576162,0.13130257,0.07829387,0.086983584
t_1489,151.66391999999996,-32.66502,0.06581719,0.048352525,0.04899005,0.052019246,0.07566786,0.06168393
t_149,150.81052,-30.56145,0.0019452379,0.0038832386,0.00088600244,0.0008354589,0.0014339585,0.0017690964
t_1490,151.88849,-32.66502,0.045551103,0.033032842,0.037142348,0.037392844,0.05660405,0.046054985
t_1491,151.75374999999997,-32.66502,0.059584,0.08033052,0.09547753,0.08909735,0.06998595,0.072394304
t_1492,151.52917000000002,-32.6272,0.058200072,0.04395398,0.045269445,0.047587153,0.06702512,0.056115445
t_1493,151.79866000000004,-32.6272,0.046778977,0.034013256,0.037890773,0.038384628,0.057452407,0.04705033
t_1494,151.66391999999996,-32.6272,0.054945126,0.040631223,0.043017793,0.04467702,0.06492259,0.05354147
t_1495,151.70883000000003,-32.6272,0.05225497,0.038273137,0.04124154,0.042478245,0.062493395,0.05142908
t_1496,151.57407999999998,-32.6272,0.058525994,0.044115108,0.04543315,0.04775938,0.06755931,0.056307256
t_1497,151.48424999999997,-32.6272,0.056229413,0.04237022,0.044093397,0.046145897,0.065186016,0.054652553
t_1498,151.43934000000002,-32.6272,0.052959614,0.03978834,0.042126156,0.04376071,0.062199038,0.05209715
t_1499,151.61900000000003,-32.6272,0.057255857,0.08025583,0.09474785,0.088875525,0.06681894,0.07060903
t_15,148.25032,-29.97957,0.0004421735,0.0028854315,0.0002890101,0.00018689524,0.00027471245,0.00048620108
t_150,151.34951,-30.56145,0.0021442268,0.0041095614,0.0009842399,0.0009366486,0.0015719824,0.001924579
t_1500,151.84357999999997,-32.6272,0.04334215,0.03153968,0.035834935,0.035982795,0.05405211,0.04434978
t_1501,151.88849,-32.6272,0.039769437,0.028994586,0.0336543,0.033512075,0.050358087,0.041528706
t_1502,151.75374999999997,-32.6272,0.04976955,0.03624705,0.039681543,0.04054482,0.0602636,0.04942044
t_1503,151.39441999999997,-32.6272,0.049123388,0.03676422,0.03971573,0.040906906,0.058502164,0.048995998
t_1504,151.79866000000004,-32.58936,0.040036213,0.029322535,0.03383416,0.033817027,0.05026432,0.04175972
t_1505,151.52917000000002,-32.58936,0.048843347,0.03695557,0.03969573,0.040925693,0.057611626,0.04887653
t_1506,151.57407999999998,-32.58936,0.049410697,0.03742519,0.040015787,0.04131337,0.05804346,0.049264025
t_1507,151.66391999999996,-32.58936,0.046344068,0.034448404,0.037967898,0.03871193,0.056133118,0.046884503
t_1508,151.43934000000002,-32.58936,0.04491667,0.03368855,0.037184384,0.03795235,0.054130655,0.045783512
t_1509,151.48424999999997,-32.58936,0.04718617,0.035541594,0.038659364,0.0396748,0.056261547,0.04761274
t_151,151.21476,-30.44535,0.0018429086,0.0037623632,0.0008348959,0.0007829824,0.0013616527,0.0016870456
t_1510,151.84357999999997,-32.58936,0.037547123,0.027479568,0.03224036,0.032016248,0.04771382,0.03973214
t_1511,151.88849,-32.58936,0.03489766,0.038132966,0.0537788,0.049142264,0.044878777,0.047417454
t_1512,151.70883000000003,-32.58936,0.04416914,0.03258778,0.036509193,0.036964644,0.05417589,0.045149233
t_1513,151.75374999999997,-32.58936,0.042185724,0.030972002,0.03520861,0.035417296,0.052345555,0.04352185
t_1514,151.39441999999997,-32.58936,0.042289134,0.031571914,0.035399955,0.035925064,0.051446937,0.043582518
t_1515,151.61900000000003,-32.58936,0.04815686,0.06781043,0.08411707,0.07751337,0.05751444,0.061657492
t_1516,151.70883000000003,-32.51364,0.03271523,0.024275731,0.029024193,0.028697914,0.041672915,0.035691086
t_1517,151.61900000000003,-32.51364,0.034758914,0.04881778,0.066537164,0.05955056,0.04362569,0.04779698
t_1518,151.43934000000002,-32.51364,0.033139404,0.024720281,0.029358659,0.029197516,0.04175561,0.03610447
t_1519,151.88849,-32.51364,0.027368827,0.020102458,0.025188245,0.024584591,0.036036663,0.031053657
t_152,150.94525999999996,-30.44535,0.0017622949,0.0036647765,0.00079436373,0.0007414621,0.0013040319,0.0016213482
t_1520,151.79866000000004,-32.51364,0.03026597,0.041903134,0.059821866,0.052779224,0.039147913,0.042847708
t_1521,151.52917000000002,-32.51364,0.034935303,0.026208797,0.030673686,0.030608384,0.043657385,0.037637506
t_1522,151.70883000000003,-32.43786,0.025282662,0.01873944,0.02346642,0.022934893,0.033059653,0.028985048
t_1523,151.52917000000002,-32.43786,0.02626011,0.01952483,0.024357997,0.023878958,0.034247678,0.030059038
t_1524,151.61900000000003,-32.43786,0.026265949,0.019530548,0.024301672,0.023804894,0.034203567,0.029970365
t_1525,151.43934000000002,-32.43786,0.025323465,0.018753218,0.023612645,0.02314024,0.033183116,0.029230218
t_1526,151.79866000000004,-32.43786,0.0237628,0.017524369,0.022284651,0.021721391,0.031393193,0.027593082
t_1527,151.88849,-32.43786,0.022022817,0.016146278,0.020962283,0.020389764,0.029486652,0.026040347
t_1528,151.61900000000003,-32.36201,0.020714777,0.015297205,0.019793188,0.019288877,0.027569374,0.024675041
t_1529,151.70883000000003,-32.36201,0.020305583,0.014998596,0.019265786,0.018794583,0.02677231,0.02404151
t_153,150.67577,-30.44535,0.0016495404,0.003524502,0.00073728577,0.0006831645,0.0012224333,0.0015278173
t_1530,151.52917000000002,-32.36201,0.020601697,0.015188577,0.01981852,0.019303817,0.027632173,0.024733432
t_1531,151.43934000000002,-32.36201,0.020005712,0.014698041,0.019341793,0.018845154,0.026962306,0.024219818
t_1532,151.79866000000004,-32.36201,0.019319333,0.014196884,0.018466642,0.018016126,0.025619954,0.02310858
t_1533,151.88849,-32.36201,0.018158989,0.013233919,0.017628605,0.017195579,0.024434308,0.022140373
t_1534,151.61900000000003,-32.2861,0.016836243,0.012809037,0.016440552,0.016047196,0.022685405,0.020787025
t_1535,151.88849,-32.2861,0.015286346,0.01275215,0.015020494,0.014761868,0.02053842,0.019097256
t_1536,151.70883000000003,-32.2861,0.01673,0.013009283,0.016096389,0.015765587,0.022107229,0.020357382
t_1537,151.52917000000002,-32.2861,0.016681688,0.012698585,0.016437165,0.016018366,0.022734657,0.02081242
t_1538,151.43934000000002,-32.2861,0.016256994,0.012644795,0.016102051,0.015693842,0.022284215,0.020456443
t_1539,151.79866000000004,-32.2861,0.01609146,0.012943447,0.015571127,0.015282391,0.021323485,0.019736102
t_154,151.08001000000002,-30.44535,0.0018072538,0.0037194677,0.00081699796,0.0007646367,0.0013362403,0.0016581059
t_1540,151.79866000000004,-32.21013,0.013581438,0.012721199,0.013386749,0.013250742,0.01814438,0.017202029
t_1541,151.61900000000003,-32.21013,0.013980104,0.012576813,0.013887639,0.013627762,0.019021515,0.017843312
t_1542,151.70883000000003,-32.21013,0.013918809,0.012691405,0.013723676,0.013522593,0.018703604,0.0176236
t_1543,151.88849,-32.21013,0.0134128565,0.012679817,0.012984456,0.012905026,0.017517466,0.016710648
t_1544,151.52917000000002,-32.21013,0.0138361985,0.012476001,0.013844566,0.013553611,0.019021722,0.017818565
t_1545,151.43934000000002,-32.21013,0.013520224,0.012412726,0.013591557,0.01330353,0.018696502,0.017549502
t_1546,151.43934000000002,-32.13409,0.012727541,0.012206087,0.011604816,0.011433897,0.015889011,0.01524576
