# {20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,Bradley2013,CampbellBozorgnia2014,ChiouYoungs2014
t_2957,171.07403,-43.96278,0.01388041,0.01206826,0.016045189,0.0149208,0.013358186
t_2958,170.75962000000004,-44.0274,0.016288707,0.015934898,0.016998226,0.014505101,0.016791655
t_2959,170.71470999999997,-44.0274,0.00897763,0.0076261484,0.010102394,0.009495963,0.008802113
t_296,169.00791000000004,-45.90216,0.0011137999,0.00088143005,0.0009836633,0.0011893978,0.0011659764
t_2960,170.71470999999997,-43.9951,0.0080169765,0.0066291257,0.009532999,0.008679422,0.007824219
t_2961,170.80453999999997,-43.9951,0.017943222,0.0176853,0.018644616,0.015451784,0.018568486
t_2962,170.84945,-43.9951,0.020986104,0.021287657,0.021511022,0.017753378,0.021856047
t_2963,170.75962000000004,-43.9951,0.01334424,0.012585605,0.014283223,0.012439542,0.0136048375
t_2964,170.84945,-43.96278,0.017510623,0.017239412,0.018330809,0.01513391,0.018052762
t_2965,170.80453999999997,-43.96278,0.016522054,0.01618914,0.017384823,0.0142740095,0.017084366
t_2966,170.75962000000004,-43.96278,0.009478641,0.008105412,0.01044345,0.00973388,0.009315752
t_2967,170.71470999999997,-43.96278,0.007906956,0.0065197265,0.009449032,0.008451756,0.0077350377
t_2968,170.93929000000003,-44.0274,0.010978072,0.009309655,0.012801798,0.0121644065,0.010515095
t_2969,170.9842,-44.0274,0.011677701,0.009923124,0.013653741,0.012785613,0.011191753
t_297,168.82824,-45.83961,0.001394548,0.0012234706,0.0011479157,0.0012872259,0.0015480733
t_2970,170.93929000000003,-43.9951,0.010786226,0.009150988,0.012609442,0.011795343,0.010363163
t_2971,170.89436999999998,-43.9951,0.011517892,0.010037104,0.012460756,0.012088318,0.011177217
t_2972,170.9842,-43.9951,0.011571631,0.009861732,0.013521088,0.012566591,0.011115271
t_2973,170.93929000000003,-43.96278,0.010441669,0.008854322,0.012226013,0.011311641,0.010057425
t_2974,170.9842,-43.96278,0.011828409,0.01021566,0.013742236,0.012541461,0.011423779
t_2975,170.89436999999998,-43.96278,0.009698469,0.008155819,0.01139945,0.010575093,0.009346641
t_2976,170.93929000000003,-43.93044,0.010380859,0.008884456,0.012108438,0.011009037,0.010048101
t_2977,170.89436999999998,-43.93044,0.013535782,0.012606903,0.014506344,0.012768304,0.013614834
t_2978,171.11895000000004,-43.96278,0.015850851,0.01391795,0.018200869,0.017090822,0.015256332
t_2979,171.02912000000003,-43.96278,0.0126465475,0.010944536,0.014669232,0.013502739,0.012188174
t_298,169.00791000000004,-45.83961,0.0008967245,0.00067913963,0.0008381759,0.000997618,0.00093654403
t_2980,171.07403,-43.93044,0.013560147,0.011879589,0.015564966,0.014526935,0.013078981
t_2981,171.02912000000003,-43.93044,0.012022861,0.0104205655,0.01389573,0.012855071,0.011598637
t_2982,171.11895000000004,-43.93044,0.015724206,0.013934509,0.017900592,0.016939197,0.015169559
t_2983,171.02912000000003,-43.89808,0.011388237,0.009942169,0.0130677335,0.012090561,0.0110145295
t_2984,171.11895000000004,-43.89808,0.014793905,0.0131889405,0.016722778,0.015889091,0.014291523
t_2985,171.07403,-43.89808,0.0127785625,0.011271069,0.014557978,0.01362934,0.012349046
t_2986,171.11895000000004,-43.86571,0.013532876,0.012173132,0.015169795,0.014361561,0.013099993
t_2987,171.02912000000003,-43.86571,0.012396815,0.011372178,0.012946368,0.012268659,0.012179059
t_2988,170.75962000000004,-43.93044,0.008183794,0.0067732227,0.009767778,0.008700749,0.007989161
t_2989,170.71470999999997,-43.93044,0.0078896405,0.006510126,0.009453774,0.008306273,0.007740081
t_299,169.09774,-45.83961,0.0009504205,0.00072652707,0.00089468353,0.001042745,0.0009959261
t_2990,170.80453999999997,-43.93044,0.008895631,0.0074697183,0.010527593,0.00937448,0.008674299
t_2991,170.84945,-43.93044,0.016176354,0.015840543,0.017075546,0.014042238,0.016666405
t_2992,170.84945,-43.89808,0.014963575,0.014531816,0.015882589,0.013063426,0.015403655
t_2993,170.71470999999997,-43.89808,0.007756593,0.006387507,0.009321409,0.008103452,0.007620177
t_2994,170.80453999999997,-43.89808,0.009692956,0.008360081,0.010627456,0.009688019,0.009555595
t_2995,170.75962000000004,-43.89808,0.011715358,0.010765235,0.012766154,0.010769134,0.01194897
t_2996,170.71470999999997,-43.86571,0.008643567,0.007324617,0.009647487,0.008567347,0.008578654
t_2997,170.84945,-43.86571,0.012112322,0.011260734,0.013034808,0.011156514,0.012285929
t_2998,170.9842,-43.93044,0.013982464,0.012816646,0.014891915,0.0136572905,0.013825384
t_2999,170.93929000000003,-43.89808,0.010736342,0.009401743,0.01179405,0.010947863,0.010480248
t_3,169.36723,-46.52376,0.0007062173,0.0005647902,0.0006386431,0.000774191,0.000725606
t_30,169.45706,-46.21384,0.0010214044,0.0008214583,0.0009795852,0.0011262833,0.0010496327
t_300,168.91808000000003,-45.83961,0.000851591,0.0006420372,0.00078711234,0.0009519961,0.0008881438
t_3000,170.89436999999998,-43.89808,0.01792445,0.01801511,0.018616853,0.014912299,0.018610243
t_3001,170.9842,-43.89808,0.013334077,0.012309038,0.014121998,0.012902514,0.013228879
t_3002,170.89436999999998,-43.86571,0.008747578,0.0074300887,0.010233785,0.00918529,0.00851127
t_3003,170.93929000000003,-43.86571,0.010612539,0.009457829,0.011320382,0.01054303,0.010429144
t_3004,170.9842,-43.86571,0.011819873,0.01081781,0.012434406,0.011541549,0.011671884
t_3005,170.9842,-43.83332,0.0091485195,0.008107076,0.010342384,0.009427396,0.008932108
t_3006,170.89436999999998,-43.83332,0.0085092215,0.0073034912,0.009887025,0.008792195,0.008313086
t_3007,170.93929000000003,-43.83332,0.008546852,0.0074063055,0.009820246,0.00890375,0.008331305
t_3008,170.80453999999997,-43.86571,0.010088928,0.008874667,0.011007679,0.009761447,0.010044161
t_3009,170.75962000000004,-43.86571,0.0088554695,0.007528406,0.009897011,0.0088469405,0.008750764
t_301,168.01976000000002,-45.96463,0.000778799,0.00074001495,0.00064680877,0.0007313498,0.00083014596
t_3010,170.80453999999997,-43.83332,0.008906406,0.007634271,0.009900361,0.008870487,0.008787486
t_3011,170.71470999999997,-43.83332,0.0089025935,0.007625353,0.009862807,0.00863847,0.008877897
t_3012,170.75962000000004,-43.83332,0.007985137,0.0066540125,0.009542788,0.008183822,0.007851599
t_3013,170.84945,-43.83332,0.009896677,0.008762942,0.010694994,0.009579692,0.009825478
t_3014,170.75962000000004,-43.80091,0.0076275654,0.0063155894,0.0091433935,0.007865407,0.0074907886
t_3015,170.80453999999997,-43.80091,0.008867455,0.007649972,0.009746041,0.008721484,0.008773472
t_3016,170.84945,-43.80091,0.0076104994,0.0063864654,0.008969347,0.0079702195,0.0074268244
t_3017,170.71470999999997,-43.80091,0.008339861,0.007044839,0.009389779,0.008222516,0.008281506
t_3018,171.07403,-43.86571,0.0114847645,0.0101764975,0.012981035,0.012233492,0.0111107975
t_3019,171.07403,-43.83332,0.011489477,0.010598778,0.011919245,0.0115976315,0.011243866
t_302,168.10959000000003,-45.96463,0.0008493831,0.0007796439,0.0006754196,0.00078159693,0.00092123944
t_3020,171.02912000000003,-43.83332,0.0094846515,0.008469119,0.0106301345,0.009884071,0.009235398
t_3021,171.11895000000004,-43.83332,0.011537277,0.010384084,0.012856356,0.012278833,0.01115971
t_3022,171.07403,-43.80091,0.009045441,0.008296261,0.009895449,0.009367028,0.008827993
t_3023,171.11895000000004,-43.80091,0.009938003,0.009029494,0.010956795,0.010518788,0.0096269725
t_3024,171.02912000000003,-43.80091,0.008461338,0.007723413,0.009291881,0.008669465,0.008288974
t_3025,171.02912000000003,-43.76848,0.0077505144,0.0073759425,0.007735824,0.007645699,0.0076827947
t_3026,171.07403,-43.76848,0.0073432196,0.006835277,0.007873549,0.0076330476,0.007188738
t_3027,171.11895000000004,-43.76848,0.008575291,0.007883435,0.009349297,0.009045198,0.008321982
t_3028,170.89436999999998,-43.80091,0.008535462,0.0074617905,0.009622005,0.008590091,0.008388666
t_3029,170.9842,-43.80091,0.008444038,0.0076316693,0.009312551,0.00854953,0.008292194
t_303,168.28926,-45.96463,0.00049335655,0.0003692493,0.000418177,0.0005624167,0.000506605
t_3030,170.93929000000003,-43.80091,0.008747218,0.007830506,0.009364819,0.008723663,0.008612506
t_3031,170.9842,-43.76848,0.007949176,0.007389151,0.008128219,0.007841048,0.007870481
t_3032,170.89436999999998,-43.76848,0.007956445,0.0069438242,0.009141872,0.008052379,0.007816952
t_3033,170.93929000000003,-43.76848,0.007761678,0.0069249556,0.008720659,0.007848967,0.00763347
t_3034,170.9842,-43.73604,0.00645909,0.0058827796,0.0070792865,0.0066754264,0.006350545
t_3035,170.93929000000003,-43.73604,0.007848784,0.007123148,0.00827338,0.007768533,0.0077569694
t_3036,170.89436999999998,-43.73604,0.0073355725,0.006328299,0.00847825,0.0075650304,0.0071815155
t_3037,170.89436999999998,-43.70357,0.011941266,0.011730121,0.012532161,0.010360547,0.012315302
t_3038,170.75962000000004,-43.76848,0.009599914,0.008480801,0.010552319,0.0090315845,0.009658251
t_3039,170.80453999999997,-43.76848,0.0076362896,0.006390143,0.009074047,0.007857266,0.0074877846
t_304,168.01976000000002,-45.90216,0.0005131657,0.00044452146,0.0005024954,0.00056478527,0.0005135258
t_3040,170.71470999999997,-43.76848,0.007936394,0.0066369716,0.0094025815,0.007922403,0.007858287
t_3041,170.84945,-43.76848,0.010526248,0.009751249,0.011291107,0.009671515,0.0106745
t_3042,170.80453999999997,-43.73604,0.011688305,0.011038497,0.012611999,0.010273189,0.012028638
t_3043,170.84945,-43.73604,0.008377434,0.007289221,0.009213123,0.008275171,0.0082686115
t_3044,170.71470999999997,-43.73604,0.011283471,0.010451743,0.012378812,0.009910528,0.011655669
t_3045,170.75962000000004,-43.73604,0.009886742,0.00883598,0.010869193,0.009164048,0.010002041
t_3046,170.75962000000004,-43.70357,0.009088795,0.007900358,0.010035944,0.008650438,0.009076442
t_3047,170.80453999999997,-43.70357,0.0077242535,0.006489774,0.009195717,0.007848764,0.0075830487
t_3048,169.99604999999997,-43.9951,0.004258403,0.0035304762,0.004759494,0.004183425,0.0044328184
t_3049,169.99604999999997,-43.96278,0.0042140265,0.0034779687,0.00476785,0.0041477573,0.0043852753
t_305,168.10959000000003,-45.90216,0.001044238,0.0009922768,0.00084725325,0.00090395357,0.0011480423
t_3050,170.08589,-43.96278,0.004745226,0.0039560534,0.005236101,0.0046085618,0.004928815
t_3051,170.04097000000002,-43.96278,0.0042409822,0.0034735657,0.0050011394,0.0042288075,0.0043915827
t_3052,169.99604999999997,-43.93044,0.004844129,0.0041584573,0.0052565783,0.00453032,0.005122676
t_3053,170.04097000000002,-43.93044,0.0043872744,0.003619517,0.004984319,0.0043121637,0.0045556445
t_3054,170.08589,-43.93044,0.004230337,0.0034261413,0.005033934,0.004280649,0.004357724
t_3055,169.99604999999997,-43.89808,0.004457855,0.00373733,0.0048591895,0.0042810543,0.004662614
t_3056,170.08589,-43.89808,0.004425437,0.0036230974,0.005243282,0.0043972945,0.0045731952
t_3057,170.04097000000002,-43.89808,0.005181227,0.004490468,0.0056425743,0.00479566,0.0054887775
t_3058,170.17572,-43.96278,0.0058238166,0.0050346414,0.006390027,0.005421299,0.006111618
t_3059,170.22063000000003,-43.96278,0.00790904,0.0073763393,0.008575809,0.0067238165,0.008541698
t_306,168.19942000000003,-45.90216,0.00048032872,0.00036747276,0.00042139957,0.0005499764,0.0004898028
t_3060,170.13080000000002,-43.96278,0.010514835,0.010742741,0.011001015,0.008391141,0.011821026
t_3061,170.17572,-43.93044,0.0109523125,0.011174858,0.011513192,0.008732823,0.012282717
t_3062,170.13080000000002,-43.93044,0.010502658,0.010721462,0.011008738,0.008374446,0.011809779
t_3063,170.22063000000003,-43.93044,0.007985413,0.00744719,0.008668784,0.0067618173,0.008632222
t_3064,170.17572,-43.89808,0.008827391,0.008511735,0.009447864,0.0070983674,0.009687147
t_3065,170.13080000000002,-43.89808,0.008206456,0.007864342,0.008779217,0.0066698,0.00900632
t_3066,170.22063000000003,-43.89808,0.008250543,0.0077492525,0.008943016,0.0069022826,0.008943255
t_3067,170.13080000000002,-43.86571,0.008033117,0.0076722014,0.008611512,0.006571182,0.008797912
t_3068,169.86131,-43.93044,0.0033727991,0.002715211,0.003948537,0.0034433296,0.003505199
t_3069,169.81639,-43.93044,0.0036399076,0.003011359,0.0039660973,0.0035638355,0.0038206393
t_307,168.28926,-45.90216,0.0010255346,0.0009197639,0.00078915636,0.00091505155,0.0011392353
t_3070,169.95114,-43.93044,0.0046213414,0.003959167,0.0049979095,0.004331427,0.0048937285
t_3071,169.90621999999996,-43.93044,0.003786941,0.0031043398,0.00437379,0.0037568868,0.0039501865
t_3072,169.95114,-43.89808,0.0040991665,0.0034006883,0.004514727,0.0039986977,0.0042798817
t_3073,169.90621999999996,-43.89808,0.0037664245,0.0030924024,0.00435147,0.0037357563,0.003926125
t_3074,169.81639,-43.89808,0.003453032,0.0028319145,0.003984673,0.003441129,0.0036073688
t_3075,169.86131,-43.89808,0.003597073,0.0029500944,0.004161654,0.0035781793,0.0037537285
t_3076,169.86131,-43.86571,0.0038317018,0.003209977,0.0041393465,0.0037120394,0.004017427
t_3077,169.90621999999996,-43.86571,0.00348324,0.002821549,0.0040909387,0.0035456188,0.0036094007
t_3078,169.81639,-43.86571,0.0032013967,0.002594851,0.0037303427,0.0032713164,0.0033241955
t_3079,169.95114,-43.86571,0.0035893037,0.0028970272,0.004237285,0.0036678046,0.0037099547
t_308,168.01976000000002,-45.83961,0.00053767866,0.00045749336,0.0005118483,0.00058662106,0.00054253225
t_3080,169.81639,-43.83332,0.003167583,0.0025824849,0.0036852546,0.0032351282,0.0032845123
t_3081,169.86131,-43.83332,0.0034457282,0.0028351082,0.0040094517,0.003456505,0.0035811753
t_3082,169.90621999999996,-43.83332,0.0039394316,0.0033112182,0.00427037,0.0038154707,0.0041190465
t_3083,169.95114,-43.83332,0.0035948954,0.0029212523,0.00423528,0.0036580684,0.003714826
t_3084,169.90621999999996,-43.80091,0.0033951416,0.0027809623,0.00397436,0.0034547036,0.0035088141
t_3085,169.95114,-43.80091,0.003535717,0.0028876706,0.0041589895,0.003602495,0.0036477323
t_3086,169.86131,-43.80091,0.0035032132,0.002924953,0.003971451,0.0034708236,0.0036438568
t_3087,169.81639,-43.80091,0.00335087,0.0027992944,0.0038062928,0.003330198,0.0034868543
t_3088,170.17572,-43.86571,0.008316371,0.007916779,0.0089515485,0.006825653,0.009077032
t_3089,170.22063000000003,-43.86571,0.007937741,0.007384033,0.008637565,0.0067286324,0.008572193
t_309,168.28926,-45.83961,0.0006173625,0.00048550084,0.00049318804,0.000659861,0.0006459105
t_3090,170.17572,-43.83332,0.0069440883,0.0063266153,0.007581658,0.0060675745,0.007450278
t_3091,170.22063000000003,-43.83332,0.006712407,0.0059735323,0.0073879873,0.0060257385,0.007118347
t_3092,170.13080000000002,-43.83332,0.00798113,0.0076339566,0.008555652,0.0065356395,0.008732759
t_3093,170.17572,-43.80091,0.0047895247,0.003935326,0.005717172,0.004760075,0.004916113
t_3094,170.22063000000003,-43.80091,0.0053271204,0.004434125,0.005986837,0.0051776906,0.0054794885
t_3095,170.13080000000002,-43.80091,0.008100963,0.007813793,0.0086607225,0.0065896474,0.008870677
t_3096,170.17572,-43.76848,0.005034511,0.004207348,0.005656048,0.00490662,0.005182973
t_3097,170.22063000000003,-43.76848,0.004946814,0.004060824,0.005925901,0.0049394434,0.0050562685
t_3098,170.04097000000002,-43.86571,0.004244217,0.0034860428,0.0049877106,0.004207231,0.004395244
t_3099,169.99604999999997,-43.86571,0.00381234,0.0030873406,0.0045116465,0.0038698076,0.003938213
t_31,169.2774,-46.21384,0.00092699786,0.0007285491,0.00086887664,0.0010311442,0.00095516816
t_310,168.10959000000003,-45.83961,0.00089795585,0.00083810725,0.0007374957,0.0008269646,0.00097281457
t_3100,170.08589,-43.86571,0.004918548,0.0041429363,0.0053932783,0.0046929047,0.00512722
t_3101,170.08589,-43.83332,0.0044063427,0.0036237088,0.005208451,0.004370403,0.0045491406
t_3102,169.99604999999997,-43.83332,0.003673406,0.0029648324,0.004354801,0.0037685563,0.0037828304
t_3103,170.04097000000002,-43.83332,0.0040503573,0.0033054042,0.0047987564,0.0040753214,0.004178969
t_3104,170.08589,-43.80091,0.004737922,0.003988836,0.005205254,0.004564796,0.0049175797
t_3105,170.04097000000002,-43.80091,0.003928643,0.003204197,0.0046571856,0.0039859344,0.004042392
t_3106,169.99604999999997,-43.80091,0.00504046,0.0044742012,0.005448577,0.0046032756,0.005367322
t_3107,170.08589,-43.76848,0.0044157444,0.0036801328,0.0051090484,0.004356349,0.004553463
t_3108,169.90621999999996,-43.76848,0.0044890163,0.0040316754,0.0047978587,0.0041074767,0.004786155
t_3109,169.86131,-43.76848,0.0031504033,0.002602213,0.0036631478,0.0032182455,0.0032512264
t_311,168.37909000000002,-45.90216,0.00052392954,0.0003876331,0.0004491633,0.0006000675,0.0005401006
t_3110,169.95114,-43.76848,0.0036124021,0.0030008038,0.004221852,0.0036284353,0.0037307579
t_3111,169.81639,-43.76848,0.0031564776,0.0026382403,0.0036399555,0.003177867,0.003269702
t_3112,169.90621999999996,-43.73604,0.0034964376,0.002973628,0.0039111855,0.0034566342,0.0036190352
t_3113,169.95114,-43.73604,0.0035789236,0.0030126374,0.004160919,0.0035780908,0.0036917909
t_3114,169.81639,-43.73604,0.0028565554,0.0023767008,0.0033000647,0.0029462157,0.0029381283
t_3115,169.86131,-43.73604,0.0033883369,0.0029013113,0.0036819805,0.0033292267,0.0035156088
t_3116,169.86131,-43.70357,0.0032265822,0.0027978364,0.0034917279,0.003176955,0.0033368394
t_3117,169.90621999999996,-43.70357,0.003060595,0.0025791505,0.0035431983,0.003136733,0.003137203
t_3118,170.13080000000002,-43.76848,0.0088671455,0.00880811,0.009384517,0.006973812,0.009780906
t_3119,170.13080000000002,-43.73604,0.0054670894,0.004797994,0.005964752,0.0050819814,0.005727058
t_312,168.64858000000004,-45.90216,0.0011280479,0.00096897467,0.0009031999,0.0010741103,0.0012390792
t_3120,170.22063000000003,-43.73604,0.0055936296,0.0047592428,0.0061716144,0.0053340727,0.0057700416
t_3121,170.17572,-43.73604,0.005389187,0.0046148724,0.0059163882,0.0051188255,0.005579004
t_3122,170.17572,-43.70357,0.010759302,0.011244925,0.011238357,0.008585189,0.012000147
t_3123,170.22063000000003,-43.70357,0.0052271388,0.0044000098,0.0058934595,0.0051084543,0.0053534987
t_3124,170.13080000000002,-43.70357,0.0042292434,0.0034988786,0.0050158924,0.004306058,0.004313396
t_3125,170.13080000000002,-43.67109,0.00439679,0.0037118164,0.0051683737,0.004409713,0.0044888123
t_3126,170.17572,-43.67109,0.005003054,0.0042756554,0.0055349763,0.004878233,0.0051288377
t_3127,170.22063000000003,-43.67109,0.004727957,0.0039175656,0.0056343633,0.004795381,0.00480048
t_3128,170.04097000000002,-43.76848,0.0043523232,0.0036700573,0.0047962703,0.0042360323,0.0045093694
t_3129,169.99604999999997,-43.76848,0.0038817395,0.003232307,0.0045470484,0.0038678776,0.004009018
t_313,168.73841,-45.90216,0.0014086763,0.0012372284,0.0011405457,0.0012886418,0.0015622586
t_3130,169.99604999999997,-43.73604,0.0035969722,0.0029815736,0.004222237,0.0036648063,0.0036921396
t_3131,170.08589,-43.73604,0.004485633,0.0037882905,0.0050057718,0.0043878667,0.004626747
t_3132,170.04097000000002,-43.73604,0.0038362828,0.0031744938,0.004521841,0.0038968667,0.0039343047
t_3133,169.99604999999997,-43.70357,0.0035082572,0.0029390077,0.0040995334,0.003582897,0.0035912243
t_3134,170.04097000000002,-43.70357,0.0037794495,0.0031595954,0.004435078,0.003843818,0.0038672418
t_3135,170.08589,-43.70357,0.004132381,0.0034616822,0.004861332,0.0041570608,0.0042312294
t_3136,170.04097000000002,-43.67109,0.0036802166,0.0031068258,0.00429852,0.0037650857,0.0037523087
t_3137,170.08589,-43.67109,0.00395265,0.0033204602,0.0046405164,0.0040349327,0.0040272134
t_3138,169.95114,-43.70357,0.004182509,0.003752253,0.0044591324,0.0039182324,0.0043893354
t_3139,169.81639,-43.70357,0.002732865,0.0023062632,0.0031392807,0.0028156335,0.002803624
t_314,168.55875000000003,-45.90216,0.0008309365,0.0006699537,0.00066279876,0.00085044856,0.0008916694
t_3140,169.86131,-43.67109,0.0029668515,0.0026013132,0.003270515,0.0029501177,0.0030511443
t_3141,169.95114,-43.67109,0.003135399,0.0026711083,0.0036250153,0.0032210455,0.0031995212
t_3142,169.81639,-43.67109,0.002831574,0.002487852,0.0030773708,0.002811932,0.0029158078
t_3143,169.90621999999996,-43.67109,0.0031463404,0.0027440714,0.0035483374,0.0031385885,0.0032311713
t_3144,169.90621999999996,-43.6386,0.0027891055,0.0024460207,0.0031747036,0.0028503756,0.0028394845
t_3145,169.86131,-43.6386,0.0029139617,0.0026496167,0.0030452756,0.0028375632,0.0029986466
t_3146,169.81639,-43.6386,0.0036523866,0.00362259,0.003753723,0.0032280071,0.003907636
t_3147,169.95114,-43.6386,0.003771316,0.0034670564,0.0039659496,0.003578914,0.003913288
t_3148,170.31046000000003,-43.89808,0.007878687,0.0071431845,0.008674076,0.0069125737,0.008383658
t_3149,170.26554999999996,-43.86571,0.008067348,0.00744632,0.008823351,0.0069078193,0.00866532
t_315,168.46892000000003,-45.83961,0.0011136743,0.00097598677,0.00086613,0.0010064169,0.0012426592
t_3150,170.40030000000002,-43.86571,0.009399058,0.008718693,0.010323543,0.00800863,0.010020022
t_3151,170.35537999999997,-43.86571,0.006707061,0.0057093096,0.0074722827,0.006313195,0.0069202976
t_3152,170.31046000000003,-43.86571,0.0067183245,0.005805372,0.0074602296,0.006222532,0.007002132
t_3153,170.35537999999997,-43.83332,0.008518152,0.007790092,0.009387474,0.0073864586,0.009060051
t_3154,170.40030000000002,-43.83332,0.0065105385,0.005427336,0.007321486,0.006293669,0.0066352426
t_3155,170.26554999999996,-43.83332,0.00550874,0.0045561683,0.0062877825,0.005381675,0.0056491974
t_3156,170.31046000000003,-43.83332,0.005639665,0.0046378123,0.006644524,0.0055559813,0.00575764
t_3157,170.40030000000002,-43.80091,0.010068121,0.009505525,0.01099934,0.008359575,0.0107883625
t_3158,170.57996000000003,-43.86571,0.011512693,0.010819772,0.012598464,0.009795303,0.012122559
t_3159,170.53503999999998,-43.86571,0.01542523,0.015738092,0.016410721,0.012407817,0.016839804
t_316,168.37909000000002,-45.83961,0.0008956111,0.0007672123,0.0007019304,0.00085714227,0.0009808603
t_3160,170.66979000000003,-43.86571,0.008197692,0.0068855025,0.009269233,0.008140222,0.008156088
t_3161,170.62487,-43.86571,0.010313643,0.009347511,0.011399241,0.00928692,0.010659891
t_3162,170.66979000000003,-43.83332,0.007941933,0.0066298014,0.009233507,0.007918177,0.007892366
t_3163,170.62487,-43.83332,0.009503606,0.00841817,0.010560979,0.008752081,0.009733453
t_3164,170.57996000000003,-43.83332,0.01068753,0.009860859,0.011784132,0.009298392,0.011184415
t_3165,170.53503999999998,-43.83332,0.015409643,0.01573362,0.016410178,0.012364916,0.01682407
t_3166,170.66979000000003,-43.80091,0.011957334,0.011231292,0.013072099,0.010260912,0.012475581
t_3167,170.53503999999998,-43.80091,0.01539307,0.015731666,0.016403727,0.012327028,0.016805291
t_3168,170.49013000000002,-43.89808,0.014781322,0.01505712,0.01572099,0.011884107,0.016199082
t_3169,170.44520999999997,-43.89808,0.00986889,0.00917943,0.0108320145,0.008417737,0.010491234
t_317,168.73841,-45.83961,0.0013334122,0.0011644097,0.0010783823,0.0012183578,0.0014853335
t_3170,170.44520999999997,-43.86571,0.010094984,0.009434881,0.011070574,0.008531005,0.010750206
t_3171,170.49013000000002,-43.86571,0.010908499,0.010290928,0.01192694,0.009125937,0.011606923
t_3172,170.44520999999997,-43.83332,0.007480911,0.006417894,0.008358487,0.0070035015,0.00768973
t_3173,170.49013000000002,-43.83332,0.01159365,0.011093431,0.012613074,0.009471448,0.012397429
t_3174,170.49013000000002,-43.80091,0.0067200763,0.0055369055,0.0079620555,0.006640505,0.0067707356
t_3175,170.44520999999997,-43.80091,0.007104975,0.0059978087,0.007953826,0.00676102,0.007245287
t_3176,170.49013000000002,-43.76848,0.0065460326,0.0053644315,0.007945858,0.0065229456,0.0065811845
t_3177,170.44520999999997,-43.76848,0.0060105263,0.0048735808,0.007318538,0.006079739,0.006044449
t_3178,170.31046000000003,-43.80091,0.006645813,0.0057330765,0.007382272,0.0061734603,0.006907588
t_3179,170.35537999999997,-43.80091,0.0067431624,0.0057561393,0.0075145024,0.0063299933,0.0069557885
t_318,168.64858000000004,-45.83961,0.001114404,0.0009547081,0.0008941028,0.0010552757,0.0012294796
t_3180,170.26554999999996,-43.80091,0.0048951735,0.003944792,0.0059226844,0.0049944036,0.0049742227
t_3181,170.26554999999996,-43.76848,0.0056000263,0.0046748226,0.006288027,0.005433085,0.005743126
t_3182,170.35537999999997,-43.76848,0.0063169575,0.0052996045,0.007066303,0.0060643153,0.0064596655
t_3183,170.40030000000002,-43.76848,0.012535171,0.012519865,0.01342082,0.009722238,0.013691689
t_3184,170.31046000000003,-43.76848,0.0056256764,0.004641779,0.0066428035,0.0055435156,0.005735407
t_3185,170.26554999999996,-43.73604,0.0055794436,0.0046735364,0.0062614502,0.005418468,0.0057155136
t_3186,170.31046000000003,-43.73604,0.0055997563,0.0046314625,0.006633774,0.005525615,0.0057027666
t_3187,170.40030000000002,-43.73604,0.0070384745,0.0060266615,0.007851868,0.0066068443,0.0072291694
t_3188,170.57996000000003,-43.80091,0.011125098,0.010374862,0.012231975,0.009509805,0.011688372
t_3189,170.62487,-43.80091,0.011718782,0.011000833,0.012838702,0.009984545,0.012283815
t_319,168.55875000000003,-45.83961,0.0010296035,0.0008797866,0.00081599405,0.0009775026,0.0011347203
t_3190,170.62487,-43.76848,0.011308632,0.010531236,0.012435903,0.009723185,0.011820877
t_3191,170.53503999999998,-43.76848,0.0121048475,0.011624387,0.013172448,0.009860927,0.012895888
t_3192,170.66979000000003,-43.76848,0.008474852,0.0072136982,0.009451915,0.008154488,0.008482484
t_3193,170.57996000000003,-43.76848,0.010775367,0.009974905,0.01188637,0.009290911,0.011289443
t_3194,170.62487,-43.73604,0.011837213,0.011155731,0.012968668,0.009987651,0.012423015
t_3195,170.53503999999998,-43.73604,0.012094666,0.011626907,0.013163749,0.009841093,0.012881261
t_3196,170.66979000000003,-43.73604,0.008877324,0.0076714857,0.00988748,0.008378543,0.008944183
t_3197,170.57996000000003,-43.73604,0.011304957,0.010599411,0.012421097,0.009563865,0.011893663
t_3198,170.35537999999997,-43.73604,0.0059104785,0.0048901937,0.006940174,0.005813933,0.006006742
t_3199,170.35537999999997,-43.70357,0.006519362,0.0055534136,0.007250516,0.0061829058,0.006680206
t_32,169.45706,-46.15164,0.0010699356,0.00086508656,0.0010348704,0.0011745938,0.0011003054
t_320,168.55875000000003,-45.77699,0.0006303731,0.0004666096,0.0005537015,0.00070881494,0.0006571257
t_3200,170.31046000000003,-43.70357,0.00508885,0.0041339654,0.0061519165,0.0052005057,0.0051426957
t_3201,170.26554999999996,-43.70357,0.005608783,0.0047307354,0.0062530106,0.0054346654,0.0057425895
t_3202,170.40030000000002,-43.70357,0.00926356,0.008623328,0.010173079,0.007909602,0.009838795
t_3203,170.35537999999997,-43.67109,0.0059872326,0.005012121,0.0068423143,0.0058556567,0.006081738
t_3204,170.31046000000003,-43.67109,0.0072807577,0.0065720794,0.008005243,0.0065479097,0.007643893
