# {20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,Bradley2013,CampbellBozorgnia2014,ChiouYoungs2014
t_1465,169.09774,-44.63782,0.004401634,0.0042410796,0.0043500206,0.00407214,0.004646549
t_1466,168.82824,-44.57387,0.0015509459,0.0011954644,0.0016278066,0.0016377138,0.0016080932
t_1467,168.91808000000003,-44.57387,0.003089812,0.00283816,0.0029629555,0.0026842784,0.0033992631
t_1468,169.00791000000004,-44.57387,0.0020845968,0.0016721425,0.0022401162,0.0021926172,0.0021486671
t_1469,169.09774,-44.57387,0.0030738097,0.0026638145,0.003062776,0.0029668573,0.0032331846
t_147,167.75027,-46.15164,0.00030203728,0.000209805,0.00023122646,0.00036563238,0.00028654654
t_1470,168.73841,-44.63782,0.0013778805,0.0010559805,0.0014273073,0.0014688574,0.0014239709
t_1471,168.37909000000002,-44.63782,0.00095830124,0.00071108894,0.0009504091,0.0010423656,0.0009850402
t_1472,168.46892000000003,-44.63782,0.0014056336,0.0011323548,0.0012884965,0.0013713448,0.0014964531
t_1473,168.55875000000003,-44.63782,0.0011477588,0.0008576315,0.0011605776,0.0012341018,0.001186034
t_1474,168.37909000000002,-44.57387,0.00095789426,0.00070640654,0.0009520777,0.001042672,0.0009860658
t_1475,168.64858000000004,-44.57387,0.0012420435,0.00092807185,0.0012742304,0.0013301015,0.0012874705
t_1476,168.46892000000003,-44.57387,0.0010648624,0.0007894238,0.0010662223,0.0011439475,0.0011013808
t_1477,168.73841,-44.57387,0.0013649276,0.001031622,0.0014174653,0.0014557849,0.0014150145
t_1478,168.55875000000003,-44.57387,0.0011310795,0.0008372918,0.0011474593,0.0012198226,0.0011704221
t_1479,168.64858000000004,-44.50984,0.0012487133,0.0009274506,0.0012838132,0.0013335516,0.0012977136
t_148,167.66043000000002,-46.15164,0.0005523094,0.00045446327,0.00037181517,0.0005356741,0.0005608382
t_1480,168.10959000000003,-44.57387,0.0007673287,0.0005944706,0.0007548781,0.0008335414,0.00077998394
t_1481,168.01976000000002,-44.50984,0.0007393792,0.0005680924,0.000714725,0.0008029104,0.00075096526
t_1482,168.28926,-44.50984,0.0009139636,0.0006763712,0.00089974556,0.0009902518,0.0009404603
t_1483,168.10959000000003,-44.50984,0.00077828206,0.00058713433,0.0007578335,0.00085040473,0.0007931606
t_1484,168.19942000000003,-44.50984,0.0008392492,0.0006250882,0.0008212453,0.00091504777,0.00085938064
t_1485,168.01976000000002,-44.44575,0.0007455344,0.00055523805,0.0007123583,0.0008171793,0.0007588626
t_1486,168.19942000000003,-44.44575,0.0008749027,0.0006476362,0.00085113134,0.00094599044,0.000899281
t_1487,168.10959000000003,-44.44575,0.0007955577,0.0005889845,0.0007683662,0.00087057444,0.0008129726
t_1488,168.28926,-44.44575,0.000918768,0.00067355676,0.0009045798,0.0009986627,0.00094634603
t_1489,168.19942000000003,-44.38158,0.0008248173,0.00059443153,0.00080602913,0.0009171173,0.00084440864
t_149,167.92993,-46.15164,0.00033988067,0.00023997841,0.0002695885,0.00040533766,0.00032580862
t_1490,168.55875000000003,-44.50984,0.0011473179,0.0008468944,0.0011656133,0.001231197,0.001190378
t_1491,168.37909000000002,-44.50984,0.0009790832,0.0007203409,0.0009731799,0.001060034,0.0010104947
t_1492,168.73841,-44.50984,0.0015782734,0.0012242999,0.0015147192,0.0015916189,0.0016601641
t_1493,168.46892000000003,-44.50984,0.0010533256,0.0007740463,0.0010584542,0.0011376733,0.0010899298
t_1494,168.55875000000003,-44.44575,0.0011612108,0.0008545832,0.0011820769,0.0012427728,0.0012070457
t_1495,168.46892000000003,-44.44575,0.0011815431,0.00088671903,0.0011200116,0.0012264502,0.0012339248
t_1496,168.37909000000002,-44.44575,0.0009905617,0.0007252179,0.0009855933,0.0010719121,0.0010238257
t_1497,168.64858000000004,-44.44575,0.0012448865,0.0009182412,0.0012841219,0.0013316935,0.0012953415
t_1498,168.73841,-44.44575,0.0013635217,0.001013753,0.0014231119,0.0014489179,0.0014211962
t_1499,168.46892000000003,-44.38158,0.0011017824,0.00080862344,0.0011089961,0.0011776452,0.0011450199
t_15,169.2774,-46.46192,0.00074892846,0.0006015442,0.000716984,0.0008270028,0.0007459119
t_150,167.8401,-46.15164,0.00032078722,0.0002249833,0.00025032848,0.0003852543,0.00030595137
t_1500,168.91808000000003,-44.50984,0.0016848989,0.0012910971,0.0017966646,0.001780248,0.0017506853
t_1501,168.82824,-44.50984,0.0015048954,0.0011385948,0.0015858304,0.0015961472,0.0015647295
t_1502,169.00791000000004,-44.50984,0.001984812,0.0015559553,0.002132324,0.0020560662,0.0020668474
t_1503,169.09774,-44.50984,0.0020267433,0.0015692905,0.0022185056,0.0021598767,0.0020960462
t_1504,169.09774,-44.44575,0.0024205367,0.001951674,0.0024304353,0.0023509061,0.002572852
t_1505,169.00791000000004,-44.44575,0.001988551,0.0015486353,0.0020563055,0.0020153888,0.0020894061
t_1506,168.82824,-44.44575,0.0017583368,0.0013714446,0.001708949,0.0017519305,0.001858319
t_1507,168.91808000000003,-44.44575,0.0018243655,0.0014133118,0.0018385191,0.001849315,0.0019182111
t_1508,169.00791000000004,-44.38158,0.0017651008,0.0013303416,0.001914685,0.0018492005,0.0018474243
t_1509,169.09774,-44.38158,0.0019635798,0.0014953143,0.0021490338,0.0020288385,0.0020605002
t_151,166.85195,-46.15164,0.00025947476,0.00019973975,0.0002011613,0.00030267372,0.00024354267
t_1510,168.55875000000003,-44.38158,0.0011671454,0.00085562794,0.0011914246,0.0012501063,0.0012142725
t_1511,168.64858000000004,-44.38158,0.0014604359,0.0011141783,0.0013916021,0.0014755299,0.0015399762
t_1512,168.37909000000002,-44.38158,0.0010771893,0.0007988058,0.0010502373,0.001134796,0.0011204617
t_1513,168.73841,-44.38158,0.0013725915,0.0010168778,0.0014360253,0.001455017,0.0014332868
t_1514,168.55875000000003,-44.31734,0.0015393887,0.001211998,0.0014443793,0.0014996228,0.0016487753
t_1515,168.37909000000002,-44.31734,0.0010275963,0.00074929633,0.001023958,0.0011062882,0.0010653164
t_1516,168.64858000000004,-44.31734,0.0013053087,0.00096512114,0.0013495353,0.0013779415,0.0013642543
t_1517,168.46892000000003,-44.31734,0.0011528082,0.000851041,0.0011588729,0.0012162502,0.0012019868
t_1518,168.73841,-44.31734,0.0014390956,0.0010742695,0.001503921,0.0015014657,0.0015084925
t_1519,168.55875000000003,-44.25303,0.0011962873,0.00087568734,0.001226423,0.0012785061,0.001246553
t_152,166.94178,-46.15164,0.00022667075,0.00016294065,0.00016606411,0.0002767176,0.00020970043
t_1520,168.82824,-44.38158,0.001512003,0.0011304255,0.0015994721,0.0015881136,0.0015820723
t_1521,168.91808000000003,-44.38158,0.0017458996,0.0013314995,0.0018366292,0.0017870782,0.001835898
t_1522,169.00791000000004,-44.31734,0.0017471723,0.0013104243,0.0019008255,0.0018302639,0.0018307852
t_1523,168.91808000000003,-44.31734,0.001982099,0.0015596497,0.001956395,0.0019353506,0.002114081
t_1524,169.09774,-44.31734,0.0019532708,0.0014823875,0.0021424901,0.0020116798,0.0020534298
t_1525,168.82824,-44.31734,0.0015170958,0.001131484,0.0016090501,0.0015917144,0.0015891151
t_1526,168.82824,-44.25303,0.0015299313,0.0011419217,0.0016265435,0.0016043015,0.0016028386
t_1527,169.09774,-44.25303,0.0024513495,0.0019803771,0.0024780973,0.0023307821,0.002639131
t_1528,169.00791000000004,-44.25303,0.0018156926,0.0013741473,0.001973869,0.0018772986,0.0019072553
t_1529,168.91808000000003,-44.25303,0.0017527535,0.0013334079,0.0018567333,0.0017915895,0.0018453964
t_153,167.12144999999998,-46.15164,0.0005295958,0.0004543112,0.00032873006,0.0005210526,0.00053630257
t_1530,170.40030000000002,-45.58871,0.0020293326,0.0015565213,0.0022604682,0.0020988872,0.0021296043
t_1531,170.31046000000003,-45.55727,0.0019803129,0.0015054313,0.0022003052,0.0020498924,0.0020818668
t_1532,170.40030000000002,-45.55727,0.0020746635,0.0015837486,0.0023196654,0.0021424938,0.0021804527
t_1533,170.35537999999997,-45.55727,0.002009551,0.0015279293,0.002241659,0.0020843134,0.0021109537
t_1534,170.35537999999997,-45.52581,0.0020748817,0.0015761202,0.0023212607,0.002142063,0.002183337
t_1535,170.40030000000002,-45.52581,0.0021250779,0.001617231,0.0023847134,0.0021913706,0.0022358613
t_1536,170.31046000000003,-45.52581,0.0020257062,0.0015356843,0.00225911,0.0020937729,0.0021318712
t_1537,170.35537999999997,-45.49434,0.0021271538,0.00161306,0.0023882352,0.0021929608,0.0022400331
t_1538,170.31046000000003,-45.49434,0.0020654027,0.001561392,0.0023127368,0.0021355716,0.0021745637
t_1539,170.40030000000002,-45.49434,0.0021800464,0.001656253,0.0024549796,0.00224498,0.0022953502
t_154,167.03161,-46.15164,0.00021742386,0.00015087143,0.00015461302,0.00027026344,0.00020013042
t_1540,170.44520999999997,-45.46284,0.002296364,0.0017470648,0.0026018857,0.0023593125,0.0024181935
t_1541,170.53503999999998,-45.46284,0.0024145567,0.0018431655,0.002750486,0.0024759101,0.0025413863
t_1542,170.49013000000002,-45.46284,0.0023548293,0.0017947139,0.0026753899,0.0024169802,0.002479136
t_1543,170.40030000000002,-45.43133,0.002302394,0.0017492833,0.002609526,0.0023651756,0.0024254047
t_1544,170.53503999999998,-45.43133,0.0024884518,0.0019025833,0.0028422724,0.002549205,0.0026185382
t_1545,170.49013000000002,-45.43133,0.0024249163,0.0018503158,0.002762837,0.0024863249,0.0025526434
t_1546,170.44520999999997,-45.43133,0.0023709482,0.0018067653,0.0026935784,0.0024301761,0.0024973687
t_1547,170.53503999999998,-45.3998,0.0025675544,0.0019686224,0.0029393653,0.0026281385,0.0027002
t_1548,170.44520999999997,-45.3998,0.0024430733,0.0018654759,0.0027828817,0.0025012074,0.0025726794
t_1549,170.49013000000002,-45.3998,0.002515584,0.0019268787,0.002871648,0.002570951,0.0026481547
t_155,167.21128,-46.15164,0.00021738998,0.0001459483,0.0001529438,0.0002747701,0.00020007168
t_1550,170.40030000000002,-45.46284,0.0022392462,0.0017003736,0.0025300514,0.0023030036,0.0023586259
t_1551,170.31046000000003,-45.46284,0.002449391,0.0019165673,0.0025382033,0.0023974301,0.0026093961
t_1552,170.35537999999997,-45.46284,0.002183453,0.0016547157,0.00245984,0.0022480367,0.0023003821
t_1553,170.31046000000003,-45.43133,0.0030164619,0.002498331,0.0031111233,0.0027724106,0.0032960754
t_1554,170.35537999999997,-45.43133,0.0022412695,0.0016986928,0.0025334023,0.002305555,0.0023615917
t_1555,170.35537999999997,-45.3998,0.0022773086,0.0017231471,0.002584758,0.0023503113,0.0023973368
t_1556,170.31046000000003,-45.3998,0.0023668879,0.0018141199,0.0026621318,0.002386909,0.0025042293
t_1557,170.40030000000002,-45.3998,0.0023693424,0.0018028588,0.0026931413,0.002431377,0.0024955221
t_1558,170.35537999999997,-45.36826,0.0023311917,0.001765191,0.0026545858,0.0024080218,0.00245242
t_1559,170.40030000000002,-45.36826,0.0025041173,0.0019216527,0.0028469472,0.0025427442,0.0026412376
t_156,167.12144999999998,-46.08938,0.00041517866,0.00033465453,0.00026429875,0.00041836628,0.00041046125
t_1560,170.66979000000003,-45.46284,0.0026214838,0.002012057,0.0030065347,0.0026725465,0.0027590247
t_1561,170.57996000000003,-45.46284,0.0024754407,0.0018922649,0.0028270872,0.0025359828,0.0026048538
t_1562,170.62487,-45.46284,0.0025372498,0.0019417742,0.0029049595,0.0025969506,0.002669308
t_1563,170.66979000000003,-45.43133,0.002852666,0.0022227368,0.0032510024,0.0028510094,0.0030113442
t_1564,170.62487,-45.43133,0.0026195792,0.002009788,0.0030063451,0.0026789992,0.0027544796
t_1565,170.57996000000003,-45.43133,0.0025534066,0.0019558214,0.0029235038,0.0026135037,0.0026858805
t_1566,170.62487,-45.3998,0.0029144292,0.002283676,0.003269725,0.002898977,0.0030778847
t_1567,170.66979000000003,-45.3998,0.0036195503,0.0030023085,0.0038242398,0.003366206,0.0039074663
t_1568,170.57996000000003,-45.3998,0.002637246,0.002026801,0.0030258195,0.0026974084,0.0027720171
t_1569,170.57996000000003,-45.36826,0.0027271323,0.0021057804,0.0031338905,0.0027879959,0.002863297
t_157,167.03161,-46.08938,0.00024682304,0.00017528895,0.00016513019,0.00029469669,0.00022950492
t_1570,170.31046000000003,-45.36826,0.0023096127,0.0017514133,0.0026190074,0.0023720772,0.0024341755
t_1571,170.40030000000002,-45.33669,0.0025816448,0.001987878,0.002941676,0.0026188951,0.0027212522
t_1572,170.35537999999997,-45.33669,0.002448531,0.0018678717,0.002790343,0.0025083465,0.0025783754
t_1573,170.31046000000003,-45.33669,0.0023758414,0.0018055707,0.0027016664,0.0024376235,0.0025031094
t_1574,170.35537999999997,-45.30511,0.0025168739,0.0019255915,0.0028753255,0.0025781768,0.00264807
t_1575,170.40030000000002,-45.30511,0.0025919746,0.001991673,0.0029664168,0.002653561,0.0027244405
t_1576,170.31046000000003,-45.30511,0.0024447858,0.0018630397,0.0027872743,0.0025060612,0.0025743926
t_1577,170.35537999999997,-45.27351,0.0025929287,0.001991709,0.0029682068,0.0026543117,0.0027255807
t_1578,170.40030000000002,-45.27351,0.0026731843,0.002064248,0.0030642326,0.0027353752,0.0028064682
t_1579,170.31046000000003,-45.27351,0.0025163018,0.0019236899,0.0028756459,0.0025772518,0.0026478684
t_158,167.21128,-46.08938,0.00022901258,0.00015488203,0.00016230326,0.0002862731,0.00021179163
t_1580,170.66979000000003,-45.36826,0.0028699057,0.0022252041,0.0033118862,0.002935518,0.0030079768
t_1581,170.62487,-45.36826,0.0038798673,0.003291872,0.0040871026,0.0035352344,0.004221057
t_1582,170.57996000000003,-45.33669,0.0029653765,0.0023306163,0.003395588,0.0029762946,0.0031195427
t_1583,170.66979000000003,-45.33669,0.0029950924,0.0023426763,0.0034559742,0.0030582696,0.0031342488
t_1584,170.62487,-45.33669,0.0028966407,0.002256389,0.0033383102,0.0029634067,0.0030330215
t_1585,170.62487,-45.30511,0.0030191406,0.0023746004,0.0034777224,0.0030851045,0.0031551803
t_1586,170.57996000000003,-45.30511,0.0029066454,0.0022725111,0.0033463237,0.002978487,0.00303963
t_1587,170.66979000000003,-45.30511,0.0031157988,0.0024604169,0.0035933093,0.0031828447,0.00325263
t_1588,170.62487,-45.27351,0.0031387822,0.0024954863,0.003611588,0.0032094293,0.00327115
t_1589,170.66979000000003,-45.27351,0.0032465868,0.0025938738,0.0037383498,0.0033192185,0.0033789605
t_159,166.85195,-46.08938,0.00024636544,0.00018427413,0.00018639525,0.00029313721,0.00023000967
t_1590,170.53503999999998,-45.36826,0.0026519343,0.0020416626,0.0030415654,0.0027128821,0.0027863325
t_1591,170.44520999999997,-45.36826,0.0025638104,0.0019716783,0.0029224865,0.0026052627,0.0027017002
t_1592,170.49013000000002,-45.36826,0.0025765107,0.0019770353,0.0029493698,0.0026384685,0.0027088101
t_1593,170.49013000000002,-45.33669,0.0026631218,0.0020535404,0.0030532929,0.0027247756,0.0027970162
t_1594,170.44520999999997,-45.33669,0.0025772871,0.0019778854,0.0029506295,0.0026422674,0.0027085193
t_1595,170.53503999999998,-45.33669,0.002743137,0.0021236357,0.0031501604,0.002804638,0.0028784934
t_1596,170.49013000000002,-45.30511,0.0027520075,0.002134688,0.0031587796,0.0028148927,0.002886207
t_1597,170.44520999999997,-45.30511,0.0026702767,0.0020613652,0.0030607858,0.0027323996,0.0028037238
t_1598,170.53503999999998,-45.30511,0.0028263452,0.0022009306,0.0032492455,0.002894051,0.002959804
t_1599,170.44520999999997,-45.27351,0.0027573537,0.0021414892,0.0031640604,0.0028207288,0.0028908446
t_16,169.2774,-46.4,0.00077056733,0.00060477655,0.00072876975,0.00085319596,0.00076968
t_160,166.94178,-46.08938,0.00022751176,0.00016210497,0.00016575106,0.00027869217,0.00021054687
t_1600,170.53503999999998,-45.27351,0.0029386254,0.0023100392,0.0033770609,0.0030053186,0.003071629
t_1601,170.49013000000002,-45.27351,0.002845761,0.0022234921,0.0032681774,0.0029106624,0.0029791137
t_1602,170.44520999999997,-45.24189,0.0028484096,0.0022279671,0.003270541,0.0029136867,0.0029809372
t_1603,170.49013000000002,-45.24189,0.0029443891,0.0023205916,0.003381117,0.0030122336,0.0030755426
t_1604,170.53503999999998,-45.24189,0.0030459252,0.0024192121,0.003497422,0.0031167394,0.0031753718
t_1605,170.44520999999997,-45.21026,0.0029431777,0.0023207401,0.0033798276,0.0030110383,0.0030736676
t_1606,170.49013000000002,-45.21026,0.003047735,0.0024264348,0.0034970972,0.0031195683,0.0031751527
t_1607,170.53503999999998,-45.21026,0.0031592045,0.0025402077,0.0036211323,0.0032356407,0.003282991
t_1608,170.53503999999998,-45.17861,0.003278341,0.002674107,0.0037474781,0.0033621269,0.0033940321
t_1609,170.44520999999997,-45.17861,0.0030411948,0.0024192175,0.00349154,0.0031122614,0.003168611
t_161,167.8401,-46.08938,0.00042318742,0.00032189387,0.00031291565,0.0004655106,0.00041371683
t_1610,170.57996000000003,-45.27351,0.00303623,0.0024008316,0.0034913467,0.0031048744,0.0031688472
t_1611,170.57996000000003,-45.24189,0.0031533865,0.002523241,0.0036204082,0.003227391,0.0032810825
t_1612,170.66979000000003,-45.24189,0.003387813,0.0027453376,0.0038904473,0.0034681624,0.003513022
t_1613,170.62487,-45.24189,0.0032671266,0.0026319805,0.0037510449,0.0033443465,0.0033933402
t_1614,170.57996000000003,-45.21026,0.003277945,0.0026608221,0.003753259,0.003359293,0.003398025
t_1615,170.66979000000003,-45.21026,0.003539317,0.0029171873,0.0040481715,0.003630005,0.0036539352
t_1616,170.62487,-45.21026,0.0034043074,0.0027866412,0.0038949773,0.0034904848,0.003521192
t_1617,170.57996000000003,-45.17861,0.003410063,0.002816125,0.0038888743,0.003501215,0.0035191744
t_1618,170.62487,-45.17861,0.0035504568,0.0029629502,0.0040418813,0.0036486334,0.0036539254
t_1619,170.66979000000003,-45.17861,0.0037004838,0.0031121732,0.0042093075,0.0038047312,0.003800179
t_162,167.66043000000002,-46.08938,0.0002945909,0.00020463468,0.00022591038,0.00035873568,0.00027881947
t_1620,170.26554999999996,-45.24189,0.0025053145,0.0019114459,0.002865314,0.0025682254,0.0026364794
t_1621,170.40030000000002,-45.24189,0.0027576764,0.0021416703,0.0031649927,0.0028209062,0.0028910462
t_1622,170.31046000000003,-45.24189,0.0025901876,0.0019872847,0.0029665674,0.002650982,0.002723337
t_1623,170.35537999999997,-45.24189,0.0026717416,0.0020615638,0.0030638191,0.0027334832,0.002805324
t_1624,170.35537999999997,-45.21026,0.0027529988,0.0021347445,0.0031618797,0.0028153444,0.00288701
t_1625,170.31046000000003,-45.21026,0.0026661493,0.0020534117,0.0030597874,0.0027269225,0.0028005356
t_1626,170.26554999999996,-45.21026,0.0033470697,0.0027508887,0.003518159,0.0031235374,0.003617111
t_1627,170.40030000000002,-45.21026,0.0028451388,0.002223621,0.0032683671,0.0029098273,0.0029778588
t_1628,170.40030000000002,-45.17861,0.0029336892,0.0023079666,0.003372572,0.0030006717,0.0030649367
t_1629,170.26554999999996,-45.17861,0.004568917,0.0040872563,0.00473752,0.0038665887,0.005098568
t_163,167.92993,-46.08938,0.000594044,0.00049617013,0.0004427096,0.00059054355,0.000605041
t_1630,170.08589,-45.36826,0.0020174363,0.0015140551,0.0022526954,0.0020838992,0.0021283128
t_1631,169.99604999999997,-45.36826,0.0019127046,0.0014326338,0.0021204501,0.001981179,0.0020169672
t_1632,170.04097000000002,-45.33669,0.0020139304,0.0015109861,0.0022488446,0.002080252,0.002124719
t_1633,169.99604999999997,-45.33669,0.0019604394,0.0014696936,0.0021812483,0.0020277994,0.0020677964
t_1634,170.08589,-45.33669,0.002069301,0.0015544101,0.0023186991,0.0021346312,0.0021833451
t_1635,170.04097000000002,-45.30511,0.0020612648,0.001547363,0.002310158,0.002127844,0.0021746124
t_1636,169.99604999999997,-45.30511,0.0022819065,0.0017655125,0.0023587747,0.002249068,0.00243074
t_1637,170.08589,-45.30511,0.002122912,0.0015964556,0.0023869085,0.0021871137,0.0022400408
t_1638,169.99604999999997,-45.27351,0.0023292918,0.0018020516,0.0024200846,0.0022963416,0.0024805209
t_1639,170.04097000000002,-45.27351,0.003444472,0.0029720261,0.0035115546,0.002996257,0.0038393594
t_164,167.75027,-46.08938,0.00035423844,0.00025708711,0.0002620294,0.00040901772,0.00034011866
t_1640,170.26554999999996,-45.33669,0.0023091738,0.001749406,0.002619291,0.0023718,0.002434099
t_1641,170.13080000000002,-45.30511,0.0021826623,0.0016442806,0.0024619945,0.002245974,0.0023028217
t_1642,170.26554999999996,-45.30511,0.00257498,0.0019928373,0.0028274793,0.0025639033,0.0027292338
t_1643,170.17572,-45.30511,0.0022446113,0.0016946833,0.002539529,0.002307153,0.0023675587
t_1644,170.22063000000003,-45.30511,0.0023088392,0.0017478014,0.002619517,0.0023707629,0.0024343056
t_1645,170.26554999999996,-45.27351,0.0024430184,0.0018598945,0.002786286,0.002503882,0.0025730531
t_1646,170.13080000000002,-45.27351,0.0022415784,0.0016912901,0.0025365076,0.0023034266,0.0023648166
t_1647,170.17572,-45.27351,0.002305333,0.001743512,0.002616286,0.0023668858,0.0024310916
t_1648,170.22063000000003,-45.27351,0.002372766,0.0017999415,0.0026998718,0.0024338467,0.0025008514
t_1649,170.17572,-45.24189,0.0023654473,0.0017918928,0.0026927784,0.002426842,0.0024935736
t_165,167.75027,-46.02704,0.0003443695,0.00025085054,0.0002788127,0.00040686099,0.00032986086
t_1650,169.90621999999996,-45.27351,0.0024335422,0.0019376766,0.0024850313,0.0023257958,0.0026209229
t_1651,169.86131,-45.24189,0.0019471159,0.0014656,0.0021652512,0.0020145797,0.0020516443
t_1652,169.95114,-45.24189,0.0048239827,0.004578336,0.004770295,0.003876128,0.005569634
t_1653,169.90621999999996,-45.24189,0.002172421,0.0016657349,0.0023331153,0.0021765104,0.0023043726
t_1654,169.86131,-45.21026,0.0019939423,0.0015021788,0.0022250004,0.0020603016,0.002101373
t_1655,169.95114,-45.21026,0.002751006,0.0022279026,0.0028356293,0.0025780643,0.0029858002
t_1656,169.90621999999996,-45.21026,0.0023170651,0.0017962327,0.002405837,0.0022841988,0.0024664071
t_1657,169.95114,-45.17861,0.0030065796,0.0024868092,0.0031021123,0.0027527243,0.003292667
t_1658,169.90621999999996,-45.17861,0.0025523491,0.0020215067,0.0026347693,0.002449423,0.0027397575
t_1659,169.86131,-45.17861,0.0020413974,0.0015390189,0.0022856412,0.0021066272,0.002151771
t_166,167.8401,-46.02704,0.0004890506,0.00039471991,0.00037674376,0.0005182647,0.0004851324
t_1660,170.08589,-45.27351,0.002320271,0.0017731654,0.0025856318,0.0023322068,0.002459332
t_1661,170.04097000000002,-45.24189,0.0040700347,0.003645418,0.004119187,0.00336477,0.0045977226
t_1662,169.99604999999997,-45.24189,0.003965072,0.0035494638,0.0039990786,0.0032801663,0.0044798777
t_1663,170.08589,-45.24189,0.002903901,0.0023522433,0.0030140155,0.0027193716,0.0031494675
t_1664,170.04097000000002,-45.21026,0.003046094,0.002506551,0.0031564338,0.0028035834,0.0033278859
t_1665,169.99604999999997,-45.21026,0.0043855095,0.00400424,0.0044117267,0.0035275205,0.004989926
t_1666,170.08589,-45.21026,0.0032167577,0.002672498,0.0033400396,0.002931361,0.0035254566
t_1667,170.08589,-45.17861,0.0041724555,0.0037033905,0.00428016,0.003503338,0.004687027
t_1668,169.99604999999997,-45.17861,0.0036322833,0.0031465688,0.0037253492,0.0031445217,0.004050951
t_1669,170.04097000000002,-45.17861,0.0041536144,0.0037018212,0.0042401417,0.003461334,0.0046781395
t_167,167.66043000000002,-46.02704,0.0003150275,0.00022313754,0.00024675744,0.0003785485,0.0002996906
t_1670,170.22063000000003,-45.24189,0.0026034662,0.0020101084,0.002927615,0.0026039616,0.0027556547
t_1671,170.13080000000002,-45.24189,0.0026544563,0.0020767576,0.0027784677,0.0025846667,0.0028313491
t_1672,170.17572,-45.21026,0.002429269,0.0018437802,0.0027734842,0.0024897198,0.0025599292
t_1673,170.13080000000002,-45.21026,0.0026052245,0.0020182854,0.0027975896,0.0025756941,0.0027671903
t_1674,170.22063000000003,-45.21026,0.0025357136,0.0019379029,0.0028980146,0.0025846378,0.0026723098
t_1675,170.22063000000003,-45.17861,0.003281811,0.002676686,0.0034539844,0.0030780514,0.0035398907
t_1676,170.13080000000002,-45.17861,0.004192052,0.0037071162,0.0043200976,0.0035471974,0.004695524
t_1677,170.17572,-45.17861,0.0026365423,0.0020311282,0.0030005123,0.0026445545,0.0027882003
t_1678,170.17572,-45.14694,0.005605243,0.005282826,0.005701689,0.0043726256,0.006409579
t_1679,170.22063000000003,-45.14694,0.0029239126,0.0022926226,0.0031656988,0.0028788322,0.003098039
t_168,167.92993,-46.02704,0.00043676206,0.0003403363,0.0003634841,0.0004879361,0.00042592402
t_1680,170.13080000000002,-45.14694,0.0031467024,0.002544649,0.003307655,0.002959217,0.003395592
t_1681,170.22063000000003,-45.11525,0.0029722892,0.0023293605,0.0032638556,0.00293459,0.0031449618
t_1682,170.17572,-45.11525,0.0027258538,0.0020978067,0.0031280846,0.0027476475,0.0028763248
t_1683,170.13080000000002,-45.11525,0.0031580126,0.0025389956,0.003331022,0.0029880719,0.0033954014
t_1684,170.17572,-45.08354,0.002744609,0.0021058808,0.0031640355,0.0027828093,0.0028911233
t_1685,170.22063000000003,-45.08354,0.0029815189,0.0023274014,0.0033890519,0.002965916,0.0031475616
t_1686,170.13080000000002,-45.08354,0.0042202543,0.0036782066,0.0044096923,0.0036463973,0.004690996
t_1687,170.22063000000003,-45.05182,0.0032898388,0.002618209,0.003519308,0.0031824356,0.003492611
t_1688,170.13080000000002,-45.05182,0.002851077,0.0022037274,0.0032564588,0.002841511,0.0030152632
t_1689,170.17572,-45.05182,0.0027519092,0.0021025946,0.0031881284,0.002810319,0.0028930695
t_169,167.8401,-45.96463,0.00074302754,0.0006880098,0.0005941899,0.000691538,0.0007693342
t_1690,169.86131,-45.14694,0.0020914467,0.0015779823,0.0023491653,0.002154813,0.0022050634
t_1691,169.95114,-45.14694,0.0023837937,0.0018291512,0.002621303,0.0023820119,0.0025288195
t_1692,169.90621999999996,-45.14694,0.002243743,0.0017085533,0.0025196357,0.0022721782,0.0023739948
t_1693,169.90621999999996,-45.11525,0.0022667553,0.0017217953,0.0025566919,0.002303919,0.002396315
t_1694,169.95114,-45.11525,0.0030716485,0.002524134,0.0031929337,0.0028309198,0.0033522937
t_1695,169.86131,-45.11525,0.002138994,0.0016143492,0.0024103604,0.0022015348,0.0022554793
t_1696,169.90621999999996,-45.08354,0.0022165962,0.0016666547,0.0025182995,0.0022884177,0.0023357817
t_1697,169.86131,-45.08354,0.0021869957,0.0016509247,0.0024722256,0.0022487114,0.0023063447
t_1698,169.95114,-45.08354,0.002288006,0.0017219678,0.0026080299,0.0023565588,0.0024118156
t_1699,169.86131,-45.05182,0.0023984052,0.0018410053,0.0026655833,0.0024003924,0.002542294
t_17,169.36723,-46.4,0.00076620124,0.00059095386,0.00072103867,0.0008542104,0.0007660361
t_170,167.92993,-45.96463,0.0005215243,0.00044480976,0.00045055617,0.0005555051,0.000514396
t_1700,170.08589,-45.14694,0.004445511,0.0039872867,0.004560451,0.003678511,0.005010209
t_1701,169.99604999999997,-45.14694,0.0025911226,0.0020169446,0.0027203094,0.0025343553,0.0027614255
t_1702,170.04097000000002,-45.14694,0.0041207606,0.0036473419,0.004230196,0.0034694313,0.004626381
t_1703,169.99604999999997,-45.11525,0.0022978652,0.0017291249,0.002620382,0.0023676837,0.002421926
t_1704,170.04097000000002,-45.11525,0.004340273,0.0038711256,0.004459584,0.0036149211,0.004884359
