# {20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,ZhaoEtAl2016SInter
t_316,140.67444999999998,37.7018,0.23666762,0.13651524,0.23457137
t_3160,138.24900000000002,37.16682,0.09350503,0.09742935,0.021683618
t_3161,138.15917000000002,37.16682,0.06358249,0.083281875,0.021716615
t_3162,138.20409,37.16682,0.06552689,0.08504088,0.022635007
t_3163,138.24900000000002,37.20261,0.06587869,0.086450785,0.023389801
t_3164,138.11426,37.0952,0.061356533,0.08226558,0.015503454
t_3165,138.02441999999996,37.0952,0.05900061,0.078873016,0.014279483
t_3166,138.06934,37.0952,0.060162187,0.08055286,0.014877287
t_3167,138.06934,37.13102,0.059929572,0.08021757,0.014756685
t_3168,138.11426,37.13102,0.068164885,0.08191768,0.021021768
t_3169,138.02441999999996,37.13102,0.060221713,0.078549854,0.019369468
t_317,140.62954000000002,37.7018,0.22883523,0.13511823,0.22059818
t_3170,138.06934,37.16682,0.061148692,0.07986606,0.020004697
t_3171,138.02441999999996,37.16682,0.059981868,0.07820796,0.01920663
t_3172,138.11426,37.16682,0.06288434,0.08155734,0.020840723
t_3173,138.11426,37.20261,0.062093366,0.081198804,0.020661611
t_3174,138.87782000000004,36.80805,0.091312654,0.12024532,0.034833916
t_3175,138.96765,36.80805,0.09589299,0.12522578,0.038375247
t_3176,138.92273999999998,36.844,0.087280594,0.07904089,0.036343526
t_3177,138.96765,36.844,0.0956027,0.1249163,0.038146373
t_3178,138.87782000000004,36.844,0.09105575,0.119959764,0.03463973
t_3179,138.87782000000004,36.87994,0.08487972,0.0772363,0.034413174
t_318,140.58461999999997,37.7018,0.22122991,0.13366354,0.20739782
t_3180,138.92273999999998,36.87994,0.086978175,0.07881593,0.036097914
t_3181,138.96765,36.87994,0.089153014,0.08041873,0.037879866
t_3182,138.96765,36.91586,0.09487743,0.124139465,0.037577163
t_3183,138.92273999999998,36.91586,0.08663331,0.07855859,0.035818703
t_3184,139.28206,36.844,0.107375994,0.092555545,0.0542068
t_3185,139.14732000000004,36.844,0.10575182,0.13525726,0.046499807
t_3186,139.19223,36.844,0.1085341,0.13792515,0.048914902
t_3187,139.14732000000004,36.87994,0.09869999,0.087055735,0.046126664
t_3188,139.23715000000004,36.87994,0.1191707,0.14016625,0.069741294
t_3189,139.28206,36.87994,0.12228589,0.14287572,0.07340516
t_319,140.58461999999997,37.73733,0.23025104,0.19963787,0.20430943
t_3190,139.19223,36.87994,0.101319134,0.08876746,0.04850794
t_3191,139.28206,36.91586,0.121655926,0.14233366,0.07265735
t_3192,139.19223,36.91586,0.10081738,0.08844306,0.048047848
t_3193,139.23715000000004,36.91586,0.11858012,0.13964434,0.06905634
t_3194,139.1024,36.844,0.11091034,0.1326208,0.060441803
t_3195,139.05749000000003,36.844,0.09411362,0.08394683,0.04207935
t_3196,139.1024,36.87994,0.09617788,0.08536395,0.043881584
t_3197,139.05749000000003,36.87994,0.093749344,0.08369369,0.04176464
t_3198,139.01256999999998,36.87994,0.09764157,0.12707257,0.039766498
t_3199,139.1024,36.91586,0.095736586,0.08506347,0.043493625
t_32,140.76428999999996,35.86736,0.20282218,0.19059235,0.21208328
t_320,140.67444999999998,37.73733,0.23472844,0.13617848,0.23107608
t_3200,139.01256999999998,36.91586,0.09101945,0.0817668,0.039438013
t_3201,139.05749000000003,36.91586,0.10073062,0.12917839,0.04140783
t_3202,139.05749000000003,36.95176,0.092872106,0.08308024,0.04101085
t_3203,139.1024,36.95176,0.095244095,0.08472656,0.043062374
t_3204,138.87782000000004,36.91586,0.08455483,0.0769888,0.034155395
t_3205,138.96765,36.95176,0.0944453,0.123674154,0.037239797
t_3206,138.92273999999998,36.95176,0.10706742,0.12122507,0.04853645
t_3207,138.87782000000004,36.95176,0.08419091,0.07671062,0.033867627
t_3208,138.96765,36.98765,0.08792512,0.07951807,0.036869325
t_3209,138.92273999999998,36.98765,0.0858214,0.07794922,0.035164975
t_321,140.62954000000002,37.73733,0.2269586,0.13476859,0.21730728
t_3210,138.87782000000004,36.98765,0.105661534,0.11833319,0.045863993
t_3211,138.92273999999998,37.02352,0.09126975,0.120197676,0.03480145
t_3212,138.96765,37.02352,0.08745106,0.07916739,0.03648228
t_3213,138.87782000000004,37.02352,0.1065951,0.11781566,0.045399133
t_3214,139.14732000000004,36.91586,0.09822964,0.086743504,0.045704395
t_3215,139.28206,36.95176,0.12096131,0.14173254,0.07183683
t_3216,139.19223,36.95176,0.100258306,0.088079646,0.047537368
t_3217,139.23715000000004,36.95176,0.10291037,0.08978538,0.04997926
t_3218,139.14732000000004,36.95176,0.097705126,0.08639355,0.045235436
t_3219,139.23715000000004,36.98765,0.1023001,0.08939694,0.04941279
t_322,140.67444999999998,37.77284,0.24387985,0.20288497,0.22764136
t_3220,139.14732000000004,36.98765,0.09714494,0.08601774,0.044736832
t_3221,139.28206,36.98765,0.1050304,0.09111623,0.051968236
t_3222,139.19223,36.98765,0.09967292,0.08769691,0.047005337
t_3223,139.14732000000004,37.02352,0.096588865,0.085642576,0.044244196
t_3224,139.01256999999998,36.95176,0.09058414,0.08145463,0.039072227
t_3225,139.05749000000003,36.98765,0.09236529,0.08272336,0.040577997
t_3226,139.01256999999998,36.98765,0.09010483,0.08110934,0.038671147
t_3227,139.1024,36.98765,0.094710216,0.08435943,0.04259694
t_3228,139.05749000000003,37.02352,0.09185221,0.08236021,0.04014178
t_3229,139.01256999999998,37.02352,0.08961165,0.08075232,0.038260285
t_323,140.62954000000002,37.77284,0.22510324,0.134417,0.21407536
t_3230,139.1024,37.02352,0.0941762,0.08399023,0.04213352
t_3231,139.05749000000003,37.05937,0.0913442,0.081998795,0.039711833
t_3232,139.1024,37.05937,0.09364753,0.08362277,0.041676857
t_3233,139.01256999999998,37.05937,0.089123264,0.08039704,0.03785525
t_3234,139.23715000000004,37.02352,0.10169626,0.08901021,0.04885497
t_3235,139.19223,37.02352,0.0990936,0.087315895,0.0464813
t_3236,139.28206,37.02352,0.10440071,0.09072394,0.051374055
t_3237,139.23715000000004,37.05937,0.10109875,0.088625185,0.048305627
t_3238,139.19223,37.05937,0.09852026,0.0869366,0.045965113
t_3239,139.28206,37.05937,0.10377772,0.090333335,0.05078904
t_324,140.94394999999997,37.7018,0.29193756,0.26132455,0.39228255
t_3240,139.14732000000004,37.05937,0.09603844,0.085269146,0.043758836
t_3241,139.28206,37.0952,0.110004775,0.13930744,0.050213005
t_3242,139.23715000000004,37.0952,0.100507475,0.08824187,0.0477646
t_3243,139.14732000000004,37.0952,0.101943165,0.13149057,0.043280613
t_3244,138.87782000000004,37.05937,0.10690133,0.13160628,0.04493479
t_3245,138.96765,37.05937,0.08698133,0.078818284,0.036100473
t_3246,138.92273999999998,37.05937,0.10820495,0.11966659,0.047080223
t_3247,138.96765,37.0952,0.10832154,0.12153702,0.04883253
t_3248,138.87782000000004,37.0952,0.10467605,0.116775416,0.04447674
t_3249,138.92273999999998,37.0952,0.107754946,0.11913815,0.046594992
t_325,140.89903000000004,37.73733,0.28742447,0.21097144,0.31026068
t_3250,138.92273999999998,37.13102,0.10593892,0.11861221,0.046116263
t_3251,138.87782000000004,37.13102,0.087779365,0.11625909,0.032204963
t_3252,138.96765,37.13102,0.09199585,0.12100149,0.035352625
t_3253,138.87782000000004,37.16682,0.0873321,0.115745366,0.031878613
t_3254,139.01256999999998,37.0952,0.0886396,0.08004348,0.037455928
t_3255,139.1024,37.0952,0.09944848,0.12894988,0.041226815
t_3256,139.05749000000003,37.0952,0.090841174,0.08163912,0.03928804
t_3257,139.01256999999998,37.13102,0.08816046,0.079691544,0.037062112
t_3258,139.1024,37.13102,0.092605785,0.08289293,0.040783152
t_3259,139.05749000000003,37.13102,0.090342924,0.08128107,0.038870167
t_326,140.85411999999997,37.73733,0.27900654,0.20963717,0.29332316
t_3260,139.1024,37.16682,0.09209255,0.08253055,0.04034587
t_3261,139.05749000000003,37.16682,0.08984953,0.08092474,0.038458224
t_3262,139.01256999999998,37.16682,0.08768592,0.07934133,0.036673814
t_3263,139.1024,37.20261,0.09158423,0.08216979,0.039914735
t_3264,139.19223,37.0952,0.104530595,0.13406406,0.045456626
t_3265,139.28206,37.13102,0.10936402,0.13870755,0.049645614
t_3266,139.19223,37.13102,0.097391,0.08618308,0.044955555
t_3267,139.23715000000004,37.13102,0.09992218,0.08786016,0.04723157
t_3268,139.14732000000004,37.13102,0.094954066,0.084527366,0.042809267
t_3269,139.28206,37.16682,0.10194762,0.089171484,0.049086854
t_327,140.94394999999997,37.73733,0.315863,0.23533602,0.4367598
t_3270,139.19223,37.16682,0.09683491,0.08580884,0.04446189
t_3271,139.14732000000004,37.16682,0.09441996,0.08415901,0.042344794
t_3272,139.23715000000004,37.16682,0.099342935,0.08748016,0.04670654
t_3273,139.23715000000004,37.20261,0.098769486,0.08710175,0.0461892
t_3274,138.65323999999998,36.95176,0.086728245,0.107286155,0.036749262
t_3275,138.69816000000003,36.95176,0.0957605,0.10951723,0.038460575
t_3276,138.69816000000003,36.98765,0.08170761,0.1091075,0.027899643
t_3277,138.65323999999998,36.98765,0.08922217,0.10689185,0.03645316
t_3278,138.60833000000002,36.98765,0.083539665,0.10471353,0.034850672
t_3279,138.60833000000002,37.02352,0.077798285,0.104297005,0.025272002
t_328,140.94394999999997,37.77284,0.31403956,0.2350191,0.4312231
t_3280,138.65323999999998,37.02352,0.08529466,0.10645919,0.036130406
t_3281,138.69816000000003,37.02352,0.09518199,0.1086581,0.037794296
t_3282,138.65323999999998,37.05937,0.07916114,0.10599254,0.026175063
t_3283,138.69816000000003,37.05937,0.09353443,0.108178034,0.03742599
t_3284,138.74307999999996,37.05937,0.09868242,0.110401124,0.03915578
t_3285,138.74307999999996,37.0952,0.10036527,0.1233224,0.038769215
t_3286,138.78799000000004,37.0952,0.08426079,0.11216174,0.02967706
t_3287,138.83290999999997,37.0952,0.08621237,0.11445021,0.03106799
t_3288,138.74307999999996,37.13102,0.09990104,0.12277538,0.038387574
t_3289,138.78799000000004,37.13102,0.09383813,0.11166464,0.040167015
t_329,140.89903000000004,37.77284,0.30531558,0.23369595,0.29833004
t_3290,138.83290999999997,37.13102,0.096810505,0.1139435,0.042044237
t_3291,138.78799000000004,37.16682,0.09300036,0.1111701,0.039768744
t_3292,138.83290999999997,37.16682,0.09482524,0.11343937,0.041622933
t_3293,138.74307999999996,37.16682,0.08933358,0.10893869,0.03801088
t_3294,138.60833000000002,37.05937,0.077437714,0.10384509,0.025035419
t_3295,138.69816000000003,37.0952,0.080548085,0.10769767,0.027108371
t_3296,138.65323999999998,37.0952,0.07878107,0.105521694,0.02592182
t_3297,138.60833000000002,37.0952,0.07707072,0.10338369,0.024795623
t_3298,138.65323999999998,37.13102,0.07840412,0.10505319,0.025671724
t_3299,138.60833000000002,37.13102,0.0767067,0.1029246,0.024558775
t_33,140.71937000000003,35.90375,0.2259317,0.23828904,0.20098758
t_330,140.85411999999997,37.77284,0.27690056,0.20928808,0.28915855
t_3300,138.69816000000003,37.13102,0.08015761,0.10721969,0.026844159
t_3301,138.69816000000003,37.16682,0.079770476,0.1067442,0.026583334
t_3302,138.65323999999998,37.16682,0.07803037,0.104587145,0.0254248
t_3303,138.60833000000002,37.16682,0.07634573,0.10246793,0.024324896
t_3304,138.47357999999997,37.05937,0.07258224,0.097623155,0.021945579
t_3305,138.47357999999997,37.0952,0.07225339,0.097192556,0.02174283
t_3306,138.51850000000002,37.0952,0.07380908,0.09921928,0.022709312
t_3307,138.56340999999998,37.0952,0.0754139,0.10128263,0.023725731
t_3308,138.47357999999997,37.13102,0.07192485,0.09676119,0.021541102
t_3309,138.56340999999998,37.13102,0.07506224,0.100832865,0.023501325
t_331,140.94394999999997,37.80833,0.31073686,0.21159363,0.42572072
t_3310,138.51850000000002,37.13102,0.07346923,0.09877877,0.022496594
t_3311,138.47357999999997,37.16682,0.07159895,0.09633213,0.021341817
t_3312,138.56340999999998,37.16682,0.074713476,0.100385495,0.023279699
t_3313,138.51850000000002,37.16682,0.07313215,0.0983406,0.02228648
t_3314,138.51850000000002,37.20261,0.07279771,0.09790465,0.022078875
t_3315,138.47357999999997,37.20261,0.08087573,0.09590526,0.028909516
t_3316,138.56340999999998,37.20261,0.07436748,0.09994038,0.023060748
t_3317,138.51850000000002,37.23837,0.07246605,0.097471155,0.021873852
t_3318,138.56340999999998,37.23837,0.07402441,0.09949775,0.022844551
t_3319,138.47357999999997,37.23837,0.08161504,0.09548079,0.028643636
t_332,140.89903000000004,37.80833,0.3015429,0.21031655,0.40394032
t_3320,138.56340999999998,37.27412,0.09049305,0.11114418,0.030940793
t_3321,138.47357999999997,37.27412,0.07063659,0.09505848,0.020758145
t_3322,138.51850000000002,37.27412,0.07213698,0.09703985,0.02167126
t_3323,138.47357999999997,37.30986,0.07032077,0.09463831,0.020568162
t_3324,138.60833000000002,37.20261,0.075987644,0.10201355,0.024093872
t_3325,138.65323999999998,37.20261,0.07765966,0.10412343,0.025180928
t_3326,138.69816000000003,37.20261,0.079386555,0.106271066,0.026325772
t_3327,138.65323999999998,37.23837,0.09404426,0.116310984,0.034097075
t_3328,138.69816000000003,37.23837,0.090434186,0.10580053,0.035643335
t_3329,138.60833000000002,37.23837,0.07563264,0.1015617,0.023865787
t_333,140.85411999999997,37.80833,0.27480686,0.20893471,0.28504702
t_3330,138.69816000000003,37.27412,0.09426763,0.10533233,0.03530022
t_3331,138.60833000000002,37.27412,0.07528046,0.10111212,0.023640469
t_3332,138.65323999999998,37.27412,0.07692765,0.103203416,0.024702413
t_3333,138.60833000000002,37.30986,0.074931085,0.10066479,0.023417873
t_3334,138.74307999999996,37.20261,0.09229271,0.10845607,0.037638955
t_3335,138.78799000000004,37.20261,0.09405202,0.110677965,0.039375573
t_3336,138.83290999999997,37.20261,0.09614155,0.11293768,0.041207086
t_3337,138.83290999999997,37.23837,0.08449519,0.11243869,0.02984264
t_3338,138.74307999999996,37.23837,0.08077615,0.1079761,0.027263217
t_3339,138.78799000000004,37.23837,0.09660329,0.11018851,0.03898764
t_334,140.76428999999996,37.77284,0.26014063,0.20627089,0.257049
t_3340,138.83290999999997,37.27412,0.09409266,0.11194212,0.040391885
t_3341,138.78799000000004,37.27412,0.0897727,0.10970143,0.038604636
t_3342,138.74307999999996,37.27412,0.0803852,0.10749849,0.02699802
t_3343,138.78799000000004,37.30986,0.09533789,0.109216735,0.03822648
t_3344,138.56340999999998,37.30986,0.0958223,0.11065253,0.022320908
t_3345,138.51850000000002,37.30986,0.07181046,0.096610725,0.02147106
t_3346,138.47357999999997,37.34557,0.07409633,0.094220504,0.02786465
t_3347,138.56340999999998,37.34557,0.088574395,0.11016364,0.030367432
t_3348,138.51850000000002,37.34557,0.089022316,0.10792023,0.029085092
t_3349,138.47357999999997,37.38127,0.07136368,0.09380483,0.027611097
t_335,140.71937000000003,37.80833,0.23877709,0.136875,0.2384003
t_3350,138.51850000000002,37.38127,0.07286136,0.09575945,0.028817983
t_3351,138.56340999999998,37.38127,0.10299824,0.1096772,0.02764363
t_3352,138.51850000000002,37.41695,0.0725363,0.09533716,0.028554074
t_3353,138.47357999999997,37.41695,0.071049124,0.093391374,0.027360551
t_3354,138.69816000000003,37.30986,0.090539716,0.104866445,0.034961354
t_3355,138.65323999999998,37.30986,0.07656607,0.10274685,0.024467539
t_3356,138.69816000000003,37.34557,0.08841175,0.10440313,0.034626845
t_3357,138.60833000000002,37.34557,0.09577611,0.112448625,0.023095474
t_3358,138.65323999999998,37.34557,0.09430078,0.11477442,0.033134144
t_3359,138.60833000000002,37.38127,0.108467236,0.12561221,0.028868223
t_336,140.80920000000003,37.80833,0.25503972,0.13943383,0.268852
t_3360,138.69816000000003,37.38127,0.090537846,0.10394212,0.03429645
t_3361,138.65323999999998,37.38127,0.08592228,0.10184104,0.032821063
t_3362,138.60833000000002,37.41695,0.104484506,0.11145802,0.028598944
t_3363,138.65323999999998,37.41695,0.0754993,0.10139164,0.02378037
t_3364,138.74307999999996,37.30986,0.0920716,0.107023224,0.03655161
t_3365,138.83290999999997,37.30986,0.08365893,0.11144795,0.02925374
t_3366,138.83290999999997,37.34557,0.093777105,0.11095645,0.039597675
t_3367,138.74307999999996,37.34557,0.09282121,0.10655057,0.03619838
t_3368,138.78799000000004,37.34557,0.095398,0.10873468,0.03785331
t_3369,138.78799000000004,37.38127,0.11576482,0.13628495,0.03443883
t_337,140.76428999999996,37.80833,0.25810787,0.20587392,0.25327897
t_3370,138.83290999999997,37.38127,0.104594305,0.12394639,0.03920826
t_3371,138.74307999999996,37.38127,0.08900382,0.106080234,0.035849545
t_3372,138.74307999999996,37.41695,0.088905595,0.10561235,0.035505123
t_3373,138.83290999999997,37.41695,0.10475452,0.123400405,0.028271513
t_3374,138.33883000000003,37.16682,0.089833155,0.10157161,0.01869151
t_3375,138.38374999999996,37.16682,0.077764146,0.09242525,0.026781427
t_3376,138.42867,37.20261,0.0813899,0.09394283,0.027695088
t_3377,138.33883000000003,37.20261,0.093205005,0.10112245,0.018523749
t_3378,138.38374999999996,37.20261,0.08221452,0.09201619,0.026538875
t_3379,138.29392,37.20261,0.09428176,0.0990414,0.022410693
t_338,140.76428999999996,37.84381,0.24484394,0.13787279,0.24956736
t_3380,138.29392,37.23837,0.066927984,0.08788127,0.024172988
t_3381,138.42867,37.23837,0.08168474,0.09352728,0.027442727
t_3382,138.33883000000003,37.23837,0.08174252,0.100675836,0.025210261
t_3383,138.38374999999996,37.23837,0.101090625,0.115329474,0.024165267
t_3384,138.02441999999996,37.20261,0.059741806,0.0778652,0.01904427
t_3385,138.06934,37.20261,0.060901213,0.07951548,0.019834196
t_3386,138.02441999999996,37.23837,0.059503503,0.07752441,0.018883722
t_3387,138.06934,37.23837,0.060655564,0.079166904,0.019665614
t_3388,138.11426,37.23837,0.06184008,0.080842316,0.020484533
t_3389,138.11426,37.27412,0.06158854,0.080487676,0.020309364
t_339,140.71937000000003,37.84381,0.23684019,0.13654493,0.23488355
t_3390,138.06934,37.27412,0.060411595,0.07882014,0.019498829
t_3391,138.11426,37.30986,0.061338738,0.08013487,0.020136077
t_3392,138.15917000000002,37.20261,0.06331926,0.08291525,0.021528395
t_3393,138.20409,37.20261,0.06458075,0.08466602,0.022437142
t_3394,138.20409,37.23837,0.06431124,0.084293306,0.022241568
t_3395,138.24900000000002,37.23837,0.06560056,0.086069755,0.023184156
t_3396,138.15917000000002,37.23837,0.06305802,0.08255071,0.021342333
t_3397,138.20409,37.27412,0.06404363,0.08392251,0.022048142
t_3398,138.15917000000002,37.27412,0.06279861,0.08218806,0.021158295
t_3399,138.24900000000002,37.27412,0.06532442,0.08569069,0.022980794
t_34,140.71937000000003,35.94012,0.21398397,0.1941613,0.234502
t_340,140.80920000000003,37.84381,0.25300768,0.13913374,0.2649568
t_3400,138.20409,37.30986,0.063777916,0.083553635,0.021856839
t_3401,138.15917000000002,37.30986,0.06254101,0.08182729,0.020976255
t_3402,138.42867,37.27412,0.07809795,0.09311385,0.02719329
t_3403,138.33883000000003,37.27412,0.06800015,0.08933143,0.024985213
t_3404,138.29392,37.27412,0.066642955,0.0874938,0.023959098
t_3405,138.38374999999996,37.27412,0.089093134,0.10233347,0.018978493
t_3406,138.38374999999996,37.30986,0.06909649,0.09080221,0.02582819
t_3407,138.29392,37.30986,0.06635999,0.087108314,0.0237476
t_3408,138.33883000000003,37.30986,0.067708015,0.08893746,0.024762709
t_3409,138.42867,37.30986,0.09179313,0.10401394,0.01962249
t_341,140.80920000000003,37.87927,0.285155,0.22950806,0.35138497
t_3410,138.29392,37.34557,0.06607922,0.08672503,0.023538578
t_3411,138.42867,37.34557,0.07021758,0.09229353,0.026703151
t_3412,138.24900000000002,37.30986,0.06505025,0.08531357,0.022779685
t_3413,138.24900000000002,37.34557,0.064778194,0.08493861,0.022580907
t_3414,138.15917000000002,37.34557,0.06228534,0.081468575,0.020796284
t_3415,138.20409,37.34557,0.06351422,0.08318686,0.02166773
t_3416,138.24900000000002,37.38127,0.064508066,0.08456557,0.022384318
t_3417,138.20409,37.38127,0.06325237,0.08282197,0.021480683
t_3418,138.38374999999996,37.34557,0.068797186,0.0904019,0.025596812
t_3419,138.33883000000003,37.34557,0.06741817,0.088545725,0.024542838
t_342,140.76428999999996,37.87927,0.24287324,0.13755454,0.24591476
t_3420,138.29392,37.38127,0.065800466,0.086343706,0.023331882
t_3421,138.38374999999996,37.38127,0.068500094,0.09000364,0.025368063
t_3422,138.33883000000003,37.38127,0.06713044,0.08815599,0.024325436
t_3423,138.42867,37.38127,0.06991073,0.09188662,0.026462367
t_3424,138.38374999999996,37.41695,0.06820526,0.08960753,0.025141967
t_3425,138.29392,37.41695,0.06552379,0.08596445,0.023127537
t_3426,138.42867,37.41695,0.06960624,0.09148189,0.026224406
t_3427,138.33883000000003,37.41695,0.06684487,0.08776837,0.024110533
t_3428,138.33883000000003,37.45262,0.06656136,0.087382734,0.02389803
t_3429,138.38374999999996,37.45262,0.067912586,0.08921343,0.024918426
t_343,140.71937000000003,37.87927,0.23492306,0.13621254,0.23142582
t_3430,138.42867,37.45262,0.069304004,0.09107922,0.02598916
t_3431,138.42867,37.48827,0.06900408,0.09067872,0.025756655
t_3432,138.38374999999996,37.48827,0.067622125,0.08882146,0.024697462
t_3433,138.96765,37.16682,0.10055709,0.1204686,0.047824875
t_3434,138.92273999999998,37.16682,0.10786346,0.1324979,0.04564406
t_3435,138.92273999999998,37.20261,0.08892721,0.117568046,0.03304912
t_3436,138.87782000000004,37.20261,0.09955982,0.1152341,0.043138795
t_3437,138.96765,37.20261,0.10083721,0.1199382,0.047331296
t_3438,138.87782000000004,37.23837,0.09550419,0.11472557,0.042704742
t_3439,138.96765,37.23837,0.109026834,0.13398087,0.046844613
t_344,140.58461999999997,37.77284,0.22842714,0.19917169,0.2012777
t_3440,138.92273999999998,37.23837,0.10766941,0.13133222,0.044718646
t_3441,138.96765,37.27412,0.09009456,0.118885435,0.03391741
t_3442,138.92273999999998,37.27412,0.08801975,0.11653433,0.032380957
t_3443,139.05749000000003,37.20261,0.08936077,0.080570035,0.038051996
t_3444,139.01256999999998,37.20261,0.087215774,0.07899273,0.036290824
t_3445,139.1024,37.23837,0.09108102,0.08181085,0.03948987
t_3446,139.01256999999998,37.23837,0.08675023,0.07864593,0.035913263
t_3447,139.05749000000003,37.23837,0.08887687,0.08021714,0.0376516
t_3448,139.05749000000003,37.27412,0.08839748,0.07986585,0.037256703
t_3449,139.1024,37.27412,0.09058258,0.08145352,0.039070927
t_345,140.62954000000002,37.80833,0.23417318,0.2006142,0.21090138
t_3450,139.01256999999998,37.27412,0.086288966,0.07830074,0.035540823
t_3451,139.01256999999998,37.30986,0.09915909,0.12074132,0.048080377
t_3452,139.1024,37.30986,0.09625032,0.12560561,0.038657796
t_3453,139.19223,37.20261,0.09628431,0.08543621,0.043975364
t_3454,139.14732000000004,37.20261,0.09389104,0.08379226,0.041886937
t_3455,139.23715000000004,37.23837,0.09820207,0.08672515,0.045679696
t_3456,139.14732000000004,37.23837,0.09336752,0.08342734,0.041435834
t_3457,139.19223,37.23837,0.09573941,0.0850654,0.043496102
t_3458,139.14732000000004,37.27412,0.099158734,0.12865095,0.040991098
t_3459,139.19223,37.27412,0.10163397,0.13117887,0.043023705
t_346,140.67444999999998,37.80833,0.23091231,0.13549837,0.22426634
t_3460,139.23715000000004,37.27412,0.097640276,0.08635016,0.045177594
t_3461,139.19223,37.30986,0.1010715,0.13060951,0.042558048
t_3462,139.14732000000004,37.30986,0.09233551,0.082702324,0.040552624
t_3463,138.87782000000004,37.27412,0.10019226,0.11421947,0.04227635
t_3464,138.92273999999998,37.30986,0.087571986,0.11602115,0.032053467
t_3465,138.96765,37.30986,0.089629926,0.11836275,0.033570632
t_3466,138.87782000000004,37.30986,0.085582376,0.113715805,0.030615931
t_3467,138.92273999999998,37.34557,0.08712838,0.115510695,0.03173045
t_3468,138.96765,37.34557,0.089169666,0.11784281,0.033228654
t_3469,138.87782000000004,37.34557,0.08515465,0.113214836,0.030310666
t_347,140.58461999999997,37.80833,0.2442005,0.19870299,0.26863852
t_3470,138.87782000000004,37.38127,0.08473059,0.11271627,0.03000934
t_3471,138.92273999999998,37.38127,0.08668862,0.11500267,0.031411655
t_3472,138.96765,37.38127,0.08871346,0.11732532,0.032891203
t_3473,139.05749000000003,37.30986,0.09396609,0.12315596,0.036867216
t_3474,139.1024,37.34557,0.089600004,0.08074387,0.038250603
t_3475,139.05749000000003,37.34557,0.093470015,0.12261715,0.036483254
t_3476,139.01256999999998,37.34557,0.09128258,0.12021193,0.034811158
t_3477,139.01256999999998,37.38127,0.090809114,0.119684994,0.034453753
t_3478,139.1024,37.38127,0.10263427,0.12451176,0.05173537
t_3479,139.05749000000003,37.38127,0.10026082,0.1220808,0.04935235
t_348,140.62954000000002,37.84381,0.23232538,0.20015863,0.20778345
t_3480,139.01256999999998,37.41695,0.090339996,0.11916065,0.03410122
t_3481,139.05749000000003,37.41695,0.099745885,0.12154707,0.04884209
t_3482,139.1024,37.41695,0.10209999,0.1239687,0.051194485
t_3483,139.23715000000004,37.30986,0.11148405,0.13316222,0.06106808
t_3484,139.23715000000004,37.34557,0.11087427,0.13258667,0.060402524
t_3485,139.14732000000004,37.34557,0.09182716,0.08234242,0.04012053
t_3486,139.19223,37.34557,0.10821639,0.13004296,0.0575403
t_3487,139.23715000000004,37.38127,0.11027022,0.13201357,0.059746485
t_3488,139.14732000000004,37.38127,0.10509141,0.12697838,0.054256033
t_3489,139.19223,37.38127,0.107634984,0.12947887,0.056922626
t_349,140.67444999999998,37.84381,0.24004148,0.20201094,0.22094916
t_3490,139.19223,37.41695,0.09941698,0.12891741,0.041201156
t_3491,139.14732000000004,37.41695,0.10453682,0.12642606,0.05368235
t_3492,139.23715000000004,37.41695,0.101896025,0.13144311,0.043241404
t_3493,138.87782000000004,37.41695,0.10341981,0.12591319,0.04061829
t_3494,138.92273999999998,37.41695,0.08625279,0.1144972,0.031097097
t_3495,138.96765,37.41695,0.08826138,0.11681041,0.03255829
t_3496,138.92273999999998,37.45262,0.08582072,0.11399414,0.030786619
t_3497,138.87782000000004,37.45262,0.11873598,0.14065546,0.0369477
t_3498,138.96765,37.45262,0.10219656,0.11629793,0.044058617
t_3499,138.96765,37.48827,0.10110719,0.11578801,0.043615714
t_35,140.71937000000003,35.97648,0.22105853,0.19623686,0.24922192
t_350,140.58461999999997,37.84381,0.25256968,0.22052951,0.19286184
t_3500,138.87782000000004,37.48827,0.11881071,0.14003716,0.03658417
t_3501,138.92273999999998,37.48827,0.10070398,0.11349362,0.041668102
t_3502,138.92273999999998,37.5239,0.11997195,0.14225307,0.037900567
t_3503,139.1024,37.45262,0.10157047,0.1234281,0.05066097
t_3504,139.01256999999998,37.45262,0.0975946,0.11863876,0.04614033
t_3505,139.05749000000003,37.45262,0.09923549,0.1210158,0.048338696
t_3506,139.1024,37.48827,0.10722546,0.1228901,0.050134853
t_3507,139.01256999999998,37.48827,0.099823005,0.11811945,0.04567152
t_3508,139.05749000000003,37.48827,0.099671215,0.120487124,0.04784219
t_3509,139.05749000000003,37.5239,0.10264135,0.11996103,0.047352448
t_351,140.58461999999997,37.87927,0.25151438,0.22002545,0.19007729
t_3510,139.01256999999998,37.5239,0.10140873,0.117602706,0.045209013
t_3511,139.1024,37.5239,0.107287586,0.12235471,0.049615987
t_3512,139.05749000000003,37.55951,0.11112232,0.13401109,0.046869352
t_3513,139.23715000000004,37.45262,0.10133349,0.13087508,0.042774674
t_3514,139.14732000000004,37.45262,0.10398725,0.1258762,0.053116586
t_3515,139.19223,37.45262,0.098875925,0.12835841,0.0407616
