STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE
SUCH,EL SUCHIL,17.226169,-100.638345,seismic,Stations_UNAM,ROCA,0.0015264016,0.0030010616,0.0024974628,0.0049678059,0.0,0.0,0.0,0.0,0.0015264016,0.0028268676,0.0023121793,0.0049678059,0.001416106,0.0030010616,0.0024974628,0.0023772087,0.0014550459,0.0031506472,0.0031405862,0.0039824206,,,,,,,,
VHSA,VILLAHERMOSA SECUNDARIA IM ALTAMIRANO,17.982551,-92.938748,seismic,Stations_UNAM,BLANDO,0.001351682,0.0037235288,0.0036932013,0.0025050539,0.0,0.0,0.0,0.0,0.0013115189,0.0037235288,0.0027982168,0.0025050539,0.001351682,0.0034748459,0.0036932013,0.0021755067,0.0022302752,0.0021304907,0.0023613403,0.0017945041,,,,,,,,
PUVA,PUERTO VALLARTA,20.626163,-105.219166,seismic,Stations_UNAM,ROCA,0.0009517839,0.0009587733,0.0010333119,0.0011784121,0.0,0.0,0.0,0.0,0.0009517839,0.0009587733,0.0010333119,0.0011784121,0.0007125382,0.0007018869,0.000724741,0.0009433436,0.0005907238,0.0005947548,0.0005903563,0.0009212626,,,,,,,,
UTM:(15P 0477 1733 1000),,15.6795,-93.21,macroseismic,Stations_USGS,,0.470572,0.886431,,1.150593,0.8059,1.0131,,1.0822,,,,,,,,,,,,,282.27,8.2,0.3,0.875,64.7728,1.4737,0.216173,inferred
UTM:(15Q 0505 1988 1000),,17.9848,-92.948,macroseismic,Stations_USGS,,0.359293,0.769206,,1.357504,0.8059,1.0131,,1.0822,,,,,,,,,,,,,274.16,,,0.875,64.7728,1.4737,0.260192,inferred
UTM:(14P 0807 1745 1000),,15.7692,-96.1302,macroseismic,Stations_USGS,,0.274083,0.568347,,0.703823,0.8059,1.0131,,1.0822,,,,,,,,,,,,,395.71,7.5,0.3,0.875,38.8932,1.4737,0.135999,inferred
UTM:(14Q 0489 2133 1000),,19.2952,-99.0999,macroseismic,Stations_USGS,,0.247336,0.550954,,0.843033,0.8059,1.0131,,1.0822,,,,,,,,,,,,,180.0,,,0.875,41.833,1.4737,0.164421,inferred
UTM:(14Q 0715 2091 1000),,18.9044,-96.954,macroseismic,Stations_USGS,,0.232413,0.521148,,0.778685,0.8059,1.0131,,1.0822,,,,,,,,,,,,,420.93,,,0.875,38.8932,1.4737,0.152313,inferred
UTM:(15Q 0196 2003 1000),,18.099,-95.8675,macroseismic,Stations_USGS,,0.181197,0.417198,,0.566801,0.8059,1.0131,,1.0822,,,,,,,,,,,,,210.2,,,0.875,29.0597,1.4737,0.112162,inferred
UTM:(15Q 0195 2003 1000),,18.0989,-95.877,macroseismic,Stations_USGS,,0.170265,0.394628,,0.523538,0.8059,1.0131,,1.0822,,,,,,,,,,,,,219.03,,,0.875,27.0175,1.4737,0.103902,inferred
UTM:(14Q 0494 2152 1000),,19.467,-99.0524,macroseismic,Stations_USGS,,0.150339,0.353084,,0.446666,0.8059,1.0131,,1.0822,,,,,,,,,,,,,193.92,,,0.875,23.3536,1.4737,0.089162,inferred
UTM:(15P 0769 1621 1000),,14.6536,-90.4979,macroseismic,Stations_USGS,,0.141268,0.333983,,0.412572,0.8059,1.0131,,1.0822,,,,,,,,,,,,,350.35,,,0.875,21.7125,1.4737,0.082595,inferred
UTM:(15Q 0538 1850 1000),,16.737,-92.6388,macroseismic,Stations_USGS,,0.111111,0.262524,,0.26557,0.8059,1.0131,,1.0822,,,,,,,,,,,,,371.93,6.2,0.3,0.875,15.0828,1.4737,0.05366,inferred
UTM:(15Q 0195 2004 1000),,18.1079,-95.8771,macroseismic,Stations_USGS,,0.103492,0.252901,,0.277387,0.8059,1.0131,,1.0822,,,,,,,,,,,,,219.03,6.2,0.3,0.875,15.0828,1.4737,0.056343,inferred
UTM:(14Q 0743 1890 1000),,17.086,-96.7118,macroseismic,Stations_USGS,,0.099314,0.241878,,0.252935,0.8059,1.0131,,1.0822,,,,,,,,,,,,,424.53,6.1,0.3,0.875,14.0228,1.4737,0.051446,inferred
UTM:(14Q 0669 2042 1000),,18.466,-97.3948,macroseismic,Stations_USGS,,0.097248,0.239219,,0.256214,0.8059,1.0131,,1.0822,,,,,,,,,,,,,323.51,6.1,0.3,0.875,14.0228,1.4737,0.052194,inferred
UTM:(14P 0708 1753 1000),,15.8517,-97.053,macroseismic,Stations_USGS,,0.094702,0.230565,,0.231535,0.8059,1.0131,,1.0822,,,,,,,,,,,,,476.32,6.0,0.3,0.875,13.0374,1.4737,0.047179,inferred
UTM:(14P 0705 1755 1000),,15.87,-97.0808,macroseismic,Stations_USGS,,0.094393,0.230169,,0.232,0.8059,1.0131,,1.0822,,,,,,,,,,,,,504.59,6.0,0.3,0.875,13.0374,1.4737,0.047285,inferred
CMIG,CMIG,17.09,-94.88,seismic,Stations_USGS,,0.081142,0.126646,,0.075199,0.0,0.0,,0.0,,,,,,,,,,,,,349.36,5.2,0.63,0.0,7.5,0.0,0.013527,inferred
UTM:(14Q 0486 2155 1000),,19.494,-99.1286,macroseismic,Stations_USGS,,0.080686,0.202457,,0.201909,0.8059,1.0131,,1.0822,,,,,,,,,,,,,225.56,,,0.875,11.2693,1.4737,0.041491,inferred
UTM:(14Q 0491 2147 1000),,19.4218,-99.081,macroseismic,Stations_USGS,,0.080686,0.202457,,0.201909,0.8059,1.0131,,1.0822,,,,,,,,,,,,,209.08,,,0.875,11.2693,1.4737,0.041491,inferred
UTM:(14P 0704 1755 1000),,15.8701,-97.0902,macroseismic,Stations_USGS,,0.078237,0.194692,,0.182942,0.8059,1.0131,,1.0822,,,,,,,,,,,,,504.59,5.7,0.3,0.875,10.4774,1.4737,0.037615,inferred
UTM:(14Q 0743 1887 1000),,17.0589,-96.7122,macroseismic,Stations_USGS,,0.07756,0.193804,,0.183919,0.8059,1.0131,,1.0822,,,,,,,,,,,,,366.03,5.7,0.3,0.875,10.4774,1.4737,0.03784,inferred
UTM:(14Q 0739 1891 1000),,17.0955,-96.7493,macroseismic,Stations_USGS,,0.072482,0.182793,,0.170452,0.8059,1.0131,,1.0822,,,,,,,,,,,,,517.23,5.6,0.3,0.875,9.7411,1.4737,0.035186,inferred
TGIG,TGIG,16.78,-93.12,seismic,Stations_USGS,,0.071662,0.135933,,0.055678,0.0,0.0,,0.0,,,,,,,,,,,,,554.13,4.7,0.63,0.0,5.06,0.0,0.024016,inferred
UTM:(15P 0744 1609 1000),,14.5475,-90.731,macroseismic,Stations_USGS,,0.071244,0.181144,,0.172262,0.8059,1.0131,,1.0822,,,,,,,,,,,,,392.83,5.6,0.3,0.875,9.7411,1.4737,0.035605,inferred
UTM:(14Q 0485 2132 1000),,19.2862,-99.138,macroseismic,Stations_USGS,,0.071244,0.181144,,0.172262,0.8059,1.0131,,1.0822,,,,,,,,,,,,,323.31,,,0.875,9.7411,1.4737,0.035605,inferred
UTM:(14Q 0484 2144 1000),,19.3946,-99.1476,macroseismic,Stations_USGS,,0.071244,0.181144,,0.172262,0.8059,1.0131,,1.0822,,,,,,,,,,,,,221.17,,,0.875,9.7411,1.4737,0.035605,inferred
UTM:(14Q 0502 2146 1000),,19.4128,-98.9762,macroseismic,Stations_USGS,,0.066945,0.171344,,0.159113,0.8059,1.0131,,1.0822,,,,,,,,,,,,,252.29,,,0.875,9.0565,1.4737,0.032983,inferred
UTM:(14Q 0484 2141 1000),,19.3675,-99.1476,macroseismic,Stations_USGS,,0.066945,0.171344,,0.159113,0.8059,1.0131,,1.0822,,,,,,,,,,,,,252.87,,,0.875,9.0565,1.4737,0.032983,inferred
UTM:(14P 0705 1754 1000),,15.861,-97.0809,macroseismic,Stations_USGS,,0.064986,0.164869,,0.144068,0.8059,1.0131,,1.0822,,,,,,,,,,,,,504.59,5.4,0.3,0.875,8.4201,1.4737,0.029879,inferred
UTM:(14Q 0748 1892 1000),,17.1035,-96.6647,macroseismic,Stations_USGS,,0.064427,0.1634,,0.144831,0.8059,1.0131,,1.0822,,,,,,,,,,,,,532.03,5.4,0.3,0.875,8.4201,1.4737,0.030056,inferred
UTM:(14Q 0482 2148 1000),,19.4308,-99.1667,macroseismic,Stations_USGS,,0.062906,0.158448,,0.146968,0.8059,1.0131,,1.0822,,,,,,,,,,,,,245.23,,,0.875,8.4201,1.4737,0.030554,inferred
UTM:(14Q 0482 2141 1000),,19.3675,-99.1666,macroseismic,Stations_USGS,,0.062906,0.158448,,0.146968,0.8059,1.0131,,1.0822,,,,,,,,,,,,,284.93,,,0.875,8.4201,1.4737,0.030554,inferred
UTM:(14Q 0482 2146 1000),,19.4127,-99.1667,macroseismic,Stations_USGS,,0.062906,0.158448,,0.146968,0.8059,1.0131,,1.0822,,,,,,,,,,,,,240.32,,,0.875,8.4201,1.4737,0.030554,inferred
UTM:(14Q 0482 2157 1000),,19.5121,-99.1668,macroseismic,Stations_USGS,,0.062906,0.158448,,0.146968,0.8059,1.0131,,1.0822,,,,,,,,,,,,,219.05,,,0.875,8.4201,1.4737,0.030554,inferred
UTM:(14Q 0483 2148 1000),,19.4308,-99.1572,macroseismic,Stations_USGS,,0.062906,0.158448,,0.146968,0.8059,1.0131,,1.0822,,,,,,,,,,,,,195.83,5.4,0.3,0.875,8.4201,1.4737,0.030554,inferred
UTM:(16Q 0227 2322 1000),,20.983,-89.621,macroseismic,Stations_USGS,,0.062906,0.158448,,0.146968,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,,,0.875,8.4201,1.4737,0.030554,inferred
UTM:(14Q 0477 2149 1000),,19.4397,-99.2143,macroseismic,Stations_USGS,,0.062906,0.158448,,0.146968,0.8059,1.0131,,1.0822,,,,,,,,,,,,,393.25,,,0.875,8.4201,1.4737,0.030554,inferred
UTM:(14Q 0480 2149 1000),,19.4398,-99.1858,macroseismic,Stations_USGS,,0.062906,0.158448,,0.146968,0.8059,1.0131,,1.0822,,,,,,,,,,,,,280.77,,,0.875,8.4201,1.4737,0.030554,inferred
UTM:(14Q 0483 2140 1000),,19.3585,-99.1571,macroseismic,Stations_USGS,,0.062906,0.158448,,0.146968,0.8059,1.0131,,1.0822,,,,,,,,,,,,,252.87,,,0.875,8.4201,1.4737,0.030554,inferred
UTM:(14Q 0484 2142 1000),,19.3766,-99.1476,macroseismic,Stations_USGS,,0.059111,0.138266,,0.13575,0.8059,1.0131,,1.0822,,,,,,,,,,,,,249.14,5.3,0.3,0.875,7.8284,1.4737,0.028303,inferred
UTM:(14Q 0484 2145 1000),,19.4037,-99.1476,macroseismic,Stations_USGS,,0.059111,0.138266,,0.13575,0.8059,1.0131,,1.0822,,,,,,,,,,,,,221.17,5.3,0.3,0.875,7.8284,1.4737,0.028303,inferred
UTM:(15P 0765 1613 1000),,14.5817,-90.5358,macroseismic,Stations_USGS,,0.059111,0.138266,,0.13575,0.8059,1.0131,,1.0822,,,,,,,,,,,,,355.05,5.3,0.3,0.875,7.8284,1.4737,0.028303,inferred
UTM:(14Q 0470 2142 1000),,19.3764,-99.2809,macroseismic,Stations_USGS,,0.059111,0.138266,,0.13575,0.8059,1.0131,,1.0822,,,,,,,,,,,,,468.25,,,0.875,7.8284,1.4737,0.028303,inferred
UTM:(14Q 0488 2146 1000),,19.4127,-99.1095,macroseismic,Stations_USGS,,0.059111,0.138266,,0.13575,0.8059,1.0131,,1.0822,,,,,,,,,,,,,180.0,5.3,0.3,0.875,7.8284,1.4737,0.028303,inferred
UTM:(15P 0659 1640 1000),,14.834,-91.5177,macroseismic,Stations_USGS,,0.058423,0.128767,,0.121565,0.8059,1.0131,,1.0822,,,,,,,,,,,,,471.46,5.2,0.3,0.875,7.2782,1.4737,0.025325,inferred
UTM:(15Q 0538 1849 1000),,16.728,-92.6388,macroseismic,Stations_USGS,,0.056079,0.115488,,0.110831,0.8059,1.0131,,1.0822,,,,,,,,,,,,,371.93,5.1,0.3,0.875,6.7667,1.4737,0.023119,inferred
UTM:(14Q 0483 2147 1000),,19.4217,-99.1572,macroseismic,Stations_USGS,,0.055544,0.120654,,0.125389,0.8059,1.0131,,1.0822,,,,,,,,,,,,,218.5,5.2,0.3,0.875,7.2782,1.4737,0.026219,inferred
UTM:(15P 0766 1616 1000),,14.6087,-90.5262,macroseismic,Stations_USGS,,0.055544,0.120654,,0.125389,0.8059,1.0131,,1.0822,,,,,,,,,,,,,254.03,5.2,0.3,0.875,7.2782,1.4737,0.026219,inferred
UTM:(14Q 0483 2144 1000),,19.3946,-99.1571,macroseismic,Stations_USGS,,0.055544,0.120654,,0.125389,0.8059,1.0131,,1.0822,,,,,,,,,,,,,221.17,5.2,0.3,0.875,7.2782,1.4737,0.026219,inferred
UTM:(14Q 0583 2105 1000),,19.0405,-98.2065,macroseismic,Stations_USGS,,0.055544,0.120654,,0.125389,0.8059,1.0131,,1.0822,,,,,,,,,,,,,297.42,5.2,0.3,0.875,7.2782,1.4737,0.026219,inferred
UTM:(15P 0775 1609 1000),,14.5446,-90.4435,macroseismic,Stations_USGS,,0.055544,0.120654,,0.125389,0.8059,1.0131,,1.0822,,,,,,,,,,,,,345.68,5.2,0.3,0.875,7.2782,1.4737,0.026219,inferred
UTM:(14Q 0481 2138 1000),,19.3404,-99.1761,macroseismic,Stations_USGS,,0.055544,0.120654,,0.125389,0.8059,1.0131,,1.0822,,,,,,,,,,,,,367.31,5.2,0.3,0.875,7.2782,1.4737,0.026219,inferred
UTM:(14Q 0482 2144 1000),,19.3946,-99.1667,macroseismic,Stations_USGS,,0.055544,0.120654,,0.125389,0.8059,1.0131,,1.0822,,,,,,,,,,,,,269.13,5.2,0.3,0.875,7.2782,1.4737,0.026219,inferred
UTM:(14P 0762 1733 1000),,15.6659,-96.5512,macroseismic,Stations_USGS,,0.054189,0.104471,,0.100632,0.8059,1.0131,,1.0822,,,,,,,,,,,,,481.57,5.0,0.3,0.875,6.2912,1.4737,0.021009,inferred
UTM:(14Q 0742 1887 1000),,17.059,-96.7216,macroseismic,Stations_USGS,,0.053348,0.108297,,0.114274,0.8059,1.0131,,1.0822,,,,,,,,,,,,,366.03,5.1,0.3,0.875,6.7667,1.4737,0.023926,inferred
UTM:(14Q 0484 2148 1000),,19.4308,-99.1476,macroseismic,Stations_USGS,,0.052193,0.105286,,0.115818,0.8059,1.0131,,1.0822,,,,,,,,,,,,,195.83,5.1,0.3,0.875,6.7667,1.4737,0.024288,inferred
UTM:(15P 0767 1612 1000),,14.5725,-90.5173,macroseismic,Stations_USGS,,0.052193,0.105286,,0.115818,0.8059,1.0131,,1.0822,,,,,,,,,,,,,506.91,5.1,0.3,0.875,6.7667,1.4737,0.024288,inferred
UTM:(15P 0757 1618 1000),,14.6276,-90.6095,macroseismic,Stations_USGS,,0.052193,0.105286,,0.115818,0.8059,1.0131,,1.0822,,,,,,,,,,,,,787.51,5.1,0.3,0.875,6.7667,1.4737,0.024288,inferred
UTM:(14Q 0493 2139 1000),,19.3495,-99.0619,macroseismic,Stations_USGS,,0.052193,0.105286,,0.115818,0.8059,1.0131,,1.0822,,,,,,,,,,,,,251.05,5.1,0.3,0.875,6.7667,1.4737,0.024288,inferred
UTM:(14Q 0481 2132 1000),,19.2862,-99.1761,macroseismic,Stations_USGS,,0.052193,0.105286,,0.115818,0.8059,1.0131,,1.0822,,,,,,,,,,,,,528.13,5.1,0.3,0.875,6.7667,1.4737,0.024288,inferred
UTM:(14Q 0470 2140 1000),,19.3583,-99.2809,macroseismic,Stations_USGS,,0.052193,0.105286,,0.115818,0.8059,1.0131,,1.0822,,,,,,,,,,,,,506.71,5.1,0.3,0.875,6.7667,1.4737,0.024288,inferred
UTM:(14Q 0481 2147 1000),,19.4217,-99.1762,macroseismic,Stations_USGS,,0.052193,0.105286,,0.115818,0.8059,1.0131,,1.0822,,,,,,,,,,,,,322.2,5.1,0.3,0.875,6.7667,1.4737,0.024288,inferred
UTM:(14Q 0481 2146 1000),,19.4127,-99.1762,macroseismic,Stations_USGS,,0.049044,0.091875,,0.106978,0.8059,1.0131,,1.0822,,,,,,,,,,,,,322.2,5.0,0.3,0.875,6.2912,1.4737,0.022499,inferred
UTM:(14Q 0485 2147 1000),,19.4217,-99.1381,macroseismic,Stations_USGS,,0.049044,0.091875,,0.106978,0.8059,1.0131,,1.0822,,,,,,,,,,,,,208.15,5.0,0.3,0.875,6.2912,1.4737,0.022499,inferred
UTM:(15P 0770 1614 1000),,14.5902,-90.4893,macroseismic,Stations_USGS,,0.049044,0.091875,,0.106978,0.8059,1.0131,,1.0822,,,,,,,,,,,,,604.38,5.0,0.3,0.875,6.2912,1.4737,0.022499,inferred
UTM:(14Q 0580 2111 1000),,19.0949,-98.2347,macroseismic,Stations_USGS,,0.049044,0.091875,,0.106978,0.8059,1.0131,,1.0822,,,,,,,,,,,,,342.86,5.0,0.3,0.875,6.2912,1.4737,0.022499,inferred
UTM:(14Q 0481 2148 1000),,19.4307,-99.1762,macroseismic,Stations_USGS,,0.046085,0.080173,,0.098812,0.8059,1.0131,,1.0822,,,,,,,,,,,,,280.77,4.9,0.3,0.875,5.8491,1.4737,0.020842,inferred
UTM:(14Q 0481 2141 1000),,19.3675,-99.1762,macroseismic,Stations_USGS,,0.046085,0.080173,,0.098812,0.8059,1.0131,,1.0822,,,,,,,,,,,,,349.63,4.9,0.3,0.875,5.8491,1.4737,0.020842,inferred
UTM:(14Q 0481 2150 1000),,19.4488,-99.1762,macroseismic,Stations_USGS,,0.046085,0.080173,,0.098812,0.8059,1.0131,,1.0822,,,,,,,,,,,,,257.01,4.9,0.3,0.875,5.8491,1.4737,0.020842,inferred
UTM:(14Q 0742 1889 1000),,17.0771,-96.7214,macroseismic,Stations_USGS,,0.044213,0.071857,,0.090116,0.8059,1.0131,,1.0822,,,,,,,,,,,,,424.53,4.8,0.3,0.875,5.438,1.4737,0.019034,inferred
TUIG,TUIG,18.03,-94.42,seismic,Stations_USGS,,0.043843,0.05791,,0.076432,0.0,0.0,,0.0,,,,,,,,,,,,,330.54,5.3,0.63,0.0,7.88,0.0,0.048033,inferred
UTM:(14Q 0485 2138 1000),,19.3404,-99.138,macroseismic,Stations_USGS,,0.043304,0.069961,,0.09127,0.8059,1.0131,,1.0822,,,,,,,,,,,,,236.41,4.8,0.3,0.875,5.438,1.4737,0.019308,inferred
UTM:(14Q 0486 2139 1000),,19.3495,-99.1285,macroseismic,Stations_USGS,,0.043304,0.069961,,0.09127,0.8059,1.0131,,1.0822,,,,,,,,,,,,,220.75,4.8,0.3,0.875,5.438,1.4737,0.019308,inferred
UTM:(15P 0743 1609 1000),,14.5476,-90.7402,macroseismic,Stations_USGS,,0.043304,0.069961,,0.09127,0.8059,1.0131,,1.0822,,,,,,,,,,,,,392.83,4.8,0.3,0.875,5.438,1.4737,0.019308,inferred
UTM:(15P 0761 1619 1000),,14.6363,-90.5723,macroseismic,Stations_USGS,,0.043304,0.069961,,0.09127,0.8059,1.0131,,1.0822,,,,,,,,,,,,,383.33,4.8,0.3,0.875,5.438,1.4737,0.019308,inferred
UTM:(15P 0765 1616 1000),,14.6088,-90.5355,macroseismic,Stations_USGS,,0.043304,0.069961,,0.09127,0.8059,1.0131,,1.0822,,,,,,,,,,,,,254.03,4.8,0.3,0.875,5.438,1.4737,0.019308,inferred
UTM:(15P 0761 1610 1000),,14.555,-90.5732,macroseismic,Stations_USGS,,0.043304,0.069961,,0.09127,0.8059,1.0131,,1.0822,,,,,,,,,,,,,500.12,4.8,0.3,0.875,5.438,1.4737,0.019308,inferred
UTM:(14Q 0482 2150 1000),,19.4488,-99.1667,macroseismic,Stations_USGS,,0.043304,0.069961,,0.09127,0.8059,1.0131,,1.0822,,,,,,,,,,,,,243.58,4.8,0.3,0.875,5.438,1.4737,0.019308,inferred
UTM:(14Q 0469 2140 1000),,19.3583,-99.2904,macroseismic,Stations_USGS,,0.040691,0.06105,,0.084303,0.8059,1.0131,,1.0822,,,,,,,,,,,,,506.71,4.7,0.3,0.875,5.0559,1.4737,0.017886,inferred
UTM:(15P 0770 1613 1000),,14.5812,-90.4894,macroseismic,Stations_USGS,,0.040691,0.06105,,0.084303,0.8059,1.0131,,1.0822,,,,,,,,,,,,,604.38,4.7,0.3,0.875,5.0559,1.4737,0.017886,inferred
UTM:(14Q 0484 2133 1000),,19.2952,-99.1475,macroseismic,Stations_USGS,,0.040691,0.06105,,0.084303,0.8059,1.0131,,1.0822,,,,,,,,,,,,,288.14,4.7,0.3,0.875,5.0559,1.4737,0.017886,inferred
UTM:(14Q 0481 2143 1000),,19.3856,-99.1762,macroseismic,Stations_USGS,,0.040691,0.06105,,0.084303,0.8059,1.0131,,1.0822,,,,,,,,,,,,,325.69,4.7,0.3,0.875,5.0559,1.4737,0.017886,inferred
UTM:(14Q 0482 2145 1000),,19.4036,-99.1667,macroseismic,Stations_USGS,,0.040691,0.06105,,0.084303,0.8059,1.0131,,1.0822,,,,,,,,,,,,,269.13,4.7,0.3,0.875,5.0559,1.4737,0.017886,inferred
UTM:(15P 0767 1613 1000),,14.5815,-90.5172,macroseismic,Stations_USGS,,0.040691,0.06105,,0.084303,0.8059,1.0131,,1.0822,,,,,,,,,,,,,341.7,4.7,0.3,0.875,5.0559,1.4737,0.017886,inferred
UTM:(15P 0767 1614 1000),,14.5905,-90.5171,macroseismic,Stations_USGS,,0.040691,0.06105,,0.084303,0.8059,1.0131,,1.0822,,,,,,,,,,,,,341.7,4.7,0.3,0.875,5.0559,1.4737,0.017886,inferred
UTM:(14Q 0483 2146 1000),,19.4127,-99.1572,macroseismic,Stations_USGS,,0.040691,0.06105,,0.084303,0.8059,1.0131,,1.0822,,,,,,,,,,,,,218.5,4.7,0.3,0.875,5.0559,1.4737,0.017886,inferred
UTM:(14Q 0479 2134 1000),,19.3042,-99.1951,macroseismic,Stations_USGS,,0.040691,0.06105,,0.084303,0.8059,1.0131,,1.0822,,,,,,,,,,,,,509.24,4.7,0.3,0.875,5.0559,1.4737,0.017886,inferred
UTM:(14Q 0481 2134 1000),,19.3042,-99.1761,macroseismic,Stations_USGS,,0.040691,0.06105,,0.084303,0.8059,1.0131,,1.0822,,,,,,,,,,,,,384.29,4.7,0.3,0.875,5.0559,1.4737,0.017886,inferred
UTM:(14P 0706 1754 1000),,15.8609,-97.0716,macroseismic,Stations_USGS,,0.039541,0.055626,,0.076284,0.8059,1.0131,,1.0822,,,,,,,,,,,,,449.41,4.6,0.3,0.875,4.7006,1.4737,0.016191,inferred
UTM:(14Q 0482 2147 1000),,19.4217,-99.1667,macroseismic,Stations_USGS,,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,240.32,4.6,0.3,0.875,4.7006,1.4737,0.016568,inferred
UTM:(14Q 0477 2147 1000),,19.4217,-99.2143,macroseismic,Stations_USGS,,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,442.08,4.6,0.3,0.875,4.7006,1.4737,0.016568,inferred
UTM:(15P 0764 1616 1000),,14.6089,-90.5448,macroseismic,Stations_USGS,,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,317.8,4.6,0.3,0.875,4.7006,1.4737,0.016568,inferred
UTM:(15Q 0505 1987 1000),,17.9757,-92.948,macroseismic,Stations_USGS,,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,274.16,4.6,0.3,0.875,4.7006,1.4737,0.016568,inferred
UTM:(14Q 0472 2141 1000),,19.3674,-99.2619,macroseismic,Stations_USGS,,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,493.58,4.6,0.3,0.875,4.7006,1.4737,0.016568,inferred
UTM:(14Q 0483 2142 1000),,19.3765,-99.1571,macroseismic,Stations_USGS,,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,249.14,4.6,0.3,0.875,4.7006,1.4737,0.016568,inferred
UTM:(15P 0759 1614 1000),,14.5913,-90.5913,macroseismic,Stations_USGS,,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,495.05,4.6,0.3,0.875,4.7006,1.4737,0.016568,inferred
UTM:(15P 0767 1615 1000),,14.5996,-90.517,macroseismic,Stations_USGS,,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,237.95,4.6,0.3,0.875,4.7006,1.4737,0.016568,inferred
UTM:(14Q 0479 2149 1000),,19.4398,-99.1953,macroseismic,Stations_USGS,,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,337.37,4.6,0.3,0.875,4.7006,1.4737,0.016568,inferred
UTM:(15P 0768 1619 1000),,14.6356,-90.5074,macroseismic,Stations_USGS,,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,350.69,4.6,0.3,0.875,4.7006,1.4737,0.016568,inferred
UTM:(15Q 0489 1855 1000),,16.7825,-93.0985,macroseismic,Stations_USGS,,0.037078,0.046671,,0.062148,0.8059,1.0131,,1.0822,,,,,,,,,,,,,532.78,4.4,0.3,0.875,4.0631,1.4737,0.013194,inferred
UTM:(14Q 0801 2123 1000),,19.1825,-96.1332,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,270.96,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(14Q 0487 2139 1000),,19.3495,-99.119,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,196.44,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(14Q 0480 2145 1000),,19.4036,-99.1857,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,362.65,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(15P 0768 1615 1000),,14.5995,-90.5078,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,336.6,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(14Q 0485 2148 1000),,19.4308,-99.1381,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,226.81,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(15P 0758 1619 1000),,14.6366,-90.6001,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,474.82,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(14Q 0480 2148 1000),,19.4307,-99.1857,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,280.77,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
UTM:(15P 0769 1615 1000),,14.5994,-90.4985,macroseismic,Stations_USGS,,0.033175,0.046488,,0.071925,0.8059,1.0131,,1.0822,,,,,,,,,,,,,336.6,4.5,0.3,0.875,4.3703,1.4737,0.015348,inferred
