STATION_NAME,PGA_VALUE,PGA_LN_SIGMA,LATITUDE,LONGITUDE,STATION_ID,STATION_TYPE,REFERENCES
GIF0031806180758,0.004961939092350607,0.0,36.3326,137.3019,GIF003,seismic,Stations_NIED
TTRH071806180758,0.004935426470813181,0.0,35.3649,133.7486,TTRH07,seismic,Stations_NIED
GIFH191806180758,0.004927268741109357,0.0,36.0216,137.3906,GIFH19,seismic,Stations_NIED
OKYH131806180758,0.004924209592470423,0.0,34.7283,134.2744,OKYH13,seismic,Stations_NIED
SMN0021806180758,0.004914012430340644,0.0,35.4713,133.0681,SMN002,seismic,Stations_NIED
SZOH281806180758,0.004884440660164285,0.0,34.6683,137.7441,SZOH28,seismic,Stations_NIED
TTR0061806180758,0.0048813815115253505,0.0,35.5144,133.6297,TTR006,seismic,Stations_NIED
GIF0021806180758,0.00485180974134899,0.0,36.2734,137.0261,GIF002,seismic,Stations_NIED
SZO0241806180758,0.00479776478206116,0.0,34.7104,137.7199,SZO024,seismic,Stations_NIED
NGN0161806180758,0.004746778971412264,0.0,35.9133,138.2229,NGN016,seismic,Stations_NIED
MIE0121806180758,0.004716187485022926,0.0,34.2544,136.8229,MIE012,seismic,Stations_NIED
GIF0051806180758,0.004710069187745058,0.0,36.1537,137.2513,GIF005,seismic,Stations_NIED
AICH071806180758,0.004705990322893147,0.0,35.2194,137.4039,AICH07,seismic,Stations_NIED
AICH191806180758,0.004680497417568698,0.0,34.9512,137.4114,AICH19,seismic,Stations_NIED
NGN0221806180758,0.004670300255438919,0.0,35.6053,137.6126,NGN022,seismic,Stations_NIED
OKYH051806180758,0.004611156715086199,0.0,34.8684,133.8527,OKYH05,seismic,Stations_NIED
SMN0181806180758,0.0045968806881045085,0.0,36.1969,133.2348,SMN018,seismic,Stations_NIED
GIFH041806180758,0.004582604661122817,0.0,36.2448,137.1983,GIFH04,seismic,Stations_NIED
AICH221806180758,0.004577506080057928,0.0,34.7853,137.4393,AICH22,seismic,Stations_NIED
NGNH241806180758,0.004546914593668589,0.0,35.6152,137.8797,NGNH24,seismic,Stations_NIED
OKY0041806180758,0.004510204810001384,0.0,34.9586,133.5018,OKY004,seismic,Stations_NIED
YMN0091806180758,0.004492869634380759,0.0,35.4966,138.4628,YMN009,seismic,Stations_NIED
ISK0051806180758,0.004462278147991422,0.0,37.2309,136.9041,ISK005,seismic,Stations_NIED
OKY0131806180758,0.0044602387155654654,0.0,34.5094,133.509,OKY013,seismic,Stations_NIED
TKS0101806180758,0.004414351485981459,0.0,34.0382,134.0614,TKS010,seismic,Stations_NIED
KOC0021806180758,0.0042654729188866805,0.0,33.2946,134.1666,KOC002,seismic,Stations_NIED
KOC0071806180758,0.00424099972977521,0.0,33.5612,133.5273,KOC007,seismic,Stations_NIED
OKYH031806180758,0.004228763135219475,0.0,34.7783,133.789,OKYH03,seismic,Stations_NIED
NGNH101806180758,0.004159422432736976,0.0,35.9632,137.7669,NGNH10,seismic,Stations_NIED
NGNH201806180758,0.004156363284098042,0.0,35.787,137.7173,NGNH20,seismic,Stations_NIED
TKSH031806180758,0.004149225270607197,0.0,33.8778,134.1294,TKSH03,seismic,Stations_NIED
HRS0181806180758,0.00410843662208808,0.0,34.3413,132.9069,HRS018,seismic,Stations_NIED
WKY0111806180758,0.004086002865402565,0.0,33.5948,135.9462,WKY011,seismic,Stations_NIED
SZOH251806180758,0.004086002865402565,0.0,34.6913,137.5604,SZOH25,seismic,Stations_NIED
YMG0011806180758,0.003957518622567346,0.0,34.6172,131.6022,YMG001,seismic,Stations_NIED
ISK0091806180758,0.0039422228793726775,0.0,36.7334,136.7025,ISK009,seismic,Stations_NIED
GIF0141806180758,0.00386676387961231,0.0,35.6582,137.4253,GIF014,seismic,Stations_NIED
AIC0181806180758,0.0038504484202046634,0.0,34.622,137.1086,AIC018,seismic,Stations_NIED
HRSH031806180758,0.003742358501629003,0.0,34.5183,133.1375,HRSH03,seismic,Stations_NIED
HRSH051806180758,0.0037372599205641134,0.0,34.5566,133.4179,HRSH05,seismic,Stations_NIED
GIFH161806180758,0.0037301219070732675,0.0,36.094,137.3438,GIFH16,seismic,Stations_NIED
ISK0101806180758,0.0037189050287305104,0.0,36.5421,136.6435,ISK010,seismic,Stations_NIED
AICH201806180758,0.003629170001988453,0.0,34.8976,137.4876,AICH20,seismic,Stations_NIED
OKYH061806180758,0.003552691286015108,0.0,34.6756,133.5283,OKYH06,seismic,Stations_NIED
GIFH101806180758,0.003552691286015108,0.0,36.3779,137.3716,GIFH10,seismic,Stations_NIED
SMN0041806180758,0.0035465729887372405,0.0,35.2875,132.9022,SMN004,seismic,Stations_NIED
ISKH081806180758,0.0034955871780883436,0.0,36.738,136.7906,ISKH08,seismic,Stations_NIED
AIC0131806180758,0.0034282859080318005,0.0,34.9335,137.5749,AIC013,seismic,Stations_NIED
TYM0021806180758,0.0033834183946607715,0.0,36.8659,136.975,TYM002,seismic,Stations_NIED
KOC0011806180758,0.003353846624484412,0.0,33.5277,134.2808,KOC001,seismic,Stations_NIED
OKYH141806180758,0.0033416100299286764,0.0,34.9363,133.6205,OKYH14,seismic,Stations_NIED
GIF0161806180758,0.0033303931515859192,0.0,35.5427,137.1195,GIF016,seismic,Stations_NIED
TYM0091806180758,0.0033110185435393383,0.0,36.5853,137.1403,TYM009,seismic,Stations_NIED
KGW0031806180758,0.0032681904625942657,0.0,34.2644,133.7896,KGW003,seismic,Stations_NIED
OKYH081806180758,0.0032681904625942657,0.0,34.9103,133.4055,OKYH08,seismic,Stations_NIED
KOC0031806180758,0.003264111597742354,0.0,33.5014,133.9071,KOC003,seismic,Stations_NIED
SMNH031806180758,0.0032274018140751484,0.0,35.2243,132.7223,SMNH03,seismic,Stations_NIED
NGN0231806180758,0.0032019089087507,0.0,35.5775,138.0338,NGN023,seismic,Stations_NIED
HRS0201806180758,0.00319681032768581,0.0,34.2936,133.1776,HRS020,seismic,Stations_NIED
ISK0081806180758,0.003165199125083495,0.0,36.8937,136.7784,ISK008,seismic,Stations_NIED
WKYH041806180758,0.0031519428143147814,0.0,33.5559,135.5454,WKYH04,seismic,Stations_NIED
ISK0061806180758,0.0031346076386941563,0.0,37.1603,136.6896,ISK006,seismic,Stations_NIED
GIF0041806180758,0.0031284893414162893,0.0,36.2493,137.5175,GIF004,seismic,Stations_NIED
HRS0191806180758,0.003099937287452907,0.0,34.253,132.5617,HRS019,seismic,Stations_NIED
GIF0081806180758,0.0030978978550269508,0.0,35.9517,137.2604,GIF008,seismic,Stations_NIED
TYMH031806180758,0.0030489514768040106,0.0,36.7294,137.2627,TYMH03,seismic,Stations_NIED
TYM0051806180758,0.003045892328165077,0.0,36.7824,137.0803,TYM005,seismic,Stations_NIED
WKY0101806180758,0.002984709355386401,0.0,33.5499,135.4973,WKY010,seismic,Stations_NIED
NGN0211806180758,0.0028327716396526893,0.0,35.7293,137.9336,NGN021,seismic,Stations_NIED
KOC0041806180758,0.002821554761309932,0.0,33.6975,133.8764,KOC004,seismic,Stations_NIED
NGNH311806180758,0.0027828055452167708,0.0,36.1184,137.9389,NGNH31,seismic,Stations_NIED
HRS0211806180758,0.002737938031845742,0.0,34.9413,133.1185,HRS021,seismic,Stations_NIED
SZO0161806180758,0.002736918315632764,0.0,34.8564,138.312,SZO016,seismic,Stations_NIED
NGN0201806180758,0.002707346545456404,0.0,35.8278,137.9548,NGN020,seismic,Stations_NIED
HRS0011806180758,0.002703267680604492,0.0,35.0339,132.9018,HRS001,seismic,Stations_NIED
HRSH101806180758,0.0026971493833266246,0.0,34.7471,132.3794,HRSH10,seismic,Stations_NIED
GIF0011806180758,0.0026584001672334636,0.0,36.2743,136.8979,GIF001,seismic,Stations_NIED
GIFH241806180758,0.0026533015861685736,0.0,35.6401,137.3187,GIFH24,seismic,Stations_NIED
HRS0081806180758,0.0025951777620288317,0.0,34.6029,132.7201,HRS008,seismic,Stations_NIED
TKS0051806180758,0.0025656059918524716,0.0,33.8788,134.389,TKS005,seismic,Stations_NIED
SZO0261806180758,0.0025339947892501556,0.0,34.9812,137.8964,SZO026,seismic,Stations_NIED
YMN0101806180758,0.002504423019073796,0.0,35.7919,138.4182,YMN010,seismic,Stations_NIED
OKYH041806180758,0.0024697526678325466,0.0,34.6429,133.6861,OKYH04,seismic,Stations_NIED
SMN0151806180758,0.002461594938128723,0.0,35.3653,133.1706,SMN015,seismic,Stations_NIED
HRS0031806180758,0.002447318911147032,0.0,34.8138,132.8427,HRS003,seismic,Stations_NIED
SZO0111806180758,0.002446299194934054,0.0,35.2129,138.6015,SZO011,seismic,Stations_NIED
KGW0081806180758,0.002446299194934054,0.0,34.1645,133.9241,KGW008,seismic,Stations_NIED
YMG0161806180758,0.0024218260058225835,0.0,34.1703,132.1764,YMG016,seismic,Stations_NIED
GNMH121806180758,0.0024116288436928047,0.0,36.144,138.9129,GNMH12,seismic,Stations_NIED
ISK0041806180758,0.0024106091274798264,0.0,37.308,137.1471,ISK004,seismic,Stations_NIED
KGWH031806180758,0.0024106091274798264,0.0,34.27,134.1482,KGWH03,seismic,Stations_NIED
YMN0051806180758,0.0023993922491370692,0.0,35.6551,138.5679,YMN005,seismic,Stations_NIED
SZO0191806180758,0.002385116222155378,0.0,34.7705,137.9989,SZO019,seismic,Stations_NIED
SZOH321806180758,0.0023667613303217754,0.0,35.0086,137.8409,SZOH32,seismic,Stations_NIED
SZO0121806180758,0.0023626824654698637,0.0,35.1257,138.6222,SZO012,seismic,Stations_NIED
TKS0091806180758,0.00235962331683093,0.0,33.7722,134.1993,TKS009,seismic,Stations_NIED
HRS0021806180758,0.0023259726818026585,0.0,34.8951,133.2753,HRS002,seismic,Stations_NIED
SZO0171806180758,0.0022913023305614084,0.0,34.6375,138.1286,SZO017,seismic,Stations_NIED
NGNH221806180758,0.0022617305603850487,0.0,35.7946,138.0824,NGNH22,seismic,Stations_NIED
ISKH031806180758,0.002255612263107181,0.0,37.3458,137.2436,ISKH03,seismic,Stations_NIED
YMNH111806180758,0.0022178827632269972,0.0,35.6247,138.9777,YMNH11,seismic,Stations_NIED
SZOH421806180758,0.0022168630470140198,0.0,34.9756,138.9128,SZOH42,seismic,Stations_NIED
KOCH011806180758,0.0021923898579025492,0.0,33.5421,134.1197,KOCH01,seismic,Stations_NIED
HRSH011806180758,0.0021872912768376596,0.0,34.3736,133.0236,HRSH01,seismic,Stations_NIED
SZOH241806180758,0.002185251844411704,0.0,34.8343,137.6616,SZOH24,seismic,Stations_NIED
SZOH341806180758,0.0021781138309208583,0.0,35.1304,138.4243,SZOH34,seismic,Stations_NIED
SMN0161806180758,0.0021750546822819246,0.0,35.1959,132.8144,SMN016,seismic,Stations_NIED
KNG2061806180758,0.0021668969525781012,0.0,35.0966,139.3778,KNG206,seismic,Stations_NIED
KOCH121806180758,0.002150581493170454,0.0,33.5294,133.8192,KOCH12,seismic,Stations_NIED
EHM0041806180758,0.002138344898614719,0.0,34.0627,132.9986,EHM004,seismic,Stations_NIED
EHM0011806180758,0.002112851993290271,0.0,33.9788,133.5494,EHM001,seismic,Stations_NIED
SZO0211806180758,0.002083280223113911,0.0,35.0978,138.1332,SZO021,seismic,Stations_NIED
HRS0171806180758,0.002074102777197109,0.0,34.4037,133.0838,HRS017,seismic,Stations_NIED
SMNH041806180758,0.0020639056150673304,0.0,35.0918,132.5308,SMNH04,seismic,Stations_NIED
ISK0071806180758,0.0020557478853635066,0.0,37.0426,136.968,ISK007,seismic,Stations_NIED
EHM0051806180758,0.00203943242595586,0.0,33.7973,132.9144,EHM005,seismic,Stations_NIED
HRSH071806180758,0.0020292352638260807,0.0,34.2883,132.6411,HRSH07,seismic,Stations_NIED
HRS0091806180758,0.002025156398974169,0.0,34.4927,132.2802,HRS009,seismic,Stations_NIED
SMN0061806180758,0.0019904860477329193,0.0,35.1908,132.4981,SMN006,seismic,Stations_NIED
KNGH111806180758,0.0019700917234733604,0.0,35.404,139.3539,KNGH11,seismic,Stations_NIED
EHMH101806180758,0.0019680522910474046,0.0,34.1918,133.0581,EHMH10,seismic,Stations_NIED
KNG0021806180758,0.001936441088445089,0.0,35.4372,139.6334,KNG002,seismic,Stations_NIED
YMG0171806180758,0.001908908750694685,0.0,33.9649,132.1011,YMG017,seismic,Stations_NIED
HRS0121806180758,0.001876277831879391,0.0,34.4274,132.7422,HRS012,seismic,Stations_NIED
NGNH541806180758,0.001833449750934318,0.0,35.4489,138.0058,NGNH54,seismic,Stations_NIED
YMG0021806180758,0.00183243003472134,0.0,34.4077,131.3986,YMG002,seismic,Stations_NIED
KOCH091806180758,0.0018089765618228477,0.0,33.6748,133.8243,KOCH09,seismic,Stations_NIED
NGN0081806180758,0.001775325926794576,0.0,36.4022,138.2491,NGN008,seismic,Stations_NIED
HRSH181806180758,0.0017641090484518188,0.0,34.4572,132.7923,HRSH18,seismic,Stations_NIED
SZOH301806180758,0.0017518724538960835,0.0,35.2233,137.9181,SZOH30,seismic,Stations_NIED
SZOH351806180758,0.001745754156618216,0.0,34.9467,139.0855,SZOH35,seismic,Stations_NIED
ISK0021806180758,0.0017141429540159002,0.0,37.4473,137.2877,ISK002,seismic,Stations_NIED
HRS0111806180758,0.0017131232378029223,0.0,34.5686,133.2364,HRS011,seismic,Stations_NIED
AICH101806180758,0.0017110838053769665,0.0,35.0002,137.6243,AICH10,seismic,Stations_NIED
SMNH061806180758,0.0016998669270342093,0.0,34.8839,132.2026,SMNH06,seismic,Stations_NIED
KNGH101806180758,0.0016886500486914518,0.0,35.4991,139.5195,KNGH10,seismic,Stations_NIED
ISKH061806180758,0.001686610616265496,0.0,37.0533,136.8206,ISKH06,seismic,Stations_NIED
SMN0011806180758,0.0016794726027746507,0.0,35.5371,133.1614,SMN001,seismic,Stations_NIED
TKS0121806180758,0.0016335853731906439,0.0,34.0317,133.8064,TKS012,seismic,Stations_NIED
SZOH531806180758,0.0016233882110608644,0.0,34.8768,138.0174,SZOH53,seismic,Stations_NIED
YMN0071806180758,0.0016223684948478865,0.0,35.279,138.4651,YMN007,seismic,Stations_NIED
TYMH061806180758,0.0016213487786349086,0.0,36.5711,137.1595,TYMH06,seismic,Stations_NIED
HRSH111806180758,0.001617269913782997,0.0,34.8225,133.1674,HRSH11,seismic,Stations_NIED
NGNH151806180758,0.0016040136030142837,0.0,36.0088,137.9305,NGNH15,seismic,Stations_NIED
HRSH161806180758,0.0016029938868013058,0.0,34.6629,132.6689,HRSH16,seismic,Stations_NIED
NGNH301806180758,0.00160095445437535,0.0,36.064,137.6849,NGNH30,seismic,Stations_NIED
SZOH361806180758,0.0015795404139028134,0.0,34.9142,138.2008,SZOH36,seismic,Stations_NIED
TKY0031806180758,0.001569343251773034,0.0,35.7968,139.2916,TKY003,seismic,Stations_NIED
EHM0071806180758,0.0015489489275134754,0.0,33.9616,132.7719,EHM007,seismic,Stations_NIED
KOC0141806180758,0.0015377320491707183,0.0,32.9897,132.9403,KOC014,seismic,Stations_NIED
KNG2051806180758,0.0015326334681058287,0.0,34.9413,139.4213,KNG205,seismic,Stations_NIED
SMNH101806180758,0.0015305940356798728,0.0,35.5579,133.3004,SMNH10,seismic,Stations_NIED
TYM0121806180758,0.001516318008698182,0.0,36.4402,137.0395,TYM012,seismic,Stations_NIED
TYM0111806180758,0.0015071405627813804,0.0,36.578,137.3851,TYM011,seismic,Stations_NIED
TYMH071806180758,0.0014908251033737335,0.0,36.4406,137.0392,TYMH07,seismic,Stations_NIED
SMNH021806180758,0.0014449378737897269,0.0,35.2235,133.0856,SMNH02,seismic,Stations_NIED
TKSH061806180758,0.0014316815630210135,0.0,33.9997,133.8933,TKSH06,seismic,Stations_NIED
SZO0141806180758,0.0014316815630210135,0.0,34.9649,138.3741,SZO014,seismic,Stations_NIED
SMNH151806180758,0.0014225041171042122,0.0,35.5232,133.0226,SMNH15,seismic,Stations_NIED
HRS0071806180758,0.0014184252522523005,0.0,34.7029,133.0886,HRS007,seismic,Stations_NIED
KOC0171806180758,0.0014153661036133667,0.0,33.7844,133.7298,KOC017,seismic,Stations_NIED
SMN0081806180758,0.0014112872387614548,0.0,34.8521,132.5308,SMN008,seismic,Stations_NIED
EHM0081806180758,0.0014031295090576315,0.0,33.8199,132.7282,EHM008,seismic,Stations_NIED
NGN0251806180758,0.0013939520631408302,0.0,35.2864,137.8571,NGN025,seismic,Stations_NIED
KOC0131806180758,0.0013888534820759406,0.0,33.0797,133.1023,KOC013,seismic,Stations_NIED
SIT0031806180758,0.0013755971713072274,0.0,36.0721,139.6969,SIT003,seismic,Stations_NIED
SZO0201806180758,0.0013123747661025957,0.0,35.0084,138.1474,SZO020,seismic,Stations_NIED
NGNH251806180758,0.001308295901250684,0.0,35.2986,137.9268,NGNH25,seismic,Stations_NIED
OKYH071806180758,0.00128076356350028,0.0,35.0493,133.3169,OKYH07,seismic,Stations_NIED
HRSH041806180758,0.001266487536518589,0.0,34.3785,133.3493,HRSH04,seismic,Stations_NIED
TYM0071806180758,0.0012593495230277436,0.0,36.6687,137.2123,TYM007,seismic,Stations_NIED
NGNH191806180758,0.0012542509419628538,0.0,35.9735,138.5845,NGNH19,seismic,Stations_NIED
KNGH181806180758,0.0012450734960460525,0.0,35.6437,139.1283,KNGH18,seismic,Stations_NIED
YMG0121806180758,0.0012440537798330746,0.0,33.9943,131.2179,YMG012,seismic,Stations_NIED
YMN0041806180758,0.0012420143474071185,0.0,35.7025,138.7266,YMN004,seismic,Stations_NIED
KOCH111806180758,0.001222639739360538,0.0,33.2866,134.1603,KOCH11,seismic,Stations_NIED
ISK0151806180758,0.0012185608745086264,0.0,37.2265,136.9087,ISK015,seismic,Stations_NIED
YMNH101806180758,0.0012022454151009794,0.0,35.5351,138.3087,YMNH10,seismic,Stations_NIED
NIG0251806180758,0.0011747130773505751,0.0,37.161,138.2234,NIG025,seismic,Stations_NIED
HRSH021806180758,0.0011461610233871934,0.0,34.5482,132.948,HRSH02,seismic,Stations_NIED
FKO0021806180758,0.001134944145044436,0.0,33.8253,130.7058,FKO002,seismic,Stations_NIED
ISKH011806180758,0.0010931357803123409,0.0,37.5266,137.2844,ISKH01,seismic,Stations_NIED
YMG0181806180758,0.001092116064099363,0.0,33.9091,132.3559,YMG018,seismic,Stations_NIED
YMNH121806180758,0.0010829386181825617,0.0,35.5623,138.449,YMNH12,seismic,Stations_NIED
SZOH371806180758,0.0010360316723855769,0.0,35.2028,138.5659,SZOH37,seismic,Stations_NIED
NGNH321806180758,0.0009779078482458348,0.0,36.2578,137.9898,NGNH32,seismic,Stations_NIED
SMNH111806180758,0.0009738289833939231,0.0,35.4259,132.8008,SMNH11,seismic,Stations_NIED
TKYH121806180758,0.0009707698347549892,0.0,35.6701,139.265,TKYH12,seismic,Stations_NIED
YMNH081806180758,0.0009534346591343646,0.0,35.6895,138.734,YMNH08,seismic,Stations_NIED
EHMH121806180758,0.0009524149429213866,0.0,33.427,132.5055,EHMH12,seismic,Stations_NIED
YMNH131806180758,0.0009014291322724901,0.0,35.3509,138.4203,YMNH13,seismic,Stations_NIED
SMNH071806180758,0.0009004094160595122,0.0,34.694,132.0402,SMNH07,seismic,Stations_NIED
SITH111806180758,0.0008932714025686666,0.0,35.8637,139.2726,SITH11,seismic,Stations_NIED
ISKH021806180758,0.0008922516863556887,0.0,37.3644,137.0413,ISKH02,seismic,Stations_NIED
GNMH081806180758,0.0008718573620961301,0.0,36.4917,138.5244,GNMH08,seismic,Stations_NIED
KNGH201806180758,0.0008626799161793287,0.0,35.3663,139.126,KNGH20,seismic,Stations_NIED
SITH081806180758,0.0008545221864755052,0.0,36.0274,138.9691,SITH08,seismic,Stations_NIED
EHMH081806180758,0.0008310687135770128,0.0,33.5388,133.0016,EHMH08,seismic,Stations_NIED
SITH041806180758,0.0008014969434006529,0.0,35.8028,139.5353,SITH04,seismic,Stations_NIED
KOCH071806180758,0.0007882406326319398,0.0,33.392,133.2866,KOCH07,seismic,Stations_NIED
HRSH151806180758,0.0007556097138166461,0.0,34.1161,132.5053,HRSH15,seismic,Stations_NIED
EHMH031806180758,0.0007392942544089992,0.0,33.9154,133.6497,EHMH03,seismic,Stations_NIED
TYMH041806180758,0.0007352153895570874,0.0,36.7914,137.4689,TYMH04,seismic,Stations_NIED
HRSH141806180758,0.0007229787950013523,0.0,34.209,132.4063,HRSH14,seismic,Stations_NIED
YMNH151806180758,0.0007199196463624185,0.0,35.5323,138.6045,YMNH15,seismic,Stations_NIED
NGNH271806180758,0.0006679141195005441,0.0,36.577,138.0479,NGNH27,seismic,Stations_NIED
KOCH051806180758,0.000626105754768449,0.0,33.6472,133.1444,KOCH05,seismic,Stations_NIED
NGNH331806180758,0.0006230466061295152,0.0,36.4598,137.9637,NGNH33,seismic,Stations_NIED
SZOH381806180758,0.0006036719980829345,0.0,35.0854,138.9779,SZOH38,seismic,Stations_NIED
KOCH101806180758,0.0005995931332310227,0.0,33.5313,133.4388,KOCH10,seismic,Stations_NIED
NIGH171806180758,0.0005985734170180448,0.0,36.8569,138.0966,NIGH17,seismic,Stations_NIED
GNMH051806180758,0.0005761396603325303,0.0,36.3143,139.1847,GNMH05,seismic,Stations_NIED
YMNH161806180758,0.0005741002279065745,0.0,35.7421,138.5653,YMNH16,seismic,Stations_NIED
KNGH191806180758,0.0005659424982027511,0.0,35.4173,139.0436,KNGH19,seismic,Stations_NIED
YMGH141806180758,0.0005639030657767953,0.0,34.3979,131.3774,YMGH14,seismic,Stations_NIED
HRSH171806180758,0.0005598242009248836,0.0,34.5716,132.2326,HRSH17,seismic,Stations_NIED
NGNH281806180758,0.0005526861874340381,0.0,36.7075,138.0964,NGNH28,seismic,Stations_NIED
KOCH021806180758,0.0005384101604523471,0.0,33.7079,133.3641,KOCH02,seismic,Stations_NIED
SZOH391806180758,0.0004966017957202519,0.0,34.7988,138.7724,SZOH39,seismic,Stations_NIED
YMGH041806180758,0.0004853849173774946,0.0,34.027,132.0626,YMGH04,seismic,Stations_NIED
YMGH161806180758,0.0004629511606919802,0.0,33.826,132.104,YMGH16,seismic,Stations_NIED
YMGH081806180758,0.0004568328634141126,0.0,34.1349,130.9323,YMGH08,seismic,Stations_NIED
NGNH341806180758,0.00045071456613624504,0.0,36.5327,137.8201,NGNH34,seismic,Stations_NIED
OITH031806180758,0.00041808364732095126,0.0,33.4736,131.6856,OITH03,seismic,Stations_NIED
SMNH091806180758,0.00041196535004308374,0.0,34.5725,132.0122,SMNH09,seismic,Stations_NIED
CHBH101806180758,0.00040992591761712785,0.0,35.5458,140.2417,CHBH10,seismic,Stations_NIED
YMGH071806180758,0.00040278790412628235,0.0,34.1149,131.0506,YMGH07,seismic,Stations_NIED
EHMH051806180758,0.0003885118771445913,0.0,33.7112,132.8032,EHMH05,seismic,Stations_NIED
YMGH101806180758,0.0003793344312277899,0.0,34.4837,131.6329,YMGH10,seismic,Stations_NIED
SZOH541806180758,0.00037627528258885615,0.0,35.0417,139.1685,SZOH54,seismic,Stations_NIED
TKYH131806180758,0.00036607812045907684,0.0,35.7017,139.1275,TKYH13,seismic,Stations_NIED
TCGH061806180758,0.0003619992556071651,0.0,36.4458,139.9509,TCGH06,seismic,Stations_NIED
KNGH231806180758,0.0003436443637735624,0.0,35.2624,139.611,KNGH23,seismic,Stations_NIED
SITH071806180758,0.00033548663406973895,0.0,35.9118,139.1485,SITH07,seismic,Stations_NIED
YMGH151806180758,0.0003303880530048493,0.0,33.9725,131.8149,YMGH15,seismic,Stations_NIED
EHMH071806180758,0.00030897401253231275,0.0,33.5022,132.748,EHMH07,seismic,Stations_NIED
YMGH061806180758,0.0003038754314674231,0.0,33.9893,131.3012,YMGH06,seismic,Stations_NIED
EHMH061806180758,0.0002967374179765776,0.0,33.3348,132.798,EHMH06,seismic,Stations_NIED
KNGH211806180758,0.0002957177017635997,0.0,35.4628,139.2146,KNGH21,seismic,Stations_NIED
EHMH111806180758,0.00029061912069871,0.0,33.5807,132.6011,EHMH11,seismic,Stations_NIED
NIGH111806180758,0.0002824613909948866,0.0,37.1728,138.744,NIGH11,seismic,Stations_NIED
NGNH291806180758,0.0002569684856704383,0.0,36.9102,138.4408,NGNH29,seismic,Stations_NIED
OITH111806180758,0.000246771323540659,0.0,33.2844,131.2118,OITH11,seismic,Stations_NIED
KOCH031806180758,0.00024371217490172525,0.0,33.2683,132.9891,KOCH03,seismic,Stations_NIED
TCGH101806180758,0.00023759387762385767,0.0,36.8578,140.0225,TCGH10,seismic,Stations_NIED
MYZH131806180758,0.00023657416141087975,0.0,31.7301,131.0791,MYZH13,seismic,Stations_NIED
GNMH091806180758,0.00021210097229940942,0.0,36.6212,138.9068,GNMH09,seismic,Stations_NIED
NIGH021806180758,0.00019170664803985082,0.0,38.2799,139.5486,NIGH02,seismic,Stations_NIED
OITH011806180758,0.00018966721561389496,0.0,33.4122,131.0326,OITH01,seismic,Stations_NIED
KMMH151806180758,0.00018252920212304946,0.0,32.1704,130.3647,KMMH15,seismic,Stations_NIED
FKOH011806180758,0.00016315459407646878,0.0,33.8849,130.9798,FKOH01,seismic,Stations_NIED
KOCH041806180758,0.0001295039590481971,0.0,32.8414,132.7066,KOCH04,seismic,Stations_NIED
