# 20230817_M6.1_ElCalvario median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014
t_1846,-73.5111,2.89372,0.021068396,0.014142395,0.022408938,0.01736951,0.01423086,0.020868065
t_1847,-73.33144,2.98343,0.028089555,0.017229877,0.03164137,0.022507457,0.017590279,0.02805576
t_1848,-73.60093,2.98343,0.028369812,0.017388295,0.031853523,0.022659793,0.017741574,0.028244866
t_1849,-73.42127,2.98343,0.02427303,0.015588043,0.025969695,0.019901253,0.015788546,0.02377595
t_185,-71.35514,5.67045,0.008524499,0.008885635,0.009686301,0.0073175435,0.008237297,0.009353723
t_1850,-73.5111,2.98343,0.024566853,0.0157325,0.026325973,0.020104853,0.015934458,0.024059769
t_1851,-73.42127,3.07314,0.032497272,0.01901171,0.036663324,0.026158271,0.019715104,0.031955767
t_1852,-73.5111,3.07314,0.029839076,0.018080363,0.032579795,0.02392929,0.018470174,0.028961422
t_1853,-73.60093,3.07314,0.026015215,0.016251016,0.027309129,0.021947391,0.01672956,0.024964338
t_1854,-73.33144,3.07314,0.03212098,0.018833362,0.03630337,0.025891716,0.019527053,0.031667702
t_1855,-73.5111,3.16283,0.041120257,0.021491418,0.048715007,0.034839965,0.024070645,0.040776163
t_1856,-73.42127,3.16283,0.038508344,0.02116942,0.044182703,0.031667374,0.02266485,0.037564345
t_1857,-73.60093,3.16283,0.037527528,0.021106793,0.0424301,0.030419445,0.02224038,0.03636183
t_1858,-73.33144,3.16283,0.039752033,0.021059202,0.04684791,0.033495773,0.023329312,0.039406933
t_1859,-73.5111,3.25253,0.04115903,0.022829289,0.045603145,0.032924827,0.024043893,0.03884474
t_186,-71.71447,5.67045,0.012468332,0.010599137,0.014476876,0.010608752,0.010260458,0.013619722
t_1860,-73.42127,3.25253,0.04651824,0.023446623,0.055186175,0.039685782,0.026807545,0.0454661
t_1861,-73.60093,3.25253,0.035675626,0.020694587,0.037752513,0.030009316,0.021583157,0.033198275
t_1862,-73.33144,3.25253,0.033698656,0.019627811,0.035383705,0.028589958,0.020515312,0.03135041
t_1863,-73.5111,3.34221,0.05506031,0.026057165,0.06675849,0.048209075,0.031577677,0.053638123
t_1864,-73.42127,3.34221,0.050423253,0.025953459,0.05769251,0.041990962,0.028724685,0.047477905
t_1865,-73.33144,3.34221,0.04644604,0.024902098,0.051647745,0.037556585,0.026639791,0.043254703
t_1866,-73.60093,3.34221,0.055168215,0.026186641,0.067051366,0.04838247,0.031798746,0.0539127
t_1867,-73.5111,3.43188,0.047123224,0.025861533,0.04921553,0.0407683,0.027532317,0.04198394
t_1868,-73.33144,3.43188,0.045450162,0.024931356,0.04757481,0.039098993,0.026502721,0.040673476
t_1869,-73.42127,3.43188,0.05656598,0.02894948,0.06354977,0.04682148,0.031963944,0.051822107
t_187,-71.62464,5.67045,0.010980489,0.0100135,0.012537717,0.00925189,0.009472749,0.011955368
t_1870,-73.60093,3.43188,0.06294124,0.029488081,0.07603376,0.05549669,0.036243748,0.0602925
t_1871,-73.69076,3.52155,0.06829531,0.03434856,0.07830549,0.05833089,0.03948918,0.06265085
t_1872,-73.46618,3.52155,0.058593277,0.031069918,0.062067468,0.050041303,0.033380795,0.05137698
t_1873,-73.5111,3.52155,0.06611072,0.033498604,0.07349037,0.05503016,0.03733575,0.059121557
t_1874,-73.55602,3.52155,0.0567268,0.030516937,0.05935228,0.049320813,0.032712948,0.04959226
t_1875,-73.42127,3.52155,0.05467999,0.029308328,0.05690082,0.047806103,0.031465743,0.04771802
t_1876,-73.33144,3.52155,0.06327512,0.031907972,0.070588,0.052614633,0.035555337,0.056881394
t_1877,-73.60093,3.52155,0.058744725,0.031538714,0.06217888,0.05028928,0.033792637,0.051635038
t_1878,-73.37635,3.52155,0.06408818,0.0323913,0.07126156,0.053216107,0.036031872,0.057416055
t_1879,-73.64585,3.52155,0.070943415,0.034014143,0.08360699,0.062087912,0.04100879,0.06595475
t_188,-72.0738,5.67045,0.01228139,0.010080126,0.012863423,0.010272527,0.009852584,0.012640236
t_1880,-73.28652,3.52155,0.061909378,0.031290613,0.06908682,0.051388968,0.034783665,0.055793446
t_1881,-73.37635,5.04438,0.06124253,0.03297783,0.055254113,0.06122479,0.038141787,0.04858942
t_1882,-73.33144,5.04438,0.06405766,0.034177825,0.05884607,0.06228902,0.038962997,0.05115366
t_1883,-73.5111,5.04438,0.06526946,0.03505031,0.059422728,0.06374972,0.040108852,0.05186176
t_1884,-73.69076,5.04438,0.06873958,0.036846776,0.06600618,0.063890465,0.0408721,0.056310296
t_1885,-73.64585,5.04438,0.055984553,0.030497717,0.04987257,0.057276785,0.03570444,0.044413496
t_1886,-73.55602,5.04438,0.06246217,0.033702556,0.056423612,0.0619347,0.038862735,0.04956559
t_1887,-73.60093,5.04438,0.06624135,0.035446115,0.061062224,0.06354437,0.040191833,0.052959714
t_1888,-73.28652,5.04438,0.05808216,0.031217234,0.05255654,0.058394585,0.036150083,0.046269458
t_1889,-73.42127,5.04438,0.07113511,0.037946615,0.066779,0.06703529,0.042552035,0.057285786
t_189,-71.53481,5.67045,0.010430171,0.009731736,0.012027567,0.008938124,0.009246498,0.011448821
t_1890,-73.5111,5.08912,0.052582055,0.0285914,0.046746712,0.05448093,0.033688143,0.0417809
t_1891,-73.33144,5.08912,0.060864322,0.032416012,0.0570499,0.058797028,0.036652043,0.049372382
t_1892,-73.37635,5.08912,0.06336369,0.033741858,0.059768282,0.060561184,0.037967302,0.05148432
t_1893,-73.55602,5.08912,0.06512303,0.03474861,0.061795842,0.06156223,0.03891469,0.053051796
t_1894,-73.69076,5.08912,0.07570581,0.040097803,0.07750862,0.06597194,0.04330132,0.06383233
t_1895,-73.60093,5.08912,0.061678715,0.0329582,0.057732146,0.05928084,0.037232336,0.04997693
t_1896,-73.46618,5.08912,0.058279365,0.03126124,0.05310977,0.057895243,0.035997342,0.04659531
t_1897,-73.64585,5.08912,0.07092121,0.037792724,0.07041218,0.064079456,0.04126554,0.059075437
t_1898,-73.28652,5.08912,0.053138386,0.028559694,0.048298936,0.05391295,0.033105083,0.04267645
t_1899,-73.42127,5.08912,0.05402011,0.029214863,0.048407517,0.055415694,0.034186833,0.043019615
t_19,-71.8043,2.35529,0.0054086377,0.0070092645,0.005740773,0.0044589606,0.006296318,0.005809675
t_190,-71.8043,5.67045,0.01311784,0.010936961,0.015070909,0.010981698,0.01052916,0.01419444
t_1900,-73.37635,5.13385,0.053711325,0.028722536,0.049593445,0.0534444,0.03289282,0.043516673
t_1901,-73.5111,5.13385,0.04633185,0.0253161,0.04106131,0.04911904,0.030075792,0.037059117
t_1902,-73.33144,5.13385,0.05455923,0.029140383,0.05101788,0.05373858,0.03310754,0.044532683
t_1903,-73.55602,5.13385,0.0453563,0.024848336,0.040086128,0.04836713,0.029603152,0.03627943
t_1904,-73.69076,5.13385,0.06728029,0.035781812,0.06845309,0.06023866,0.038705505,0.057046883
t_1905,-73.60093,5.13385,0.048367303,0.026248347,0.043580886,0.05013625,0.030709103,0.038941603
t_1906,-73.46618,5.13385,0.047017734,0.02562983,0.04179915,0.049630385,0.030360445,0.037633315
t_1907,-73.64585,5.13385,0.06892975,0.03659954,0.06999926,0.061537452,0.03962588,0.05825677
t_1908,-73.42127,5.13385,0.05464214,0.029205052,0.050491687,0.05413014,0.03340531,0.044236522
t_1909,-73.28652,5.13385,0.06038593,0.03217767,0.059158396,0.056884263,0.035541352,0.050460547
t_191,-71.44497,5.67045,0.009396528,0.009286161,0.010742774,0.00804761,0.0087001445,0.010308836
t_1910,-73.33144,5.17859,0.041522842,0.02273256,0.0371065,0.04471916,0.026924614,0.033677913
t_1911,-73.37635,5.17859,0.04625657,0.025007788,0.04223758,0.047842544,0.029013619,0.037668273
t_1912,-73.42127,5.17859,0.039490856,0.022601401,0.034605402,0.043523423,0.026311513,0.03175959
t_1913,-73.64585,5.17859,0.06349275,0.033798825,0.06478812,0.05740701,0.036527324,0.05418334
t_1914,-73.5111,5.17859,0.05259932,0.028198928,0.049693618,0.051750917,0.031868514,0.043375604
t_1915,-73.55602,5.17859,0.06355907,0.033822563,0.06415786,0.05792876,0.03673735,0.053882044
t_1916,-73.69076,5.17859,0.052704833,0.02841161,0.051188737,0.051038913,0.03156135,0.044311974
t_1917,-73.28652,5.17859,0.03819251,0.021487279,0.033670563,0.042252578,0.025347676,0.030930469
t_1918,-73.60093,5.17859,0.05313462,0.02853835,0.050836373,0.051821705,0.031999916,0.04417259
t_1919,-73.46618,5.17859,0.053898796,0.028865514,0.05135622,0.052570757,0.0324514,0.044622622
t_192,-71.89413,5.67045,0.01396134,0.011321586,0.015939534,0.011551562,0.010909213,0.014988675
t_1920,-73.42127,5.22332,0.04255022,0.023149885,0.03890862,0.044596754,0.026871305,0.03494841
t_1921,-73.37635,5.22332,0.039176047,0.021525294,0.035201523,0.04227258,0.0254013,0.032060392
t_1922,-73.33144,5.22332,0.040055256,0.02192388,0.03633663,0.042506877,0.025647137,0.03292052
t_1923,-73.64585,5.22332,0.057070963,0.03061005,0.058050886,0.05237553,0.033104524,0.049096268
t_1924,-73.5111,5.22332,0.04325342,0.023507582,0.039681386,0.04509285,0.027197681,0.03554673
t_1925,-73.55602,5.22332,0.039788727,0.021857692,0.03583267,0.042802006,0.025726847,0.03255775
t_1926,-73.28652,5.22332,0.046296876,0.025040587,0.044161953,0.045895573,0.028189981,0.038901165
t_1927,-73.46618,5.22332,0.036950406,0.020815933,0.032623038,0.041009635,0.024585001,0.030042898
t_1928,-73.60093,5.22332,0.05925561,0.031652685,0.060572226,0.054039065,0.03417055,0.05094775
t_1929,-73.28652,5.26804,0.046121683,0.025079489,0.04531219,0.043991156,0.02769434,0.039619874
t_193,-71.98396,5.67045,0.014572286,0.011599958,0.016425956,0.011842111,0.0111584775,0.015474868
t_1930,-73.60093,5.26804,0.054971475,0.029546991,0.056507837,0.049515463,0.031781323,0.04778909
t_1931,-73.55602,5.26804,0.05539172,0.029732686,0.056836475,0.050033715,0.032016996,0.048066117
t_1932,-73.33144,5.26804,0.038729776,0.021243751,0.035675917,0.039836086,0.024529003,0.032278486
t_1933,-73.5111,5.26804,0.042017214,0.022884678,0.039287917,0.042350475,0.026094967,0.035105992
t_1934,-73.64585,5.26804,0.037115462,0.020527845,0.033961482,0.03863571,0.023838235,0.030898646
t_1935,-73.37635,5.26804,0.04201676,0.022881517,0.03946162,0.04212694,0.026022496,0.03523269
t_1936,-73.42127,5.26804,0.04517688,0.024535058,0.04340415,0.044268865,0.02749279,0.038252663
t_1937,-73.46618,5.26804,0.04896512,0.026501622,0.04826807,0.04661862,0.029201023,0.041894514
t_1938,-73.69076,5.26804,0.051622175,0.027980752,0.052800212,0.046783153,0.030128382,0.045013297
t_1939,-73.28652,5.31277,0.03610559,0.019982267,0.033609625,0.036329053,0.022866331,0.030559277
t_194,-71.62464,5.75983,0.010452018,0.009772905,0.011949176,0.008859744,0.009219345,0.011415501
t_1940,-73.60093,5.31277,0.049397595,0.026865162,0.050557625,0.044587765,0.028902201,0.043309923
t_1941,-73.69076,5.31277,0.043894485,0.024200834,0.043970004,0.04074646,0.026339252,0.038381893
t_1942,-73.37635,5.31277,0.03647112,0.020152729,0.033741448,0.037078626,0.02318236,0.030686894
t_1943,-73.33144,5.31277,0.048974734,0.02659288,0.05002157,0.04426303,0.028649617,0.04295374
t_1944,-73.5111,5.31277,0.041485548,0.022766383,0.039934903,0.040377907,0.025468992,0.035482727
t_1945,-73.46618,5.31277,0.034185052,0.01905162,0.031027606,0.035912372,0.022300757,0.02855974
t_1946,-73.42127,5.31277,0.04650332,0.025348328,0.046470646,0.04330329,0.027669523,0.040395766
t_1947,-73.55602,5.31277,0.044093627,0.024155153,0.043434344,0.041813985,0.026609028,0.038110107
t_1948,-73.64585,5.31277,0.040716197,0.022482287,0.039498206,0.03927176,0.025007112,0.03507104
t_1949,-73.42127,5.40221,0.041211553,0.022907773,0.041836265,0.037296817,0.024679115,0.03669804
t_195,-71.89413,5.75983,0.012920239,0.010881145,0.014672853,0.010676201,0.010389723,0.013896079
t_1950,-73.33144,5.40221,0.04144276,0.02304059,0.0423533,0.037126508,0.024711596,0.037064515
t_1951,-73.60093,4.73111,0.13461135,0.086069696,0.118375205,0.13752921,0.088212915,0.1114183
t_1952,-73.33144,4.73111,0.14026691,0.08388739,0.123743154,0.13763541,0.08796969,0.11269826
t_1953,-73.64585,4.73111,0.12788934,0.07947316,0.113095,0.12760723,0.08270834,0.10477398
t_1954,-73.37635,4.73111,0.13984045,0.08818378,0.12342155,0.14350164,0.09025307,0.11503615
t_1955,-73.42127,4.73111,0.14379072,0.09354631,0.12670454,0.15016915,0.09411221,0.11992477
t_1956,-73.69076,4.73111,0.13534123,0.081335396,0.12543486,0.12337743,0.08363466,0.11159076
t_1957,-73.55602,4.73111,0.16930111,0.10806756,0.1551165,0.16077235,0.10472782,0.14240626
t_1958,-73.5111,4.73111,0.16308735,0.106468365,0.14739496,0.16303502,0.10342261,0.13774477
t_1959,-73.46618,4.73111,0.13693221,0.0977124,0.11859483,0.14751801,0.09242446,0.11669939
t_196,-71.35514,5.75983,0.008262356,0.0087520825,0.009434999,0.0071638487,0.008128061,0.009098778
t_1960,-73.60093,4.77587,0.11952257,0.07260453,0.10525233,0.11954626,0.07714094,0.09683858
t_1961,-73.55602,4.77587,0.11420711,0.07422567,0.09834891,0.11914444,0.07634983,0.092533916
t_1962,-73.37635,4.77587,0.121028125,0.07291136,0.10661343,0.122359164,0.07762283,0.09768536
t_1963,-73.33144,4.77587,0.10486641,0.06417879,0.09024096,0.108755335,0.069046974,0.08315812
t_1964,-73.42127,4.77587,0.11154044,0.07472723,0.09531583,0.118494704,0.075115845,0.09250179
t_1965,-73.28652,4.77587,0.1282445,0.071924716,0.11726526,0.11708161,0.07721118,0.101999104
t_1966,-73.69076,4.77587,0.100572,0.059582856,0.08820914,0.100036,0.065328114,0.08040085
t_1967,-73.5111,4.77587,0.17939645,0.11023669,0.1789916,0.15372637,0.10896256,0.1539559
t_1968,-73.46618,4.77587,0.15241078,0.09224441,0.13968611,0.1422563,0.093011945,0.1254989
t_1969,-73.64585,4.77587,0.104652174,0.06321054,0.090789944,0.106427595,0.06906933,0.08394476
t_197,-72.0738,5.75983,0.010806648,0.009240012,0.011147392,0.009220944,0.009066915,0.01112419
t_1970,-73.37635,4.82063,0.09382675,0.058638602,0.08031938,0.09817669,0.062438786,0.07457441
t_1971,-73.42127,4.82063,0.14135835,0.081986,0.13559107,0.12544417,0.0846266,0.116792835
t_1972,-73.60093,4.82063,0.09824592,0.058063682,0.0852653,0.09978871,0.06440648,0.078106105
t_1973,-73.33144,4.82063,0.095968865,0.055399187,0.08373457,0.09756208,0.061986838,0.07572865
t_1974,-73.28652,4.82063,0.1000825,0.05594497,0.08914432,0.09713688,0.06214026,0.078616485
t_1975,-73.69076,4.82063,0.087216265,0.0506074,0.076019295,0.087669805,0.056999084,0.068989135
t_1976,-73.5111,4.82063,0.1455391,0.08513847,0.14046477,0.12798387,0.08732947,0.120959476
t_1977,-73.46618,4.82063,0.121234596,0.070873104,0.10888179,0.11676225,0.075387664,0.097460136
t_1978,-73.55602,4.82063,0.10278917,0.06123521,0.08925142,0.1046735,0.06730239,0.08196999
t_1979,-73.64585,4.82063,0.106724285,0.061357312,0.09586234,0.1015033,0.0665337,0.08518626
t_198,-71.53481,5.75983,0.009479375,0.0093364455,0.010763589,0.008039714,0.008710774,0.010357227
t_1980,-73.64585,4.86538,0.09368912,0.05268657,0.08411937,0.089638874,0.05834716,0.07421467
t_1981,-73.55602,4.86538,0.11117612,0.06252085,0.10210406,0.10241426,0.06735738,0.08897504
t_1982,-73.60093,4.86538,0.10760771,0.06033999,0.09907587,0.098884106,0.065228276,0.08615298
t_1983,-73.42127,4.86538,0.11247372,0.06299605,0.1035053,0.10384573,0.06785162,0.08997049
t_1984,-73.46618,4.86538,0.09543057,0.054732755,0.08374157,0.09569026,0.061151553,0.07541403
t_1985,-73.37635,4.86538,0.0977808,0.054974336,0.087358296,0.09525393,0.06092152,0.07728124
t_1986,-73.33144,4.86538,0.09344929,0.05211384,0.08356538,0.091124795,0.058129743,0.07367009
t_1987,-73.69076,4.86538,0.07330823,0.04350325,0.06305519,0.075602986,0.04882287,0.05744187
t_1988,-73.28652,4.86538,0.07620518,0.044244807,0.06582894,0.07894102,0.04991376,0.059366114
t_1989,-73.5111,4.86538,0.0926429,0.053398248,0.08076675,0.09370277,0.060015995,0.07312584
t_199,-71.8043,5.75983,0.012588084,0.01067828,0.014552896,0.010649351,0.010299188,0.013707752
t_1990,-73.55602,4.91014,0.10950301,0.060470246,0.1057752,0.09643824,0.064779244,0.08926147
t_1991,-73.46618,4.91014,0.07803042,0.045228366,0.06751096,0.08026003,0.051086552,0.061006542
t_1992,-73.60093,4.91014,0.08963168,0.04944395,0.08113087,0.08492453,0.055027522,0.07086407
t_1993,-73.37635,4.91014,0.08358742,0.04631006,0.07425905,0.08279231,0.05254044,0.06567662
t_1994,-73.64585,4.91014,0.067379296,0.04087824,0.057588577,0.07052053,0.04515265,0.05343386
t_1995,-73.69076,4.91014,0.07585875,0.04206015,0.067650996,0.074454375,0.047871664,0.05984331
t_1996,-73.42127,4.91014,0.10900172,0.059969958,0.10485914,0.09677164,0.0644025,0.08858181
t_1997,-73.28652,4.91014,0.066422604,0.039099395,0.05716439,0.06973248,0.0438722,0.051720414
t_1998,-73.33144,4.91014,0.072350204,0.041319106,0.06274838,0.074752375,0.0472052,0.056447685
t_1999,-73.5111,4.91014,0.0773012,0.045163464,0.0667541,0.07962639,0.050785962,0.06042466
t_2,-71.26531,2.17577,0.0023344723,0.0043869144,0.0022381346,0.0022145782,0.004007045,0.0024148573
t_20,-71.26531,2.35529,0.0027388153,0.0047375797,0.0026631774,0.0025453405,0.004332161,0.0028525009
t_200,-71.71447,5.75983,0.011982054,0.010345859,0.013992676,0.010295194,0.010051024,0.013163459
t_2000,-73.5111,4.95489,0.07585594,0.04177066,0.067344,0.075451836,0.047882117,0.059576258
t_2001,-73.33144,4.95489,0.10506173,0.05627336,0.106449895,0.08884859,0.06048003,0.0867745
t_2002,-73.28652,4.95489,0.07364721,0.039683644,0.06683913,0.07148355,0.045128085,0.05816097
t_2003,-73.64585,4.95489,0.06857217,0.03783711,0.060622584,0.06890227,0.043799378,0.05391738
t_2004,-73.42127,4.95489,0.10669112,0.057700295,0.10659306,0.091289505,0.06186851,0.08775947
t_2005,-73.69076,4.95489,0.10236325,0.054938022,0.10492386,0.08514642,0.05919061,0.085201465
t_2006,-73.37635,4.95489,0.08299249,0.044778015,0.0759762,0.07840349,0.050150428,0.06565787
t_2007,-73.46618,4.95489,0.07338623,0.040563498,0.064622134,0.074036546,0.046876602,0.05750693
t_2008,-73.55602,4.95489,0.078697585,0.043059293,0.07076856,0.076402135,0.048825633,0.06201473
t_2009,-73.60093,4.95489,0.064215735,0.037585508,0.055361044,0.06691785,0.04250274,0.050089154
t_201,-71.98396,5.75983,0.009378735,0.008385981,0.009504939,0.008188081,0.008280394,0.009645839
t_2010,-73.5111,4.99963,0.0777179,0.04174224,0.07186501,0.073072694,0.04680005,0.061896022
t_2011,-73.28652,4.99963,0.07115114,0.03794761,0.06610593,0.06767037,0.042759255,0.05692252
t_2012,-73.64585,4.99963,0.06601985,0.035823453,0.059535082,0.06500408,0.041133534,0.05228759
t_2013,-73.69076,4.99963,0.068561986,0.03691017,0.063155085,0.06545142,0.041708846,0.0547986
t_2014,-73.42127,4.99963,0.06484256,0.035436764,0.057324704,0.065922305,0.04134847,0.050930083
t_2015,-73.46618,4.99963,0.07713463,0.04139215,0.071058445,0.07284669,0.046516363,0.061293446
t_2016,-73.37635,4.99963,0.06892153,0.03721551,0.06216686,0.067888245,0.042695917,0.054422695
t_2017,-73.33144,4.99963,0.063094206,0.034269832,0.056130838,0.06400903,0.039926358,0.049701415
t_2018,-73.55602,4.99963,0.06406007,0.03512925,0.056525137,0.06513105,0.041035052,0.050331604
t_2019,-73.60093,4.99963,0.072400294,0.038985293,0.06619551,0.06917255,0.044125088,0.05746683
t_202,-71.26531,5.75983,0.0075075203,0.008394419,0.008518505,0.0065271365,0.007714775,0.008261745
t_2020,-73.46618,5.04438,0.063780054,0.034332216,0.057732373,0.06303722,0.039507706,0.050588313
t_2021,-73.60093,4.4177,0.38686895,0.47573024,0.45760125,0.44575366,0.21886371,0.35478887
t_2022,-73.64585,4.4177,0.31942424,0.3348153,0.3233973,0.35580206,0.1959746,0.29677022
t_2023,-73.37635,4.4177,0.44491524,0.398042,0.5235427,0.36793137,0.33509895,0.42305633
t_2024,-73.28652,4.4177,0.2529833,0.17224069,0.21926713,0.24557833,0.15804495,0.20722018
t_2025,-73.33144,4.4177,0.3776314,0.2942726,0.39910257,0.3145457,0.2597291,0.34400687
t_2026,-73.55602,4.4177,0.48311397,0.5732435,0.6154857,0.59074974,0.24820155,0.39914104
t_2027,-73.69076,4.4177,0.27732265,0.24569286,0.26953745,0.29857993,0.17843601,0.25994408
t_2028,-73.46618,4.4177,0.54343814,0.6083281,0.7228759,0.5459944,0.3236375,0.4594446
t_2029,-73.5111,4.4177,0.5168093,0.565276,0.58097214,0.62620294,0.27313635,0.39770058
t_203,-71.44497,5.75983,0.009057371,0.00911648,0.010395399,0.007825543,0.008549237,0.009971645
t_2030,-73.42127,4.46248,0.5686983,0.639421,0.87280303,0.47169232,0.4103788,0.54857016
t_2031,-73.60093,4.46248,0.3197754,0.35774213,0.33190697,0.36223054,0.19116062,0.3017261
t_2032,-73.64585,4.46248,0.32196626,0.2855185,0.32291517,0.32228506,0.19249998,0.29933256
t_2033,-73.28652,4.46248,0.32218903,0.22958195,0.32339415,0.27027434,0.2106001,0.28425336
t_2034,-73.37635,4.46248,0.47631377,0.4640538,0.6091868,0.39355564,0.37372577,0.46186277
t_2035,-73.55602,4.46248,0.3918249,0.49760976,0.48367372,0.46143934,0.21483542,0.35832185
t_2036,-73.69076,4.46248,0.21030647,0.18223135,0.19781092,0.23599447,0.1448363,0.19611695
t_2037,-73.46618,4.46248,0.64432037,0.6225754,0.75794125,0.6590068,0.31873596,0.48320904
t_2038,-73.33144,4.46248,0.40082505,0.32550123,0.4342203,0.33389297,0.27939156,0.36911026
t_2039,-73.5111,4.46248,0.4724249,0.5513082,0.5662639,0.58864886,0.24146317,0.3826151
t_204,-71.44497,5.8492,0.008256436,0.008761855,0.00934095,0.007071375,0.008081987,0.009048288
t_2040,-73.5111,4.50726,0.41014928,0.51774746,0.5227382,0.49198502,0.21728157,0.36323723
t_2041,-73.33144,4.50726,0.39003482,0.30992875,0.41024286,0.32834107,0.26150867,0.35449198
t_2042,-73.42127,4.50726,0.4748822,0.47406307,0.51812005,0.53173584,0.27787957,0.3937796
t_2043,-73.60093,4.50726,0.28005174,0.2698911,0.27251562,0.3099119,0.1732717,0.25764105
t_2044,-73.64585,4.50726,0.23676276,0.19957602,0.22691222,0.25834972,0.15475708,0.22063592
t_2045,-73.37635,4.50726,0.42338353,0.37908468,0.41784304,0.42232507,0.2553788,0.35674202
t_2046,-73.55602,4.50726,0.3798461,0.40316686,0.42561942,0.41356537,0.20950958,0.34925437
t_2047,-73.69076,4.50726,0.20060228,0.15351048,0.18615699,0.21214534,0.13314718,0.18114397
t_2048,-73.28652,4.50726,0.3166215,0.22344293,0.3188742,0.26417032,0.20800799,0.27909043
t_2049,-73.46618,4.50726,0.49012694,0.5324472,0.56131893,0.5812929,0.24827822,0.37629223
t_205,-71.26531,5.8492,0.0072256564,0.008251557,0.008218885,0.006332582,0.00758192,0.007968356
t_2050,-73.28652,4.55203,0.29255486,0.19902027,0.2905011,0.24426648,0.1890737,0.25436664
t_2051,-73.46618,4.55203,0.39640006,0.41577518,0.44053125,0.45297253,0.2186609,0.34902096
t_2052,-73.33144,4.55203,0.34943506,0.2601252,0.36541048,0.28905308,0.24030995,0.31526938
t_2053,-73.42127,4.55203,0.33535787,0.32018963,0.33207768,0.40099972,0.21477982,0.30068392
t_2054,-73.60093,4.55203,0.32888243,0.28014046,0.35955322,0.29511476,0.20480095,0.32075512
t_2055,-73.37635,4.55203,0.39529565,0.3161692,0.38931593,0.35816896,0.24380746,0.34837422
t_2056,-73.55602,4.55203,0.30043805,0.29485467,0.29998508,0.33117554,0.17928696,0.27533245
t_2057,-73.5111,4.55203,0.35188058,0.40676033,0.39242554,0.39926854,0.19614324,0.31969318
t_2058,-73.69076,4.55203,0.21669349,0.15407057,0.21177532,0.19933873,0.13676783,0.1952239
t_2059,-73.64585,4.55203,0.21143006,0.16461036,0.19883654,0.2247281,0.1383584,0.19270132
t_206,-71.71447,5.8492,0.01042178,0.009772717,0.011817641,0.008744833,0.009168885,0.011332317
t_2060,-73.64585,4.59681,0.18331888,0.13339655,0.16719083,0.19199523,0.12056432,0.16176735
t_2061,-73.69076,4.59681,0.15371919,0.10506858,0.13684212,0.15827823,0.102110706,0.13126816
t_2062,-73.55602,4.59681,0.26203066,0.2237058,0.24992566,0.28176147,0.16172308,0.2391538
t_2063,-73.28652,4.59681,0.26738957,0.17255472,0.2736997,0.21605311,0.17925623,0.23170072
t_2064,-73.37635,4.59681,0.24350767,0.17900872,0.2094205,0.26397344,0.1584172,0.20581931
t_2065,-73.42127,4.59681,0.27096555,0.22969198,0.25905642,0.30867112,0.17393573,0.24681441
t_2066,-73.60093,4.59681,0.26188686,0.2059396,0.26365355,0.25150904,0.16269371,0.24527264
t_2067,-73.5111,4.59681,0.28800085,0.266875,0.2758567,0.31229,0.17082918,0.2576664
t_2068,-73.33144,4.59681,0.29229414,0.20012179,0.2823876,0.25037915,0.18409894,0.25208685
t_2069,-73.46618,4.59681,0.26861674,0.26893488,0.28562033,0.3237629,0.17519413,0.26402295
t_207,-71.53481,5.8492,0.009158344,0.009180102,0.010459281,0.0078540025,0.008576444,0.010051809
t_2070,-73.64585,4.64158,0.19124308,0.12897867,0.1786592,0.17989264,0.11913583,0.16565287
t_2071,-73.69076,4.64158,0.15119223,0.097964816,0.1364107,0.14697926,0.09685127,0.12691101
t_2072,-73.55602,4.64158,0.2571316,0.19595455,0.2544355,0.24492043,0.15750557,0.23644167
t_2073,-73.5111,4.64158,0.26410973,0.20784473,0.2569723,0.26245314,0.1601114,0.24100772
t_2074,-73.37635,4.64158,0.21322213,0.14650239,0.18888062,0.21961117,0.13505967,0.18046881
t_2075,-73.42127,4.64158,0.19985081,0.16115442,0.18241416,0.22496904,0.13299903,0.17828953
t_2076,-73.33144,4.64158,0.25277093,0.1628823,0.24727288,0.21374851,0.15939572,0.21711716
t_2077,-73.60093,4.64158,0.1890907,0.13825965,0.1734186,0.19859652,0.12328902,0.16746858
t_2078,-73.46618,4.64158,0.21047962,0.18007824,0.19923332,0.23998073,0.13995816,0.19433834
t_2079,-73.28652,4.64158,0.22328912,0.13771275,0.21440834,0.18829723,0.13789216,0.18602915
t_208,-71.8043,5.8492,0.011044364,0.010052643,0.012455385,0.0091554765,0.0094516445,0.01193781
t_2080,-73.64585,4.68634,0.14686628,0.09547835,0.13093325,0.14763941,0.09519476,0.123063125
t_2081,-73.37635,4.68634,0.20644797,0.13462874,0.19576,0.19072182,0.12605105,0.17722858
t_2082,-73.69076,4.68634,0.14181505,0.088097274,0.12833114,0.13381208,0.08922512,0.11716227
t_2083,-73.5111,4.68634,0.21908775,0.15411854,0.20843066,0.20981444,0.13462612,0.19387032
t_2084,-73.42127,4.68634,0.23352318,0.16245013,0.23583971,0.21056677,0.14400548,0.2108811
