# 20230817_M6.1_ElCalvario median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:GFZ
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014
t_1859,-73.5111,3.25253,0.045450535,0.024052944,0.049098935,0.036734246,0.026270973,0.042802934
t_186,-71.71447,5.67045,0.010965134,0.009733537,0.01232556,0.009506499,0.009474922,0.01192994
t_1860,-73.42127,3.25253,0.050786126,0.024691544,0.059147917,0.043717153,0.029111965,0.049675576
t_1861,-73.60093,3.25253,0.03973648,0.021854851,0.040810294,0.033813033,0.023696825,0.036850214
t_1862,-73.33144,3.25253,0.03678245,0.02037292,0.037448347,0.031551942,0.022124728,0.034191962
t_1863,-73.5111,3.34221,0.06053197,0.027782656,0.072427735,0.053462792,0.034733668,0.05907341
t_1864,-73.42127,3.34221,0.055312015,0.027415285,0.06200864,0.04647674,0.031371303,0.052080683
t_1865,-73.33144,3.34221,0.05063774,0.026059126,0.05496767,0.041323647,0.028858794,0.047165334
t_1866,-73.60093,3.34221,0.06096695,0.028046736,0.073195376,0.0539559,0.03516726,0.059654314
t_1867,-73.5111,3.43188,0.05265084,0.027576033,0.05336379,0.046062686,0.030502975,0.04678984
t_1868,-73.33144,3.43188,0.049815033,0.0261234,0.050605495,0.043291256,0.028835062,0.044578258
t_1869,-73.42127,3.43188,0.062269393,0.030731998,0.06854028,0.051990166,0.03511406,0.05704607
t_187,-71.62464,5.67045,0.009661092,0.009173693,0.010678092,0.008303376,0.008760808,0.010456392
t_1870,-73.60093,3.43188,0.069778115,0.031807847,0.083479874,0.062065642,0.040408585,0.066959575
t_1871,-73.69076,3.52155,0.07666319,0.037439413,0.08683715,0.06607886,0.044585403,0.07023835
t_1872,-73.46618,3.52155,0.06532257,0.033269748,0.06739142,0.05634022,0.0370851,0.05719351
t_1873,-73.5111,3.52155,0.07367368,0.036106516,0.080389805,0.061860856,0.0416837,0.065832704
t_1874,-73.55602,3.52155,0.06391959,0.032960124,0.065016374,0.056188334,0.036679447,0.055715892
t_1875,-73.42127,3.52155,0.060726535,0.031200333,0.06137009,0.05363632,0.034769546,0.052946176
t_1876,-73.33144,3.52155,0.069067836,0.03372221,0.075566575,0.057853978,0.038835187,0.06219694
t_1877,-73.60093,3.52155,0.066353284,0.034190826,0.068426155,0.057419304,0.03802127,0.058123134
t_1878,-73.37635,3.52155,0.07035692,0.03441014,0.07672044,0.05887283,0.039588347,0.06309747
t_1879,-73.64585,3.52155,0.07926592,0.03705267,0.09261166,0.06997914,0.046251465,0.073758826
t_188,-72.0738,5.67045,0.010716928,0.0090349885,0.0108554335,0.009120406,0.009032052,0.011079693
t_1880,-73.28652,3.52155,0.06720612,0.03289075,0.0735243,0.05618182,0.037766483,0.06070832
t_1881,-73.37635,5.04438,0.0483997,0.025482053,0.042908873,0.05090546,0.03045861,0.039308485
t_1882,-73.33144,5.04438,0.050771803,0.026457254,0.045710515,0.05201439,0.031229312,0.04153365
t_1883,-73.5111,5.04438,0.05195231,0.027434917,0.046851102,0.053363953,0.032214478,0.042247783
t_1884,-73.69076,5.04438,0.057525136,0.030449329,0.054796845,0.056056228,0.03444515,0.048166417
t_1885,-73.64585,5.04438,0.046058163,0.024775092,0.040693156,0.04944559,0.029635578,0.03736144
t_1886,-73.55602,5.04438,0.050138716,0.026647354,0.044910863,0.05226666,0.031472806,0.04070664
t_1887,-73.60093,5.04438,0.0537691,0.028390475,0.04920867,0.054241512,0.0329129,0.043997213
t_1888,-73.28652,5.04438,0.04626113,0.02425728,0.04087363,0.049000528,0.029143324,0.03774981
t_1889,-73.42127,5.04438,0.05624554,0.029382639,0.052087966,0.055784244,0.03393962,0.046366863
t_189,-71.53481,5.67045,0.009188554,0.008953018,0.01025541,0.008035947,0.008563465,0.0100035155
t_1890,-73.5111,5.08912,0.042306647,0.022734292,0.037185922,0.046285078,0.027436089,0.03450766
t_1891,-73.33144,5.08912,0.04871181,0.025503423,0.044767693,0.049227912,0.02973818,0.040605184
t_1892,-73.37635,5.08912,0.05062732,0.026531491,0.046959862,0.050893005,0.030719962,0.042263817
t_1893,-73.55602,5.08912,0.05287483,0.027897323,0.049684618,0.052791335,0.03193074,0.044209566
t_1894,-73.69076,5.08912,0.06405606,0.033586588,0.0651806,0.058153246,0.03678974,0.055322878
t_1895,-73.60093,5.08912,0.050544128,0.026733276,0.046848934,0.05126245,0.030853083,0.04202431
t_1896,-73.46618,5.08912,0.046645444,0.024698766,0.04196983,0.048968703,0.029174348,0.038306188
t_1897,-73.64585,5.08912,0.05904206,0.031116234,0.0581299,0.056002628,0.034603246,0.050404396
t_1898,-73.28652,5.08912,0.04266283,0.022519913,0.0378843,0.04493742,0.026983699,0.035203435
t_1899,-73.42127,5.08912,0.043122288,0.022989744,0.038070347,0.04666836,0.027647281,0.035270106
t_19,-71.8043,2.35529,0.0054485565,0.006788164,0.005626273,0.0045592086,0.0062675327,0.0057626464
t_190,-71.8043,5.67045,0.011519692,0.009997926,0.012815088,0.009821233,0.009707039,0.012443665
t_1900,-73.37635,5.13385,0.043251682,0.022900827,0.039250497,0.044275653,0.026930816,0.036095776
t_1901,-73.5111,5.13385,0.03763493,0.020406049,0.032918293,0.041311294,0.024801126,0.030968364
t_1902,-73.33144,5.13385,0.04400704,0.023243386,0.04034983,0.044365678,0.02716025,0.036995746
t_1903,-73.55602,5.13385,0.037109092,0.02018051,0.032382514,0.0409248,0.024578996,0.030519864
t_1904,-73.69076,5.13385,0.057114772,0.03012962,0.057557236,0.052165423,0.033134487,0.049682178
t_1905,-73.60093,5.13385,0.039936688,0.021513928,0.035523478,0.04269939,0.02572386,0.03304287
t_1906,-73.46618,5.13385,0.037998326,0.02054193,0.033306427,0.041484345,0.024919745,0.031301018
t_1907,-73.64585,5.13385,0.057860363,0.030468505,0.058226634,0.053000122,0.033538412,0.050206546
t_1908,-73.42127,5.13385,0.0440328,0.023325983,0.04007522,0.045050997,0.027353944,0.0367171
t_1909,-73.28652,5.13385,0.048973482,0.025753984,0.04696473,0.04688902,0.029263003,0.04212096
t_191,-71.44497,5.67045,0.008283457,0.008539175,0.009165323,0.007245973,0.008067717,0.008994819
t_1910,-73.33144,5.17859,0.03372401,0.018348059,0.029530842,0.036299568,0.022310246,0.028197175
t_1911,-73.37635,5.17859,0.03754677,0.020188676,0.033663258,0.03902908,0.024012098,0.031529192
t_1912,-73.42127,5.17859,0.03209353,0.018278815,0.027658015,0.035664156,0.021789083,0.026604783
t_1913,-73.64585,5.17859,0.05359668,0.0283665,0.05408738,0.048616674,0.031177552,0.047009025
t_1914,-73.5111,5.17859,0.04311831,0.02301283,0.040159225,0.042949576,0.02657569,0.036638487
t_1915,-73.55602,5.17859,0.05268614,0.027880205,0.05257981,0.04851614,0.03082993,0.04597553
t_1916,-73.69076,5.17859,0.044773825,0.023994198,0.042846814,0.043286074,0.027208759,0.03865684
t_1917,-73.28652,5.17859,0.031086938,0.017364757,0.02679132,0.034153476,0.021063372,0.025945278
t_1918,-73.60093,5.17859,0.044238348,0.023637364,0.0417251,0.043506432,0.027067034,0.03783581
t_1919,-73.46618,5.17859,0.043982945,0.02344247,0.04129222,0.043409698,0.026941547,0.037534084
t_192,-71.89413,5.67045,0.012243853,0.010314005,0.013537641,0.010310042,0.010039575,0.013151007
t_1920,-73.42127,5.22332,0.034843877,0.01893197,0.031300697,0.036048807,0.022480676,0.029526249
t_1921,-73.37635,5.22332,0.032030076,0.017571261,0.028239543,0.034087267,0.021230042,0.02704248
t_1922,-73.33144,5.22332,0.0327483,0.017887868,0.029102752,0.034283865,0.021448389,0.027767666
t_1923,-73.64585,5.22332,0.04838372,0.025856419,0.048551045,0.043977603,0.028473243,0.042799823
t_1924,-73.5111,5.22332,0.035705693,0.019374384,0.032216895,0.036776584,0.022911334,0.030249504
t_1925,-73.55602,5.22332,0.033054538,0.018120095,0.029273523,0.035129987,0.021798555,0.02785739
t_1926,-73.28652,5.22332,0.037935935,0.020458225,0.035403416,0.03715491,0.02362369,0.032881454
t_1927,-73.46618,5.22332,0.030355407,0.017077839,0.026348805,0.033252668,0.020622013,0.025448639
t_1928,-73.60093,5.22332,0.049853742,0.02654542,0.05031547,0.04498654,0.029156081,0.044114444
t_1929,-73.28652,5.26804,0.038041554,0.020694658,0.036585655,0.035942577,0.023390688,0.03370863
t_193,-71.98396,5.67045,0.012758719,0.010516785,0.013929304,0.010546156,0.010249559,0.013585401
t_1930,-73.60093,5.26804,0.04650147,0.024972469,0.047124714,0.041536022,0.027330969,0.04160903
t_1931,-73.55602,5.26804,0.046543583,0.024972217,0.047082625,0.041666526,0.0273622,0.041601863
t_1932,-73.33144,5.26804,0.031858042,0.017500766,0.028737862,0.032436635,0.02068812,0.027399391
t_1933,-73.5111,5.26804,0.03492563,0.01903854,0.032078315,0.03488933,0.022184461,0.030086966
t_1934,-73.64585,5.26804,0.03148183,0.017393576,0.028269593,0.032521207,0.020646753,0.026951533
t_1935,-73.37635,5.26804,0.034585487,0.018867588,0.03186211,0.034345325,0.021945262,0.029933555
t_1936,-73.42127,5.26804,0.037286684,0.020276116,0.03517786,0.03619955,0.023214579,0.032573853
t_1937,-73.46618,5.26804,0.04059678,0.021984724,0.039345052,0.03829483,0.024723487,0.03581877
t_1938,-73.69076,5.26804,0.044326074,0.0239791,0.044646353,0.039902557,0.026300538,0.03971006
t_1939,-73.28652,5.31277,0.029874554,0.016606543,0.027189136,0.02984575,0.019454202,0.02608174
t_194,-71.62464,5.75983,0.00919099,0.008961769,0.0101702195,0.007950769,0.008528565,0.00996434
t_1940,-73.60093,5.31277,0.041955285,0.022840496,0.042240657,0.037635516,0.025031716,0.037849147
t_1941,-73.69076,5.31277,0.037765734,0.020814927,0.037142403,0.03489679,0.023121653,0.03391427
t_1942,-73.37635,5.31277,0.030196227,0.016759275,0.027368147,0.030476702,0.01971139,0.02621082
t_1943,-73.33144,5.31277,0.0406831,0.022173408,0.040802915,0.036496587,0.02435332,0.036808133
t_1944,-73.5111,5.31277,0.034721535,0.019102268,0.03278882,0.033570383,0.021830374,0.030598927
t_1945,-73.46618,5.31277,0.02846011,0.015915606,0.025321996,0.029667512,0.019042032,0.02450936
t_1946,-73.42127,5.31277,0.038687382,0.021157423,0.03796475,0.035769932,0.023561789,0.03465619
t_1947,-73.55602,5.31277,0.037135772,0.020375542,0.035906192,0.034993052,0.02291628,0.03304606
t_1948,-73.64585,5.31277,0.03472184,0.01918233,0.033038154,0.033318758,0.021797508,0.03074503
t_1949,-73.42127,5.40221,0.034667157,0.019410651,0.034495093,0.031274,0.021326855,0.03178567
t_195,-71.89413,5.75983,0.011327891,0.0099115595,0.012456348,0.00953346,0.009569417,0.012169914
t_1950,-73.33144,5.40221,0.03473967,0.01947961,0.03479425,0.03102769,0.02129961,0.032002788
t_1951,-73.60093,4.73111,0.099766575,0.059049435,0.08781962,0.10068149,0.0647993,0.07807489
t_1952,-73.33144,4.73111,0.09922577,0.05306485,0.0852122,0.09655892,0.06164431,0.076567955
t_1953,-73.64585,4.73111,0.099316604,0.058616977,0.08868437,0.09871218,0.06371372,0.07804361
t_1954,-73.37635,4.73111,0.0974996,0.05365095,0.08280635,0.09787285,0.06230874,0.07522182
t_1955,-73.42127,4.73111,0.098481424,0.055498037,0.08366748,0.10000452,0.06381679,0.07612063
t_1956,-73.69076,4.73111,0.11037428,0.064302556,0.10388907,0.10124729,0.06761135,0.0884971
t_1957,-73.55602,4.73111,0.12036981,0.069315,0.109332204,0.11266797,0.07376516,0.09473653
t_1958,-73.5111,4.73111,0.11254981,0.064736284,0.0995995,0.109708905,0.070690304,0.08803072
t_1959,-73.46618,4.73111,0.0932956,0.05785302,0.078394555,0.09755675,0.06235486,0.073353045
t_196,-71.35514,5.75983,0.0072821598,0.00806147,0.008046718,0.0064557167,0.007544636,0.007910255
t_1960,-73.60093,4.77587,0.089872025,0.05136595,0.07938253,0.09004019,0.05753436,0.070238344
t_1961,-73.55602,4.77587,0.08321486,0.04997962,0.07135969,0.08650302,0.055137854,0.06446691
t_1962,-73.37635,4.77587,0.0866228,0.04684645,0.074013084,0.087120146,0.055077873,0.066942565
t_1963,-73.33144,4.77587,0.07633501,0.042292085,0.06367361,0.07922462,0.04987755,0.058614403
t_1964,-73.42127,4.77587,0.07879947,0.047344923,0.065652154,0.083007626,0.052577008,0.062159695
t_1965,-73.28652,4.77587,0.09464339,0.048960384,0.084697776,0.08773021,0.056488227,0.07434826
t_1966,-73.69076,4.77587,0.081580035,0.046949286,0.07236191,0.08216177,0.05268905,0.064089425
t_1967,-73.5111,4.77587,0.1303911,0.072621614,0.12871808,0.11144654,0.07690617,0.106364675
t_1968,-73.46618,4.77587,0.10748439,0.058656998,0.096801065,0.10004283,0.06495194,0.0842181
t_1969,-73.64585,4.77587,0.08164279,0.047217436,0.07143587,0.08362349,0.053504765,0.063760504
t_197,-72.0738,5.75983,0.009431832,0.008288782,0.009405226,0.008195327,0.008322807,0.009733603
t_1970,-73.37635,4.82063,0.0686705,0.039438583,0.05735488,0.07249232,0.045411646,0.053225312
t_1971,-73.42127,4.82063,0.10336884,0.05501684,0.097308904,0.09275945,0.06097964,0.082985885
t_1972,-73.60093,4.82063,0.074993156,0.042251475,0.06528431,0.07719146,0.048859924,0.058461722
t_1973,-73.33144,4.82063,0.071280554,0.03787945,0.060397174,0.07334166,0.045805838,0.05517567
t_1974,-73.28652,4.82063,0.07534814,0.039110936,0.06523492,0.074514896,0.046611395,0.058709715
t_1975,-73.69076,4.82063,0.070846155,0.040051218,0.06222966,0.07270709,0.04612079,0.055630676
t_1976,-73.5111,4.82063,0.10747444,0.05838787,0.102976255,0.095603056,0.06344508,0.08677006
t_1977,-73.46618,4.82063,0.087950125,0.047498696,0.07790411,0.08543079,0.054285564,0.06867279
t_1978,-73.55602,4.82063,0.07655813,0.04293887,0.06633674,0.07874469,0.04978004,0.05953728
t_1979,-73.64585,4.82063,0.083927885,0.046549045,0.075884745,0.08132536,0.052054476,0.066152036
t_198,-71.53481,5.75983,0.008340863,0.008561479,0.009165875,0.007224922,0.008068008,0.009027701
t_1980,-73.64585,4.86538,0.07436727,0.0406018,0.067022465,0.07308811,0.046192396,0.05880705
t_1981,-73.55602,4.86538,0.08446648,0.045370877,0.07751218,0.079718605,0.05092345,0.067038804
t_1982,-73.60093,4.86538,0.08342332,0.04505903,0.07701039,0.07866596,0.0503437,0.06644891
t_1983,-73.42127,4.86538,0.083582945,0.043899514,0.07574871,0.07894083,0.05017236,0.066143684
t_1984,-73.46618,4.86538,0.07090313,0.038277414,0.061511636,0.07243912,0.045231927,0.055318754
t_1985,-73.37635,4.86538,0.0729995,0.0384097,0.06385006,0.0726447,0.045334443,0.05716081
t_1986,-73.33144,4.86538,0.07051036,0.036805313,0.06144813,0.07038357,0.04376892,0.05526232
t_1987,-73.69076,4.86538,0.05979264,0.034681264,0.05164339,0.06342378,0.039758213,0.046915084
t_1988,-73.28652,4.86538,0.058289856,0.031744044,0.04888926,0.061932888,0.03815401,0.045338646
t_1989,-73.5111,4.86538,0.069351874,0.03786309,0.060071208,0.07152085,0.04472582,0.054087576
t_199,-71.8043,5.75983,0.011054107,0.009786191,0.012372522,0.009527965,0.009500911,0.011997096
t_1990,-73.55602,4.91014,0.085049264,0.045244318,0.08203558,0.07729175,0.049961213,0.069471605
t_1991,-73.46618,4.91014,0.059143677,0.03273345,0.050634164,0.062604375,0.03867953,0.04624913
t_1992,-73.60093,4.91014,0.070367664,0.037696116,0.06369501,0.068913646,0.04317927,0.05591865
t_1993,-73.37635,4.91014,0.06349621,0.033402964,0.05533384,0.06481044,0.039916955,0.05000715
t_1994,-73.64585,4.91014,0.053997938,0.03197781,0.046184868,0.05841809,0.036191918,0.04309786
t_1995,-73.69076,4.91014,0.062211413,0.033819214,0.0555134,0.06318622,0.039297637,0.0495157
t_1996,-73.42127,4.91014,0.082979776,0.04335354,0.07873978,0.075982854,0.048718322,0.06747308
t_1997,-73.28652,4.91014,0.05139827,0.028720291,0.043031916,0.055783305,0.034033626,0.040294424
t_1998,-73.33144,4.91014,0.05538322,0.030012183,0.046917226,0.05904365,0.036178254,0.043389197
t_1999,-73.5111,4.91014,0.05897365,0.033065956,0.05060742,0.062540635,0.038699087,0.04613422
t_2,-71.26531,2.17577,0.0023220628,0.004200672,0.0021667434,0.0022395405,0.0039440654,0.0023414656
t_20,-71.26531,2.35529,0.002719941,0.004537295,0.002572975,0.0025700438,0.0042657787,0.0027677326
t_200,-71.71447,5.75983,0.010535021,0.009523558,0.011908742,0.009227186,0.009285486,0.011509553
t_2000,-73.5111,4.95489,0.058813725,0.03139708,0.051852766,0.060710736,0.037209265,0.046689384
t_2001,-73.33144,4.95489,0.08255731,0.042352077,0.08229033,0.07246868,0.047116388,0.06902346
t_2002,-73.28652,4.95489,0.057585973,0.02977113,0.05093981,0.058255423,0.03548962,0.046146408
t_2003,-73.64585,4.95489,0.055466797,0.03001103,0.04892264,0.05796448,0.035538815,0.044203103
t_2004,-73.42127,4.95489,0.0830109,0.04310647,0.082071945,0.0736816,0.047745433,0.06896839
t_2005,-73.69076,4.95489,0.0855197,0.045123104,0.08804493,0.073675655,0.049015533,0.07219175
t_2006,-73.37635,4.95489,0.064002365,0.03318926,0.057586245,0.06292901,0.038815074,0.051263
t_2007,-73.46618,4.95489,0.05656448,0.0301925,0.04929202,0.059211157,0.03621992,0.044782232
t_2008,-73.55602,4.95489,0.061654624,0.032836612,0.055200864,0.06219994,0.038342103,0.04915704
t_2009,-73.60093,4.95489,0.05103794,0.029191203,0.043876275,0.055275377,0.033870414,0.0402987
t_201,-71.98396,5.75983,0.008192946,0.00753293,0.008023832,0.0072900034,0.0076139662,0.008429705
t_2010,-73.5111,4.99963,0.061134104,0.032090526,0.056116622,0.06015204,0.0370086,0.049594887
t_2011,-73.28652,4.99963,0.056200862,0.029020544,0.050985098,0.05607182,0.03406211,0.045884356
t_2012,-73.64585,4.99963,0.053872533,0.02877318,0.048322596,0.05545439,0.03376826,0.04347638
t_2013,-73.69076,4.99963,0.056925226,0.030217636,0.05215285,0.05680354,0.034847636,0.046387322
t_2014,-73.42127,4.99963,0.050600912,0.026875913,0.044104084,0.053759385,0.03247396,0.040454622
t_2015,-73.46618,4.99963,0.060320053,0.03155169,0.055017363,0.059624456,0.03658639,0.04882662
t_2016,-73.37635,4.99963,0.053851496,0.028204344,0.047721636,0.055497777,0.0335967,0.043314908
t_2017,-73.33144,4.99963,0.049497444,0.026043525,0.043110453,0.052545626,0.031571645,0.039733544
t_2018,-73.55602,4.99963,0.050839167,0.027316686,0.044576198,0.05401931,0.032751136,0.040665735
t_2019,-73.60093,4.99963,0.058184385,0.0307826,0.05294116,0.058196817,0.03566686,0.047065213
t_202,-71.26531,5.75983,0.006620666,0.007731771,0.0072690975,0.0058891126,0.007167859,0.007171898
t_2020,-73.46618,5.04438,0.050492223,0.026675219,0.045173284,0.05247071,0.031569734,0.04098659
t_2021,-73.60093,4.4177,0.29090893,0.39275828,0.3715378,0.3215872,0.19893397,0.25579557
t_2022,-73.64585,4.4177,0.24854563,0.27301535,0.27308458,0.2689988,0.17173526,0.21644749
t_2023,-73.37635,4.4177,0.32719696,0.25386018,0.36914834,0.26461416,0.22862966,0.29223877
t_2024,-73.28652,4.4177,0.18125173,0.11092336,0.15730098,0.17311351,0.11338268,0.14292301
t_2025,-73.33144,4.4177,0.27594727,0.18890041,0.28734624,0.22545058,0.17988186,0.2373929
t_2026,-73.55602,4.4177,0.3419794,0.54811025,0.5533605,0.3821905,0.22821237,0.29898113
t_2027,-73.69076,4.4177,0.22998655,0.20651674,0.23678176,0.23670132,0.15491463,0.19784735
t_2028,-73.46618,4.4177,0.38010252,0.4352529,0.46778464,0.38260624,0.23844354,0.32157084
t_2029,-73.5111,4.4177,0.34410208,0.53144395,0.50962985,0.38966298,0.23034199,0.30080816
t_203,-71.44497,5.75983,0.007978007,0.008394731,0.008860884,0.0070429845,0.007927339,0.008681721
t_2030,-73.42127,4.46248,0.35099503,0.29223263,0.3982793,0.28989556,0.23690654,0.3139732
t_2031,-73.60093,4.46248,0.24603839,0.28869018,0.27494916,0.27057853,0.16930334,0.21853141
t_2032,-73.64585,4.46248,0.26293555,0.23913294,0.28217542,0.25461563,0.16823818,0.22628911
t_2033,-73.28652,4.46248,0.2212055,0.1356526,0.21884573,0.1827314,0.13740495,0.18395567
t_2034,-73.37635,4.46248,0.30589226,0.22427152,0.33833152,0.24601945,0.21222048,0.27039447
t_2035,-73.55602,4.46248,0.27914587,0.3637302,0.3396702,0.3102887,0.18960099,0.24753329
t_2036,-73.69076,4.46248,0.18342656,0.15667747,0.17736515,0.19313127,0.1264537,0.15416507
t_2037,-73.46618,4.46248,0.3442558,0.3189287,0.3628232,0.33354,0.21324623,0.2888022
t_2038,-73.33144,4.46248,0.2619973,0.17375454,0.27024588,0.21352795,0.16935945,0.22364464
t_2039,-73.5111,4.46248,0.28832248,0.3558793,0.33194277,0.3216576,0.19472523,0.25284168
t_204,-71.44497,5.8492,0.0072653024,0.008045005,0.007953765,0.006362097,0.007494905,0.007860094
t_2040,-73.5111,4.50726,0.23393604,0.22995184,0.23068382,0.255341,0.15878643,0.2013022
t_2041,-73.33144,4.50726,0.23764436,0.15064721,0.23742452,0.19621062,0.14918607,0.19941974
t_2042,-73.42127,4.50726,0.22728154,0.16566655,0.20257588,0.23193517,0.1474667,0.18447176
t_2043,-73.60093,4.50726,0.21525842,0.20319547,0.21798135,0.22966942,0.14587386,0.18285725
t_2044,-73.64585,4.50726,0.2020652,0.16798514,0.20003222,0.20784885,0.13433425,0.17028233
t_2045,-73.37635,4.50726,0.21486813,0.143045,0.18980792,0.20825426,0.13527536,0.17229678
t_2046,-73.55602,4.50726,0.2578531,0.24196826,0.2713925,0.2684023,0.16814059,0.22052522
t_2047,-73.69076,4.50726,0.17709462,0.1350168,0.1699562,0.17884827,0.11736283,0.14709416
t_2048,-73.28652,4.50726,0.20872705,0.124624535,0.20645186,0.17147604,0.12888503,0.17261538
t_2049,-73.46618,4.50726,0.22710943,0.1971819,0.20871788,0.24518934,0.15304056,0.18863562
t_205,-71.26531,5.8492,0.0063664615,0.007607515,0.0070067258,0.005710572,0.007043337,0.006901973
t_2050,-73.28652,4.55203,0.1910479,0.11058392,0.18703194,0.15764722,0.116369106,0.15654728
t_2051,-73.46618,4.55203,0.2004083,0.14513364,0.17949088,0.20738818,0.13164382,0.16344492
t_2052,-73.33144,4.55203,0.2201093,0.13341881,0.22236821,0.17817593,0.13843262,0.18368636
t_2053,-73.42127,4.55203,0.18116182,0.12339787,0.15489514,0.18800586,0.11982104,0.1448169
t_2054,-73.60093,4.55203,0.25698322,0.20089144,0.28046042,0.22092268,0.16264641,0.2251952
t_2055,-73.37635,4.55203,0.21878052,0.1370768,0.20402528,0.1920518,0.13393743,0.17875607
t_2056,-73.55602,4.55203,0.19437204,0.15934709,0.18375695,0.20457418,0.13032126,0.16149345
t_2057,-73.5111,4.55203,0.19125572,0.15832947,0.17491876,0.20427194,0.12950683,0.15902652
t_2058,-73.69076,4.55203,0.19166422,0.13557434,0.19357221,0.17115077,0.12012985,0.16130862
t_2059,-73.64585,4.55203,0.17879833,0.13378374,0.17084126,0.17982331,0.11692486,0.14777687
t_206,-71.71447,5.8492,0.009154741,0.008939743,0.0100482935,0.007838905,0.008476365,0.009887692
t_2060,-73.64585,4.59681,0.14996593,0.10350979,0.13844973,0.15071149,0.09826788,0.121536314
t_2061,-73.69076,4.59681,0.13316724,0.08972188,0.1217911,0.1339736,0.088009134,0.107258774
t_2062,-73.55602,4.59681,0.16858892,0.11897442,0.15410791,0.17188108,0.110624656,0.13715388
t_2063,-73.28652,4.59681,0.18356703,0.10283846,0.18629187,0.14649178,0.11294485,0.1511542
t_2064,-73.37635,4.59681,0.14318252,0.08607036,0.1196107,0.14555025,0.093555085,0.111568645
t_2065,-73.42127,4.59681,0.16038185,0.100870736,0.13756785,0.16205606,0.10395345,0.12698096
t_2066,-73.60093,4.59681,0.19759126,0.1367791,0.19396874,0.1791125,0.12217822,0.16387776
t_2067,-73.5111,4.59681,0.16253683,0.11620041,0.1442211,0.1691257,0.108434394,0.13123421
t_2068,-73.33144,4.59681,0.18371914,0.10617962,0.17483015,0.15579273,0.111065455,0.14923617
t_2069,-73.46618,4.59681,0.16234401,0.10914506,0.14130747,0.16735119,0.10722061,0.12998495
t_207,-71.53481,5.8492,0.008056319,0.008435989,0.008903971,0.007058584,0.007945869,0.008746453
t_2070,-73.64585,4.64158,0.15139326,0.09613088,0.14301026,0.13916244,0.09363523,0.12211257
t_2071,-73.69076,4.64158,0.12765485,0.08075147,0.11774417,0.12251896,0.08125275,0.10205784
t_2072,-73.55602,4.64158,0.17431705,0.11120592,0.16555536,0.15802865,0.10678272,0.14178239
t_2073,-73.5111,4.64158,0.16625325,0.10415519,0.15168126,0.1557397,0.10272771,0.13294376
t_2074,-73.37635,4.64158,0.13566671,0.07778158,0.11594712,0.13250299,0.085474834,0.10548982
t_2075,-73.42127,4.64158,0.12629268,0.07936414,0.106008336,0.13054256,0.08383484,0.098492235
t_2076,-73.33144,4.64158,0.16943245,0.09477839,0.16391422,0.14103654,0.10166713,0.13748275
t_2077,-73.60093,4.64158,0.13860022,0.090152934,0.12535645,0.13866352,0.08993714,0.11082071
t_2078,-73.46618,4.64158,0.13230433,0.08582629,0.113014325,0.1368309,0.08795386,0.10414123
t_2079,-73.28652,4.64158,0.1518731,0.08291796,0.14484166,0.12838094,0.09018051,0.122237615
t_208,-71.8043,5.8492,0.0096929,0.009170792,0.010581923,0.008194966,0.008726763,0.010427902
t_2080,-73.64585,4.68634,0.11434163,0.07008443,0.10294139,0.11312213,0.07353418,0.090423726
t_2081,-73.37635,4.68634,0.13973975,0.077367716,0.12708607,0.12537858,0.083895415,0.11077838
t_2082,-73.69076,4.68634,0.116815865,0.07044647,0.10771459,0.109901346,0.07297608,0.09285064
t_2083,-73.5111,4.68634,0.14601764,0.08641363,0.13357137,0.13414653,0.08897602,0.11592707
t_2084,-73.42127,4.68634,0.15770745,0.09025161,0.15027264,0.13659787,0.09449481,0.12791497
t_2085,-73.33144,4.68634,0.10430158,0.057162624,0.08751996,0.104422554,0.06665355,0.080057204
t_2086,-73.55602,4.68634,0.1384887,0.08329069,0.12624523,0.12998596,0.085517876,0.10972172
t_2087,-73.46618,4.68634,0.1389271,0.08074336,0.12405033,0.13019997,0.08531841,0.109268166
t_2088,-73.60093,4.68634,0.13598263,0.082107864,0.12535171,0.12643538,0.08373071,0.10802339
t_2089,-73.28652,4.68634,0.12027906,0.06375662,0.10792396,0.108582124,0.071817964,0.09418963
t_209,-71.98396,5.8492,0.007947666,0.0075254617,0.007864195,0.00698462,0.0075020287,0.008224746
t_2090,-73.28652,4.73111,0.131557,0.068988234,0.1293268,0.108969264,0.07679471,0.10675471
t_2091,-73.60093,5.40221,0.03577043,0.020019833,0.03600887,0.031867284,0.02183145,0.032889083
t_2092,-73.5111,5.40221,0.03010246,0.017017815,0.02858947,0.028702809,0.019302575,0.027102366
t_2093,-73.33144,5.49163,0.03210228,0.018436493,0.03277469,0.027808676,0.01981228,0.030243631
t_2094,-73.42127,5.49163,0.030221613,0.017438654,0.030158926,0.026995273,0.019012496,0.028225204
t_2095,-73.60093,5.49163,0.027078325,0.015818574,0.026233826,0.025127633,0.01759391,0.025024347
t_2096,-73.5111,5.49163,0.030264618,0.017464526,0.030191787,0.027076615,0.01904759,0.028235871
t_2097,-73.69076,5.58105,0.019951338,0.012325362,0.018592859,0.01924916,0.01397013,0.01846135
