# 20060527_M6.4_Yogyakarta median gmf, Stations:All, gmlt:GEM, Rupture:SCARDEC
custom_site_id,lon,lat,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014,ZhaoEtAl2006Asc
t_220,110.98915999999997,-7.13955,0.048339356,0.043497235,0.042542342,0.045691635,0.039535858
t_221,111.52814999999998,-7.13955,0.0212219,0.02113007,0.023124602,0.022614863,0.022491628
t_222,110.80948999999998,-7.13955,0.046000767,0.046245098,0.042788174,0.043966807,0.0445053
t_223,110.89933000000002,-7.13955,0.04959245,0.04604108,0.04402463,0.04672715,0.042434033
t_224,110.89933000000002,-7.05041,0.047818497,0.041586887,0.04141421,0.04503036,0.03725884
t_225,111.16881999999998,-7.05041,0.03326061,0.030914377,0.03172518,0.033232976,0.03005752
t_226,111.25864999999999,-7.05041,0.033225466,0.029384576,0.031053502,0.033112943,0.027630344
t_227,111.07898999999998,-7.05041,0.034760464,0.03309321,0.033193253,0.03457275,0.03252496
t_228,110.80948999999998,-7.05041,0.05433145,0.04574743,0.04538804,0.05000248,0.041930754
t_229,111.34848,-7.05041,0.027559798,0.025525996,0.027357033,0.028261919,0.025301
t_23,107.75522000000001,-6.33666,0.0028567077,0.0028316455,0.0075726723,0.0035543216,0.0029089318
t_230,110.98915999999997,-7.05041,0.03505128,0.034684427,0.033961993,0.034831487,0.03457811
t_231,111.43831999999998,-7.05041,0.018801397,0.020076554,0.021736125,0.020405207,0.022853363
t_232,111.52814999999998,-7.05041,0.019808544,0.019566098,0.021925425,0.021291692,0.020835098
t_233,111.43831999999998,-6.96125,0.026115695,0.022485003,0.025583891,0.026866736,0.021203132
t_234,111.07898999999998,-6.96125,0.02320283,0.025369728,0.025692385,0.024485629,0.028681627
t_235,111.16881999999998,-6.96125,0.02955197,0.027410533,0.028879019,0.0300332,0.026995221
t_236,110.89933000000002,-6.96125,0.036604762,0.03398211,0.03412151,0.03594398,0.03277796
t_237,111.25864999999999,-6.96125,0.0260527,0.024668269,0.026437685,0.026952026,0.024728695
t_238,110.80948999999998,-6.96125,0.03852748,0.035818018,0.03556757,0.037511826,0.034385838
t_239,111.34848,-6.96125,0.026062774,0.023559354,0.025985092,0.02689602,0.023060402
t_24,108.02472,-6.33666,0.0035497332,0.0034599807,0.008265417,0.0043808348,0.0035846008
t_240,110.98915999999997,-6.96125,0.022421405,0.025939612,0.02565522,0.02374655,0.030613938
t_241,111.52814999999998,-6.96125,0.018127287,0.01791739,0.020580988,0.019706478,0.019239256
t_242,110.98915999999997,-6.87207,0.033323254,0.029245542,0.03093904,0.0330916,0.027459998
t_243,111.52814999999998,-6.87207,0.013158244,0.014603553,0.017093975,0.014954143,0.017722897
t_244,111.43831999999998,-6.87207,0.01743204,0.017554294,0.02014423,0.019061169,0.019205818
t_245,111.34848,-6.87207,0.017220687,0.018210575,0.020316575,0.018896809,0.020758467
t_246,110.80948999999998,-6.87207,0.039129965,0.03329901,0.034694456,0.037829477,0.030191915
t_247,111.25864999999999,-6.87207,0.021635091,0.021263165,0.023340618,0.022992231,0.02236002
t_248,111.16881999999998,-6.87207,0.023023402,0.022795485,0.024491673,0.024264155,0.023986544
t_249,111.07898999999998,-6.87207,0.0268489,0.02549439,0.027030211,0.027626218,0.025602434
t_25,107.93489,-6.33666,0.0032569943,0.0032134491,0.007964733,0.0040390715,0.0033438243
t_250,110.89933000000002,-6.87207,0.04036939,0.033318423,0.034990557,0.038794354,0.030858818
t_251,110.80948999999998,-6.78288,0.028930422,0.026803792,0.028293248,0.029336076,0.02661026
t_252,111.52814999999998,-6.78288,0.015316867,0.015060028,0.018281488,0.01699171,0.016297288
t_253,111.43831999999998,-6.78288,0.018281316,0.017125878,0.020356033,0.019792307,0.017760186
t_254,111.34848,-6.78288,0.019830452,0.018543314,0.02154054,0.021250723,0.019087432
t_255,111.25864999999999,-6.78288,0.022549106,0.020506922,0.02339248,0.023736715,0.02044347
t_256,111.07898999999998,-6.78288,0.028843226,0.02473446,0.027453214,0.029211227,0.023145095
t_257,111.16881999999998,-6.78288,0.026022622,0.022777488,0.025622996,0.02678997,0.021806361
t_258,110.89933000000002,-6.78288,0.026351131,0.025054155,0.026621789,0.027113974,0.025312362
t_259,110.98915999999997,-6.78288,0.025276812,0.02391411,0.025758248,0.026172934,0.024154505
t_26,107.66539,-6.24737,0.001305392,0.0018077856,0.005126073,0.0017822867,0.0025650258
t_260,110.80948999999998,-6.69367,0.01768929,0.01962429,0.021037681,0.019285029,0.023286432
t_261,111.52814999999998,-6.69367,0.009484045,0.01133109,0.014015219,0.0112301055,0.011856573
t_262,110.98915999999997,-6.69367,0.019064315,0.01949692,0.021538537,0.020554965,0.021538042
t_263,111.34848,-6.69367,0.011855151,0.013628385,0.01608915,0.013665934,0.017166447
t_264,110.89933000000002,-6.69367,0.016077567,0.018358255,0.019846339,0.017761463,0.022475896
t_265,111.16881999999998,-6.69367,0.027017795,0.022117069,0.025650965,0.027523303,0.020949194
t_266,111.07898999999998,-6.69367,0.023846319,0.021203432,0.024135515,0.024820363,0.020733977
t_267,111.43831999999998,-6.69367,0.018805044,0.016545728,0.020394169,0.02020078,0.016230458
t_268,111.25864999999999,-6.69367,0.02518228,0.020638477,0.024430111,0.025925754,0.01973872
t_269,110.80948999999998,-6.60444,0.015335179,0.017103452,0.019013984,0.017040385,0.020676676
t_27,107.84505000000001,-6.24737,0.0030966126,0.0029866258,0.007873996,0.0038192056,0.0031709175
t_270,111.07898999999998,-6.60444,0.020843748,0.018700019,0.021974929,0.022084266,0.018611103
t_271,111.25864999999999,-6.60444,0.011431463,0.013112628,0.015668781,0.013214265,0.016564988
t_272,110.89933000000002,-6.60444,0.011079136,0.014310458,0.015945513,0.012866897,0.01585987
t_273,111.16881999999998,-6.60444,0.012159455,0.013924638,0.016324313,0.013939454,0.01750305
t_274,107.21623,-7.31779,0.0012509254,0.0017810264,0.0050012437,0.0017209173,0.0020621794
t_275,107.57556,-7.31779,0.0020830054,0.0026569273,0.006250194,0.0027694618,0.0036129348
t_276,107.39589999999998,-7.31779,0.0018759381,0.0023441445,0.0060334,0.0024879621,0.0030627386
t_277,107.12639999999999,-7.31779,0.001384598,0.0018114004,0.0053360714,0.0018625839,0.0024023051
t_278,107.03656999999998,-7.22868,0.0011222052,0.001562947,0.004864437,0.0015347793,0.0021791272
t_279,107.66539,-7.22868,0.0024006849,0.00293026,0.006687973,0.0031495201,0.003835146
t_28,107.75522000000001,-6.24737,0.0025396459,0.0026141887,0.0071688774,0.00319486,0.002775584
t_280,107.48572999999999,-7.22868,0.0015912642,0.0022147112,0.0055001765,0.0021703148,0.0025766452
t_281,107.21623,-7.22868,0.001082759,0.001641671,0.0046555228,0.0015149103,0.0020224676
t_282,106.94673999999998,-7.22868,0.0010226009,0.0014429012,0.004700141,0.0014027912,0.0020147245
t_283,107.39589999999998,-7.22868,0.0015501515,0.0021094286,0.0054807602,0.0021041136,0.0023752968
t_284,107.30606,-7.22868,0.0014223289,0.0019503763,0.0052991295,0.0019362274,0.0021910877
t_285,107.12639999999999,-7.22868,0.0015342467,0.0018946426,0.0056455065,0.0020311568,0.002358072
t_286,107.57556,-7.22868,0.0022377828,0.002727115,0.0065026744,0.0029402478,0.0035307622
t_287,107.03656999999998,-7.13955,0.0011917336,0.0015977826,0.005037372,0.0016126942,0.0021384226
t_288,107.48572999999999,-7.13955,0.0015042643,0.0021298535,0.005358214,0.0020618804,0.0025148022
t_289,107.39589999999998,-7.13955,0.0013324161,0.001934356,0.0050837784,0.0018405986,0.0023206712
t_29,107.66539,-6.15806,0.001232774,0.0017214804,0.0050117685,0.0016872352,0.0024472387
t_290,107.30606,-7.13955,0.0012516531,0.001810826,0.004976347,0.0017286468,0.0021429365
t_291,106.94673999999998,-7.13955,0.0011620722,0.0015280651,0.005041806,0.0015631046,0.0019792838
t_292,107.21623,-7.13955,0.0014126872,0.0018604004,0.005360875,0.0019032417,0.0024997257
t_293,107.66539,-7.13955,0.0016451373,0.0023934715,0.0055135395,0.002263957,0.0029588568
t_294,107.57556,-7.13955,0.0015709,0.002255602,0.0054289275,0.002158172,0.002726944
t_295,107.12639999999999,-7.13955,0.0011416844,0.0016161033,0.004861858,0.0015681175,0.0018309534
t_296,107.39589999999998,-7.05041,0.0012023448,0.0018162228,0.0048378604,0.001679028,0.0022629532
t_297,107.48572999999999,-7.05041,0.0013104191,0.0019633218,0.0050059287,0.0018242928,0.002449317
t_298,107.03656999999998,-7.05041,0.0011145847,0.0015313447,0.0048877173,0.0015171457,0.0020979226
t_299,107.57556,-7.05041,0.0027436032,0.0029593352,0.007272892,0.0034878964,0.0033859417
t_3,107.93489,-6.60444,0.0033856456,0.0034834999,0.00800449,0.004235445,0.0038492486
t_30,107.12639999999999,-6.60444,0.0013072792,0.0016433946,0.005437546,0.0017138973,0.0021085043
t_300,106.94673999999998,-7.05041,0.0011803163,0.0015283001,0.00510694,0.0015793529,0.0019451744
t_301,107.66539,-7.05041,0.0026946217,0.0030355689,0.0071410956,0.003461929,0.0036294444
t_302,107.21623,-7.05041,0.0014281188,0.0018526937,0.005412598,0.0019157367,0.0024441932
t_303,107.30606,-7.05041,0.0011871597,0.0017447117,0.0048601176,0.001646481,0.0020923328
t_304,107.12639999999999,-7.05041,0.0014658523,0.0018186094,0.0055572395,0.0019416966,0.0022636421
t_305,107.48572999999999,-6.96125,0.0012407287,0.0018861128,0.0048845457,0.0017345785,0.0023808642
t_306,107.39589999999998,-6.96125,0.0020152498,0.0023339037,0.006346936,0.002618906,0.002780834
t_307,107.66539,-6.96125,0.003363121,0.0033549264,0.00804288,0.004178418,0.0035577975
t_308,107.30606,-6.96125,0.0012221797,0.0017510212,0.0049546026,0.0016833006,0.0020401247
t_309,106.94673999999998,-6.96125,0.0012031544,0.0015317638,0.005188665,0.0015995128,0.001916617
t_31,107.57556,-6.60444,0.0016098659,0.0020964618,0.0056352722,0.0021601592,0.002832765
t_310,107.57556,-6.96125,0.0027774598,0.0029402762,0.0073458254,0.0035141716,0.0032869955
t_311,107.21623,-6.96125,0.0009982482,0.0015298836,0.0045176046,0.0013996647,0.0018916609
t_312,107.03656999999998,-6.96125,0.0017767288,0.0019302135,0.00626455,0.0022666946,0.0020835553
t_313,107.12639999999999,-6.96125,0.0010984046,0.0015552378,0.004809491,0.0015068168,0.0022170725
t_314,107.48572999999999,-6.87207,0.0023266491,0.0025633501,0.0067943856,0.00298065,0.0029484888
t_315,107.21623,-6.87207,0.0017147778,0.001993643,0.0060103494,0.0022288007,0.002332957
t_316,107.30606,-6.87207,0.0012599367,0.0017574292,0.005057307,0.0017223256,0.0019872354
t_317,107.66539,-6.87207,0.0018280449,0.002423154,0.0058795027,0.002458665,0.0026968827
t_318,107.12639999999999,-6.87207,0.0014916334,0.0018009801,0.005669374,0.00195643,0.0021747372
t_319,107.03656999999998,-6.87207,0.0011210073,0.0015102979,0.004962792,0.0015122382,0.0020320693
t_32,107.03656999999998,-6.60444,0.0010824054,0.0014685437,0.005054261,0.0014316906,0.0020842543
t_320,106.94673999999998,-6.87207,0.00094374944,0.0013444859,0.004611662,0.0012891846,0.0019013475
t_321,107.57556,-6.87207,0.0020075948,0.0024558282,0.0062293224,0.002645577,0.0031497357
t_322,107.39589999999998,-6.87207,0.0014312834,0.0019360197,0.005338692,0.0019406636,0.0027028376
t_323,107.39589999999998,-6.78288,0.0013701195,0.0018690532,0.0052450895,0.0018616796,0.0026234966
t_324,107.21623,-6.78288,0.0016897254,0.0019577027,0.0060013514,0.0021911552,0.0022809834
t_325,107.30606,-6.78288,0.0013042765,0.0017665928,0.0051764883,0.0017679041,0.0024420791
t_326,107.48572999999999,-6.78288,0.001598755,0.0020865186,0.0056177075,0.0021464785,0.0028247412
t_327,107.66539,-6.78288,0.0018084623,0.0023730353,0.005870485,0.0024272765,0.0032872471
t_328,107.57556,-6.78288,0.001526914,0.002107206,0.0054291654,0.0020795302,0.0024127571
t_329,107.03656999999998,-6.78288,0.0008036249,0.0012680537,0.0042153657,0.0011262064,0.0015999522
t_33,107.66539,-6.60444,0.0016555801,0.0021955166,0.005660611,0.0022308982,0.0030474174
t_330,106.94673999999998,-6.78288,0.00070985564,0.0011599023,0.004024693,0.000999548,0.0015157235
t_331,107.12639999999999,-6.78288,0.0010488243,0.0014913313,0.004758256,0.0014346974,0.0021405707
t_332,107.21623,-6.69367,0.0010300266,0.0015048201,0.004676667,0.0014199393,0.0017691287
t_333,107.12639999999999,-6.69367,0.0010601935,0.0014873432,0.0048275264,0.0014395064,0.0021183128
t_334,107.30606,-6.69367,0.0017836738,0.0020480296,0.006125694,0.0023084208,0.0023762316
t_335,107.48572999999999,-6.69367,0.0016848014,0.0021121586,0.0058016046,0.002237534,0.0027316255
t_336,107.39589999999998,-6.69367,0.0014963348,0.0019274282,0.0055198716,0.0020014488,0.0025432522
t_337,107.66539,-6.69367,0.001869337,0.0023737962,0.005998776,0.0024885058,0.00316797
t_338,106.94673999999998,-6.69367,0.0009841605,0.0013719868,0.0048446744,0.0013128503,0.0019773622
t_339,107.03656999999998,-6.69367,0.0009574405,0.0013804799,0.004670332,0.001300664,0.0016114614
t_34,106.94673999999998,-6.60444,0.0008217333,0.0012672169,0.0045224912,0.0011044994,0.0016873704
t_340,107.57556,-6.69367,0.0014380012,0.0020129585,0.0052880803,0.0019666255,0.0023289123
t_341,107.21623,-6.60444,0.0008401777,0.0013424691,0.0042426344,0.0011833588,0.0017341572
t_342,107.30606,-6.60444,0.0011470094,0.0016138209,0.0049049547,0.0015674008,0.0023105952
t_343,107.39589999999998,-6.60444,0.00171881,0.002040841,0.0059665195,0.002246961,0.0024620513
t_344,108.02472,-7.40688,0.0041201166,0.0046004495,0.008628522,0.005195173,0.005675831
t_345,108.02472,-7.31779,0.0037303828,0.004321691,0.008201542,0.004758389,0.0055320035
t_346,107.93489,-7.31779,0.0033307893,0.0039214576,0.0077639064,0.0042848145,0.0050720694
t_347,107.75522000000001,-7.31779,0.0018937621,0.0027292245,0.0058602956,0.0025893077,0.0033858116
t_348,107.84505000000001,-7.31779,0.0020956134,0.0029852886,0.0061382186,0.0028476408,0.0036868327
t_349,108.29421000000002,-7.31779,0.005811418,0.006127719,0.010282661,0.0071091843,0.007215807
t_35,107.48572999999999,-6.60444,0.0015824483,0.0020148396,0.0056470055,0.0021105327,0.0026371917
t_350,108.11455000000001,-7.31779,0.0047094612,0.005067464,0.009233509,0.0058576367,0.0060388558
t_351,108.20438000000001,-7.31779,0.005951566,0.0059487824,0.0104188,0.0072112456,0.0065980717
t_352,108.38404000000003,-7.31779,0.007943207,0.007497658,0.012130386,0.009350402,0.007986394
t_353,107.84505000000001,-7.22868,0.0033969108,0.0037678403,0.007899243,0.0043171034,0.0045341966
t_354,108.20438000000001,-7.22868,0.0035230794,0.0044947425,0.007930429,0.004575893,0.005064447
t_355,108.11455000000001,-7.22868,0.0036047858,0.004364214,0.008040665,0.0046394365,0.005860352
t_356,108.38404000000003,-7.22868,0.0061865523,0.006493752,0.010628851,0.0075293635,0.0076270993
t_357,108.02472,-7.22868,0.0031655536,0.003927342,0.007540255,0.0041190246,0.0042586275
t_358,107.75522000000001,-7.22868,0.0020823744,0.0028317745,0.0061672614,0.0028053708,0.0033021728
t_359,107.93489,-7.22868,0.0030918515,0.0037306612,0.007480786,0.0040086005,0.0049354136
t_36,107.57556,-6.5152,0.0020154621,0.0023136178,0.0063676885,0.002612651,0.0027246394
t_360,108.29421000000002,-7.22868,0.0035811092,0.004724849,0.007993462,0.004667713,0.0055293604
t_361,107.75522000000001,-7.13955,0.0018433674,0.002629827,0.005803855,0.0025176958,0.0032124985
t_362,108.20438000000001,-7.13955,0.0063891243,0.0059812902,0.010830515,0.0076256916,0.0062445686
t_363,107.84505000000001,-7.13955,0.0025185924,0.0031954758,0.0067763403,0.0033243683,0.0044057793
t_364,108.11455000000001,-7.13955,0.0027641277,0.0037599269,0.0070148646,0.003676876,0.004492036
t_365,108.02472,-7.13955,0.0024679936,0.0034143215,0.0066381176,0.0033115107,0.0041269716
t_366,108.29421000000002,-7.13955,0.0046529965,0.0052953926,0.009157527,0.0058418442,0.006731279
t_367,108.38404000000003,-7.13955,0.0045562433,0.0054631922,0.009057953,0.0057685245,0.0058151353
t_368,107.93489,-7.13955,0.0036648093,0.004013714,0.008187522,0.004631387,0.0047894698
t_369,107.75522000000001,-7.05041,0.0038345775,0.003766429,0.008515434,0.004730117,0.0039793146
t_37,106.94673999999998,-6.5152,0.0018120926,0.0019522662,0.0070895646,0.0021736142,0.002423433
t_370,108.29421000000002,-7.05041,0.0038967924,0.004755986,0.008354524,0.0049977684,0.005127179
t_371,107.84505000000001,-7.05041,0.002919152,0.003395211,0.007333477,0.00376706,0.004270348
t_372,108.38404000000003,-7.05041,0.0049115615,0.0055604926,0.009417304,0.0061396193,0.007044419
t_373,108.02472,-7.05041,0.0032513372,0.003861381,0.00767015,0.0041937726,0.0050353683
t_374,107.93489,-7.05041,0.003323959,0.003763029,0.0077982987,0.004245119,0.0046359
t_375,108.11455000000001,-7.05041,0.0025376747,0.0035416489,0.0067202803,0.0034051745,0.0043347585
t_376,108.20438000000001,-7.05041,0.0044988184,0.0049167285,0.009019309,0.005624783,0.005949812
t_377,108.11455000000001,-6.96125,0.0028980148,0.0037212519,0.0072095725,0.0038095522,0.0041722134
t_378,107.75522000000001,-6.96125,0.0032825323,0.003430279,0.0078756185,0.0041243676,0.0038530722
t_379,108.38404000000003,-6.96125,0.0034112437,0.004534711,0.0077954726,0.004465312,0.005340079
t_38,107.03656999999998,-6.5152,0.0013600056,0.001654396,0.005791959,0.0017235982,0.002161792
t_380,108.29421000000002,-6.96125,0.004043947,0.004749735,0.008522982,0.005145845,0.0062067565
t_381,108.02472,-6.96125,0.0029272453,0.0036022223,0.00727844,0.0038179655,0.0048545534
t_382,107.84505000000001,-6.96125,0.002324419,0.0029804572,0.0065337494,0.0030834263,0.004129265
t_383,108.20438000000001,-6.96125,0.003901119,0.004488283,0.008384392,0.004958453,0.005716534
t_384,107.93489,-6.96125,0.0025769926,0.0032559026,0.006849422,0.003395692,0.0044763
t_385,108.38404000000003,-6.87207,0.0030688234,0.0042048637,0.0073834676,0.004061623,0.0050972253
t_386,108.11455000000001,-6.87207,0.0033112199,0.0039045918,0.007741407,0.004262006,0.0050571826
t_387,107.75522000000001,-6.87207,0.0015844834,0.0023332944,0.005415337,0.002188347,0.0029166772
t_388,108.02472,-6.87207,0.0028285983,0.0034781308,0.0071676048,0.003694304,0.0046691704
t_389,107.84505000000001,-6.87207,0.0025468234,0.003070865,0.006872191,0.0033265168,0.003983859
t_39,107.12639999999999,-6.5152,0.0013275107,0.00164537,0.005544031,0.0017232577,0.0021035357
t_390,108.29421000000002,-6.87207,0.004023266,0.004639166,0.008509693,0.0051067304,0.005937041
t_391,108.20438000000001,-6.87207,0.0035213341,0.0041794707,0.00796245,0.0045235087,0.005478873
t_392,107.93489,-6.87207,0.0031706847,0.0035573398,0.0076497877,0.00404951,0.004312216
t_393,108.11455000000001,-6.78288,0.004410976,0.0044353046,0.009013581,0.0054384936,0.0048984527
t_394,107.93489,-6.78288,0.0022632198,0.0029457747,0.006442004,0.003013958,0.0032835752
t_395,108.38404000000003,-6.78288,0.004410082,0.004933153,0.008918913,0.005540971,0.006127705
t_396,107.84505000000001,-6.78288,0.0017455117,0.0024954414,0.005670726,0.0023891418,0.0030382294
t_397,108.29421000000002,-6.78288,0.0048994906,0.0050223935,0.009446883,0.0060308445,0.005665928
t_398,108.02472,-6.78288,0.0025292046,0.0032269163,0.006782793,0.00334135,0.0035495823
t_399,108.20438000000001,-6.78288,0.00495257,0.004873723,0.009534484,0.0060481573,0.005297052
t_4,108.11455000000001,-6.5152,0.0044531357,0.0041863173,0.009153684,0.0054138876,0.004255652
t_40,107.30606,-6.5152,0.0011056107,0.0015626356,0.0048463545,0.0015107855,0.0022433235
t_400,107.75522000000001,-6.78288,0.0015165589,0.0022456208,0.00531388,0.0020993983,0.0028121425
t_401,108.11455000000001,-6.69367,0.0048241215,0.0045497157,0.009475382,0.005850266,0.004682949
t_402,108.29421000000002,-6.69367,0.005580333,0.0052484362,0.010136464,0.006717199,0.0054553635
t_403,107.93489,-6.69367,0.0022916438,0.0029094499,0.0065070386,0.0030353384,0.003976356
t_404,108.20438000000001,-6.69367,0.0055833412,0.0050710053,0.010180854,0.0066769966,0.005393971
t_405,107.75522000000001,-6.69367,0.0020593288,0.0025765272,0.0062514395,0.0027270108,0.0034160234
t_406,108.38404000000003,-6.69367,0.0048890756,0.005079913,0.009426827,0.0060327556,0.0058229673
t_407,108.02472,-6.69367,0.003147611,0.0035365024,0.0076236646,0.004022298,0.0042913505
t_408,107.84505000000001,-6.69367,0.0021191176,0.0027035577,0.006293775,0.0028162063,0.0036850548
t_409,108.47387000000003,-6.69367,0.006664304,0.006159189,0.011069297,0.007916525,0.0063524027
t_41,107.66539,-6.5152,0.0026272957,0.0027323188,0.0072345207,0.003312304,0.002958633
t_410,108.11455000000001,-6.60444,0.0044002375,0.0042518913,0.009060724,0.005382753,0.0044682063
t_411,108.29421000000002,-6.60444,0.005325152,0.005008267,0.009916052,0.0064252308,0.005185025
t_412,107.84505000000001,-6.60444,0.0030634806,0.0032045736,0.007656671,0.0038570785,0.0035729671
t_413,107.75522000000001,-6.60444,0.0025139942,0.0028048654,0.0069664307,0.003227433,0.0032809554
t_414,109.64168000000001,-7.31779,0.02251238,0.02621757,0.02578938,0.023738494,0.02473508
t_415,109.46202,-7.31779,0.025010765,0.024365528,0.025839524,0.025928978,0.02526325
t_416,109.19253000000003,-7.31779,0.011740582,0.014166326,0.016203562,0.01351578,0.014797184
t_417,109.28235999999998,-7.31779,0.0154292025,0.017133411,0.019067805,0.017126441,0.020646483
t_418,109.37218999999999,-7.31779,0.021152586,0.021182107,0.023051284,0.022460071,0.022825636
t_419,109.82135,-7.31779,0.022643859,0.03019301,0.027771853,0.023864469,0.030853098
t_42,107.21623,-6.5152,0.0014865939,0.0017748083,0.005748676,0.0019296546,0.0021443777
t_420,109.91118,-7.31779,0.036841337,0.040771805,0.037299514,0.036303677,0.043301083
t_421,109.55185,-7.31779,0.019770293,0.023080632,0.023366727,0.021227466,0.022215169
t_422,109.19253000000003,-7.22868,0.0095781805,0.012364271,0.014412035,0.011326812,0.013885814
t_423,109.46202,-7.22868,0.013159393,0.017031718,0.018056871,0.014938495,0.01857555
t_424,109.73151999999999,-7.22868,0.0184006,0.024153376,0.023397373,0.019949768,0.025383236
t_425,109.64168000000001,-7.22868,0.027511703,0.027564581,0.028123436,0.028162234,0.028850809
t_426,109.37218999999999,-7.22868,0.015603937,0.017502517,0.019292995,0.017298134,0.0212313
t_427,109.82135,-7.22868,0.027009353,0.03097117,0.02953412,0.027770119,0.035499215
t_428,109.28235999999998,-7.22868,0.014664353,0.01608137,0.018313969,0.01638142,0.019274224
t_429,109.55185,-7.22868,0.01678039,0.02036797,0.021012226,0.018427279,0.020574745
t_43,107.39589999999998,-6.5152,0.0013399201,0.0017695975,0.0052770046,0.0018028325,0.0023793124
t_430,109.91118,-7.22868,0.029756876,0.034519907,0.032109316,0.030197555,0.0391543
t_431,109.37218999999999,-7.13955,0.012092065,0.014837715,0.016639078,0.013871963,0.015666666
t_432,109.82135,-7.13955,0.019343875,0.02483076,0.024045225,0.020829363,0.025500529
t_433,109.91118,-7.13955,0.023121849,0.02860879,0.0271384,0.02428949,0.027893217
t_434,109.19253000000003,-7.13955,0.011222935,0.012900616,0.015471065,0.012977145,0.0129879555
t_435,109.64168000000001,-7.13955,0.016097695,0.020235587,0.020690624,0.017779361,0.02105874
t_436,109.55185,-7.13955,0.017295534,0.01977969,0.020950792,0.018914375,0.024081403
t_437,109.28235999999998,-7.13955,0.00985317,0.01271781,0.014693604,0.011611792,0.014248047
t_438,109.46202,-7.13955,0.014863475,0.017349923,0.018913997,0.016590701,0.017269935
t_439,109.73151999999999,-7.13955,0.023944976,0.025984133,0.02617926,0.025028916,0.029297132
t_44,107.48572999999999,-6.5152,0.0020880026,0.0022873187,0.006561218,0.0026716387,0.0025696368
t_440,109.19253000000003,-7.05041,0.010733474,0.0121759605,0.014961985,0.012470807,0.015343143
t_441,109.55185,-7.05041,0.028738441,0.024249395,0.027197618,0.029038034,0.022500398
t_442,109.82135,-7.05041,0.022891471,0.02532494,0.025508946,0.02408278,0.029096639
t_443,109.91118,-7.05041,0.023232553,0.026798543,0.026309637,0.024393694,0.03157091
t_444,109.37218999999999,-7.05041,0.0176123,0.017204296,0.020038463,0.019141488,0.018448176
t_445,109.46202,-7.05041,0.019728104,0.01916099,0.021672579,0.021122366,0.020269675
t_446,109.28235999999998,-7.05041,0.013252649,0.014191518,0.016950035,0.014981675,0.016805824
t_447,109.64168000000001,-7.05041,0.021009156,0.021918705,0.023307757,0.022351552,0.02439877
t_448,109.73151999999999,-7.05041,0.018491725,0.02169979,0.022265278,0.02004019,0.021142205
t_449,109.19253000000003,-6.96125,0.017351914,0.014957976,0.019182395,0.018744819,0.0145323975
t_45,106.94673999999998,-6.42594,0.00199925,0.002085074,0.007660052,0.002299976,0.0027146721
t_450,109.55185,-6.96125,0.02615187,0.02213435,0.025389355,0.026777634,0.020726215
t_451,109.91118,-6.96125,0.02563856,0.026316792,0.026916124,0.026524274,0.028272644
t_452,109.82135,-6.96125,0.026800284,0.025767062,0.027088512,0.027506126,0.026252093
t_453,109.37218999999999,-6.96125,0.014784957,0.015174611,0.018028803,0.016461933,0.017189367
t_454,109.28235999999998,-6.96125,0.013361873,0.013754792,0.01685184,0.015062692,0.015718281
t_455,109.46202,-6.96125,0.02311832,0.0198709,0.0233386,0.024088027,0.018991325
t_456,109.64168000000001,-6.96125,0.027052147,0.0236067,0.026301136,0.02761409,0.022576308
t_457,109.73151999999999,-6.96125,0.022509487,0.02260565,0.024164338,0.023701847,0.024256578
t_458,109.19253000000003,-6.87207,0.016039385,0.013908543,0.01824392,0.017492492,0.013619637
t_459,109.46202,-6.87207,0.020780072,0.01807178,0.02172474,0.021970345,0.017551007
t_46,107.30606,-6.42594,0.0018352087,0.0019995458,0.0063597173,0.0023383568,0.002195696
t_460,109.91118,-6.87207,0.018201511,0.020878026,0.02178714,0.019769154,0.025319833
t_461,109.37218999999999,-6.87207,0.020455325,0.017143503,0.02127841,0.021616431,0.016145555
t_462,109.82135,-6.87207,0.016925218,0.019378548,0.02063023,0.018565271,0.023668736
t_463,109.28235999999998,-6.87207,0.017313428,0.015103981,0.01920589,0.018724743,0.014834846
t_464,109.73151999999999,-6.87207,0.015649084,0.017892452,0.019474054,0.01734633,0.022015069
t_465,109.55185,-6.87207,0.02384453,0.020202463,0.023756577,0.02472314,0.019046424
t_466,109.64168000000001,-6.87207,0.026215764,0.022097385,0.025401253,0.026828647,0.020621452
t_467,112.87562000000003,-7.49595,0.0036040207,0.0044150995,0.008046143,0.004644787,0.006005756
t_468,112.33663000000001,-7.49595,0.0135897985,0.011389192,0.016399404,0.0150550585,0.01152002
t_469,112.60613000000001,-7.40688,0.008828397,0.007861712,0.012853745,0.010229159,0.007874372
t_47,107.48572999999999,-6.42594,0.0019361464,0.0021646414,0.006348162,0.002491014,0.0024716326
t_470,112.51629000000003,-7.40688,0.010051388,0.008786244,0.013799807,0.01149867,0.008659898
t_471,112.78579000000002,-7.40688,0.007428721,0.0065959115,0.011733427,0.008707118,0.006533057
t_472,112.42646000000002,-7.40688,0.009754905,0.009072074,0.013627057,0.011275764,0.00953524
t_473,112.69596000000001,-7.40688,0.008485819,0.007368139,0.012579767,0.009823351,0.0076497383
t_474,112.33663000000001,-7.40688,0.010339972,0.009805016,0.014129374,0.0119168395,0.010513618
