STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
UTM:(19H 0346 6298 1000),,-33.4419,-70.6514,macroseismic,Stations_USGS,0.084942,0.19869,,0.15466,0.8059,1.0131,,1.0822,,,,,,,,,,,,,341.26,inferred,5.6,0.3,0.875,9.7411,1.4737,0.031553
UTM:(19H 0349 6298 1000),,-33.4424,-70.6191,macroseismic,Stations_USGS,0.084595,0.198262,,0.155049,0.8059,1.0131,,1.0822,,,,,,,,,,,,,335.99,inferred,5.6,0.3,0.875,9.7411,1.4737,0.031642
UTM:(19H 0351 6300 1000),,-33.4246,-70.5973,macroseismic,Stations_USGS,0.084536,0.19819,,0.155115,0.8059,1.0131,,1.0822,,,,,,,,,,,,,360.55,inferred,5.6,0.3,0.875,9.7411,1.4737,0.031657
UTM:(19H 0352 6301 1000),,-33.4157,-70.5864,macroseismic,Stations_USGS,0.084504,0.19815,,0.155151,0.8059,1.0131,,1.0822,,,,,,,,,,,,,361.51,inferred,5.6,0.3,0.875,9.7411,1.4737,0.031665
UTM:(19H 0355 6305 1000),,-33.3801,-70.5535,macroseismic,Stations_USGS,0.084476,0.198116,,0.155182,0.8059,1.0131,,1.0822,,,,,,,,,,,,,600.2,inferred,5.6,0.3,0.875,9.7411,1.4737,0.031673
UTM:(19H 0353 6297 1000),,-33.4519,-70.5763,macroseismic,Stations_USGS,0.084057,0.197598,,0.155656,0.8059,1.0131,,1.0822,,,,,,,,,,,,,316.21,inferred,5.6,0.3,0.875,9.7411,1.4737,0.031781
UTM:(19H 0261 6342 1000),,-33.0299,-71.5536,macroseismic,Stations_USGS,0.083592,0.179777,,0.0976,0.8059,1.0131,,1.0822,,,,,,,,,,,,,593.02,inferred,5.2,0.3,0.875,7.2782,1.4737,0.0198
C.ROC1 Componente,ROC1 Componente,-32.9756,-71.0156,seismic,Stations_USGS,0.082405,0.146643,,0.082672,0.0,0.0,,0.0,,,,,,,,,,,,,900.0,inferred,5.1,0.63,0.0,5.3793,0.0,0.016993
UTM:(19H 0272 6340 1000),,-33.0503,-71.4364,macroseismic,Stations_USGS,0.080968,0.176787,,0.099527,0.8059,1.0131,,1.0822,,,,,,,,,,,,,429.49,inferred,5.2,0.3,0.875,7.2782,1.4737,0.020239
UTM:(19H 0350 6300 1000),,-33.4245,-70.608,macroseismic,Stations_USGS,0.079544,0.187602,,0.143155,0.8059,1.0131,,1.0822,,,,,,,,,,,,,335.99,inferred,5.5,0.3,0.875,9.0565,1.4737,0.029298
UTM:(19H 0351 6301 1000),,-33.4156,-70.5971,macroseismic,Stations_USGS,0.079514,0.187566,,0.143188,0.8059,1.0131,,1.0822,,,,,,,,,,,,,361.51,inferred,5.5,0.3,0.875,9.0565,1.4737,0.029306
UTM:(19H 0354 6304 1000),,-33.3889,-70.5644,macroseismic,Stations_USGS,0.079416,0.187444,,0.143297,0.8059,1.0131,,1.0822,,,,,,,,,,,,,410.86,inferred,5.5,0.3,0.875,9.0565,1.4737,0.029331
UTM:(19H 0350 6297 1000),,-33.4515,-70.6085,macroseismic,Stations_USGS,0.079303,0.187303,,0.143422,0.8059,1.0131,,1.0822,,,,,,,,,,,,,307.43,inferred,5.5,0.3,0.875,9.0565,1.4737,0.029359
UTM:(19H 0353 6301 1000),,-33.4159,-70.5756,macroseismic,Stations_USGS,0.079295,0.187294,,0.14343,0.8059,1.0131,,1.0822,,,,,,,,,,,,,361.51,inferred,5.5,0.3,0.875,9.0565,1.4737,0.029361
UTM:(19H 0354 6302 1000),,-33.407,-70.5647,macroseismic,Stations_USGS,0.079263,0.187254,,0.143466,0.8059,1.0131,,1.0822,,,,,,,,,,,,,410.86,inferred,5.5,0.3,0.875,9.0565,1.4737,0.02937
UTM:(19H 0356 6303 1000),,-33.3982,-70.543,macroseismic,Stations_USGS,0.079119,0.187075,,0.143626,0.8059,1.0131,,1.0822,,,,,,,,,,,,,410.86,inferred,5.5,0.3,0.875,9.0565,1.4737,0.029406
UTM:(19H 0351 6295 1000),,-33.4697,-70.5981,macroseismic,Stations_USGS,0.079036,0.186972,,0.143718,0.8059,1.0131,,1.0822,,,,,,,,,,,,,316.21,inferred,5.5,0.3,0.875,9.0565,1.4737,0.029427
BO01,Tunca,-34.3917,-71.0848,seismic,Stations_USGS,0.077251,0.227218,,0.108188,0.0,0.0,,0.0,,,,,,,,,,,,,584.56,inferred,5.9,0.63,0.0,11.8938,0.0,0.070596
UTM:(19H 0354 6305 1000),,-33.3799,-70.5642,macroseismic,Stations_USGS,0.074695,0.177391,,0.132282,0.8059,1.0131,,1.0822,,,,,,,,,,,,,600.2,inferred,5.4,0.3,0.875,8.4201,1.4737,0.027153
UTM:(19H 0353 6302 1000),,-33.4068,-70.5754,macroseismic,Stations_USGS,0.074584,0.177252,,0.132403,0.8059,1.0131,,1.0822,,,,,,,,,,,,,361.51,inferred,5.4,0.3,0.875,8.4201,1.4737,0.027181
UTM:(19H 0351 6297 1000),,-33.4516,-70.5978,macroseismic,Stations_USGS,0.074419,0.177046,,0.132583,0.8059,1.0131,,1.0822,,,,,,,,,,,,,316.21,inferred,5.4,0.3,0.875,8.4201,1.4737,0.027222
UTM:(19H 0355 6301 1000),,-33.4161,-70.5541,macroseismic,Stations_USGS,0.074307,0.176907,,0.132705,0.8059,1.0131,,1.0822,,,,,,,,,,,,,410.86,inferred,5.4,0.3,0.875,8.4201,1.4737,0.02725
UTM:(19H 0345 6297 1000),,-33.4508,-70.6623,macroseismic,Stations_USGS,0.070497,0.168182,,0.121857,0.8059,1.0131,,1.0822,,,,,,,,,,,,,286.55,inferred,5.3,0.3,0.875,7.8284,1.4737,0.025078
UTM:(19H 0351 6302 1000),,-33.4066,-70.5969,macroseismic,Stations_USGS,0.070278,0.167907,,0.12209,0.8059,1.0131,,1.0822,,,,,,,,,,,,,361.51,inferred,5.3,0.3,0.875,7.8284,1.4737,0.025131
UTM:(19H 0352 6300 1000),,-33.4247,-70.5865,macroseismic,Stations_USGS,0.070043,0.167612,,0.12234,0.8059,1.0131,,1.0822,,,,,,,,,,,,,360.55,inferred,5.3,0.3,0.875,7.8284,1.4737,0.025189
UTM:(19H 0351 6298 1000),,-33.4426,-70.5976,macroseismic,Stations_USGS,0.069999,0.167556,,0.122388,0.8059,1.0131,,1.0822,,,,,,,,,,,,,360.55,inferred,5.3,0.3,0.875,7.8284,1.4737,0.0252
UTM:(19H 0356 6305 1000),,-33.3802,-70.5427,macroseismic,Stations_USGS,0.069991,0.167546,,0.122396,0.8059,1.0131,,1.0822,,,,,,,,,,,,,600.2,inferred,5.3,0.3,0.875,7.8284,1.4737,0.025202
UTM:(19H 0354 6298 1000),,-33.443,-70.5653,macroseismic,Stations_USGS,0.069716,0.1672,,0.122692,0.8059,1.0131,,1.0822,,,,,,,,,,,,,400.48,inferred,5.3,0.3,0.875,7.8284,1.4737,0.02527
UTM:(19H 0515 6362 1000),,-32.8755,-68.8343,macroseismic,Stations_USGS,0.067969,0.172716,,0.15764,0.8059,1.0131,,1.0822,,,,,,,,,,,,,410.92,inferred,5.5,0.3,0.875,9.0565,1.4737,0.032641
UTM:(19H 0344 6308 1000),,-33.3515,-70.6712,macroseismic,Stations_USGS,0.067113,0.153946,,0.111659,0.8059,1.0131,,1.0822,,,,,,,,,,,,,268.75,inferred,5.2,0.3,0.875,7.2782,1.4737,0.023023
LCO,"Las Campanas Astronomical Observatory, Chile",-29.011,-70.7005,seismic,Stations_USGS,0.066592,0.156651,,0.042524,0.0,0.0,,0.0,,,,,,,,,,,,,788.53,inferred,4.8,0.63,0.0,5.3309,0.0,0.017864
UTM:(19H 0347 6297 1000),,-33.4511,-70.6408,macroseismic,Stations_USGS,0.066064,0.150852,,0.112743,0.8059,1.0131,,1.0822,,,,,,,,,,,,,286.55,inferred,5.2,0.3,0.875,7.2782,1.4737,0.023274
UTM:(19H 0348 6298 1000),,-33.4422,-70.6299,macroseismic,Stations_USGS,0.066044,0.150792,,0.112764,0.8059,1.0131,,1.0822,,,,,,,,,,,,,335.99,inferred,5.2,0.3,0.875,7.2782,1.4737,0.023279
UTM:(19H 0355 6302 1000),,-33.4071,-70.5539,macroseismic,Stations_USGS,0.065673,0.149704,,0.113154,0.8059,1.0131,,1.0822,,,,,,,,,,,,,410.86,inferred,5.2,0.3,0.875,7.2782,1.4737,0.023369
MT05 Componente,MT05 Componente,-33.3919,-70.7381,seismic,Stations_USGS,0.063931,0.204505,,0.041414,0.0,0.0,,0.0,,,,,,,,,,,,,360.98,inferred,4.7,0.63,0.0,3.96,0.0,0.011208
UTM:(19H 0289 6359 1000),,-32.8824,-71.2501,macroseismic,Stations_USGS,0.062686,0.112652,,0.072756,0.8059,1.0131,,1.0822,,,,,,,,,,,,,261.55,inferred,4.8,0.3,0.875,5.438,1.4737,0.014975
UTM:(19H 0353 6303 1000),,-33.3978,-70.5753,macroseismic,Stations_USGS,0.061942,0.131267,,0.104277,0.8059,1.0131,,1.0822,,,,,,,,,,,,,361.51,inferred,5.1,0.3,0.875,6.7667,1.4737,0.021593
UTM:(19H 0340 6229 1000),,-34.0631,-70.7283,macroseismic,Stations_USGS,0.061758,0.138311,,0.117498,0.8059,1.0131,,1.0822,,,,,,,,,,,,,282.1,inferred,5.2,0.3,0.875,7.2782,1.4737,0.024377
UTM:(19H 0354 6301 1000),,-33.416,-70.5649,macroseismic,Stations_USGS,0.061737,0.130707,,0.10449,0.8059,1.0131,,1.0822,,,,,,,,,,,,,410.86,inferred,5.1,0.3,0.875,6.7667,1.4737,0.021642
UTM:(19H 0355 6300 1000),,-33.4251,-70.5543,macroseismic,Stations_USGS,0.061594,0.130317,,0.104639,0.8059,1.0131,,1.0822,,,,,,,,,,,,,400.48,inferred,5.1,0.3,0.875,6.7667,1.4737,0.021676
UTM:(19H 0350 6292 1000),,-33.4966,-70.6094,macroseismic,Stations_USGS,0.061512,0.130093,,0.104724,0.8059,1.0131,,1.0822,,,,,,,,,,,,,300.45,inferred,5.1,0.3,0.875,6.7667,1.4737,0.021696
UTM:(19H 0347 6298 1000),,-33.4421,-70.6406,macroseismic,Stations_USGS,0.058393,0.115025,,0.096127,0.8059,1.0131,,1.0822,,,,,,,,,,,,,341.26,inferred,5.0,0.3,0.875,6.2912,1.4737,0.019958
UTM:(19H 0349 6299 1000),,-33.4333,-70.6189,macroseismic,Stations_USGS,0.058294,0.114774,,0.096227,0.8059,1.0131,,1.0822,,,,,,,,,,,,,335.99,inferred,5.0,0.3,0.875,6.2912,1.4737,0.019981
UTM:(19H 0349 6297 1000),,-33.4514,-70.6193,macroseismic,Stations_USGS,0.058175,0.114472,,0.096348,0.8059,1.0131,,1.0822,,,,,,,,,,,,,307.43,inferred,5.0,0.3,0.875,6.2912,1.4737,0.020009
UTM:(19H 0354 6300 1000),,-33.425,-70.565,macroseismic,Stations_USGS,0.057956,0.113916,,0.096572,0.8059,1.0131,,1.0822,,,,,,,,,,,,,400.48,inferred,5.0,0.3,0.875,6.2912,1.4737,0.020061
UTM:(19H 0350 6293 1000),,-33.4876,-70.6092,macroseismic,Stations_USGS,0.057859,0.113672,,0.09667,0.8059,1.0131,,1.0822,,,,,,,,,,,,,300.45,inferred,5.0,0.3,0.875,6.2912,1.4737,0.020084
V09A Componente,V09A Componente,-33.0482063293,-71.604385376,seismic,Stations_USGS,0.054999,0.125429,,0.047329,0.0,0.0,,0.0,,,,,,,,,,,,,600.0,inferred,4.9,0.63,0.0,5.5572,0.0,0.007623
UTM:(19H 0346 6297 1000),,-33.4509,-70.6516,macroseismic,Stations_USGS,0.054888,0.100415,,0.088772,0.8059,1.0131,,1.0822,,,,,,,,,,,,,286.55,inferred,4.9,0.3,0.875,5.8491,1.4737,0.018484
UTM:(19H 0352 6302 1000),,-33.4067,-70.5862,macroseismic,Stations_USGS,0.054716,0.10001,,0.088944,0.8059,1.0131,,1.0822,,,,,,,,,,,,,361.51,inferred,4.9,0.3,0.875,5.8491,1.4737,0.018524
UTM:(19H 0351 6299 1000),,-33.4336,-70.5974,macroseismic,Stations_USGS,0.054628,0.099803,,0.089031,0.8059,1.0131,,1.0822,,,,,,,,,,,,,360.55,inferred,4.9,0.3,0.875,5.8491,1.4737,0.018544
UTM:(19H 0353 6280 1000),,-33.6052,-70.579,macroseismic,Stations_USGS,0.053447,0.097034,,0.090231,0.8059,1.0131,,1.0822,,,,,,,,,,,,,318.2,inferred,4.9,0.3,0.875,5.8491,1.4737,0.018825
UTM:(19H 0514 6360 1000),,-32.8936,-68.845,macroseismic,Stations_USGS,0.052988,0.107356,,0.11475,0.8059,1.0131,,1.0822,,,,,,,,,,,,,397.79,inferred,5.1,0.3,0.875,6.7667,1.4737,0.024037
UTM:(19H 0346 6296 1000),,-33.46,-70.6517,macroseismic,Stations_USGS,0.051521,0.087504,,0.082051,0.8059,1.0131,,1.0822,,,,,,,,,,,,,286.55,inferred,4.8,0.3,0.875,5.438,1.4737,0.017136
UTM:(19H 0350 6301 1000),,-33.4154,-70.6079,macroseismic,Stations_USGS,0.051506,0.087472,,0.082065,0.8059,1.0131,,1.0822,,,,,,,,,,,,,703.81,inferred,4.8,0.3,0.875,5.438,1.4737,0.017139
UTM:(19H 0350 6299 1000),,-33.4335,-70.6082,macroseismic,Stations_USGS,0.051402,0.087244,,0.082167,0.8059,1.0131,,1.0822,,,,,,,,,,,,,335.99,inferred,4.8,0.3,0.875,5.438,1.4737,0.017163
VA01 Componente,VA01 Componente,-33.0229,-71.6374,seismic,Stations_USGS,0.050481,0.042052,,0.017472,0.0,0.0,,0.0,,,,,,,,,,,,,698.44,inferred,4.2,0.63,0.0,2.5438,0.0,0.004439
V01A Componente,V01A Componente,-33.0531196594,-71.6220245361,seismic,Stations_USGS,0.049822,0.092043,,0.025146,0.0,0.0,,0.0,,,,,,,,,,,,,735.5,inferred,4.4,0.63,0.0,2.4732,0.0,0.00478
UTM:(19H 0352 6299 1000),,-33.4338,-70.5867,macroseismic,Stations_USGS,0.048169,0.075865,,0.076022,0.8059,1.0131,,1.0822,,,,,,,,,,,,,360.55,inferred,4.7,0.3,0.875,5.0559,1.4737,0.015928
UTM:(19H 0353 6300 1000),,-33.4249,-70.5758,macroseismic,Stations_USGS,0.048151,0.075829,,0.076039,0.8059,1.0131,,1.0822,,,,,,,,,,,,,360.55,inferred,4.7,0.3,0.875,5.0559,1.4737,0.015933
UTM:(19H 0257 6341 1000),,-33.038,-71.5967,macroseismic,Stations_USGS,0.04803,0.060389,,0.04759,0.8059,1.0131,,1.0822,,,,,,,,,,,,,576.27,inferred,4.3,0.3,0.875,3.7776,1.4737,0.009906
C.LMEL Componente,LMEL Componente,-33.8476,-70.2075,seismic,Stations_USGS,0.04394,0.096627,,0.020439,0.0,0.0,,0.0,,,,,,,,,,,,,883.47,inferred,3.9,0.63,0.0,2.2518,0.0,0.005018
UTM:(19H 0354 6297 1000),,-33.4521,-70.5655,macroseismic,Stations_USGS,0.042334,0.057423,,0.065045,0.8059,1.0131,,1.0822,,,,,,,,,,,,,401.46,inferred,4.5,0.3,0.875,4.3703,1.4737,0.013713
UTM:(19H 0355 6297 1000),,-33.4522,-70.5547,macroseismic,Stations_USGS,0.039727,0.050023,,0.060129,0.8059,1.0131,,1.0822,,,,,,,,,,,,,401.46,inferred,4.4,0.3,0.875,4.0631,1.4737,0.012714
UTM:(20J 0384 6527 1000),,-31.3813,-64.2147,macroseismic,Stations_USGS,0.038236,0.053274,,0.077869,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,inferred,4.6,0.3,0.875,4.7006,1.4737,0.016568
UTM:(19H 0351 6303 1000),,-33.3975,-70.5968,macroseismic,Stations_USGS,0.037344,0.044294,,0.055155,0.8059,1.0131,,1.0822,,,,,,,,,,,,,361.51,inferred,4.3,0.3,0.875,3.7776,1.4737,0.011687
VA05 Componente,VA05 Componente,-33.65711,-71.61428,seismic,Stations_USGS,0.037223,0.103703,,0.030216,0.0,0.0,,0.0,,,,,,,,,,,,,335.66,inferred,4.5,0.63,0.0,4.5133,0.0,0.005961
UTM:(19H 0356 6302 1000),,-33.4072,-70.5432,macroseismic,Stations_USGS,0.036645,0.043846,,0.055423,0.8059,1.0131,,1.0822,,,,,,,,,,,,,410.86,inferred,4.3,0.3,0.875,3.7776,1.4737,0.01175
UTM:(19H 0352 6283 1000),,-33.578,-70.5893,macroseismic,Stations_USGS,0.03547,0.043081,,0.055888,0.8059,1.0131,,1.0822,,,,,,,,,,,,,317.08,inferred,4.3,0.3,0.875,3.7776,1.4737,0.011861
MT09 Componente,MT09 Componente,-33.77622,-70.98867,seismic,Stations_USGS,0.034021,0.103837,,0.036668,0.0,0.0,,0.0,,,,,,,,,,,,,900.0,inferred,4.1,0.63,0.0,2.7705,0.0,0.006492
UTM:(19H 0347 6299 1000),,-33.4331,-70.6405,macroseismic,Stations_USGS,0.032303,0.038726,,0.050899,0.8059,1.0131,,1.0822,,,,,,,,,,,,,341.26,inferred,4.2,0.3,0.875,3.5121,1.4737,0.010815
UTM:(19H 0339 6217 1000),,-34.1711,-70.7414,macroseismic,Stations_USGS,0.030835,0.039946,,0.057935,0.8059,1.0131,,1.0822,,,,,,,,,,,,,302.14,inferred,4.3,0.3,0.875,3.7776,1.4737,0.012349
BO02,Daracena,-34.7924,-70.7814,seismic,Stations_USGS,0.029331,0.12365,,0.025995,0.0,0.0,,0.0,,,,,,,,,,,,,725.95,inferred,3.9,0.63,0.0,2.1813,0.0,0.004265
UTM:(20J 0386 6523 1000),,-31.4176,-64.1941,macroseismic,Stations_USGS,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,inferred,4.4,0.3,0.875,4.0631,1.4737,0.014218
UTM:(19H 0345 6296 1000),,-33.4598,-70.6625,macroseismic,Stations_USGS,0.027814,0.033774,,0.047026,0.8059,1.0131,,1.0822,,,,,,,,,,,,,286.55,inferred,4.1,0.3,0.875,3.1573,1.4737,0.010022
AC04 Componente,AC04 Componente,-28.2046,-71.0739,seismic,Stations_USGS,0.027637,0.055005,,0.023894,0.0,0.0,,0.0,,,,,,,,,,,,,390.37,inferred,4.4,0.63,0.0,3.9302,0.0,0.008807
AC06,"Copiapo, Mina Casimiro Domeyco",-27.357117,-70.354689,seismic,Stations_USGS,0.025224,0.069477,,0.038588,0.0,0.0,,0.0,,,,,,,,,,,,,723.94,inferred,4.3,0.63,0.0,3.6499,0.0,0.022879
MT01 Componente,MT01 Componente,-33.8641,-71.2509,seismic,Stations_USGS,0.02346,0.069161,,0.022031,0.0,0.0,,0.0,,,,,,,,,,,,,613.79,inferred,3.9,0.63,0.0,2.1733,0.0,0.004635
UTM:(20J 0388 6523 1000),,-31.4178,-64.1731,macroseismic,Stations_USGS,0.021245,0.030891,,0.05668,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,inferred,4.2,0.3,0.875,3.5121,1.4737,0.012201
C .GO03,"Copiapo (Tierra Amarilla), Chile",-27.5937,-70.2347,seismic,Stations_USGS,0.020283,0.041836,,0.03528,0.0,0.0,,0.0,,,,,,,,,,,,,424.62,inferred,3.8,0.63,0.0,1.9221,0.0,0.00782
AC02,Maricunga,-26.8355,-69.1291,seismic,Stations_USGS,0.017179,0.035722,,0.040694,0.0,0.0,,0.0,,,,,,,,,,,,,565.9,inferred,4.1,0.63,0.0,3.0377,0.0,0.014094
ML02,Panimavida,-35.7626,-71.4181,seismic,Stations_USGS,0.017092,0.038216,,0.042918,0.0,0.0,,0.0,,,,,,,,,,,,,432.53,inferred,3.8,0.63,0.0,1.9839,0.0,0.00888
UTM:(20J 0385 6524 1000),,-31.4085,-64.2045,macroseismic,Stations_USGS,0.015784,0.023522,,0.048358,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,inferred,4.0,0.3,0.875,2.6996,1.4737,0.01047
UTM:(20J 0387 6523 1000),,-31.4177,-64.1836,macroseismic,Stations_USGS,0.015784,0.023522,,0.048358,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,inferred,4.0,0.3,0.875,2.6996,1.4737,0.01047
BO03,Pichilemu,-34.49605,-71.9612,seismic,Stations_USGS,0.008973,0.02473,,0.016558,0.0,0.0,,0.0,,,,,,,,,,,,,533.33,inferred,3.7,0.63,0.0,0.9968,0.0,0.005654
LR03,Panguipulli,-39.632184,-72.345701,seismic,Stations_USGS,0.008352,0.012044,,0.023958,0.0,0.0,,0.0,,,,,,,,,,,,,760.0,inferred,3.7,0.63,0.0,1.6111,0.0,0.004716
VA04,Juan Fernandez,-33.6427,-78.8299,seismic,Stations_USGS,0.008275,0.03254,,0.001503,0.0,0.0,,0.0,,,,,,,,,,,,,760.0,inferred,3.2,0.63,0.0,0.7293,0.0,0.001522
C .GO05,"Hualane, Chile",-35.0099,-71.9303,seismic,Stations_USGS,0.005242,0.015663,,0.011463,0.0,0.0,,0.0,,,,,,,,,,,,,228.96,inferred,3.1,0.63,0.0,0.6182,0.0,0.002694
C .CCSP,Concepcion San Pedro,-36.8442,-72.7112,seismic,Stations_USGS,0.003391,0.007306,,0.004669,0.0,0.0,,0.0,,,,,,,,,,,,,371.84,inferred,2.6,0.63,0.0,0.2598,0.0,0.000981
LC01,Cunco,-38.8975,-71.8761,seismic,Stations_USGS,0.001427,0.002481,,0.00376,0.0,0.0,,0.0,,,,,,,,,,,,,760.0,inferred,2.8,0.63,0.0,0.3053,0.0,0.001705
UTM:(18H 0650 5591 1000),,-39.8132,-73.2417,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.0,0.3,,,,
UTM:(18H 0673 5923 1000),,-36.8185,-73.0548,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,487.04,inferred,3.4,0.3,,,,
UTM:(18H 0674 5922 1000),,-36.8273,-73.0433,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,487.04,inferred,3.1,0.3,,,,
UTM:(18H 0674 5923 1000),,-36.8183,-73.0436,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,487.04,inferred,3.5,0.3,,,,
UTM:(19H 0257 6076 1000),,-35.4254,-71.6711,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,324.69,inferred,3.9,0.3,,,,
UTM:(19H 0283 6164 1000),,-34.6386,-71.362,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,230.43,inferred,3.4,0.3,,,,
UTM:(20H 0719 6352 1000),,-32.9438,-60.652,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.0,0.3,,,,
UTM:(21H 0367 6168 1000),,-34.6168,-58.4453,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.9,0.3,,,,
UTM:(21H 0372 6171 1000),,-34.5904,-58.3903,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,,,,,,
