STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,REFERENCES
ms_2704,Raipur (Isanagar),81.177,27.902,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2613,Pikapar,83.225,27.331,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1740,Khajurbari,87.403,26.351,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2710,Rajanpur,86.462,25.789,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1739,Khairi Ojha,82.688,27.039,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1482,Jhitki,85.654,26.337,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1738,Khaireni,84.541,27.911,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1497,Jogbani,87.256,26.399,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2714,Rajauli,85.496,24.646,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2614,Pikora,82.59,27.19,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1508,Kacchra Gaon (Kishanpur),81.024,25.642,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1473,Jhara,86.397,25.836,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1464,Jehanpur,87.649,26.162,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1783,Khulna,89.548,22.815,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2589,Pattitol,86.252,26.268,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2585,Patori,86.567,25.962,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2727,Rajha Post Rampur,81.771,24.834,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1811,Kodar,83.492,26.452,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1715,Kazipur,84.072,26.676,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1438,Jarauli,80.871,25.724,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1422,Jamuhar,82.913,25.109,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1420,Jamua,87.475,26.296,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2736,Rajshahi,88.599,24.365,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1412,Jamiria (Shohatganj),82.924,27.345,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2741,Ramapur,82.085,26.408,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1407,Jamalpur,86.923,25.398,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2577,Patna = Gulzar Bagh,85.203,25.609,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1510,Kachhra,81.089,25.576,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1912,Kutubpur,85.328,25.648,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2676,Pusa Road/Waini,85.687,25.903,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1285,Hasanpur,78.28,28.719,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1162,Gonda Deoria,81.331,27.26,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2849,Rudrapur,83.61,26.429,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1153,Gohri,86.158,25.11,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2672,Purikh,86.585,26.007,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2850,Ruidhasa,87.94,26.237,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2480,Padhua (Gadh),81.615,23.836,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1148,Godhana,82.668,25.978,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2006,Lucknow = Kakori,80.785,26.869,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1567,Kanhauli,86.283,26.281,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2013,Lucknow = Talkotra,80.893,26.829,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1140,Gidha,84.744,25.595,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2023,Machgar,84.273,26.38,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1136,Ghughuli,83.736,27.093,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1133,Ghorbank,86.051,26.556,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1573,Kannauj,79.913,27.051,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2031,Madhopur,85.541,26.281,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2859,Rupin,85.239,24.367,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1586,Kanta,85.683,26.121,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2868,Sadullahnagar,82.651,27.345,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3046,Shrikunth Chakpara,87.803,24.796,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1494,Jitaura,85.061,26.484,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2038,Madhubani,86.071,26.346,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2039,Madhukarpur,82.965,27.189,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2041,Madhurapur,84.959,26.439,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1597,Kara Bheem,85.374,26.472,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1085,Gaura,82.55,26.682,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2045,Mahadeva,87.637,26.141,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1082,Garura,84.184,25.132,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2048,Mahadeva,81.688,27.8,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1161,Gonda,81.961,27.133,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2488,Pakdi,84.026,25.468,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1282,Harsingpur Pakri,86.211,26.045,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2844,Rudauli,81.75,26.749,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2797,Rasulpur (Derni),84.502,26.0,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1925,Lahata,86.218,26.119,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1272,Harnahi,84.812,26.939,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1271,Harlakhi,85.984,26.637,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1270,Haritha,86.231,26.092,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2508,Panauti,85.53,27.563,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1931,Lakhahiya Kala,81.622,27.942,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1939,Lakhpera-Bhawaniganj,81.578,25.817,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1261,Haribela,85.596,26.73,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1941,Lalapur,81.624,25.304,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1952,Laltakhera,80.391,26.504,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2801,Ratikar,86.204,26.344,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2804,Ratnupur,86.203,25.206,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1957,Lamkana Dubepur,82.159,26.403,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1241,Hakimabad,85.819,25.858,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1967,Laukahi,86.557,26.475,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1968,Laukariya,84.736,26.928,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1969,Lauria,86.521,25.036,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2811,Raxaul,84.853,26.98,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2819,Reusa,81.217,27.545,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1973,Layara,78.093,24.168,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1202,Gulariha,83.231,27.014,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1201,Gulabganj,77.793,24.123,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1984,Loha/Bangal Tola,85.875,26.354,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1179,Gorakhpur = Kunraghat,83.429,26.727,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1178,Gorakhpur = Khorabar/Jangal Sikri,83.451,26.707,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1550,Kamal Dah,85.553,26.647,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1171,Gorakhpur = Alinagar,83.374,26.758,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_713,Charaut,85.796,26.526,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1174,Gorakhpur = Girdharganj,83.419,26.742,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_471,Bhado,87.958,25.24,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_526,Bhilampur,83.006,26.281,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_79,Alinagar,86.259,26.072,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3137,Sonepur,85.166,25.698,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3138,Sonkhar,84.345,27.178,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_250,Bahadurganj,87.828,26.264,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_354,Barauli,84.579,26.4,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3308,Udaipur,85.647,25.856,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_481,Bhagwatpur,84.89,26.03,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_246,Bagodar,85.434,24.855,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_654,Butwal,83.45,27.696,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3300,Turkailee,82.356,27.016,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_152,Anandpur Sahora,85.931,26.057,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_660,Chaf,84.114,26.825,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_663,Chaikia Nagar,83.22,25.049,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_474,Bhagalpur,87.001,25.25,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_589,Bilaspur (West),85.75,26.022,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_600,Biraul,86.243,25.942,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_588,Bilaspur (East),85.881,26.022,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3297,Tumaul,86.314,26.092,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_614,Bishanpur,85.806,26.054,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3366,Vasantpur/Basantpur,84.665,27.103,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_469,Bhadaiya,82.176,26.177,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3370,Vijapur,84.986,26.465,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_667,Chainpur Marwatia,82.927,26.888,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_167,Ara,84.66,25.556,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_169,Araria,87.465,26.135,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_467,Bettiah,84.502,26.801,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_382,Bariapur,85.179,26.303,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_464,Betauna,85.866,26.433,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_584,Bikrampur,85.743,25.84,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_38,Ahirauli Lala,82.816,27.14,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3316,Ujaniya,82.565,27.262,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_81,Alipur Mohainipur,78.584,27.281,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_405,Basantpur,84.744,26.99,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_325,Banka,86.92,24.88,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3326,Unahoto Singra (Dupchanchia),89.117,24.88,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_612,Bisaul,85.803,26.053,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_298,Balni Mehath,86.248,26.272,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3233,Tekuna,86.98,26.278,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3080,Simri Bhorha,86.6,25.754,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_301,Balrampur,82.177,27.431,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3087,Singawar (Isanagar),81.165,27.849,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_623,Bochi,87.492,26.205,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3331,Uparhati,81.291,24.523,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_312,Bandwar,86.16,25.509,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3241,Terhagach,87.689,26.38,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_315,Bangitola,88.0,25.0,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3124,Sohat,86.203,26.106,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3224,Tarserai,86.013,26.193,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3076,Simra,87.074,25.391,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_132,Ambikapur,83.182,23.135,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_326,Bankatwa,85.066,26.83,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_331,Bannubagicha,86.177,25.113,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_334,Bansbari,87.426,26.189,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_267,Bairgania,85.276,26.737,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_265,Baikunthpur,85.152,26.825,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_335,Bansdih,85.927,25.981,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_336,Bansi,82.931,27.174,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_603,Birha,86.071,25.799,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3220,Targir,85.467,24.73,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3249,Thakurpur No 2,83.381,26.897,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_645,Bulhawa,83.956,27.158,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_515,Bhatpar Rani,84.029,26.31,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_128,Ambari,88.505,26.644,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3318,Ukahi,86.567,25.938,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_677,Chakpar,85.402,25.038,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_617,Bishnupur/Vishnupur,85.05,25.905,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3111,Sishania,82.652,27.494,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3101,Sireya (Bhagwanpur Haat),84.685,26.098,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_415,Basupur Paharpur,81.759,25.968,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_185,Askaul,86.247,26.047,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_552,Bhore,84.109,26.448,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3152,Sugauli,84.72,26.756,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3387,Vishnupur,85.172,25.177,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3108,Sirsa,82.092,25.258,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_442,Belbari,87.467,26.311,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_440,Belauni,85.892,25.211,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_695,Chander Saina,85.789,26.543,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_22,Agra = Kamla Nagar,78.025,27.214,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_421,Bathnaha,85.576,26.651,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_426,Bauna Jyot,82.541,27.305,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3280,Tirma,85.243,24.642,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3399,Walipur,86.139,25.251,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_13,Adhlar,86.311,25.892,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_204,Azamgarh,83.185,26.073,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_202,Awapur,85.661,26.509,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_427,Bauri Dih,85.248,25.074,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3413,Yogia/Yogipur,85.42,25.324,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_05,Aber Gaon,81.014,24.7,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3049,Shukul Patti,84.084,26.816,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_709,Chanrarni,87.472,26.211,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_414,Basukhinath,87.08,24.389,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_553,Bhorha,87.662,26.394,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_682,Chalki (Khodavandpur),86.049,25.71,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3110,Sirsiya,81.714,27.916,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_409,Basdila,82.968,26.837,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3386,Vilalpat (Asmauli),78.54,28.7,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3171,Supaul,86.601,26.108,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_406,Basantpur,83.747,26.571,macroseismic,0.0463,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2583,Patna = Yadav Colony,85.085,25.635,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2580,Patna = Pataliputra Industrial Area,85.106,25.634,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3244,Teus,85.716,25.25,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_271,Bajaura,81.604,29.602,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_268,Bairiya,85.159,24.789,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1753,Khansama Tola,84.31,26.367,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1752,Khanpur,85.927,25.863,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3248,Thakurganj,88.126,26.427,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2581,Patna = Phulwarisharif,85.079,25.577,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2582,Patna = Strand Road,85.116,25.605,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1802,Kishanpur,86.68,26.214,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1766,Khatima,79.696,28.92,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_264,Baikunthpur,84.786,26.272,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_276,Bakawer,83.244,24.694,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_261,Baijnathpur,86.645,25.891,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1797,Kiraoli,77.785,27.136,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_259,Bahraich,81.6,27.58,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1793,Khutauna,86.401,26.501,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_207,Babarpur,79.321,26.561,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3255,Thari Bar,84.127,26.775,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_255,Baheri,86.058,25.946,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1751,Khanpur,83.056,25.385,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_275,Bakaner,75.158,22.18,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_223,Bachrawan,81.112,26.471,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_219,Babura,82.45,25.2,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1765,Khatauli,77.731,29.276,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1764,Kharupetia,92.13,26.519,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2573,Patna = Exhibition Road,85.143,25.613,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3237,Tendua,81.863,22.258,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_291,Balia,86.355,25.399,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_2574,Patna = Frazer Road,85.137,25.61,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1819,Kolkata = 8 Saptgachi Road,88.414,22.619,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1761,Kharika,85.264,26.238,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1818,Kolkata = 74 Beltala Street,88.353,22.529,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_3278,Tintanga Karari,87.231,25.316,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_290,Balia,84.149,25.758,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
ms_1759,Khargupur,81.988,27.366,macroseismic,0.03243,0.52,Martin_at_al_2015_PanjamaniEtAl2016
