# 20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:SCARDEC
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,ParkerEtAl2020SInter,ZhaoEtAl2006SInter
t_2142,-85.44975,10.87998,0.09803353,0.12495422,0.11700096
t_2143,-85.40483,10.87998,0.10150852,0.13366807,0.11553808
t_2144,-85.49466,10.87998,0.09587745,0.11700486,0.11720705
t_2145,-85.49466,10.92409,0.07942494,0.09522169,0.08863205
t_2146,-85.44975,10.92409,0.07878738,0.09854664,0.088582925
t_2147,-85.22517,10.79175,0.084916435,0.113313355,0.091239035
t_2148,-85.18025,10.79175,0.095094875,0.12610476,0.111994535
t_2149,-85.13534,10.79175,0.07312749,0.09163613,0.08592711
t_215,-85.00059,9.99654,0.2433321,0.33656758,0.28824556
t_2150,-85.22517,10.83587,0.098198496,0.13157926,0.10949076
t_2151,-85.18025,10.83587,0.08795905,0.11529144,0.106091745
t_2152,-85.13534,10.83587,0.075283825,0.09455992,0.08110684
t_2153,-85.22517,10.87998,0.08489789,0.113642424,0.10402913
t_2154,-85.18025,10.87998,0.08466695,0.110399336,0.100549065
t_2155,-85.13534,10.87998,0.077422895,0.09636642,0.0968049
t_2156,-85.13534,10.92409,0.090711296,0.11388443,0.09284267
t_2157,-85.22517,10.92409,0.093640864,0.12514806,0.09882003
t_2158,-85.18025,10.92409,0.09810874,0.12757911,0.09646126
t_2159,-85.13534,10.96819,0.09190255,0.11724612,0.088296294
t_216,-85.04551,9.99654,0.24722955,0.35526696,0.29576412
t_2160,-85.22517,10.96819,0.08790297,0.11825517,0.09386496
t_2161,-85.18025,10.96819,0.080025285,0.105447456,0.09062027
t_2162,-85.13534,11.01228,0.088396065,0.11469859,0.084034584
t_2163,-85.18025,11.01228,0.087534845,0.11591834,0.08706027
t_2164,-85.22517,11.01228,0.07576869,0.10288234,0.08914139
t_2165,-85.22517,11.05636,0.084570095,0.11471098,0.085560516
t_2166,-85.13534,11.05636,0.08288722,0.10917121,0.07994621
t_2167,-85.35992,10.92409,0.096303046,0.13023423,0.10814024
t_2168,-85.315,10.92409,0.09013774,0.12300706,0.105321206
t_2169,-85.35992,10.96819,0.093810275,0.12732619,0.10288374
t_217,-85.09042,9.99654,0.25031167,0.37072328,0.3018918
t_2170,-85.315,10.96819,0.07725642,0.105593786,0.07934906
t_2171,-85.27008,10.96819,0.087339535,0.119265504,0.09708246
t_2172,-85.315,11.01228,0.08329085,0.11461925,0.095057644
t_2173,-85.27008,11.01228,0.086782955,0.11863665,0.09219616
t_2174,-85.35992,11.01228,0.089919835,0.12248167,0.0976471
t_2175,-85.35992,11.05636,0.09560247,0.12869486,0.093501516
t_2176,-85.27008,11.05636,0.08074342,0.11113461,0.08742097
t_2177,-85.40483,10.92409,0.08128825,0.10686865,0.087443754
t_2178,-85.44975,10.96819,0.09185846,0.11921022,0.10676611
t_2179,-85.49466,10.96819,0.07971563,0.09775798,0.08508744
t_218,-85.00059,10.04078,0.22573535,0.31140518,0.2691501
t_2180,-85.40483,10.96819,0.085575804,0.11435455,0.105140164
t_2181,-85.40483,11.01228,0.083420336,0.11203407,0.09993106
t_2182,-85.49466,11.01228,0.08478642,0.10628878,0.08190214
t_2183,-85.44975,11.01228,0.08377956,0.109370135,0.101864435
t_2184,-85.40483,11.05636,0.089592874,0.120323345,0.094743684
t_2185,-85.49466,11.05636,0.10751291,0.13333443,0.10015006
t_2186,-85.44975,11.05636,0.09901086,0.12830311,0.09796168
t_2187,-83.92261,10.61522,0.06539467,0.08045193,0.05731157
t_2188,-83.8777,10.65936,0.0584242,0.07313956,0.05042006
t_2189,-83.96753,10.65936,0.06464708,0.08135034,0.057208095
t_219,-83.83278,9.73103,0.034616023,0.035991907,0.0370247
t_2190,-83.92261,10.65936,0.061241828,0.07680787,0.053885095
t_2191,-83.8777,10.7035,0.05546516,0.07010804,0.048194643
t_2192,-83.92261,10.7035,0.056572482,0.07181993,0.051048122
t_2193,-83.96753,10.7035,0.060326207,0.077038065,0.053832132
t_2194,-83.92261,10.74763,0.044560503,0.056670934,0.04809612
t_2195,-83.96753,10.74763,0.049113553,0.063206896,0.05050199
t_2196,-83.8777,10.74763,0.04585334,0.058017418,0.045669965
t_2197,-83.96753,10.79175,0.04458667,0.057355747,0.048142623
t_2198,-83.92261,10.79175,0.044945054,0.057427164,0.04598638
t_2199,-83.8777,10.79175,0.03973006,0.049947828,0.043837793
t_22,-83.8777,9.421,0.03302617,0.037115924,0.03224882
t_220,-83.96753,9.73103,0.038050927,0.038327582,0.036303345
t_2200,-83.8777,10.83587,0.039357852,0.049504563,0.042132843
t_2201,-83.96753,10.83587,0.042144075,0.054062102,0.046035092
t_2202,-83.92261,10.83587,0.042826314,0.054612156,0.04407299
t_2203,-83.8777,10.87998,0.041876532,0.052821394,0.04052611
t_2204,-83.96753,10.87998,0.04207982,0.053913116,0.04410152
t_2205,-83.92261,10.87998,0.039658327,0.050212573,0.042299826
t_2206,-83.92261,10.92409,0.04739342,0.060324974,0.041079853
t_2207,-84.23702,10.79175,0.052154236,0.070305854,0.06027234
t_2208,-84.14719,10.79175,0.05956291,0.07938259,0.056953076
t_2209,-84.19211,10.79175,0.05509827,0.07407436,0.058298532
t_221,-83.8777,9.7753,0.03969111,0.03940421,0.041138746
t_2210,-84.23702,10.83587,0.052739795,0.07109463,0.057571568
t_2211,-84.19211,10.83587,0.0541313,0.07264042,0.055675652
t_2212,-84.14719,10.83587,0.057295416,0.07630295,0.05436957
t_2213,-84.14719,10.87998,0.05241704,0.06961693,0.051359065
t_2214,-84.23702,10.87998,0.04945701,0.06626038,0.054958247
t_2215,-84.19211,10.87998,0.044757426,0.059293818,0.053163186
t_2216,-84.23702,10.92409,0.045777995,0.06075096,0.052442968
t_2217,-84.01244,10.79175,0.04535774,0.058819253,0.05026645
t_2218,-84.05736,10.79175,0.057671957,0.07567968,0.0529149
t_2219,-84.10227,10.79175,0.058637165,0.07755192,0.05495178
t_222,-83.96753,9.7753,0.045552302,0.04604658,0.0406454
t_2220,-84.10227,10.83587,0.052420884,0.069368556,0.051865537
t_2221,-84.05736,10.83587,0.04927527,0.06466674,0.049940933
t_2222,-84.01244,10.83587,0.053328663,0.06945769,0.048526593
t_2223,-84.05736,10.87998,0.051358953,0.0672292,0.047734402
t_2224,-84.10227,10.87998,0.051697858,0.06818226,0.049549066
t_2225,-84.01244,10.87998,0.044740837,0.05795117,0.045916315
t_2226,-84.01244,10.92409,0.04842988,0.06260109,0.04397604
t_2227,-83.8777,10.92409,0.03815422,0.0476499,0.038996402
t_2228,-83.96753,10.92409,0.049011614,0.062912956,0.042761575
t_2229,-83.92261,10.96819,0.03978349,0.049978726,0.039042603
t_223,-83.83278,9.7753,0.045446433,0.047432043,0.051744558
t_2230,-83.8777,10.96819,0.03746345,0.04649647,0.03753008
t_2231,-83.96753,10.96819,0.047233798,0.060256798,0.04103199
t_2232,-83.92261,11.01228,0.04703568,0.059305523,0.03793719
t_2233,-83.8777,11.01228,0.03866563,0.047810875,0.036118086
t_2234,-83.96753,11.01228,0.039356187,0.04947531,0.03895165
t_2235,-83.96753,11.05636,0.04557861,0.057357784,0.037801933
t_2236,-83.92261,11.05636,0.046393517,0.05813893,0.036459286
t_2237,-84.05736,10.92409,0.041208897,0.053244814,0.045669764
t_2238,-84.10227,10.92409,0.04663538,0.06111202,0.047367893
t_2239,-84.10227,10.96819,0.049168777,0.06410547,0.045300502
t_224,-83.92261,9.7753,0.03875152,0.038378228,0.03890786
t_2240,-84.05736,10.96819,0.03996527,0.05126962,0.043718565
t_2241,-84.01244,10.96819,0.041136906,0.05255989,0.042143796
t_2242,-84.01244,11.01228,0.046718284,0.05963051,0.040847044
t_2243,-84.10227,11.01228,0.04139029,0.053251326,0.04333222
t_2244,-84.05736,11.01228,0.04218139,0.054000102,0.041862573
t_2245,-84.05736,11.05636,0.040574875,0.05145192,0.04009019
t_2246,-84.10227,11.05636,0.037558433,0.047584765,0.04145323
t_2247,-84.19211,10.92409,0.04802647,0.063719496,0.05076018
t_2248,-84.14719,10.92409,0.049321093,0.065132104,0.04906636
t_2249,-84.19211,10.96819,0.050451964,0.06656995,0.04846373
t_225,-83.92261,9.81956,0.05033337,0.050119787,0.053722247
t_2250,-84.14719,10.96819,0.041484587,0.053955972,0.046884418
t_2251,-84.23702,10.96819,0.05004921,0.066316806,0.05003068
t_2252,-84.19211,11.01228,0.038764916,0.049940627,0.03665269
t_2253,-84.23702,11.01228,0.04499835,0.058962148,0.047722254
t_2254,-84.14719,11.01228,0.046531323,0.060538862,0.04480362
t_2255,-84.23702,11.05636,0.03924935,0.05047562,0.045516703
t_2256,-84.19211,11.05636,0.04426542,0.057323538,0.04417402
t_2257,-84.14719,11.05636,0.039445058,0.05045472,0.042816855
t_2258,-84.23702,11.10044,0.041292034,0.05300901,0.043411482
t_2259,-84.19211,11.10044,0.04473025,0.057468697,0.04217255
t_226,-83.83278,9.81956,0.04600762,0.046247646,0.045109432
t_2260,-84.14719,11.10044,0.039746564,0.050506104,0.040918324
t_2261,-84.19211,11.14452,0.040136892,0.05084727,0.040261805
t_2262,-84.14719,11.14452,0.03541174,0.044151828,0.039103806
t_2263,-84.23702,11.14452,0.04197915,0.053520452,0.04140389
t_2264,-84.19211,11.18858,0.0362619,0.045162216,0.038439244
t_2265,-84.14719,11.18858,0.03421205,0.04216527,0.03737053
t_2266,-84.23702,11.18858,0.037659686,0.047230996,0.03949164
t_2267,-84.01244,11.05636,0.0442135,0.05591361,0.0391616
t_2268,-84.10227,11.10044,0.033338167,0.041315172,0.031413957
t_2269,-84.05736,11.10044,0.037719253,0.047214188,0.038393505
t_227,-83.8777,9.81956,0.060493264,0.059961826,0.051911898
t_2270,-84.01244,11.10044,0.041654248,0.05212342,0.037134845
t_2271,-84.01244,11.14452,0.04561356,0.05701618,0.035994064
t_2272,-84.10227,11.14452,0.036580972,0.045560483,0.037936933
t_2273,-84.05736,11.14452,0.035757333,0.04419239,0.03676747
t_2274,-84.01244,11.18858,0.036105394,0.04401343,0.03412688
t_2275,-84.05736,11.18858,0.030324385,0.036406305,0.027891086
t_2276,-84.10227,11.18858,0.031948797,0.03884395,0.028748766
t_2277,-83.8777,11.05636,0.043150906,0.05338271,0.035139143
t_2278,-83.8777,11.10044,0.038465302,0.04686662,0.033436224
t_2279,-83.92261,11.10044,0.04478424,0.055614095,0.035034984
t_228,-83.96753,9.81956,0.042094108,0.040803105,0.044301026
t_2280,-83.96753,11.10044,0.045495164,0.056898493,0.036283117
t_2281,-83.8777,11.14452,0.043450415,0.053186934,0.032516193
t_2282,-83.92261,11.14452,0.039851375,0.04865608,0.033660945
t_2283,-83.96753,11.14452,0.040629357,0.050017007,0.03482171
t_2284,-83.96753,11.18858,0.0412345,0.050421808,0.0334155
t_2285,-83.8777,11.18858,0.04320817,0.05258331,0.03336881
t_2286,-83.92261,11.18858,0.041615307,0.05063154,0.032335635
t_2287,-85.00059,10.79175,0.08224702,0.09888562,0.097788915
t_2288,-85.09042,10.79175,0.08309902,0.10414729,0.10474565
t_2289,-85.04551,10.79175,0.08243488,0.10025689,0.10106483
t_229,-84.19211,9.73103,0.06759331,0.0738034,0.066627875
t_2290,-85.09042,10.83587,0.07642077,0.09172202,0.07795228
t_2291,-85.04551,10.83587,0.09088466,0.10565688,0.09539756
t_2292,-85.00059,10.83587,0.08968126,0.1024736,0.09205216
t_2293,-85.00059,10.87998,0.0851465,0.089646116,0.085188426
t_2294,-85.09042,10.87998,0.08808346,0.104217485,0.09271954
t_2295,-85.04551,10.87998,0.090600446,0.100780465,0.08915864
t_2296,-85.09042,10.92409,0.09068722,0.10848011,0.08902231
t_2297,-84.82093,10.79175,0.09062863,0.11570444,0.08811201
t_2298,-84.91076,10.83587,0.08798853,0.10625985,0.08797662
t_2299,-84.82093,10.83587,0.087185025,0.10959891,0.083478235
t_23,-83.92261,9.421,0.035120547,0.039793063,0.033784088
t_230,-84.14719,9.7753,0.069021165,0.06964584,0.06484318
t_2300,-84.86584,10.83587,0.08681165,0.1073268,0.08582435
t_2301,-84.95567,10.83587,0.08220389,0.095141426,0.088926196
t_2302,-84.91076,10.87998,0.08514088,0.10059472,0.082980774
t_2303,-84.95567,10.87998,0.085964195,0.09678765,0.08438076
t_2304,-84.82093,10.87998,0.08369701,0.103481434,0.079021305
t_2305,-84.86584,10.87998,0.08188009,0.0990249,0.08112906
t_2306,-84.86584,10.92409,0.08189533,0.0989854,0.076843455
t_2307,-84.95567,10.92409,0.08446247,0.09592815,0.08027939
t_2308,-84.91076,10.92409,0.08576842,0.10186782,0.08397922
t_2309,-84.91076,10.96819,0.07835894,0.09302694,0.07493665
t_231,-84.19211,9.7753,0.08465154,0.090451516,0.09070515
t_2310,-84.95567,10.96819,0.0817838,0.0961461,0.07687642
t_2311,-84.86584,10.96819,0.08002116,0.09653063,0.07783714
t_2312,-84.91076,11.01228,0.07889126,0.09628891,0.07624953
t_2313,-84.95567,11.01228,0.08006559,0.09781529,0.078480594
t_2314,-84.86584,11.01228,0.0758981,0.091895126,0.07401562
t_2315,-84.91076,11.05636,0.05309012,0.06303908,0.06739232
t_2316,-84.86584,11.05636,0.05123003,0.059317254,0.065342575
t_2317,-84.68618,10.92409,0.07166059,0.08636641,0.06890423
t_2318,-84.68618,10.96819,0.066224225,0.07555325,0.06519869
t_2319,-84.77601,10.96819,0.07064528,0.08149728,0.06862423
t_232,-84.23702,9.7753,0.08016648,0.08926713,0.07689291
t_2320,-84.82093,10.96819,0.076416284,0.09138066,0.07556642
t_2321,-84.7311,10.96819,0.06462548,0.07183428,0.06666731
t_2322,-84.68618,11.01228,0.06202333,0.06667353,0.06179857
t_2323,-84.77601,11.01228,0.071011715,0.080987394,0.06918497
t_2324,-84.82093,11.01228,0.074273765,0.08809705,0.07167689
t_2325,-84.7311,11.01228,0.06762948,0.07314277,0.06674808
t_2326,-84.77601,11.05636,0.06650963,0.07596842,0.061768014
t_2327,-85.00059,10.92409,0.08544562,0.09241381,0.08202795
t_2328,-85.04551,10.92409,0.08771554,0.09833899,0.0851132
t_2329,-85.04551,10.96819,0.08716708,0.103799365,0.081763536
t_233,-84.14719,9.81956,0.0659576,0.06418761,0.06561944
t_2330,-85.09042,10.96819,0.08861122,0.10900086,0.084954076
t_2331,-85.00059,10.96819,0.08422186,0.09823398,0.079042755
t_2332,-85.04551,11.01228,0.08281146,0.102371365,0.078297384
t_2333,-85.00059,11.01228,0.08135316,0.09939555,0.07578136
t_2334,-85.09042,11.01228,0.089220904,0.11339811,0.08652867
t_2335,-85.04551,11.05636,0.07947003,0.101262525,0.07476595
t_2336,-85.09042,11.05636,0.08108131,0.1049629,0.07728576
t_2337,-84.7311,11.05636,0.061992176,0.06632803,0.0598329
t_2338,-84.68618,11.05636,0.06271057,0.0691859,0.058898717
t_2339,-84.82093,11.05636,0.049197048,0.05461941,0.06324847
t_234,-84.19211,9.81956,0.089000694,0.092546545,0.09294566
t_2340,-84.7311,11.10044,0.054791998,0.060617734,0.056934185
t_2341,-84.82093,11.10044,0.047512088,0.05429341,0.060394906
t_2342,-84.77601,11.10044,0.045763403,0.0500946,0.058543935
t_2343,-84.68618,11.10044,0.059136834,0.067607455,0.05625772
t_2344,-84.7311,11.14452,0.05220298,0.060818408,0.05453221
t_2345,-84.77601,11.14452,0.058136802,0.069558024,0.05665773
t_2346,-84.68618,11.14452,0.057900988,0.06913613,0.05377112
t_2347,-84.95567,11.05636,0.054858908,0.06619881,0.0694597
t_2348,-84.86584,11.10044,0.049278006,0.058362488,0.06231475
t_2349,-84.95567,11.10044,0.05264327,0.065262794,0.06624237
t_235,-84.23702,9.81956,0.080493815,0.08546815,0.08055443
t_2350,-84.91076,11.10044,0.050983064,0.06198041,0.06425855
t_2351,-84.86584,11.14452,0.047508605,0.0576618,0.05944299
t_2352,-84.95567,11.14452,0.050536804,0.06392121,0.06311723
t_2353,-84.91076,11.14452,0.049022414,0.060855903,0.06125186
t_2354,-84.95567,11.18858,0.048527606,0.062252123,0.060103964
t_2355,-84.86584,11.18858,0.04581966,0.056789864,0.056684982
t_2356,-84.91076,11.18858,0.047159646,0.05952006,0.058363225
t_2357,-85.00059,11.05636,0.07615996,0.09559158,0.07241692
t_2358,-85.09042,11.10044,0.05776511,0.07555943,0.07276293
t_2359,-85.04551,11.10044,0.05600033,0.0718876,0.07047296
t_236,-84.14719,9.86382,0.062733166,0.062320124,0.060349528
t_2360,-85.00059,11.10044,0.05430214,0.068484455,0.06830347
t_2361,-85.09042,11.14452,0.05524913,0.073277034,0.06919438
t_2362,-85.00059,11.14452,0.052065626,0.06694963,0.0650535
t_2363,-85.04551,11.14452,0.053629912,0.07005002,0.067076035
t_2364,-85.00059,11.18858,0.04992442,0.06499447,0.061912425
t_2365,-85.04551,11.18858,0.05518639,0.07321138,0.06379611
t_2366,-85.09042,11.18858,0.052845374,0.07064779,0.06576186
t_2367,-84.82093,11.14452,0.0460116,0.0543871,0.057693936
t_2368,-84.82093,11.18858,0.0445271,0.05414357,0.055074584
t_2369,-84.7311,11.18858,0.048624754,0.058538955,0.052120857
t_237,-84.19211,9.86382,0.0687241,0.06837881,0.06984083
t_2370,-84.68618,11.18858,0.05255429,0.0640121,0.05079216
t_2371,-84.77601,11.18858,0.05771891,0.07134027,0.054139502
t_2372,-84.68618,11.23264,0.04682382,0.05776309,0.04847195
t_2373,-84.7311,11.23264,0.057032272,0.0717626,0.050303493
t_2374,-84.77601,11.23264,0.059130646,0.07500672,0.05167031
t_2375,-84.82093,11.23264,0.043022215,0.05336327,0.05253178
t_2376,-84.77601,11.27669,0.0476032,0.06012953,0.04873893
t_2377,-85.00059,11.23264,0.04787779,0.06276054,0.058898225
t_2378,-85.09042,11.23264,0.050557554,0.06781488,0.062480193
t_2379,-85.04551,11.23264,0.04919333,0.06525852,0.060652718
t_238,-84.23702,9.86382,0.0927443,0.097509995,0.08452587
t_2380,-85.04551,11.27669,0.04713264,0.06258963,0.05765707
t_2381,-85.09042,11.27669,0.048387118,0.06488582,0.059358582
t_2382,-85.00059,11.27669,0.045924548,0.06034984,0.056021444
t_2383,-85.04551,11.32074,0.045175694,0.05986014,0.05481228
t_2384,-85.09042,11.32074,0.04633141,0.061935376,0.05639792
t_2385,-85.00059,11.32074,0.044062745,0.057840835,0.053285457
t_2386,-85.00059,11.36478,0.042291474,0.055297054,0.050691057
t_2387,-84.50652,10.96819,0.06445259,0.08342652,0.059482437
t_2388,-84.41668,10.96819,0.05727466,0.075671524,0.055964794
t_2389,-84.4616,10.96819,0.06108899,0.08002252,0.058022853
t_239,-84.05736,9.73103,0.04736061,0.046636183,0.046204492
t_2390,-84.41668,11.01228,0.049814094,0.0650434,0.053231116
t_2391,-84.4616,11.01228,0.059036963,0.076729104,0.05519199
t_2392,-84.50652,11.01228,0.0591812,0.07570415,0.05657961
t_2393,-84.41668,11.05636,0.0585908,0.0765083,0.051203866
t_2394,-84.4616,11.05636,0.05604517,0.07231711,0.05251052
t_2395,-84.50652,11.05636,0.05674762,0.07214396,0.05383193
t_2396,-84.50652,11.10044,0.053505857,0.067740835,0.051238492
t_2397,-84.64126,10.96819,0.06499724,0.076870665,0.06383611
t_2398,-84.59635,10.96819,0.062883444,0.07702576,0.06241213
t_2399,-84.55143,10.96819,0.06584845,0.083628826,0.06095132
t_24,-83.96753,9.421,0.031404976,0.03425068,0.03509116
t_240,-84.01244,9.7753,0.044215374,0.04348377,0.044234056
t_2400,-84.64126,11.01228,0.06203614,0.0713396,0.060643524
t_2401,-84.55143,11.01228,0.06343005,0.079773545,0.057968516
t_2402,-84.59635,11.01228,0.05980929,0.07195251,0.059336323
t_2403,-84.59635,11.05636,0.05367686,0.06370633,0.055844475
t_2404,-84.55143,11.05636,0.05705397,0.0708295,0.055155277
t_2405,-84.64126,11.05636,0.05919459,0.06785456,0.057725
t_2406,-84.59635,11.10044,0.0511221,0.061175846,0.053186737
t_2407,-84.37177,11.01228,0.055932127,0.073702045,0.05247194
t_2408,-84.32685,11.01228,0.05567786,0.07350982,0.051107902
t_2409,-84.32685,11.05636,0.052491076,0.06872758,0.048654575
t_241,-84.05736,9.7753,0.062534034,0.063249454,0.062653854
t_2410,-84.28194,11.05636,0.04490023,0.058499094,0.046836514
t_2411,-84.37177,11.05636,0.055589672,0.07274972,0.049920116
t_2412,-84.28194,11.10044,0.04343486,0.05605359,0.044627286
t_2413,-84.32685,11.10044,0.045052163,0.058265824,0.045809947
t_2414,-84.37177,11.10044,0.04728045,0.06116206,0.04699151
t_2415,-84.28194,11.14452,0.039881468,0.050755132,0.04252292
t_2416,-84.37177,11.14452,0.047321726,0.060813487,0.044743717
t_2417,-84.4616,11.10044,0.05753307,0.07421567,0.049976904
t_2418,-84.41668,11.10044,0.052285824,0.06757331,0.04873242
t_2419,-84.50652,11.14452,0.051322814,0.06491335,0.0482577
t_242,-84.10227,9.7753,0.0663359,0.06747376,0.07115422
t_2420,-84.41668,11.14452,0.04528829,0.057871744,0.04589197
t_2421,-84.4616,11.14452,0.050122976,0.063964054,0.047064584
t_2422,-84.4616,11.18858,0.043004453,0.054256964,0.044831976
t_2423,-84.41668,11.18858,0.0480993,0.061368648,0.044198595
t_2424,-84.50652,11.18858,0.04447417,0.05581947,0.045972727
t_2425,-84.50652,11.23264,0.046008088,0.057979338,0.0438117
t_2426,-84.41668,11.23264,0.045648582,0.057814166,0.04165945
t_2427,-84.64126,11.10044,0.062027045,0.07439709,0.05502599
t_2428,-84.55143,11.10044,0.05329534,0.0660653,0.051933743
t_2429,-84.59635,11.14452,0.055160925,0.067898385,0.05124804
t_243,-84.10227,9.81956,0.06519122,0.0655916,0.072155066
t_2430,-84.55143,11.14452,0.05114229,0.06369447,0.049466524
t_2431,-84.64126,11.14452,0.057775397,0.07018112,0.052494455
t_2432,-84.59635,11.18858,0.042948645,0.052274857,0.048321508
t_2433,-84.64126,11.18858,0.053000152,0.065204054,0.05008288
t_2434,-84.55143,11.18858,0.051929973,0.06527671,0.047657
t_2435,-84.55143,11.23264,0.051107783,0.0645346,0.045424066
t_2436,-84.59635,11.23264,0.039500248,0.04838181,0.046071388
t_2437,-84.32685,11.14452,0.04245965,0.05432172,0.04362172
t_2438,-84.28194,11.18858,0.034580406,0.0429986,0.03209952
t_2439,-84.37177,11.18858,0.04260539,0.054117296,0.042623863
t_244,-84.01244,9.81956,0.04489469,0.043726195,0.047947086
t_2440,-84.32685,11.18858,0.043553803,0.055394784,0.041559067
t_2441,-84.37177,11.23264,0.045537982,0.0576737,0.04107229
t_2442,-84.28194,11.23264,0.034670934,0.04285823,0.03862977
t_2443,-84.32685,11.23264,0.04572261,0.057851,0.04005104
t_2444,-84.28194,11.27669,0.035267346,0.04336558,0.03684424
t_2445,-84.32685,11.27669,0.03918581,0.04876423,0.037775896
t_2446,-84.37177,11.27669,0.034798678,0.04286025,0.038733747
t_2447,-84.64126,11.23264,0.042324476,0.051816873,0.047249362
t_2448,-84.59635,11.27669,0.046371922,0.058187164,0.04392968
t_2449,-84.64126,11.27669,0.04459759,0.055684157,0.04506169
t_245,-84.05736,9.81956,0.05647948,0.05673781,0.05167713
t_2450,-84.55143,11.27669,0.051226776,0.06492388,0.04330632
t_2451,-84.64126,11.32074,0.04429362,0.055603575,0.0429729
t_2452,-84.59635,11.32074,0.04813369,0.060706247,0.04235547
t_2453,-84.55143,11.32074,0.04646408,0.058442693,0.041297015
t_2454,-84.64126,11.36478,0.047818497,0.06037454,0.04143752
t_2455,-84.59635,11.36478,0.043787166,0.054848492,0.039956387
t_2456,-84.55143,11.36478,0.04093159,0.0509439,0.03896071
t_2457,-84.4616,11.23264,0.039758146,0.049727544,0.04272251
t_2458,-84.50652,11.27669,0.043991245,0.055253886,0.041766457
t_2459,-84.41668,11.27669,0.038686045,0.048207194,0.039717685
t_246,-84.10227,9.86382,0.053042628,0.051482767,0.055573914
t_2460,-84.4616,11.27669,0.038231965,0.047538113,0.04072848
t_2461,-84.41668,11.32074,0.044001687,0.05499715,0.03830105
t_2462,-84.4616,11.32074,0.043817554,0.054836553,0.038842134
t_2463,-84.50652,11.32074,0.0485834,0.061316546,0.040270012
t_2464,-84.50652,11.36478,0.039149456,0.04847167,0.037995152
t_2465,-84.41668,11.36478,0.035901435,0.04391951,0.03614627
t_2466,-84.4616,11.36478,0.043169584,0.053681698,0.03746728
t_2467,-84.37177,11.32074,0.039807163,0.04933267,0.036948506
t_2468,-84.28194,11.32074,0.03594014,0.043919288,0.03515761
t_2469,-84.32685,11.32074,0.040642105,0.050286986,0.036040414
t_247,-84.01244,9.86382,0.05714165,0.057232417,0.068526894
t_2470,-84.37177,11.36478,0.04214644,0.05203329,0.035650935
t_2471,-84.28194,11.36478,0.039761823,0.048528034,0.033934843
t_2472,-84.32685,11.36478,0.038357623,0.04687927,0.034400146
t_2473,-84.37177,11.40881,0.0363735,0.044068534,0.033664785
t_2474,-84.32685,11.40881,0.041394543,0.050470263,0.033212222
t_2475,-84.28194,11.40881,0.032304395,0.03838036,0.03205609
t_2476,-84.28194,11.45283,0.030887708,0.036182135,0.030629434
t_2477,-84.50652,11.40881,0.037276648,0.045725115,0.036258046
t_2478,-84.41668,11.40881,0.039582625,0.048444223,0.03450418
t_2479,-84.4616,11.40881,0.04145478,0.051078502,0.035759516
t_248,-84.05736,9.86382,0.07614272,0.08243675,0.067812696
t_2480,-84.4616,11.45283,0.039493937,0.048138462,0.033769358
t_2481,-84.41668,11.45283,0.032838963,0.039228905,0.032950073
t_2482,-84.50652,11.45283,0.035609227,0.043221638,0.034612987
t_2483,-84.4616,11.49685,0.036700588,0.044120785,0.032254964
t_2484,-84.41668,11.49685,0.03569877,0.04262304,0.03147831
t_2485,-84.50652,11.49685,0.037909407,0.04589567,0.033054646
t_2486,-84.50652,11.54086,0.034234013,0.040751144,0.03157855
t_2487,-85.18025,11.05636,0.089696296,0.12003146,0.08826424
t_2488,-85.13534,11.10044,0.059612658,0.07943026,0.07516935
t_2489,-85.18025,11.10044,0.061554912,0.08335636,0.07768148
t_249,-83.96753,9.86382,0.050460275,0.04970653,0.047772367
t_2490,-85.22517,11.10044,0.08382885,0.11398582,0.08116243
t_2491,-85.22517,11.14452,0.060542475,0.08327507,0.07606233
t_2492,-85.18025,11.14452,0.058720596,0.0800097,0.07373278
t_2493,-85.13534,11.14452,0.05694062,0.0766169,0.07141301
t_2494,-85.22517,11.18858,0.057616226,0.07933324,0.07200946
t_2495,-85.18025,11.18858,0.05601194,0.07654395,0.069940716
t_2496,-85.13534,11.18858,0.054396633,0.07358497,0.067816235
t_2497,-85.315,11.05636,0.07661265,0.10578628,0.09004196
t_2498,-85.315,11.10044,0.07531074,0.10428996,0.08515237
t_2499,-85.27008,11.10044,0.083228745,0.114021145,0.08369463
t_25,-83.83278,9.421,0.027287092,0.029239966,0.030469127
t_250,-83.92261,9.86382,0.04974492,0.049838033,0.04929619
t_2500,-85.35992,11.10044,0.07260444,0.099846944,0.08739844
t_2501,-85.35992,11.14452,0.08299725,0.11325409,0.08335152
t_2502,-85.27008,11.14452,0.06235067,0.08621389,0.07829343
t_2503,-85.315,11.14452,0.06416622,0.088753745,0.08041742
t_2504,-85.27008,11.18858,0.059201404,0.081865646,0.07398851
t_2505,-85.315,11.18858,0.06078163,0.084088065,0.0758699
t_2506,-85.35992,11.18858,0.062381335,0.08596099,0.07765407
t_2507,-85.40483,11.10044,0.07773182,0.105397545,0.08954935
t_2508,-85.44975,11.10044,0.079278775,0.10491909,0.091685586
t_2509,-85.49466,11.10044,0.090549104,0.11535255,0.09396539
t_251,-83.8777,9.86382,0.045303065,0.045348186,0.04018838
t_2510,-85.40483,11.14452,0.088793375,0.11900273,0.08532045
