# 20010113_M7.7_Subduction median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SInterHigh,MontalvaEtAl2017SInter,ZhaoEtAl2006SInter
t_2088,-89.31529,13.54877,0.5456317,0.55669665,0.5762668
t_2089,-89.29733,13.54877,0.49753445,0.51490915,0.5476024
t_209,-88.38104,13.1642,0.268434,0.3104003,0.33425477
t_2090,-89.27936,13.54877,0.4585419,0.47411916,0.5080522
t_2091,-89.31529,13.56623,0.49321082,0.514141,0.5515574
t_2092,-89.29733,13.56623,0.4792588,0.49394897,0.5249064
t_2093,-89.27936,13.56623,0.44736686,0.45801696,0.48751837
t_2094,-89.27936,13.5837,0.43858883,0.44713297,0.47520036
t_2095,-89.29733,13.5837,0.48239848,0.49052474,0.5128715
t_2096,-89.31529,13.5837,0.47808728,0.49919036,0.53913134
t_2097,-89.36919,13.5837,0.46391174,0.49215534,0.4257158
t_2098,-89.35123,13.5837,0.4793575,0.5059931,0.43547493
t_2099,-89.33326,13.5837,0.5391133,0.54284805,0.55127734
t_21,-88.05765,13.21668,0.18051237,0.19745938,0.21252464
t_210,-88.41698,13.1642,0.27700558,0.32118717,0.34477985
t_2100,-89.38716,13.5837,0.44978145,0.47713265,0.41037843
t_2101,-89.33326,13.60116,0.48066357,0.505231,0.43533063
t_2102,-89.38716,13.60116,0.42973253,0.46010715,0.40770644
t_2103,-89.36919,13.60116,0.47099212,0.49576563,0.5334949
t_2104,-89.35123,13.60116,0.4330799,0.4682213,0.43286029
t_2105,-89.38716,13.61862,0.40280512,0.43694988,0.4071245
t_2106,-89.35123,13.61862,0.5049126,0.5234653,0.5499598
t_2107,-89.44106,13.5837,0.40511298,0.42498663,0.44598928
t_2108,-89.42309,13.5837,0.43384632,0.45242494,0.47049734
t_2109,-89.40512,13.5837,0.41248235,0.443098,0.39210004
t_211,-88.34511,13.1642,0.25928223,0.2989712,0.3229704
t_2110,-89.42309,13.60116,0.3756356,0.40707654,0.37251145
t_2111,-89.44106,13.60116,0.4045024,0.4243977,0.44750232
t_2112,-89.40512,13.60116,0.39342335,0.4262266,0.3905174
t_2113,-89.42309,13.61862,0.4049992,0.43025434,0.37332037
t_2114,-89.44106,13.61862,0.3771428,0.4033152,0.35663554
t_2115,-89.40512,13.61862,0.3927914,0.4247423,0.3902709
t_2116,-89.42309,13.63608,0.38473403,0.4133144,0.37462062
t_2117,-89.31529,13.60116,0.46069765,0.4860814,0.42680264
t_2118,-89.27936,13.60116,0.42896777,0.43980575,0.47213554
t_2119,-89.29733,13.60116,0.4663016,0.4802481,0.5121773
t_212,-88.32715,13.1642,0.25458312,0.29312477,0.31715646
t_2120,-89.27936,13.61862,0.44145188,0.45051047,0.47853187
t_2121,-89.31529,13.61862,0.5032768,0.51998645,0.551051
t_2122,-89.29733,13.61862,0.48743916,0.49837607,0.52399886
t_2123,-89.27936,13.63608,0.45112637,0.46296084,0.4933499
t_2124,-89.31529,13.63608,0.5292334,0.54642415,0.5769916
t_2125,-89.29733,13.63608,0.48910487,0.5088929,0.5513343
t_2126,-89.27936,13.65354,0.48643714,0.49411753,0.5118426
t_2127,-89.36919,13.61862,0.4944673,0.5120208,0.53388447
t_2128,-89.33326,13.61862,0.48395205,0.5096473,0.44187286
t_2129,-89.38716,13.63608,0.4561525,0.4790706,0.5139666
t_213,-88.36308,13.1642,0.26391345,0.30474633,0.32868698
t_2130,-89.35123,13.63608,0.4950661,0.51854247,0.55716825
t_2131,-89.33326,13.63608,0.53576815,0.5511214,0.57389176
t_2132,-89.36919,13.63608,0.48457074,0.50555325,0.5358965
t_2133,-89.36919,13.65354,0.48242232,0.50359416,0.5354758
t_2134,-89.35123,13.65354,0.46921882,0.49949208,0.44526607
t_2135,-89.33326,13.65354,0.52278143,0.5473024,0.59079814
t_2136,-89.38716,13.65354,0.51516306,0.5170894,0.5121389
t_2137,-89.44106,13.63608,0.38798314,0.41191614,0.35952732
t_2138,-89.40512,13.63608,0.40209997,0.43169332,0.39042804
t_2139,-89.44106,13.65354,0.4044013,0.42490196,0.36276305
t_214,-88.36308,13.18169,0.26125503,0.3005171,0.32498342
t_2140,-89.40512,13.65354,0.3827218,0.41386116,0.3896857
t_2141,-89.42309,13.65354,0.47067538,0.47619528,0.47417638
t_2142,-89.42309,13.671,0.44328064,0.4575845,0.47383562
t_2143,-89.44106,13.671,0.40615156,0.42624757,0.3657334
t_2144,-89.40512,13.671,0.41185352,0.43708524,0.3866385
t_2145,-89.40512,13.68846,0.4524294,0.46545544,0.47986996
t_2146,-89.42309,13.68846,0.37744728,0.40372264,0.37275705
t_2147,-89.31529,13.65354,0.54210675,0.5671005,0.48695385
t_2148,-89.29733,13.65354,0.53614074,0.5585122,0.6038039
t_2149,-89.31529,13.671,0.5399581,0.5714238,0.5055924
t_215,-88.30918,13.1642,0.24984653,0.28724176,0.31128156
t_2150,-89.27936,13.671,0.53733045,0.5143208,0.501608
t_2151,-89.29733,13.671,0.6468891,0.6649581,0.6943606
t_2152,-89.31529,13.68846,0.54712176,0.5665264,0.5967427
t_2153,-89.29733,13.68846,0.5599569,0.57856184,0.60815805
t_2154,-89.27936,13.68846,0.45766827,0.4750666,0.50625277
t_2155,-89.27936,13.70591,0.34447038,0.3701132,0.35105446
t_2156,-89.31529,13.70591,0.42926937,0.4573605,0.4139745
t_2157,-89.36919,13.671,0.43831855,0.46704593,0.41833484
t_2158,-89.33326,13.671,0.53710234,0.5583509,0.5923374
t_2159,-89.38716,13.671,0.44623926,0.46841004,0.40064412
t_216,-88.29121,13.1642,0.24510741,0.28136277,0.3053877
t_2160,-89.35123,13.671,0.5042554,0.5247881,0.5563771
t_2161,-89.35123,13.68846,0.41713262,0.44953576,0.42348528
t_2162,-89.36919,13.68846,0.42594936,0.45289177,0.4048492
t_2163,-89.33326,13.68846,0.4715242,0.50079423,0.44678238
t_2164,-89.38716,13.68846,0.4687478,0.4809081,0.49307442
t_2165,-89.33326,13.70591,0.46593034,0.4846916,0.5149177
t_2166,-89.38716,13.70591,0.39946967,0.42291307,0.37544072
t_2167,-89.44106,13.68846,0.37251273,0.39779285,0.36753765
t_2168,-89.44106,13.70591,0.41614154,0.43253866,0.3667805
t_2169,-89.40512,13.70591,0.4541536,0.46208495,0.46648717
t_217,-88.27325,13.1642,0.24039629,0.2755234,0.29951182
t_2170,-89.42309,13.70591,0.41743106,0.43407637,0.46299455
t_2171,-89.44106,13.72337,0.4199028,0.43305996,0.45622417
t_2172,-89.42309,13.72337,0.46488637,0.46278808,0.44985175
t_2173,-89.40512,13.72337,0.4310109,0.4398785,0.44784823
t_2174,-89.44106,13.74082,0.4208328,0.42929286,0.44082165
t_2175,-89.40512,13.74082,0.45497486,0.44556913,0.4245796
t_2176,-89.42309,13.74082,0.4754293,0.45927292,0.4351747
t_2177,-89.36919,13.70591,0.46564403,0.47596386,0.48533306
t_2178,-89.35123,13.70591,0.471663,0.4846142,0.49985793
t_2179,-89.33326,13.72337,0.4131261,0.43137622,0.4633301
t_218,-88.29121,13.18169,0.27658665,0.2948407,0.3003157
t_2180,-89.38716,13.72337,0.45893675,0.4586617,0.44966155
t_2181,-89.35123,13.72337,0.44344914,0.45235863,0.46002504
t_2182,-89.36919,13.72337,0.4619188,0.46206704,0.45431677
t_2183,-89.33326,13.74082,0.3553842,0.37525696,0.33105987
t_2184,-89.36919,13.74082,0.42783353,0.42840153,0.42163065
t_2185,-89.38716,13.74082,0.4362183,0.43379077,0.42211983
t_2186,-89.35123,13.74082,0.39863965,0.40897965,0.42117363
t_2187,-89.53089,13.56623,0.2937929,0.31116262,0.3318118
t_2188,-89.51292,13.56623,0.28494754,0.30924132,0.27887475
t_2189,-89.54885,13.56623,0.25347558,0.27451447,0.24769601
t_219,-88.27325,13.18169,0.26536784,0.28694332,0.29413417
t_2190,-89.54885,13.5837,0.29071143,0.30351108,0.3160037
t_2191,-89.51292,13.5837,0.35069942,0.35693583,0.3558419
t_2192,-89.53089,13.5837,0.30403426,0.31912857,0.33548164
t_2193,-89.54885,13.60116,0.29833645,0.30969962,0.32019314
t_2194,-89.51292,13.60116,0.30350697,0.32461637,0.28577742
t_2195,-89.53089,13.60116,0.29158717,0.31021982,0.26946738
t_2196,-89.51292,13.61862,0.32074115,0.33894318,0.3671168
t_2197,-89.49496,13.60116,0.33519563,0.35473993,0.38180333
t_2198,-89.45902,13.60116,0.38466355,0.4035867,0.4251551
t_2199,-89.45902,13.61862,0.3406428,0.368726,0.34021246
t_22,-88.03968,13.21668,0.17394179,0.19058885,0.20680463
t_220,-88.30918,13.18169,0.2938503,0.30025575,0.30992755
t_2200,-89.47699,13.61862,0.38718134,0.39963627,0.4088304
t_2201,-89.49496,13.61862,0.31496817,0.33890706,0.30740368
t_2202,-89.47699,13.63608,0.37114036,0.38948366,0.4160953
t_2203,-89.49496,13.63608,0.3462472,0.36513624,0.3138383
t_2204,-89.45902,13.63608,0.37618598,0.3981592,0.34470555
t_2205,-89.45902,13.65354,0.36826238,0.39216012,0.3501963
t_2206,-89.49496,13.65354,0.34838146,0.3681034,0.32209328
t_2207,-89.53089,13.61862,0.3073875,0.32324085,0.34612083
t_2208,-89.54885,13.61862,0.28175056,0.29803732,0.25776845
t_2209,-89.54885,13.63608,0.30304128,0.31532675,0.3317421
t_221,-88.30918,13.19919,0.26975608,0.2934297,0.30198836
t_2210,-89.51292,13.63608,0.30158022,0.3239197,0.29726568
t_2211,-89.53089,13.63608,0.30869064,0.32524595,0.2800897
t_2212,-89.53089,13.65354,0.32277632,0.33759344,0.36279243
t_2213,-89.51292,13.65354,0.3530706,0.36670867,0.38561204
t_2214,-89.54885,13.65354,0.31446737,0.32519403,0.33924767
t_2215,-89.54885,13.671,0.34316757,0.34760424,0.34777868
t_2216,-89.49496,13.671,0.4503412,0.44158953,0.41987845
t_2217,-89.58479,13.61862,0.25886485,0.270243,0.2861139
t_2218,-89.56682,13.63608,0.2796867,0.29192725,0.31038103
t_2219,-89.60275,13.63608,0.2211896,0.2358904,0.21470788
t_222,-88.39901,13.1642,0.27281097,0.3158956,0.33963454
t_2220,-89.58479,13.63608,0.23712125,0.2530223,0.22975558
t_2221,-89.56682,13.65354,0.27987435,0.2927604,0.31610155
t_2222,-89.58479,13.65354,0.26174688,0.27330488,0.29421625
t_2223,-89.60275,13.65354,0.21372975,0.22930588,0.21709344
t_2224,-89.60275,13.671,0.2385652,0.2501802,0.21917576
t_2225,-89.58479,13.671,0.24760282,0.26189727,0.23624875
t_2226,-89.56682,13.671,0.284927,0.2973641,0.32211754
t_2227,-89.47699,13.65354,0.3448288,0.36902118,0.33690912
t_2228,-89.47699,13.671,0.34759098,0.3720075,0.3459371
t_2229,-89.45902,13.671,0.35065407,0.3766021,0.35646865
t_223,-88.39901,13.18169,0.32446977,0.32060492,0.3403017
t_2230,-89.49496,13.68846,0.395051,0.4095561,0.3459681
t_2231,-89.47699,13.68846,0.38527045,0.40492287,0.3567888
t_2232,-89.45902,13.68846,0.44027194,0.4498673,0.45824102
t_2233,-89.47699,13.70591,0.43446153,0.4461629,0.4658947
t_2234,-89.45902,13.70591,0.45664907,0.46283457,0.46516016
t_2235,-89.49496,13.70591,0.42065972,0.4330985,0.36292106
t_2236,-89.47699,13.72337,0.45317203,0.46267557,0.48005173
t_2237,-89.53089,13.671,0.35120133,0.3612255,0.37394878
t_2238,-89.51292,13.671,0.3356022,0.35455185,0.31580982
t_2239,-89.54885,13.68846,0.35761502,0.35991192,0.35679862
t_224,-88.38104,13.18169,0.26605576,0.30645633,0.33088675
t_2240,-89.53089,13.68846,0.36225083,0.37202695,0.38701624
t_2241,-89.51292,13.68846,0.37425578,0.38804656,0.3287859
t_2242,-89.54885,13.70591,0.3512203,0.35717946,0.3649092
t_2243,-89.51292,13.70591,0.3953806,0.40785798,0.3448498
t_2244,-89.53089,13.70591,0.34445277,0.35965133,0.31779402
t_2245,-89.53089,13.72337,0.35097143,0.36589324,0.32726786
t_2246,-89.54885,13.72337,0.3527441,0.3586934,0.36915606
t_2247,-89.56682,13.68846,0.28341302,0.29649734,0.25960895
t_2248,-89.58479,13.68846,0.28057197,0.28838554,0.30143178
t_2249,-89.60275,13.68846,0.25934845,0.26638559,0.27835676
t_225,-88.41698,13.18169,0.3285161,0.32686397,0.3457852
t_2250,-89.60275,13.70591,0.28692895,0.28536075,0.27837422
t_2251,-89.56682,13.70591,0.34088016,0.33969837,0.33165285
t_2252,-89.58479,13.70591,0.24879713,0.26226947,0.23989643
t_2253,-89.56682,13.72337,0.33480012,0.33539376,0.33197945
t_2254,-89.58479,13.72337,0.32534522,0.31787607,0.30130494
t_2255,-89.60275,13.72337,0.2605569,0.2658794,0.2760292
t_2256,-89.56682,13.74082,0.3261504,0.3273521,0.32662714
t_2257,-89.49496,13.72337,0.4389757,0.45168012,0.38423255
t_2258,-89.45902,13.72337,0.46030778,0.46527156,0.46694994
t_2259,-89.47699,13.74082,0.4390027,0.45055112,0.3806742
t_226,-88.39901,13.19919,0.3234034,0.32033414,0.33769068
t_2260,-89.45902,13.74082,0.42218444,0.43342274,0.3620486
t_2261,-89.49496,13.74082,0.5032074,0.5060825,0.5118846
t_2262,-89.49496,13.75827,0.4975479,0.48826307,0.46495262
t_2263,-89.45902,13.75827,0.4949016,0.47095048,0.43607578
t_2264,-89.47699,13.75827,0.47487083,0.46869126,0.4504454
t_2265,-89.47699,13.77572,0.42028028,0.41661063,0.40420753
t_2266,-89.45902,13.77572,0.4534697,0.43134356,0.3995032
t_2267,-89.51292,13.72337,0.4250904,0.4349887,0.36370584
t_2268,-89.54885,13.74082,0.40192553,0.39013,0.36503395
t_2269,-89.53089,13.74082,0.42877185,0.42527366,0.41353938
t_227,-88.41698,13.19919,0.3280094,0.32598737,0.34349936
t_2270,-89.51292,13.74082,0.44264874,0.45087624,0.376559
t_2271,-89.51292,13.75827,0.4728705,0.46333164,0.44018403
t_2272,-89.54885,13.75827,0.33715773,0.34116668,0.3498124
t_2273,-89.53089,13.75827,0.41069087,0.40592518,0.39249957
t_2274,-89.51292,13.77572,0.41844878,0.4094392,0.38807118
t_2275,-89.53089,13.77572,0.3650092,0.36360353,0.35821414
t_2276,-89.54885,13.77572,0.3314446,0.3305442,0.32635444
t_2277,-89.60275,13.74082,0.268973,0.27035072,0.27082714
t_2278,-89.58479,13.74082,0.2958645,0.29682133,0.29582936
t_2279,-89.58479,13.75827,0.26712388,0.27265212,0.2861264
t_228,-88.38104,13.19919,0.31730232,0.316844,0.33156753
t_2280,-89.56682,13.75827,0.30281582,0.3067115,0.3147227
t_2281,-89.60275,13.75827,0.2445347,0.24978945,0.26270217
t_2282,-89.56682,13.77572,0.28379273,0.28787842,0.29756
t_2283,-89.58479,13.77572,0.2468038,0.25350225,0.272894
t_2284,-89.60275,13.77572,0.21955785,0.22731838,0.19969642
t_2285,-89.60275,13.79317,0.19386455,0.20330243,0.1899452
t_2286,-89.56682,13.79317,0.2583399,0.26349324,0.27769446
t_2287,-88.45291,13.51383,0.50950193,0.5190133,0.5537678
t_2288,-88.43494,13.5313,0.42253286,0.42481056,0.43803585
t_2289,-88.47088,13.5313,0.4318756,0.43813384,0.38719106
t_229,-88.41698,13.21668,0.32749406,0.3268567,0.34184524
t_2290,-88.45291,13.5313,0.44572014,0.44821188,0.47180575
t_2291,-88.45291,13.54877,0.40808347,0.4002848,0.4040887
t_2292,-88.43494,13.54877,0.40525365,0.3918377,0.38388315
t_2293,-88.47088,13.54877,0.3869394,0.38645905,0.41334382
t_2294,-88.45291,13.56623,0.3612805,0.35132322,0.3495226
t_2295,-88.47088,13.56623,0.3504537,0.34451813,0.35344785
t_2296,-88.43494,13.56623,0.31473365,0.318981,0.33780265
t_2297,-88.52477,13.5313,0.35913548,0.35524827,0.32776555
t_2298,-88.50681,13.5313,0.39071503,0.38985986,0.36483017
t_2299,-88.54274,13.5313,0.2977794,0.30066562,0.29003122
t_23,-87.94985,13.1642,0.19524053,0.1991746,0.20048983
t_230,-88.39901,13.21668,0.32138783,0.3224672,0.33565372
t_2300,-88.54274,13.54877,0.29644758,0.29446766,0.32869482
t_2301,-88.52477,13.54877,0.3485026,0.33830473,0.36097166
t_2302,-88.48884,13.54877,0.3775229,0.3751886,0.40882018
t_2303,-88.50681,13.54877,0.37240428,0.36392835,0.39056435
t_2304,-88.48884,13.56623,0.3491513,0.33990225,0.34805816
t_2305,-88.50681,13.56623,0.349427,0.33285943,0.33363986
t_2306,-88.52477,13.56623,0.3065842,0.29919806,0.31272316
t_2307,-88.56071,13.5313,0.28439727,0.2860567,0.2619781
t_2308,-88.57867,13.5313,0.26819104,0.27063507,0.24123658
t_2309,-88.57867,13.54877,0.25530618,0.2560327,0.2796504
t_231,-88.38104,13.21668,0.31394944,0.3181157,0.3290951
t_2310,-88.56071,13.54877,0.26474586,0.26637977,0.23853683
t_2311,-88.57867,13.56623,0.2422651,0.24083865,0.2533685
t_2312,-88.56071,13.56623,0.24148418,0.24350975,0.21351482
t_2313,-88.57867,13.5837,0.2420724,0.2320169,0.22745533
t_2314,-88.56071,13.5837,0.23017669,0.22896184,0.23876883
t_2315,-88.57867,13.60116,0.21181682,0.20681788,0.20349658
t_2316,-88.56071,13.60116,0.20507294,0.20480415,0.21024825
t_2317,-88.54274,13.56623,0.2690761,0.26759464,0.28992027
t_2318,-88.50681,13.5837,0.285366,0.28021026,0.28835288
t_2319,-88.54274,13.5837,0.24372943,0.24214296,0.2541807
t_232,-88.34511,13.18169,0.30630007,0.31047502,0.32244614
t_2320,-88.48884,13.5837,0.30426648,0.2969678,0.30054238
t_2321,-88.52477,13.5837,0.26365146,0.2605623,0.27186468
t_2322,-88.48884,13.60116,0.26188862,0.2588074,0.26384157
t_2323,-88.54274,13.60116,0.22461076,0.22136332,0.22310981
t_2324,-88.50681,13.60116,0.24598445,0.24455538,0.2529582
t_2325,-88.52477,13.60116,0.23554116,0.23322521,0.23867127
t_2326,-88.54274,13.61862,0.20151713,0.19938894,0.19855915
t_2327,-88.43494,13.5837,0.29275164,0.2924941,0.29972833
t_2328,-88.45291,13.5837,0.2996496,0.29807076,0.30605096
t_2329,-88.47088,13.5837,0.3024601,0.2989566,0.3065777
t_233,-88.32715,13.18169,0.29623738,0.30712113,0.31621405
t_2330,-88.43494,13.60116,0.26188043,0.262166,0.26874956
t_2331,-88.45291,13.60116,0.26330376,0.26338515,0.2716755
t_2332,-88.47088,13.60116,0.26257822,0.2617897,0.27017683
t_2333,-88.47088,13.61862,0.24094215,0.2390713,0.24195735
t_2334,-88.43494,13.61862,0.235726,0.23686376,0.24367948
t_2335,-88.45291,13.61862,0.2431427,0.24170418,0.24452797
t_2336,-88.45291,13.63608,0.23784046,0.2303783,0.22304887
t_2337,-88.50681,13.61862,0.22865872,0.2254929,0.22599065
t_2338,-88.48884,13.61862,0.23692477,0.23414826,0.23572776
t_2339,-88.52477,13.61862,0.21021318,0.20948476,0.21331498
t_234,-88.36308,13.19919,0.30835062,0.31455508,0.32520252
t_2340,-88.48884,13.63608,0.21643853,0.21428046,0.2143351
t_2341,-88.50681,13.63608,0.20128414,0.20161831,0.20601156
t_2342,-88.52477,13.63608,0.1963164,0.19520885,0.19556123
t_2343,-88.54274,13.63608,0.17518748,0.17748939,0.18391205
t_2344,-88.54274,13.65354,0.17385985,0.17421311,0.17511919
t_2345,-88.50681,13.65354,0.17659645,0.18020232,0.19120724
t_2346,-88.48884,13.65354,0.18294252,0.18653475,0.1979678
t_2347,-88.56071,13.61862,0.18425639,0.18394376,0.18436785
t_2348,-88.57867,13.61862,0.14521055,0.15334982,0.14561124
t_2349,-88.57867,13.63608,0.13526095,0.14330626,0.1365041
t_235,-88.34511,13.19919,0.30629998,0.30530563,0.31865978
t_2350,-88.56071,13.63608,0.15918703,0.16347615,0.17433059
t_2351,-88.56071,13.65354,0.16419692,0.16582727,0.16881365
t_2352,-88.57867,13.65354,0.15270324,0.15668586,0.165658
t_2353,-88.57867,13.671,0.16772953,0.16503356,0.16000217
t_2354,-88.56071,13.671,0.1896157,0.1753795,0.16495359
t_2355,-88.56071,13.68846,0.16256523,0.16092281,0.15742284
t_2356,-88.57867,13.68846,0.15333858,0.15404695,0.15452118
t_2357,-88.43494,13.63608,0.2109731,0.21380366,0.22340323
t_2358,-88.47088,13.63608,0.22243235,0.22015893,0.22006358
t_2359,-88.45291,13.65354,0.18109915,0.18697922,0.20594315
t_236,-88.32715,13.19919,0.3007932,0.29906076,0.31201607
t_2360,-88.47088,13.65354,0.18238643,0.18727206,0.20295341
t_2361,-88.43494,13.65354,0.18579268,0.19100437,0.20693788
t_2362,-88.43494,13.671,0.20049469,0.1973865,0.19345401
t_2363,-88.45291,13.671,0.2082975,0.2009383,0.19428036
t_2364,-88.47088,13.671,0.20368648,0.19726712,0.19145687
t_2365,-88.43494,13.68846,0.18179373,0.18166551,0.18227632
t_2366,-88.45291,13.68846,0.200631,0.19142772,0.1828509
t_2367,-88.52477,13.65354,0.16447064,0.16922869,0.18322776
t_2368,-88.48884,13.671,0.18130231,0.18211533,0.18515143
t_2369,-88.52477,13.671,0.15448192,0.15952832,0.17376582
t_237,-88.34511,13.21668,0.29864272,0.30670106,0.3152336
t_2370,-88.50681,13.671,0.17212209,0.17418708,0.17978038
t_2371,-88.54274,13.671,0.16829576,0.16823633,0.16790436
t_2372,-88.54274,13.68846,0.17027122,0.16693445,0.1612611
t_2373,-88.48884,13.68846,0.195208,0.18559688,0.1766904
t_2374,-88.50681,13.68846,0.14901389,0.15446885,0.13501757
t_2375,-88.52477,13.68846,0.158084,0.1604485,0.16577213
t_2376,-88.50681,13.70591,0.1755137,0.1701644,0.16422793
t_2377,-88.47088,13.68846,0.20254889,0.19035035,0.18027985
t_2378,-88.43494,13.70591,0.15434527,0.15909891,0.17287856
t_2379,-88.47088,13.70591,0.1647129,0.16595931,0.16907687
t_238,-88.32715,13.21668,0.2819299,0.299363,0.3047363
t_2380,-88.45291,13.70591,0.15102033,0.15616098,0.17140226
t_2381,-88.45291,13.72337,0.13978797,0.14546959,0.12938827
t_2382,-88.47088,13.72337,0.15644571,0.15786332,0.1611619
t_2383,-88.43494,13.72337,0.15107612,0.15476276,0.16484565
t_2384,-88.45291,13.74082,0.14705636,0.14968015,0.15633866
t_2385,-88.43494,13.74082,0.13988282,0.14441726,0.15788805
t_2386,-88.47088,13.74082,0.14914195,0.15069406,0.15423866
t_2387,-88.30918,13.671,0.14149877,0.14896987,0.1378029
t_2388,-88.27325,13.671,0.13342729,0.14060116,0.13086282
t_2389,-88.29121,13.671,0.1286157,0.13705657,0.13430595
t_239,-88.36308,13.21668,0.30489436,0.31322312,0.32226104
t_2390,-88.30918,13.68846,0.13678212,0.1438758,0.13339673
t_2391,-88.29121,13.68846,0.14762148,0.1521573,0.16480103
t_2392,-88.27325,13.68846,0.14916131,0.15253125,0.16119526
t_2393,-88.27325,13.70591,0.14645681,0.1494241,0.15731686
t_2394,-88.29121,13.70591,0.13845693,0.14371066,0.16030617
t_2395,-88.30918,13.70591,0.16130842,0.16192335,0.16323179
t_2396,-88.30918,13.72337,0.13489123,0.14031322,0.1584388
t_2397,-88.38104,13.68846,0.15960665,0.16491239,0.18028751
t_2398,-88.41698,13.70591,0.15888669,0.16277678,0.17347795
t_2399,-88.38104,13.70591,0.15933865,0.16285823,0.17225464
t_24,-87.93189,13.1642,0.20026188,0.19469704,0.19463858
t_240,-88.32715,13.23417,0.27834764,0.29565334,0.3011825
t_2400,-88.39901,13.70591,0.16683944,0.16865994,0.17324106
t_2401,-88.41698,13.72337,0.16216837,0.16315629,0.1656457
t_2402,-88.39901,13.72337,0.15769157,0.15995726,0.16575164
t_2403,-88.38104,13.72337,0.15347219,0.1566528,0.16521662
t_2404,-88.41698,13.74082,0.15298618,0.1546583,0.15884449
t_2405,-88.38104,13.74082,0.13827163,0.1432292,0.15901701
t_2406,-88.39901,13.74082,0.15191545,0.15395385,0.15920962
t_2407,-88.34511,13.70591,0.14405958,0.14991437,0.16850756
t_2408,-88.32715,13.70591,0.1401729,0.14621921,0.13149849
t_2409,-88.36308,13.72337,0.15212418,0.15535593,0.16412199
t_241,-88.34511,13.23417,0.3039713,0.30038345,0.31221172
t_2410,-88.34511,13.72337,0.14486234,0.1493069,0.16256133
t_2411,-88.32715,13.72337,0.14734097,0.15083209,0.16063553
t_2412,-88.32715,13.74082,0.13215181,0.13746038,0.123368695
t_2413,-88.36308,13.74082,0.13290568,0.13861562,0.12541786
t_2414,-88.34511,13.74082,0.14118685,0.14516559,0.15720569
t_2415,-88.34511,13.75827,0.14105341,0.14392094,0.15236372
t_2416,-88.36308,13.75827,0.126635,0.1323374,0.12130907
t_2417,-88.29121,13.72337,0.13807058,0.14244531,0.15606095
t_2418,-88.27325,13.72337,0.13274965,0.1375776,0.15358195
t_2419,-88.30918,13.74082,0.1296871,0.13504857,0.12199201
t_242,-88.29121,13.19919,0.2516093,0.28022757,0.29539084
t_2420,-88.29121,13.74082,0.12432066,0.13011771,0.12046073
t_2421,-88.27325,13.74082,0.13442059,0.13812323,0.15000808
t_2422,-88.29121,13.75827,0.12636693,0.13110349,0.14831476
t_2423,-88.30918,13.75827,0.13339856,0.13724296,0.1498878
t_2424,-88.27325,13.75827,0.13256696,0.13582239,0.14659925
t_2425,-88.29121,13.77572,0.13188377,0.13483863,0.14479165
t_2426,-88.30918,13.77572,0.13323455,0.1362289,0.14607455
t_2427,-88.32715,13.75827,0.13669705,0.1402144,0.15125875
t_2428,-88.32715,13.77572,0.12696429,0.1313815,0.14715302
t_2429,-88.34511,13.77572,0.13622046,0.13908218,0.14797208
t_243,-88.27325,13.19919,0.23682855,0.26758426,0.2888614
t_2430,-88.36308,13.77572,0.138451,0.14097308,0.14847682
t_2431,-88.34511,13.79317,0.13526227,0.13735442,0.14397717
t_2432,-88.32715,13.79317,0.118415505,0.12340932,0.113580815
t_2433,-88.36308,13.79317,0.13079803,0.13395701,0.14427193
t_2434,-88.32715,13.81062,0.12568353,0.12875837,0.13991268
t_2435,-88.34511,13.81062,0.120825574,0.124893844,0.14033403
t_2436,-88.36308,13.81062,0.12759027,0.13051789,0.14046809
t_2437,-88.41698,13.75827,0.1460649,0.1479662,0.15287587
t_2438,-88.39901,13.75827,0.13673727,0.14085102,0.15344524
t_2439,-88.38104,13.75827,0.13546856,0.13980073,0.15351781
t_244,-88.27325,13.21668,0.22047572,0.25276533,0.22473392
t_2440,-88.39901,13.77572,0.13355379,0.13717945,0.14833233
t_2441,-88.41698,13.77572,0.12793088,0.13252836,0.14759785
t_2442,-88.38104,13.77572,0.15331936,0.15171248,0.14861284
t_2443,-88.38104,13.79317,0.12637368,0.13041711,0.14421909
t_2444,-88.41698,13.79317,0.11793105,0.12324334,0.11320535
t_2445,-88.39901,13.79317,0.12208824,0.1268409,0.11389268
t_2446,-88.38104,13.81062,0.12316465,0.12694742,0.14027184
t_2447,-88.27325,13.77572,0.12672171,0.13032517,0.14335632
t_2448,-88.29121,13.79317,0.11953081,0.12393018,0.11207784
t_2449,-88.30918,13.79317,0.12541136,0.12908728,0.14253554
t_245,-88.29121,13.21668,0.24698277,0.27462482,0.29062754
t_2450,-88.27325,13.79317,0.123614326,0.12707578,0.1402766
t_2451,-88.27325,13.81062,0.122612104,0.12559138,0.13735487
t_2452,-88.29121,13.81062,0.116306685,0.12055926,0.10961905
t_2453,-88.30918,13.81062,0.11219695,0.11721717,0.11030529
t_2454,-88.29121,13.82806,0.107739605,0.11258043,0.10731121
t_2455,-88.30918,13.82806,0.10961086,0.1143928,0.10788351
t_2456,-88.27325,13.82806,0.11123716,0.11542696,0.10661271
t_2457,-88.41698,13.81062,0.123638645,0.12716348,0.13873461
