STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V
201711130228SIAC.lis,201711130228SIAC.lis,9.7991,-84.1613,seismic,Stations_LIS_UCR,0.0591236,0.192557769,0.135681825,0.0476872,0,0,0,0,0.054385483,0.151328461,0.135681825,0.0476872,0.0591236,0.192557769,0.071459947,0.041738876,0.025472961,0,0,0
201711130228SICP.lis,201711130228SICP.lis,9.9833,-84.0134,seismic,Stations_LIS_UCR,0.067450592,0.109972154,0.179048159,0.073909767,0,0,0,0,0.067450592,0.109972154,0.142619426,0.073909767,0.040746876,0.090758394,0.179048159,0.070734789,0.01699,0,0,0
201711130228SISD.lis,201711130228SISD.lis,9.3721,-83.7031,seismic,Stations_LIS_UCR,0.012426437,0.036326245,0.025221217,0.033110679,0,0,0,0,0.01230222,0.03454337,0.015189884,0.026928979,0.012426437,0.036326245,0.025221217,0.033110679,0.00755187,0,0,0
201711130228SJUD.lis,201711130228SJUD.lis,9.934,-84.184,seismic,Stations_LIS_UCR,0.019090069,0.035807313,0.040635436,0.036143186,0,0,0,0,0.019090069,0.027978413,0.040635436,0.024421648,0.015477725,0.035807313,0.024577636,0.036143186,0.012246654,0,0,0
201711130228SLMA.lis,201711130228SLMA.lis,9.9331,-84.0903,seismic,Stations_LIS_UCR,0.037069065,0.065448614,0.047900799,0.041045595,0,0,0,0,0.025292601,0.05884063,0.035938777,0.033628963,0.037069065,0.065448614,0.047900799,0.041045595,0.01627783,0,0,0
201711130228SLPF.lis,201711130228SLPF.lis,9.938,-84.054,seismic,Stations_LIS_UCR,0.047579304,0.15470544,0.082263823,0.03852855,0,0,0,0,0.042578796,0.148438005,0.041285494,0.022505118,0.047579304,0.15470544,0.082263823,0.03852855,0.016986977,0,0,0
201711130228SMSO.lis,201711130228SMSO.lis,9.9336,-84.0768,seismic,Stations_LIS_UCR,0.020234564,0.047498241,0.062912939,0.051366433,0,0,0,0,0.020234564,0.045061579,0.036799503,0.036103503,0.019881214,0.047498241,0.062912939,0.051366433,0.009671999,0,0,0
201711130228SPCH.lis,201711130228SPCH.lis,9.8613,-84.2907,seismic,Stations_LIS_UCR,0.053003624,0.096375031,0.155756206,0.075522249,0,0,0,0,0.049032001,0.096375031,0.155756206,0.075522249,0.053003624,0.070870508,0.12375798,0.074864738,0.031367039,0,0,0
201711130228SPCL.lis,201711130228SPCL.lis,9.8475,-84.3113,seismic,Stations_LIS_UCR,0.024726734,0.085922819,0.052420101,0.042296391,0,0,0,0,0.024726734,0.085922819,0.035218352,0.030823246,0.021725697,0.070506014,0.052420101,0.042296391,0.020321981,0,0,0
201711130228SSBN.lis,201711130228SSBN.lis,9.943,-84.113,seismic,Stations_LIS_UCR,0.03584827,0.103015623,0.100778424,0.02423273,0,0,0,0,0.03584827,0.103015623,0.100778424,0.02423273,0.028922083,0.05025676,0.060415685,0.022672175,0.01512932,0,0,0
201711130228SSMD.lis,201711130228SSMD.lis,9.6494,-83.9719,seismic,Stations_LIS_UCR,0.039784836,0.078669108,0.122537989,0.071598254,0,0,0,0,0.033642921,0.060594816,0.098212929,0.062817841,0.039784836,0.078669108,0.122537989,0.071598254,0.014638515,0,0,0
201711130228STCH.lis,201711130228STCH.lis,9.9066,-84.4406,seismic,Stations_LIS_UCR,0.045941441,0.110602151,0.036156047,0.023213645,0,0,0,0,0.038778065,0.105804487,0.027418954,0.023213645,0.045941441,0.110602151,0.036156047,0.012206425,0.035314663,0,0,0
201711130228STRN.lis,201711130228STRN.lis,9.9334,-84.0768,seismic,Stations_LIS_UCR,0.02821682,0.100714911,0.068153501,0.05498463,0,0,0,0,0.02821682,0.100714911,0.041050627,0.035185074,0.023058647,0.081571255,0.068153501,0.05498463,0.013143926,0,0,0
