STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
UTM:(38S 069 380 10000),UTM:(38S 069 380 10000),34.368,47.1206,macroseismic,Stations_USGS,0.120117,0.261258,,0.200142,0.8059,1.0131,,1.0822,,,,,,,,,,,,,271.56,inferred,6.0,0.3,0.875,13.0374,1.4737,0.040071
UTM:(38S 069 379 10000),UTM:(38S 069 379 10000),34.2779,47.1183,macroseismic,Stations_USGS,0.118837,0.259792,,0.20146,0.8059,1.0131,,1.0822,,,,,,,,,,,,,420.09,inferred,6.0,0.3,0.875,13.0374,1.4737,0.040366
UTM:(38S 044 392 10000),UTM:(38S 044 392 10000),35.467,44.3938,macroseismic,Stations_USGS,0.112363,0.252252,,0.208497,0.8059,1.0131,,1.0822,,,,,,,,,,,,,391.75,inferred,6.0,0.3,0.875,13.0374,1.4737,0.04195
UTM:(38S 054 393 10000),UTM:(38S 054 393 10000),35.5576,45.4965,macroseismic,Stations_USGS,0.11134,0.234374,,0.147363,0.8059,1.0131,,1.0822,,,,,,,,,,,,,900.0,inferred,5.7,0.3,0.875,10.4774,1.4737,0.029519
UTM:(38S 053 393 10000),UTM:(38S 053 393 10000),35.558,45.3862,macroseismic,Stations_USGS,0.096761,0.207957,,0.126956,0.8059,1.0131,,1.0822,,,,,,,,,,,,,462.46,inferred,5.5,0.3,0.875,9.0565,1.4737,0.025609
UTM:(38S 046 373 10000),UTM:(38S 046 373 10000),33.7545,44.6221,macroseismic,Stations_USGS,0.095809,0.221592,,0.181731,0.8059,1.0131,,1.0822,,,,,,,,,,,,,220.22,inferred,5.8,0.3,0.875,11.2693,1.4737,0.036873
UTM:(38S 045 369 10000),UTM:(38S 045 369 10000),33.3933,44.5161,macroseismic,Stations_USGS,0.085132,0.203531,,0.173713,0.8059,1.0131,,1.0822,,,,,,,,,,,,,219.71,inferred,5.7,0.3,0.875,10.4774,1.4737,0.035495
UTM:(38S 044 391 10000),UTM:(38S 044 391 10000),35.3768,44.3945,macroseismic,Stations_USGS,0.073195,0.171536,,0.119083,0.8059,1.0131,,1.0822,,,,,,,,,,,,,309.67,inferred,5.3,0.3,0.875,7.8284,1.4737,0.024439
UTM:(38S 040 400 10000),UTM:(38S 040 400 10000),36.1851,43.9435,macroseismic,Stations_USGS,0.068774,0.169855,,0.13915,0.8059,1.0131,,1.0822,,,,,,,,,,,,,313.93,inferred,5.4,0.3,0.875,8.4201,1.4737,0.028738
UTM:(38S 043 369 10000),UTM:(38S 043 369 10000),33.3923,44.3011,macroseismic,Stations_USGS,0.065213,0.156915,,0.127817,0.8059,1.0131,,1.0822,,,,,,,,,,,,,246.98,inferred,5.3,0.3,0.875,7.8284,1.4737,0.026456
UTM:(38S 068 390 10000),UTM:(38S 068 390 10000),35.271,47.0339,macroseismic,Stations_USGS,0.062219,0.11801,,0.082207,0.8059,1.0131,,1.0822,,,,,,,,,,,,,448.58,inferred,4.9,0.3,0.875,5.8491,1.4737,0.016959
UTM:(39S 029 375 10000),UTM:(39S 029 375 10000),33.9155,48.7825,macroseismic,Stations_USGS,0.053763,0.109383,,0.113733,0.8059,1.0131,,1.0822,,,,,,,,,,,,,573.07,inferred,5.1,0.3,0.875,6.7667,1.4737,0.023799
UTM:(38S 041 400 10000),UTM:(38S 041 400 10000),36.186,44.0547,macroseismic,Stations_USGS,0.050886,0.091087,,0.092989,0.8059,1.0131,,1.0822,,,,,,,,,,,,,330.36,inferred,4.9,0.3,0.875,5.8491,1.4737,0.019471
UTM:(38S 032 408 10000),UTM:(38S 032 408 10000),36.8948,43.036,macroseismic,Stations_USGS,0.049044,0.091875,,0.106978,0.8059,1.0131,,1.0822,,,,,,,,,,,,,785.88,inferred,5.0,0.3,0.875,6.2912,1.4737,0.022499
UTM:(38S 057 359 10000),UTM:(38S 057 359 10000),32.4897,45.7983,macroseismic,Stations_USGS,0.048276,0.085115,,0.096039,0.8059,1.0131,,1.0822,,,,,,,,,,,,,600.0,inferred,4.9,0.3,0.875,5.8491,1.4737,0.020188
UTM:(38S 040 360 10000),UTM:(38S 040 360 10000),32.5784,43.9878,macroseismic,Stations_USGS,0.046151,0.080321,,0.098726,0.8059,1.0131,,1.0822,,,,,,,,,,,,,290.69,inferred,4.9,0.3,0.875,5.8491,1.4737,0.020822
UTM:(38S 045 368 10000),UTM:(38S 045 368 10000),33.3031,44.5166,macroseismic,Stations_USGS,0.045202,0.0699,,0.079043,0.8059,1.0131,,1.0822,,,,,,,,,,,,,240.76,inferred,4.7,0.3,0.875,5.0559,1.4737,0.01664
UTM:(38S 044 368 10000),UTM:(38S 044 368 10000),33.3027,44.4092,macroseismic,Stations_USGS,0.044836,0.069173,,0.079437,0.8059,1.0131,,1.0822,,,,,,,,,,,,,232.57,inferred,4.7,0.3,0.875,5.0559,1.4737,0.016733
UTM:(38S 059 409 10000),UTM:(38S 059 409 10000),36.9963,46.0676,macroseismic,Stations_USGS,0.044169,0.06785,,0.080171,0.8059,1.0131,,1.0822,,,,,,,,,,,,,212.46,inferred,4.7,0.3,0.875,5.0559,1.4737,0.016906
UTM:(38S 044 375 10000),UTM:(38S 044 375 10000),33.934,44.4049,macroseismic,Stations_USGS,0.042486,0.057688,,0.064903,0.8059,1.0131,,1.0822,,,,,,,,,,,,,233.09,inferred,4.5,0.3,0.875,4.3703,1.4737,0.013679
UTM:(38S 046 399 10000),UTM:(38S 046 399 10000),36.099,44.6112,macroseismic,Stations_USGS,0.042223,0.057229,,0.06515,0.8059,1.0131,,1.0822,,,,,,,,,,,,,700.51,inferred,4.5,0.3,0.875,4.3703,1.4737,0.013738
UTM:(38S 043 371 10000),UTM:(38S 043 371 10000),33.5727,44.2996,macroseismic,Stations_USGS,0.040401,0.054069,,0.066935,0.8059,1.0131,,1.0822,,,,,,,,,,,,,233.4,inferred,4.5,0.3,0.875,4.3703,1.4737,0.01416
UTM:(38S 044 369 10000),UTM:(38S 044 369 10000),33.3929,44.4086,macroseismic,Stations_USGS,0.039991,0.053364,,0.067355,0.8059,1.0131,,1.0822,,,,,,,,,,,,,216.38,inferred,4.5,0.3,0.875,4.3703,1.4737,0.01426
UTM:(38S 044 367 10000),UTM:(38S 044 367 10000),33.2125,44.4098,macroseismic,Stations_USGS,0.039195,0.052,,0.06819,0.8059,1.0131,,1.0822,,,,,,,,,,,,,219.45,inferred,4.5,0.3,0.875,4.3703,1.4737,0.014458
UTM:(38S 040 401 10000),UTM:(38S 040 401 10000),36.2753,43.9423,macroseismic,Stations_USGS,0.034716,0.045042,,0.063207,0.8059,1.0131,,1.0822,,,,,,,,,,,,,300.14,inferred,4.4,0.3,0.875,4.0631,1.4737,0.013446
UTM:(38S 043 367 10000),UTM:(38S 043 367 10000),33.2119,44.3025,macroseismic,Stations_USGS,0.034555,0.044929,,0.063283,0.8059,1.0131,,1.0822,,,,,,,,,,,,,217.13,inferred,4.4,0.3,0.875,4.0631,1.4737,0.013464
UTM:(38S 050 415 10000),UTM:(38S 050 415 10000),37.542,45.0566,macroseismic,Stations_USGS,0.033647,0.046844,,0.071664,0.8059,1.0131,,1.0822,,,,,,,,,,,,,313.85,inferred,4.5,0.3,0.875,4.3703,1.4737,0.015286
UTM:(38S 056 406 10000),UTM:(38S 056 406 10000),36.7285,45.7279,macroseismic,Stations_USGS,0.032709,0.041238,,0.057064,0.8059,1.0131,,1.0822,,,,,,,,,,,,,485.31,inferred,4.3,0.3,0.875,3.7776,1.4737,0.012141
UTM:(38S 041 401 10000),UTM:(38S 041 401 10000),36.2762,44.0536,macroseismic,Stations_USGS,0.030598,0.03978,,0.05805,0.8059,1.0131,,1.0822,,,,,,,,,,,,,382.3,inferred,4.3,0.3,0.875,3.7776,1.4737,0.012376
UTM:(38S 043 368 10000),UTM:(38S 043 368 10000),33.3021,44.3018,macroseismic,Stations_USGS,0.030463,0.039686,,0.058115,0.8059,1.0131,,1.0822,,,,,,,,,,,,,230.99,inferred,4.3,0.3,0.875,3.7776,1.4737,0.012392
UTM:(38S 060 404 10000),UTM:(38S 060 404 10000),36.5446,46.1731,macroseismic,Stations_USGS,0.030425,0.037495,,0.051687,0.8059,1.0131,,1.0822,,,,,,,,,,,,,443.69,inferred,4.2,0.3,0.875,3.5121,1.4737,0.011003
UTM:(39S 025 358 10000),UTM:(39S 025 358 10000),32.3751,48.3959,macroseismic,Stations_USGS,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,281.7,inferred,4.4,0.3,0.875,4.0631,1.4737,0.014218
UTM:(38S 031 408 10000),UTM:(38S 031 408 10000),36.8928,42.9238,macroseismic,Stations_USGS,0.028595,0.040567,,0.066435,0.8059,1.0131,,1.0822,,,,,,,,,,,,,775.43,inferred,4.4,0.3,0.875,4.0631,1.4737,0.014218
UTM:(38S 042 368 10000),UTM:(38S 042 368 10000),33.3015,44.1944,macroseismic,Stations_USGS,0.022187,0.029897,,0.049836,0.8059,1.0131,,1.0822,,,,,,,,,,,,,223.61,inferred,4.1,0.3,0.875,3.1573,1.4737,0.010695
UTM:(39R 021 322 10000),UTM:(39R 021 322 10000),29.1215,48.0712,macroseismic,Stations_USGS,0.021245,0.030891,,0.05668,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,inferred,4.2,0.3,0.875,3.5121,1.4737,0.012201
UTM:(38S 061 421 10000),UTM:(38S 061 421 10000),38.0754,46.3111,macroseismic,Stations_USGS,0.021245,0.030891,,0.05668,0.8059,1.0131,,1.0822,,,,,,,,,,,,,450.51,inferred,4.2,0.3,0.875,3.5121,1.4737,0.012201
UTM:(38S 033 402 10000),UTM:(38S 033 402 10000),36.3559,43.1611,macroseismic,Stations_USGS,0.018931,0.027443,,0.051909,0.8059,1.0131,,1.0822,,,,,,,,,,,,,297.57,inferred,4.1,0.3,0.875,3.1573,1.4737,0.011195
UTM:(38S 044 359 10000),UTM:(38S 044 359 10000),32.4909,44.4146,macroseismic,Stations_USGS,0.018895,0.027415,,0.051934,0.8059,1.0131,,1.0822,,,,,,,,,,,,,228.95,inferred,4.1,0.3,0.875,3.1573,1.4737,0.011201
UTM:(39R 021 325 10000),UTM:(39R 021 325 10000),29.392,48.0634,macroseismic,Stations_USGS,0.018312,0.026956,,0.052354,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,inferred,4.1,0.3,0.875,3.1573,1.4737,0.011302
UTM:(39R 020 324 10000),UTM:(39R 020 324 10000),29.2995,47.9632,macroseismic,Stations_USGS,0.018312,0.026956,,0.052354,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,inferred,4.1,0.3,0.875,3.1573,1.4737,0.011302
UTM:(38R 079 324 10000),UTM:(38R 079 324 10000),29.2995,48.0368,macroseismic,Stations_USGS,0.015784,0.023522,,0.048358,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,inferred,4.0,0.3,0.875,2.6996,1.4737,0.01047
UTM:(39R 027 346 10000),UTM:(39R 027 346 10000),31.2976,48.6361,macroseismic,Stations_USGS,0.015784,0.023522,,0.048358,0.8059,1.0131,,1.0822,,,,,,,,,,,,,205.48,inferred,4.0,0.3,0.875,2.6996,1.4737,0.01047
UTM:(39R 045 289 10000),UTM:(39R 045 289 10000),26.1737,50.5497,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.1,0.3,,,,
UTM:(38S 073 397 10000),UTM:(38S 073 397 10000),35.8911,47.6035,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,524.1,inferred,3.1,0.3,,,,
UTM:(39R 055 280 10000),UTM:(39R 055 280 10000),25.3607,51.5466,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.1,0.3,,,,
UTM:(38S 030 405 10000),UTM:(38S 030 405 10000),36.6206,42.8193,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,391.32,inferred,2.9,0.3,,,,
UTM:(39S 026 423 10000),UTM:(39S 026 423 10000),38.2323,48.3151,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,273.78,inferred,3.3,0.3,,,,
UTM:(40R 031 277 10000),UTM:(40R 031 277 10000),25.0794,55.1657,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.2,0.3,,,,
UTM:(36S 067 356 10000),UTM:(36S 067 356 10000),32.208,34.8568,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.4,0.3,,,,
UTM:(39S 056 361 10000),UTM:(39S 056 361 10000),32.6707,51.6932,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,220.31,inferred,3.1,0.3,,,,
UTM:(39S 025 370 10000),UTM:(39S 025 370 10000),33.4564,48.364,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,703.36,inferred,3.4,0.3,,,,
UTM:(39S 037 413 10000),UTM:(39S 037 413 10000),37.3533,49.5886,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,206.26,inferred,3.5,0.3,,,,
UTM:(39R 027 347 10000),UTM:(39R 027 347 10000),31.3878,48.6338,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,196.78,inferred,3.8,0.3,,,,
UTM:(40R 032 279 10000),UTM:(40R 032 279 10000),25.2612,55.2623,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.7,0.3,,,,
UTM:(38S 026 374 10000),UTM:(38S 026 374 10000),33.8191,42.461,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,556.13,inferred,3.5,0.3,,,,
UTM:(39S 056 360 10000),UTM:(39S 056 360 10000),32.5805,51.6925,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,432.01,inferred,3.3,0.3,,,,
UTM:(38S 043 370 10000),UTM:(38S 043 370 10000),33.4825,44.3004,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,600.0,inferred,3.6,0.3,,,,
UTM:(39R 045 288 10000),UTM:(39R 045 288 10000),26.0834,50.55,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.2,0.3,,,,
UTM:(36R 067 353 10000),UTM:(36R 067 353 10000),31.9374,34.8513,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.7,0.3,,,,
UTM:(39S 048 383 10000),UTM:(39S 048 383 10000),34.6568,50.8363,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,253.76,inferred,2.4,0.3,,,,
UTM:(38R 070 352 10000),UTM:(38R 070 352 10000),31.8423,47.1664,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,231.38,inferred,3.4,0.3,,,,
UTM:(39S 054 395 10000),UTM:(39S 054 395 10000),35.7379,51.4976,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,389.74,inferred,2.3,0.3,,,,
UTM:(39S 027 385 10000),UTM:(39S 027 385 10000),34.8124,48.5401,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,333.49,inferred,3.7,0.3,,,,
UTM:(40R 033 279 10000),UTM:(40R 033 279 10000),25.2623,55.3615,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.0,0.3,,,,
UTM:(39S 048 396 10000),UTM:(39S 048 396 10000),35.829,50.8339,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,259.01,inferred,2.7,0.3,,,,
UTM:(40R 033 278 10000),UTM:(40R 033 278 10000),25.172,55.3627,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.0,0.3,,,,
UTM:(39R 022 320 10000),UTM:(39R 022 320 10000),28.9434,48.1787,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.3,0.3,,,,
UTM:(39S 053 395 10000),UTM:(39S 053 395 10000),35.7384,51.3871,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,475.59,inferred,2.4,0.3,,,,
UTM:(39S 055 361 10000),UTM:(39S 055 361 10000),32.6713,51.5866,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,228.08,inferred,2.4,0.3,,,,
UTM:(38R 077 337 10000),UTM:(38R 077 337 10000),30.4758,47.8645,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,600.0,inferred,3.4,0.3,,,,
UTM:(40R 032 278 10000),UTM:(40R 032 278 10000),25.1709,55.2635,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.9,0.3,,,,
UTM:(39S 037 377 10000),UTM:(39S 037 377 10000),34.1083,49.6447,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,597.54,inferred,3.6,0.3,,,,
UTM:(39S 053 394 10000),UTM:(39S 053 394 10000),35.6482,51.3866,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,287.48,inferred,2.1,0.3,,,,
UTM:(36S 067 357 10000),UTM:(36S 067 357 10000),32.2981,34.8586,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.2,0.3,,,,
UTM:(38R 076 338 10000),UTM:(38R 076 338 10000),30.5682,47.763,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,210.55,inferred,2.8,0.3,,,,
UTM:(39S 049 396 10000),UTM:(39S 049 396 10000),35.8291,50.9446,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,376.19,inferred,2.9,0.3,,,,
UTM:(39R 064 327 10000),UTM:(39R 064 327 10000),29.5964,52.4973,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,294.08,inferred,3.5,0.3,,,,
UTM:(36S 073 375 10000),UTM:(36S 073 375 10000),33.9092,35.5417,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.0,0.3,,,,
UTM:(38S 043 354 10000),UTM:(38S 043 354 10000),32.0393,44.3116,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,287.83,inferred,3.9,0.3,,,,
UTM:(39R 045 290 10000),UTM:(39R 045 290 10000),26.264,50.5493,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.7,0.3,,,,
UTM:(36S 066 355 10000),UTM:(36S 066 355 10000),32.1193,34.749,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.2,0.3,,,,
UTM:(39R 022 319 10000),UTM:(39R 022 319 10000),28.8533,48.1812,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.8,0.3,,,,
UTM:(39S 051 395 10000),UTM:(39S 051 395 10000),35.7389,51.1659,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,410.28,inferred,2.0,0.3,,,,
UTM:(38R 078 324 10000),UTM:(38R 078 324 10000),29.3018,47.934,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.6,0.3,,,,
UTM:(37S 068 419 10000),UTM:(37S 068 419 10000),37.8837,41.1037,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,303.76,inferred,3.8,0.3,,,,
UTM:(38S 061 401 10000),UTM:(38S 061 401 10000),36.2731,46.2804,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,389.22,inferred,3.9,0.3,,,,
UTM:(38R 074 324 10000),UTM:(38R 074 324 10000),29.3102,47.5225,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.6,0.3,,,,
UTM:(39S 027 406 10000),UTM:(39S 027 406 10000),36.704,48.4812,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,418.75,inferred,3.2,0.3,,,,
UTM:(38R 078 325 10000),UTM:(38R 078 325 10000),29.392,47.9366,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.7,0.3,,,,
UTM:(39R 021 323 10000),UTM:(39R 021 323 10000),29.2117,48.0686,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.4,0.3,,,,
UTM:(36S 067 355 10000),UTM:(36S 067 355 10000),32.1178,34.855,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.0,0.3,,,,
UTM:(39R 063 307 10000),UTM:(39R 063 307 10000),27.7928,52.3703,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.0,0.3,,,,
UTM:(39R 055 279 10000),UTM:(39R 055 279 10000),25.2704,51.5462,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.9,0.3,,,,
UTM:(36S 067 354 10000),UTM:(36S 067 354 10000),32.0276,34.8531,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.0,0.3,,,,
UTM:(39S 054 394 10000),UTM:(39S 054 394 10000),35.6478,51.4971,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,440.76,inferred,2.0,0.3,,,,
UTM:(39S 052 395 10000),UTM:(39S 052 395 10000),35.7387,51.2765,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,406.98,inferred,2.4,0.3,,,,
UTM:(39S 053 396 10000),UTM:(39S 053 396 10000),35.8285,51.3875,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,900.0,inferred,2.3,0.3,,,,
UTM:(37S 060 419 10000),UTM:(37S 060 419 10000),37.8964,40.1942,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,290.25,inferred,2.2,0.3,,,,
UTM:(39S 037 412 10000),UTM:(39S 037 412 10000),37.2632,49.5903,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,212.87,inferred,2.6,0.3,,,,
UTM:(39R 021 324 10000),UTM:(39R 021 324 10000),29.3018,48.066,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.8,0.3,,,,
UTM:(39R 022 321 10000),UTM:(39R 022 321 10000),29.0336,48.1763,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.4,0.3,,,,
UTM:(39R 022 322 10000),UTM:(39R 022 322 10000),29.1237,48.1738,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.9,0.3,,,,
UTM:(40R 025 270 10000),UTM:(40R 025 270 10000),24.4393,54.5834,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.0,0.3,,,,
UTM:(38S 034 369 10000),UTM:(38S 034 369 10000),33.3831,43.3336,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,221.73,inferred,3.4,0.3,,,,
UTM:(38R 078 332 10000),UTM:(38R 078 332 10000),30.0229,47.955,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,281.71,inferred,3.2,0.3,,,,
UTM:(38S 042 400 10000),UTM:(38S 042 400 10000),36.1869,44.1659,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,618.04,inferred,3.1,0.3,,,,
UTM:(39S 056 362 10000),UTM:(39S 056 362 10000),32.7609,51.6939,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,230.83,inferred,3.1,0.3,,,,
UTM:(40R 023 271 10000),UTM:(40R 023 271 10000),24.5262,54.3844,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.0,0.3,,,,
UTM:(39R 046 290 10000),UTM:(39R 046 290 10000),26.2643,50.6495,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.2,0.3,,,,
UTM:(39R 041 292 10000),UTM:(39R 041 292 10000),26.4427,50.1475,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.9,0.3,,,,
UTM:(39R 046 289 10000),UTM:(39R 046 289 10000),26.174,50.6497,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.5,0.3,,,,
UTM:(39R 020 325 10000),UTM:(39R 020 325 10000),29.3896,47.9605,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.7,0.3,,,,
UTM:(39S 054 396 10000),UTM:(39S 054 396 10000),35.8281,51.4982,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,900.0,inferred,2.4,0.3,,,,
UTM:(38S 038 369 10000),UTM:(38S 038 369 10000),33.3881,43.7635,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,263.81,inferred,3.6,0.3,,,,
UTM:(39R 022 323 10000),UTM:(39R 022 323 10000),29.2139,48.1713,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,3.7,0.3,,,,
UTM:(40R 023 270 10000),UTM:(40R 023 270 10000),24.436,54.3863,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,inferred,2.0,0.3,,,,
