# 20180618_M5.5_Osaka median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,BooreEtAl2014,ChiouYoungs2014,ZhaoEtAl2016Asc
t_1999,134.98775999999998,35.5141,0.023515472,0.024312017,0.025019137
t_2,130.63092,31.18404,5.1146075e-05,3.1472737e-05,0.00010996759
t_20,130.80849,31.4671,6.387283e-05,4.3457007e-05,0.00011025168
t_200,130.84749,32.99356,0.00016092665,0.000131409,0.00021226966
t_2000,134.87468,35.55339,0.020387148,0.021360036,0.024258683
t_2001,134.92953999999997,35.55618,0.031827156,0.031384192,0.03276765
t_2002,134.9844,35.55894,0.0212388,0.022035848,0.023707803
t_2003,134.87126,35.59822,0.018576978,0.019608779,0.024296267
t_2004,134.92614000000003,35.60101,0.027875626,0.027685614,0.031380203
t_2005,134.65888,35.4972,0.019726412,0.01979781,0.02082652
t_2006,134.71366999999998,35.50008,0.018650822,0.019162968,0.017923286
t_2007,134.76846999999998,35.50294,0.024253255,0.02423474,0.026273023
t_2008,134.82328,35.50576,0.040254243,0.039538603,0.026610604
t_2009,134.65534000000002,35.54201,0.01908046,0.019545173,0.018447567
t_201,130.95286999999996,33.00217,0.00020637478,0.00016809619,0.00023035496
t_2010,134.71015999999997,35.54489,0.020825138,0.021420537,0.020682756
t_2011,134.765,35.54775,0.020718202,0.02143469,0.02143807
t_2012,134.81984,35.55059,0.041844543,0.041360345,0.027769567
t_2013,134.70664999999997,35.5897,0.024046952,0.024634438,0.02442799
t_2014,134.76151,35.59257,0.02113499,0.021923615,0.022480527
t_2015,134.59694000000002,35.5839,0.017201971,0.01749433,0.01633799
t_2016,134.65179,35.58681,0.021408614,0.022048952,0.023593053
t_2017,134.48363,35.62279,0.012142225,0.012157052,0.011043893
t_2018,134.53849000000002,35.62576,0.013220748,0.013439378,0.012181463
t_2019,134.59335999999996,35.6287,0.015668418,0.01604243,0.014711096
t_202,131.49967000000004,32.86601,0.00022839509,0.00019810417,0.00036824157
t_2020,134.64824,35.63162,0.024340037,0.02465874,0.023821952
t_2021,134.47998,35.66758,0.011634991,0.011785607,0.013511711
t_2022,134.53487,35.67055,0.00980718,0.010356026,0.010979372
t_2023,134.58977,35.6735,0.013790756,0.0142055685,0.016409537
t_2024,134.64467000000002,35.67642,0.016329832,0.016829304,0.019910654
t_2025,135.14903000000004,35.56707,0.019613927,0.020740628,0.02416968
t_2026,135.03593,35.60651,0.022869809,0.022977427,0.0269572
t_2027,135.09083999999996,35.60923,0.024420638,0.024297128,0.026749533
t_2028,135.14576,35.61192,0.02147927,0.02184839,0.026557826
t_2029,134.81637999999998,35.5954,0.01941086,0.020330017,0.022382595
t_203,131.60510999999997,32.87405,0.000251013,0.00022037323,0.00040118443
t_2030,134.70312,35.63451,0.02341409,0.023985,0.02366334
t_2031,134.75801,35.63738,0.027051905,0.02692989,0.027721027
t_2032,134.81291,35.64022,0.017752297,0.018622747,0.01992427
t_2033,134.69959,35.67932,0.018093009,0.018671444,0.022772254
t_2034,134.75450999999998,35.68219,0.01726932,0.017954115,0.02249436
t_2035,134.80944,35.68504,0.016163612,0.016901283,0.021886723
t_2036,134.98103000000003,35.60377,0.018463597,0.019217735,0.021163067
t_2037,134.86782,35.64304,0.01670376,0.017601984,0.020114418
t_2038,134.92273999999998,35.64584,0.01680704,0.01756484,0.025742617
t_2039,134.97766000000001,35.64861,0.019501299,0.019740552,0.023506917
t_204,131.71059000000002,32.882,0.0002752807,0.00024467675,0.0004355404
t_2040,134.44343000000003,35.44065,0.010204727,0.010162388,0.01111612
t_2041,134.33028000000002,35.47941,0.011589269,0.011792657,0.0107467435
t_2042,134.38502,35.48244,0.010296422,0.010485536,0.009540766
t_2043,134.43978000000004,35.48544,0.009552915,0.009713974,0.008910155
t_2044,134.32655999999997,35.52419,0.01163827,0.011832719,0.010621842
t_2045,134.38133,35.52722,0.014278505,0.013979416,0.013191091
t_2046,134.43611999999996,35.53023,0.010463694,0.010610347,0.009658848
t_2047,134.32283,35.56897,0.011074559,0.011286875,0.010008244
t_2048,134.37764000000004,35.572,0.010910993,0.011058302,0.009899124
t_2049,134.43245000000002,35.57501,0.0112101855,0.011266349,0.01022123
t_205,131.81610999999998,32.88986,0.0003012616,0.00027114418,0.00047126683
t_2050,134.55290000000002,35.44657,0.0072049582,0.0072365105,0.0070538283
t_2051,134.60765000000004,35.4495,0.010735715,0.010945898,0.010214072
t_2052,134.49454000000003,35.48842,0.009092676,0.009231078,0.008606946
t_2053,134.54931,35.49137,0.0093826065,0.009531824,0.009002132
t_2054,134.60409000000004,35.4943,0.013313079,0.013677994,0.012561973
t_2055,134.49090999999999,35.53321,0.010677911,0.010827271,0.009957824
t_2056,134.54570999999999,35.53617,0.0120046185,0.01221358,0.0113029545
t_2057,134.60051999999996,35.5391,0.015255153,0.015586125,0.014485506
t_2058,134.48726999999997,35.578,0.011866944,0.011941409,0.010913765
t_2059,134.54210999999998,35.58096,0.013426028,0.013615881,0.01250144
t_206,131.59562,32.96304,0.00038617005,0.00032506307,0.0005504372
t_2060,134.10369000000003,35.55657,0.011208846,0.011390168,0.012979162
t_2061,133.99025,35.59497,0.008278337,0.008557765,0.009644299
t_2062,134.04503999999997,35.59816,0.008882995,0.009170024,0.0103209065
t_2063,134.09983,35.60133,0.009478764,0.009769136,0.010985313
t_2064,134.04114000000004,35.64291,0.0077145463,0.008061889,0.009015431
t_2065,134.09596999999997,35.64608,0.008190883,0.008548131,0.009535996
t_2066,134.15846,35.55971,0.011942668,0.012109715,0.013797232
t_2067,134.21324000000004,35.56282,0.012332161,0.012486617,0.014209945
t_2068,134.26803,35.5659,0.012022882,0.012191459,0.0138841355
t_2069,134.15463,35.60447,0.010013218,0.010300739,0.011572444
t_207,131.70119999999997,32.97101,0.0002878609,0.00025796608,0.0004497504
t_2070,134.20945,35.60758,0.010379906,0.010658871,0.011971228
t_2071,134.26427,35.61067,0.010531721,0.010792786,0.012144389
t_2072,134.1508,35.64923,0.008633358,0.0089942375,0.010015989
t_2073,134.20564000000002,35.65235,0.009011989,0.009367768,0.010425675
t_2074,134.26049,35.65544,0.009334386,0.009670857,0.010779152
t_2075,134.31908999999996,35.61374,0.010644126,0.010857445,0.012288225
t_2076,134.37392999999997,35.61678,0.011002211,0.011108138,0.0127200745
t_2077,134.42877999999996,35.6198,0.014511497,0.0140079735,0.013785591
t_2078,134.31534999999997,35.65852,0.009682832,0.00997577,0.011171396
t_2079,134.37022000000002,35.66156,0.010186274,0.010401914,0.011750069
t_208,131.80682000000002,32.9789,0.00031567764,0.00028627965,0.0004883008
t_2080,134.42509,35.66458,0.010904544,0.011031163,0.012595326
t_2081,134.53124000000003,35.71535,0.011167725,0.011571814,0.013029986
t_2082,134.58617000000004,35.7183,0.012111473,0.012598568,0.014283731
t_2083,134.6411,35.72123,0.013314121,0.013874165,0.015957879
t_2084,135.14286000000004,34.89168,0.14137925,0.13835649,0.12883966
t_2085,135.03075,34.93121,0.06399222,0.06614424,0.06546807
t_2086,135.0852,34.93388,0.111244045,0.11055095,0.11177794
t_2087,135.13966,34.93653,0.13755572,0.13441266,0.1272125
t_2088,135.02749,34.97605,0.059285864,0.060710292,0.06287778
t_2089,135.08197,34.97872,0.069733515,0.07170791,0.070911266
t_209,131.91247999999996,32.9867,0.0004028193,0.00036231248,0.00070461276
t_2090,135.13646,34.98138,0.080799066,0.08307524,0.07999015
t_2091,135.02422,35.02089,0.052112523,0.05331373,0.056332644
t_2092,135.07873,35.02357,0.056980766,0.05861442,0.058628444
t_2093,135.13324999999998,35.02623,0.062509604,0.06444873,0.062056616
t_2094,134.75859000000003,34.91748,0.029164614,0.029366734,0.031680092
t_2095,134.81300999999996,34.92027,0.03735129,0.03694314,0.034908995
t_2096,134.70074999999997,34.95948,0.022302236,0.023233104,0.024886806
t_2097,134.75518,34.9623,0.025653148,0.026033744,0.029293558
t_2098,134.80962999999997,34.9651,0.022197383,0.02337546,0.024767978
t_2099,134.69730000000004,35.00429,0.028440546,0.029160982,0.030256435
t_21,130.91210999999998,31.47539,9.2882045e-05,6.265492e-05,0.00015838389
t_210,132.67011000000002,32.86034,0.0001910904,0.00018974025,0.00022423582
t_2100,134.75176999999996,35.00712,0.028595222,0.028826514,0.0323576
t_2101,134.80624,35.00992,0.02397518,0.025155067,0.026693737
t_2102,134.69384000000002,35.0491,0.03563363,0.036030922,0.036531366
t_2103,134.74833999999998,35.05194,0.031853583,0.0326166,0.032959316
t_2104,134.92187,34.92579,0.050149065,0.050029404,0.052139428
t_2105,134.97630000000004,34.92851,0.06583502,0.06518437,0.06687614
t_2106,134.86408,34.96787,0.02877358,0.030074935,0.031190006
t_2107,134.91854,34.97062,0.056100685,0.05486719,0.052869886
t_2108,134.97301,34.97335,0.07496241,0.07211916,0.068506144
t_2109,134.86072000000001,35.0127,0.029803783,0.031136807,0.03259382
t_211,132.77588000000003,32.86739,0.0002494281,0.0002542759,0.00027260798
t_2110,134.91521,35.01545,0.052960504,0.05218967,0.052907955
t_2111,134.96970999999996,35.01818,0.044684518,0.045874253,0.049140904
t_2112,134.85735999999997,35.05753,0.03302947,0.03448208,0.036141723
t_2113,134.91188,35.06029,0.036002465,0.03760353,0.03929487
t_2114,134.80285000000003,35.05474,0.030729117,0.03192765,0.03361038
t_2115,134.69038,35.09392,0.0330396,0.033511676,0.034073044
t_2116,134.74491,35.09675,0.054010607,0.052276738,0.052329957
t_2117,134.79944,35.09957,0.039076902,0.040237024,0.042729884
t_2118,134.68691,35.13873,0.030736638,0.031235555,0.031822663
t_2119,134.74147,35.14157,0.03965855,0.040358767,0.042545028
t_212,132.55586,32.94243,0.0003383501,0.00033702783,0.00045567294
t_2120,134.79602999999997,35.14439,0.050298948,0.051248793,0.056042407
t_2121,134.68344000000002,35.18354,0.035211407,0.034788657,0.038419563
t_2122,134.73802,35.18639,0.03463047,0.03537565,0.036600705
t_2123,134.79260999999997,35.18921,0.056142733,0.05490396,0.05754127
t_2124,134.96640000000002,35.06302,0.040046677,0.04156845,0.04341452
t_2125,134.85397999999998,35.10235,0.037523624,0.039089113,0.04110949
t_2126,134.90853000000004,35.10512,0.035752267,0.03765002,0.039110582
t_2127,134.96308999999997,35.10786,0.03688812,0.03858684,0.039629836
t_2128,134.8506,35.14718,0.041138314,0.042600848,0.044830065
t_2129,134.90517999999997,35.14995,0.03681761,0.038491048,0.039576467
t_213,132.66169000000002,32.94959,0.0002999922,0.00030457685,0.00038362775
t_2130,134.95977,35.15269,0.035015654,0.036654722,0.037228927
t_2131,134.84721000000002,35.192,0.038590144,0.039911445,0.04124054
t_2132,134.90182,35.19478,0.035866506,0.03738666,0.03796488
t_2133,134.95644,35.19753,0.033490255,0.0350032,0.035194173
t_2134,134.63236,35.13586,0.023898631,0.02421741,0.024262473
t_2135,134.51972,35.17486,0.01852236,0.018557452,0.018509265
t_2136,134.57429000000002,35.17778,0.018795129,0.018903682,0.018859461
t_2137,134.62886000000003,35.18067,0.031236708,0.030391883,0.031005222
t_2138,134.51615000000004,35.21965,0.030890198,0.03092219,0.030882457
t_2139,134.57074,35.22258,0.024055008,0.02429171,0.024186444
t_214,132.76756999999998,32.95666,0.00045495946,0.00045648668,0.0004923118
t_2140,134.62534,35.22548,0.022415705,0.022857975,0.022763036
t_2141,134.51256999999998,35.26445,0.020252263,0.020430129,0.020313932
t_2142,134.56718999999998,35.26738,0.020098526,0.020458579,0.02034918
t_2143,134.62182,35.27028,0.019247005,0.019777711,0.019696092
t_2144,135.06896,35.1581,0.04722947,0.046994936,0.04601998
t_2145,135.12356999999997,35.16077,0.04905739,0.04849049,0.044881932
t_2146,135.17818999999997,35.16342,0.03283114,0.03435837,0.033869367
t_2147,135.01106,35.20025,0.031110667,0.03249969,0.032644466
t_2148,135.06569000000002,35.20295,0.02869581,0.029974576,0.03032737
t_2149,135.12032999999997,35.20562,0.026893975,0.028096389,0.02833176
t_215,132.4414,33.02438,0.00052925054,0.000507535,0.0008421081
t_2150,135.17497000000003,35.20827,0.025812564,0.026950806,0.026570827
t_2151,135.06241,35.24779,0.026236283,0.027155237,0.027026223
t_2152,135.11708,35.25047,0.023439746,0.024203653,0.02402495
t_2153,135.17176,35.25312,0.032873612,0.032118782,0.027773583
t_2154,134.84382,35.23683,0.03394729,0.035132803,0.035536632
t_2155,134.89846,35.23961,0.034241494,0.03570224,0.035870258
t_2156,134.9531,35.24236,0.046103146,0.04583378,0.04486346
t_2157,135.00775,35.24509,0.04363095,0.042959314,0.04032564
t_2158,134.84042,35.28165,0.030078473,0.030969916,0.030958422
t_2159,134.89508,35.28444,0.046865042,0.046700414,0.046829753
t_216,132.5473,33.03166,0.00044539775,0.00044199746,0.0005978732
t_2160,134.94975999999997,35.28719,0.031056834,0.032376193,0.032283336
t_2161,135.00444,35.28992,0.027341874,0.028299263,0.02808803
t_2162,134.837,35.32648,0.026266888,0.02659317,0.026468052
t_2163,134.89170000000001,35.32926,0.028825743,0.029413214,0.02944916
t_2164,134.67994999999996,35.22835,0.024393054,0.025015023,0.025060343
t_2165,134.73456999999996,35.2312,0.028150246,0.028922722,0.029229267
t_2166,134.78918999999996,35.23403,0.031901862,0.032837007,0.03333613
t_2167,134.67646000000002,35.27316,0.020250594,0.02092109,0.020876873
t_2168,134.73109999999997,35.27602,0.023015859,0.023751149,0.023705002
t_2169,134.78575,35.27885,0.026544707,0.027305635,0.02725652
t_217,132.65323999999998,33.03884,0.00045836304,0.000460033,0.00058827817
t_2170,134.67296,35.31797,0.015975393,0.016660968,0.016737504
t_2171,134.72762999999998,35.32083,0.019069947,0.01973153,0.019626802
t_2172,134.78231,35.32367,0.022624275,0.023166943,0.022955518
t_2173,134.66944999999998,35.36278,0.013755636,0.014324993,0.014398014
t_2174,134.94641000000001,35.33202,0.027921852,0.028835675,0.028862543
t_2175,135.00112000000001,35.33476,0.025265962,0.026060475,0.026053423
t_2176,134.83358999999996,35.3713,0.022907168,0.023134982,0.022966579
t_2177,134.88831,35.37409,0.027843675,0.027863923,0.025426663
t_2178,134.94304999999997,35.37686,0.02492885,0.025675608,0.026089927
t_2179,134.99779,35.3796,0.02636812,0.026828106,0.024766559
t_218,132.75921,33.04593,0.00055728125,0.0005619293,0.00067559234
t_2180,134.88491999999997,35.41892,0.022666145,0.02326115,0.023981651
t_2181,134.93968,35.42169,0.025946608,0.02658758,0.025401218
t_2182,134.99445000000003,35.42443,0.025322095,0.025924396,0.024664117
t_2183,134.88151,35.46374,0.022072852,0.023590064,0.02695643
t_2184,135.63012000000003,34.95927,0.26849183,0.31441164,0.3212928
t_2185,135.68465000000003,34.96167,0.31681132,0.33885223,0.3483169
t_2186,135.57263,35.00172,0.3219468,0.33881006,0.42188135
t_2187,135.62718,35.00416,0.21591416,0.24177139,0.25811306
t_2188,135.68174,35.00657,0.26295432,0.2662292,0.2607968
t_2189,135.56965000000002,35.04661,0.34021717,0.33886737,0.2975964
t_219,132.4327,33.11358,0.0005986444,0.00057580764,0.0009408542
t_2190,135.62423,35.04905,0.17699374,0.19047149,0.19963579
t_2191,135.67881999999997,35.05146,0.14308256,0.15312676,0.15280753
t_2192,135.56667,35.09149,0.16947833,0.17663154,0.17772493
t_2193,135.62128,35.09393,0.1463587,0.1536369,0.15127264
t_2194,135.18777,35.02886,0.070313565,0.07251512,0.06904777
t_2195,135.02094,35.06573,0.06809871,0.066148475,0.06211322
t_2196,135.07547999999997,35.06842,0.046187006,0.047826048,0.04781032
t_2197,135.13003000000003,35.07108,0.06429564,0.06413803,0.064832866
t_2198,135.18458999999996,35.07371,0.068234965,0.068207234,0.06766069
t_2199,135.01765,35.11057,0.037740707,0.039356813,0.040065207
t_22,131.01578,31.4836,0.00010208003,7.0829155e-05,0.00017040617
t_220,132.5387,33.12087,0.0005231784,0.00051913946,0.0006939233
t_2200,135.07222000000002,35.11326,0.056217983,0.055592764,0.05345873
t_2201,135.1268,35.11593,0.038865052,0.0405982,0.04019905
t_2202,135.18138999999996,35.11857,0.041153062,0.04300477,0.041826963
t_2203,135.01436,35.15541,0.033736825,0.035298485,0.035767507
t_2204,135.51508,35.04415,0.27786908,0.27439708,0.29359123
t_2205,135.40287999999998,35.08402,0.121159494,0.12452129,0.122271635
t_2206,135.45747,35.08653,0.21050388,0.20468937,0.20577918
t_2207,135.51207,35.08902,0.23879519,0.23335148,0.24002412
t_2208,135.39980000000003,35.12889,0.105528556,0.108212344,0.10507916
t_2209,135.45442000000003,35.13141,0.1394303,0.14179708,0.1395206
t_221,132.64474,33.12808,0.0005336386,0.0005339315,0.00067728834
t_2210,135.50905,35.1339,0.16484283,0.167183,0.16661304
t_2211,135.39671999999996,35.17376,0.08935952,0.09161993,0.087492265
t_2212,135.45137,35.17628,0.15942231,0.1536518,0.1499105
t_2213,135.50602000000003,35.17878,0.1371662,0.13814749,0.13673449
t_2214,135.34829000000002,35.08148,0.091518134,0.094675235,0.093391806
t_2215,135.23598000000004,35.12118,0.045680907,0.047791626,0.046555452
t_2216,135.29057999999998,35.12378,0.055646542,0.058092307,0.056788284
t_2217,135.34519,35.12635,0.076171674,0.078851424,0.076538876
t_2218,135.23280999999997,35.16604,0.03556091,0.037137393,0.03599174
t_2219,135.28744,35.16864,0.042812128,0.044546816,0.042786475
t_222,132.75081999999998,33.1352,0.0008307478,0.0007932694,0.0009031553
t_2220,135.34207000000004,35.17121,0.060584802,0.062637724,0.059743054
t_2221,135.22963,35.2109,0.024789132,0.025849145,0.025047218
t_2222,135.28429,35.2135,0.02586273,0.026870865,0.025718756
t_2223,135.33895,35.21608,0.036376122,0.037610643,0.035562314
t_2224,135.6759,35.09635,0.11926617,0.12509267,0.11971795
t_2225,135.56367999999998,35.13637,0.14902647,0.15277591,0.15067466
t_2226,135.61832000000004,35.13882,0.12343212,0.12751897,0.123340145
t_2227,135.67296999999996,35.14124,0.09930803,0.1026867,0.09783758
t_2228,135.56069000000002,35.18126,0.12271419,0.12516278,0.12254481
t_2229,135.61536,35.18371,0.10209386,0.10469468,0.101142034
t_223,132.42395,33.20277,0.00056559686,0.0005576287,0.0007620251
t_2230,135.67003,35.18613,0.08160993,0.083535396,0.08010035
t_2231,135.55768,35.22614,0.08967053,0.092398465,0.09058012
t_2232,135.61238000000003,35.22859,0.080209196,0.082363665,0.08011968
t_2233,135.66709000000003,35.23102,0.06369856,0.064804435,0.06278295
t_2234,135.39362,35.21863,0.068592176,0.07061622,0.066260174
t_2235,135.44830000000002,35.22116,0.060585633,0.062006652,0.0592502
t_2236,135.50299,35.22366,0.06918971,0.07088413,0.069156095
t_2237,135.39053,35.2635,0.023915403,0.023871927,0.024064505
t_2238,135.44523000000004,35.26603,0.0075207814,0.007712899,0.007465085
t_2239,135.49995,35.26854,0.025061488,0.025603576,0.022903796
t_224,132.53006,33.21009,0.00057356706,0.0005707935,0.00074284436
t_2240,135.38742000000002,35.30837,0.00018224887,0.0001862413,0.0001903787
t_2241,135.44216,35.3109,0.0008623582,0.0008894508,0.00090388133
t_2242,135.49691,35.31341,0.006808754,0.007109385,0.007184404
t_2243,135.38431000000003,35.35323,0.0008147057,0.0008645014,0.00094124477
t_2244,135.22644000000003,35.25575,0.015727391,0.016392695,0.0160326
t_2245,135.28112999999996,35.25836,0.011116565,0.011550089,0.011223878
t_2246,135.33582,35.26094,0.007947259,0.008205007,0.007892221
t_2247,135.22324000000003,35.30061,0.01252781,0.012731916,0.014439758
t_2248,135.27796,35.30322,0.0068035014,0.006863786,0.00712994
t_2249,135.33269,35.30581,0.0014521063,0.001506698,0.001526771
t_225,132.63621,33.21732,0.00054591964,0.00054665987,0.00067327986
t_2250,135.22004000000004,35.34546,0.013458091,0.013323044,0.012286812
t_2251,135.27479,35.34808,0.004109868,0.0043527316,0.0046484023
t_2252,135.32955000000004,35.35067,0.0023383037,0.0023948355,0.002470989
t_2253,135.21682999999996,35.39032,0.00851412,0.009066487,0.010104542
t_2254,135.05912999999998,35.29263,0.023995003,0.024604054,0.024409058
t_2255,135.11383,35.29532,0.03798188,0.03508379,0.02329987
t_2256,135.16853000000003,35.29798,0.028836695,0.02710349,0.018589843
t_2257,135.05584,35.33747,0.022160852,0.02269589,0.0227482
t_2258,135.11057,35.34016,0.018381478,0.018666182,0.018871576
t_2259,135.1653,35.34283,0.013592114,0.013952507,0.014329655
t_226,131.58608000000004,33.05202,0.00030566662,0.00026955016,0.00042092256
t_2260,135.05254000000002,35.38232,0.023702584,0.024062205,0.022330126
t_2261,135.1073,35.38501,0.017677879,0.018238716,0.018994963
t_2262,135.16206,35.38768,0.013150768,0.013733197,0.014752835
t_2263,135.04922999999997,35.42716,0.023812817,0.024310173,0.023163501
t_2264,135.43908,35.35577,0.0014542099,0.0015418825,0.001654133
t_2265,135.49385,35.35829,0.0050500664,0.0053478708,0.0055991723
t_2266,135.38119,35.3981,0.0021740715,0.0024066227,0.002876882
t_2267,135.43599,35.40064,0.00307174,0.0033717914,0.0038957912
t_2268,135.49079,35.40316,0.0065168147,0.0070316377,0.007678218
t_2269,135.54561,35.40566,0.013020914,0.013868029,0.014594453
t_227,131.69177000000002,33.06003,0.00030044094,0.0002717194,0.00046189138
t_2270,135.37806,35.44297,0.0037576337,0.0043816813,0.005985877
t_2271,135.43289,35.44552,0.005136219,0.005860461,0.007438266
t_2272,135.48773,35.44804,0.009578554,0.0104970215,0.011871603
t_2273,135.54257,35.45054,0.017296793,0.018439079,0.019415122
t_2274,135.27161,35.39294,0.004909581,0.005324614,0.006137927
t_2275,135.32640000000004,35.39553,0.0028156978,0.0030973407,0.0036712026
t_2276,135.21362,35.43517,0.015524173,0.01591305,0.01701919
t_2277,135.26842,35.4378,0.009133506,0.009738349,0.012012937
t_2278,135.32324,35.44039,0.011071431,0.009347946,0.0075187064
t_2279,135.21038999999996,35.48003,0.011191448,0.01244814,0.016785502
t_228,131.79749000000004,33.06794,0.00033020534,0.000301957,0.0005036349
t_2280,135.26522999999997,35.48265,0.008085184,0.009199587,0.01271072
t_2281,135.32007999999996,35.48526,0.006276209,0.0073017487,0.010271504
t_2282,135.20716,35.52488,0.012998245,0.014738522,0.021265885
t_2283,135.26202999999998,35.52751,0.010879573,0.012276908,0.016214374
t_2284,135.78515,35.10111,0.10150026,0.10108838,0.10122376
t_2285,135.83979,35.10346,0.058653,0.06125028,0.061370205
t_2286,135.89443,35.10578,0.06601903,0.066394165,0.068230584
t_2287,135.72762,35.14364,0.07880417,0.081296965,0.07741296
t_2288,135.78228000000001,35.14601,0.061061583,0.063018516,0.06110687
t_2289,135.83695,35.14836,0.045483544,0.047250416,0.04755304
t_229,131.90326,33.07577,0.00043285775,0.00039105068,0.0007296447
t_2290,135.89162,35.15068,0.04837549,0.04850252,0.05031313
t_2291,135.72470999999996,35.18853,0.06517112,0.06646993,0.064030305
t_2292,135.7794,35.19091,0.050813206,0.0518933,0.050882936
t_2293,135.83410000000003,35.19326,0.036858425,0.03799449,0.038418103
t_2294,136.00373000000002,35.11034,0.084673844,0.0791687,0.06167597
t_2295,136.05839000000003,35.11259,0.08573363,0.082488395,0.0725097
t_2296,135.9463,35.15298,0.034303036,0.035678964,0.047117047
t_2297,136.00098000000003,35.15525,0.036759067,0.03852224,0.054498155
t_2298,136.05566999999996,35.1575,0.035561055,0.038316995,0.05080493
t_2299,135.94351,35.19789,0.045040894,0.039797,0.028112963
t_23,131.22323,31.49978,9.0467875e-05,6.66443e-05,0.00014561914
t_230,131.57650999999998,33.14101,0.00028316458,0.0002566737,0.0004260551
t_2300,135.99822,35.20017,0.0295527,0.03092146,0.042549543
t_2301,136.05295,35.20242,0.032733142,0.034652717,0.050881017
t_2302,135.94072,35.2428,0.02167498,0.022794403,0.02462537
t_2303,135.99545999999998,35.24508,0.02695365,0.0281219,0.037100274
t_2304,136.16773,35.11701,0.035363235,0.03811991,0.047985923
t_2305,136.22240999999997,35.11918,0.04499369,0.045896422,0.051331904
t_2306,136.11037,35.15973,0.06812632,0.067585684,0.061852187
t_2307,136.16507000000001,35.16193,0.030235715,0.03317695,0.04432093
t_2308,136.21978000000001,35.16411,0.0422799,0.04365837,0.049322378
t_2309,136.10766999999998,35.20465,0.050908227,0.05084516,0.045404308
t_231,131.68228999999997,33.14904,0.00031300334,0.00028616475,0.00047072323
t_2310,136.1624,35.20685,0.05272708,0.051570423,0.04545427
t_2311,136.21713999999997,35.20903,0.046916157,0.04612042,0.040450387
t_2312,136.10496999999998,35.24957,0.027388308,0.02953725,0.043673318
t_2313,136.15972999999997,35.25178,0.023908444,0.02648267,0.042116083
t_2314,135.8888,35.19559,0.024848524,0.025956793,0.027596438
t_2315,135.77652,35.23581,0.044438064,0.044749502,0.044542782
t_2316,135.83125,35.23816,0.03274386,0.03350163,0.033882827
t_2317,135.88598000000002,35.24049,0.024475895,0.025418937,0.026477313
t_2318,135.77363000000003,35.2807,0.0343907,0.034677316,0.03485264
t_2319,135.82839,35.28306,0.029049797,0.029747268,0.030111328
t_232,131.78812,33.15698,0.00034473164,0.0003183219,0.00051575544
t_2320,135.88315,35.2854,0.030334441,0.030625088,0.034968745
t_2321,135.77074,35.3256,0.02637317,0.027073875,0.027961597
t_2322,135.82551999999998,35.32796,0.024880018,0.025814818,0.026671493
t_2323,135.88031,35.3303,0.02335394,0.02434819,0.02479049
t_2324,135.72180000000003,35.23343,0.05265534,0.053082615,0.0518568
t_2325,135.55467,35.27102,0.06624678,0.069506325,0.069424525
t_2326,135.6094,35.27348,0.05521443,0.057036743,0.0562725
t_2327,135.66413999999997,35.27591,0.04487605,0.04559451,0.044830777
t_2328,135.71888,35.27832,0.037547145,0.037630692,0.03725832
t_2329,135.55165999999997,35.3159,0.029772827,0.029981289,0.030805238
t_233,131.89399000000003,33.16483,0.00044191224,0.00040396053,0.0007510067
t_2330,135.60642,35.31836,0.031426102,0.032676335,0.032835875
t_2331,135.66118,35.3208,0.030722827,0.031525847,0.031796392
t_2332,135.71596,35.32321,0.026989613,0.027388284,0.027893923
t_2333,135.54863999999998,35.36078,0.013203941,0.013934844,0.0143510755
t_2334,136.05021,35.24734,0.028359784,0.030009326,0.041766044
t_2335,135.93791999999996,35.28771,0.022903547,0.023997081,0.024993066
t_2336,135.99269000000004,35.28999,0.033361346,0.03368315,0.035075586
t_2337,136.04746999999998,35.29225,0.026792565,0.028237814,0.0375631
t_2338,135.93511,35.33262,0.0226747,0.023736166,0.024119383
t_2339,135.98991999999998,35.33491,0.031635493,0.03204802,0.033966247
t_234,131.56689,33.22999,0.0004015353,0.00035439362,0.0005708421
t_2340,136.04472999999996,35.33717,0.043051302,0.041616596,0.030213416
t_2341,135.9323,35.37752,0.021190433,0.022447523,0.023751577
t_2342,135.98712999999998,35.37982,0.035183277,0.035116997,0.033655006
t_2343,136.04197999999997,35.38209,0.026146794,0.027304996,0.03511113
t_2344,136.2145,35.25396,0.037485104,0.037254054,0.035504
t_2345,136.10226,35.29449,0.025861913,0.027714994,0.038911607
t_2346,136.15705000000003,35.2967,0.023831367,0.026047288,0.038840536
t_2347,136.21185000000003,35.29889,0.02208175,0.024502512,0.038368817
t_2348,136.09954,35.33941,0.02572789,0.02726981,0.036565084
t_2349,136.15436999999997,35.34163,0.025010569,0.026777672,0.037160754
t_235,131.67278,33.23804,0.0007874466,0.00064941694,0.000583865
t_2350,136.2092,35.34382,0.02541136,0.02729728,0.03856048
t_2351,136.09681999999998,35.38433,0.025443137,0.026695296,0.03487574
t_2352,136.15168,35.38655,0.025181958,0.026496574,0.035044696
t_2353,136.20653,35.38874,0.026370764,0.027699394,0.03674619
t_2354,135.60343,35.36325,0.021045173,0.022127606,0.022818446
t_2355,135.65822000000003,35.36569,0.023492718,0.024656154,0.025921082
t_2356,135.71302000000003,35.3681,0.02262855,0.023811689,0.025732774
