# 19881016_M5.88_Elia median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,"BCHydroESHM20SInter
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
sigma_mu_epsilon = -1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
sigma_mu_epsilon = 1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
theta_6_adjustment = -0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
theta_6_adjustment = 0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00"
t_1516,22.20286999999999,38.02676,0.004374418,0.0040892735,0.0046794456,0.004374418,0.004374418
t_1517,22.124809999999997,38.03173,0.0044751647,0.0041892026,0.004780647,0.0044751647,0.0044751647
t_1518,22.245059999999995,38.05513,0.0035013845,0.0032719665,0.0037468886,0.0035013845,0.0035013845
t_1519,22.166979999999995,38.06012,0.0040424787,0.003782254,0.0043206075,0.0040424787,0.0040424787
t_152,20.47681,39.39684,0.001980429,0.0018468479,0.002123672,0.001980429,0.001980429
t_1520,22.088899999999995,38.06507,0.0054136505,0.0050747655,0.0057751657,0.0054136505,0.0054136505
t_1521,22.209180000000003,38.08849,0.0038991363,0.0036462694,0.0041695395,0.0038991363,0.0038991363
t_1522,22.131069999999994,38.09346,0.004728654,0.00442945,0.005048069,0.004728654,0.004728654
t_1523,22.173270000000002,38.12184,0.0043257154,0.004049021,0.0046213185,0.0043257154,0.0043257154
t_1524,22.09514999999999,38.1268,0.004746864,0.004453485,0.00505957,0.004746864,0.004746864
t_1525,22.21549999999999,38.15021,0.0037571655,0.00351438,0.0040167235,0.0037571655,0.0037571655
t_1526,22.01079999999999,38.06999,0.0065449905,0.006152651,0.0069623487,0.0065449905,0.0065449905
t_1527,21.93270000000001,38.07488,0.0065505896,0.00618241,0.006940696,0.0065505896,0.0065505896
t_1528,22.052959999999985,38.0984,0.00505401,0.004746662,0.005381259,0.00505401,0.00505401
t_1529,21.974850000000004,38.10331,0.006630045,0.0062515303,0.007031477,0.006630045,0.006630045
t_153,20.397719999999993,39.40103,0.0017320043,0.0016151791,0.0018572796,0.0017320043,0.0017320043
t_1530,22.01701,38.13172,0.00530085,0.004991371,0.005629518,0.00530085,0.00530085
t_1531,21.93887000000001,38.13661,0.008234556,0.007797149,0.008696501,0.008234556,0.008234556
t_1532,22.059200000000004,38.16012,0.0047927867,0.004505837,0.005098011,0.0047927867,0.0047927867
t_1533,21.981030000000004,38.16503,0.0056383624,0.0053275186,0.005967343,0.0056383624,0.0056383624
t_1534,21.902870000000007,38.1699,0.007650226,0.0072856834,0.008033007,0.007650226,0.007650226
t_1535,22.02322000000001,38.19343,0.005885599,0.0055477386,0.006244036,0.005885599,0.005885599
t_1536,22.335890000000006,38.17354,0.0035173367,0.0032848835,0.0037662396,0.0035173367,0.0035173367
t_1537,22.257740000000013,38.17856,0.0035595759,0.0033274794,0.0038078614,0.0035595759,0.0035595759
t_1538,22.137349999999998,38.15518,0.00415174,0.003890964,0.004429994,0.00415174,0.00415174
t_1539,22.179570000000012,38.18355,0.0038733662,0.0036264514,0.0041370927,0.0038733662,0.0038733662
t_154,20.439969999999988,39.42962,0.0017127562,0.0015972283,0.0018366403,0.0017127562,0.0017127562
t_1540,22.101400000000012,38.18851,0.0044894237,0.0042140004,0.004782848,0.0044894237,0.0044894237
t_1541,22.14363,38.21688,0.0056805583,0.00532449,0.0060604373,0.0056805583,0.0056805583
t_1542,22.107669999999985,38.2502,0.006384169,0.005991894,0.0068021263,0.006384169,0.006384169
t_1543,21.463959999999986,38.1035,0.027250648,0.025882185,0.028691465,0.027250648,0.027250648
t_1544,21.584159999999997,38.12733,0.020293508,0.01938275,0.021247061,0.020293508,0.020293508
t_1545,21.506,38.13203,0.024452846,0.023255132,0.025712248,0.024452846,0.024452846
t_1546,21.469870000000014,38.16524,0.023828443,0.022623498,0.025097564,0.023828443,0.023828443
t_1547,21.78864999999999,38.208,0.008722467,0.00851324,0.008936837,0.008722467,0.008722467
t_1548,21.830809999999985,38.23644,0.007845072,0.0075970064,0.008101238,0.007845072,0.007845072
t_1549,21.752579999999995,38.24125,0.011905249,0.011813676,0.011997533,0.011905249,0.011905249
t_155,20.48223999999999,39.45819,0.0014525641,0.0013545859,0.0015576292,0.0014525641,0.0014525641
t_1550,21.872979999999984,38.26487,0.0066214493,0.006351181,0.006903219,0.0066214493,0.0066214493
t_1551,21.79473999999999,38.2697,0.009612952,0.009373188,0.009858849,0.009612952,0.009612952
t_1552,21.836919999999992,38.29813,0.007718991,0.0074272165,0.008022227,0.007718991,0.007718991
t_1553,21.68643,38.36938,0.00817746,0.007814772,0.008556981,0.00817746,0.00817746
t_1554,21.60811000000001,38.37412,0.008472537,0.0080554085,0.008911264,0.008472537,0.008472537
t_1555,21.76473999999999,38.3646,0.008136862,0.0077843894,0.008505294,0.008136862,0.008136862
t_1556,21.885279999999995,38.3882,0.00920057,0.008709866,0.009718921,0.00920057,0.00920057
t_1557,21.80695,38.39303,0.0073738014,0.007007272,0.0077595026,0.0073738014,0.0073738014
t_1558,21.84917999999999,38.42144,0.0055851005,0.0052797706,0.005908088,0.0055851005,0.0055851005
t_1559,21.77082999999999,38.42625,0.006146908,0.0058216923,0.006490291,0.006146908,0.006146908
t_156,20.403109999999998,39.46239,0.0013212727,0.00123215,0.0014168416,0.0013212727,0.0013212727
t_1560,21.891430000000014,38.44984,0.005280091,0.0049720663,0.0056071985,0.005280091,0.005280091
t_1561,21.813060000000007,38.45466,0.00551711,0.0052048285,0.0058481283,0.00551711,0.00551711
t_1562,21.855320000000006,38.48306,0.0051173377,0.004812772,0.0054411767,0.0051173377,0.0051173377
t_1563,21.776929999999993,38.48788,0.0060948012,0.0057371454,0.006474754,0.0060948012,0.0060948012
t_1564,21.81917999999999,38.51628,0.005282182,0.0049607335,0.0056244596,0.005282182,0.005282182
t_1565,21.728620000000006,38.39782,0.008021026,0.0076312847,0.008430673,0.008021026,0.008021026
t_1566,21.65028000000001,38.40258,0.00839222,0.00796606,0.008841179,0.00839222,0.00839222
t_1567,21.692470000000014,38.43102,0.00769619,0.007286006,0.008129466,0.00769619,0.00769619
t_1568,21.61411000000001,38.43577,0.008417057,0.007949831,0.008911742,0.008417057,0.008417057
t_1569,21.73469,38.45946,0.006334656,0.0059793303,0.0067110974,0.006334656,0.006334656
t_157,20.445390000000003,39.49096,0.0014081639,0.0013131798,0.0015100184,0.0014081639,0.0014081639
t_1570,21.65630999999999,38.46422,0.008274348,0.0078023025,0.008774954,0.008274348,0.008274348
t_1571,21.698530000000005,38.49265,0.0066693085,0.00627687,0.007086283,0.0066693085,0.0066693085
t_1572,21.620119999999986,38.4974,0.007489482,0.0070409398,0.0079665985,0.007489482,0.007489482
t_1573,21.66234,38.52583,0.0062760888,0.0058929496,0.006684138,0.0062760888,0.0062760888
t_1574,21.704589999999996,38.55426,0.006446732,0.006045556,0.0068745296,0.006446732,0.006446732
t_1575,21.457359999999994,38.44515,0.008735539,0.008204917,0.009300477,0.008735539,0.008735539
t_1576,21.577920000000006,38.46894,0.008427187,0.007930684,0.008954774,0.008427187,0.008427187
t_1577,21.499529999999993,38.47363,0.0092154555,0.008653999,0.0098133385,0.0092154555,0.0092154555
t_1578,21.541709999999995,38.5021,0.007983465,0.007493661,0.008505284,0.007983465,0.007983465
t_1579,21.46329,38.50678,0.008148041,0.007636478,0.008693873,0.008148041,0.008148041
t_158,20.36623,39.49514,0.0012209448,0.0011385889,0.0013092577,0.0012209448,0.0012209448
t_1580,21.583910000000003,38.53056,0.0074385223,0.006977443,0.00793007,0.0074385223,0.0074385223
t_1581,21.505480000000006,38.53525,0.009514366,0.0089141335,0.010155016,0.009514366,0.009514366
t_1582,21.547680000000014,38.56371,0.007270364,0.006808618,0.007763425,0.007270364,0.007270364
t_1583,21.469220000000007,38.56839,0.007783583,0.0072829346,0.008318648,0.007783583,0.007783583
t_1584,21.51142999999999,38.59686,0.0073766736,0.0069000474,0.007886223,0.0073766736,0.0073766736
t_1585,22.054399999999987,38.50169,0.003625892,0.0033936356,0.0038740437,0.003625892,0.003625892
t_1586,21.976,38.50659,0.004239375,0.003972778,0.0045238617,0.004239375,0.004239375
t_1587,21.89760000000001,38.51145,0.004455794,0.0041807927,0.004748885,0.004455794,0.004455794
t_1588,22.018309999999985,38.53495,0.003680996,0.0034445543,0.0039336677,0.003680996,0.003680996
t_1589,21.93988999999999,38.53982,0.0038571062,0.0036127947,0.004117939,0.0038571062,0.0038571062
t_159,20.48768000000001,39.51952,0.0012443333,0.0011603996,0.0013343382,0.0012443333,0.0012443333
t_1590,22.06065000000001,38.56329,0.0029969634,0.0028016022,0.0032059476,0.0029969634,0.0029969634
t_1591,21.98221000000001,38.56818,0.003383901,0.0031655713,0.003617289,0.003383901,0.003383901
t_1592,21.90377000000001,38.57305,0.0038904378,0.0036418652,0.0041559767,0.0038904378,0.0038904378
t_1593,22.024550000000005,38.59653,0.0032911878,0.0030760453,0.003521378,0.0032911878,0.0032911878
t_1594,21.946089999999998,38.60141,0.003364912,0.0031466081,0.0035983613,0.003364912,0.003364912
t_1595,21.740769999999998,38.52107,0.006815835,0.006402778,0.0072555398,0.006815835,0.006815835
t_1596,21.861459999999994,38.54467,0.0044337134,0.004156265,0.004729682,0.0044337134,0.0044337134
t_1597,21.783029999999997,38.54948,0.004853676,0.004551971,0.005175379,0.004853676,0.004853676
t_1598,21.82531,38.57788,0.004802201,0.004497499,0.005127546,0.004802201,0.004802201
t_1599,21.746849999999995,38.58267,0.004684447,0.0043878313,0.0050011133,0.004684447,0.004684447
t_16,21.082539999999995,38.65286,0.007876268,0.0073511605,0.008438884,0.007876268,0.007876268
t_160,20.63497000000001,39.38834,0.0015292357,0.0014260885,0.0016398435,0.0015292357,0.0015292357
t_1600,21.867619999999988,38.60626,0.004097074,0.0038329219,0.00437943,0.004097074,0.004097074
t_1601,21.789140000000003,38.61107,0.004467627,0.004180548,0.0047744205,0.004467627,0.004467627
t_1602,21.83144999999999,38.63945,0.0039082277,0.0036540858,0.0041800453,0.0039082277,0.0039082277
t_1603,21.752939999999995,38.64425,0.0041065193,0.0038397715,0.0043917983,0.0041065193,0.0041065193
t_1604,21.873770000000007,38.66782,0.0035620555,0.003328251,0.0038122847,0.0035620555,0.0035620555
t_1605,21.626139999999992,38.559,0.006578054,0.00616533,0.007018407,0.006578054,0.006578054
t_1606,21.668389999999988,38.58743,0.0065540387,0.0061376323,0.006998696,0.0065540387,0.0065540387
t_1607,21.589910000000003,38.59216,0.0064107054,0.0060003325,0.0068491446,0.0064107054,0.0064107054
t_1608,21.710649999999987,38.61585,0.004900942,0.004585872,0.0052376594,0.004900942,0.004900942
t_1609,21.63216,38.62059,0.0057204105,0.00535118,0.0061151176,0.0057204105,0.0057204105
t_161,20.555890000000005,39.3926,0.0018525339,0.0017275797,0.001986526,0.0018525339,0.0018525339
t_1610,21.67443,38.64901,0.0046563824,0.00435342,0.004980429,0.0046563824,0.0046563824
t_1611,21.595920000000007,38.65374,0.005016849,0.0046891836,0.00536741,0.005016849,0.005016849
t_1612,21.716729999999984,38.67742,0.0041911053,0.0039164363,0.004485037,0.0041911053,0.0041911053
t_1613,21.63819000000001,38.68216,0.0045387396,0.004240686,0.0048577418,0.0045387396,0.0045387396
t_1614,21.680489999999992,38.71057,0.0041065696,0.0038355377,0.0043967534,0.0041065696,0.0041065696
t_1615,21.988429999999994,38.62976,0.0031282573,0.0029230434,0.0033478786,0.0031282573,0.0031282573
t_1616,21.909940000000006,38.63462,0.0036396086,0.0034020862,0.003893714,0.0036396086,0.0036396086
t_1617,22.0308,38.65809,0.0030177399,0.0028181863,0.0032314234,0.0030177399,0.0030177399
t_1618,21.952290000000005,38.66298,0.0030199257,0.0028210513,0.0032328202,0.0030199257,0.0030199257
t_1619,21.99466000000001,38.69131,0.0030102439,0.0028106803,0.0032239768,0.0030102439,0.0030102439
t_162,20.598180000000013,39.42115,0.0014972576,0.0013962659,0.001605554,0.0014972576,0.0014972576
t_1620,21.91613000000001,38.69618,0.0030618045,0.0028593908,0.0032785467,0.0030618045,0.0030618045
t_1621,22.037049999999994,38.71964,0.002832851,0.0026441303,0.0030350413,0.002832851,0.002832851
t_1622,21.958500000000015,38.72452,0.0029174546,0.0027235404,0.0031251756,0.0029174546,0.0029174546
t_1623,22.00089,38.75285,0.0023788353,0.002220085,0.0025489372,0.0023788353,0.0023788353
t_1624,21.922320000000013,38.75772,0.0026313388,0.002456007,0.0028191872,0.0026313388,0.0026313388
t_1625,21.52382,38.31716,0.019354325,0.018379126,0.020381266,0.019354325,0.019354325
t_1626,21.44552999999999,38.32183,0.014558316,0.013744886,0.015419886,0.014558316,0.014558316
t_1627,21.565949999999987,38.34564,0.01551948,0.014756636,0.016321762,0.01551948,0.01551948
t_1628,21.487650000000002,38.35033,0.019408023,0.018341735,0.020536298,0.019408023,0.019408023
t_1629,21.529779999999988,38.37882,0.010862399,0.010271571,0.011487212,0.010862399,0.010862399
t_163,20.519080000000002,39.4254,0.0020020595,0.001867018,0.0021468685,0.0020020595,0.0020020595
t_1630,21.451449999999994,38.3835,0.014031637,0.0132134305,0.01490051,0.014031637,0.014031637
t_1631,21.57193000000001,38.4073,0.010532251,0.009957658,0.011139998,0.010532251,0.010532251
t_1632,21.49358000000001,38.41199,0.009028918,0.008504272,0.009585931,0.009028918,0.009028918
t_1633,21.535740000000004,38.44047,0.007999102,0.007532806,0.008494263,0.007999102,0.007999102
t_1634,21.36724000000001,38.32647,0.014716266,0.013845564,0.015641725,0.014716266,0.014716266
t_1635,21.40933000000001,38.35499,0.015661763,0.014741814,0.01663912,0.015661763,0.015661763
t_1636,21.331009999999992,38.35961,0.014239818,0.013370208,0.0151659865,0.014239818,0.014239818
t_1637,21.373109999999997,38.38814,0.012721021,0.011945992,0.013546333,0.012721021,0.012721021
t_1638,21.415220000000005,38.41665,0.010238608,0.009616369,0.01090111,0.010238608,0.010238608
t_1639,21.33686,38.42127,0.014736673,0.0138146505,0.015720233,0.014736673,0.014736673
t_164,20.56137000000001,39.45396,0.0014380084,0.0013410122,0.0015420205,0.0014380084,0.0014380084
t_1640,21.378980000000013,38.44979,0.009605778,0.009004828,0.010246836,0.009605778,0.009605778
t_1641,21.30059,38.4544,0.014247593,0.013338784,0.015218321,0.014247593,0.014247593
t_1642,21.16857999999999,38.30707,0.026157266,0.024545198,0.02787521,0.026157266,0.026157266
t_1643,21.288929999999993,38.33107,0.015972368,0.014996854,0.017011337,0.015972368,0.015972368
t_1644,21.210620000000006,38.33564,0.02268284,0.021273067,0.024186037,0.02268284,0.02268284
t_1645,21.252679999999998,38.3642,0.024830136,0.023279738,0.02648379,0.024830136,0.024830136
t_1646,21.17434,38.36875,0.02420273,0.022672957,0.025835719,0.02420273,0.02420273
t_1647,21.294759999999997,38.39274,0.021807248,0.020443123,0.023262395,0.021807248,0.021807248
t_1648,21.216409999999996,38.39731,0.020484757,0.019183664,0.021874093,0.020484757,0.020484757
t_1649,21.258489999999995,38.42586,0.020134771,0.018852364,0.021504413,0.020134771,0.020134771
t_165,20.60369,39.48249,0.0013623162,0.0012704249,0.0014608541,0.0013623162,0.0013623162
t_1650,21.180110000000013,38.43042,0.022915913,0.021441367,0.024491865,0.022915913,0.022915913
t_1651,21.222199999999987,38.45897,0.014051099,0.013144076,0.015020712,0.014051099,0.014051099
t_1652,21.421120000000002,38.47829,0.009563381,0.008964567,0.010202194,0.009563381,0.009563381
t_1653,21.342719999999986,38.48292,0.013423795,0.012566603,0.014339457,0.013423795,0.013423795
t_1654,21.384860000000003,38.51142,0.008344738,0.0078111067,0.008914825,0.008344738,0.008344738
t_1655,21.306430000000006,38.51603,0.010683583,0.009991364,0.011423761,0.010683583,0.010683583
t_1656,21.427030000000002,38.53991,0.009722872,0.009099655,0.010388771,0.009722872,0.009722872
t_1657,21.34858,38.54454,0.008563379,0.008007624,0.009157705,0.008563379,0.008563379
t_1658,21.390749999999997,38.57303,0.01182808,0.011058897,0.012650764,0.01182808,0.01182808
t_1659,21.312279999999987,38.57764,0.0096212,0.008990254,0.010296428,0.0096212,0.0096212
t_166,20.524540000000002,39.48674,0.0012803378,0.001193976,0.0013729462,0.0012803378,0.0012803378
t_1660,21.432950000000005,38.60152,0.009186415,0.008587471,0.009827133,0.009186415,0.009186415
t_1661,21.354449999999986,38.60614,0.011753311,0.010981198,0.012579713,0.011753311,0.011753311
t_1662,21.26429999999999,38.48751,0.014410953,0.013478735,0.015407644,0.014410953,0.014410953
t_1663,21.185879999999997,38.49206,0.013516361,0.012635128,0.014459057,0.013516361,0.013516361
t_1664,21.227990000000005,38.5206,0.01245501,0.011641054,0.0133258775,0.01245501,0.01245501
t_1665,21.270129999999995,38.54913,0.010812052,0.010104179,0.011569517,0.010812052,0.010812052
t_1666,21.191660000000013,38.55369,0.010743165,0.010035835,0.011500348,0.010743165,0.010743165
t_1667,21.233800000000002,38.58222,0.0096366955,0.009001037,0.010317244,0.0096366955,0.0096366955
t_1668,21.275949999999995,38.61073,0.0127313975,0.011890283,0.013632013,0.0127313975,0.0127313975
t_1669,21.197450000000003,38.61529,0.0096589895,0.009018409,0.010345072,0.0096589895,0.0096589895
t_167,20.56685999999999,39.51529,0.0013931695,0.0012991965,0.0014939397,0.0013931695,0.0013931695
t_1670,21.23961,38.64381,0.011815527,0.0110307755,0.012656109,0.011815527,0.011815527
t_1671,21.28179,38.67232,0.010121335,0.0094482275,0.010842396,0.010121335,0.010121335
t_1672,21.553660000000008,38.62531,0.0056824847,0.0053133946,0.0060772127,0.0056824847,0.0056824847
t_1673,21.47515999999999,38.62998,0.0069846916,0.0065278616,0.0074734916,0.0069846916,0.0069846916
t_1674,21.51740000000001,38.65844,0.0060309772,0.005635116,0.006454648,0.0060309772,0.0060309772
t_1675,21.559650000000005,38.68688,0.0047298595,0.0044182325,0.0050634667,0.0047298595,0.0047298595
t_1676,21.48111,38.69156,0.005773965,0.005392096,0.006182878,0.005773965,0.005773965
t_1677,21.52337,38.72,0.0056859083,0.00530889,0.006089701,0.0056859083,0.0056859083
t_1678,21.444790000000012,38.72466,0.0061528473,0.005743703,0.0065911366,0.0061528473,0.0061528473
t_1679,21.565650000000005,38.74843,0.004161056,0.0038844382,0.0044573727,0.004161056,0.004161056
t_168,20.609190000000012,39.54381,0.0014571385,0.0013588502,0.0015625361,0.0014571385,0.0014571385
t_1680,21.487059999999985,38.75311,0.0050365496,0.004701029,0.0053960164,0.0050365496,0.0050365496
t_1681,21.52933999999999,38.78154,0.004075066,0.0038031114,0.004366468,0.004075066,0.004075066
t_1682,21.396649999999994,38.63463,0.0078686075,0.007350667,0.008423044,0.0078686075,0.0078686075
t_1683,21.318129999999996,38.63924,0.011283479,0.010536899,0.012082958,0.011283479,0.011283479
t_1684,21.43887000000001,38.6631,0.0067473752,0.0063022333,0.0072239586,0.0067473752,0.0067473752
t_1685,21.360330000000005,38.66773,0.00851324,0.007949075,0.009117446,0.00851324,0.00851324
t_1686,21.40254999999999,38.6962,0.0068263505,0.0063732197,0.0073116985,0.0068263505,0.0068263505
t_1687,21.32399000000001,38.70081,0.007407686,0.006914428,0.007936132,0.007407686,0.007407686
t_1688,21.366209999999995,38.72929,0.006482758,0.0060505434,0.0069458475,0.006482758,0.006482758
t_1689,21.40845999999999,38.75775,0.005710148,0.005328956,0.006118607,0.005710148,0.005710148
t_169,20.530010000000004,39.54806,0.0013904433,0.0012966538,0.0014910168,0.0013904433,0.0013904433
t_1690,21.329859999999996,38.76237,0.0063343206,0.0059106764,0.006788329,0.0063343206,0.0063343206
t_1691,21.372109999999992,38.79083,0.005955956,0.005557237,0.0063832817,0.005955956,0.005955956
t_1692,21.203239999999994,38.67688,0.007278944,0.00679365,0.007798904,0.007278944,0.007278944
t_1693,21.245419999999996,38.70539,0.00660479,0.0061639417,0.007077168,0.00660479,0.00660479
t_1694,21.16685000000001,38.70993,0.008478868,0.007912005,0.009086344,0.008478868,0.008478868
t_1695,21.287630000000007,38.73388,0.0068528308,0.0063949563,0.0073434887,0.0068528308,0.0068528308
t_1696,21.209040000000016,38.73844,0.0062910295,0.0058700196,0.0067422353,0.0062910295,0.0062910295
t_1697,21.25125,38.76694,0.0055256383,0.005155534,0.005922312,0.0055256383,0.0055256383
t_1698,21.172629999999998,38.77149,0.006307074,0.005884184,0.0067603565,0.006307074,0.006307074
t_1699,21.293479999999988,38.79543,0.0056959023,0.005314098,0.006105138,0.0056959023,0.0056959023
t_17,21.124689999999987,38.6814,0.0075674406,0.007062128,0.00810891,0.0075674406,0.0075674406
t_170,20.64049,39.44969,0.0013650532,0.0012729781,0.0014637882,0.0013650532,0.0013650532
t_1700,21.21484000000001,38.79999,0.005117554,0.0047741756,0.00548563,0.005117554,0.005117554
t_1701,21.257080000000002,38.82848,0.0055310354,0.005159681,0.0059291166,0.0055310354,0.0055310354
t_1702,21.136200000000002,38.80452,0.005256671,0.004903717,0.00563503,0.005256671,0.005256671
t_1703,21.057559999999995,38.80901,0.0057063187,0.005323023,0.0061172144,0.0057063187,0.0057063187
t_1704,21.09975,38.83754,0.0051129945,0.00476933,0.005481423,0.0051129945,0.0051129945
t_1705,21.141970000000015,38.86605,0.005198799,0.004849188,0.005573616,0.005198799,0.005198799
t_1706,21.063279999999992,38.87054,0.0054699583,0.005102013,0.005864439,0.0054699583,0.0054699583
t_1707,21.105500000000006,38.89905,0.004913603,0.0045829383,0.005268125,0.004913603,0.004913603
t_1708,21.147750000000002,38.92755,0.0057350486,0.0053489706,0.006148993,0.0057350486,0.0057350486
t_1709,21.414379999999994,38.81929,0.0047994684,0.0044778707,0.0051441635,0.0047994684,0.0047994684
t_171,20.761959999999988,39.47389,0.001303734,0.0012157945,0.0013980343,0.001303734,0.001303734
t_1710,21.335730000000012,38.8239,0.0056345025,0.0052565406,0.006039642,0.0056345025,0.0056345025
t_1711,21.377999999999986,38.85236,0.0044729896,0.004172735,0.004794849,0.0044729896,0.0044729896
t_1712,21.420299999999997,38.8808,0.0038028643,0.003547426,0.004076696,0.0038028643,0.0038028643
t_1713,21.341610000000003,38.88541,0.00423854,0.0039536566,0.0045439503,0.00423854,0.00423854
t_1714,21.383910000000014,38.91386,0.0044624936,0.0041624135,0.004784207,0.0044624936,0.0044624936
t_1715,21.30519000000001,38.91846,0.0040043374,0.0037349437,0.0042931614,0.0040043374,0.0040043374
t_1716,21.42622,38.94229,0.003486102,0.0032515752,0.0037375446,0.003486102,0.003486102
t_1717,21.347489999999993,38.94691,0.0037198989,0.0034695512,0.0039883107,0.0037198989,0.0037198989
t_1718,21.389819999999986,38.97534,0.0032008633,0.002985376,0.0034319046,0.0032008633,0.0032008633
t_1719,21.79525000000001,38.67264,0.0036644747,0.0034243665,0.003921419,0.0036644747,0.0036644747
t_172,20.682829999999996,39.47821,0.0015123005,0.0014102926,0.0016216867,0.0015123005,0.0015123005
t_1720,21.837590000000006,38.70101,0.0032680468,0.0030524072,0.0034989205,0.0032680468,0.0032680468
t_1721,21.75904,38.70581,0.0037152073,0.003470206,0.0039775064,0.0037152073,0.0037152073
t_1722,21.879940000000005,38.72937,0.00322099,0.0030072797,0.0034498877,0.00322099,0.00322099
t_1723,21.801379999999995,38.73419,0.0034440316,0.0032157358,0.0036885347,0.0034440316,0.0034440316
t_1724,21.843729999999994,38.76255,0.0032345238,0.0030192207,0.0034651803,0.0032345238,0.0032345238
t_1725,21.765150000000006,38.76735,0.0031799965,0.0029683919,0.0034066855,0.0031799965,0.0031799965
t_1726,21.886110000000002,38.7909,0.0025934742,0.0024202745,0.0027790687,0.0025934742,0.0025934742
t_1727,21.807510000000008,38.79571,0.003118642,0.0029104762,0.003341696,0.003118642,0.003118642
t_1728,21.849889999999988,38.82407,0.0028731923,0.002680932,0.0030792404,0.0028731923,0.0028731923
t_1729,21.60193000000001,38.7153,0.0042790594,0.003996083,0.0045820745,0.0042790594,0.0042790594
t_173,20.725179999999995,39.50672,0.0012069613,0.0011255488,0.0012942626,0.0012069613,0.0012069613
t_1730,21.72281000000001,38.73897,0.003677233,0.0034334594,0.003938314,0.003677233,0.003677233
t_1731,21.644229999999993,38.74371,0.0038072271,0.003554573,0.0040778397,0.0038072271,0.0038072271
t_1732,21.68655000000001,38.77211,0.0036796287,0.0034346757,0.003942051,0.0036796287,0.0036796287
t_1733,21.607949999999988,38.77684,0.0037581408,0.0035076998,0.004026463,0.0037581408,0.0037581408
t_1734,21.728890000000007,38.8005,0.0030641821,0.0028596453,0.0032833482,0.0030641821,0.0030641821
t_1735,21.650270000000006,38.80524,0.0034323507,0.0032031138,0.0036779935,0.0034323507,0.0034323507
t_1736,21.692620000000005,38.83363,0.0030126036,0.0028110086,0.003228656,0.0030126036,0.0030126036
t_1737,21.613969999999995,38.83836,0.0031904774,0.0029768609,0.003419423,0.0031904774,0.0031904774
t_1738,21.73499000000001,38.862,0.0027189357,0.0025366903,0.002914274,0.0027189357,0.0027189357
t_1739,21.450729999999993,38.7862,0.004999867,0.0046656616,0.005358012,0.004999867,0.004999867
t_174,20.646019999999993,39.51102,0.001549173,0.0014446774,0.0016612271,0.001549173,0.001549173
t_1740,21.571650000000005,38.80996,0.003759113,0.0035078165,0.004028412,0.003759113,0.003759113
t_1741,21.493009999999998,38.81464,0.004032889,0.003762979,0.004322159,0.004032889,0.004032889
t_1742,21.535320000000013,38.84306,0.0036204334,0.0033778374,0.0038804526,0.0036204334,0.0036204334
t_1743,21.456670000000003,38.84773,0.004144414,0.003866459,0.004442351,0.004144414,0.004144414
t_1744,21.577650000000006,38.87147,0.003081131,0.0028744438,0.0033026803,0.003081131,0.003081131
t_1745,21.49897999999999,38.87615,0.004348115,0.0040562497,0.0046609812,0.004348115,0.004348115
t_1746,21.54131000000001,38.90456,0.0035248331,0.003288044,0.0037786746,0.0035248331,0.0035248331
t_1747,21.462610000000012,38.90923,0.00401925,0.0037491121,0.004308853,0.00401925,0.00401925
t_1748,21.583670000000012,38.93296,0.0031285405,0.002918224,0.0033540146,0.0031285405,0.0031285405
t_1749,21.771260000000012,38.82887,0.0030498367,0.0028457937,0.0032685096,0.0030498367,0.0030498367
t_175,20.767560000000003,39.53521,0.0011207634,0.0010451648,0.0012018302,0.0011207634,0.0011207634
t_1750,21.892290000000003,38.8524,0.0023858217,0.0022258603,0.0025572786,0.0023858217,0.0023858217
t_1751,21.813639999999992,38.85722,0.002743223,0.002559351,0.0029403048,0.002743223,0.002743223
t_1752,21.85605000000001,38.88556,0.0022439603,0.002093328,0.0024054316,0.0022439603,0.0022439603
t_1753,21.77736999999999,38.89036,0.002440296,0.0022765016,0.0026158758,0.002440296,0.002440296
t_1754,21.81978000000001,38.91871,0.0021206313,0.0019781329,0.0022733947,0.0021206313,0.0021206313
t_1755,21.741089999999986,38.92349,0.00249331,0.002325769,0.00267292,0.00249331,0.00249331
t_1756,21.862220000000008,38.94704,0.0018955903,0.0017680994,0.0020322741,0.0018955903,0.0018955903
t_1757,21.783500000000004,38.95184,0.0023544698,0.002196126,0.0025242304,0.0023544698,0.0023544698
t_1758,21.82593,38.98018,0.0019628003,0.0018307075,0.002104424,0.0019628003,0.0019628003
t_1759,21.656319999999994,38.86675,0.002861292,0.0026694494,0.0030669216,0.002861292,0.002861292
t_176,20.688379999999995,39.53953,0.0015140866,0.0014119571,0.0016236033,0.0015140866,0.0015140866
t_1760,21.69869,38.89513,0.0026978785,0.002516775,0.002892014,0.0026978785,0.0026978785
t_1761,21.620010000000008,38.89986,0.0028017208,0.00261359,0.0030033933,0.0028017208,0.0028017208
