# 19881016_M5.88_Elia median gmf, Stations:None, gmlt:USGS, Rupture:EFEHR
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,LinLee2008SInter,ZhaoEtAl2016SInter
t_1680,21.487059999999985,38.75311,0.0064226603,0.004000773,0.011758847,0.015178971
t_1681,21.52933999999999,38.78154,0.0054275054,0.0023908885,0.011023854,0.0142013
t_1682,21.396649999999994,38.63463,0.009021656,0.0052658943,0.014820436,0.026412444
t_1683,21.318129999999996,38.63924,0.01267079,0.006251291,0.02101826,0.020225748
t_1684,21.43887000000001,38.6631,0.007935566,0.004837331,0.013793307,0.024498848
t_1685,21.360330000000005,38.66773,0.009834882,0.0051119146,0.014417074,0.02572524
t_1686,21.40254999999999,38.6962,0.008094905,0.0047000875,0.013447356,0.023885392
t_1687,21.32399000000001,38.70081,0.008658113,0.004951004,0.013980845,0.025006702
t_1688,21.366209999999995,38.72929,0.0077637415,0.0045626694,0.013071115,0.023270821
t_1689,21.40845999999999,38.75775,0.007087241,0.0042118235,0.012238555,0.021700082
t_169,20.530010000000004,39.54806,0.0029664622,0.0013611818,0.004846989,0.00871697
t_1690,21.329859999999996,38.76237,0.0076897214,0.004413812,0.012671491,0.022604687
t_1691,21.372109999999992,38.79083,0.0075026355,0.004084072,0.011891095,0.02112749
t_1692,21.203239999999994,38.67688,0.008225762,0.0056172903,0.015442202,0.020464426
t_1693,21.245419999999996,38.70539,0.007638316,0.0051768366,0.014441717,0.019027421
t_1694,21.16685000000001,38.70993,0.009688375,0.0053665475,0.014809551,0.02686146
t_1695,21.287630000000007,38.73388,0.0081026945,0.004776966,0.013520054,0.024229066
t_1696,21.209040000000016,38.73844,0.0073676514,0.00496269,0.013892851,0.018327994
t_1697,21.25125,38.76694,0.006621546,0.002965759,0.01304266,0.01712062
t_1698,21.172629999999998,38.77149,0.0074840346,0.0047427583,0.0133364685,0.017609112
t_1699,21.293479999999988,38.79543,0.0070386003,0.004256025,0.012255418,0.021898113
t_17,21.124689999999987,38.6814,0.008474469,0.005807644,0.015795793,0.021084849
t_170,20.64049,39.44969,0.0027143194,0.0010245176,0.005446987,0.0071514244
t_1700,21.21484000000001,38.79999,0.006231576,0.0028432885,0.01255589,0.01649974
t_1701,21.257080000000002,38.82848,0.006963056,0.0040919585,0.011828694,0.021162847
t_1702,21.136200000000002,38.80452,0.0063340347,0.0029188453,0.01278019,0.016882842
t_1703,21.057559999999995,38.80901,0.0068379906,0.0046016774,0.012918841,0.017147647
t_1704,21.09975,38.83754,0.0062895417,0.0027760502,0.012229786,0.016158646
t_1705,21.141970000000015,38.86605,0.006596341,0.004017527,0.011578354,0.015233939
t_1706,21.063279999999992,38.87054,0.0068797288,0.0040817964,0.011690247,0.021117287
t_1707,21.105500000000006,38.89905,0.0063786106,0.003825863,0.0110975085,0.01460481
t_1708,21.147750000000002,38.92755,0.0076831616,0.0040234947,0.014345172,0.018890895
t_1709,21.414379999999994,38.81929,0.0062995576,0.003784218,0.011172836,0.014468021
t_171,20.761959999999988,39.47389,0.0027128668,0.0010017878,0.005362769,0.00703092
t_1710,21.335730000000012,38.8239,0.0072214724,0.0039478866,0.01152733,0.020516673
t_1711,21.377999999999986,38.85236,0.005973297,0.003666324,0.010854075,0.014080584
t_1712,21.420299999999997,38.8808,0.00530217,0.0034089303,0.010231647,0.013233617
t_1713,21.341610000000003,38.88541,0.005766895,0.0035425092,0.010523993,0.013673361
t_1714,21.383910000000014,38.91386,0.00632877,0.0033008424,0.009940195,0.017607376
t_1715,21.30519000000001,38.91846,0.0055593066,0.0034144667,0.01018636,0.013251852
t_1716,21.42622,38.94229,0.0051812474,0.0030788234,0.009398143,0.012144788
t_1717,21.347489999999993,38.94691,0.0053890576,0.0031886054,0.009640892,0.012507258
t_1718,21.389819999999986,38.97534,0.004855489,0.0029801533,0.009132186,0.011818658
t_1719,21.79525000000001,38.67264,0.0050231176,0.0022556281,0.010360184,0.013512252
t_172,20.682829999999996,39.47821,0.003106416,0.0015319485,0.0053060586,0.0095216315
t_1720,21.837590000000006,38.70101,0.0047165356,0.0020872634,0.009718258,0.012653031
t_1721,21.75904,38.70581,0.0051435265,0.0022293052,0.010285958,0.013378036
t_1722,21.879940000000005,38.72937,0.0049044853,0.002997162,0.0091337,0.0118749
t_1723,21.801379999999995,38.73419,0.005017137,0.0031975359,0.009653478,0.012536728
t_1724,21.843729999999994,38.76255,0.00497024,0.0029665781,0.009077011,0.01177376
t_1725,21.765150000000006,38.76735,0.0046864008,0.002035602,0.009564927,0.012388996
t_1726,21.886110000000002,38.7909,0.004215971,0.0017800559,0.008550084,0.011079639
t_1727,21.807510000000008,38.79571,0.0048455507,0.0029276502,0.008999345,0.011644977
t_1728,21.849889999999988,38.82407,0.0047178827,0.0027229749,0.008481672,0.010966848
t_1729,21.60193000000001,38.7153,0.0055374764,0.0025159456,0.011445724,0.014837535
t_173,20.725179999999995,39.50672,0.0025707646,0.00095411873,0.0051659932,0.00677748
t_1730,21.72281000000001,38.73897,0.005150006,0.0021959092,0.010184499,0.013207695
t_1731,21.644229999999993,38.74371,0.005152354,0.0023270622,0.010719284,0.013876279
t_1732,21.68655000000001,38.77211,0.00522089,0.00333942,0.010057752,0.013004606
t_1733,21.607949999999988,38.77684,0.0051626163,0.0022744848,0.010547294,0.013608375
t_1734,21.728890000000007,38.8005,0.004574569,0.0020010523,0.009453999,0.0122123035
t_1735,21.650270000000006,38.80524,0.004943521,0.002110563,0.00990763,0.012772049
t_1736,21.692620000000005,38.83363,0.0045636697,0.001961422,0.009322392,0.012009511
t_1737,21.613969999999995,38.83836,0.004666842,0.0020601235,0.009736512,0.012514348
t_1738,21.73499000000001,38.862,0.004342237,0.0018255186,0.008786065,0.011313028
t_1739,21.450729999999993,38.7862,0.006461575,0.003894361,0.011476071,0.014829731
t_174,20.646019999999993,39.51102,0.0032564828,0.0014572056,0.0051071327,0.0091704335
t_1740,21.571650000000005,38.80996,0.005238799,0.0022172867,0.010351782,0.013316742
t_1741,21.493009999999998,38.81464,0.005444641,0.0023289307,0.0107772285,0.013885797
t_1742,21.535320000000013,38.84306,0.0051175524,0.0021612667,0.010136043,0.013030922
t_1743,21.456670000000003,38.84773,0.0056793573,0.0035113662,0.010511805,0.013570878
t_1744,21.577650000000006,38.87147,0.0045735477,0.0020092893,0.009546956,0.012254437
t_1745,21.49897999999999,38.87615,0.0062293094,0.0032627622,0.00990302,0.017435715
t_1746,21.54131000000001,38.90456,0.0053065014,0.0030358844,0.0093417335,0.016411696
t_1747,21.462610000000012,38.90923,0.005859091,0.0031734207,0.009656004,0.017032737
t_1748,21.583670000000012,38.93296,0.0049597253,0.0028288208,0.008823667,0.011317756
t_1749,21.771260000000012,38.82887,0.004799097,0.0028809828,0.008901815,0.011490512
t_175,20.767560000000003,39.53521,0.0024803118,0.00091968046,0.0050273207,0.0065937303
t_1750,21.892290000000003,38.8524,0.0041505476,0.0016377481,0.008007037,0.010347573
t_1751,21.813639999999992,38.85722,0.004561488,0.0026822067,0.008395823,0.010831554
t_1752,21.85605000000001,38.88556,0.0039526224,0.0016146168,0.007930998,0.0102283405
t_1753,21.77736999999999,38.89036,0.004117558,0.0017014359,0.008293563,0.010675499
t_1754,21.81978000000001,38.91871,0.003788126,0.0015879165,0.0078403475,0.010090619
t_1755,21.741089999999986,38.92349,0.0042730942,0.0025826278,0.008176185,0.010500749
t_1756,21.862220000000008,38.94704,0.0035903982,0.0014838959,0.007422583,0.009553059
t_1757,21.783500000000004,38.95184,0.004269522,0.0024130489,0.0077361898,0.009936161
t_1758,21.82593,38.98018,0.0037745498,0.0014574364,0.007329841,0.009416041
t_1759,21.656319999999994,38.86675,0.004404048,0.0019173338,0.009172081,0.011783751
t_176,20.688379999999995,39.53953,0.0032964933,0.001407492,0.004977826,0.008936004
t_1760,21.69869,38.89513,0.0043776096,0.0017868956,0.008653468,0.011114766
t_1761,21.620010000000008,38.89986,0.004378299,0.0018711824,0.009005067,0.011547239
t_1762,21.662379999999985,38.92824,0.0043081515,0.0017453625,0.008505876,0.010901387
t_1763,21.70478,38.95661,0.0039674006,0.0016304429,0.008045259,0.010309925
t_1764,21.626049999999992,38.96134,0.0045146653,0.0026400324,0.008345095,0.0106915105
t_1765,21.668440000000004,38.98971,0.0044013616,0.0024674935,0.007902416,0.010117609
t_1766,21.58968999999999,38.99443,0.003966446,0.0016647148,0.008173052,0.010486486
t_1767,21.710859999999997,39.01807,0.0038300746,0.0014910917,0.0074923476,0.009590302
t_1768,21.632090000000005,39.0228,0.003911749,0.0015569525,0.007749081,0.009930776
t_1769,21.898480000000006,38.91389,0.0036364433,0.0015074611,0.007503177,0.00967499
t_177,20.730760000000004,39.56802,0.0031217164,0.0013584365,0.0048494996,0.008703964
t_1770,22.019630000000006,38.93733,0.0037859327,0.0020678637,0.006797946,0.008780958
t_1771,21.94093000000001,38.9422,0.0040091285,0.002182725,0.00710871,0.009166374
t_1772,22.062119999999993,38.96562,0.0034436034,0.0019367255,0.00645495,0.008339445
t_1773,21.98339999999999,38.9705,0.0033976748,0.001319154,0.0067442367,0.008697805
t_1774,21.90467000000001,38.97536,0.0037727924,0.0021503991,0.007036806,0.009058018
t_1775,22.025890000000004,38.99879,0.003280535,0.0012362603,0.0064068595,0.008265255
t_1776,21.94713999999999,39.00366,0.0033986403,0.0013006292,0.0066799573,0.008601283
t_1777,21.98964000000001,39.03195,0.0034644115,0.0018891898,0.006349198,0.008178967
t_1778,21.91086999999999,39.0368,0.003307327,0.0012797543,0.0066057616,0.0084924195
t_1779,21.74718999999999,38.98496,0.003823027,0.001525227,0.007619769,0.009766853
t_178,20.65155999999999,39.57233,0.0024403555,0.00086559955,0.004797929,0.0063039484
t_1780,21.868390000000005,39.0085,0.0036153155,0.0021140506,0.006953973,0.008936074
t_1781,21.78962999999999,39.0133,0.0038185853,0.0022123207,0.007225978,0.009265506
t_1782,21.832089999999994,39.04162,0.0033333593,0.0013391435,0.0068610883,0.008801872
t_1783,21.75331,39.04641,0.0034864054,0.0013974204,0.0071120723,0.009104785
t_1784,21.874570000000006,39.06993,0.0034491592,0.0019464814,0.006522408,0.008372351
t_1785,21.795770000000005,39.07474,0.0033173251,0.0013112721,0.0067589562,0.008656747
t_1786,21.838249999999988,39.10305,0.003116598,0.0012318529,0.006430661,0.008242209
t_1787,21.75943000000001,39.10784,0.0033175093,0.0012832021,0.0066486998,0.008510407
t_1788,21.88076000000001,39.13135,0.0034394169,0.0017940116,0.006124946,0.00785687
t_1789,21.674509999999998,39.05116,0.003540734,0.0014579135,0.007355362,0.009418513
t_179,20.693939999999998,39.60083,0.0028179067,0.0012955011,0.0046790573,0.008405141
t_1790,21.59572,39.05588,0.0037864633,0.0015200119,0.007586897,0.0097398935
t_1791,21.71696,39.07951,0.0036084445,0.0013669272,0.0069893096,0.008946374
t_1792,21.638139999999993,39.08424,0.0035419504,0.0014249699,0.007210097,0.009247745
t_1793,21.680589999999995,39.11259,0.0033083288,0.0013371466,0.0068588965,0.00879148
t_1794,21.60175000000001,39.11731,0.0034594708,0.0013902268,0.0070579043,0.009067431
t_1795,21.723060000000004,39.14093,0.0031728433,0.001255912,0.0065312837,0.008367953
t_1796,21.644200000000012,39.14566,0.003248244,0.0013061533,0.006721923,0.008630074
t_1797,21.686669999999992,39.174,0.003115397,0.0012282005,0.0064077484,0.008223107
t_1798,21.607789999999994,39.17872,0.0033864002,0.0012736392,0.006579529,0.00846051
t_1799,21.801909999999992,39.13616,0.0030578023,0.0012060066,0.0063313628,0.008106955
t_18,21.046120000000002,38.6859,0.009763259,0.0059408243,0.016015934,0.0294205
t_180,20.408510000000007,39.52372,0.0025968084,0.0013708532,0.004867721,0.0064086043
t_1800,21.844420000000014,39.16446,0.0033264009,0.0017574538,0.006035368,0.007732855
t_1801,21.76554999999999,39.16925,0.0030570496,0.001180824,0.006225443,0.007974995
t_1802,21.886950000000013,39.19275,0.0030172402,0.0016552766,0.0057589277,0.007385274
t_1803,21.808069999999987,39.19755,0.003216686,0.0017214012,0.0059396112,0.007610381
t_1804,21.850599999999986,39.22584,0.0030308429,0.0016219075,0.005672199,0.0072714277
t_1805,21.771690000000007,39.23063,0.0030995165,0.0016861461,0.0058384263,0.0074904417
t_1806,21.893159999999995,39.25412,0.0033129037,0.0015296441,0.0054217167,0.009510824
t_1807,21.814220000000006,39.25893,0.0031913465,0.0015893813,0.005580332,0.0071602874
t_1808,21.856780000000015,39.28721,0.0030797434,0.001499477,0.005338199,0.009369234
t_1809,22.008409999999998,39.21616,0.003240377,0.0014993012,0.0053252657,0.009368408
t_181,20.45080999999999,39.55228,0.0027641924,0.0013325127,0.004767429,0.0062756934
t_1810,21.929509999999993,39.22102,0.003326881,0.0015605317,0.0055004773,0.009655565
t_1811,22.050999999999988,39.24441,0.004090372,0.0015871547,0.0069669504,0.006531412
t_1812,21.972080000000005,39.24928,0.0036795174,0.0014723606,0.005258565,0.009241762
t_1813,22.01468,39.27753,0.004096747,0.001559825,0.0068843765,0.006447617
t_1814,21.935730000000007,39.28238,0.003911525,0.0016201858,0.0070953406,0.009108192
t_1815,22.057289999999995,39.30576,0.004115541,0.0014738657,0.0065950593,0.006183184
t_1816,21.97833,39.31063,0.0040774,0.0015308065,0.006795611,0.006358501
t_1817,21.89936,39.31548,0.0033407554,0.0014159478,0.005110805,0.008975929
t_1818,22.02095,39.33887,0.0040504844,0.0014475166,0.0065139257,0.0061018434
t_1819,21.17841999999999,38.83302,0.006773819,0.004210944,0.012066112,0.015868163
t_182,20.371610000000004,39.55646,0.0030650028,0.0013007434,0.0046798578,0.008430083
t_1820,21.299329999999998,38.85695,0.0065256846,0.0038055822,0.011152476,0.019877907
t_1821,21.220650000000006,38.86152,0.0070111444,0.00392415,0.011396768,0.020410161
t_1822,21.262910000000005,38.88999,0.0067244726,0.0036592023,0.010771009,0.019220265
t_1823,21.184210000000007,38.89454,0.007431378,0.0037548577,0.01096442,0.019650087
t_1824,21.226470000000006,38.92302,0.006217254,0.0035106516,0.010387038,0.018552206
t_1825,21.268759999999986,38.95149,0.005070801,0.0021202648,0.009844971,0.012821596
t_1826,21.19001,38.95604,0.0062435614,0.0033616018,0.0100041125,0.017881159
t_1827,21.23230000000001,38.98451,0.005283611,0.003152234,0.009502891,0.012387213
t_1828,21.274599999999992,39.01296,0.004959512,0.0029571077,0.009030915,0.011742435
t_1829,21.504950000000008,38.93764,0.0051963623,0.002957728,0.009123391,0.01605838
t_183,20.493130000000008,39.58083,0.0023944206,0.0008354336,0.004666055,0.006141595
t_1830,21.54731000000001,38.96604,0.0042231022,0.0017819636,0.0086301705,0.011089438
t_1831,21.46857,38.97071,0.004785739,0.0028746335,0.008894534,0.01146949
t_1832,21.510930000000002,38.99912,0.0050697466,0.0026867448,0.00842658,0.014830786
t_1833,21.55331000000001,39.02751,0.004286396,0.0025137237,0.00799158,0.010271542
t_1834,21.474519999999984,39.03217,0.0047197687,0.0026099596,0.0082153715,0.014482109
t_1835,21.516909999999996,39.06057,0.0042662984,0.002445673,0.0078026038,0.01004491
t_1836,21.559320000000014,39.08895,0.0036594144,0.001480983,0.007417466,0.009537981
t_1837,21.480490000000003,39.09362,0.0047619385,0.0023748765,0.007607774,0.013411874
t_1838,21.522899999999993,39.122,0.0036902817,0.0014402777,0.007242351,0.00932712
t_1839,21.311059999999998,38.97994,0.005262068,0.0030736171,0.009336896,0.012127588
t_184,20.413909999999987,39.58503,0.0025248781,0.0012656822,0.004587462,0.0060431543
t_1840,21.43216000000001,39.00377,0.004955432,0.002787667,0.008657693,0.015288483
t_1841,21.353380000000016,39.00838,0.004502148,0.0018586011,0.0088609345,0.01148273
t_1842,21.395730000000015,39.03681,0.004665627,0.0026978524,0.008415263,0.010883486
t_1843,21.316930000000013,39.04141,0.004171177,0.0017918816,0.008586722,0.011140369
t_1844,21.43809999999999,39.06522,0.0049961153,0.0025302821,0.007998185,0.014119856
t_1845,21.359280000000012,39.06984,0.004020985,0.0016826255,0.008169272,0.0105786985
t_1846,21.40164999999999,39.09825,0.0037749587,0.0015809615,0.0077771554,0.010054728
t_1847,21.322810000000004,39.10285,0.0040394897,0.0016226806,0.00792175,0.010269914
t_1848,21.365189999999984,39.13127,0.0037374403,0.0015273924,0.0075538354,0.009778048
t_1849,21.038219999999995,39.02651,0.008707426,0.003473816,0.012672584,0.015330845
t_185,20.456240000000008,39.61358,0.0022217887,0.00079437986,0.0044939443,0.0059197326
t_1850,21.159310000000005,39.0505,0.0051161754,0.002890516,0.008827202,0.015754292
t_1851,21.0805,39.055,0.007765092,0.0032816275,0.012118442,0.0115849925
t_1852,21.12279000000001,39.08348,0.0050674346,0.0027623693,0.008497579,0.015173814
t_1853,21.043949999999995,39.08797,0.006051019,0.0027857022,0.008535515,0.015279579
t_1854,21.16511,39.11195,0.004520338,0.0026087766,0.008123528,0.010587664
t_1855,21.086250000000007,39.11645,0.004782123,0.0026370566,0.008175564,0.014605201
t_1856,21.128569999999996,39.14492,0.0044362573,0.0024958174,0.007830477,0.010211933
t_1857,21.195819999999998,39.01751,0.0054614404,0.003020763,0.009162917,0.01634336
t_1858,21.238130000000012,39.04597,0.004804652,0.002840163,0.008725323,0.01135533
t_1859,21.280460000000005,39.07442,0.004379799,0.0026711766,0.008311864,0.010794936
t_186,20.376990000000006,39.61776,0.0021899957,0.0007764765,0.0044165603,0.005822625
t_1860,21.201629999999994,39.07897,0.005039565,0.0027237693,0.00842225,0.014998773
t_1861,21.243960000000015,39.10742,0.0042546443,0.0025670954,0.008038152,0.010449103
t_1862,21.28631999999999,39.13585,0.0038639794,0.0015625096,0.0076742945,0.009959474
t_1863,21.207449999999994,39.1404,0.0045347493,0.0024638164,0.0077672633,0.013817301
t_1864,21.249809999999997,39.16884,0.004100133,0.0023271663,0.0074283923,0.00964956
t_1865,21.170909999999992,39.17338,0.0042929193,0.0023619046,0.0075003905,0.009765545
t_1866,21.292190000000005,39.19727,0.0035439925,0.0014194694,0.007106483,0.009219213
t_1867,21.444050000000004,39.12665,0.0037249124,0.0014863348,0.0074088178,0.009565683
t_1868,21.565339999999992,39.15037,0.0034161296,0.0013538732,0.0069000972,0.008878501
t_1869,21.486459999999994,39.15504,0.0034262668,0.0013982598,0.007062896,0.009109142
t_187,20.498590000000007,39.64212,0.0023598624,0.001194881,0.0043996363,0.0057954835
t_1870,21.528899999999993,39.18341,0.0033650987,0.0013162663,0.0067380285,0.008682763
t_1871,21.44999999999999,39.18806,0.0035583938,0.0013553122,0.0068805167,0.008885984
t_1872,21.57136,39.21177,0.0032212182,0.0012398919,0.0064328113,0.008284241
t_1873,21.492439999999988,39.21644,0.003376751,0.0012776954,0.0065727676,0.008481678
t_1874,21.534899999999993,39.2448,0.00312124,0.0012052087,0.006282897,0.0081027765
t_1875,21.455960000000005,39.24945,0.0031163634,0.0012384744,0.0064054774,0.008276831
t_1876,21.57739000000001,39.27315,0.0030208004,0.0011374725,0.0060097366,0.0077473917
t_1877,21.407579999999996,39.15967,0.0042664823,0.0022278433,0.0072071753,0.012740049
t_1878,21.328699999999998,39.16427,0.003725754,0.0014734501,0.007329896,0.009498982
t_1879,21.371100000000013,39.19268,0.003690632,0.002152799,0.007004171,0.009066065
t_188,20.41932,39.64632,0.0022622622,0.00075555156,0.0043301503,0.005708836
t_1880,21.413520000000005,39.22107,0.0034783026,0.001311751,0.0066963527,0.008659242
t_1881,21.33458999999999,39.22568,0.0044488544,0.0020774798,0.006801073,0.012050665
t_1882,21.377020000000016,39.25407,0.0037188854,0.0019637193,0.0065115113,0.008430468
t_1883,21.419460000000015,39.28246,0.0034093403,0.0018567845,0.00623701,0.008069423
t_1884,21.34048999999999,39.28706,0.0031888909,0.0012239906,0.006326995,0.008201084
t_1885,21.38293999999999,39.31545,0.0029747253,0.001159077,0.0060684048,0.007860891
t_1886,21.30394000000001,39.32003,0.0030022725,0.0011803283,0.006143722,0.007972396
t_1887,21.213269999999994,39.20182,0.0037037416,0.0014431627,0.0071853255,0.009342074
t_1888,21.255660000000006,39.23025,0.0033940305,0.001365833,0.006884946,0.0089406865
t_1889,21.176710000000014,39.23478,0.0037947267,0.0021446375,0.0069462257,0.009038696
t_189,20.461669999999998,39.67486,0.0020960586,0.0007345158,0.0042428942,0.0055941097
t_1890,21.298059999999992,39.25866,0.003229838,0.0012928464,0.006599017,0.008560707
t_1891,21.219099999999997,39.26321,0.0036635597,0.0020333384,0.0066662915,0.008664882
t_1892,21.261509999999987,39.29163,0.0033685626,0.0019278884,0.006398857,0.00830963
t_1893,21.182529999999986,39.29617,0.0037000815,0.0019525475,0.0064511746,0.008392806
t_1894,21.224940000000004,39.32459,0.0037737435,0.0018543561,0.006201394,0.011022382
t_1895,21.26737,39.35299,0.0033858027,0.0017611472,0.0059623714,0.007745392
t_1896,21.188350000000014,39.35753,0.0033448073,0.0017821125,0.0060073673,0.007816524
t_1897,21.42541,39.34382,0.0029454925,0.0010979233,0.005822778,0.007539234
t_1898,21.34639999999999,39.34842,0.0028818904,0.0011194039,0.0059004556,0.0076523554
t_1899,21.388869999999997,39.3768,0.0028032,0.0010618297,0.005668692,0.007348797
t_19,21.088269999999994,38.71444,0.008312825,0.005509993,0.015065995,0.02011455
t_190,20.57235,39.57659,0.0024455374,0.0008516571,0.00473655,0.0062289773
t_1900,21.309830000000005,39.38139,0.0028035198,0.0010799884,0.005733744,0.007444664
t_1901,21.431370000000015,39.40516,0.0027044043,0.0010074552,0.005448037,0.0070609865
t_1902,21.35230999999999,39.40976,0.002717631,0.0010258955,0.0055154366,0.007158723
t_1903,21.394810000000007,39.43813,0.0027023223,0.0009746453,0.0053069484,0.006886736
t_1904,21.31572,39.44272,0.0026987009,0.000990253,0.0053634746,0.0069696843
t_1905,21.437330000000003,39.46648,0.0026105857,0.0009261387,0.00510805,0.006628233
t_1906,21.358229999999992,39.47108,0.0026404841,0.0009420395,0.005166796,0.0067130947
t_1907,21.23078000000001,39.38594,0.0031078332,0.001695126,0.0057835863,0.0075210086
t_1908,21.273239999999987,39.41434,0.0028417367,0.001041029,0.0055689914,0.0072388323
t_1909,21.194169999999986,39.41887,0.0027488582,0.0010526173,0.0056079673,0.007300115
t_191,20.614710000000002,39.60511,0.002675732,0.0012771315,0.0046260445,0.0060830745
t_1910,21.23662999999999,39.44727,0.002663672,0.0010026705,0.0054067117,0.0070356037
t_1911,21.279120000000006,39.47566,0.0025523142,0.00095506234,0.0052133966,0.0067825066
t_1912,21.19999999999999,39.4802,0.0027218722,0.0009650083,0.0052472246,0.0068354653
t_1913,21.242490000000004,39.50858,0.0027091985,0.0014256006,0.0050656376,0.006597816
t_1914,21.284999999999997,39.53696,0.002394722,0.0008778871,0.0048909006,0.0063699284
t_1915,21.205839999999995,39.5415,0.0026450374,0.001372984,0.004920439,0.0064159813
t_1916,21.248349999999988,39.56987,0.0023706295,0.00084657146,0.004756008,0.006201602
t_1917,21.72917000000001,39.20232,0.0029540402,0.0011558643,0.006113772,0.007844022
t_1918,21.650270000000006,39.20706,0.003066344,0.0011990536,0.0062789917,0.008070539
t_1919,21.692769999999996,39.23539,0.002923371,0.0011296738,0.0059970864,0.007706386
t_192,20.535480000000007,39.60936,0.0024630432,0.0012553076,0.0045640743,0.0060069514
t_1920,21.61384000000001,39.24011,0.003135001,0.0011687331,0.0061460244,0.007911573
t_1921,21.73527999999999,39.2637,0.0030924953,0.0016496532,0.005732561,0.0073661003
t_1922,21.65634,39.26844,0.002936595,0.0011023819,0.0058763735,0.0075627267
t_1923,21.698859999999996,39.29676,0.0028953932,0.0010404759,0.0056227073,0.0072359066
t_1924,21.619889999999998,39.30148,0.0029172592,0.0010741766,0.005752355,0.0074139945
t_1925,21.662419999999997,39.3298,0.0027043505,0.001014981,0.005509659,0.0071008913
t_1926,21.704970000000003,39.3581,0.0031659955,0.0014862596,0.0052807867,0.009307124
t_1927,21.498429999999985,39.27782,0.003111066,0.0011698214,0.0061306437,0.007917283
t_1928,21.540909999999997,39.30617,0.0028951464,0.0011055198,0.0058710724,0.007579257
t_1929,21.461929999999995,39.31082,0.0029208658,0.0011339979,0.0059770495,0.0077291247
t_193,20.57784000000001,39.63788,0.0026564933,0.0012167707,0.0044618174,0.008029344
t_1930,21.58341999999999,39.33451,0.002734129,0.0010452593,0.0056257974,0.007261209
t_1931,21.50442000000001,39.33918,0.0028886471,0.0010730644,0.005730732,0.0074081235
t_1932,21.546930000000003,39.36752,0.0027958401,0.0010158333,0.005497479,0.007105409
t_1933,21.467899999999986,39.37217,0.0028531363,0.0010403278,0.0055895466,0.007235123
t_1934,21.51042000000001,39.40052,0.002615074,0.000986062,0.005368006,0.006947422
t_1935,21.552959999999985,39.42885,0.0026864153,0.0009349659,0.005157716,0.006675359
t_1936,21.47388000000001,39.4335,0.0026340028,0.000956125,0.0052380566,0.006788167
t_1937,21.777829999999994,39.292,0.0031906525,0.0015564632,0.005484045,0.009636513
t_1938,21.820390000000003,39.32028,0.0028478177,0.0014695942,0.0052505047,0.006749403
t_1939,21.741410000000002,39.32506,0.003162939,0.0015220033,0.0053839763,0.009474984
t_194,20.620229999999992,39.66639,0.0021816802,0.0007608831,0.0043596514,0.0057378598
t_1940,21.86296999999999,39.34855,0.0038831688,0.0015579504,0.006882972,0.0064418647
t_1941,21.78397000000001,39.35335,0.0029286672,0.0014383929,0.0051591475,0.006641935
t_1942,21.82656,39.38162,0.0036274798,0.0015262093,0.006769368,0.008712486
t_1943,21.747540000000015,39.3864,0.0024652237,0.0009077652,0.0050647464,0.0065300176
t_1944,21.869169999999997,39.40988,0.0042284443,0.0014441654,0.006497504,0.0060914876
t_1945,21.790130000000005,39.41467,0.0027040034,0.0013307859,0.004860852,0.006269699
t_1946,21.83274,39.44293,0.004113319,0.001414115,0.006389649,0.0059985262
t_1947,21.62594999999999,39.36283,0.0026205794,0.0009887882,0.0053940592,0.0069619045
t_1948,21.668499999999995,39.39114,0.0030182512,0.0014494415,0.0051749954,0.009133867
t_1949,21.589460000000003,39.39584,0.0026468562,0.0009620734,0.005276584,0.0068198424
t_195,20.54095000000001,39.67064,0.0028421788,0.0011594372,0.004304934,0.007754138
t_1950,21.71108000000001,39.41943,0.002609483,0.0013725262,0.004967875,0.006414396
t_1951,21.63202000000001,39.42416,0.0025586672,0.0009115372,0.0050672484,0.006550195
t_1952,21.674599999999998,39.45245,0.0030745517,0.001338266,0.0048689824,0.008608336
t_1953,21.59550999999999,39.45716,0.0026031083,0.0013735767,0.0049581155,0.0064180326
t_1954,21.717189999999988,39.48074,0.0037851771,0.0014239653,0.0064070774,0.0060290196
t_1955,21.638090000000005,39.48546,0.0032472017,0.0013033814,0.0047685714,0.00844263
t_1956,21.68069,39.51375,0.0035954858,0.0013882158,0.0062812273,0.005918251
t_1957,21.75367,39.44771,0.003925442,0.0014590196,0.006530813,0.0061373706
t_1958,21.875370000000004,39.47118,0.0039715753,0.0013399837,0.0061417813,0.005768351
t_1959,21.79629,39.47598,0.0040545794,0.0013829842,0.00627843,0.005902018
t_196,20.583349999999996,39.69915,0.002835429,0.0011241378,0.004210138,0.007583986
t_1960,21.83892,39.50423,0.0039435513,0.0013115841,0.0060394546,0.0056798295
t_1961,21.759810000000016,39.50901,0.0039753723,0.0013509932,0.0061645433,0.005802615
t_1962,21.881579999999985,39.53247,0.003776944,0.0012444753,0.005812968,0.005469831
t_1963,21.802449999999993,39.53726,0.003692901,0.0012823457,0.0059344824,0.005588482
t_1964,21.84512000000001,39.5655,0.0036369625,0.0012177196,0.005716093,0.005385765
t_1965,21.765960000000007,39.57028,0.0032754096,0.0012524085,0.0058272956,0.005494719
t_1966,21.8878,39.59373,0.0020657107,0.0006657055,0.0040212874,0.005216229
