# 19881016_M5.88_Elia median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,"BCHydroESHM20SInter
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
sigma_mu_epsilon = -1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
sigma_mu_epsilon = 1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
theta_6_adjustment = -0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
theta_6_adjustment = 0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00"
t_1416,21.28442000000001,37.86562,0.088616386,0.08695785,0.09030655,0.088616386,0.088616386
t_1417,21.248320000000007,37.89882,0.06903114,0.067629084,0.07046227,0.06903114,0.06903114
t_1418,21.290220000000005,37.92743,0.06370297,0.061975054,0.065479055,0.06370297,0.06370297
t_1419,21.314689999999985,37.77056,0.11286262,0.11183037,0.1139044,0.11286262,0.11286262
t_142,20.623950000000008,39.26558,0.0018682978,0.0017422925,0.002003416,0.0018682978,0.0018682978
t_1420,21.434500000000014,37.79453,0.061922163,0.06079435,0.0630709,0.061922163,0.061922163
t_1421,21.356570000000005,37.79917,0.14686531,0.14667386,0.14705701,0.14686531,0.14686531
t_1422,21.39846,37.82777,0.08110445,0.07977587,0.082455166,0.08110445,0.08110445
t_1423,21.32050000000001,37.8324,0.11570779,0.11432145,0.117110945,0.11570779,0.11570779
t_1424,21.362400000000008,37.861,0.08206358,0.08041975,0.083741,0.08206358,0.08206358
t_1425,21.404330000000016,37.8896,0.053376902,0.051776245,0.055027045,0.053376902,0.053376902
t_1426,21.32632000000001,37.89423,0.071069725,0.06931576,0.07286806,0.071069725,0.071069725
t_1427,21.36824999999999,37.92282,0.052834418,0.0511196,0.054606758,0.052834418,0.052834418
t_1428,21.41019,37.9514,0.044556394,0.042797953,0.046387084,0.044556394,0.044556394
t_1429,21.512429999999995,37.78985,0.030685902,0.029715309,0.031688195,0.030685902,0.030685902
t_143,20.54495,39.26984,0.0027603055,0.0025741386,0.0029599364,0.0027603055,0.0027603055
t_1430,21.554360000000003,37.81841,0.030305441,0.02908899,0.031572763,0.030305441,0.030305441
t_1431,21.47641999999999,37.82311,0.040362656,0.03918086,0.0415801,0.040362656,0.040362656
t_1432,21.518349999999998,37.85168,0.0357715,0.03439951,0.037198216,0.0357715,0.0357715
t_1433,21.440380000000005,37.85636,0.05470929,0.053148795,0.056315605,0.05470929,0.05470929
t_1434,21.560310000000015,37.88023,0.026880465,0.025671275,0.02814661,0.026880465,0.026880465
t_1435,21.482320000000016,37.88493,0.04291719,0.041299924,0.04459778,0.04291719,0.04291719
t_1436,21.524280000000005,37.91349,0.027788112,0.026559735,0.0290733,0.027788112,0.027788112
t_1437,21.44627,37.91817,0.038691387,0.037213564,0.040227897,0.038691387,0.038691387
t_1438,21.56626,37.94203,0.01905222,0.018128755,0.02002273,0.01905222,0.01905222
t_1439,21.254099999999994,37.96063,0.055809807,0.054241423,0.05742354,0.055809807,0.055809807
t_144,20.587189999999993,39.29841,0.0024830268,0.002315556,0.0026626098,0.0024830268,0.0024830268
t_1440,21.296030000000002,37.98923,0.05073451,0.04889097,0.052647565,0.05073451,0.05073451
t_1441,21.332150000000013,37.95603,0.04881906,0.047131415,0.050567135,0.04881906,0.04881906
t_1442,21.3741,37.98462,0.0427591,0.041006763,0.04458632,0.0427591,0.0427591
t_1443,21.41606999999999,38.01319,0.035624653,0.033996798,0.037330456,0.035624653,0.035624653
t_1444,21.337980000000016,38.01782,0.042789467,0.04096495,0.044695247,0.042789467,0.042789467
t_1445,21.379950000000008,38.04639,0.034694232,0.033063095,0.03640584,0.034694232,0.034694232
t_1446,21.42195000000001,38.07495,0.031949073,0.030366542,0.033614077,0.031949073,0.031949073
t_1447,21.343819999999994,38.07959,0.038294394,0.03642925,0.040255036,0.038294394,0.038294394
t_1448,21.385819999999995,38.10815,0.03501944,0.033234254,0.036900517,0.03501944,0.03501944
t_1449,21.42783,38.1367,0.028346578,0.026883932,0.0298888,0.028346578,0.028346578
t_145,20.50818000000001,39.30266,0.0018712411,0.0017450321,0.002006578,0.0018712411,0.0018712411
t_1450,21.391680000000008,38.16989,0.021188786,0.02005714,0.02238428,0.021188786,0.021188786
t_1451,21.433729999999997,38.19843,0.021918738,0.02076276,0.023139076,0.021918738,0.021918738
t_1452,21.246880000000004,38.30252,0.019394953,0.018215068,0.020651262,0.019394953,0.019394953
t_1453,21.132299999999987,38.34018,0.02090914,0.0195977,0.022308342,0.02090914,0.02090914
t_1454,21.096000000000004,38.37327,0.021021836,0.019685462,0.022448929,0.021021836,0.021021836
t_1455,21.138049999999993,38.40185,0.018191852,0.017027004,0.01943639,0.018191852,0.018191852
t_1456,21.90198000000001,37.76594,0.007413455,0.0069481586,0.00790991,0.007413455,0.007413455
t_1457,22.02190999999999,37.78952,0.0055886586,0.0052264994,0.0059759133,0.0055886586,0.0055886586
t_1458,21.94399999999999,37.79442,0.0065048817,0.0060918164,0.0069459556,0.0065048817,0.0065048817
t_1459,22.06396000000001,37.81797,0.005577462,0.0052141137,0.0059661297,0.005577462,0.005577462
t_146,20.629459999999995,39.32697,0.0018020176,0.0016804754,0.0019323503,0.0018020176,0.0018020176
t_1460,21.986040000000003,37.82288,0.006267106,0.005865752,0.006695922,0.006267106,0.006267106
t_1461,21.908109999999994,37.82777,0.0075990027,0.0071243043,0.00810533,0.0075990027,0.0075990027
t_1462,22.028099999999995,37.85134,0.006079389,0.0056876056,0.006498159,0.006079389,0.006079389
t_1463,21.950150000000008,37.85624,0.0071709696,0.0067185774,0.007653823,0.0071709696,0.0071709696
t_1464,21.992220000000003,37.88469,0.007353078,0.006885904,0.007851948,0.007353078,0.007353078
t_1465,21.91425000000001,37.88957,0.0073273396,0.006873862,0.0078107333,0.0073273396,0.0073273396
t_1466,22.255590000000012,37.77462,0.003925412,0.003663619,0.004205912,0.003925412,0.003925412
t_1467,22.37559999999999,37.79796,0.0029292414,0.002732906,0.0031396816,0.0029292414,0.0029292414
t_1468,22.297699999999992,37.80302,0.0037472087,0.0034969286,0.004015402,0.0037472087,0.0037472087
t_1469,22.417750000000012,37.82633,0.002827985,0.0026382713,0.0030313404,0.002827985,0.002827985
t_147,20.550420000000003,39.33123,0.0017327792,0.0016159066,0.0018581048,0.0017327792,0.0017327792
t_1470,22.339830000000006,37.8314,0.0031346204,0.0029249839,0.0033592817,0.0031346204,0.0031346204
t_1471,22.26191,37.83643,0.0038302469,0.0035752868,0.0041033886,0.0038302469,0.0038302469
t_1472,22.381990000000002,37.85976,0.0031092542,0.0029010735,0.003332374,0.0031092542,0.0031092542
t_1473,22.30404999999999,37.86482,0.0036987837,0.003452157,0.00396303,0.0036987837,0.0036987837
t_1474,22.42416,37.88812,0.0027060173,0.002524646,0.0029004184,0.0027060173,0.0027060173
t_1475,22.346209999999985,37.89319,0.0031093175,0.0029016763,0.0033318175,0.0031093175,0.0031093175
t_1476,22.190269999999998,37.90323,0.004217356,0.0039396505,0.0045146374,0.004217356,0.004217356
t_1477,22.11229,37.9082,0.0053138523,0.00496827,0.005683473,0.0053138523,0.0053138523
t_1478,22.232410000000016,37.93162,0.0039457204,0.0036851512,0.0042247144,0.0039457204,0.0039457204
t_1479,22.154419999999988,37.93661,0.005220749,0.0048798993,0.005585406,0.005220749,0.005220749
t_148,20.592690000000005,39.35979,0.00154633,0.0014420312,0.0016581726,0.00154633,0.00154633
t_1480,22.076419999999985,37.94156,0.0056918436,0.0053264005,0.0060823592,0.0056918436,0.0056918436
t_1481,22.19657000000001,37.965,0.0041000075,0.003831311,0.0043875487,0.0041000075,0.0041000075
t_1482,22.11855,37.96997,0.004948829,0.0046295337,0.0052901455,0.004948829,0.004948829
t_1483,22.238730000000004,37.99338,0.00383534,0.0035830438,0.0041054017,0.00383534,0.00383534
t_1484,22.16069999999999,37.99837,0.0044281287,0.00414098,0.00473519,0.0044281287,0.0044281287
t_1485,22.08265,38.00332,0.005157557,0.004830258,0.0055070333,0.005157557,0.005157557
t_1486,22.26823999999999,37.89822,0.003581369,0.0033435416,0.0038361135,0.003581369,0.003581369
t_1487,22.388380000000012,37.92154,0.0029214658,0.0027260939,0.0031308394,0.0029214658,0.0029214658
t_1488,22.310400000000016,37.9266,0.0037342433,0.003485755,0.0040004454,0.0037342433,0.0037342433
t_1489,22.430579999999992,37.94989,0.0028224715,0.0026334752,0.0030250314,0.0028224715,0.0028224715
t_149,20.513630000000006,39.36404,0.0020242005,0.0018876692,0.002170607,0.0020242005,0.0020242005
t_1490,22.352589999999992,37.95496,0.0031147844,0.0029071188,0.003337284,0.0031147844,0.0031147844
t_1491,22.274580000000014,37.96,0.00385007,0.0035951154,0.004123105,0.00385007,0.00385007
t_1492,22.39479,37.98331,0.0032526942,0.0030354473,0.0034854894,0.0032526942,0.0032526942
t_1493,22.31676999999999,37.98836,0.0033789524,0.0031546056,0.0036192543,0.0033789524,0.0033789524
t_1494,22.437009999999987,38.01164,0.0029374638,0.002740951,0.0031480654,0.0029374638,0.0029374638
t_1495,22.35897,38.01671,0.0034168167,0.003189394,0.0036604558,0.0034168167,0.0034168167
t_1496,22.034310000000005,37.91313,0.0058384337,0.005465427,0.0062368982,0.0058384337,0.0058384337
t_1497,21.956320000000005,37.91803,0.006520843,0.006114302,0.006954415,0.006520843,0.006520843
t_1498,21.998410000000007,37.94648,0.0063906796,0.0059899148,0.0068182587,0.0063906796,0.0063906796
t_1499,21.920389999999998,37.95136,0.007025437,0.0065984745,0.007480026,0.007025437,0.007025437
t_15,21.16108,38.64836,0.010031205,0.009363313,0.010746737,0.010031205,0.010031205
t_150,20.392330000000015,39.33966,0.0016842464,0.0015706458,0.0018060633,0.0016842464,0.0016842464
t_1500,22.040520000000015,37.97491,0.005774356,0.005410182,0.0061630434,0.005774356,0.005774356
t_1501,21.962490000000003,37.97981,0.0064758556,0.00608013,0.006897337,0.0064758556,0.0064758556
t_1502,22.00460000000001,38.00824,0.0072994106,0.006850539,0.007777694,0.0072994106,0.0072994106
t_1503,21.92653999999999,38.01313,0.007825904,0.0073649585,0.008315697,0.007825904,0.007825904
t_1504,22.04674,38.03667,0.00649109,0.0060887015,0.0069200723,0.00649109,0.00649109
t_1505,21.96866,38.04157,0.0063354396,0.0059597646,0.006734796,0.0063354396,0.0063354396
t_1506,22.28092000000001,38.02175,0.0035024201,0.0032711793,0.0037500071,0.0035024201,0.0035024201
t_1507,22.40119999999999,38.04505,0.0027815392,0.0025959797,0.0029803624,0.0027815392,0.0027815392
t_1508,22.323129999999992,38.05011,0.0031539947,0.0029450345,0.0033777812,0.0031539947,0.0031539947
t_1509,22.365369999999984,38.07845,0.0028843763,0.0026926699,0.0030897316,0.0028843763,0.0028843763
t_151,20.434560000000005,39.36826,0.0014878472,0.001387492,0.0015954607,0.0014878472,0.0014878472
t_1510,22.28728000000001,38.08349,0.0034979715,0.0032676472,0.0037445303,0.0034979715,0.0034979715
t_1511,22.40762000000001,38.10677,0.0027839954,0.0025984368,0.0029828048,0.0027839954,0.0027839954
t_1512,22.32951,38.11183,0.0033997044,0.0031748442,0.0036404904,0.0033997044,0.0033997044
t_1513,22.25139999999999,38.11685,0.0037560205,0.0035107138,0.004018468,0.0037560205,0.0037560205
t_1514,22.371769999999998,38.14016,0.0030610813,0.0028578185,0.0032788012,0.0030610813,0.0030610813
t_1515,22.293630000000007,38.1452,0.0033690562,0.003147621,0.0036060691,0.0033690562,0.0033690562
t_1516,22.20286999999999,38.02676,0.0045719324,0.004273913,0.0048907325,0.0045719324,0.0045719324
t_1517,22.124809999999997,38.03173,0.004683297,0.0043840352,0.005002987,0.004683297,0.004683297
t_1518,22.245059999999995,38.05513,0.0036537095,0.0034143107,0.003909894,0.0036537095,0.0036537095
t_1519,22.166979999999995,38.06012,0.0042223837,0.003950578,0.0045128902,0.0042223837,0.0042223837
t_152,20.47681,39.39684,0.0018917655,0.0017641648,0.0020285954,0.0018917655,0.0018917655
t_1520,22.088899999999995,38.06507,0.0056580375,0.0053038546,0.0060358727,0.0056580375,0.0056580375
t_1521,22.209180000000003,38.08849,0.004065334,0.0038016886,0.004347263,0.004065334,0.004065334
t_1522,22.131069999999994,38.09346,0.0049329274,0.004620798,0.005266141,0.0049329274,0.0049329274
t_1523,22.173270000000002,38.12184,0.004504642,0.0042165024,0.0048124725,0.004504642,0.004504642
t_1524,22.09514999999999,38.1268,0.00494427,0.00463869,0.0052699805,0.00494427,0.00494427
t_1525,22.21549999999999,38.15021,0.0039064935,0.0036540583,0.0041763675,0.0039064935,0.0039064935
t_1526,22.01079999999999,38.06999,0.006803405,0.0063955747,0.007237242,0.006803405,0.006803405
t_1527,21.93270000000001,38.07488,0.006814128,0.0064311353,0.0072199283,0.006814128,0.006814128
t_1528,22.052959999999985,38.0984,0.0052581844,0.00493842,0.0055986536,0.0052581844,0.0052581844
t_1529,21.974850000000004,38.10331,0.006874385,0.006481921,0.0072906115,0.006874385,0.006874385
t_153,20.397719999999993,39.40103,0.0016527076,0.001541231,0.0017722471,0.0016527076,0.0016527076
t_1530,22.01701,38.13172,0.0054825977,0.0051625078,0.0058225347,0.0054825977,0.0054825977
t_1531,21.93887000000001,38.13661,0.008504606,0.008052854,0.0089817,0.008504606,0.008504606
t_1532,22.059200000000004,38.16012,0.00498157,0.004683317,0.0052988166,0.00498157,0.00498157
t_1533,21.981030000000004,38.16503,0.0058128648,0.0054924004,0.006152027,0.0058128648,0.0058128648
t_1534,21.902870000000007,38.1699,0.00786747,0.0074925763,0.008261123,0.00786747,0.00786747
t_1535,22.02322000000001,38.19343,0.0060813804,0.0057322807,0.0064517404,0.0060813804,0.0060813804
t_1536,22.335890000000006,38.17354,0.0036505102,0.0034092558,0.003908837,0.0036505102,0.0036505102
t_1537,22.257740000000013,38.17856,0.0036954365,0.0034544815,0.0039531984,0.0036954365,0.0036954365
t_1538,22.137349999999998,38.15518,0.004317209,0.0040460397,0.004606553,0.004317209,0.004317209
t_1539,22.179570000000012,38.18355,0.0040214336,0.00376508,0.0042952416,0.0040214336,0.0040214336
t_154,20.439969999999988,39.42962,0.001635743,0.0015254096,0.0017540567,0.001635743,0.001635743
t_1540,22.101400000000012,38.18851,0.0046589924,0.0043731662,0.0049634995,0.0046589924,0.0046589924
t_1541,22.14363,38.21688,0.005883515,0.005514725,0.006276967,0.005883515,0.005883515
t_1542,22.107669999999985,38.2502,0.0065960903,0.006190793,0.007027921,0.0065960903,0.0065960903
t_1543,21.463959999999986,38.1035,0.028387768,0.026962202,0.02988871,0.028387768,0.028387768
t_1544,21.584159999999997,38.12733,0.021021621,0.020078186,0.022009386,0.021021621,0.021021621
t_1545,21.506,38.13203,0.025345156,0.024103735,0.026650513,0.025345156,0.025345156
t_1546,21.469870000000014,38.16524,0.024579609,0.02333668,0.025888737,0.024579609,0.024579609
t_1547,21.78864999999999,38.208,0.008857516,0.008645049,0.009075205,0.008857516,0.008857516
t_1548,21.830809999999985,38.23644,0.007966557,0.007714649,0.008226689,0.007966557,0.007966557
t_1549,21.752579999999995,38.24125,0.01195234,0.011860404,0.012044988,0.01195234,0.01195234
t_155,20.48223999999999,39.45819,0.0013883831,0.001294734,0.001488806,0.0013883831,0.0013883831
t_1550,21.872979999999984,38.26487,0.006731351,0.006456597,0.0070177973,0.006731351,0.006731351
t_1551,21.79473999999999,38.2697,0.009696464,0.009454617,0.009944498,0.009696464,0.009696464
t_1552,21.836919999999992,38.29813,0.007809862,0.0075146533,0.008116668,0.007809862,0.007809862
t_1553,21.68643,38.36938,0.0082218945,0.007857236,0.008603477,0.0082218945,0.0082218945
t_1554,21.60811000000001,38.37412,0.008515342,0.008096106,0.008956286,0.008515342,0.008515342
t_1555,21.76473999999999,38.3646,0.008191744,0.007836894,0.008562661,0.008191744,0.008191744
t_1556,21.885279999999995,38.3882,0.0092968475,0.008801008,0.009820621,0.0092968475,0.0092968475
t_1557,21.80695,38.39303,0.007428392,0.007059149,0.007816949,0.007428392,0.007428392
t_1558,21.84917999999999,38.42144,0.005629717,0.005321948,0.0059552845,0.005629717,0.005629717
t_1559,21.77082999999999,38.42625,0.0061792987,0.005852369,0.0065244916,0.0061792987,0.0061792987
t_156,20.403109999999998,39.46239,0.0012616614,0.0011765597,0.0013529187,0.0012616614,0.0012616614
t_1560,21.891430000000014,38.44984,0.0053659524,0.0050529186,0.0056983787,0.0053659524,0.0053659524
t_1561,21.813060000000007,38.45466,0.0055465475,0.0052325996,0.0058793323,0.0055465475,0.0055465475
t_1562,21.855320000000006,38.48306,0.0051853876,0.004876772,0.0055135335,0.0051853876,0.0051853876
t_1563,21.776929999999993,38.48788,0.0061097993,0.0057512634,0.0064906864,0.0061097993,0.0061097993
t_1564,21.81917999999999,38.51628,0.0053357193,0.005011013,0.0056814663,0.0053357193,0.0053357193
t_1565,21.728620000000006,38.39782,0.008061193,0.0076695,0.008472891,0.008061193,0.008061193
t_1566,21.65028000000001,38.40258,0.008421899,0.007994232,0.008872446,0.008421899,0.008421899
t_1567,21.692470000000014,38.43102,0.0077179214,0.0073065795,0.008152422,0.0077179214,0.0077179214
t_1568,21.61411000000001,38.43577,0.008422779,0.007955235,0.0089178,0.008422779,0.008422779
t_1569,21.73469,38.45946,0.006351214,0.0059949593,0.006728639,0.006351214,0.006351214
t_157,20.445390000000003,39.49096,0.0013456122,0.0012548473,0.0014429422,0.0013456122,0.0013456122
t_1570,21.65630999999999,38.46422,0.00827247,0.0078005306,0.008772961,0.00827247,0.00827247
t_1571,21.698530000000005,38.49265,0.006666557,0.0062742806,0.0070833596,0.006666557,0.006666557
t_1572,21.620119999999986,38.4974,0.007463658,0.007016662,0.00793913,0.007463658,0.007463658
t_1573,21.66234,38.52583,0.0062535102,0.0058717495,0.0066600917,0.0062535102,0.0062535102
t_1574,21.704589999999996,38.55426,0.006422999,0.0060233,0.0068492214,0.006422999,0.006422999
t_1575,21.457359999999994,38.44515,0.00868558,0.008157993,0.009247287,0.00868558,0.00868558
t_1576,21.577920000000006,38.46894,0.0084025785,0.007907526,0.008928625,0.0084025785,0.0084025785
t_1577,21.499529999999993,38.47363,0.0091548255,0.008597064,0.009748775,0.0091548255,0.0091548255
t_1578,21.541709999999995,38.5021,0.007928322,0.007441901,0.008446537,0.007928322,0.007928322
t_1579,21.46329,38.50678,0.008057298,0.0075514326,0.008597052,0.008057298,0.008057298
t_158,20.36623,39.49514,0.0011656604,0.0010870337,0.0012499745,0.0011656604,0.0011656604
t_1580,21.583910000000003,38.53056,0.007384598,0.006926861,0.007872582,0.007384598,0.007384598
t_1581,21.505480000000006,38.53525,0.009402794,0.0088096,0.01003593,0.009402794,0.009402794
t_1582,21.547680000000014,38.56371,0.00718872,0.0067321593,0.007676244,0.00718872,0.00718872
t_1583,21.469220000000007,38.56839,0.007666093,0.0071730013,0.00819308,0.007666093,0.007666093
t_1584,21.51142999999999,38.59686,0.0072639245,0.0067945835,0.007765685,0.0072639245,0.0072639245
t_1585,22.054399999999987,38.50169,0.0037010766,0.0034640043,0.0039543738,0.0037010766,0.0037010766
t_1586,21.976,38.50659,0.0043137698,0.0040424946,0.004603249,0.0043137698,0.0043137698
t_1587,21.89760000000001,38.51145,0.004518342,0.00423948,0.0048155473,0.004518342,0.004518342
t_1588,22.018309999999985,38.53495,0.0037475545,0.0035068376,0.0040047946,0.0037475545,0.0037475545
t_1589,21.93988999999999,38.53982,0.0039141737,0.0036662475,0.004178866,0.0039141737,0.0039141737
t_159,20.48768000000001,39.51952,0.0011899631,0.0011096968,0.0012760351,0.0011899631,0.0011899631
t_1590,22.06065000000001,38.56329,0.0030524551,0.0028534764,0.0032653087,0.0030524551,0.0030524551
t_1591,21.98221000000001,38.56818,0.0034359223,0.003214236,0.0036728983,0.0034359223,0.0034359223
t_1592,21.90377000000001,38.57305,0.003936386,0.0036848774,0.004205061,0.003936386,0.003936386
t_1593,22.024550000000005,38.59653,0.0033430844,0.0031245493,0.003576904,0.0033430844,0.0033430844
t_1594,21.946089999999998,38.60141,0.0034068804,0.0031858538,0.0036432412,0.0034068804,0.0034068804
t_1595,21.740769999999998,38.52107,0.0068113278,0.0063985432,0.0072507416,0.0068113278,0.0068113278
t_1596,21.861459999999994,38.54467,0.0044825096,0.004202008,0.0047817356,0.0044825096,0.0044825096
t_1597,21.783029999999997,38.54948,0.0048873345,0.0045835366,0.005211268,0.0048873345,0.0048873345
t_1598,21.82531,38.57788,0.0048393384,0.0045322804,0.0051671993,0.0048393384,0.0048393384
t_1599,21.746849999999995,38.58267,0.004700754,0.004403106,0.005018523,0.004700754,0.004700754
t_16,21.082539999999995,38.65286,0.0076681543,0.007156922,0.008215905,0.0076681543,0.0076681543
t_160,20.63497000000001,39.38834,0.0014644379,0.0013656614,0.001570359,0.0014644379,0.0014644379
t_1600,21.867619999999988,38.60626,0.004132455,0.0038660225,0.00441725,0.004132455,0.004132455
t_1601,21.789140000000003,38.61107,0.0044875303,0.004199172,0.00479569,0.0044875303,0.0044875303
t_1602,21.83144999999999,38.63945,0.0039293943,0.003673876,0.004202684,0.0039293943,0.0039293943
t_1603,21.752939999999995,38.64425,0.0041107684,0.0038437448,0.0043963427,0.0041107684,0.0041107684
t_1604,21.873770000000007,38.66782,0.0035843023,0.0033490374,0.0038360942,0.0035843023,0.0035843023
t_1605,21.626139999999992,38.559,0.006530775,0.0061210175,0.0069679627,0.006530775,0.006530775
t_1606,21.668389999999988,38.58743,0.0065198587,0.0061056237,0.006962197,0.0065198587,0.0065198587
t_1607,21.589910000000003,38.59216,0.0063413307,0.005935399,0.0067750253,0.0063413307,0.0063413307
t_1608,21.710649999999987,38.61585,0.0049001765,0.0045851553,0.005236841,0.0049001765,0.0049001765
t_1609,21.63216,38.62059,0.0056880536,0.0053209118,0.006080528,0.0056880536,0.0056880536
t_161,20.555890000000005,39.3926,0.0017717174,0.0016522144,0.0018998641,0.0017717174,0.0017717174
t_1610,21.67443,38.64901,0.0046386477,0.004336839,0.0049614604,0.0046386477,0.0046386477
t_1611,21.595920000000007,38.65374,0.00497144,0.0046467404,0.005318828,0.00497144,0.00497144
t_1612,21.716729999999984,38.67742,0.0041804714,0.0039064996,0.004473658,0.0041804714,0.0041804714
t_1613,21.63819000000001,38.68216,0.004504478,0.0042086747,0.0048210723,0.004504478,0.004504478
t_1614,21.680489999999992,38.71057,0.0040813764,0.0038120074,0.00436978,0.0040813764,0.0040813764
t_1615,21.988429999999994,38.62976,0.0031688209,0.002960946,0.0033912899,0.0031688209,0.0031688209
t_1616,21.909940000000006,38.63462,0.0036737833,0.0034340306,0.003930275,0.0036737833,0.0036737833
t_1617,22.0308,38.65809,0.0030571516,0.002854992,0.003273626,0.0030571516,0.0030571516
t_1618,21.952290000000005,38.66298,0.0030501178,0.002849255,0.0032651408,0.0030501178,0.0030501178
t_1619,21.99466000000001,38.69131,0.003040611,0.0028390344,0.0032565002,0.003040611,0.003040611
t_162,20.598180000000013,39.42115,0.0014331965,0.0013365258,0.0015368593,0.0014331965,0.0014331965
t_1620,21.91613000000001,38.69618,0.003082788,0.0028789875,0.0033010158,0.003082788,0.003082788
t_1621,22.037049999999994,38.71964,0.0028608313,0.0026702466,0.0030650187,0.0028608313,0.0028608313
t_1622,21.958500000000015,38.72452,0.0029378962,0.0027426232,0.0031470724,0.0029378962,0.0029378962
t_1623,22.00089,38.75285,0.002395351,0.0022354983,0.0025666337,0.002395351,0.002395351
t_1624,21.922320000000013,38.75772,0.0026415035,0.0024654942,0.0028300774,0.0026415035,0.0026415035
t_1625,21.52382,38.31716,0.019482987,0.018501306,0.020516757,0.019482987,0.019482987
t_1626,21.44552999999999,38.32183,0.014669343,0.013849709,0.015537484,0.014669343,0.014669343
t_1627,21.565949999999987,38.34564,0.015599343,0.014832572,0.016405752,0.015599343,0.015599343
t_1628,21.487650000000002,38.35033,0.019447532,0.018379074,0.020578103,0.019447532,0.019447532
t_1629,21.529779999999988,38.37882,0.010898899,0.010306085,0.011525812,0.010898899,0.010898899
t_163,20.519080000000002,39.4254,0.0019139596,0.0017848606,0.0020523963,0.0019139596,0.0019139596
t_1630,21.451449999999994,38.3835,0.014025247,0.013207412,0.014893723,0.014025247,0.014025247
t_1631,21.57193000000001,38.4073,0.010547929,0.009972482,0.011156582,0.010547929,0.010547929
t_1632,21.49358000000001,38.41199,0.009022478,0.008498207,0.009579093,0.009022478,0.009022478
t_1633,21.535740000000004,38.44047,0.007984429,0.007518988,0.008478681,0.007984429,0.007984429
t_1634,21.36724000000001,38.32647,0.014764739,0.013891169,0.015693245,0.014764739,0.014764739
t_1635,21.40933000000001,38.35499,0.015676579,0.014755758,0.01665486,0.015676579,0.015676579
t_1636,21.331009999999992,38.35961,0.014180814,0.013314809,0.0151031455,0.014180814,0.014180814
t_1637,21.373109999999997,38.38814,0.012660408,0.011889072,0.013481787,0.012660408,0.012660408
t_1638,21.415220000000005,38.41665,0.010185943,0.009566905,0.010845036,0.010185943,0.010185943
t_1639,21.33686,38.42127,0.014594248,0.013681136,0.015568303,0.014594248,0.014594248
t_164,20.56137000000001,39.45396,0.0013759701,0.0012831584,0.0014754949,0.0013759701,0.0013759701
t_1640,21.378980000000013,38.44979,0.009507497,0.008912695,0.010141995,0.009507497,0.009507497
t_1641,21.30059,38.4544,0.014111373,0.013211252,0.01507282,0.014111373,0.014111373
t_1642,21.16857999999999,38.30707,0.026197275,0.024582742,0.027917847,0.026197275,0.026197275
t_1643,21.288929999999993,38.33107,0.015927035,0.014954289,0.016963055,0.015927035,0.015927035
t_1644,21.210620000000006,38.33564,0.022637762,0.02123079,0.024137976,0.022637762,0.022637762
t_1645,21.252679999999998,38.3642,0.024635557,0.023097308,0.026276251,0.024635557,0.024635557
t_1646,21.17434,38.36875,0.024128823,0.02260372,0.025756825,0.024128823,0.024128823
t_1647,21.294759999999997,38.39274,0.021590507,0.020239942,0.023031192,0.021590507,0.021590507
t_1648,21.216409999999996,38.39731,0.020371608,0.019077703,0.021753272,0.020371608,0.020371608
t_1649,21.258489999999995,38.42586,0.019949764,0.01867914,0.021306822,0.019949764,0.019949764
t_165,20.60369,39.48249,0.0013045694,0.0012165733,0.0013989304,0.0013045694,0.0013045694
t_1650,21.180110000000013,38.43042,0.02268956,0.02122958,0.024249949,0.02268956,0.02268956
t_1651,21.222199999999987,38.45897,0.013943288,0.013043224,0.014905461,0.013943288,0.013943288
t_1652,21.421120000000002,38.47829,0.009456648,0.008864517,0.010088331,0.009456648,0.009456648
t_1653,21.342719999999986,38.48292,0.013265203,0.012418138,0.014170047,0.013265203,0.013265203
t_1654,21.384860000000003,38.51142,0.008240873,0.007713884,0.008803864,0.008240873,0.008240873
t_1655,21.306430000000006,38.51603,0.010565459,0.009880893,0.011297453,0.010565459,0.010565459
t_1656,21.427030000000002,38.53991,0.009581957,0.008967773,0.010238205,0.009581957,0.009581957
t_1657,21.34858,38.54454,0.00845604,0.007907252,0.009042917,0.00845604,0.00845604
t_1658,21.390749999999997,38.57303,0.011646338,0.010888972,0.01245638,0.011646338,0.011646338
t_1659,21.312279999999987,38.57764,0.0094893705,0.008867069,0.010155345,0.0094893705,0.0094893705
t_166,20.524540000000002,39.48674,0.0012247295,0.0011421186,0.0013133157,0.0012247295,0.0012247295
t_1660,21.432950000000005,38.60152,0.009040764,0.008451316,0.009671323,0.009040764,0.009040764
t_1661,21.354449999999986,38.60614,0.011569646,0.010809599,0.012383134,0.011569646,0.011569646
t_1662,21.26429999999999,38.48751,0.014268143,0.013345163,0.015254958,0.014268143,0.014268143
t_1663,21.185879999999997,38.49206,0.01335453,0.012483847,0.014285939,0.01335453,0.01335453
