# 19881016_M5.88_Elia median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,LinLee2008SInter,ZhaoEtAl2016SInter
t_1720,21.837590000000006,38.70101,0.0040777023,0.0016005164,0.008950982,0.0109667
t_1721,21.75904,38.70581,0.0044434434,0.001710007,0.009477935,0.011581901
t_1722,21.879940000000005,38.72937,0.0042423536,0.002295953,0.008408748,0.010300416
t_1723,21.801379999999995,38.73419,0.004335944,0.0024499686,0.008890874,0.010861499
t_1724,21.843729999999994,38.76255,0.004297737,0.0022709793,0.008356182,0.010209238
t_1725,21.765150000000006,38.76735,0.0040484555,0.0015585672,0.008808716,0.010730407
t_1726,21.886110000000002,38.7909,0.003647203,0.0013617054,0.0078677675,0.009616508
t_1727,21.807510000000008,38.79571,0.0041886196,0.002239768,0.008284173,0.010095205
t_1728,21.849889999999988,38.82407,0.004080972,0.0020818636,0.0078043784,0.009516805
t_1729,21.60193000000001,38.7153,0.004778128,0.0019318297,0.010555509,0.012822292
t_173,20.725179999999995,39.50672,0.0022456548,0.00073070184,0.0047390987,0.0059561944
t_1730,21.72281000000001,38.73897,0.004447283,0.0016830068,0.009383733,0.01143039
t_1731,21.644229999999993,38.74371,0.0044463873,0.0017842379,0.009880389,0.011997823
t_1732,21.68655000000001,38.77211,0.004507283,0.002557499,0.009266067,0.011252083
t_1733,21.607949999999988,38.77684,0.0044541447,0.0017425652,0.009720628,0.011764438
t_1734,21.728890000000007,38.8005,0.0039508566,0.0015311027,0.008705809,0.010575516
t_1735,21.650270000000006,38.80524,0.0042667636,0.0016152703,0.009126723,0.011049724
t_1736,21.692620000000005,38.83363,0.0039408216,0.001499877,0.008583737,0.010399223
t_1737,21.613969999999995,38.83836,0.0040296656,0.0015767873,0.00896792,0.01083308
t_1738,21.73499000000001,38.862,0.0037519601,0.0013950474,0.008086462,0.0098058
t_1739,21.450729999999993,38.7862,0.0055893576,0.002998579,0.010583723,0.012845795
t_174,20.646019999999993,39.51102,0.0028467681,0.0011165536,0.0046848166,0.008064046
t_1740,21.571650000000005,38.80996,0.004523875,0.0016996587,0.009539056,0.011523847
t_1741,21.493009999999998,38.81464,0.004707824,0.0017899671,0.009934219,0.012029887
t_1742,21.535320000000013,38.84306,0.0044241757,0.0016582244,0.009338746,0.011291213
t_1743,21.456670000000003,38.84773,0.0049130516,0.0026985586,0.009687666,0.011763152
t_1744,21.577650000000006,38.87147,0.003953679,0.0015393539,0.008792044,0.010622066
t_1745,21.49897999999999,38.87615,0.005390878,0.002504168,0.009122444,0.015120453
t_1746,21.54131000000001,38.90456,0.004592601,0.0023275241,0.008601675,0.014241476
t_1747,21.462610000000012,38.90923,0.005071891,0.0024353755,0.008893217,0.014778562
t_1748,21.583670000000012,38.93296,0.004293779,0.0021666512,0.008121315,0.009827699
t_1749,21.771260000000012,38.82887,0.004147628,0.0022027888,0.008193756,0.009959979
t_175,20.767560000000003,39.53521,0.0021661993,0.00070369086,0.00461122,0.005794365
t_1750,21.892290000000003,38.8524,0.0035921289,0.0012513974,0.0073647453,0.00898813
t_1751,21.813639999999992,38.85722,0.003944866,0.0020496142,0.007724841,0.0093983505
t_1752,21.85605000000001,38.88556,0.0034200836,0.0012330919,0.0072943377,0.008883509
t_1753,21.77736999999999,38.89036,0.0035601768,0.001299506,0.00763011,0.009262605
t_1754,21.81978000000001,38.91871,0.0032772939,0.0012121076,0.0072104107,0.008763449
t_1755,21.741089999999986,38.92349,0.0036946323,0.0019715987,0.007521389,0.009111298
t_1756,21.862220000000008,38.94704,0.0031079678,0.0011320331,0.0068237595,0.008303959
t_1757,21.783500000000004,38.95184,0.0036939401,0.001841097,0.0071139904,0.008629425
t_1758,21.82593,38.98018,0.0032672274,0.0011113373,0.006737953,0.008184828
t_1759,21.656319999999994,38.86675,0.0038033433,0.0014656717,0.008444337,0.010205869
t_176,20.688379999999995,39.53953,0.0028811814,0.0010774855,0.004565585,0.00785713
t_1760,21.69869,38.89513,0.0037824693,0.0013648823,0.007963571,0.009634556
t_1761,21.620010000000008,38.89986,0.0037854202,0.0014317665,0.008289479,0.010013951
t_1762,21.662379999999985,38.92824,0.003725813,0.0013340677,0.007826805,0.009459382
t_1763,21.70478,38.95661,0.0034318194,0.0012449322,0.0074001383,0.008951191
t_1764,21.626049999999992,38.96134,0.00390914,0.0020199032,0.0076778466,0.009289116
t_1765,21.668440000000004,38.98971,0.003811884,0.0018858786,0.0072678756,0.008795033
t_1766,21.58968999999999,38.99443,0.0034364052,0.0012741996,0.0075184875,0.009118307
t_1767,21.710859999999997,39.01807,0.0033173452,0.0011384164,0.006888313,0.00834067
t_1768,21.632090000000005,39.0228,0.0033905166,0.0011908071,0.0071259234,0.008641435
t_1769,21.898480000000006,38.91389,0.0031482487,0.0011505598,0.0068983342,0.00841047
t_177,20.730760000000004,39.56802,0.0027277474,0.0010390079,0.0044472814,0.0076525356
t_1770,22.019630000000006,38.93733,0.0032818895,0.0015770332,0.006246044,0.0076466817
t_1771,21.94093000000001,38.9422,0.0034731512,0.0016649143,0.006533402,0.00797502
t_1772,22.062119999999993,38.96562,0.0029863054,0.0014760448,0.0059290244,0.0072675506
t_1773,21.98339999999999,38.9705,0.0029445179,0.0010055697,0.006196392,0.0075732954
t_1774,21.90467000000001,38.97536,0.003267782,0.001639494,0.0064669033,0.007880188
t_1775,22.025890000000004,38.99879,0.0028442836,0.00094177166,0.0058845878,0.0072019636
t_1776,21.94713999999999,39.00366,0.0029449621,0.0009909996,0.0061369734,0.007488667
t_1777,21.98964000000001,39.03195,0.00300344,0.0014385338,0.0058313124,0.0071261814
t_1778,21.91086999999999,39.0368,0.00286551,0.0009746653,0.0060683955,0.0073936707
t_1779,21.74718999999999,38.98496,0.0033077553,0.0011634316,0.0070062336,0.008484397
t_178,20.65155999999999,39.57233,0.0021330933,0.00066237274,0.0043997457,0.0055454914
t_1780,21.868390000000005,39.0085,0.003130996,0.0016110564,0.006390304,0.0077739633
t_1781,21.78962999999999,39.0133,0.003305321,0.0016862343,0.0066418704,0.008054472
t_1782,21.832089999999994,39.04162,0.0028865195,0.0010200787,0.0063044205,0.0076574697
t_1783,21.75331,39.04641,0.0030200132,0.0010657763,0.006536512,0.007921977
t_1784,21.874570000000006,39.06993,0.0029883373,0.0014818136,0.0059913616,0.0072892644
t_1785,21.795770000000005,39.07474,0.002873917,0.0009990287,0.0062099993,0.0075353147
t_1786,21.838249999999988,39.10305,0.0027003945,0.00093758636,0.0059065805,0.007177531
t_1787,21.75943000000001,39.10784,0.0028769462,0.0009785016,0.006108082,0.0074159936
t_1788,21.88076000000001,39.13135,0.002981232,0.0013643678,0.0056241583,0.006845714
t_1789,21.674509999999998,39.05116,0.0030697873,0.0011140904,0.0067615644,0.008200685
t_179,20.693939999999998,39.60083,0.0024628427,0.0009904766,0.00429019,0.007393254
t_1790,21.59572,39.05588,0.0032829626,0.0011625091,0.0069758105,0.008479101
t_1791,21.71696,39.07951,0.0031290338,0.0010434573,0.00642298,0.007792903
t_1792,21.638139999999993,39.08424,0.0030720066,0.0010889743,0.0066271797,0.008055914
t_1793,21.680589999999995,39.11259,0.0028703292,0.0010210691,0.006302394,0.0076632127
t_1794,21.60175000000001,39.11731,0.0030014208,0.0010623641,0.006486415,0.007902257
t_1795,21.723060000000004,39.14093,0.0027536363,0.0009582993,0.0059995637,0.007298358
t_1796,21.644200000000012,39.14566,0.0028190068,0.000997335,0.0061757653,0.0075254776
t_1797,21.686669999999992,39.174,0.002704479,0.00093708286,0.005885409,0.007174591
t_1798,21.607789999999994,39.17872,0.0029399036,0.0009724375,0.006044151,0.0073807044
t_1799,21.801909999999992,39.13616,0.002651908,0.0009186672,0.005814834,0.0070669684
t_18,21.046120000000002,38.6859,0.0085166935,0.004660279,0.0148145,0.025656607
t_180,20.408510000000007,39.52372,0.0022736515,0.0010517327,0.004464078,0.0056461804
t_1800,21.844420000000014,39.16446,0.002885306,0.0013373318,0.005541429,0.0067431373
t_1801,21.76554999999999,39.16925,0.0026537045,0.0009002235,0.0057169846,0.006958993
t_1802,21.886950000000013,39.19275,0.0026171613,0.0012582811,0.005286193,0.00644209
t_1803,21.808069999999987,39.19755,0.0027926497,0.0013109847,0.0054530054,0.006642991
t_1804,21.850599999999986,39.22584,0.0026313455,0.0012339188,0.005206139,0.006348952
t_1805,21.771690000000007,39.23063,0.0026922286,0.001284504,0.005359583,0.006542147
t_1806,21.893159999999995,39.25412,0.0028766247,0.0011625226,0.004974991,0.0083065275
t_1807,21.814220000000006,39.25893,0.0027728076,0.0012098684,0.0051213526,0.0062568276
t_1808,21.856780000000015,39.28721,0.0026762348,0.0011404578,0.00489794,0.008190266
t_1809,22.008409999999998,39.21616,0.00281185,0.0011380903,0.0048860083,0.008177777
t_181,20.45080999999999,39.55228,0.0024195989,0.0010214116,0.004371634,0.005527995
t_1810,21.929509999999993,39.22102,0.0028863144,0.0011850978,0.005047662,0.008425244
t_1811,22.050999999999988,39.24441,0.0035520245,0.0012040193,0.006486964,0.0057044895
t_1812,21.972080000000005,39.24928,0.0031934201,0.0011172434,0.004824481,0.008067693
t_1813,22.01468,39.27753,0.0035574825,0.0011828446,0.006409733,0.00563146
t_1814,21.935730000000007,39.28238,0.00339744,0.0012300761,0.0066070603,0.007956911
t_1815,22.057289999999995,39.30576,0.0035751117,0.0011169623,0.0061391857,0.0054032803
t_1816,21.97833,39.31063,0.0035420645,0.0011610452,0.006326718,0.0055561224
t_1817,21.89936,39.31548,0.002903451,0.0010758486,0.004688203,0.0078484425
t_1818,22.02095,39.33887,0.0035189693,0.0010968258,0.00606333,0.0053332327
t_1819,21.17841999999999,38.83302,0.0058774278,0.003259947,0.01113249,0.013784759
t_182,20.371610000000004,39.55646,0.002684667,0.0009974034,0.0042909277,0.007430349
t_1820,21.299329999999998,38.85695,0.0056523476,0.0029335415,0.010282912,0.017243862
t_1821,21.220650000000006,38.86152,0.0060794903,0.003030531,0.010509993,0.017721305
t_1822,21.262910000000005,38.88999,0.0058278195,0.0028200275,0.009928441,0.016684111
t_1823,21.184210000000007,38.89454,0.0064483345,0.0028988768,0.010108145,0.017073039
t_1824,21.226470000000006,38.92302,0.0053902892,0.0027049596,0.009571795,0.016115561
t_1825,21.268759999999986,38.95149,0.004394131,0.0016309697,0.00906857,0.011138026
t_1826,21.19001,38.95604,0.0054163337,0.0025895967,0.009216276,0.015544322
t_1827,21.23230000000001,38.98451,0.004581473,0.0024244844,0.008751165,0.010768798
t_1828,21.274599999999992,39.01296,0.0043001873,0.0022714394,0.0083134435,0.010210918
t_1829,21.504950000000008,38.93764,0.004498942,0.0022675053,0.008399188,0.013941981
t_183,20.493130000000008,39.58083,0.0020951645,0.0006398251,0.0042782077,0.005408943
t_1830,21.54731000000001,38.96604,0.0036571417,0.0013649852,0.007941981,0.009635141
t_1831,21.46857,38.97071,0.0041448385,0.002203757,0.008187007,0.00996352
t_1832,21.510930000000002,38.99912,0.004393257,0.0020580455,0.007753336,0.01289299
t_1833,21.55331000000001,39.02751,0.0037152967,0.0019240031,0.0073504327,0.00893581
t_1834,21.474519999999984,39.03217,0.0040914468,0.0019992182,0.0075576836,0.0125972135
t_1835,21.516909999999996,39.06057,0.003699395,0.0018718704,0.0071754693,0.008743258
t_1836,21.559320000000014,39.08895,0.0031738924,0.0011326122,0.0068190247,0.00830729
t_1837,21.480490000000003,39.09362,0.004131627,0.0018176258,0.0069951317,0.011680468
t_1838,21.522899999999993,39.122,0.0032019403,0.001101429,0.0066570155,0.008127734
t_1839,21.311059999999998,38.97994,0.0045602256,0.002361094,0.008597189,0.010537976
t_184,20.413909999999987,39.58503,0.0022105786,0.00096968067,0.004205788,0.0053254194
t_1840,21.43216000000001,39.00377,0.004294167,0.0021370798,0.007967485,0.01328953
t_1841,21.353380000000016,39.00838,0.0039016635,0.0014261465,0.00815586,0.009982113
t_1842,21.395730000000015,39.03681,0.004044878,0.00206824,0.007742851,0.0094667785
t_1843,21.316930000000013,39.04141,0.003616697,0.0013749206,0.007901718,0.009691568
t_1844,21.43809999999999,39.06522,0.0043335175,0.0019381605,0.007356548,0.012289624
t_1845,21.359280000000012,39.06984,0.0034873772,0.0012899373,0.0075149867,0.0092080645
t_1846,21.40164999999999,39.09825,0.0032748892,0.0012109649,0.0071519115,0.008756907
t_1847,21.322810000000004,39.10285,0.003505383,0.0012439566,0.007285775,0.008945616
t_1848,21.365189999999984,39.13127,0.0032439083,0.0011698868,0.006945214,0.008521451
t_1849,21.038219999999995,39.02651,0.007580889,0.0026788653,0.011837317,0.013361821
t_185,20.456240000000008,39.61358,0.0019445681,0.0006080812,0.0041196267,0.005215738
t_1850,21.159310000000005,39.0505,0.004441609,0.0022226565,0.008124593,0.013717884
t_1851,21.0805,39.055,0.00675462,0.0025265429,0.011316579,0.010095274
t_1852,21.12279000000001,39.08348,0.004402061,0.0021238558,0.007819117,0.013223246
t_1853,21.043949999999995,39.08797,0.0052624755,0.0021443032,0.007854267,0.013325727
t_1854,21.16511,39.11195,0.0039262837,0.0020034786,0.007472621,0.009228685
t_1855,21.086250000000007,39.11645,0.0041565364,0.002027242,0.0075208135,0.012738183
t_1856,21.128569999999996,39.14492,0.0038556282,0.0019165783,0.0072012735,0.008908408
t_1857,21.195819999999998,39.01751,0.0047388384,0.0023230868,0.00843584,0.014219348
t_1858,21.238130000000012,39.04597,0.0041682855,0.0021814713,0.008030163,0.009881962
t_1859,21.280460000000005,39.07442,0.0037999847,0.002049569,0.007647062,0.009398185
t_186,20.376990000000006,39.61776,0.0019177214,0.0005945687,0.0040483414,0.00513313
t_1860,21.201629999999994,39.07897,0.0043751406,0.0020919363,0.007749324,0.013063146
t_1861,21.243960000000015,39.10742,0.0036935487,0.0019696609,0.007393557,0.009104159
t_1862,21.28631999999999,39.13585,0.0033548193,0.0011977808,0.007056699,0.008681398
t_1863,21.207449999999994,39.1404,0.0039394232,0.0018903272,0.0071427547,0.012048204
t_1864,21.249809999999997,39.16884,0.00356205,0.0017838355,0.006829134,0.008417255
t_1865,21.170909999999992,39.17338,0.0037313297,0.0018120002,0.006895756,0.008521673
t_1866,21.292190000000005,39.19727,0.0030790106,0.0010870807,0.0065313424,0.008044989
t_1867,21.444050000000004,39.12665,0.0032323776,0.0011375273,0.0068110228,0.008335559
t_1868,21.565339999999992,39.15037,0.0029648312,0.0010345201,0.0063404883,0.007741158
t_1869,21.486459999999994,39.15504,0.0029739342,0.0010692355,0.0064910315,0.007941963
t_187,20.498590000000007,39.64212,0.0020649324,0.00091388536,0.004032752,0.005105478
t_1870,21.528899999999993,39.18341,0.002921587,0.0010057138,0.006190653,0.007574132
t_1871,21.44999999999999,39.18806,0.0030899656,0.0010363229,0.0063223834,0.0077515994
t_1872,21.57136,39.21177,0.002797333,0.0009465949,0.0059085675,0.007230109
t_1873,21.492439999999988,39.21644,0.002932831,0.0009761652,0.0060379016,0.007402399
t_1874,21.534899999999993,39.2448,0.0027113922,0.0009200337,0.00577006,0.007074961
t_1875,21.455960000000005,39.24945,0.0027076008,0.000946113,0.005883311,0.0072272974
t_1876,21.57739000000001,39.27315,0.0026246759,0.0008676264,0.0055177594,0.006767673
t_1877,21.407579999999996,39.15967,0.003704592,0.0017049278,0.0066244774,0.011108336
t_1878,21.328699999999998,39.16427,0.0032354072,0.001128507,0.006738004,0.008283672
t_1879,21.371100000000013,39.19268,0.0032055783,0.001647382,0.0064367233,0.007909627
t_188,20.41932,39.64632,0.001980478,0.0005780644,0.003968752,0.0050319163
t_1880,21.413520000000005,39.22107,0.0030216496,0.0010029322,0.0061521283,0.007557983
t_1881,21.33458999999999,39.22568,0.003866879,0.001589607,0.0062489347,0.010519951
t_1882,21.377020000000016,39.25407,0.0032322484,0.0015012647,0.0059812916,0.0073624267
t_1883,21.419460000000015,39.28246,0.0029634917,0.0014183109,0.0057276697,0.0070498353
t_1884,21.34048999999999,39.28706,0.00277243,0.0009356349,0.005810799,0.0071661356
t_1885,21.38293999999999,39.31545,0.0025864905,0.0008852577,0.0055719386,0.006871234
t_1886,21.30394000000001,39.32003,0.0026112164,0.0009021398,0.0056415005,0.006970221
t_1887,21.213269999999994,39.20182,0.0032191342,0.0011061269,0.0066042664,0.008154809
t_1888,21.255660000000006,39.23025,0.002950133,0.0010459025,0.006326479,0.0078070546
t_1889,21.176710000000014,39.23478,0.0033000698,0.0016435955,0.00638314,0.007895497
t_189,20.461669999999998,39.67486,0.0018344538,0.0005615076,0.003888395,0.0049300133
t_1890,21.298059999999992,39.25866,0.0028076991,0.0009891308,0.0060621616,0.0074778055
t_1891,21.219099999999997,39.26321,0.0031861877,0.0015568668,0.006124342,0.0075711356
t_1892,21.261509999999987,39.29163,0.0029297054,0.0014748027,0.005877194,0.0072628744
t_1893,21.182529999999986,39.29617,0.0032195665,0.001494794,0.0059255357,0.0073380973
t_1894,21.224940000000004,39.32459,0.0032839717,0.0014183433,0.00569477,0.009639697
t_1895,21.26737,39.35299,0.0029462771,0.0013458641,0.0054740217,0.00677553
t_1896,21.188350000000014,39.35753,0.0029116487,0.0013628572,0.005515571,0.0068399874
t_1897,21.42541,39.34382,0.0025613927,0.0008378486,0.005345137,0.006592325
t_1898,21.34639999999999,39.34842,0.0025067145,0.00085483975,0.005416852,0.006692448
t_1899,21.388869999999997,39.3768,0.0024384728,0.0008101902,0.0052029015,0.0064289304
t_19,21.088269999999994,38.71444,0.007236421,0.0043062307,0.013927676,0.017512867
t_190,20.57235,39.57659,0.002138764,0.00065198983,0.0043431744,0.00548268
t_1900,21.309830000000005,39.38139,0.0024394556,0.00082461286,0.005262946,0.006514199
t_1901,21.431370000000015,39.40516,0.0023527355,0.0007680666,0.0049992753,0.0061790273
t_1902,21.35230999999999,39.40976,0.0023648557,0.0007826493,0.0050614662,0.006265691
t_1903,21.394810000000007,39.43813,0.0023517143,0.0007429348,0.0048691113,0.0060292757
t_1904,21.31572,39.44272,0.0023492023,0.0007553274,0.0049212575,0.0061031827
t_1905,21.437330000000003,39.46648,0.0022720313,0.00070538576,0.0046856627,0.0058045387
t_1906,21.358229999999992,39.47108,0.0022986345,0.00071795605,0.0047398396,0.0058799125
t_1907,21.23078000000001,39.38594,0.0027053196,0.0012951908,0.005308956,0.0065828683
t_1908,21.273239999999987,39.41434,0.0024736556,0.0007947296,0.005110887,0.0063373614
t_1909,21.194169999999986,39.41887,0.002393629,0.00080411864,0.0051468564,0.0063929907
t_191,20.614710000000002,39.60511,0.0023396784,0.0009768637,0.0042413385,0.005353622
t_1910,21.23662999999999,39.44727,0.0023194521,0.00076530175,0.004961147,0.0061625773
t_1911,21.279120000000006,39.47566,0.0022225056,0.00072834775,0.004782819,0.005942116
t_1912,21.19999999999999,39.4802,0.0023710185,0.0007364031,0.0048140204,0.0059902705
t_1913,21.242490000000004,39.50858,0.0023599947,0.0010869658,0.004646552,0.005783036
t_1914,21.284999999999997,39.53696,0.002085956,0.0006688015,0.004485446,0.0055843247
t_1915,21.205839999999995,39.5415,0.0023048462,0.0010466158,0.004512677,0.0056262626
t_1916,21.248349999999988,39.56987,0.0020655934,0.00064480334,0.0043611075,0.0054391385
t_1917,21.72917000000001,39.20232,0.002565087,0.00088121113,0.005613838,0.0068474826
t_1918,21.650270000000006,39.20706,0.0026626321,0.0009147695,0.005766452,0.007044166
t_1919,21.692769999999996,39.23539,0.0025390927,0.0008611667,0.005506078,0.006729683
t_192,20.535480000000007,39.60936,0.0021546981,0.0009605603,0.0041842386,0.005289574
t_1920,21.61384000000001,39.24011,0.0027231083,0.00089155824,0.0056436267,0.0069081965
t_1921,21.73527999999999,39.2637,0.0026867702,0.0012565833,0.0052618543,0.006435605
t_1922,21.65634,39.26844,0.0025512779,0.00084028067,0.0053946176,0.0066066682
t_1923,21.698859999999996,39.29676,0.002516043,0.0007924762,0.0051604602,0.0063240007
t_1924,21.619889999999998,39.30148,0.0025352025,0.00081869605,0.0052801254,0.0064792354
t_1925,21.662419999999997,39.3298,0.0023505576,0.00077297306,0.005056135,0.006208204
t_1926,21.704970000000003,39.3581,0.0027526885,0.0011310058,0.0048449785,0.008140392
t_1927,21.498429999999985,39.27782,0.0027035112,0.00089292973,0.0056294207,0.006916239
t_1928,21.540909999999997,39.30617,0.002516253,0.0008431632,0.005389723,0.006623662
t_1929,21.461929999999995,39.31082,0.0025390594,0.0008654877,0.005487575,0.0067550982
t_193,20.57784000000001,39.63788,0.0023235083,0.0009302798,0.0040900307,0.007069561
t_1930,21.58341999999999,39.33451,0.0023766928,0.00079656567,0.005163312,0.006348245
t_1931,21.50442000000001,39.33918,0.0025114315,0.0008183123,0.005260166,0.006476967
t_1932,21.546930000000003,39.36752,0.002431088,0.0007740448,0.0050448957,0.006214575
t_1933,21.467899999999986,39.37217,0.002481372,0.00079324323,0.005129856,0.0063285492
t_1934,21.51042000000001,39.40052,0.0022745405,0.0007512577,0.0049254377,0.0060789254
t_1935,21.552959999999985,39.42885,0.0023369193,0.0007117618,0.004731465,0.0058427886
t_1936,21.47388000000001,39.4335,0.002291707,0.0007283418,0.0048055644,0.0059420806
t_1937,21.777829999999994,39.292,0.0027728141,0.0011846911,0.0050325,0.008423107
t_1938,21.820390000000003,39.32028,0.0024752177,0.0011177242,0.004817046,0.005902115
t_1939,21.741410000000002,39.32506,0.0027493513,0.0011583383,0.0049401713,0.008284498
t_194,20.620229999999992,39.66639,0.0019075793,0.0005812439,0.003995923,0.0050514424
t_1940,21.86296999999999,39.34855,0.0033772031,0.0011840363,0.0064084195,0.005635573
t_1941,21.78397000000001,39.35335,0.002546087,0.0010938724,0.0047327857,0.0058098054
t_1942,21.82656,39.38162,0.0031550883,0.0011597812,0.006302176,0.007624012
t_1943,21.747540000000015,39.3864,0.0021434303,0.000690258,0.00464573,0.005713636
t_1944,21.869169999999997,39.40988,0.0036798483,0.0010966178,0.006047977,0.005332508
t_1945,21.790130000000005,39.41467,0.002351582,0.0010111553,0.004457746,0.0054879286
t_1946,21.83274,39.44293,0.003580136,0.001073668,0.00594715,0.0052524866
t_1947,21.62594999999999,39.36283,0.0022783428,0.00075293635,0.004949474,0.0060889325
t_1948,21.668499999999995,39.39114,0.0026247848,0.0011028532,0.0047474015,0.007991575
t_1949,21.589460000000003,39.39584,0.002301826,0.00073249976,0.004841102,0.0059669437
t_195,20.54095000000001,39.67064,0.0024867351,0.0008860388,0.0039455276,0.006830039
t_1950,21.71108000000001,39.41943,0.002269443,0.001043528,0.00455641,0.0056142383
t_1951,21.63202000000001,39.42416,0.0022254267,0.0006934805,0.0046480373,0.0057330183
t_1952,21.674599999999998,39.45245,0.002674918,0.0010173437,0.004465241,0.0075369687
t_1953,21.59550999999999,39.45716,0.002264703,0.0010448439,0.0045474125,0.0056193634
t_1954,21.717189999999988,39.48074,0.0032947394,0.0010816695,0.005963442,0.0052804095
t_1955,21.638090000000005,39.48546,0.0028260166,0.0009906827,0.0043726866,0.0073943585
t_1956,21.68069,39.51375,0.003130073,0.0010543611,0.005845804,0.005185008
t_1957,21.75367,39.44771,0.003416282,0.001108448,0.006079118,0.0053736805
t_1958,21.875370000000004,39.47118,0.0034571846,0.0010166328,0.005715476,0.0050527067
t_1959,21.79629,39.47598,0.0035296439,0.0010498959,0.00584319,0.005169381
t_196,20.583349999999996,39.69915,0.0024802955,0.00085835747,0.003858232,0.006679405
t_1960,21.83892,39.50423,0.003433416,0.0009949564,0.005619852,0.0049764193
t_1961,21.759810000000016,39.50901,0.0034612953,0.0010254692,0.005736748,0.0050837467
t_1962,21.881579999999985,39.53247,0.0032886167,0.0009433586,0.005408238,0.00479396
t_1963,21.802449999999993,39.53726,0.0032153511,0.0009726422,0.0055217664,0.004897666
t_1964,21.84512000000001,39.5655,0.0031670593,0.0009229493,0.0053177406,0.004721432
t_1965,21.765960000000007,39.57028,0.002851796,0.0009497967,0.0054216236,0.0048167957
t_1966,21.8878,39.59373,0.0017978855,0.0005041957,0.0036843652,0.0045741396
t_1967,21.60157000000001,39.51846,0.0024749725,0.0009636769,0.0042791446,0.0072494447
t_1968,21.72332,39.54202,0.0033661327,0.0010005104,0.0056282906,0.0049959854
t_1969,21.644170000000003,39.54675,0.0033956268,0.0010266503,0.0057266764,0.0050878935
t_197,20.504040000000003,39.70339,0.002364732,0.0008440367,0.0038075359,0.00660123
t_1970,21.686800000000005,39.57502,0.003197971,0.00097514194,0.0055182767,0.0049064998
t_1971,21.60763,39.57973,0.002308078,0.0008900764,0.004033594,0.0068519595
t_1972,21.729449999999986,39.60329,0.0030470826,0.00092653325,0.0053198566,0.0047341837
t_1973,21.650260000000003,39.60801,0.0030879,0.0009494789,0.0054071387,0.0048156693
t_1974,21.692910000000012,39.63628,0.0027303929,0.00090297405,0.005216935,0.0063860007
t_1975,21.613699999999994,39.64099,0.0022848416,0.00082318904,0.0038082644,0.006487111
t_1976,21.735590000000002,39.66453,0.0022848048,0.0007656033,0.0036203545,0.0061698216
t_1977,21.808629999999994,39.59852,0.0027655486,0.000902025,0.0052252137,0.0046468507
t_1978,21.851319999999987,39.62675,0.0018878299,0.0007638037,0.0036224402,0.0045049554
t_1979,21.77212,39.63153,0.002385694,0.0007849097,0.003689412,0.0062765516
t_198,20.625760000000014,39.72765,0.002101214,0.00083092606,0.003771127,0.004775301
t_1980,21.894029999999987,39.65497,0.0020169572,0.0007259715,0.0034939533,0.0059495205
t_1981,21.814809999999994,39.65977,0.0017907723,0.00074632745,0.0035593007,0.004434035
t_1982,21.857519999999994,39.68798,0.001731567,0.00070991414,0.0034354427,0.0042854906
t_1983,21.778279999999995,39.69276,0.0018219774,0.0007285786,0.003495272,0.0043617655
t_1984,21.820999999999998,39.72099,0.001899219,0.00069355534,0.0033759265,0.0057680286
t_1985,21.74172999999999,39.72575,0.002045413,0.0007106055,0.003430497,0.0058636423
t_1986,21.863740000000007,39.74919,0.0016968494,0.0006604435,0.003262115,0.004081846
t_1987,21.491870000000006,39.61737,0.0018913215,0.00056941126,0.003996565,0.0049787057
t_1988,21.534480000000002,39.64567,0.0017885724,0.00054229953,0.0038588652,0.0048113065
t_1989,21.45526000000001,39.65031,0.0018115153,0.00055188953,0.0039028048,0.0048706406
t_199,20.54643999999999,39.7319,0.0021714119,0.00081851264,0.0037264936,0.0064614606
t_1990,21.577120000000008,39.67395,0.0017266833,0.0005165839,0.003727141,0.0046515046
t_1991,21.497870000000006,39.67861,0.0017497693,0.0005261498,0.0037717237,0.004711071
t_1992,21.540510000000012,39.7069,0.0023203008,0.0007770152,0.0036460645,0.0062329536
t_1993,21.461240000000004,39.71155,0.0017380532,0.0005100873,0.0036849983,0.004610965
t_1994,21.583169999999996,39.73518,0.0019929663,0.000741005,0.003525634,0.0060332855
t_1995,21.503890000000013,39.73984,0.0019881167,0.00075402594,0.003565254,0.006105639
t_1996,21.546549999999996,39.76812,0.001979961,0.0007197508,0.003450295,0.005914787
t_1997,21.656350000000003,39.66926,0.0027382006,0.00087920524,0.00511318,0.004565244
t_1998,21.699029999999993,39.69751,0.0023701128,0.00074610516,0.0035506745,0.006061647
t_1999,21.61977999999999,39.70222,0.0021156014,0.000762313,0.00360112,0.006151595
t_2,21.143789999999996,38.46351,0.010574731,0.00475692,0.022008575,0.02822014
t_20,21.130439999999993,38.74297,0.008082535,0.00398108,0.013094576,0.022367056
t_200,20.736339999999984,39.62931,0.0025004288,0.0009556211,0.0041815815,0.0072061243
t_2000,21.66246000000001,39.73048,0.0017971185,0.0007264774,0.003480561,0.004353193
t_2001,21.705160000000006,39.75872,0.001767579,0.0006924953,0.0033652533,0.0042140386
t_2002,21.62585999999999,39.76344,0.0017828103,0.0007067968,0.0034102513,0.004272723
