# 20170919_M7.1_Puebla median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,Kanno2006Deep,ParkerEtAl2020SSlab
t_11316,-102.44412,20.70028,0.0053483024,0.0021186639,0.0041519045
t_11317,-102.26446,20.70028,0.005558877,0.002404229,0.004397593
t_11318,-102.80345,20.70028,0.004777925,0.0015588368,0.0035489833
t_11319,-102.35429,20.70028,0.005848408,0.0024807951,0.004638767
t_1132,-95.70676,18.67046,0.01940234,0.02876031,0.022695301
t_11320,-103.07294,20.70028,0.0036457998,0.00096145604,0.002533239
t_11321,-102.17463,20.70028,0.0067517627,0.0032412284,0.0055549033
t_11322,-103.16278,20.70028,0.0035119036,0.00087740045,0.0024087518
t_11323,-102.53396,20.78429,0.005868747,0.002268986,0.0045944504
t_11324,-102.17463,20.78429,0.004890293,0.0020603244,0.0037980562
t_11325,-102.62379,20.78429,0.0042092637,0.0013976153,0.0030889155
t_11326,-102.26446,20.78429,0.0049180696,0.0020014795,0.003800792
t_11327,-102.89328,20.78429,0.0041794158,0.0012290732,0.003007446
t_11328,-103.07294,20.78429,0.0027047487,0.0006356637,0.0017745313
t_11329,-102.71362,20.78429,0.0046797195,0.001548219,0.0034779478
t_1133,-95.61693,18.67046,0.018457903,0.026094712,0.021303155
t_11330,-102.44412,20.78429,0.0061938358,0.0025348281,0.004924181
t_11331,-102.80345,20.78429,0.004825936,0.0015510153,0.0035843789
t_11332,-102.98311,20.78429,0.004057373,0.0011344227,0.002886399
t_11333,-102.35429,20.78429,0.006414617,0.0027586645,0.0051608807
t_11334,-103.16278,20.78429,0.0044044666,0.0011662421,0.0031413578
t_11335,-102.62379,20.86825,0.0045622126,0.0015258603,0.0033890856
t_11336,-102.26446,20.86825,0.005254315,0.002142672,0.004098609
t_11337,-102.89328,20.86825,0.0032038514,0.00084679504,0.0021924374
t_11338,-103.07294,20.86825,0.0033823648,0.0008385466,0.0023097603
t_11339,-102.53396,20.86825,0.0055472148,0.0020616637,0.0042907787
t_1134,-95.43726,18.67046,0.014523288,0.017469482,0.016000705
t_11340,-102.71362,20.86825,0.004276575,0.0013461194,0.0031217241
t_11341,-102.44412,20.86825,0.0046858615,0.0017069122,0.003539977
t_11342,-102.17463,20.86825,0.0056417547,0.002444108,0.0044818814
t_11343,-102.80345,20.86825,0.004683212,0.0014613982,0.003453025
t_11344,-102.98311,20.86825,0.003309431,0.0008487724,0.0022647073
t_11345,-102.35429,20.86825,0.0048585283,0.0018597528,0.0037161328
t_11346,-103.16278,20.86825,0.00367549,0.0008985735,0.0025322817
t_11347,-102.62379,20.95216,0.0046107424,0.001516442,0.0034239439
t_11348,-102.80345,20.95216,0.003381046,0.00092779513,0.0023460651
t_11349,-103.16278,20.95216,0.0038212133,0.0009282734,0.0026458246
t_1135,-95.88642,18.67046,0.021151902,0.03406614,0.025375651
t_11350,-102.44412,20.95216,0.0045434134,0.0016043655,0.0034059326
t_11351,-102.26446,20.95216,0.0049586343,0.0019415556,0.0038200957
t_11352,-102.71362,20.95216,0.0043489123,0.001349076,0.003177057
t_11353,-102.35429,20.95216,0.0045812693,0.0016838443,0.0034599279
t_11354,-102.98311,20.95216,0.0035106605,0.0008999793,0.0024234848
t_11355,-102.17463,20.95216,0.0060403803,0.0026238058,0.004843333
t_11356,-103.07294,20.95216,0.0036375169,0.00090577663,0.0025117802
t_11357,-102.89328,20.95216,0.0036500415,0.0009868337,0.0025530248
t_11358,-102.53396,20.95216,0.004841573,0.0016820367,0.0036482462
t_11359,-103.16278,21.03603,0.0029921813,0.0006571794,0.0019775191
t_1136,-95.5271,18.67046,0.016792262,0.022134418,0.018997287
t_11360,-102.62379,21.03603,0.004688569,0.0015185034,0.0034839096
t_11361,-102.44412,21.03603,0.0045690355,0.0015820705,0.003420231
t_11362,-102.26446,21.03603,0.004913135,0.0018763429,0.0037694217
t_11363,-102.35429,21.03603,0.005115686,0.0019098716,0.003929198
t_11364,-102.71362,21.03603,0.0047078677,0.0014692914,0.003480094
t_11365,-103.07294,21.03603,0.0035238294,0.0008508604,0.0024141124
t_11366,-102.98311,21.03603,0.0034436637,0.0008594383,0.0023637516
t_11367,-102.17463,21.03603,0.0054229577,0.0022199766,0.004257445
t_11368,-102.80345,21.03603,0.0033902007,0.0009118749,0.0023484419
t_11369,-102.53396,21.03603,0.0039497223,0.0012547846,0.0028637282
t_1137,-95.79659,18.67046,0.01310466,0.016924895,0.014841644
t_11370,-102.89328,21.03603,0.0034060732,0.00088176003,0.0023474097
t_11371,-102.89328,21.11985,0.0042426707,0.0011567166,0.0030348378
t_11372,-102.80345,21.11985,0.0033605879,0.00088205154,0.002318769
t_11373,-102.17463,21.11985,0.004501399,0.0016915707,0.0034114108
t_11374,-103.16278,21.11985,0.0031028502,0.0006753775,0.0020597691
t_11375,-102.98311,21.11985,0.0035456421,0.0008747134,0.0024409746
t_11376,-102.53396,21.11985,0.0045103733,0.0014649921,0.0033401754
t_11377,-101.32123,20.44797,0.011499465,0.009693158,0.010980406
t_11378,-101.63564,20.44797,0.009966698,0.0071438206,0.009112628
t_11379,-101.72547,20.44797,0.006341962,0.0037425214,0.005353121
t_1138,-95.97625,18.713,0.022428542,0.037806794,0.02728726
t_11380,-101.54581,20.44797,0.0081864055,0.005631114,0.0073023885
t_11381,-101.90514,20.44797,0.00615135,0.0033551014,0.005102936
t_11382,-101.8153,20.44797,0.0059790686,0.0033438304,0.004964713
t_11383,-102.0848,20.44797,0.0069567063,0.0036893159,0.0058185575
t_11384,-101.36615,20.44797,0.011433202,0.009476325,0.010874917
t_11385,-101.99497,20.44797,0.007187661,0.0039949035,0.006081933
t_11386,-101.45598,20.44797,0.008265143,0.005887065,0.0074321283
t_11387,-101.32123,20.49005,0.009774955,0.0076739704,0.0090978835
t_11388,-101.36615,20.49005,0.009442281,0.0072103497,0.008713785
t_11389,-101.27631,20.49005,0.011570783,0.00983535,0.011081127
t_1139,-95.97625,18.75554,0.02196742,0.036604345,0.026667869
t_11390,-101.36615,20.53212,0.0112158535,0.009069272,0.010615646
t_11391,-101.90514,20.53212,0.006117157,0.0032724186,0.005060896
t_11392,-101.54581,20.53212,0.0103009995,0.0075860624,0.009507925
t_11393,-101.8153,20.53212,0.006832554,0.0039285407,0.0057951845
t_11394,-102.0848,20.53212,0.0057061273,0.0027779662,0.004607876
t_11395,-101.32123,20.53212,0.011233491,0.009221239,0.010665117
t_11396,-101.72547,20.53212,0.00690123,0.004117759,0.0058998177
t_11397,-101.63564,20.53212,0.006216536,0.0037006685,0.0052502453
t_11398,-101.27631,20.53212,0.009292681,0.0072031245,0.008601476
t_11399,-101.45598,20.53212,0.0093151955,0.0068057072,0.008512652
t_114,-97.41356,20.49005,0.023492688,0.039014477,0.027902707
t_1140,-95.88642,18.75554,0.021231048,0.03424262,0.025484024
t_11400,-101.99497,20.53212,0.005642197,0.0028359646,0.004574829
t_11401,-101.27631,20.57418,0.011415385,0.009482014,0.010885406
t_11402,-101.32123,20.57418,0.008487791,0.006217471,0.0077118073
t_11403,-101.36615,20.57418,0.009876984,0.0075324285,0.0091537265
t_11404,-101.32123,20.61622,0.010238499,0.007958416,0.009558505
t_11405,-101.63564,20.61622,0.0092958305,0.006264045,0.00837236
t_11406,-101.27631,20.61622,0.011358745,0.009330776,0.010811149
t_11407,-101.45598,20.61622,0.009704067,0.0070693283,0.008903488
t_11408,-101.72547,20.61622,0.0061823465,0.0034879672,0.0051761456
t_11409,-101.8153,20.61622,0.0061951033,0.00338184,0.005157797
t_1141,-95.61693,18.75554,0.011474787,0.013373316,0.012524534
t_11410,-101.99497,20.61622,0.0059351204,0.002979738,0.0048458963
t_11411,-102.0848,20.61622,0.005842341,0.0028157549,0.004728273
t_11412,-101.36615,20.61622,0.010956898,0.008621593,0.010310913
t_11413,-101.54581,20.61622,0.010195919,0.007346857,0.009378862
t_11414,-101.90514,20.61622,0.005694307,0.0029194343,0.004643718
t_11415,-101.32123,20.65826,0.010380788,0.008035864,0.009700001
t_11416,-101.27631,20.65826,0.010649128,0.008446027,0.010019829
t_11417,-101.36615,20.65826,0.010668677,0.008228815,0.009985105
t_11418,-101.63564,20.70028,0.0076215304,0.004683793,0.0066330195
t_11419,-101.32123,20.70028,0.010368327,0.007945595,0.009674656
t_1142,-95.79659,18.75554,0.01304718,0.016818179,0.014772187
t_11420,-101.27631,20.70028,0.009254539,0.0068922816,0.00851145
t_11421,-101.72547,20.70028,0.0063422243,0.0035395853,0.005322042
t_11422,-101.8153,20.70028,0.0065114344,0.0035464007,0.005455216
t_11423,-101.99497,20.70028,0.004941387,0.002289112,0.0038977063
t_11424,-101.45598,20.70028,0.007675652,0.0050359434,0.006771281
t_11425,-102.0848,20.70028,0.0063372976,0.0030825182,0.00518915
t_11426,-101.36615,20.70028,0.008633036,0.0060872785,0.0078067137
t_11427,-101.54581,20.70028,0.006378554,0.003806408,0.005421358
t_11428,-101.90514,20.70028,0.006318576,0.0032920677,0.0052349195
t_11429,-101.32123,20.74229,0.008699958,0.0061804,0.007889711
t_1143,-95.70676,18.75554,0.013674111,0.017470198,0.015432693
t_11430,-101.27631,20.74229,0.008588284,0.006162315,0.0077973506
t_11431,-101.36615,20.74229,0.00760169,0.0050724144,0.0067275856
t_11432,-101.45598,20.78429,0.009617101,0.0067160563,0.008770089
t_11433,-101.32123,20.78429,0.0079325745,0.0053964704,0.0070800623
t_11434,-101.27631,20.78429,0.008305909,0.0058278525,0.0074902703
t_11435,-101.72547,20.78429,0.0057952222,0.0030740767,0.004776132
t_11436,-101.8153,20.78429,0.0055949637,0.0028365955,0.0045560133
t_11437,-102.0848,20.78429,0.004598991,0.0019682872,0.0035527174
t_11438,-101.90514,20.78429,0.007910683,0.004379079,0.0067905835
t_11439,-101.54581,20.78429,0.007775499,0.0048677833,0.0068125343
t_1144,-95.97625,18.79806,0.022641897,0.038265474,0.027547594
t_11440,-101.63564,20.78429,0.0072766114,0.0043112407,0.006269484
t_11441,-101.36615,20.78429,0.009724482,0.007023595,0.008933165
t_11442,-101.99497,20.78429,0.0070632896,0.0036255592,0.0059126318
t_11443,-101.36615,20.82627,0.009146325,0.006387576,0.008309019
t_11444,-101.32123,20.82627,0.008486491,0.0058509745,0.007643094
t_11445,-101.27631,20.82627,0.007905611,0.005393084,0.007062749
t_11446,-101.36615,20.86825,0.008818175,0.006010793,0.007953207
t_11447,-98.89578,20.32166,0.010886904,0.0154999485,0.012633203
t_11448,-99.03053,20.32166,0.0047244867,0.0056196363,0.006304166
t_11449,-98.98561,20.32166,0.0068632904,0.008968284,0.0086085
t_1145,-95.97625,18.84058,0.020385446,0.03265986,0.024564011
t_11450,-99.03053,20.36378,0.008262294,0.011447151,0.011396533
t_11451,-98.94069,20.36378,0.010718348,0.015427865,0.012654503
t_11452,-98.98561,20.36378,0.008735755,0.012009582,0.010721789
t_11453,-99.16527,20.36378,0.010106988,0.0136997895,0.011368175
t_11454,-99.07544,20.36378,0.00655403,0.008007875,0.007093219
t_11455,-98.89578,20.36378,0.012601117,0.01874795,0.0147876395
t_11456,-98.85086,20.36378,0.013523804,0.020236313,0.01597205
t_11457,-99.12036,20.36378,0.009097049,0.012233654,0.010160593
t_11458,-99.07544,20.40588,0.011479646,0.016857471,0.014356026
t_11459,-98.94069,20.40588,0.011819775,0.017130254,0.013630844
t_1146,-95.97625,18.88308,0.021704419,0.035763927,0.026256768
t_11460,-99.03053,20.40588,0.00848271,0.011039256,0.009376362
t_11461,-99.16527,20.40588,0.013626758,0.020374293,0.016075552
t_11462,-99.12036,20.40588,0.011658289,0.016765501,0.013591997
t_11463,-98.98561,20.40588,0.011441857,0.016737245,0.013957673
t_11464,-98.85086,20.40588,0.014980738,0.02300911,0.017816829
t_11465,-98.89578,20.40588,0.013818577,0.020906655,0.016254952
t_11466,-98.94069,20.44797,0.013506887,0.02005387,0.015676651
t_11467,-99.07544,20.44797,0.012076143,0.017263222,0.01372069
t_11468,-99.12036,20.44797,0.0121027855,0.017099785,0.013734584
t_11469,-99.16527,20.44797,0.015741257,0.02439942,0.018872997
t_1147,-96.24575,18.37233,0.026281616,0.04980546,0.03323603
t_11470,-98.85086,20.44797,0.01421711,0.021085314,0.016593158
t_11471,-98.98561,20.44797,0.012721911,0.01862172,0.014703262
t_11472,-99.03053,20.44797,0.011347488,0.015905743,0.012850205
t_11473,-98.89578,20.44797,0.015789185,0.024681376,0.018808486
t_11474,-98.89578,20.49005,0.014377062,0.021217465,0.016707694
t_11475,-98.94069,20.49005,0.016664471,0.026304932,0.020021047
t_11476,-99.03053,20.49005,0.013182085,0.019004237,0.015080879
t_11477,-98.98561,20.49005,0.014339583,0.02136535,0.016590811
t_11478,-98.85086,20.49005,0.014002233,0.020374136,0.016108692
t_11479,-99.16527,20.49005,0.017495044,0.027710645,0.021023672
t_1148,-96.111,18.37233,0.024550242,0.04407969,0.030373203
t_11480,-99.12036,20.49005,0.015243275,0.023021787,0.01783634
t_11481,-99.07544,20.49005,0.012912825,0.01839289,0.014700873
t_11482,-98.89578,20.53212,0.015202119,0.022534871,0.017668497
t_11483,-98.85086,20.53212,0.021016723,0.03545638,0.025678566
t_11484,-99.16527,20.53212,0.018041791,0.028334824,0.021419698
t_11485,-98.98561,20.53212,0.015207665,0.022651076,0.017621785
t_11486,-99.03053,20.53212,0.01280234,0.01784779,0.014429289
t_11487,-98.94069,20.53212,0.013341215,0.018886602,0.015140348
t_11488,-99.12036,20.53212,0.014815484,0.021628393,0.017011471
t_11489,-99.07544,20.53212,0.017337248,0.027184399,0.02066761
t_1149,-96.33558,18.37233,0.02940321,0.05976261,0.03780448
t_11490,-98.94069,20.57418,0.013579691,0.0190605,0.015319545
t_11491,-99.07544,20.57418,0.019473435,0.031439643,0.023357417
t_11492,-98.85086,20.57418,0.01843287,0.028946057,0.021824641
t_11493,-99.16527,20.57418,0.017816616,0.027332608,0.020864062
t_11494,-99.03053,20.57418,0.014148133,0.020101892,0.016102165
t_11495,-98.89578,20.57418,0.014040575,0.019936059,0.015929906
t_11496,-98.98561,20.57418,0.016516708,0.024936032,0.019214056
t_11497,-99.12036,20.57418,0.013006048,0.017803438,0.014487318
t_11498,-99.07544,20.61622,0.017663002,0.02683346,0.020596145
t_11499,-98.85086,20.61622,0.014591743,0.020729212,0.016563317
t_115,-97.2339,20.49005,0.021316886,0.03376189,0.02511223
t_1150,-96.3805,18.41495,0.027463535,0.05411313,0.035667762
t_11500,-99.16527,20.61622,0.017399227,0.026037248,0.02015508
t_11501,-98.94069,20.61622,0.015505259,0.022502113,0.01782886
t_11502,-98.89578,20.61622,0.014221481,0.020019464,0.01607105
t_11503,-99.03053,20.61622,0.017446592,0.02644468,0.020325396
t_11504,-98.98561,20.61622,0.014348018,0.020217558,0.016260298
t_11505,-99.12036,20.61622,0.016079638,0.02344043,0.01846689
t_11506,-99.07544,20.65826,0.016851112,0.024758883,0.019403763
t_11507,-98.85086,20.65826,0.01628514,0.02377674,0.018794365
t_11508,-98.89578,20.65826,0.018266449,0.027875973,0.0213668
t_11509,-98.94069,20.65826,0.0143174995,0.019919157,0.0161164
t_1151,-96.24575,18.41495,0.026780717,0.051351063,0.03394102
t_11510,-99.16527,20.65826,0.014506839,0.019993601,0.016306214
t_11511,-99.12036,20.65826,0.013458937,0.018144507,0.014912845
t_11512,-98.98561,20.65826,0.013764511,0.018866692,0.015367754
t_11513,-99.03053,20.65826,0.015125322,0.021389857,0.017195096
t_11514,-98.98561,20.70028,0.020574361,0.03256359,0.024223527
t_11515,-99.12036,20.70028,0.0144597655,0.019738255,0.016199516
t_11516,-99.07544,20.70028,0.016793925,0.024323184,0.019246457
t_11517,-98.17713,20.32166,0.021829776,0.037009064,0.02688963
t_11518,-98.26696,20.32166,0.022029722,0.03764392,0.027275376
t_11519,-98.22204,20.36378,0.02512028,0.044829603,0.03163068
t_1152,-96.20083,18.41495,0.027366769,0.052858356,0.034509085
t_11520,-98.31187,20.36378,0.021155752,0.03550035,0.025961071
t_11521,-98.04238,20.36378,0.020464329,0.033424046,0.024697656
t_11522,-98.13221,20.36378,0.021919684,0.036904253,0.026953204
t_11523,-98.35679,20.36378,0.03266688,0.06628215,0.041574623
t_11524,-98.0873,20.36378,0.023769926,0.041186206,0.029550228
t_11525,-98.17713,20.36378,0.020931706,0.034758642,0.025512738
t_11526,-98.26696,20.36378,0.026591452,0.048700247,0.03369609
t_11527,-98.35679,20.40588,0.020358894,0.033545,0.0247668
t_11528,-98.26696,20.40588,0.024291167,0.042651,0.030350758
t_11529,-98.13221,20.40588,0.019962056,0.032304388,0.024009937
t_1153,-96.33558,18.41495,0.031505812,0.06692522,0.04068942
t_11530,-98.17713,20.40588,0.023382533,0.040254515,0.028987305
t_11531,-98.0873,20.40588,0.019817391,0.03189651,0.023760507
t_11532,-98.04238,20.40588,0.019745609,0.031636577,0.02361334
t_11533,-98.31187,20.40588,0.02101903,0.034954537,0.025712525
t_11534,-98.22204,20.40588,0.020183653,0.03295725,0.024407767
t_11535,-98.35679,20.44797,0.024082309,0.042078227,0.029953942
t_11536,-98.22204,20.44797,0.01937757,0.030974315,0.023190489
t_11537,-98.31187,20.44797,0.02409827,0.042038992,0.029937256
t_11538,-98.26696,20.44797,0.01944374,0.031186242,0.023318341
t_11539,-98.04238,20.44797,0.018885756,0.029587828,0.022342555
t_1154,-96.06609,18.41495,0.024866192,0.044746462,0.030684767
t_11540,-98.0873,20.44797,0.02079145,0.03382809,0.02514259
t_11541,-98.13221,20.44797,0.01989804,0.031933244,0.023880001
t_11542,-98.17713,20.44797,0.019285921,0.030701965,0.023024848
t_11543,-98.22204,20.49005,0.018616457,0.029123839,0.022052124
t_11544,-98.35679,20.49005,0.018720556,0.029519886,0.022285251
t_11545,-98.31187,20.49005,0.018715208,0.02945563,0.022250464
t_11546,-98.26696,20.49005,0.019145176,0.030298693,0.022837682
t_11547,-98.04238,20.49005,0.019472558,0.030617742,0.023170017
t_11548,-98.13221,20.49005,0.018424517,0.028574113,0.021716563
t_11549,-98.17713,20.49005,0.027334562,0.04987329,0.033683367
t_1155,-96.29066,18.41495,0.0276956,0.05433114,0.03537783
t_11550,-98.0873,20.49005,0.020983538,0.034041915,0.025300639
t_11551,-98.35679,20.53212,0.018001651,0.027775377,0.02120992
t_11552,-98.31187,20.53212,0.017992724,0.027708087,0.021173153
t_11553,-98.22204,20.53212,0.01789689,0.027395472,0.020986103
t_11554,-98.26696,20.53212,0.020746961,0.0336025,0.025032774
t_11555,-98.13221,20.53212,0.017717086,0.026888754,0.020676104
t_11556,-98.04238,20.53212,0.021916516,0.035832494,0.026355634
t_11557,-98.17713,20.53212,0.020975562,0.033969272,0.025263624
t_11558,-98.0873,20.53212,0.020765273,0.03332495,0.024884457
t_11559,-98.22204,20.57418,0.017215746,0.025779769,0.019986471
t_1156,-96.111,18.41495,0.024604473,0.044313416,0.030490229
t_11560,-98.17713,20.57418,0.017896544,0.027094323,0.020924753
t_11561,-98.13221,20.57418,0.017054705,0.02532717,0.019710097
t_11562,-98.35679,20.57418,0.017321836,0.026145734,0.020202924
t_11563,-98.0873,20.57418,0.017538734,0.026217908,0.020360887
t_11564,-98.04238,20.57418,0.024171323,0.040941693,0.029046636
t_11565,-98.31187,20.57418,0.017309355,0.026075492,0.020163957
t_11566,-98.26696,20.57418,0.017495174,0.026391104,0.020397576
t_11567,-98.13221,20.61622,0.020977983,0.03340379,0.024941288
t_11568,-98.35679,20.61622,0.020289242,0.032206327,0.02421505
t_11569,-98.0873,20.61622,0.018517608,0.028012566,0.02165634
t_1157,-96.02117,18.41495,0.022883946,0.039118003,0.027915776
t_11570,-98.31187,20.61622,0.019836877,0.031160055,0.023588732
t_11571,-98.04238,20.61622,0.020428497,0.032008246,0.024129558
t_11572,-98.22204,20.61622,0.019662054,0.030659903,0.023294905
t_11573,-98.26696,20.61622,0.022934347,0.038151577,0.027578598
t_11574,-98.17713,20.61622,0.019181354,0.02956025,0.022618923
t_11575,-98.17713,20.65826,0.01880879,0.028531391,0.02201915
t_11576,-98.26696,20.65826,0.016744103,0.024430389,0.019277306
t_11577,-98.22204,20.65826,0.018876242,0.028737586,0.022140464
t_11578,-98.13221,20.65826,0.020584399,0.032275632,0.024288952
t_11579,-98.04238,20.65826,0.019524872,0.029810281,0.022834225
t_1158,-96.15592,18.41495,0.024768118,0.04505893,0.03088893
t_11580,-98.31187,20.65826,0.016047522,0.023118684,0.018326793
t_11581,-98.35679,20.65826,0.01606596,0.023192588,0.01836928
t_11582,-98.0873,20.65826,0.021290515,0.033762235,0.025137918
t_11583,-98.26696,20.70028,0.018095208,0.026925558,0.021034652
t_11584,-98.31187,20.70028,0.018690307,0.02820786,0.021840453
t_11585,-98.17713,20.70028,0.018340228,0.027313782,0.02130023
t_11586,-98.04238,20.70028,0.01920334,0.028883519,0.022301948
t_11587,-100.42291,20.36378,0.016618738,0.021199906,0.01795674
t_11588,-100.15342,20.36378,0.014269621,0.018014152,0.015423444
t_11589,-100.378,20.36378,0.015700838,0.019714823,0.016908122
t_1159,-96.15592,18.45756,0.025905216,0.048335142,0.03242255
t_11590,-100.06359,20.36378,0.016375465,0.022131575,0.018152319
t_11591,-100.01867,20.36378,0.016973918,0.023447521,0.018967567
t_11592,-100.19834,20.36378,0.013617269,0.016756546,0.014568244
t_11593,-100.28817,20.36378,0.015860336,0.0203196,0.017211812
t_11594,-100.24325,20.36378,0.013683743,0.01672228,0.0146087855
t_11595,-100.1085,20.36378,0.0165221,0.02222722,0.018271066
t_11596,-100.33308,20.36378,0.015322153,0.019208381,0.016506178
t_11597,-100.15342,20.40588,0.015378017,0.01979821,0.016752727
t_11598,-100.42291,20.40588,0.014912731,0.01802523,0.01586339
t_11599,-100.378,20.40588,0.0149761075,0.018287571,0.01599011
t_116,-97.50339,20.49005,0.021418206,0.03412832,0.025343165
t_1160,-96.3805,18.45756,0.029696908,0.06105338,0.038602024
t_11600,-100.01867,20.40588,0.018488586,0.026231954,0.020785064
t_11601,-100.33308,20.40588,0.014065066,0.016914014,0.0149461515
t_11602,-100.19834,20.40588,0.016066456,0.02086193,0.017534502
t_11603,-100.28817,20.40588,0.013734571,0.01651682,0.014593702
t_11604,-100.24325,20.40588,0.014075103,0.017231045,0.015054313
t_11605,-100.06359,20.40588,0.016202359,0.021633923,0.01789107
t_11606,-100.1085,20.40588,0.017275063,0.023469603,0.019142872
t_11607,-100.42291,20.44797,0.01661449,0.020797893,0.01783311
t_11608,-100.378,20.44797,0.014675032,0.01761508,0.015584628
t_11609,-100.15342,20.44797,0.017481798,0.023489205,0.01925929
t_1161,-96.111,18.45756,0.023978267,0.042680014,0.029709361
t_11610,-100.01867,20.44797,0.021682745,0.032830082,0.024642395
t_11611,-100.28817,20.44797,0.015552597,0.019437475,0.016742662
t_11612,-100.33308,20.44797,0.014097212,0.016813943,0.014946009
t_11613,-100.19834,20.44797,0.014211518,0.017462274,0.015232631
t_11614,-100.24325,20.44797,0.0139582595,0.016887382,0.0148757165
t_11615,-100.06359,20.44797,0.021068446,0.03124266,0.02379402
t_11616,-100.1085,20.44797,0.017404253,0.023528617,0.019239128
t_11617,-100.19834,20.49005,0.017113864,0.022424204,0.018685767
t_11618,-100.1085,20.49005,0.020353416,0.02926649,0.022763642
t_11619,-100.01867,20.49005,0.015240218,0.01970729,0.016666513
t_1162,-96.24575,18.45756,0.026895368,0.05175785,0.03413595
t_11620,-100.378,20.49005,0.014914632,0.017850963,0.015822284
t_11621,-100.42291,20.49005,0.012765471,0.014265363,0.0132327555
t_11622,-100.15342,20.49005,0.018788105,0.025837293,0.02077361
t_11623,-100.33308,20.49005,0.012041547,0.013432991,0.012446534
t_11624,-100.28817,20.49005,0.013361762,0.015622271,0.014073545
t_11625,-100.24325,20.49005,0.0135864895,0.016129665,0.014389753
t_11626,-100.06359,20.49005,0.021436663,0.031841975,0.024188573
t_11627,-100.1085,20.53212,0.020064386,0.028442807,0.02234536
t_11628,-100.19834,20.53212,0.01829509,0.024474198,0.020047469
t_11629,-100.01867,20.53212,0.016396692,0.02162046,0.018033082
t_1163,-96.20083,18.45756,0.026023118,0.048946418,0.032772698
t_11630,-100.378,20.53212,0.01144278,0.012295072,0.011672048
t_11631,-100.15342,20.53212,0.019287903,0.026639048,0.021322293
t_11632,-100.33308,20.53212,0.013523127,0.015587586,0.014184533
t_11633,-100.42291,20.53212,0.013115126,0.014659627,0.013610881
t_11634,-100.28817,20.53212,0.01418157,0.016797975,0.015016402
t_11635,-100.24325,20.53212,0.016212292,0.020424278,0.017487735
t_11636,-100.06359,20.53212,0.020699842,0.030001147,0.023202673
t_11637,-100.06359,20.57418,0.015238209,0.019201115,0.016510446
t_11638,-100.42291,20.57418,0.016494833,0.020032275,0.017544277
t_11639,-100.15342,20.57418,0.018183598,0.024251152,0.019921018
t_1164,-96.33558,18.45756,0.028432671,0.056879576,0.036658727
t_11640,-100.19834,20.57418,0.018448215,0.024573617,0.020178892
t_11641,-100.01867,20.57418,0.015354425,0.019561296,0.016708283
t_11642,-100.378,20.57418,0.013660052,0.015506405,0.014260087
t_11643,-100.28817,20.57418,0.014572493,0.017281543,0.015436646
t_11644,-100.33308,20.57418,0.012944908,0.014541167,0.013463507
t_11645,-100.24325,20.57418,0.016785162,0.021269212,0.0181161
t_11646,-100.1085,20.57418,0.019735323,0.027545795,0.021881795
t_11647,-100.06359,20.61622,0.018281097,0.024609864,0.020109605
t_11648,-100.1085,20.61622,0.016212469,0.020577464,0.017564714
t_11649,-100.24325,20.61622,0.016632566,0.020810353,0.017882496
t_1165,-96.06609,18.45756,0.023451278,0.040974,0.028848775
t_11650,-100.15342,20.61622,0.018171437,0.024027795,0.019850533
t_11651,-100.33308,20.61622,0.012378595,0.013545334,0.012762144
t_11652,-100.28817,20.61622,0.013811622,0.015893342,0.014496132
t_11653,-100.19834,20.61622,0.016893638,0.021457944,0.018253287
t_11654,-100.01867,20.61622,0.015442909,0.019537618,0.016761642
t_11655,-100.378,20.61622,0.012010539,0.012871158,0.012290314
t_11656,-100.42291,20.61622,0.014731469,0.01689812,0.015420489
t_11657,-99.21019,20.36378,0.012997582,0.018918905,0.015010349
t_11658,-99.56952,20.36378,0.017584203,0.026323814,0.020461718
t_11659,-99.38985,20.36378,0.0198607,0.0321325,0.023783628
t_1166,-96.29066,18.45756,0.028114155,0.055679113,0.03597354
t_11660,-99.30002,20.36378,0.014675115,0.02159503,0.0169959
t_11661,-99.34494,20.36378,0.020400474,0.033798385,0.024717366
t_11662,-99.47968,20.36378,0.015792951,0.023043688,0.018108334
t_11663,-99.5246,20.36378,0.020834789,0.033560835,0.024829883
t_11664,-99.43477,20.36378,0.019841213,0.031788904,0.023655634
t_11665,-99.61443,20.36378,0.02067384,0.032794524,0.024438066
t_11666,-99.2551,20.36378,0.015137636,0.022900378,0.017728854
t_11667,-99.38985,20.40588,0.021715544,0.036265496,0.026215928
t_11668,-99.34494,20.40588,0.022038514,0.03753944,0.02687807
t_11669,-99.30002,20.40588,0.015405762,0.022872044,0.017895894
t_1167,-96.02117,18.45756,0.023719983,0.04138155,0.02905379
t_11670,-99.47968,20.40588,0.01923007,0.02997969,0.022679992
t_11671,-99.21019,20.40588,0.014612644,0.02194831,0.016959064
t_11672,-99.5246,20.40588,0.018661093,0.028554602,0.021871356
t_11673,-99.43477,20.40588,0.019010909,0.02972632,0.022459168
t_11674,-99.61443,20.40588,0.02002174,0.031123195,0.02349031
t_11675,-99.56952,20.40588,0.019826755,0.030883044,0.023317326
t_11676,-99.2551,20.40588,0.015142377,0.02264552,0.017620176
t_11677,-99.38985,20.44797,0.021662949,0.035847247,0.025995001
t_11678,-99.2551,20.44797,0.017078593,0.026452629,0.020105677
