# 20060527_M6.4_Yogyakarta median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014,ZhaoEtAl2006Asc
t_247,111.25864999999999,-6.87207,0.016061556,0.02096432,0.013363959,0.023943827,0.015307225
t_248,111.16881999999998,-6.87207,0.016863372,0.022178765,0.013894536,0.024971796,0.01621848
t_249,111.07898999999998,-6.87207,0.019351015,0.024424063,0.015170886,0.028065046,0.017072836
t_25,107.93489,-6.33666,0.0021578835,0.0028895307,0.0043017347,0.00373409,0.0021285724
t_250,110.89933000000002,-6.87207,0.028030975,0.030806508,0.01913989,0.03825876,0.019937804
t_251,110.80948999999998,-6.78288,0.019719098,0.024322756,0.015245818,0.028459586,0.016887112
t_252,111.52814999999998,-6.78288,0.011585216,0.015187963,0.010608688,0.01801351,0.0114181945
t_253,111.43831999999998,-6.78288,0.01370893,0.017115127,0.011750061,0.020817582,0.012337476
t_254,111.34848,-6.78288,0.014740991,0.018352542,0.012356077,0.022172725,0.013134524
t_255,111.25864999999999,-6.78288,0.01656775,0.020065416,0.013319184,0.024502179,0.0139192045
t_256,111.07898999999998,-6.78288,0.020591274,0.02355119,0.015341983,0.029463487,0.0153696975
t_257,111.16881999999998,-6.78288,0.01885311,0.021997629,0.014462797,0.027341546,0.014671856
t_258,110.89933000000002,-6.78288,0.018266592,0.023130806,0.014533149,0.026682187,0.016320981
t_259,110.98915999999997,-6.78288,0.017805064,0.022443464,0.014234693,0.02610425,0.015813049
t_26,107.66539,-6.24737,0.0008638431,0.0016266521,0.002768741,0.0016410713,0.0016355894
t_260,110.80948999999998,-6.69367,0.012045138,0.01780582,0.0113369925,0.018674387,0.014777154
t_261,111.52814999999998,-6.69367,0.007131038,0.011360812,0.008088349,0.011839785,0.008260464
t_262,110.98915999999997,-6.69367,0.01337201,0.01824604,0.011873553,0.020422865,0.01406621
t_263,111.34848,-6.69367,0.008765023,0.0134216305,0.009182472,0.014180665,0.011753636
t_264,110.89933000000002,-6.69367,0.011116625,0.016925223,0.010820523,0.017430428,0.014473308
t_265,111.16881999999998,-6.69367,0.019409306,0.021232255,0.014418115,0.027901059,0.014037549
t_266,111.07898999999998,-6.69367,0.016935278,0.020111525,0.013441706,0.024923936,0.013722543
t_267,111.43831999999998,-6.69367,0.013987052,0.01641699,0.01170978,0.02109038,0.011215057
t_268,111.25864999999999,-6.69367,0.01831796,0.020049846,0.013844468,0.026545301,0.013377116
t_269,110.80948999999998,-6.60444,0.010424501,0.015517417,0.010250686,0.01646388,0.013126064
t_27,107.84505000000001,-6.24737,0.002051393,0.0026872815,0.0042545325,0.0035256634,0.0020210282
t_270,111.07898999999998,-6.60444,0.014730242,0.017674087,0.012204094,0.022077505,0.012283619
t_271,111.25864999999999,-6.60444,0.008295118,0.012705858,0.008843575,0.013500279,0.011181313
t_272,110.89933000000002,-6.60444,0.0076377424,0.013174386,0.008686123,0.012586449,0.010203925
t_273,111.16881999999998,-6.60444,0.0087191835,0.013339037,0.009143491,0.014103021,0.011687786
t_274,107.21623,-7.31779,0.0008381032,0.0016190709,0.0027154877,0.0016034257,0.0013281642
t_275,107.57556,-7.31779,0.0013939759,0.0024083992,0.0033886419,0.0025871173,0.0023162933
t_276,107.39589999999998,-7.31779,0.0012562833,0.0021282865,0.003274044,0.0023214484,0.0019684506
t_277,107.12639999999999,-7.31779,0.0009277608,0.0016475051,0.0028978006,0.0017340238,0.0015486451
t_278,107.03656999999998,-7.22868,0.00075036776,0.0014198485,0.0026391312,0.0014245588,0.0014036277
t_279,107.66539,-7.22868,0.0016036477,0.002650956,0.0036221412,0.0029390336,0.0024533067
t_28,107.75522000000001,-6.24737,0.0016820967,0.0023526885,0.0038736055,0.002946229,0.0017699137
t_280,107.48572999999999,-7.22868,0.0010638105,0.0020071089,0.002981851,0.0020230787,0.001652535
t_281,107.21623,-7.22868,0.0007241576,0.0014904034,0.0025257717,0.0014088912,0.0013009377
t_282,106.94673999999998,-7.22868,0.00068367075,0.0013111393,0.00254986,0.0013007117,0.0012985328
t_283,107.39589999999998,-7.22868,0.0010365787,0.0019130306,0.0029723684,0.001960061,0.0015250987
t_284,107.30606,-7.22868,0.0009512357,0.0017698219,0.0028745627,0.001802288,0.0014082068
t_285,107.12639999999999,-7.22868,0.0010259997,0.0017206549,0.003062985,0.0018872265,0.001517916
t_286,107.57556,-7.22868,0.0014954701,0.0024694386,0.0035237388,0.0027423848,0.002261656
t_287,107.03656999999998,-7.13955,0.00079440867,0.0014482228,0.0027283034,0.0014926476,0.001374044
t_288,107.48572999999999,-7.13955,0.0010042349,0.0019282056,0.0029032915,0.0019189498,0.0016114387
t_289,107.39589999999998,-7.13955,0.0008895979,0.001752245,0.0027552594,0.0017116731,0.0014884763
t_29,107.66539,-6.15806,0.00081578054,0.00154932,0.0027075578,0.00155258,0.0015612731
t_290,107.30606,-7.13955,0.0008355965,0.0016410202,0.0026972499,0.0016060554,0.001375522
t_291,106.94673999999998,-7.13955,0.00077413,0.0013848873,0.0027296115,0.0014447166,0.001271984
t_292,107.21623,-7.13955,0.00094279705,0.0016863107,0.002905389,0.0017663062,0.0016054012
t_293,107.66539,-7.13955,0.0010975912,0.0021633997,0.0029847887,0.0021095087,0.0018913945
t_294,107.57556,-7.13955,0.0010484557,0.0020405487,0.002940476,0.002009862,0.0017453887
t_295,107.12639999999999,-7.13955,0.00076155015,0.0014649519,0.002634247,0.0014534186,0.0011762751
t_296,107.39589999999998,-7.05041,0.00080137537,0.0016431939,0.0026199261,0.0015585626,0.0014497611
t_297,107.48572999999999,-7.05041,0.00087356474,0.0017756084,0.0027108118,0.0016950755,0.0015680594
t_298,107.03656999999998,-7.05041,0.0007393902,0.0013831545,0.002639525,0.0013983295,0.0013426119
t_299,107.57556,-7.05041,0.0018286417,0.0026746758,0.0039373795,0.0032434564,0.0021655888
t_3,107.93489,-6.60444,0.0022449205,0.0031315915,0.004321491,0.0039248476,0.0024477174
t_30,107.12639999999999,-6.60444,0.00079731236,0.0013976288,0.0027792915,0.0014791867,0.0012532619
t_300,106.94673999999998,-7.05041,0.00078157254,0.0013791121,0.0027546354,0.0014523534,0.0012437467
t_301,107.66539,-7.05041,0.001795548,0.0027414593,0.0038643617,0.003221232,0.0023186042
t_302,107.21623,-7.05041,0.00095040456,0.0016758905,0.0029289036,0.0017731778,0.0015663096
t_303,107.30606,-7.05041,0.00079083024,0.0015786318,0.0026313874,0.0015264103,0.001340921
t_304,107.12639999999999,-7.05041,0.0009741115,0.0016440491,0.0030045134,0.0017936748,0.0014498767
t_305,107.48572999999999,-6.96125,0.0008258347,0.0017039453,0.0026433086,0.0016089691,0.0015227514
t_306,107.39589999999998,-6.96125,0.0013404129,0.0021084945,0.0034337388,0.0024260643,0.0017790231
t_307,107.66539,-6.96125,0.0022384194,0.0030275683,0.0043507796,0.0038826875,0.0022715866
t_308,107.30606,-6.96125,0.0008118774,0.0015811694,0.0026784241,0.0015563985,0.0013046693
t_309,106.94673999999998,-6.96125,0.0007880731,0.0013715096,0.0027791283,0.0014580243,0.001214013
t_31,107.57556,-6.60444,0.0010661485,0.0018869189,0.0030427338,0.0019933109,0.0018053637
t_310,107.57556,-6.96125,0.0018488972,0.0026551408,0.003974964,0.0032630223,0.0021008109
t_311,107.21623,-6.96125,0.0006616497,0.0013798871,0.0024387625,0.0012908254,0.0012082687
t_312,107.03656999999998,-6.96125,0.0011708151,0.0017330874,0.0033653497,0.0020751148,0.0013240358
t_313,107.12639999999999,-6.96125,0.0007256636,0.0014000552,0.0025908141,0.0013849835,0.0014130754
t_314,107.48572999999999,-6.87207,0.0015459015,0.002313008,0.0036739202,0.0027598531,0.0018837167
t_315,107.21623,-6.87207,0.001129661,0.001790419,0.0032324705,0.002045032,0.0014826547
t_316,107.30606,-6.87207,0.00083379133,0.0015827018,0.0027278962,0.0015870469,0.0012670344
t_317,107.66539,-6.87207,0.0012155413,0.0021853372,0.0031794151,0.0022814258,0.0017210727
t_318,107.12639999999999,-6.87207,0.00097601855,0.0016102153,0.0030353242,0.0017842756,0.0013747606
t_319,107.03656999999998,-6.87207,0.00072688266,0.0013420865,0.0026408273,0.0013683991,0.0012750868
t_32,107.03656999999998,-6.60444,0.00061607856,0.0011892226,0.0024656125,0.0011712163,0.0011654893
t_320,106.94673999999998,-6.87207,0.0006056945,0.001186424,0.00243701,0.0011564194,0.0011829791
t_321,107.57556,-6.87207,0.0013347612,0.002215833,0.0033691,0.002452689,0.002011653
t_322,107.39589999999998,-6.87207,0.00094970927,0.001746069,0.0028844983,0.0017934055,0.0017260278
t_323,107.39589999999998,-6.78288,0.0009063947,0.0016821518,0.0028291228,0.0017155394,0.001671551
t_324,107.21623,-6.78288,0.0011032812,0.0017470602,0.0032093378,0.0019958315,0.001438681
t_325,107.30606,-6.78288,0.00085873343,0.0015852313,0.0027835,0.0016218453,0.0015505623
t_326,107.48572999999999,-6.78288,0.00106031,0.0018803725,0.0030348024,0.001983453,0.0018023786
t_327,107.66539,-6.78288,0.0012013053,0.0021388272,0.0031734998,0.0022493259,0.0020969259
t_328,107.57556,-6.78288,0.0010138702,0.0018996843,0.0029347483,0.0019248982,0.0015398485
t_329,107.03656999999998,-6.78288,0.0005080596,0.0011066559,0.0022057423,0.0009990741,0.0009818311
t_33,107.66539,-6.60444,0.0010977404,0.0019768074,0.0030582643,0.002062125,0.0019426594
t_330,106.94673999999998,-6.78288,0.0004384692,0.0009959502,0.0020730905,0.00087037537,0.00091164565
t_331,107.12639999999999,-6.78288,0.000675824,0.0013188533,0.0025220234,0.0012924897,0.0013351914
t_332,107.21623,-6.69367,0.0006642805,0.0013311564,0.0024809267,0.0012804454,0.0011039868
t_333,107.12639999999999,-6.69367,0.00066741725,0.0012936994,0.0025196897,0.0012733309,0.001294612
t_334,107.30606,-6.69367,0.0011666295,0.0018292838,0.0032804322,0.0021060677,0.0015005508
t_335,107.48572999999999,-6.69367,0.0011150548,0.0019008369,0.0031307857,0.0020631969,0.0017405101
t_336,107.39589999999998,-6.69367,0.0009863554,0.0017304032,0.0029711404,0.0018383247,0.0016159522
t_337,107.66539,-6.69367,0.00124055,0.0021383327,0.0032418529,0.002303105,0.0020200943
t_338,106.94673999999998,-6.69367,0.0005669026,0.0011208248,0.0023811474,0.0010834271,0.0011177987
t_339,107.03656999999998,-6.69367,0.0005803937,0.0011692253,0.0023762377,0.0011169082,0.0009528358
t_34,106.94673999999998,-6.60444,0.00042059916,0.0009515728,0.0020531162,0.000832606,0.00085871783
t_340,107.57556,-6.69367,0.0009535663,0.0018132002,0.0028568616,0.0018175284,0.0014852599
t_341,107.21623,-6.60444,0.00053348165,0.001174524,0.0022280156,0.0010539545,0.0010676966
t_342,107.30606,-6.60444,0.00074451073,0.0014337125,0.002614013,0.0014208121,0.0014497534
t_343,107.39589999999998,-6.60444,0.0011285518,0.0018272755,0.003204102,0.0020565656,0.0015595793
t_344,108.02472,-7.40688,0.0027532144,0.0041520437,0.004663265,0.0048712874,0.003614034
t_345,108.02472,-7.31779,0.0024891188,0.003895811,0.004429982,0.0044539142,0.003519041
t_346,107.93489,-7.31779,0.0022240775,0.0035395187,0.0041974834,0.0040093875,0.0032320553
t_347,107.75522000000001,-7.31779,0.0012661194,0.0024690935,0.0031733112,0.0024210361,0.002164451
t_348,107.84505000000001,-7.31779,0.0014002598,0.0026977733,0.003321332,0.0026636324,0.0023532102
t_349,108.29421000000002,-7.31779,0.0038674637,0.0054994435,0.0055350047,0.0066586356,0.004563648
t_35,107.48572999999999,-6.60444,0.0010450854,0.0018106991,0.003043919,0.0019418269,0.0016778978
t_350,108.11455000000001,-7.31779,0.0031397988,0.004561808,0.0049822573,0.00548433,0.003834457
t_351,108.20438000000001,-7.31779,0.0039641717,0.0053472565,0.0056154006,0.0067532235,0.004181473
t_352,108.38404000000003,-7.31779,0.00527982,0.006717346,0.006520434,0.008758928,0.005040115
t_353,107.84505000000001,-7.22868,0.0022665695,0.0034014236,0.0042722137,0.0040318603,0.00289176
t_354,108.20438000000001,-7.22868,0.0023439927,0.0040363953,0.0042724414,0.004278085,0.0032072118
t_355,108.11455000000001,-7.22868,0.0024003305,0.003924872,0.0043367045,0.0043366323,0.0037183068
t_356,108.38404000000003,-7.22868,0.004107775,0.005812634,0.005711263,0.0070412713,0.004810255
t_357,108.02472,-7.22868,0.0021094924,0.0035367894,0.0040709497,0.0038492247,0.002706924
t_358,107.75522000000001,-7.22868,0.0013903502,0.0025592775,0.0033379556,0.0026189815,0.0021092829
t_359,107.93489,-7.22868,0.002061804,0.0033639206,0.004042554,0.0037449491,0.003142506
t_36,107.57556,-6.5152,0.0013331656,0.0020809395,0.0034365314,0.0024074123,0.001735495
t_360,108.29421000000002,-7.22868,0.002380433,0.004236419,0.004301057,0.0043645864,0.0034946252
t_361,107.75522000000001,-7.13955,0.0012292649,0.0023746977,0.003140012,0.0023469862,0.0020506352
t_362,108.20438000000001,-7.13955,0.004245027,0.005367042,0.0058331555,0.0071193324,0.003952546
t_363,107.84505000000001,-7.13955,0.0016786001,0.002882309,0.0036635129,0.0031001335,0.0028080686
t_364,108.11455000000001,-7.13955,0.001838495,0.00337874,0.0037822356,0.0034317758,0.002848561
t_365,108.02472,-7.13955,0.0016427534,0.0030722783,0.00358266,0.0030900147,0.0026217068
t_366,108.29421000000002,-7.13955,0.0030894908,0.0047445004,0.004926191,0.0054544555,0.0042523113
t_367,108.38404000000003,-7.13955,0.0030224773,0.0048869373,0.0048662173,0.005386557,0.003666055
t_368,107.93489,-7.13955,0.002440857,0.0036160583,0.0044228644,0.0043204837,0.0030477135
t_369,107.75522000000001,-7.05041,0.0025538611,0.0033982813,0.0046054726,0.0044035795,0.002538726
t_37,106.94673999999998,-6.5152,0.0007954616,0.0012999377,0.00287422,0.001440443,0.0010613322
t_370,108.29421000000002,-7.05041,0.0025851903,0.0042590653,0.0044937218,0.004660165,0.003238198
t_371,107.84505000000001,-7.05041,0.0019434143,0.0030602652,0.00396353,0.0035082367,0.0027204205
t_372,108.38404000000003,-7.05041,0.0032554423,0.0049718097,0.005059036,0.005725732,0.0044403514
t_373,108.02472,-7.05041,0.0021619175,0.0034722532,0.0041386597,0.0039080214,0.003197477
t_374,107.93489,-7.05041,0.0022115875,0.003387922,0.0042114654,0.003954772,0.0029486706
t_375,108.11455000000001,-7.05041,0.0016862308,0.0031806421,0.0036226548,0.0031739085,0.0027478384
t_376,108.20438000000001,-7.05041,0.002986862,0.0044094105,0.004856869,0.0052440143,0.003764835
t_377,108.11455000000001,-6.96125,0.0019240824,0.003340461,0.0038860086,0.0035465218,0.0026443216
t_378,107.75522000000001,-6.96125,0.002184079,0.0030930215,0.0042582094,0.0038345398,0.0024571016
t_379,108.38404000000003,-6.96125,0.0022596929,0.004053742,0.004188127,0.004159509,0.0033662454
t_38,107.03656999999998,-6.5152,0.0007155664,0.0012668757,0.002681661,0.0013274923,0.0011275946
t_380,108.29421000000002,-6.96125,0.0026808921,0.0042521507,0.004584372,0.004792662,0.0039198995
t_381,108.02472,-6.96125,0.0019447576,0.0032376433,0.0039267195,0.0035534366,0.0030819203
t_382,107.84505000000001,-6.96125,0.0015460439,0.0026848845,0.0035304804,0.0028678973,0.002629599
t_383,108.20438000000001,-6.96125,0.002588141,0.0040236656,0.0045147287,0.0046172235,0.0036168154
t_384,107.93489,-6.96125,0.0017131113,0.002929825,0.0036983327,0.003159468,0.002846321
t_385,108.38404000000003,-6.87207,0.0020319312,0.0037587597,0.0039675524,0.0037797245,0.003213966
t_386,108.11455000000001,-6.87207,0.002196885,0.003504051,0.0041726185,0.003963445,0.0032051587
t_387,107.75522000000001,-6.87207,0.0010533959,0.0021027927,0.002927266,0.002031919,0.0018593225
t_388,108.02472,-6.87207,0.0018778462,0.0031250601,0.003866678,0.003434513,0.0029639795
t_389,107.84505000000001,-6.87207,0.0016925111,0.0027650043,0.003712711,0.0030903334,0.0025363846
t_39,107.12639999999999,-6.5152,0.00078101497,0.0013639815,0.002767341,0.001446273,0.0012113756
t_390,108.29421000000002,-6.87207,0.002665713,0.004152632,0.0045777475,0.0047513503,0.0037501194
t_391,108.20438000000001,-6.87207,0.0023347775,0.003746048,0.004287723,0.004207705,0.0034666604
t_392,107.93489,-6.87207,0.0021060272,0.0031997603,0.004130013,0.0037635686,0.0027415543
t_393,108.11455000000001,-6.78288,0.0029246234,0.003979745,0.004858654,0.005052847,0.0031049775
t_394,107.93489,-6.78288,0.001502347,0.0026489482,0.0034777585,0.0027980916,0.0020875
t_395,108.38404000000003,-6.78288,0.002918955,0.0044103614,0.004794026,0.0051521063,0.0038653486
t_396,107.84505000000001,-6.78288,0.0011591658,0.0022460907,0.0030632482,0.0022169973,0.0019340732
t_397,108.29421000000002,-6.78288,0.0032447046,0.004495789,0.0050829463,0.0056063104,0.0035799947
t_398,108.02472,-6.78288,0.001678083,0.0028987636,0.0036591175,0.0031032145,0.002253386
t_399,108.20438000000001,-6.78288,0.003281725,0.004368004,0.00513493,0.005620976,0.0033523503
t_4,108.11455000000001,-6.5152,0.0029496357,0.003757375,0.004936924,0.0050180317,0.002700523
t_40,107.30606,-6.5152,0.00071209844,0.0013807276,0.0025702296,0.0013606626,0.0013984665
t_400,107.75522000000001,-6.78288,0.00100739,0.0020228315,0.0028718396,0.0019469963,0.0017922275
t_401,108.11455000000001,-6.69367,0.0031970136,0.0040823626,0.0051082806,0.0054308423,0.00296917
t_402,108.29421000000002,-6.69367,0.003694261,0.004698924,0.005455517,0.006239715,0.0034485364
t_403,107.93489,-6.69367,0.0015203577,0.0026158076,0.0035128687,0.002815162,0.0025281077
t_404,108.20438000000001,-6.69367,0.0036980778,0.0045451536,0.005484172,0.0062005254,0.0034149198
t_405,107.75522000000001,-6.69367,0.0013668712,0.0023199962,0.0033779813,0.0025261957,0.0021767288
t_406,108.38404000000003,-6.69367,0.0032352356,0.0045428313,0.0050689057,0.005605379,0.003675221
t_407,108.02472,-6.69367,0.0020872648,0.0031765408,0.004113019,0.0037322335,0.0027247414
t_408,107.84505000000001,-6.69367,0.0014063539,0.0024327342,0.003399567,0.0026105626,0.0023457494
t_409,108.47387000000003,-6.69367,0.004406932,0.005501522,0.0059462897,0.007358591,0.004003108
t_41,107.66539,-6.5152,0.0017408292,0.0024591559,0.0039077606,0.0030583749,0.0018857243
t_410,108.11455000000001,-6.60444,0.0029152809,0.0038155264,0.004885656,0.004992769,0.002834076
t_411,108.29421000000002,-6.60444,0.0035248054,0.0044852416,0.005338733,0.0059643695,0.0032795751
t_412,107.84505000000001,-6.60444,0.0020318243,0.0028829875,0.0041356296,0.003572106,0.0022745454
t_413,107.75522000000001,-6.60444,0.0016674695,0.0025248239,0.0037638731,0.0029866314,0.0020905063
t_414,109.64168000000001,-7.31779,0.014341399,0.022052685,0.013105959,0.021675345,0.014651018
t_415,109.46202,-7.31779,0.016250659,0.021031322,0.013411804,0.024079505,0.015307018
t_416,109.19253000000003,-7.31779,0.0076924637,0.012389939,0.00852071,0.012611975,0.009088322
t_417,109.28235999999998,-7.31779,0.010086013,0.014927634,0.009988968,0.015963048,0.012629972
t_418,109.37218999999999,-7.31779,0.013794203,0.018384203,0.012027522,0.020910244,0.013905726
t_419,109.82135,-7.31779,0.013853581,0.024158223,0.0135635855,0.021023804,0.017536592
t_42,107.21623,-6.5152,0.00092840387,0.001534715,0.0029867126,0.0016962688,0.0013015084
t_420,109.91118,-7.31779,0.022101928,0.031852245,0.01783854,0.031412292,0.024128467
t_421,109.55185,-7.31779,0.012750989,0.019713625,0.012025602,0.019586518,0.0133378515
t_422,109.19253000000003,-7.22868,0.0062770704,0.010824957,0.007589138,0.0105637545,0.008539522
t_423,109.46202,-7.22868,0.008502588,0.014625961,0.00935084,0.013791392,0.0112125
t_424,109.73151999999999,-7.22868,0.011301277,0.01954143,0.0115496935,0.017648181,0.014532282
t_425,109.64168000000001,-7.22868,0.017254518,0.022880387,0.014156301,0.025375938,0.016869977
t_426,109.37218999999999,-7.22868,0.010162495,0.015182248,0.01007288,0.01607124,0.012934784
t_427,109.82135,-7.22868,0.01624772,0.024459574,0.014282835,0.024131475,0.019895516
t_428,109.28235999999998,-7.22868,0.009591516,0.014032535,0.009611548,0.015265186,0.011810727
t_429,109.55185,-7.22868,0.010708338,0.017236609,0.0107524665,0.01683971,0.012253337
t_43,107.39589999999998,-6.5152,0.0008764817,0.0015803392,0.0028274942,0.0016443497,0.0015027656
t_430,109.91118,-7.22868,0.017640805,0.026749192,0.015280483,0.025894986,0.021614816
t_431,109.37218999999999,-7.13955,0.00782431,0.012801111,0.008662583,0.012805155,0.009501673
t_432,109.82135,-7.13955,0.011539145,0.019493869,0.011604427,0.017968446,0.014213958
t_433,109.91118,-7.13955,0.013676967,0.022201424,0.012958351,0.020800633,0.015399633
t_434,109.19253000000003,-7.13955,0.007355545,0.011305534,0.008157372,0.012094369,0.00799678
t_435,109.64168000000001,-7.13955,0.009942501,0.016555471,0.010328996,0.015794164,0.01216815
t_436,109.55185,-7.13955,0.0108785415,0.016526924,0.010633689,0.0170608,0.01417745
t_437,109.28235999999998,-7.13955,0.0064274897,0.011077541,0.0077085528,0.01078619,0.008720504
t_438,109.46202,-7.13955,0.009501602,0.014763477,0.009739807,0.015165743,0.01033954
t_439,109.73151999999999,-7.13955,0.014508862,0.020807737,0.012833738,0.021885207,0.01659517
t_44,107.48572999999999,-6.5152,0.0013766513,0.0020529025,0.0035330355,0.0024530736,0.0016327787
t_440,109.19253000000003,-7.05041,0.0070088054,0.010641682,0.007880074,0.011575365,0.0094267465
t_441,109.55185,-7.05041,0.017862221,0.020086795,0.013715053,0.025940144,0.013116967
t_442,109.82135,-7.05041,0.013640974,0.019941036,0.0123537015,0.02075347,0.016235573
t_443,109.91118,-7.05041,0.013809791,0.020990787,0.012672273,0.020980896,0.017546475
t_444,109.37218999999999,-7.05041,0.011273647,0.014710918,0.010374379,0.017496204,0.011096287
t_445,109.46202,-7.05041,0.012448797,0.016127808,0.011082493,0.01908459,0.012011451
t_446,109.28235999999998,-7.05041,0.008583553,0.012290176,0.008863574,0.013819966,0.010233775
t_447,109.64168000000001,-7.05041,0.012825419,0.017774845,0.011572402,0.019649236,0.013973702
t_448,109.73151999999999,-7.05041,0.011119854,0.017283173,0.0108978795,0.017395359,0.011921725
t_449,109.19253000000003,-6.96125,0.011242748,0.012995976,0.010067504,0.017277269,0.008879288
t_45,106.94673999999998,-6.42594,0.0007374647,0.001233716,0.0027829225,0.0013425873,0.001026271
t_450,109.55185,-6.96125,0.01608743,0.018176654,0.012745937,0.023682546,0.011990588
t_451,109.91118,-6.96125,0.015363249,0.020864898,0.013101684,0.022969726,0.01586136
t_452,109.82135,-6.96125,0.016042186,0.020455677,0.013213214,0.023794454,0.01473302
t_453,109.37218999999999,-6.96125,0.009354311,0.012841822,0.009278933,0.014877807,0.010246059
t_454,109.28235999999998,-6.96125,0.008562384,0.011802541,0.008764866,0.013753836,0.009493177
t_455,109.46202,-6.96125,0.014431004,0.016581642,0.011870994,0.021553889,0.011159008
t_456,109.64168000000001,-6.96125,0.016412588,0.019083178,0.0130355805,0.024148773,0.012871388
t_457,109.73151999999999,-6.96125,0.013517304,0.01803804,0.0118579315,0.020541215,0.013684955
t_458,109.19253000000003,-6.87207,0.010287868,0.011977929,0.009527036,0.01596445,0.00825629
t_459,109.46202,-6.87207,0.0128506655,0.0149631975,0.011007915,0.019475207,0.0102430135
t_46,107.30606,-6.42594,0.0011786957,0.0017591848,0.0033599937,0.0020950576,0.0013618544
t_460,109.91118,-6.87207,0.010981518,0.016709631,0.010712154,0.017202187,0.014337756
t_461,109.37218999999999,-6.87207,0.012817937,0.0144015625,0.010902059,0.019369282,0.009552237
t_462,109.82135,-6.87207,0.010187154,0.015499826,0.010153891,0.016110795,0.013395078
t_463,109.28235999999998,-6.87207,0.010980859,0.012851781,0.00993941,0.016936455,0.008888541
t_464,109.73151999999999,-6.87207,0.009413032,0.014329359,0.009608908,0.015033586,0.012474188
t_465,109.55185,-6.87207,0.014559501,0.016497904,0.01190137,0.021700026,0.0109662255
t_466,109.64168000000001,-6.87207,0.015865352,0.017858475,0.012609368,0.023390176,0.01175284
t_467,112.87562000000003,-7.49595,0.0029764473,0.0048444504,0.004843233,0.0053389827,0.0045881993
t_468,112.33663000000001,-7.49595,0.011221146,0.012543508,0.010029708,0.017283134,0.008804383
t_469,112.60613000000001,-7.40688,0.0072525307,0.008598041,0.0077718017,0.01169394,0.005992845
t_47,107.48572999999999,-6.42594,0.0012744087,0.001940931,0.003415695,0.0022831766,0.0015690645
t_470,112.51629000000003,-7.40688,0.008257624,0.0096155135,0.008364872,0.01314501,0.0065901214
t_471,112.78579000000002,-7.40688,0.0061010234,0.0072034355,0.0070638508,0.00994938,0.004975295
t_472,112.42646000000002,-7.40688,0.008026267,0.009947504,0.008283238,0.012911398,0.0072570294
t_473,112.69596000000001,-7.40688,0.0069671893,0.00804973,0.007589018,0.0112228645,0.0058234828
t_474,112.33663000000001,-7.40688,0.008516809,0.010766961,0.008614268,0.013657921,0.008003291
t_475,112.33663000000001,-7.31779,0.008236513,0.010402078,0.008437014,0.013248233,0.0077290866
t_476,112.78579000000002,-7.31779,0.0059209457,0.007008563,0.006952131,0.009677769,0.0048481943
t_477,112.60613000000001,-7.31779,0.006108131,0.007775049,0.0070846686,0.0100798905,0.0058220015
t_478,112.51629000000003,-7.31779,0.0065291356,0.008415974,0.007365541,0.01073974,0.006390926
t_479,112.69596000000001,-7.31779,0.0062452713,0.0075203422,0.007155652,0.010202193,0.005309903
t_48,107.39589999999998,-6.42594,0.0011704438,0.0018045192,0.0033066033,0.0021018817,0.0014618004
t_480,112.42646000000002,-7.31779,0.0075718896,0.009503506,0.008011769,0.012261506,0.007023829
t_481,112.69596000000001,-7.22868,0.005934512,0.0072217872,0.0069616456,0.009743773,0.005148839
t_482,112.60613000000001,-7.22868,0.006813238,0.008086218,0.0075036483,0.011038077,0.005635522
t_483,112.42646000000002,-7.22868,0.0074830395,0.009276737,0.007944674,0.012110502,0.0067712003
t_484,112.51629000000003,-7.22868,0.007504025,0.008875327,0.00792337,0.012063711,0.00617427
t_485,112.33663000000001,-7.22868,0.0068185977,0.009271216,0.007605054,0.011249446,0.0073520606
t_486,112.33663000000001,-7.13955,0.008943139,0.010401819,0.008769916,0.014137279,0.007121729
t_487,112.42646000000002,-7.13955,0.0073587717,0.0090171145,0.007857848,0.011907233,0.0065036598
t_488,112.69596000000001,-7.13955,0.0053948225,0.006771093,0.0066166674,0.008957038,0.004976279
t_489,112.60613000000001,-7.13955,0.0056916894,0.0072578336,0.006813147,0.009441681,0.005436418
t_49,107.12639999999999,-6.42594,0.0008941571,0.0014414067,0.002988808,0.0016181866,0.0011820968
t_490,112.51629000000003,-7.13955,0.0075939684,0.008762281,0.007963768,0.012153573,0.006343018
t_491,112.33663000000001,-7.05041,0.009373171,0.010533104,0.008971194,0.0146675315,0.007256052
t_492,112.42646000000002,-7.05041,0.008482614,0.009593077,0.00846557,0.013396102,0.0066436604
t_493,112.60613000000001,-7.05041,0.006671264,0.007714618,0.0074107237,0.010779568,0.005578753
t_494,112.51629000000003,-7.05041,0.0076763616,0.008742588,0.008000694,0.012228623,0.00608624
t_495,112.51629000000003,-6.96125,0.005171829,0.0069251764,0.0064764055,0.008700595,0.0053960625
t_496,112.33663000000001,-6.96125,0.00675594,0.0086152805,0.0075051,0.011066708,0.0064711673
t_497,112.60613000000001,-6.96125,0.0032589338,0.00526276,0.005078605,0.005807892,0.0049572317
t_498,112.42646000000002,-6.96125,0.0059003294,0.00771513,0.0069598095,0.009800006,0.0058758804
