# 19910422_M7.6_Limon median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarEtAlRjb2014,CauzziEtAl2014
t_2056,-80.7823,7.55352,0.012456387,0.021070521,0.026100725
t_2057,-80.87213,7.59804,0.014801326,0.023518601,0.028603561
t_2058,-80.82721,7.59804,0.018374762,0.02888143,0.033492733
t_2059,-80.7823,7.59804,0.018680643,0.029601155,0.03413079
t_206,-83.29758,8.53194,0.07452009,0.06188524,0.06939215
t_2060,-80.7823,7.64256,0.015138662,0.024185514,0.029175173
t_2061,-80.87213,7.64256,0.021010863,0.03133779,0.03609133
t_2062,-80.82721,7.64256,0.0170365,0.026567645,0.03143579
t_2063,-80.82721,7.68708,0.018128913,0.027554302,0.032462414
t_2064,-80.87213,7.68708,0.021229092,0.031123057,0.03595702
t_2065,-80.7823,7.68708,0.016178956,0.025207026,0.030222699
t_2066,-80.82721,7.73159,0.022633476,0.032558717,0.037482247
t_2067,-80.87213,7.73159,0.018101012,0.026656691,0.031836472
t_2068,-80.7823,7.73159,0.017792163,0.02695547,0.03194259
t_2069,-80.87213,7.77609,0.019115401,0.027479274,0.032717343
t_207,-83.34249,8.53194,0.06329845,0.05344161,0.06067926
t_2070,-80.82721,7.77609,0.020567195,0.029682862,0.034687836
t_2071,-80.7823,7.77609,0.021800885,0.031511586,0.03640296
t_2072,-80.87213,7.82059,0.023464637,0.032229945,0.037357576
t_2073,-80.82721,7.82059,0.02083416,0.029508123,0.03463849
t_2074,-80.7823,7.82059,0.023229772,0.03265154,0.037666515
t_2075,-80.82721,7.86509,0.023783026,0.032454677,0.03761024
t_2076,-81.00687,7.73159,0.032892298,0.03792587,0.04807766
t_2077,-80.91704,7.73159,0.021853937,0.031038152,0.036038227
t_2078,-80.96196,7.73159,0.02398754,0.03309712,0.038200304
t_2079,-81.00687,7.77609,0.025289558,0.03368586,0.038955856
t_208,-83.38741,8.53194,0.06656194,0.055187143,0.06312981
t_2080,-80.91704,7.77609,0.022026533,0.030733623,0.035853423
t_2081,-80.96196,7.77609,0.023948293,0.03257893,0.037747674
t_2082,-81.00687,7.82059,0.026182385,0.034121662,0.039501272
t_2083,-80.96196,7.82059,0.02443709,0.032614697,0.037886053
t_2084,-80.91704,7.82059,0.023439797,0.03185464,0.037057407
t_2085,-80.96196,7.86509,0.02337012,0.030895794,0.036338214
t_2086,-81.00687,7.86509,0.0351835,0.039505906,0.04876572
t_2087,-80.91704,7.86509,0.024528524,0.03256012,0.03786468
t_2088,-80.96196,7.90958,0.027498044,0.03480849,0.040342297
t_2089,-80.91704,7.90958,0.026753025,0.034402914,0.039851606
t_209,-83.29758,8.57635,0.05719171,0.049222432,0.055904046
t_2090,-81.00687,7.90958,0.027455183,0.034432948,0.040012397
t_2091,-80.91704,7.95407,0.029425407,0.036472347,0.04223751
t_2092,-80.96196,7.95407,0.027944986,0.034774765,0.040396
t_2093,-81.00687,7.95407,0.02939743,0.03583818,0.04158716
t_2094,-81.00687,7.99855,0.03293458,0.038452674,0.044714846
t_2095,-80.96196,7.99855,0.029956287,0.03622778,0.04203397
t_2096,-80.7823,7.86509,0.023493793,0.03249212,0.037579376
t_2097,-80.87213,7.86509,0.023924418,0.032253042,0.037482325
t_2098,-80.7823,7.90958,0.024989251,0.033633143,0.038856752
t_2099,-80.82721,7.90958,0.026101224,0.034415893,0.039761283
t_21,-81.6357,8.17642,0.049284417,0.045450322,0.05340022
t_210,-83.38741,8.57635,0.07292947,0.059146617,0.06740947
t_2100,-80.87213,7.90958,0.026386844,0.03437101,0.039760947
t_2101,-80.82721,7.95407,0.027962215,0.035760116,0.04135255
t_2102,-80.7823,7.95407,0.0320223,0.03840832,0.046180874
t_2103,-80.87213,7.95407,0.027541969,0.03506114,0.040581834
t_2104,-80.7823,7.99855,0.027541678,0.035305835,0.040824525
t_2105,-80.87213,7.99855,0.028129358,0.035188045,0.04079008
t_2106,-80.82721,7.99855,0.029136263,0.036423855,0.042173
t_2107,-80.7823,8.04302,0.034230705,0.03940688,0.04756001
t_2108,-80.87213,8.04302,0.028504482,0.035098556,0.04077869
t_2109,-80.82721,8.04302,0.029874336,0.036699146,0.042518605
t_211,-83.34249,8.57635,0.05645976,0.047613405,0.05525504
t_2110,-80.82721,8.0875,0.03401774,0.039406598,0.046365626
t_2111,-80.87213,8.0875,0.03899563,0.041023236,0.05124773
t_2112,-80.7823,8.0875,0.02904486,0.035903867,0.041599076
t_2113,-80.82721,8.13196,0.04123653,0.040814273,0.05373098
t_2114,-80.87213,8.13196,0.035808768,0.04021472,0.04729628
t_2115,-80.7823,8.13196,0.038265,0.04064783,0.050887313
t_2116,-80.91704,7.99855,0.030075198,0.036650404,0.042474642
t_2117,-80.96196,8.04302,0.03277663,0.038240172,0.044432305
t_2118,-80.91704,8.04302,0.031162845,0.03719691,0.04314999
t_2119,-81.00687,8.04302,0.03251007,0.03773345,0.04383404
t_212,-83.38741,8.62076,0.058738522,0.04803483,0.056460038
t_2120,-81.00687,8.0875,0.033762358,0.03836924,0.04461579
t_2121,-80.91704,8.0875,0.03190018,0.037430048,0.043459814
t_2122,-80.96196,8.0875,0.03289891,0.037959922,0.04410767
t_2123,-80.91704,8.13196,0.040987123,0.042019464,0.052246004
t_2124,-81.00687,8.13196,0.036410037,0.040064823,0.046717595
t_2125,-80.96196,8.13196,0.03414041,0.03858839,0.044881392
t_2126,-81.05179,8.04302,0.032002766,0.036960755,0.04302665
t_2127,-81.14162,8.0875,0.04353063,0.043514606,0.053097397
t_2128,-81.05179,8.0875,0.035306204,0.03932006,0.0457731
t_2129,-81.09671,8.0875,0.03619135,0.039733227,0.04628642
t_213,-83.29758,8.62076,0.060624458,0.05167031,0.058075663
t_2130,-81.09671,8.13196,0.041809976,0.042994954,0.051175416
t_2131,-81.05179,8.13196,0.043142818,0.043290805,0.052979093
t_2132,-81.14162,8.13196,0.04066154,0.04230683,0.049672984
t_2133,-81.09671,8.17642,0.048591755,0.0444645,0.057511277
t_2134,-81.05179,8.17642,0.03808605,0.040690605,0.047476694
t_2135,-81.14162,8.17642,0.042402647,0.04313984,0.05077204
t_2136,-80.7823,8.17642,0.03308786,0.038584474,0.044894505
t_2137,-80.87213,8.17642,0.039922852,0.041927427,0.051005688
t_2138,-80.82721,8.17642,0.036705073,0.04067574,0.04814526
t_2139,-80.87213,8.22088,0.040203635,0.042211466,0.050719205
t_214,-83.34249,8.62076,0.05963961,0.049567208,0.057196088
t_2140,-80.82721,8.22088,0.039580643,0.041865807,0.050583184
t_2141,-80.7823,8.22088,0.03715471,0.040884357,0.04856529
t_2142,-80.82721,8.26533,0.036848202,0.040483955,0.04733088
t_2143,-80.7823,8.26533,0.03503086,0.039457597,0.04597029
t_2144,-80.87213,8.26533,0.033776596,0.03772131,0.044001546
t_2145,-80.87213,8.30978,0.036805034,0.039853096,0.04644909
t_2146,-80.37805,7.73159,0.016689477,0.028788416,0.032996297
t_2147,-80.37805,7.77609,0.016802568,0.028540686,0.032818504
t_2148,-80.42297,7.77609,0.018424323,0.030270226,0.03465536
t_2149,-80.33314,7.77609,0.016175717,0.028056437,0.032272503
t_215,-83.29758,8.66517,0.058902454,0.049486473,0.056647107
t_2150,-80.33314,7.82059,0.017383497,0.0292951,0.033580903
t_2151,-80.37805,7.82059,0.019424036,0.031397495,0.03593547
t_2152,-80.42297,7.82059,0.01876459,0.030306688,0.0347483
t_2153,-80.33314,7.86509,0.022622015,0.03389126,0.04009519
t_2154,-80.37805,7.86509,0.02004129,0.031748552,0.036369566
t_2155,-80.42297,7.86509,0.01894886,0.030144742,0.034642037
t_2156,-80.5128,7.73159,0.018947776,0.030611098,0.03506243
t_2157,-80.46789,7.77609,0.018249072,0.029700764,0.034113925
t_2158,-80.55772,7.77609,0.022739016,0.03380306,0.039130073
t_2159,-80.5128,7.77609,0.019584961,0.0309783,0.03551196
t_216,-83.38741,8.66517,0.061927218,0.0496428,0.058327727
t_2160,-80.55772,7.82059,0.022961438,0.033780646,0.03898443
t_2161,-80.5128,7.82059,0.0203657,0.031494338,0.036126334
t_2162,-80.46789,7.82059,0.025331425,0.03488687,0.042783387
t_2163,-80.46789,7.86509,0.019225713,0.030109612,0.03467269
t_2164,-80.5128,7.86509,0.021880534,0.032756772,0.037618663
t_2165,-80.55772,7.86509,0.02194159,0.032515574,0.037351716
t_2166,-80.60263,7.82059,0.021110198,0.031662237,0.036399856
t_2167,-80.73738,7.82059,0.021548444,0.031109054,0.036019467
t_2168,-80.64755,7.82059,0.021062173,0.03125955,0.036034554
t_2169,-80.73738,7.86509,0.024228519,0.033599403,0.03871632
t_217,-83.34249,8.66517,0.06298619,0.05130458,0.05917153
t_2170,-80.64755,7.86509,0.02163803,0.03149198,0.036351625
t_2171,-80.60263,7.86509,0.021993313,0.03224259,0.03708495
t_2172,-80.69246,7.86509,0.023242896,0.03290869,0.03790649
t_2173,-80.73738,7.90958,0.023824897,0.032759905,0.03787337
t_2174,-80.69246,7.90958,0.024230296,0.033529863,0.038646635
t_2175,-80.60263,7.90958,0.02316022,0.033094037,0.038080126
t_2176,-80.5128,7.90958,0.022751091,0.03329778,0.038289554
t_2177,-80.46789,7.90958,0.022043046,0.032895744,0.03779001
t_2178,-80.55772,7.90958,0.021977335,0.032180097,0.03702337
t_2179,-80.55772,7.95407,0.028565401,0.036656298,0.044409696
t_218,-83.29758,8.70957,0.06797266,0.05502854,0.0623417
t_2180,-80.46789,7.95407,0.02889182,0.035920158,0.045828167
t_2181,-80.5128,7.95407,0.023692254,0.033883575,0.039024647
t_2182,-80.55772,7.99855,0.023991445,0.033542436,0.038632136
t_2183,-80.5128,7.99855,0.028281448,0.03659931,0.044041365
t_2184,-80.46789,7.99855,0.027193384,0.03612966,0.04319149
t_2185,-80.5128,8.04302,0.030578926,0.037177708,0.046320748
t_2186,-80.64755,7.90958,0.023583129,0.033199463,0.0382365
t_2187,-80.60263,7.95407,0.026361102,0.03562008,0.041382074
t_2188,-80.64755,7.95407,0.02584807,0.035003874,0.040421695
t_2189,-80.73738,7.95407,0.02934334,0.03719398,0.04358787
t_219,-83.34249,8.70957,0.06640254,0.05273128,0.061108544
t_2190,-80.69246,7.95407,0.025216365,0.034125194,0.03936339
t_2191,-80.64755,7.99855,0.026007911,0.034831934,0.040196896
t_2192,-80.69246,7.99855,0.025163671,0.033672433,0.038921867
t_2193,-80.60263,7.99855,0.02536942,0.034546994,0.03984138
t_2194,-80.73738,7.99855,0.025337374,0.03348034,0.038786747
t_2195,-80.73738,8.04302,0.030322786,0.037525967,0.043735653
t_2196,-80.37805,7.90958,0.023445632,0.034326665,0.040308367
t_2197,-80.33314,7.90958,0.023699557,0.03438182,0.04107105
t_2198,-80.42297,7.90958,0.019932188,0.030943096,0.035537094
t_2199,-80.42297,7.95407,0.025828922,0.035438146,0.042431902
t_22,-81.59078,8.17642,0.040197883,0.03841206,0.046090163
t_220,-83.38741,8.70957,0.06524727,0.051132284,0.060229994
t_2200,-80.37805,7.95407,0.02566257,0.035216343,0.042688612
t_2201,-80.42297,7.99855,0.028081222,0.03601517,0.044782627
t_2202,-80.69246,8.04302,0.02809647,0.036053713,0.041718774
t_2203,-80.64755,8.04302,0.03196069,0.038268186,0.04643174
t_2204,-80.60263,8.04302,0.024147443,0.032951415,0.038100958
t_2205,-80.69246,8.0875,0.034906853,0.039268788,0.048761398
t_2206,-80.60263,8.0875,0.032678857,0.03839337,0.047236834
t_2207,-80.64755,8.0875,0.03192918,0.038426276,0.04588407
t_2208,-80.73738,8.0875,0.032662418,0.03880084,0.04578354
t_2209,-80.60263,8.13196,0.03721191,0.038050856,0.05218035
t_221,-83.38741,8.75396,0.07326531,0.05597247,0.065347575
t_2210,-80.69246,8.13196,0.034984197,0.03962938,0.04828506
t_2211,-80.73738,8.13196,0.029991372,0.036708616,0.042534385
t_2212,-80.55772,8.04302,0.023514621,0.03266332,0.03772969
t_2213,-80.46789,8.04302,0.026898205,0.036045924,0.04238942
t_2214,-80.5128,8.0875,0.03387942,0.036970668,0.049908664
t_2215,-80.55772,8.0875,0.032242432,0.03799788,0.04725459
t_2216,-80.46789,8.13196,0.017600032,0.025393004,0.03081986
t_2217,-80.55772,8.13196,0.034560256,0.038256433,0.049490377
t_2218,-80.5128,8.13196,0.03646385,0.036350872,0.052707333
t_2219,-80.46789,8.17642,0.018145306,0.025700567,0.031206574
t_222,-83.29758,8.75396,0.07342554,0.057390645,0.06554293
t_2220,-80.5128,8.17642,0.03451286,0.038237374,0.04946026
t_2221,-80.64755,8.13196,0.0384137,0.038400616,0.05301528
t_2222,-80.64755,8.17642,0.035888053,0.039748885,0.049287386
t_2223,-80.73738,8.17642,0.03827629,0.040688477,0.050849907
t_2224,-80.69246,8.17642,0.029634953,0.03637677,0.042145044
t_2225,-80.60263,8.17642,0.03668899,0.039105542,0.05083611
t_2226,-80.60263,8.22088,0.03611176,0.039746676,0.04955541
t_2227,-80.73738,8.22088,0.031960607,0.037677385,0.043735757
t_2228,-80.69246,8.22088,0.03301201,0.038749985,0.045211043
t_2229,-80.64755,8.22088,0.036100216,0.040117905,0.048974972
t_223,-83.34249,8.75396,0.07916821,0.060901288,0.06947687
t_2230,-80.64755,8.26533,0.032104835,0.038102966,0.044290304
t_2231,-81.27637,7.90958,0.034399454,0.038941707,0.045302376
t_2232,-81.23145,7.90958,0.04010129,0.041840777,0.051420204
t_2233,-81.18654,7.90958,0.031294763,0.036833346,0.042797584
t_2234,-81.23145,7.95407,0.034315493,0.038690835,0.045005724
t_2235,-81.18654,7.95407,0.0316637,0.036668137,0.042712305
t_2236,-81.27637,7.95407,0.043001313,0.042920385,0.05337906
t_2237,-81.27637,7.99855,0.03400937,0.037644994,0.043981377
t_2238,-81.23145,7.99855,0.03273577,0.03680421,0.043040406
t_2239,-81.18654,7.99855,0.034153547,0.038375456,0.04466093
t_224,-83.61199,8.62076,0.06440331,0.051381905,0.060777005
t_2240,-81.27637,8.04302,0.03516654,0.03812909,0.044608414
t_2241,-81.18654,8.04302,0.03946427,0.041855786,0.04925824
t_2242,-81.23145,8.04302,0.034606367,0.03795726,0.044356383
t_2243,-81.23145,8.0875,0.029609293,0.03255533,0.039277207
t_2244,-81.27637,8.0875,0.0255309,0.028106285,0.035247624
t_2245,-81.18654,8.0875,0.04141015,0.04278626,0.050571065
t_2246,-81.18654,8.13196,0.037344124,0.03960801,0.046266053
t_2247,-81.27637,8.13196,0.053271398,0.045160923,0.061260704
t_2248,-81.23145,8.13196,0.037045952,0.03901436,0.0457048
t_2249,-81.27637,8.17642,0.040194217,0.0407773,0.047768295
t_225,-83.61199,8.66517,0.049508482,0.03965524,0.049984526
t_2250,-81.18654,8.17642,0.04387604,0.043853246,0.051761754
t_2251,-81.41112,8.04302,0.04154319,0.042402044,0.049619526
t_2252,-81.32129,8.04302,0.03658123,0.03904702,0.04564365
t_2253,-81.3662,8.0875,0.03885411,0.040115118,0.046963807
t_2254,-81.41112,8.0875,0.039031714,0.039960306,0.04686803
t_2255,-81.32129,8.0875,0.038884893,0.04043815,0.04725911
t_2256,-81.41112,8.13196,0.04623294,0.04478547,0.052725006
t_2257,-81.32129,8.13196,0.03968207,0.04056549,0.04749684
t_2258,-81.3662,8.13196,0.042265154,0.042301077,0.049495768
t_2259,-81.32129,8.17642,0.041722946,0.041678663,0.04881651
t_226,-83.6569,8.66517,0.06569298,0.051649902,0.06134987
t_2260,-81.41112,8.17642,0.0428441,0.041941397,0.049229972
t_2261,-81.45603,8.04302,0.039579753,0.040687215,0.047589906
t_2262,-81.54586,8.04302,0.038353655,0.039105307,0.04606165
t_2263,-81.54586,8.0875,0.042832397,0.04220645,0.049463887
t_2264,-81.45603,8.0875,0.029276388,0.03052649,0.03793276
t_2265,-81.50095,8.0875,0.04079879,0.04084497,0.04793535
t_2266,-81.54586,8.13196,0.046199303,0.044198483,0.051833384
t_2267,-81.50095,8.13196,0.044142347,0.04292688,0.05032055
t_2268,-81.45603,8.13196,0.044350054,0.04333208,0.05076259
t_2269,-81.45603,8.17642,0.045053426,0.043356635,0.050848506
t_227,-83.56707,8.66517,0.05473366,0.043282207,0.053344473
t_2270,-81.50095,8.17642,0.04055734,0.039374832,0.046806794
t_2271,-81.54586,8.17642,0.04656641,0.043953136,0.05161116
t_2272,-81.54586,8.22088,0.044124566,0.04139829,0.04910134
t_2273,-81.45603,8.22088,0.04319334,0.04129839,0.04880221
t_2274,-81.50095,8.22088,0.047626693,0.04446712,0.05223713
t_2275,-81.45603,8.26533,0.053027254,0.047836747,0.05654866
t_2276,-81.54586,8.26533,0.04118181,0.038203295,0.04625657
t_2277,-81.50095,8.26533,0.048981927,0.044921182,0.052846577
t_2278,-81.54586,8.30978,0.051975105,0.046254154,0.054497838
t_2279,-81.45603,8.30978,0.052123707,0.046918947,0.05519781
t_228,-83.6569,8.70957,0.059968874,0.046572898,0.056807656
t_2280,-81.50095,8.30978,0.052779023,0.047102492,0.055431366
t_2281,-81.23145,8.17642,0.039967272,0.040924136,0.047865562
t_2282,-81.23145,8.22088,0.04291645,0.042720206,0.050000224
t_2283,-81.18654,8.22088,0.050440274,0.046240244,0.057477914
t_2284,-81.27637,8.22088,0.038177416,0.038478177,0.04557336
t_2285,-81.23145,8.26533,0.043216217,0.042488795,0.049782425
t_2286,-81.27637,8.26533,0.043245926,0.042166412,0.049492892
t_2287,-81.18654,8.26533,0.03759257,0.03817816,0.04521552
t_2288,-81.23145,8.30978,0.0414168,0.040498566,0.04780234
t_2289,-81.18654,8.30978,0.044204146,0.043103565,0.05050475
t_229,-83.56707,8.70957,0.0668847,0.051530458,0.061520692
t_2290,-81.27637,8.30978,0.04617583,0.04390089,0.051513325
t_2291,-81.3662,8.17642,0.042343214,0.041855674,0.049071282
t_2292,-81.41112,8.22088,0.044577707,0.04274744,0.05022204
t_2293,-81.32129,8.22088,0.044885036,0.043583192,0.05107292
t_2294,-81.3662,8.22088,0.044652198,0.043117896,0.050568156
t_2295,-81.3662,8.26533,0.045101784,0.042928007,0.050467998
t_2296,-81.32129,8.26533,0.044930734,0.043132868,0.050620094
t_2297,-81.41112,8.26533,0.04842817,0.04509849,0.052959822
t_2298,-81.3662,8.30978,0.0493934,0.045594174,0.05356544
t_2299,-81.32129,8.30978,0.03832691,0.036951385,0.04464
t_23,-81.86027,8.13196,0.03854066,0.03606736,0.04418087
t_230,-83.61199,8.70957,0.0600568,0.04648826,0.056761596
t_2300,-81.41112,8.30978,0.056219064,0.04938713,0.05907209
t_2301,-81.23145,8.35422,0.044324555,0.04232308,0.049825232
t_2302,-81.18654,8.35422,0.03905007,0.038296994,0.045689657
t_2303,-81.27637,8.35422,0.044992518,0.042454835,0.050068073
t_2304,-81.23145,8.39866,0.039061118,0.037239354,0.045036
t_2305,-81.18654,8.39866,0.039515264,0.038112253,0.04570537
t_2306,-81.27637,8.39866,0.04838325,0.044541102,0.0524151
t_2307,-81.27637,8.44309,0.043926455,0.040366977,0.048379082
t_2308,-81.18654,8.44309,0.04938027,0.04552615,0.053489037
t_2309,-81.23145,8.44309,0.05111759,0.046393998,0.05455239
t_231,-83.61199,8.75396,0.069634825,0.052762933,0.06313415
t_2310,-81.18654,8.48751,0.031666253,0.030247122,0.038737763
t_2311,-81.54586,8.35422,0.05415997,0.047255423,0.055726457
t_2312,-81.45603,8.35422,0.04588412,0.041563816,0.049681067
t_2313,-81.50095,8.35422,0.052490182,0.046363544,0.05467613
t_2314,-81.54586,8.39866,0.056771144,0.048531935,0.057267018
t_2315,-81.45603,8.39866,0.05260231,0.0462021,0.05456172
t_2316,-81.50095,8.39866,0.05531424,0.04782405,0.056411237
t_2317,-81.50095,8.44309,0.050879993,0.043832533,0.052498568
t_2318,-81.45603,8.44309,0.057909843,0.04939551,0.058261145
t_2319,-81.54586,8.44309,0.058121923,0.04890395,0.057801772
t_232,-83.56707,8.75396,0.06283995,0.047633827,0.05826517
t_2320,-81.50095,8.48751,0.04294353,0.036819413,0.04611872
t_2321,-81.41112,8.35422,0.04994223,0.04515585,0.05320817
t_2322,-81.32129,8.35422,0.049675707,0.04563237,0.05362443
t_2323,-81.3662,8.35422,0.052876804,0.047501218,0.05594816
t_2324,-81.3662,8.39866,0.0507825,0.045582246,0.05371655
t_2325,-81.41112,8.39866,0.047899853,0.042949297,0.051120836
t_2326,-81.32129,8.39866,0.048077147,0.043912973,0.051845152
t_2327,-81.41112,8.44309,0.05199365,0.045521732,0.053911064
t_2328,-81.32129,8.44309,0.050975177,0.04555667,0.053728875
t_2329,-81.3662,8.44309,0.05663435,0.049130395,0.05795162
t_233,-83.52216,8.62076,0.0600715,0.048167314,0.057463653
t_2330,-81.3662,8.48751,0.0455592,0.040153567,0.048739426
t_2331,-80.55772,8.17642,0.037589546,0.03781569,0.052694354
t_2332,-80.5128,8.22088,0.037920132,0.037527245,0.05319521
t_2333,-80.55772,8.22088,0.036102064,0.03919851,0.050155915
t_2334,-80.46789,8.22088,0.03424124,0.038237225,0.04918392
t_2335,-80.55772,8.26533,0.030539254,0.037453935,0.0435174
t_2336,-80.5128,8.26533,0.026854753,0.034580175,0.0400283
t_2337,-80.46789,8.26533,0.037275832,0.037798088,0.0524235
t_2338,-80.46789,8.30978,0.0392298,0.03754023,0.054349743
t_2339,-80.55772,8.30978,0.03858925,0.039974403,0.051918723
t_234,-83.43233,8.66517,0.0609983,0.04842308,0.057635996
t_2340,-80.5128,8.30978,0.03631452,0.039646093,0.04990556
t_2341,-80.42297,8.22088,0.018076502,0.02566191,0.031157972
t_2342,-80.42297,8.26533,0.03641736,0.037195265,0.05207925
t_2343,-80.33314,8.30978,0.031900916,0.03774779,0.047168676
t_2344,-80.37805,8.30978,0.033556383,0.038156126,0.048548725
t_2345,-80.42297,8.30978,0.036691796,0.037945997,0.051782
t_2346,-80.60263,8.26533,0.031554382,0.0379547,0.044148907
t_2347,-80.73738,8.26533,0.038223155,0.04129865,0.049659234
t_2348,-80.69246,8.26533,0.031345937,0.03715316,0.04311839
t_2349,-80.64755,8.30978,0.03377388,0.03907205,0.04558386
t_235,-83.47724,8.66517,0.08579631,0.064104035,0.07638852
t_2350,-80.60263,8.30978,0.0290536,0.03548615,0.04121456
t_2351,-80.69246,8.30978,0.0334918,0.038591158,0.044869572
t_2352,-80.73738,8.30978,0.034702588,0.039211556,0.045646332
t_2353,-80.60263,8.35422,0.029896999,0.035898726,0.041725922
t_2354,-80.69246,8.35422,0.039202526,0.041751254,0.050183766
t_2355,-80.64755,8.35422,0.03330393,0.038468216,0.04471481
t_2356,-80.42297,8.35422,0.028638553,0.036329173,0.04206255
t_2357,-80.33314,8.35422,0.035269752,0.037414595,0.050869
t_2358,-80.37805,8.35422,0.03654963,0.03780594,0.051756084
t_2359,-80.33314,8.39866,0.03433974,0.03838091,0.04914494
t_236,-83.52216,8.66517,0.06400986,0.050301466,0.059851762
t_2360,-80.37805,8.39866,0.036242396,0.038680628,0.05077367
t_2361,-80.42297,8.39866,0.038744215,0.03861358,0.05315829
t_2362,-80.42297,8.44309,0.038349133,0.03956675,0.052044336
t_2363,-80.33314,8.44309,0.03695932,0.03813136,0.05188855
t_2364,-80.37805,8.44309,0.036887344,0.039123457,0.051015045
t_2365,-80.33314,8.48751,0.034095418,0.0391349,0.047925822
t_2366,-80.24331,8.35422,0.032454833,0.03679129,0.048687823
t_2367,-80.28822,8.35422,0.03383878,0.037111647,0.04976016
t_2368,-80.19839,8.35422,0.03254111,0.03577586,0.04955098
t_2369,-80.28822,8.39866,0.033695687,0.037794095,0.04904509
t_237,-83.52216,8.70957,0.054305963,0.042483624,0.05298043
t_2370,-80.24331,8.39866,0.02905796,0.03707689,0.04409654
t_2371,-80.19839,8.39866,0.030127533,0.037046585,0.045942806
t_2372,-80.19839,8.44309,0.024795806,0.034160733,0.039368127
t_2373,-80.24331,8.44309,0.026590046,0.035417896,0.04094549
t_2374,-80.28822,8.44309,0.031681366,0.038174648,0.04618114
t_2375,-80.19839,8.48751,0.02454728,0.033646327,0.038802627
t_2376,-80.46789,8.35422,0.025452452,0.03281325,0.03828209
t_2377,-80.55772,8.35422,0.028585773,0.035087503,0.04078519
t_2378,-80.5128,8.35422,0.039665766,0.03947437,0.053350378
t_2379,-80.5128,8.39866,0.036217455,0.04029104,0.048786093
t_238,-83.47724,8.70957,0.06333937,0.04900182,0.058890108
t_2380,-80.55772,8.39866,0.039561372,0.0410232,0.051867776
t_2381,-80.46789,8.39866,0.040555745,0.03877592,0.054665253
t_2382,-80.5128,8.44309,0.041202225,0.040518947,0.0539438
t_2383,-80.46789,8.44309,0.040964533,0.039514422,0.054498777
t_2384,-80.55772,8.44309,0.031932328,0.037446056,0.043479577
t_2385,-80.5128,8.48751,0.026163824,0.03185553,0.037796028
t_2386,-80.73738,8.35422,0.032044154,0.036562253,0.04270046
t_2387,-80.73738,8.39866,0.035004146,0.038775947,0.04515793
t_2388,-80.69246,8.39866,0.033609826,0.03800407,0.044230603
t_2389,-80.64755,8.39866,0.031531565,0.036584225,0.042616185
t_239,-83.43233,8.70957,0.064242885,0.049929015,0.059506766
t_2390,-80.60263,8.39866,0.031936325,0.03737975,0.043411683
t_2391,-80.69246,8.44309,0.034879483,0.03871487,0.045082755
t_2392,-80.73738,8.44309,0.0354509,0.038771495,0.045212995
t_2393,-80.60263,8.44309,0.031875283,0.036966976,0.043010652
t_2394,-80.64755,8.44309,0.034135394,0.038502283,0.044788722
t_2395,-80.60263,8.48751,0.030565167,0.03533795,0.04142108
t_2396,-80.73738,8.48751,0.035100814,0.038062144,0.044540938
t_2397,-80.69246,8.48751,0.02958319,0.033297136,0.039746348
t_2398,-80.64755,8.48751,0.03123911,0.035477832,0.041689552
t_2399,-80.69246,8.53194,0.023205768,0.02635297,0.03341191
t_24,-81.77044,8.13196,0.050457597,0.046193074,0.054299515
t_240,-83.52216,8.75396,0.06538351,0.049504507,0.05996935
t_2400,-80.64755,8.53194,0.02499211,0.02856713,0.035313673
t_2401,-80.60263,8.53194,0.032859005,0.03710858,0.04331157
t_2402,-80.73738,8.53194,0.02246265,0.025246143,0.032522712
t_2403,-80.60263,8.57635,0.02361577,0.027274083,0.03407277
t_2404,-80.64755,8.57635,0.026512237,0.029760776,0.036549617
t_2405,-80.73738,8.57635,0.025205594,0.027557716,0.034832425
t_2406,-80.28822,8.48751,0.026628073,0.03483171,0.04024047
t_2407,-80.24331,8.48751,0.025824443,0.034480643,0.039794475
t_2408,-80.24331,8.53194,0.026020724,0.034391228,0.039726555
t_2409,-80.19839,8.53194,0.02397741,0.0327534,0.037898533
t_241,-83.43233,8.75396,0.075620815,0.057312276,0.067005925
t_2410,-80.28822,8.53194,0.025498854,0.03338953,0.038744632
t_2411,-80.24331,8.57635,0.025256472,0.033313766,0.03863101
t_2412,-80.28822,8.57635,0.029133607,0.036548857,0.042333454
t_2413,-80.19839,8.57635,0.024854021,0.03338303,0.03860972
t_2414,-80.28822,8.62076,0.028894378,0.0361024,0.041790385
t_2415,-80.19839,8.62076,0.026489105,0.034741778,0.040133353
t_2416,-80.96196,8.17642,0.041243285,0.042661075,0.05137566
t_2417,-80.91704,8.17642,0.042286914,0.04259204,0.05299058
t_2418,-81.00687,8.17642,0.04384941,0.043499537,0.05355832
t_2419,-80.91704,8.22088,0.042126298,0.042945527,0.052184235
t_242,-83.47724,8.75396,0.07570249,0.057132393,0.06711581
t_2420,-80.96196,8.22088,0.03786306,0.040731337,0.04754548
t_2421,-81.00687,8.22088,0.03706231,0.03981182,0.046426192
t_2422,-80.96196,8.26533,0.03901422,0.041236132,0.04816822
t_2423,-81.00687,8.26533,0.040867202,0.042256977,0.049497243
t_2424,-80.91704,8.26533,0.038648337,0.041238695,0.048227135
