calc_id,description,cal_time,gmpe,imt,nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations,abs_bias
16,"Median gmf - 20170908_M8.2_Chiapas (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",587,AtkinsonBoore2003SSlabCascadia,PGA,1.449,1.1190814,GCMT,USGS,all,1.449
20,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:USGS, Recording Stations:all)",605,AtkinsonBoore2003SSlabCascadia,SA(0.3),1.467,2.3859766,Okuwaki_and_Yagi_2017,USGS,all,1.467
22,"Median gmf - 20170908_M8.2_Chiapas (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",445,Kanno2006Deep,SA(1.0),1.469,2.4655046,SSN,GEM,all,1.469
28,"Median gmf - 20170908_M8.2_Chiapas (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",658,AtkinsonBoore2003SSlabCascadia,PGA,1.52,1.4476854,USGS,USGS,all,1.52
24,"Median gmf - 20170908_M8.2_Chiapas (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",642,AtkinsonBoore2003SSlabCascadia,PGA,1.525,1.0673226,SSN,USGS,all,1.525
20,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:USGS, Recording Stations:all)",605,ZhaoEtAl2016SSlab,PGA,1.573,0.6740931,Okuwaki_and_Yagi_2017,USGS,all,1.573
15,"Median gmf - 20170908_M8.2_Chiapas (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",606,AbrahamsonEtAl2015SSlab,SA(1.0),1.632,1.5616648,GCMT,USGS,seismic,1.632
13,"Median gmf - 20170908_M8.2_Chiapas (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",526,AbrahamsonEtAl2015SSlab,SA(1.0),1.632,1.5616648,GCMT,GEM,seismic,1.632
18,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:GEM, Recording Stations:all)",437,Kanno2006Deep,SA(1.0),1.64,2.8763728,Okuwaki_and_Yagi_2017,GEM,all,1.64
13,"Median gmf - 20170908_M8.2_Chiapas (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",526,Kanno2006Deep,PGA,1.686,4.8604474,GCMT,GEM,seismic,1.686
13,"Median gmf - 20170908_M8.2_Chiapas (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",526,Kanno2006Deep,SA(0.3),1.688,12.551486,GCMT,GEM,seismic,1.688
25,"Median gmf - 20170908_M8.2_Chiapas (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",476,AbrahamsonEtAl2015SSlab,SA(1.0),1.748,2.0621712,USGS,GEM,seismic,1.748
27,"Median gmf - 20170908_M8.2_Chiapas (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",638,AbrahamsonEtAl2015SSlab,SA(1.0),1.748,2.0621712,USGS,USGS,seismic,1.748
14,"Median gmf - 20170908_M8.2_Chiapas (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",523,Kanno2006Deep,SA(0.3),1.83,14.292272,GCMT,GEM,all,1.83
14,"Median gmf - 20170908_M8.2_Chiapas (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",523,Kanno2006Deep,PGA,1.866,5.6915975,GCMT,GEM,all,1.866
23,"Median gmf - 20170908_M8.2_Chiapas (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",610,AbrahamsonEtAl2015SSlab,SA(1.0),1.987,1.8607098,SSN,USGS,seismic,1.987
21,"Median gmf - 20170908_M8.2_Chiapas (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",459,AbrahamsonEtAl2015SSlab,SA(1.0),1.987,1.8607098,SSN,GEM,seismic,1.987
19,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:USGS, Recording Stations:seismic)",589,AtkinsonBoore2003SSlab,PGA,2.002,1.1172506,Okuwaki_and_Yagi_2017,USGS,seismic,2.002
14,"Median gmf - 20170908_M8.2_Chiapas (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",523,AbrahamsonEtAl2015SSlab,SA(1.0),2.038,2.3412917,GCMT,GEM,all,2.038
16,"Median gmf - 20170908_M8.2_Chiapas (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",587,AbrahamsonEtAl2015SSlab,SA(1.0),2.038,2.3412917,GCMT,USGS,all,2.038
20,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:USGS, Recording Stations:all)",605,AtkinsonBoore2003SSlab,PGA,2.125,1.2605809,Okuwaki_and_Yagi_2017,USGS,all,2.125
26,"Median gmf - 20170908_M8.2_Chiapas (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",483,AbrahamsonEtAl2015SSlab,SA(1.0),2.157,3.1047657,USGS,GEM,all,2.157
28,"Median gmf - 20170908_M8.2_Chiapas (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",658,AbrahamsonEtAl2015SSlab,SA(1.0),2.157,3.1047657,USGS,USGS,all,2.157
25,"Median gmf - 20170908_M8.2_Chiapas (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",476,Kanno2006Deep,PGA,2.167,6.503393,USGS,GEM,seismic,2.167
25,"Median gmf - 20170908_M8.2_Chiapas (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",476,Kanno2006Deep,SA(0.3),2.183,15.779203,USGS,GEM,seismic,2.183
21,"Median gmf - 20170908_M8.2_Chiapas (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",459,Kanno2006Deep,PGA,2.305,3.7052867,SSN,GEM,seismic,2.305
21,"Median gmf - 20170908_M8.2_Chiapas (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",459,Kanno2006Deep,SA(0.3),2.317,8.998728,SSN,GEM,seismic,2.317
22,"Median gmf - 20170908_M8.2_Chiapas (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",445,AbrahamsonEtAl2015SSlab,SA(1.0),2.321,2.5255513,SSN,GEM,all,2.321
24,"Median gmf - 20170908_M8.2_Chiapas (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",642,AbrahamsonEtAl2015SSlab,SA(1.0),2.321,2.5255513,SSN,USGS,all,2.321
26,"Median gmf - 20170908_M8.2_Chiapas (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",483,Kanno2006Deep,SA(0.3),2.327,18.190416,USGS,GEM,all,2.327
26,"Median gmf - 20170908_M8.2_Chiapas (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",483,Kanno2006Deep,PGA,2.36,7.8506074,USGS,GEM,all,2.36
22,"Median gmf - 20170908_M8.2_Chiapas (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",445,Kanno2006Deep,SA(0.3),2.372,9.500386,SSN,GEM,all,2.372
22,"Median gmf - 20170908_M8.2_Chiapas (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",445,Kanno2006Deep,PGA,2.402,4.0719028,SSN,GEM,all,2.402
19,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:USGS, Recording Stations:seismic)",589,AtkinsonBoore2003SSlabCascadia,PGA,2.446,1.0919172,Okuwaki_and_Yagi_2017,USGS,seismic,2.446
17,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:GEM, Recording Stations:seismic)",442,Kanno2006Deep,PGA,2.462,4.6321187,Okuwaki_and_Yagi_2017,GEM,seismic,2.462
19,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:USGS, Recording Stations:seismic)",589,AbrahamsonEtAl2015SSlab,SA(1.0),2.473,2.2215037,Okuwaki_and_Yagi_2017,USGS,seismic,2.473
17,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:GEM, Recording Stations:seismic)",442,AbrahamsonEtAl2015SSlab,SA(1.0),2.473,2.2215037,Okuwaki_and_Yagi_2017,GEM,seismic,2.473
17,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:GEM, Recording Stations:seismic)",442,Kanno2006Deep,SA(0.3),2.477,11.129589,Okuwaki_and_Yagi_2017,GEM,seismic,2.477
18,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:GEM, Recording Stations:all)",437,Kanno2006Deep,SA(0.3),2.532,11.744457,Okuwaki_and_Yagi_2017,GEM,all,2.532
18,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:GEM, Recording Stations:all)",437,Kanno2006Deep,PGA,2.558,5.091076,Okuwaki_and_Yagi_2017,GEM,all,2.558
20,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:USGS, Recording Stations:all)",605,AtkinsonBoore2003SSlabCascadia,PGA,2.574,1.2384851,Okuwaki_and_Yagi_2017,USGS,all,2.574
18,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:GEM, Recording Stations:all)",437,AbrahamsonEtAl2015SSlab,SA(1.0),2.809,2.9994676,Okuwaki_and_Yagi_2017,GEM,all,2.809
20,"Median gmf - 20170908_M8.2_Chiapas (Rupture:Okuwaki_and_Yagi_2017, GMPEs:USGS, Recording Stations:all)",605,AbrahamsonEtAl2015SSlab,SA(1.0),2.809,2.9994676,Okuwaki_and_Yagi_2017,USGS,all,2.809
