# 20010213_M6.6_SanVicente median gmf, Stations:None, gmlt:GEM, Rupture:Canora_et_al_2001
custom_site_id,lon,lat,AbrahamsonEtAl2015SInterHigh,MontalvaEtAl2017SInter,ZhaoEtAl2006SInter
t_2188,-89.51292,13.56623,0.04870519,0.12534435,0.062360268
t_2189,-89.54885,13.56623,0.04483389,0.1131522,0.057178006
t_219,-88.27325,13.18169,0.03206206,0.069762,0.041338924
t_2190,-89.54885,13.5837,0.05227522,0.12708141,0.072863095
t_2191,-89.51292,13.5837,0.062201407,0.14851037,0.07956705
t_2192,-89.53089,13.5837,0.053517506,0.13197182,0.0761028
t_2193,-89.54885,13.60116,0.0531076,0.12894663,0.07343455
t_2194,-89.51292,13.60116,0.051290013,0.13146085,0.06359112
t_2195,-89.53089,13.60116,0.050143924,0.12655474,0.060788527
t_2196,-89.51292,13.61862,0.05352426,0.13602526,0.080840975
t_2197,-89.49496,13.60116,0.05640951,0.14392051,0.08406762
t_2198,-89.45902,13.60116,0.0643853,0.16537003,0.09252899
t_2199,-89.45902,13.61862,0.05558055,0.15013623,0.073936224
t_22,-88.03968,13.21668,0.02142586,0.045833323,0.031324342
t_220,-88.30918,13.18169,0.038573068,0.08128006,0.043768067
t_2200,-89.47699,13.61862,0.0647678,0.1621476,0.088856
t_2201,-89.49496,13.61862,0.05158375,0.13545597,0.06709619
t_2202,-89.47699,13.63608,0.06013421,0.15521297,0.0893779
t_2203,-89.49496,13.63608,0.055893283,0.14395508,0.06746286
t_2204,-89.45902,13.63608,0.061139397,0.16119422,0.074404456
t_2205,-89.45902,13.65354,0.058407202,0.15645531,0.0746933
t_2206,-89.49496,13.65354,0.054271325,0.14120877,0.067688785
t_2207,-89.53089,13.61862,0.052183937,0.13064283,0.0772437
t_2208,-89.54885,13.61862,0.04855177,0.12141937,0.05853102
t_2209,-89.54885,13.63608,0.051473793,0.12688616,0.07421934
t_221,-88.30918,13.19919,0.03368984,0.07440707,0.044354312
t_2210,-89.51292,13.63608,0.048522,0.12682928,0.06436507
t_2211,-89.53089,13.63608,0.050931163,0.12868911,0.061480902
t_2212,-89.53089,13.65354,0.051664155,0.13020307,0.07783934
t_2213,-89.51292,13.65354,0.055831447,0.14065528,0.0815072
t_2214,-89.54885,13.65354,0.051989492,0.12794115,0.074423015
t_2215,-89.54885,13.671,0.05548167,0.13367812,0.074496925
t_2216,-89.49496,13.671,0.070260525,0.16524822,0.08555206
t_2217,-89.58479,13.61862,0.047176696,0.11425989,0.06780994
t_2218,-89.56682,13.63608,0.048642002,0.119371496,0.07104767
t_2219,-89.60275,13.63608,0.04016811,0.09949818,0.051725525
t_222,-88.39901,13.1642,0.03054297,0.070323296,0.047020987
t_2220,-89.58479,13.63608,0.041820463,0.10452033,0.053929128
t_2221,-89.56682,13.65354,0.04735711,0.11720996,0.07123107
t_2222,-89.58479,13.65354,0.045832932,0.11220208,0.068244815
t_2223,-89.60275,13.65354,0.038050022,0.09537121,0.051844478
t_2224,-89.60275,13.671,0.042343635,0.103807025,0.051887896
t_2225,-89.58479,13.671,0.04208044,0.105176665,0.054108184
t_2226,-89.56682,13.671,0.04692083,0.116461426,0.07129774
t_2227,-89.47699,13.65354,0.05371795,0.14354226,0.07105588
t_2228,-89.47699,13.671,0.05217277,0.14051263,0.07114779
t_2229,-89.45902,13.671,0.05398125,0.14733198,0.07479733
t_223,-88.39901,13.18169,0.045819193,0.09524266,0.04888432
t_2230,-89.49496,13.68846,0.056207914,0.14478679,0.0677063
t_2231,-89.47699,13.68846,0.055704724,0.14744246,0.07107514
t_2232,-89.45902,13.68846,0.06724538,0.17171526,0.09431831
t_2233,-89.47699,13.70591,0.060282305,0.15551318,0.08942634
t_2234,-89.45902,13.70591,0.0679095,0.17233986,0.093980305
t_2235,-89.49496,13.70591,0.056058902,0.14429139,0.06749778
t_2236,-89.47699,13.72337,0.059927605,0.15443785,0.08892762
t_2237,-89.53089,13.671,0.054418545,0.13508314,0.07792156
t_2238,-89.51292,13.671,0.050193634,0.13038282,0.064638965
t_2239,-89.54885,13.68846,0.05580995,0.13412653,0.07444012
t_224,-88.38104,13.18169,0.030740745,0.07085838,0.04732425
t_2240,-89.53089,13.68846,0.053435214,0.1333482,0.0778579
t_2241,-89.51292,13.68846,0.053409647,0.13638787,0.06458223
t_2242,-89.54885,13.70591,0.05239648,0.12848552,0.074253485
t_2243,-89.51292,13.70591,0.05283408,0.13514301,0.064397
t_2244,-89.53089,13.70591,0.04769747,0.122598805,0.061510228
t_2245,-89.53089,13.72337,0.04635998,0.11971069,0.061232366
t_2246,-89.54885,13.72337,0.051235545,0.1262418,0.07393915
t_2247,-89.56682,13.68846,0.045291383,0.11337568,0.056438487
t_2248,-89.58479,13.68846,0.04756897,0.115295,0.06825952
t_2249,-89.60275,13.68846,0.045998637,0.11039154,0.0654612
t_225,-88.41698,13.18169,0.04618552,0.09670596,0.04992228
t_2250,-89.60275,13.70591,0.051633168,0.11929467,0.06532471
t_2251,-89.56682,13.70591,0.054888293,0.1295219,0.07107928
t_2252,-89.58479,13.70591,0.040918767,0.102760375,0.05395238
t_2253,-89.56682,13.72337,0.0529644,0.12634848,0.07079665
t_2254,-89.58479,13.72337,0.056049805,0.12786908,0.06785358
t_2255,-89.60275,13.72337,0.04594024,0.11000764,0.065094076
t_2256,-89.56682,13.74082,0.051792294,0.12414317,0.07040267
t_2257,-89.49496,13.72337,0.053871464,0.13990009,0.06714788
t_2258,-89.45902,13.72337,0.06714213,0.1705828,0.09341471
t_2259,-89.47699,13.74082,0.05682089,0.14828591,0.069897085
t_226,-88.39901,13.19919,0.046700552,0.09765495,0.050268978
t_2260,-89.45902,13.74082,0.061536193,0.1606909,0.07337922
t_2261,-89.49496,13.74082,0.057580177,0.14602377,0.08415344
t_2262,-89.49496,13.75827,0.06356448,0.15452664,0.08337865
t_2263,-89.45902,13.75827,0.07887223,0.18122089,0.09266117
t_2264,-89.47699,13.75827,0.06641692,0.16285026,0.08736493
t_2265,-89.47699,13.77572,0.06527788,0.16013224,0.08632577
t_2266,-89.45902,13.77572,0.0783709,0.17906427,0.09147693
t_2267,-89.51292,13.72337,0.052785438,0.13473335,0.06408578
t_2268,-89.54885,13.74082,0.060167853,0.13919121,0.07350142
t_2269,-89.53089,13.74082,0.05730324,0.13867876,0.076810695
t_227,-88.41698,13.19919,0.047401406,0.099587366,0.05137571
t_2270,-89.51292,13.74082,0.052005325,0.13285595,0.06365343
t_2271,-89.51292,13.75827,0.061181165,0.14722358,0.07966371
t_2272,-89.54885,13.75827,0.05077211,0.1246183,0.07294549
t_2273,-89.53089,13.75827,0.057547506,0.13843828,0.07619187
t_2274,-89.51292,13.77572,0.061787058,0.14715914,0.07883649
t_2275,-89.53089,13.77572,0.05570797,0.1349267,0.07544999
t_2276,-89.54885,13.77572,0.053739224,0.12891053,0.072277956
t_2277,-89.60275,13.74082,0.04840391,0.11385588,0.06477194
t_2278,-89.58479,13.74082,0.05035427,0.119305074,0.06749785
t_2279,-89.58479,13.75827,0.046062488,0.111713,0.067044996
t_228,-88.38104,13.19919,0.045048725,0.09460038,0.049165845
t_2280,-89.56682,13.75827,0.04918339,0.119393244,0.06990167
t_2281,-89.60275,13.75827,0.044478305,0.106897265,0.06436143
t_2282,-89.56682,13.77572,0.04838856,0.11754016,0.069299236
t_2283,-89.58479,13.77572,0.044119116,0.1078043,0.06649975
t_2284,-89.60275,13.77572,0.040944725,0.100068465,0.050592124
t_2285,-89.60275,13.79317,0.037454713,0.09290178,0.050137028
t_2286,-89.56682,13.79317,0.04677601,0.11416458,0.06860184
t_2287,-88.45291,13.51383,0.06221637,0.15927912,0.08996164
t_2288,-88.43494,13.5313,0.06500052,0.1616313,0.08805507
t_2289,-88.47088,13.5313,0.06326459,0.16720538,0.07629369
t_229,-88.41698,13.21668,0.048167557,0.10200299,0.052874234
t_2290,-88.45291,13.5313,0.06574668,0.16702072,0.092059806
t_2291,-88.45291,13.54877,0.07292543,0.1791089,0.09405182
t_2292,-88.43494,13.54877,0.07438525,0.17504632,0.08983221
t_2293,-88.47088,13.54877,0.06935631,0.17953163,0.09855115
t_2294,-88.45291,13.56623,0.07669797,0.18569073,0.095909484
t_2295,-88.47088,13.56623,0.07601269,0.1912105,0.10064872
t_2296,-88.43494,13.56623,0.065038346,0.1653247,0.091482975
t_2297,-88.52477,13.5313,0.07132423,0.1957169,0.08766876
t_2298,-88.50681,13.5313,0.06579018,0.18064159,0.08365695
t_2299,-88.54274,13.5313,0.07060939,0.19986609,0.09191037
t_23,-87.94985,13.1642,0.023341574,0.046838198,0.026842972
t_230,-88.39901,13.21668,0.046667166,0.0990295,0.05169368
t_2300,-88.54274,13.54877,0.08127398,0.222226,0.11970419
t_2301,-88.52477,13.54877,0.08279918,0.21693377,0.11390761
t_2302,-88.48884,13.54877,0.07126723,0.18776257,0.10334647
t_2303,-88.50681,13.54877,0.07743197,0.20285155,0.10846159
t_2304,-88.48884,13.56623,0.080541976,0.203219,0.105722934
t_2305,-88.50681,13.56623,0.0888816,0.21907505,0.11116353
t_2306,-88.52477,13.56623,0.08663808,0.22574882,0.116989866
t_2307,-88.56071,13.5313,0.07944574,0.22167817,0.096378654
t_2308,-88.57867,13.5313,0.08617616,0.2394534,0.10106267
t_2309,-88.57867,13.54877,0.09250979,0.25463405,0.1323596
t_231,-88.38104,13.21668,0.04477134,0.09552159,0.05051941
t_2310,-88.56071,13.54877,0.083810166,0.23369671,0.09969757
t_2311,-88.57867,13.56623,0.10020472,0.27027822,0.13702147
t_2312,-88.56071,13.56623,0.08799726,0.24514557,0.102905996
t_2313,-88.57867,13.5837,0.11560845,0.28560433,0.14147094
t_2314,-88.56071,13.5837,0.097642794,0.26253855,0.13373831
t_2315,-88.57867,13.60116,0.1153449,0.2945742,0.14558809
t_2316,-88.56071,13.60116,0.10097201,0.271368,0.13725354
t_2317,-88.54274,13.56623,0.08620849,0.23380029,0.12323208
t_2318,-88.50681,13.5837,0.08524646,0.21948609,0.11366749
t_2319,-88.54274,13.5837,0.0915649,0.24510323,0.12654376
t_232,-88.34511,13.18169,0.04100965,0.08632906,0.045790106
t_2320,-88.48884,13.5837,0.083373815,0.20930056,0.10791362
t_2321,-88.52477,13.5837,0.0877479,0.2310955,0.119863495
t_2322,-88.48884,13.60116,0.08323243,0.211934,0.10987471
t_2323,-88.54274,13.60116,0.09858375,0.2566007,0.12955934
t_2324,-88.50681,13.60116,0.085450344,0.22288449,0.11592011
t_2325,-88.52477,13.60116,0.091433086,0.23889373,0.12246331
t_2326,-88.54274,13.61862,0.101302765,0.26310098,0.13220179
t_2327,-88.43494,13.5837,0.07003203,0.17417675,0.09298576
t_2328,-88.45291,13.5837,0.073291056,0.18398662,0.09760686
t_2329,-88.47088,13.5837,0.077277675,0.19522734,0.10257329
t_233,-88.32715,13.18169,0.038253788,0.08160913,0.044773914
t_2330,-88.43494,13.60116,0.07101217,0.1770455,0.094315656
t_2331,-88.45291,13.60116,0.07378019,0.18646696,0.09911402
t_2332,-88.47088,13.60116,0.07749453,0.19770367,0.1042887
t_2333,-88.47088,13.61862,0.08108211,0.20386843,0.10576312
t_2334,-88.43494,13.61862,0.071447104,0.17897418,0.09545152
t_2335,-88.45291,13.61862,0.07722447,0.19232517,0.1004051
t_2336,-88.45291,13.63608,0.085020944,0.20075141,0.10145545
t_2337,-88.50681,13.61862,0.09107142,0.23147875,0.117872365
t_2338,-88.48884,13.61862,0.08600413,0.21722846,0.1115668
t_2339,-88.52477,13.61862,0.09312075,0.24402826,0.124727994
t_234,-88.36308,13.19919,0.042271383,0.090004966,0.048069905
t_2340,-88.48884,13.63608,0.08785988,0.22103873,0.11295179
t_2341,-88.50681,13.63608,0.089184605,0.23211767,0.119476356
t_2342,-88.52477,13.63608,0.09682797,0.25029498,0.12659685
t_2343,-88.54274,13.63608,0.096763805,0.26264295,0.13439362
t_2344,-88.54274,13.65354,0.10316252,0.2711211,0.1360642
t_2345,-88.50681,13.65354,0.08528909,0.22918311,0.12068967
t_2346,-88.48884,13.65354,0.08083634,0.21447046,0.11399635
t_2347,-88.56071,13.61862,0.10527563,0.28014377,0.14035505
t_2348,-88.57867,13.61862,0.08889433,0.2697201,0.11822886
t_2349,-88.57867,13.63608,0.09067321,0.27650777,0.120666705
t_235,-88.34511,13.19919,0.04326172,0.090325356,0.04698256
t_2350,-88.56071,13.63608,0.09838171,0.27745205,0.14294319
t_2351,-88.56071,13.65354,0.10752277,0.28984538,0.14492549
t_2352,-88.57867,13.65354,0.10912334,0.3081263,0.15469828
t_2353,-88.57867,13.671,0.12609467,0.31741428,0.15625907
t_2354,-88.56071,13.671,0.13111354,0.28081325,0.14784245
t_2355,-88.56071,13.68846,0.11749559,0.29725438,0.1467886
t_2356,-88.57867,13.68846,0.120801896,0.31942752,0.15693703
t_2357,-88.43494,13.63608,0.07038125,0.17859654,0.09637333
t_2358,-88.47088,13.63608,0.08370036,0.20824608,0.10696603
t_2359,-88.45291,13.65354,0.069074824,0.18305306,0.1022439
t_236,-88.32715,13.19919,0.04250826,0.08838713,0.045907304
t_2360,-88.47088,13.65354,0.07442898,0.197756,0.107870966
t_2361,-88.43494,13.65354,0.067220174,0.17459765,0.09706398
t_2362,-88.43494,13.671,0.07964741,0.19070868,0.09751018
t_2363,-88.45291,13.671,0.088224545,0.20452361,0.10389039
t_2364,-88.47088,13.671,0.091810614,0.21606955,0.109656684
t_2365,-88.43494,13.68846,0.07647653,0.18789487,0.0977031
t_2366,-88.45291,13.68846,0.091141075,0.20557123,0.10411324
t_2367,-88.52477,13.65354,0.08758264,0.24205385,0.12801544
t_2368,-88.48884,13.671,0.08699253,0.22278637,0.11467398
t_2369,-88.52477,13.671,0.08799967,0.24386966,0.1289397
t_237,-88.34511,13.21668,0.041559193,0.0891312,0.048202325
t_2370,-88.50681,13.671,0.08972017,0.2356335,0.12147831
t_2371,-88.54274,13.671,0.10586907,0.274766,0.13715571
t_2372,-88.54274,13.68846,0.112858586,0.2774018,0.13762836
t_2373,-88.48884,13.68846,0.101559624,0.22942741,0.11623849
t_2374,-88.50681,13.68846,0.08227656,0.22634766,0.09649959
t_2375,-88.52477,13.68846,0.09556738,0.25358188,0.12933955
t_2376,-88.50681,13.70591,0.10341256,0.2437871,0.12304876
t_2377,-88.47088,13.68846,0.098612055,0.21630517,0.10991278
t_2378,-88.43494,13.70591,0.06777296,0.17608318,0.09763896
t_2379,-88.47088,13.70591,0.08276101,0.20967034,0.108624876
t_238,-88.32715,13.21668,0.037489034,0.08214061,0.046549626
t_2380,-88.45291,13.70591,0.07040779,0.18591508,0.102900416
t_2381,-88.45291,13.72337,0.06821423,0.18192014,0.08122255
t_2382,-88.47088,13.72337,0.0823651,0.20865095,0.10820256
t_2383,-88.43494,13.72337,0.06963472,0.17858799,0.09731898
t_2384,-88.45291,13.74082,0.07513191,0.1916408,0.10188298
t_2385,-88.43494,13.74082,0.06685985,0.17369238,0.096749924
t_2386,-88.47088,13.74082,0.08165034,0.20682794,0.107454084
t_2387,-88.30918,13.671,0.043980632,0.110132776,0.05560543
t_2388,-88.27325,13.671,0.04010441,0.098892204,0.05112484
t_2389,-88.29121,13.671,0.039071813,0.09853332,0.053292654
t_239,-88.36308,13.21668,0.042523682,0.09145789,0.04935516
t_2390,-88.30918,13.68846,0.043962903,0.11015802,0.055673964
t_2391,-88.29121,13.68846,0.046951625,0.113512464,0.06735399
t_2392,-88.27325,13.68846,0.046740066,0.11099048,0.0646102
t_2393,-88.27325,13.70591,0.046988666,0.111389026,0.064588554
t_2394,-88.29121,13.70591,0.045015294,0.11004333,0.06732988
t_2395,-88.30918,13.70591,0.05484377,0.12865658,0.070254855
t_2396,-88.30918,13.72337,0.046138182,0.1141429,0.07011476
t_2397,-88.38104,13.68846,0.05788588,0.14658931,0.08420369
t_2398,-88.41698,13.70591,0.06624712,0.16856226,0.09279237
t_2399,-88.38104,13.70591,0.060797587,0.15127812,0.08416048
t_24,-87.93189,13.1642,0.025816156,0.050297912,0.026225327
t_240,-88.32715,13.23417,0.03808776,0.08394105,0.04771748
t_2400,-88.39901,13.70591,0.066718616,0.16432996,0.088311344
t_2401,-88.41698,13.72337,0.07121733,0.17512427,0.09251161
t_2402,-88.39901,13.72337,0.06567406,0.16260475,0.08806382
t_2403,-88.38104,13.72337,0.060954005,0.15130074,0.083941296
t_2404,-88.41698,13.74082,0.069607966,0.17246906,0.092011526
t_2405,-88.38104,13.74082,0.0564401,0.14351691,0.083549805
t_2406,-88.39901,13.74082,0.06559448,0.16200642,0.08762232
t_2407,-88.34511,13.70591,0.050790355,0.12772268,0.076722085
t_2408,-88.32715,13.70591,0.047903586,0.119837515,0.05812791
t_2409,-88.36308,13.72337,0.05802621,0.14298601,0.08011362
t_241,-88.34511,13.23417,0.04583563,0.09582403,0.04944935
t_2410,-88.34511,13.72337,0.05304431,0.13155419,0.07654811
t_2411,-88.32715,13.72337,0.052382585,0.12757227,0.07322374
t_2412,-88.32715,13.74082,0.047842976,0.11939668,0.05778309
t_2413,-88.36308,13.74082,0.051818054,0.13203718,0.06318616
t_2414,-88.34511,13.74082,0.05326941,0.13166949,0.07623657
t_2415,-88.34511,13.75827,0.05474344,0.13371359,0.0757915
t_2416,-88.36308,13.75827,0.050668143,0.12950467,0.062792145
t_2417,-88.29121,13.72337,0.046110004,0.111917414,0.06720357
t_2418,-88.27325,13.72337,0.043068435,0.10444036,0.06447432
t_2419,-88.30918,13.74082,0.045394525,0.112580426,0.055342454
t_242,-88.29121,13.19919,0.030504744,0.06822327,0.04331851
t_2420,-88.29121,13.74082,0.0420898,0.10431611,0.05305572
t_2421,-88.27325,13.74082,0.044638876,0.107112035,0.064268775
t_2422,-88.29121,13.75827,0.043769117,0.10726594,0.06665124
t_2423,-88.30918,13.75827,0.04794692,0.11693227,0.06950327
t_2424,-88.27325,13.75827,0.04482391,0.107215874,0.063973956
t_2425,-88.29121,13.77572,0.046765726,0.112314284,0.066231035
t_2426,-88.30918,13.77572,0.048883732,0.118179835,0.069038734
t_2427,-88.32715,13.75827,0.050959468,0.12460498,0.07254465
t_2428,-88.32715,13.77572,0.04803531,0.11905115,0.072029576
t_2429,-88.34511,13.77572,0.053942326,0.13189569,0.075218625
t_243,-88.27325,13.19919,0.028200466,0.06347059,0.042299643
t_2430,-88.36308,13.77572,0.057263676,0.14036721,0.0786283
t_2431,-88.34511,13.79317,0.054606896,0.13233791,0.074525096
t_2432,-88.32715,13.79317,0.045370303,0.11363806,0.056563802
t_2433,-88.36308,13.79317,0.054919343,0.13586318,0.07785558
t_2434,-88.32715,13.81062,0.04913623,0.119940884,0.07067827
t_2435,-88.34511,13.81062,0.049022,0.12214679,0.07371926
t_2436,-88.36308,13.81062,0.054341048,0.1341029,0.07695941
t_2437,-88.41698,13.75827,0.06850083,0.17016222,0.09130099
t_2438,-88.39901,13.75827,0.060428057,0.15345605,0.08699404
t_2439,-88.38104,13.75827,0.056974277,0.14393817,0.0829919
t_244,-88.27325,13.21668,0.026817933,0.061344184,0.03428077
t_2440,-88.39901,13.77572,0.060548194,0.15287624,0.08618908
t_2441,-88.41698,13.77572,0.061046816,0.1577324,0.090392366
t_2442,-88.38104,13.77572,0.06727965,0.157884,0.08227589
t_2443,-88.38104,13.79317,0.055429738,0.13987878,0.08141207
t_2444,-88.41698,13.79317,0.057256218,0.15000398,0.07073999
t_2445,-88.39901,13.79317,0.056203343,0.14456105,0.067507245
t_2446,-88.38104,13.81062,0.05482559,0.13795891,0.08041233
t_2447,-88.27325,13.77572,0.043371722,0.104363024,0.06359277
t_2448,-88.29121,13.79317,0.04264818,0.104528,0.052060544
t_2449,-88.30918,13.79317,0.046525694,0.113621235,0.06847477
t_245,-88.29121,13.21668,0.031026138,0.06974171,0.044347726
t_2450,-88.27325,13.79317,0.042835858,0.103066415,0.063128896
t_2451,-88.27325,13.81062,0.042999983,0.10297457,0.062586695
t_2452,-88.29121,13.81062,0.041960504,0.10282877,0.051588222
t_2453,-88.30918,13.81062,0.04183472,0.10437699,0.05372176
t_2454,-88.29121,13.82806,0.03906999,0.09681048,0.051053062
t_2455,-88.30918,13.82806,0.04126444,0.102779135,0.053132623
t_2456,-88.27325,13.82806,0.039074127,0.09527595,0.049090922
t_2457,-88.41698,13.81062,0.06123495,0.15579623,0.08804377
t_2458,-88.39901,13.81062,0.058767337,0.14796755,0.08410081
t_2459,-88.39901,13.82806,0.05305926,0.1368224,0.06562851
t_246,-88.30918,13.21668,0.0323706,0.072780564,0.045439776
t_2460,-88.38104,13.82806,0.053422924,0.13454376,0.07929043
t_2461,-88.41698,13.82806,0.062757336,0.15680484,0.08664076
t_2462,-88.39901,13.84551,0.057665907,0.1436993,0.08147708
t_2463,-88.38104,13.84551,0.050173584,0.12763907,0.061834633
t_2464,-88.41698,13.84551,0.0557887,0.14371976,0.06741998
t_2465,-88.39901,13.86295,0.054104563,0.13635091,0.08000563
t_2466,-88.38104,13.86295,0.05956167,0.14188296,0.076733306
t_2467,-88.36308,13.82806,0.05650329,0.13663048,0.0759514
t_2468,-88.34511,13.82806,0.04790126,0.11940288,0.07281096
t_2469,-88.32715,13.82806,0.0449502,0.11174336,0.055337828
t_247,-88.29121,13.23417,0.029465307,0.067434944,0.035959058
t_2470,-88.32715,13.84551,0.050044034,0.12004864,0.068950176
t_2471,-88.36308,13.84551,0.051312387,0.12712395,0.07484208
t_2472,-88.34511,13.84551,0.04348324,0.110254236,0.056883816
t_2473,-88.34511,13.86295,0.050192695,0.121786304,0.07072508
t_2474,-88.36308,13.86295,0.04897025,0.12199497,0.0736448
t_2475,-88.32715,13.86295,0.050540008,0.12000831,0.06796636
t_2476,-88.34511,13.88039,0.050546136,0.121399306,0.0695689
t_2477,-88.30918,13.84551,0.042925432,0.10541232,0.052480202
t_2478,-88.27325,13.84551,0.03694061,0.09069866,0.048549425
t_2479,-88.29121,13.84551,0.040298913,0.09872818,0.05045938
t_248,-88.30918,13.23417,0.031145899,0.07118988,0.046545286
t_2480,-88.30918,13.86295,0.05463515,0.12343723,0.06535511
t_2481,-88.29121,13.86295,0.052991338,0.11877658,0.06357864
t_2482,-88.27325,13.86295,0.041953534,0.09965234,0.06054245
t_2483,-88.27325,13.88039,0.03784483,0.09152701,0.0473238
t_2484,-88.29121,13.88039,0.039189763,0.09552045,0.049119223
t_2485,-88.30918,13.88039,0.04437511,0.10674002,0.06439624
t_2486,-88.27325,13.89784,0.041429535,0.097554415,0.05888814
t_2487,-88.25528,13.671,0.03939719,0.09589176,0.04908726
t_2488,-88.21935,13.671,0.035578962,0.08567706,0.045364697
t_2489,-88.23731,13.671,0.03923564,0.094030015,0.059546735
t_249,-88.27325,13.23417,0.029099125,0.06616,0.04426566
t_2490,-88.23731,13.68846,0.0403813,0.096176624,0.059605934
t_2491,-88.21935,13.68846,0.038292162,0.09084396,0.057321772
t_2492,-88.25528,13.68846,0.041581217,0.1000191,0.062031653
t_2493,-88.23731,13.70591,0.037367858,0.09051718,0.04720314
t_2494,-88.25528,13.70591,0.040082846,0.097222105,0.049123168
t_2495,-88.21935,13.70591,0.035999745,0.08651258,0.04539507
t_2496,-88.25528,13.72337,0.043114264,0.1026882,0.06190858
t_2497,-88.09358,13.68846,0.027490504,0.063196726,0.035203964
t_2498,-88.12952,13.70591,0.037825905,0.08346337,0.047636352
t_2499,-88.09358,13.70591,0.02766395,0.063526064,0.035197463
t_25,-87.96782,13.1642,0.023539482,0.047492627,0.027176326
t_250,-88.30918,13.25166,0.0335211,0.076163515,0.047669634
t_2500,-88.11155,13.70591,0.038006872,0.08254256,0.045993738
t_2501,-88.11155,13.72337,0.03605498,0.07939991,0.045942273
t_2502,-88.09358,13.72337,0.030044278,0.06797523,0.044385064
t_2503,-88.12952,13.72337,0.029372701,0.06838179,0.037691116
t_2504,-88.12952,13.74082,0.030902432,0.0712462,0.047479264
t_2505,-88.09358,13.74082,0.03141203,0.070405826,0.044298477
t_2506,-88.11155,13.74082,0.031211168,0.07092272,0.045848694
t_2507,-88.18342,13.70591,0.03430355,0.0808207,0.042076185
t_2508,-88.16545,13.70591,0.034177322,0.07945676,0.05119004
t_2509,-88.20138,13.70591,0.031929355,0.07730172,0.0436881
t_251,-88.27325,13.25166,0.027604649,0.06381709,0.035860073
t_2510,-88.14748,13.70591,0.030718146,0.07189968,0.039105117
t_2511,-88.16545,13.72337,0.03329639,0.077774554,0.051124156
t_2512,-88.18342,13.72337,0.031881694,0.0761044,0.0420193
t_2513,-88.14748,13.72337,0.03235391,0.07497596,0.04930501
t_2514,-88.20138,13.72337,0.035592373,0.08440871,0.043625966
t_2515,-88.16545,13.74082,0.03205539,0.07534904,0.040403623
t_2516,-88.14748,13.74082,0.027903926,0.06626984,0.038970113
t_2517,-88.21935,13.72337,0.033478566,0.08150711,0.04532706
t_2518,-88.23731,13.72337,0.035210103,0.08622561,0.047128525
t_2519,-88.23731,13.74082,0.038632397,0.092759416,0.046993967
t_252,-88.39901,13.23417,0.048212286,0.10234484,0.053159196
t_2520,-88.25528,13.74082,0.038980097,0.09493826,0.04889328
t_2521,-88.21935,13.74082,0.033776194,0.08201805,0.04520427
t_2522,-88.25528,13.75827,0.038943384,0.09469909,0.048681065
t_2523,-88.21935,13.75827,0.031547576,0.077285215,0.045027707
t_2524,-88.23731,13.75827,0.036909945,0.08932621,0.04680064
t_2525,-88.21935,13.77572,0.033463776,0.08111698,0.044798836
t_2526,-88.25528,13.77572,0.039454363,0.09544962,0.04840643
t_2527,-88.20138,13.74082,0.034010943,0.08129701,0.043513663
t_2528,-88.18342,13.74082,0.036047444,0.08393858,0.052914426
t_2529,-88.14748,13.75827,0.029771013,0.069892585,0.038844604
t_253,-88.41698,13.23417,0.05176812,0.10753427,0.05807373
t_2530,-88.18342,13.75827,0.029197577,0.07047272,0.0417681
t_2531,-88.20138,13.75827,0.030336406,0.07375965,0.043352053
t_2532,-88.16545,13.75827,0.031625446,0.07442827,0.04026735
t_2533,-88.20138,13.77572,0.037861336,0.08820491,0.054462172
t_2534,-88.16545,13.77572,0.029109528,0.069362864,0.040090322
t_2535,-88.14748,13.77572,0.027408939,0.06509788,0.03868146
t_2536,-88.18342,13.77572,0.029809987,0.0716853,0.04157564
t_2537,-88.12952,13.75827,0.027183134,0.063961394,0.037495058
t_2538,-88.11155,13.75827,0.032074742,0.0724123,0.045713555
t_2539,-88.09358,13.75827,0.027886743,0.06382488,0.03499208
t_254,-88.38104,13.23417,0.041869916,0.09260457,0.051340956
t_2540,-88.11155,13.77572,0.031299084,0.07090861,0.04553768
t_2541,-88.09358,13.77572,0.0308405,0.06921662,0.04401042
t_2542,-88.12952,13.77572,0.031657163,0.072467566,0.047142904
t_2543,-88.12952,13.79317,0.037219465,0.08196797,0.046909973
t_2544,-88.11155,13.79317,0.031387214,0.07094676,0.045322113
t_2545,-88.09358,13.79317,0.030441135,0.068383686,0.043810595
t_2546,-88.14748,13.81062,0.03293969,0.07547445,0.048281997
t_2547,-88.23731,13.77572,0.037432354,0.0901375,0.04655023
t_2548,-88.25528,13.79317,0.041779626,0.099442676,0.060685046
t_2549,-88.23731,13.79317,0.03757052,0.090162426,0.04624489
t_255,-88.39901,13.25166,0.0502374,0.10622506,0.054665223
t_2550,-88.21935,13.79317,0.031595685,0.07714263,0.044519506
t_2551,-88.25528,13.81062,0.03775809,0.091637015,0.047680367
t_2552,-88.23731,13.81062,0.032171313,0.07911256,0.045887183
t_2553,-88.21935,13.81062,0.03094267,0.07552061,0.044191945
t_2554,-88.25528,13.82806,0.035640802,0.08716013,0.04723554
t_2555,-88.21935,13.82806,0.036724754,0.08667738,0.055316165
t_2556,-88.23731,13.82806,0.036727246,0.08796951,0.04548027
