# 20010213_M6.6_SanVicente median gmf, Stations:None, gmlt:MARN, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRhyp2014,BooreAtkinson2011,CauzziEtAl2014
t_2163,-89.33326,13.68846,0.07062493,0.11597007,0.10114588
t_2164,-89.38716,13.68846,0.068459,0.11562037,0.093321994
t_2165,-89.33326,13.70591,0.077140056,0.12562083,0.10843151
t_2166,-89.38716,13.70591,0.059033673,0.1001246,0.0823477
t_2167,-89.44106,13.68846,0.04694982,0.08246459,0.06556104
t_2168,-89.44106,13.70591,0.053126123,0.09251244,0.07197596
t_2169,-89.40512,13.70591,0.06582948,0.11275789,0.088836946
t_217,-88.27325,13.1642,0.025213404,0.044278923,0.030703094
t_2170,-89.42309,13.70591,0.05662646,0.09766608,0.07695801
t_2171,-89.44106,13.72337,0.05405331,0.09416327,0.07279426
t_2172,-89.42309,13.72337,0.06566138,0.11518144,0.087825954
t_2173,-89.40512,13.72337,0.06441946,0.11021376,0.08683353
t_2174,-89.44106,13.74082,0.0559064,0.09751196,0.074566536
t_2175,-89.40512,13.74082,0.071433455,0.12674695,0.09706057
t_2176,-89.42309,13.74082,0.06912947,0.12667595,0.09431807
t_2177,-89.36919,13.70591,0.07301094,0.12201153,0.10013077
t_2178,-89.35123,13.70591,0.07612537,0.12549195,0.10544821
t_2179,-89.33326,13.72337,0.075350575,0.12282783,0.10568707
t_218,-88.29121,13.18169,0.032545455,0.059258007,0.03827435
t_2180,-89.38716,13.72337,0.07298197,0.12512226,0.09917319
t_2181,-89.35123,13.72337,0.07743417,0.12790172,0.10671679
t_2182,-89.36919,13.72337,0.07713514,0.13063782,0.105772525
t_2183,-89.33326,13.74082,0.07074931,0.115789585,0.09951071
t_2184,-89.36919,13.74082,0.076312244,0.12911296,0.10404182
t_2185,-89.38716,13.74082,0.07324442,0.12618417,0.09931069
t_2186,-89.35123,13.74082,0.075229,0.124028675,0.10316344
t_2187,-89.53089,13.56623,0.043473985,0.07824506,0.056259733
t_2188,-89.51292,13.56623,0.040509105,0.072122835,0.0538125
t_2189,-89.54885,13.56623,0.037522364,0.06759745,0.049547046
t_219,-88.27325,13.18169,0.030606283,0.05524577,0.036169905
t_2190,-89.54885,13.5837,0.04385221,0.0798865,0.05639087
t_2191,-89.51292,13.5837,0.0516953,0.094562136,0.066492215
t_2192,-89.53089,13.5837,0.044752628,0.080822416,0.057901766
t_2193,-89.54885,13.60116,0.04444042,0.08114428,0.057247497
t_2194,-89.51292,13.60116,0.042451404,0.07585842,0.05638596
t_2195,-89.53089,13.60116,0.041697476,0.075033225,0.054919045
t_2196,-89.51292,13.61862,0.044278808,0.07930255,0.05851606
t_2197,-89.49496,13.60116,0.04665169,0.082889766,0.061519153
t_2198,-89.45902,13.60116,0.052978627,0.09269937,0.06994718
t_2199,-89.45902,13.61862,0.045070536,0.079292275,0.061935138
t_22,-88.03968,13.21668,0.020100255,0.035591464,0.02488978
t_220,-88.30918,13.18169,0.035936095,0.07248502,0.04264868
t_2200,-89.47699,13.61862,0.05337386,0.09479156,0.06995406
t_2201,-89.49496,13.61862,0.04229801,0.075184114,0.05722521
t_2202,-89.47699,13.63608,0.049315013,0.08715369,0.065670244
t_2203,-89.49496,13.63608,0.045954604,0.08179382,0.061240945
t_2204,-89.45902,13.63608,0.049829748,0.08730249,0.06715452
t_2205,-89.45902,13.65354,0.04736187,0.083156,0.06472178
t_2206,-89.49496,13.65354,0.04447664,0.07920591,0.05982509
t_2207,-89.53089,13.61862,0.04336502,0.07825408,0.056861244
t_2208,-89.54885,13.61862,0.040437166,0.07329126,0.053158354
t_2209,-89.54885,13.63608,0.042897046,0.078104444,0.055880543
t_221,-88.30918,13.19919,0.032264642,0.05790536,0.03816715
t_2210,-89.51292,13.63608,0.039801218,0.071424566,0.054061368
t_2211,-89.53089,13.63608,0.042197634,0.076112725,0.055790227
t_2212,-89.53089,13.65354,0.04278537,0.07727055,0.05651234
t_2213,-89.51292,13.65354,0.04612717,0.08290584,0.060778234
t_2214,-89.54885,13.65354,0.043295335,0.07893918,0.0564031
t_2215,-89.54885,13.671,0.046190534,0.085010596,0.05968583
t_2216,-89.49496,13.671,0.057176363,0.10636076,0.07529404
t_2217,-89.58479,13.61862,0.039634023,0.0728686,0.051191498
t_2218,-89.56682,13.63608,0.04066052,0.07435119,0.052923236
t_2219,-89.60275,13.63608,0.03365608,0.061698347,0.04462344
t_222,-88.39901,13.1642,0.030085053,0.051546738,0.035766564
t_2220,-89.58479,13.63608,0.034914453,0.06377184,0.046433218
t_2221,-89.56682,13.65354,0.039509892,0.07214664,0.051803157
t_2222,-89.58479,13.65354,0.038387086,0.0704671,0.05006762
t_2223,-89.60275,13.65354,0.03174465,0.058429237,0.042774513
t_2224,-89.60275,13.671,0.035522576,0.06533951,0.04662271
t_2225,-89.58479,13.671,0.035097696,0.06418981,0.04673029
t_2226,-89.56682,13.671,0.03911595,0.07142209,0.051439703
t_2227,-89.47699,13.65354,0.043622226,0.07740036,0.059856042
t_2228,-89.47699,13.671,0.04221647,0.07532108,0.058506012
t_2229,-89.45902,13.671,0.04345988,0.07720099,0.060811915
t_223,-88.39901,13.18169,0.041626092,0.09441095,0.050709687
t_2230,-89.49496,13.68846,0.046153925,0.082309924,0.06167494
t_2231,-89.47699,13.68846,0.045376588,0.08034911,0.061748005
t_2232,-89.45902,13.68846,0.05498097,0.096818365,0.07311616
t_2233,-89.47699,13.70591,0.049423955,0.08756316,0.06598147
t_2234,-89.45902,13.70591,0.055611975,0.09810342,0.0737756
t_2235,-89.49496,13.70591,0.046081927,0.08221074,0.06154276
t_2236,-89.47699,13.72337,0.04923045,0.08725578,0.065633565
t_2237,-89.53089,13.671,0.04513938,0.081843376,0.05908023
t_2238,-89.51292,13.671,0.041207515,0.073903404,0.055671368
t_2239,-89.54885,13.68846,0.046463367,0.085651875,0.060018156
t_224,-88.38104,13.18169,0.030035399,0.051839948,0.03597828
t_2240,-89.53089,13.68846,0.044309404,0.08025264,0.058195245
t_2241,-89.51292,13.68846,0.044023667,0.07904258,0.058618553
t_2242,-89.54885,13.70591,0.043672424,0.07979583,0.05683904
t_2243,-89.51292,13.70591,0.04357221,0.07823915,0.058096327
t_2244,-89.53089,13.70591,0.03936281,0.07103779,0.05297863
t_2245,-89.53089,13.72337,0.03825149,0.06910674,0.05175765
t_2246,-89.54885,13.72337,0.04274377,0.07798668,0.0557611
t_2247,-89.56682,13.68846,0.03770338,0.06875809,0.04998894
t_2248,-89.58479,13.68846,0.039879713,0.07349946,0.051683158
t_2249,-89.60275,13.68846,0.03869648,0.07168053,0.04992546
t_225,-88.41698,13.18169,0.0425074,0.0933253,0.051236846
t_2250,-89.60275,13.70591,0.043260638,0.08205986,0.055141743
t_2251,-89.56682,13.70591,0.045800824,0.085514456,0.058818713
t_2252,-89.58479,13.70591,0.03411466,0.062379014,0.04570815
t_2253,-89.56682,13.72337,0.044331025,0.08219164,0.056999177
t_2254,-89.58479,13.72337,0.046490468,0.08941842,0.05966161
t_2255,-89.60275,13.72337,0.03871342,0.071776524,0.049868993
t_2256,-89.56682,13.74082,0.043443438,0.080309436,0.05588739
t_2257,-89.49496,13.72337,0.044272084,0.078977,0.059517547
t_2258,-89.45902,13.72337,0.055097256,0.097191036,0.073022164
t_2259,-89.47699,13.74082,0.046681248,0.0826921,0.0627089
t_226,-88.39901,13.19919,0.042485442,0.09487487,0.0517834
t_2260,-89.45902,13.74082,0.0504692,0.088703685,0.06764769
t_2261,-89.49496,13.74082,0.047633052,0.08515246,0.062900074
t_2262,-89.49496,13.75827,0.052756533,0.09567275,0.068558924
t_2263,-89.45902,13.75827,0.06313725,0.12125306,0.08527737
t_2264,-89.47699,13.75827,0.054978773,0.09879418,0.071771525
t_2265,-89.47699,13.77572,0.054268625,0.09739672,0.07059143
t_2266,-89.45902,13.77572,0.062790655,0.12181245,0.084747374
t_2267,-89.51292,13.72337,0.04361354,0.078348696,0.05803627
t_2268,-89.54885,13.74082,0.04976283,0.09441128,0.06424555
t_2269,-89.53089,13.74082,0.047756974,0.08747544,0.061784316
t_227,-88.41698,13.19919,0.043476287,0.09527726,0.0526757
t_2270,-89.51292,13.74082,0.04304875,0.07732655,0.057288706
t_2271,-89.51292,13.75827,0.050896015,0.09318295,0.065852344
t_2272,-89.54885,13.75827,0.042543862,0.07766055,0.055271924
t_2273,-89.53089,13.75827,0.04805953,0.088254094,0.061983783
t_2274,-89.51292,13.77572,0.05146984,0.09477414,0.06640336
t_2275,-89.53089,13.77572,0.0467029,0.08537311,0.060189243
t_2276,-89.54885,13.77572,0.04516206,0.083169505,0.057976265
t_2277,-89.60275,13.74082,0.04082687,0.0763746,0.05210762
t_2278,-89.58479,13.74082,0.042348895,0.078865185,0.054221667
t_2279,-89.58479,13.75827,0.038813293,0.07146654,0.050257634
t_228,-88.38104,13.19919,0.04128768,0.08969896,0.049906645
t_2280,-89.56682,13.75827,0.041343503,0.07595504,0.053447247
t_2281,-89.60275,13.75827,0.037593033,0.06953578,0.04849729
t_2282,-89.56682,13.77572,0.04077711,0.074834555,0.052672695
t_2283,-89.58479,13.77572,0.03722485,0.068332754,0.048457213
t_2284,-89.60275,13.77572,0.034597274,0.06361757,0.045282148
t_2285,-89.60275,13.79317,0.03160816,0.05799218,0.04211655
t_2286,-89.56682,13.79317,0.039515037,0.07232612,0.051143464
t_2287,-88.45291,13.51383,0.054876104,0.0944947,0.072029784
t_2288,-88.43494,13.5313,0.056783702,0.09951632,0.07415907
t_2289,-88.47088,13.5313,0.055231947,0.0941125,0.073967926
t_229,-88.41698,13.21668,0.044342328,0.09486622,0.05364679
t_2290,-88.45291,13.5313,0.057515122,0.09932242,0.075641006
t_2291,-88.45291,13.54877,0.06303616,0.110465646,0.08310415
t_2292,-88.43494,13.54877,0.06336256,0.11548535,0.084138
t_2293,-88.47088,13.54877,0.060175583,0.10270189,0.08013694
t_2294,-88.45291,13.56623,0.06543154,0.115921445,0.087077335
t_2295,-88.47088,13.56623,0.065327846,0.11242632,0.08702287
t_2296,-88.43494,13.56623,0.055924438,0.09765018,0.074096866
t_2297,-88.52477,13.5313,0.06271406,0.10318439,0.08517909
t_2298,-88.50681,13.5313,0.05748516,0.09602221,0.07843826
t_2299,-88.54274,13.5313,0.061985966,0.10137208,0.08570479
t_23,-87.94985,13.1642,0.021810504,0.03942796,0.025965124
t_230,-88.39901,13.21668,0.043079082,0.09080956,0.051904604
t_2300,-88.54274,13.54877,0.07110735,0.11524896,0.09699147
t_2301,-88.52477,13.54877,0.07238658,0.11902415,0.09739429
t_2302,-88.48884,13.54877,0.06186928,0.104281284,0.083023004
t_2303,-88.50681,13.54877,0.067461334,0.11235832,0.0904911
t_2304,-88.48884,13.56623,0.06923935,0.11786851,0.09278553
t_2305,-88.50681,13.56623,0.075986795,0.129606,0.10319402
t_2306,-88.52477,13.56623,0.074833296,0.12339628,0.10152813
t_2307,-88.56071,13.5313,0.070700906,0.11295165,0.09629188
t_2308,-88.57867,13.5313,0.077522695,0.121486455,0.10509669
t_2309,-88.57867,13.54877,0.08207275,0.12878968,0.112399556
t_231,-88.38104,13.21668,0.04163644,0.084937535,0.049780913
t_2310,-88.56071,13.54877,0.073578335,0.117709786,0.10116944
t_2311,-88.57867,13.56623,0.08764759,0.13795057,0.12130442
t_2312,-88.56071,13.56623,0.07620312,0.12209027,0.10575195
t_2313,-88.57867,13.5837,0.097925514,0.1599541,0.14091584
t_2314,-88.56071,13.5837,0.0837257,0.13414337,0.11639754
t_2315,-88.57867,13.60116,0.097238116,0.15635668,0.1393392
t_2316,-88.56071,13.60116,0.085417174,0.13712281,0.11979051
t_2317,-88.54274,13.56623,0.07455579,0.12093984,0.10230123
t_2318,-88.50681,13.5837,0.07268514,0.121798985,0.09866169
t_2319,-88.54274,13.5837,0.07828566,0.12720533,0.10802429
t_232,-88.34511,13.18169,0.038092148,0.07898984,0.045354214
t_2320,-88.48884,13.5837,0.07091142,0.121146254,0.09568292
t_2321,-88.52477,13.5837,0.07491395,0.12350819,0.10250789
t_2322,-88.48884,13.60116,0.070274435,0.11951696,0.095182545
t_2323,-88.54274,13.60116,0.0832327,0.13608807,0.1156918
t_2324,-88.50681,13.60116,0.07216177,0.120688885,0.0985382
t_2325,-88.52477,13.60116,0.07720234,0.12760657,0.10626017
t_2326,-88.54274,13.61862,0.08454278,0.13847463,0.11825015
t_2327,-88.43494,13.5837,0.059743714,0.10513133,0.07906495
t_2328,-88.45291,13.5837,0.062487476,0.10870329,0.08317474
t_2329,-88.47088,13.5837,0.06584961,0.113280386,0.08818067
t_233,-88.32715,13.18169,0.03611993,0.06900331,0.04249792
t_2330,-88.43494,13.60116,0.060172677,0.105859034,0.0798809
t_2331,-88.45291,13.60116,0.062458646,0.108475596,0.083460815
t_2332,-88.47088,13.60116,0.06553011,0.11246585,0.088147745
t_2333,-88.47088,13.61862,0.067958236,0.117271975,0.09167054
t_2334,-88.43494,13.61862,0.060184177,0.10572083,0.08008181
t_2335,-88.45291,13.61862,0.06482165,0.11327738,0.086816944
t_2336,-88.45291,13.63608,0.069559895,0.12634957,0.09522285
t_2337,-88.50681,13.61862,0.07606025,0.12823497,0.10438547
t_2338,-88.48884,13.61862,0.071937196,0.12278105,0.09784664
t_2339,-88.52477,13.61862,0.077839404,0.1286714,0.10763768
t_234,-88.36308,13.19919,0.039529663,0.07941239,0.046927117
t_2340,-88.48884,13.63608,0.07289713,0.12464245,0.099423386
t_2341,-88.50681,13.63608,0.07402839,0.12391279,0.101667196
t_2342,-88.52477,13.63608,0.0801463,0.13295846,0.11122783
t_2343,-88.54274,13.63608,0.07995055,0.13009211,0.11218713
t_2344,-88.54274,13.65354,0.0845768,0.13808428,0.11864996
t_2345,-88.50681,13.65354,0.070200175,0.11702541,0.096863575
t_2346,-88.48884,13.65354,0.06675841,0.11262512,0.09129782
t_2347,-88.56071,13.61862,0.08794653,0.14155075,0.12417898
t_2348,-88.57867,13.61862,0.0725312,0.118033715,0.10803766
t_2349,-88.57867,13.63608,0.07298063,0.118915066,0.10927773
t_235,-88.34511,13.19919,0.03934994,0.08672188,0.047761936
t_2350,-88.56071,13.63608,0.080852576,0.13018465,0.11538163
t_2351,-88.56071,13.65354,0.087966494,0.14131553,0.124785945
t_2352,-88.57867,13.65354,0.08878995,0.14083394,0.12797613
t_2353,-88.57867,13.671,0.101112925,0.16429572,0.148096
t_2354,-88.56071,13.671,0.09526637,0.17479101,0.16005488
t_2355,-88.56071,13.68846,0.09423531,0.15407406,0.13459226
t_2356,-88.57867,13.68846,0.09715817,0.15440261,0.13898174
t_2357,-88.43494,13.63608,0.05898534,0.10317527,0.078704946
t_2358,-88.47088,13.63608,0.069550104,0.12061543,0.09412347
t_2359,-88.45291,13.65354,0.05725929,0.0986981,0.07779887
t_236,-88.32715,13.19919,0.03846148,0.085848436,0.046843715
t_2360,-88.47088,13.65354,0.06157217,0.10502229,0.08391501
t_2361,-88.43494,13.65354,0.055986993,0.0974948,0.07524653
t_2362,-88.43494,13.671,0.06539608,0.11800851,0.087773375
t_2363,-88.45291,13.671,0.07065903,0.1318333,0.098069735
t_2364,-88.47088,13.671,0.073790975,0.13373679,0.10254203
t_2365,-88.43494,13.68846,0.06313962,0.111830965,0.08388156
t_2366,-88.45291,13.68846,0.07118266,0.13893266,0.10127046
t_2367,-88.52477,13.65354,0.0716788,0.11819452,0.10032893
t_2368,-88.48884,13.671,0.07152636,0.12138954,0.09725745
t_2369,-88.52477,13.671,0.07155173,0.11792461,0.10002447
t_237,-88.34511,13.21668,0.03889131,0.075947955,0.046203736
t_2370,-88.50681,13.671,0.073558114,0.122791745,0.10092185
t_2371,-88.54274,13.671,0.086121485,0.14102912,0.12081785
t_2372,-88.54274,13.68846,0.09015709,0.1515875,0.12859474
t_2373,-88.48884,13.68846,0.07841584,0.14814,0.11463856
t_2374,-88.50681,13.68846,0.06683002,0.11135367,0.092443526
t_2375,-88.52477,13.68846,0.07773986,0.12793843,0.10724213
t_2376,-88.50681,13.70591,0.08169061,0.14468314,0.11566033
t_2377,-88.47088,13.68846,0.07447988,0.15014,0.11125411
t_2378,-88.43494,13.70591,0.055958938,0.09721174,0.07467658
t_2379,-88.47088,13.70591,0.06787434,0.116469875,0.09092072
t_238,-88.32715,13.21668,0.035669263,0.0649944,0.042083412
t_2380,-88.45291,13.70591,0.057855465,0.09945413,0.0778425
t_2381,-88.45291,13.72337,0.055891227,0.09593938,0.07525238
t_2382,-88.47088,13.72337,0.06748454,0.11560681,0.0899029
t_2383,-88.43494,13.72337,0.057506155,0.0999476,0.076058365
t_2384,-88.45291,13.74082,0.061841164,0.106480785,0.081490636
t_2385,-88.43494,13.74082,0.05513675,0.09548048,0.072935484
t_2386,-88.47088,13.74082,0.066915534,0.114395484,0.088552356
t_2387,-88.30918,13.671,0.037181195,0.067751884,0.049430605
t_2388,-88.27325,13.671,0.034107104,0.06262013,0.045167405
t_2389,-88.29121,13.671,0.032984026,0.06055728,0.04459426
t_239,-88.36308,13.21668,0.03992113,0.077647336,0.04734238
t_2390,-88.30918,13.68846,0.03709496,0.06755312,0.049274318
t_2391,-88.29121,13.68846,0.039908744,0.073496334,0.051625673
t_2392,-88.27325,13.68846,0.03985676,0.074054584,0.051091895
t_2393,-88.27325,13.70591,0.040019065,0.07436966,0.051181067
t_2394,-88.29121,13.70591,0.038169634,0.06999176,0.049708012
t_2395,-88.30918,13.70591,0.046261158,0.08649025,0.059203133
t_2396,-88.30918,13.72337,0.03893868,0.070936635,0.050919052
t_2397,-88.38104,13.68846,0.04839393,0.08636131,0.063923284
t_2398,-88.41698,13.70591,0.05496311,0.09658823,0.072646804
t_2399,-88.38104,13.70591,0.050807834,0.09099063,0.0664202
t_24,-87.93189,13.1642,0.02324593,0.05082469,0.02813578
t_240,-88.32715,13.23417,0.03613821,0.0658525,0.042816237
t_2400,-88.39901,13.70591,0.055521466,0.09930354,0.0726385
t_2401,-88.41698,13.72337,0.058933474,0.104746304,0.0771922
t_2402,-88.39901,13.72337,0.054627024,0.09735065,0.07126458
t_2403,-88.38104,13.72337,0.050891902,0.09110534,0.06627516
t_2404,-88.41698,13.74082,0.05766,0.10192637,0.0751704
t_2405,-88.38104,13.74082,0.047016907,0.08354463,0.061726842
t_2406,-88.39901,13.74082,0.05454394,0.09714903,0.07083457
t_2407,-88.34511,13.70591,0.04262156,0.07689758,0.05615158
t_2408,-88.32715,13.70591,0.040311813,0.07310414,0.053090926
t_2409,-88.36308,13.72337,0.04861117,0.087675296,0.06307696
t_241,-88.34511,13.23417,0.041048314,0.092680596,0.05067146
t_2410,-88.34511,13.72337,0.04455359,0.08053423,0.05800936
t_2411,-88.32715,13.72337,0.0441691,0.08060543,0.05701427
t_2412,-88.32715,13.74082,0.040222835,0.072798796,0.052638102
t_2413,-88.36308,13.74082,0.043237336,0.07727521,0.05704734
t_2414,-88.34511,13.74082,0.044739623,0.08083542,0.05797997
t_2415,-88.34511,13.75827,0.046011195,0.08334037,0.059098817
t_2416,-88.36308,13.75827,0.04225713,0.07537865,0.05573532
t_2417,-88.29121,13.72337,0.039098356,0.0717783,0.050544757
t_2418,-88.27325,13.72337,0.03660395,0.06732867,0.047461487
t_2419,-88.30918,13.74082,0.038277414,0.069606215,0.050062794
t_242,-88.29121,13.19919,0.029190296,0.05189572,0.035043266
t_2420,-88.29121,13.74082,0.035555072,0.06484996,0.046750546
t_2421,-88.27325,13.74082,0.037965223,0.07000168,0.048728894
t_2422,-88.29121,13.75827,0.03704938,0.06763552,0.048084915
t_2423,-88.30918,13.75827,0.040525462,0.07390291,0.05217837
t_2424,-88.27325,13.75827,0.038130336,0.07028885,0.04873382
t_2425,-88.29121,13.77572,0.039687928,0.07281164,0.05060345
t_2426,-88.30918,13.77572,0.04136364,0.07553313,0.052824795
t_2427,-88.32715,13.75827,0.04295384,0.078035675,0.0552608
t_2428,-88.32715,13.77572,0.040453043,0.073071845,0.05237265
t_2429,-88.34511,13.77572,0.045374043,0.08198982,0.058097363
t_243,-88.27325,13.19919,0.026904073,0.04766505,0.032754943
t_2430,-88.36308,13.77572,0.04802131,0.08633442,0.061516352
t_2431,-88.34511,13.79317,0.04599179,0.08323621,0.058451544
t_2432,-88.32715,13.79317,0.03817193,0.06867473,0.04975296
t_2433,-88.36308,13.79317,0.04611346,0.08244087,0.05904908
t_2434,-88.32715,13.81062,0.041557577,0.07506332,0.0528997
t_2435,-88.34511,13.81062,0.041282374,0.07384593,0.05309591
t_2436,-88.36308,13.81062,0.045723636,0.08160951,0.05822722
t_2437,-88.41698,13.75827,0.056801837,0.100093454,0.073668785
t_2438,-88.39901,13.75827,0.050247323,0.088553995,0.06554149
t_2439,-88.38104,13.75827,0.0475183,0.084382944,0.061913848
t_244,-88.27325,13.21668,0.025452599,0.04498002,0.031621106
t_2440,-88.39901,13.77572,0.050432943,0.08880698,0.0652972
t_2441,-88.41698,13.77572,0.050592445,0.08807346,0.06616248
t_2442,-88.38104,13.77572,0.055597633,0.1025461,0.07155726
t_2443,-88.38104,13.79317,0.04634966,0.081983455,0.059857022
t_2444,-88.41698,13.79317,0.047412843,0.08230275,0.06228884
t_2445,-88.39901,13.79317,0.046774782,0.08193946,0.06093271
t_2446,-88.38104,13.81062,0.04595565,0.081139706,0.058985308
t_2447,-88.27325,13.77572,0.036891457,0.067725904,0.04725678
t_2448,-88.29121,13.79317,0.036138833,0.065726146,0.04671545
t_2449,-88.30918,13.79317,0.039374366,0.07149384,0.050478213
t_245,-88.29121,13.21668,0.02958203,0.052708607,0.03567248
t_2450,-88.27325,13.79317,0.036461968,0.06680455,0.046604425
t_2451,-88.27325,13.81062,0.03665839,0.06713066,0.04657435
t_2452,-88.29121,13.81062,0.035595186,0.0645978,0.045914147
t_2453,-88.30918,13.81062,0.0353135,0.06367379,0.046085976
t_2454,-88.29121,13.82806,0.03311202,0.05981521,0.04316936
t_2455,-88.30918,13.82806,0.03489704,0.062790945,0.045374073
t_2456,-88.27325,13.82806,0.033266235,0.060431186,0.0429165
t_2457,-88.41698,13.81062,0.051087216,0.08870957,0.06553918
t_2458,-88.39901,13.81062,0.04916808,0.08622343,0.062926225
t_2459,-88.39901,13.82806,0.04434907,0.07730463,0.057391595
t_246,-88.30918,13.21668,0.030950101,0.0551107,0.0371018
t_2460,-88.38104,13.82806,0.04488754,0.07903898,0.057394978
t_2461,-88.41698,13.82806,0.052591067,0.09151084,0.0665667
t_2462,-88.39901,13.84551,0.048594873,0.08498976,0.061213046
t_2463,-88.38104,13.84551,0.042203106,0.07400417,0.05416977
t_2464,-88.41698,13.84551,0.0467708,0.080645345,0.059801485
t_2465,-88.39901,13.86295,0.045715094,0.079493925,0.057644177
t_2466,-88.38104,13.86295,0.05033117,0.09021887,0.062436584
t_2467,-88.36308,13.82806,0.04765513,0.08555618,0.05993432
t_2468,-88.34511,13.82806,0.040415473,0.0721113,0.05183309
t_2469,-88.32715,13.82806,0.037989557,0.06811985,0.04891651
t_247,-88.29121,13.23417,0.027961448,0.04959887,0.03438257
t_2470,-88.32715,13.84551,0.042535692,0.076963045,0.05324398
t_2471,-88.36308,13.84551,0.043384567,0.07692675,0.054901265
t_2472,-88.34511,13.84551,0.03663985,0.06504901,0.04766316
t_2473,-88.34511,13.86295,0.042697545,0.07636949,0.053368013
t_2474,-88.36308,13.86295,0.041499496,0.07327405,0.05252409
t_2475,-88.32715,13.86295,0.043057714,0.078084946,0.053458318
t_2476,-88.34511,13.88039,0.043146376,0.077272445,0.05343228
t_2477,-88.30918,13.84551,0.036473453,0.06564236,0.046628844
t_2478,-88.27325,13.84551,0.03145072,0.05690098,0.04086525
t_2479,-88.29121,13.84551,0.034293436,0.06193123,0.044059973
t_248,-88.30918,13.23417,0.029656596,0.052578855,0.03612918
t_2480,-88.30918,13.86295,0.045918006,0.0870996,0.057116624
t_2481,-88.29121,13.86295,0.044547826,0.085518315,0.05540347
t_2482,-88.27325,13.86295,0.035977166,0.06556534,0.045099217
t_2483,-88.27325,13.88039,0.032445505,0.05857885,0.041305166
t_2484,-88.29121,13.88039,0.033523466,0.060271382,0.04269889
t_2485,-88.30918,13.88039,0.037995175,0.068417914,0.047481433
t_2486,-88.27325,13.89784,0.035720836,0.064930454,0.044271115
t_2487,-88.25528,13.671,0.033641107,0.062023975,0.044191997
t_2488,-88.21935,13.671,0.030531632,0.056492038,0.04014812
t_2489,-88.23731,13.671,0.033645835,0.06234178,0.04373158
t_249,-88.27325,13.23417,0.027552333,0.049053047,0.033856694
t_2490,-88.23731,13.68846,0.03460653,0.06423615,0.044668127
t_2491,-88.21935,13.68846,0.03289781,0.061134025,0.042498123
t_2492,-88.25528,13.68846,0.035520293,0.06568187,0.0460592
t_2493,-88.23731,13.70591,0.031903684,0.05886777,0.041854825
t_2494,-88.25528,13.70591,0.034157466,0.06296014,0.04459087
t_2495,-88.21935,13.70591,0.030831283,0.057017356,0.040349137
t_2496,-88.25528,13.72337,0.036793977,0.06817784,0.04719638
t_2497,-88.09358,13.68846,0.024017848,0.04448686,0.03126629
t_2498,-88.12952,13.70591,0.032787025,0.06289048,0.040827673
t_2499,-88.09358,13.70591,0.024155438,0.044736136,0.03137082
t_25,-87.96782,13.1642,0.02202978,0.03940117,0.026231099
t_250,-88.30918,13.25166,0.03180182,0.056835577,0.03848769
t_2500,-88.11155,13.70591,0.0328594,0.06376432,0.040810637
t_2501,-88.11155,13.72337,0.031354237,0.059854113,0.03896466
t_2502,-88.09358,13.72337,0.026273098,0.04894696,0.033423822
t_2503,-88.12952,13.72337,0.025487822,0.047220085,0.033206467
t_2504,-88.12952,13.74082,0.02684842,0.04987809,0.034491874
t_2505,-88.09358,13.74082,0.027472254,0.0513972,0.034571912
t_2506,-88.11155,13.74082,0.027215708,0.05073502,0.034574613
t_2507,-88.18342,13.70591,0.029579261,0.054958504,0.03832061
t_2508,-88.16545,13.70591,0.029580403,0.05515018,0.037972756
t_2509,-88.20138,13.70591,0.027320977,0.05066111,0.036451414
t_251,-88.27325,13.25166,0.025986718,0.046152126,0.032616746
t_2510,-88.14748,13.70591,0.026604442,0.049359724,0.03467363
t_2511,-88.16545,13.72337,0.028780548,0.053508226,0.03710969
t_2512,-88.18342,13.72337,0.027402962,0.05065838,0.036081772
t_2513,-88.14748,13.72337,0.028049154,0.05219698,0.036055394
t_2514,-88.20138,13.72337,0.03058289,0.056709338,0.03962643
t_2515,-88.16545,13.74082,0.027666785,0.05126065,0.03592529
t_2516,-88.14748,13.74082,0.024044655,0.044701014,0.032031562
t_2517,-88.21935,13.72337,0.02855533,0.052753896,0.038001332
t_2518,-88.23731,13.72337,0.029958172,0.05515427,0.03981826
t_2519,-88.23731,13.74082,0.03299523,0.060903586,0.042752687
t_252,-88.39901,13.23417,0.04412975,0.09424607,0.053678717
t_2520,-88.25528,13.74082,0.033149976,0.060907017,0.04334651
t_2521,-88.21935,13.74082,0.028820798,0.053094678,0.038163025
t_2522,-88.25528,13.75827,0.03312472,0.060795933,0.043174464
t_2523,-88.21935,13.75827,0.026839875,0.049860578,0.036096927
t_2524,-88.23731,13.75827,0.031474147,0.057883274,0.04109182
t_2525,-88.21935,13.77572,0.028562943,0.05248133,0.03765947
t_2526,-88.25528,13.77572,0.033598423,0.06164506,0.04348239
t_2527,-88.20138,13.74082,0.029168602,0.053890623,0.03812104
t_2528,-88.18342,13.74082,0.031095406,0.05793506,0.03969385
t_2529,-88.14748,13.75827,0.02573564,0.04754328,0.0336114
t_253,-88.41698,13.23417,0.045646265,0.10848833,0.057692904
t_2530,-88.18342,13.75827,0.024995564,0.046553,0.033540048
t_2531,-88.20138,13.75827,0.025890667,0.04816975,0.034779232
t_2532,-88.16545,13.75827,0.02728416,0.050462563,0.0354574
