# 19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:USGS, Rupture:EFEHR
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,LinLee2008SSlab,ZhaoEtAl2016SSlab
t_1490,25.55333999999999,49.67888,0.008278705,0.004141784,0.007103164,0.009754931
t_1491,26.095140000000015,49.75593,0.010493762,0.004609314,0.006619474,0.012227193
t_1492,25.746129999999994,49.7801,0.010417061,0.004352151,0.0064689857,0.011715291
t_1493,25.939340000000016,49.88105,0.008446751,0.0036165945,0.0066422573,0.011120225
t_1494,25.589820000000003,49.90494,0.008234892,0.0034039204,0.006483778,0.010629766
t_1495,25.783119999999997,50.0059,0.008303948,0.0031850827,0.0062787267,0.010117037
t_1496,25.976850000000013,50.10658,0.0076987944,0.0029685036,0.0060721133,0.009600842
t_1497,26.482650000000007,49.95699,0.010409993,0.0039296937,0.006126364,0.009940066
t_1498,26.132980000000003,49.98172,0.008706982,0.0033585161,0.0064096954,0.010524079
t_1499,26.677030000000002,50.05711,0.009216291,0.0036099462,0.0058853473,0.010193221
t_15,24.44156000000001,41.95291,0.005936341,0.002115333,0.006142659,0.008192587
t_150,23.618380000000002,43.22158,0.011588506,0.007141546,0.008726974,0.018481256
t_1500,26.327030000000008,50.08213,0.009315889,0.0034865867,0.005811618,0.009932987
t_1501,26.521510000000006,50.18226,0.006878788,0.0028656397,0.005949731,0.009352388
t_1502,26.170999999999992,50.207,0.007425509,0.0027565747,0.005865573,0.009086493
t_1503,26.36556999999999,50.30714,0.0054523223,0.0016472782,0.005660603,0.006802576
t_1504,26.560569999999984,50.40701,0.007865047,0.0026415607,0.0051321005,0.008081583
t_1507,25.24011999999999,49.92829,0.008137745,0.0031707115,0.0063003637,0.010083063
t_1508,25.433089999999993,50.02952,0.0067229914,0.0029893094,0.006122561,0.0076526706
t_1509,25.082870000000014,50.05259,0.009279728,0.0031175478,0.0055917725,0.008367766
t_151,23.291139999999984,43.24301,0.01103828,0.0062451563,0.008187301,0.016715635
t_1510,25.27592999999999,50.15383,0.0083226105,0.0029478755,0.0054433006,0.008767862
t_1511,25.469420000000014,50.2548,0.0072976695,0.0024740733,0.005626802,0.008385035
t_1512,25.118349999999992,50.27787,0.007313111,0.0023110784,0.0054784147,0.007971149
t_1517,25.626480000000015,50.13049,0.007939453,0.002806359,0.0059408466,0.0092081865
t_1518,25.820300000000003,50.23118,0.007804836,0.0026243376,0.0057569453,0.008760522
t_1519,26.01454000000001,50.3316,0.0060836514,0.0024452924,0.0055723265,0.0065913913
t_152,23.796989999999994,43.33024,0.013170925,0.008438242,0.0094578,0.020945057
t_1520,25.66332,50.35551,0.006204136,0.0023208307,0.0054627773,0.007996116
t_153,23.469449999999995,43.35195,0.012803803,0.007371156,0.008857663,0.018924786
t_154,23.64813000000001,43.46064,0.017042913,0.009794278,0.009060216,0.019668892
t_155,23.320150000000012,43.48209,0.0140255485,0.007543698,0.008956114,0.019255916
t_156,23.498899999999992,43.59082,0.017219933,0.010039893,0.009170271,0.02003835
t_157,23.678020000000004,43.6993,0.018097851,0.011954539,0.0099990005,0.024961231
t_158,23.349289999999996,43.72076,0.016253753,0.010195014,0.009241476,0.022142444
t_159,24.63123999999999,43.39301,0.018720731,0.012633247,0.011584452,0.028385574
t_16,24.94220999999999,42.03791,0.01120647,0.004408668,0.0062817847,0.010828762
t_160,24.81119000000001,43.50061,0.021005966,0.014986296,0.0126477275,0.03230367
t_161,24.483329999999995,43.52399,0.022589808,0.01510772,0.011278795,0.027268521
t_1614,27.742099999999994,42.17404,0.009538161,0.004672226,0.0074398657,0.0134583535
t_1615,27.419039999999995,42.20255,0.011026744,0.005033366,0.0076696584,0.014227187
t_1616,26.91570999999999,42.12409,0.010389716,0.0048999325,0.0075233923,0.013944745
t_1617,27.09581,42.23051,0.011335152,0.0053515625,0.00785931,0.0148934815
t_1618,26.77242000000001,42.25792,0.0115709705,0.005609658,0.008001406,0.01542686
t_1619,26.95259999999999,42.36438,0.012217159,0.0061574285,0.00838418,0.016539678
t_162,24.66336000000001,43.63162,0.023700563,0.018021282,0.012360265,0.034047477
t_1620,27.884050000000002,42.03941,0.008731172,0.00403428,0.0069621843,0.012063209
t_1621,27.59978000000001,42.30844,0.012198088,0.006078533,0.0074981293,0.015030327
t_1622,27.276279999999986,42.33668,0.0112638455,0.005816826,0.008197557,0.015850691
t_1623,27.457099999999997,42.44261,0.013556793,0.007056111,0.008039613,0.016802879
t_1624,27.314060000000012,42.57656,0.014966477,0.008199518,0.008633027,0.01880279
t_1625,27.495329999999996,42.68229,0.014871662,0.007891401,0.009545959,0.01991781
t_1626,27.67697000000001,42.78777,0.014460088,0.008463833,0.009920855,0.020992737
t_1627,27.35202000000001,42.81605,0.014698257,0.009227167,0.010295859,0.0224
t_1628,27.13315,42.47059,0.014908894,0.007546986,0.0082645975,0.01617672
t_1629,26.80904000000001,42.49803,0.014704189,0.007948591,0.008434143,0.018369937
t_163,24.843760000000003,43.73901,0.031155666,0.021567928,0.013591685,0.03573161
t_1630,26.98966999999999,42.60428,0.014049996,0.007781037,0.009396946,0.019708483
t_1631,27.170659999999998,42.71029,0.014585723,0.008499782,0.009847164,0.021059662
t_1632,26.845820000000003,42.73774,0.019008743,0.010100978,0.0094998535,0.020129906
t_1633,27.026900000000012,42.84379,0.015845442,0.009893111,0.010597971,0.02360562
t_1634,26.701609999999988,42.87097,0.015342578,0.010413673,0.010810769,0.024534952
t_1635,27.208339999999993,42.94959,0.01616541,0.010803226,0.011122815,0.025223395
t_1636,26.882769999999994,42.97705,0.016561093,0.011519613,0.011418303,0.026474794
t_1637,27.064300000000003,43.08289,0.019136306,0.012662247,0.012034055,0.02843481
t_164,24.51516000000001,43.7624,0.027679449,0.019107992,0.012727886,0.032585353
t_165,24.695629999999994,43.86983,0.031633202,0.022997737,0.014040886,0.03752442
t_166,24.876470000000012,43.977,0.030573038,0.027795674,0.015551354,0.047389366
t_167,24.547120000000007,44.00041,0.031706925,0.024211647,0.014415457,0.039027866
t_1678,33.19122999999999,45.36979,0.0077810115,0.0026551273,0.0050375643,0.0074268267
t_168,24.728039999999993,44.10761,0.037433345,0.029423473,0.016015906,0.045313895
t_1681,33.051649999999995,45.50494,0.008138537,0.0029463342,0.005262087,0.008764455
t_169,23.82718,43.56909,0.017187297,0.010374543,0.010463824,0.024465475
t_1693,32.85981000000001,45.40654,0.0069944295,0.002917466,0.0058617597,0.009477843
t_1694,32.71974,45.54142,0.006966054,0.0032440235,0.006133615,0.010255977
t_1695,33.24387999999999,45.60309,0.008268995,0.0026480241,0.0050231614,0.007412065
t_170,24.33506,43.65473,0.020826424,0.014207613,0.012268808,0.03102343
t_171,24.006609999999995,43.67729,0.018778069,0.012377818,0.01143055,0.027950807
t_172,24.186409999999995,43.78524,0.023029832,0.016638828,0.011832668,0.03204688
t_173,23.85750999999999,43.80753,0.024483178,0.014293429,0.010942506,0.02614963
t_174,24.36658,43.89295,0.027794234,0.020023517,0.013032862,0.03376603
t_1741,32.87538000000001,46.23937,0.009946865,0.0034096527,0.005578962,0.0089439005
t_1744,33.209569999999985,46.20284,0.008042205,0.002776441,0.005106888,0.007677425
t_1747,33.06885,46.3371,0.009246004,0.003013815,0.005285884,0.008159942
t_1749,33.26268999999999,46.43456,0.008733736,0.0026640443,0.005012519,0.007445344
t_175,24.037379999999985,43.91552,0.02433321,0.017167185,0.012022166,0.03004025
t_176,24.21762000000001,44.02326,0.02959355,0.020719543,0.013264041,0.034655783
t_1762,32.540959999999984,46.27535,0.011231693,0.0042038993,0.0061182757,0.010451926
t_1763,32.734170000000006,46.37336,0.010221369,0.0037016184,0.0057794037,0.009507508
t_1764,32.39923999999999,46.40906,0.010250735,0.0045640515,0.0063433973,0.012137619
t_1765,32.92775,46.4711,0.0094155595,0.0032599182,0.0054646935,0.00865019
t_1766,32.59255999999999,46.5071,0.010023474,0.0040029716,0.005978906,0.0100777
t_1767,32.78627,46.60487,0.009398483,0.003512472,0.005641895,0.00914371
t_1768,32.45058,46.64059,0.008762641,0.0038415706,0.0065636574,0.011631309
t_1769,32.98035999999999,46.70238,0.008281487,0.0030838123,0.0053301393,0.009066583
t_177,23.88798,44.04556,0.023161013,0.01749922,0.012144036,0.033296112
t_1770,32.64440999999999,46.73838,0.009460457,0.0037686473,0.005815897,0.009635305
t_1771,32.30821,46.77383,0.011622609,0.004619602,0.0063674552,0.011212439
t_178,24.398239999999987,44.13075,0.033536308,0.025139453,0.0147003485,0.040166184
t_1782,33.12172000000001,46.56859,0.008354462,0.0028717446,0.005172343,0.007872356
t_1786,33.17484000000002,46.79962,0.0058488287,0.0024145672,0.005362405,0.008234758
t_179,25.732820000000004,41.85541,0.009421133,0.004180666,0.006172012,0.011369772
t_1792,32.838629999999995,46.83591,0.008257466,0.0032978186,0.0054844944,0.009530247
t_1793,32.50216,46.87165,0.010322304,0.0040250546,0.0059849485,0.0101190545
t_1794,33.03322,46.93318,0.007471641,0.0028884187,0.0051788683,0.008636119
t_1795,32.696500000000015,46.9692,0.010108674,0.0035109913,0.0056339297,0.0091408435
t_1796,32.35953000000001,47.00466,0.011296163,0.0042777387,0.0061471374,0.010588327
t_1797,32.891220000000004,47.06649,0.0065206047,0.0027326895,0.005648383,0.009027912
t_1798,32.55399,47.10223,0.010189724,0.003720091,0.0057768067,0.009542785
t_1799,32.74884,47.19954,0.009513362,0.0032397064,0.0054376572,0.008610288
t_180,25.911290000000008,41.96312,0.010194975,0.0046850843,0.0065077026,0.0123766605
t_1800,32.41109,47.23502,0.010747411,0.0039215796,0.005911437,0.009924787
t_1801,32.94407000000001,47.29659,0.0063816793,0.0025180539,0.0054524927,0.008495518
t_181,25.588419999999985,41.9886,0.009720183,0.0041483436,0.006874818,0.012316437
t_1813,33.086330000000004,47.16351,0.0077083237,0.0026807452,0.005014511,0.007479983
t_182,26.090120000000013,42.07059,0.009892662,0.0046694763,0.0072890404,0.013452445
t_1822,32.606060000000014,47.33235,0.009805837,0.0034063305,0.005556329,0.008937419
t_1823,32.80142000000001,47.42941,0.0075961296,0.0029635788,0.005231511,0.008802544
t_1824,32.46289999999999,47.4649,0.009957787,0.0035629745,0.005665924,0.009241315
t_1825,32.99716999999998,47.52621,0.0066561797,0.0023015854,0.0052481797,0.00794682
t_1826,32.658379999999994,47.56199,0.009022078,0.0030931642,0.005328244,0.008319073
t_1827,32.31934000000001,47.5972,0.006022954,0.0021329294,0.0061289784,0.008243236
t_1828,32.85425000000001,47.6588,0.006280403,0.0023975032,0.0053390516,0.008191492
t_1829,32.51495,47.69431,0.00911379,0.0032116568,0.005415554,0.008554807
t_183,25.76696000000001,42.09634,0.011340463,0.0052413917,0.006840573,0.013456568
t_1830,32.710939999999994,47.79114,0.008668751,0.0027882145,0.0050967378,0.007701597
t_1831,32.37111999999999,47.82637,0.006924817,0.0029560295,0.005840118,0.009570829
t_1832,28.488670000000013,43.68328,0.02550414,0.017426359,0.013223703,0.033190854
t_1833,28.529719999999998,43.92069,0.031259395,0.021380091,0.014838485,0.035494216
t_1834,28.570960000000014,44.15768,0.037218064,0.026404848,0.016638853,0.041704524
t_1835,27.533739999999995,42.92157,0.014541767,0.009946753,0.010736021,0.023701897
t_1836,27.715820000000008,43.02684,0.016272116,0.010638801,0.011159388,0.024933523
t_1837,27.390150000000006,43.05514,0.018955493,0.011711995,0.01164169,0.026807787
t_1838,27.57231999999999,43.16045,0.01908806,0.012593964,0.012144672,0.028318841
t_1839,27.754860000000008,43.26551,0.017251583,0.01341942,0.012620224,0.02356201
t_184,25.945870000000014,42.20385,0.011368361,0.005250621,0.0076828315,0.014683186
t_1840,27.428449999999998,43.29383,0.023538148,0.016770015,0.012513891,0.03223826
t_1841,27.611080000000015,43.39893,0.022622675,0.016014738,0.013821296,0.033972207
t_1842,27.284220000000005,43.42698,0.024666382,0.017781466,0.0144866435,0.03678492
t_1843,27.794070000000005,43.50378,0.025337348,0.016976634,0.014349767,0.03551155
t_1844,27.46692999999999,43.53211,0.02818871,0.021514399,0.014352635,0.03896026
t_1845,26.738280000000003,43.1101,0.016922295,0.013414322,0.01231257,0.023555236
t_1846,27.246199999999988,43.18848,0.020489404,0.013815482,0.012648204,0.030372834
t_1847,26.919899999999984,43.21597,0.021212326,0.014853089,0.013036755,0.03208573
t_1848,27.10186999999999,43.3216,0.025492627,0.01831488,0.013006344,0.034467924
t_1849,26.775120000000015,43.34882,0.022339199,0.01742915,0.014136975,0.03622908
t_185,25.622270000000015,42.22934,0.012563226,0.0058488664,0.0071859565,0.013369841
t_1850,26.957189999999997,43.45448,0.025774239,0.019310316,0.01500615,0.0391701
t_1851,27.139620000000008,43.5599,0.028417686,0.021202192,0.015874032,0.042066343
t_1852,26.812129999999996,43.58713,0.03079677,0.025651187,0.015493663,0.044561792
t_1853,26.994650000000007,43.69258,0.034547176,0.028419225,0.016495116,0.0482029
t_1854,27.17752999999999,43.79778,0.037298836,0.031138789,0.017482745,0.04733047
t_1855,27.898269999999997,43.13187,0.017834246,0.011281327,0.011556818,0.026060585
t_1856,27.937759999999997,43.37033,0.022028418,0.014156517,0.013055866,0.030938884
t_1857,28.12102999999999,43.47489,0.026832214,0.016575279,0.012694294,0.029251626
t_1858,28.304669999999987,43.57921,0.02717682,0.0170982,0.012995729,0.02994865
t_1859,27.97743,43.60838,0.030686708,0.019956637,0.014006804,0.033680186
t_186,25.801260000000013,42.33689,0.014594376,0.006609268,0.0076224925,0.014648181
t_1860,28.161159999999995,43.71273,0.029744461,0.020646611,0.014377417,0.034562863
t_1861,28.345259999999996,43.81684,0.029434457,0.021079028,0.014658741,0.038357962
t_1862,27.65001000000001,43.637,0.031440713,0.022935892,0.014968205,0.037447378
t_1863,27.322419999999994,43.66506,0.0311218,0.025843302,0.015819672,0.04481706
t_1864,27.833460000000002,43.74163,0.03353467,0.024142014,0.015517025,0.038942065
t_1865,27.505590000000012,43.76998,0.033663712,0.027732952,0.016578233,0.047307327
t_1866,27.689130000000006,43.87465,0.036517482,0.029352365,0.017261092,0.049413506
t_1867,27.36079000000001,43.90273,0.03713562,0.03367522,0.018424125,0.054923754
t_1868,27.544420000000002,44.00744,0.038775835,0.031973816,0.020340728,0.057672374
t_1869,27.72842,44.11189,0.041285176,0.037581626,0.020012302,0.059781183
t_187,25.98060000000001,42.44419,0.015702704,0.007453543,0.008086421,0.01602654
t_1870,27.399339999999995,44.13999,0.052255493,0.044082105,0.021625193,0.061913386
t_1871,27.583429999999993,44.24447,0.053233374,0.046454124,0.02256122,0.06448714
t_1872,26.849310000000003,43.82503,0.038670853,0.03399445,0.018148111,0.055324778
t_1873,27.032280000000014,43.93027,0.03930972,0.037620068,0.019364549,0.059828464
t_1874,26.70358999999999,43.95725,0.045546025,0.04067821,0.019981673,0.058172252
t_1875,27.21562,44.03525,0.04359385,0.041057497,0.020540401,0.06401957
t_1876,26.886650000000003,44.06252,0.045435555,0.04553938,0.021484558,0.069383234
t_1877,27.07007999999999,44.16754,0.058011744,0.050240327,0.022961373,0.06854388
t_1878,26.740649999999988,44.19454,0.060655773,0.055167638,0.023854285,0.07373765
t_1879,27.253890000000013,44.2723,0.055326357,0.05444862,0.024344862,0.07298537
t_188,25.65628000000001,42.4697,0.011358272,0.0065899137,0.008520302,0.017401457
t_1880,26.924170000000004,44.29959,0.06659784,0.06164418,0.025715565,0.08063758
t_1881,27.108059999999995,44.40438,0.06876783,0.067567326,0.027491437,0.08644697
t_1882,28.01728,43.84602,0.03346957,0.02506331,0.015977193,0.0400731
t_1883,28.20147,43.95015,0.032597605,0.025640987,0.016327888,0.04454823
t_1884,27.873040000000003,43.97907,0.03841513,0.03059773,0.0178381,0.04669691
t_1885,28.386030000000005,44.05404,0.036386497,0.02601501,0.016552275,0.041232284
t_1886,28.057320000000004,44.08324,0.03879109,0.031380787,0.018280443,0.052018296
t_1887,28.24197000000001,44.18716,0.04059988,0.03185156,0.018563913,0.048161674
t_1888,27.91279,44.21609,0.038599197,0.034454525,0.02169368,0.061102353
t_1889,28.42698999999999,44.29083,0.038829625,0.032339104,0.018672114,0.05323688
t_189,25.120190000000008,42.14622,0.01259355,0.005022996,0.0066715167,0.011934401
t_1890,28.097530000000006,44.32004,0.042096343,0.03499071,0.022072291,0.061837204
t_1891,28.28264999999999,44.42374,0.044959106,0.039874554,0.021076554,0.06258532
t_1892,27.767889999999994,44.34871,0.047738247,0.04274438,0.024523182,0.07223754
t_1893,27.43807000000001,44.37682,0.06564989,0.057796143,0.025555665,0.076472394
t_1894,27.622620000000012,44.48108,0.06835249,0.059936542,0.026508937,0.078682244
t_1895,27.292329999999993,44.50893,0.073217586,0.07236126,0.029071737,0.091242984
t_1896,27.807549999999992,44.5851,0.06475048,0.060972758,0.027128173,0.07974682
t_1897,27.476969999999994,44.61323,0.07654908,0.07545985,0.030333137,0.09431249
t_1898,27.661990000000003,44.71727,0.08213307,0.07685991,0.031158878,0.09590089
t_1899,27.33095,44.74513,0.08927134,0.09565286,0.034867093,0.11381587
t_190,25.298519999999996,42.25429,0.011555958,0.005719587,0.0070910524,0.014362474
t_1900,27.847379999999987,44.82106,0.08248899,0.07814449,0.031464085,0.09716249
t_1901,27.51606000000001,44.8492,0.09344242,0.09758627,0.035982586,0.115643345
t_1902,26.777890000000014,44.4314,0.0724613,0.07571754,0.028816307,0.094566725
t_1903,26.96186,44.53623,0.07754138,0.08413286,0.03110467,0.10278884
t_1904,27.14622,44.64081,0.0811643,0.09109225,0.03318168,0.109479584
t_1905,26.815290000000005,44.66783,0.091181494,0.10485882,0.035192814,0.1224632
t_1906,26.99973,44.77244,0.10075761,0.11506595,0.037931297,0.13205266
t_1907,27.18455,44.8768,0.104592025,0.12188076,0.040199235,0.13812394
t_1908,26.852859999999993,44.90384,0.11426693,0.14527217,0.043300204,0.15906319
t_1909,27.037769999999995,45.00822,0.122553475,0.15553547,0.046352908,0.16806951
t_191,25.47721999999999,42.36212,0.011048153,0.005799483,0.008008928,0.015815351
t_1910,26.70562000000001,45.03499,0.12915139,0.18130901,0.04913022,0.19084568
t_1911,27.223060000000004,45.11235,0.12897252,0.15943313,0.048437245,0.17146374
t_1912,27.952730000000003,44.45269,0.06044158,0.04874173,0.023760974,0.06694544
t_1913,28.137940000000015,44.55642,0.053994074,0.049522147,0.023937212,0.067779005
t_1914,28.323520000000002,44.6599,0.0507356,0.05015659,0.023805557,0.07480413
t_1915,27.992850000000004,44.68886,0.06278576,0.061971292,0.02735831,0.0882753
t_1916,28.178529999999995,44.79237,0.058583975,0.055985548,0.028567178,0.0892203
t_1917,28.36457999999999,44.89562,0.054955915,0.05547961,0.027973479,0.0885861
t_1918,28.033150000000006,44.9246,0.083254725,0.079276636,0.031216076,0.09827125
t_1919,28.219300000000004,45.02788,0.07193748,0.07841861,0.030443521,0.09722258
t_192,25.15303,42.38679,0.01107186,0.0056210523,0.007870265,0.015450268
t_1920,27.88740999999999,45.05659,0.09384398,0.100757755,0.036046833,0.11862773
t_1921,28.40583000000001,45.13091,0.054089613,0.06712494,0.030694984,0.10294213
t_1922,27.701539999999994,44.95302,0.095758796,0.0992416,0.036393307,0.11720306
t_1923,27.36975000000001,44.9809,0.10858281,0.12460487,0.041720994,0.14059483
t_1924,27.555319999999995,45.08474,0.11259263,0.12672399,0.042280123,0.1425107
t_1925,27.74127999999999,45.18834,0.10964644,0.1287414,0.041792005,0.14432967
t_1926,27.408719999999988,45.21623,0.1287208,0.16209505,0.04920435,0.17377394
t_1927,27.59477000000001,45.31985,0.13110787,0.16472094,0.048513953,0.17594634
t_1928,27.781200000000013,45.42321,0.12396367,0.16151772,0.046498436,0.17327343
t_1929,27.447879999999998,45.45112,0.14723283,0.20422521,0.0561157,0.21389239
t_193,25.33180999999999,42.49466,0.011056494,0.0064292722,0.0083940355,0.017082995
t_1930,27.6344,45.55451,0.14236821,0.20014906,0.053349193,0.20975307
t_1931,27.300610000000006,45.58214,0.16862728,0.24447703,0.064171255,0.2558853
t_1932,28.612390000000005,44.39424,0.03933261,0.032702126,0.018598687,0.053696573
t_1933,28.468140000000005,44.52719,0.04245228,0.035964813,0.022113357,0.06316662
t_1934,28.653999999999996,44.63038,0.040699355,0.035732917,0.02177407,0.06285078
t_1935,28.509479999999996,44.76312,0.045301523,0.04436193,0.024613602,0.0743597
t_1936,28.695819999999998,44.86609,0.043708563,0.043061305,0.023893975,0.072654516
t_1937,29.213850000000008,44.93845,0.047459517,0.035143405,0.018591998,0.052108567
t_1938,29.401209999999992,45.04063,0.041809782,0.032550268,0.017671619,0.0489728
t_1939,28.882530000000003,44.96881,0.049313437,0.045930665,0.02178357,0.063921385
t_194,25.007180000000005,42.51908,0.011113395,0.0061722407,0.008210989,0.016569428
t_1940,28.55100999999999,44.99862,0.05175506,0.053598724,0.027026756,0.08621911
t_1941,28.73782,45.10137,0.051131375,0.050568566,0.025804732,0.08237362
t_1942,28.925009999999986,45.20386,0.05833249,0.052413523,0.023166457,0.07084592
t_1943,28.59272999999999,45.23368,0.07072793,0.07040053,0.027687088,0.08928854
t_1944,28.780020000000007,45.3362,0.061053775,0.06427488,0.025940716,0.0831175
t_1945,28.447270000000003,45.36576,0.06636849,0.07808567,0.03286139,0.11605911
t_1946,28.96768,45.43846,0.042229623,0.051295675,0.02536737,0.08330013
t_1947,28.634649999999993,45.4683,0.052939277,0.0702912,0.030521045,0.10676676
t_1948,28.82240999999999,45.57059,0.062885106,0.06953779,0.02673444,0.08842547
t_1949,29.06961000000001,45.07127,0.043831903,0.042844776,0.02072629,0.0661714
t_195,25.510940000000005,42.60229,0.012774293,0.007347704,0.008959612,0.018879635
t_1950,29.58895000000001,45.14256,0.04197324,0.029753886,0.016700426,0.045844484
t_1951,29.257080000000002,45.17348,0.050277017,0.03931017,0.019571953,0.056817535
t_1952,29.444919999999996,45.27544,0.045804564,0.0355668,0.01837191,0.052591994
t_1953,29.112570000000005,45.30609,0.05651534,0.04755601,0.021711586,0.06585737
t_1954,29.300510000000003,45.40808,0.048687074,0.04251912,0.020224541,0.060202822
t_1955,29.48884000000001,45.5098,0.047905806,0.03757665,0.01875718,0.05487126
t_1956,29.155730000000005,45.54047,0.042826347,0.04523688,0.023446191,0.0755015
t_1957,29.344150000000013,45.64222,0.04703398,0.044251505,0.020471148,0.062098064
t_1958,29.532960000000003,45.74372,0.04270643,0.038263332,0.018784171,0.055480883
t_1959,29.633139999999997,45.37713,0.04252332,0.03181331,0.01716771,0.048263513
t_196,25.186029999999988,42.62698,0.01366329,0.0070980806,0.008784534,0.018396918
t_1960,29.677539999999993,45.61127,0.028292352,0.029337231,0.018317234,0.053968072
t_1961,29.86662000000001,45.71248,0.025647936,0.02553301,0.016922722,0.048501108
t_1962,28.4889,45.60016,0.07258835,0.09653914,0.032507777,0.12538192
t_1963,29.010559999999998,45.67263,0.056872122,0.060369045,0.024452046,0.07912699
t_1964,28.67676,45.70248,0.06267286,0.07451487,0.031055095,0.1118228
t_1965,28.865010000000012,45.80454,0.050700266,0.06355942,0.028141793,0.098597296
t_1966,28.530730000000005,45.83412,0.061919253,0.08874289,0.034131754,0.12851559
t_1967,28.719069999999988,45.9362,0.06168034,0.07425884,0.030596925,0.111517735
t_1968,28.90780000000001,46.03803,0.0527118,0.061643157,0.027387172,0.096244566
t_1969,28.572749999999985,46.06763,0.06474293,0.085338034,0.03297955,0.12456454
t_197,25.36524,42.73465,0.012324953,0.008159992,0.009408174,0.02042439
t_1970,28.76158000000001,46.16948,0.052388422,0.0696228,0.02924217,0.10596191
t_1971,28.950790000000012,46.27107,0.04578783,0.056738246,0.025975065,0.0901619
t_1972,29.19908000000001,45.7744,0.046173945,0.046203125,0.023478283,0.07675764
t_1973,29.387990000000002,45.87592,0.045230895,0.044196848,0.02028171,0.06203849
t_1974,29.05363,45.90634,0.043395918,0.05368685,0.025434995,0.08633035
t_1975,29.577280000000002,45.97718,0.03038781,0.03343585,0.019473558,0.04735827
t_1976,29.242639999999994,46.00788,0.03905515,0.04509012,0.022972072,0.075310275
t_1977,29.432029999999997,46.10917,0.03879546,0.03776703,0.020761104,0.06560788
t_1978,29.09691000000001,46.1396,0.04167375,0.050985526,0.024525534,0.082905225
t_1979,29.62181000000001,46.2102,0.027538516,0.031612255,0.018792484,0.045348268
t_198,25.039890000000014,42.75908,0.010039862,0.0050355284,0.009176267,0.015655685
t_1980,29.286400000000015,46.24091,0.03785701,0.04214144,0.022001654,0.07144264
t_1981,29.476280000000003,46.34196,0.03247328,0.03487295,0.019788433,0.061676003
t_1982,26.89061000000001,45.13941,0.13529307,0.19429989,0.05320068,0.20384471
t_1983,27.07598999999999,45.24356,0.14580731,0.19893901,0.056036938,0.20852777
t_1984,26.74306999999999,45.27035,0.12912692,0.21012208,0.06263698,0.26775178
t_1985,27.261740000000003,45.34747,0.1499123,0.20155944,0.057084937,0.21118322
t_1986,26.928539999999998,45.37454,0.14195114,0.21581283,0.066473655,0.2748155
t_1987,27.11438000000001,45.47847,0.16574244,0.24174264,0.06549947,0.2778854
t_1988,26.78071,45.50526,0.15905914,0.2517435,0.074160464,0.32049274
t_1989,26.966640000000012,45.60922,0.17124079,0.2537597,0.075969905,0.32311717
t_199,26.448859999999996,42.28479,0.012814506,0.0064991685,0.0076188813,0.015800891
t_1990,27.152960000000007,45.71292,0.18482433,0.2809858,0.07173372,0.29613468
t_1991,26.818510000000003,45.73973,0.16606548,0.27863163,0.08196132,0.28655303
t_1992,28.073649999999986,45.1599,0.09302097,0.09944146,0.034990534,0.11757911
t_1993,28.26026999999999,45.26296,0.06960327,0.08449701,0.034968868,0.12358461
t_1994,27.927610000000016,45.29168,0.105233744,0.12669566,0.040335152,0.14248513
t_1995,28.114329999999995,45.39476,0.09584697,0.119684964,0.03812152,0.13612553
t_1996,28.30143000000001,45.49759,0.07125228,0.0972055,0.037107296,0.13823009
t_1997,27.968009999999992,45.52633,0.09590101,0.13445276,0.04542841,0.17953818
t_1998,28.155200000000008,45.62918,0.103790805,0.13517396,0.03994571,0.1500982
t_1999,28.34277,45.73178,0.07918608,0.10455874,0.03791166,0.14655954
t_200,26.125139999999988,42.31111,0.014963556,0.006606551,0.007648469,0.014643679
t_2000,28.008589999999998,45.76053,0.08907709,0.14751442,0.046668332,0.19357696
t_2001,28.196259999999995,45.86315,0.08323643,0.12524298,0.041812863,0.1695136
t_2002,27.82131000000001,45.65765,0.106152855,0.16673289,0.051413234,0.21510433
t_2003,27.487220000000008,45.68556,0.15477334,0.23886116,0.060466398,0.24989173
t_2004,27.67421999999999,45.78872,0.13663147,0.22076972,0.05523149,0.25339952
t_2005,27.33966000000001,45.81637,0.16692719,0.27379704,0.06701065,0.3169414
t_2006,27.526749999999993,45.91956,0.15729332,0.2510358,0.060503162,0.2629472
t_2007,27.71422000000001,46.02249,0.11463911,0.19668038,0.055602856,0.25122708
t_2008,27.378890000000013,46.05014,0.16239844,0.27092138,0.06423702,0.3133467
t_2009,27.566460000000006,46.1531,0.12672482,0.21138498,0.058463227,0.26931578
t_201,26.628770000000003,42.39153,0.014416044,0.0072022495,0.008020446,0.015620404
t_2010,27.754410000000007,46.25579,0.09674026,0.17488003,0.050741095,0.17933434
t_2011,27.41830999999999,46.28346,0.1258148,0.21437886,0.059484422,0.2730316
t_2012,27.00492,45.84346,0.16737942,0.27983743,0.07986945,0.28790402
t_2013,27.19171,45.94693,0.17801392,0.2969915,0.071757436,0.34668428
t_2014,26.85650000000001,45.97375,0.18829434,0.28494832,0.081968546,0.36468324
t_2015,27.043380000000013,46.07725,0.17104264,0.27632758,0.07600804,0.35300207
t_2016,26.707690000000014,46.1038,0.18263578,0.26955885,0.079851985,0.3439367
