# {20110311_M9.1_Tohoku} median gmf, Stations:Seismic, gmlt:USGS, Rupture:JMA
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,ZhaoEtAl2016SInter
t_2362,140.40495999999996,36.19427,0.58580583,0.57523745,0.63390315
t_2363,140.31513,36.23051,0.37978965,0.37867817,0.39213398
t_2364,140.27021000000002,36.12174,0.4040798,0.39215574,0.38707218
t_2365,140.2253,36.12174,0.39843407,0.37661543,0.3555571
t_2366,140.18038,36.12174,0.38875514,0.36397505,0.33191144
t_2367,140.27021000000002,36.15801,0.34587097,0.3422616,0.33854818
t_2368,140.18038,36.15801,0.2764551,0.19989917,0.30313924
t_2369,140.2253,36.15801,0.33951744,0.3381123,0.31652656
t_237,140.94394999999997,37.38127,0.5470255,0.3963916,0.48250368
t_2370,140.18038,36.19427,0.30525392,0.33563,0.38544562
t_2371,140.27021000000002,36.19427,0.31159294,0.31405547,0.30776817
t_2372,140.2253,36.19427,0.31365952,0.3259237,0.29842785
t_2373,140.13545999999997,36.23051,0.24542642,0.21181282,0.25888252
t_2374,139.64139,35.75808,0.14128524,0.13899156,0.1378495
t_2375,139.68631,35.75808,0.16410138,0.15974967,0.15514347
t_2376,139.59648000000004,35.75808,0.1192007,0.11727874,0.11787067
t_2377,139.59648000000004,35.79453,0.10935339,0.10833232,0.10842331
t_2378,139.68631,35.79453,0.16144055,0.15060821,0.14195167
t_2379,139.64139,35.79453,0.13652268,0.14661537,0.16117986
t_238,140.94394999999997,37.41695,0.6258286,0.66005665,0.5380323
t_2380,139.64139,35.83095,0.14003281,0.15061465,0.16494453
t_2381,139.68631,35.83095,0.16181962,0.17007686,0.17786413
t_2382,139.59648000000004,35.83095,0.119652696,0.11596345,0.14621744
t_2383,139.68631,35.86736,0.16486502,0.15943679,0.14875397
t_2384,139.59648000000004,35.86736,0.1399477,0.13633299,0.17308867
t_2385,139.64139,35.86736,0.15099551,0.14838934,0.14605735
t_2386,139.64139,35.90375,0.16892733,0.16914943,0.16950981
t_2387,139.68631,35.90375,0.17188868,0.17014629,0.1560667
t_2388,139.59648000000004,35.90375,0.15682133,0.15489525,0.15665239
t_2389,139.68631,35.94012,0.17604132,0.19581237,0.1944675
t_239,140.85411999999997,37.41695,0.5042003,0.38327405,0.5123381
t_2390,139.59648000000004,35.94012,0.16232122,0.15909532,0.1586906
t_2391,139.64139,35.94012,0.1692914,0.16695471,0.1606923
t_2392,139.64139,35.97648,0.16883215,0.16288194,0.1928744
t_2393,139.68631,35.97648,0.18139227,0.19894806,0.19595432
t_2394,139.32698,35.86736,0.0878451,0.08995743,0.0976742
t_2395,139.37189999999998,35.86736,0.086701155,0.08814541,0.07576784
t_2396,139.41681,35.90375,0.11837621,0.11751757,0.11733701
t_2397,139.37189999999998,35.90375,0.097344205,0.09923094,0.09275715
t_2398,139.32698,35.90375,0.106742516,0.11942965,0.13877356
t_2399,139.41681,35.94012,0.12948918,0.12901331,0.12398398
t_24,140.62954000000002,35.90375,0.3518148,0.32568258,0.3787038
t_240,140.89903000000004,37.41695,0.5328378,0.3936959,0.519427
t_2400,139.37189999999998,35.94012,0.11830649,0.12202392,0.10728051
t_2401,139.32698,35.94012,0.13004053,0.14522773,0.11019466
t_2402,139.37189999999998,35.97648,0.11848229,0.11753437,0.15099996
t_2403,139.32698,35.97648,0.12661913,0.14682673,0.14886452
t_2404,139.50664,35.86736,0.14670393,0.1465281,0.1479827
t_2405,139.46173,35.86736,0.14186181,0.14220706,0.14160599
t_2406,139.50664,35.90375,0.19040047,0.20464356,0.23157485
t_2407,139.46173,35.90375,0.16683066,0.16999732,0.17015791
t_2408,139.55156,35.90375,0.16201168,0.15773273,0.20148352
t_2409,139.55156,35.94012,0.16368425,0.15967152,0.16111915
t_241,140.94394999999997,37.45262,0.6126481,0.6333237,0.5836021
t_2410,139.46173,35.94012,0.16418914,0.17408395,0.19419537
t_2411,139.50664,35.94012,0.17386904,0.1666361,0.16776392
t_2412,139.55156,35.97648,0.15427072,0.15025474,0.15074472
t_2413,139.46173,35.97648,0.14645761,0.1410603,0.13871314
t_2414,139.50664,35.97648,0.15523592,0.1479157,0.18726112
t_2415,139.55156,36.01282,0.14627714,0.14146714,0.14175397
t_2416,139.46173,36.01282,0.14026232,0.14925456,0.16637577
t_2417,139.50664,36.01282,0.13993138,0.1367658,0.13812079
t_2418,139.50664,36.04914,0.13394098,0.13034296,0.13294442
t_2419,139.46173,36.04914,0.13507873,0.14342763,0.16449346
t_242,140.89903000000004,37.45262,0.53639853,0.39912,0.5518435
t_2420,139.55156,36.04914,0.14383319,0.15269595,0.17221679
t_2421,139.55156,36.08545,0.1400227,0.13426438,0.13536009
t_2422,139.46173,36.08545,0.12872274,0.123426974,0.1268419
t_2423,139.50664,36.08545,0.13217591,0.1271299,0.13023481
t_2424,139.59648000000004,35.97648,0.15859653,0.15416527,0.15149714
t_2425,139.68631,36.01282,0.18607976,0.17727904,0.15762532
t_2426,139.64139,36.01282,0.16877761,0.15958093,0.18830372
t_2427,139.59648000000004,36.01282,0.15593264,0.14842787,0.18258767
t_2428,139.59648000000004,36.04914,0.15410072,0.16273296,0.17840701
t_2429,139.64139,36.04914,0.1701965,0.17748702,0.18698902
t_243,140.85411999999997,37.45262,0.5135437,0.4027361,0.53818935
t_2430,139.68631,36.04914,0.19280626,0.19866292,0.20022456
t_2431,139.64139,36.08545,0.16992006,0.16066329,0.15066409
t_2432,139.68631,36.08545,0.19528954,0.21155597,0.20481847
t_2433,139.59648000000004,36.08545,0.15307382,0.16252418,0.17875153
t_2434,139.41681,35.97648,0.13803355,0.14832857,0.15420765
t_2435,139.37189999999998,36.01282,0.12921435,0.13375078,0.10654883
t_2436,139.32698,36.01282,0.13214847,0.14064719,0.10109469
t_2437,139.41681,36.01282,0.13225082,0.13142754,0.1211439
t_2438,139.37189999999998,36.04914,0.13953926,0.13592364,0.10063127
t_2439,139.32698,36.04914,0.13082016,0.13908945,0.14053477
t_244,140.62954000000002,37.41695,0.7509622,0.5702502,0.808316
t_2440,139.41681,36.04914,0.12274728,0.11618599,0.17922692
t_2441,139.41681,36.08545,0.13402426,0.14074986,0.15692438
t_2442,139.37189999999998,36.08545,0.1325762,0.13717562,0.16493352
t_2443,139.32698,36.08545,0.15427192,0.16052896,0.18703395
t_2444,139.68631,36.12174,0.18975371,0.18610859,0.21539395
t_2445,139.59648000000004,36.12174,0.15424226,0.16567953,0.18399334
t_2446,139.64139,36.12174,0.16987339,0.18378294,0.19718233
t_2447,139.64139,36.15801,0.17288561,0.18884706,0.20892717
t_2448,139.68631,36.15801,0.18982288,0.18832517,0.18310636
t_2449,139.59648000000004,36.15801,0.15921192,0.17260651,0.19429703
t_245,140.58461999999997,37.45262,0.8702156,0.96841997,0.8717351
t_2450,139.64139,36.19427,0.17871673,0.17540082,0.17656727
t_2451,139.59648000000004,36.19427,0.16697705,0.16354783,0.16547139
t_2452,139.68631,36.19427,0.1981143,0.19564821,0.19658294
t_2453,139.59648000000004,36.23051,0.17901047,0.19471186,0.21993732
t_2454,139.32698,36.12174,0.16954274,0.17733209,0.2352234
t_2455,139.41681,36.12174,0.12561499,0.13156392,0.14777167
t_2456,139.37189999999998,36.12174,0.12986386,0.13030563,0.17304121
t_2457,139.32698,36.15801,0.15321402,0.15606152,0.20766214
t_2458,139.37189999999998,36.15801,0.12140004,0.12218121,0.16561168
t_2459,139.41681,36.15801,0.12360534,0.12967022,0.14533809
t_246,140.62954000000002,37.45262,0.7505194,0.61225104,0.79849815
t_2460,139.32698,36.19427,0.1457357,0.14488383,0.13617288
t_2461,139.41681,36.19427,0.13908407,0.14689803,0.15872136
t_2462,139.37189999999998,36.19427,0.13306887,0.1337984,0.12774105
t_2463,139.37189999999998,36.23051,0.15788218,0.15037185,0.13642323
t_2464,139.46173,36.12174,0.12560669,0.12070923,0.12310266
t_2465,139.50664,36.12174,0.13420215,0.14313638,0.16420136
t_2466,139.55156,36.12174,0.14096402,0.13629761,0.1378463
t_2467,139.50664,36.15801,0.13764164,0.13381645,0.13571417
t_2468,139.55156,36.15801,0.14902979,0.16082266,0.18303402
t_2469,139.46173,36.15801,0.12865248,0.124321304,0.12511641
t_247,140.67444999999998,37.45262,0.746472,0.65326774,0.7830658
t_2470,139.55156,36.19427,0.16058424,0.15691319,0.15899971
t_2471,139.46173,36.19427,0.14103077,0.13743117,0.13430202
t_2472,139.50664,36.19427,0.15077928,0.14801115,0.14796953
t_2473,139.55156,36.23051,0.1761414,0.17558964,0.1762073
t_2474,139.86597,36.04914,0.29498893,0.29477608,0.36386403
t_2475,139.91089,36.08545,0.31530702,0.3105002,0.30846465
t_2476,139.9558,36.08545,0.31279847,0.29282212,0.2823918
t_2477,139.86597,36.08545,0.2865572,0.28526133,0.28196236
t_2478,139.9558,36.12174,0.31807142,0.29647014,0.2817155
t_2479,139.91089,36.12174,0.3091147,0.29882008,0.29662874
t_248,140.67444999999998,37.48827,0.67458516,0.6269723,0.70510596
t_2480,139.86597,36.12174,0.28165898,0.2785045,0.27822745
t_2481,139.86597,36.15801,0.28914732,0.28511298,0.28906074
t_2482,139.9558,36.15801,0.35835913,0.3469386,0.3404181
t_2483,139.91089,36.15801,0.32406837,0.31632677,0.31914935
t_2484,139.73122,36.12174,0.20832591,0.20843719,0.19105408
t_2485,139.77614,36.12174,0.22892351,0.22849847,0.21664448
t_2486,139.82105,36.12174,0.25301763,0.25195515,0.24702232
t_2487,139.82105,36.15801,0.25956535,0.2582664,0.25919887
t_2488,139.73122,36.15801,0.21244809,0.21089914,0.2576953
t_2489,139.77614,36.15801,0.23368163,0.23382999,0.23045276
t_249,140.58461999999997,37.48827,0.71465826,0.8612122,0.8955926
t_2490,139.73122,36.19427,0.22319491,0.22141324,0.22253437
t_2491,139.82105,36.19427,0.27716973,0.27553108,0.2806466
t_2492,139.77614,36.19427,0.24920343,0.24941808,0.25203714
t_2493,139.77614,36.23051,0.28007352,0.2795085,0.28462094
t_2494,140.09055,36.15801,0.3081496,0.38483134,0.36503735
t_2495,140.04562999999996,36.15801,0.3157431,0.33518305,0.2900353
t_2496,140.00072,36.15801,0.3416308,0.33909377,0.31074902
t_2497,140.13545999999997,36.15801,0.26410106,0.20018536,0.29083985
t_2498,140.13545999999997,36.19427,0.24052587,0.20290613,0.2600128
t_2499,140.04562999999996,36.19427,0.30131364,0.35078898,0.2678839
t_25,140.67444999999998,35.90375,0.32302412,0.29468492,0.37560788
t_250,140.62954000000002,37.48827,0.6424652,0.56994295,0.67926234
t_2500,140.00072,36.19427,0.34893188,0.36714852,0.32653278
t_2501,140.09055,36.19427,0.27692315,0.3960971,0.29955363
t_2502,140.00072,36.23051,0.31675205,0.37823263,0.36259195
t_2503,140.04562999999996,36.23051,0.2926659,0.34524348,0.2516339
t_2504,139.91089,36.19427,0.33775282,0.33154252,0.3364075
t_2505,139.9558,36.19427,0.3880627,0.38714024,0.38459337
t_2506,139.86597,36.19427,0.30441526,0.29923022,0.3056779
t_2507,139.9558,36.23051,0.3341345,0.33441883,0.3178398
t_2508,139.86597,36.23051,0.32089812,0.3152806,0.32032108
t_2509,139.91089,36.23051,0.32687455,0.3606309,0.40341598
t_251,140.67444999999998,37.5239,0.53875965,0.50467396,0.56810105
t_2510,139.86597,36.26673,0.33614257,0.32942066,0.32971987
t_2511,139.9558,36.26673,0.30834958,0.29673454,0.27617958
t_2512,139.91089,36.26673,0.31648567,0.34248373,0.37530777
t_2513,139.91089,36.30293,0.30527037,0.28970385,0.27697358
t_2514,140.09055,36.23051,0.22708508,0.21183245,0.23127429
t_2515,140.09055,36.26673,0.32160524,0.36877504,0.26559603
t_2516,140.00072,36.26673,0.30320784,0.34159726,0.32744434
t_2517,140.04562999999996,36.26673,0.30919397,0.33403966,0.25682977
t_2518,140.04562999999996,36.30293,0.33756897,0.3408606,0.2728659
t_2519,140.00072,36.30293,0.30766806,0.28437167,0.24564247
t_252,140.62954000000002,37.5239,0.51766604,0.4770486,0.5472921
t_2520,140.09055,36.30293,0.3869016,0.4074046,0.31131053
t_2521,140.00072,36.33912,0.3270338,0.34378344,0.3252057
t_2522,140.09055,36.33912,0.4660783,0.4813702,0.50919163
t_2523,140.04562999999996,36.33912,0.38338175,0.37431756,0.29977617
t_2524,139.82105,36.23051,0.3095917,0.30856788,0.31481278
t_2525,139.73122,36.23051,0.23757848,0.23756713,0.24138676
t_2526,139.73122,36.26673,0.26002616,0.2853819,0.32367092
t_2527,139.77614,36.26673,0.3273135,0.3262415,0.3298468
t_2528,139.82105,36.26673,0.36726117,0.36700365,0.3704091
t_2529,139.82105,36.30293,0.36703846,0.36572388,0.3621404
t_253,140.58461999999997,37.5239,0.4968139,0.46268538,0.51733345
t_2530,139.73122,36.30293,0.26255518,0.28590685,0.31842172
t_2531,139.77614,36.30293,0.3240525,0.32718402,0.32479674
t_2532,139.73122,36.33912,0.23495136,0.23999593,0.3161304
t_2533,139.82105,36.33912,0.2990231,0.29785267,0.287461
t_2534,139.86597,36.30293,0.32653937,0.31972775,0.31330654
t_2535,139.9558,36.30293,0.29640394,0.30516106,0.31440145
t_2536,139.86597,36.33912,0.29708293,0.29020357,0.27679285
t_2537,139.9558,36.33912,0.30012557,0.31353146,0.3127215
t_2538,139.91089,36.33912,0.28453305,0.27968955,0.35628557
t_2539,139.86597,36.3753,0.27183145,0.2691509,0.24904945
t_254,140.80920000000003,37.41695,0.5180943,0.41116953,0.5287985
t_2540,139.9558,36.3753,0.30717584,0.29891208,0.25350273
t_2541,139.91089,36.3753,0.27660137,0.2775819,0.3409755
t_2542,139.9558,36.41145,0.3169455,0.32016185,0.25832978
t_2543,139.86597,36.41145,0.25923714,0.2607438,0.23511721
t_2544,139.77614,36.33912,0.27003086,0.27792904,0.3681987
t_2545,139.73122,36.3753,0.22018357,0.22993118,0.2866261
t_2546,139.77614,36.3753,0.23872904,0.24922957,0.31749922
t_2547,139.82105,36.3753,0.26206455,0.26273647,0.24575526
t_2548,139.82105,36.41145,0.2461625,0.24930339,0.22625166
t_2549,139.73122,36.41145,0.21332529,0.23102748,0.2696368
t_255,140.76428999999996,37.45262,0.6340873,0.57287157,0.64791346
t_2550,139.77614,36.41145,0.22515832,0.23955683,0.29240936
t_2551,139.73122,36.44759,0.21524076,0.2406438,0.26562053
t_2552,139.82105,36.44759,0.2443902,0.24991548,0.2219724
t_2553,139.77614,36.44759,0.2302955,0.2432632,0.20833223
t_2554,140.04562999999996,36.3753,0.34319675,0.24326727,0.32705283
t_2555,140.00072,36.3753,0.35355332,0.38348523,0.34501266
t_2556,140.09055,36.3753,0.52335775,0.4912292,0.57285243
t_2557,140.09055,36.41145,0.4545937,0.3208255,0.41913787
t_2558,140.04562999999996,36.41145,0.4591688,0.44910648,0.4216515
t_2559,140.00072,36.41145,0.36995268,0.38492143,0.39196706
t_256,140.80920000000003,37.45262,0.53754246,0.45181265,0.5593488
t_2560,140.00072,36.44759,0.40183806,0.4232039,0.30422172
t_2561,140.09055,36.44759,0.44078538,0.3124802,0.4173173
t_2562,140.04562999999996,36.44759,0.45438915,0.4229546,0.4919404
t_2563,140.04562999999996,36.48371,0.5138794,0.52968246,0.5937042
t_2564,139.91089,36.41145,0.28074536,0.28087837,0.24356772
t_2565,139.86597,36.44759,0.2580086,0.26109853,0.23258217
t_2566,139.9558,36.44759,0.3183401,0.33553508,0.36748463
t_2567,139.91089,36.44759,0.27537787,0.2851065,0.33610034
t_2568,139.86597,36.48371,0.2655537,0.26711318,0.23931713
t_2569,139.9558,36.48371,0.32321164,0.33806193,0.38448688
t_257,140.71937000000003,37.45262,0.8650987,1.0996689,1.0733181
t_2570,139.91089,36.48371,0.27793452,0.28463215,0.24708916
t_2571,139.86597,36.51982,0.27791753,0.27901322,0.25608975
t_2572,139.91089,36.51982,0.2627809,0.26926315,0.32064068
t_2573,139.9558,36.51982,0.31920037,0.33010277,0.38392407
t_2574,138.96765,36.08545,0.10412767,0.08556499,0.10218177
t_2575,138.92273999999998,36.08545,0.100028746,0.09065224,0.101715535
t_2576,138.96765,36.12174,0.11943003,0.10483623,0.11384375
t_2577,138.92273999999998,36.12174,0.1252696,0.12512802,0.12516424
t_2578,138.87782000000004,36.12174,0.1145257,0.11284177,0.116379604
t_2579,138.87782000000004,36.15801,0.12634103,0.12156434,0.12693062
t_258,140.76428999999996,37.48827,0.58069336,0.5640508,0.5869057
t_2580,138.96765,36.15801,0.13254984,0.11656517,0.12436453
t_2581,138.92273999999998,36.15801,0.16598463,0.15899388,0.16309023
t_2582,138.92273999999998,36.19427,0.12087361,0.10819949,0.11654349
t_2583,138.96765,36.19427,0.120741785,0.103867814,0.11252821
t_2584,139.23715000000004,36.12174,0.17277837,0.17296235,0.21565913
t_2585,139.19223,36.12174,0.13192041,0.11171283,0.13821748
t_2586,139.28206,36.12174,0.22027701,0.23507287,0.31155688
t_2587,139.28206,36.15801,0.1732424,0.18013455,0.2283594
t_2588,139.19223,36.15801,0.1636961,0.18500486,0.18528788
t_2589,139.23715000000004,36.15801,0.17511788,0.17860165,0.14732935
t_259,140.80920000000003,37.48827,0.5160958,0.45102507,0.5455432
t_2590,139.14732000000004,36.15801,0.1664174,0.19258381,0.19565234
t_2591,139.28206,36.19427,0.16255042,0.1695161,0.1705244
t_2592,139.19223,36.19427,0.1344818,0.13295099,0.15076835
t_2593,139.23715000000004,36.19427,0.14756116,0.14802435,0.121022634
t_2594,139.01256999999998,36.12174,0.11374838,0.08912077,0.10152441
t_2595,139.1024,36.12174,0.2140285,0.1949995,0.20346521
t_2596,139.05749000000003,36.15801,0.1386485,0.14429015,0.14323226
t_2597,139.01256999999998,36.15801,0.11798172,0.09440079,0.1047851
t_2598,139.1024,36.15801,0.15042171,0.12914059,0.14207038
t_2599,139.01256999999998,36.19427,0.11645292,0.09529547,0.105251096
t_26,140.58461999999997,35.90375,0.30970308,0.36340785,0.43318132
t_260,140.71937000000003,37.48827,0.7162515,0.70969707,0.72574025
t_2600,139.1024,36.19427,0.16114452,0.17284662,0.15465628
t_2601,139.05749000000003,36.19427,0.13626444,0.14627726,0.1447294
t_2602,139.1024,36.23051,0.15111703,0.15328503,0.10143591
t_2603,139.05749000000003,36.23051,0.14148757,0.14281021,0.14209196
t_2604,138.87782000000004,36.19427,0.1012196,0.091020525,0.10033189
t_2605,138.96765,36.23051,0.13223311,0.13967702,0.1357305
t_2606,138.92273999999998,36.23051,0.1274081,0.14244777,0.12492268
t_2607,138.87782000000004,36.23051,0.100558065,0.10612008,0.10917861
t_2608,138.92273999999998,36.26673,0.10237763,0.105042845,0.104889914
t_2609,138.96765,36.26673,0.12433795,0.12948453,0.12731268
t_261,140.71937000000003,37.5239,0.5378595,0.5160798,0.5598394
t_2610,138.87782000000004,36.26673,0.0892401,0.08730157,0.093283
t_2611,138.87782000000004,36.30293,0.079012014,0.079856075,0.08847495
t_2612,138.92273999999998,36.30293,0.09715264,0.09673948,0.10013676
t_2613,138.96765,36.30293,0.12625654,0.12890936,0.13045844
t_2614,139.14732000000004,36.19427,0.14344421,0.14667404,0.15360518
t_2615,139.14732000000004,36.23051,0.1367602,0.13655855,0.094010815
t_2616,139.19223,36.23051,0.117345504,0.11519492,0.08411117
t_2617,139.28206,36.23051,0.14109248,0.1414854,0.17252912
t_2618,139.23715000000004,36.23051,0.12696959,0.12833507,0.14436536
t_2619,139.19223,36.26673,0.14009511,0.12815484,0.12543742
t_262,140.80920000000003,37.5239,0.48123795,0.41804355,0.5228577
t_2620,139.14732000000004,36.26673,0.14389732,0.13971937,0.09805836
t_2621,139.28206,36.26673,0.16553141,0.16831753,0.17022768
t_2622,139.23715000000004,36.26673,0.13544886,0.13617174,0.16134071
t_2623,139.19223,36.30293,0.16887042,0.17258027,0.20802097
t_2624,139.01256999999998,36.23051,0.14671202,0.16168396,0.14107718
t_2625,139.1024,36.26673,0.14469224,0.15182903,0.13946073
t_2626,139.01256999999998,36.26673,0.14103736,0.14792995,0.14574856
t_2627,139.05749000000003,36.26673,0.15319848,0.16430296,0.14673309
t_2628,139.1024,36.30293,0.14671537,0.15269817,0.14238973
t_2629,139.05749000000003,36.30293,0.15583731,0.15448454,0.15724859
t_263,140.76428999999996,37.5239,0.49814406,0.47154513,0.51938033
t_2630,139.01256999999998,36.30293,0.16385469,0.16970356,0.16886015
t_2631,139.05749000000003,36.33912,0.14838451,0.15749612,0.15042737
t_2632,139.01256999999998,36.33912,0.15376906,0.15106978,0.16014305
t_2633,139.1024,36.33912,0.1335973,0.13705823,0.13304506
t_2634,139.23715000000004,36.30293,0.16662581,0.16213566,0.15178052
t_2635,139.28206,36.30293,0.17756562,0.17321683,0.15529485
t_2636,139.14732000000004,36.30293,0.1671348,0.15733242,0.1104664
t_2637,139.14732000000004,36.33912,0.13622172,0.13784498,0.138085
t_2638,139.28206,36.33912,0.19055592,0.1798744,0.23681153
t_2639,139.23715000000004,36.33912,0.18078375,0.17948537,0.16208942
t_264,140.89903000000004,37.48827,0.5229019,0.38744715,0.573004
t_2640,139.19223,36.33912,0.1705701,0.16818945,0.14291227
t_2641,139.19223,36.3753,0.15200189,0.1528401,0.12326066
t_2642,139.14732000000004,36.3753,0.13250254,0.12833579,0.09839797
t_2643,139.23715000000004,36.3753,0.17172073,0.16473836,0.20928293
t_2644,138.92273999999998,36.33912,0.08988185,0.09437144,0.105180465
t_2645,138.87782000000004,36.33912,0.080739304,0.0784382,0.091274895
t_2646,138.96765,36.33912,0.126599,0.13490753,0.13018402
t_2647,138.92273999999998,36.3753,0.09905442,0.09974656,0.1065506
t_2648,138.96765,36.3753,0.114930324,0.11553319,0.08880931
t_2649,138.87782000000004,36.3753,0.08085408,0.078362875,0.09582189
t_265,140.94394999999997,37.48827,0.62854266,0.5939492,0.82943213
t_2650,138.96765,36.41145,0.10023266,0.100862086,0.08508357
t_2651,138.87782000000004,36.41145,0.077575035,0.07891359,0.10090198
t_2652,138.92273999999998,36.41145,0.09261079,0.09356286,0.106952965
t_2653,138.87782000000004,36.44759,0.07879556,0.079420395,0.10505442
t_2654,139.05749000000003,36.3753,0.123313926,0.1295355,0.13438152
t_2655,139.1024,36.3753,0.11918255,0.12359472,0.12779559
t_2656,139.01256999999998,36.3753,0.12110102,0.12898798,0.13488354
t_2657,139.1024,36.41145,0.11511534,0.11517614,0.09182429
t_2658,139.01256999999998,36.41145,0.10848449,0.10781587,0.091233715
t_2659,139.05749000000003,36.41145,0.10556758,0.11183436,0.12645212
t_266,140.85411999999997,37.48827,0.50240874,0.4002756,0.54618603
t_2660,139.1024,36.44759,0.10491223,0.10796273,0.08910201
t_2661,139.01256999999998,36.44759,0.092219576,0.09572424,0.12482025
t_2662,139.05749000000003,36.44759,0.09954421,0.101229355,0.08931195
t_2663,139.01256999999998,36.48371,0.08622248,0.088297635,0.11501783
t_2664,139.28206,36.3753,0.21517085,0.20612103,0.25410533
t_2665,139.19223,36.41145,0.1433101,0.14506616,0.11321657
t_2666,139.28206,36.41145,0.21051413,0.21612597,0.24863805
t_2667,139.23715000000004,36.41145,0.1778124,0.18015039,0.1386549
t_2668,139.14732000000004,36.41145,0.12348175,0.124505654,0.09762798
t_2669,139.14732000000004,36.44759,0.11343608,0.11844972,0.09334276
t_267,140.85411999999997,37.5239,0.48410863,0.38426438,0.5447596
t_2670,139.23715000000004,36.44759,0.15016994,0.16275075,0.16243175
t_2671,139.28206,36.44759,0.13891256,0.11630283,0.13992572
t_2672,139.19223,36.44759,0.1277996,0.13570954,0.14144501
t_2673,139.19223,36.48371,0.10043951,0.11263177,0.12865852
t_2674,138.56340999999998,36.23051,0.03308321,0.03134345,0.03649017
t_2675,138.47357999999997,36.23051,0.029723668,0.02806241,0.031330764
t_2676,138.56340999999998,36.26673,0.029523544,0.03307326,0.0278458
t_2677,138.51850000000002,36.26673,0.027289474,0.03046629,0.02533827
t_2678,138.47357999999997,36.26673,0.03290297,0.031578433,0.022844657
t_2679,138.51850000000002,36.30293,0.036856636,0.03616044,0.026620703
t_268,140.89903000000004,37.5239,0.5046703,0.37040207,0.58072346
t_2680,138.47357999999997,36.30293,0.034383852,0.03291729,0.023934897
t_2681,138.56340999999998,36.30293,0.031417124,0.035170212,0.02964121
t_2682,138.51850000000002,36.33912,0.038684916,0.03907293,0.0393972
t_2683,138.56340999999998,36.33912,0.04365244,0.042838186,0.04410303
t_2684,138.65323999999998,36.23051,0.03500798,0.04156727,0.033560086
t_2685,138.60833000000002,36.23051,0.030933555,0.035317063,0.029579815
t_2686,138.60833000000002,36.26673,0.032360554,0.036548313,0.030886969
t_2687,138.65323999999998,36.26673,0.036010563,0.041002434,0.034673315
t_2688,138.69816000000003,36.26673,0.04050094,0.04586406,0.03929712
t_2689,138.69816000000003,36.30293,0.04210786,0.045043655,0.0412658
t_269,140.94394999999997,37.5239,0.5936265,0.6092642,0.6089553
t_2690,138.65323999999998,36.30293,0.03801232,0.041670084,0.03680742
t_2691,138.60833000000002,36.30293,0.034480233,0.038338773,0.03295451
t_2692,138.60833000000002,36.33912,0.039049964,0.04139184,0.049285173
t_2693,138.69816000000003,36.33912,0.045359313,0.04666312,0.044888146
t_2694,138.74307999999996,36.23051,0.047282107,0.061126534,0.045050543
t_2695,138.78799000000004,36.23051,0.052088752,0.039831303,0.05427878
t_2696,138.78799000000004,36.26673,0.053237118,0.05580233,0.05200389
t_2697,138.83290999999997,36.26673,0.072407916,0.0704983,0.08234394
t_2698,138.74307999999996,36.26673,0.045804027,0.049213443,0.044924375
t_2699,138.74307999999996,36.30293,0.047100235,0.049274705,0.046404794
t_27,140.67444999999998,35.94012,0.39998034,0.3632207,0.4744046
t_270,140.89903000000004,37.55951,0.4977744,0.36157826,0.58698255
t_2700,138.78799000000004,36.30293,0.058618303,0.056262426,0.07139912
t_2701,138.83290999999997,36.30293,0.075127736,0.07499916,0.07991975
t_2702,138.74307999999996,36.33912,0.05019652,0.051275313,0.049903758
t_2703,138.78799000000004,36.33912,0.055938713,0.058693018,0.055113696
t_2704,138.65323999999998,36.33912,0.04141225,0.04430432,0.0402721
t_2705,138.69816000000003,36.3753,0.051580366,0.05317369,0.0510088
t_2706,138.65323999999998,36.3753,0.04681581,0.04981451,0.045525372
t_2707,138.60833000000002,36.3753,0.04231911,0.04630232,0.040475577
t_2708,138.69816000000003,36.41145,0.061517127,0.06441968,0.06054197
t_2709,138.60833000000002,36.41145,0.05259471,0.053178478,0.06336892
t_271,140.85411999999997,37.55951,0.4745235,0.3710721,0.54707825
t_2710,138.65323999999998,36.41145,0.054539226,0.058335613,0.05287634
t_2711,138.69816000000003,36.44759,0.07580575,0.07974033,0.07437662
t_2712,138.65323999999998,36.44759,0.0638115,0.068528794,0.061657608
t_2713,138.60833000000002,36.44759,0.07144127,0.06822189,0.05254676
t_2714,138.47357999999997,36.33912,0.03487062,0.035208784,0.03508575
t_2715,138.51850000000002,36.3753,0.036888834,0.038489535,0.04321041
t_2716,138.47357999999997,36.3753,0.032448824,0.03411144,0.037451908
t_2717,138.56340999999998,36.3753,0.04132381,0.04256897,0.049119562
t_2718,138.51850000000002,36.41145,0.041623987,0.043564692,0.048487466
t_2719,138.47357999999997,36.41145,0.035528623,0.03759125,0.040535275
t_272,140.94394999999997,37.55951,0.5709145,0.5289952,0.8378881
t_2720,138.56340999999998,36.41145,0.055035,0.054595355,0.055966914
t_2721,138.56340999999998,36.44759,0.06404167,0.06301685,0.06452802
t_2722,138.51850000000002,36.44759,0.056749314,0.05665129,0.055928078
t_2723,138.47357999999997,36.44759,0.04537304,0.046361398,0.04386262
t_2724,138.83290999999997,36.33912,0.06224861,0.06745662,0.06044121
t_2725,138.83290999999997,36.3753,0.06559419,0.07081306,0.065138206
