# {20100904_M7.0_Canterbury} median gmf, Stations:Seismic, gmlt:USGS, Rupture:JMA
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,Bradley2013,CampbellBozorgnia2014,ChiouYoungs2014
t_2771,171.26660000000004,-44.43239,0.08394406,0.08664064,0.08356516,0.07603767,0.08597617
t_2772,171.08694000000003,-44.52853,0.035778273,0.0353597,0.040724244,0.03269649,0.03567719
t_2773,171.13185,-44.52853,0.039779846,0.039997082,0.044610795,0.035652872,0.03982726
t_2774,171.04201999999998,-44.52853,0.024610678,0.022017645,0.02903266,0.025280045,0.023612924
t_2775,171.13185,-44.49651,0.03133253,0.028605117,0.03566972,0.03208151,0.030168617
t_2776,171.08694000000003,-44.49651,0.029366156,0.026719283,0.033781562,0.029955659,0.028236326
t_2777,171.04201999999998,-44.49651,0.03143311,0.029708076,0.036267504,0.03046287,0.030741138
t_2778,171.13185,-44.46446,0.05466332,0.05524151,0.058664236,0.047488876,0.054940067
t_2779,171.08694000000003,-44.46446,0.037958514,0.036593523,0.042924937,0.0366028,0.037296318
t_278,169.78438,-46.10755,0.0045048636,0.0038618105,0.0046350113,0.0048974724,0.0045944825
t_2780,171.04201999999998,-44.46446,0.031093406,0.028623113,0.035759304,0.031222748,0.029928334
t_2781,171.08694000000003,-44.43239,0.06021878,0.061328385,0.06415686,0.050208513,0.060703285
t_2782,171.31151999999997,-44.43239,0.04643787,0.043541946,0.050541315,0.04797858,0.04494164
t_2783,171.35643,-44.43239,0.043065928,0.040388804,0.048008613,0.043690346,0.04142121
t_2784,171.35643,-44.40031,0.04749716,0.044940896,0.05258692,0.047856495,0.04565238
t_2785,171.31151999999997,-44.40031,0.053685505,0.051235672,0.057665862,0.054584485,0.052135587
t_2786,171.04201999999998,-44.43239,0.027473703,0.024164988,0.034341294,0.029883863,0.02599607
t_2787,171.13185,-44.43239,0.043894004,0.042141065,0.048447035,0.0434604,0.0429561
t_2788,171.13185,-44.40031,0.04465461,0.042048343,0.049068514,0.04530734,0.043137822
t_2789,171.08694000000003,-44.40031,0.03866975,0.03585916,0.043504145,0.03945945,0.037077464
t_279,169.78438,-46.04524,0.0040840404,0.0034650718,0.004266383,0.0044900817,0.0041503296
t_2790,171.04201999999998,-44.40031,0.039949715,0.0383456,0.04537495,0.03874856,0.038870107
t_2791,171.13185,-44.36821,0.047261078,0.044695035,0.052034624,0.047605447,0.0455109
t_2792,171.08694000000003,-44.36821,0.04094319,0.038061198,0.04608209,0.041708577,0.039127454
t_2793,171.04201999999998,-44.36821,0.03213769,0.028604513,0.03991612,0.03467779,0.030300714
t_2794,171.04201999999998,-44.33609,0.03430122,0.030648816,0.042586453,0.036855787,0.03224687
t_2795,171.13185,-44.33609,0.04287963,0.039341327,0.051029034,0.045113318,0.040688105
t_2796,169.46997,-44.65648,0.007065048,0.0058376594,0.0084810415,0.0076473886,0.007137524
t_2797,169.51489000000004,-44.62452,0.00813352,0.006883601,0.009350903,0.008410354,0.008285519
t_2798,169.46997,-44.62452,0.007326631,0.0060772067,0.008807126,0.007878518,0.0074056624
t_2799,169.42505,-44.62452,0.0072377496,0.0060134386,0.008655776,0.007840439,0.0072986805
t_28,168.70640000000003,-46.41808,0.0023921404,0.0020901475,0.001972307,0.0023814444,0.002644929
t_280,169.78438,-45.98285,0.004911905,0.004423493,0.0047793346,0.004995773,0.0050863517
t_2800,169.46997,-44.59254,0.0074982676,0.0062271645,0.009034163,0.008041714,0.00757815
t_2801,169.51489000000004,-44.59254,0.00755348,0.006255549,0.009147208,0.008084137,0.007636848
t_2802,169.42505,-44.59254,0.007398916,0.006153074,0.008870303,0.007985227,0.0074650384
t_2803,169.42505,-44.56055,0.0075636897,0.006299247,0.009087003,0.008128933,0.0076360116
t_2804,169.51489000000004,-44.56055,0.0077791023,0.006462353,0.009433633,0.008289676,0.007864183
t_2805,169.46997,-44.56055,0.007673904,0.0063834176,0.009264292,0.008205096,0.007755375
t_2806,169.38013999999998,-44.65648,0.007014812,0.0058403895,0.008317149,0.007702416,0.007042546
t_2807,169.29030999999998,-44.62452,0.014359744,0.01433214,0.014957064,0.0125390645,0.015324707
t_2808,169.33522,-44.62452,0.007249587,0.0060772956,0.008552926,0.007970396,0.007259658
t_2809,169.38013999999998,-44.62452,0.0071681715,0.005968255,0.008523912,0.007839179,0.007203354
t_281,169.78438,-45.9204,0.0037681307,0.0031604604,0.0040300516,0.004160978,0.0038285663
t_2810,169.38013999999998,-44.59254,0.00731232,0.006091244,0.008718913,0.007954732,0.007358775
t_2811,169.29030999999998,-44.59254,0.01701096,0.017806532,0.017581055,0.014836414,0.018549534
t_2812,169.33522,-44.59254,0.007169345,0.0059702927,0.00850597,0.00790243,0.007185182
t_2813,169.29030999999998,-44.56055,0.017206548,0.018028557,0.017833944,0.014849114,0.018841997
t_2814,169.33522,-44.56055,0.0072287316,0.0060116295,0.008605288,0.007929645,0.0072600525
t_2815,169.38013999999998,-44.56055,0.00743121,0.00619175,0.008884181,0.008049038,0.0074877134
t_2816,169.64963,-44.62452,0.0077304007,0.0063787904,0.009435341,0.008227333,0.007816314
t_2817,169.5598,-44.62452,0.007544583,0.006244139,0.009146819,0.0080370465,0.0076403436
t_2818,169.64963,-44.59254,0.008288644,0.0069265785,0.010090691,0.008665987,0.008396454
t_2819,169.5598,-44.59254,0.0077070664,0.006384713,0.009365225,0.008206611,0.007796254
t_282,169.78438,-45.85787,0.0036503912,0.0030062357,0.0039175367,0.004013171,0.0037490814
t_2820,169.60472,-44.59254,0.007831859,0.006484781,0.009547278,0.00832127,0.007919116
t_2821,169.60472,-44.56055,0.008978201,0.0076512797,0.01022499,0.009135173,0.009142284
t_2822,169.5598,-44.56055,0.009672207,0.0084552625,0.0108038215,0.009539951,0.009950632
t_2823,169.64963,-44.56055,0.007959574,0.006565147,0.0097628515,0.008514149,0.0080159055
t_2824,169.69455,-44.52853,0.008745668,0.007326272,0.010700482,0.009161084,0.008815318
t_2825,169.5598,-44.52853,0.008242074,0.0068853777,0.010032243,0.008685837,0.008334245
t_2826,169.33522,-44.52853,0.0074820025,0.0062555755,0.0089112595,0.008100771,0.0075400965
t_2827,169.38013999999998,-44.52853,0.008330135,0.0071083326,0.009516218,0.008667969,0.008459738
t_2828,169.29030999999998,-44.52853,0.01747249,0.018337525,0.018144729,0.01493605,0.019197531
t_2829,169.38013999999998,-44.49651,0.0077708196,0.006504661,0.009316254,0.008329774,0.007846063
t_283,170.14371,-46.1698,0.0067918487,0.0060316646,0.006510276,0.006998551,0.0070849895
t_2830,169.29030999999998,-44.49651,0.017836284,0.018763358,0.018537808,0.015123687,0.019642642
t_2831,169.33522,-44.49651,0.0076208944,0.0063834256,0.009089274,0.008210845,0.0076899338
t_2832,169.24539,-44.46446,0.008139348,0.006988303,0.009364551,0.0085156765,0.008271514
t_2833,169.29030999999998,-44.46446,0.01832179,0.01933405,0.019033186,0.015430459,0.020202428
t_2834,169.38013999999998,-44.46446,0.008016461,0.006742339,0.009608965,0.008544165,0.008098571
t_2835,169.33522,-44.46446,0.009309095,0.008168225,0.010199261,0.009353723,0.009528078
t_2836,169.60472,-44.52853,0.008600028,0.00722644,0.010473293,0.008962338,0.008704076
t_2837,169.64963,-44.52853,0.00834657,0.0069384645,0.010230266,0.008842465,0.008409369
t_2838,169.64963,-44.49651,0.008547881,0.0071218526,0.010490821,0.009048359,0.008600695
t_2839,169.5598,-44.49651,0.010234221,0.009008797,0.011462907,0.010033746,0.010521743
t_284,170.50302999999997,-45.9204,0.038630318,0.038492065,0.037407212,0.036808833,0.040002767
t_2840,169.60472,-44.49651,0.009343043,0.0079801055,0.010743146,0.009513488,0.009485571
t_2841,169.5598,-44.46446,0.00914693,0.007777316,0.010947454,0.0094181495,0.009265798
t_2842,169.64963,-44.46446,0.008721524,0.0072763334,0.010721014,0.009239542,0.008760675
t_2843,169.60472,-44.46446,0.008615421,0.0071930625,0.010565851,0.00911619,0.008670193
t_2844,169.60472,-44.43239,0.008887669,0.0074490937,0.010905647,0.009375297,0.008936045
t_2845,169.5598,-44.43239,0.008802233,0.007392045,0.010760668,0.009270102,0.008866165
t_2846,169.51489000000004,-44.52853,0.008973516,0.007685471,0.010128684,0.009126729,0.009145535
t_2847,169.42505,-44.52853,0.007740713,0.0064602406,0.0093149105,0.008283799,0.007818722
t_2848,169.46997,-44.52853,0.008124868,0.0068258042,0.009794261,0.008554015,0.008229493
t_2849,169.46997,-44.49651,0.008064858,0.0067417733,0.009762986,0.008567793,0.008148093
t_285,170.50302999999997,-45.85787,0.006562275,0.0058943564,0.00704045,0.007358974,0.0063540502
t_2850,169.42505,-44.49651,0.007941532,0.0066475472,0.009566157,0.0084628025,0.008023839
t_2851,169.51489000000004,-44.49651,0.008172516,0.006820618,0.009939491,0.0086684935,0.00825233
t_2852,169.51489000000004,-44.46446,0.008473891,0.007109296,0.010306012,0.008936029,0.008555924
t_2853,169.42505,-44.46446,0.008165602,0.00686039,0.009839644,0.008669556,0.008249349
t_2854,169.46997,-44.46446,0.008295037,0.0069586565,0.010047284,0.008783873,0.008377219
t_2855,169.51489000000004,-44.43239,0.008805055,0.007430051,0.010703958,0.0092306305,0.008888259
t_2856,169.29030999999998,-44.43239,0.010003169,0.009003699,0.010856722,0.009833106,0.010326348
t_2857,169.24539,-44.43239,0.0087132985,0.007593235,0.009596237,0.008944516,0.008885152
t_2858,169.33522,-44.43239,0.019303974,0.020452593,0.020121831,0.016129438,0.02127674
t_2859,169.38013999999998,-44.43239,0.010313263,0.0092346035,0.011327968,0.010102892,0.010629179
t_286,170.32337,-46.04524,0.009338362,0.008500069,0.00914659,0.00972399,0.009523029
t_2860,169.33522,-44.40031,0.008588166,0.007354336,0.0101815555,0.009064499,0.0086791245
t_2861,169.29030999999998,-44.40031,0.00837242,0.0071726204,0.009869536,0.008882534,0.008461472
t_2862,169.38013999999998,-44.40031,0.020323733,0.021610456,0.021258174,0.016886862,0.022365667
t_2863,169.24539,-44.40031,0.008181649,0.0070152055,0.009592188,0.008696983,0.008276541
t_2864,169.29030999999998,-44.36821,0.010479484,0.009472438,0.011285061,0.010390723,0.010719311
t_2865,169.33522,-44.36821,0.008892476,0.0076658037,0.010507295,0.009400921,0.008965819
t_2866,169.42505,-44.43239,0.010312878,0.009168566,0.011400096,0.0101286145,0.010600642
t_2867,169.46997,-44.43239,0.008512634,0.0071633537,0.010315246,0.009002329,0.008588424
t_2868,169.42505,-44.40031,0.009305413,0.008019191,0.011025984,0.009584943,0.009430473
t_2869,169.46997,-44.40031,0.008700177,0.0073371255,0.010547476,0.009212337,0.008762516
t_287,170.41319999999996,-45.98285,0.0108721405,0.010418214,0.010489444,0.010959928,0.011166013
t_2870,169.51489000000004,-44.40031,0.008857552,0.007460965,0.010793143,0.009348838,0.008916424
t_2871,169.42505,-44.36821,0.014625967,0.01430417,0.015879365,0.012975275,0.015518016
t_2872,169.46997,-44.36821,0.00953283,0.00818982,0.011484841,0.009859053,0.009628085
t_2873,169.51489000000004,-44.36821,0.010262855,0.008924286,0.0116455695,0.010351311,0.010405099
t_2874,169.46997,-44.33609,0.010254839,0.008937244,0.011866606,0.01043339,0.01037117
t_2875,169.51489000000004,-44.33609,0.009868197,0.008470565,0.0119694695,0.010202394,0.009939612
t_2876,169.64963,-44.43239,0.011041641,0.009748424,0.01246139,0.010813444,0.011283284
t_2877,169.60472,-44.40031,0.009385576,0.007939601,0.011497015,0.009787962,0.009442189
t_2878,169.64963,-44.40031,0.01138399,0.010091242,0.01285984,0.011122367,0.011624457
t_2879,169.5598,-44.40031,0.009810765,0.008423971,0.011493844,0.010011362,0.00992592
t_288,170.32337,-45.98285,0.009928524,0.009254496,0.009638221,0.010018346,0.010207938
t_2880,169.60472,-44.36821,0.009177737,0.007694817,0.011303865,0.009737505,0.00918778
t_2881,169.64963,-44.36821,0.01924002,0.019625567,0.02093318,0.015729468,0.020639414
t_2882,169.5598,-44.36821,0.009497383,0.0080641145,0.011601813,0.009900468,0.009554868
t_2883,169.64963,-44.33609,0.017944962,0.017896593,0.01973639,0.015184339,0.019068802
t_2884,169.60472,-44.33609,0.011260398,0.00988333,0.012745806,0.011168649,0.011409144
t_2885,169.5598,-44.33609,0.009468981,0.0080060875,0.011606899,0.009973319,0.009492012
t_2886,169.24539,-44.36821,0.008663508,0.007524404,0.010090413,0.009166246,0.008753195
t_2887,169.38013999999998,-44.36821,0.009490049,0.008249616,0.011237961,0.0098058265,0.009602471
t_2888,169.33522,-44.33609,0.009955367,0.008801167,0.011620612,0.01027495,0.010057165
t_2889,169.38013999999998,-44.33609,0.00933096,0.008063222,0.011078248,0.009846711,0.00938326
t_289,170.41319999999996,-45.9204,0.013185822,0.013115311,0.012370412,0.012623546,0.013536646
t_2890,169.29030999999998,-44.33609,0.010442882,0.009411565,0.011386093,0.01058738,0.010592804
t_2891,169.24539,-44.33609,0.010405017,0.009439223,0.01116589,0.010516373,0.010573903
t_2892,169.29030999999998,-44.30396,0.010007421,0.008925354,0.011521091,0.010578223,0.010032862
t_2893,169.33522,-44.30396,0.009999127,0.008838553,0.011653557,0.010513783,0.010036218
t_2894,169.38013999999998,-44.30396,0.010664615,0.009490455,0.012218213,0.010879847,0.010767104
t_2895,169.24539,-44.30396,0.010101498,0.009103197,0.0115011865,0.010634742,0.010141947
t_2896,170.05386999999996,-44.56055,0.008768903,0.0073079937,0.010028753,0.009727043,0.008553838
t_2897,170.05386999999996,-44.52853,0.013675464,0.013059464,0.014518796,0.01290504,0.014031925
t_2898,170.09879,-44.52853,0.016244924,0.01702157,0.016690368,0.014556873,0.01682539
t_2899,170.00896,-44.52853,0.008293063,0.0068683145,0.009897573,0.009279377,0.008102965
t_29,168.79623000000004,-46.41808,0.0016219902,0.0012590528,0.0013707182,0.0018337605,0.0017122453
t_290,170.32337,-45.9204,0.007766784,0.006890238,0.008123813,0.008219023,0.007890056
t_2900,169.96404,-44.49651,0.011226182,0.010102042,0.012356348,0.011199311,0.011343528
t_2901,170.09879,-44.49651,0.0085951965,0.0073522823,0.009479429,0.009527536,0.008344942
t_2902,170.05386999999996,-44.49651,0.01879932,0.0206496,0.019326009,0.016705303,0.0199607
t_2903,170.00896,-44.49651,0.010470584,0.009293272,0.011425281,0.0107353795,0.010450968
t_2904,170.00896,-44.46446,0.017735146,0.018973313,0.018498631,0.015044708,0.018688615
t_2905,170.09879,-44.46446,0.0077253315,0.0065856664,0.0089402115,0.008749896,0.0074747023
t_2906,169.78438,-44.56055,0.01069951,0.009447292,0.012026182,0.010471038,0.010971472
t_2907,169.69455,-44.56055,0.010749565,0.009578353,0.012072785,0.010371433,0.011121734
t_2908,169.8293,-44.52853,0.015762929,0.015515913,0.017228397,0.013641912,0.016712168
t_2909,169.78438,-44.52853,0.008543102,0.007084829,0.01048879,0.009145621,0.008540958
t_291,170.41319999999996,-45.85787,0.008476896,0.0077942437,0.008734991,0.008607971,0.008606774
t_2910,169.73946,-44.52853,0.0083837,0.006934955,0.010311752,0.008977541,0.008398759
t_2911,169.78438,-44.49651,0.011724951,0.010578896,0.013173831,0.011280212,0.01207142
t_2912,169.73946,-44.49651,0.009907805,0.008506356,0.011275175,0.010049344,0.010015379
t_2913,169.69455,-44.49651,0.010616302,0.009320117,0.011969567,0.010436617,0.0108535
t_2914,169.8293,-44.49651,0.01515218,0.014678476,0.016660573,0.013398015,0.015963564
t_2915,169.69455,-44.46446,0.009087034,0.007632463,0.011152717,0.009540489,0.009126741
t_2916,169.96404,-44.56055,0.009306333,0.007866629,0.0105436845,0.009877257,0.009230337
t_2917,169.96404,-44.52853,0.0083761085,0.006931449,0.010098011,0.009273472,0.00822953
t_2918,169.87421,-44.52853,0.015205005,0.014787764,0.016615164,0.013420338,0.0160145
t_2919,169.91913,-44.52853,0.01507861,0.014652034,0.016389592,0.013435664,0.015808554
t_292,170.32337,-45.85787,0.012423421,0.012475077,0.011726591,0.0104673095,0.013562627
t_2920,169.87421,-44.49651,0.018231973,0.018847032,0.019578183,0.015151262,0.019437658
t_2921,169.91913,-44.49651,0.015735999,0.015549046,0.017030455,0.013869497,0.016512021
t_2922,169.91913,-44.46446,0.0198324,0.021202907,0.020999255,0.016725564,0.02121945
t_2923,169.87421,-44.46446,0.010140243,0.0087463,0.0114541175,0.010461515,0.010129271
t_2924,169.91913,-44.43239,0.009690617,0.008303742,0.011502716,0.01028856,0.009586733
t_2925,169.87421,-44.43239,0.0131946355,0.012291217,0.014648966,0.012512189,0.013576981
t_2926,169.8293,-44.46446,0.014859648,0.014292666,0.016404342,0.013334031,0.015578164
t_2927,169.78438,-44.46446,0.009002584,0.0075232484,0.011056957,0.009606433,0.008976679
t_2928,169.73946,-44.46446,0.008870553,0.0073935976,0.010919984,0.0094570825,0.008865603
t_2929,169.8293,-44.43239,0.011259727,0.009937429,0.0126508,0.011222812,0.011363052
t_293,170.23354,-46.10755,0.009870923,0.008833269,0.009769392,0.010633378,0.009880183
t_2930,169.69455,-44.43239,0.017435823,0.017483665,0.019066641,0.014616047,0.018631356
t_2931,169.73946,-44.43239,0.009551671,0.008074659,0.011714562,0.009996118,0.009564102
t_2932,169.78438,-44.43239,0.009175575,0.0076797465,0.011281342,0.009809613,0.00913081
t_2933,169.78438,-44.40031,0.009541553,0.008031493,0.011725184,0.010152469,0.009487813
t_2934,169.69455,-44.40031,0.021593211,0.022935227,0.023255235,0.01791866,0.023497203
t_2935,169.8293,-44.40031,0.011292497,0.009923014,0.012703711,0.011352356,0.0113403825
t_2936,170.05386999999996,-44.46446,0.015581584,0.016362572,0.016195584,0.013801324,0.016207
t_2937,169.96404,-44.46446,0.016813116,0.01733993,0.01787412,0.014564445,0.01764677
t_2938,170.05386999999996,-44.43239,0.0098521365,0.008894764,0.010540121,0.010214804,0.009748328
t_2939,170.09879,-44.43239,0.007846173,0.0068638576,0.00898509,0.008694129,0.0076267743
t_294,170.14371,-46.10755,0.007159101,0.005969622,0.0076971943,0.008389004,0.0070191654
t_2940,169.96404,-44.43239,0.015881673,0.015913619,0.016977176,0.014129531,0.016548531
t_2941,170.00896,-44.43239,0.011241595,0.010337778,0.012168762,0.011254383,0.011304641
t_2942,170.00896,-44.40031,0.009796549,0.008639453,0.010725758,0.010391353,0.009636457
t_2943,170.05386999999996,-44.40031,0.008219662,0.0071236626,0.009539306,0.0091676945,0.0079919305
t_2944,170.09879,-44.40031,0.0075874794,0.0066768993,0.008653217,0.008481813,0.007362271
t_2945,169.96404,-44.40031,0.0126539795,0.011827429,0.01379957,0.012333913,0.012852071
t_2946,169.73946,-44.40031,0.009312604,0.0077976277,0.011486977,0.009929905,0.009276467
t_2947,169.69455,-44.36821,0.010001156,0.008497674,0.012293064,0.010411471,0.010011384
t_2948,169.8293,-44.36821,0.016106112,0.015627861,0.017785454,0.014455536,0.016796231
t_2949,169.78438,-44.36821,0.010151114,0.00863308,0.012445349,0.010666759,0.0101001365
t_295,170.14371,-46.04524,0.007998582,0.0067516686,0.008682982,0.009311802,0.007813959
t_2950,169.73946,-44.36821,0.011022248,0.009571401,0.012562333,0.011142924,0.011075925
t_2951,169.78438,-44.33609,0.011097816,0.009594485,0.01282427,0.011401666,0.011070616
t_2952,169.73946,-44.33609,0.010015226,0.008458034,0.012363461,0.010602742,0.009956233
t_2953,169.8293,-44.33609,0.014910248,0.014083753,0.016638204,0.013917879,0.01536473
t_2954,169.69455,-44.33609,0.01022933,0.008701162,0.012595502,0.010660196,0.0102205705
t_2955,169.8293,-44.30396,0.01720115,0.016755182,0.019034723,0.015439412,0.017870095
t_2956,169.96404,-44.36821,0.010149332,0.008823593,0.011709034,0.010880261,0.0099676605
t_2957,170.05386999999996,-44.36821,0.012172839,0.011680958,0.012847241,0.012036001,0.0122746
t_2958,170.00896,-44.36821,0.015640253,0.015630346,0.016484985,0.014316519,0.016121425
t_2959,170.09879,-44.36821,0.007965824,0.007038944,0.009061157,0.008949834,0.0077120233
t_296,170.23354,-46.04524,0.021749754,0.0204978,0.0208533,0.019855374,0.023073839
t_2960,170.00896,-44.33609,0.020449834,0.022286799,0.0210258,0.017572809,0.021417465
t_2961,169.96404,-44.33609,0.0196005,0.020686049,0.020594988,0.016932957,0.020457473
t_2962,170.05386999999996,-44.33609,0.018387174,0.019993596,0.018724393,0.0162398,0.019053493
t_2963,170.09879,-44.33609,0.008687566,0.007625803,0.009895442,0.009924046,0.008364652
t_2964,170.05386999999996,-44.30396,0.02196676,0.024300434,0.022089694,0.0196289,0.022887211
t_2965,170.09879,-44.30396,0.009591033,0.00832624,0.010910769,0.011234346,0.009165196
t_2966,169.91913,-44.40031,0.013681083,0.012917628,0.015031331,0.01298119,0.014035393
t_2967,169.87421,-44.40031,0.0135267135,0.012636256,0.015013761,0.012843667,0.013891551
t_2968,169.87421,-44.36821,0.014336105,0.013532515,0.015881158,0.013499194,0.014738721
t_2969,169.91913,-44.36821,0.014197395,0.013458903,0.015580959,0.013480291,0.014541093
t_297,170.23354,-45.98285,0.007372538,0.0062931264,0.00790173,0.008257031,0.007358694
t_2970,169.87421,-44.33609,0.016857127,0.01648806,0.018468333,0.015185795,0.0174964
t_2971,169.91913,-44.33609,0.018328633,0.018561242,0.019684913,0.01613588,0.019077739
t_2972,169.87421,-44.30396,0.01739338,0.017010331,0.019090297,0.015716562,0.018005429
t_2973,169.91913,-44.30396,0.020242492,0.020954112,0.021615941,0.017492529,0.021110611
t_2974,169.87421,-44.27181,0.025049765,0.027159754,0.026695002,0.021454891,0.026733506
t_2975,169.91913,-44.27181,0.01627039,0.015514843,0.017900862,0.01549014,0.016564524
t_2976,169.96404,-44.30396,0.020618213,0.021693192,0.021654949,0.017902864,0.021447739
t_2977,170.00896,-44.30396,0.013778691,0.012875381,0.014758509,0.014008534,0.013749229
t_2978,169.96404,-44.27181,0.021603981,0.022608263,0.02274701,0.018851414,0.022392627
t_2979,170.00896,-44.27181,0.02256391,0.02408376,0.023221144,0.019765174,0.02335148
t_298,170.14371,-45.98285,0.012529442,0.011666025,0.012047379,0.011176018,0.013439964
t_2980,170.09879,-44.27181,0.021855175,0.02349862,0.02165174,0.020267751,0.022257159
t_2981,170.05386999999996,-44.27181,0.021859864,0.023318015,0.022063058,0.01986119,0.022396963
t_2982,169.96404,-44.23964,0.011548892,0.009872089,0.013865069,0.01287031,0.011168877
t_2983,170.09879,-44.23964,0.021020876,0.021288145,0.021353917,0.020380246,0.021111567
t_2984,170.00896,-44.23964,0.018138843,0.01760447,0.019384578,0.017590135,0.018292343
t_2985,170.05386999999996,-44.23964,0.017347084,0.016628059,0.01825123,0.017603068,0.017272832
t_2986,169.73946,-44.30396,0.010177185,0.008585807,0.01259888,0.010817388,0.010092116
t_2987,169.69455,-44.30396,0.012114577,0.010704368,0.013769678,0.0119618485,0.012231958
t_2988,169.78438,-44.30396,0.011501728,0.009974816,0.01324736,0.011788919,0.011458773
t_2989,169.69455,-44.27181,0.01309292,0.011785132,0.01488832,0.012692051,0.013302379
t_299,170.14371,-45.9204,0.009235555,0.00889653,0.008944858,0.0084771225,0.009963088
t_2990,169.8293,-44.27181,0.018318525,0.017998893,0.020252904,0.016257033,0.019038768
t_2991,169.78438,-44.27181,0.011031083,0.009415501,0.013603829,0.011611011,0.010914419
t_2992,169.73946,-44.27181,0.0103819,0.008755502,0.012888838,0.01105944,0.010272989
t_2993,169.78438,-44.23964,0.011021901,0.009352404,0.013670917,0.01171926,0.010865876
t_2994,169.69455,-44.23964,0.011166337,0.009565559,0.013811462,0.011568793,0.011113146
t_2995,169.73946,-44.23964,0.011873802,0.01028513,0.013913464,0.012139093,0.011820718
t_2996,170.50302999999997,-44.40031,0.016371721,0.014501615,0.019048993,0.017021792,0.015660407
t_2997,170.45812,-44.40031,0.013342049,0.011480499,0.01659014,0.014612717,0.012665045
t_2998,170.54795000000001,-44.40031,0.01521805,0.0130190775,0.019294836,0.01664761,0.014393333
t_2999,170.54795000000001,-44.36821,0.016469555,0.0142381545,0.020869734,0.017832601,0.015585031
t_3,168.61657000000002,-46.60355,0.0027783308,0.0025569806,0.0021144687,0.0026533226,0.003195712
t_30,168.61657000000002,-46.41808,0.0024847633,0.002199958,0.0020701892,0.0024946337,0.002722351
t_300,170.23354,-45.9204,0.014329291,0.013922975,0.013486028,0.011928696,0.015803795
t_3000,170.45812,-44.36821,0.014098288,0.012207912,0.017580999,0.015374112,0.013376274
t_3001,170.50302999999997,-44.36821,0.015290535,0.01322249,0.019242235,0.016608136,0.014487052
t_3002,170.54795000000001,-44.33609,0.01742705,0.015116677,0.022115214,0.018874535,0.016464954
t_3003,170.50302999999997,-44.33609,0.016189033,0.0140539035,0.02041956,0.017562129,0.015317667
t_3004,170.45812,-44.33609,0.014956272,0.01300631,0.018708745,0.016267214,0.014174552
t_3005,170.54795000000001,-44.30396,0.01996868,0.017680822,0.024679834,0.021044571,0.018930592
t_3006,170.23354,-44.36821,0.018281385,0.022124812,0.018140737,0.016038392,0.019336816
t_3007,170.27845000000002,-44.36821,0.01132095,0.0106547065,0.012101162,0.011583982,0.011062911
t_3008,170.14371,-44.33609,0.008977527,0.008136174,0.009939158,0.009918994,0.008681963
t_3009,170.23354,-44.33609,0.016619977,0.018026775,0.017027335,0.014863365,0.016998807
t_301,170.23354,-45.85787,0.010945932,0.010550435,0.010444543,0.009284214,0.012050834
t_3010,170.18862000000001,-44.33609,0.01696992,0.019498004,0.016954677,0.014786024,0.017559841
t_3011,170.27845000000002,-44.33609,0.020293918,0.02274424,0.020992992,0.017429575,0.020855006
t_3012,170.14371,-44.30396,0.020017056,0.022359122,0.019979402,0.017722895,0.020623006
t_3013,170.18862000000001,-44.30396,0.01983949,0.022184573,0.020048538,0.017461583,0.020385927
t_3014,170.23354,-44.30396,0.020403063,0.022625243,0.020991508,0.017876212,0.020887267
t_3015,170.27845000000002,-44.30396,0.021154951,0.022767067,0.022255138,0.018634032,0.021522634
t_3016,170.32337,-44.36821,0.015432098,0.015163706,0.016722383,0.014788366,0.015397568
t_3017,170.36829,-44.36821,0.011655563,0.010174147,0.01415547,0.012828324,0.011101366
t_3018,170.32337,-44.33609,0.024015786,0.026890136,0.025159577,0.02025182,0.024754016
t_3019,170.36829,-44.33609,0.013504178,0.012055083,0.015970323,0.014377775,0.012919715
t_302,170.14371,-45.85787,0.004983724,0.0041182046,0.005350804,0.0053974455,0.0051416866
t_3020,170.41319999999996,-44.33609,0.01378006,0.012031706,0.017044347,0.015017598,0.013088265
t_3021,170.36829,-44.30396,0.013481024,0.011831158,0.016548343,0.014737862,0.012808333
t_3022,170.32337,-44.30396,0.018530926,0.018317373,0.020327773,0.0175677,0.018457847
t_3023,170.41319999999996,-44.30396,0.018521601,0.017222907,0.021088963,0.018492946,0.017950565
t_3024,170.41319999999996,-44.27181,0.01770977,0.015946766,0.020490373,0.018406672,0.016899666
t_3025,170.36829,-44.27181,0.014453887,0.012659316,0.017869415,0.015816513,0.013698125
t_3026,170.50302999999997,-44.30396,0.01718625,0.014959525,0.02172484,0.018640423,0.016234174
t_3027,170.45812,-44.30396,0.015895367,0.013855398,0.019951206,0.017273247,0.015039629
t_3028,170.54795000000001,-44.27181,0.023917178,0.02187522,0.02786337,0.024109168,0.02286327
t_3029,170.45812,-44.27181,0.016723227,0.014554775,0.021086222,0.018247806,0.015779098
t_303,170.23354,-45.79527,0.0051046484,0.0042481334,0.0055077015,0.005436151,0.0052863923
t_3030,170.50302999999997,-44.27181,0.018271247,0.015931485,0.023144294,0.019829024,0.017226486
t_3031,170.45812,-44.23964,0.025345955,0.02437433,0.029179953,0.024258833,0.0247878
t_3032,170.54795000000001,-44.23964,0.03429569,0.034316234,0.039076533,0.031070143,0.033893332
