calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,max_distance,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
1537,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:Berberian_et_al_1992",6,None,USGS,Berberian_et_al_1992,BooreEtAl2014,,PGA,0.53678215,,,
1537,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:Berberian_et_al_1992",6,None,USGS,Berberian_et_al_1992,CampbellBozorgnia2014,,PGA,0.49846894,,,
1537,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:Berberian_et_al_1992",6,None,USGS,Berberian_et_al_1992,ChiouYoungs2014,,PGA,0.5218134,,,
1538,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:GCMT",6,None,USGS,GCMT,AbrahamsonEtAl2014,,PGA,0.5761636,,,
1538,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:GCMT",6,None,USGS,GCMT,BooreEtAl2014,,PGA,0.55805105,,,
1538,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:GCMT",6,None,USGS,GCMT,CampbellBozorgnia2014,,PGA,0.5445405,,,
1538,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:GCMT",6,None,USGS,GCMT,ChiouYoungs2014,,PGA,0.6215022,,,
1539,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:Gao_And_Wallace_1994",5,None,USGS,Gao_And_Wallace_1994,AbrahamsonEtAl2014,,PGA,0.49071687,,,
1539,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:Gao_And_Wallace_1994",5,None,USGS,Gao_And_Wallace_1994,BooreEtAl2014,,PGA,0.5048417,,,
1539,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:Gao_And_Wallace_1994",5,None,USGS,Gao_And_Wallace_1994,CampbellBozorgnia2014,,PGA,0.47875008,,,
1539,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:Gao_And_Wallace_1994",5,None,USGS,Gao_And_Wallace_1994,ChiouYoungs2014,,PGA,0.5080629,,,
1540,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:USGS",6,None,USGS,USGS,AbrahamsonEtAl2014,,PGA,0.54234535,,,
1540,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:USGS",6,None,USGS,USGS,BooreEtAl2014,,PGA,0.5309012,,,
1540,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:USGS",6,None,USGS,USGS,CampbellBozorgnia2014,,PGA,0.74516445,,,
1540,"19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:USGS, Rupture:USGS",6,None,USGS,USGS,ChiouYoungs2014,,PGA,0.63073623,,,
