# 19881016_M5.88_Elia median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,"BCHydroESHM20SInter
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
sigma_mu_epsilon = -1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
sigma_mu_epsilon = 1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
theta_6_adjustment = -0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
theta_6_adjustment = 0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00"
t_1570,21.65630999999999,38.46422,0.009038609,0.008522963,0.009585452,0.009038609,0.009038609
t_1571,21.698530000000005,38.49265,0.0073120766,0.006881816,0.0077692377,0.0073120766,0.0073120766
t_1572,21.620119999999986,38.4974,0.008226607,0.0077339183,0.008750682,0.008226607,0.008226607
t_1573,21.66234,38.52583,0.0069119846,0.0064900257,0.0073613776,0.0069119846,0.0069119846
t_1574,21.704589999999996,38.55426,0.007115942,0.0066731214,0.0075881477,0.007115942,0.007115942
t_1575,21.457359999999994,38.44515,0.009583551,0.009001419,0.010203332,0.009583551,0.009583551
t_1576,21.577920000000006,38.46894,0.0092334,0.008689398,0.009811461,0.0092334,0.0092334
t_1577,21.499529999999993,38.47363,0.0101260375,0.009509103,0.010782997,0.0101260375,0.0101260375
t_1578,21.541709999999995,38.5021,0.008789512,0.008250255,0.009364016,0.008789512,0.008789512
t_1579,21.46329,38.50678,0.0089894105,0.008425023,0.0095916055,0.0089894105,0.0089894105
t_158,20.36623,39.49514,0.001336403,0.0012462591,0.001433067,0.001336403,0.001336403
t_1580,21.583910000000003,38.53056,0.008205031,0.0076964395,0.00874723,0.008205031,0.008205031
t_1581,21.505480000000006,38.53525,0.010508561,0.009845607,0.011216153,0.010508561,0.010508561
t_1582,21.547680000000014,38.56371,0.008045831,0.0075348346,0.008591482,0.008045831,0.008045831
t_1583,21.469220000000007,38.56839,0.008623886,0.008069188,0.009216715,0.008623886,0.008623886
t_1584,21.51142999999999,38.59686,0.008183474,0.0076547186,0.008748753,0.008183474,0.008183474
t_1585,22.054399999999987,38.50169,0.0040234597,0.0037657374,0.0042988206,0.0040234597,0.0040234597
t_1586,21.976,38.50659,0.004699582,0.0044040447,0.005014951,0.004699582,0.004699582
t_1587,21.89760000000001,38.51145,0.004934424,0.0046298825,0.005258998,0.004934424,0.004934424
t_1588,22.018309999999985,38.53495,0.004092813,0.0038299188,0.0043737525,0.004092813,0.004092813
t_1589,21.93988999999999,38.53982,0.0042865924,0.004015077,0.004576469,0.0042865924,0.0042865924
t_159,20.48768000000001,39.51952,0.0013646099,0.0012725632,0.0014633145,0.0013646099,0.0013646099
t_1590,22.06065000000001,38.56329,0.0033394666,0.0031217788,0.003572334,0.0033394666,0.0033394666
t_1591,21.98221000000001,38.56818,0.0037704227,0.0035271544,0.004030469,0.0037704227,0.0037704227
t_1592,21.90377000000001,38.57305,0.0043342216,0.004057294,0.0046300506,0.0043342216,0.0043342216
t_1593,22.024550000000005,38.59653,0.003673654,0.00343351,0.0039305943,0.003673654,0.003673654
t_1594,21.946089999999998,38.60141,0.003756899,0.0035131644,0.0040175435,0.003756899,0.003756899
t_1595,21.740769999999998,38.52107,0.0074959835,0.0070417076,0.007979566,0.0074959835,0.0074959835
t_1596,21.861459999999994,38.54467,0.0049248105,0.0046166307,0.0052535622,0.0049248105,0.0049248105
t_1597,21.783029999999997,38.54948,0.005390309,0.005055246,0.0057475795,0.005390309,0.005390309
t_1598,21.82531,38.57788,0.005349129,0.0050097243,0.005711528,0.005349129,0.005349129
t_1599,21.746849999999995,38.58267,0.0052190484,0.004888582,0.005571854,0.0052190484,0.0052190484
t_16,21.082539999999995,38.65286,0.008659157,0.008081855,0.009277697,0.008659157,0.008659157
t_160,20.63497000000001,39.38834,0.0016813088,0.0015679043,0.0018029159,0.0016813088,0.0016813088
t_1600,21.867619999999988,38.60626,0.004574883,0.004279925,0.004890168,0.004574883,0.004574883
t_1601,21.789140000000003,38.61107,0.0049897195,0.0046690917,0.0053323647,0.0049897195,0.0049897195
t_1602,21.83144999999999,38.63945,0.0043734214,0.004089029,0.0046775932,0.0043734214,0.0043734214
t_1603,21.752939999999995,38.64425,0.004597081,0.0042984677,0.004916439,0.004597081,0.004597081
t_1604,21.873770000000007,38.66782,0.003991538,0.0037295432,0.0042719375,0.003991538,0.003991538
t_1605,21.626139999999992,38.559,0.007270097,0.0068139522,0.0077567766,0.007270097,0.007270097
t_1606,21.668389999999988,38.58743,0.007268791,0.0068069734,0.007761941,0.007268791,0.007268791
t_1607,21.589910000000003,38.59216,0.0071054976,0.0066506485,0.007591455,0.0071054976,0.0071054976
t_1608,21.710649999999987,38.61585,0.0054752044,0.005123216,0.005851376,0.0054752044,0.0054752044
t_1609,21.63216,38.62059,0.006378438,0.0059667346,0.006818549,0.006378438,0.006378438
t_161,20.555890000000005,39.3926,0.0020337165,0.0018965417,0.0021808133,0.0020337165,0.0020337165
t_1610,21.67443,38.64901,0.00521429,0.004875028,0.005577163,0.00521429,0.00521429
t_1611,21.595920000000007,38.65374,0.00561926,0.0052522495,0.0060119154,0.00561926,0.00561926
t_1612,21.716729999999984,38.67742,0.004700767,0.004392697,0.0050304425,0.004700767,0.004700767
t_1613,21.63819000000001,38.68216,0.0050922134,0.004757814,0.0054501165,0.0050922134,0.0050922134
t_1614,21.680489999999992,38.71057,0.0046132533,0.0043087807,0.0049392413,0.0046132533,0.0046132533
t_1615,21.988429999999994,38.62976,0.0034979144,0.003268451,0.0037434876,0.0034979144,0.0034979144
t_1616,21.909940000000006,38.63462,0.0040712603,0.0038055682,0.0043555023,0.0040712603,0.0040712603
t_1617,22.0308,38.65809,0.0033773305,0.0031539984,0.0036164764,0.0033773305,0.0033773305
t_1618,21.952290000000005,38.66298,0.0033823042,0.0031595656,0.0036207451,0.0033823042,0.0033823042
t_1619,21.99466000000001,38.69131,0.003373533,0.0031498852,0.00361306,0.003373533,0.003373533
t_162,20.598180000000013,39.42115,0.0016449895,0.0015340331,0.0017639713,0.0016449895,0.0016449895
t_1620,21.91613000000001,38.69618,0.0034341803,0.0032071492,0.0036772827,0.0034341803,0.0034341803
t_1621,22.037049999999994,38.71964,0.0031753771,0.0029638377,0.0034020147,0.0031753771,0.0031753771
t_1622,21.958500000000015,38.72452,0.0032735956,0.0030560098,0.0035066735,0.0032735956,0.0032735956
t_1623,22.00089,38.75285,0.0026695002,0.0024913526,0.0028603866,0.0026695002,0.0026695002
t_1624,21.922320000000013,38.75772,0.0029558486,0.002758894,0.0031668637,0.0029558486,0.0029558486
t_1625,21.52382,38.31716,0.020719321,0.019675346,0.021818692,0.020719321,0.020719321
t_1626,21.44552999999999,38.32183,0.015724363,0.01484578,0.01665494,0.015724363,0.015724363
t_1627,21.565949999999987,38.34564,0.016642595,0.015824543,0.017502934,0.016642595,0.016642595
t_1628,21.487650000000002,38.35033,0.0209465,0.019795688,0.022164216,0.0209465,0.0209465
t_1629,21.529779999999988,38.37882,0.011769374,0.0111292135,0.012446358,0.011769374,0.011769374
t_163,20.519080000000002,39.4254,0.0021963215,0.0020481767,0.0023551814,0.0021963215,0.0021963215
t_1630,21.451449999999994,38.3835,0.015273017,0.014382423,0.01621876,0.015273017,0.015273017
t_1631,21.57193000000001,38.4073,0.011433344,0.010809593,0.0120930895,0.011433344,0.011433344
t_1632,21.49358000000001,38.41199,0.009853455,0.009280898,0.010461335,0.009853455,0.009853455
t_1633,21.535740000000004,38.44047,0.008746571,0.0082367025,0.009288001,0.008746571,0.008746571
t_1634,21.36724000000001,38.32647,0.015955262,0.015011253,0.016958637,0.015955262,0.015955262
t_1635,21.40933000000001,38.35499,0.017013228,0.016013896,0.018074922,0.017013228,0.017013228
t_1636,21.331009999999992,38.35961,0.015511243,0.014563989,0.016520105,0.015511243,0.015511243
t_1637,21.373109999999997,38.38814,0.013895163,0.013048599,0.01479665,0.013895163,0.013895163
t_1638,21.415220000000005,38.41665,0.011210549,0.0105292415,0.011935941,0.011210549,0.011210549
t_1639,21.33686,38.42127,0.016150078,0.015139624,0.017227974,0.016150078,0.016150078
t_164,20.56137000000001,39.45396,0.0015788553,0.0014723587,0.0016930549,0.0015788553,0.0015788553
t_1640,21.378980000000013,38.44979,0.010560166,0.009899507,0.011264916,0.010560166,0.010560166
t_1641,21.30059,38.4544,0.01563075,0.014633714,0.016695717,0.01563075,0.01563075
t_1642,21.16857999999999,38.30707,0.028034782,0.026307004,0.029876038,0.028034782,0.028034782
t_1643,21.288929999999993,38.33107,0.017334754,0.016276032,0.018462343,0.017334754,0.017334754
t_1644,21.210620000000006,38.33564,0.02450192,0.022979088,0.02612567,0.02450192,0.02450192
t_1645,21.252679999999998,38.3642,0.026931465,0.025249857,0.028725063,0.026931465,0.026931465
t_1646,21.17434,38.36875,0.026136605,0.024484599,0.027900076,0.026136605,0.026136605
t_1647,21.294759999999997,38.39274,0.023773542,0.022286419,0.025359897,0.023773542,0.023773542
t_1648,21.216409999999996,38.39731,0.022262892,0.020848861,0.023772828,0.022262892,0.022262892
t_1649,21.258489999999995,38.42586,0.021970337,0.02057102,0.023464842,0.021970337,0.021970337
t_165,20.60369,39.48249,0.0014968109,0.0013958476,0.001605077,0.0014968109,0.0014968109
t_1650,21.180110000000013,38.43042,0.024881879,0.02328083,0.026593033,0.024881879,0.024881879
t_1651,21.222199999999987,38.45897,0.015362305,0.014370642,0.0164224,0.015362305,0.015362305
t_1652,21.421120000000002,38.47829,0.010531748,0.0098723,0.0112352455,0.010531748,0.010531748
t_1653,21.342719999999986,38.48292,0.014771562,0.013828307,0.015779158,0.014771562,0.014771562
t_1654,21.384860000000003,38.51142,0.009216547,0.008627165,0.009846193,0.009216547,0.009216547
t_1655,21.306430000000006,38.51603,0.01176385,0.011001636,0.012578871,0.01176385,0.01176385
t_1656,21.427030000000002,38.53991,0.01075378,0.010064485,0.011490284,0.01075378,0.01075378
t_1657,21.34858,38.54454,0.009456961,0.008843213,0.0101133045,0.009456961,0.009456961
t_1658,21.390749999999997,38.57303,0.013077236,0.012226819,0.013986802,0.013077236,0.013077236
t_1659,21.312279999999987,38.57764,0.010617922,0.009921612,0.0113631,0.010617922,0.010617922
t_166,20.524540000000002,39.48674,0.0014049022,0.0013101383,0.0015065206,0.0014049022,0.0014049022
t_1660,21.432950000000005,38.60152,0.01018491,0.009520865,0.01089527,0.01018491,0.01018491
t_1661,21.354449999999986,38.60614,0.012987526,0.012134334,0.0139007075,0.012987526,0.012987526
t_1662,21.26429999999999,38.48751,0.015807204,0.014784665,0.016900463,0.015807204,0.015807204
t_1663,21.185879999999997,38.49206,0.01479012,0.013825839,0.015821652,0.01479012,0.01479012
t_1664,21.227990000000005,38.5206,0.013673253,0.012779684,0.014629302,0.013673253,0.013673253
t_1665,21.270129999999995,38.54913,0.011903285,0.011123968,0.012737199,0.011903285,0.011903285
t_1666,21.191660000000013,38.55369,0.011804553,0.011027341,0.012636543,0.011804553,0.011804553
t_1667,21.233800000000002,38.58222,0.010617524,0.009917169,0.01136734,0.010617524,0.010617524
t_1668,21.275949999999995,38.61073,0.014039954,0.013112388,0.015033137,0.014039954,0.014039954
t_1669,21.197450000000003,38.61529,0.010644038,0.009938129,0.011400089,0.010644038,0.010644038
t_167,20.56685999999999,39.51529,0.0015297333,0.0014265487,0.0016403813,0.0015297333,0.0015297333
t_1670,21.23961,38.64381,0.013036525,0.012170677,0.01396397,0.013036525,0.013036525
t_1671,21.28179,38.67232,0.011191908,0.010447604,0.011989239,0.011191908,0.011191908
t_1672,21.553660000000008,38.62531,0.006313191,0.0059031355,0.0067517306,0.006313191,0.006313191
t_1673,21.47515999999999,38.62998,0.007761777,0.0072541223,0.008304958,0.007761777,0.007761777
t_1674,21.51740000000001,38.65844,0.006711286,0.00627077,0.0071827476,0.006711286,0.006711286
t_1675,21.559650000000005,38.68688,0.0053070965,0.0049574375,0.0056814174,0.0053070965,0.0053070965
t_1676,21.48111,38.69156,0.00643852,0.0060126996,0.0068944963,0.00643852,0.00643852
t_1677,21.52337,38.72,0.0063805436,0.0059574656,0.0068336674,0.0063805436,0.0063805436
t_1678,21.444790000000012,38.72466,0.0068813376,0.0064237514,0.0073715197,0.0068813376,0.0068813376
t_1679,21.565650000000005,38.74843,0.004679561,0.0043684742,0.0050128014,0.004679561,0.004679561
t_168,20.609190000000012,39.54381,0.0016010215,0.0014930279,0.0017168265,0.0016010215,0.0016010215
t_1680,21.487059999999985,38.75311,0.005645929,0.005269814,0.0060488884,0.005645929,0.005645929
t_1681,21.52933999999999,38.78154,0.0045768362,0.004271395,0.004904119,0.0045768362,0.0045768362
t_1682,21.396649999999994,38.63463,0.008721966,0.008147854,0.009336532,0.008721966,0.008721966
t_1683,21.318129999999996,38.63924,0.012469315,0.011644272,0.013352815,0.012469315,0.012469315
t_1684,21.43887000000001,38.6631,0.007493695,0.006999316,0.008022993,0.007493695,0.007493695
t_1685,21.360330000000005,38.66773,0.009429793,0.008804888,0.010099049,0.009429793,0.009429793
t_1686,21.40254999999999,38.6962,0.007574704,0.0070718974,0.008113259,0.007574704,0.007574704
t_1687,21.32399000000001,38.70081,0.008209349,0.00766271,0.008794983,0.008209349,0.008209349
t_1688,21.366209999999995,38.72929,0.0071944837,0.006714817,0.007708415,0.0071944837,0.0071944837
t_1689,21.40845999999999,38.75775,0.006384244,0.005958052,0.006840923,0.006384244,0.006384244
t_169,20.530010000000004,39.54806,0.0015258332,0.0014229111,0.0016361997,0.0015258332,0.0015258332
t_1690,21.329859999999996,38.76237,0.0070516807,0.006580059,0.0075571057,0.0070516807,0.0070516807
t_1691,21.372109999999992,38.79083,0.006658561,0.006212807,0.0071362974,0.006658561,0.006658561
t_1692,21.203239999999994,38.67688,0.008041438,0.0075053074,0.008615865,0.008041438,0.008041438
t_1693,21.245419999999996,38.70539,0.007310214,0.0068222806,0.007833044,0.007310214,0.007310214
t_1694,21.16685000000001,38.70993,0.0093623595,0.00873643,0.010033134,0.0093623595,0.0093623595
t_1695,21.287630000000007,38.73388,0.0075952606,0.0070877806,0.008139076,0.0075952606,0.0075952606
t_1696,21.209040000000016,38.73844,0.0069619264,0.0064960187,0.0074612503,0.0069619264,0.0069619264
t_1697,21.25125,38.76694,0.0061247526,0.00571452,0.006564435,0.0061247526,0.0061247526
t_1698,21.172629999999998,38.77149,0.006977263,0.0065094368,0.0074787117,0.006977263,0.006977263
t_1699,21.293479999999988,38.79543,0.0063561522,0.005930091,0.006812825,0.0063561522,0.0063561522
t_17,21.124689999999987,38.6814,0.008340672,0.007783727,0.008937467,0.008340672,0.008340672
t_170,20.64049,39.44969,0.0015008266,0.0013995933,0.0016093821,0.0015008266,0.0015008266
t_1700,21.21484000000001,38.79999,0.0056875492,0.005305925,0.006096622,0.0056875492,0.0056875492
t_1701,21.257080000000002,38.82848,0.0061702654,0.0057559935,0.0066143535,0.0061702654,0.0061702654
t_1702,21.136200000000002,38.80452,0.0058138105,0.0054234476,0.0062322705,0.0058138105,0.0058138105
t_1703,21.057559999999995,38.80901,0.006296378,0.005873448,0.006749762,0.006296378,0.006296378
t_1704,21.09975,38.83754,0.0056750434,0.005293601,0.0060839714,0.0056750434,0.0056750434
t_1705,21.141970000000015,38.86605,0.005782528,0.005393662,0.0061994297,0.005782528,0.005782528
t_1706,21.063279999999992,38.87054,0.006066299,0.0056582396,0.0065037864,0.006066299,0.006066299
t_1707,21.105500000000006,38.89905,0.0054616625,0.005094116,0.005855728,0.0054616625,0.0054616625
t_1708,21.147750000000002,38.92755,0.0063848565,0.0059550344,0.006845703,0.0063848565,0.0063848565
t_1709,21.414379999999994,38.81929,0.005374525,0.005014394,0.00576052,0.005374525,0.005374525
t_171,20.761959999999988,39.47389,0.0014364102,0.0013395215,0.0015403072,0.0014364102,0.0014364102
t_1710,21.335730000000012,38.8239,0.006298299,0.0058758096,0.006751167,0.006298299,0.006298299
t_1711,21.377999999999986,38.85236,0.0050078286,0.0046716724,0.005368173,0.0050078286,0.0050078286
t_1712,21.420299999999997,38.8808,0.0042621708,0.003975881,0.004569075,0.0042621708,0.0042621708
t_1713,21.341610000000003,38.88541,0.00474343,0.0044246116,0.0050852206,0.00474343,0.00474343
t_1714,21.383910000000014,38.91386,0.0049981447,0.004662045,0.005358475,0.0049981447,0.0049981447
t_1715,21.30519000000001,38.91846,0.0044788937,0.0041775745,0.0048019467,0.0044788937,0.0044788937
t_1716,21.42622,38.94229,0.0039076973,0.0036448077,0.0041895485,0.0039076973,0.0039076973
t_1717,21.347489999999993,38.94691,0.00416454,0.0038842682,0.004465035,0.00416454,0.00416454
t_1718,21.389819999999986,38.97534,0.0035858066,0.0033444043,0.0038446335,0.0035858066,0.0035858066
t_1719,21.79525000000001,38.67264,0.0041084327,0.0038392348,0.004396506,0.0041084327,0.0041084327
t_172,20.682829999999996,39.47821,0.001663818,0.0015515899,0.0017841636,0.001663818,0.001663818
t_1720,21.837590000000006,38.70101,0.0036678822,0.0034258598,0.0039270027,0.0036678822,0.0036678822
t_1721,21.75904,38.70581,0.0041719354,0.0038968145,0.00446648,0.0041719354,0.0041719354
t_1722,21.879940000000005,38.72937,0.0036172175,0.0033772178,0.0038742728,0.0036172175,0.0036172175
t_1723,21.801379999999995,38.73419,0.0038704071,0.003613848,0.0041451803,0.0038704071,0.0038704071
t_1724,21.843729999999994,38.76255,0.0036363539,0.0033943034,0.003895665,0.0036363539,0.0036363539
t_1725,21.765150000000006,38.76735,0.0035777446,0.003339673,0.0038327875,0.0035777446,0.0035777446
t_1726,21.886110000000002,38.7909,0.0029159584,0.0027212224,0.0031246305,0.0029159584,0.0029159584
t_1727,21.807510000000008,38.79571,0.003509291,0.00327505,0.0037602854,0.003509291,0.003509291
t_1728,21.849889999999988,38.82407,0.0032326563,0.0030163424,0.0034644832,0.0032326563,0.0032326563
t_1729,21.60193000000001,38.7153,0.0048081535,0.004490188,0.0051486352,0.0048081535,0.0048081535
t_173,20.725179999999995,39.50672,0.001328843,0.0012392092,0.0014249601,0.001328843,0.001328843
t_1730,21.72281000000001,38.73897,0.0041347216,0.00386062,0.0044282842,0.0041347216,0.0041347216
t_1731,21.644229999999993,38.74371,0.0042824685,0.0039982763,0.0045868605,0.0042824685,0.0042824685
t_1732,21.68655000000001,38.77211,0.0041416944,0.0038659817,0.0044370703,0.0041416944,0.0041416944
t_1733,21.607949999999988,38.77684,0.0042312997,0.0039493274,0.0045334036,0.0042312997,0.0042312997
t_1734,21.728890000000007,38.8005,0.0034504612,0.00322014,0.0036972559,0.0034504612,0.0034504612
t_1735,21.650270000000006,38.80524,0.0038665642,0.0036083274,0.0041432823,0.0038665642,0.0038665642
t_1736,21.692620000000005,38.83363,0.0033946102,0.0031674525,0.0036380587,0.0033946102,0.0033946102
t_1737,21.613969999999995,38.83836,0.0035927014,0.0033521543,0.00385051,0.0035927014,0.0035927014
t_1738,21.73499000000001,38.862,0.003063461,0.0028581228,0.0032835517,0.003063461,0.003063461
t_1739,21.450729999999993,38.7862,0.0055992166,0.0052249487,0.0060002934,0.0055992166,0.0055992166
t_174,20.646019999999993,39.51102,0.001703204,0.0015883185,0.0018263994,0.001703204,0.001703204
t_1740,21.571650000000005,38.80996,0.0042280555,0.0039454103,0.004530949,0.0042280555,0.0042280555
t_1741,21.493009999999998,38.81464,0.0045228414,0.0042201406,0.0048472546,0.0045228414,0.0045228414
t_1742,21.535320000000013,38.84306,0.004065609,0.0037931828,0.0043576006,0.004065609,0.004065609
t_1743,21.456670000000003,38.84773,0.0046462854,0.0043346714,0.0049803015,0.0046462854,0.0046462854
t_1744,21.577650000000006,38.87147,0.003463626,0.00323128,0.0037126783,0.003463626,0.003463626
t_1745,21.49897999999999,38.87615,0.004877607,0.0045502,0.0052285725,0.004877607,0.004877607
t_1746,21.54131000000001,38.90456,0.0039563472,0.00369057,0.0042412644,0.0039563472,0.0039563472
t_1747,21.462610000000012,38.90923,0.004507223,0.0042042877,0.0048319865,0.004507223,0.004507223
t_1748,21.583670000000012,38.93296,0.0035127278,0.0032765842,0.0037658901,0.0035127278,0.0035127278
t_1749,21.771260000000012,38.82887,0.0034343123,0.0032045469,0.0036805521,0.0034343123,0.0034343123
t_175,20.767560000000003,39.53521,0.0012347613,0.0011514733,0.0013240739,0.0012347613,0.0012347613
t_1750,21.892290000000003,38.8524,0.002683738,0.0025038023,0.0028766047,0.002683738,0.002683738
t_1751,21.813639999999992,38.85722,0.0030883392,0.002881335,0.0033102152,0.0030883392,0.0030883392
t_1752,21.85605000000001,38.88556,0.0025256225,0.002356083,0.002707362,0.0025256225,0.0025256225
t_1753,21.77736999999999,38.89036,0.0027487138,0.0025642181,0.002946484,0.0027487138,0.0027487138
t_1754,21.81978000000001,38.91871,0.0023878783,0.0022274218,0.0025598933,0.0023878783,0.0023878783
t_1755,21.741089999999986,38.92349,0.0028092985,0.0026205245,0.0030116714,0.0028092985,0.0028092985
t_1756,21.862220000000008,38.94704,0.0021337173,0.0019902107,0.0022875716,0.0021337173,0.0021337173
t_1757,21.783500000000004,38.95184,0.002651905,0.0024735578,0.002843111,0.002651905,0.002651905
t_1758,21.82593,38.98018,0.002210032,0.002061301,0.0023694944,0.002210032,0.002210032
t_1759,21.656319999999994,38.86675,0.003224617,0.0030084143,0.0034563572,0.003224617,0.003224617
t_176,20.688379999999995,39.53953,0.0016657376,0.0015533788,0.0017862235,0.0016657376,0.0016657376
t_1760,21.69869,38.89513,0.0030407424,0.002836623,0.0032595498,0.0030407424,0.0030407424
t_1761,21.620010000000008,38.89986,0.0031518724,0.0029402298,0.0033787496,0.0031518724,0.0031518724
t_1762,21.662379999999985,38.92824,0.0029414059,0.0027437243,0.0031533302,0.0029414059,0.0029414059
t_1763,21.70478,38.95661,0.0025630605,0.0023906785,0.0027478721,0.0025630605,0.0025630605
t_1764,21.626049999999992,38.96134,0.003029955,0.0028261386,0.0032484706,0.003029955,0.003029955
t_1765,21.668440000000004,38.98971,0.002794697,0.0026066042,0.0029963623,0.002794697,0.002794697
t_1766,21.58968999999999,38.99443,0.0026142574,0.0024382824,0.002802933,0.0026142574,0.0026142574
t_1767,21.710859999999997,39.01807,0.0022957458,0.002141164,0.0024614877,0.0022957458,0.0022957458
t_1768,21.632090000000005,39.0228,0.0024385015,0.0022742928,0.0026145664,0.0024385015,0.0024385015
t_1769,21.898480000000006,38.91389,0.0021900616,0.0020428745,0.0023478537,0.0021900616,0.0021900616
t_177,20.730760000000004,39.56802,0.0015193952,0.0014169072,0.0016292962,0.0015193952,0.0015193952
t_1770,22.019630000000006,38.93733,0.0020419047,0.0019045126,0.0021892085,0.0020419047,0.0020419047
t_1771,21.94093000000001,38.9422,0.0022742515,0.0021212664,0.0024382698,0.0022742515,0.0022742515
t_1772,22.062119999999993,38.96562,0.0017443129,0.001626867,0.0018702375,0.0017443129,0.0017443129
t_1773,21.98339999999999,38.9705,0.0018114027,0.0016894672,0.0019421388,0.0018114027,0.0018114027
t_1774,21.90467000000001,38.97536,0.0021117919,0.0019696595,0.0022641805,0.0021117919,0.0021117919
t_1775,22.025890000000004,38.99879,0.0016434366,0.0015327489,0.0017621176,0.0016434366,0.0016434366
t_1776,21.94713999999999,39.00366,0.0017888839,0.0016684184,0.0019180474,0.0017888839,0.0017888839
t_1777,21.98964000000001,39.03195,0.0017143763,0.0015988795,0.0018382162,0.0017143763,0.0017143763
t_1778,21.91086999999999,39.0368,0.0017156308,0.0016000605,0.0018395486,0.0017156308,0.0017156308
t_1779,21.74718999999999,38.98496,0.0023333873,0.002176355,0.00250175,0.0023333873,0.0023333873
t_178,20.65155999999999,39.57233,0.0012026898,0.0011215645,0.0012896829,0.0012026898,0.0012026898
t_1780,21.868390000000005,39.0085,0.0019936222,0.0018593826,0.0021375532,0.0019936222,0.0019936222
t_1781,21.78962999999999,39.0133,0.0021988791,0.002050824,0.0023576228,0.0021988791,0.0021988791
t_1782,21.832089999999994,39.04162,0.0018076897,0.0016859242,0.0019382496,0.0018076897,0.0018076897
t_1783,21.75331,39.04641,0.0019706532,0.001837911,0.0021129826,0.0019706532,0.0019706532
t_1784,21.874570000000006,39.06993,0.0017609491,0.0016422934,0.0018881777,0.0017609491,0.0017609491
t_1785,21.795770000000005,39.07474,0.00176673,0.0016476873,0.0018943733,0.00176673,0.00176673
t_1786,21.838249999999988,39.10305,0.0015627061,0.0014573844,0.0016756391,0.0015627061,0.0015627061
t_1787,21.75943000000001,39.10784,0.0017342228,0.0016173418,0.0018595505,0.0017342228,0.0017342228
t_1788,21.88076000000001,39.13135,0.0016235468,0.0015141031,0.0017409013,0.0016235468,0.0016235468
t_1789,21.674509999999998,39.05116,0.0020835989,0.0019432425,0.0022340927,0.0020835989,0.0020835989
t_179,20.693939999999998,39.60083,0.0013394937,0.0012491404,0.0014363825,0.0013394937,0.0013394937
t_1790,21.59572,39.05588,0.002316285,0.0021602411,0.0024836003,0.002316285,0.002316285
t_1791,21.71696,39.07951,0.0020026797,0.0018677366,0.0021473723,0.0020026797,0.0020026797
t_1792,21.638139999999993,39.08424,0.0020458754,0.0019080151,0.0021936966,0.0020458754,0.0020458754
t_1793,21.680589999999995,39.11259,0.0018018994,0.0016804542,0.0019321211,0.0018018994,0.0018018994
t_1794,21.60175000000001,39.11731,0.0019588347,0.0018268062,0.002100405,0.0019588347,0.0019588347
t_1795,21.723060000000004,39.14093,0.0016277606,0.0015180334,0.0017454191,0.0016277606,0.0016277606
t_1796,21.644200000000012,39.14566,0.0017347577,0.0016178148,0.0018601537,0.0017347577,0.0017347577
t_1797,21.686669999999992,39.174,0.0015682061,0.0014624774,0.0016815785,0.0015682061,0.0015682061
t_1798,21.607789999999994,39.17872,0.0017737607,0.0016541703,0.0019019969,0.0017737607,0.0017737607
t_1799,21.801909999999992,39.13616,0.0015046562,0.0014032283,0.0016134155,0.0015046562,0.0015046562
t_18,21.046120000000002,38.6859,0.009653689,0.009008598,0.010344976,0.009653689,0.009653689
t_180,20.408510000000007,39.52372,0.0013775753,0.0012846539,0.0014772179,0.0013775753,0.0013775753
t_1800,21.844420000000014,39.16446,0.001540965,0.0014370739,0.0016523667,0.001540965,0.001540965
t_1801,21.76554999999999,39.16925,0.0014762323,0.0013767057,0.0015829541,0.0014762323,0.0014762323
t_1802,21.886950000000013,39.19275,0.0013146576,0.0012260135,0.001409711,0.0013146576,0.0013146576
t_1803,21.808069999999987,39.19755,0.0014620958,0.001363511,0.0015678083,0.0014620958,0.0014620958
t_1804,21.850599999999986,39.22584,0.0012959244,0.0012085362,0.0013896317,0.0012959244,0.0012959244
t_1805,21.771690000000007,39.23063,0.0013822231,0.0012890155,0.0014821703,0.0013822231,0.0013822231
t_1806,21.893159999999995,39.25412,0.001333742,0.0012437971,0.0014301912,0.001333742,0.001333742
t_1807,21.814220000000006,39.25893,0.0013402866,0.0012499008,0.0014372086,0.0013402866,0.0013402866
t_1808,21.856780000000015,39.28721,0.0012174927,0.0011353834,0.0013055402,0.0012174927,0.0012174927
t_1809,22.008409999999998,39.21616,0.0012726188,0.0011867997,0.0013646436,0.0012726188,0.0012726188
t_181,20.45080999999999,39.55228,0.00142852,0.0013321618,0.0015318478,0.00142852,0.00142852
t_1810,21.929509999999993,39.22102,0.0013646992,0.0012726723,0.0014633805,0.0013646992,0.0013646992
t_1811,22.050999999999988,39.24441,0.0015148646,0.0014127025,0.0016244148,0.0015148646,0.0015148646
t_1812,21.972080000000005,39.24928,0.00142159,0.0013257198,0.0015243931,0.00142159,0.00142159
t_1813,22.01468,39.27753,0.001492026,0.0013914,0.0015999292,0.001492026,0.001492026
