# 20110918_M6.9_Sikkim median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlabCascadia,Gupta2010SSlab,ZhaoEtAl2006SSlab
t_1982,84.7414,27.25187,0.020647181,0.02402362,0.035999063,0.02456785
t_1983,84.56173999999999,27.25187,0.020737344,0.02016884,0.030866526,0.020745676
t_1984,84.65156999999999,27.25187,0.018855887,0.019609796,0.029692298,0.02244384
t_1985,84.7414,27.33171,0.019840214,0.021631796,0.033073273,0.024880882
t_1986,84.56173999999999,27.33171,0.014481094,0.018220283,0.028130542,0.016499748
t_1987,84.65156999999999,27.33171,0.015017209,0.01984528,0.030480942,0.018027226
t_1988,84.56173999999999,27.41148,0.017570361,0.018453233,0.028649805,0.021118822
t_1989,84.65156999999999,27.41148,0.016892347,0.020087952,0.031110466,0.023066204
t_199,87.88551000000001,24.74924,0.023413923,0.02448731,0.037265863,0.025391128
t_1990,84.83123,27.17198,0.025865411,0.026110338,0.03723221,0.026951676
t_1991,84.92106000000001,27.17198,0.02184571,0.025239334,0.036327828,0.029025199
t_1992,84.92106000000001,27.25187,0.020788157,0.025407465,0.03801256,0.029336369
t_1993,84.83123,27.25187,0.020452764,0.023351949,0.03481402,0.026871119
t_1994,85.01089999999999,27.25187,0.022428317,0.02760524,0.041707385,0.031994652
t_1995,84.83123,27.33171,0.01889388,0.02358071,0.035977364,0.027206158
t_1996,84.92106000000001,27.33171,0.018231174,0.025697177,0.039263017,0.023561558
t_1997,85.01089999999999,27.33171,0.018921442,0.028004907,0.042970676,0.025762193
t_1998,84.83123,27.41148,0.016350264,0.02386169,0.036846064,0.021843562
t_1999,84.92106000000001,27.41148,0.019565284,0.026029112,0.040217657,0.030174097
t_2,87.16685000000001,23.68422,0.01027457,0.0068600397,0.010731768,0.0074396855
t_20,86.98719,23.68422,0.009972472,0.0065756044,0.010286805,0.007110998
t_200,86.35836999999998,23.68422,0.008623132,0.005453193,0.008530921,0.0058209733
t_2000,85.63972000000001,26.20889,0.031391546,0.031731058,0.049635746,0.033277124
t_2001,85.81938000000002,26.20889,0.0343838,0.036528673,0.0571433,0.038470566
t_2002,85.81938000000002,26.28945,0.036164645,0.03885839,0.060786765,0.04099291
t_2003,85.63972000000001,26.28945,0.032473993,0.033611234,0.052574266,0.035311867
t_2004,85.72955000000002,26.28945,0.03400097,0.03614356,0.056538116,0.038053438
t_2005,85.81938000000002,26.36997,0.0380852,0.04128894,0.0645874,0.043624308
t_2006,85.72955000000002,26.36997,0.035312228,0.038318742,0.059938185,0.040408343
t_2007,85.63972000000001,26.36997,0.033975814,0.035558753,0.0556165,0.037419863
t_2008,85.81938000000002,26.45042,0.039089765,0.043813206,0.06853392,0.046356753
t_2009,85.72955000000002,26.45042,0.038475595,0.04056928,0.06345485,0.045722157
t_201,86.26854000000003,23.68422,0.00866373,0.005285669,0.008268848,0.005629522
t_2010,86.17871000000002,26.20889,0.042982146,0.048122704,0.075282395,0.05102072
t_2011,85.90921000000003,26.28945,0.03911084,0.041764203,0.06533365,0.04413901
t_2012,86.17871000000002,26.28945,0.043574475,0.05169542,0.080871366,0.054884784
t_2013,86.08886999999999,26.28945,0.04176226,0.048177388,0.07536752,0.051079854
t_2014,85.99903999999998,26.28945,0.04038993,0.0448685,0.070190676,0.047499333
t_2015,86.08886999999999,26.36997,0.044955738,0.051571116,0.08067627,0.05475034
t_2016,85.90921000000003,26.36997,0.039953906,0.044480804,0.06958246,0.04707961
t_2017,85.99903999999998,26.36997,0.041576374,0.04790505,0.07494042,0.050785158
t_2018,86.17871000000002,26.36997,0.047035452,0.055487007,0.08680268,0.058982883
t_2019,86.17871000000002,26.45042,0.047681324,0.059494972,0.09307243,0.06331142
t_202,86.44819999999999,23.68422,0.009022802,0.005620165,0.00879213,0.006012098
t_2020,85.54989,26.36997,0.03237001,0.032997124,0.05160336,0.034646496
t_2021,85.37022000000002,26.36997,0.029009279,0.028421022,0.04442615,0.029694464
t_2022,85.46005000000002,26.36997,0.03149455,0.030621659,0.047879234,0.032075364
t_2023,85.46005000000002,26.45042,0.03200975,0.03222514,0.050370477,0.033809345
t_2024,85.37022000000002,26.45042,0.029947443,0.0298571,0.046646364,0.031245865
t_2025,85.54989,26.45042,0.032573886,0.034790374,0.054397814,0.036586948
t_2026,85.37022000000002,26.53082,0.031110978,0.031320184,0.04889289,0.032826032
t_2027,85.46005000000002,26.53082,0.033361748,0.033861596,0.05290408,0.03557889
t_2028,85.54989,26.53082,0.034687396,0.03662518,0.05725208,0.038572352
t_2029,85.37022000000002,26.61117,0.032663636,0.032803956,0.051150493,0.03673982
t_203,86.35836999999998,23.76646,0.009779276,0.0065494543,0.0102459015,0.0062609697
t_2030,85.99903999999998,26.45042,0.04276895,0.051085077,0.0799144,0.054224696
t_2031,85.90921000000003,26.45042,0.040132042,0.047313586,0.074012615,0.05014507
t_2032,86.08886999999999,26.45042,0.045076896,0.05514137,0.086261064,0.058609374
t_2033,86.08886999999999,26.53082,0.046279024,0.058881883,0.09211207,0.06264946
t_2034,85.90921000000003,26.53082,0.04256189,0.05025458,0.07861159,0.053326353
t_2035,86.17871000000002,26.53082,0.051100504,0.063714996,0.09967384,0.067864746
t_2036,85.99903999999998,26.53082,0.044909608,0.05440117,0.085100986,0.057809386
t_2037,85.90921000000003,26.61117,0.045714896,0.053291824,0.0833607,0.06041199
t_2038,86.08886999999999,26.61117,0.050869837,0.06278103,0.09821112,0.0668573
t_2039,85.99903999999998,26.61117,0.046165083,0.05784128,0.09048133,0.061525654
t_204,86.44819999999999,23.76646,0.008969696,0.0060204607,0.009418349,0.00647146
t_2040,85.63972000000001,26.45042,0.03413228,0.03756671,0.058751017,0.039593417
t_2041,85.81938000000002,26.53082,0.041231755,0.046423107,0.07261356,0.049181163
t_2042,85.63972000000001,26.53082,0.036369994,0.03962758,0.06196545,0.04182416
t_2043,85.72955000000002,26.53082,0.037968863,0.04288725,0.06707544,0.045353815
t_2044,85.72955000000002,26.61117,0.039232958,0.0452618,0.070782885,0.047923546
t_2045,85.81938000000002,26.61117,0.04127071,0.049107116,0.076808274,0.052084755
t_2046,85.63972000000001,26.61117,0.03752964,0.04173133,0.06524378,0.044100996
t_2047,85.72955000000002,26.69145,0.04041393,0.04767879,0.074555345,0.050538424
t_2048,85.81938000000002,26.69145,0.04257674,0.051849864,0.08109419,0.05505061
t_2049,85.63972000000001,26.69145,0.03806871,0.043865092,0.06856624,0.04640984
t_205,86.26854000000003,23.76646,0.0077826055,0.005653565,0.008844381,0.006050365
t_2050,86.17871000000002,26.61117,0.052809052,0.06813664,0.10659059,0.07263063
t_2051,86.17871000000002,26.69145,0.05423912,0.07274206,0.1137948,0.07758888
t_2052,85.90921000000003,26.69145,0.044251908,0.05640881,0.08823421,0.059978105
t_2053,86.08886999999999,26.69145,0.04954064,0.066820845,0.10453013,0.07121281
t_2054,85.99903999999998,26.69145,0.048182167,0.06138796,0.096028246,0.065354146
t_2055,85.99903999999998,26.77168,0.04778031,0.06502052,0.10170943,0.06927205
t_2056,86.08886999999999,26.77168,0.053661212,0.07097928,0.11103469,0.075691596
t_2057,86.17871000000002,26.77168,0.054869425,0.07750837,0.1212507,0.08271396
t_2058,85.90921000000003,26.77168,0.046098918,0.05958644,0.09320246,0.06340936
t_2059,85.90921000000003,26.85186,0.045218132,0.06280043,0.09822782,0.0668774
t_206,86.35836999999998,23.84864,0.008822323,0.006249552,0.009776738,0.0067350473
t_2060,85.46005000000002,26.61117,0.033060003,0.03552312,0.05546542,0.037375174
t_2061,85.54989,26.61117,0.03523932,0.03849245,0.060151067,0.04059267
t_2062,85.46005000000002,26.69145,0.034168568,0.03719945,0.05803816,0.039186943
t_2063,85.54989,26.69145,0.035646904,0.040380582,0.06307694,0.042635206
t_2064,85.37022000000002,26.69145,0.03228126,0.03429987,0.053403217,0.03604131
t_2065,85.37022000000002,26.77168,0.032886844,0.035796978,0.05563902,0.03765529
t_2066,85.46005000000002,26.77168,0.034959093,0.038878683,0.06060746,0.041001447
t_2067,85.54989,26.77168,0.036512677,0.042276606,0.06601179,0.044685934
t_2068,85.37022000000002,26.85186,0.03480486,0.037279695,0.05785091,0.03925377
t_2069,85.46005000000002,26.85186,0.03534846,0.04054569,0.0631589,0.042802773
t_207,86.26854000000003,23.84864,0.00955368,0.0060481247,0.009461626,0.0065032644
t_2070,85.81938000000002,26.77168,0.043784082,0.054633934,0.08544448,0.058059655
t_2071,85.72955000000002,26.77168,0.04178429,0.05012245,0.07836891,0.053181227
t_2072,85.63972000000001,26.77168,0.038579542,0.046014585,0.07191189,0.04873517
t_2073,85.81938000000002,26.85186,0.041961968,0.057437673,0.08982592,0.06108831
t_2074,85.63972000000001,26.85186,0.038683012,0.048162512,0.07525611,0.05105827
t_2075,85.72955000000002,26.85186,0.03982868,0.052573487,0.082194656,0.05583099
t_2076,85.72955000000002,26.93197,0.03887127,0.055009134,0.08599848,0.057823498
t_2077,85.81938000000002,26.93197,0.040707827,0.060235124,0.09419867,0.0634071
t_2078,85.63972000000001,26.93197,0.039002743,0.0502887,0.07857041,0.053357393
t_2079,85.72955000000002,27.01203,0.036496405,0.051162478,0.07998434,0.060383487
t_208,86.44819999999999,23.84864,0.008994971,0.006450802,0.01009157,0.0069669886
t_2080,86.17871000000002,26.85186,0.055415284,0.082403265,0.12890778,0.08797038
t_2081,85.99903999999998,26.85186,0.046967104,0.068711914,0.10748279,0.07324984
t_2082,86.08886999999999,26.85186,0.050151628,0.07522655,0.117678285,0.08026103
t_2083,85.90921000000003,26.93197,0.041427433,0.06602115,0.10326431,0.069580466
t_2084,86.17871000000002,26.93197,0.040048588,0.07788103,0.12183326,0.07310849
t_2085,85.99903999999998,26.93197,0.04134794,0.06455188,0.10097492,0.07640577
t_2086,86.08886999999999,26.93197,0.036045298,0.070876256,0.11087275,0.06650214
t_2087,86.08886999999999,27.01203,0.03817956,0.07471298,0.116874546,0.07012235
t_2088,86.17871000000002,27.01203,0.042157535,0.082351804,0.12882708,0.077317275
t_2089,85.90921000000003,27.01203,0.03411551,0.06168888,0.096488014,0.05781529
t_209,86.26854000000003,23.93078,0.0070818793,0.0041783047,0.0065364987,0.005537771
t_2090,85.54989,26.85186,0.03746868,0.044164695,0.068935625,0.046727892
t_2091,85.46005000000002,26.93197,0.036178224,0.04218257,0.06567774,0.0445723
t_2092,85.54989,26.93197,0.037390556,0.046026453,0.071826,0.04874147
t_2093,85.37022000000002,26.93197,0.03427512,0.038728207,0.0600362,0.040817033
t_2094,85.46005000000002,27.01203,0.03683592,0.043771375,0.06814789,0.04629128
t_2095,85.54989,27.01203,0.03769947,0.047843065,0.07465902,0.05070659
t_2096,85.37022000000002,27.01203,0.033733662,0.040122863,0.06219109,0.042325433
t_2097,85.46005000000002,27.09204,0.034283765,0.045294717,0.07054653,0.047941096
t_2098,85.37022000000002,27.09204,0.031815484,0.041447558,0.06429932,0.04376202
t_2099,85.54989,27.09204,0.033834677,0.049594756,0.07740597,0.052026495
t_21,86.80752999999999,23.68422,0.008805199,0.006270389,0.009809333,0.0067590456
t_210,86.62786,23.68422,0.0077984687,0.0059500807,0.009308247,0.0063905814
t_2100,87.07702,26.20889,0.06830289,0.0945259,0.14787374,0.10095762
t_2101,87.25668000000002,26.20889,0.07492923,0.10865755,0.16997683,0.11604081
t_2102,87.07702,26.28945,0.07388048,0.10323343,0.16149522,0.11025871
t_2103,87.16685000000001,26.28945,0.07946995,0.11116047,0.17389417,0.1266784
t_2104,87.25668000000002,26.28945,0.07805685,0.11954076,0.1870002,0.1276163
t_2105,87.25668000000002,26.36997,0.08658842,0.13149953,0.20570545,0.14029594
t_2106,87.07702,26.36997,0.078816086,0.112937085,0.1766749,0.12059704
t_2107,87.16685000000001,26.36997,0.08270235,0.12180244,0.19054101,0.13001771
t_2108,87.07702,26.45042,0.08449847,0.123775825,0.19363016,0.13211179
t_2109,87.25668000000002,26.45042,0.09202973,0.14463139,0.2262453,0.15417284
t_211,86.71769999999998,23.68422,0.007907334,0.00611178,0.009561207,0.006576472
t_2110,87.43635,26.20889,0.07902036,0.12356074,0.1932762,0.13188232
t_2111,87.34652,26.20889,0.076863706,0.116053075,0.18154103,0.1239103
t_2112,87.52618000000001,26.28945,0.09046904,0.14604183,0.22840793,0.15565704
t_2113,87.43635,26.28945,0.087537974,0.13709398,0.21443778,0.14621226
t_2114,87.34652,26.28945,0.08377781,0.12821798,0.20056702,0.13682024
t_2115,87.34652,26.36997,0.08987997,0.14169317,0.22164127,0.15107141
t_2116,87.43635,26.36997,0.092901126,0.15220752,0.2380681,0.16215517
t_2117,87.52618000000001,26.36997,0.09713211,0.16289406,0.2547439,0.17338862
t_2118,87.52618000000001,26.45042,0.106656425,0.18184124,0.28434953,0.19323719
t_2119,87.43635,26.45042,0.10041548,0.16904722,0.26439553,0.17984745
t_212,86.53802999999999,23.68422,0.0095209675,0.006491998,0.010156018,0.0062022093
t_2120,87.61601000000002,26.36997,0.10148971,0.17355247,0.27133745,0.18455999
t_2121,87.88551000000001,26.36997,0.10772406,0.20245674,0.3156561,0.21465568
t_2122,87.70583999999997,26.36997,0.1024062,0.18392442,0.28741312,0.19539773
t_2123,87.79566999999997,26.36997,0.10488629,0.19368778,0.3024142,0.20556429
t_2124,87.88551000000001,26.45042,0.11727856,0.22990285,0.35794207,0.24307135
t_2125,87.70583999999997,26.45042,0.1109982,0.20732583,0.32386595,0.21977155
t_2126,87.79566999999997,26.45042,0.113964334,0.2192446,0.34207296,0.2321058
t_2127,87.61601000000002,26.45042,0.107485846,0.1947115,0.30436397,0.20666164
t_2128,87.79566999999997,26.53082,0.12584537,0.2487616,0.38784045,0.26258305
t_2129,87.70583999999997,26.53082,0.12033123,0.23411761,0.36558732,0.24752674
t_213,86.62786,23.76646,0.00971067,0.0063831746,0.009985775,0.0068890085
t_2130,87.16685000000001,26.45042,0.08840211,0.13369839,0.20914927,0.14262326
t_2131,87.25668000000002,26.53082,0.09892716,0.15935239,0.24927074,0.16967341
t_2132,87.16685000000001,26.53082,0.09399627,0.14705394,0.23004074,0.15672818
t_2133,87.07702,26.53082,0.09377471,0.1359175,0.21262363,0.15470663
t_2134,87.25668000000002,26.61117,0.10654239,0.17596848,0.2752607,0.1871021
t_2135,87.07702,26.61117,0.096811354,0.14955692,0.23396012,0.15936655
t_2136,87.16685000000001,26.61117,0.1015726,0.16209207,0.25356436,0.17255263
t_2137,87.25668000000002,26.69145,0.10773715,0.19477862,0.30468327,0.20675077
t_2138,87.16685000000001,26.69145,0.111458704,0.1790723,0.28012624,0.19035111
t_2139,87.07702,26.69145,0.105254404,0.16492006,0.25799322,0.17552239
t_214,86.71769999999998,23.76646,0.011136767,0.007361843,0.011516792,0.0071728965
t_2140,87.34652,26.45042,0.09599872,0.15657315,0.24491172,0.16675039
t_2141,87.52618000000001,26.53082,0.1133437,0.2031086,0.3175791,0.2154134
t_2142,87.43635,26.53082,0.10664182,0.1877593,0.29364976,0.19942343
t_2143,87.34652,26.53082,0.101327196,0.17296165,0.27054116,0.1839519
t_2144,87.34652,26.61117,0.10767317,0.19136171,0.2993172,0.20318572
t_2145,87.43635,26.61117,0.11088311,0.20846313,0.32601935,0.22098732
t_2146,87.52618000000001,26.61117,0.117260106,0.2269054,0.35476387,0.2401078
t_2147,87.34652,26.69145,0.1021033,0.18916568,0.29587954,0.22246225
t_2148,87.43635,26.69145,0.10507136,0.20650858,0.32295647,0.24240367
t_2149,87.52618000000001,26.69145,0.11283251,0.22583981,0.35308433,0.26453605
t_215,86.53802999999999,23.76646,0.009390378,0.006202678,0.009703408,0.0066810763
t_2150,87.88551000000001,26.53082,0.13138641,0.26181287,0.4070016,0.27590147
t_2151,87.61601000000002,26.53082,0.118695274,0.21870191,0.34180552,0.23159572
t_2152,87.88551000000001,26.61117,0.13904393,0.29914767,0.4644293,0.31407353
t_2153,87.70583999999997,26.61117,0.13083677,0.26479417,0.41337043,0.2791298
t_2154,87.79566999999997,26.61117,0.13104352,0.2829402,0.4408571,0.29766536
t_2155,87.61601000000002,26.61117,0.12766698,0.24585617,0.38419116,0.25967157
t_2156,87.88551000000001,26.69145,0.10916958,0.30578035,0.47266674,0.2810625
t_2157,87.61601000000002,26.69145,0.123060286,0.27648166,0.43201485,0.28798252
t_2158,87.70583999999997,26.69145,0.13390507,0.2998635,0.46804175,0.31160715
t_2159,87.79566999999997,26.69145,0.10429981,0.28748822,0.4477921,0.2648966
t_216,86.53802999999999,23.84864,0.009535741,0.006651158,0.010405005,0.007198243
t_2160,87.34652,26.77168,0.08535857,0.13582802,0.21245217,0.1955376
t_2161,87.52618000000001,26.77168,0.102792844,0.2523354,0.3945068,0.23348261
t_2162,87.43635,26.77168,0.090193376,0.14861615,0.23241852,0.21349034
t_2163,87.34652,26.85186,0.100439265,0.23461969,0.3669769,0.21751213
t_2164,87.43635,26.85186,0.096555516,0.16614287,0.25983158,0.23798752
t_2165,87.52618000000001,26.85186,0.10625367,0.18259364,0.28547916,0.26085743
t_2166,87.52618000000001,26.93197,0.11694904,0.20530187,0.32099947,0.29228804
t_2167,87.34652,26.93197,0.10205999,0.16944331,0.26503524,0.24259382
t_2168,87.43635,26.93197,0.10957646,0.18631124,0.29138008,0.26602942
t_2169,87.34652,27.01203,0.10480857,0.19012932,0.29739577,0.27133015
t_217,86.71769999999998,23.84864,0.0097009055,0.007046123,0.011022882,0.0076550627
t_2170,87.70583999999997,26.77168,0.110557646,0.3028613,0.47209755,0.2787231
t_2171,87.61601000000002,26.77168,0.1042742,0.27703252,0.432874,0.25565848
t_2172,87.79566999999997,26.77168,0.1209903,0.32840002,0.50587296,0.30137804
t_2173,87.79566999999997,26.85186,0.118809804,0.24247159,0.37781247,0.34317118
t_2174,87.61601000000002,26.85186,0.10725324,0.20105967,0.31418398,0.2863997
t_2175,87.70583999999997,26.85186,0.11324477,0.22154886,0.3458564,0.31458226
t_2176,87.79566999999997,26.93197,0.13627991,0.27717656,0.43212,0.39054957
t_2177,87.61601000000002,26.93197,0.11919284,0.2266946,0.35428205,0.32171732
t_2178,87.70583999999997,26.93197,0.12662488,0.25076428,0.39155996,0.35464522
t_2179,87.79566999999997,27.01203,0.1504874,0.31618538,0.49321508,0.4435163
t_218,86.62786,23.84864,0.009405592,0.006849859,0.01071585,0.00742791
t_2180,87.07702,26.77168,0.110998616,0.18228255,0.2851542,0.19370872
t_2181,87.25668000000002,26.77168,0.09453198,0.1926427,0.30134183,0.22647038
t_2182,87.16685000000001,26.77168,0.09886381,0.17674553,0.27648628,0.20813142
t_2183,87.25668000000002,26.85186,0.0822151,0.1383999,0.21649292,0.19915798
t_2184,87.07702,26.85186,0.07429302,0.11622078,0.18181038,0.16785571
t_2185,87.16685000000001,26.85186,0.07637336,0.12670296,0.19820398,0.18268038
t_2186,87.07702,26.93197,0.08460959,0.19996037,0.31280905,0.186071
t_2187,87.25668000000002,26.93197,0.08906629,0.1544358,0.24157846,0.22164792
t_2188,87.16685000000001,26.93197,0.08225967,0.14105858,0.22066133,0.20289625
t_2189,87.07702,27.01203,0.08112544,0.14354591,0.22455719,0.20639014
t_219,86.62786,23.93078,0.010449188,0.0073530255,0.011502997,0.008010839
t_2190,87.16685000000001,27.01203,0.08841811,0.15749556,0.24637495,0.22592856
t_2191,87.25668000000002,27.01203,0.09632352,0.17285061,0.27038607,0.24734193
t_2192,87.16685000000001,27.09204,0.094762154,0.17615092,0.2755592,0.25193527
t_2193,87.25668000000002,27.09204,0.103897616,0.19407715,0.30359268,0.27680218
t_2194,87.07702,27.09204,0.096103586,0.24677181,0.3860402,0.22849204
t_2195,87.25668000000002,27.17198,0.1116462,0.21845105,0.34172326,0.3104483
t_2196,87.07702,27.17198,0.09174297,0.17636897,0.27590534,0.25223976
t_2197,87.16685000000001,27.17198,0.101165384,0.19662523,0.30758917,0.28033102
t_2198,87.07702,27.25187,0.09689389,0.19447339,0.3042279,0.2773548
t_2199,87.16685000000001,27.25187,0.10746236,0.21874104,0.34218723,0.31085068
t_22,86.89735999999999,23.68422,0.009415159,0.0064252336,0.010051569,0.006937501
t_220,86.08886999999999,23.68422,0.008671609,0.0049511087,0.0077454653,0.0052481485
t_2200,86.71769999999998,26.36997,0.06441115,0.08456325,0.13228972,0.090287805
t_2201,86.53802999999999,26.36997,0.056705,0.073681034,0.115265764,0.07859918
t_2202,86.71769999999998,26.45042,0.06858226,0.092171095,0.14419131,0.09843844
t_2203,86.53802999999999,26.45042,0.060155578,0.08000207,0.12515429,0.08539288
t_2204,86.62786,26.45042,0.06323734,0.08588743,0.1343613,0.09170772
t_2205,86.62786,26.53082,0.06597454,0.09353841,0.14633037,0.09990146
t_2206,86.53802999999999,26.53082,0.06266876,0.08681047,0.13580523,0.09269717
t_2207,86.71769999999998,26.53082,0.06905307,0.100625865,0.15741782,0.10747592
t_2208,86.53802999999999,26.61117,0.06593521,0.09411611,0.14723405,0.10051941
t_2209,86.62786,26.61117,0.066610135,0.10180388,0.15926073,0.108733416
t_221,86.17871000000002,23.68422,0.009628777,0.0057426505,0.008983745,0.00549854
t_2210,86.89735999999999,26.61117,0.0827155,0.1279178,0.20011209,0.13650331
t_2211,86.89735999999999,26.69145,0.06333361,0.12528881,0.19599931,0.14825405
t_2212,86.80752999999999,26.69145,0.07232265,0.13002695,0.20341215,0.13721985
t_2213,86.98719,26.69145,0.097333126,0.15214075,0.23800457,0.16208826
t_2214,86.98719,26.77168,0.09161652,0.16784556,0.26257265,0.1766385
t_2215,86.80752999999999,26.77168,0.07270954,0.12702188,0.19871107,0.1502847
t_2216,86.89735999999999,26.77168,0.089240715,0.15477848,0.24213232,0.16486482
t_2217,86.89735999999999,26.85186,0.065955944,0.15183908,0.237534,0.14199579
t_2218,86.80752999999999,26.85186,0.059794366,0.08979093,0.14046754,0.13020845
t_2219,86.98719,26.85186,0.069123216,0.10679945,0.16707395,0.15448152
t_222,85.99903999999998,23.68422,0.008331145,0.00478508,0.007485732,0.0050594
t_2220,86.26854000000003,26.61117,0.05725882,0.07393015,0.115654625,0.07886709
t_2221,86.44819999999999,26.69145,0.062962525,0.0937478,0.1466577,0.10012545
t_2222,86.35836999999998,26.69145,0.06038122,0.0861765,0.13481294,0.09201758
t_2223,86.26854000000003,26.69145,0.05738121,0.07918344,0.12387255,0.084513634
t_2224,86.44819999999999,26.77168,0.06097694,0.10095989,0.15794012,0.106652856
t_2225,86.26854000000003,26.77168,0.054403186,0.08465189,0.13242707,0.0903828
t_2226,86.35836999999998,26.77168,0.056392025,0.0924552,0.14463513,0.097662225
t_2227,86.44819999999999,26.85186,0.05301055,0.09670993,0.15129152,0.11461664
t_2228,86.26854000000003,26.85186,0.051547717,0.08048107,0.12590222,0.09538172
t_2229,86.35836999999998,26.85186,0.042281616,0.08821892,0.1380079,0.08283169
t_223,86.08886999999999,23.76646,0.0070145675,0.005287476,0.008271676,0.0044610803
t_2230,86.71769999999998,26.61117,0.06863385,0.10995727,0.17201573,0.11742549
t_2231,86.71769999999998,26.69145,0.063926786,0.10701445,0.16741198,0.12677898
t_2232,86.53802999999999,26.69145,0.059825107,0.10191695,0.15943757,0.10766326
t_2233,86.62786,26.69145,0.054400366,0.09865539,0.15433526,0.11691585
t_2234,86.71769999999998,26.77168,0.07710339,0.13098322,0.20490842,0.13975021
t_2235,86.62786,26.77168,0.05210287,0.10713321,0.16759785,0.10053929
t_2236,86.53802999999999,26.77168,0.06218689,0.110201485,0.17239775,0.11639808
t_2237,86.62786,26.85186,0.05430159,0.11614637,0.1816979,0.10894102
t_2238,86.53802999999999,26.85186,0.052262902,0.10600477,0.16583245,0.09948576
t_2239,86.71769999999998,26.85186,0.055177573,0.08210509,0.1284441,0.11918206
t_224,86.17871000000002,23.76646,0.009057662,0.0054701404,0.008557433,0.0058403583
t_2240,86.26854000000003,26.93197,0.050390173,0.085635155,0.13396505,0.10150118
t_2241,86.35836999999998,26.93197,0.046587788,0.09421366,0.14738591,0.08845534
t_2242,86.44819999999999,26.93197,0.048300687,0.10369282,0.16221543,0.09732616
t_2243,86.26854000000003,27.01203,0.04357296,0.09085743,0.14213459,0.085308135
t_2244,86.35836999999998,27.01203,0.042082693,0.064777106,0.101335965,0.094180144
t_2245,86.44819999999999,27.01203,0.048747115,0.11086638,0.17343763,0.104021996
t_2246,86.35836999999998,27.09204,0.04933688,0.106487244,0.16658647,0.09993622
t_2247,86.26854000000003,27.09204,0.04024386,0.062036917,0.0970487,0.09020751
t_2248,86.44819999999999,27.09204,0.05324758,0.11814554,0.18482505,0.110801466
t_2249,86.17871000000002,27.17198,0.03903711,0.058857385,0.092073835,0.08559127
t_225,85.99903999999998,23.76646,0.0072609303,0.005106133,0.0079879835,0.0054246983
t_2250,86.98719,26.93197,0.070014976,0.11811123,0.18476987,0.17053401
t_2251,86.89735999999999,26.93197,0.06794202,0.10776935,0.16859226,0.1558608
t_2252,86.80752999999999,26.93197,0.05962233,0.09814632,0.1535386,0.14215396
t_2253,86.89735999999999,27.01203,0.06835841,0.11824819,0.1849852,0.17072815
t_2254,86.80752999999999,27.01203,0.073550895,0.16579117,0.2593612,0.15482922
t_2255,86.98719,27.01203,0.074445985,0.13043144,0.20404343,0.1879416
t_2256,86.98719,27.09204,0.07890839,0.14371845,0.22482951,0.20663285
t_2257,86.89735999999999,27.09204,0.07211359,0.12940954,0.20244592,0.18650083
t_2258,86.80752999999999,27.09204,0.066277176,0.11641235,0.18211378,0.16812783
t_2259,86.89735999999999,27.17198,0.07578247,0.14113303,0.22078605,0.20300251
t_226,85.99903999999998,23.84864,0.006353005,0.0035182873,0.005503974,0.0046074707
t_2260,86.62786,26.93197,0.05092943,0.081126355,0.12691304,0.117775224
t_2261,86.71769999999998,26.93197,0.055077482,0.08926725,0.1396485,0.12945837
t_2262,86.53802999999999,26.93197,0.049370535,0.073700204,0.11529561,0.10708029
t_2263,86.62786,27.01203,0.05327346,0.087534495,0.13693786,0.1269752
t_2264,86.53802999999999,27.01203,0.049161997,0.079144254,0.123812206,0.11492422
t_2265,86.71769999999998,27.01203,0.057814762,0.096817285,0.1514597,0.14025673
t_2266,86.71769999999998,27.09204,0.060500246,0.1046836,0.16376568,0.1514714
t_2267,86.53802999999999,27.09204,0.05111172,0.08471273,0.13252346,0.1229273
t_2268,86.62786,27.09204,0.05584448,0.09414696,0.14728232,0.1364415
t_2269,86.71769999999998,27.17198,0.06308205,0.112759165,0.176399,0.1629479
t_227,86.17871000000002,23.84864,0.009506028,0.0058471872,0.009147282,0.0062724245
t_2270,86.44819999999999,27.17198,0.04868756,0.08097889,0.12668215,0.1175632
t_2271,86.26854000000003,27.17198,0.041406997,0.06536407,0.1022537,0.095030375
t_2272,86.35836999999998,27.17198,0.044853263,0.07270052,0.11373127,0.10563774
t_2273,86.26854000000003,27.25187,0.042471122,0.06858853,0.10729809,0.099697
t_2274,86.35836999999998,27.25187,0.04609471,0.076549314,0.11975231,0.11118779
t_2275,86.17871000000002,27.25187,0.04673251,0.09536098,0.14917879,0.11302144
t_2276,86.44819999999999,27.25187,0.053034406,0.085592434,0.13389954,0.124189794
t_2277,86.26854000000003,27.33171,0.043416858,0.071647994,0.11208439,0.10411819
t_2278,86.17871000000002,27.33171,0.040031444,0.064130746,0.100323796,0.09324348
t_2279,86.35836999999998,27.33171,0.049036745,0.08022283,0.12549919,0.11647592
t_228,86.08886999999999,23.84864,0.008650576,0.0056473357,0.008834636,0.006043227
t_2280,86.98719,27.17198,0.08331037,0.15785944,0.24695157,0.22643884
t_2281,86.80752999999999,27.17198,0.069069125,0.1261354,0.19732444,0.1818806
t_2282,86.89735999999999,27.25187,0.07927701,0.15323538,0.2397189,0.21997203
