# 20010213_M6.6_SanVicente median gmf, Stations:Seismic, gmlt:MARN, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRhyp2014,BooreAtkinson2011,CauzziEtAl2014
t_2208,-89.54885,13.61862,0.032639474,0.040755205,0.033334542
t_2209,-89.54885,13.63608,0.034075383,0.042149957,0.03442389
t_221,-88.30918,13.19919,0.029040245,0.041016866,0.027069114
t_2210,-89.51292,13.63608,0.030752482,0.03674418,0.0322425
t_2211,-89.53089,13.63608,0.0330696,0.040080067,0.03383099
t_2212,-89.53089,13.65354,0.0329238,0.039272074,0.03358171
t_2213,-89.51292,13.65354,0.03491549,0.041030355,0.035431333
t_2214,-89.54885,13.65354,0.033851124,0.041286245,0.03414008
t_2215,-89.54885,13.671,0.0355625,0.04304966,0.03551523
t_2216,-89.49496,13.671,0.04163415,0.0492507,0.042004243
t_2217,-89.58479,13.61862,0.032656115,0.0422778,0.032881256
t_2218,-89.56682,13.63608,0.03271653,0.04114383,0.03309158
t_2219,-89.60275,13.63608,0.027717084,0.035851166,0.02865974
t_222,-88.39901,13.1642,0.027165525,0.036633812,0.025474515
t_2220,-89.58479,13.63608,0.028434068,0.03617822,0.029440967
t_2221,-89.56682,13.65354,0.031364515,0.038863484,0.031909574
t_2222,-89.58479,13.65354,0.030909574,0.039080117,0.031348173
t_2223,-89.60275,13.65354,0.025897047,0.03331698,0.027185539
t_2224,-89.60275,13.671,0.02872599,0.036592875,0.029344562
t_2225,-89.58479,13.671,0.027960679,0.034819324,0.028914232
t_2226,-89.56682,13.671,0.03065317,0.03744883,0.031235138
t_2227,-89.47699,13.65354,0.03187958,0.03661031,0.03348448
t_2228,-89.47699,13.671,0.03016263,0.03416594,0.03191976
t_2229,-89.45902,13.671,0.030416239,0.034383107,0.032380234
t_223,-88.39901,13.18169,0.037599333,0.066988416,0.0361163
t_2230,-89.49496,13.68846,0.03291382,0.036428764,0.033621218
t_2231,-89.47699,13.68846,0.03176196,0.03494091,0.032932602
t_2232,-89.45902,13.68846,0.03774095,0.04156261,0.038106736
t_2233,-89.47699,13.70591,0.033973992,0.036525644,0.034494113
t_2234,-89.45902,13.70591,0.037608422,0.040785994,0.037823282
t_2235,-89.49496,13.70591,0.03220442,0.034666188,0.032807864
t_2236,-89.47699,13.72337,0.03335359,0.035065755,0.03376939
t_2237,-89.53089,13.671,0.03411777,0.040071435,0.034416627
t_2238,-89.51292,13.671,0.030569455,0.03510045,0.031737614
t_2239,-89.54885,13.68846,0.035256032,0.041999612,0.03514269
t_224,-88.38104,13.18169,0.027108112,0.036773212,0.025599737
t_2240,-89.53089,13.68846,0.032912783,0.037794873,0.033254508
t_2241,-89.51292,13.68846,0.032019164,0.03592684,0.032694455
t_2242,-89.54885,13.70591,0.03271483,0.037974942,0.03281168
t_2243,-89.51292,13.70591,0.031080369,0.03392871,0.03171415
t_2244,-89.53089,13.70591,0.028765094,0.03217726,0.029732421
t_2245,-89.53089,13.72337,0.027573809,0.030243468,0.028613146
t_2246,-89.54885,13.72337,0.03171168,0.036261916,0.03184917
t_2247,-89.56682,13.68846,0.029198317,0.03513308,0.029958889
t_2248,-89.58479,13.68846,0.031468175,0.039062865,0.031642426
t_2249,-89.60275,13.68846,0.031052586,0.03950145,0.031156683
t_225,-88.41698,13.18169,0.03842806,0.06624507,0.036531005
t_2250,-89.60275,13.70591,0.034501806,0.044635635,0.03417857
t_2251,-89.56682,13.70591,0.03511644,0.042721234,0.034863703
t_2252,-89.58479,13.70591,0.026709734,0.03259233,0.02774406
t_2253,-89.56682,13.72337,0.033750664,0.04040409,0.03352413
t_2254,-89.58479,13.72337,0.036205456,0.046181224,0.03600171
t_2255,-89.60275,13.72337,0.030747252,0.038708206,0.030769635
t_2256,-89.56682,13.74082,0.03297959,0.039236594,0.03276781
t_2257,-89.49496,13.72337,0.030331552,0.03161224,0.031041354
t_2258,-89.45902,13.72337,0.03692149,0.039491788,0.037065484
t_2259,-89.47699,13.74082,0.03143232,0.03261472,0.032050874
t_226,-88.39901,13.19919,0.03838787,0.06718769,0.03687596
t_2260,-89.45902,13.74082,0.03378945,0.035831954,0.0343101
t_2261,-89.49496,13.74082,0.032078855,0.03246136,0.032192193
t_2262,-89.49496,13.75827,0.036056183,0.037906367,0.035672616
t_2263,-89.45902,13.75827,0.042655025,0.049832474,0.043699674
t_2264,-89.47699,13.75827,0.037361886,0.039779767,0.03706783
t_2265,-89.47699,13.77572,0.037613135,0.041107267,0.037273932
t_2266,-89.45902,13.77572,0.0431507,0.051898733,0.04427215
t_2267,-89.51292,13.72337,0.030529954,0.032350186,0.031030467
t_2268,-89.54885,13.74082,0.036767595,0.043472245,0.03653174
t_2269,-89.53089,13.74082,0.034196146,0.037620757,0.03390735
t_227,-88.41698,13.19919,0.039321415,0.067499325,0.037556197
t_2270,-89.51292,13.74082,0.029730951,0.03075706,0.030180229
t_2271,-89.51292,13.75827,0.035515722,0.038100217,0.035097145
t_2272,-89.54885,13.75827,0.031529244,0.03606441,0.031538535
t_2273,-89.53089,13.75827,0.034588404,0.038477313,0.03421402
t_2274,-89.51292,13.77572,0.0366917,0.041001096,0.036246073
t_2275,-89.53089,13.77572,0.034081858,0.038606305,0.03374418
t_2276,-89.54885,13.77572,0.03377645,0.03956213,0.03342263
t_2277,-89.60275,13.74082,0.032369174,0.041064914,0.032090437
t_2278,-89.58479,13.74082,0.032907877,0.040560953,0.0326418
t_2279,-89.58479,13.75827,0.0301983,0.03691065,0.030299962
t_228,-88.38104,13.19919,0.03727144,0.06350824,0.035501745
t_2280,-89.56682,13.75827,0.03144606,0.037326217,0.03140726
t_2281,-89.60275,13.75827,0.02982945,0.037504673,0.029895933
t_2282,-89.56682,13.77572,0.031210056,0.03739236,0.031171264
t_2283,-89.58479,13.77572,0.029091153,0.035717428,0.029361298
t_2284,-89.60275,13.77572,0.027540628,0.034618627,0.028015744
t_2285,-89.60275,13.79317,0.025291871,0.031987697,0.026209686
t_2286,-89.56682,13.79317,0.030526254,0.037014175,0.030583473
t_2287,-88.45291,13.51383,0.043576974,0.050787233,0.04312836
t_2288,-88.43494,13.5313,0.043399226,0.05246304,0.042865887
t_2289,-88.47088,13.5313,0.04118161,0.04650485,0.04125021
t_229,-88.41698,13.21668,0.040121842,0.06705225,0.03824333
t_2290,-88.45291,13.5313,0.043381028,0.050687112,0.042915747
t_2291,-88.45291,13.54877,0.04495782,0.053421136,0.04450021
t_2292,-88.43494,13.54877,0.04633634,0.058325075,0.046457607
t_2293,-88.47088,13.54877,0.04178762,0.047438417,0.041535445
t_2294,-88.45291,13.56623,0.044138655,0.05322277,0.044038035
t_2295,-88.47088,13.56623,0.042250223,0.048604295,0.041933075
t_2296,-88.43494,13.56623,0.039151616,0.04734532,0.039119665
t_2297,-88.52477,13.5313,0.04543889,0.04700661,0.045523293
t_2298,-88.50681,13.5313,0.04213677,0.044798106,0.042544644
t_2299,-88.54274,13.5313,0.04401606,0.04526519,0.044892028
t_23,-87.94985,13.1642,0.019590043,0.028179128,0.018410027
t_230,-88.39901,13.21668,0.03893538,0.06416142,0.03695244
t_2300,-88.54274,13.54877,0.044044983,0.04521075,0.044129603
t_2301,-88.52477,13.54877,0.04605451,0.0480928,0.04557561
t_2302,-88.48884,13.54877,0.041773412,0.045956194,0.041595567
t_2303,-88.50681,13.54877,0.04422874,0.04729538,0.043795418
t_2304,-88.48884,13.56623,0.042716667,0.047759794,0.042383417
t_2305,-88.50681,13.56623,0.04454663,0.049127176,0.04453049
t_2306,-88.52477,13.56623,0.04170957,0.04395636,0.041455753
t_2307,-88.56071,13.5313,0.04918994,0.049953867,0.049570072
t_2308,-88.57867,13.5313,0.053510968,0.05417923,0.053953737
t_2309,-88.57867,13.54877,0.05033617,0.050871585,0.050891098
t_231,-88.38104,13.21668,0.037592106,0.060002413,0.035399005
t_2310,-88.56071,13.54877,0.04489969,0.04573616,0.04540815
t_2311,-88.57867,13.56623,0.04703034,0.047489595,0.04766038
t_2312,-88.56071,13.56623,0.04016444,0.040956628,0.040708516
t_2313,-88.57867,13.5837,0.045383155,0.04730097,0.04739163
t_2314,-88.56071,13.5837,0.037501257,0.03810853,0.037760522
t_2315,-88.57867,13.60116,0.038733687,0.039480887,0.039905872
t_2316,-88.56071,13.60116,0.031916603,0.0322752,0.03210717
t_2317,-88.54274,13.56623,0.039918855,0.0411539,0.04001283
t_2318,-88.50681,13.5837,0.038351852,0.041786294,0.038202535
t_2319,-88.54274,13.5837,0.035918638,0.037094973,0.035965372
t_232,-88.34511,13.18169,0.03433033,0.056025755,0.032219764
t_2320,-88.48884,13.5837,0.040265027,0.04545418,0.040146206
t_2321,-88.52477,13.5837,0.03663273,0.038738083,0.036551274
t_2322,-88.48884,13.60116,0.037311967,0.042197287,0.037289854
t_2323,-88.54274,13.60116,0.03266564,0.03386751,0.032709345
t_2324,-88.50681,13.60116,0.034882035,0.038136497,0.034866363
t_2325,-88.52477,13.60116,0.033589777,0.035704184,0.033563558
t_2326,-88.54274,13.61862,0.029465616,0.030595798,0.02952917
t_2327,-88.43494,13.5837,0.040200796,0.049187165,0.04008997
t_2328,-88.45291,13.5837,0.040071942,0.04767389,0.03994743
t_2329,-88.47088,13.5837,0.039913457,0.046156626,0.039767545
t_233,-88.32715,13.18169,0.03253259,0.04894764,0.030171402
t_2330,-88.43494,13.60116,0.039200272,0.04818561,0.03920272
t_2331,-88.45291,13.60116,0.038444754,0.045922436,0.038456798
t_2332,-88.47088,13.60116,0.037698094,0.04376514,0.037699006
t_2333,-88.47088,13.61862,0.03777521,0.04441262,0.03788364
t_2334,-88.43494,13.61862,0.038329143,0.04731322,0.03843047
t_2335,-88.45291,13.61862,0.038803224,0.04694277,0.03891213
t_2336,-88.45291,13.63608,0.041105464,0.05207175,0.042172138
t_2337,-88.50681,13.61862,0.034807365,0.03862886,0.034931302
t_2338,-88.48884,13.61862,0.036595963,0.041845817,0.036717307
t_2339,-88.52477,13.61862,0.031419333,0.033565212,0.031464946
t_234,-88.36308,13.19919,0.03565409,0.056221463,0.033351082
t_2340,-88.48884,13.63608,0.03659155,0.042302392,0.036854696
t_2341,-88.50681,13.63608,0.03350327,0.037281502,0.03368596
t_2342,-88.52477,13.63608,0.032203626,0.034892753,0.03241004
t_2343,-88.54274,13.63608,0.028275518,0.029518269,0.0284845
t_2344,-88.54274,13.65354,0.03308448,0.03534476,0.033551008
t_2345,-88.50681,13.65354,0.032675136,0.0366726,0.03311563
t_2346,-88.48884,13.65354,0.033983123,0.03918656,0.034406833
t_2347,-88.56071,13.61862,0.026820563,0.026911639,0.026866442
t_2348,-88.57867,13.61862,0.025721435,0.026437549,0.027348708
t_2349,-88.57867,13.63608,0.026339533,0.02736796,0.028171914
t_235,-88.34511,13.19919,0.035464365,0.061400507,0.03391693
t_2350,-88.56071,13.63608,0.026479537,0.02702642,0.026930965
t_2351,-88.56071,13.65354,0.033407923,0.03483788,0.03408365
t_2352,-88.57867,13.65354,0.035527192,0.036588583,0.036794566
t_2353,-88.57867,13.671,0.04518337,0.04856749,0.04787777
t_2354,-88.56071,13.671,0.04108176,0.049970217,0.05004577
t_2355,-88.56071,13.68846,0.045308277,0.050044533,0.04727114
t_2356,-88.57867,13.68846,0.048007555,0.05136709,0.05001997
t_2357,-88.43494,13.63608,0.037129033,0.045931894,0.037361868
t_2358,-88.47088,13.63608,0.038135957,0.045436583,0.038410187
t_2359,-88.45291,13.65354,0.033892363,0.041077584,0.034569986
t_236,-88.32715,13.19919,0.03463934,0.06079319,0.03324195
t_2360,-88.47088,13.65354,0.033968534,0.04018231,0.03452434
t_2361,-88.43494,13.65354,0.03521297,0.04367469,0.03574062
t_2362,-88.43494,13.671,0.041492056,0.053730257,0.042135432
t_2363,-88.45291,13.671,0.04241009,0.056126337,0.044289194
t_2364,-88.47088,13.671,0.041607354,0.052833114,0.043240037
t_2365,-88.43494,13.68846,0.040715795,0.052153178,0.041017566
t_2366,-88.45291,13.68846,0.043714087,0.06106785,0.04692174
t_2367,-88.52477,13.65354,0.030392226,0.033235647,0.030989284
t_2368,-88.48884,13.671,0.03766295,0.0442131,0.038048174
t_2369,-88.52477,13.671,0.032802727,0.036460366,0.03360239
t_237,-88.34511,13.21668,0.03504882,0.053660553,0.03279286
t_2370,-88.50681,13.671,0.03606394,0.041105956,0.03650807
t_2371,-88.54274,13.671,0.037589524,0.041082975,0.03840562
t_2372,-88.54274,13.68846,0.043514464,0.049729582,0.04552531
t_2373,-88.48884,13.68846,0.043189697,0.057132926,0.047103643
t_2374,-88.50681,13.68846,0.034852814,0.040220473,0.035752263
t_2375,-88.52477,13.68846,0.038677737,0.04363796,0.039339434
t_2376,-88.50681,13.70591,0.045369904,0.056418855,0.04788232
t_2377,-88.47088,13.68846,0.04337049,0.06190215,0.048611376
t_2378,-88.43494,13.70591,0.036865596,0.046677373,0.03739863
t_2379,-88.47088,13.70591,0.041043248,0.050388206,0.041402847
t_238,-88.32715,13.21668,0.03211986,0.04593441,0.029846366
t_2380,-88.45291,13.70591,0.036556773,0.045386128,0.037220538
t_2381,-88.45291,13.72337,0.036437735,0.04557172,0.037240956
t_2382,-88.47088,13.72337,0.042456042,0.052560665,0.042750344
t_2383,-88.43494,13.72337,0.038822807,0.049556073,0.039135817
t_2384,-88.45291,13.74082,0.04162346,0.05265739,0.041765105
t_2385,-88.43494,13.74082,0.038194284,0.04893427,0.038610294
t_2386,-88.47088,13.74082,0.043772534,0.05459382,0.043942243
t_2387,-88.30918,13.671,0.029627567,0.04109401,0.030571787
t_2388,-88.27325,13.671,0.028044559,0.039598938,0.028943622
t_2389,-88.29121,13.671,0.02673113,0.037560903,0.028111765
t_239,-88.36308,13.21668,0.03600856,0.054852687,0.033630557
t_2390,-88.30918,13.68846,0.029599726,0.04113285,0.030535692
t_2391,-88.29121,13.68846,0.03237396,0.045726396,0.032591723
t_2392,-88.27325,13.68846,0.03279354,0.04694381,0.032775108
t_2393,-88.27325,13.70591,0.032981407,0.047309365,0.032902375
t_2394,-88.29121,13.70591,0.031030577,0.043736763,0.031467553
t_2395,-88.30918,13.70591,0.037020054,0.05295212,0.036819678
t_2396,-88.30918,13.72337,0.031289686,0.04372511,0.031823337
t_2397,-88.38104,13.68846,0.03506522,0.046500053,0.0355661
t_2398,-88.41698,13.70591,0.037628684,0.0486144,0.037966996
t_2399,-88.38104,13.70591,0.03714604,0.04967798,0.037341613
t_24,-87.93189,13.1642,0.020880042,0.03633092,0.019950416
t_240,-88.32715,13.23417,0.03253376,0.046433873,0.030342964
t_2400,-88.39901,13.70591,0.039354816,0.05216967,0.039455675
t_2401,-88.41698,13.72337,0.041121285,0.0540889,0.04120717
t_2402,-88.39901,13.72337,0.0392956,0.052199993,0.039356317
t_2403,-88.38104,13.72337,0.03763443,0.050559107,0.037745737
t_2404,-88.41698,13.74082,0.041070975,0.05407471,0.041056257
t_2405,-88.38104,13.74082,0.035225205,0.047198605,0.035674036
t_2406,-88.39901,13.74082,0.039885517,0.053249974,0.039842367
t_2407,-88.34511,13.70591,0.032800265,0.044781823,0.03342611
t_2408,-88.32715,13.70591,0.031677846,0.04372229,0.032351833
t_2409,-88.36308,13.72337,0.03684823,0.05018587,0.03692977
t_241,-88.34511,13.23417,0.03698658,0.06532396,0.035938144
t_2410,-88.34511,13.72337,0.034522843,0.04739303,0.034807123
t_2411,-88.32715,13.72337,0.034894228,0.048615903,0.03495975
t_2412,-88.32715,13.74082,0.031983778,0.044329803,0.032518122
t_2413,-88.36308,13.74082,0.033115365,0.04487872,0.033792507
t_2414,-88.34511,13.74082,0.03495222,0.048133668,0.035115853
t_2415,-88.34511,13.75827,0.036274504,0.05025487,0.036163535
t_2416,-88.36308,13.75827,0.032732088,0.04445372,0.033436548
t_2417,-88.29121,13.72337,0.03188851,0.045099556,0.03212137
t_2418,-88.27325,13.72337,0.030243251,0.04302094,0.030604854
t_2419,-88.30918,13.74082,0.03091737,0.043240756,0.031475533
t_242,-88.29121,13.19919,0.026258875,0.036773123,0.02484182
t_2420,-88.29121,13.74082,0.029117757,0.041006185,0.029852603
t_2421,-88.27325,13.74082,0.03147056,0.044961825,0.03154305
t_2422,-88.29121,13.75827,0.030486653,0.043068368,0.030873593
t_2423,-88.30918,13.75827,0.032927454,0.046302784,0.033028245
t_2424,-88.27325,13.75827,0.031729396,0.045407586,0.03168712
t_2425,-88.29121,13.77572,0.032829773,0.04671072,0.03268564
t_2426,-88.30918,13.77572,0.03382541,0.047750633,0.03368223
t_2427,-88.32715,13.75827,0.03440709,0.04801376,0.034424253
t_2428,-88.32715,13.77572,0.032660175,0.04544828,0.032916427
t_2429,-88.34511,13.77572,0.036118474,0.0500881,0.035937518
t_243,-88.27325,13.19919,0.02419097,0.033789452,0.02321089
t_2430,-88.36308,13.77572,0.037636954,0.051717557,0.037393186
t_2431,-88.34511,13.79317,0.03697184,0.051517963,0.036556765
t_2432,-88.32715,13.79317,0.031070426,0.043184023,0.03155738
t_2433,-88.36308,13.79317,0.03657186,0.05015795,0.036370497
t_2434,-88.32715,13.81062,0.03410395,0.047716536,0.033862352
t_2435,-88.34511,13.81062,0.033511452,0.04629555,0.03357147
t_2436,-88.36308,13.81062,0.036685795,0.0504066,0.03633109
t_2437,-88.41698,13.75827,0.041324478,0.054570127,0.041188616
t_2438,-88.39901,13.75827,0.037382122,0.04964722,0.037577875
t_2439,-88.38104,13.75827,0.036101595,0.048568517,0.036344744
t_244,-88.27325,13.21668,0.022878822,0.031833973,0.022393025
t_2440,-88.39901,13.77572,0.038176112,0.050917458,0.038164552
t_2441,-88.41698,13.77572,0.037582938,0.049312968,0.037854876
t_2442,-88.38104,13.77572,0.042848434,0.06014033,0.042680256
t_2443,-88.38104,13.79317,0.036231395,0.04897345,0.036269333
t_2444,-88.41698,13.79317,0.035932835,0.047267474,0.03643614
t_2445,-88.39901,13.79317,0.036010787,0.048009828,0.036287703
t_2446,-88.38104,13.81062,0.03641965,0.04933322,0.03629059
t_2447,-88.27325,13.77572,0.030830365,0.044022888,0.03087793
t_2448,-88.29121,13.79317,0.030060414,0.042490054,0.03036469
t_2449,-88.30918,13.79317,0.032416034,0.045613717,0.032431256
t_245,-88.29121,13.21668,0.0266041,0.037283663,0.025271723
t_2450,-88.27325,13.79317,0.030611273,0.0437035,0.030610664
t_2451,-88.27325,13.81062,0.030922418,0.04420375,0.030755548
t_2452,-88.29121,13.81062,0.029777305,0.042084806,0.030036263
t_2453,-88.30918,13.81062,0.029272111,0.04099876,0.029837731
t_2454,-88.29121,13.82806,0.02785835,0.03926785,0.028422477
t_2455,-88.30918,13.82806,0.029123511,0.040795457,0.02960109
t_2456,-88.27325,13.82806,0.028195674,0.04005098,0.02849363
t_2457,-88.41698,13.81062,0.039452236,0.05217379,0.039143946
t_2458,-88.39901,13.81062,0.038468633,0.051570125,0.038151402
t_2459,-88.39901,13.82806,0.03522617,0.047132872,0.035384413
t_246,-88.30918,13.21668,0.027851049,0.03896432,0.026297228
t_2460,-88.38104,13.82806,0.03603907,0.04886424,0.035827123
t_2461,-88.41698,13.82806,0.041325264,0.05501681,0.040531423
t_2462,-88.39901,13.84551,0.039141208,0.052746557,0.038331468
t_2463,-88.38104,13.84551,0.034298655,0.046469122,0.034275424
t_2464,-88.41698,13.84551,0.037339833,0.049468152,0.037060812
t_2465,-88.39901,13.86295,0.037294187,0.050142456,0.036613736
t_2466,-88.38104,13.86295,0.041366316,0.05746943,0.0400044
t_2467,-88.36308,13.82806,0.038663667,0.05361012,0.03786339
t_2468,-88.34511,13.82806,0.033120077,0.04576975,0.0331218
t_2469,-88.32715,13.82806,0.03142711,0.043762125,0.03159535
t_247,-88.29121,13.23417,0.025137046,0.035013206,0.024338413
t_2470,-88.32715,13.84551,0.035461575,0.049946,0.03469
t_2471,-88.36308,13.84551,0.035571456,0.048860576,0.035093583
t_2472,-88.34511,13.84551,0.030299086,0.041774638,0.030766878
t_2473,-88.34511,13.86295,0.03561062,0.0495875,0.034779217
t_2474,-88.36308,13.86295,0.034361467,0.047130886,0.03394414
t_2475,-88.32715,13.86295,0.03616188,0.05116106,0.035117798
t_2476,-88.34511,13.88039,0.036271513,0.050689485,0.03513168
t_2477,-88.30918,13.84551,0.030640652,0.043020137,0.030645696
t_2478,-88.27325,13.84551,0.026783641,0.03795157,0.02727716
t_2479,-88.29121,13.84551,0.029014422,0.040960465,0.029192142
t_248,-88.30918,13.23417,0.026678275,0.037093926,0.02558762
t_2480,-88.30918,13.86295,0.03881954,0.057556927,0.037805706
t_2481,-88.29121,13.86295,0.037894867,0.0569656,0.03693176
t_2482,-88.27325,13.86295,0.030780256,0.04399952,0.030260231
t_2483,-88.27325,13.88039,0.02788225,0.039541975,0.02785332
t_2484,-88.29121,13.88039,0.028664568,0.04042082,0.028628534
t_2485,-88.30918,13.88039,0.03231433,0.04556579,0.03163989
t_2486,-88.27325,13.89784,0.030826708,0.044072993,0.029995412
t_2487,-88.25528,13.671,0.028007332,0.03988415,0.028720787
t_2488,-88.21935,13.671,0.025927223,0.037321176,0.026688071
t_2489,-88.23731,13.671,0.02831157,0.040673323,0.02876844
t_249,-88.27325,13.23417,0.024755873,0.03465165,0.02395713
t_2490,-88.23731,13.68846,0.029128259,0.041974388,0.029401481
t_2491,-88.21935,13.68846,0.027941575,0.04043832,0.028262151
t_2492,-88.25528,13.68846,0.029584715,0.042318348,0.029957816
t_2493,-88.23731,13.70591,0.026878905,0.038554627,0.027585328
t_2494,-88.25528,13.70591,0.028485289,0.04067973,0.029050883
t_2495,-88.21935,13.70591,0.026205445,0.037785374,0.02686017
t_2496,-88.25528,13.72337,0.030744888,0.04421023,0.030823266
t_2497,-88.09358,13.68846,0.021155454,0.030942846,0.0216768
t_2498,-88.12952,13.70591,0.02868722,0.043352786,0.028091457
t_2499,-88.09358,13.70591,0.021279035,0.031130599,0.021753522
t_25,-87.96782,13.1642,0.019786337,0.028154446,0.018597325
t_250,-88.30918,13.25166,0.028594507,0.039997097,0.027230829
t_2500,-88.11155,13.70591,0.02885558,0.04417777,0.028197343
t_2501,-88.11155,13.72337,0.027542345,0.04149962,0.02693326
t_2502,-88.09358,13.72337,0.023150265,0.034081846,0.02318508
t_2503,-88.12952,13.72337,0.022309378,0.03257997,0.022859598
t_2504,-88.12952,13.74082,0.023513647,0.034451794,0.02376145
t_2505,-88.09358,13.74082,0.024215937,0.035815123,0.023992946
t_2506,-88.11155,13.74082,0.02391796,0.035209075,0.023912724
t_2507,-88.18342,13.70591,0.02550051,0.037125073,0.025924698
t_2508,-88.16545,13.70591,0.025646605,0.0375437,0.025856137
t_2509,-88.20138,13.70591,0.023399366,0.03391895,0.024476383
t_251,-88.27325,13.25166,0.023336215,0.032532744,0.023057211
t_2510,-88.14748,13.70591,0.02317963,0.033828072,0.023742158
t_2511,-88.16545,13.72337,0.024968363,0.036474284,0.025288666
t_2512,-88.18342,13.72337,0.023642486,0.034275543,0.024434336
t_2513,-88.14748,13.72337,0.02445024,0.03581167,0.024704212
t_2514,-88.20138,13.72337,0.026218517,0.038043123,0.026641294
t_2515,-88.16545,13.74082,0.024022978,0.03499836,0.024507873
t_2516,-88.14748,13.74082,0.020974252,0.030709554,0.021966407
t_2517,-88.21935,13.72337,0.024300816,0.03504404,0.0253364
t_2518,-88.23731,13.72337,0.02527919,0.036228877,0.026293961
t_2519,-88.23731,13.74082,0.027899945,0.040145107,0.028302126
t_252,-88.39901,13.23417,0.039894093,0.0664087,0.038198993
t_2520,-88.25528,13.74082,0.027772225,0.039663687,0.028396582
t_2521,-88.21935,13.74082,0.024567682,0.035371598,0.025495466
t_2522,-88.25528,13.75827,0.027837548,0.039780132,0.028386524
t_2523,-88.21935,13.75827,0.02292579,0.033324968,0.024173232
t_2524,-88.23731,13.75827,0.026680825,0.038304314,0.02728298
t_2525,-88.21935,13.77572,0.024454683,0.035200834,0.025288261
t_2526,-88.25528,13.77572,0.028334636,0.04054297,0.02870436
t_2527,-88.20138,13.74082,0.025039565,0.03623754,0.025670998
t_2528,-88.18342,13.74082,0.026857138,0.039275244,0.026915973
t_2529,-88.14748,13.75827,0.022469344,0.03271225,0.023074698
t_253,-88.41698,13.23417,0.04131787,0.076468535,0.04111573
t_2530,-88.18342,13.75827,0.021617746,0.031629384,0.022779694
t_2531,-88.20138,13.75827,0.02226245,0.032477714,0.023466628
t_2532,-88.16545,13.75827,0.023716686,0.034517065,0.024220515
t_2533,-88.20138,13.77572,0.028073175,0.040986232,0.027943082
t_2534,-88.16545,13.77572,0.021785708,0.031746726,0.02267296
t_2535,-88.14748,13.77572,0.02063525,0.03022464,0.021610552
t_2536,-88.18342,13.77572,0.022122132,0.03223225,0.023114067
t_2537,-88.12952,13.75827,0.02060027,0.03012059,0.02146169
t_2538,-88.11155,13.75827,0.024599811,0.036310017,0.024409072
t_2539,-88.09358,13.75827,0.021461075,0.031377688,0.021799514
t_254,-88.38104,13.23417,0.03612745,0.051099256,0.033464547
t_2540,-88.11155,13.77572,0.024019763,0.035344377,0.023902522
t_2541,-88.09358,13.77572,0.023798894,0.035094492,0.023577271
t_2542,-88.12952,13.77572,0.024144832,0.03542647,0.024159394
t_2543,-88.12952,13.79317,0.028315956,0.042658694,0.027543264
t_2544,-88.11155,13.79317,0.024116939,0.035482526,0.023924373
t_2545,-88.09358,13.79317,0.02351188,0.03460269,0.023300085
t_2546,-88.14748,13.81062,0.025060996,0.036719974,0.024911545
t_2547,-88.23731,13.77572,0.027166609,0.039044254,0.027594058
t_2548,-88.25528,13.79317,0.030201003,0.043439135,0.030098995
t_2549,-88.23731,13.79317,0.027381603,0.039371766,0.02768175
t_255,-88.39901,13.25166,0.040939566,0.07012013,0.039810896
t_2550,-88.21935,13.79317,0.023096967,0.03349001,0.024172392
t_2551,-88.25528,13.81062,0.027347907,0.039060872,0.027751816
t_2552,-88.23731,13.81062,0.023394227,0.033834644,0.024509626
t_2553,-88.21935,13.81062,0.022703093,0.032961924,0.023787802
t_2554,-88.25528,13.82806,0.025903674,0.03690195,0.026525408
t_2555,-88.21935,13.82806,0.027253175,0.039401386,0.027211787
t_2556,-88.23731,13.82806,0.027003475,0.038777813,0.027195036
t_2557,-88.14748,13.79317,0.021812772,0.031672202,0.022455182
t_2558,-88.16545,13.79317,0.021132253,0.030889522,0.022108605
t_2559,-88.20138,13.79317,0.022124644,0.032248177,0.02323339
t_256,-88.41698,13.25166,0.041984465,0.06938898,0.040420976
t_2560,-88.18342,13.79317,0.021478577,0.031390466,0.022552315
t_2561,-88.20138,13.81062,0.022877885,0.033143833,0.023737593
t_2562,-88.18342,13.81062,0.02161244,0.03151301,0.022584723
t_2563,-88.16545,13.81062,0.02367785,0.03440436,0.023999859
t_2564,-88.16545,13.82806,0.02441063,0.035517182,0.024489267
t_2565,-88.20138,13.82806,0.024640853,0.03557205,0.02500593
t_2566,-88.18342,13.82806,0.025025137,0.036325045,0.025132267
t_2567,-88.09358,13.81062,0.02008317,0.029173315,0.020588122
t_2568,-88.11155,13.81062,0.023045968,0.03373353,0.023027796
t_2569,-88.12952,13.81062,0.02409599,0.035305534,0.023999106
t_257,-88.38104,13.25166,0.03842305,0.057132047,0.036052775
t_2570,-88.12952,13.82806,0.026254497,0.038865335,0.025646076
t_2571,-88.14748,13.82806,0.024129955,0.03520915,0.024110263
t_2572,-88.11155,13.82806,0.021384731,0.031099828,0.021679997
t_2573,-88.09358,13.82806,0.02286788,0.033503685,0.022678604
t_2574,-88.09358,13.84551,0.021390881,0.031128917,0.021471925
t_2575,-88.11155,13.84551,0.02257689,0.032927036,0.02252895
t_2576,-88.12952,13.84551,0.02316954,0.033773687,0.023134455
t_2577,-88.14748,13.84551,0.027989993,0.041691065,0.02714048
