# 20010213_M6.6_SanVicente median gmf, Stations:Seismic, gmlt:MARN, Rupture:Canora_et_al_2001
custom_site_id,lon,lat,AkkarEtAlRhyp2014,BooreAtkinson2011,CauzziEtAl2014
t_2282,-89.56682,13.77572,0.031667057,0.03748352,0.032464035
t_2283,-89.58479,13.77572,0.029586494,0.03582639,0.030778904
t_2284,-89.60275,13.77572,0.028070165,0.03474365,0.02954165
t_2285,-89.60275,13.79317,0.025795056,0.03209182,0.027687877
t_2286,-89.56682,13.79317,0.031009192,0.03709448,0.031958073
t_2287,-88.45291,13.51383,0.04398396,0.050747618,0.04409174
t_2288,-88.43494,13.5313,0.04388231,0.052447215,0.044100232
t_2289,-88.47088,13.5313,0.041469384,0.0464787,0.042025927
t_229,-88.41698,13.21668,0.04122157,0.0666843,0.039720107
t_2290,-88.45291,13.5313,0.043778867,0.050669655,0.043942634
t_2291,-88.45291,13.54877,0.045390636,0.053434495,0.04565797
t_2292,-88.43494,13.54877,0.046895143,0.058350496,0.04789686
t_2293,-88.47088,13.54877,0.042088732,0.047434647,0.04239764
t_2294,-88.45291,13.56623,0.04457964,0.05325882,0.045300268
t_2295,-88.47088,13.56623,0.042577494,0.04862532,0.042909123
t_2296,-88.43494,13.56623,0.03957134,0.047361787,0.0404373
t_2297,-88.52477,13.5313,0.04553228,0.046993695,0.04567757
t_2298,-88.50681,13.5313,0.042271715,0.044774227,0.042897016
t_2299,-88.54274,13.5313,0.04408875,0.045242462,0.044855174
t_23,-87.94985,13.1642,0.020248655,0.028098935,0.019778544
t_230,-88.39901,13.21668,0.040009398,0.06380915,0.03844619
t_2300,-88.54274,13.54877,0.04414118,0.045206703,0.04413973
t_2301,-88.52477,13.54877,0.046196833,0.04810094,0.045791134
t_2302,-88.48884,13.54877,0.041998047,0.045949392,0.042232443
t_2303,-88.50681,13.54877,0.044407103,0.04729675,0.04422751
t_2304,-88.48884,13.56623,0.04298274,0.0477777,0.0431297
t_2305,-88.50681,13.56623,0.044791743,0.04915269,0.045057055
t_2306,-88.52477,13.56623,0.04185257,0.04396191,0.041714713
t_2307,-88.56071,13.5313,0.04930102,0.04994081,0.04935727
t_2308,-88.57867,13.5313,0.0536881,0.054181788,0.05356532
t_2309,-88.57867,13.54877,0.050494473,0.050912656,0.05057472
t_231,-88.38104,13.21668,0.03863376,0.059668906,0.03689359
t_2310,-88.56071,13.54877,0.044999715,0.045737702,0.04525324
t_2311,-88.57867,13.56623,0.047177672,0.04756479,0.047428813
t_2312,-88.56071,13.56623,0.040245607,0.0409666,0.04061015
t_2313,-88.57867,13.5837,0.04561006,0.047430407,0.047245115
t_2314,-88.56071,13.5837,0.03757903,0.038133055,0.037706874
t_2315,-88.57867,13.60116,0.038861424,0.03959635,0.0398813
t_2316,-88.56071,13.60116,0.03195822,0.032291334,0.032089047
t_2317,-88.54274,13.56623,0.04001147,0.041152693,0.040066253
t_2318,-88.50681,13.5837,0.03853428,0.041798793,0.038752686
t_2319,-88.54274,13.5837,0.03600027,0.037095144,0.036056347
t_232,-88.34511,13.18169,0.035330806,0.055710256,0.03376703
t_2320,-88.48884,13.5837,0.040528603,0.045483146,0.04097356
t_2321,-88.52477,13.5837,0.03675235,0.038738713,0.036849596
t_2322,-88.48884,13.60116,0.037554488,0.04223873,0.038207743
t_2323,-88.54274,13.60116,0.032742675,0.033871133,0.032843843
t_2324,-88.50681,13.60116,0.03504481,0.03815777,0.03549601
t_2325,-88.52477,13.60116,0.033701453,0.035712868,0.03393404
t_2326,-88.54274,13.61862,0.02952676,0.030609475,0.029759374
t_2327,-88.43494,13.5837,0.040646464,0.04923497,0.041571964
t_2328,-88.45291,13.5837,0.040450964,0.047715157,0.041224055
t_2329,-88.47088,13.5837,0.04022719,0.046190903,0.040821165
t_233,-88.32715,13.18169,0.03348042,0.0486656,0.03166706
t_2330,-88.43494,13.60116,0.039639283,0.04825907,0.04080576
t_2331,-88.45291,13.60116,0.03881181,0.04598557,0.03984147
t_2332,-88.47088,13.60116,0.03799688,0.04381698,0.03885231
t_2333,-88.47088,13.61862,0.038095035,0.044500396,0.039237816
t_2334,-88.43494,13.61862,0.038763728,0.047416452,0.04017896
t_2335,-88.45291,13.61862,0.039193224,0.047043584,0.04050348
t_2336,-88.45291,13.63608,0.041581087,0.052237313,0.044139404
t_2337,-88.50681,13.61862,0.034995135,0.038684137,0.035750717
t_2338,-88.48884,13.61862,0.036850374,0.041919027,0.037817664
t_2339,-88.52477,13.61862,0.031524207,0.033595055,0.031971656
t_234,-88.36308,13.19919,0.036665685,0.055901106,0.03485864
t_2340,-88.48884,13.63608,0.036864195,0.04242145,0.038212925
t_2341,-88.50681,13.63608,0.03368341,0.037376445,0.034732185
t_2342,-88.52477,13.63608,0.032335088,0.034977145,0.033208054
t_2343,-88.54274,13.63608,0.02832586,0.029581226,0.02899155
t_2344,-88.54274,13.65354,0.033199478,0.035519984,0.03462702
t_2345,-88.50681,13.65354,0.032855313,0.036814418,0.034461007
t_2346,-88.48884,13.65354,0.034223866,0.0393329,0.035959832
t_2347,-88.56071,13.61862,0.02683069,0.026915707,0.026865445
t_2348,-88.57867,13.61862,0.025719782,0.02651122,0.027465768
t_2349,-88.57867,13.63608,0.026343994,0.027515452,0.028620038
t_235,-88.34511,13.19919,0.036491036,0.061077945,0.035506416
t_2350,-88.56071,13.63608,0.026487026,0.027098855,0.027284728
t_2351,-88.56071,13.65354,0.033487022,0.035061605,0.03511834
t_2352,-88.57867,13.65354,0.03558466,0.036920678,0.03797712
t_2353,-88.57867,13.671,0.04541827,0.049121786,0.05024002
t_2354,-88.56071,13.671,0.041506913,0.050485764,0.052404657
t_2355,-88.56071,13.68846,0.04557332,0.050577756,0.05026462
t_2356,-88.57867,13.68846,0.048217412,0.052051798,0.053342454
t_2357,-88.43494,13.63608,0.03755309,0.046066597,0.039259188
t_2358,-88.47088,13.63608,0.038481064,0.045570705,0.040024437
t_2359,-88.45291,13.65354,0.034228504,0.04122174,0.036408726
t_236,-88.32715,13.19919,0.035652258,0.060481958,0.034854166
t_2360,-88.47088,13.65354,0.034256708,0.040327165,0.036227778
t_2361,-88.43494,13.65354,0.03561677,0.04382682,0.037766535
t_2362,-88.43494,13.671,0.042038012,0.05395204,0.044793524
t_2363,-88.45291,13.671,0.042956483,0.056385472,0.046962213
t_2364,-88.47088,13.671,0.042080864,0.05307932,0.045723815
t_2365,-88.43494,13.68846,0.04124506,0.052388873,0.043881856
t_2366,-88.45291,13.68846,0.044330213,0.06140128,0.050109055
t_2367,-88.52477,13.65354,0.03050773,0.033371456,0.03210612
t_2368,-88.48884,13.671,0.037972897,0.044418354,0.04011848
t_2369,-88.52477,13.671,0.032954898,0.036660865,0.035241082
t_237,-88.34511,13.21668,0.03603389,0.053364575,0.034293287
t_2370,-88.50681,13.671,0.036300845,0.04131126,0.038385067
t_2371,-88.54274,13.671,0.037770204,0.041362997,0.040213447
t_2372,-88.54274,13.68846,0.043826286,0.05016136,0.048339676
t_2373,-88.48884,13.68846,0.043712836,0.05749571,0.050128065
t_2374,-88.50681,13.68846,0.035085455,0.04046358,0.037993312
t_2375,-88.52477,13.68846,0.03891252,0.043948237,0.041768517
t_2376,-88.50681,13.70591,0.045850355,0.05692329,0.051421463
t_2377,-88.47088,13.68846,0.043973092,0.06228279,0.051820602
t_2378,-88.43494,13.70591,0.037329722,0.046939615,0.040269062
t_2379,-88.47088,13.70591,0.041482564,0.05073438,0.04449817
t_238,-88.32715,13.21668,0.033021316,0.045676067,0.03126344
t_2380,-88.45291,13.70591,0.03696878,0.04566445,0.04003757
t_2381,-88.45291,13.72337,0.036861904,0.046008352,0.040347993
t_2382,-88.47088,13.72337,0.042931926,0.053115033,0.046316925
t_2383,-88.43494,13.72337,0.039332487,0.049984653,0.042411428
t_2384,-88.45291,13.74082,0.042146835,0.053344637,0.04556528
t_2385,-88.43494,13.74082,0.038705688,0.04952268,0.0421054
t_2386,-88.47088,13.74082,0.0442841,0.05537695,0.04797672
t_2387,-88.30918,13.671,0.030213509,0.041227855,0.032923184
t_2388,-88.27325,13.671,0.02864924,0.03972482,0.031245355
t_2389,-88.29121,13.671,0.027283695,0.037680782,0.030312262
t_239,-88.36308,13.21668,0.037009865,0.05454187,0.035110287
t_2390,-88.30918,13.68846,0.030187896,0.041275784,0.032992765
t_2391,-88.29121,13.68846,0.033051264,0.045885388,0.03525034
t_2392,-88.27325,13.68846,0.03350983,0.047105454,0.035482146
t_2393,-88.27325,13.70591,0.033704884,0.04748564,0.03572269
t_2394,-88.29121,13.70591,0.031680536,0.043901827,0.03414014
t_2395,-88.30918,13.70591,0.037781253,0.053161636,0.039915767
t_2396,-88.30918,13.72337,0.03192132,0.043953978,0.034615796
t_2397,-88.38104,13.68846,0.03562133,0.046680506,0.038234923
t_2398,-88.41698,13.70591,0.038152758,0.048868235,0.04092388
t_2399,-88.38104,13.70591,0.037750535,0.0499073,0.04033389
t_24,-87.93189,13.1642,0.021590924,0.036232006,0.021448854
t_240,-88.32715,13.23417,0.033431903,0.0461802,0.03175447
t_2400,-88.39901,13.70591,0.03996079,0.05242658,0.042573377
t_2401,-88.41698,13.72337,0.041727852,0.054515865,0.0446742
t_2402,-88.39901,13.72337,0.03990955,0.052580394,0.042688947
t_2403,-88.38104,13.72337,0.03825769,0.050900966,0.040964592
t_2404,-88.41698,13.74082,0.04168603,0.054664746,0.044764224
t_2405,-88.38104,13.74082,0.035810284,0.04764656,0.03889866
t_2406,-88.39901,13.74082,0.0405223,0.053788297,0.043439697
t_2407,-88.34511,13.70591,0.03339541,0.04496765,0.03617454
t_2408,-88.32715,13.70591,0.032283075,0.043896746,0.035043035
t_2409,-88.36308,13.72337,0.037496075,0.050502308,0.04010209
t_241,-88.34511,13.23417,0.03802944,0.06501477,0.037544657
t_2410,-88.34511,13.72337,0.035159215,0.047672722,0.037818987
t_2411,-88.32715,13.72337,0.03557333,0.04888606,0.038006444
t_2412,-88.32715,13.74082,0.032606263,0.04467705,0.035480756
t_2413,-88.36308,13.74082,0.03369658,0.045277413,0.036853444
t_2414,-88.34511,13.74082,0.03560468,0.048532784,0.03830529
t_2415,-88.34511,13.75827,0.03696353,0.050787997,0.039601468
t_2416,-88.36308,13.75827,0.03331434,0.044962466,0.036619246
t_2417,-88.29121,13.72337,0.03256153,0.045324113,0.034958478
t_2418,-88.27325,13.72337,0.030904617,0.043225046,0.03332479
t_2419,-88.30918,13.74082,0.031545885,0.043560874,0.03435266
t_242,-88.29121,13.19919,0.027015777,0.03657023,0.026125658
t_2420,-88.29121,13.74082,0.029732993,0.0412942,0.03259064
t_2421,-88.27325,13.74082,0.032164343,0.045261543,0.03444595
t_2422,-88.29121,13.75827,0.031136855,0.04345828,0.033809237
t_2423,-88.30918,13.75827,0.033605713,0.04674308,0.036167063
t_2424,-88.27325,13.75827,0.032433588,0.045797404,0.034702655
t_2425,-88.29121,13.77572,0.03353944,0.047224037,0.03590189
t_2426,-88.30918,13.77572,0.034530517,0.04830273,0.037003122
t_2427,-88.32715,13.75827,0.035088167,0.04849554,0.037695333
t_2428,-88.32715,13.77572,0.03331021,0.046006583,0.036170464
t_2429,-88.34511,13.77572,0.036812346,0.050734248,0.03950278
t_243,-88.27325,13.19919,0.024894413,0.03360815,0.024446119
t_2430,-88.36308,13.77572,0.038328514,0.052424755,0.041120104
t_2431,-88.34511,13.79317,0.03769416,0.052294344,0.04032984
t_2432,-88.32715,13.79317,0.031693902,0.04381086,0.034794524
t_2433,-88.36308,13.79317,0.037250068,0.050964355,0.04015245
t_2434,-88.32715,13.81062,0.034801275,0.048499715,0.037457217
t_2435,-88.34511,13.81062,0.0341666,0.047103483,0.03716523
t_2436,-88.36308,13.81062,0.03737686,0.051330056,0.040258445
t_2437,-88.41698,13.75827,0.041956037,0.055326536,0.04515591
t_2438,-88.39901,13.75827,0.037978783,0.050293382,0.041176766
t_2439,-88.38104,13.75827,0.036713276,0.049158018,0.039812367
t_244,-88.27325,13.21668,0.02353511,0.031666365,0.023567174
t_2440,-88.39901,13.77572,0.038799744,0.051717453,0.042021368
t_2441,-88.41698,13.77572,0.038154025,0.050153486,0.041718937
t_2442,-88.38104,13.77572,0.043631256,0.060999677,0.046959873
t_2443,-88.38104,13.79317,0.036866847,0.049817014,0.040075082
t_2444,-88.41698,13.79317,0.036488462,0.04821476,0.0403538
t_2445,-88.39901,13.79317,0.03660544,0.04889977,0.04013756
t_2446,-88.38104,13.81062,0.0370702,0.050299868,0.040258873
t_2447,-88.27325,13.77572,0.031517662,0.044485014,0.033911902
t_2448,-88.29121,13.79317,0.03071157,0.043043748,0.03345078
t_2449,-88.30918,13.79317,0.03309553,0.046236217,0.03574122
t_245,-88.29121,13.21668,0.02736069,0.037083264,0.026556103
t_2450,-88.27325,13.79317,0.031298347,0.044243924,0.033710964
t_2451,-88.27325,13.81062,0.0316224,0.044830013,0.033960912
t_2452,-88.29121,13.81062,0.03042786,0.042714063,0.033183105
t_2453,-88.30918,13.81062,0.029888654,0.041646685,0.032982886
t_2454,-88.29121,13.82806,0.028471336,0.039931983,0.031485893
t_2455,-88.30918,13.82806,0.029743476,0.04151951,0.032816228
t_2456,-88.27325,13.82806,0.02883634,0.040694423,0.031544033
t_2457,-88.41698,13.81062,0.04008509,0.05333734,0.043552123
t_2458,-88.39901,13.81062,0.039123002,0.052643105,0.042379957
t_2459,-88.39901,13.82806,0.035831142,0.048242822,0.03946275
t_246,-88.30918,13.21668,0.028634643,0.038748123,0.02759026
t_2460,-88.38104,13.82806,0.036693692,0.049933933,0.039893266
t_2461,-88.41698,13.82806,0.042010568,0.056364533,0.04528679
t_2462,-88.39901,13.84551,0.039836727,0.05407827,0.042906195
t_2463,-88.38104,13.84551,0.03493045,0.047594868,0.038297825
t_2464,-88.41698,13.84551,0.037962273,0.05082091,0.0415691
t_2465,-88.39901,13.86295,0.037965976,0.05152288,0.04112052
t_2466,-88.38104,13.86295,0.04216846,0.058922604,0.044841673
t_2467,-88.36308,13.82806,0.03941087,0.054696884,0.04210352
t_2468,-88.34511,13.82806,0.033776104,0.046665125,0.036788072
t_2469,-88.32715,13.82806,0.03207357,0.04457564,0.03505749
t_247,-88.29121,13.23417,0.025840616,0.034828633,0.025556054
t_2470,-88.32715,13.84551,0.03620853,0.05095292,0.038603585
t_2471,-88.36308,13.84551,0.03626043,0.049965147,0.039151397
t_2472,-88.34511,13.84551,0.030905198,0.042686097,0.03427817
t_2473,-88.34511,13.86295,0.036341913,0.0507353,0.038860112
t_2474,-88.36308,13.86295,0.03503588,0.048293106,0.03798395
t_2475,-88.32715,13.86295,0.036936045,0.052280124,0.03918656
t_2476,-88.34511,13.88039,0.037029646,0.05194683,0.039358743
t_2477,-88.30918,13.84551,0.031301633,0.043858383,0.03406788
t_2478,-88.27325,13.84551,0.027396685,0.038629744,0.03027154
t_2479,-88.29121,13.84551,0.029660005,0.04172324,0.03242262
t_248,-88.30918,13.23417,0.027416108,0.036892068,0.026823396
t_2480,-88.30918,13.86295,0.039702315,0.0587385,0.042136516
t_2481,-88.29121,13.86295,0.03878221,0.058081597,0.041119702
t_2482,-88.27325,13.86295,0.031495336,0.04484689,0.033660516
t_2483,-88.27325,13.88039,0.028533071,0.040373396,0.031051574
t_2484,-88.29121,13.88039,0.029315522,0.04130899,0.031948797
t_2485,-88.30918,13.88039,0.03303039,0.046602394,0.03535013
t_2486,-88.27325,13.89784,0.031557027,0.04505599,0.033509146
t_2487,-88.25528,13.671,0.028634487,0.04001021,0.0310377
t_2488,-88.21935,13.671,0.026545685,0.037437152,0.02889492
t_2489,-88.23731,13.671,0.028968016,0.040801458,0.031119473
t_249,-88.27325,13.23417,0.02545751,0.03447596,0.025196087
t_2490,-88.23731,13.68846,0.029805463,0.042114288,0.031883154
t_2491,-88.21935,13.68846,0.028610291,0.040571667,0.030670354
t_2492,-88.25528,13.68846,0.03025007,0.042460743,0.032460388
t_2493,-88.23731,13.70591,0.02750314,0.03869144,0.029988877
t_2494,-88.25528,13.70591,0.029126558,0.0408266,0.031562332
t_2495,-88.21935,13.70591,0.026832243,0.03791803,0.029217552
t_2496,-88.25528,13.72337,0.031442534,0.044411603,0.03357862
t_2497,-88.09358,13.68846,0.021742858,0.031041406,0.023614982
t_2498,-88.12952,13.70591,0.029465852,0.043499198,0.030629078
t_2499,-88.09358,13.70591,0.021869842,0.031233786,0.023736086
t_25,-87.96782,13.1642,0.020448253,0.028070757,0.019964872
t_250,-88.30918,13.25166,0.029374313,0.039788224,0.028524121
t_2500,-88.11155,13.70591,0.029655822,0.04432649,0.030756233
t_2501,-88.11155,13.72337,0.028302118,0.04165262,0.029426668
t_2502,-88.09358,13.72337,0.023794217,0.034205098,0.025338376
t_2503,-88.12952,13.72337,0.022908006,0.03270104,0.024968654
t_2504,-88.12952,13.74082,0.02414585,0.0346197,0.025999578
t_2505,-88.09358,13.74082,0.024890944,0.03597973,0.026263008
t_2506,-88.11155,13.74082,0.024573108,0.035375588,0.026170282
t_2507,-88.18342,13.70591,0.02614322,0.037251197,0.028229477
t_2508,-88.16545,13.70591,0.026308466,0.037670683,0.028168034
t_2509,-88.20138,13.70591,0.02397373,0.034034297,0.026638981
t_251,-88.27325,13.25166,0.023987947,0.03237164,0.024234792
t_2510,-88.14748,13.70591,0.023789402,0.033941373,0.025876343
t_2511,-88.16545,13.72337,0.025612922,0.036615733,0.02760426
t_2512,-88.18342,13.72337,0.024238288,0.034411285,0.026662363
t_2513,-88.14748,13.72337,0.025094694,0.035947606,0.026975146
t_2514,-88.20138,13.72337,0.026864419,0.03819856,0.029059717
t_2515,-88.16545,13.74082,0.024643589,0.035180554,0.02680481
t_2516,-88.14748,13.74082,0.0215268,0.030863972,0.02403044
t_2517,-88.21935,13.72337,0.024882736,0.03519116,0.027625378
t_2518,-88.23731,13.72337,0.025867287,0.036386378,0.028657323
t_2519,-88.23731,13.74082,0.028552948,0.04038943,0.030923933
t_252,-88.39901,13.23417,0.040976454,0.06606408,0.0396912
t_2520,-88.25528,13.74082,0.028401894,0.039916206,0.031018637
t_2521,-88.21935,13.74082,0.025157727,0.03557796,0.02786465
t_2522,-88.25528,13.75827,0.028471965,0.040107545,0.031090766
t_2523,-88.21935,13.75827,0.023478359,0.033576775,0.026481695
t_2524,-88.23731,13.75827,0.027307061,0.038605902,0.029885147
t_2525,-88.21935,13.77572,0.025046527,0.035526715,0.027767548
t_2526,-88.25528,13.77572,0.028984496,0.040950734,0.03152185
t_2527,-88.20138,13.74082,0.025657214,0.036440637,0.028063629
t_2528,-88.18342,13.74082,0.027537579,0.0394873,0.029431788
t_2529,-88.14748,13.75827,0.023062458,0.032924727,0.025289778
t_253,-88.41698,13.23417,0.042447753,0.07611115,0.04264294
t_2530,-88.18342,13.75827,0.022164881,0.03185015,0.024960773
t_2531,-88.20138,13.75827,0.022812843,0.03271333,0.025710529
t_2532,-88.16545,13.75827,0.024330536,0.034749147,0.026542587
t_2533,-88.20138,13.77572,0.028773008,0.041348282,0.03068193
t_2534,-88.16545,13.77572,0.022350619,0.032008294,0.02489502
t_2535,-88.14748,13.77572,0.021180987,0.030465024,0.023728693
t_2536,-88.18342,13.77572,0.022683702,0.032507833,0.025379345
t_2537,-88.12952,13.75827,0.021154137,0.03030988,0.023524528
t_2538,-88.11155,13.75827,0.025275119,0.036530904,0.02675809
t_2539,-88.09358,13.75827,0.022058161,0.031563,0.023899894
t_254,-88.38104,13.23417,0.03709085,0.05079366,0.034835547
t_2540,-88.11155,13.77572,0.024679694,0.035606947,0.026246194
t_2541,-88.09358,13.77572,0.024463508,0.03534733,0.025889637
t_2542,-88.12952,13.77572,0.024796648,0.035698254,0.026527742
t_2543,-88.12952,13.79317,0.029089658,0.043043066,0.030295437
t_2544,-88.11155,13.79317,0.024780963,0.03579333,0.026313182
t_2545,-88.09358,13.79317,0.024169372,0.03489663,0.025625102
t_2546,-88.14748,13.81062,0.025729382,0.03711496,0.027451774
t_2547,-88.23731,13.77572,0.027807698,0.039420146,0.030300643
t_2548,-88.25528,13.79317,0.030900307,0.043951716,0.033138677
t_2549,-88.23731,13.79317,0.02803145,0.03981861,0.03047059
t_255,-88.39901,13.25166,0.042034287,0.06978702,0.041314095
t_2550,-88.21935,13.79317,0.023658538,0.033856142,0.026602773
t_2551,-88.25528,13.81062,0.02798264,0.039593995,0.030631067
t_2552,-88.23731,13.81062,0.023951612,0.034278397,0.02704254
t_2553,-88.21935,13.81062,0.023257904,0.033376403,0.026237741
t_2554,-88.25528,13.82806,0.026508484,0.037471317,0.029348254
t_2555,-88.21935,13.82806,0.027924754,0.03995574,0.030079117
t_2556,-88.23731,13.82806,0.027652003,0.03934767,0.030073974
t_2557,-88.14748,13.79317,0.022391135,0.031969663,0.024700886
t_2558,-88.16545,13.79317,0.02168185,0.031190127,0.024321904
t_2559,-88.20138,13.79317,0.022675738,0.03258671,0.02556541
t_256,-88.41698,13.25166,0.04308874,0.06904248,0.041864876
t_2560,-88.18342,13.79317,0.022025688,0.031707473,0.024812752
t_2561,-88.20138,13.81062,0.023450272,0.03354415,0.026175069
t_2562,-88.18342,13.81062,0.022165094,0.031879246,0.024897749
t_2563,-88.16545,13.81062,0.02429625,0.03478879,0.026452137
t_2564,-88.16545,13.82806,0.02505104,0.035964303,0.027041068
t_2565,-88.20138,13.82806,0.025260761,0.03605541,0.027629923
t_2566,-88.18342,13.82806,0.02566882,0.036799222,0.027759776
t_2567,-88.09358,13.81062,0.020644344,0.029459227,0.022677254
t_2568,-88.11155,13.81062,0.02368119,0.03407374,0.02536788
t_2569,-88.12952,13.81062,0.024749698,0.035673022,0.02644185
t_257,-88.38104,13.25166,0.03943864,0.0568175,0.037486788
t_2570,-88.12952,13.82806,0.026971588,0.03932046,0.028303286
t_2571,-88.14748,13.82806,0.024774984,0.035637017,0.026615081
t_2572,-88.11155,13.82806,0.02197494,0.03145452,0.023920808
t_2573,-88.09358,13.82806,0.023509715,0.033873264,0.025017444
t_2574,-88.09358,13.84551,0.02199203,0.03151142,0.02372119
t_2575,-88.11155,13.84551,0.023202423,0.033343993,0.02489584
t_2576,-88.12952,13.84551,0.023801496,0.034215234,0.02557272
t_2577,-88.14748,13.84551,0.028746925,0.042250562,0.030010965
t_2578,-88.09358,13.86295,0.026697826,0.039275568,0.027706912
t_2579,-88.11155,13.86295,0.025017723,0.03623473,0.026368273
t_258,-88.41698,13.26914,0.04349039,0.06501054,0.04168547
t_2580,-88.12952,13.86295,0.025439879,0.03681746,0.02689414
t_2581,-88.14748,13.86295,0.023610942,0.033856664,0.025547443
t_2582,-88.11155,13.88039,0.022519019,0.032279767,0.02422832
t_2583,-88.12952,13.88039,0.023331419,0.033486757,0.025074005
t_2584,-88.09358,13.88039,0.023267346,0.03349061,0.024681943
t_2585,-88.14748,13.88039,0.025322262,0.03652691,0.02691093
t_2586,-88.11155,13.89784,0.022543428,0.032306213,0.024187984
t_2587,-88.52477,13.70591,0.038227852,0.043904368,0.041958746
t_2588,-88.54274,13.70591,0.043128785,0.04857875,0.047154326
t_2589,-88.48884,13.70591,0.04424524,0.054311026,0.048151325
t_259,-88.38104,13.26914,0.03540019,0.047112826,0.033641364
t_2590,-88.52477,13.72337,0.047828868,0.05665305,0.052655935
t_2591,-88.48884,13.72337,0.047872152,0.06370059,0.05504454
t_2592,-88.50681,13.72337,0.04677128,0.05668897,0.051290527
t_2593,-88.54274,13.72337,0.049225677,0.056937285,0.054431394
t_2594,-88.50681,13.74082,0.051199235,0.06923585,0.06104254
t_2595,-88.48884,13.74082,0.04806263,0.060427856,0.052832704
t_2596,-88.52477,13.74082,0.05300295,0.069166526,0.063249834
t_2597,-88.56071,13.70591,0.045569487,0.050503727,0.050300978
t_2598,-88.57867,13.70591,0.050196704,0.054875188,0.056045953
t_2599,-88.56071,13.72337,0.05190639,0.058926847,0.057886448
t_26,-87.96782,13.18169,0.021630842,0.03234255,0.021177532
t_260,-88.39901,13.26914,0.03871087,0.051888566,0.03643465
t_2600,-88.57867,13.72337,0.05055338,0.056369703,0.057190962
t_2601,-88.57867,13.74082,0.056820847,0.064160414,0.06418749
t_2602,-88.56071,13.74082,0.05874836,0.07166967,0.06982893
t_2603,-88.57867,13.75827,0.0639786,0.0746226,0.07330593
t_2604,-88.56071,13.75827,0.058065932,0.06798311,0.065259404
t_2605,-88.56071,13.77572,0.054576393,0.06401877,0.061254293
t_2606,-88.57867,13.77572,0.06514294,0.07625198,0.07395561
t_2607,-88.54274,13.74082,0.048486613,0.05638078,0.053811077
t_2608,-88.48884,13.75827,0.042706262,0.05269192,0.04699559
t_2609,-88.52477,13.75827,0.051862333,0.06270807,0.05733983
t_261,-88.38104,13.28663,0.03506804,0.046371963,0.03359504
t_2610,-88.50681,13.75827,0.044362083,0.053897627,0.049012344
t_2611,-88.54274,13.75827,0.05236712,0.06178959,0.058165673
t_2612,-88.48884,13.77572,0.04293138,0.05349082,0.04748411
t_2613,-88.52477,13.77572,0.057336424,0.078013085,0.06943023
t_2614,-88.50681,13.77572,0.042266287,0.052075256,0.047441017
t_2615,-88.54274,13.77572,0.048819095,0.058275703,0.05486154
t_2616,-88.48884,13.79317,0.039890207,0.050353978,0.044979837
t_2617,-88.43494,13.75827,0.037638895,0.048513908,0.041394506
t_2618,-88.47088,13.75827,0.04430168,0.055705085,0.048174337
t_2619,-88.45291,13.75827,0.04014222,0.05103413,0.043923352
t_262,-88.36308,13.23417,0.037202038,0.052747015,0.035241213
t_2620,-88.43494,13.77572,0.04212824,0.05490639,0.045646273
t_2621,-88.47088,13.77572,0.042967673,0.054312576,0.047080573
t_2622,-88.45291,13.77572,0.037474062,0.048088327,0.04178871
t_2623,-88.43494,13.79317,0.040274415,0.052637987,0.04402195
t_2624,-88.45291,13.79317,0.045605086,0.05933273,0.04941468
t_2625,-88.47088,13.79317,0.047695085,0.061314363,0.051849004
t_2626,-88.45291,13.81062,0.046711557,0.061321773,0.050531562
t_2627,-88.54274,13.79317,0.050244816,0.060503185,0.056299746
t_2628,-88.50681,13.79317,0.0490763,0.060826898,0.053913847
t_2629,-88.52477,13.79317,0.05689683,0.07134068,0.06339859
t_263,-88.36308,13.25166,0.038100265,0.05445978,0.03626559
t_2630,-88.52477,13.81062,0.051470745,0.06329814,0.056711312
t_2631,-88.54274,13.81062,0.05745907,0.06992224,0.06335447
t_2632,-88.48884,13.81062,0.047122765,0.059665702,0.051553115
t_2633,-88.50681,13.81062,0.056399185,0.0736906,0.06299512
t_2634,-88.54274,13.82806,0.055987712,0.068344824,0.061435785
t_2635,-88.52477,13.82806,0.052942727,0.065607786,0.057951238
t_2636,-88.48884,13.82806,0.052289918,0.0677468,0.05686865
t_2637,-88.57867,13.79317,0.062026504,0.07229487,0.06952921
t_2638,-88.56071,13.79317,0.06254476,0.075233236,0.07018557
t_2639,-88.56071,13.81062,0.051849235,0.062241834,0.058551513
t_264,-88.34511,13.25166,0.033470765,0.045403734,0.031881563
t_2640,-88.57867,13.81062,0.04943089,0.059418518,0.057568796
t_2641,-88.56071,13.82806,0.0516846,0.062479787,0.05809497
t_2642,-88.57867,13.82806,0.057633765,0.068312004,0.06430301
t_2643,-88.57867,13.84551,0.058687136,0.06981349,0.06463282
t_2644,-88.56071,13.84551,0.051202547,0.062265355,0.057224713
t_2645,-88.57867,13.86295,0.056548268,0.06770682,0.061972436
t_2646,-88.56071,13.86295,0.052050076,0.06344329,0.057416502
t_2647,-88.47088,13.81062,0.042498246,0.054484148,0.046849847
t_2648,-88.43494,13.81062,0.040932808,0.053814754,0.04464927
t_2649,-88.47088,13.82806,0.048708186,0.06342579,0.052717023
t_265,-88.32715,13.25166,0.02951355,0.03965822,0.028683044
t_2650,-88.45291,13.82806,0.049160864,0.06586032,0.053217597
