# 19891227_M5.9_Newcastle median gmf, Stations:All, gmlt:GEM, Rupture:Jackson_And_McKenzie_2022
custom_site_id,lon,lat,Allen2012,AtkinsonBoore2006Modified2011,BooreEtAl2014,ChiouYoungs2014,SomervilleEtAl2009YilgarnCraton,ZhaoEtAl2006Asc 
t_1503,151.39441999999997,-32.6272,0.04713989,0.035350256,0.03751107,0.04079322,0.057714656,0.04981084
t_1504,151.79866000000004,-32.58936,0.039337575,0.02890934,0.03223847,0.03432079,0.050897427,0.043390073
t_1505,151.52917000000002,-32.58936,0.048372824,0.036728047,0.038590394,0.041913368,0.058607135,0.050658617
t_1506,151.57407999999998,-32.58936,0.049461264,0.03759949,0.03924569,0.042679228,0.059644837,0.051376645
t_1507,151.66391999999996,-32.58936,0.047153816,0.03519761,0.037452407,0.040568408,0.058694877,0.049661737
t_1508,151.43934000000002,-32.58936,0.04348866,0.032722954,0.035381645,0.038145527,0.053921368,0.046918634
t_1509,151.48424999999997,-32.58936,0.04620235,0.034919247,0.037180714,0.040257856,0.056637514,0.049072288
t_151,151.21476,-30.44535,0.0015866989,0.0033715768,0.00070810283,0.0006286384,0.0012383669,0.0017116038
t_1510,151.84357999999997,-32.58936,0.036157183,0.026545271,0.030183269,0.031914584,0.047414135,0.040776655
t_1511,151.88849,-32.58936,0.033000764,0.036170244,0.04997086,0.048318375,0.04385063,0.04813576
t_1512,151.70883000000003,-32.58936,0.045024723,0.033358548,0.035971485,0.038782097,0.056772012,0.047972824
t_1513,151.75374999999997,-32.58936,0.042361096,0.031220557,0.03420043,0.03665348,0.05409556,0.04583807
t_1514,151.39441999999997,-32.58936,0.04051974,0.030341342,0.033347026,0.035778757,0.050738018,0.04442166
t_1515,151.61900000000003,-32.58936,0.048646677,0.06877474,0.08487217,0.081043355,0.059685335,0.06485661
t_1516,151.70883000000003,-32.51364,0.032666214,0.024382018,0.028116873,0.029566424,0.042876028,0.03767322
t_1517,151.61900000000003,-32.51364,0.03439105,0.048571613,0.06554798,0.061164394,0.044470493,0.050019067
t_1518,151.43934000000002,-32.51364,0.03182401,0.023857964,0.027646473,0.02911357,0.041369874,0.037081383
t_1519,151.88849,-32.51364,0.02601955,0.019208804,0.0233325,0.024224024,0.035385914,0.03180595
t_152,150.94525999999996,-30.44535,0.001512025,0.003277346,0.00067160913,0.00059160293,0.0011826942,0.0016417231
t_1520,151.79866000000004,-32.51364,0.029641708,0.041266207,0.058035206,0.053658154,0.039563682,0.044713523
t_1521,151.52917000000002,-32.51364,0.034085926,0.025707044,0.029298747,0.03093769,0.04390563,0.0390019
t_1522,151.70883000000003,-32.43786,0.024835391,0.018535772,0.022411129,0.023234652,0.033419132,0.03038174
t_1523,151.52917000000002,-32.43786,0.02531335,0.018947393,0.022944922,0.02383887,0.034059133,0.031118155
t_1524,151.61900000000003,-32.43786,0.025597926,0.01916433,0.023085862,0.023975417,0.03434018,0.031236118
t_1525,151.43934000000002,-32.43786,0.024117671,0.017976148,0.022015085,0.022861736,0.032644898,0.030047242
t_1526,151.79866000000004,-32.43786,0.02317309,0.017203482,0.021125037,0.021846356,0.0315251,0.028809935
t_1527,151.88849,-32.43786,0.020985235,0.015477914,0.019463144,0.020080399,0.028995216,0.02678981
t_1528,151.61900000000003,-32.36201,0.019970566,0.014858546,0.018602403,0.019174008,0.027399858,0.025608119
t_1529,151.70883000000003,-32.36201,0.01974191,0.014688574,0.018227601,0.018779578,0.026757734,0.025026409
t_153,150.67577,-30.44535,0.0014096063,0.0031443185,0.0006211768,0.0005407436,0.001105299,0.0015439505
t_1530,151.52917000000002,-32.36201,0.019668918,0.014611585,0.018478587,0.0190514,0.027258543,0.02555566
t_1531,151.43934000000002,-32.36201,0.018910717,0.013998755,0.017882207,0.018442793,0.026372446,0.024891224
t_1532,151.79866000000004,-32.36201,0.018775577,0.013891388,0.017457101,0.01798074,0.025589027,0.024066955
t_1533,151.88849,-32.36201,0.017331617,0.0127042495,0.016393855,0.016888661,0.024012696,0.022813987
t_1534,151.61900000000003,-32.2861,0.016097542,0.011869322,0.015328009,0.015772207,0.022358224,0.021496028
t_1535,151.88849,-32.2861,0.014621214,0.011859178,0.013994729,0.014452164,0.020153724,0.0196817
t_1536,151.70883000000003,-32.2861,0.016148986,0.012110203,0.015126774,0.015573984,0.021895604,0.021074053
t_1537,151.52917000000002,-32.2861,0.015804064,0.011733765,0.01520685,0.015645165,0.022270259,0.02145961
t_1538,151.43934000000002,-32.2861,0.015269075,0.011667039,0.014786647,0.015219758,0.021679068,0.0210066
t_1539,151.79866000000004,-32.2861,0.015582929,0.012059897,0.014673645,0.015126285,0.021162778,0.020479059
t_154,151.08001000000002,-30.44535,0.0015534206,0.0033298575,0.00069186883,0.00061214075,0.0012136338,0.0016806038
t_1540,151.79866000000004,-32.21013,0.013097453,0.011871443,0.012565715,0.013011993,0.017889112,0.017804086
t_1541,151.61900000000003,-32.21013,0.013276991,0.011663329,0.012864664,0.013263682,0.01861594,0.018406611
t_1542,151.70883000000003,-32.21013,0.013335171,0.011812703,0.012807864,0.0132290535,0.018384017,0.018207276
t_1543,151.88849,-32.21013,0.012587176,0.011841498,0.012134788,0.012601667,0.017159183,0.017211646
t_1544,151.52917000000002,-32.21013,0.013027062,0.011536494,0.012730714,0.0131147085,0.018519914,0.018338583
t_1545,151.43934000000002,-32.21013,0.012632502,0.011459317,0.01241589,0.012793844,0.018099675,0.018002933
t_1546,151.43934000000002,-32.13409,0.011394431,0.011277632,0.010559583,0.010912523,0.015314687,0.015622475
t_1547,151.61900000000003,-32.13409,0.011686122,0.0114749875,0.010945529,0.011329013,0.015728783,0.015973521
t_1548,151.88849,-32.13409,0.012356476,0.01185459,0.0106594805,0.011152944,0.014776485,0.015205375
t_1549,151.52917000000002,-32.13409,0.011496157,0.011353463,0.010797727,0.01115732,0.015621565,0.015877966
t_155,150.81052,-30.44535,0.0014636702,0.0032151074,0.0006478522,0.00056759594,0.0011463056,0.0015958464
t_1550,151.70883000000003,-32.13409,0.011947326,0.011628465,0.010996399,0.011419543,0.01562866,0.015903188
t_1551,151.79866000000004,-32.13409,0.012188771,0.0117664775,0.010911681,0.011375236,0.0153066395,0.015645478
t_1552,151.61900000000003,-32.05799,0.011515114,0.011304109,0.009379182,0.009745565,0.013420281,0.013973127
t_1553,151.79866000000004,-32.05799,0.012105651,0.011623137,0.009448525,0.009900579,0.013167514,0.013794057
t_1554,152.06816000000003,-32.70282,0.028897448,0.026924249,0.036571093,0.036279038,0.039321765,0.043994263
t_1555,152.02324,-32.70282,0.032777783,0.030441284,0.040262453,0.040203836,0.04389525,0.04828151
t_1556,151.97833000000003,-32.70282,0.0373278,0.056367032,0.07281563,0.067077436,0.049026728,0.053643424
t_1557,151.93340999999998,-32.70282,0.04260095,0.030859033,0.03390967,0.0362281,0.05469506,0.046182994
t_1558,151.97833000000003,-32.66502,0.03351459,0.031057788,0.040797163,0.04077303,0.044626907,0.048903763
t_1559,152.02324,-32.66502,0.029868165,0.025021007,0.03249847,0.032919593,0.040392596,0.035611495
t_156,151.34951,-30.32911,0.0014065957,0.0031403382,0.0006196877,0.00053924805,0.0011030053,0.0015410414
t_1560,151.93340999999998,-32.66502,0.03765083,0.08572948,0.10502969,0.08915914,0.049241643,0.057391923
t_1561,152.24782,-32.66502,0.01760537,0.016335549,0.02416841,0.02365764,0.025171882,0.029999247
t_1562,152.15799000000004,-32.66502,0.02149523,0.04941629,0.070955776,0.05983234,0.030238416,0.037851855
t_1563,152.06816000000003,-32.66502,0.026673483,0.019615442,0.023871813,0.0247985,0.03655954,0.03274397
t_1564,152.06816000000003,-32.6272,0.024558833,0.056429207,0.07834842,0.06608725,0.03396063,0.041819323
t_1565,151.93340999999998,-32.6272,0.03353665,0.024545338,0.028423177,0.029874414,0.04455238,0.03865874
t_1566,152.02324,-32.6272,0.027172124,0.019960683,0.024176264,0.025131859,0.03706059,0.03311944
t_1567,151.97833000000003,-32.6272,0.030104429,0.022081494,0.02617872,0.027345445,0.040568296,0.03572508
t_1568,152.15799000000004,-32.58936,0.018938847,0.025984922,0.04044919,0.037022293,0.02680093,0.032004982
t_1569,151.97833000000003,-32.58936,0.027209258,0.019994676,0.024179645,0.02513861,0.037016664,0.033075478
t_157,150.81052,-30.32911,0.0012883524,0.0029805768,0.0005609355,0.0004805487,0.0010120616,0.0014251395
t_1570,152.02324,-32.58936,0.024733493,0.01817233,0.022398515,0.02320065,0.034088943,0.030799402
t_1571,151.93340999999998,-32.58936,0.029993247,0.06888167,0.09030831,0.0763473,0.040353123,0.048414666
t_1572,152.33765,-32.58936,0.01365383,0.014523996,0.018991333,0.018648423,0.019534653,0.024252005
t_1573,152.24782,-32.58936,0.016014062,0.021807514,0.034877267,0.031957436,0.022846537,0.027972465
t_1574,152.06816000000003,-32.58936,0.022591572,0.024756547,0.037089273,0.035319027,0.031475555,0.03630033
t_1575,151.97833000000003,-32.51364,0.022425916,0.016486509,0.020644626,0.021327764,0.0311056,0.028452411
t_1576,152.15799000000004,-32.51364,0.016647372,0.012051367,0.015879126,0.016370248,0.023570823,0.022514282
t_1577,152.42748,-32.51364,0.011977165,0.01457386,0.015339716,0.015197871,0.015655981,0.020210512
t_1578,152.06816000000003,-32.51364,0.01922956,0.014051362,0.018095832,0.018649228,0.027052816,0.02527293
t_1579,152.33765,-32.51364,0.012796689,0.021486906,0.027647885,0.02560911,0.017984942,0.022960734
t_158,150.94525999999996,-30.32911,0.0013273681,0.0030340513,0.00058037933,0.0004999058,0.0010422568,0.0014637444
t_1580,152.24782,-32.51364,0.014560003,0.036279432,0.050674617,0.043262985,0.020588363,0.027407026
t_1581,151.97833000000003,-32.43786,0.018686673,0.013681626,0.017633181,0.018169321,0.026164304,0.024550827
t_1582,152.15799000000004,-32.43786,0.014712337,0.011647383,0.014107699,0.014588226,0.020720871,0.020225737
t_1583,152.24782,-32.43786,0.013299654,0.011714832,0.012646136,0.013152042,0.018502219,0.01845539
t_1584,152.06816000000003,-32.43786,0.016546242,0.011999314,0.015807465,0.016297255,0.023335682,0.022308793
t_1585,152.33765,-32.43786,0.012664542,0.037020545,0.041619655,0.036298607,0.016599229,0.023059752
t_1586,152.42748,-32.43786,0.012730296,0.022222925,0.023026273,0.021679161,0.014735564,0.01958707
t_1587,151.97833000000003,-32.36201,0.015798068,0.011726007,0.015139759,0.015611578,0.022120403,0.021303777
t_1588,152.51732000000004,-32.36201,0.0126100145,0.011717742,0.008200426,0.008681001,0.011956471,0.012870474
t_1589,152.06816000000003,-32.36201,0.014330498,0.011661055,0.01382471,0.014288883,0.020133493,0.019709295
t_159,151.08001000000002,-30.32911,0.0013606311,0.003079041,0.0005969119,0.0005164196,0.0010678535,0.0014963732
t_1590,152.33765,-32.36201,0.013377104,0.012153585,0.010582854,0.011229137,0.01531365,0.015944537
t_1591,152.15799000000004,-32.36201,0.013067756,0.011675385,0.012570887,0.013053921,0.018242577,0.01819232
t_1592,152.24782,-32.36201,0.012544282,0.022179786,0.026120052,0.024432773,0.016586218,0.021550938
t_1593,152.42748,-32.36201,0.014338992,0.012522907,0.009746904,0.010484413,0.0141609935,0.015082745
t_1594,151.97833000000003,-32.2861,0.013581038,0.011742387,0.013122361,0.013580525,0.018849863,0.01862732
t_1595,152.06816000000003,-32.2861,0.012516669,0.011667586,0.012140276,0.012599457,0.017413864,0.017452208
t_1596,152.42748,-32.2861,0.0134238,0.012108183,0.008652839,0.009252731,0.012470026,0.013438809
t_1597,152.33765,-32.2861,0.013147055,0.0120485695,0.009576326,0.010183781,0.0136583,0.014452282
t_1598,152.24782,-32.2861,0.012512703,0.011802261,0.0103557035,0.010892215,0.0147567205,0.015305351
t_1599,152.15799000000004,-32.2861,0.012153323,0.011664476,0.011181392,0.011660288,0.016007422,0.016303316
t_16,147.71132999999998,-29.97957,0.0002871098,0.0021392356,0.00016162882,8.005744e-05,0.00017758089,0.00036546408
t_160,150.67577,-30.32911,0.001244522,0.0029195577,0.0005390284,0.00045882756,0.0009779161,0.0013813314
t_1600,152.51732000000004,-32.2861,0.012328802,0.014643352,0.010721124,0.010807674,0.010839134,0.014917849
t_1601,151.97833000000003,-32.21013,0.012238991,0.011798822,0.0115282005,0.01200649,0.016219204,0.016434874
t_1602,152.60715,-32.21013,0.011065444,0.01377855,0.008432782,0.008391307,0.0085714245,0.012068946
t_1603,152.15799000000004,-32.21013,0.012019816,0.011587798,0.009896862,0.010353345,0.014008922,0.014560232
t_1604,152.51732000000004,-32.21013,0.011627451,0.021021288,0.015258148,0.014355019,0.009643429,0.0135671785
t_1605,152.06816000000003,-32.21013,0.012113375,0.01168495,0.010723481,0.01118782,0.015123021,0.015506891
t_1606,152.33765,-32.21013,0.012464226,0.022022929,0.019525057,0.018554842,0.01200515,0.016435785
t_1607,152.24782,-32.21013,0.012230766,0.011659311,0.009248801,0.009744035,0.013007673,0.013729343
t_1608,152.42748,-32.21013,0.012166025,0.021608772,0.017275838,0.01636614,0.010816924,0.015027873
t_1609,150.99018,-32.74061,0.022686752,0.016254455,0.019983832,0.020979516,0.02984177,0.02773556
t_161,151.21476,-30.32911,0.0013872811,0.0031147015,0.00061012723,0.0005296547,0.001088265,0.0015223302
t_1610,151.21476,-32.74061,0.04169324,0.030516956,0.033628378,0.03644033,0.052168664,0.044423
t_1611,151.25967000000003,-32.74061,0.047221582,0.034973703,0.037513502,0.041119654,0.05868615,0.04925983
t_1612,151.08001000000002,-32.74061,0.029652653,0.021083422,0.024581525,0.026113074,0.0372007,0.03357598
t_1613,151.34951,-32.70282,0.05579949,0.041878775,0.04257362,0.047345452,0.06678824,0.056495104
t_1614,151.16984000000002,-32.70282,0.03566039,0.025492419,0.028733304,0.030824954,0.04390678,0.038684256
t_1615,151.25967000000003,-32.70282,0.043647334,0.032145314,0.03484674,0.037950404,0.05396309,0.046251178
t_1616,151.30458999999996,-32.70282,0.049141176,0.03657877,0.038482245,0.0423391,0.059998054,0.051016912
t_1617,151.21476,-32.70282,0.039196283,0.028483784,0.03161021,0.03412408,0.04860833,0.04215925
t_1618,151.34951,-32.66502,0.049121875,0.03671861,0.038524415,0.042124208,0.05972987,0.05123156
t_1619,151.16984000000002,-32.66502,0.033692393,0.023962453,0.027171955,0.029106362,0.041060895,0.03686922
t_162,151.34951,-30.21274,0.0012352902,0.0029065735,0.00053440576,0.00045425675,0.00097069354,0.0013720437
t_1620,151.30458999999996,-32.66502,0.044117272,0.032713864,0.035130046,0.038176585,0.05413359,0.046943244
t_1621,151.25967000000003,-32.66502,0.0399153,0.02928386,0.032189727,0.0347845,0.04927919,0.043128926
t_1622,151.08001000000002,-32.66502,0.02848134,0.019692408,0.022810629,0.024308296,0.034308884,0.03165728
t_1623,150.72068000000002,-32.66502,0.011684797,0.011486329,0.010947671,0.011370471,0.016002353,0.016207257
t_1624,151.21476,-32.66502,0.03647431,0.026394714,0.0295593,0.031784218,0.044943586,0.039789166
t_1625,150.90035,-32.66502,0.016732657,0.012329037,0.015475476,0.016158018,0.02277406,0.022034151
t_1626,150.81052,-32.66502,0.013518229,0.011842088,0.0129453465,0.013463828,0.018972568,0.01878257
t_1627,150.99018,-32.66502,0.021453433,0.015171505,0.018729078,0.019712722,0.027754454,0.02624477
t_1628,151.16984000000002,-32.6272,0.0313528,0.022340447,0.025609644,0.027380029,0.038146693,0.034945264
t_1629,151.25967000000003,-32.6272,0.036181495,0.026496062,0.029646927,0.031751227,0.0448335,0.040013306
t_163,151.21476,-30.21274,0.0012197159,0.0028845617,0.0005266012,0.00044654973,0.0009584848,0.0013563272
t_1630,151.21476,-32.6272,0.033560194,0.024267968,0.027532225,0.029455246,0.04129996,0.037339985
t_1631,151.30458999999996,-32.6272,0.03933306,0.029097624,0.032081056,0.034429543,0.04887706,0.043012746
t_1632,151.34951,-32.6272,0.04301663,0.032072563,0.034728706,0.03750074,0.053222787,0.04631133
t_1633,150.72068000000002,-32.58936,0.011822024,0.011543958,0.010425045,0.010872357,0.01516702,0.015532448
t_1634,151.16984000000002,-32.58936,0.029001165,0.038936988,0.053938232,0.051148266,0.035375055,0.042135127
t_1635,151.21476,-32.58936,0.030627329,0.041624982,0.05718098,0.05398096,0.037870508,0.044524997
t_1636,150.99018,-32.58936,0.019630669,0.018069081,0.025939852,0.025912836,0.025258897,0.030853204
t_1637,150.90035,-32.58936,0.0156149855,0.012431319,0.014448608,0.015138997,0.021081844,0.02074059
t_1638,151.25967000000003,-32.58936,0.032577094,0.04476843,0.06092431,0.057329226,0.040794633,0.047201857
t_1639,151.30458999999996,-32.58936,0.034911565,0.02579374,0.02920358,0.03107177,0.044001523,0.039314143
t_164,151.08001000000002,-30.21274,0.0011981777,0.002853896,0.0005157954,0.00043590064,0.00094155065,0.0013344915
t_1640,151.08001000000002,-32.58936,0.025140088,0.017678693,0.02100996,0.0224209,0.030455247,0.029108278
t_1641,150.81052,-32.58936,0.012819042,0.011917627,0.012218045,0.012760151,0.017806424,0.017864982
t_1642,151.34951,-32.58936,0.03759504,0.02798482,0.031246822,0.0333707,0.047362473,0.041829083
t_1643,150.81052,-32.51364,0.012656277,0.012033907,0.0114804,0.012068231,0.016625863,0.016938986
t_1644,151.34951,-32.51364,0.028821848,0.02139729,0.02528842,0.026548494,0.037612878,0.03425493
t_1645,151.16984000000002,-32.51364,0.02394074,0.019669704,0.025918093,0.026538346,0.030055838,0.028766103
t_1646,151.25967000000003,-32.51364,0.026021367,0.019054186,0.022857906,0.023992283,0.033703763,0.03131092
t_1647,150.99018,-32.51364,0.01741509,0.017123284,0.023426732,0.023430387,0.02256503,0.028156538
t_1648,150.90035,-32.51364,0.014417142,0.012467234,0.013333606,0.014031282,0.019316746,0.019337736
t_1649,150.72068000000002,-32.51364,0.012092497,0.0116547635,0.00990486,0.010397451,0.014312082,0.014852137
t_165,150.94525999999996,-30.21274,0.0011712146,0.0028151283,0.0005022479,0.00042258625,0.00092026824,0.0013069886
t_1650,151.08001000000002,-32.51364,0.021616517,0.015289111,0.018647233,0.019860286,0.026544005,0.026121546
t_1651,150.90035,-32.43786,0.013460346,0.0124896355,0.012227567,0.012949833,0.017654464,0.017997049
t_1652,150.81052,-32.43786,0.013304676,0.012285085,0.01083457,0.011513585,0.015595257,0.01616818
t_1653,151.34951,-32.43786,0.022426264,0.016588148,0.020581514,0.0213709,0.030429687,0.02834264
t_1654,151.16984000000002,-32.43786,0.0189738,0.013684458,0.017317992,0.01809147,0.025161179,0.024389556
t_1655,151.25967000000003,-32.43786,0.020652486,0.015109627,0.018956646,0.019719236,0.027832199,0.026382154
t_1656,150.99018,-32.43786,0.0150809,0.012678235,0.013779203,0.014528752,0.019881384,0.01999236
t_1657,151.08001000000002,-32.43786,0.017129945,0.01287358,0.015581289,0.016343664,0.022470819,0.022257939
t_1658,150.72068000000002,-32.43786,0.012582816,0.013544027,0.0117933825,0.012136358,0.013517206,0.0142415
t_1659,150.72068000000002,-32.36201,0.013088761,0.022618039,0.02046024,0.019654304,0.012697335,0.017348027
t_166,150.81052,-30.21274,0.001139473,0.0027689345,0.0004862728,0.00040694053,0.0008950953,0.0012743695
t_1660,151.25967000000003,-32.36201,0.016630156,0.012126891,0.015790436,0.016338404,0.023131765,0.022385083
t_1661,150.90035,-32.36201,0.0137843015,0.012521813,0.011156097,0.0118969055,0.016088529,0.016732931
t_1662,150.99018,-32.36201,0.01306526,0.020113057,0.024507463,0.023343723,0.0174881,0.022542104
t_1663,151.34951,-32.36201,0.017841121,0.013127183,0.01693655,0.017484901,0.024921566,0.023771368
t_1664,150.81052,-32.36201,0.01475009,0.012859096,0.010390872,0.011248299,0.014891808,0.01577328
t_1665,151.16984000000002,-32.36201,0.015385253,0.012119368,0.014553612,0.015114068,0.021199455,0.020874012
t_1666,151.08001000000002,-32.36201,0.0141491555,0.012205117,0.013287016,0.013865156,0.019266222,0.019318923
t_1667,151.08001000000002,-32.2861,0.012164676,0.011764252,0.011435369,0.011908186,0.016600424,0.016917309
t_1668,151.34951,-32.2861,0.01453918,0.011647831,0.014125718,0.0145579465,0.020688102,0.020224268
t_1669,150.99018,-32.2861,0.012479375,0.011872799,0.010556441,0.011072151,0.015281225,0.015837112
t_167,150.67577,-30.21274,0.0011036637,0.0027160703,0.00046821852,0.00038933294,0.0008665409,0.0012372496
t_1670,150.72068000000002,-32.2861,0.012647912,0.013451747,0.010083168,0.010462557,0.011459645,0.012430291
t_1671,151.25967000000003,-32.2861,0.013687963,0.011665266,0.01329822,0.013736069,0.019425925,0.019216152
t_1672,150.81052,-32.2861,0.013524285,0.012233331,0.009082674,0.009745182,0.013014862,0.013968894
t_1673,151.16984000000002,-32.2861,0.01278985,0.011706351,0.012377441,0.012827963,0.018022567,0.018081745
t_1674,150.90035,-32.2861,0.013099903,0.012103265,0.009818069,0.010411784,0.01415865,0.014945706
t_1675,150.99018,-32.21013,0.011859983,0.011475082,0.009190894,0.00961618,0.013299791,0.013999916
t_1676,150.81052,-32.21013,0.0121317785,0.011506727,0.007840775,0.0082962485,0.011254689,0.012214077
t_1677,151.08001000000002,-32.21013,0.011696885,0.011429448,0.009905695,0.010310309,0.014363036,0.014901013
t_1678,150.90035,-32.21013,0.0120830545,0.013178936,0.010636435,0.010872834,0.012289527,0.013137442
t_1679,151.48424999999997,-32.8916,0.16562735,0.1358452,0.11536937,0.1337847,0.20509136,0.13152258
t_168,151.21476,-30.09622,0.0010778927,0.0026775133,0.00045520643,0.00037669417,0.00084588834,0.001210321
t_1680,151.79866000000004,-32.8916,0.17245209,0.1484988,0.14243534,0.16287337,0.16762067,0.18004104
t_1681,151.66391999999996,-32.8916,0.23885533,0.29508728,0.34315094,0.26493064,0.28866997,0.2672446
t_1682,151.88849,-32.8916,0.0922229,0.082896486,0.08884096,0.09750978,0.10274292,0.1089494
t_1683,151.70883000000003,-32.8916,0.2463861,0.18862027,0.15317889,0.17276458,0.25336626,0.19743177
t_1684,151.57407999999998,-32.8916,0.24664953,0.2176446,0.20228302,0.18127096,0.33805045,0.18958572
t_1685,151.39441999999997,-32.85388,0.09912097,0.077241495,0.0703971,0.0836034,0.11846292,0.08800059
t_1686,151.52917000000002,-32.85388,0.1895196,0.15728228,0.1228537,0.14317949,0.21817903,0.14619467
t_1687,151.79866000000004,-32.85388,0.14148688,0.17659141,0.17778859,0.1822758,0.14468825,0.15333015
t_1688,151.66391999999996,-32.85388,0.20545812,0.2837188,0.30367354,0.24628466,0.23476921,0.22467808
t_1689,151.75374999999997,-32.85388,0.17393202,0.23285049,0.22721022,0.22185121,0.17443217,0.18217486
t_169,151.08001000000002,-30.09622,0.0010603389,0.0026509964,0.0004463351,0.0003681031,0.00083177147,0.0011918742
t_1690,151.43934000000002,-32.85388,0.12358158,0.09796883,0.084090345,0.10158488,0.14460187,0.104268074
t_1691,151.61900000000003,-32.85388,0.22535872,0.27062884,0.2981246,0.26483655,0.27756855,0.22084917
t_1692,151.70883000000003,-32.85388,0.19016777,0.22879976,0.23243482,0.23234579,0.19899149,0.198461
t_1693,151.88849,-32.85388,0.084593035,0.07610638,0.08254649,0.08978666,0.09597648,0.10079333
t_1694,151.84357999999997,-32.85388,0.109363735,0.14137892,0.1480388,0.1500065,0.11748418,0.124697
t_1695,151.57407999999998,-32.85388,0.21891154,0.18482494,0.15086648,0.1599178,0.26772565,0.1658801
t_1696,151.48424999999997,-32.85388,0.15435636,0.12502897,0.1012762,0.12218065,0.1777988,0.12390875
t_1697,151.61900000000003,-32.81614,0.17704907,0.14185166,0.113109425,0.13082154,0.2020439,0.13977787
t_1698,151.75374999999997,-32.81614,0.13316423,0.25656268,0.22846349,0.20044032,0.14057413,0.15470055
t_1699,151.66391999999996,-32.81614,0.16695268,0.2082907,0.21109854,0.21008252,0.18527292,0.1724246
t_17,147.84608000000003,-29.97957,0.0003041195,0.0022258912,0.00017789108,9.024386e-05,0.00019195679,0.0003929832
t_170,150.81052,-30.09622,0.0010122835,0.0025773079,0.00042201983,0.00034466828,0.00079291913,0.0011409334
t_1700,151.84357999999997,-32.81614,0.092649914,0.19881785,0.1843471,0.16209272,0.10308785,0.11532781
t_1701,151.70883000000003,-32.81614,0.15168014,0.19071412,0.19111055,0.19419663,0.16223675,0.16087228
t_1702,151.79866000000004,-32.81614,0.11331819,0.13023916,0.13821091,0.14440084,0.121629246,0.12552837
t_1703,151.43934000000002,-32.81614,0.11253622,0.08814868,0.07549758,0.09110538,0.12690787,0.097137004
t_1704,151.48424999999997,-32.81614,0.13497585,0.107291654,0.08672945,0.1060112,0.14919302,0.11146787
t_1705,151.88849,-32.81614,0.07483593,0.09974889,0.11267127,0.11086364,0.08695042,0.09161225
t_1706,151.39441999999997,-32.81614,0.092987694,0.0718646,0.0654743,0.07724704,0.10776562,0.08405478
t_1707,151.57407999999998,-32.81614,0.17522298,0.14180893,0.111976884,0.13125305,0.19942056,0.13720158
t_1708,151.52917000000002,-32.81614,0.15823537,0.1274173,0.100643404,0.12096006,0.17689191,0.12611951
t_1709,151.39441999999997,-32.77838,0.08354017,0.064004205,0.059129953,0.06897282,0.09579211,0.07738277
t_171,150.67577,-30.09622,0.0009828164,0.0025312933,0.00040709288,0.0003303678,0.00076894567,0.0011093712
t_1710,151.48424999999997,-32.77838,0.114205636,0.10178544,0.09384301,0.10907729,0.12660828,0.09794631
t_1711,151.75374999999997,-32.77838,0.10757383,0.14004397,0.14422579,0.14580277,0.1177305,0.12021072
t_1712,151.79866000000004,-32.77838,0.09177295,0.19635695,0.18118578,0.15879175,0.102419324,0.11325387
t_1713,151.70883000000003,-32.77838,0.12231379,0.1588236,0.16007338,0.16259244,0.13358653,0.13275017
t_1714,151.88849,-32.77838,0.06502239,0.08682209,0.10080644,0.09775265,0.07739094,0.08119766
t_1715,151.61900000000003,-32.77838,0.13853106,0.10720511,0.08792207,0.10490569,0.15477309,0.11404156
t_1716,151.66391999999996,-32.77838,0.13272616,0.25177845,0.22890411,0.19827384,0.14683443,0.15078235
t_1717,151.52917000000002,-32.77838,0.12853199,0.10085076,0.08300963,0.10019814,0.14269105,0.10712771
t_1718,151.57407999999998,-32.77838,0.13769117,0.10789463,0.08799956,0.10573616,0.15363973,0.11309849
t_1719,151.84357999999997,-32.77838,0.077664375,0.10261007,0.11363157,0.11179584,0.08921647,0.09287661
t_172,150.94525999999996,-30.09622,0.0010383055,0.0026174132,0.00043519144,0.00035734207,0.00081399514,0.0011685987
t_1720,151.43934000000002,-32.77838,0.09854879,0.08706249,0.08329286,0.09591212,0.10989921,0.08770933
t_1721,151.39441999999997,-32.74061,0.073191956,0.055630952,0.05277206,0.06055304,0.08444943,0.06976917
t_1722,151.48424999999997,-32.74061,0.09590893,0.08412479,0.08137579,0.09281857,0.107126035,0.0856462
t_1723,151.88849,-32.74061,0.05616796,0.040024765,0.041123334,0.044946466,0.06848559,0.05641615
t_1724,151.66391999999996,-32.74061,0.10622419,0.08957079,0.085763894,0.09781639,0.118921444,0.092113815
t_1725,151.75374999999997,-32.74061,0.088869326,0.06260109,0.057905447,0.06673676,0.099921644,0.0799328
t_1726,151.57407999999998,-32.74061,0.10954894,0.15156066,0.15215887,0.15516947,0.122715816,0.12068279
t_1727,151.70883000000003,-32.74061,0.09952184,0.13040522,0.1356561,0.13635354,0.1107207,0.11126439
t_1728,151.79866000000004,-32.74061,0.0764984,0.089154035,0.10212164,0.103094734,0.08817932,0.09013739
t_1729,151.52917000000002,-32.74061,0.10469699,0.23251526,0.20370142,0.18026549,0.11679729,0.12452842
t_173,151.34951,-30.09622,0.0010905606,0.0026965209,0.00046160442,0.0003829031,0.00085605093,0.0012235804
t_1730,151.61900000000003,-32.74061,0.10989022,0.14980309,0.15122144,0.153659,0.123382606,0.120897956
