# 19891227_M5.9_Newcastle median gmf, Stations:All, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,Allen2012,AtkinsonBoore2006Modified2011,BooreEtAl2014,ChiouYoungs2014,SomervilleEtAl2009YilgarnCraton,ZhaoEtAl2006Asc 
t_1738,151.52917000000002,-32.70282,0.07771525,0.058121413,0.056704495,0.061112802,0.08661073,0.07469873
t_1739,151.66391999999996,-32.70282,0.07794802,0.1705661,0.15978672,0.14087307,0.08849,0.100962624
t_174,151.21476,-29.97957,0.0010594225,0.0050136093,0.0010484941,0.00078419724,0.00080930843,0.0014394443
t_1740,151.70883000000003,-32.70282,0.07491574,0.05282939,0.053416938,0.056341365,0.08514675,0.071360655
t_1741,151.79866000000004,-32.70282,0.06186644,0.043506023,0.046237137,0.047431797,0.07308633,0.061715327
t_1742,151.75374999999997,-32.70282,0.069209106,0.09043242,0.10612633,0.09855601,0.079768464,0.08559184
t_1743,151.61900000000003,-32.70282,0.07935386,0.10828766,0.120393254,0.114820324,0.089851275,0.09645206
t_1744,151.84357999999997,-32.70282,0.054579325,0.03858559,0.04221056,0.042629965,0.06611593,0.056178242
t_1745,151.43934000000002,-32.66502,0.057130966,0.07968424,0.0958329,0.0889534,0.06627975,0.07532224
t_1746,151.52917000000002,-32.66502,0.06503933,0.090689346,0.10500817,0.09875875,0.07397894,0.08291802
t_1747,151.48424999999997,-32.66502,0.06246294,0.04640852,0.047762632,0.050112117,0.070925646,0.06306659
t_1748,151.84357999999997,-32.66502,0.046870116,0.03347852,0.038027473,0.03784028,0.058403004,0.050326534
t_1749,147.57658000000004,-33.3055,0.0007373498,0.003998646,0.0006515937,0.0004557641,0.0005418144,0.0009922279
t_175,151.34951,-29.97957,0.0010706569,0.0026878878,0.00045782918,0.00038321366,0.000818441,0.0011395483
t_1750,148.38506,-33.3055,0.0014049403,0.0036195342,0.00079393544,0.00067329727,0.0010840617,0.0014764777
t_1751,148.51981,-33.3055,0.0015881829,0.0038934115,0.00091430015,0.0007877939,0.0012244913,0.0016513226
t_1752,148.78931,-33.3055,0.0020629184,0.0039722426,0.00097635057,0.0008917502,0.0015727758,0.002076709
t_1753,147.71132999999998,-33.3055,0.0008133663,0.0042545507,0.00074446836,0.00053131994,0.0006058794,0.0011007768
t_1754,148.11557,-33.19281,0.0011255919,0.005202893,0.0011306513,0.00085528,0.000863012,0.0015273165
t_1755,148.38506,-33.19281,0.0014206922,0.0036437395,0.00080433424,0.000683146,0.0010962724,0.001491766
t_1756,148.65456,-33.19281,0.0018295839,0.00423147,0.0010705653,0.0009377826,0.0014042706,0.0018722665
t_1757,148.25032,-33.19281,0.0012616473,0.005575942,0.001298966,0.0009999828,0.00097174477,0.0017039772
t_1758,147.57658000000004,-33.19281,0.0007421367,0.0040151146,0.00065741426,0.00046046436,0.0005458628,0.0009991184
t_1759,148.51981,-33.19281,0.0016078397,0.0034330667,0.00074266235,0.0006598954,0.0012393472,0.001669699
t_176,150.67577,-29.97957,0.0009752381,0.002537817,0.00040683956,0.00033514513,0.00074043346,0.0010386873
t_1760,148.78931,-33.19281,0.0020943268,0.0045776763,0.001238598,0.0011002782,0.0015950782,0.002103589
t_1761,147.98082,-33.19281,0.0010085177,0.0048641004,0.0009855021,0.0007319905,0.0007678111,0.0013709406
t_1762,147.71132999999998,-33.19281,0.00081912533,0.0033980517,0.0005834815,0.0004311196,0.00061071216,0.0010967931
t_1763,147.84608000000003,-33.19281,0.000907226,0.0045554754,0.00086009625,0.0006268568,0.0006842476,0.0012322299
t_1764,148.38506,-33.07998,0.0014294364,0.0036571198,0.0008101027,0.0006886132,0.0011030391,0.0015002311
t_1765,148.11557,-33.07998,0.0011311759,0.0052186185,0.0011375706,0.00086119474,0.00086751475,0.0015346722
t_1766,148.25032,-33.07998,0.001268614,0.005594506,0.0013075634,0.0010074172,0.0009772572,0.0017128821
t_1767,147.57658000000004,-33.07998,0.0007445505,0.0031992071,0.00051265745,0.0003714812,0.0005479034,0.0009916221
t_1768,147.98082,-33.07998,0.0010130171,0.004877459,0.0009910797,0.00073669857,0.00077149743,0.0013770276
t_1769,147.84608000000003,-33.07998,0.00091086834,0.0036313308,0.00067130494,0.00050618855,0.000687271,0.0012237387
t_177,150.81052,-29.97957,0.0010014039,0.0025796425,0.00042081572,0.0003482666,0.00076192355,0.0010665646
t_1770,148.78931,-33.07998,0.0021124019,0.004600496,0.0012499325,0.001111274,0.0016078722,0.0021189905
t_1771,147.71132999999998,-33.07998,0.00082208554,0.002281485,0.0003253359,0.0002599487,0.00061319506,0.00087210647
t_1772,148.51981,-33.07998,0.0016188901,0.0034469946,0.0007484317,0.0006655777,0.0012476812,0.0016799982
t_1773,148.65456,-33.07998,0.0018436562,0.0042504757,0.0010795849,0.0009464773,0.0014145741,0.0018848378
t_1774,148.65456,-32.967,0.0018465999,0.004254442,0.0010814692,0.00094829424,0.001416726,0.0018874622
t_1775,148.11557,-32.967,0.0011318634,0.0052205524,0.0011384223,0.00086192315,0.0008680688,0.0015355774
t_1776,147.98082,-32.967,0.0010134497,0.0029687136,0.0005334225,0.00043023803,0.0007718516,0.0010793423
t_1777,148.25032,-32.967,0.0012696428,0.0055972436,0.0013088324,0.0010085151,0.0009780704,0.0017141958
t_1778,147.84608000000003,-32.967,0.0009111101,0.0036319303,0.0006715369,0.0005063884,0.0006874715,0.0012240696
t_1779,147.71132999999998,-32.967,0.0008221844,0.002606507,0.00040620868,0.00031522638,0.00061327784,0.0008722159
t_178,151.08001000000002,-29.97957,0.0010439092,0.004968418,0.0010292692,0.00076791743,0.00079667463,0.0014186518
t_1780,148.38506,-32.967,0.0014309232,0.00320332,0.0006497074,0.00056874123,0.0011041886,0.0015016688
t_1781,147.57658000000004,-32.967,0.0007445427,0.003199186,0.00051265,0.000371475,0.0005478967,0.000991611
t_1782,148.78931,-32.967,0.002116493,0.0075688562,0.0023254815,0.0019060703,0.0016107619,0.0027089985
t_1783,148.51981,-32.967,0.0016209949,0.003449642,0.0007495297,0.0006666595,0.0012492667,0.001681957
t_1784,148.11557,-32.85388,0.0011276207,0.0052086106,0.0011331645,0.0008574284,0.0008646478,0.0015299899
t_1785,148.78931,-32.85388,0.002106408,0.0075479737,0.0023137627,0.0018955868,0.0016036263,0.0026980382
t_1786,148.25032,-32.85388,0.0012646862,0.003397891,0.0007009745,0.0005856854,0.0009741493,0.0013380895
t_1787,147.84608000000003,-32.85388,0.00090793346,0.0024277081,0.0003709506,0.00030208137,0.0006848346,0.0009662048
t_1788,148.38506,-32.85388,0.0014250863,0.0031955095,0.000646623,0.0005657308,0.0010996729,0.0014960213
t_1789,147.98082,-32.85388,0.0010097909,0.0038706984,0.00076646125,0.00058867893,0.00076885405,0.0013576471
t_179,150.94525999999996,-29.97957,0.0010244393,0.0026160344,0.00043312515,0.00035985804,0.00078078115,0.0010909691
t_1790,148.65456,-32.85388,0.0018382814,0.0037143913,0.0008620261,0.00077793247,0.0014106382,0.001880037
t_1791,147.57658000000004,-32.85388,0.0007421041,0.0021386407,0.00028317774,0.00022158673,0.0005458349,0.00078276015
t_1792,148.51981,-32.85388,0.0016140603,0.003440913,0.0007459094,0.0006630935,0.0012440388,0.0016754983
t_1793,147.71132999999998,-32.85388,0.00081940915,0.0022768134,0.0003239188,0.0002586497,0.00061095,0.00086914294
t_1794,147.71132999999998,-32.74061,0.0008137976,0.002589757,0.0004006669,0.00031029497,0.00060624094,0.00086292333
t_1795,147.98082,-32.74061,0.0010020994,0.0048449957,0.0009775454,0.0007252793,0.000762548,0.0013622466
t_1796,148.51981,-32.74061,0.0015982459,0.003907991,0.0009208658,0.0007940691,0.0012320991,0.0016607371
t_1797,148.38506,-32.74061,0.0014120474,0.0031780053,0.0006397298,0.0005590062,0.0010895729,0.0014833813
t_1798,147.57658000000004,-32.74061,0.00073726533,0.0024329985,0.00035034792,0.00026588436,0.00054174254,0.000777303
t_1799,148.11557,-32.74061,0.0011185213,0.005182927,0.0011218875,0.00084779406,0.0008573046,0.0015179891
t_18,147.98082,-29.97957,0.00036982278,0.0025368098,0.00022984447,0.00013427135,0.00022942753,0.00044437905
t_180,151.21476,-29.86279,0.00094814785,0.0024939463,0.00039237965,0.00032161595,0.00071810663,0.0010096479
t_1800,148.78931,-32.74061,0.002082432,0.004562608,0.0012311132,0.0010930195,0.0015866306,0.0020934106
t_1801,148.25032,-32.74061,0.0012538388,0.0029589795,0.0005557279,0.0004774977,0.00096555887,0.0013272123
t_1802,147.84608000000003,-32.74061,0.0009013853,0.0036077492,0.0006622018,0.0004983567,0.000679396,0.0012107409
t_1803,148.65456,-32.74061,0.0018189127,0.0042170105,0.0010637123,0.00093117973,0.0013964395,0.0018627057
t_1804,148.92404999999997,-32.74061,0.0023997365,0.004333894,0.0011437901,0.0010593736,0.0018076133,0.0023578128
t_1805,148.25032,-32.6272,0.001237334,0.004381882,0.000985491,0.0007820459,0.0009524633,0.0016544937
t_1806,148.65456,-32.6272,0.0017890394,0.0036558108,0.00083669263,0.0007528037,0.0013744707,0.0018358539
t_1807,148.78931,-32.6272,0.0020453096,0.003952554,0.0009674504,0.0008828684,0.0015602179,0.0020615538
t_1808,147.98082,-32.6272,0.0009905155,0.0038249642,0.00074789877,0.0005725038,0.00075303874,0.0013317926
t_1809,148.38506,-32.6272,0.0013921129,0.003599725,0.00078545866,0.00066527654,0.0010740963,0.00146399
t_181,150.81052,-29.86279,0.00089982,0.0024141765,0.00036662113,0.00029764077,0.0006780843,0.00095739093
t_1810,147.57658000000004,-32.6272,0.0007300968,0.0031596075,0.00049901265,0.00036009742,0.0005356765,0.0009710333
t_1811,147.71132999999998,-32.6272,0.00080543745,0.0022523084,0.00031652782,0.00025188446,0.0005992201,0.00085364265
t_1812,147.84608000000003,-32.6272,0.00089157623,0.0035832329,0.00065279094,0.00049027166,0.0006712408,0.0011972663
t_1813,148.92404999999997,-32.6272,0.0023530861,0.0042853937,0.0011208798,0.0010363885,0.0017756416,0.0023197865
t_1814,148.11557,-32.6272,0.0011047458,0.0040901345,0.00085794047,0.000668917,0.00084617024,0.001483367
t_1815,148.51981,-32.6272,0.0015739579,0.0038727256,0.00090500375,0.00077891554,0.0012137124,0.001637977
t_1816,147.71132999999998,-32.51364,0.00079446146,0.004191994,0.0007212903,0.00051235757,0.00058999285,0.0010739558
t_1817,147.84608000000003,-32.51364,0.0008786737,0.004465558,0.00082484016,0.00059757195,0.000660499,0.0011925417
t_1818,148.78931,-32.51364,0.001996182,0.0038971656,0.00094259315,0.00085807906,0.0015250762,0.0020190799
t_1819,151.16984000000002,-33.07998,0.039058495,0.029073669,0.034049023,0.03396347,0.05037452,0.043696593
t_182,151.34951,-29.86279,0.00095746823,0.0025091064,0.00039735317,0.00032626386,0.00072579697,0.0010196592
t_1820,151.25967000000003,-33.07998,0.051145,0.03831953,0.0420321,0.043107893,0.06451154,0.053371757
t_1821,150.63085,-33.04234,0.012139891,0.011773025,0.011249892,0.010790638,0.015604591,0.015973294
t_1822,151.16984000000002,-33.04234,0.041092314,0.030623809,0.035458807,0.0355829,0.052576866,0.045418132
t_1823,151.21476,-33.04234,0.04703183,0.035215285,0.039564155,0.040223062,0.059785284,0.050328843
t_1824,151.25967000000003,-33.04234,0.054357793,0.040903714,0.044366132,0.04588028,0.06837128,0.056110874
t_1825,151.30458999999996,-33.04234,0.06340769,0.04797987,0.050009374,0.052798323,0.07863312,0.06294027
t_1826,151.34951,-33.04234,0.07452402,0.056763764,0.05666839,0.061224837,0.090908565,0.07099834
t_1827,150.72068000000002,-33.04234,0.012762606,0.0120074,0.013239047,0.012665718,0.018416654,0.018446503
t_1828,150.81052,-33.04234,0.015458993,0.012308424,0.015759561,0.0150786005,0.022013107,0.021558968
t_1829,150.90035,-33.04234,0.019257909,0.014080079,0.019029874,0.018296484,0.026715081,0.025582576
t_183,150.94525999999996,-29.86279,0.000919047,0.0024461504,0.0003768622,0.00030715286,0.00069403613,0.0009782509
t_1830,150.99018,-33.04234,0.024755573,0.018183615,0.023347829,0.022709867,0.03297922,0.030884659
t_1831,151.08001000000002,-33.04234,0.032047875,0.023676444,0.028800512,0.028427755,0.041276902,0.037491783
t_1832,151.16984000000002,-33.00468,0.042695947,0.031827606,0.036522545,0.036834124,0.054197285,0.046735182
t_1833,151.21476,-33.00468,0.048932422,0.036694817,0.04090707,0.041807447,0.06190911,0.051941752
t_1834,151.34951,-33.00468,0.079648085,0.06114327,0.060487784,0.06598603,0.0972938,0.07516411
t_1835,151.25967000000003,-33.00468,0.056843795,0.04290571,0.04617913,0.04805828,0.07130154,0.058231197
t_1836,151.30458999999996,-33.00468,0.06689216,0.050873425,0.052582912,0.055959694,0.082861856,0.06586329
t_1837,150.81052,-32.967,0.015755875,0.012382336,0.015979052,0.015304895,0.022328766,0.021847796
t_1838,150.90035,-32.967,0.019822996,0.0144644985,0.019400246,0.018702349,0.027236687,0.026078697
t_1839,151.21476,-32.967,0.049982924,0.037492394,0.041654374,0.042692937,0.063041225,0.052856594
t_184,150.67577,-29.86279,0.0008779168,0.0023773552,0.00035496807,0.00028685085,0.000659866,0.0009335146
t_1840,151.08001000000002,-32.967,0.03480747,0.025591051,0.030227976,0.030244056,0.043101273,0.039441813
t_1841,150.99018,-32.967,0.02609871,0.019100104,0.024098769,0.02361446,0.03395332,0.031914935
t_1842,150.72068000000002,-32.967,0.012935385,0.012049492,0.013380021,0.012804937,0.018618923,0.018629452
t_1843,151.25967000000003,-32.967,0.058239236,0.044019695,0.047234148,0.049323402,0.07290773,0.05947555
t_1844,151.34951,-32.967,0.08254273,0.06367673,0.062866755,0.068896666,0.10102519,0.07769834
t_1845,151.16984000000002,-32.967,0.043561164,0.032452177,0.037085097,0.0375014,0.05503854,0.047450766
t_1846,151.30458999999996,-32.967,0.06886234,0.052521583,0.05413713,0.05785114,0.08525074,0.06761972
t_1847,151.30458999999996,-32.92931,0.06901144,0.05264259,0.054425772,0.058151353,0.085372485,0.06798251
t_1848,151.21476,-32.92931,0.050038457,0.03748729,0.041710954,0.042753257,0.063042924,0.052967746
t_1849,151.25967000000003,-32.92931,0.058350015,0.08257446,0.100833446,0.093920805,0.07295868,0.07619584
t_185,151.08001000000002,-29.86279,0.00093525765,0.0028249347,0.0004812561,0.00038215506,0.0007074556,0.0009957666
t_1850,151.34951,-32.92931,0.082670376,0.063844986,0.06332817,0.06935723,0.10123367,0.07821507
t_1851,151.16984000000002,-32.92931,0.043528892,0.032374587,0.037061524,0.037467632,0.054996893,0.047459926
t_1852,151.21476,-32.8916,0.049167275,0.036724284,0.041091375,0.042017147,0.061941132,0.052300815
t_1853,150.99018,-32.8916,0.025407232,0.01852063,0.023622498,0.023048874,0.03346856,0.031333037
t_1854,150.90035,-32.8916,0.019657128,0.014288644,0.019197654,0.018506559,0.027002746,0.025859335
t_1855,151.34951,-32.8916,0.08026534,0.061801497,0.0618953,0.06741916,0.098003775,0.07681161
t_1856,151.08001000000002,-32.8916,0.03306329,0.024235567,0.029296294,0.029021792,0.0421237,0.03824595
t_1857,151.30458999999996,-32.8916,0.06740804,0.051278565,0.05344665,0.05686586,0.083254166,0.066968046
t_1858,151.16984000000002,-32.8916,0.04275024,0.031696253,0.03650034,0.036811385,0.054127265,0.04683709
t_1859,150.72068000000002,-32.8916,0.012883194,0.012069044,0.013294991,0.0127340695,0.018503824,0.018535223
t_186,150.81052,-29.74586,0.0008113688,0.0022627357,0.0003196776,0.0002544104,0.0006042232,0.000860229
t_1860,150.81052,-32.8916,0.015682572,0.012404431,0.015858565,0.015201619,0.022174517,0.02171968
t_1861,150.63085,-32.8916,0.012196509,0.017631177,0.02016868,0.017911889,0.015648734,0.02022158
t_1862,151.25967000000003,-32.8916,0.05721871,0.0431004,0.046641294,0.048558768,0.07147175,0.058907736
t_1863,151.21476,-32.85388,0.047577277,0.035362806,0.039895553,0.040628664,0.05990189,0.050975233
t_1864,151.34951,-32.85388,0.076544814,0.05855222,0.059021972,0.06387721,0.09224496,0.0742355
t_1865,151.16984000000002,-32.85388,0.041495167,0.03060966,0.035514515,0.035698835,0.052579653,0.04573434
t_1866,151.30458999999996,-32.85388,0.06441627,0.048743475,0.05140857,0.054285854,0.0793273,0.06479334
t_1867,151.25967000000003,-32.85388,0.055065572,0.041277606,0.045115914,0.046710145,0.06868781,0.057232406
t_1868,150.72068000000002,-32.81614,0.012626977,0.012076827,0.013000183,0.012471608,0.018089913,0.018183867
t_1869,150.81052,-32.81614,0.015301707,0.012409452,0.015436529,0.0148166865,0.021591231,0.021226056
t_187,151.08001000000002,-29.74586,0.000841096,0.0026439843,0.00041872935,0.00032594026,0.00062913186,0.0008931044
t_1870,151.34951,-32.81614,0.07193866,0.05455416,0.055220842,0.059332054,0.08504563,0.07078185
t_1871,151.30458999999996,-32.81614,0.06069687,0.04561177,0.048596304,0.05091436,0.07418648,0.06189488
t_1872,151.21476,-32.81614,0.04550049,0.03359157,0.038260512,0.038772464,0.057161048,0.0491431
t_1873,151.16984000000002,-32.81614,0.039983112,0.029278088,0.034216117,0.034282617,0.050527774,0.04429018
t_1874,151.08001000000002,-32.81614,0.03115627,0.0225585,0.027662687,0.027259469,0.03989726,0.03638523
t_1875,150.99018,-32.81614,0.024229571,0.01749387,0.022553867,0.021943651,0.032112505,0.030096335
t_1876,150.90035,-32.81614,0.019025054,0.013734861,0.018549241,0.017883636,0.026139429,0.025109071
t_1877,151.25967000000003,-32.81614,0.05217881,0.0388609,0.042998064,0.04419569,0.064963326,0.054863255
t_1878,151.16984000000002,-32.77838,0.038370334,0.027825443,0.03270752,0.032689273,0.048142504,0.04262215
t_1879,151.21476,-32.77838,0.04313857,0.03158624,0.036329724,0.03662952,0.05396331,0.046962228
t_188,151.34951,-29.74586,0.00085966033,0.004404913,0.0008014048,0.0005773714,0.00064464414,0.0011659677
t_1880,151.30458999999996,-32.77838,0.056473415,0.048124753,0.056533556,0.056937568,0.06839004,0.05845008
t_1881,151.25967000000003,-32.77838,0.04898448,0.036214877,0.0404889,0.04134285,0.060665995,0.052122436
t_1882,151.34951,-32.77838,0.06593165,0.056633174,0.063393995,0.06520858,0.07718504,0.066100985
t_1883,151.34951,-32.74061,0.059230458,0.05050411,0.057691168,0.05847738,0.06943941,0.060745347
t_1884,150.90035,-32.74061,0.018178903,0.012996467,0.017625121,0.017038347,0.024831109,0.024043504
t_1885,151.30458999999996,-32.74061,0.051779963,0.03836063,0.041765828,0.04299857,0.062409684,0.054540362
t_1886,150.81052,-32.74061,0.014712547,0.012436127,0.014790886,0.01423749,0.020670462,0.02046294
t_1887,151.16984000000002,-32.74061,0.03674696,0.026340278,0.03108109,0.031020284,0.045568157,0.0408291
t_1888,150.72068000000002,-32.74061,0.012635016,0.012088048,0.012536206,0.012060768,0.017428715,0.017624667
t_1889,151.93340999999998,-32.8916,0.07434998,0.068042316,0.07930545,0.079547025,0.087310486,0.093871884
t_189,150.67577,-29.74586,0.0007929284,0.002230199,0.0003099372,0.00024552422,0.0005887307,0.00083972304
t_1890,151.97833000000003,-32.85388,0.05590117,0.051434897,0.06411631,0.06199577,0.069209255,0.07496165
t_1891,151.93340999999998,-32.85388,0.06846988,0.062397104,0.07408901,0.07338023,0.08134089,0.087434314
t_1892,152.02324,-32.81614,0.04333347,0.04004007,0.052945007,0.04978984,0.055934004,0.061545953
t_1893,151.97833000000003,-32.81614,0.051292043,0.047060613,0.05976407,0.057161473,0.064216584,0.06977109
t_1894,151.93340999999998,-32.81614,0.061428927,0.066463105,0.08395888,0.07940363,0.07414709,0.079766095
t_1895,152.02324,-32.77838,0.03988769,0.05452931,0.07519421,0.066040754,0.05197696,0.058195133
t_1896,151.97833000000003,-32.77838,0.046389587,0.06296919,0.083201915,0.0740326,0.058846503,0.064984955
t_1897,152.06816000000003,-32.77838,0.03457496,0.047485914,0.068037495,0.059113353,0.046049405,0.052340414
t_1898,151.93340999999998,-32.77838,0.0543088,0.121437564,0.13059892,0.110610485,0.06672126,0.077680714
t_1899,151.93340999999998,-32.74061,0.04771593,0.06413944,0.083702505,0.07457008,0.0597307,0.06562619
t_19,148.38506,-29.97957,0.00043748555,0.0028432852,0.00030177098,0.0001851756,0.0002865322,0.0005472614
t_190,150.94525999999996,-29.74586,0.00082751404,0.0022909385,0.00032822083,0.00026222938,0.00061776175,0.00087811187
t_1900,152.02324,-32.74061,0.03640091,0.049717948,0.070165806,0.06116196,0.047925588,0.054122634
t_1901,152.15799000000004,-32.74061,0.025165886,0.034611166,0.053526726,0.045723405,0.034844153,0.041028805
t_1902,151.97833000000003,-32.74061,0.04161394,0.05646646,0.07675738,0.06759505,0.053541947,0.05961117
t_1903,152.06816000000003,-32.74061,0.031997547,0.043885283,0.06407483,0.055378627,0.04292666,0.049214426
t_1904,149.64270999999997,-33.26795,0.0058060577,0.007079805,0.0026170444,0.0025435076,0.003806711,0.0046239034
t_1905,149.64270999999997,-33.19281,0.005923908,0.0071573867,0.0026589436,0.0025847817,0.0038642192,0.004685465
t_1906,149.19354999999996,-33.19281,0.0032754443,0.005904823,0.001944683,0.0017896337,0.0023787285,0.003025719
t_1907,149.05880000000002,-33.19281,0.0028002348,0.0047321306,0.0013368658,0.0012535152,0.0020753578,0.002673505
t_1908,148.92404999999997,-33.19281,0.0024130198,0.0049666003,0.001436046,0.0012923006,0.0018167116,0.0023686278
t_1909,149.37320999999997,-33.19281,0.0040932433,0.0058507076,0.0019191859,0.0018407573,0.0028702065,0.003585643
t_191,151.21476,-29.74586,0.00085187634,0.0023330091,0.00034113592,0.000274092,0.0006381439,0.0009049711
t_1910,149.73253999999997,-33.19281,0.006775834,0.008788118,0.003717029,0.0035201025,0.004289018,0.005144668
t_1911,149.3283,-33.19281,0.003865227,0.005668228,0.0018206281,0.001741367,0.0027366756,0.003434715
t_1912,149.82236999999998,-33.19281,0.007800502,0.00829213,0.0033430604,0.0032689702,0.004775093,0.005663409
t_1913,149.55286999999998,-33.19281,0.005209676,0.006676618,0.002380228,0.0023049426,0.0034911472,0.004277177
t_1914,149.46303999999998,-33.19281,0.004606421,0.006243153,0.002135313,0.0020585374,0.0031619763,0.0039125937
t_1915,149.64270999999997,-33.11761,0.0060095475,0.007213287,0.002688986,0.002614297,0.0039055443,0.0047295555
t_1916,149.82236999999998,-33.11761,0.007936515,0.008369491,0.0033814723,0.0033048566,0.0048299767,0.005718783
t_1917,149.46303999999998,-33.11761,0.0046619135,0.0062843026,0.0021575615,0.0020808096,0.0031922548,0.003946095
t_1918,149.55286999999998,-33.11761,0.0052783783,0.0067244736,0.0024061936,0.0023307537,0.0035265898,0.0043157497
t_1919,149.37320999999997,-33.11761,0.004138365,0.0058862437,0.0019381646,0.0018598343,0.0028960414,0.0036146394
t_192,151.34951,-29.6288,0.00077472115,0.0021977238,0.00030034006,0.00023679965,0.0005734043,0.00081939186
t_1920,149.73253999999997,-33.11761,0.0068833386,0.0088630505,0.0037598168,0.003560135,0.004336857,0.005194463
t_1921,149.05880000000002,-33.07998,0.0028309613,0.0054393755,0.0016870283,0.0015374058,0.0020953866,0.0026969186
t_1922,149.3283,-33.07998,0.0039200094,0.005712614,0.0018441232,0.0017650102,0.0027686968,0.0034708788
t_1923,149.19354999999996,-33.07998,0.003316204,0.005945873,0.001967705,0.0018121656,0.0024039932,0.0030547744
t_1924,148.92404999999997,-33.07998,0.00243646,0.004371738,0.0011617789,0.0010774309,0.0018326766,0.0023875753
t_1925,149.46303999999998,-33.04234,0.004694384,0.006308279,0.0021704247,0.002093661,0.0032098107,0.003965464
t_1926,149.64270999999997,-33.04234,0.0060603763,0.007246303,0.0027064611,0.0026313856,0.0039297133,0.0047552204
t_1927,149.73253999999997,-33.04234,0.0069476245,0.008907615,0.0037848481,0.0035834154,0.004365009,0.0052236137
t_1928,149.37320999999997,-33.04234,0.0041645723,0.0059068017,0.0019490931,0.0018708066,0.0029109444,0.0036313308
t_1929,149.55286999999998,-33.04234,0.005318866,0.006752549,0.0024212515,0.0023456747,0.003547229,0.004338127
t_193,150.81052,-29.6288,0.00073402753,0.0021238246,0.00027897366,0.00021749297,0.00053904834,0.0007736481
t_1930,149.82236999999998,-33.04234,0.0080185495,0.008415851,0.0034042445,0.003326019,0.004862641,0.0057516037
t_1931,149.05880000000002,-32.967,0.0028388428,0.004768966,0.0013550699,0.0012718434,0.0021004984,0.0027028853
t_1932,149.19354999999996,-32.967,0.0033271972,0.005214497,0.0015811224,0.0014997275,0.0024107501,0.0030625246
t_1933,148.92404999999997,-32.967,0.0024421343,0.004377562,0.0011645417,0.0010802044,0.001836529,0.0023921432
t_1934,149.3283,-32.967,0.00393544,0.00654018,0.002310263,0.0021476275,0.0027775848,0.0034808705
t_1935,149.46303999999998,-32.967,0.0047029336,0.006314604,0.002173607,0.0020968015,0.0032142492,0.0039702943
t_1936,149.64270999999997,-32.967,0.006074687,0.008288663,0.0033840837,0.0031948239,0.003935974,0.0047616665
t_1937,149.55286999999998,-32.967,0.0053299153,0.006760236,0.0024250022,0.0023493127,0.0035525395,0.0043437667
t_1938,149.37320999999997,-32.967,0.0041711936,0.005912,0.0019517407,0.0018734459,0.002914607,0.003635396
t_1939,149.73253999999997,-32.967,0.0069662337,0.0089206025,0.0037908854,0.0035886944,0.0043722847,0.0052308156
t_194,150.94525999999996,-29.6288,0.00074766204,0.0024547263,0.00035718532,0.00027149948,0.00055057445,0.00078902126
t_1940,149.82236999999998,-32.967,0.008042922,0.0084297415,0.003409561,0.00333048,0.0048710285,0.005759517
t_1941,149.55286999999998,-32.8916,0.005311107,0.007707961,0.0030176681,0.0028385047,0.003542298,0.00433242
t_1942,149.73253999999997,-32.8916,0.006938226,0.0077921357,0.0030256822,0.0029492844,0.0043580458,0.0052153077
t_1943,149.82236999999998,-32.8916,0.00800816,0.008410561,0.0033963535,0.00331702,0.0048540034,0.0057411403
t_1944,149.37320999999997,-32.8916,0.0041580144,0.0067419624,0.002429384,0.002264186,0.0029069227,0.0036267205
t_1945,149.64270999999997,-32.8916,0.0060518635,0.00827195,0.00337265,0.0031835681,0.0039239624,0.0047484734
t_1946,149.46303999999998,-32.8916,0.0046872664,0.006303112,0.0021669925,0.002090113,0.0032054216,0.003960424
t_1947,148.92404999999997,-32.85388,0.0024297633,0.004986305,0.0014462393,0.0013022355,0.0018281033,0.002382145
t_1948,149.19354999999996,-32.85388,0.0033078047,0.0051974715,0.0015722765,0.0014908006,0.0023986772,0.0030486225
t_1949,149.05880000000002,-32.85388,0.0028234674,0.0047543338,0.0013477884,0.0012645083,0.0020904636,0.0026911518
t_195,151.08001000000002,-29.6288,0.0007591089,0.0040731085,0.0006781393,0.00047657616,0.00056023966,0.0010234897
t_1950,149.3283,-32.85388,0.0039105713,0.00570504,0.0018397305,0.0017605345,0.0027628792,0.0034642008
t_1951,149.46303999999998,-32.81614,0.0046477197,0.007167213,0.0026848528,0.0025138957,0.0031834494,0.003935966
t_1952,149.82236999999998,-32.81614,0.007915146,0.00835862,0.0033643914,0.0032852832,0.004811449,0.005696175
t_1953,149.73253999999997,-32.81614,0.0068642995,0.0077476543,0.0029988778,0.0029225363,0.0043223207,0.005177018
t_1954,149.55286999999998,-32.81614,0.0052628703,0.0076698787,0.0029937613,0.0028151853,0.0035166284,0.0043041883
t_1955,149.37320999999997,-32.81614,0.0041252985,0.006712665,0.002411911,0.002247081,0.002887999,0.0036054102
t_1956,149.64270999999997,-32.81614,0.005992455,0.008228112,0.003344445,0.0031561372,0.0038937787,0.004715691
t_1957,149.37320999999997,-32.74061,0.0040737614,0.0066662575,0.002384393,0.002220154,0.0028581505,0.003571786
t_1958,149.64270999999997,-32.74061,0.005898123,0.009322481,0.0039612814,0.003647891,0.0038459848,0.0058875484
