# 20170403_M6.5_Moijabana median gmf, Stations:All, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AtkinsonBoore2006Modified2011,PezeshkEtAl2011NEHRPBC
t_1887,24.70664,-23.50473,0.036637496,0.026260605
t_1888,24.66173,-23.50473,0.03702086,0.026033295
t_1889,24.75156,-23.50473,0.03449947,0.026479546
t_189,23.85324,-24.53039,0.017304476,0.010007172
t_1890,24.75156,-23.46354,0.038153797,0.026843732
t_1891,24.70664,-23.46354,0.039444603,0.026606983
t_1892,24.66173,-23.46354,0.038434576,0.026362661
t_1893,24.75156,-23.42233,0.035794973,0.02721585
t_1894,24.70664,-23.42233,0.03702188,0.026959488
t_1895,24.5719,-23.54591,0.041589126,0.025270954
t_1896,24.52698,-23.54591,0.03845769,0.025055416
t_1897,24.61681,-23.54591,0.037897646,0.025491308
t_1898,24.61681,-23.50473,0.03424324,0.025801003
t_1899,24.5719,-23.50473,0.0376747,0.02557318
t_19,21.7422,-26.27493,0.005139492,0.002660721
t_190,23.80833,-24.53039,0.01691044,0.009834107
t_1900,24.52698,-23.50473,0.038512714,0.02535064
t_1901,24.5719,-23.46354,0.032511447,0.025885489
t_1902,24.52698,-23.46354,0.0378642,0.02565552
t_1903,24.61681,-23.46354,0.03355388,0.02612108
t_1904,24.5719,-23.42233,0.0345792,0.026208607
t_1905,24.43715,-23.46354,0.035157666,0.025211658
t_1906,24.34732,-23.46354,0.036109965,0.024783397
t_1907,24.34732,-23.42233,0.037207562,0.025060488
t_1908,24.43715,-23.42233,0.035701435,0.025512092
t_1909,24.39223,-23.42233,0.03749228,0.025288248
t_191,23.76341,-24.53039,0.017821738,0.009664133
t_1910,24.48206,-23.42233,0.03684486,0.025738634
t_1911,24.34732,-23.38111,0.032714166,0.02533991
t_1912,24.39223,-23.38111,0.032154392,0.025582613
t_1913,24.43715,-23.38111,0.034590825,0.025821427
t_1914,24.48206,-23.38111,0.032502357,0.026056746
t_1915,24.66173,-23.42233,0.038351376,0.026702687
t_1916,24.70664,-23.38111,0.039261874,0.027321694
t_1917,24.66173,-23.38111,0.03513189,0.027055241
t_1918,24.75156,-23.38111,0.03911893,0.02759511
t_1919,24.75156,-23.33987,0.042442895,0.027982742
t_192,23.89816,-24.53039,0.0132192485,0.010181001
t_1920,24.70664,-23.33987,0.039172396,0.027698006
t_1921,24.66173,-23.33987,0.039315447,0.027421255
t_1922,24.75156,-23.29863,0.039228372,0.02838546
t_1923,24.66173,-23.29863,0.040876564,0.027801454
t_1924,24.70664,-23.29863,0.04134523,0.028089197
t_1925,24.52698,-23.42233,0.034788202,0.025970738
t_1926,24.61681,-23.42233,0.03891506,0.02645246
t_1927,24.5719,-23.38111,0.03284712,0.026543153
t_1928,24.61681,-23.38111,0.031176096,0.026795799
t_1929,24.52698,-23.38111,0.030680096,0.026296882
t_193,23.89816,-24.48952,0.014596786,0.010435328
t_1930,24.52698,-23.33987,0.039911307,0.026634743
t_1931,24.5719,-23.33987,0.039609175,0.026889967
t_1932,24.61681,-23.33987,0.03916951,0.027151987
t_1933,24.61681,-23.29863,0.04104084,0.027521705
t_1934,24.5719,-23.29863,0.039811455,0.02724969
t_1935,24.39223,-23.33987,0.0352,0.025879748
t_1936,24.34732,-23.33987,0.031510655,0.025621017
t_1937,24.48206,-23.33987,0.030985655,0.026385866
t_1938,24.43715,-23.33987,0.029468156,0.026135236
t_1939,24.39223,-23.29863,0.038185723,0.02617866
t_194,23.85324,-24.48952,0.017368084,0.010251967
t_1940,24.43715,-23.29863,0.04057515,0.026452104
t_1941,24.34732,-23.29863,0.028595945,0.02590279
t_1942,24.48206,-23.29863,0.041383915,0.02672141
t_1943,24.34732,-23.25737,0.039190914,0.026184287
t_1944,24.48206,-23.25737,0.040159006,0.02706069
t_1945,24.52698,-23.29863,0.04154246,0.026984928
t_1946,24.5719,-23.25737,0.041096702,0.027623378
t_1947,24.52698,-23.25737,0.041424476,0.027345173
t_1948,24.61681,-23.25737,0.040466353,0.027906062
t_1949,24.5719,-23.21609,0.04297434,0.028010713
t_195,23.80833,-24.48952,0.016275454,0.010071061
t_1950,24.61681,-23.21609,0.043486435,0.028306065
t_1951,24.52698,-23.21609,0.040516708,0.027709832
t_1952,24.61681,-23.17481,0.042321626,0.02872247
t_1953,24.5719,-23.17481,0.040874243,0.028404037
t_1954,24.52698,-23.17481,0.041021395,0.028077124
t_1955,24.39223,-23.25737,0.041071318,0.026478428
t_1956,24.43715,-23.25737,0.03968996,0.026771162
t_1957,24.48206,-23.21609,0.039746,0.027402455
t_1958,24.39223,-23.21609,0.043863185,0.026777746
t_1959,24.43715,-23.21609,0.04262069,0.027091112
t_196,23.7185,-24.61208,0.014001073,0.009072671
t_1960,24.34732,-23.21609,0.039658446,0.02646422
t_1961,24.39223,-23.17481,0.043318104,0.027074888
t_1962,24.43715,-23.17481,0.0424638,0.02741019
t_1963,24.34732,-23.17481,0.042579815,0.026740931
t_1964,24.48206,-23.17481,0.041003946,0.027744941
t_1965,24.3024,-23.54591,0.036239326,0.024045188
t_1966,24.25748,-23.54591,0.03689005,0.023848383
t_1967,24.3024,-23.50473,0.036165774,0.024304219
t_1968,24.25748,-23.50473,0.036939017,0.024096005
t_1969,24.25748,-23.46354,0.037532456,0.024345385
t_197,23.67358,-24.61208,0.014151134,0.008922087
t_1970,24.3024,-23.46354,0.037005674,0.024565766
t_1971,24.25748,-23.42233,0.037434738,0.024596065
t_1972,24.3024,-23.42233,0.0367871,0.024829399
t_1973,24.25748,-23.38111,0.034238093,0.024847355
t_1974,24.3024,-23.38111,0.0364414,0.025094448
t_1975,23.80833,-23.50473,0.03026687,0.018923381
t_1976,23.85324,-23.50473,0.031760395,0.019578807
t_1977,23.89816,-23.50473,0.032968648,0.020260517
t_1978,23.89816,-23.46354,0.03232026,0.020827875
t_1979,23.85324,-23.46354,0.03226113,0.020103052
t_198,23.67358,-24.57124,0.014076227,0.009125954
t_1980,23.80833,-23.46354,0.030499265,0.01940808
t_1981,23.80833,-23.42233,0.031736728,0.01989581
t_1982,23.89816,-23.42233,0.032514796,0.021401966
t_1983,23.85324,-23.42233,0.03275804,0.020632004
t_1984,23.85324,-23.38111,0.03361462,0.021163575
t_1985,24.16765,-23.42233,0.0354117,0.024126206
t_1986,24.07782,-23.42233,0.037293486,0.023656715
t_1987,24.12274,-23.42233,0.03612732,0.023891138
t_1988,24.21257,-23.42233,0.03686198,0.02436144
t_1989,24.12274,-23.38111,0.033981856,0.024105081
t_199,23.7185,-24.57124,0.013169312,0.009281851
t_1990,24.16765,-23.38111,0.030891232,0.024351934
t_1991,24.21257,-23.38111,0.035612434,0.024599621
t_1992,24.07782,-23.38111,0.037732378,0.02385952
t_1993,24.16765,-23.33987,0.031776346,0.024576299
t_1994,24.21257,-23.33987,0.03222427,0.024837025
t_1995,23.98799,-23.38111,0.038365267,0.023374299
t_1996,23.94307,-23.38111,0.036177427,0.022836668
t_1997,24.03291,-23.38111,0.037972625,0.023615832
t_1998,23.94307,-23.33987,0.03581335,0.023305332
t_1999,23.98799,-23.33987,0.036004663,0.023553854
t_2,21.38288,-26.75722,0.0033999989,0.0021381737
t_20,21.20321,-26.27493,0.0042874636,0.0023452688
t_200,23.7185,-24.53039,0.017545223,0.009498511
t_2000,24.03291,-23.33987,0.034117095,0.023805542
t_2001,23.98799,-23.29863,0.037490513,0.023729783
t_2002,23.94307,-23.29863,0.03771283,0.023471586
t_2003,24.03291,-23.29863,0.03755061,0.023991846
t_2004,23.98799,-23.25737,0.039249744,0.023901435
t_2005,24.12274,-23.33987,0.034937125,0.024317166
t_2006,24.07782,-23.33987,0.03638094,0.024060061
t_2007,24.07782,-23.29863,0.03803329,0.02425748
t_2008,24.21257,-23.29863,0.031969033,0.025072668
t_2009,24.16765,-23.29863,0.037714284,0.024798349
t_201,23.67358,-24.53039,0.016496738,0.009337035
t_2010,24.12274,-23.29863,0.03711318,0.02452649
t_2011,24.07782,-23.25737,0.039061267,0.024451027
t_2012,24.12274,-23.25737,0.03712103,0.024732253
t_2013,24.16765,-23.25737,0.034802604,0.025017245
t_2014,24.21257,-23.25737,0.03418057,0.025305668
t_2015,24.25748,-23.33987,0.03618915,0.025098562
t_2016,24.3024,-23.33987,0.03366511,0.02536023
t_2017,24.25748,-23.29863,0.035724126,0.02534868
t_2018,24.3024,-23.29863,0.035288636,0.025625726
t_2019,24.25748,-23.25737,0.037151538,0.025596796
t_202,23.67358,-24.48952,0.016300006,0.009555743
t_2020,24.3024,-23.25737,0.031838033,0.025890002
t_2021,24.3024,-23.21609,0.03873496,0.026151806
t_2022,24.25748,-23.21609,0.032098863,0.025841707
t_2023,24.3024,-23.17481,0.03918058,0.026409557
t_2024,24.25748,-23.17481,0.039275344,0.026081927
t_2025,23.94307,-23.25737,0.036726777,0.023633448
t_2026,24.03291,-23.25737,0.03713232,0.024174042
t_2027,24.03291,-23.21609,0.037124455,0.024351267
t_2028,23.94307,-23.21609,0.036711592,0.02379018
t_2029,23.98799,-23.21609,0.03719112,0.024068011
t_203,23.7185,-24.48952,0.014189199,0.00972308
t_2030,23.98799,-23.17481,0.032556895,0.024228586
t_2031,23.94307,-23.17481,0.036557257,0.023940936
t_2032,24.03291,-23.17481,0.03568458,0.024522511
t_2033,24.03291,-23.13351,0.035183094,0.024686871
t_2034,23.94307,-23.13351,0.036796596,0.024084974
t_2035,24.21257,-23.21609,0.03203207,0.025534889
t_2036,24.07782,-23.21609,0.036658596,0.024639769
t_2037,24.16765,-23.21609,0.035898026,0.025231916
t_2038,24.12274,-23.21609,0.03583206,0.024933456
t_2039,24.12274,-23.17481,0.031337798,0.025128905
t_204,23.67358,-24.44864,0.017537212,0.009782408
t_2040,24.07782,-23.17481,0.03302904,0.024822608
t_2041,24.21257,-23.17481,0.037119217,0.02575894
t_2042,24.16765,-23.17481,0.030385604,0.025441071
t_2043,24.07782,-23.13351,0.032121416,0.02499855
t_2044,24.16765,-23.13351,0.03771958,0.025643507
t_2045,24.21257,-23.13351,0.0384847,0.025976509
t_2046,24.12274,-23.13351,0.037375893,0.025317503
t_2047,24.16765,-23.0922,0.036775388,0.025837755
t_2048,24.21257,-23.0922,0.03994315,0.026185969
t_2049,24.12274,-23.0922,0.038323816,0.025497926
t_205,23.7185,-24.44864,0.019384556,0.009955906
t_2050,24.07782,-23.0922,0.03754905,0.025166392
t_2051,24.21257,-23.05088,0.04150503,0.026385628
t_2052,24.12274,-23.05088,0.03886642,0.025668817
t_2053,24.16765,-23.05088,0.041603092,0.026022298
t_2054,24.07782,-23.05088,0.035587605,0.025324933
t_2055,23.98799,-23.13351,0.035221674,0.024382342
t_2056,23.98799,-23.0922,0.03254028,0.024528306
t_2057,24.03291,-23.0922,0.037606537,0.02484327
t_2058,23.94307,-23.0922,0.034518916,0.024221418
t_2059,24.03291,-23.05088,0.037706938,0.024990628
t_206,23.76341,-24.48952,0.0147258835,0.00989478
t_2060,23.98799,-23.05088,0.03790176,0.024665518
t_2061,23.94307,-23.05088,0.03739697,0.024349412
t_2062,23.98799,-23.00954,0.03785032,0.024793033
t_2063,24.03291,-23.00954,0.037387323,0.025127878
t_2064,23.94307,-23.00954,0.037072036,0.024468118
t_2065,25.02105,-23.29863,0.042877264,0.030617569
t_2066,25.02105,-23.25737,0.047362823,0.03356404
t_2067,25.06597,-23.25737,0.049502872,0.03467867
t_2068,24.97614,-23.25737,0.046812613,0.03228015
t_2069,24.97614,-23.21609,0.050413743,0.03531988
t_207,23.80833,-24.44864,0.018055001,0.010316917
t_2070,25.06597,-23.21609,0.05315069,0.038280953
t_2071,25.02105,-23.21609,0.051643983,0.036897518
t_2072,25.06597,-23.17481,0.05915216,0.04238923
t_2073,25.02105,-23.17481,0.055147048,0.040660806
t_2074,24.97614,-23.17481,0.05541083,0.03871247
t_2075,25.1558,-23.25737,0.05010904,0.036202233
t_2076,25.11088,-23.25737,0.049244266,0.035572983
t_2077,25.20072,-23.21609,0.056106586,0.04061031
t_2078,25.1558,-23.21609,0.05660313,0.040193226
t_2079,25.11088,-23.21609,0.05447212,0.03940041
t_208,23.85324,-24.44864,0.018214054,0.010504741
t_2080,25.1558,-23.17481,0.06124597,0.044810012
t_2081,25.20072,-23.17481,0.06333527,0.04534367
t_2082,25.11088,-23.17481,0.059924513,0.04380184
t_2083,25.11088,-23.13351,0.06599335,0.048860196
t_2084,25.1558,-23.13351,0.06787846,0.050165195
t_2085,24.79647,-23.21609,0.040802438,0.029574366
t_2086,24.88631,-23.21609,0.043440532,0.031844642
t_2087,24.93122,-23.21609,0.04707356,0.033615064
t_2088,24.84139,-23.17481,0.045396037,0.032540057
t_2089,24.88631,-23.17481,0.048334945,0.034517597
t_209,23.76341,-24.44864,0.017900359,0.010133997
t_2090,24.93122,-23.17481,0.050511215,0.03663347
t_2091,24.79647,-23.17481,0.042379275,0.030722015
t_2092,24.79647,-23.13351,0.043902926,0.033250332
t_2093,24.84139,-23.13351,0.047957204,0.035290867
t_2094,24.88631,-23.13351,0.05210159,0.037514497
t_2095,24.97614,-23.13351,0.059271973,0.04247814
t_2096,25.06597,-23.13351,0.063479386,0.047064718
t_2097,25.02105,-23.13351,0.06250156,0.044893287
t_2098,24.97614,-23.0922,0.06382459,0.046615478
t_2099,25.06597,-23.0922,0.07214037,0.052351568
t_21,21.02355,-26.27493,0.0041220854,0.0022467696
t_210,23.89816,-24.44864,0.018377164,0.010697423
t_2100,25.02105,-23.0922,0.06841332,0.04961396
t_2101,25.02105,-23.05088,0.0733606,0.05481234
t_2102,24.97614,-23.05088,0.06938169,0.051168293
t_2103,25.06597,-23.05088,0.07785437,0.05836002
t_2104,25.02105,-23.00954,0.08047741,0.060612366
t_2105,24.93122,-23.13351,0.055618275,0.039940026
t_2106,24.93122,-23.0922,0.061276466,0.04362804
t_2107,24.88631,-23.0922,0.05606734,0.040891763
t_2108,24.79647,-23.0922,0.051706452,0.036090188
t_2109,24.84139,-23.0922,0.05212027,0.038386103
t_211,23.89816,-24.40774,0.019076044,0.010967829
t_2110,24.88631,-23.05088,0.061787233,0.044703767
t_2111,24.84139,-23.05088,0.056751147,0.041876234
t_2112,24.93122,-23.05088,0.064638235,0.047792815
t_2113,24.79647,-23.05088,0.055569213,0.039287873
t_2114,24.79647,-23.00954,0.06006097,0.04289648
t_2115,25.20072,-23.13351,0.071942374,0.050940745
t_2116,25.11088,-23.0922,0.07295737,0.054689012
t_2117,25.1558,-23.0922,0.07592939,0.056515
t_2118,25.20072,-23.0922,0.077060245,0.05768693
t_2119,25.11088,-23.05088,0.08100844,0.061546583
t_212,23.80833,-24.40774,0.018809948,0.0105722025
t_2120,25.20072,-23.05088,0.08616151,0.065914586
t_2121,25.1558,-23.05088,0.08285425,0.06414051
t_2122,25.11088,-23.00954,0.08962,0.069650486
t_2123,25.1558,-23.00954,0.094308294,0.0733735
t_2124,25.20072,-23.00954,0.09644978,0.07607929
t_2125,24.84139,-23.00954,0.06372521,0.04581815
t_2126,24.93122,-23.00954,0.07078153,0.052495245
t_2127,24.88631,-23.00954,0.06666071,0.04901026
t_2128,24.93122,-22.96819,0.07861163,0.05785581
t_2129,24.88631,-22.96819,0.07350521,0.053870346
t_213,23.76341,-24.40774,0.01864833,0.010382291
t_2130,24.79647,-22.96819,0.06622866,0.046972644
t_2131,24.84139,-22.96819,0.06874938,0.050270684
t_2132,24.88631,-22.92683,0.07861274,0.059463404
t_2133,24.93122,-22.92683,0.08393984,0.064150415
t_2134,24.84139,-22.92683,0.07447006,0.0553029
t_2135,24.97614,-23.00954,0.0770416,0.05632232
t_2136,25.06597,-23.00954,0.08279489,0.06527316
t_2137,25.06597,-22.96819,0.092989534,0.07317414
t_2138,25.02105,-22.96819,0.08668616,0.06740732
t_2139,24.97614,-22.96819,0.08163906,0.06233897
t_214,23.85324,-24.40774,0.01897635,0.010767296
t_2140,25.02105,-22.92683,0.09561821,0.075518586
t_2141,25.06597,-22.92683,0.102252565,0.08247197
t_2142,24.97614,-22.92683,0.09082745,0.06946279
t_2143,25.02105,-22.88546,0.108166955,0.08532424
t_2144,24.97614,-22.88546,0.09915814,0.077995114
t_2145,25.1558,-22.96819,0.106408305,0.0846246
t_2146,25.11088,-22.96819,0.101187974,0.07922313
t_2147,25.20072,-22.96819,0.10837134,0.08880002
t_2148,25.11088,-22.92683,0.11003168,0.09047031
t_2149,25.1558,-22.92683,0.11624249,0.09838519
t_215,23.89816,-24.36683,0.020040683,0.011248631
t_2150,25.20072,-22.92683,0.12035484,0.10492195
t_2151,25.11088,-22.88546,0.12016775,0.103775516
t_2152,25.1558,-22.88546,0.12768136,0.11511601
t_2153,25.20072,-22.88546,0.13519816,0.12487438
t_2154,25.11088,-22.84407,0.13129105,0.12024246
t_2155,24.79647,-22.92683,0.07083684,0.051521987
t_2156,24.79647,-22.88546,0.075771764,0.0563835
t_2157,24.84139,-22.88546,0.07922089,0.061131958
t_2158,24.88631,-22.88546,0.08744045,0.06605493
t_2159,24.93122,-22.88546,0.09251991,0.07162614
t_216,21.56254,-25.62875,0.0058565065,0.003073564
t_2160,24.79647,-22.84407,0.08079216,0.061591737
t_2161,24.84139,-22.84407,0.08891929,0.06767659
t_2162,24.93122,-22.84407,0.10365716,0.080613464
t_2163,24.88631,-22.84407,0.09570973,0.07391024
t_2164,24.93122,-22.80267,0.11145047,0.09156376
t_2165,24.75156,-23.25737,0.040006183,0.028805047
t_2166,24.70664,-23.25737,0.042543966,0.028496478
t_2167,24.66173,-23.25737,0.042220227,0.028197002
t_2168,24.70664,-23.21609,0.03947763,0.028920952
t_2169,24.75156,-23.21609,0.04207566,0.02924265
t_217,21.7422,-25.62875,0.00590421,0.0032308863
t_2170,24.66173,-23.21609,0.041771043,0.028608954
t_2171,24.66173,-23.17481,0.041816875,0.02903822
t_2172,24.70664,-23.17481,0.04196834,0.029363569
t_2173,24.75156,-23.17481,0.040107682,0.02969924
t_2174,24.70664,-23.13351,0.04169097,0.029825738
t_2175,24.48206,-23.13351,0.04118432,0.0280863
t_2176,24.43715,-23.13351,0.040219747,0.027726583
t_2177,24.39223,-23.13351,0.041600958,0.02736811
t_2178,24.34732,-23.13351,0.04043967,0.027012764
t_2179,24.43715,-23.0922,0.04084426,0.02803784
t_218,21.38288,-25.62875,0.005451725,0.0029233128
t_2180,24.39223,-23.0922,0.04033404,0.027655115
t_2181,24.48206,-23.0922,0.043371584,0.028423956
t_2182,24.34732,-23.0922,0.045933098,0.027277593
t_2183,24.48206,-23.05088,0.040735774,0.028754888
t_2184,24.34732,-23.05088,0.040576085,0.027533084
t_2185,24.66173,-23.13351,0.041862022,0.029486183
t_2186,24.5719,-23.13351,0.041865222,0.028800486
t_2187,24.61681,-23.13351,0.042031743,0.02914866
t_2188,24.52698,-23.13351,0.04410274,0.028445212
t_2189,24.66173,-23.0922,0.04512239,0.030248864
t_219,21.02355,-25.62875,0.004992709,0.0026439987
t_2190,24.5719,-23.0922,0.043585487,0.029197393
t_2191,24.61681,-23.0922,0.042728465,0.029578133
t_2192,24.52698,-23.0922,0.04187056,0.028811444
t_2193,24.5719,-23.05088,0.043772615,0.029591426
t_2194,24.52698,-23.05088,0.041241806,0.029172614
t_2195,24.75156,-23.13351,0.04550135,0.03137564
t_2196,24.70664,-23.0922,0.0448828,0.032050077
t_2197,24.75156,-23.0922,0.05111129,0.03398456
t_2198,24.70664,-23.05088,0.049776148,0.034734588
t_2199,24.75156,-23.05088,0.052879356,0.03691727
t_22,21.7422,-26.11372,0.005631282,0.0027933717
t_220,20.66422,-25.62875,0.003648825,0.0023921188
t_2200,24.70664,-23.00954,0.055661686,0.037653424
t_2201,24.75156,-23.00954,0.059615638,0.040222537
t_2202,24.70664,-22.96819,0.06349954,0.040768173
t_2203,24.75156,-22.96819,0.06206211,0.04386216
t_2204,24.70664,-22.92683,0.060896814,0.04403076
t_2205,24.43715,-23.05088,0.041963127,0.028341161
t_2206,24.39223,-23.05088,0.04063458,0.027933335
t_2207,24.43715,-23.00954,0.041621253,0.02863336
t_2208,24.48206,-23.00954,0.046160072,0.029075583
t_2209,24.34732,-23.00954,0.04055225,0.027776692
t_221,20.84389,-25.62875,0.004646387,0.0025147249
t_2210,24.39223,-23.00954,0.041889988,0.028199913
t_2211,24.48206,-22.96819,0.042638216,0.029381786
t_2212,24.34732,-22.96819,0.04067205,0.028005512
t_2213,24.39223,-22.96819,0.045626737,0.028451536
t_2214,24.43715,-22.96819,0.04175611,0.028910672
t_2215,24.66173,-23.05088,0.04583949,0.03260883
t_2216,24.61681,-23.05088,0.04428113,0.030533992
t_2217,24.5719,-23.00954,0.04372758,0.03039111
t_2218,24.52698,-23.00954,0.04204161,0.029524889
t_2219,24.66173,-23.00954,0.04956072,0.035126023
t_222,21.38288,-25.46666,0.0057098954,0.0030528815
t_2220,24.61681,-23.00954,0.04876776,0.032693423
t_2221,24.61681,-22.96819,0.048912697,0.034931794
t_2222,24.52698,-22.96819,0.043434802,0.029863507
t_2223,24.5719,-22.96819,0.04608368,0.032280624
t_2224,24.66173,-22.96819,0.054513197,0.037772316
t_2225,24.34732,-22.92683,0.04308564,0.028216518
t_2226,24.48206,-22.92683,0.042105913,0.029668776
t_2227,24.43715,-22.92683,0.04253834,0.029169016
t_2228,24.39223,-22.92683,0.04197186,0.028684687
t_2229,24.43715,-22.88546,0.04166418,0.029404018
t_223,20.66422,-25.46666,0.0037210532,0.0024789001
t_2230,24.48206,-22.88546,0.04462513,0.030160464
t_2231,24.39223,-22.88546,0.0447095,0.028895667
t_2232,24.34732,-22.88546,0.0411891,0.02840658
t_2233,24.43715,-22.84407,0.041438915,0.029611204
t_2234,24.48206,-22.84407,0.043686237,0.03131424
t_2235,24.66173,-22.92683,0.06336847,0.04050014
t_2236,24.52698,-22.92683,0.046853244,0.031409588
t_2237,24.5719,-22.92683,0.049556516,0.034173697
t_2238,24.61681,-22.92683,0.05226811,0.037205067
t_2239,24.61681,-22.88546,0.058031365,0.03945134
t_224,20.84389,-25.46666,0.0051423456,0.0026105496
t_2240,24.66173,-22.88546,0.06746685,0.043237153
t_2241,24.52698,-22.88546,0.04832801,0.032928802
t_2242,24.5719,-22.88546,0.055769976,0.036018703
t_2243,24.5719,-22.84407,0.055357352,0.037752237
t_2244,24.66173,-22.84407,0.064292036,0.045883838
t_2245,24.3024,-22.92683,0.039938506,0.027764376
t_2246,24.25748,-22.92683,0.040156394,0.027328135
t_2247,24.3024,-22.88546,0.040635962,0.02793618
t_2248,24.25748,-22.88546,0.040861692,0.027483962
t_2249,24.3024,-22.84407,0.04134334,0.028085694
t_225,21.02355,-25.46666,0.0052894726,0.002749893
t_2250,24.25748,-22.84407,0.041907247,0.027619122
t_2251,24.3024,-22.80267,0.04031698,0.028210407
t_2252,24.34732,-22.80267,0.04265277,0.02871157
t_2253,24.25748,-22.80267,0.03918955,0.027731527
t_2254,24.34732,-22.76126,0.040613614,0.028820759
t_2255,24.75156,-22.92683,0.06551438,0.047739506
t_2256,24.70664,-22.88546,0.06829345,0.047359724
t_2257,24.75156,-22.88546,0.074688695,0.051767725
t_2258,24.70664,-22.84407,0.07048706,0.05063497
t_2259,24.75156,-22.84407,0.073623575,0.05587518
t_226,22.64052,-25.46666,0.008702512,0.0043743798
t_2260,24.75156,-22.80267,0.07874723,0.060035262
t_2261,24.70664,-22.80267,0.072131366,0.053800315
t_2262,24.70664,-22.76126,0.07572004,0.056779023
t_2263,24.75156,-22.76126,0.08669839,0.06408385
t_2264,24.70664,-22.71984,0.081881054,0.059413612
t_2265,24.25748,-23.13351,0.041131843,0.026316028
t_2266,24.3024,-23.13351,0.039776105,0.026661713
t_2267,24.25748,-23.0922,0.042982835,0.026542222
t_2268,24.3024,-23.0922,0.039918657,0.026906315
t_2269,24.3024,-23.05088,0.040985744,0.027141262
t_227,22.10153,-25.46666,0.0070720096,0.003760479
t_2270,24.25748,-23.05088,0.039239075,0.026758619
t_2271,24.3024,-23.00954,0.041273326,0.02736429
t_2272,24.25748,-23.00954,0.03863748,0.026963219
t_2273,24.25748,-22.96819,0.03960958,0.027153805
t_2274,24.3024,-22.96819,0.041069046,0.027572861
t_2275,24.21257,-23.00954,0.039875053,0.026573721
t_2276,24.12274,-23.00954,0.041141424,0.025828809
t_2277,24.16765,-23.00954,0.03934564,0.026195586
t_2278,24.07782,-23.00954,0.038884826,0.025472963
t_2279,24.12274,-22.96819,0.04091263,0.025976416
t_228,22.28119,-25.46666,0.007630733,0.0039580707
t_2280,24.21257,-22.96819,0.038377378,0.02674831
t_2281,24.16765,-22.96819,0.04067391,0.026355918
t_2282,24.07782,-22.96819,0.038974162,0.02560918
t_2283,24.12274,-22.92683,0.039742935,0.0261102
t_2284,24.21257,-22.92683,0.037916627,0.026907468
t_2285,24.03291,-22.96819,0.04192112,0.025253879
t_2286,23.98799,-22.96819,0.03793098,0.024909846
t_2287,23.94307,-22.96819,0.037838705,0.02457665
t_2288,23.94307,-22.92683,0.03776719,0.024674177
t_2289,23.98799,-22.92683,0.038430575,0.025015011
t_229,21.92186,-25.46666,0.006651999,0.0035708689
t_2290,24.03291,-22.92683,0.04002556,0.025367545
t_2291,24.03291,-22.88546,0.03816264,0.025467834
t_2292,23.98799,-22.88546,0.039231714,0.025107626
t_2293,23.94307,-22.88546,0.038109828,0.024759918
t_2294,23.94307,-22.84407,0.037877884,0.024833167
t_2295,24.07782,-22.92683,0.0410763,0.025732335
t_2296,24.16765,-22.92683,0.039089177,0.026501635
t_2297,24.07782,-22.88546,0.040502388,0.025841221
t_2298,24.21257,-22.88546,0.03812968,0.027049275
t_2299,24.16765,-22.88546,0.039459053,0.026631095
t_23,21.02355,-26.11372,0.004311805,0.0023415973
t_230,22.64052,-25.30434,0.010471301,0.0046546026
t_2300,24.12274,-22.88546,0.039217997,0.026228756
t_2301,24.12274,-22.84407,0.038699314,0.026330778
t_2302,24.21257,-22.84407,0.037262775,0.027171914
t_2303,24.16765,-22.84407,0.03922972,0.026742764
t_2304,24.07782,-22.84407,0.040091824,0.025934728
t_2305,24.03291,-22.84407,0.039085217,0.025553795
t_2306,23.98799,-22.84407,0.038547616,0.02518687
t_2307,24.03291,-22.80267,0.037570927,0.02562453
t_2308,23.98799,-22.80267,0.039180666,0.025251977
t_2309,23.94307,-22.80267,0.039383594,0.024893261
t_231,22.10153,-25.30434,0.007825125,0.0039646314
t_2310,23.94307,-22.76126,0.038668655,0.024939666
t_2311,24.03291,-22.76126,0.039166935,0.025679303
t_2312,23.98799,-22.76126,0.03982437,0.025302323
t_2313,23.98799,-22.71984,0.04096667,0.025337413
t_2314,24.03291,-22.71984,0.04123042,0.025717532
t_2315,24.07782,-22.80267,0.038648736,0.026011806
t_2316,24.12274,-22.80267,0.0388928,0.026415033
t_2317,24.16765,-22.80267,0.038565826,0.026835175
t_2318,24.21257,-22.80267,0.03866558,0.027273638
t_2319,24.12274,-22.76126,0.040124137,0.02648048
t_232,21.92186,-25.30434,0.0069564036,0.0037542905
t_2320,24.07782,-22.76126,0.03770891,0.026071578
t_2321,24.21257,-22.76126,0.03829123,0.027352953
t_2322,24.16765,-22.76126,0.03932342,0.026907085
t_2323,24.16765,-22.71984,0.038079254,0.026957488
t_2324,24.07782,-22.71984,0.040362038,0.026113354
t_2325,24.21257,-22.71984,0.039748758,0.027408643
t_2326,24.12274,-22.71984,0.041263066,0.026526283
t_2327,24.07782,-22.6784,0.041015755,0.026136652
t_2328,24.12274,-22.6784,0.03798903,0.026551863
t_2329,24.21257,-22.6784,0.038474124,0.02743983
t_233,22.82018,-25.30434,0.009542653,0.0049012545
t_2330,24.16765,-22.6784,0.038231384,0.026985677
t_2331,24.12274,-22.63695,0.036549367,0.026556896
t_2332,24.21257,-22.63695,0.039620265,0.027446019
