# 19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,LinLee2008SSlab,ZhaoEtAl2016SSlab
t_151,23.291139999999984,43.24301,0.011988088,0.0059435563,0.008693893,0.014101915
t_1510,25.27592999999999,50.15383,0.008798559,0.0029775011,0.0056265867,0.007827461
t_1511,25.469420000000014,50.2548,0.0077171572,0.0024958537,0.005856292,0.007485937
t_1517,25.626480000000015,50.13049,0.008391177,0.0028269372,0.006180369,0.008196122
t_1518,25.820300000000003,50.23118,0.00825021,0.0026407866,0.005990085,0.0077997264
t_1519,26.01454000000001,50.3316,0.0064336187,0.0024584024,0.005799105,0.005871066
t_152,23.796989999999994,43.33024,0.014320793,0.008110954,0.010053222,0.017720222
t_153,23.469449999999995,43.35195,0.013907361,0.007012945,0.009408425,0.015922425
t_154,23.64813000000001,43.46064,0.018501462,0.009316483,0.009566322,0.016504861
t_155,23.320150000000012,43.48209,0.015221418,0.007109942,0.0095088435,0.01608394
t_156,23.498899999999992,43.59082,0.01868248,0.009453487,0.009678016,0.016683292
t_157,23.678020000000004,43.6993,0.01964581,0.011246112,0.01055666,0.020714244
t_158,23.349289999999996,43.72076,0.01762877,0.009506471,0.009748078,0.01829886
t_159,24.63123999999999,43.39301,0.020393798,0.012523607,0.01233853,0.024427544
t_16,24.94220999999999,42.03791,0.012196138,0.004598542,0.006640206,0.009836586
t_160,24.81119000000001,43.50061,0.022894932,0.01492796,0.013478337,0.027833577
t_161,24.483329999999995,43.52399,0.024572039,0.014776824,0.011936264,0.023213265
t_1614,27.742099999999994,42.17404,0.010394328,0.0055045187,0.00791972,0.013330866
t_1615,27.419039999999995,42.20255,0.012017413,0.0058569326,0.008166828,0.013950967
t_1616,26.91570999999999,42.12409,0.011326408,0.0055695227,0.008012004,0.01344599
t_1617,27.09581,42.23051,0.012356961,0.0061434275,0.008370794,0.01444809
t_1618,26.77242000000001,42.25792,0.012616397,0.006346855,0.008523546,0.014797501
t_1619,26.95259999999999,42.36438,0.013322713,0.007039176,0.008932701,0.015966158
t_162,24.66336000000001,43.63162,0.025805416,0.017690828,0.013088987,0.028991012
t_1620,27.884050000000002,42.03941,0.009511966,0.004760803,0.007408831,0.011987461
t_1621,27.59978000000001,42.30844,0.013291235,0.007147009,0.007933424,0.014836697
t_1622,27.276279999999986,42.33668,0.012281992,0.0067479215,0.008731902,0.015478218
t_1623,27.457099999999997,42.44261,0.014775352,0.008276368,0.008509892,0.016524695
t_1624,27.314060000000012,42.57656,0.016316444,0.009589446,0.0091420375,0.018416405
t_1625,27.495329999999996,42.68229,0.016216965,0.009343449,0.010173167,0.019667633
t_1626,27.67697000000001,42.78777,0.015771747,0.010150699,0.010572618,0.020908762
t_1627,27.35202000000001,42.81605,0.016041387,0.0108958585,0.010977076,0.022033233
t_1628,27.13315,42.47059,0.01624926,0.00872357,0.008750787,0.015724977
t_1629,26.80904000000001,42.49803,0.016032733,0.009043186,0.008932264,0.017637791
t_163,24.843760000000003,43.73901,0.03387641,0.021271437,0.014402992,0.030457431
t_1630,26.98966999999999,42.60428,0.01532819,0.008956068,0.0100166565,0.019062785
t_1631,27.170659999999998,42.71029,0.015915247,0.009905617,0.010497878,0.020534588
t_1632,26.845820000000003,42.73774,0.020719351,0.011568437,0.010067335,0.019363362
t_1633,27.026900000000012,42.84379,0.01729761,0.011480462,0.011302994,0.022902422
t_1634,26.701609999999988,42.87097,0.016756352,0.011856623,0.011532398,0.023456063
t_1635,27.208339999999993,42.94959,0.017651174,0.012714402,0.01186414,0.024703149
t_1636,26.882769999999994,42.97705,0.018090367,0.0132995425,0.0121831,0.025542356
t_1637,27.064300000000003,43.08289,0.020898787,0.014840348,0.012842204,0.027711852
t_164,24.51516000000001,43.7624,0.030083103,0.018480206,0.013472653,0.027417831
t_165,24.695629999999994,43.86983,0.034384124,0.02231312,0.014872556,0.03156804
t_166,24.876470000000012,43.977,0.033311386,0.027084803,0.016484905,0.03989206
t_167,24.547120000000007,44.00041,0.03445044,0.023106586,0.01526055,0.032406166
t_1678,33.19122999999999,45.36979,0.0083503565,0.0029781088,0.0052657514,0.0071670427
t_168,24.728039999999993,44.10761,0.040657464,0.028149867,0.01696693,0.037593976
t_1681,33.051649999999995,45.50494,0.008729553,0.003299089,0.005498501,0.008434151
t_169,23.82718,43.56909,0.01867342,0.009868175,0.011121824,0.020477228
t_1693,32.85981000000001,45.40654,0.0075069587,0.0032783689,0.0061675524,0.009129956
t_1694,32.71974,45.54142,0.0074728397,0.0036387003,0.0064509134,0.009851096
t_1695,33.24387999999999,45.60309,0.008866083,0.0029551915,0.005247791,0.0071268724
t_170,24.33506,43.65473,0.02265973,0.013708656,0.013057653,0.026123911
t_171,24.006609999999995,43.67729,0.020411061,0.011776129,0.012154024,0.023337949
t_172,24.186409999999995,43.78524,0.025026863,0.015838454,0.012511168,0.026698953
t_173,23.85750999999999,43.80753,0.026539473,0.013435588,0.011557657,0.021631062
t_174,24.36658,43.89295,0.030193834,0.019079033,0.013788086,0.028078336
t_1741,32.87538000000001,46.23937,0.010636534,0.0037582687,0.005818118,0.008490278
t_1742,33.34989999999999,46.06834,0.0060346145,0.0025097304,0.00550879,0.007516187
t_1744,33.209569999999985,46.20284,0.008606956,0.0030591732,0.0053275377,0.0073084827
t_1747,33.06885,46.3371,0.009886797,0.003312076,0.005511967,0.007743514
t_1749,33.26268999999999,46.43456,0.0093385335,0.0029196583,0.0052265376,0.0070644235
t_175,24.037379999999985,43.91552,0.026414406,0.01612652,0.012703942,0.0247714
t_176,24.21762000000001,44.02326,0.032104094,0.019455932,0.014023515,0.028491605
t_1762,32.540959999999984,46.27535,0.012002718,0.0046354528,0.0063782074,0.009894171
t_1763,32.734170000000006,46.37336,0.010923484,0.00406852,0.006024376,0.008995741
t_1764,32.39923999999999,46.40906,0.010951295,0.005016956,0.0066095167,0.011450272
t_1765,32.92775,46.4711,0.010062507,0.003572507,0.005695929,0.008182393
t_1766,32.59255999999999,46.5071,0.010706735,0.0043862932,0.00622932,0.009503079
t_1767,32.78627,46.60487,0.010038963,0.0038377338,0.0058779353,0.008620755
t_1768,32.45058,46.64059,0.009357101,0.0041956212,0.006880545,0.0109300455
t_1769,32.98035999999999,46.70238,0.008847224,0.0033605094,0.0055529987,0.008548203
t_177,23.88798,44.04556,0.025132649,0.01623155,0.012823896,0.027190372
t_1770,32.64440999999999,46.73838,0.0100993,0.004104461,0.0060563325,0.009053629
t_1771,32.30821,46.77383,0.012394419,0.005027672,0.0066273096,0.010498936
t_178,24.398239999999987,44.13075,0.036386177,0.023606027,0.015551045,0.032930396
t_1782,33.12172000000001,46.56859,0.008929686,0.0031386197,0.0053909407,0.0074461363
t_1784,33.316069999999996,46.66582,0.008718943,0.0027591123,0.005107629,0.006779693
t_1786,33.17484000000002,46.79962,0.00625102,0.002624875,0.005624348,0.007765505
t_179,25.732820000000004,41.85541,0.010263223,0.004508734,0.006526066,0.010591033
t_1792,32.838629999999995,46.83591,0.008816764,0.0035825397,0.0057112444,0.00895599
t_1793,32.50216,46.87165,0.0110103125,0.004368831,0.006229304,0.009475455
t_1794,33.03322,46.93318,0.00797862,0.0031305163,0.0053930734,0.008118192
t_1795,32.696500000000015,46.9692,0.0107817715,0.0038015922,0.005864147,0.008561502
t_1796,32.35953000000001,47.00466,0.012038457,0.00462645,0.006394879,0.009880137
t_1797,32.891220000000004,47.06649,0.0069604805,0.0029523382,0.005919072,0.008459247
t_1798,32.55399,47.10223,0.010861941,0.004014106,0.006010019,0.0089078415
t_1799,32.74884,47.19954,0.010142379,0.0034884987,0.0056576054,0.008041776
t_180,25.911290000000008,41.96312,0.01110817,0.005088922,0.006882967,0.011570072
t_1800,32.41109,47.23502,0.0114479605,0.004216271,0.0061471285,0.009232874
t_1801,32.94407000000001,47.29659,0.006808784,0.0027063233,0.005711859,0.007940104
t_181,25.588419999999985,41.9886,0.010590581,0.0044441624,0.0073179267,0.011399326
t_1813,33.086330000000004,47.16351,0.008226247,0.002890398,0.0052199396,0.0070128473
t_182,26.090120000000013,42.07059,0.010784036,0.0051116277,0.00776167,0.01262742
t_1822,32.606060000000014,47.33235,0.01044764,0.0036552623,0.0057784854,0.008320062
t_1823,32.80142000000001,47.42941,0.008098222,0.0031746319,0.0054412917,0.008201306
t_1824,32.46289999999999,47.4649,0.010603294,0.0038097077,0.0058898046,0.00857482
t_1825,32.99716999999998,47.52621,0.007098048,0.002461612,0.005496279,0.0074110995
t_1826,32.658379999999994,47.56199,0.009609832,0.0033021555,0.0055395747,0.007726619
t_1827,32.31934000000001,47.5972,0.0064147166,0.002272262,0.006410947,0.007623737
t_1828,32.85425000000001,47.6588,0.006694371,0.0025558504,0.0055892095,0.0076164072
t_1829,32.51495,47.69431,0.00970224,0.0034166772,0.0056279893,0.007920846
t_183,25.76696000000001,42.09634,0.012355524,0.005655293,0.0072364123,0.01249822
t_1830,32.710939999999994,47.79114,0.009230353,0.0029624722,0.0052975775,0.007139643
t_1831,32.37111999999999,47.82637,0.0073715793,0.0031335352,0.006107509,0.008834289
t_1832,28.488670000000013,43.68328,0.027757414,0.022917408,0.014000179,0.035182945
t_1833,28.529719999999998,43.92069,0.033981673,0.028578952,0.01570856,0.038025424
t_1834,28.570960000000014,44.15768,0.04040202,0.03543361,0.017608862,0.044743996
t_1835,27.533739999999995,42.92157,0.01587349,0.011909228,0.011446595,0.023533149
t_1836,27.715820000000008,43.02684,0.017756617,0.012922312,0.011897422,0.025002362
t_1837,27.390150000000006,43.05514,0.020688012,0.013991273,0.012418283,0.02652326
t_1838,27.57231999999999,43.16045,0.020835845,0.015282156,0.012954575,0.028324
t_1839,27.754860000000008,43.26551,0.018839695,0.016549405,0.013460422,0.023836523
t_184,25.945870000000014,42.20385,0.012391829,0.005709798,0.00818251,0.013693263
t_1840,27.428449999999998,43.29383,0.025690839,0.020317778,0.0132764485,0.03214872
t_1841,27.611080000000015,43.39893,0.02470318,0.019751217,0.014750036,0.034308773
t_1842,27.284220000000005,43.42698,0.026950322,0.02149284,0.015470461,0.036554754
t_1843,27.794070000000005,43.50378,0.027646344,0.021323243,0.0153111,0.036337882
t_1844,27.46692999999999,43.53211,0.030774744,0.026520915,0.015237813,0.039264787
t_1845,26.738280000000003,43.1101,0.01849863,0.015391619,0.013142957,0.022581266
t_1846,27.246199999999988,43.18848,0.022376798,0.016455052,0.013498935,0.0299296
t_1847,26.919899999999984,43.21597,0.023176959,0.017318072,0.013919059,0.031094126
t_1848,27.10186999999999,43.3216,0.027831998,0.021729022,0.013806758,0.03380611
t_1849,26.775120000000015,43.34882,0.024427675,0.020191336,0.015101251,0.034880396
t_185,25.622270000000015,42.22934,0.013686242,0.0062649194,0.007603099,0.012332398
t_1850,26.957189999999997,43.45448,0.028176429,0.022793746,0.016033227,0.03820591
t_1851,27.139620000000008,43.5599,0.031060778,0.025541298,0.016962655,0.041627042
t_1852,26.812129999999996,43.58713,0.03366329,0.030079687,0.016469058,0.043177593
t_1853,26.994650000000007,43.69258,0.03774786,0.034073565,0.017538378,0.047451843
t_1854,27.17752999999999,43.79778,0.04074677,0.038244635,0.018591097,0.047417052
t_1855,27.898269999999997,43.13187,0.019453406,0.01390645,0.012319606,0.026403604
t_1856,27.937759999999997,43.37033,0.024026154,0.0177482,0.013922237,0.031669527
t_1857,28.12102999999999,43.47489,0.02921159,0.021125073,0.013452106,0.030300407
t_1858,28.304669999999987,43.57921,0.029574465,0.022144554,0.013765999,0.031389132
t_1859,27.97743,43.60838,0.033413924,0.025530173,0.0148532735,0.034927502
t_186,25.801260000000013,42.33689,0.015896216,0.0071349563,0.008067812,0.013565912
t_1860,28.161159999999995,43.71273,0.032392874,0.026892362,0.015239821,0.036321152
t_1861,28.345259999999996,43.81684,0.032042712,0.027931197,0.015529219,0.040828258
t_1862,27.65001000000001,43.637,0.034292016,0.028854214,0.01588934,0.038301457
t_1863,27.322419999999994,43.66506,0.034004126,0.031816497,0.01680853,0.045050345
t_1864,27.833460000000002,43.74163,0.036547456,0.03100344,0.016467344,0.040437594
t_1865,27.505590000000012,43.76998,0.03676232,0.034929402,0.017612986,0.048353545
t_1866,27.689130000000006,43.87465,0.039842628,0.03783963,0.018333623,0.051385935
t_1867,27.36079000000001,43.90273,0.040595885,0.042432487,0.019591572,0.056075595
t_1868,27.544420000000002,44.00744,0.04237642,0.041370045,0.021743052,0.060061503
t_1869,27.72842,44.11189,0.045076337,0.049932137,0.021265265,0.06351935
t_187,25.98060000000001,42.44419,0.017107097,0.008116354,0.008561878,0.014912441
t_1870,27.399339999999995,44.13999,0.05696223,0.05721805,0.023012968,0.0645565
t_1871,27.583429999999993,44.24447,0.05802729,0.0621772,0.023997618,0.06883596
t_1872,26.849310000000003,43.82503,0.0422758,0.040492576,0.01931094,0.054108206
t_1873,27.032280000000014,43.93027,0.043013014,0.046023503,0.020610243,0.059670176
t_1874,26.70358999999999,43.95725,0.04976784,0.048025142,0.021278407,0.056423854
t_1875,27.21562,44.03525,0.047668904,0.051700022,0.02186278,0.06524053
t_1876,26.886650000000003,44.06252,0.04973302,0.055373285,0.022887092,0.068780534
t_1877,27.07007999999999,44.16754,0.06321838,0.0631132,0.02446402,0.06963618
t_1878,26.740649999999988,44.19454,0.06612607,0.06647533,0.025433809,0.07249226
t_1879,27.253890000000013,44.2723,0.06046365,0.07082983,0.025934773,0.07615119
t_188,25.65628000000001,42.4697,0.012388413,0.0070572323,0.009077313,0.01599624
t_1880,26.924170000000004,44.29959,0.072543666,0.07705713,0.027426163,0.081515454
t_1881,27.108059999999995,44.40438,0.07499642,0.0879347,0.02931926,0.0901483
t_1882,28.01728,43.84602,0.036470473,0.03284666,0.016948162,0.042244263
t_1883,28.20147,43.95015,0.035513166,0.034262072,0.017309507,0.047650862
t_1884,27.873040000000003,43.97907,0.04187705,0.040366713,0.01893774,0.049407844
t_1885,28.386030000000005,44.05404,0.039554097,0.035147365,0.017533645,0.04446935
t_1886,28.057320000000004,44.08324,0.0422611,0.04232602,0.019394362,0.0559681
t_1887,28.24197000000001,44.18716,0.044164564,0.043556187,0.01967789,0.052360043
t_1888,27.91279,44.21609,0.04215565,0.046959408,0.023159869,0.06619864
t_1889,28.42698999999999,44.29083,0.042216763,0.043948185,0.019771589,0.05760001
t_189,25.120190000000008,42.14622,0.013706015,0.005268413,0.007054635,0.0108640585
t_1890,28.097530000000006,44.32004,0.04588363,0.048511636,0.023540718,0.06787687
t_1891,28.28264999999999,44.42374,0.04889143,0.05497835,0.02233086,0.06840216
t_1892,27.767889999999994,44.34871,0.052135203,0.058936823,0.026200509,0.07889888
t_1893,27.43807000000001,44.37682,0.07141377,0.07793201,0.027211944,0.0820307
t_1894,27.622620000000012,44.48108,0.07425899,0.083698526,0.028202958,0.086732075
t_1895,27.292329999999993,44.50893,0.079769984,0.09824096,0.030991059,0.09834039
t_1896,27.807549999999992,44.5851,0.0704466,0.087416835,0.028825738,0.08973228
t_1897,27.476969999999994,44.61323,0.083294146,0.10681918,0.03230615,0.105043545
t_1898,27.661990000000003,44.71727,0.0890139,0.11243824,0.033138532,0.10958365
t_1899,27.33095,44.74513,0.09711978,0.13728896,0.037175383,0.12816212
t_190,25.298519999999996,42.25429,0.012589236,0.006036228,0.0075009884,0.013108992
t_1900,27.847379999999987,44.82106,0.0892439,0.114158,0.033400055,0.110902764
t_1901,27.51606000000001,44.8492,0.101374485,0.14597401,0.038302638,0.1345861
t_1902,26.777890000000014,44.4314,0.07907906,0.09382568,0.030762859,0.0948505
t_1903,26.96186,44.53623,0.08464134,0.109213084,0.03320905,0.10689719
t_1904,27.14622,44.64081,0.0886172,0.12431858,0.035412952,0.11843998
t_1905,26.815290000000005,44.66783,0.09936783,0.13510017,0.037610825,0.12653266
t_1906,26.99973,44.77244,0.10949824,0.15730514,0.040525094,0.14298314
t_1907,27.18455,44.8768,0.11369458,0.17713782,0.0429037,0.1571508
t_1908,26.852859999999993,44.90384,0.124218985,0.19449368,0.046298753,0.1716222
t_1909,27.037769999999995,45.00822,0.13296585,0.21905796,0.049508516,0.1925915
t_191,25.47721999999999,42.36212,0.012044445,0.006162967,0.0085296165,0.014481777
t_1910,26.70562000000001,45.03499,0.14034313,0.23123962,0.05254747,0.20323476
t_1911,27.223060000000004,45.11235,0.13943394,0.23585695,0.051624183,0.20731643
t_1912,27.952730000000003,44.45269,0.06558015,0.06864449,0.02522596,0.074320376
t_1913,28.137940000000015,44.55642,0.058690593,0.06942647,0.025377674,0.074976735
t_1914,28.323520000000002,44.6599,0.055104442,0.06837868,0.025197057,0.0809753
t_1915,27.992850000000004,44.68886,0.06825868,0.08856153,0.02902336,0.099090025
t_1916,28.178529999999995,44.79237,0.063640326,0.07750851,0.030401504,0.09768725
t_1917,28.36457999999999,44.89562,0.059597567,0.07386542,0.029709226,0.094072446
t_1918,28.033150000000006,44.9246,0.08976893,0.11167361,0.03306223,0.108996004
t_1919,28.219300000000004,45.02788,0.07777064,0.105605826,0.032164507,0.10410128
t_192,25.15303,42.38679,0.012065552,0.005882803,0.008379654,0.0139961075
t_1920,27.88740999999999,45.05659,0.101264134,0.14466734,0.03818332,0.13362373
t_1921,28.40583000000001,45.13091,0.058567747,0.08823373,0.032511394,0.1081625
t_1922,27.701539999999994,44.95302,0.10354239,0.14862579,0.038653873,0.13653478
t_1923,27.36975000000001,44.9809,0.1177728,0.18879324,0.04444525,0.16683891
t_1924,27.555319999999995,45.08474,0.121520214,0.19230181,0.0449224,0.16977961
t_1925,27.74127999999999,45.18834,0.11812308,0.18689771,0.04426133,0.16525458
t_1926,27.408719999999988,45.21623,0.13900459,0.24091321,0.05227738,0.21181779
t_1927,27.59477000000001,45.31985,0.14044474,0.23297063,0.051345482,0.20436105
t_1928,27.781200000000013,45.42321,0.13257469,0.22026664,0.04900963,0.19363976
t_1929,27.447879999999998,45.45112,0.1579058,0.28459308,0.05930165,0.2522857
t_193,25.33180999999999,42.49466,0.012055807,0.0067737703,0.008940522,0.015521734
t_1930,27.6344,45.55451,0.15166411,0.2698993,0.056106977,0.23832852
t_1931,27.300610000000006,45.58214,0.18005683,0.3355847,0.06762925,0.30414614
t_1932,28.612390000000005,44.39424,0.042692296,0.043466628,0.0196699,0.05711686
t_1933,28.468140000000005,44.52719,0.046123907,0.0483728,0.023523614,0.06772719
t_1934,28.653999999999996,44.63038,0.044153042,0.046701502,0.023128051,0.06591876
t_1935,28.509479999999996,44.76312,0.04916475,0.05849914,0.026143933,0.078444034
t_1936,28.695819999999998,44.86609,0.047333565,0.05523793,0.025334151,0.07503438
t_1937,29.213850000000008,44.93845,0.050979126,0.043612078,0.019547613,0.052567948
t_1938,29.401209999999992,45.04063,0.044915743,0.039906565,0.018552968,0.04897804
t_1939,28.882530000000003,44.96881,0.05316581,0.05814372,0.022931071,0.06536057
t_194,25.007180000000005,42.51908,0.012111971,0.0064020874,0.00874263,0.014891878
t_1940,28.55100999999999,44.99862,0.056003533,0.06952888,0.028644148,0.089727715
t_1941,28.73782,45.10137,0.055163078,0.064595856,0.027293848,0.0847252
t_1942,28.925009999999986,45.20386,0.06254894,0.06585126,0.024326224,0.071964234
t_1943,28.59272999999999,45.23368,0.07586141,0.09080678,0.029108202,0.0924476
t_1944,28.780020000000007,45.3362,0.06549158,0.08125839,0.02721194,0.0847501
t_1945,28.447270000000003,45.36576,0.07143224,0.101732515,0.034681533,0.12104238
t_1946,28.96768,45.43846,0.045374542,0.06357197,0.026701765,0.08367827
t_1947,28.634649999999993,45.4683,0.056919176,0.089367256,0.0321371,0.10925629
t_1948,28.82240999999999,45.57059,0.06719006,0.08634803,0.027948158,0.08887229
t_1949,29.06961000000001,45.07127,0.047212023,0.05349209,0.021779973,0.06697351
t_195,25.510940000000005,42.60229,0.01393173,0.007800015,0.009546465,0.01721765
t_1950,29.58895000000001,45.14256,0.044974845,0.036037456,0.017510105,0.045461174
t_1951,29.257080000000002,45.17348,0.053856958,0.048385546,0.020533849,0.056914344
t_1952,29.444919999999996,45.27544,0.04903092,0.043167964,0.019247048,0.05215876
t_1953,29.112570000000005,45.30609,0.060433242,0.05875351,0.022758037,0.06607256
t_1954,29.300510000000003,45.40808,0.052083317,0.051684294,0.021166407,0.05969487
t_1955,29.48884000000001,45.5098,0.051112883,0.04498758,0.019604731,0.053829905
t_1956,29.155730000000005,45.54047,0.0458856,0.055019073,0.024641767,0.074804224
t_1957,29.344150000000013,45.64222,0.05020384,0.052904688,0.02136824,0.060775474
t_1958,29.532960000000003,45.74372,0.045537487,0.045050267,0.01958577,0.05372766
t_1959,29.633139999999997,45.37713,0.04546663,0.038098395,0.017962825,0.0474233
t_196,25.186029999999988,42.62698,0.0148906475,0.007409408,0.009356905,0.016579162
t_1960,29.677539999999993,45.61127,0.030299524,0.034638934,0.01923453,0.052443165
t_1961,29.86662000000001,45.71248,0.027437964,0.029773505,0.017755717,0.046745624
t_1962,28.4889,45.60016,0.077663764,0.12324598,0.03399334,0.12864222
t_1963,29.010559999999998,45.67263,0.06066663,0.073357016,0.025518471,0.0782553
t_1964,28.67676,45.70248,0.06694465,0.09252102,0.032570433,0.11228715
t_1965,28.865010000000012,45.80454,0.054113664,0.076996684,0.029469062,0.097181246
t_1966,28.530730000000005,45.83412,0.06605461,0.10982565,0.035709687,0.12862597
t_1967,28.719069999999988,45.9362,0.06557828,0.08941196,0.03196501,0.10929938
t_1968,28.90780000000001,46.03803,0.055993035,0.0725527,0.028583186,0.0927622
t_1969,28.572749999999985,46.06763,0.06865225,0.101730295,0.034361795,0.121040285
t_197,25.36524,42.73465,0.013445911,0.008579924,0.010025221,0.018469287
t_1970,28.76158000000001,46.16948,0.055533603,0.081064805,0.03044499,0.10118709
t_1971,28.950790000000012,46.27107,0.048503112,0.06484321,0.027032856,0.08497765
t_1972,29.19908000000001,45.7744,0.049262926,0.055074945,0.024604263,0.074862994
t_1973,29.387990000000002,45.87592,0.04815382,0.051811386,0.02111519,0.059807636
t_1974,29.05363,45.90634,0.046259638,0.06367453,0.026603866,0.083783284
t_1975,29.577280000000002,45.97718,0.03239992,0.038639285,0.020374395,0.045217734
t_1976,29.242639999999994,46.00788,0.04158057,0.05253227,0.024008,0.07217657
t_1977,29.432029999999997,46.10917,0.04123873,0.04334906,0.02168522,0.062252212
t_1978,29.09691000000001,46.1396,0.044267174,0.058903992,0.02558009,0.07886478
t_1979,29.62181000000001,46.2102,0.029293558,0.035836637,0.019622058,0.042690087
t_198,25.039890000000014,42.75908,0.010951161,0.0052043875,0.00977422,0.01398746
t_1980,29.286400000000015,46.24091,0.04018042,0.04795624,0.022939052,0.06727761
t_1981,29.476280000000003,46.34196,0.034459766,0.03919989,0.020627871,0.057634898
t_1982,26.89061000000001,45.13941,0.1473077,0.26459837,0.05683348,0.23338386
t_1983,27.07598999999999,45.24356,0.15788871,0.28784138,0.059714757,0.2554238
t_1984,26.74306999999999,45.27035,0.14195977,0.28177944,0.06709254,0.3020363
t_1985,27.261740000000003,45.34747,0.16147579,0.29482603,0.06060411,0.26224023
t_1986,26.928539999999998,45.37454,0.15537775,0.31167135,0.07098886,0.33691412
t_1987,27.11438000000001,45.47847,0.17892312,0.34611073,0.06940192,0.34788394
t_1988,26.78071,45.50526,0.17365077,0.3478485,0.0789512,0.38190132
t_1989,26.966640000000012,45.60922,0.18538976,0.35864943,0.080465384,0.3960338
t_199,26.448859999999996,42.28479,0.01396891,0.007241769,0.008064921,0.014980791
t_1990,27.152960000000007,45.71292,0.19701274,0.37550268,0.0752713,0.34964973
t_1991,26.818510000000003,45.73973,0.17950186,0.3708608,0.08632164,0.33358297
t_1992,28.073649999999986,45.1599,0.099947356,0.13585445,0.036956012,0.12726031
t_1993,28.26026999999999,45.26296,0.075183436,0.11270151,0.03700291,0.13129842
t_1994,27.927610000000016,45.29168,0.11303074,0.17619714,0.04256983,0.15647969
t_1995,28.114329999999995,45.39476,0.10281626,0.1621098,0.040095717,0.14635797
t_1996,28.30143000000001,45.49759,0.07662586,0.12784572,0.03909454,0.14519762
t_1997,27.968009999999992,45.52633,0.10314132,0.18139322,0.047905512,0.19543418
t_1998,28.155200000000008,45.62918,0.11049489,0.17881818,0.041791875,0.15853426
t_1999,28.34277,45.73178,0.084535465,0.1336342,0.03974394,0.15043974
t_200,26.125139999999988,42.31111,0.016298154,0.0072463863,0.008096171,0.013721049
t_2000,28.008589999999998,45.76053,0.09528695,0.19079651,0.04890288,0.20491385
t_2001,28.196259999999995,45.86315,0.08864694,0.15926568,0.04370007,0.17339803
t_2002,27.82131000000001,45.65765,0.11391907,0.221383,0.05406181,0.23634991
t_2003,27.487220000000008,45.68556,0.16500624,0.31899774,0.06337788,0.28661823
t_2004,27.67421999999999,45.78872,0.14529763,0.28627315,0.057614844,0.27893588
t_2005,27.33966000000001,45.81637,0.17746244,0.35723445,0.06990441,0.3619546
t_2006,27.526749999999993,45.91956,0.1657866,0.31806138,0.062813334,0.28564933
t_2007,27.71422000000001,46.02249,0.121342,0.24405298,0.057778012,0.26036584
t_2008,27.378890000000013,46.05014,0.17054726,0.33192602,0.06631973,0.33058324
t_2009,27.566460000000006,46.1531,0.13323158,0.2541355,0.06045092,0.27127767
t_201,26.628770000000003,42.39153,0.015713172,0.008105929,0.008492155,0.014898362
t_2010,27.754410000000007,46.25579,0.10169516,0.20391311,0.052398503,0.17403221
t_2011,27.41830999999999,46.28346,0.13159953,0.24815185,0.061212767,0.2647836
t_2012,27.00492,45.84346,0.17924543,0.3701442,0.083595306,0.3327608
t_2013,27.19171,45.94693,0.18809992,0.3739756,0.07441086,0.38407633
t_2014,26.85650000000001,45.97375,0.19930762,0.3589139,0.08520477,0.39638436
t_2015,27.043380000000013,46.07725,0.17999263,0.33924899,0.07861293,0.37089473
t_2016,26.707690000000014,46.1038,0.19182108,0.32163385,0.082468666,0.34897184
t_2017,27.230649999999997,46.18048,0.15305987,0.29811025,0.07008444,0.32086176
t_2018,26.894659999999988,46.20732,0.17976743,0.3052184,0.07632557,0.32922575
t_2019,27.08202,46.31058,0.14812157,0.27064747,0.068314366,0.2894927
t_202,26.304759999999987,42.41814,0.016649801,0.008180494,0.008560394,0.0149989715
t_2020,26.74555000000001,46.33714,0.15860374,0.25864118,0.071083024,0.27620414
t_2021,27.269769999999994,46.41358,0.12814051,0.22800153,0.05990449,0.2432919
t_2022,27.86160000000001,45.89163,0.106786065,0.22093621,0.053713534,0.23588322
t_2023,28.384320000000002,45.96552,0.07183855,0.12771584,0.038796987,0.14507958
t_2024,28.049360000000007,45.99428,0.094929814,0.18090193,0.04739749,0.19494095
t_2025,28.23751999999999,46.09667,0.08048065,0.14412083,0.04160748,0.1598479
t_2026,27.902080000000012,46.12516,0.09594566,0.19700646,0.050438475,0.16834764
t_2027,28.426050000000004,46.1988,0.062520936,0.11259561,0.03649451,0.104240865
t_2028,28.090329999999994,46.22757,0.08068265,0.15624925,0.043866105,0.13572982
t_2029,28.278960000000012,46.32973,0.06929642,0.12038219,0.038175352,0.10997198
t_203,26.48474999999999,42.52491,0.015460572,0.008210393,0.009660122,0.01787993
t_2030,27.94274999999999,46.35823,0.09214618,0.16104816,0.04529759,0.17516091
t_2031,28.13148000000001,46.46041,0.07594865,0.123661734,0.039226588,0.14138526
t_2032,27.606359999999995,46.38618,0.103356294,0.19983585,0.052952897,0.17067099
t_2033,27.794790000000006,46.48864,0.08552098,0.15835111,0.04570137,0.13724789
t_2034,27.45791,46.51632,0.10451336,0.1858961,0.052006222,0.19996408
t_2035,27.646439999999984,46.61881,0.082274005,0.14794008,0.045019343,0.12984434
