# 20180906_M6.6_HokkaidoEasternIburi median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SInter,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter,ZhaoEtAl2016SSlab
t_1948,143.80979000000002,43.78079,0.020553634,0.008499592,0.014854917,0.009204133,0.0066384138,0.0041609677,0.008753841,0.012218846,0.02868011,0.018258138,0.019825896
t_1949,143.74773,43.7823,0.022765445,0.009264614,0.016244255,0.009577278,0.0070049614,0.0043907203,0.009897009,0.013272458,0.03178101,0.018878743,0.020663962
t_195,141.37025,41.06795,0.020353613,0.008208772,0.014276384,0.010357601,0.007790985,0.0048834006,0.008433453,0.012692939,0.027760418,0.014761253,0.017790891
t_1950,143.23271,43.29832,0.041093435,0.014486478,0.028861618,0.019567546,0.018880624,0.0118344035,0.017409625,0.026080973,0.051163137,0.026578208,0.03589924
t_1951,143.17111999999997,43.29951,0.043596804,0.015251468,0.030544499,0.0206751,0.020421714,0.01280036,0.018534647,0.027758513,0.053835988,0.028071793,0.038265243
t_1952,143.10951999999997,43.30066,0.04625825,0.016067896,0.03233754,0.021853073,0.022106439,0.013856349,0.019737642,0.02955618,0.056647856,0.02967717,0.04082524
t_1953,143.04791,43.30178,0.049083583,0.016938332,0.03424434,0.023104353,0.023946693,0.015009823,0.021022882,0.031480383,0.05960272,0.031401224,0.043593436
t_1954,143.23436000000004,43.34331,0.03973733,0.014073195,0.02777051,0.018967673,0.01806357,0.011322272,0.016802741,0.025177687,0.04970289,0.025775721,0.034634434
t_1955,143.17272000000003,43.3445,0.042084064,0.014788869,0.029326133,0.020005789,0.019485388,0.01221347,0.017854078,0.02674325,0.05222426,0.02716735,0.036830664
t_1956,143.11107000000004,43.34565,0.04456858,0.015549186,0.0309759,0.021105144,0.021031346,0.013182478,0.018973053,0.028413206,0.05486608,0.02865587,0.039194636
t_1957,143.04943000000003,43.34677,0.043226488,0.015132437,0.03034758,0.014376809,0.0146625005,0.0091904765,0.018013272,0.028614718,0.052389864,0.030245421,0.041735504
t_1958,143.17433,43.38949,0.049383085,0.017316468,0.03375645,0.019327415,0.018552057,0.011628456,0.022478566,0.029286928,0.06291026,0.03589598,0.044622738
t_1959,143.11264,43.39064,0.0428628,0.015026879,0.029640794,0.02035032,0.01996546,0.01251438,0.018204138,0.027265295,0.053055227,0.027632214,0.037567306
t_196,141.31074,41.06813,0.020048024,0.008115831,0.014092373,0.010220251,0.007650741,0.004795496,0.008299048,0.012502446,0.02738008,0.014592883,0.017542187
t_1960,143.54064,43.29189,0.03618594,0.0132529745,0.025522575,0.014959063,0.0129319765,0.008105782,0.01600344,0.021466177,0.04773447,0.02807063,0.033397768
t_1961,143.47906,43.29324,0.038094107,0.013818956,0.02677749,0.015768776,0.013921418,0.008725965,0.016868921,0.022686975,0.0498667,0.029495984,0.03541865
t_1962,143.60413,43.33548,0.031483088,0.011744419,0.022345843,0.013876781,0.011647988,0.0073009757,0.013593695,0.01899439,0.041742887,0.02618328,0.03073942
t_1963,143.54251,43.33687,0.034291603,0.012637626,0.024167666,0.014603733,0.012505523,0.00783848,0.015002905,0.020515561,0.0452871,0.027448744,0.032519583
t_1964,143.48089,43.33822,0.035194874,0.01286121,0.024759475,0.015375541,0.0134378495,0.008422864,0.01528529,0.021308487,0.04602311,0.028802335,0.034433793
t_1965,143.60606,43.38046,0.032020602,0.011977277,0.02259077,0.013543045,0.011261092,0.0070584686,0.014012233,0.019025166,0.042762138,0.025605373,0.02992959
t_1966,143.54439000000002,43.38185,0.033984248,0.012575786,0.023849094,0.014236105,0.012069338,0.007565079,0.014940455,0.020187242,0.045103215,0.026807642,0.031616565
t_1967,143.48273,43.3832,0.030704672,0.011336628,0.021704754,0.014969832,0.012944976,0.00811393,0.012803908,0.019260375,0.039715294,0.020544998,0.026507203
t_1968,143.60798999999997,43.42543,0.032612205,0.01223228,0.022869796,0.013200036,0.010867945,0.0068120435,0.014468439,0.019062048,0.04383215,0.025013395,0.029102126
t_1969,143.54628000000002,43.42683,0.028200712,0.010581184,0.019986665,0.0138590485,0.011627323,0.007288023,0.011708285,0.01765085,0.036852203,0.019128004,0.024343126
t_197,141.25122999999996,41.06828,0.02965637,0.01173582,0.020168172,0.01130051,0.0084149735,0.005274518,0.014007981,0.016104463,0.04175955,0.014348219,0.019941581
t_1970,143.66575,43.33406,0.033840384,0.012667044,0.023867022,0.013191901,0.010858676,0.006806234,0.015198221,0.019528115,0.045566227,0.02499938,0.02908256
t_1971,143.79102,43.37609,0.023321135,0.00910827,0.016933395,0.011686712,0.009188881,0.0057596043,0.009589162,0.014552693,0.03112916,0.016401524,0.020229904
t_1972,143.72937000000002,43.37758,0.028443387,0.01088608,0.020302348,0.012270554,0.009825833,0.0061588464,0.012334282,0.016918585,0.038433068,0.023419274,0.026884712
t_1973,143.66772000000003,43.37904,0.028843569,0.010940281,0.020542795,0.012888572,0.010514937,0.006590778,0.012373838,0.017408086,0.038582616,0.024477594,0.028355042
t_1974,143.79309,43.42106,0.022737842,0.008931818,0.016491972,0.011426059,0.008908983,0.0055841636,0.00933729,0.014185706,0.030431049,0.016078237,0.019746954
t_1975,143.73139000000003,43.42255,0.023990087,0.009310479,0.017291473,0.011985336,0.009512952,0.005962732,0.009878407,0.014974448,0.03192592,0.016772898,0.020785995
t_1976,143.66969,43.42401,0.029480858,0.011212147,0.020876618,0.012576052,0.010164575,0.00637117,0.012839452,0.017492957,0.03974193,0.023941621,0.02760952
t_1977,143.79516,43.46603,0.022139216,0.008750575,0.01604759,0.011158274,0.008624327,0.0054057413,0.009079128,0.013809808,0.02971124,0.015746938,0.019253148
t_1978,143.73342000000002,43.46752,0.021363284,0.008421886,0.015549273,0.007549534,0.0059371134,0.0037213913,0.008563958,0.013768406,0.028263701,0.016409138,0.020241294
t_1979,143.67167,43.46898,0.028487649,0.010904061,0.020161076,0.012256294,0.009810112,0.0061489926,0.01236426,0.016928451,0.038507786,0.02339493,0.026850974
t_198,141.43005,41.11279,0.022482123,0.008899843,0.015611957,0.011025886,0.008484692,0.0053182174,0.009453282,0.0138891945,0.030600045,0.021306915,0.023972176
t_1980,143.35938,43.38582,0.03431477,0.012427523,0.02405251,0.016568687,0.014922656,0.009353543,0.014393275,0.02160453,0.04376629,0.02261232,0.029694188
t_1981,143.29769999999996,43.38707,0.036279995,0.013022782,0.025334116,0.0174383,0.016037514,0.010052337,0.01526338,0.022892304,0.04593697,0.023750512,0.03146311
t_1982,143.23602,43.3883,0.038357113,0.013653324,0.026690966,0.018357158,0.01724489,0.010809123,0.016186869,0.024262307,0.048207164,0.02496369,0.033359263
t_1983,143.42285000000004,43.42951,0.03142622,0.011554454,0.022058632,0.015289596,0.013332928,0.008357098,0.013120651,0.019726671,0.04053194,0.020955829,0.027137795
t_1984,143.36113,43.4308,0.0331759,0.012083066,0.023185039,0.016064541,0.014288891,0.008956298,0.01389063,0.020862017,0.04249755,0.021956915,0.028680127
t_1985,143.2994,43.43206,0.035021506,0.012641457,0.024374872,0.01688146,0.015320495,0.009602909,0.014705781,0.022066696,0.04454957,0.023020575,0.03032754
t_1986,143.23766999999998,43.43328,0.036965806,0.013230803,0.025629994,0.017741704,0.01643287,0.010300147,0.015567852,0.023343636,0.046689175,0.024149906,0.032086145
t_1987,143.42465000000004,43.47449,0.030382905,0.0112395175,0.021281747,0.014827197,0.012773161,0.008006236,0.012662808,0.019052794,0.039349943,0.020362161,0.026227014
t_1988,143.36288000000002,43.47578,0.032028012,0.0117361965,0.022329906,0.0155562,0.013659298,0.008561668,0.013385175,0.020116428,0.041210305,0.021299362,0.027666153
t_1989,143.30111,43.47704,0.033757333,0.012258881,0.023432856,0.016321948,0.014611319,0.009158396,0.014147103,0.02124075,0.04314631,0.022291144,0.029196834
t_199,141.3705,41.11299,0.021537023,0.008568069,0.015012843,0.010888585,0.008340644,0.0052279276,0.00895523,0.013432416,0.029225072,0.0154141225,0.018758241
t_1990,143.48456999999996,43.42818,0.029769085,0.011054297,0.020993387,0.014555019,0.012447431,0.0078020673,0.012393892,0.018657418,0.038650922,0.020013995,0.025694236
t_1991,143.60992,43.47041,0.031265557,0.011806467,0.021920593,0.012849983,0.010471466,0.0065635303,0.01379163,0.018342076,0.042137675,0.024411324,0.028262764
t_1992,143.54817000000003,43.4718,0.027337085,0.010320694,0.019344287,0.013475432,0.011183233,0.007009667,0.011331679,0.01709883,0.035853688,0.018642271,0.02360531
t_1993,143.48640999999998,43.47316,0.0288203,0.010768072,0.020287247,0.014134091,0.011949213,0.007489784,0.011978876,0.018047867,0.037565004,0.019477407,0.024875145
t_1994,143.61185999999998,43.51538,0.025133634,0.009655851,0.017869564,0.012495142,0.010074498,0.0063147102,0.0103738075,0.015697602,0.03327866,0.01740939,0.021742221
t_1995,143.55006000000003,43.51678,0.026464583,0.010057499,0.018707557,0.013087551,0.0107400175,0.0067318585,0.010951874,0.01654275,0.034838863,0.018153016,0.022864286
t_1996,143.48825999999997,43.51814,0.027864346,0.010479729,0.019589495,0.013709672,0.011453723,0.0071792104,0.011561526,0.017435659,0.036463995,0.018938644,0.024055244
t_1997,143.61379999999997,43.56036,0.024331206,0.0094135385,0.017293978,0.012137497,0.009679464,0.0060671023,0.010026061,0.015189877,0.032330655,0.01696254,0.02107049
t_1998,143.55196,43.56175,0.025588496,0.0097931465,0.018079247,0.012697708,0.010300501,0.0064563695,0.010571187,0.015986014,0.033813555,0.017663173,0.022124575
t_1999,143.49010999999996,43.56312,0.026907131,0.010191003,0.018903103,0.013284334,0.010964139,0.0068723387,0.011144433,0.0168246,0.035354372,0.018400993,0.0232396
t_2,141.88445000000002,39.44351,0.0030538677,0.0023748707,0.0033682252,0.0014698253,0.00070237974,0.00044025265,0.0010952418,0.0021422084,0.0044057826,0.0049475706,0.0041061803
t_20,141.64954,39.17474,0.0022928421,0.0020350232,0.0028065322,0.0011695664,0.0005292313,0.00033172296,0.00080500194,0.0016507559,0.0032951718,0.004331601,0.0033505878
t_200,141.31095,41.11317,0.021201322,0.008466239,0.0148102315,0.010738099,0.008183664,0.0051295324,0.008807005,0.013222356,0.02881089,0.015228773,0.018483136
t_2000,143.23933,43.47827,0.03557273,0.012808418,0.024591815,0.017125374,0.015633201,0.009798913,0.014949835,0.022427902,0.045158405,0.023339821,0.030823698
t_2001,143.42645,43.51947,0.029335076,0.010923359,0.020516813,0.014362507,0.012218732,0.007658719,0.0122039495,0.018378347,0.03815501,0.019768305,0.025318889
t_2002,143.36463000000003,43.52077,0.030878529,0.0113891065,0.02149069,0.015046891,0.0130381165,0.008172311,0.012880186,0.019372627,0.0399124,0.020643882,0.026658855
t_2003,143.30282,43.52203,0.032495685,0.011877484,0.022511814,0.015763337,0.013914692,0.008721749,0.013590967,0.020419857,0.0417358,0.0215669,0.028078288
t_2004,143.24099999999999,43.52326,0.034187447,0.012388996,0.023580749,0.016512334,0.014851354,0.00930885,0.014337023,0.021521382,0.04362485,0.022538897,0.029580418
t_2005,143.42825,43.56445,0.028288918,0.010607789,0.019766768,0.013898212,0.01167298,0.007316641,0.011746786,0.01770732,0.03695386,0.019177698,0.024418727
t_2006,143.36639000000002,43.56575,0.029734435,0.011043842,0.020670649,0.014539651,0.012429122,0.0077905916,0.012378721,0.018635122,0.03861138,0.019994363,0.025664225
t_2007,143.30453,43.56701,0.031244408,0.01149956,0.02161525,0.015209036,0.013234828,0.00829561,0.013040797,0.019609071,0.040326506,0.020852203,0.026978604
t_2008,143.24266,43.56824,0.030051554,0.011072361,0.020929813,0.010270018,0.009098545,0.0057029813,0.01226229,0.019524302,0.03823198,0.021751968,0.028363718
t_2009,143.43006000000003,43.60943,0.030816235,0.0115666585,0.021331588,0.013436573,0.011138566,0.006981669,0.013344713,0.0184884,0.041088715,0.025421403,0.02967221
t_201,141.2514,41.11332,0.021449003,0.008586779,0.014989474,0.010575429,0.00801504,0.005023839,0.0089922035,0.013248803,0.029319726,0.020548495,0.022934094
t_2010,143.79723,43.51099,0.02614534,0.010275999,0.018651338,0.010885004,0.008336897,0.005225579,0.011436717,0.015274242,0.035970602,0.02106938,0.0236466
t_2011,143.73545000000001,43.51249,0.022668267,0.008910761,0.01631866,0.011394951,0.008875764,0.0055633415,0.009307268,0.01414198,0.030347565,0.016039709,0.019689467
t_2012,143.67366000000004,43.51395,0.027836531,0.010719258,0.019676328,0.01193129,0.009454032,0.0059258016,0.012088938,0.016497444,0.037772816,0.022841007,0.026084388
t_2013,143.79931,43.55596,0.025510117,0.0100918235,0.01819495,0.010607552,0.008048251,0.0050446554,0.011156395,0.014879116,0.035210907,0.020602476,0.023007842
t_2014,143.73748,43.55746,0.020135252,0.008046339,0.014649586,0.0071624443,0.0055240365,0.003462474,0.008047168,0.012970076,0.026800148,0.015666695,0.019133715
t_2015,143.67564,43.55892,0.02117919,0.008365631,0.015309488,0.007491565,0.0058746473,0.0036822374,0.008486389,0.013648492,0.028045267,0.016297683,0.020074664
t_2016,143.8014,43.60093,0.020286351,0.008188321,0.014716887,0.010327377,0.0077600563,0.0048640147,0.008282234,0.012650994,0.027461005,0.014724187,0.01773611
t_2017,143.73951999999997,43.60243,0.019513918,0.0078560235,0.014204843,0.00696621,0.005318288,0.0033335108,0.0077862814,0.0125675555,0.02605374,0.015291907,0.018576803
t_2018,143.67764,43.6039,0.027815271,0.010817483,0.019553099,0.011272955,0.008745872,0.005481926,0.012282496,0.01612942,0.038162988,0.02172424,0.024545154
t_2019,143.80349,43.64589,0.01799799,0.0073905424,0.0132080065,0.00648618,0.004825541,0.0030246559,0.0071514817,0.011589379,0.024215207,0.014379454,0.017227387
t_202,141.43034999999998,41.15783,0.023811623,0.009301937,0.016441993,0.0116043305,0.009100118,0.005703967,0.010048893,0.01471644,0.032234117,0.022285495,0.025317661
t_2020,143.61575,43.60533,0.028699636,0.011053283,0.020080497,0.011778951,0.009288594,0.0058221044,0.012635982,0.0167503,0.03912791,0.022581961,0.02572659
t_2021,143.55386,43.60673,0.024713302,0.009528941,0.01746147,0.012307847,0.009866985,0.0061846403,0.010191576,0.015431473,0.032782774,0.017175185,0.02138991
t_2022,143.49196,43.6081,0.02595368,0.00990335,0.018230394,0.012860256,0.010483033,0.0065707806,0.010729788,0.016217884,0.03424172,0.017867189,0.022432385
t_2023,143.6177,43.6503,0.022726906,0.0089285085,0.016169,0.011421169,0.008903759,0.005580889,0.00933257,0.014178832,0.030417928,0.01607218,0.019737916
t_2024,143.55577,43.6517,0.029080385,0.011167699,0.020234827,0.011919828,0.009441553,0.005917979,0.012812877,0.016975513,0.039589215,0.022821503,0.026057433
t_2025,143.49382000000003,43.65307,0.025008395,0.009618042,0.01757327,0.012439349,0.010012535,0.0062758713,0.010319495,0.015618269,0.03313107,0.017339576,0.021637147
t_2026,143.61966,43.69527,0.02414754,0.009512675,0.01708009,0.011065534,0.008526435,0.005344382,0.010239321,0.014582554,0.03287071,0.021373821,0.024063954
t_2027,143.55768,43.69668,0.022981863,0.009005654,0.016264861,0.011535134,0.009025775,0.005657369,0.009442622,0.014339149,0.030723492,0.016213426,0.01994878
t_2028,143.49568999999997,43.69805,0.02407472,0.0093360515,0.016932962,0.012023095,0.009554185,0.005988577,0.009915031,0.015027874,0.032026436,0.016819932,0.02085652
t_2029,143.43369,43.69939,0.025210386,0.00967902,0.017626962,0.01252933,0.010112528,0.006338547,0.0104070995,0.015746238,0.03336904,0.017452186,0.021806655
t_203,141.37076000000002,41.15803,0.030711967,0.011833626,0.02076282,0.012850988,0.010028906,0.0062861326,0.014149431,0.017323054,0.0425405,0.022029737,0.024965368
t_2030,143.36816,43.61073,0.029448925,0.01100335,0.020420073,0.014036922,0.011835162,0.0074182963,0.012367321,0.018259482,0.03859133,0.026461264,0.031129671
t_2031,143.30624999999998,43.612,0.030008951,0.011126672,0.020744998,0.014661392,0.0125744,0.007881653,0.0124989385,0.018811826,0.038924407,0.020149954,0.025902163
t_2032,143.24433999999997,43.61323,0.038250305,0.013925319,0.025927505,0.015309719,0.013357469,0.008372481,0.01711344,0.022477144,0.050386354,0.028686492,0.034269575
t_2033,143.43187999999998,43.65441,0.026221987,0.009984307,0.018320037,0.01297964,0.010617756,0.0066552255,0.01084639,0.016388422,0.034555588,0.018017234,0.022659019
t_2034,143.36993,43.65571,0.027484573,0.010365181,0.019096887,0.013540966,0.011258694,0.0070569664,0.011395948,0.017192988,0.036024626,0.018725118,0.023731004
t_2035,143.30797,43.65698,0.028795328,0.010760539,0.019903326,0.014123009,0.011936187,0.0074816193,0.011967964,0.01803185,0.03753633,0.01946331,0.024853658
t_2036,143.24601,43.65821,0.036669802,0.013449013,0.024845237,0.014725288,0.0126508735,0.007929586,0.016366731,0.021518182,0.048564814,0.027661238,0.032819405
t_2037,143.37170000000003,43.70069,0.028349556,0.010740422,0.0196113,0.013053579,0.010701478,0.0067077023,0.0120381415,0.017299406,0.037720107,0.024761245,0.028750323
t_2038,143.30970000000002,43.70196,0.027607346,0.010402212,0.019091088,0.013595512,0.01132163,0.0070964145,0.011449462,0.017271405,0.03616679,0.018794116,0.023835732
t_2039,143.24769000000003,43.7032,0.028866207,0.010781919,0.01985977,0.014154465,0.0119731715,0.0075048013,0.011998938,0.018077316,0.0376177,0.019503325,0.024914654
t_204,141.31115999999997,41.15821,0.026668804,0.010398975,0.018274851,0.011288267,0.008762142,0.0054921233,0.011797038,0.015694957,0.036794946,0.021750137,0.024580749
t_2040,143.62162,43.74025,0.023842288,0.00945895,0.01686017,0.010713332,0.008157919,0.0051133954,0.010171006,0.014279525,0.032658786,0.020780347,0.023250993
t_2041,143.55958999999996,43.74165,0.022132512,0.008748544,0.015688838,0.011155274,0.008621155,0.005403753,0.009076239,0.013805603,0.029703163,0.015743231,0.019247629
t_2042,143.49756000000002,43.74303,0.026553266,0.010304967,0.018511027,0.01161308,0.009109532,0.005709868,0.011448257,0.015821677,0.036095202,0.022300338,0.02533812
t_2043,143.43552,43.74437,0.026025128,0.010040143,0.018128233,0.012086836,0.009623921,0.0060322876,0.011001574,0.01585973,0.034958363,0.023105895,0.02645072
t_2044,143.62359000000004,43.78522,0.024118252,0.009621759,0.017019374,0.010365749,0.0077993297,0.004888631,0.010432185,0.014210689,0.03330503,0.02019652,0.022453774
t_2045,143.56151,43.78663,0.021297352,0.008495375,0.015128709,0.010781158,0.008228484,0.0051576253,0.008716641,0.013282422,0.02869308,0.01528178,0.018561775
t_2046,143.49942999999996,43.788,0.022256056,0.008785963,0.015707973,0.011210563,0.00867968,0.005440436,0.009129489,0.013883117,0.029852003,0.015811564,0.019349383
t_2047,143.43734,43.78934,0.023247207,0.009085913,0.016306361,0.01165369,0.009153267,0.0057372814,0.009557221,0.014506141,0.031040855,0.016360521,0.020168595
t_2048,143.62556,43.83019,0.019611174,0.007982838,0.014063126,0.0100237215,0.007451469,0.0046705916,0.007992688,0.012230454,0.02663232,0.014352323,0.01718741
t_2049,143.56343000000004,43.8316,0.020479124,0.008246925,0.014585477,0.010413984,0.007848787,0.0049196314,0.008364988,0.012771232,0.027696736,0.01483043,0.017893165
t_205,141.25157000000002,41.15835,0.022674935,0.0089582065,0.01575515,0.011109857,0.008573176,0.0053736796,0.009539493,0.014008947,0.030837944,0.021448644,0.024166627
t_2050,144.05341999999996,43.6845,0.020165047,0.008551158,0.014826786,0.008265799,0.00574402,0.0036003601,0.008809724,0.011590583,0.028656082,0.016705317,0.017743615
t_2051,144.17967999999996,43.72607,0.018040514,0.007917243,0.013519169,0.008334422,0.0055871634,0.0035020423,0.0078532705,0.010351617,0.025906535,0.01532705,0.015914503
t_2052,144.11769000000004,43.72778,0.020242782,0.008712558,0.014927184,0.0086796535,0.005897918,0.0036968235,0.0090187555,0.011334304,0.029055301,0.015832502,0.016583076
t_2053,144.0557,43.72946,0.018022064,0.007758043,0.013392842,0.008056738,0.0055501894,0.0034788668,0.0076620355,0.010659135,0.025518855,0.016360726,0.017284539
t_2054,144.18205999999998,43.77102,0.01821072,0.008033476,0.01363433,0.008130509,0.0054059858,0.0033884796,0.008004135,0.010320261,0.026259711,0.015028862,0.015521349
t_2055,144.12003000000004,43.77273,0.020225722,0.008758866,0.014914728,0.008460855,0.0057003875,0.0035730111,0.009073309,0.011220457,0.02913213,0.011295786,0.014793148
t_2056,144.05799000000002,43.77441,0.017556386,0.007621003,0.013080015,0.00784745,0.0053581716,0.0033585096,0.0074610035,0.010374958,0.024927115,0.016016206,0.01682671
t_2057,144.18444999999997,43.81597,0.018625896,0.008252297,0.013916759,0.007926319,0.0052263443,0.0032758804,0.008299834,0.010375496,0.02698006,0.010726655,0.013850258
t_2058,144.12237,43.81769,0.020780668,0.0090387175,0.015286631,0.008242113,0.005504927,0.0034504964,0.009471608,0.011311521,0.030068394,0.0110627385,0.014406324
t_2059,144.06029,43.81937,0.017726403,0.007738486,0.013198101,0.007638506,0.0051685097,0.0032396296,0.0076149353,0.010338331,0.02531006,0.015672669,0.016371373
t_206,141.43064000000004,41.20286,0.025231449,0.009730648,0.017333549,0.012220771,0.009770987,0.0061244685,0.010687767,0.015603836,0.03396323,0.023334302,0.02676697
t_2060,144.24166000000002,43.72433,0.0146750435,0.006618026,0.011271305,0.007133252,0.004718424,0.002957515,0.006063502,0.008896897,0.020855062,0.014843458,0.015277386
t_2061,144.43012999999996,43.76384,0.01241977,0.005904015,0.009859667,0.006183403,0.0039059415,0.0024482498,0.0050834664,0.0075674625,0.01783568,0.0132886,0.013247137
t_2062,144.36811999999998,43.76569,0.013008705,0.0060919835,0.010222323,0.0064327186,0.004114856,0.0025791978,0.005338632,0.007914064,0.018630594,0.013696401,0.013776781
t_2063,144.30611,43.7675,0.013625218,0.0062875384,0.010600801,0.006692693,0.0043360237,0.0027178258,0.005606335,0.008277301,0.019457791,0.014121819,0.014331511
t_2064,144.24409000000003,43.76928,0.014270407,0.0064909942,0.010995754,0.0069637466,0.0045701736,0.0028645915,0.0058871056,0.008657918,0.020318173,0.014565678,0.014912585
t_2065,144.4327,43.80878,0.012092864,0.005799142,0.009636524,0.006044572,0.003790977,0.00237619,0.004942077,0.0073752217,0.017392416,0.013061552,0.012953184
t_2066,144.37065,43.81063,0.016075466,0.007436698,0.012377417,0.0070510576,0.004476941,0.0028061531,0.007080759,0.009024349,0.02349949,0.00979679,0.012323448
t_2067,144.30858999999998,43.81244,0.013248395,0.0061681527,0.010345365,0.0065339105,0.0042005423,0.0026329062,0.0054426403,0.008055232,0.018952787,0.013861962,0.013992404
t_2068,144.24652000000003,43.81422,0.017620303,0.0079219155,0.013303414,0.0076228105,0.00496266,0.0031106023,0.007806322,0.009861576,0.025597906,0.010403991,0.013318446
t_2069,144.37318,43.85557,0.015495154,0.00723891,0.011990044,0.0068840766,0.004337849,0.0027189702,0.0067960112,0.008732986,0.022682447,0.013210159,0.013145504
t_207,141.37101,41.20307,0.0241458,0.009357528,0.016649297,0.012054804,0.009588856,0.006010309,0.010112634,0.015072756,0.032410283,0.016859442,0.020915784
t_2070,143.9937,43.7311,0.018549995,0.007891908,0.013691406,0.00839159,0.005861613,0.0036740676,0.007862456,0.01102928,0.026125463,0.016912883,0.018020688
t_2071,143.93169999999998,43.73271,0.019985856,0.008376244,0.014592514,0.008740656,0.006191695,0.0038809634,0.008568093,0.011765256,0.028107092,0.017489815,0.018792903
t_2072,143.86969999999997,43.73428,0.020892207,0.008649148,0.015137025,0.009104407,0.006541488,0.004100214,0.008973669,0.012302175,0.029257912,0.018092588,0.019602887
t_2073,143.99595,43.77606,0.018473824,0.00791162,0.013639379,0.00816676,0.0056519452,0.0035426477,0.007883486,0.01088987,0.02614667,0.016542016,0.017525917
t_2074,143.9339,43.77767,0.022432435,0.009372829,0.016183967,0.009536184,0.0066902814,0.0041934783,0.010042959,0.012561633,0.031895146,0.017090479,0.018258072
t_2075,143.87185,43.77925,0.022588598,0.009351923,0.016231503,0.00992402,0.007058878,0.0044245147,0.010021857,0.012811505,0.031939894,0.01766221,0.019024236
t_2076,143.9982,43.82101,0.021201264,0.009035137,0.015437153,0.008912011,0.00610988,0.0038296815,0.009508696,0.011799794,0.030371685,0.011777202,0.015595295
t_2077,143.9361,43.82263,0.020244686,0.008583739,0.014755981,0.008258969,0.0057376553,0.0035963706,0.008857156,0.011617074,0.028779332,0.016694052,0.01772859
t_2078,143.87400000000002,43.82421,0.022727951,0.009465215,0.016314683,0.009634972,0.0067835944,0.0042519667,0.010186483,0.012719548,0.03228253,0.017235974,0.018452765
t_2079,144.00045,43.86597,0.02068134,0.00889004,0.015100495,0.008662384,0.0058822534,0.0036870053,0.00927932,0.01148619,0.0297167,0.011510699,0.01515074
t_208,141.31137999999999,41.20325,0.029079232,0.011174626,0.019771593,0.011873216,0.009390854,0.0058862013,0.0130376965,0.016949026,0.039973926,0.02274221,0.025947876
t_2080,143.68565999999998,43.78378,0.02175721,0.008811864,0.015539706,0.009964451,0.007391696,0.004633126,0.009211044,0.013073164,0.030009188,0.01952471,0.021539614
t_2081,143.81190000000004,43.82575,0.021023873,0.008735929,0.015158112,0.008927665,0.0063707903,0.0039932206,0.009099954,0.012262877,0.029563777,0.0177995,0.01920865
t_2082,143.74978999999996,43.82727,0.0219691,0.009023185,0.015720641,0.009280508,0.006712941,0.0042076814,0.009532147,0.012810221,0.030770855,0.01838501,0.019996963
t_2083,143.68768,43.82874,0.017185073,0.007140083,0.012538864,0.0062279208,0.0045667384,0.0028624383,0.006812101,0.011067065,0.023218682,0.013891007,0.01650895
t_2084,143.81401,43.87072,0.019253574,0.008110574,0.01399833,0.008654514,0.0061097266,0.0038295854,0.00818151,0.01143507,0.027041985,0.017347308,0.01860188
t_2085,143.75185999999997,43.87223,0.015852677,0.0067279106,0.011690472,0.0058031194,0.00415083,0.0026017465,0.006257477,0.010214256,0.0215685,0.013091084,0.0153386295
t_2086,143.68970000000002,43.87371,0.01654962,0.0069437916,0.012114247,0.0060255723,0.0043670945,0.0027373012,0.006547329,0.010659838,0.022434331,0.013509446,0.015949717
t_2087,143.81613,43.91568,0.0146383615,0.00635,0.010920209,0.0054140543,0.0037808144,0.00236982,0.0057538664,0.00944045,0.020045472,0.012361981,0.014279104
t_2088,143.75392999999997,43.9172,0.015272082,0.0065475274,0.011304824,0.005617346,0.0039728363,0.0024901796,0.00601646,0.009843882,0.020842634,0.01274255,0.014831258
t_2089,143.69172000000003,43.91868,0.015927434,0.0067510996,0.011701865,0.0058270087,0.004173892,0.0026162018,0.0062885405,0.010261999,0.021661658,0.0131359575,0.015404069
t_209,141.25174000000004,41.20339,0.023979593,0.009352688,0.016574573,0.011677323,0.009178751,0.0057532545,0.010124314,0.014821208,0.032439508,0.022409359,0.025488442
t_2090,144.31106999999997,43.85739,0.016176773,0.007450858,0.012395723,0.007152775,0.0045622867,0.0028596479,0.00711073,0.009109127,0.02360935,0.013601845,0.013653786
t_2091,144.24896,43.85917,0.017189436,0.0077956873,0.013022201,0.0074321376,0.004799066,0.0030080616,0.007612455,0.009612852,0.025029711,0.010201421,0.012985643
t_2092,144.37572,43.90051,0.015595989,0.007330746,0.012074857,0.0067170872,0.0042000194,0.0026325784,0.0068994192,0.008692229,0.022911781,0.009442305,0.01174628
t_2093,144.31357000000003,43.90233,0.016638506,0.007696274,0.012726038,0.0069746054,0.0044131014,0.0027661384,0.007426526,0.009193691,0.024397189,0.009715637,0.012191066
t_2094,144.25140999999996,43.90412,0.016532317,0.007574854,0.01258973,0.0072419825,0.004637518,0.002906803,0.007289023,0.009281795,0.02411331,0.013731911,0.013822999
