STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE
201711130228ASCH.lis,201711130228ASCH.lis,10.3438,-84.4323,seismic,Stations_LIS_UCR,0.013124011,0.037531858,0.035295299,0.039012822,0.0,0.0,0.0,0.0,0.012744615,0.029822745,0.020869472,0.039012822,0.013124011,0.037531858,0.035295299,0.028160223,0.00667266,0.0,0.0,0.0,,,,,,,,
201711130228POSA.lis,201711130228POSA.lis,8.9729,-83.5321,seismic,Stations_LIS_UCR,0.012655104,0.045228956,0.036147184,0.033502464,0.0,0.0,0.0,0.0,0.011056152,0.031638168,0.01758821,0.024978647,0.012655104,0.045228956,0.036147184,0.033502464,0.007599823,0.0,0.0,0.0,,,,,,,,
201711130228AUPH.lis,201711130228AUPH.lis,10.8971,-85.0242,seismic,Stations_LIS_UCR,0.012634077,0.016244984,0.025542263,0.032197292,0.0,0.0,0.0,0.0,0.009953443,0.015445524,0.014328486,0.014665899,0.012634077,0.016244984,0.025542263,0.032197292,0.004110828,0.0,0.0,0.0,,,,,,,,
201711130228SISD.lis,201711130228SISD.lis,9.3721,-83.7031,seismic,Stations_LIS_UCR,0.012426437,0.036326245,0.025221217,0.033110679,0.0,0.0,0.0,0.0,0.01230222,0.03454337,0.015189884,0.026928979,0.012426437,0.036326245,0.025221217,0.033110679,0.00755187,0.0,0.0,0.0,,,,,,,,
201711130228GSTZ.lis,201711130228GSTZ.lis,10.264,-85.5833,seismic,Stations_LIS_UCR,0.011595391,0.022068507,0.036012118,0.026570267,0.0,0.0,0.0,0.0,0.011595391,0.022012215,0.036012118,0.026570267,0.009116605,0.022068507,0.010940885,0.011103576,0.005246287,0.0,0.0,0.0,,,,,,,,
201711130228ASCS.lis,201711130228ASCS.lis,10.3242,-84.4315,seismic,Stations_LIS_UCR,0.011322278,0.023538987,0.023789276,0.030213284,0.0,0.0,0.0,0.0,0.011322278,0.023306034,0.023789276,0.030213284,0.010335094,0.023538987,0.018120743,0.022423619,0.006599417,0.0,0.0,0.0,,,,,,,,
201711130228LSQR.lis,201711130228LSQR.lis,10.096,-83.505,seismic,Stations_LIS_UCR,0.01085535,0.029501212,0.034876489,0.018621743,0.0,0.0,0.0,0.0,0.008608615,0.023915573,0.019922977,0.009975834,0.01085535,0.029501212,0.034876489,0.018621743,0.006733692,0.0,0.0,0.0,,,,,,,,
201711130228PLRL.lis,201711130228PLRL.lis,8.4326,-82.9573,seismic,Stations_LIS_UCR,0.010723508,0.017866015,0.025317203,0.034935235,0.0,0.0,0.0,0.0,0.010074888,0.017866015,0.025317203,0.033559356,0.010723508,0.015785847,0.023716059,0.034935235,0.004728911,0.0,0.0,0.0,,,,,,,,
201711130228ACLS.lis,201711130228ACLS.lis,11.0311,-84.7176,seismic,Stations_LIS_UCR,0.010591684,0.018666679,0.042935171,0.02741234,0.0,0.0,0.0,0.0,0.010591684,0.017448708,0.042935171,0.02741234,0.009470368,0.018666679,0.03744557,0.020904459,0.002892055,0.0,0.0,0.0,,,,,,,,
201711130228PJMN.lis,201711130228PJMN.lis,8.5304,-83.305,seismic,Stations_LIS_UCR,0.010559045,0.017101032,0.046470553,0.029928312,0.0,0.0,0.0,0.0,0.010559045,0.014933343,0.046470553,0.029584861,0.009063512,0.017101032,0.035092367,0.029928312,0.003333554,0.0,0.0,0.0,,,,,,,,
201711130228PCNH.lis,201711130228PCNH.lis,8.6322,-82.9376,seismic,Stations_LIS_UCR,0.010202054,0.028413496,0.025363693,0.026009059,0.0,0.0,0.0,0.0,0.010202054,0.022210957,0.024884933,0.026009059,0.009771981,0.028413496,0.025363693,0.015031082,0.004684618,0.0,0.0,0.0,,,,,,,,
201711130228LLIM.lis,201711130228LLIM.lis,9.983,-83.0625,seismic,Stations_LIS_UCR,0.009687556,0.030224481,0.028610928,0.024907447,0.0,0.0,0.0,0.0,0.008590127,0.022537174,0.018628101,0.024907447,0.009687556,0.030224481,0.028610928,0.016281812,0.002917017,0.0,0.0,0.0,,,,,,,,
201711130228LCAR.lis,201711130228LCAR.lis,10.3615,-83.7353,seismic,Stations_LIS_UCR,0.00893305,0.025386919,0.020394688,0.018561187,0.0,0.0,0.0,0.0,0.00893305,0.020739408,0.017705494,0.015288531,0.00822278,0.025386919,0.020394688,0.018561187,0.003888634,0.0,0.0,0.0,,,,,,,,
201711130228PSVT.lis,201711130228PSVT.lis,8.8216,-82.967,seismic,Stations_LIS_UCR,0.008877854,0.020533269,0.016836182,0.016294201,0.0,0.0,0.0,0.0,0.008388241,0.020533269,0.016836182,0.016294201,0.008877854,0.020010336,0.013526632,0.015336124,0.003955325,0.0,0.0,0.0,,,,,,,,
201711130228ACLH.lis,201711130228ACLH.lis,11.0288,-84.711,seismic,Stations_LIS_UCR,0.008860568,0.017892483,0.035680391,0.021171977,0.0,0.0,0.0,0.0,0.008860568,0.015576822,0.027441973,0.021171977,0.008789736,0.017892483,0.035680391,0.017970875,0.00357593,0.0,0.0,0.0,,,,,,,,
201711130228PPLN.lis,201711130228PPLN.lis,8.9656,-83.4567,seismic,Stations_LIS_UCR,0.008356903,0.023716722,0.015861466,0.017078997,0.0,0.0,0.0,0.0,0.006131096,0.018719161,0.014793367,0.010678006,0.008356903,0.023716722,0.015861466,0.017078997,0.00447123,0.0,0.0,0.0,,,,,,,,
201711130228GLIH.lis,201711130228GLIH.lis,10.6384,-85.4307,seismic,Stations_LIS_UCR,0.008243447,0.012868652,0.022103089,0.017776961,0.0,0.0,0.0,0.0,0.008243447,0.012868652,0.022103089,0.017776961,0.006149263,0.012791352,0.015710244,0.012213355,0.003318964,0.0,0.0,0.0,,,,,,,,
201711130228PCNL.lis,201711130228PCNL.lis,8.6478,-82.9417,seismic,Stations_LIS_UCR,0.007556047,0.014958442,0.015877326,0.019251632,0.0,0.0,0.0,0.0,0.006345552,0.013356858,0.014324426,0.019251632,0.007556047,0.014958442,0.015877326,0.018825618,0.005160173,0.0,0.0,0.0,,,,,,,,
201711130228PGOL.lis,201711130228PGOL.lis,8.6443,-83.1713,seismic,Stations_LIS_UCR,0.007078182,0.033425129,0.011091294,0.008088253,0.0,0.0,0.0,0.0,0.004365587,0.015641454,0.006699809,0.008088253,0.007078182,0.033425129,0.011091294,0.00493417,0.00355233,0.0,0.0,0.0,,,,,,,,
201711130228GNYH.lis,201711130228GNYH.lis,10.149,-85.4548,seismic,Stations_LIS_UCR,0.006868285,0.018238421,0.016224753,0.012842466,0.0,0.0,0.0,0.0,0.006264455,0.018238421,0.016224753,0.012842466,0.006868285,0.012849004,0.016089289,0.007738449,0.004651879,0.0,0.0,0.0,,,,,,,,
201711130228GNYA.lis,201711130228GNYA.lis,10.145,-85.4527,seismic,Stations_LIS_UCR,0.006731398,0.021684371,0.014446185,0.012009884,0.0,0.0,0.0,0.0,0.006731398,0.021684371,0.01423535,0.012009884,0.005182884,0.013494762,0.014446185,0.007871825,0.005705799,0.0,0.0,0.0,,,,,,,,
201711130228HVRG.lis,201711130228HVRG.lis,10.3907,-84.1394,seismic,Stations_LIS_UCR,0.00670052,0.018924011,0.02030426,0.008701585,0.0,0.0,0.0,0.0,0.00670052,0.018924011,0.02030426,0.008701585,0.006083803,0.010847072,0.011853289,0.006303271,0.003450802,0.0,0.0,0.0,,,,,,,,
201711130228GBAG.lis,201711130228GBAG.lis,10.5281,-85.2589,seismic,Stations_LIS_UCR,0.006485386,0.010943058,0.016860144,0.012069895,0.0,0.0,0.0,0.0,0.004140324,0.009451472,0.01495383,0.009325403,0.006485386,0.010943058,0.016860144,0.012069895,0.003226916,0.0,0.0,0.0,,,,,,,,
201711130228GNSR.lis,201711130228GNSR.lis,9.9788,-85.6481,seismic,Stations_LIS_UCR,0.006333339,0.013914974,0.012452428,0.015448773,0.0,0.0,0.0,0.0,0.006333339,0.013914974,0.012452428,0.015448773,0.006012347,0.010902277,0.009964395,0.013296513,0.006730458,0.0,0.0,0.0,,,,,,,,
201711130228GLIB.lis,201711130228GLIB.lis,10.621,-85.461,seismic,Stations_LIS_UCR,0.006109677,0.009274662,0.021808669,0.012690032,0.0,0.0,0.0,0.0,0.006109677,0.009274662,0.021808669,0.012690032,0.004458221,0.00685188,0.01461641,0.009145796,0.003429954,0.0,0.0,0.0,,,,,,,,
201711130228AAZR.lis,201711130228AAZR.lis,10.3744,-84.3467,seismic,Stations_LIS_UCR,0.005145769,0.011736927,0.015133784,0.013011155,0.0,0.0,0.0,0.0,0.005145769,0.010969555,0.013624595,0.011498257,0.00478508,0.011736927,0.015133784,0.013011155,0.003755905,0.0,0.0,0.0,,,,,,,,
UTM:(16P 079 105 10000),,9.5337,-84.313,macroseismic,Stations_USGS,0.803099,1.314765,,0.931651,0.8059,1.0131,,1.0822,,,,,,,,,,,,,238.05,8.5,0.3,0.875,72.5704,1.4737,0.17768,inferred
UTM:(16P 077 105 10000),,9.535,-84.495,macroseismic,Stations_USGS,0.264045,0.474138,,0.19744,0.8059,1.0131,,1.0822,,,,,,,,,,,,,400.34,6.6,0.3,0.875,18.1758,1.4737,0.039583,inferred
UTM:(16P 076 106 10000),,9.626,-84.5854,macroseismic,Stations_USGS,0.183533,0.349246,,0.137092,0.8059,1.0131,,1.0822,,,,,,,,,,,,,579.49,6.1,0.3,0.875,12.626,1.4737,0.027995,inferred
UTM:(16P 076 105 10000),,9.5357,-84.586,macroseismic,Stations_USGS,0.1774,0.335293,,0.124455,0.8059,1.0131,,1.0822,,,,,,,,,,,,,600.0,6.0,0.3,0.875,11.7387,1.4737,0.025435,inferred
UTM:(16P 075 106 10000),,9.6267,-84.6765,macroseismic,Stations_USGS,0.112964,0.230516,,0.081071,0.8059,1.0131,,1.0822,,,,,,,,,,,,,212.73,5.4,0.3,0.875,7.5814,1.4737,0.016957,inferred
UTM:(16P 075 107 10000),,9.717,-84.6758,macroseismic,Stations_USGS,0.108141,0.225289,,0.083268,0.8059,1.0131,,1.0822,,,,,,,,,,,,,600.0,5.4,0.3,0.875,7.5814,1.4737,0.017473,inferred
UTM:(16P 070 106 10000),,9.6294,-85.1319,macroseismic,Stations_USGS,0.099002,0.225149,,0.111193,0.8059,1.0131,,1.0822,,,,,,,,,,,,,451.62,5.6,0.3,0.875,8.7708,1.4737,0.023566,inferred
UTM:(17P 017 108 10000),,9.8024,-83.9624,macroseismic,Stations_USGS,0.089588,0.204064,,0.09345,0.8059,1.0131,,1.0822,,,,,,,,,,,,,619.8,5.4,0.3,0.875,7.5814,1.4737,0.019885,inferred
UTM:(17P 020 101 10000),,9.1723,-83.6843,macroseismic,Stations_USGS,0.085821,0.204129,,0.107909,0.8059,1.0131,,1.0822,,,,,,,,,,,,,900.0,5.5,0.3,0.875,8.1544,1.4737,0.023074,inferred
UTM:(16P 081 111 10000),,10.0742,-84.1263,macroseismic,Stations_USGS,0.076671,0.179608,,0.081269,0.8059,1.0131,,1.0822,,,,,,,,,,,,,764.47,5.2,0.3,0.875,6.5532,1.4737,0.017434,inferred
UTM:(16P 079 111 10000),,10.0757,-84.3086,macroseismic,Stations_USGS,0.069964,0.161897,,0.067951,0.8059,1.0131,,1.0822,,,,,,,,,,,,,413.58,5.0,0.3,0.875,5.6645,1.4737,0.014626,inferred
UTM:(17P 018 108 10000),,9.8032,-83.8713,macroseismic,Stations_USGS,0.055961,0.102622,,0.054764,0.8059,1.0131,,1.0822,,,,,,,,,,,,,747.07,4.7,0.3,0.875,4.5523,1.4737,0.011923,inferred
UTM:(16P 081 104 10000),,9.4419,-84.1317,macroseismic,Stations_USGS,0.054831,0.084475,,0.033443,0.8059,1.0131,,1.0822,,,,,,,,,,,,,253.54,4.4,0.3,0.875,3.6584,1.4737,0.006553,inferred
UTM:(17P 018 109 10000),,9.8935,-83.8721,macroseismic,Stations_USGS,0.051701,0.087618,,0.051112,0.8059,1.0131,,1.0822,,,,,,,,,,,,,652.48,4.6,0.3,0.875,4.2324,1.4737,0.011174,inferred
UTM:(16P 082 109 10000),,9.8927,-84.0368,macroseismic,Stations_USGS,0.051381,0.082176,,0.045618,0.8059,1.0131,,1.0822,,,,,,,,,,,,,480.79,4.5,0.3,0.875,3.9349,1.4737,0.009961,inferred
UTM:(16P 081 110 10000),,9.9839,-84.1271,macroseismic,Stations_USGS,0.051252,0.081912,,0.045688,0.8059,1.0131,,1.0822,,,,,,,,,,,,,460.9,4.5,0.3,0.875,3.9349,1.4737,0.009978,inferred
UTM:(16P 082 110 10000),,9.9831,-84.036,macroseismic,Stations_USGS,0.049955,0.079252,,0.046411,0.8059,1.0131,,1.0822,,,,,,,,,,,,,383.67,4.5,0.3,0.875,3.9349,1.4737,0.010155,inferred
UTM:(16P 080 111 10000),,10.075,-84.2174,macroseismic,Stations_USGS,0.047464,0.070151,,0.039634,0.8059,1.0131,,1.0822,,,,,,,,,,,,,489.72,4.4,0.3,0.875,3.6584,1.4737,0.008456,inferred
UTM:(16P 081 109 10000),,9.8935,-84.1279,macroseismic,Stations_USGS,0.046851,0.065223,,0.032112,0.8059,1.0131,,1.0822,,,,,,,,,,,,,844.11,4.3,0.3,0.875,3.4013,1.4737,0.006367,inferred
UTM:(16P 080 110 10000),,9.9846,-84.2182,macroseismic,Stations_USGS,0.046341,0.06431,,0.032529,0.8059,1.0131,,1.0822,,,,,,,,,,,,,381.51,4.3,0.3,0.875,3.4013,1.4737,0.006491,inferred
UTM:(16P 080 109 10000),,9.8943,-84.219,macroseismic,Stations_USGS,0.045376,0.059176,,0.026606,0.8059,1.0131,,1.0822,,,,,,,,,,,,,900.0,4.2,0.3,0.875,2.9471,1.4737,0.004957,inferred
UTM:(16P 078 110 10000),,9.9861,-84.4005,macroseismic,Stations_USGS,0.044965,0.058487,,0.026892,0.8059,1.0131,,1.0822,,,,,,,,,,,,,476.4,4.2,0.3,0.875,2.9471,1.4737,0.005038,inferred
UTM:(17P 017 109 10000),,9.8927,-83.9632,macroseismic,Stations_USGS,0.044221,0.060545,,0.034372,0.8059,1.0131,,1.0822,,,,,,,,,,,,,649.82,4.3,0.3,0.875,3.4013,1.4737,0.007052,inferred
UTM:(16P 077 111 10000),,10.0772,-84.4909,macroseismic,Stations_USGS,0.043042,0.055285,,0.028313,0.8059,1.0131,,1.0822,,,,,,,,,,,,,398.51,4.2,0.3,0.875,2.9471,1.4737,0.005442,inferred
UTM:(16P 082 111 10000),,10.0734,-84.0351,macroseismic,Stations_USGS,0.042899,0.058226,,0.035622,0.8059,1.0131,,1.0822,,,,,,,,,,,,,798.17,4.3,0.3,0.875,3.4013,1.4737,0.00744,inferred
UTM:(16P 077 110 10000),,9.9868,-84.4916,macroseismic,Stations_USGS,0.042408,0.051279,,0.02299,0.8059,1.0131,,1.0822,,,,,,,,,,,,,763.96,4.1,0.3,0.875,2.5198,1.4737,0.004111,inferred
UTM:(17P 020 100 10000),,9.0819,-83.6836,macroseismic,Stations_USGS,0.040147,0.05346,,0.038514,0.8059,1.0131,,1.0822,,,,,,,,,,,,,600.0,4.3,0.3,0.875,3.4013,1.4737,0.008365,inferred
UTM:(16P 069 107 10000),,9.7203,-85.2225,macroseismic,Stations_USGS,0.036275,0.043467,,0.026739,0.8059,1.0131,,1.0822,,,,,,,,,,,,,600.0,4.1,0.3,0.875,2.5198,1.4737,0.005158,inferred
UTM:(17P 019 101 10000),,9.1716,-83.7752,macroseismic,Stations_USGS,0.030532,0.037446,,0.023228,0.8059,1.0131,,1.0822,,,,,,,,,,,,,600.0,4.0,0.3,0.875,2.1544,1.4737,0.004312,inferred
UTM:(17P 027 110 10000),,9.9899,-83.0525,macroseismic,Stations_USGS,0.022873,0.033892,,0.033567,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,4.1,0.3,0.875,2.5198,1.4737,0.007257,inferred
APQN,"BB Volcan Apoyeque, Nicaragua",12.221697,-86.299168,seismic,Stations_USGS,0.001587,0.002074,,0.001251,0.0,0.0,,0.0,,,,,,,,,,,,,760.0,2.1,0.63,0.0,0.1039,0.0,0.000296,inferred
RIOS,"RINCON, Osa",8.7005,-83.5143,seismic,Stations_USGS,2e-05,7e-06,,1e-06,0.0,0.0,,0.0,,,,,,,,,,,,,650.7,1.0,0.63,0.0,0.0003,,,inferred
MGAN,Stasrv: unknown station,12.148928,-86.248313,seismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,,,,,,,inferred
UTM:(17P 036 103 10000),,9.361,-82.2294,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,3.0,0.3,,,,,inferred
UTM:(16P 066 117 10000),,10.6257,-85.4916,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,247.38,3.3,0.3,,,,,inferred
UTM:(16P 063 116 10000),,10.5365,-85.7662,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,517.52,3.6,0.3,,,,,inferred
UTM:(17P 033 093 10000),,8.4557,-82.4988,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,3.3,0.3,,,,,inferred
UTM:(16P 073 114 10000),,10.3509,-84.8539,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,816.81,3.1,0.3,,,,,inferred
UTM:(16P 063 115 10000),,10.4461,-85.7666,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,283.0,2.5,0.3,,,,,inferred
UTM:(16P 068 117 10000),,10.6248,-85.3089,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,428.44,3.3,0.3,,,,,inferred
UTM:(17P 030 106 10000),,9.6299,-82.777,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,3.3,0.3,,,,,inferred
UTM:(16P 075 115 10000),,10.44,-84.6707,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,811.34,3.4,0.3,,,,,inferred
UTM:(17P 031 106 10000),,9.6304,-82.6859,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,2.7,0.3,,,,,inferred
UTM:(17P 034 096 10000),,8.7274,-82.409,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,2.8,0.3,,,,,inferred
UTM:(17P 034 093 10000),,8.4561,-82.408,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,3.1,0.3,,,,,inferred
UTM:(17P 029 107 10000),,9.7198,-82.8686,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,3.1,0.3,,,,,inferred
UTM:(16P 076 113 10000),,10.2586,-84.5808,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,720.83,3.9,0.3,,,,,inferred
UTM:(17P 018 102 10000),,9.2612,-83.8668,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,495.49,3.7,0.3,,,,,inferred
UTM:(17P 022 116 10000),,10.529,-83.5126,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,239.24,2.7,0.3,,,,,inferred
UTM:(16P 079 110 10000),,9.9854,-84.3093,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,420.45,3.4,0.3,,,,,inferred
UTM:(16P 075 116 10000),,10.5304,-84.67,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,459.41,3.3,0.3,,,,,inferred
UTM:(17P 032 101 10000),,9.1787,-82.5927,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,3.0,0.3,,,,,inferred
UTM:(16P 071 106 10000),,9.6289,-85.0408,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,600.0,3.4,0.3,,,,,inferred
UTM:(16P 078 111 10000),,10.0765,-84.3998,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,457.99,2.4,0.3,,,,,inferred
