# 20010213_M6.6_SanVicente median gmf, Stations:None, gmlt:MARN, Rupture:Canora_et_al_2001
custom_site_id,lon,lat,AkkarEtAlRhyp2014,BooreAtkinson2011,CauzziEtAl2014
t_2378,-88.43494,13.70591,0.054392472,0.097039714,0.07306602
t_2379,-88.47088,13.70591,0.06577313,0.11631372,0.08867107
t_238,-88.32715,13.21668,0.035254396,0.0642514,0.040022008
t_2380,-88.45291,13.70591,0.056133535,0.09929351,0.07604726
t_2381,-88.45291,13.72337,0.054227304,0.096091636,0.07394533
t_2382,-88.47088,13.72337,0.065401085,0.115840375,0.08824042
t_2383,-88.43494,13.72337,0.055907346,0.10005475,0.07481404
t_2384,-88.45291,13.74082,0.060037673,0.10699652,0.08053658
t_2385,-88.43494,13.74082,0.053602967,0.095888734,0.07212021
t_2386,-88.47088,13.74082,0.064860016,0.11503115,0.087464646
t_2387,-88.30918,13.671,0.03645781,0.06755665,0.04841622
t_2388,-88.27325,13.671,0.033501886,0.062444262,0.04433274
t_2389,-88.29121,13.671,0.03237073,0.06038367,0.043726657
t_239,-88.36308,13.21668,0.039444495,0.076750375,0.044865996
t_2390,-88.30918,13.68846,0.036371294,0.06737268,0.048410147
t_2391,-88.29121,13.68846,0.03917145,0.073306285,0.050765574
t_2392,-88.27325,13.68846,0.039156202,0.07386602,0.050281826
t_2393,-88.27325,13.70591,0.03931531,0.074200846,0.05050561
t_2394,-88.29121,13.70591,0.037460957,0.069830894,0.049020678
t_2395,-88.30918,13.70591,0.04538312,0.08629961,0.058343977
t_2396,-88.30918,13.72337,0.03818068,0.0708692,0.05033536
t_2397,-88.38104,13.68846,0.04724721,0.08612523,0.06251832
t_2398,-88.41698,13.70591,0.05351639,0.09640654,0.0711771
t_2399,-88.38104,13.70591,0.0496114,0.090803,0.06522825
t_24,-87.93189,13.1642,0.023106067,0.050409112,0.02746851
t_240,-88.32715,13.23417,0.03570393,0.065107025,0.04068282
t_2400,-88.39901,13.70591,0.054154877,0.0991103,0.07125623
t_2401,-88.41698,13.72337,0.057411738,0.10481428,0.07599952
t_2402,-88.39901,13.72337,0.05328035,0.09738083,0.07022222
t_2403,-88.38104,13.72337,0.049696144,0.09110565,0.06535544
t_2404,-88.41698,13.74082,0.05616961,0.10228633,0.07436684
t_2405,-88.38104,13.74082,0.04590529,0.08376599,0.06112068
t_2406,-88.39901,13.74082,0.05320532,0.09744303,0.070109345
t_2407,-88.34511,13.70591,0.041706987,0.0767261,0.055249132
t_2408,-88.32715,13.70591,0.039487682,0.07293806,0.052280888
t_2409,-88.36308,13.72337,0.047526233,0.087651506,0.062244732
t_241,-88.34511,13.23417,0.04057742,0.09169448,0.04805911
t_2410,-88.34511,13.72337,0.043602385,0.08049214,0.057280317
t_2411,-88.32715,13.72337,0.043274764,0.08054593,0.056330502
t_2412,-88.32715,13.74082,0.039403155,0.07290789,0.052178416
t_2413,-88.36308,13.74082,0.04226368,0.0774485,0.056509286
t_2414,-88.34511,13.74082,0.043787777,0.080982335,0.057454087
t_2415,-88.34511,13.75827,0.0450408,0.08368093,0.058767498
t_2416,-88.36308,13.75827,0.04130903,0.07573613,0.055417072
t_2417,-88.29121,13.72337,0.038374204,0.071698524,0.04999009
t_2418,-88.27325,13.72337,0.03595448,0.06724352,0.04696216
t_2419,-88.30918,13.74082,0.03753315,0.06968883,0.049641382
t_242,-88.29121,13.19919,0.028871583,0.051313408,0.03346334
t_2420,-88.29121,13.74082,0.034893848,0.064908855,0.04637082
t_2421,-88.27325,13.74082,0.037294824,0.07004626,0.048346587
t_2422,-88.29121,13.75827,0.03636415,0.06783253,0.047830477
t_2423,-88.30918,13.75827,0.0397439,0.07414399,0.05189681
t_2424,-88.27325,13.75827,0.03745951,0.070467055,0.048481006
t_2425,-88.29121,13.77572,0.038961858,0.073163,0.050476976
t_2426,-88.30918,13.77572,0.04057212,0.07593246,0.052696962
t_2427,-88.32715,13.75827,0.042087283,0.07832139,0.05495679
t_2428,-88.32715,13.77572,0.039637197,0.073501244,0.052251015
t_2429,-88.34511,13.77572,0.044421595,0.08250928,0.057969313
t_243,-88.27325,13.19919,0.026617039,0.047138724,0.031325117
t_2430,-88.36308,13.77572,0.046965174,0.086931996,0.061389588
t_2431,-88.34511,13.79317,0.045036756,0.0839413,0.058516476
t_2432,-88.32715,13.79317,0.037405025,0.06922945,0.04979183
t_2433,-88.36308,13.79317,0.0451025,0.08320618,0.05913688
t_2434,-88.32715,13.81062,0.040735222,0.07581048,0.053100176
t_2435,-88.34511,13.81062,0.040422894,0.07464535,0.053325072
t_2436,-88.36308,13.81062,0.044730928,0.082547784,0.058512952
t_2437,-88.41698,13.75827,0.055339444,0.1007306,0.07322679
t_2438,-88.39901,13.75827,0.04900501,0.089070916,0.06515424
t_2439,-88.38104,13.75827,0.04640237,0.084823504,0.061554056
t_244,-88.27325,13.21668,0.025172375,0.04448651,0.03021906
t_2440,-88.39901,13.77572,0.049197186,0.08955809,0.065187484
t_2441,-88.41698,13.77572,0.04927835,0.088906296,0.0660678
t_2442,-88.38104,13.77572,0.054355547,0.10329592,0.07142216
t_2443,-88.38104,13.79317,0.045277096,0.0828194,0.059971716
t_2444,-88.41698,13.79317,0.04618881,0.08332235,0.062473953
t_2445,-88.39901,13.79317,0.045631923,0.082859285,0.06107942
t_2446,-88.38104,13.81062,0.044903323,0.082156725,0.059313983
t_2447,-88.27325,13.77572,0.03624344,0.068025805,0.047135636
t_2448,-88.29121,13.79317,0.03547689,0.06617612,0.046726484
t_2449,-88.30918,13.79317,0.03862244,0.0720191,0.050503016
t_245,-88.29121,13.21668,0.029249268,0.05212285,0.034037273
t_2450,-88.27325,13.79317,0.035824694,0.067224,0.046604957
t_2451,-88.27325,13.81062,0.036022637,0.06767214,0.046691854
t_2452,-88.29121,13.81062,0.03494763,0.06516302,0.04604727
t_2453,-88.30918,13.81062,0.034640465,0.064277574,0.04623897
t_2454,-88.29121,13.82806,0.032513198,0.06045507,0.043405697
t_2455,-88.30918,13.82806,0.034237906,0.0635076,0.045648493
t_2456,-88.27325,13.82806,0.03269072,0.06103258,0.043129228
t_2457,-88.41698,13.81062,0.04979369,0.09000634,0.06600919
t_2458,-88.39901,13.81062,0.047986973,0.087384276,0.063324094
t_2459,-88.39901,13.82806,0.043289162,0.0785563,0.05796757
t_246,-88.30918,13.21668,0.03059267,0.054486834,0.035343613
t_2460,-88.38104,13.82806,0.043870773,0.08020997,0.057914644
t_2461,-88.41698,13.82806,0.051285688,0.09304904,0.067307994
t_2462,-88.39901,13.84551,0.047460917,0.08651115,0.06204133
t_2463,-88.38104,13.84551,0.04125674,0.07527332,0.05483862
t_2464,-88.41698,13.84551,0.0456142,0.08223185,0.060689453
t_2465,-88.39901,13.86295,0.044659756,0.08110031,0.058612045
t_2466,-88.38104,13.86295,0.049249556,0.09186375,0.06340023
t_2467,-88.36308,13.82806,0.046640627,0.08670554,0.06042439
t_2468,-88.34511,13.82806,0.039582115,0.07304301,0.052216135
t_2469,-88.32715,13.82806,0.037240498,0.06894504,0.04924346
t_247,-88.29121,13.23417,0.027636139,0.049050953,0.03278282
t_2470,-88.32715,13.84551,0.0417158,0.07801588,0.053747267
t_2471,-88.36308,13.84551,0.042461652,0.07813942,0.05552066
t_2472,-88.34511,13.84551,0.035890162,0.06603571,0.048155077
t_2473,-88.34511,13.86295,0.041845083,0.07762993,0.05406672
t_2474,-88.36308,13.86295,0.040626645,0.07458013,0.053270265
t_2475,-88.32715,13.86295,0.0422412,0.079286985,0.054104134
t_2476,-88.34511,13.88039,0.042300068,0.07867694,0.054271035
t_2477,-88.30918,13.84551,0.035793316,0.06650509,0.04703293
t_2478,-88.27325,13.84551,0.030910678,0.057569403,0.041163772
t_2479,-88.29121,13.84551,0.033680275,0.06269912,0.044410374
t_248,-88.30918,13.23417,0.029301975,0.051987007,0.034389526
t_2480,-88.30918,13.86295,0.045112327,0.08833549,0.057754047
t_2481,-88.29121,13.86295,0.04380021,0.08666161,0.05597529
t_2482,-88.27325,13.86295,0.035370458,0.06642648,0.045530163
t_2483,-88.27325,13.88039,0.031901304,0.059451696,0.041788526
t_2484,-88.29121,13.88039,0.03293766,0.061220568,0.04323573
t_2485,-88.30918,13.88039,0.037306882,0.06954073,0.04812354
t_2486,-88.27325,13.89784,0.035133403,0.06598121,0.044879418
t_2487,-88.25528,13.671,0.033070605,0.061852567,0.04341502
t_2488,-88.21935,13.671,0.030055676,0.05633889,0.03950609
t_2489,-88.23731,13.671,0.033100378,0.062172342,0.04299886
t_249,-88.27325,13.23417,0.027241068,0.048522804,0.032334514
t_2490,-88.23731,13.68846,0.03404505,0.06407332,0.0440236
t_2491,-88.21935,13.68846,0.03238543,0.06097995,0.041911803
t_2492,-88.25528,13.68846,0.03491817,0.06551372,0.04536308
t_2493,-88.23731,13.70591,0.031383026,0.058731105,0.04134936
t_2494,-88.25528,13.70591,0.033576332,0.06281418,0.04402834
t_2495,-88.21935,13.70591,0.03034882,0.056885745,0.039882015
t_2496,-88.25528,13.72337,0.036171403,0.0680835,0.046719708
t_2497,-88.09358,13.68846,0.023730274,0.044379354,0.030940123
t_2498,-88.12952,13.70591,0.032374714,0.06274788,0.040438145
t_2499,-88.09358,13.70591,0.023865731,0.04463383,0.03109181
t_25,-87.96782,13.1642,0.02188483,0.039068945,0.02557164
t_250,-88.30918,13.25166,0.031411625,0.05620564,0.03660797
t_2500,-88.11155,13.70591,0.03246456,0.06362051,0.040434875
t_2501,-88.11155,13.72337,0.03097237,0.05973825,0.03866915
t_2502,-88.09358,13.72337,0.02595881,0.04884976,0.033178244
t_2503,-88.12952,13.72337,0.025159072,0.047128968,0.03294632
t_2504,-88.12952,13.74082,0.026502846,0.04983929,0.034280542
t_2505,-88.09358,13.74082,0.027144667,0.05134524,0.0343714
t_2506,-88.11155,13.74082,0.02687859,0.050689433,0.034368567
t_2507,-88.18342,13.70591,0.029152792,0.05483003,0.037911385
t_2508,-88.16545,13.70591,0.029170893,0.05502232,0.037582614
t_2509,-88.20138,13.70591,0.026909903,0.050540876,0.036046363
t_251,-88.27325,13.25166,0.025684029,0.045657117,0.031132512
t_2510,-88.14748,13.70591,0.026248716,0.049245145,0.034330517
t_2511,-88.16545,13.72337,0.028381312,0.05341058,0.036798645
t_2512,-88.18342,13.72337,0.02700664,0.050568324,0.035768513
t_2513,-88.14748,13.72337,0.027674647,0.052099034,0.035763357
t_2514,-88.20138,13.72337,0.030123858,0.056613367,0.039269738
t_2515,-88.16545,13.74082,0.027282568,0.05123478,0.035692185
t_2516,-88.14748,13.74082,0.023722604,0.044671934,0.031829666
t_2517,-88.21935,13.72337,0.0281076,0.05266811,0.03764629
t_2518,-88.23731,13.72337,0.029468393,0.055069886,0.0394317
t_2519,-88.23731,13.74082,0.03245819,0.060915448,0.042438883
t_252,-88.39901,13.23417,0.04357175,0.093186855,0.050617456
t_2520,-88.25528,13.74082,0.032586027,0.06093207,0.04301772
t_2521,-88.21935,13.74082,0.028369302,0.05309458,0.037891723
t_2522,-88.25528,13.75827,0.032562718,0.060933225,0.04295491
t_2523,-88.21935,13.75827,0.02642027,0.049945716,0.035920564
t_2524,-88.23731,13.75827,0.03096204,0.057997175,0.040886994
t_2525,-88.21935,13.77572,0.028117826,0.05265961,0.03755836
t_2526,-88.25528,13.77572,0.033031072,0.061895877,0.0433687
t_2527,-88.20138,13.74082,0.02873033,0.05388073,0.037858363
t_2528,-88.18342,13.74082,0.030648483,0.05791493,0.03942853
t_2529,-88.14748,13.75827,0.025391536,0.04758171,0.033459734
t_253,-88.41698,13.23417,0.045074474,0.10731937,0.054292466
t_2530,-88.18342,13.75827,0.024634758,0.046609964,0.03338259
t_2531,-88.20138,13.75827,0.025501924,0.04823987,0.034612674
t_2532,-88.16545,13.75827,0.026905658,0.050513253,0.035294216
t_2533,-88.20138,13.77572,0.03210189,0.060794078,0.041209336
t_2534,-88.16545,13.77572,0.024683699,0.04643424,0.033051036
t_2535,-88.14748,13.77572,0.023294853,0.043952268,0.031353306
t_2536,-88.18342,13.77572,0.025171036,0.047456108,0.033877313
t_2537,-88.12952,13.75827,0.023201635,0.043579254,0.03098824
t_2538,-88.11155,13.75827,0.027629437,0.052289434,0.035113506
t_2539,-88.09358,13.75827,0.024043238,0.045002535,0.03125887
t_254,-88.38104,13.23417,0.03948997,0.071657375,0.04448916
t_2540,-88.11155,13.77572,0.026958773,0.05090658,0.03441095
t_2541,-88.09358,13.77572,0.026648924,0.05034837,0.03383616
t_2542,-88.12952,13.77572,0.027172508,0.05125387,0.034906525
t_2543,-88.12952,13.79317,0.031844847,0.061704487,0.039816324
t_2544,-88.11155,13.79317,0.02704688,0.051107317,0.034464285
t_2545,-88.09358,13.79317,0.026310354,0.04965286,0.033462558
t_2546,-88.14748,13.81062,0.0282257,0.053345285,0.03616398
t_2547,-88.23731,13.77572,0.031438004,0.05896872,0.041313175
t_2548,-88.25528,13.79317,0.035079867,0.06607631,0.04539047
t_2549,-88.23731,13.79317,0.0315911,0.059298426,0.041391835
t_255,-88.39901,13.25166,0.044693854,0.09874615,0.05272157
t_2550,-88.21935,13.79317,0.026490552,0.04999583,0.035873026
t_2551,-88.25528,13.81062,0.031641185,0.059199672,0.04176269
t_2552,-88.23731,13.81062,0.026903853,0.05081328,0.036594
t_2553,-88.21935,13.81062,0.02597031,0.049097013,0.03526739
t_2554,-88.25528,13.82806,0.029853161,0.055719394,0.039827514
t_2555,-88.21935,13.82806,0.03109299,0.058545332,0.04029794
t_2556,-88.23731,13.82806,0.03095515,0.058057856,0.040536966
t_2557,-88.14748,13.79317,0.024595913,0.04603863,0.03259068
t_2558,-88.16545,13.79317,0.023910016,0.045148414,0.032233912
t_2559,-88.20138,13.79317,0.02524487,0.047762305,0.03425036
t_256,-88.41698,13.25166,0.045743547,0.09766313,0.05332764
t_2560,-88.18342,13.79317,0.024397515,0.046166766,0.033051476
t_2561,-88.20138,13.81062,0.026047448,0.04900605,0.034973368
t_2562,-88.18342,13.81062,0.024505245,0.046290275,0.033090714
t_2563,-88.16545,13.81062,0.026750727,0.050242156,0.03499187
t_2564,-88.16545,13.82806,0.027535986,0.05181752,0.035701524
t_2565,-88.20138,13.82806,0.02799187,0.052500784,0.036815457
t_2566,-88.18342,13.82806,0.028322559,0.053285237,0.036809184
t_2567,-88.09358,13.81062,0.022456016,0.041868195,0.029586293
t_2568,-88.11155,13.81062,0.025822999,0.04858575,0.033190154
t_2569,-88.12952,13.81062,0.027064184,0.05105633,0.034706604
t_257,-88.38104,13.25166,0.04199421,0.08039863,0.047913037
t_2570,-88.12952,13.82806,0.029459618,0.056182265,0.037099145
t_2571,-88.14748,13.82806,0.027140979,0.05111925,0.03500469
t_2572,-88.11155,13.82806,0.023939166,0.04478752,0.031261038
t_2573,-88.09358,13.82806,0.025552068,0.048084024,0.032608107
t_2574,-88.09358,13.84551,0.023882182,0.044676427,0.030887613
t_2575,-88.11155,13.84551,0.025250746,0.04740911,0.032496616
t_2576,-88.12952,13.84551,0.025965737,0.048804123,0.03347273
t_2577,-88.14748,13.84551,0.031447034,0.06048361,0.039404973
t_2578,-88.09358,13.86295,0.028967034,0.055615187,0.036040537
t_2579,-88.11155,13.86295,0.027198039,0.051443934,0.03437693
t_258,-88.41698,13.26914,0.046163827,0.09230845,0.05313926
t_2580,-88.12952,13.86295,0.02771896,0.052425634,0.035152003
t_2581,-88.14748,13.86295,0.02579102,0.04836941,0.033487577
t_2582,-88.11155,13.88039,0.024455925,0.04576219,0.0315486
t_2583,-88.12952,13.88039,0.02539019,0.047601555,0.03272606
t_2584,-88.09358,13.88039,0.025222573,0.04736466,0.032072566
t_2585,-88.14748,13.88039,0.02762005,0.052079957,0.03521541
t_2586,-88.11155,13.89784,0.024456877,0.045733903,0.031458028
t_2587,-88.52477,13.70591,0.06796594,0.116105735,0.09490616
t_2588,-88.54274,13.70591,0.07799738,0.13168514,0.10871082
t_2589,-88.48884,13.70591,0.07325339,0.13129424,0.100652665
t_259,-88.38104,13.26914,0.037704635,0.066903755,0.043044686
t_2590,-88.52477,13.72337,0.07927101,0.1377142,0.1101826
t_2591,-88.48884,13.72337,0.07541152,0.14487083,0.10884152
t_2592,-88.50681,13.72337,0.07586916,0.13384868,0.10477762
t_2593,-88.54274,13.72337,0.08239176,0.14071356,0.11518851
t_2594,-88.50681,13.74082,0.07860682,0.15291719,0.11729761
t_2595,-88.48884,13.74082,0.07222648,0.12972222,0.099116504
t_2596,-88.52477,13.74082,0.08257158,0.15602835,0.12356059
t_2597,-88.56071,13.70591,0.082179956,0.13734475,0.115661226
t_2598,-88.57867,13.70591,0.08828127,0.14615794,0.12544851
t_2599,-88.56071,13.72337,0.08643968,0.14570701,0.12189262
t_26,-87.96782,13.18169,0.023152929,0.04502441,0.027128676
t_260,-88.39901,13.26914,0.041163772,0.0736917,0.046538506
t_2600,-88.57867,13.72337,0.082409106,0.13704954,0.11772721
t_2601,-88.57867,13.74082,0.08681871,0.14416593,0.12299592
t_2602,-88.56071,13.74082,0.0914315,0.16331287,0.13642949
t_2603,-88.57867,13.75827,0.09252111,0.1566559,0.13214622
t_2604,-88.56071,13.75827,0.085323855,0.14441346,0.11962895
t_2605,-88.56071,13.77572,0.076382615,0.12803794,0.106363505
t_2606,-88.57867,13.77572,0.08991058,0.15097941,0.12656705
t_2607,-88.54274,13.74082,0.07592921,0.12860742,0.10578148
t_2608,-88.48884,13.75827,0.06145711,0.107267626,0.08400734
t_2609,-88.52477,13.75827,0.07654669,0.13247606,0.105490975
t_261,-88.38104,13.28663,0.037369974,0.066127114,0.043047763
t_2610,-88.50681,13.75827,0.06484203,0.11211893,0.08916545
t_2611,-88.54274,13.75827,0.07746176,0.13151005,0.10733147
t_2612,-88.48884,13.77572,0.05941678,0.10379324,0.08126359
t_2613,-88.52477,13.77572,0.08076012,0.15563779,0.1212576
t_2614,-88.50681,13.77572,0.059157345,0.10272337,0.082236856
t_2615,-88.54274,13.77572,0.06878143,0.11683251,0.09589794
t_2616,-88.48884,13.79317,0.053325407,0.093608394,0.074052274
t_2617,-88.43494,13.75827,0.05078871,0.090900026,0.068856545
t_2618,-88.47088,13.75827,0.06251748,0.11051552,0.08424628
t_2619,-88.45291,13.75827,0.055419788,0.09843737,0.074953474
t_262,-88.36308,13.23417,0.03965388,0.07440909,0.045063153
t_2620,-88.43494,13.77572,0.055440374,0.099687755,0.07381968
t_2621,-88.47088,13.77572,0.05859208,0.10328195,0.079237185
t_2622,-88.45291,13.77572,0.050231222,0.08940564,0.06898867
t_2623,-88.43494,13.79317,0.051767193,0.09278653,0.06933352
t_2624,-88.45291,13.79317,0.05948736,0.106629066,0.079124585
t_2625,-88.47088,13.79317,0.06305097,0.11219648,0.08428468
t_2626,-88.45291,13.81062,0.05944106,0.10685017,0.07869858
t_2627,-88.54274,13.79317,0.0679117,0.115205325,0.093961686
t_2628,-88.50681,13.79317,0.06613438,0.11450669,0.08958848
t_2629,-88.52477,13.79317,0.07697624,0.13541588,0.10586046
t_263,-88.36308,13.25166,0.040621646,0.07704902,0.04641467
t_2630,-88.52477,13.81062,0.06726712,0.11507573,0.091104396
t_2631,-88.54274,13.81062,0.0749658,0.12736015,0.10164093
t_2632,-88.48884,13.81062,0.06109819,0.10678779,0.08202354
t_2633,-88.50681,13.81062,0.073540986,0.13316041,0.10089824
t_2634,-88.54274,13.82806,0.070884064,0.11982308,0.0952998
t_2635,-88.52477,13.82806,0.067171045,0.11490538,0.09005944
t_2636,-88.48884,13.82806,0.06601036,0.117267504,0.08781456
t_2637,-88.57867,13.79317,0.08229375,0.13612019,0.113852665
t_2638,-88.56071,13.79317,0.083994284,0.14287756,0.116385736
t_2639,-88.56071,13.81062,0.06723773,0.11306713,0.09336707
t_264,-88.34511,13.25166,0.035726655,0.06421331,0.040849753
t_2640,-88.57867,13.81062,0.06342754,0.10714111,0.090799555
t_2641,-88.56071,13.82806,0.065069444,0.10925217,0.08961143
t_2642,-88.57867,13.82806,0.07189423,0.1186872,0.098246776
t_2643,-88.57867,13.84551,0.07148033,0.117485516,0.09611999
t_2644,-88.56071,13.84551,0.06286606,0.105367325,0.08581094
t_2645,-88.57867,13.86295,0.06749898,0.11086087,0.09007684
t_2646,-88.56071,13.86295,0.06256462,0.10438357,0.0840585
t_2647,-88.47088,13.81062,0.054643143,0.096314125,0.073828496
t_2648,-88.43494,13.81062,0.051482048,0.09230835,0.068625174
t_2649,-88.47088,13.82806,0.061107263,0.108727776,0.08081803
t_265,-88.32715,13.25166,0.03153398,0.05605837,0.036785234
t_2650,-88.45291,13.82806,0.061183494,0.1116094,0.08084227
t_2651,-88.43494,13.82806,0.055383433,0.10019708,0.072711915
t_2652,-88.45291,13.84551,0.05426471,0.09667301,0.07145162
t_2653,-88.47088,13.84551,0.05437143,0.09576443,0.07225827
t_2654,-88.43494,13.84551,0.049982414,0.08957533,0.06603976
t_2655,-88.43494,13.86295,0.051221587,0.09201897,0.066884
t_2656,-88.50681,13.82806,0.061300114,0.10590423,0.082376085
t_2657,-88.48884,13.84551,0.061291464,0.10743403,0.08088101
t_2658,-88.50681,13.84551,0.05755644,0.09939644,0.07733906
t_2659,-88.52477,13.84551,0.06846253,0.11755691,0.090766706
t_266,-88.34511,13.26914,0.03993484,0.0747064,0.04587943
t_2660,-88.54274,13.84551,0.07407773,0.12652881,0.09864533
t_2661,-88.52477,13.86295,0.062254015,0.10615014,0.082288854
t_2662,-88.54274,13.86295,0.06995088,0.118403904,0.09195076
t_2663,-88.52477,13.88039,0.06999357,0.12312667,0.091852814
t_2664,-88.54274,13.88039,0.0631244,0.106150195,0.08269809
t_2665,-88.54274,13.89784,0.07242101,0.12737536,0.094847225
t_2666,-88.52477,13.89784,0.059687458,0.101603076,0.07731862
t_2667,-88.54274,13.91527,0.060471456,0.10151774,0.077436656
t_2668,-88.52477,13.91527,0.059970725,0.102235034,0.076632686
t_2669,-88.16545,13.84551,0.032655254,0.06294744,0.040962197
t_267,-88.32715,13.26914,0.03238524,0.057781674,0.037861854
t_2670,-88.18342,13.84551,0.028767362,0.054183543,0.037159026
t_2671,-88.20138,13.84551,0.032085657,0.060891062,0.040865976
t_2672,-88.20138,13.86295,0.027756592,0.052009072,0.036354195
t_2673,-88.16545,13.86295,0.026601393,0.04991588,0.03458081
t_2674,-88.18342,13.86295,0.028071584,0.052763868,0.036351323
t_2675,-88.18342,13.88039,0.025880883,0.048377343,0.034045253
t_2676,-88.16545,13.88039,0.0280118,0.05275978,0.035881624
t_2677,-88.20138,13.88039,0.032045368,0.060852803,0.04058116
t_2678,-88.18342,13.89784,0.029860862,0.05643389,0.0379083
t_2679,-88.23731,13.84551,0.026470173,0.049944375,0.035919916
t_268,-88.36308,13.26914,0.034098327,0.06022878,0.039585672
t_2680,-88.21935,13.84551,0.030735094,0.05782428,0.039816383
t_2681,-88.25528,13.84551,0.027447293,0.051711313,0.037290093
t_2682,-88.23731,13.86295,0.02657508,0.05000705,0.03588206
t_2683,-88.25528,13.86295,0.03136529,0.05864723,0.04104684
t_2684,-88.21935,13.86295,0.032299712,0.061064616,0.041282684
t_2685,-88.23731,13.88039,0.031553462,0.05924982,0.040702112
t_2686,-88.21935,13.88039,0.03199266,0.060429476,0.04082207
t_2687,-88.25528,13.88039,0.03265216,0.061212268,0.042172063
t_2688,-88.23731,13.89784,0.029031636,0.05418879,0.037991546
t_2689,-88.12952,13.89784,0.025368558,0.047529604,0.03260472
t_269,-88.34511,13.28663,0.04132741,0.08029619,0.047920216
t_2690,-88.14748,13.89784,0.027116636,0.051018644,0.034600697
t_2691,-88.09358,13.89784,0.026675925,0.050421216,0.03345863
t_2692,-88.12952,13.91527,0.025178235,0.04711068,0.03230863
t_2693,-88.11155,13.91527,0.024971904,0.04674414,0.031869635
t_2694,-88.14748,13.91527,0.02638287,0.049485035,0.033750556
t_2695,-88.09358,13.91527,0.023061406,0.042917587,0.029757304
t_2696,-88.09358,13.93271,0.020916494,0.038723703,0.027553424
t_2697,-88.14748,13.93271,0.024977254,0.04660826,0.032232564
t_2698,-88.12952,13.93271,0.022630487,0.0420017,0.029678563
t_2699,-88.16545,13.89784,0.024427,0.04554945,0.032192055
t_27,-87.93189,13.18169,0.016332874,0.027937055,0.0201047
t_270,-88.36308,13.28663,0.0357907,0.06358296,0.041506413
t_2700,-88.20138,13.89784,0.026365945,0.04920873,0.034694143
t_2701,-88.16545,13.91527,0.025357876,0.047345437,0.032991003
t_2702,-88.18342,13.91527,0.024362411,0.04546818,0.03228091
t_2703,-88.20138,13.91527,0.02724764,0.050909854,0.035421453
t_2704,-88.16545,13.93271,0.022689357,0.04244261,0.030230993
t_2705,-88.21935,13.89784,0.02686382,0.05007918,0.035499375
t_2706,-88.25528,13.89784,0.031414613,0.05870939,0.04072665
t_2707,-88.23731,13.91527,0.025389351,0.047695994,0.034200978
t_2708,-88.21935,13.91527,0.027035197,0.050371848,0.03550689
t_2709,-88.11155,13.93271,0.024012262,0.04476133,0.0308152
t_271,-88.32715,13.28663,0.040481076,0.08066912,0.047207974
t_2710,-88.09358,13.95015,0.022319125,0.04134874,0.028829658
t_2711,-88.11155,13.95015,0.022445127,0.0415961,0.02916247
t_2712,-88.41698,13.86295,0.0450854,0.08123197,0.059663232
t_2713,-88.32715,13.88039,0.040778447,0.07619641,0.052221052
t_2714,-88.36308,13.88039,0.039401546,0.072219096,0.05165597
t_2715,-88.30918,13.89784,0.038437106,0.071937956,0.049062364
t_2716,-88.29121,13.89784,0.032816853,0.06095825,0.042879377
t_2717,-88.57867,13.88039,0.057518702,0.095655926,0.07815708
t_2718,-88.56071,13.88039,0.066211656,0.1098305,0.08660283
t_2719,-88.56071,13.89784,0.06648074,0.110239215,0.08557724
t_272,-88.29121,13.25166,0.028663835,0.051114198,0.03397128
t_2720,-88.57867,13.89784,0.062775545,0.1027049,0.08188518
t_2721,-88.56071,13.91527,0.053293258,0.08901909,0.07046348
t_2722,-88.57867,13.91527,0.05986881,0.097864605,0.07741069
t_2723,-88.56071,13.93271,0.0651583,0.108407475,0.08171018
t_2724,-88.57867,13.93271,0.06677362,0.109137595,0.08341034
t_2725,-88.56071,13.95015,0.055451736,0.09164867,0.07012366
t_2726,-88.57867,13.95015,0.053666845,0.08775706,0.0685448
t_2727,-88.54274,13.93271,0.05684045,0.095281996,0.0724527
t_2728,-88.54274,13.95015,0.049041696,0.08245697,0.06351961
t_2729,-88.54274,13.96759,0.052048806,0.08711878,0.06545929
t_273,-88.27325,13.26914,0.026300343,0.046923783,0.03193363
t_2730,-88.57867,13.96759,0.065853156,0.10885183,0.08031734
t_2731,-88.56071,13.96759,0.048486233,0.080625705,0.062195197
t_2732,-88.56071,13.98502,0.05851917,0.09727848,0.071227394
t_2733,-88.57867,13.98502,0.061521336,0.10100203,0.07429764
t_2734,-88.75834,14.0896,0.067051984,0.09662426,0.068280466
t_2735,-89.24343,13.60116,0.104567714,0.16891216,0.14796034
t_2736,-89.22546,13.60116,0.11152048,0.17916638,0.15825103
t_2737,-89.22546,13.61862,0.1125738,0.1817271,0.16310506
t_2738,-89.24343,13.61862,0.10783807,0.17443442,0.15530665
t_2739,-89.26139,13.61862,0.095884256,0.15658094,0.13743219
t_274,-88.29121,13.26914,0.02467134,0.044164613,0.030567659
t_2740,-89.26139,13.63608,0.103433825,0.16813207,0.14969955
t_2741,-89.22546,13.63608,0.1086903,0.17670782,0.1606502
t_2742,-89.24343,13.63608,0.10601461,0.17152411,0.15482219
t_2743,-89.24343,13.65354,0.11678061,0.1908895,0.17504202
t_2744,-89.22546,13.65354,0.12466788,0.20268634,0.18886231
t_2745,-89.20749,13.63608,0.12407922,0.20036508,0.18398741
t_2746,-89.17156,13.63608,0.1341085,0.22638363,0.19983266
