# 20150425_M7.8_Gorkha median gmf, Stations:All, gmlt:Adjusted, Rupture:Yagi
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,ZhaoEtAl2006SInter
t_2181,81.09321999999997,27.35636,0.03897603,0.05094608,0.023898194,0.06165119,0.038476862
t_2182,81.09321999999997,27.47598,0.037989445,0.04890015,0.023617769,0.059784412,0.03751294
t_2183,81.09321999999997,27.59546,0.035977274,0.044429827,0.022894187,0.055635616,0.035132334
t_2184,81.09321999999997,27.71481,0.033749696,0.04102661,0.022277838,0.050824065,0.033336826
t_2185,81.09321999999997,27.83404,0.03473727,0.04239864,0.022479739,0.052909583,0.034397893
t_2186,81.09321999999997,27.95313,0.038780894,0.045338742,0.022919405,0.062215116,0.038622122
t_2187,81.09321999999997,28.07209,0.04017519,0.04826906,0.023318565,0.06503772,0.04006087
t_2188,81.09321999999997,28.19092,0.039704174,0.050499476,0.023554208,0.06321825,0.038235236
t_2189,81.09321999999997,28.30962,0.040176306,0.051453523,0.02353389,0.06383316,0.0382033
t_219,83.56358999999998,27.19668,0.09878526,0.113471955,0.09964206,0.17449732,0.13577396
t_2190,81.09321999999997,28.42818,0.03904626,0.051381256,0.02331345,0.060605835,0.03765004
t_2191,81.09321999999997,28.54661,0.038742054,0.05077928,0.022998463,0.059423707,0.036860406
t_2192,81.09321999999997,28.66491,0.03680514,0.04997134,0.022655565,0.05458422,0.03600605
t_2193,81.09321999999997,28.78308,0.021959469,0.028251074,0.022308437,0.026252087,0.027536618
t_2194,81.09321999999997,28.90111,0.023199974,0.042927817,0.021950489,0.028003935,0.026844984
t_2195,81.09321999999997,29.01901,0.021326788,0.027204445,0.02161099,0.024776746,0.026190957
t_2196,81.09321999999997,29.13677,0.021015152,0.026686285,0.021268865,0.024058422,0.025532987
t_2197,81.09321999999997,29.2544,0.020694721,0.026153266,0.020917708,0.023324836,0.024859129
t_2198,81.09321999999997,29.3719,0.020982338,0.025564628,0.020530896,0.023473695,0.024120098
t_2199,81.09321999999997,29.48925,0.019956063,0.024924448,0.020111494,0.021663534,0.023324026
t_22,82.93477000000001,28.78308,0.06501659,0.091244295,0.075386435,0.16313675,0.13728265
t_220,83.56358999999998,27.27655,0.14167942,0.17809725,0.1429316,0.39466524,0.24437416
t_2200,81.09321999999997,29.60648,0.019543655,0.024238672,0.01966366,0.020757612,0.022480808
t_2201,81.09321999999997,29.72356,0.022620076,0.036419738,0.019192223,0.024897486,0.027268818
t_2202,81.09321999999997,29.84051,0.0186529,0.022759555,0.018701993,0.018855644,0.020695074
t_2203,81.09321999999997,29.95733,0.018183054,0.021981146,0.018197719,0.017882269,0.019772582
t_2204,81.09321999999997,30.074,0.017702391,0.021186512,0.017683899,0.016907828,0.0188428
t_2205,81.09321999999997,30.19054,0.017214462,0.020381965,0.017164432,0.015941018,0.01791366
t_2206,81.09321999999997,30.30694,0.017890502,0.019573385,0.0166429,0.0164067,0.016992362
t_2207,81.09321999999997,30.42321,0.01987853,0.029064918,0.01612237,0.018483698,0.020305369
t_2208,81.09321999999997,30.53933,0.015738089,0.017964186,0.015605618,0.0131575605,0.015196847
t_2209,81.09321999999997,30.65532,0.019130744,0.026596496,0.015094865,0.016679477,0.018092645
t_221,83.56358999999998,27.35636,0.17225565,0.22947595,0.17793113,0.58699006,0.34210098
t_2210,81.09321999999997,30.77116,0.019077795,0.025390262,0.014592141,0.016175553,0.017035237
t_2211,81.09321999999997,30.88687,0.017950546,0.02420884,0.014098972,0.014475255,0.016015247
t_2212,81.09321999999997,31.00244,0.018130999,0.023056107,0.013616712,0.01425305,0.015035336
t_2213,81.09321999999997,31.11787,0.013509268,0.01416251,0.013146397,0.009296963,0.011167225
t_2214,81.09321999999997,31.23315,0.015097165,0.020848434,0.012688862,0.010455587,0.01045827
t_2215,81.09321999999997,31.3483,0.01261885,0.012782463,0.012244614,0.007958109,0.009783725
t_2216,81.09321999999997,31.46331,0.017332653,0.018784337,0.011814089,0.011816901,0.011542808
t_2217,81.09321999999997,31.57817,0.015690176,0.017809344,0.011397562,0.009971398,0.010778049
t_2218,81.09321999999997,31.6929,0.013268884,0.016873037,0.010995066,0.0076764543,0.007965618
t_2219,81.09321999999997,31.80748,0.01640323,0.017925061,0.01060666,0.009878359,0.009374724
t_222,83.56358999999998,27.43612,0.1991239,0.26424918,0.20347562,0.86269385,0.44219992
t_2220,81.09321999999997,31.92192,0.012784241,0.015117189,0.010232204,0.006789425,0.008733982
t_2221,81.09321999999997,32.03622,0.012737894,0.014297025,0.009871515,0.0065075783,0.0081320265
t_2222,81.09321999999997,32.15037,0.013300909,0.013514703,0.009524377,0.006640715,0.0075673866
t_2223,81.22797000000003,24.20219,0.011365498,0.011060235,0.011106027,0.0063039623,0.008121935
t_2224,81.22797000000003,24.32504,0.017626723,0.020452995,0.011577335,0.011867019,0.011105625
t_2225,81.22797000000003,24.44776,0.019928373,0.021748288,0.012069534,0.014617659,0.012152022
t_2226,81.22797000000003,24.57037,0.020190848,0.0231071,0.0125834355,0.015445431,0.013139783
t_2227,81.22797000000003,24.69286,0.020014828,0.02452926,0.013120021,0.015814524,0.01403884
t_2228,81.22797000000003,24.81522,0.019043291,0.023184825,0.013680842,0.015289115,0.015149775
t_2229,81.22797000000003,24.93747,0.0144469235,0.015858615,0.014268414,0.010892428,0.012936975
t_223,83.56358999999998,27.51582,0.21183152,0.28582847,0.22080955,0.93521845,0.462068
t_2230,81.22797000000003,25.05959,0.019889861,0.025990501,0.014885325,0.017335562,0.01758549
t_2231,81.22797000000003,25.18159,0.024165777,0.030817445,0.015531776,0.02341636,0.018911956
t_2232,81.22797000000003,25.30347,0.023684893,0.032519374,0.016200013,0.023424314,0.020304728
t_2233,81.22797000000003,25.42523,0.027301826,0.034256246,0.016872052,0.029436639,0.021989165
t_2234,81.22797000000003,25.54687,0.03032668,0.036004063,0.017529128,0.03519566,0.023477994
t_2235,81.22797000000003,25.66838,0.030892381,0.0377136,0.018164195,0.03707857,0.024968486
t_2236,81.22797000000003,25.78977,0.031769905,0.039304342,0.018777683,0.039562415,0.026423797
t_2237,81.22797000000003,25.91103,0.027033018,0.036268376,0.01936794,0.032064147,0.027498435
t_2238,81.22797000000003,26.03217,0.033102643,0.041916933,0.019948246,0.043813787,0.029120803
t_2239,81.22797000000003,26.15318,0.033877432,0.043269873,0.020580452,0.046148013,0.03054125
t_224,83.56358999999998,27.59546,0.21942405,0.29815587,0.23116605,0.98638684,0.4899933
t_2240,81.22797000000003,26.27407,0.034753703,0.045105573,0.021351082,0.04865837,0.03227861
t_2241,81.22797000000003,26.39484,0.03879487,0.047322426,0.022296766,0.058117718,0.036627017
t_2242,81.22797000000003,26.51547,0.038467262,0.049414247,0.023432912,0.05751525,0.036463503
t_2243,81.22797000000003,26.63598,0.040015377,0.050817374,0.024739305,0.060835257,0.038436536
t_2244,81.22797000000003,26.75637,0.039825585,0.050911475,0.025736762,0.060338024,0.039611004
t_2245,81.22797000000003,26.87662,0.03909872,0.05020196,0.025648009,0.059918247,0.039628286
t_2246,81.22797000000003,26.99675,0.03921825,0.051304903,0.025307402,0.061923396,0.040203147
t_2247,81.22797000000003,27.11675,0.042333968,0.053965878,0.025456589,0.07087727,0.04175081
t_2248,81.22797000000003,27.23662,0.042454306,0.056058846,0.025753997,0.07175447,0.04311347
t_2249,81.22797000000003,27.35636,0.043411218,0.05680645,0.025937526,0.07475576,0.04376471
t_225,83.56358999999998,27.67504,0.17884862,0.27100748,0.23541406,0.57475734,0.3936568
t_2250,81.22797000000003,27.47598,0.042403538,0.05618259,0.02591973,0.072472624,0.043622546
t_2251,81.22797000000003,27.59546,0.042096958,0.054641314,0.025726905,0.07208272,0.04291025
t_2252,81.22797000000003,27.71481,0.040239077,0.05350284,0.025550067,0.06738458,0.042379893
t_2253,81.22797000000003,27.83404,0.041323274,0.053794704,0.025555596,0.07015071,0.04261117
t_2254,81.22797000000003,27.95313,0.041578274,0.05490451,0.02564696,0.0705111,0.04316973
t_2255,81.22797000000003,28.07209,0.04077379,0.05599034,0.025690455,0.068043776,0.043508492
t_2256,81.22797000000003,28.19092,0.037277386,0.056616895,0.025617002,0.05916521,0.04295342
t_2257,81.22797000000003,28.30962,0.035574645,0.056598034,0.02539833,0.054901846,0.042439986
t_2258,81.22797000000003,28.42818,0.041313138,0.056043856,0.025066432,0.06803391,0.042074546
t_2259,81.22797000000003,28.54661,0.04053832,0.055202242,0.024683798,0.06561582,0.041103877
t_226,83.56358999999998,27.75457,0.16976196,0.272163,0.23426898,0.52735716,0.3937306
t_2260,81.22797000000003,28.66491,0.023742847,0.031216899,0.024290163,0.03056332,0.03142279
t_2261,81.22797000000003,28.78308,0.028487453,0.047473416,0.023900852,0.038852733,0.038694922
t_2262,81.22797000000003,28.90111,0.023042705,0.030066218,0.023505663,0.02883444,0.029873047
t_2263,81.22797000000003,29.01901,0.028056372,0.045690395,0.023126783,0.03738802,0.036771346
t_2264,81.22797000000003,29.13677,0.02235766,0.028927043,0.022745011,0.027180374,0.028380858
t_2265,81.22797000000003,29.2544,0.025673037,0.0438604,0.022341173,0.03245819,0.02759293
t_2266,81.22797000000003,29.3719,0.02158877,0.027645826,0.02189603,0.025361463,0.026728634
t_2267,81.22797000000003,29.48925,0.021151362,0.026916742,0.021415312,0.02434657,0.025800914
t_2268,81.22797000000003,29.60648,0.020684978,0.026139462,0.020904602,0.023281388,0.024822313
t_2269,81.22797000000003,29.72356,0.02019466,0.02532265,0.020369763,0.022180896,0.023805667
t_227,83.56358999999998,27.83404,0.18160133,0.2701786,0.228519,0.60115033,0.48726138
t_2270,81.22797000000003,29.84051,0.019685209,0.024474638,0.019816296,0.021058852,0.022762882
t_2271,81.22797000000003,29.95733,0.022108661,0.03655764,0.019249499,0.024174834,0.021705233
t_2272,81.22797000000003,30.074,0.018627388,0.022717359,0.018674355,0.018800426,0.020643178
t_2273,81.22797000000003,30.19054,0.018087354,0.021822823,0.01809516,0.017685723,0.019585684
t_2274,81.22797000000003,30.30694,0.017856093,0.020926438,0.01751586,0.016981333,0.018540815
t_2275,81.22797000000003,30.42321,0.017002856,0.020033794,0.016939793,0.015528694,0.017515292
t_2276,81.22797000000003,30.53933,0.020075945,0.029659865,0.01636996,0.018947514,0.020848209
t_2277,81.22797000000003,30.65532,0.018810961,0.028311223,0.015808715,0.01689439,0.019622883
t_2278,81.22797000000003,30.77116,0.018193373,0.026988646,0.015258178,0.015710214,0.018439822
t_2279,81.22797000000003,30.88687,0.026488028,0.028832117,0.0147199,0.025812764,0.01749368
t_228,83.56358999999998,27.91345,0.15606607,0.17178215,0.21977323,0.46808746,0.37299898
t_2280,81.22797000000003,31.00244,0.018494448,0.024439232,0.014195222,0.015160781,0.01621292
t_2281,81.22797000000003,31.11787,0.013892859,0.014991756,0.013685137,0.009997923,0.012019568
t_2282,81.22797000000003,31.23315,0.013412577,0.014230139,0.013190408,0.009237476,0.011236158
t_2283,81.22797000000003,31.3483,0.017042797,0.020901956,0.012711439,0.012341155,0.013246068
t_2284,81.22797000000003,31.46331,0.013699186,0.01980701,0.012248563,0.008884429,0.009789661
t_2285,81.22797000000003,31.57817,0.016376885,0.018755822,0.01180194,0.010924453,0.011520265
t_2286,81.22797000000003,31.6929,0.01277489,0.017748473,0.011371474,0.0075401855,0.00850038
t_2287,81.22797000000003,31.80748,0.012289128,0.016785054,0.010957103,0.006902184,0.007912333
t_2288,81.22797000000003,31.92192,0.011435109,0.010243352,0.0105585605,0.006038778,0.0073603285
t_2289,81.22797000000003,32.03622,0.013546422,0.014987883,0.010175542,0.007298606,0.008638413
t_229,83.56358999999998,27.9928,0.14815825,0.1687261,0.21078691,0.4360758,0.35889846
t_2290,81.22797000000003,32.15037,0.010070348,0.009137749,0.0098077115,0.0047205877,0.0063587343
t_2291,81.36271999999997,24.20219,0.01565412,0.018000862,0.011479748,0.010008478,0.010927359
t_2292,81.36271999999997,24.32504,0.01834501,0.02151907,0.011982446,0.0129440725,0.011856066
t_2293,81.36271999999997,24.44776,0.021265758,0.02291115,0.012509013,0.016527493,0.012995933
t_2294,81.36271999999997,24.57037,0.020801406,0.024374703,0.013060811,0.01662471,0.014078019
t_2295,81.36271999999997,24.69286,0.020469535,0.025909854,0.013639884,0.016852342,0.015070308
t_2296,81.36271999999997,24.81522,0.021034747,0.027515678,0.0142500615,0.018120375,0.016296739
t_2297,81.36271999999997,24.93747,0.022859057,0.029190093,0.014898593,0.021029286,0.017609041
t_2298,81.36271999999997,25.05959,0.023343844,0.030928366,0.0155963,0.022331841,0.019014163
t_2299,81.36271999999997,25.18159,0.020524234,0.02916527,0.016352024,0.019241428,0.020517597
t_23,82.93477000000001,28.86178,0.062798835,0.08954087,0.073530674,0.1555063,0.13357234
t_230,83.56358999999998,28.07209,0.14371492,0.16560304,0.20225835,0.4179766,0.34513864
t_2300,81.36271999999997,25.30347,0.028482292,0.034569044,0.017151847,0.03127033,0.022354864
t_2301,81.36271999999997,25.42523,0.030714668,0.03645209,0.017937882,0.035794202,0.024015183
t_2302,81.36271999999997,25.54687,0.031847328,0.038337626,0.018644163,0.03876285,0.025665523
t_2303,81.36271999999997,25.66838,0.031113822,0.040123496,0.019266464,0.038487956,0.02725399
t_2304,81.36271999999997,25.78977,0.026953394,0.037074752,0.019830592,0.03218041,0.028386997
t_2305,81.36271999999997,25.91103,0.033922404,0.042453863,0.020318871,0.04588277,0.029850516
t_2306,81.36271999999997,26.03217,0.036802452,0.04259616,0.020715464,0.053055022,0.032687448
t_2307,81.36271999999997,26.15318,0.03384187,0.042981543,0.021191062,0.047442585,0.03156275
t_2308,81.36271999999997,26.27407,0.035348594,0.045235746,0.022059634,0.051452212,0.03361358
t_2309,81.36271999999997,26.39484,0.036947798,0.048959155,0.023254056,0.05570407,0.0365941
t_231,83.56358999999998,28.15132,0.13941479,0.16250773,0.19422567,0.4014128,0.3323804
t_2310,81.36271999999997,26.51547,0.039948706,0.052442446,0.024474438,0.06329437,0.03952184
t_2311,81.36271999999997,26.63598,0.041448783,0.05493412,0.025572991,0.067377746,0.041931305
t_2312,81.36271999999997,26.75637,0.041957486,0.05647198,0.026414467,0.069152266,0.043716572
t_2313,81.36271999999997,26.87662,0.04420433,0.057560377,0.026898365,0.07592034,0.04500221
t_2314,81.36271999999997,26.99675,0.044214357,0.05892107,0.027205672,0.07696061,0.046226144
t_2315,81.36271999999997,27.11675,0.037525807,0.06058451,0.027539205,0.06077542,0.04703036
t_2316,81.36271999999997,27.23662,0.045733105,0.061986174,0.027876109,0.082523644,0.04870775
t_2317,81.36271999999997,27.35636,0.04564817,0.062759675,0.028131973,0.08266697,0.049469355
t_2318,81.36271999999997,27.47598,0.0450317,0.062888406,0.02826711,0.0812434,0.049799304
t_2319,81.36271999999997,27.59546,0.04654961,0.06262102,0.028295472,0.08590913,0.04982534
t_232,83.56358999999998,28.2305,0.13545977,0.1596748,0.18712132,0.3881633,0.32177192
t_2320,81.36271999999997,27.71481,0.046770923,0.062390108,0.02827244,0.086752556,0.049786687
t_2321,81.36271999999997,27.83404,0.047673326,0.06247037,0.028238034,0.089464,0.05316853
t_2322,81.36271999999997,27.95313,0.04251325,0.06271632,0.028171342,0.0746236,0.049817216
t_2323,81.36271999999997,28.07209,0.043410804,0.06282755,0.028028673,0.07676633,0.04958123
t_2324,81.36271999999997,28.19092,0.047616336,0.062606,0.027782196,0.08832954,0.05231171
t_2325,81.36271999999997,28.30962,0.037732486,0.05524137,0.027424408,0.06167054,0.047601424
t_2326,81.36271999999997,28.42818,0.034767006,0.054424044,0.026996443,0.05444581,0.04651937
t_2327,81.36271999999997,28.54661,0.03211862,0.053488478,0.026548529,0.04831806,0.0453796
t_2328,81.36271999999997,28.66491,0.02822737,0.05251059,0.026101245,0.040079266,0.03504588
t_2329,81.36271999999997,28.78308,0.032530535,0.05151855,0.025658302,0.04841048,0.043116454
t_233,83.56358999999998,28.30962,0.13165073,0.15699556,0.18059063,0.37781212,0.31291717
t_2330,81.36271999999997,28.90111,0.024577009,0.032622542,0.025221013,0.032645926,0.033277895
t_2331,81.36271999999997,29.01901,0.02969066,0.049549658,0.024793806,0.04190788,0.0409315
t_2332,81.36271999999997,29.13677,0.025159629,0.03135408,0.024363874,0.03308359,0.031567767
t_2333,81.36271999999997,29.2544,0.02339637,0.03065992,0.023897963,0.029691271,0.030643579
t_2334,81.36271999999997,29.3719,0.022936637,0.029894032,0.023386,0.02856598,0.02963295
t_2335,81.36271999999997,29.48925,0.02244027,0.029066632,0.022835221,0.027367776,0.028551942
t_2336,81.36271999999997,29.60648,0.027633583,0.04365744,0.022252569,0.035835855,0.03460938
t_2337,81.36271999999997,29.72356,0.021361215,0.027267205,0.02164507,0.024825757,0.026240367
t_2338,81.36271999999997,29.84051,0.0207901,0.026314983,0.021019159,0.02351648,0.025039261
t_2339,81.36271999999997,29.95733,0.020711288,0.025340179,0.020380912,0.022942945,0.02382574
t_234,83.56358999999998,28.38867,0.12797707,0.15441465,0.17452626,0.3694448,0.30529213
t_2340,81.36271999999997,30.074,0.01961118,0.024351554,0.01973596,0.020896746,0.022611815
t_2341,81.36271999999997,30.19054,0.020513343,0.036175363,0.01908911,0.02171731,0.02140766
t_2342,81.36271999999997,30.30694,0.025041519,0.03463613,0.018444717,0.02790697,0.025528273
t_2343,81.36271999999997,30.42321,0.02052408,0.03310787,0.017806416,0.0207362,0.019063184
t_2344,81.36271999999997,30.53933,0.019291338,0.0315992,0.01717743,0.018588021,0.017936632
t_2345,81.36271999999997,30.65532,0.018223276,0.030116994,0.016560223,0.016757933,0.016847355
t_2346,81.36271999999997,30.77116,0.022251511,0.028667489,0.015956976,0.021414476,0.019944727
t_2347,81.36271999999997,30.88687,0.026053242,0.030581005,0.015369224,0.026014041,0.018883467
t_2348,81.36271999999997,31.00244,0.018099401,0.025884638,0.014798262,0.015226722,0.017466677
t_2349,81.36271999999997,31.11787,0.020457394,0.024558399,0.014244991,0.017461514,0.016315402
t_235,83.56358999999998,28.46767,0.12462264,0.15200594,0.1691201,0.362394,0.29866743
t_2350,81.36271999999997,31.23315,0.017213019,0.023279006,0.013710062,0.013356879,0.015223619
t_2351,81.36271999999997,31.3483,0.015588217,0.022047797,0.013193737,0.0113008525,0.011241376
t_2352,81.36271999999997,31.46331,0.0136270495,0.013472118,0.012696205,0.009115954,0.010469536
t_2353,81.36271999999997,31.57817,0.013475287,0.019733664,0.012217476,0.00866987,0.009742977
t_2354,81.36271999999997,31.6929,0.014341433,0.018651055,0.011757291,0.009094077,0.011437527
t_2355,81.36271999999997,31.80748,0.0115729775,0.011375015,0.011315439,0.006577827,0.008420042
t_2356,81.36271999999997,31.92192,0.015912538,0.016633136,0.010891496,0.009726845,0.009872493
t_2357,81.36271999999997,32.03622,0.010880998,0.010134235,0.01048501,0.0056117503,0.0072599608
t_2358,81.36271999999997,32.15037,0.011099413,0.009559254,0.010095509,0.0055400627,0.00673652
t_2359,81.49745999999999,24.20219,0.01726747,0.018893026,0.011860614,0.0117985355,0.011628957
t_236,83.56358999999998,28.54661,0.12187788,0.14946786,0.16369756,0.35705343,0.29164174
t_2360,81.49745999999999,24.32504,0.012637093,0.013012962,0.012396439,0.008066009,0.010011956
t_2361,81.49745999999999,24.44776,0.0131868655,0.013872767,0.012959475,0.00888815,0.010873858
t_2362,81.49745999999999,24.57037,0.020537939,0.025682494,0.013551823,0.016844675,0.014897771
t_2363,81.49745999999999,24.69286,0.021474108,0.02733754,0.0141771315,0.018582866,0.016156422
t_2364,81.49745999999999,24.81522,0.021287847,0.025910595,0.014843205,0.019007279,0.017509889
t_2365,81.49745999999999,24.93747,0.02364595,0.030883042,0.015567289,0.022727603,0.018970245
t_2366,81.49745999999999,25.05959,0.024606273,0.032761674,0.016383048,0.024735803,0.020558214
t_2367,81.49745999999999,25.18159,0.026634522,0.034694433,0.01733873,0.028332004,0.022303114
t_2368,81.49745999999999,25.30347,0.030624537,0.03666847,0.01843729,0.035290454,0.02447536
t_2369,81.49745999999999,25.42523,0.032437228,0.038686357,0.019488817,0.039153956,0.02644516
t_237,83.56358999999998,28.6255,0.117934726,0.14684749,0.15834446,0.34607115,0.28420964
t_2370,81.49745999999999,25.54687,0.033481948,0.040724546,0.020204293,0.042229597,0.028253566
t_2371,81.49745999999999,25.66838,0.026724117,0.037962288,0.020645749,0.031660404,0.02951448
t_2372,81.49745999999999,25.78977,0.035200723,0.04382832,0.02101126,0.04857126,0.03112405
t_2373,81.49745999999999,25.91103,0.035087198,0.0435358,0.021226134,0.049576003,0.031640016
t_2374,81.49745999999999,26.03217,0.032218195,0.040703382,0.021038959,0.04446987,0.03069919
t_2375,81.49745999999999,26.15318,0.031976648,0.037371863,0.020755194,0.044799447,0.031340785
t_2376,81.49745999999999,26.27407,0.032604136,0.04084544,0.021932613,0.046801224,0.032236803
t_2377,81.49745999999999,26.39484,0.037267886,0.048801273,0.02400853,0.05810169,0.03794334
t_2378,81.49745999999999,26.51547,0.041433185,0.055040378,0.02570885,0.06901632,0.04263087
t_2379,81.49745999999999,26.63598,0.03903972,0.058945354,0.026965108,0.063629285,0.04541604
t_238,83.56358999999998,28.70432,0.114345625,0.14387788,0.15250504,0.33560008,0.27549845
t_2380,81.49745999999999,26.75637,0.046479154,0.061467137,0.027917432,0.08386082,0.04832787
t_2381,81.49745999999999,26.87662,0.04658675,0.063359246,0.028648276,0.084859475,0.050252087
t_2382,81.49745999999999,26.99675,0.044900283,0.06501875,0.029234137,0.08080016,0.05191233
t_2383,81.49745999999999,27.11675,0.04831235,0.066489585,0.02973253,0.09125327,0.05335503
t_2384,81.49745999999999,27.23662,0.04909954,0.06761671,0.030147403,0.094055094,0.054500796
t_2385,81.49745999999999,27.35636,0.049201608,0.0683209,0.030461906,0.094643064,0.055302642
t_2386,81.49745999999999,27.47598,0.049214713,0.06872636,0.03067726,0.09493466,0.05584125
t_2387,81.49745999999999,27.59546,0.050169766,0.069042094,0.030810045,0.0982244,0.05624767
t_2388,81.49745999999999,27.71481,0.051411416,0.069354326,0.03086785,0.102529034,0.056554724
t_2389,81.49745999999999,27.83404,0.051278222,0.06958726,0.030841049,0.10225059,0.05667979
t_239,83.56358999999998,28.78308,0.11519268,0.14026633,0.14566787,0.34389743,0.26471198
t_2390,81.49745999999999,27.95313,0.049437303,0.06960647,0.030712897,0.09634986,0.056516115
t_2391,81.49745999999999,28.07209,0.044745132,0.06931002,0.03047122,0.08238062,0.0560014
t_2392,81.49745999999999,28.19092,0.048835628,0.06865698,0.030113332,0.09395844,0.055130154
t_2393,81.49745999999999,28.30962,0.04247846,0.067658804,0.029646413,0.07549071,0.053347755
t_2394,81.49745999999999,28.42818,0.031287722,0.059249032,0.029132463,0.048519384,0.041214887
t_2395,81.49745999999999,28.54661,0.027560089,0.037547298,0.028618168,0.04049736,0.040164422
t_2396,81.49745999999999,28.66491,0.028002165,0.036836132,0.028113358,0.041024767,0.039132904
t_2397,81.49745999999999,28.78308,0.026682682,0.03611278,0.027607718,0.038128354,0.03810136
t_2398,81.49745999999999,28.90111,0.02625704,0.035410915,0.027121747,0.03699729,0.03711251
t_2399,81.49745999999999,29.01901,0.02583098,0.034706276,0.026637157,0.035876222,0.036129437
t_24,82.93477000000001,28.94043,0.0613165,0.08762144,0.07147591,0.1502676,0.12944253
t_240,83.56358999999998,28.86178,0.10555727,0.13614209,0.13819534,0.3069205,0.25246438
t_2400,81.49745999999999,29.13677,0.025399879,0.033991884,0.026148478,0.03475308,0.035141367
t_2401,81.49745999999999,29.2544,0.024922546,0.033199646,0.025609203,0.033522796,0.034055192
t_2402,81.49745999999999,29.3719,0.024398101,0.03232805,0.025018854,0.032187637,0.03287161
t_2403,81.49745999999999,29.48925,0.023833947,0.031389344,0.02438632,0.030771352,0.031610295
t_2404,81.49745999999999,29.60648,0.02323715,0.030395318,0.023720035,0.029296393,0.03028995
t_2405,81.49745999999999,29.72356,0.022614822,0.029357975,0.02302839,0.027784685,0.028929029
t_2406,81.49745999999999,29.84051,0.02197344,0.028288376,0.022318946,0.026255792,0.02754415
t_2407,81.49745999999999,29.95733,0.021319095,0.027197054,0.021598717,0.024727497,0.02615061
t_2408,81.49745999999999,30.074,0.020657431,0.026093889,0.020874111,0.0232156,0.024762215
t_2409,81.49745999999999,30.19054,0.019993264,0.02498745,0.020150509,0.021733068,0.023390492
t_241,83.56358999999998,28.94043,0.12990277,0.20386693,0.13040537,0.4367896,0.30210006
t_2410,81.49745999999999,30.30694,0.025389679,0.036994413,0.019432712,0.029413648,0.027829861
t_2411,81.49745999999999,30.42321,0.020569209,0.035305306,0.018724654,0.021521086,0.020735417
t_2412,81.49745999999999,30.53933,0.022677619,0.033642955,0.018029751,0.02396788,0.024574751
t_2413,81.49745999999999,30.65532,0.020525176,0.032014653,0.017350545,0.020365003,0.023032242
t_2414,81.49745999999999,30.77116,0.027724689,0.034139562,0.016689233,0.030148936,0.02179187
t_2415,81.49745999999999,30.88687,0.018206876,0.028884495,0.016047282,0.016348377,0.015955096
t_2416,81.49745999999999,31.00244,0.016106661,0.017685398,0.01542588,0.013444212,0.01489102
t_2417,81.49745999999999,31.11787,0.016343595,0.025950674,0.014825786,0.01328475,0.013882105
t_2418,81.49745999999999,31.23315,0.014436288,0.015860092,0.014247485,0.010889869,0.012928376
t_2419,81.49745999999999,31.3483,0.023112541,0.026068518,0.013691046,0.020059183,0.015353168
t_242,83.56358999999998,29.01901,0.09577041,0.12683553,0.12255811,0.27302787,0.22571436
t_2420,81.49745999999999,31.46331,0.018216306,0.021959098,0.013156468,0.013929624,0.014117199
t_2421,81.49745999999999,31.57817,0.01724781,0.020741088,0.012643566,0.012484409,0.013114702
t_2422,81.49745999999999,31.6929,0.013572038,0.019578978,0.012151879,0.008709808,0.009644702
t_2423,81.49745999999999,31.80748,0.014737043,0.018472215,0.011681011,0.009376207,0.011296622
t_2424,81.49745999999999,31.92192,0.013515635,0.017419625,0.0112303505,0.008034438,0.008298532
t_2425,81.49745999999999,32.03622,0.013590948,0.01641989,0.010799269,0.007787931,0.009710361
t_2426,81.49745999999999,32.15037,0.012207375,0.015471573,0.010387131,0.0064809346,0.0071271383
t_2427,81.63220999999999,24.20219,0.016983818,0.019804241,0.012247692,0.0118789915,0.012356217
t_2428,81.63220999999999,24.32504,0.016332587,0.021153528,0.012818351,0.011733406,0.013452604
t_2429,81.63220999999999,24.44776,0.013634559,0.014579422,0.013419899,0.009584074,0.01159489
t_243,83.56358999999998,29.09753,0.09083927,0.1218639,0.1148474,0.2556097,0.21204193
t_2430,81.63220999999999,24.57037,0.022931574,0.027027426,0.014055294,0.02024679,0.016091935
t_2431,81.63220999999999,24.69286,0.023095049,0.028809322,0.014730146,0.021196267,0.017295778
t_2432,81.63220999999999,24.81522,0.022783618,0.030680442,0.015457657,0.021521386,0.018787725
t_2433,81.63220999999999,24.93747,0.016311575,0.01877963,0.016271,0.014104911,0.016170934
t_2434,81.63220999999999,25.05959,0.029657142,0.03465756,0.017250776,0.033133663,0.022469033
t_2435,81.63220999999999,25.18159,0.027878104,0.036712874,0.01857148,0.030728778,0.024319703
t_2436,81.63220999999999,25.30347,0.031224728,0.038754165,0.020456754,0.03612312,0.027130738
t_2437,81.63220999999999,25.42523,0.035211537,0.040826704,0.022436794,0.042997047,0.029819535
t_2438,81.63220999999999,25.54687,0.031594384,0.04308539,0.022890031,0.038240723,0.031328496
t_2439,81.63220999999999,25.66838,0.03728811,0.045189258,0.022519348,0.051672682,0.032921687
t_244,83.56358999999998,29.176,0.09259784,0.18089648,0.10740944,0.26538542,0.19856544
