# 20160910_M5.9_Bukoba median gmf, Stations:All, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AtkinsonBoore2006Modified2011,PezeshkEtAl2011NEHRPBC
t_10822,33.41473,3.09519,0.0029675202,0.0024628502
t_10823,33.41473,3.27457,0.0037858728,0.0022942272
t_10824,33.41473,3.45393,0.0033098946,0.0021402345
t_10825,33.77406,2.19784,0.005527799,0.0032828741
t_10826,33.77406,2.37736,0.0060869223,0.003053001
t_10827,33.77406,2.55686,0.00489693,0.0028421974
t_10828,33.77406,2.73633,0.0041184872,0.0026488462
t_10829,33.77406,2.91577,0.0034046634,0.0024714095
t_1083,30.71978,-2.69644,0.019216288,0.01166469
t_10830,33.77406,3.09519,0.0041350285,0.0023084485
t_10831,33.77406,3.27457,0.00387359,0.0021586649
t_10832,33.77406,3.45393,0.0024110428,0.0020208382
t_10833,34.67237,3.27457,0.0032773959,0.0017998826
t_10834,34.85204,3.27457,0.002120178,0.0017291208
t_10835,34.85204,3.45393,0.002205547,0.0016368078
t_10836,33.95372,3.45393,0.0030343733,0.0019581802
t_10837,34.49271,3.45393,0.0028967813,0.0017651302
t_10838,34.67237,3.45393,0.0021319895,0.0017006719
t_10839,34.13338,3.45393,0.0034744474,0.0018943333
t_1084,30.80962,-2.69644,0.017766211,0.012068923
t_10840,34.31305,3.45393,0.0028932812,0.0018298225
t_10841,35.57069,3.45393,0.0026798348,0.0013928082
t_10842,35.75035,3.45393,0.002544269,0.0013356352
t_10843,35.21136,3.45393,0.0028057988,0.0015120705
t_10844,35.93001,3.45393,0.0022730157,0.0012802413
t_10845,36.10968,3.45393,0.001677217,0.0012266915
t_1085,30.7647,-2.69644,0.016321251,0.011868849
t_1086,30.71978,-2.65158,0.017017912,0.01208095
t_1087,30.7647,-2.65158,0.017248096,0.012301046
t_1088,30.80962,-2.65158,0.019898765,0.012517073
t_1089,30.71978,-2.60671,0.019628977,0.012517408
t_109,30.00113,-5.16081,0.0038952937,0.0025442862
t_1090,30.80962,-2.60671,0.021001715,0.012988477
t_1091,31.07911,-2.74131,0.016764315,0.012679581
t_1092,31.0342,-2.74131,0.023392996,0.012506346
t_1093,31.0342,-2.69644,0.020155426,0.012995903
t_1094,30.98928,-2.69644,0.020803357,0.01281421
t_1095,31.07911,-2.69644,0.017969891,0.013181243
t_1096,31.0342,-2.65158,0.02364204,0.013514829
t_1097,30.98928,-2.65158,0.020063553,0.013322147
t_1098,31.07911,-2.65158,0.0247725,0.013711771
t_1099,30.98928,-2.60671,0.020058397,0.01386122
t_11,29.64181,-4.80285,0.0040144753,0.0027605623
t_110,30.00113,-4.98185,0.004720123,0.0027408577
t_1100,31.07911,-2.60671,0.025133146,0.014275029
t_1101,30.85453,-2.74131,0.015093642,0.011823131
t_1102,30.89945,-2.74131,0.017026424,0.011998192
t_1103,30.94436,-2.69644,0.017161917,0.01263597
t_1104,30.85453,-2.69644,0.01590419,0.0122640245
t_1105,30.89945,-2.69644,0.015572916,0.012453368
t_1106,30.94436,-2.65158,0.016939335,0.013131161
t_1107,30.89945,-2.65158,0.017876118,0.012933115
t_1108,30.85453,-2.65158,0.019128175,0.012728054
t_1109,30.85453,-2.60671,0.019656476,0.013216925
t_111,30.00113,-4.80285,0.004523475,0.0029578628
t_1110,30.89945,-2.60671,0.018837856,0.013439314
t_1111,30.94436,-2.60671,0.019053271,0.01365443
t_1112,30.89945,-2.56184,0.021257292,0.013973649
t_1113,30.94436,-2.56184,0.018223116,0.014207655
t_1114,30.85453,-2.56184,0.018864686,0.01373213
t_1115,30.85453,-2.51697,0.022251176,0.014275367
t_1116,30.89945,-2.51697,0.019310158,0.014538031
t_1117,30.94436,-2.51697,0.022369387,0.014792974
t_1118,30.85453,-2.47209,0.021332534,0.014848566
t_1119,30.89945,-2.47209,0.024614317,0.015134642
t_112,30.00113,-4.62379,0.0042624706,0.00319799
t_1120,30.94436,-2.47209,0.020897945,0.015412833
t_1121,31.0342,-2.60671,0.02289506,0.014065813
t_1122,30.98928,-2.56184,0.021483976,0.014432963
t_1123,31.07911,-2.56184,0.030612754,0.01487402
t_1124,31.0342,-2.56184,0.021534538,0.014651469
t_1125,31.0342,-2.51697,0.0229121,0.015274819
t_1126,31.07911,-2.51697,0.022685448,0.01551188
t_1127,30.98928,-2.51697,0.027249029,0.015038862
t_1128,30.98928,-2.47209,0.023162847,0.015681636
t_1129,31.0342,-2.47209,0.02324196,0.015939306
t_113,30.00113,-4.44469,0.00548902,0.0034642657
t_1130,31.07911,-2.47209,0.024478737,0.016192263
t_1131,31.25877,-2.87589,0.019190757,0.011802966
t_1132,31.16894,-2.87589,0.0154377455,0.011582456
t_1133,31.21386,-2.87589,0.013248129,0.01169714
t_1134,31.21386,-2.83103,0.02059418,0.012153918
t_1135,31.12403,-2.83103,0.017163709,0.011896486
t_1136,31.16894,-2.83103,0.016904553,0.012029582
t_1137,31.25877,-2.83103,0.018302936,0.0122687565
t_1138,31.25877,-2.78617,0.01634365,0.012762128
t_1139,31.16894,-2.78617,0.01847658,0.012502282
t_114,30.00113,-4.26555,0.0061457353,0.0037601786
t_1140,31.12403,-2.78617,0.017536785,0.012357905
t_1141,31.48335,-2.87589,0.025494615,0.012180845
t_1142,31.52827,-2.87589,0.021862848,0.012223051
t_1143,31.43844,-2.87589,0.020376604,0.012127026
t_1144,31.48335,-2.83103,0.021211166,0.01267965
t_1145,31.52827,-2.83103,0.024311008,0.012725626
t_1146,31.43844,-2.83103,0.019354736,0.012621049
t_1147,31.52827,-2.78617,0.021895861,0.0132599175
t_1148,31.43844,-2.78617,0.018854147,0.013145807
t_1149,31.48335,-2.78617,0.021523621,0.013209739
t_115,30.00113,-4.08636,0.006653766,0.0040897233
t_1150,31.43844,-2.74131,0.020260895,0.013703927
t_1151,31.66302,-2.87589,0.019433377,0.01227765
t_1152,31.66302,-2.83103,0.019766362,0.012785125
t_1153,31.6181,-2.83103,0.020120746,0.012778535
t_1154,31.57318,-2.83103,0.019872157,0.012758655
t_1155,31.57318,-2.78617,0.020050881,0.013295978
t_1156,31.6181,-2.78617,0.019989796,0.013317687
t_1157,31.66302,-2.78617,0.017906262,0.013324886
t_1158,31.57318,-2.74131,0.020683084,0.013868146
t_1159,31.66302,-2.74131,0.017618865,0.013899783
t_116,30.00113,-3.90713,0.0061462335,0.004457387
t_1160,31.6181,-2.74131,0.022548854,0.013891904
t_1161,31.39352,-2.83103,0.0196512,0.012550171
t_1162,31.34861,-2.83103,0.01596665,0.012467495
t_1163,31.30369,-2.83103,0.016173158,0.012373496
t_1164,31.39352,-2.78617,0.017490134,0.013068524
t_1165,31.30369,-2.78617,0.021415345,0.012876081
t_1166,31.34861,-2.78617,0.02071515,0.012978435
t_1167,31.39352,-2.74131,0.019683003,0.013619494
t_1168,31.30369,-2.74131,0.015550051,0.01340948
t_1169,31.34861,-2.74131,0.01811125,0.013521138
t_117,30.1808,-5.51858,0.002658093,0.0022595474
t_1170,31.39352,-2.69644,0.021399116,0.014206025
t_1171,31.21386,-2.78617,0.017014205,0.0126373
t_1172,31.21386,-2.74131,0.017482452,0.013149356
t_1173,31.16894,-2.74131,0.019222692,0.013002492
t_1174,31.12403,-2.74131,0.022724422,0.012845625
t_1175,31.25877,-2.74131,0.018467262,0.013285277
t_1176,31.25877,-2.69644,0.016750462,0.013840746
t_1177,31.12403,-2.69644,0.019720402,0.013361722
t_1178,31.16894,-2.69644,0.018828666,0.013532444
t_1179,31.21386,-2.69644,0.018175604,0.013692472
t_118,30.1808,-5.33972,0.0038291782,0.0024285235
t_1180,31.25877,-2.65158,0.02077354,0.014430941
t_1181,31.48335,-2.74131,0.020887047,0.013773814
t_1182,31.52827,-2.74131,0.021362625,0.013828693
t_1183,31.52827,-2.69644,0.019088933,0.01443517
t_1184,31.43844,-2.69644,0.020309709,0.01429846
t_1185,31.48335,-2.69644,0.01976392,0.014375021
t_1186,31.52827,-2.65158,0.02436981,0.015082509
t_1187,31.48335,-2.65158,0.024110029,0.015016436
t_1188,31.43844,-2.65158,0.024021843,0.014932383
t_1189,31.43844,-2.60671,0.01932271,0.015609582
t_119,30.1808,-5.16081,0.0040544677,0.0026146213
t_1190,31.48335,-2.60671,0.023620445,0.015702078
t_1191,31.66302,-2.69644,0.022388559,0.014513128
t_1192,31.57318,-2.69644,0.022125967,0.014478429
t_1193,31.6181,-2.69644,0.020824976,0.014504486
t_1194,31.6181,-2.65158,0.023868652,0.015158691
t_1195,31.57318,-2.65158,0.025693348,0.015130049
t_1196,31.66302,-2.65158,0.022769284,0.015168195
t_1197,31.57318,-2.60671,0.031774793,0.0158272
t_1198,31.6181,-2.60671,0.024174348,0.015858766
t_1199,31.66302,-2.60671,0.024961349,0.01586924
t_12,29.64181,-4.62379,0.0039182566,0.0029697628
t_120,30.1808,-4.98185,0.0056339297,0.0028204452
t_1200,31.66302,-2.56184,0.026079167,0.016620575
t_1201,31.30369,-2.69644,0.020378614,0.013976377
t_1202,31.34861,-2.69644,0.020281326,0.014098424
t_1203,31.30369,-2.65158,0.020302612,0.014579339
t_1204,31.39352,-2.65158,0.019151649,0.014830967
t_1205,31.34861,-2.65158,0.020255072,0.014713011
t_1206,31.30369,-2.60671,0.01966618,0.0152217485
t_1207,31.39352,-2.60671,0.023103932,0.0154980635
t_1208,31.34861,-2.60671,0.029078312,0.015368467
t_1209,31.39352,-2.56184,0.02194116,0.01621103
t_121,30.1808,-4.80285,0.0063172965,0.0030496174
t_1210,31.34861,-2.56184,0.023998424,0.016068319
t_1211,31.21386,-2.65158,0.03147303,0.014268891
t_1212,31.16894,-2.65158,0.022164509,0.014094207
t_1213,31.12403,-2.65158,0.017836025,0.013908094
t_1214,31.16894,-2.60671,0.021851193,0.014690556
t_1215,31.21386,-2.60671,0.018192073,0.014881594
t_1216,31.25877,-2.60671,0.017677598,0.015059048
t_1217,31.12403,-2.60671,0.019736683,0.014487299
t_1218,31.21386,-2.56184,0.020815179,0.015533449
t_1219,31.25877,-2.56184,0.022226851,0.015728164
t_122,30.1808,-4.62379,0.0071092076,0.00330495
t_1220,31.12403,-2.56184,0.024532426,0.015101739
t_1221,31.52827,-2.60671,0.025025764,0.015774831
t_1222,31.48335,-2.56184,0.024806526,0.01643598
t_1223,31.52827,-2.56184,0.021809101,0.016516289
t_1224,31.43844,-2.56184,0.021847239,0.016333949
t_1225,31.52827,-2.51697,0.02984937,0.017311703
t_1226,31.43844,-2.51697,0.020812234,0.017109985
t_1227,31.48335,-2.51697,0.022229424,0.017222825
t_1228,31.48335,-2.47209,0.023917984,0.018068062
t_1229,31.52827,-2.47209,0.02513812,0.018166699
t_123,30.1808,-4.44469,0.0045210747,0.003589577
t_1230,31.43844,-2.47209,0.022728357,0.017942932
t_1231,30.58504,-2.96561,0.013206483,0.009117917
t_1232,30.54012,-2.96561,0.01275264,0.008974779
t_1233,30.67487,-2.96561,0.013857887,0.009398027
t_1234,30.62995,-2.96561,0.013157468,0.009259117
t_1235,30.67487,-2.92075,0.013835387,0.0097043635
t_1236,30.58504,-2.92075,0.014335973,0.009405135
t_1237,30.54012,-2.92075,0.012619903,0.009252498
t_1238,30.62995,-2.92075,0.0142131355,0.009555885
t_1239,30.54012,-2.87589,0.012425475,0.00954162
t_124,30.1808,-4.26555,0.006113907,0.003907763
t_1240,30.62995,-2.87589,0.019902281,0.009865588
t_1241,30.67487,-2.87589,0.015309911,0.010024434
t_1242,30.58504,-2.87589,0.013303963,0.009704511
t_1243,30.58504,-2.83103,0.013251095,0.010016625
t_1244,30.54012,-2.83103,0.016723532,0.009842657
t_1245,30.62995,-2.83103,0.014516961,0.010188879
t_1246,30.67487,-2.83103,0.014455322,0.01035897
t_1247,30.67487,-2.78617,0.014662788,0.010708736
t_1248,30.54012,-2.78617,0.016070675,0.0101561425
t_1249,30.58504,-2.78617,0.020221595,0.010342081
t_125,30.1808,-4.08636,0.008960713,0.004264496
t_1250,30.62995,-2.78617,0.018030548,0.010526443
t_1251,30.45029,-2.87589,0.013745988,0.009212351
t_1252,30.40537,-2.83103,0.012882743,0.009315555
t_1253,30.49521,-2.83103,0.013454438,0.00966755
t_1254,30.45029,-2.83103,0.015564723,0.009491692
t_1255,30.45029,-2.78617,0.012886854,0.009781801
t_1256,30.49521,-2.78617,0.016133236,0.009969244
t_1257,30.40537,-2.78617,0.0165245,0.009594319
t_1258,30.49521,-2.74131,0.012918769,0.010282996
t_1259,30.45029,-2.74131,0.015493865,0.010083081
t_126,30.1808,-3.90713,0.006979593,0.004665537
t_1260,30.40537,-2.74131,0.012958369,0.009883412
t_1261,30.54012,-2.74131,0.01455969,0.010482619
t_1262,30.62995,-2.74131,0.015705522,0.010878988
t_1263,30.58504,-2.74131,0.0150543265,0.010681504
t_1264,30.67487,-2.74131,0.015642678,0.0110745365
t_1265,30.67487,-2.69644,0.016026294,0.011457295
t_1266,30.54012,-2.69644,0.01494766,0.01082272
t_1267,30.58504,-2.69644,0.016507624,0.011035617
t_1268,30.62995,-2.69644,0.017127581,0.011247334
t_1269,30.62995,-2.65158,0.021498078,0.01163208
t_127,30.36046,-3.72787,0.0093475515,0.005358578
t_1270,30.67487,-2.65158,0.014932404,0.011857716
t_1271,30.40537,-2.69644,0.015513316,0.010183238
t_1272,30.49521,-2.69644,0.014176586,0.010609358
t_1273,30.45029,-2.69644,0.014757171,0.010396007
t_1274,30.45029,-2.65158,0.016880045,0.010720839
t_1275,30.49521,-2.65158,0.014708034,0.010948661
t_1276,30.40537,-2.65158,0.018058432,0.010493996
t_1277,30.49521,-2.60671,0.015814528,0.011301532
t_1278,30.45029,-2.60671,0.017019581,0.011058114
t_1279,30.40537,-2.60671,0.014021502,0.010816139
t_128,30.36046,-3.54857,0.012218173,0.0059217545
t_1280,30.45029,-2.56184,0.016659906,0.011408138
t_1281,30.58504,-2.65158,0.016881108,0.011404919
t_1282,30.54012,-2.65158,0.014718474,0.011176857
t_1283,30.58504,-2.60671,0.016326388,0.011790248
t_1284,30.62995,-2.60671,0.015290491,0.012034181
t_1285,30.54012,-2.60671,0.019465173,0.011545757
t_1286,30.67487,-2.60671,0.016634267,0.012276885
t_1287,30.54012,-2.56184,0.017599996,0.011929909
t_1288,30.62995,-2.56184,0.017591864,0.012454353
t_1289,30.67487,-2.56184,0.016751675,0.01271565
t_129,30.36046,-3.36923,0.008735548,0.0065664467
t_1290,30.58504,-2.56184,0.019482149,0.012192198
t_1291,30.40537,-2.56184,0.016285224,0.011149902
t_1292,30.49521,-2.56184,0.01780604,0.011668365
t_1293,30.45029,-2.51697,0.015011224,0.011771272
t_1294,30.40537,-2.51697,0.01603032,0.011495558
t_1295,30.49521,-2.51697,0.01484988,0.012049613
t_1296,30.49521,-2.47209,0.014812447,0.012445795
t_1297,30.40537,-2.47209,0.014971447,0.011853432
t_1298,30.45029,-2.47209,0.016010696,0.01214793
t_1299,30.45029,-2.42722,0.015657056,0.012538242
t_13,29.64181,-4.44469,0.0043799733,0.0031991827
t_130,30.36046,-3.27955,0.012366429,0.006923643
t_1300,30.49521,-2.42722,0.016491363,0.012857138
t_1301,30.58504,-2.51697,0.013791603,0.0126114525
t_1302,30.54012,-2.51697,0.015045754,0.012329874
t_1303,30.62995,-2.51697,0.017430067,0.012893411
t_1304,30.67487,-2.51697,0.015091242,0.013174973
t_1305,30.54012,-2.47209,0.018963803,0.01274629
t_1306,30.67487,-2.47209,0.018946875,0.013655947
t_1307,30.62995,-2.47209,0.017724562,0.01335228
t_1308,30.58504,-2.47209,0.018999955,0.013048784
t_1309,30.58504,-2.42722,0.02138573,0.013504657
t_131,30.27063,-3.27955,0.00936696,0.0067244666
t_1310,30.67487,-2.42722,0.020297015,0.014159348
t_1311,30.54012,-2.42722,0.016902016,0.013179495
t_1312,30.62995,-2.42722,0.017875968,0.01383157
t_1313,30.67487,-2.38234,0.025859026,0.014686395
t_1314,30.62995,-2.38234,0.022004986,0.014332298
t_1315,30.58504,-2.38234,0.020626266,0.013979909
t_1316,30.54012,-2.38234,0.016614115,0.013630167
t_1317,30.62995,-2.33746,0.026285425,0.014855133
t_1318,30.54012,-2.33746,0.019478122,0.014098647
t_1319,30.67487,-2.33746,0.019983716,0.015237961
t_132,30.31554,-3.27955,0.012526764,0.0068243486
t_1320,30.58504,-2.33746,0.020075878,0.014475034
t_1321,30.40537,-2.42722,0.016928378,0.012223571
t_1322,30.49521,-2.38234,0.016712738,0.013284181
t_1323,30.45029,-2.38234,0.017629804,0.012942628
t_1324,30.40537,-2.38234,0.018837973,0.012606292
t_1325,30.45029,-2.33746,0.019016651,0.013361191
t_1326,30.49521,-2.33746,0.019292528,0.013727138
t_1327,30.40537,-2.33746,0.018574767,0.013001609
t_1328,30.45029,-2.29259,0.01759379,0.013793952
t_1329,30.40537,-2.29259,0.017456226,0.013409449
t_133,30.22571,-3.27955,0.009124851,0.0066241324
t_1330,30.49521,-2.29259,0.024042794,0.0141861355
t_1331,30.7647,-2.60671,0.015808785,0.012754946
t_1332,30.71978,-2.56184,0.016640238,0.012975058
t_1333,30.7647,-2.56184,0.015204781,0.013231699
t_1334,30.80962,-2.56184,0.018931115,0.013484452
t_1335,30.71978,-2.51697,0.01951004,0.013455024
t_1336,30.7647,-2.51697,0.017620198,0.013732606
t_1337,30.80962,-2.51697,0.018122254,0.01400649
t_1338,30.7647,-2.47209,0.018195607,0.014259144
t_1339,30.71978,-2.47209,0.019286523,0.013958582
t_134,30.22571,-3.23471,0.008721605,0.0067957295
t_1340,30.80962,-2.47209,0.017263366,0.014556286
t_1341,31.21386,-2.42722,0.023448054,0.017758641
t_1342,31.25877,-2.42722,0.02550379,0.018019244
t_1343,31.12403,-2.42722,0.026074955,0.017195819
t_1344,31.16894,-2.38234,0.023106622,0.018297028
t_1345,31.12403,-2.38234,0.025661409,0.017992709
t_1346,31.21386,-2.38234,0.028309407,0.018603621
t_1347,31.25877,-2.38234,0.028483689,0.018892137
t_1348,31.25877,-2.33746,0.029474242,0.019828038
t_1349,31.16894,-2.33746,0.025633428,0.019173644
t_135,30.36046,-3.23471,0.010746815,0.0071117734
t_1350,31.21386,-2.33746,0.02512454,0.019507838
t_1351,30.80962,-2.42722,0.020952603,0.015135239
t_1352,30.89945,-2.42722,0.023405386,0.015765393
t_1353,30.94436,-2.42722,0.0205222,0.016069425
t_1354,30.85453,-2.42722,0.019707665,0.015453373
t_1355,30.85453,-2.38234,0.018338446,0.016092062
t_1356,30.80962,-2.38234,0.01848026,0.015745321
t_1357,30.89945,-2.38234,0.02216708,0.016432885
t_1358,30.94436,-2.38234,0.024779819,0.016765699
t_1359,30.85453,-2.33746,0.023293236,0.0167666
t_136,30.31554,-3.23471,0.008279207,0.007006903
t_1360,30.89945,-2.33746,0.030231733,0.017139431
t_1361,31.07911,-2.42722,0.026959809,0.016918765
t_1362,31.0342,-2.42722,0.024264699,0.016646475
t_1363,30.98928,-2.42722,0.01870792,0.016363775
t_1364,31.07911,-2.38234,0.025534604,0.01769607
t_1365,31.0342,-2.38234,0.024096813,0.017399346
t_1366,30.98928,-2.38234,0.019542472,0.017088596
t_1367,31.07911,-2.33746,0.025106695,0.018528482
t_1368,30.98928,-2.33746,0.022898925,0.017859185
t_1369,31.0342,-2.33746,0.025231477,0.018201435
t_137,30.00113,-3.72787,0.0072732083,0.004868197
t_1370,30.98928,-2.29259,0.025238423,0.018678842
t_1371,30.80962,-2.33746,0.023294706,0.016388182
t_1372,30.94436,-2.33746,0.027130628,0.017504344
t_1373,30.89945,-2.29259,0.020536752,0.017887447
t_1374,30.80962,-2.29259,0.031814683,0.01706549
t_1375,30.94436,-2.29259,0.03295289,0.0182882
t_1376,30.85453,-2.29259,0.029653667,0.01747901
t_1377,30.89945,-2.24771,0.026499659,0.018679975
t_1378,30.80962,-2.24771,0.03010554,0.0177794
t_1379,30.85453,-2.24771,0.023421004,0.01823187
t_138,30.00113,-3.54857,0.007332292,0.0053277467
t_1380,30.94436,-2.24771,0.02455524,0.019120818
t_1381,31.12403,-2.33746,0.031235108,0.018847052
t_1382,31.16894,-2.29259,0.029601227,0.020115484
t_1383,31.25877,-2.29259,0.026695402,0.020832617
t_1384,31.12403,-2.29259,0.024719039,0.019764366
t_1385,31.21386,-2.29259,0.028587878,0.020476433
t_1386,31.12403,-2.24771,0.030571913,0.020751523
t_1387,31.16894,-2.24771,0.029611843,0.021129726
t_1388,31.21386,-2.24771,0.031084878,0.0215188
t_1389,31.25877,-2.24771,0.026295308,0.02191285
t_139,30.00113,-3.36923,0.009313191,0.005842045
t_1390,31.12403,-2.20282,0.02960896,0.021814482
t_1391,31.0342,-2.29259,0.025788983,0.01905652
t_1392,31.07911,-2.29259,0.024578363,0.019418254
t_1393,31.0342,-2.24771,0.023455072,0.01996929
t_1394,30.98928,-2.24771,0.023236576,0.01955167
t_1395,31.07911,-2.24771,0.030039545,0.020370282
t_1396,30.98928,-2.20282,0.026651097,0.02048169
t_1397,31.07911,-2.20282,0.02996534,0.021389958
t_1398,31.0342,-2.20282,0.026916062,0.020944435
t_1399,31.0342,-2.15794,0.02816741,0.021986518
t_14,29.64181,-4.26555,0.0064925514,0.0034509944
t_140,30.09096,-3.27955,0.00947378,0.006322221
t_1400,31.07911,-2.15794,0.027807297,0.02248264
t_1401,30.94436,-2.20282,0.02560123,0.02000561
t_1402,30.80962,-2.20282,0.021054061,0.018531797
t_1403,30.85453,-2.20282,0.023038743,0.019027516
t_1404,30.89945,-2.20282,0.024901148,0.01951986
t_1405,30.85453,-2.15794,0.03174472,0.019867927
t_1406,30.80962,-2.15794,0.025179897,0.01932418
t_1407,30.89945,-2.15794,0.026331924,0.020409629
t_1408,30.94436,-2.15794,0.031163974,0.020945713
t_1409,30.80962,-2.11306,0.025383225,0.020158473
t_141,30.00113,-3.27955,0.007946094,0.006121655
t_1410,30.85453,-2.11306,0.02943634,0.020755587
t_1411,31.16894,-2.20282,0.028849036,0.022224063
t_1412,31.21386,-2.20282,0.03239912,0.022644313
t_1413,31.25877,-2.20282,0.02775075,0.022821968
t_1414,31.21386,-2.15794,0.039013613,0.022984369
t_1415,31.25877,-2.15794,0.027933612,0.023079125
t_1416,31.16894,-2.15794,0.029042387,0.022890706
t_1417,31.12403,-2.15794,0.028894959,0.022796348
t_1418,31.16894,-2.11306,0.033732124,0.023149557
t_1419,31.12403,-2.11306,0.03146672,0.023049468
t_142,30.04605,-3.27955,0.010011132,0.0062217885
t_1420,31.25877,-2.11306,0.027282454,0.023343874
t_1421,30.98928,-2.15794,0.02529551,0.021472728
t_1422,30.98928,-2.11306,0.02963679,0.02252944
t_1423,31.07911,-2.11306,0.023575775,0.022941533
t_1424,31.0342,-2.11306,0.03105982,0.022826469
t_1425,31.0342,-2.06817,0.027641097,0.023070805
t_1426,30.98928,-2.06817,0.03397519,0.022941621
t_1427,31.07911,-2.06817,0.03066142,0.023193337
t_1428,31.0342,-2.02328,0.029645732,0.023319751
t_1429,31.07911,-2.02328,0.037702665,0.023450445
t_143,30.00113,-3.23471,0.009212553,0.0062674065
t_1430,30.98928,-2.02328,0.027461912,0.023182297
t_1431,31.6181,-2.56184,0.029866142,0.016608998
t_1432,31.57318,-2.56184,0.023703694,0.016574126
t_1433,31.66302,-2.51697,0.025885804,0.017427212
t_1434,31.6181,-2.51697,0.030471787,0.01741438
t_1435,31.57318,-2.51697,0.023166176,0.017375749
t_1436,31.6181,-2.47209,0.021894537,0.018280739
t_1437,31.66302,-2.47209,0.03667074,0.018295003
t_1438,31.57318,-2.47209,0.02270908,0.018237818
t_1439,31.6181,-2.42722,0.026826706,0.01921406
t_144,30.04605,-3.23471,0.010190904,0.0063725035
t_1440,31.57318,-2.42722,0.024195364,0.01916623
t_1441,31.16894,-2.56184,0.021672674,0.01532412
t_1442,31.12403,-2.51697,0.023945874,0.015754705
t_1443,31.16894,-2.51697,0.022407277,0.015997916
t_1444,31.25877,-2.51697,0.023076156,0.016441848
t_1445,31.21386,-2.51697,0.021642402,0.01622774
t_1446,31.12403,-2.47209,0.02587681,0.01645144
t_1447,31.25877,-2.47209,0.025531583,0.017204206
t_1448,31.21386,-2.47209,0.031444073,0.016968258
t_1449,31.16894,-2.47209,0.024141097,0.016715402
t_145,30.04605,-3.18986,0.010955144,0.0065276213
t_1450,31.16894,-2.42722,0.025011318,0.01747986
t_1451,31.30369,-2.56184,0.019769719,0.015906926
t_1452,31.39352,-2.51697,0.026855763,0.016974164
t_1453,31.34861,-2.51697,0.024539715,0.016816633
t_1454,31.30369,-2.51697,0.023417028,0.016638689
t_1455,31.34861,-2.47209,0.02285695,0.01761813
t_1456,31.30369,-2.47209,0.02774629,0.017421458
t_1457,31.39352,-2.47209,0.025686337,0.017792458
t_1458,31.34861,-2.42722,0.025191903,0.018477507
t_1459,31.39352,-2.42722,0.024920434,0.01867093
t_146,30.00113,-3.18986,0.008379228,0.0064172815
t_1460,31.30369,-2.42722,0.033895977,0.018259594
t_1461,31.66302,-2.42722,0.031065766,0.019229969
t_1462,31.57318,-2.38234,0.023020329,0.020168517
t_1463,31.6181,-2.38234,0.03838805,0.020221991
t_1464,31.66302,-2.38234,0.028447675,0.020239798
t_1465,31.66302,-2.33746,0.025150549,0.021332586
t_1466,31.6181,-2.33746,0.025166402,0.02131258
t_1467,31.57318,-2.33746,0.029448455,0.021252584
t_1468,31.57318,-2.29259,0.033774532,0.022427412
t_1469,31.6181,-2.29259,0.027506351,0.022494977
t_147,30.1808,-3.72787,0.008065732,0.005117547
t_1470,31.66302,-2.29259,0.026376955,0.02251755
t_1471,31.52827,-2.42722,0.02721595,0.019087018
t_1472,31.48335,-2.42722,0.028597321,0.018977238
t_1473,31.43844,-2.42722,0.026755873,0.018838085
t_1474,31.52827,-2.38234,0.031293813,0.020080013
t_1475,31.48335,-2.38234,0.028279647,0.019957446
t_1476,31.43844,-2.38234,0.025730094,0.019802239
t_1477,31.48335,-2.33746,0.031218259,0.021016074
t_1478,31.52827,-2.33746,0.030619439,0.021153362
t_1479,31.43844,-2.33746,0.034755394,0.02084241
t_148,30.1808,-3.54857,0.007979563,0.0056282305
t_1480,31.48335,-2.29259,0.035618223,0.022161467
t_1481,31.34861,-2.38234,0.023078095,0.019400803
t_1482,31.30369,-2.38234,0.02351799,0.019158712
t_1483,31.39352,-2.38234,0.023120973,0.01961601
t_1484,31.39352,-2.33746,0.026042448,0.020634301
t_1485,31.30369,-2.33746,0.026984459,0.020124469
t_1486,31.34861,-2.33746,0.021073515,0.020394163
t_1487,31.30369,-2.29259,0.027163953,0.021163132
t_1488,31.39352,-2.29259,0.026748857,0.021733206
t_1489,31.34861,-2.29259,0.026142867,0.021464435
t_149,30.1808,-3.36923,0.008629319,0.0062062936
t_1490,31.30369,-2.24771,0.036317185,0.022282422
t_1491,31.52827,-2.29259,0.03506998,0.022315776
t_1492,31.43844,-2.29259,0.027245088,0.021966508
t_1493,31.48335,-2.24771,0.03393364,0.022891384
t_1494,31.43844,-2.24771,0.028756496,0.022845354
t_1495,31.52827,-2.24771,0.03174169,0.022927638
t_1496,31.43844,-2.20282,0.024568956,0.023115199
t_1497,31.48335,-2.20282,0.03139512,0.023164634
t_1498,31.52827,-2.20282,0.026697453,0.023203643
t_1499,31.48335,-2.15794,0.032224394,0.023446616
t_15,29.64181,-4.08636,0.0049942504,0.003727557
t_150,30.1808,-3.27955,0.011534285,0.0065235603
t_1500,31.43844,-2.15794,0.02801853,0.023393333
t_1501,31.6181,-2.24771,0.02867606,0.022969713
t_1502,31.57318,-2.24771,0.031035777,0.022953816
t_1503,31.66302,-2.24771,0.026737183,0.02297518
t_1504,31.6181,-2.20282,0.028780224,0.02324908
t_1505,31.57318,-2.20282,0.02677409,0.023231873
t_1506,31.66302,-2.20282,0.02589663,0.02325509
