# 20160910_M5.9_Bukoba median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AtkinsonBoore2006Modified2011,PezeshkEtAl2011NEHRPBC
t_113,30.00113,-4.44469,0.0034439496,0.0021668195
t_1130,31.07911,-2.47209,0.015593172,0.010315137
t_1131,31.25877,-2.87589,0.01205604,0.0074006775
t_1132,31.16894,-2.87589,0.009725181,0.0072845863
t_1133,31.21386,-2.87589,0.008334106,0.0073453537
t_1134,31.21386,-2.83103,0.0129634645,0.007637759
t_1135,31.12403,-2.83103,0.010836227,0.0075005167
t_1136,31.16894,-2.83103,0.010657015,0.0075722216
t_1137,31.25877,-2.83103,0.011504063,0.0076972637
t_1138,31.25877,-2.78617,0.010278708,0.008012372
t_1139,31.16894,-2.78617,0.011657166,0.007876908
t_114,30.00113,-4.26555,0.003855131,0.0023515422
t_1140,31.12403,-2.78617,0.011080998,0.0077989628
t_1141,31.48335,-2.87589,0.015914457,0.0075839427
t_1142,31.52827,-2.87589,0.013629599,0.0075992136
t_1143,31.43844,-2.87589,0.01273603,0.0075612077
t_1144,31.48335,-2.83103,0.013241174,0.007895032
t_1145,31.52827,-2.83103,0.015155586,0.007911668
t_1146,31.43844,-2.83103,0.01209853,0.00787027
t_1147,31.52827,-2.78617,0.013649659,0.00824377
t_1148,31.43844,-2.78617,0.01178679,0.008198591
t_1149,31.48335,-2.78617,0.0134367505,0.008225611
t_115,30.00113,-4.08636,0.004173914,0.002557896
t_1150,31.43844,-2.74131,0.012667749,0.00854801
t_1151,31.66302,-2.87589,0.012066849,0.0075994805
t_1152,31.66302,-2.83103,0.012271237,0.007911959
t_1153,31.6181,-2.83103,0.012508688,0.007920159
t_1154,31.57318,-2.83103,0.012371321,0.007920061
t_1155,31.57318,-2.78617,0.012481511,0.008252934
t_1156,31.6181,-2.78617,0.012425413,0.008253041
t_1157,31.66302,-2.78617,0.01111408,0.008244088
t_1158,31.57318,-2.74131,0.012873765,0.008607245
t_1159,31.66302,-2.74131,0.010933103,0.008597569
t_116,30.00113,-3.90713,0.003855753,0.002788232
t_1160,31.6181,-2.74131,0.014013731,0.008607362
t_1161,31.39352,-2.83103,0.012300072,0.007837536
t_1162,31.34861,-2.83103,0.010007198,0.007797438
t_1163,31.30369,-2.83103,0.010150757,0.0077505917
t_1164,31.39352,-2.78617,0.010949496,0.008163172
t_1165,31.30369,-2.78617,0.013447113,0.008069786
t_1166,31.34861,-2.78617,0.012987578,0.008120154
t_1167,31.39352,-2.74131,0.0123255765,0.008510057
t_1168,31.30369,-2.74131,0.0097696185,0.00840956
t_1169,31.34861,-2.74131,0.011359702,0.008463818
t_117,30.1808,-5.51858,0.0016672856,0.001412321
t_1170,31.39352,-2.69644,0.013404882,0.008880233
t_1171,31.21386,-2.78617,0.010717682,0.007948163
t_1172,31.21386,-2.74131,0.011021173,0.008277657
t_1173,31.16894,-2.74131,0.012138014,0.008199991
t_1174,31.12403,-2.74131,0.01437167,0.008115113
t_1175,31.25877,-2.74131,0.011622374,0.008347584
t_1176,31.25877,-2.69644,0.010549919,0.008704292
t_1177,31.12403,-2.69644,0.012483646,0.00845044
t_1178,31.16894,-2.69644,0.011899799,0.008543035
t_1179,31.21386,-2.69644,0.011467634,0.008627853
t_118,30.1808,-5.33972,0.0024031259,0.0015188601
t_1180,31.25877,-2.65158,0.01309442,0.00908406
t_1181,31.48335,-2.74131,0.013039802,0.00857736
t_1182,31.52827,-2.74131,0.013316819,0.008597221
t_1183,31.52827,-2.69644,0.011898963,0.008973992
t_1184,31.43844,-2.69644,0.012700688,0.008920962
t_1185,31.48335,-2.69644,0.012339132,0.008952333
t_1186,31.52827,-2.65158,0.015189995,0.009376058
t_1187,31.48335,-2.65158,0.015054052,0.009353043
t_1188,31.43844,-2.65158,0.015026154,0.009319528
t_1189,31.43844,-2.60671,0.012091147,0.009746393
t_119,30.1808,-5.16081,0.0025459963,0.0016363376
t_1190,31.48335,-2.60671,0.014750997,0.009782265
t_1191,31.66302,-2.69644,0.013889197,0.008974372
t_1192,31.57318,-2.69644,0.0137702655,0.008984981
t_1193,31.6181,-2.69644,0.012939916,0.00898511
t_1194,31.6181,-2.65158,0.014827986,0.009388231
t_1195,31.57318,-2.65158,0.015988316,0.009388089
t_1196,31.66302,-2.65158,0.014121247,0.009376434
t_1197,31.57318,-2.60671,0.019769602,0.009819112
t_1198,31.6181,-2.60671,0.015014282,0.009819263
t_1199,31.66302,-2.60671,0.015475682,0.00980627
t_12,29.64181,-4.62379,0.0024535947,0.0018535134
t_120,30.1808,-4.98185,0.0035396086,0.0017661998
t_1200,31.66302,-2.56184,0.016162809,0.010266411
t_1201,31.30369,-2.69644,0.012811746,0.008771855
t_1202,31.34861,-2.69644,0.012727256,0.008830433
t_1203,31.30369,-2.65158,0.012773362,0.009158133
t_1204,31.39352,-2.65158,0.01200233,0.0092757335
t_1205,31.34861,-2.65158,0.0127185825,0.009221984
t_1206,31.30369,-2.60671,0.012382733,0.009570483
t_1207,31.39352,-2.60671,0.014487182,0.009699203
t_1208,31.34861,-2.60671,0.01827168,0.0096407
t_1209,31.39352,-2.56184,0.013767011,0.01015311
t_121,30.1808,-4.80285,0.0039694454,0.0019101128
t_1210,31.34861,-2.56184,0.015091059,0.010088606
t_1211,31.21386,-2.65158,0.01987505,0.009000336
t_1212,31.16894,-2.65158,0.014021403,0.008907529
t_1213,31.12403,-2.65158,0.0113021955,0.008806327
t_1214,31.16894,-2.60671,0.01383729,0.0092954375
t_1215,31.21386,-2.60671,0.011499112,0.009397195
t_1216,31.25877,-2.60671,0.011152654,0.009489095
t_1217,31.12403,-2.60671,0.012520118,0.009184613
t_1218,31.21386,-2.56184,0.0131705785,0.009820478
t_1219,31.25877,-2.56184,0.014035907,0.009921575
t_122,30.1808,-4.62379,0.004466667,0.0020700344
t_1220,31.12403,-2.56184,0.015580354,0.009587063
t_1221,31.52827,-2.60671,0.0155987935,0.009806567
t_1222,31.48335,-2.56184,0.015495835,0.010242773
t_1223,31.52827,-2.56184,0.013594724,0.010268459
t_1224,31.43844,-2.56184,0.013677266,0.010204308
t_1225,31.52827,-2.51697,0.018609388,0.010764982
t_1226,31.43844,-2.51697,0.013036826,0.010696357
t_1227,31.48335,-2.51697,0.013891093,0.010737809
t_1228,31.48335,-2.47209,0.014953418,0.011271142
t_1229,31.52827,-2.47209,0.015675973,0.01129995
t_123,30.1808,-4.44469,0.002840194,0.0022481987
t_1230,31.43844,-2.47209,0.014246117,0.011225429
t_1231,30.58504,-2.96561,0.008331793,0.0057424232
t_1232,30.54012,-2.96561,0.0080410475,0.005648777
t_1233,30.67487,-2.96561,0.008752471,0.005926247
t_1234,30.62995,-2.96561,0.0083054695,0.0058349892
t_1235,30.67487,-2.92075,0.0087392125,0.0061203763
t_1236,30.58504,-2.92075,0.009044959,0.0059239347
t_1237,30.54012,-2.92075,0.007957701,0.0058240453
t_1238,30.62995,-2.92075,0.008972621,0.006022794
t_1239,30.54012,-2.87589,0.007835374,0.006006462
t_124,30.1808,-4.26555,0.003840112,0.0024472158
t_1240,30.62995,-2.87589,0.012565123,0.006218756
t_1241,30.67487,-2.87589,0.009671602,0.006323192
t_1242,30.58504,-2.87589,0.008394312,0.00611309
t_1243,30.58504,-2.83103,0.008361352,0.006310245
t_1244,30.54012,-2.83103,0.010545947,0.0061963396
t_1245,30.62995,-2.83103,0.009165804,0.006423278
t_1246,30.67487,-2.83103,0.009132619,0.006535147
t_1247,30.67487,-2.78617,0.009264507,0.0067567145
t_1248,30.54012,-2.78617,0.01013439,0.006393997
t_1249,30.58504,-2.78617,0.012760164,0.006515767
t_125,30.1808,-4.08636,0.005627067,0.0026702986
t_1250,30.62995,-2.78617,0.01138494,0.006636778
t_1251,30.45029,-2.87589,0.008658004,0.005791587
t_1252,30.40537,-2.83103,0.008109377,0.0058526522
t_1253,30.49521,-2.83103,0.0084792925,0.006081932
t_1254,30.45029,-2.83103,0.009803379,0.0059672697
t_1255,30.45029,-2.78617,0.00811649,0.0061496384
t_1256,30.49521,-2.78617,0.010167441,0.006271866
t_1257,30.40537,-2.78617,0.010401255,0.006027634
t_1258,30.49521,-2.74131,0.008141447,0.0064692986
t_1259,30.45029,-2.74131,0.009758025,0.0063389293
t_126,30.1808,-3.90713,0.004383318,0.002921911
t_1260,30.40537,-2.74131,0.008156048,0.006208992
t_1261,30.54012,-2.74131,0.009181549,0.0065997606
t_1262,30.62995,-2.74131,0.009917369,0.0068596904
t_1263,30.58504,-2.74131,0.009499773,0.0067300336
t_1264,30.67487,-2.74131,0.009884416,0.0069883894
t_1265,30.67487,-2.69644,0.010127505,0.0072307405
t_1266,30.54012,-2.69644,0.009426082,0.0068140086
t_1267,30.58504,-2.69644,0.010416977,0.006953481
t_1268,30.62995,-2.69644,0.010815763,0.0070925145
t_1269,30.62995,-2.65158,0.013575998,0.007335606
t_127,30.36046,-3.72787,0.005878406,0.0033612393
t_1270,30.67487,-2.65158,0.009436764,0.0074841916
t_1271,30.40537,-2.69644,0.009763351,0.006396962
t_1272,30.49521,-2.69644,0.008933792,0.0066745547
t_1273,30.45029,-2.69644,0.009293499,0.0065354197
t_1274,30.45029,-2.65158,0.01062958,0.0067392485
t_1275,30.49521,-2.65158,0.009268197,0.0068878196
t_1276,30.40537,-2.65158,0.011364004,0.0065916423
t_1277,30.49521,-2.60671,0.009964722,0.0071094595
t_1278,30.45029,-2.60671,0.010716413,0.0069507263
t_1279,30.40537,-2.60671,0.008822556,0.0067932927
t_128,30.36046,-3.54857,0.0076853973,0.0037157822
t_1280,30.45029,-2.56184,0.010488708,0.007170014
t_1281,30.58504,-2.65158,0.010652631,0.007186402
t_1282,30.54012,-2.65158,0.009281282,0.007036977
t_1283,30.58504,-2.60671,0.010302376,0.007429296
t_1284,30.62995,-2.60671,0.00965601,0.0075895414
t_1285,30.54012,-2.60671,0.012273909,0.0072690947
t_1286,30.67487,-2.60671,0.010512711,0.007749404
t_1287,30.54012,-2.56184,0.011097062,0.0075106383
t_1288,30.62995,-2.56184,0.011109244,0.007854742
t_1289,30.67487,-2.56184,0.010587168,0.008026884
t_129,30.36046,-3.36923,0.0054957806,0.0041215587
t_1290,30.58504,-2.56184,0.012293266,0.007682508
t_1291,30.40537,-2.56184,0.010245491,0.0070020277
t_1292,30.49521,-2.56184,0.011218524,0.0073396894
t_1293,30.45029,-2.51697,0.009449401,0.0073973
t_1294,30.40537,-2.51697,0.010083476,0.0072179856
t_1295,30.49521,-2.51697,0.009354934,0.007578757
t_1296,30.49521,-2.47209,0.009330031,0.007826946
t_1297,30.40537,-2.47209,0.009415633,0.0074413293
t_1298,30.45029,-2.47209,0.010076878,0.007632805
t_1299,30.45029,-2.42722,0.009852382,0.007876562
t_13,29.64181,-4.44469,0.0027425871,0.0019967232
t_130,30.36046,-3.27955,0.0077805924,0.0043463097
t_1300,30.49521,-2.42722,0.0103857815,0.008084348
t_1301,30.58504,-2.51697,0.008701999,0.007946427
t_1302,30.54012,-2.51697,0.009485726,0.0077619217
t_1303,30.62995,-2.51697,0.011006754,0.008131684
t_1304,30.67487,-2.51697,0.009537813,0.008317204
t_1305,30.54012,-2.47209,0.011954528,0.008023304
t_1306,30.67487,-2.47209,0.011974416,0.008621009
t_1307,30.62995,-2.47209,0.011192146,0.008420905
t_1308,30.58504,-2.47209,0.011987271,0.008221498
t_1309,30.58504,-2.42722,0.013490985,0.0085079605
t_131,30.27063,-3.27955,0.0058885417,0.004217389
t_1310,30.67487,-2.42722,0.01282718,0.008938738
t_1311,30.54012,-2.42722,0.010653297,0.008294945
t_1312,30.62995,-2.42722,0.011286877,0.00872274
t_1313,30.67487,-2.38234,0.0163411,0.009271098
t_1314,30.62995,-2.38234,0.013892458,0.009037766
t_1315,30.58504,-2.38234,0.013010052,0.008806279
t_1316,30.54012,-2.38234,0.010470032,0.008577212
t_1317,30.62995,-2.33746,0.01659253,0.00936633
t_1318,30.54012,-2.33746,0.012272371,0.0088702515
t_1319,30.67487,-2.33746,0.0126270475,0.0096185645
t_132,30.31554,-3.27955,0.007878195,0.0042819944
t_1320,30.58504,-2.33746,0.012660689,0.009116694
t_1321,30.40537,-2.42722,0.010644044,0.0076720435
t_1322,30.49521,-2.38234,0.010523089,0.008351247
t_1323,30.45029,-2.38234,0.011091255,0.00812878
t_1324,30.40537,-2.38234,0.011841799,0.007910277
t_1325,30.45029,-2.33746,0.011960644,0.008389465
t_1326,30.49521,-2.33746,0.012144597,0.008627711
t_1327,30.40537,-2.33746,0.0116730565,0.008155981
t_1328,30.45029,-2.29259,0.011062451,0.00865856
t_1329,30.40537,-2.29259,0.010966639,0.0084090475
t_133,30.22571,-3.27955,0.005734004,0.00415258
t_1330,30.49521,-2.29259,0.015130773,0.008913747
t_1331,30.7647,-2.60671,0.010006753,0.008065617
t_1332,30.71978,-2.56184,0.010525333,0.008198271
t_1333,30.7647,-2.56184,0.009625344,0.008368337
t_1334,30.80962,-2.56184,0.011994333,0.008536348
t_1335,30.71978,-2.51697,0.01234106,0.008502273
t_1336,30.7647,-2.51697,0.011155309,0.008686277
t_1337,30.80962,-2.51697,0.011483241,0.008868416
t_1338,30.7647,-2.47209,0.011520312,0.009020336
t_1339,30.71978,-2.47209,0.0121999355,0.008821041
t_134,30.22571,-3.23471,0.0054805446,0.004260204
t_1340,30.80962,-2.47209,0.0109401485,0.009218022
t_1341,31.21386,-2.42722,0.014889207,0.01127388
t_1342,31.25877,-2.42722,0.016158035,0.011410391
t_1343,31.12403,-2.42722,0.016617313,0.010960787
t_1344,31.16894,-2.38234,0.014724368,0.011662565
t_1345,31.12403,-2.38234,0.01637011,0.011482378
t_1346,31.21386,-2.38234,0.01800079,0.011829295
t_1347,31.25877,-2.38234,0.018068893,0.011980948
t_1348,31.25877,-2.33746,0.01872298,0.01259477
t_1349,31.16894,-2.33746,0.016356228,0.012240447
t_135,30.36046,-3.23471,0.006761755,0.004464655
t_1350,31.21386,-2.33746,0.015999384,0.012425838
t_1351,30.80962,-2.42722,0.013279235,0.009586009
t_1352,30.89945,-2.42722,0.0148629965,0.010007704
t_1353,30.94436,-2.42722,0.013045087,0.010212365
t_1354,30.85453,-2.42722,0.012502467,0.009798502
t_1355,30.85453,-2.38234,0.011635169,0.010205273
t_1356,30.80962,-2.38234,0.011713073,0.0099735735
t_1357,30.89945,-2.38234,0.014079002,0.010433914
t_1358,30.94436,-2.38234,0.015755001,0.010658109
t_1359,30.85453,-2.33746,0.014780175,0.01063465
t_136,30.31554,-3.23471,0.005206936,0.004396717
t_1360,30.89945,-2.33746,0.019203952,0.010884892
t_1361,31.07911,-2.42722,0.017185383,0.010786891
t_1362,31.0342,-2.42722,0.0154548,0.010603316
t_1363,30.98928,-2.42722,0.0119037,0.010411348
t_1364,31.07911,-2.38234,0.016285928,0.011290234
t_1365,31.0342,-2.38234,0.015353127,0.011087808
t_1366,30.98928,-2.38234,0.01243823,0.010876576
t_1367,31.07911,-2.33746,0.016019765,0.011827701
t_1368,30.98928,-2.33746,0.014578453,0.0113711525
t_1369,31.0342,-2.33746,0.016081456,0.011604023
t_137,30.00113,-3.72787,0.004562796,0.0030454851
t_1370,30.98928,-2.29259,0.016071958,0.011897133
t_1371,30.80962,-2.33746,0.014765101,0.010381691
t_1372,30.94436,-2.33746,0.017253224,0.011130873
t_1373,30.89945,-2.29259,0.013047065,0.011362102
t_1374,30.80962,-2.29259,0.020165542,0.010811333
t_1375,30.94436,-2.29259,0.020959701,0.011632406
t_1376,30.85453,-2.29259,0.018817227,0.011087839
t_1377,30.89945,-2.24771,0.0168369,0.011867383
t_1378,30.80962,-2.24771,0.019081676,0.011263758
t_1379,30.85453,-2.24771,0.014862643,0.011566372
t_138,30.00113,-3.54857,0.0045996374,0.0033330703
t_1380,30.94436,-2.24771,0.015620895,0.012164888
t_1381,31.12403,-2.33746,0.019943485,0.012040485
t_1382,31.16894,-2.29259,0.0189115,0.01286067
t_1383,31.25877,-2.29259,0.016983058,0.013256062
t_1384,31.12403,-2.29259,0.015794989,0.012638216
t_1385,31.21386,-2.29259,0.018234052,0.013067354
t_1386,31.12403,-2.24771,0.019546576,0.013279391
t_1387,31.16894,-2.24771,0.0189398,0.01352751
t_1388,31.21386,-2.24771,0.019858574,0.0137585765
t_1389,31.25877,-2.24771,0.016755618,0.013970001
t_139,30.00113,-3.36923,0.0058415243,0.0036546097
t_1390,31.12403,-2.20282,0.01893965,0.013967936
t_1391,31.0342,-2.29259,0.016442107,0.012154355
t_1392,31.07911,-2.29259,0.015688857,0.012402034
t_1393,31.0342,-2.24771,0.014958695,0.012741754
t_1394,30.98928,-2.24771,0.01480062,0.012457072
t_1395,31.07911,-2.24771,0.019182228,0.013016613
t_1396,30.98928,-2.20282,0.016979016,0.013053444
t_1397,31.07911,-2.20282,0.019141931,0.01367485
t_1398,31.0342,-2.20282,0.017170897,0.01336915
t_1399,31.0342,-2.15794,0.017927896,0.014021886
t_14,29.64181,-4.26555,0.004065292,0.0021539559
t_140,30.09096,-3.27955,0.005946185,0.0039580744
t_1400,31.07911,-2.15794,0.017406698,0.014093449
t_1401,30.94436,-2.20282,0.016288426,0.0127303805
t_1402,30.80962,-2.20282,0.013343688,0.011740029
t_1403,30.85453,-2.20282,0.014619947,0.012071603
t_1404,30.89945,-2.20282,0.015822195,0.012402422
t_1405,30.85453,-2.15794,0.020143524,0.012604627
t_1406,30.80962,-2.15794,0.015956702,0.012240932
t_1407,30.89945,-2.15794,0.016731586,0.012968669
t_1408,30.94436,-2.15794,0.019829473,0.013330737
t_1409,30.80962,-2.11306,0.016082788,0.012767489
t_141,30.00113,-3.27955,0.0049835253,0.0038292578
t_1410,30.85453,-2.11306,0.018676769,0.013166818
t_1411,31.16894,-2.20282,0.018222077,0.014065363
t_1412,31.21386,-2.20282,0.020175055,0.0141191585
t_1413,31.25877,-2.20282,0.017234817,0.014167675
t_1414,31.21386,-2.15794,0.024240023,0.014280647
t_1415,31.25877,-2.15794,0.017350024,0.014332493
t_1416,31.16894,-2.15794,0.01804615,0.014223246
t_1417,31.12403,-2.15794,0.017952517,0.014160718
t_1418,31.16894,-2.11306,0.020958412,0.014384905
t_1419,31.12403,-2.11306,0.019548398,0.014318179
t_142,30.04605,-3.27955,0.006281031,0.0038935319
t_1420,31.25877,-2.11306,0.01694662,0.01450178
t_1421,30.98928,-2.15794,0.016118184,0.01368856
t_1422,30.98928,-2.11306,0.018515691,0.014090358
t_1423,31.07911,-2.11306,0.014644274,0.014246526
t_1424,31.0342,-2.11306,0.019290375,0.014170444
t_1425,31.0342,-2.06817,0.017165178,0.014321699
t_1426,30.98928,-2.06817,0.02109565,0.01423662
t_1427,31.07911,-2.06817,0.019043434,0.014402697
t_1428,31.0342,-2.02328,0.018407766,0.014475562
t_1429,31.07911,-2.02328,0.023413695,0.014561911
t_143,30.00113,-3.23471,0.0057774447,0.003920244
t_1430,30.98928,-2.02328,0.01704935,0.014385072
t_1431,31.6181,-2.56184,0.01854432,0.010280755
t_1432,31.57318,-2.56184,0.014746026,0.010281152
t_1433,31.66302,-2.51697,0.016036408,0.010759786
t_1434,31.6181,-2.51697,0.018915148,0.010776045
t_1435,31.57318,-2.51697,0.01441067,0.010777758
t_1436,31.6181,-2.47209,0.013587811,0.011309398
t_1437,31.66302,-2.47209,0.022707675,0.011290012
t_1438,31.57318,-2.47209,0.0141264,0.011312723
t_1439,31.6181,-2.42722,0.016645955,0.011884712
t_144,30.04605,-3.23471,0.0063934787,0.003987702
t_1440,31.57318,-2.42722,0.01505228,0.011889996
t_1441,31.16894,-2.56184,0.013739241,0.009708673
t_1442,31.12403,-2.51697,0.015226237,0.010015704
t_1443,31.16894,-2.51697,0.014221601,0.010149426
t_1444,31.25877,-2.51697,0.01458695,0.010384013
t_1445,31.21386,-2.51697,0.013709005,0.010272543
t_1446,31.12403,-2.47209,0.016473122,0.010472864
t_1447,31.25877,-2.47209,0.016156655,0.010879319
t_1448,31.21386,-2.47209,0.019941209,0.0107561145
t_1449,31.16894,-2.47209,0.01534136,0.010620228
t_145,30.04605,-3.18986,0.0068725185,0.0040845843
t_1450,31.16894,-2.42722,0.015915945,0.011123546
t_1451,31.30369,-2.56184,0.01245851,0.010011205
t_1452,31.39352,-2.51697,0.016862541,0.010639827
t_1453,31.34861,-2.51697,0.015443991,0.010568486
t_1454,31.30369,-2.51697,0.01477049,0.010482955
t_1455,31.34861,-2.47209,0.014397582,0.011083575
t_1456,31.30369,-2.47209,0.017518504,0.010988816
t_1457,31.39352,-2.47209,0.01614052,0.011162691
t_1458,31.34861,-2.42722,0.015883429,0.011637148
t_1459,31.39352,-2.42722,0.015672112,0.011725127
t_146,30.00113,-3.18986,0.005254472,0.004013765
t_1460,31.30369,-2.42722,0.021424146,0.011531881
t_1461,31.66302,-2.42722,0.01922895,0.011861546
t_1462,31.57318,-2.38234,0.014323901,0.012514624
t_1463,31.6181,-2.38234,0.023817424,0.012506956
t_1464,31.66302,-2.38234,0.017601887,0.012479318
t_1465,31.66302,-2.33746,0.0155567955,0.01314847
t_1466,31.6181,-2.33746,0.015613908,0.013181419
t_1467,31.57318,-2.33746,0.018328495,0.0131915435
t_1468,31.57318,-2.29259,0.02102688,0.013925571
t_1469,31.6181,-2.29259,0.017066674,0.013913951
t_147,30.1808,-3.72787,0.0050660726,0.0032057096
t_1470,31.66302,-2.29259,0.016311059,0.013874886
t_1471,31.52827,-2.42722,0.016977603,0.011877339
t_1472,31.48335,-2.42722,0.017888596,0.011845865
t_1473,31.43844,-2.42722,0.016782045,0.011794954
t_1474,31.52827,-2.38234,0.019529635,0.012501521
t_1475,31.48335,-2.38234,0.017700216,0.012466343
t_1476,31.43844,-2.38234,0.016150607,0.012409467
t_1477,31.48335,-2.33746,0.019551814,0.013137447
t_1478,31.52827,-2.33746,0.0191174,0.013176894
t_1479,31.43844,-2.33746,0.021833228,0.013073701
t_148,30.1808,-3.54857,0.0050123516,0.0035262334
t_1480,31.48335,-2.29259,0.02232266,0.013864693
t_1481,31.34861,-2.38234,0.014565633,0.0122333905
t_1482,31.30369,-2.38234,0.014881854,0.0121161165
t_1483,31.39352,-2.38234,0.014553388,0.012331516
t_1484,31.39352,-2.33746,0.016408099,0.012986404
t_1485,31.30369,-2.33746,0.017096763,0.012745585
t_1486,31.34861,-2.33746,0.013315273,0.012876625
t_1487,31.30369,-2.29259,0.017233867,0.013424834
t_1488,31.39352,-2.29259,0.0168708,0.013694919
t_1489,31.34861,-2.29259,0.01653832,0.0135717075
t_149,30.1808,-3.36923,0.005420572,0.0038888268
t_1490,31.30369,-2.24771,0.022868851,0.014047302
t_1491,31.52827,-2.29259,0.021906689,0.013909082
t_1492,31.43844,-2.29259,0.017130146,0.0137930075
t_1493,31.48335,-2.24771,0.021021055,0.014149961
t_1494,31.43844,-2.24771,0.017823068,0.014133431
t_1495,31.52827,-2.24771,0.019652994,0.014160158
t_1496,31.43844,-2.20282,0.015227792,0.0143027445
t_1497,31.48335,-2.20282,0.019448139,0.014320457
t_1498,31.52827,-2.20282,0.016529059,0.014331389
t_1499,31.48335,-2.15794,0.019960932,0.014496258
t_15,29.64181,-4.08636,0.0031269253,0.0023265565
t_150,30.1808,-3.27955,0.0072451634,0.004087704
t_1500,31.43844,-2.15794,0.01736562,0.0144772325
t_1501,31.6181,-2.24771,0.017736334,0.014161275
t_1502,31.57318,-2.24771,0.019205887,0.014163938
t_1503,31.66302,-2.24771,0.016528506,0.014152186
t_1504,31.6181,-2.20282,0.017798916,0.014332587
t_1505,31.57318,-2.20282,0.016567374,0.014335443
t_1506,31.66302,-2.20282,0.0160068,0.014322843
t_1507,31.57318,-2.15794,0.019315924,0.014512363
t_1508,31.66302,-2.15794,0.018100534,0.014498821
t_1509,31.6181,-2.15794,0.019778665,0.014509293
t_151,30.13588,-3.27955,0.0068808408,0.0040228325
t_1510,31.6181,-2.11306,0.02937879,0.014691769
t_1511,31.34861,-2.24771,0.026648162,0.014081912
t_1512,31.39352,-2.24771,0.014002206,0.014110687
t_1513,31.39352,-2.20282,0.021211803,0.014278389
t_1514,31.30369,-2.20282,0.02756919,0.014210596
t_1515,31.34861,-2.20282,0.021748975,0.014247595
t_1516,31.30369,-2.15794,0.020700969,0.014378422
t_1517,31.39352,-2.15794,0.028246438,0.014451087
t_1518,31.34861,-2.15794,0.019323524,0.014418063
t_1519,31.39352,-2.11306,0.02051427,0.014629102
t_152,30.09096,-3.23471,0.00641591,0.004055503
t_1520,31.30369,-2.11306,0.020068409,0.014551032
t_1521,31.52827,-2.15794,0.017001566,0.014508005
t_1522,31.43844,-2.11306,0.021608021,0.014657237
t_1523,31.48335,-2.11306,0.018319134,0.014677726
t_1524,31.52827,-2.11306,0.015392772,0.014690382
t_1525,31.43844,-2.06817,0.02240074,0.014843126
t_1526,31.52827,-2.06817,0.018719457,0.014878926
t_1527,31.48335,-2.06817,0.016370801,0.01486525
t_1528,31.43844,-2.02328,0.025992168,0.015035206
t_1529,31.48335,-2.02328,0.018872267,0.015059166
t_153,30.1808,-3.23471,0.0051777344,0.0041918643
t_1530,31.52827,-2.02328,0.018881867,0.015073985
t_1531,30.71978,-2.42722,0.011683296,0.009155133
t_1532,30.7647,-2.42722,0.013548508,0.009371207
t_1533,30.7647,-2.38234,0.014409933,0.009739904
t_1534,30.71978,-2.38234,0.012945578,0.009505401
t_1535,30.71978,-2.33746,0.01244781,0.009872467
t_1536,30.7647,-2.33746,0.013945211,0.010127216
t_1537,30.7647,-2.29259,0.014655715,0.0105339065
t_1538,30.71978,-2.29259,0.01269171,0.010256916
t_1539,30.7647,-2.24771,0.012460204,0.010960995
t_154,30.13588,-3.23471,0.00492813,0.0041235923
t_1540,30.71978,-2.24771,0.0147669045,0.010659553
t_1541,30.54012,-2.29259,0.011650019,0.009174151
t_1542,30.67487,-2.29259,0.013118134,0.009981565
t_1543,30.62995,-2.29259,0.012235003,0.009708729
t_1544,30.58504,-2.29259,0.012374902,0.009439387
t_1545,30.58504,-2.24771,0.012864564,0.009774694
t_1546,30.54012,-2.24771,0.012329453,0.009489136
t_1547,30.62995,-2.24771,0.012595576,0.010065429
t_1548,30.67487,-2.24771,0.013703306,0.010360723
t_1549,30.62995,-2.20282,0.014379102,0.010436682
t_155,30.1808,-3.18986,0.006065241,0.004299325
t_1550,30.58504,-2.20282,0.015389542,0.010122739
t_1551,30.40537,-2.24771,0.012330162,0.008669477
t_1552,30.45029,-2.24771,0.014755329,0.008936125
t_1553,30.49521,-2.24771,0.011261339,0.009209492
t_1554,30.49521,-2.20282,0.012054449,0.009514879
t_1555,30.40537,-2.20282,0.012657714,0.008937088
t_1556,30.45029,-2.20282,0.012059176,0.00922203
t_1557,30.49521,-2.15794,0.013962687,0.009829611
t_1558,30.45029,-2.15794,0.012805754,0.009515923
t_1559,30.40537,-2.15794,0.0151826665,0.009211492
t_156,30.13588,-3.18986,0.0060121277,0.0042274473
t_1560,30.40537,-2.11306,0.014114629,0.009492382
t_1561,30.54012,-2.20282,0.013272258,0.009815225
t_1562,30.67487,-2.20282,0.012176811,0.010756446
t_1563,30.54012,-2.15794,0.014253653,0.010152189
t_1564,30.58504,-2.15794,0.012657601,0.010483381
t_1565,30.62995,-2.15794,0.0141328415,0.0108224675
t_1566,30.67487,-2.15794,0.013506774,0.011168859
t_1567,30.54012,-2.11306,0.013652085,0.010499898
t_1568,30.62995,-2.11306,0.0130252885,0.01122289
t_1569,30.58504,-2.11306,0.013399707,0.010856597
t_157,30.27063,-3.23471,0.0063640475,0.0043285363
t_1570,30.67487,-2.11306,0.0135102235,0.011598231
t_1571,30.7647,-2.20282,0.014927394,0.011409287
t_1572,30.71978,-2.20282,0.015548075,0.011080968
