# 20160910_M5.9_Bukoba median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarCagnan2010,ChiouYoungs2014
t_3036,29.641809999999992,-1.17022,0.01308382,0.008709592,0.015906872
t_3037,29.686720000000008,-1.17022,0.012115473,0.007887766,0.0144800525
t_3038,29.73164,-1.17022,0.011425456,0.007279171,0.0134331845
t_3039,29.776549999999986,-1.17022,0.016229458,0.009979699,0.01972263
t_304,29.596890000000002,-2.65158,0.006176305,0.006044827,0.007435765
t_3040,29.821470000000005,-1.21513,0.015483645,0.009335098,0.01860127
t_3041,29.91130000000001,-1.21513,0.014532055,0.008379656,0.016970702
t_3042,29.866389999999996,-1.17022,0.013492007,0.007979173,0.015763918
t_3043,29.821470000000005,-1.17022,0.016457632,0.009882695,0.019882174
t_3044,29.91130000000001,-1.17022,0.016814696,0.009631029,0.019994847
t_3045,29.866389999999996,-1.12532,0.015399856,0.009031821,0.018275714
t_3046,29.91130000000001,-1.12532,0.017127134,0.009790671,0.020399952
t_3047,29.821470000000005,-1.12532,0.015367992,0.009232577,0.018419595
t_3048,29.91130000000001,-1.08041,0.01730422,0.009880111,0.02062834
t_3049,29.821470000000005,-1.08041,0.018369544,0.010962962,0.022366961
t_305,29.55197000000001,-2.65158,0.0063254167,0.006309292,0.007650684
t_3050,29.596890000000002,-1.21513,0.011472517,0.007879662,0.01385437
t_3051,29.596890000000002,-1.17022,0.01169781,0.008013033,0.014150527
t_3052,29.596890000000002,-1.12532,0.010638003,0.00729507,0.012701322
t_3053,29.596890000000002,-1.08041,0.009209153,0.0064003095,0.010813115
t_3054,29.596890000000002,-1.0355,0.010497618,0.0071919374,0.012503483
t_3055,30.046050000000008,-1.52945,0.018753566,0.010385027,0.022283694
t_3056,30.090959999999995,-1.52945,0.020426976,0.011052555,0.02426931
t_3057,30.00112999999999,-1.48455,0.016828435,0.00947972,0.019854795
t_3058,30.090959999999995,-1.48455,0.01766164,0.009515384,0.020506177
t_3059,30.046050000000008,-1.48455,0.019241117,0.010577438,0.02286077
t_306,29.641809999999992,-2.65158,0.006434664,0.006158595,0.0077599087
t_3060,29.956220000000002,-1.48455,0.016297273,0.009397232,0.019352324
t_3061,29.956220000000002,-1.43965,0.015104045,0.008669351,0.017689735
t_3062,30.090959999999995,-1.43965,0.017504875,0.009387489,0.02025766
t_3063,30.00112999999999,-1.43965,0.017070921,0.009554478,0.020119246
t_3064,30.046050000000008,-1.43965,0.016507259,0.009056718,0.019168846
t_3065,30.36045999999999,-1.48455,0.033741623,0.01599217,0.03932293
t_3066,30.27063000000001,-1.48455,0.029165052,0.014365625,0.0343111
t_3067,30.31554,-1.48455,0.033318266,0.016089944,0.039127328
t_3068,30.36045999999999,-1.43965,0.03233056,0.015224079,0.037445083
t_3069,30.27063000000001,-1.43965,0.0305012,0.014922116,0.03587391
t_307,29.596890000000002,-2.60671,0.0066711074,0.0063954685,0.008077885
t_3070,30.31554,-1.43965,0.031485155,0.015107244,0.036766373
t_3071,30.27063000000001,-1.39474,0.027406132,0.013342986,0.031863734
t_3072,30.36045999999999,-1.39474,0.034194477,0.016004862,0.039626043
t_3073,30.31554,-1.39474,0.030836243,0.014711813,0.035843965
t_3074,30.36045999999999,-1.34984,0.035978984,0.01675485,0.04169565
t_3075,30.180800000000005,-1.43965,0.023585677,0.012046985,0.02769701
t_3076,30.225709999999992,-1.43965,0.027687674,0.013827203,0.032657318
t_3077,30.135879999999986,-1.43965,0.02078676,0.010859139,0.024305405
t_3078,30.180800000000005,-1.39474,0.027818903,0.0140937995,0.03302156
t_3079,30.135879999999986,-1.39474,0.019578092,0.010179754,0.022621147
t_308,29.55197000000001,-2.60671,0.0067330296,0.006583674,0.008176819
t_3080,30.225709999999992,-1.39474,0.027980842,0.013892242,0.032940537
t_3081,30.225709999999992,-1.34984,0.027677866,0.013674455,0.0324767
t_3082,30.180800000000005,-1.34984,0.024931386,0.012587892,0.029282238
t_3083,30.135879999999986,-1.34984,0.01755189,0.009295361,0.020067258
t_3084,30.135879999999986,-1.30494,0.02064195,0.010617718,0.023883019
t_3085,29.956220000000002,-1.39474,0.015293127,0.008728074,0.017895995
t_3086,30.046050000000008,-1.39474,0.021177284,0.011483148,0.025283014
t_3087,30.090959999999995,-1.39474,0.017426342,0.009322494,0.020115176
t_3088,30.00112999999999,-1.39474,0.01746974,0.009719984,0.020599358
t_3089,29.956220000000002,-1.34984,0.018900009,0.010687431,0.022677187
t_309,29.821470000000005,-2.69644,0.0071747764,0.006429427,0.008676959
t_3090,30.00112999999999,-1.34984,0.01455422,0.008261257,0.016809842
t_3091,30.090959999999995,-1.34984,0.020148274,0.010644872,0.023602955
t_3092,30.046050000000008,-1.34984,0.021383977,0.011536823,0.025501035
t_3093,30.046050000000008,-1.30494,0.019103382,0.010281778,0.02243301
t_3094,30.00112999999999,-1.30494,0.019272948,0.010608684,0.022916974
t_3095,30.27063000000001,-1.34984,0.03529974,0.017308021,0.04154284
t_3096,30.31554,-1.34984,0.037534535,0.018006548,0.04390285
t_3097,30.27063000000001,-1.30494,0.031500768,0.015172746,0.03685511
t_3098,30.36045999999999,-1.30494,0.03308563,0.015335806,0.038020518
t_3099,30.31554,-1.30494,0.033091716,0.015630448,0.038455915
t_31,29.776549999999986,-3.27955,0.0048007853,0.00577078,0.0057311915
t_310,29.91130000000001,-2.69644,0.007639735,0.00657732,0.009245299
t_3100,30.31554,-1.26003,0.031778898,0.014955364,0.036738995
t_3101,30.36045999999999,-1.26003,0.03346071,0.015449508,0.038391747
t_3102,30.27063000000001,-1.26003,0.032193184,0.015446329,0.037643835
t_3103,30.31554,-1.21513,0.03313188,0.015540955,0.038359255
t_3104,30.27063000000001,-1.21513,0.03238475,0.015489523,0.037823778
t_3105,30.090959999999995,-1.30494,0.020102808,0.010573827,0.023481654
t_3106,29.956220000000002,-1.30494,0.016904037,0.009540766,0.019976752
t_3107,30.090959999999995,-1.26003,0.02129687,0.011153684,0.025023252
t_3108,29.956220000000002,-1.26003,0.016367817,0.009208506,0.0192154
t_3109,30.00112999999999,-1.26003,0.021040417,0.011516829,0.02519803
t_311,29.866389999999996,-2.65158,0.007227173,0.0062395902,0.008690475
t_3110,30.046050000000008,-1.26003,0.020009132,0.010723589,0.023599578
t_3111,30.00112999999999,-1.21513,0.01913927,0.010467407,0.022668393
t_3112,29.956220000000002,-1.21513,0.01648593,0.009246399,0.019345134
t_3113,30.090959999999995,-1.21513,0.020966394,0.010948416,0.0245403
t_3114,30.046050000000008,-1.21513,0.021834372,0.011648944,0.025968565
t_3115,30.180800000000005,-1.30494,0.024354283,0.012245149,0.028458796
t_3116,30.225709999999992,-1.30494,0.029159078,0.0143340565,0.034271628
t_3117,30.180800000000005,-1.26003,0.023965443,0.012004975,0.02788243
t_3118,30.225709999999992,-1.26003,0.02859139,0.014005705,0.033496138
t_3119,30.135879999999986,-1.26003,0.023178905,0.011866077,0.027194742
t_312,29.821470000000005,-2.65158,0.0074227415,0.006523442,0.00898386
t_3120,30.225709999999992,-1.21513,0.028117092,0.013733455,0.03284009
t_3121,30.135879999999986,-1.21513,0.02189559,0.011179253,0.025446245
t_3122,30.180800000000005,-1.21513,0.022970587,0.011472336,0.026508268
t_3123,30.135879999999986,-1.17022,0.023872003,0.012149835,0.02801931
t_3124,30.225709999999992,-1.17022,0.02666778,0.012999036,0.030927267
t_3125,30.36045999999999,-1.21513,0.037907545,0.01745525,0.043773312
t_3126,30.31554,-1.17022,0.035866562,0.016784325,0.04165864
t_3127,30.27063000000001,-1.17022,0.02917776,0.013929482,0.033745743
t_3128,30.36045999999999,-1.17022,0.034642927,0.015905457,0.03972162
t_3129,30.27063000000001,-1.12532,0.030925266,0.014733044,0.03592671
t_313,29.91130000000001,-2.65158,0.007390254,0.0062552947,0.008876193
t_3130,30.31554,-1.12532,0.038626958,0.01805984,0.04492195
t_3131,30.36045999999999,-1.12532,0.03697618,0.016949534,0.04254741
t_3132,30.27063000000001,-1.08041,0.03427583,0.01630762,0.040042534
t_3133,30.31554,-1.08041,0.032962713,0.0153800845,0.03802793
t_3134,30.36045999999999,-1.08041,0.036770325,0.016836468,0.04227018
t_3135,29.956220000000002,-1.17022,0.018344691,0.010249089,0.021824135
t_3136,30.00112999999999,-1.17022,0.017086871,0.009341304,0.019894768
t_3137,30.046050000000008,-1.17022,0.021725656,0.011565523,0.025800163
t_3138,30.090959999999995,-1.17022,0.023220563,0.012080152,0.027476268
t_3139,30.046050000000008,-1.12532,0.027380457,0.014921953,0.03295037
t_314,29.821470000000005,-2.60671,0.0074144863,0.006403252,0.008945534
t_3140,29.956220000000002,-1.12532,0.015553338,0.008717986,0.018100455
t_3141,30.00112999999999,-1.12532,0.015360713,0.008554738,0.017722074
t_3142,30.090959999999995,-1.12532,0.021451104,0.011152731,0.02512667
t_3143,30.046050000000008,-1.08041,0.022107076,0.0117330365,0.026265858
t_3144,29.956220000000002,-1.08041,0.014276775,0.008164593,0.016503982
t_3145,30.180800000000005,-1.17022,0.025571058,0.012731434,0.029887298
t_3146,30.180800000000005,-1.12532,0.0271277,0.013473629,0.031859364
t_3147,30.225709999999992,-1.12532,0.031193309,0.0151595455,0.036625605
t_3148,30.135879999999986,-1.12532,0.024729239,0.012558539,0.029107518
t_3149,30.135879999999986,-1.08041,0.021431584,0.010886038,0.024742473
t_315,29.866389999999996,-2.60671,0.0073190276,0.006202611,0.008781211
t_3150,30.180800000000005,-1.08041,0.03275608,0.016468577,0.038812406
t_3151,30.225709999999992,-1.08041,0.030258346,0.014692087,0.03544612
t_3152,30.180800000000005,-1.0355,0.032892797,0.01658018,0.038973264
t_3153,30.135879999999986,-1.0355,0.02610837,0.013228841,0.030854974
t_3154,30.225709999999992,-1.0355,0.0312672,0.015173491,0.03669339
t_3155,29.73164,-1.12532,0.013607878,0.008606094,0.016360203
t_3156,29.776549999999986,-1.12532,0.011833241,0.0073770666,0.013859404
t_3157,29.641809999999992,-1.12532,0.01000218,0.0067298086,0.011762791
t_3158,29.686720000000008,-1.12532,0.013649205,0.008842791,0.016545018
t_3159,29.641809999999992,-1.08041,0.00992636,0.006688464,0.011664075
t_316,29.91130000000001,-2.60671,0.008455396,0.006988193,0.010276969
t_3160,29.776549999999986,-1.08041,0.013633187,0.008404619,0.016233284
t_3161,29.686720000000008,-1.08041,0.014639399,0.0094504,0.017854849
t_3162,29.73164,-1.08041,0.013062066,0.008261103,0.015613872
t_3163,29.821470000000005,-1.0355,0.011909671,0.007332716,0.013866118
t_3164,29.776549999999986,-1.0355,0.014377992,0.008851049,0.017242055
t_3165,29.686720000000008,-1.0355,0.011958427,0.007765744,0.014250006
t_3166,29.641809999999992,-1.0355,0.009356155,0.0063989647,0.010945437
t_3167,29.73164,-1.0355,0.01557902,0.009795159,0.018978063
t_3168,29.686720000000008,-0.99059,0.012168753,0.007901767,0.014539037
t_3169,29.641809999999992,-0.99059,0.011536328,0.0076911696,0.01380636
t_317,29.91130000000001,-2.56184,0.00804575,0.0065476084,0.00969023
t_3170,29.776549999999986,-0.99059,0.011197202,0.007076286,0.013058389
t_3171,29.73164,-0.99059,0.012132257,0.007683894,0.014345895
t_3172,29.686720000000008,-0.94568,0.012143853,0.007892812,0.014509804
t_3173,29.73164,-0.94568,0.01249017,0.007912602,0.014838238
t_3174,29.776549999999986,-0.94568,0.011148566,0.007056124,0.013000461
t_3175,29.866389999999996,-1.08041,0.014721154,0.008631166,0.01734581
t_3176,29.866389999999996,-1.0355,0.01542902,0.009036505,0.018304035
t_3177,29.91130000000001,-1.0355,0.014781005,0.008474092,0.017256591
t_3178,29.821470000000005,-0.99059,0.015120087,0.009077737,0.018078065
t_3179,29.91130000000001,-0.99059,0.017088545,0.009758697,0.020338532
t_318,29.866389999999996,-2.56184,0.008312388,0.006885153,0.010087976
t_3180,29.866389999999996,-0.99059,0.018099898,0.010561575,0.021865662
t_3181,29.91130000000001,-0.94568,0.01708997,0.009768523,0.020348853
t_3182,29.866389999999996,-0.94568,0.015109751,0.008863063,0.01788069
t_3183,29.821470000000005,-0.94568,0.015240225,0.0091564655,0.018246686
t_3184,29.821470000000005,-0.90077,0.013739878,0.0082832975,0.016221335
t_3185,29.596890000000002,-0.99059,0.010491335,0.0071896263,0.012496061
t_3186,29.596890000000002,-0.94568,0.009823806,0.0067538377,0.011600494
t_3187,29.596890000000002,-0.90077,0.008832076,0.0062107067,0.010342968
t_3188,29.596890000000002,-0.85586,0.011095312,0.007626434,0.01334113
t_3189,29.641809999999992,-0.94568,0.013377563,0.008883376,0.016291087
t_319,29.282479999999993,-3.18986,0.0039307913,0.0060405484,0.0046313126
t_3190,29.686720000000008,-0.90077,0.012234645,0.007962287,0.014641793
t_3191,29.641809999999992,-0.90077,0.013452999,0.008943668,0.016396875
t_3192,29.776549999999986,-0.90077,0.017002994,0.010435908,0.02073419
t_3193,29.73164,-0.90077,0.012969491,0.008222732,0.015501683
t_3194,29.73164,-0.85586,0.016068814,0.010136338,0.019641787
t_3195,29.641809999999992,-0.85586,0.013055668,0.008707053,0.015876845
t_3196,29.776549999999986,-0.85586,0.015222711,0.009399258,0.018403143
t_3197,29.686720000000008,-0.85586,0.010113535,0.006717152,0.011849057
t_3198,29.686720000000008,-0.81095,0.014755457,0.0095856665,0.01803709
t_3199,29.866389999999996,-0.90077,0.014130128,0.008315203,0.016575294
t_32,29.776549999999986,-3.23471,0.0038310525,0.0045638653,0.0044511133
t_320,29.37231,-3.18986,0.004042389,0.0057309605,0.0047713923
t_3200,29.91130000000001,-0.90077,0.016414627,0.009403634,0.019453112
t_3201,29.866389999999996,-0.85586,0.0130489925,0.007788014,0.015215227
t_3202,29.91130000000001,-0.85586,0.018604515,0.010650721,0.022388268
t_3203,29.821470000000005,-0.85586,0.015451396,0.0093138395,0.018556293
t_3204,29.91130000000001,-0.81095,0.020755848,0.011875919,0.02519283
t_3205,29.821470000000005,-0.81095,0.013498703,0.008180974,0.015929533
t_3206,29.866389999999996,-0.81095,0.017149014,0.010095837,0.020667933
t_3207,29.866389999999996,-0.76604,0.01790662,0.010561773,0.02168528
t_3208,29.91130000000001,-0.76604,0.017085375,0.009864021,0.020430194
t_3209,29.776549999999986,-0.81095,0.016655527,0.010277605,0.020305336
t_321,29.37231,-3.14502,0.0037093286,0.0050264457,0.004341271
t_3210,29.641809999999992,-0.81095,0.012894775,0.0086255865,0.015672853
t_3211,29.73164,-0.81095,0.01814769,0.012083202,0.022354675
t_3212,29.776549999999986,-0.76604,0.015772505,0.009782939,0.019163212
t_3213,29.686720000000008,-0.76604,0.013982933,0.009131361,0.017029861
t_3214,29.641809999999992,-0.76604,0.012641627,0.008488855,0.015347581
t_3215,29.73164,-0.76604,0.012781737,0.008172039,0.015293615
t_3216,29.776549999999986,-0.72113,0.013880292,0.0086783,0.016662702
t_3217,29.73164,-0.72113,0.013725018,0.008791705,0.016590063
t_3218,29.686720000000008,-0.72113,0.01357146,0.008905771,0.016500058
t_3219,29.596890000000002,-0.81095,0.01380393,0.009429854,0.016964719
t_322,29.37231,-3.10017,0.0033843396,0.0045240927,0.003916577
t_3220,29.596890000000002,-0.76604,0.013428326,0.009212054,0.016480701
t_3221,29.596890000000002,-0.72113,0.014562479,0.010254823,0.017980693
t_3222,29.821470000000005,-0.76604,0.01566631,0.009496383,0.018883983
t_3223,29.91130000000001,-0.72113,0.01698129,0.009845001,0.020324932
t_3224,29.866389999999996,-0.72113,0.015793087,0.009387148,0.018916996
t_3225,29.821470000000005,-0.72113,0.015163926,0.009236576,0.018238636
t_3226,29.821470000000005,-0.67621,0.016534042,0.010086908,0.02008134
t_3227,29.91130000000001,-0.67621,0.013937314,0.008165591,0.016295733
t_3228,29.866389999999996,-0.67621,0.019084748,0.011326557,0.023264924
t_3229,29.91130000000001,-0.6313,0.012936413,0.00772791,0.015061181
t_323,29.37231,-3.05532,0.0031610709,0.004156163,0.0036164324
t_3230,29.821470000000005,-0.6313,0.014954887,0.00920059,0.018020503
t_3231,29.866389999999996,-0.6313,0.01985506,0.012000092,0.024284363
t_3232,29.641809999999992,-0.72113,0.013485722,0.009064433,0.016484736
t_3233,29.641809999999992,-0.67621,0.013012336,0.008795468,0.015872413
t_3234,29.73164,-0.67621,0.016587263,0.010593167,0.020377278
t_3235,29.686720000000008,-0.67621,0.013276634,0.008756752,0.016126322
t_3236,29.776549999999986,-0.67621,0.014970476,0.00937909,0.018147724
t_3237,29.686720000000008,-0.6313,0.013263472,0.008790323,0.016129632
t_3238,29.73164,-0.6313,0.014763587,0.009517802,0.01801414
t_3239,29.776549999999986,-0.6313,0.0145883225,0.009193378,0.017666908
t_324,29.37231,-3.01046,0.003349053,0.0043112175,0.0038544862
t_3240,29.641809999999992,-0.6313,0.014477089,0.009785906,0.017819284
t_3241,29.641809999999992,-0.58639,0.013932794,0.009482725,0.017123021
t_3242,30.090959999999995,-1.08041,0.019640677,0.010213541,0.022705693
t_3243,30.00112999999999,-1.08041,0.018222554,0.009921705,0.02138024
t_3244,30.090959999999995,-1.0355,0.02387507,0.012376301,0.028282823
t_3245,30.00112999999999,-1.0355,0.01830725,0.009963632,0.021490004
t_3246,30.046050000000008,-1.0355,0.023623053,0.012515001,0.028215477
t_3247,29.956220000000002,-1.0355,0.019745687,0.010980453,0.02364612
t_3248,30.090959999999995,-0.99059,0.029626805,0.015971066,0.035496633
t_3249,30.00112999999999,-0.99059,0.020515762,0.011148977,0.02443442
t_325,29.282479999999993,-3.01046,0.0029168704,0.0039366656,0.0033071148
t_3250,29.956220000000002,-0.99059,0.018826801,0.01048452,0.022438578
t_3251,30.046050000000008,-0.99059,0.016205005,0.008832818,0.01861413
t_3252,30.31554,-1.0355,0.035324756,0.016475884,0.040934414
t_3253,30.36045999999999,-1.0355,0.038444266,0.017602844,0.044287823
t_3254,30.27063000000001,-1.0355,0.03506333,0.016677402,0.040987674
t_3255,30.36045999999999,-0.99059,0.033318054,0.01524992,0.03797054
t_3256,30.31554,-0.99059,0.030262819,0.01411918,0.03459261
t_3257,30.27063000000001,-0.99059,0.03331695,0.015849832,0.03887209
t_3258,30.36045999999999,-0.94568,0.030936098,0.014168113,0.034938242
t_3259,30.31554,-0.94568,0.02792546,0.013039463,0.031576954
t_326,29.37231,-2.96561,0.003614264,0.0045529087,0.0041944445
t_3260,30.27063000000001,-0.94568,0.031509854,0.015007513,0.03665545
t_3261,30.36045999999999,-0.90077,0.036846,0.016915655,0.042426243
t_3262,30.135879999999986,-0.99059,0.023148673,0.011751401,0.027023327
t_3263,30.180800000000005,-0.99059,0.025381595,0.012601418,0.029590197
t_3264,30.225709999999992,-0.99059,0.032729372,0.015885705,0.038489617
t_3265,30.135879999999986,-0.94568,0.026316237,0.013349036,0.031136094
t_3266,30.180800000000005,-0.94568,0.028367532,0.014078997,0.03342364
t_3267,30.225709999999992,-0.94568,0.02639948,0.012843762,0.030538278
t_3268,30.135879999999986,-0.90077,0.023660855,0.012040936,0.027739517
t_3269,30.225709999999992,-0.90077,0.029130599,0.01418586,0.03407704
t_327,29.37231,-2.92075,0.003747928,0.004628352,0.0043613263
t_3270,30.180800000000005,-0.90077,0.025366351,0.012627618,0.029617233
t_3271,30.090959999999995,-0.85586,0.023877839,0.012440703,0.028350761
t_3272,29.956220000000002,-0.94568,0.016354132,0.009137324,0.019129341
t_3273,30.090959999999995,-0.94568,0.027362851,0.01416897,0.032706913
t_3274,30.00112999999999,-0.94568,0.020138713,0.010958624,0.02394868
t_3275,30.046050000000008,-0.94568,0.022293262,0.011839974,0.026517741
t_3276,30.090959999999995,-0.90077,0.021650143,0.011272233,0.025412565
t_3277,29.956220000000002,-0.90077,0.019402452,0.010824011,0.023221647
t_3278,30.046050000000008,-0.90077,0.019668119,0.010483435,0.02307257
t_3279,30.00112999999999,-0.90077,0.018476969,0.010084134,0.021751942
t_328,29.37231,-2.87589,0.0036133958,0.0043871067,0.004172823
t_3280,29.956220000000002,-0.85586,0.020891575,0.011656488,0.025177076
t_3281,30.00112999999999,-0.85586,0.02064554,0.011270555,0.024653126
t_3282,30.31554,-0.90077,0.03912691,0.01838053,0.045540597
t_3283,30.27063000000001,-0.90077,0.031760316,0.015151373,0.036999993
t_3284,30.36045999999999,-0.85586,0.030868428,0.014197437,0.03497771
t_3285,30.31554,-0.85586,0.03280189,0.015381843,0.037941884
t_3286,30.27063000000001,-0.85586,0.030984981,0.01481861,0.036079094
t_3287,30.27063000000001,-0.81095,0.036320187,0.01765821,0.042630453
t_3288,30.36045999999999,-0.81095,0.029338067,0.013534019,0.03308215
t_3289,30.31554,-0.81095,0.03729027,0.017549692,0.043461934
t_329,29.462140000000005,-2.92075,0.003281348,0.003931372,0.0037356718
t_3290,30.36045999999999,-0.76604,0.030531274,0.014142344,0.034744885
t_3291,30.31554,-0.76604,0.034476224,0.01627735,0.040145952
t_3292,30.225709999999992,-0.85586,0.028091205,0.013716794,0.032801528
t_3293,30.135879999999986,-0.85586,0.026557647,0.013522205,0.031494286
t_3294,30.180800000000005,-0.85586,0.021943597,0.010966989,0.025159754
t_3295,30.180800000000005,-0.81095,0.02876086,0.014371418,0.034017302
t_3296,30.090959999999995,-0.81095,0.023128044,0.012092704,0.027419947
t_3297,30.135879999999986,-0.81095,0.027579179,0.01407598,0.03281273
t_3298,30.225709999999992,-0.81095,0.028715,0.01406032,0.033645682
t_3299,30.090959999999995,-0.76604,0.021746814,0.011423686,0.025662402
t_33,29.73164,-3.23471,0.005388084,0.0069172624,0.0064964253
t_330,29.507059999999996,-2.87589,0.0038986974,0.004428871,0.004507778
t_3300,30.180800000000005,-0.76604,0.03189458,0.016366122,0.037913974
t_3301,30.135879999999986,-0.76604,0.02890092,0.014796838,0.03449184
t_3302,30.046050000000008,-0.85586,0.02744029,0.015195913,0.033060614
t_3303,30.046050000000008,-0.81095,0.019868016,0.010645099,0.023406845
t_3304,29.956220000000002,-0.81095,0.019551188,0.010958743,0.02346118
t_3305,30.00112999999999,-0.81095,0.018632237,0.01022113,0.02201949
t_3306,29.956220000000002,-0.76604,0.01840864,0.01036982,0.021988712
t_3307,30.046050000000008,-0.76604,0.021308217,0.011443885,0.025351664
t_3308,30.00112999999999,-0.76604,0.021247063,0.011662897,0.025494603
t_3309,29.956220000000002,-0.72113,0.017131675,0.009703997,0.020320691
t_331,29.41722999999999,-2.87589,0.0038717731,0.0045902766,0.0045023677
t_3310,30.046050000000008,-0.72113,0.024788918,0.013323386,0.029843815
t_3311,30.00112999999999,-0.72113,0.021053394,0.011606184,0.025281653
t_3312,30.27063000000001,-0.76604,0.02920453,0.0140680745,0.033967018
t_3313,30.36045999999999,-0.72113,0.03243396,0.015094608,0.037300866
t_3314,30.27063000000001,-0.72113,0.024054937,0.011658068,0.027374534
t_3315,30.31554,-0.72113,0.030246029,0.014348996,0.034975443
t_3316,30.36045999999999,-0.67621,0.032789778,0.015339143,0.03787195
t_3317,30.31554,-0.67621,0.032647226,0.015561966,0.03808476
t_3318,30.27063000000001,-0.67621,0.029629778,0.014406571,0.034680378
t_3319,30.27063000000001,-0.6313,0.033945855,0.016715381,0.040064663
t_332,29.462140000000005,-2.87589,0.00408286,0.0047301906,0.0047690384
t_3320,30.36045999999999,-0.6313,0.03765367,0.017730044,0.043900255
t_3321,30.31554,-0.6313,0.038200095,0.019534117,0.04486746
t_3322,30.225709999999992,-0.76604,0.023994537,0.011807447,0.027592933
t_3323,30.180800000000005,-0.72113,0.02223063,0.011228715,0.025717348
t_3324,30.135879999999986,-0.72113,0.0213622,0.011029118,0.024904875
t_3325,30.225709999999992,-0.72113,0.023894126,0.011811764,0.027547086
t_3326,30.090959999999995,-0.72113,0.02020838,0.01067085,0.023676423
t_3327,30.135879999999986,-0.67621,0.024880666,0.012881314,0.029565154
t_3328,30.180800000000005,-0.67621,0.029071078,0.014712626,0.03456767
t_3329,30.225709999999992,-0.67621,0.031771485,0.015751095,0.03762222
t_333,29.507059999999996,-2.83103,0.0042374777,0.0047130426,0.004945669
t_3330,30.090959999999995,-0.67621,0.02440136,0.012904909,0.029195342
t_3331,30.225709999999992,-0.6313,0.031124674,0.015518858,0.03690734
t_3332,30.00112999999999,-0.67621,0.020119146,0.011156719,0.02411235
t_3333,30.046050000000008,-0.67621,0.022439305,0.012143833,0.026907496
t_3334,29.956220000000002,-0.67621,0.02011044,0.011398896,0.024287643
t_3335,30.046050000000008,-0.6313,0.022386424,0.012180848,0.026890961
t_3336,30.00112999999999,-0.6313,0.023277903,0.012928712,0.028203469
t_3337,29.956220000000002,-0.6313,0.02149215,0.012222153,0.02609697
t_3338,30.00112999999999,-0.58639,0.021895634,0.01224971,0.026494734
t_3339,29.956220000000002,-0.58639,0.018655315,0.01071442,0.022480842
t_334,29.41722999999999,-2.83103,0.0037291495,0.0043459143,0.0043000025
t_3340,30.046050000000008,-0.58639,0.020861087,0.011438728,0.024980163
t_3341,30.046050000000008,-0.54147,0.021980012,0.012115414,0.026482716
t_3342,29.596890000000002,-0.67621,0.012479621,0.008654725,0.015251867
t_3343,29.596890000000002,-0.6313,0.013296804,0.009237181,0.016346216
t_3344,29.596890000000002,-0.58639,0.012703261,0.008888811,0.015579817
t_3345,29.776549999999986,-0.58639,0.016610248,0.010472899,0.020350939
t_3346,29.73164,-0.58639,0.016766941,0.01115054,0.020653958
t_3347,29.686720000000008,-0.58639,0.016055,0.011080628,0.01981806
t_3348,29.73164,-0.54147,0.017851166,0.012820199,0.022094207
t_3349,29.776549999999986,-0.54147,0.014632948,0.009327303,0.017785724
t_335,29.462140000000005,-2.83103,0.004461122,0.0050571,0.0052592745
t_3350,29.686720000000008,-0.54147,0.017385595,0.013154907,0.021586413
t_3351,29.686720000000008,-0.49656,0.016721912,0.012463162,0.02073954
t_3352,29.73164,-0.49656,0.017708866,0.012897837,0.021937022
t_3353,29.776549999999986,-0.49656,0.015421244,0.009874257,0.018855603
t_3354,29.91130000000001,-0.58639,0.020040257,0.011739236,0.024423182
t_3355,29.866389999999996,-0.58639,0.01833555,0.011012446,0.022359278
t_3356,29.821470000000005,-0.58639,0.016440632,0.010137905,0.020018008
t_3357,29.821470000000005,-0.54147,0.016856652,0.010447841,0.02059244
t_3358,29.91130000000001,-0.54147,0.017889397,0.010583632,0.021682873
t_3359,29.866389999999996,-0.54147,0.017805694,0.010771184,0.021707697
t_336,29.507059999999996,-2.78617,0.0043982253,0.0047974903,0.0051455693
t_3360,29.821470000000005,-0.49656,0.015840715,0.009906705,0.01929811
t_3361,29.91130000000001,-0.49656,0.020553503,0.012668429,0.02516038
t_3362,29.866389999999996,-0.49656,0.016591817,0.010130055,0.02016252
t_3363,29.866389999999996,-0.45165,0.016932076,0.010405753,0.020647785
t_3364,29.641809999999992,-0.54147,0.0136672,0.009363215,0.016793016
t_3365,29.776549999999986,-0.45165,0.017793363,0.012353367,0.021976992
t_3366,29.73164,-0.45165,0.017618047,0.013070115,0.021849196
t_3367,29.686720000000008,-0.45165,0.015905976,0.011583216,0.019694773
t_3368,29.776549999999986,-0.40673,0.017069861,0.011701652,0.021066718
t_3369,29.73164,-0.40673,0.011098504,0.0074639404,0.013245767
t_337,29.41722999999999,-2.78617,0.004280209,0.0048775794,0.0050214906
t_3370,29.776549999999986,-0.36182,0.011497833,0.0076092733,0.013720994
t_3371,29.91130000000001,-0.45165,0.018803602,0.011264572,0.02295372
t_3372,29.821470000000005,-0.45165,0.017704293,0.01134978,0.021757873
t_3373,29.821470000000005,-0.40673,0.01764803,0.011576742,0.021720534
t_3374,29.866389999999996,-0.40673,0.018072888,0.011247131,0.02217152
t_3375,29.91130000000001,-0.40673,0.017205872,0.010422255,0.020937713
t_3376,29.866389999999996,-0.36182,0.015089975,0.009469763,0.018329194
